0.36022818092559655+0.*I,0.5147653426283171+0.*I,0.5201467826354014+0.*I,0.4291379317947552+0.*I,0.3066186186870837+0.*I,0.1959499402198097+0.*I,0.11431444832229122+0.*I,0.06174243020263816+0.*I,0.03119394776852879+0.*I,0.014858696109168968+0.*I,0.006714478928410112+0.*I,0.0028929943624097856+0.*I,0.001193406994741185+0.*I,0.0004729862519411701+0.*I,0.00018064091080281845+0.*I,0.00006665029860463416+0.*I,0.00002381078550638197+0.*I,8.252411522681773*^-6+0.*I,2.779561188398035*^-6+0.*I,9.112363862983401*^-7+0.*I,2.9117069959065103*^-7+0.*I,9.07966106928399*^-8+0.*I,2.7662403473571938*^-8+0.*I,8.242474422644548*^-9+0.*I,2.404272018093615*^-9+0.*I,6.871399711069601*^-10+0.*I,1.925706751245218*^-10+0.*I,5.295901336961844*^-11+0.*I,1.430185875260282*^-11+0.*I,3.7951163965449466*^-12+0.*I,9.901388189231976*^-13+0.*I,2.541246861864414*^-13+0.*I,6.419533667185376*^-14+0.*I,1.5969014880466066*^-14+0.*I,3.913544547625982*^-15+0.*I,9.452961176115375*^-16+0.*I,2.251377069839462*^-16+0.*I,5.289066057420532*^-17+0.*I,1.2260799979980653*^-17+0.*I,2.8055506823931356*^-18+0.*I,6.338985197998246*^-19+0.*I,1.4146839422190252*^-19+0.*I,3.1193664256167345*^-20+0.*I,6.797727957908739*^-21+0.*I,1.4644314822566429*^-21+0.*I,3.1195676965401527*^-22+0.*I,6.572749992592088*^-23+0.*I,1.3700291227165168*^-23+0.*I,2.825795928421943*^-24+0.*I,5.768652388027264*^-25+0.*I,1.1657917623024445*^-25+0.*I,2.3327462975786875*^-26+0.*I,4.6227185397914285*^-27+0.*I,9.073840302802271*^-28+0.*I,1.7645170788958109*^-28+0.*I,3.399978229498088*^-29+0.*I,6.492526596340523*^-30+0.*I,1.2288756086300209*^-30+0.*I,2.30582074482613*^-31+0.*I,4.289741782195379*^-32+0.*I,7.913837719523776*^-33+0.*I,1.4479509079672097*^-33+0.*I,2.6277836582241183*^-34+0.*I,4.73097820636255*^-35+0.*I,8.450697871234543*^-36+0.*I,1.497847198470907*^-36+0.*I,2.634675654276007*^-37+0.*I,4.599613835825738*^-38+0.*I,7.970737926407542*^-39+0.*I,1.3712151384614035*^-39+0.*I,2.342007027823845*^-40+0.*I,3.971829839664481*^-41+0.*I,6.688919983515855*^-42+0.*I,1.118732320940073*^-42+0.*I,1.8584117391164695*^-43+0.*I,3.0664996757523174*^-44+0.*I,5.026523781489446*^-45+0.*I,8.185665501907214*^-46+0.*I,1.3244583541680493*^-46+0.*I,2.1293957162787443*^-47+0.*I,3.40206805685659*^-48+0.*I,5.4017204207525136*^-49+0.*I,8.524262025554405*^-50+0.*I,1.3370552678630709*^-50+0.*I,2.0846892699307503*^-51+0.*I,3.2311973416816612*^-52+0.*I,4.979042942314168*^-53+0.*I,7.62812603937321*^-54+0.*I,1.1620053801471025*^-54+0.*I,1.7601300203150062*^-55+0.*I,2.651277035758748*^-56+0.*I,3.971604816142057*^-57+0.*I,5.917029434043552*^-58+0.*I,8.767865318067036*^-59+0.*I,1.2922946843419625*^-59+0.*I,1.8946603644753436*^-60+0.*I,2.7632957438026023*^-61+0.*I,4.009342112109988*^-62+0.*I,5.78750917415421*^-63+0.*I,8.312003354611225*^-64+0.*I
-0.5147653426283171+0.*I,-0.37537045350211845+0.*I,-0.015300572338944522+0.*I,0.2876834175438329+0.*I,0.42011847707099614+0.*I,0.4056080059340366+0.*I,0.31662225301045666+0.*I,0.21421779352590495+0.*I,0.13005787600538332+0.*I,0.07234879659060361+0.*I,0.037392345944529115+0.*I,0.018135324170284302+0.*I,0.008316250259444736+0.*I,0.0036269937137777958+0.*I,0.0015116170069026996+0.*I,0.0006043760971575273+0.*I,0.00023257563004445536+0.*I,0.00008638170428150373+0.*I,0.00003104002957143022+0.*I,0.000010813671372933106+0.*I,3.659090665323302*^-6+0.*I,1.2045635978203659*^-6+0.*I,3.8634433506603327*^-7+0.*I,1.2088574729478927*^-7+0.*I,3.694401325130632*^-8+0.*I,1.103943846026241*^-8+0.*I,3.228557015619273*^-9+0.*I,9.249482569998131*^-10+0.*I,2.5979543085305765*^-10+0.*I,7.159465276926823*^-11+0.*I,1.937180221598962*^-11+0.*I,5.149715967205409*^-12+0.*I,1.3458113045703468*^-12+0.*I,3.459544431315243*^-13+0.*I,8.752211032562265*^-14+0.*I,2.1802015536566*^-14+0.*I,5.3500553773257316*^-15+0.*I,1.2938785611150126*^-15+0.*I,3.085192702739606*^-16+0.*I,7.255954507778854*^-17+0.*I,1.6838020790930887*^-17+0.*I,3.856772926725662*^-18+0.*I,8.722442967833781*^-19+0.*I,1.9483659619187624*^-19+0.*I,4.299835649762106*^-20+0.*I,9.377919434686464*^-21+0.*I,2.0218692876849718*^-21+0.*I,4.310273487606058*^-22+0.*I,9.088034526414295*^-23+0.*I,1.8956232238377958*^-23+0.*I,3.912461814621027*^-24+0.*I,7.9920694585226195*^-25+0.*I,1.6161087231915445*^-25+0.*I,3.235724901117997*^-26+0.*I,6.415734490792333*^-27+0.*I,1.2600152689001025*^-27+0.*I,2.4515326575874485*^-28+0.*I,4.7261440107424414*^-29+0.*I,9.029336492158937*^-30+0.*I,1.7098341975622572*^-30+0.*I,3.209731115297739*^-31+0.*I,5.973992956248317*^-32+0.*I,1.1025667096753364*^-32+0.*I,2.018133034712289*^-33+0.*I,3.6640222632736285*^-34+0.*I,6.599128377098258*^-35+0.*I,1.1792073546047694*^-35+0.*I,2.0908465782018588*^-36+0.*I,3.6790370525289923*^-37+0.*I,6.42504582025208*^-38+0.*I,1.1137736610264767*^-38+0.*I,1.9166528304776412*^-39+0.*I,3.2746248446137987*^-40+0.*I,5.555149116529108*^-41+0.*I,9.358132649490328*^-42+0.*I,1.5656115583644457*^-42+0.*I,2.6014835161345615*^-43+0.*I,4.2937837228807175*^-44+0.*I,7.040119193282689*^-45+0.*I,1.1467753131914892*^-45+0.*I,1.8559739452516298*^-46+0.*I,2.9846707755112343*^-47+0.*I,4.769654349750264*^-48+0.*I,7.574907371905591*^-49+0.*I,1.1956412271224513*^-49+0.*I,1.8758147956570968*^-50+0.*I,2.9253387200075965*^-51+0.*I,4.535136317496162*^-52+0.*I,6.989766184583034*^-53+0.*I,1.0710814607423064*^-53+0.*I,1.631919257403626*^-54+0.*I,2.4724029456584024*^-55+0.*I,3.724875284032058*^-56+0.*I,5.580883922220689*^-57+0.*I,8.31609216972863*^-58+0.*I,1.2324983937941926*^-58+0.*I,1.816893011195146*^-59+0.*I,2.664237266736879*^-60+0.*I,3.886342804647374*^-61+0.*I,5.639720560446411*^-62+0.*I
0.5201467826354014+0.*I,0.015300572338944522+0.*I,-0.3599099265094754+0.*I,-0.30943020394236964+0.*I,-0.01766467270330361+0.*I,0.2544173398142734+0.*I,0.38260140106843243+0.*I,0.375888734969248+0.*I,0.29701806501120975+0.*I,0.20278927561860466+0.*I,0.12399357570040348+0.*I,0.06936791058016113+0.*I,0.03601910085474054+0.*I,0.01753745028473017+0.*I,0.008068703678288465+0.*I,0.0035290393224840294+0.*I,0.0014744267335154303+0.*I,0.0005907839027858179+0.*I,0.00022778058579214503+0.*I,0.0000847450772318807+0.*I,0.000030498488017084455+0.*I,0.000010639652596798769+0.*I,3.6047022489658442*^-6+0.*I,1.1880078773489606*^-6+0.*I,3.814302805201106*^-7+0.*I,1.1946196493884189*^-7+0.*I,3.6540952548854236*^-8+0.*I,1.092785812520223*^-8+0.*I,3.1983281039526485*^-9+0.*I,9.169284128293666*^-10+0.*I,2.577105796887052*^-10+0.*I,7.106330966183875*^-11+0.*I,1.923898323557531*^-11+0.*I,5.117140255122729*^-12+0.*I,1.3379696300845245*^-12+0.*I,3.4410131840957587*^-13+0.*I,8.709213245656877*^-14+0.*I,2.1704053299717566*^-14+0.*I,5.328141312574504*^-15+0.*I,1.289066114579123*^-15+0.*I,3.074821022418033*^-16+0.*I,7.234028935929705*^-17+0.*I,1.6792590995480176*^-17+0.*I,3.847556972193259*^-18+0.*I,8.7041677310966*^-19+0.*I,1.9448315554593677*^-19+0.*I,4.2931915412281874*^-20+0.*I,9.365841641979867*^-21+0.*I,2.019763716228997*^-21+0.*I,4.306803551390311*^-22+0.*I,9.082779786974432*^-23+0.*I,1.8949401724653*^-23+0.*I,3.9118714338270724*^-24+0.*I,7.992473671633307*^-25+0.*I,1.6165039222650381*^-25+0.*I,3.237120783530066*^-26+0.*I,6.419657961725727*^-27+0.*I,1.2610047822903362*^-27+0.*I,2.4538691336724886*^-28+0.*I,4.731414106741622*^-29+0.*I,9.040818979723059*^-30+0.*I,1.7122674863962617*^-30+0.*I,3.2147691965515796*^-31+0.*I,5.984217218170658*^-32+0.*I,1.1046051779091542*^-32+0.*I,2.0221329034937734*^-33+0.*I,3.671757139609992*^-34+0.*I,6.613885543145268*^-35+0.*I,1.1819875987006681*^-35+0.*I,2.0960228364628115*^-36+0.*I,3.688566645197119*^-37+0.*I,6.442403482373004*^-38+0.*I,1.1169031152719037*^-38+0.*I,1.9222398917637443*^-39+0.*I,3.284505648832352*^-40+0.*I,5.572464612694428*^-41+0.*I,9.388209829106416*^-42+0.*I,1.5707913552206898*^-42+0.*I,2.610329898134183*^-43+0.*I,4.3087699147406214*^-44+0.*I,7.06530624862137*^-45+0.*I,1.1509758560966147*^-45+0.*I,1.8629266074788484*^-46+0.*I,2.996093909960654*^-47+0.*I,4.788286983821547*^-48+0.*I,7.605084676975725*^-49+0.*I,1.2004948137165701*^-49+0.*I,1.8835679239375637*^-50+0.*I,2.9376407243612084*^-51+0.*I,4.5545277441476*^-52+0.*I,7.020134906497351*^-53+0.*I,1.0758072228482864*^-53+0.*I,1.639227105553827*^-54+0.*I,2.4836340222736417*^-55+0.*I,3.742030954167623*^-56+0.*I,5.606932681620183*^-57+0.*I,8.355410642784871*^-58+0.*I,1.238398669568433*^-58+0.*I,1.825696374117545*^-59+0.*I,2.677297739751338*^-60+0.*I
-0.4291379317947552+0.*I,0.2876834175438329+0.*I,0.30943020394236964+0.*I,-0.10461999261453443+0.*I,-0.3427252963323822+0.*I,-0.23270753473057182+0.*I,0.0441419125376434+0.*I,0.2743129206743567+0.*I,0.3687742163028841+0.*I,0.34714266309288894+0.*I,0.2679421555423206+0.*I,0.1801988495959797+0.*I,0.10901889708824757+0.*I,0.0605107734432418+0.*I,0.031228280899649304+0.*I,0.01513059824589709+0.*I,0.006933517431846069+0.*I,0.003022421821207771+0.*I,0.0012591927539906053+0.*I,0.0005033178050200516+0.*I,0.0001936486087383781+0.*I,0.0000719133568798602+0.*I,0.000025838319403661125+0.*I,9.000823621051125*^-6+0.*I,3.0455013771345784*^-6+0.*I,1.0025343878551965*^-6+0.*I,3.215390337094735*^-7+0.*I,1.006070209801592*^-7+0.*I,3.074643381901493*^-8+0.*I,9.187510567497968*^-9+0.*I,2.6869626660400226*^-9+0.*I,7.697940786607833*^-10+0.*I,2.1621901357608701*^-10+0.*I,5.95866823981758*^-11+0.*I,1.612299284005607*^-11+0.*I,4.286141583042749*^-12+0.*I,1.1201481045972408*^-12+0.*I,2.8795097089720487*^-13+0.*I,7.284940277819852*^-14+0.*I,1.8147365436362024*^-14+0.*I,4.453321240201024*^-15+0.*I,1.077030746426854*^-15+0.*I,2.568181469284158*^-16+0.*I,6.04013643947084*^-17+0.*I,1.4016899363777333*^-17+0.*I,3.210654768153588*^-18+0.*I,7.261330390566639*^-19+0.*I,1.622022941773698*^-19+0.*I,3.5796996126282135*^-20+0.*I,7.807452643590377*^-21+0.*I,1.683309314060448*^-21+0.*I,3.5885873458178667*^-22+0.*I,7.566523000843578*^-23+0.*I,1.5782869023764*^-23+0.*I,3.25755259311036*^-24+0.*I,6.654383339379875*^-25+0.*I,1.3456317710653937*^-25+0.*I,2.694227054564371*^-26+0.*I,5.342146352491959*^-27+0.*I,1.049184484816976*^-27+0.*I,2.0413630315584692*^-28+0.*I,3.935463465065077*^-29+0.*I,7.518842833484881*^-30+0.*I,1.4238205894785646*^-30+0.*I,2.6728580348744396*^-31+0.*I,4.974824776189584*^-32+0.*I,9.181712190236554*^-33+0.*I,1.6806380301026792*^-33+0.*I,3.0513215466439767*^-34+0.*I,5.495684717594626*^-35+0.*I,9.820433509878533*^-36+0.*I,1.7412766827142844*^-36+0.*I,3.063972127584681*^-37+0.*I,5.350961223212234*^-38+0.*I,9.275927430368354*^-39+0.*I,1.5962781876650796*^-39+0.*I,2.7272899116155862*^-40+0.*I,4.626685827521823*^-41+0.*I,7.794135106336645*^-42+0.*I,1.3039685198096098*^-42+0.*I,2.166748152873194*^-43+0.*I,3.5762815844852205*^-44+0.*I,5.8637528307503*^-45+0.*I,9.551641229951688*^-46+0.*I,1.5458789605800424*^-46+0.*I,2.4860159684622753*^-47+0.*I,3.9728135546924446*^-48+0.*I,6.309461971512885*^-49+0.*I,9.959087232885607*^-50+0.*I,1.562471837074256*^-50+0.*I,2.4366991989956224*^-51+0.*I,3.777631246840107*^-52+0.*I,5.82230909074595*^-53+0.*I,8.921922415019077*^-54+0.*I,1.359370618682418*^-54+0.*I,2.0594994349525388*^-55+0.*I,3.102825254380253*^-56+0.*I,4.6489157101023917*^-57+0.*I,6.927412096414362*^-58+0.*I,1.0266941465264063*^-58+0.*I
0.3066186186870837+0.*I,-0.42011847707099614+0.*I,-0.01766467270330361+0.*I,0.3427252963323822+0.*I,0.14025688534184283+0.*I,-0.21690923165545906+0.*I,-0.31654671160473435+0.*I,-0.1376020431845987+0.*I,0.12444824779512176+0.*I,0.30512824241066044+0.*I,0.357436344775843+0.*I,0.3155799017543605+0.*I,0.23421967114358186+0.*I,0.15330172523507535+0.*I,0.09089271606540453+0.*I,0.0496625087680477+0.*I,0.025307205292031763+0.*I,0.012134295026737586+0.*I,0.005511832945647992+0.*I,0.0023847269193830703+0.*I,0.000987091091020462+0.*I,0.0003923226830503788+0.*I,0.00015019031811742796+0.*I,0.00005552703396950709+0.*I,0.000019871417479430403+0.*I,6.897443635626293*^-6+0.*I,2.3262318886428365*^-6+0.*I,7.634992996602716*^-7+0.*I,2.4421286176158727*^-7+0.*I,7.622283965566562*^-8+0.*I,2.324120181557054*^-8+0.*I,6.930170396675875*^-9+0.*I,2.0228181858103044*^-9+0.*I,5.784672100602611*^-10+0.*I,1.6220367722426964*^-10+0.*I,4.463001216148429*^-11+0.*I,1.205808006013717*^-11+0.*I,3.2010567817400577*^-12+0.*I,8.354736739021245*^-13+0.*I,2.1450591299812628*^-13+0.*I,5.4205114783616646*^-14+0.*I,1.348804720496085*^-14+0.*I,3.306482189398887*^-15+0.*I,7.988778913707335*^-16+0.*I,1.903136020893592*^-16+0.*I,4.472010012881462*^-17+0.*I,1.0369038726999877*^-17+0.*I,2.3731652795476482*^-18+0.*I,5.363083116742134*^-19+0.*I,1.1971106941641485*^-19+0.*I,2.6400790736216654*^-20+0.*I,5.7542122914460054*^-21+0.*I,1.2398208377902122*^-21+0.*I,2.6414875065832255*^-22+0.*I,5.56624456415965*^-23+0.*I,1.160387328905786*^-23+0.*I,2.3936970035351593*^-24+0.*I,4.887146290355087*^-25+0.*I,9.877615154480219*^-26+0.*I,1.9767261115611646*^-26+0.*I,3.9176188544399484*^-27+0.*I,7.690589010860089*^-28+0.*I,1.4956714595119335*^-28+0.*I,2.882216405394905*^-29+0.*I,5.504306921375143*^-30+0.*I,1.0419184473258072*^-30+0.*I,1.9551801360732655*^-31+0.*I,3.637696248897038*^-32+0.*I,6.71143150032643*^-33+0.*I,1.2280424068579806*^-33+0.*I,2.228842962615696*^-34+0.*I,4.0130081365381123*^-35+0.*I,7.168690802668772*^-36+0.*I,1.2706969028052693*^-36+0.*I,2.2352590388997444*^-37+0.*I,3.9025404839515323*^-38+0.*I,6.763150717177591*^-39+0.*I,1.163535968934187*^-39+0.*I,1.9874001250284923*^-40+0.*I,3.37062098800352*^-41+0.*I,5.676710565022986*^-42+0.*I,9.494841730048487*^-43+0.*I,1.5773339007658564*^-43+0.*I,2.6028201543708286*^-44+0.*I,4.266658999186104*^-45+0.*I,6.948524311559187*^-46+0.*I,1.1243324705525908*^-46+0.*I,1.807715854554548*^-47+0.*I,2.8882424090619575*^-48+0.*I,4.586053597483082*^-49+0.*I,7.237352765957413*^-50+0.*I,1.1352403069002573*^-50+0.*I,1.770087962077108*^-51+0.*I,2.7436687291729736*^-52+0.*I,4.227935464711371*^-53+0.*I,6.477601902791084*^-54+0.*I,9.867748931437004*^-55+0.*I,1.4947477799323649*^-55+0.*I,2.251599587206983*^-56+0.*I,3.3729868107593465*^-57+0.*I
-0.1959499402198097+0.*I,0.4056080059340366+0.*I,-0.2544173398142734+0.*I,-0.23270753473057182+0.*I,0.21690923165545906+0.*I,0.2788764876282531+0.*I,-0.035317498221687914+0.*I,-0.2866061506323842+0.*I,-0.2535851555926516+0.*I,-0.028032644390282347+0.*I,0.20309061022270392+0.*I,0.3284869724601621+0.*I,0.33921214302471026+0.*I,0.2796977483422567+0.*I,0.1984362861530315+0.*I,0.12569311566761812+0.*I,0.07266598845975913+0.*I,0.03890954940114296+0.*I,0.019500773718494773+0.*I,0.009220539385318123+0.*I,0.004138636176403743+0.*I,0.0017722141549281246+0.*I,0.0007269612779096159+0.*I,0.000286636832705697+0.*I,0.0001089544626275222+0.*I,0.00004002590944466895+0.*I,0.000014241972669957552+0.*I,4.917746963952075*^-6+0.*I,1.6507006483307816*^-6+0.*I,5.394309282639126*^-7+0.*I,1.71854371244954*^-7+0.*I,5.3441280375857654*^-8+0.*I,1.623938141573703*^-8+0.*I,4.827034520098494*^-9+0.*I,1.4047988608696642*^-9+0.*I,4.0062900922083146*^-10+0.*I,1.1204896427563866*^-10+0.*I,3.075583327359946*^-11+0.*I,8.290780622253017*^-12+0.*I,2.1962672666610742*^-12+0.*I,5.720736250751075*^-13+0.*I,1.466000566001547*^-13+0.*I,3.6979009997925244*^-14+0.*I,9.18597243147148*^-15+0.*I,2.24823159928114*^-15+0.*I,5.423616515370701*^-16+0.*I,1.2901626581427044*^-16+0.*I,3.0274258360058746*^-17+0.*I,7.010246566656056*^-18+0.*I,1.6024071457032891*^-18+0.*I,3.616877577956382*^-19+0.*I,8.064003490820756*^-20+0.*I,1.7764448067428474*^-20+0.*I,3.867755362642594*^-21+0.*I,8.325093254349682*^-22+0.*I,1.7719579085256556*^-22+0.*I,3.7304254196490586*^-23+0.*I,7.769729731998513*^-24+0.*I,1.6013774372344483*^-24+0.*I,3.2667461257394668*^-25+0.*I,6.59721789585701*^-26+0.*I,1.3192173972093086*^-26+0.*I,2.612552369686291*^-27+0.*I,5.124913977646418*^-28+0.*I,9.959968623697093*^-29+0.*I,1.918020480665581*^-29+0.*I,3.6605285333787345*^-30+0.*I,6.924661165593497*^-31+0.*I,1.298625525843095*^-31+0.*I,2.414705969602653*^-32+0.*I,4.452475872055197*^-33+0.*I,8.142465593754665*^-34+0.*I,1.4770167571310386*^-34+0.*I,2.6579468226664354*^-35+0.*I,4.7456204889801774*^-36+0.*I,8.407722421619611*^-37+0.*I,1.4782692944491387*^-37+0.*I,2.57969420973733*^-38+0.*I,4.468590606936033*^-39+0.*I,7.684353879697218*^-40+0.*I,1.3119703928861624*^-40+0.*I,2.2241534971677783*^-41+0.*I,3.744315583285156*^-42+0.*I,6.260209171550188*^-43+0.*I,1.0395719754769898*^-43+0.*I,1.714782823818583*^-44+0.*I,2.809900923220279*^-45+0.*I,4.574437363772167*^-46+0.*I,7.399215398113079*^-47+0.*I,1.1892428372975791*^-47+0.*I,1.8994462019288017*^-48+0.*I,3.0150107131404934*^-49+0.*I,4.756517867819287*^-50+0.*I,7.458646420120515*^-51+0.*I,1.162607058716108*^-51+0.*I,1.8015181058909266*^-52+0.*I,2.775281385494493*^-53+0.*I,4.250768109417879*^-54+0.*I,6.473638144537471*^-55+0.*I,9.803429105714428*^-56+0.*I
0.11431444832229122+0.*I,-0.31662225301045666+0.*I,0.38260140106843243+0.*I,-0.0441419125376434+0.*I,-0.31654671160473435+0.*I,0.035317498221687914+0.*I,0.29948022101447846+0.*I,0.1290547526542731+0.*I,-0.18300625139050894+0.*I,-0.2942232669939777+0.*I,-0.1546702033961934+0.*I,0.08335129113472438+0.*I,0.26665912230914907+0.*I,0.3361350094102627+0.*I,0.31148042014258936+0.*I,0.24042771560426465+0.*I,0.16286367933291204+0.*I,0.09961579919199119+0.*I,0.05601683843444731+0.*I,0.0293227477362363+0.*I,0.014419902381919517+0.*I,0.00670879441499847+0.*I,0.002969432726275884+0.*I,0.0012560903213263998+0.*I,0.0005097111592246349+0.*I,0.00019905181103868587+0.*I,0.00007501200757522996+0.*I,0.00002734284171479831+0.*I,9.660552012332641*^-6+0.*I,3.3143430610252594*^-6+0.*I,1.105946793612872*^-6+0.*I,3.594532962386177*^-7+0.*I,1.1394352296705146*^-7+0.*I,3.526870098682416*^-8+0.*I,1.0671100552661233*^-8+0.*I,3.1591902429016246*^-9+0.*I,9.159688536778897*^-10+0.*I,2.603061391596405*^-10+0.*I,7.256375784893455*^-11+0.*I,1.9856154551524408*^-11+0.*I,5.336997964787499*^-12+0.*I,1.4099129501738997*^-12+0.*I,3.66294255886387*^-13+0.*I,9.36361743845861*^-14+0.*I,2.3564144139478122*^-14+0.*I,5.840629622362581*^-15+0.*I,1.4264651313877903*^-15+0.*I,3.434303428758654*^-16+0.*I,8.153885394894457*^-17+0.*I,1.9098626369513536*^-17+0.*I,4.414747416812047*^-18+0.*I,1.0074476923669662*^-18+0.*I,2.270343048711608*^-19+0.*I,5.054118712699852*^-20+0.*I,1.11175918174813*^-20+0.*I,2.4171736134678506*^-21+0.*I,5.195793039678073*^-22+0.*I,1.104466820590409*^-22+0.*I,2.3222850301162176*^-23+0.*I,4.831045390720829*^-24+0.*I,9.945485850721303*^-25+0.*I,2.0265755382071957*^-25+0.*I,4.088277975833577*^-26+0.*I,8.166656937058825*^-27+0.*I,1.6156848353441887*^-27+0.*I,3.166332377859612*^-28+0.*I,6.147804171230929*^-29+0.*I,1.1828253121400874*^-29+0.*I,2.255428328499307*^-30+0.*I,4.262982859026953*^-31+0.*I,7.988039860645548*^-32+0.*I,1.4841324393581076*^-32+0.*I,2.7344657343056464*^-33+0.*I,4.996884219262008*^-34+0.*I,9.057549625394469*^-35+0.*I,1.628780740324215*^-35+0.*I,2.90609018214773*^-36+0.*I,5.1452032692142175*^-37+0.*I,9.040528436231878*^-38+0.*I,1.5766389544186533*^-38+0.*I,2.7293907928910997*^-39+0.*I,4.6907330330809676*^-40+0.*I,8.003913729671733*^-41+0.*I,1.35610920164628*^-41+0.*I,2.2817086171577946*^-42+0.*I,3.812768742128889*^-43+0.*I,6.32813731196913*^-44+0.*I,1.0432917677188423*^-44+0.*I,1.7087101485038307*^-45+0.*I,2.780359993222415*^-46+0.*I,4.4951066746496*^-47+0.*I,7.22138868328621*^-48+0.*I,1.1528630190613887*^-48+0.*I,1.8291302595332017*^-49+0.*I,2.8843924372150726*^-50+0.*I,4.5210458073801556*^-51+0.*I,7.044166397888936*^-52+0.*I,1.0910810261837843*^-52+0.*I,1.6801611810958748*^-53+0.*I,2.572412414026773*^-54+0.*I
-0.06174243020263816+0.*I,0.21421779352590495+0.*I,-0.375888734969248+0.*I,0.2743129206743567+0.*I,0.1376020431845987+0.*I,-0.2866061506323842+0.*I,-0.1290547526542731+0.*I,0.22977639813803638+0.*I,0.23680892599399642+0.*I,-0.04859651760822293+0.*I,-0.26812507027383264+0.*I,-0.23890826581960922+0.*I,-0.034892925994612606+0.*I,0.18184509153440018+0.*I,0.30713285354551845+0.*I,0.3261031210712746+0.*I,0.275528161207342+0.*I,0.20000117717112395+0.*I,0.1294853724043316+0.*I,0.07645071922066278+0.*I,0.04177614979267075+0.*I,0.02135251347328641+0.*I,0.010289599621162123+0.*I,0.004704126382548419+0.*I,0.0020505270003841262+0.*I,0.0008557535815649162+0.*I,0.00034310747864242744+0.*I,0.00013255250327905325+0.*I,0.00004946791815937678+0.*I,0.00001787298563536526+0.*I,6.264008554300477*^-6+0.*I,2.13322888174868*^-6+0.*I,7.070013853626139*^-7+0.*I,2.2834980781538038*^-7+0.*I,7.196485811987365*^-8+0.*I,2.2154994509335132*^-8+0.*I,6.669645685370585*^-9+0.*I,1.96528073272399*^-9+0.*I,5.673025048428486*^-10+0.*I,1.6055406115293943*^-10+0.*I,4.4582719513278374*^-11+0.*I,1.2154845443027785*^-11+0.*I,3.2557279476311493*^-12+0.*I,8.572786683729006*^-13+0.*I,2.2203107210419434*^-13+0.*I,5.659142483577076*^-14+0.*I,1.4201887176867684*^-14+0.*I,3.5107573926039616*^-15+0.*I,8.552717498038505*^-16+0.*I,2.0541616170816607*^-16+0.*I,4.8658774729203086*^-17+0.*I,1.137218069770579*^-17+0.*I,2.6232159585208188*^-18+0.*I,5.974149676171799*^-19+0.*I,1.34371413004092*^-19+0.*I,2.9857731177278066*^-20+0.*I,6.5561691924326765*^-21+0.*I,1.4230020862969684*^-21+0.*I,3.053769495736075*^-22+0.*I,6.481128556029583*^-23+0.*I,1.3606686545759203*^-23+0.*I,2.826446876567973*^-24+0.*I,5.810469632654445*^-25+0.*I,1.1823744237329965*^-25+0.*I,2.3821001190858004*^-26+0.*I,4.7523738429251494*^-27+0.*I,9.390484193239103*^-28+0.*I,1.838105143504058*^-28+0.*I,3.564782186967205*^-29+0.*I,6.850914260035985*^-30+0.*I,1.3049293065887704*^-30+0.*I,2.463859612596079*^-31+0.*I,4.612121590067667*^-32+0.*I,8.560604934945989*^-33+0.*I,1.575752837777597*^-33+0.*I,2.876806902120822*^-34+0.*I,5.209900695911045*^-35+0.*I,9.360512926460008*^-36+0.*I,1.6686872651636028*^-36+0.*I,2.95193883755943*^-37+0.*I,5.18259522809201*^-38+0.*I,9.031163372583495*^-39+0.*I,1.5622268187965782*^-39+0.*I,2.6828389653130265*^-40+0.*I,4.574462604780474*^-41+0.*I,7.745047717060929*^-42+0.*I,1.302234002070256*^-42+0.*I,2.1745835801057055*^-43+0.*I,3.6068280204399553*^-44+0.*I,5.942594209131835*^-45+0.*I,9.726712007389988*^-46+0.*I,1.5817302841867843*^-46+0.*I,2.5557083831489163*^-47+0.*I,4.1033433267956883*^-48+0.*I,6.547061570976551*^-49+0.*I,1.0381747992746672*^-49+0.*I,1.6362237520752295*^-50+0.*I,2.5632734384262217*^-51+0.*I,3.99170411697608*^-52+0.*I,6.179641825184013*^-53+0.*I
