0.15183580198064894+0.*I,0.2948083275793039+0.*I,0.40475321641285034+0.*I,0.45372764456056713+0.*I,0.4404846759608296+0.*I,0.38248231696673807+0.*I,0.30318052153717334+0.*I,0.2224937598393791+0.*I,0.15273494081091052+0.*I,0.09885137294370816+0.*I,0.06069435003028524+0.*I,0.035531822323471074+0.*I,0.01991555520256671+0.*I,0.010724728367442482+0.*I,0.0055652905519768744+0.*I,0.002790022930824399+0.*I,0.0013542952047783119+0.*I,0.0006377558330084199+0.*I,0.00029186616133016976+0.*I,0.00013000872678559986+0.*I,0.000056444686683349665+0.*I,0.000023915473215447897+0.*I,9.89995447821318*^-6+0.*I,4.008065765984807*^-6+0.*I,1.5885276460927772*^-6+0.*I,6.168652880929694*^-7+0.*I,2.348925366385834*^-7+0.*I,8.777137364377892*^-8+0.*I,3.220619654135157*^-8+0.*I,1.1611972518780614*^-8+0.*I,4.1163370815043385*^-9+0.*I,1.4354750347588862*^-9+0.*I,4.92704142866106*^-10+0.*I,1.6653089014337847*^-10+0.*I,5.545247111868517*^-11+0.*I,1.81992060260679*^-11+0.*I,5.889341668025549*^-12+0.*I,1.8798857153431865*^-12+0.*I,5.921138352803157*^-13+0.*I,1.840935042826018*^-13+0.*I,5.651633990755404*^-14+0.*I,1.7137507563230976*^-14+0.*I,5.134386686627239*^-15+0.*I,1.5202671285275413*^-15+0.*I,4.449990935573083*^-16+0.*I,1.288007609501442*^-16+0.*I,3.6872711242288133*^-17+0.*I,1.0442914030415456*^-17+0.*I,2.9266220707039046*^-18+0.*I,8.117721783908667*^-19+0.*I,2.2290238738916743*^-19+0.*I,6.060314902765802*^-20+0.*I,1.6317705053221247*^-20+0.*I,4.351978122119653*^-21+0.*I,1.1498875793320507*^-21+0.*I,3.010506696175814*^-22+0.*I,7.811081035745565*^-23+0.*I,2.0088119115862805*^-23+0.*I,5.121425240443784*^-24+0.*I,1.2945844646707594*^-24+0.*I,3.245042023041732*^-25+0.*I,8.06716550778976*^-26+0.*I,1.9892560232886469*^-26+0.*I,4.8661553152181835*^-27+0.*I,1.1810316568185264*^-27+0.*I,2.8442673752416727*^-28+0.*I,6.797731575043454*^-29+0.*I,1.6124719533233837*^-29+0.*I,3.796673687413675*^-30+0.*I,8.87450802474535*^-31+0.*I,2.059495397839176*^-31+0.*I,4.7456664536908346*^-32+0.*I,1.085916724789729*^-32+0.*I,2.467747106132583*^-33+0.*I,5.569937869308982*^-34+0.*I,1.2487781133343592*^-34+0.*I,2.7812757020616734*^-35+0.*I,6.154095600482992*^-36+0.*I,1.3529523349980903*^-36+0.*I,2.9555241354389722*^-37+0.*I,6.415862916842462*^-38+0.*I,1.3841339656385476*^-38+0.*I,2.967814546963548*^-39+0.*I,6.3250399423753255*^-40+0.*I,1.3399518379569116*^-40+0.*I,2.8219238186934367*^-41+0.*I,5.908287484863208*^-42+0.*I,1.229893629726541*^-42+0.*I,2.545609454943249*^-43+0.*I,5.239168079496774*^-44+0.*I,1.0722761246339598*^-44+0.*I,2.1824861646440103*^-45+0.*I,4.417973890938509*^-46+0.*I,8.895026168240956*^-47+0.*I,1.781348377894193*^-47+0.*I,3.5485638123168715*^-48+0.*I,7.032059912326153*^-49+0.*I,1.3863160601147674*^-49+0.*I,2.719034862431305*^-50+0.*I,5.3059449287029785*^-51+0.*I
-0.2948083275793039+0.*I,-0.42057168608453654+0.*I,-0.36895739801427324+0.*I,-0.17991621656768114+0.*I,0.052198828191887245+0.*I,0.2423161007784219+0.*I,0.34822335540724164+0.*I,0.37014061286014033+0.*I,0.3327532665853399+0.*I,0.2662724352335199+0.*I,0.19474976557233356+0.*I,0.1323108790013755+0.*I,0.08441728505528681+0.*I,0.050983144958840536+0.*I,0.02932254677056548+0.*I,0.01613709680549866+0.*I,0.008530557060450094+0.*I,0.004345618926315778+0.*I,0.0021390739437323683+0.*I,0.0010197867894920529+0.*I,0.00047182223523111675+0.*I,0.00021222714679836947+0.*I,0.00009295150432535195+0.*I,0.00003969634941551203+0.*I,0.000016551105523895565+0.*I,6.744916602546445*^-6+0.*I,2.6893347054406712*^-6+0.*I,1.0501182498829077*^-6+0.*I,4.019100680343866*^-7+0.*I,1.5088956944779553*^-7+0.*I,5.560900611439943*^-8+0.*I,2.0131639383480917*^-8+0.*I,7.1636259194036136*^-9+0.*I,2.507029123359829*^-9+0.*I,8.633656545925262*^-10+0.*I,2.9272519330001354*^-10+0.*I,9.776033776587504*^-11+0.*I,3.2173432008836164*^-11+0.*I,1.0438730261879915*^-11+0.*I,3.3403089979012794*^-12+0.*I,1.0545759619026496*^-12+0.*I,3.286065171116652*^-13+0.*I,1.0109468449846736*^-13+0.*I,3.071663500679716*^-14+0.*I,9.220289521758993*^-15+0.*I,2.735061774342101*^-15+0.*I,8.019762512272988*^-16+0.*I,2.3251033997340527*^-16+0.*I,6.666822547027852*^-17+0.*I,1.8910196598271653*^-17+0.*I,5.3073030698623*^-18+0.*I,1.4741728015564954*^-18+0.*I,4.053326435828325*^-19+0.*I,1.103447724355368*^-19+0.*I,2.974772579228923*^-20+0.*I,7.943266745050656*^-21+0.*I,2.1011949500949852*^-21+0.*I,5.5072007319376355*^-22+0.*I,1.430426653539149*^-22+0.*I,3.682481496606538*^-23+0.*I,9.397742375930297*^-24+0.*I,2.3778246649685296*^-24+0.*I,5.965853368776862*^-25+0.*I,1.484440486952235*^-25+0.*I,3.6636120853317807*^-26+0.*I,8.969531302370664*^-27+0.*I,2.178707221224596*^-27+0.*I,5.251101366238359*^-28+0.*I,1.255961236249656*^-28+0.*I,2.981444277738061*^-29+0.*I,7.025069156337045*^-30+0.*I,1.6432185783477155*^-30+0.*I,3.815987111612228*^-31+0.*I,8.798932391016149*^-32+0.*I,2.0146889713918356*^-32+0.*I,4.5812416979342985*^-33+0.*I,1.0346575500551193*^-33+0.*I,2.3210700088485882*^-34+0.*I,5.172457337990203*^-35+0.*I,1.1451451166168838*^-35+0.*I,2.5189290934855996*^-36+0.*I,5.505529587745179*^-37+0.*I,1.1957627578829584*^-37+0.*I,2.5809991160324614*^-38+0.*I,5.5368263408953215*^-39+0.*I,1.1805833499711782*^-39+0.*I,2.502227650997151*^-40+0.*I,5.272084358477453*^-41+0.*I,1.1043162799455319*^-41+0.*I,2.2997981117180845*^-42+0.*I,4.762115341797602*^-43+0.*I,9.80510513121076*^-44+0.*I,2.0075866636423052*^-44+0.*I,4.087831594528528*^-45+0.*I,8.27817662041382*^-46+0.*I,1.667343795075833*^-46+0.*I,3.340331966508521*^-47+0.*I,6.656605094489985*^-48+0.*I,1.3195893963045542*^-48+0.*I,2.602383927532495*^-49+0.*I
0.40475321641285034+0.*I,0.36895739801427324+0.*I,0.0859835214695022+0.*I,-0.2048650774683398+0.*I,-0.3261056482755645+0.*I,-0.2501511097972483+0.*I,-0.05838487838377213+0.*I,0.14328655818679392+0.*I,0.28343200430176796+0.*I,0.34030103550961577+0.*I,0.32802413617061366+0.*I,0.27507420348750905+0.*I,0.20819453960259693+0.*I,0.1452260534837422+0.*I,0.09463071764054387+0.*I,0.05814788670377461+0.*I,0.03393068618601638+0.*I,0.018904373570923155+0.*I,0.010100043338229064+0.*I,0.005192965824346391+0.*I,0.002577066849479702+0.*I,0.001237504310877669+0.*I,0.000576261270772131+0.*I,0.00026071330648614303+0.*I,0.00011478856545501117+0.*I,0.00004925665021134144+0.*I,0.00002062685594202041+0.*I,8.439500622449484*^-6+0.*I,3.377385564153178*^-6+0.*I,1.3232660934868852*^-6+0.*I,5.08045135940553*^-7+0.*I,1.912934064590633*^-7+0.*I,7.069135153460468*^-8+0.*I,2.565679337712231*^-8+0.*I,9.151399360505936*^-9+0.*I,3.2098244528011625*^-9+0.*I,1.1077090451211372*^-9+0.*I,3.7631102146576483*^-10+0.*I,1.2590902135700139*^-10+0.*I,4.1510151399259063*^-11+0.*I,1.3490449771845321*^-11+0.*I,4.323639749963823*^-12+0.*I,1.367067620904149*^-12+0.*I,4.265847678934503*^-13+0.*I,1.3141491367902717*^-13+0.*I,3.998060626732044*^-14+0.*I,1.201583272802747*^-14+0.*I,3.56850210560908*^-15+0.*I,1.0475321222864894*^-15+0.*I,3.0402837450075846*^-16+0.*I,8.726439103636543*^-17+0.*I,2.477662062024296*^-17+0.*I,6.960339758946937*^-18+0.*I,1.935081086994805*^-18+0.*I,5.325265077009437*^-19+0.*I,1.4509278650139629*^-19+0.*I,3.914700883516805*^-20+0.*I,1.0461207570334208*^-20+0.*I,2.769329810459715*^-21+0.*I,7.263623918724978*^-22+0.*I,1.887953115205748*^-22+0.*I,4.8636125540635606*^-23+0.*I,1.2420093437921253*^-23+0.*I,3.1445225943418078*^-24+0.*I,7.89427267338656*^-25+0.*I,1.9654342329364474*^-25+0.*I,4.8534807048705785*^-26+0.*I,1.18892366694038*^-26+0.*I,2.889456399895815*^-27+0.*I,6.967768441384889*^-28+0.*I,1.6673964584605908*^-28+0.*I,3.96006449072154*^-29+0.*I,9.335400537889325*^-30+0.*I,2.1846336000718503*^-30+0.*I,5.075577552600768*^-31+0.*I,1.1708424371544344*^-31+0.*I,2.682015099685878*^-32+0.*I,6.1012130112779127*^-33+0.*I,1.3784931831328616*^-33+0.*I,3.0936178358983415*^-34+0.*I,6.896700582535859*^-35+0.*I,1.5274492145396016*^-35+0.*I,3.3610883189880536*^-36+0.*I,7.348807833712977*^-37+0.*I,1.5966614722669375*^-37+0.*I,3.447482521391401*^-38+0.*I,7.398062685512497*^-39+0.*I,1.5779500926411565*^-39+0.*I,3.345489484632874*^-40+0.*I,7.050960656437634*^-41+0.*I,1.4773706373646987*^-41+0.*I,3.077604514642963*^-42+0.*I,6.374516881043681*^-43+0.*I,1.3128682382615672*^-43+0.*I,2.6888220103980186*^-44+0.*I,5.4764237320394025*^-45+0.*I,1.1093090182454206*^-45+0.*I,2.234881045956683*^-46+0.*I,4.478452275330314*^-47+0.*I,8.926843472371924*^-48+0.*I
-0.45372764456056713+0.*I,-0.17991621656768114+0.*I,0.2048650774683398+0.*I,0.3156369134208474+0.*I,0.1290060435926592+0.*I,-0.14058162698799093+0.*I,-0.28831774601564875+0.*I,-0.24980835489111652+0.*I,-0.08374080920665587+0.*I,0.1094417689492387+0.*I,0.25358736456938175+0.*I,0.31976070105517485+0.*I,0.316762693820104+0.*I,0.27059334353152925+0.*I,0.20764326352507897+0.*I,0.14641703855849264+0.*I,0.09625055255713313+0.*I,0.059579419412955116+0.*I,0.0349839383165154+0.*I,0.01959657943105963+0.*I,0.01051929269233104+0.*I,0.005431037837167205+0.*I,0.0027051896436186412+0.*I,0.00130333604911984+0.*I,0.0006087308076240231+0.*I,0.0002761494274699575+0.*I,0.00012188498263892199+0.*I,0.00005241990245413809+0.*I,0.000021997057002374236+0.*I,9.017339488905458*^-6+0.*I,3.6150171009957528*^-6+0.*I,1.4186970480190463*^-6+0.*I,5.455167684260169*^-7+0.*I,2.056954686594574*^-7+0.*I,7.6114934531584*^-8+0.*I,2.7659771989419987*^-8+0.*I,9.877418177611459*^-9+0.*I,3.468302325443269*^-9+0.*I,1.1981569493430192*^-9+0.*I,4.0743862574931864*^-10+0.*I,1.3645087141690127*^-10+0.*I,4.502531599656124*^-11+0.*I,1.464509820672365*^-11+0.*I,4.697433705665557*^-12+0.*I,1.4863793947736*^-12+0.*I,4.641495827312384*^-13+0.*I,1.4308553268859209*^-13+0.*I,4.355975149954731*^-14+0.*I,1.3099726753574383*^-14+0.*I,3.892735395785651*^-15+0.*I,1.1433674123718012*^-15+0.*I,3.3202575340844006*^-16+0.*I,9.535076881125253*^-17+0.*I,2.7086292460616066*^-17+0.*I,7.612892472926499*^-18+0.*I,2.117493523127022*^-18+0.*I,5.829887562161309*^-19+0.*I,1.5891086014546538*^-19+0.*I,4.2893187904162864*^-20+0.*I,1.1466927973071736*^-20+0.*I,3.036752156498472*^-21+0.*I,7.968042005172992*^-22+0.*I,2.0717986946159036*^-22+0.*I,5.339101401348812*^-23+0.*I,1.363898115064509*^-23+0.*I,3.4542591204976014*^-24+0.*I,8.674629366666344*^-25+0.*I,2.1603873614758674*^-25+0.*I,5.336501294805322*^-26+0.*I,1.307626046962085*^-26+0.*I,3.178837068732139*^-27+0.*I,7.667694186082368*^-28+0.*I,1.8353777941236052*^-28+0.*I,4.360146689832146*^-29+0.*I,1.0281131159421193*^-29+0.*I,2.4065375447796454*^-30+0.*I,5.5924576120168245*^-31+0.*I,1.2903755224992585*^-31+0.*I,2.956491576442798*^-32+0.*I,6.727083586890219*^-33+0.*I,1.5202254886874103*^-33+0.*I,3.412403955442942*^-34+0.*I,7.608924196424517*^-35+0.*I,1.6855226292769288*^-35+0.*I,3.709638121609146*^-36+0.*I,8.112417502851683*^-37+0.*I,1.762893473941528*^-37+0.*I,3.8070907533162424*^-38+0.*I,8.171189318625486*^-39+0.*I,1.7431504752451948*^-39+0.*I,3.696357214696482*^-40+0.*I,7.791724084332459*^-41+0.*I,1.632841984543104*^-41+0.*I,3.402008493178532*^-42+0.*I,7.047519117695019*^-43+0.*I,1.4516940515048234*^-43+0.*I,2.9735797399900556*^-44+0.*I,6.057268319192203*^-45+0.*I,1.2271375416300868*^-45+0.*I,2.472605207011016*^-46+0.*I
0.4404846759608296+0.*I,-0.052198828191887245+0.*I,-0.3261056482755645+0.*I,-0.1290060435926592+0.*I,0.19039617486294877+0.*I,0.2807116063853049+0.*I,0.107725976691391+0.*I,-0.13889133974729434+0.*I,-0.27198570093411556+0.*I,-0.23185870106387155+0.*I,-0.07314326855356695+0.*I,0.11009923843299993+0.*I,0.2463244532653751+0.*I,0.30835654357829195+0.*I,0.3046510208043399+0.*I,0.25995589273997627+0.*I,0.19939279364561832+0.*I,0.14058512506495283+0.*I,0.09242417387887619+0.*I,0.05722111267397489+0.*I,0.03360701809772953+0.*I,0.018830205611644203+0.*I,0.010110679576609619+0.*I,0.0052215213618331344+0.*I,0.0026015445287917295+0.*I,0.0012537375770035118+0.*I,0.0005857181393468286+0.*I,0.0002657765534460962+0.*I,0.00011733499770602682+0.*I,0.00005047473860787387+0.*I,0.00002118549579496547+0.*I,8.686492217722598*^-6+0.*I,3.4830864657596044*^-6+0.*I,1.367185799457879*^-6+0.*I,5.258068267609795*^-7+0.*I,1.9829854767210642*^-7+0.*I,7.33901904268606*^-8+0.*I,2.6673921759601865*^-8+0.*I,9.526839420669669*^-9+0.*I,3.345697178441661*^-9+0.*I,1.1559657902298414*^-9+0.*I,3.9314478086423297*^-10+0.*I,1.3168104783374628*^-10+0.*I,4.345683608376176*^-11+0.*I,1.4136628704870706*^-11+0.*I,4.534865622036716*^-12+0.*I,1.4350985268165728*^-12+0.*I,4.4818412408568605*^-13+0.*I,1.381780210685135*^-13+0.*I,4.206992567991991*^-14+0.*I,1.2652902080908408*^-14+0.*I,3.7603033682639074*^-15+0.*I,1.1045681169356628*^-15+0.*I,3.207863138283567*^-16+0.*I,9.21306986809884*^-17+0.*I,2.617367067298347*^-17+0.*I,7.356962244355339*^-18+0.*I,2.0464615716056576*^-18+0.*I,5.634732649093424*^-19+0.*I,1.5360217169633403*^-19+0.*I,4.146310273333306*^-20+0.*I,1.1085348431571794*^-20+0.*I,2.935888372906204*^-21+0.*I,7.703869287281834*^-22+0.*I,2.003231564424761*^-22+0.*I,5.1627051221824515*^-23+0.*I,1.3189122619236338*^-23+0.*I,3.340511872460384*^-24+0.*I,8.389430823795378*^-25+0.*I,2.0894694191604353*^-25+0.*I,5.161586594517675*^-26+0.*I,1.2648288936768524*^-26+0.*I,3.0749462788061238*^-27+0.*I,7.417448683756178*^-28+0.*I,1.7755594485502142*^-28+0.*I,4.21823059902514*^-29+0.*I,9.946930930812857*^-30+0.*I,2.3284094916017726*^-30+0.*I,5.411123988484564*^-31+0.*I,1.2485861971877963*^-31+0.*I,2.8608577780336985*^-32+0.*I,6.509734101893807*^-33+0.*I,1.471163181239658*^-33+0.*I,3.3023972043535245*^-34+0.*I,7.36389855906634*^-35+0.*I,1.6313022789471748*^-35+0.*I,3.5904292673774294*^-36+0.*I,7.851990527929938*^-37+0.*I,1.7063568822560764*^-37+0.*I,3.685114986307762*^-38+0.*I,7.90964156176389*^-39+0.*I,1.6874069578414943*^-39+0.*I,3.5782611830447516*^-40+0.*I,7.543007531155858*^-41+0.*I,1.580766576023364*^-41+0.*I,3.293603634688869*^-42+0.*I,6.823140403830062*^-43+0.*I,1.405513455433961*^-43+0.*I,2.8790627503221054*^-44+0.*I,5.864888470546682*^-45+0.*I
-0.38248231696673807+0.*I,0.2423161007784219+0.*I,0.2501511097972483+0.*I,-0.14058162698799093+0.*I,-0.2807116063853049+0.*I,-0.05335174979641912+0.*I,0.21396337568259888+0.*I,0.24806543178982476+0.*I,0.06048584095191265+0.*I,-0.16357921335388448+0.*I,-0.264385846533312+0.*I,-0.20409053598487326+0.*I,-0.043323813340994534+0.*I,0.12943362824543175+0.*I,0.251444154836566+0.*I,0.30194575447108596+0.*I,0.29188618709636815+0.*I,0.2455890576528434+0.*I,0.18648762240260838+0.*I,0.13048156035552455+0.*I,0.08526052879897382+0.*I,0.052523219482618136+0.*I,0.030719252005425815+0.*I,0.017151032545710546+0.*I,0.009180803075696978+0.*I,0.004728583112543055+0.*I,0.002350369893106808+0.*I,0.0011303064625501889+0.*I,0.0005270576160133303+0.*I,0.00023875179343971055+0.*I,0.000105241532886838+0.*I,0.000045208791116440544+0.*I,0.000018950841344634024+0.*I,7.761054317214198*^-6+0.*I,3.10861500547445*^-6+0.*I,1.2189672078224159*^-6+0.*I,4.683645582829969*^-7+0.*I,1.7648136224519899*^-7+0.*I,6.52625680406326*^-8+0.*I,2.3701873694903244*^-8+0.*I,8.459310695447055*^-9+0.*I,2.968806199968284*^-9+0.*I,1.0251003413634796*^-9+0.*I,3.48430130392857*^-10+0.*I,1.1663867008806*^-10+0.*I,3.847216477058123*^-11+0.*I,1.2508801553663145*^-11+0.*I,4.010760852854583*^-12+0.*I,1.2686647716176792*^-12+0.*I,3.9603540614643003*^-13+0.*I,1.2204999915909752*^-13+0.*I,3.714497636075732*^-14+0.*I,1.1167493736503666*^-14+0.*I,3.3176675873958966*^-15+0.*I,9.742123343576448*^-16+0.*I,2.8283579807568736*^-16+0.*I,8.120564746730613*^-17+0.*I,2.3062976883468603*^-17+0.*I,6.480721003500513*^-18+0.*I,1.802218159982575*^-18+0.*I,4.960902272750679*^-19+0.*I,1.35198745280846*^-19+0.*I,3.648624492461913*^-20+0.*I,9.752426371284891*^-21+0.*I,2.582275161798958*^-21+0.*I,6.774465333762478*^-22+0.*I,1.761179930867538*^-22+0.*I,4.5379477725278275*^-23+0.*I,1.1590726767009804*^-23+0.*I,2.935102106461348*^-24+0.*I,7.369887022403476*^-25+0.*I,1.8352070496352746*^-25+0.*I,4.532683987086521*^-26+0.*I,1.1105280213167536*^-26+0.*I,2.6993738384541484*^-27+0.*I,6.510434140019677*^-28+0.*I,1.5581977055006283*^-28+0.*I,3.701276763971031*^-29+0.*I,8.726621091065474*^-30+0.*I,2.0424618200738726*^-30+0.*I,4.745930355475271*^-31+0.*I,1.0949476226600026*^-31+0.*I,2.5084971230587406*^-32+0.*I,5.7072202529746234*^-33+0.*I,1.2896377476767312*^-33+0.*I,2.894563672463226*^-34+0.*I,6.453716112714329*^-35+0.*I,1.4295062687877665*^-35+0.*I,3.1459282188895285*^-36+0.*I,6.879141113653284*^-37+0.*I,1.4947807590758536*^-37+0.*I,3.2278472390433234*^-38+0.*I,6.92746135382595*^-39+0.*I,1.477724810930764*^-39+0.*I,3.133308768138555*^-40+0.*I,6.6044110715631*^-41+0.*I,1.3839380094852023*^-41+0.*I,2.883237848859231*^-42+0.*I,5.97247811148853*^-43+0.*I,1.2301759609299716*^-43+0.*I
0.30318052153717334+0.*I,-0.34822335540724164+0.*I,-0.05838487838377213+0.*I,0.28831774601564875+0.*I,0.107725976691391+0.*I,-0.21396337568259888+0.*I,-0.22295312730257416+0.*I,0.03447395997815158+0.*I,0.2384962507283183+0.*I,0.20374331581893595+0.*I,-0.0016103278352048779+0.*I,-0.1962046099894248+0.*I,-0.2542863135316517+0.*I,-0.16636849295150982+0.*I,-0.001597963568291959+0.*I,0.15822614659149598+0.*I,0.26170725367993436+0.*I,0.296647701432137+0.*I,0.27755042873090907+0.*I,0.22842893023973052+0.*I,0.1706425702445152+0.*I,0.11787450178374337+0.*I,0.07622421823156088+0.*I,0.046549885852068804+0.*I,0.027024759602650137+0.*I,0.014992051297905205+0.*I,0.007980273659666302+0.*I,0.004089932577600425+0.*I,0.0020239606637827887+0.*I,0.0009694776078455046+0.*I,0.00045044391185472305+0.*I,0.00020338174407862284+0.*I,0.00008938355352050044+0.*I,0.000038291742765669245+0.*I,0.000016010912903684204+0.*I,6.541785331934781*^-6+0.*I,2.614591264535241*^-6+0.*I,1.023188444454306*^-6+0.*I,3.924036384686403*^-7+0.*I,1.4759989736929675*^-7+0.*I,5.449257132987562*^-8+0.*I,1.9759913852009985*^-8+0.*I,7.042161262720565*^-9+0.*I,2.4680697347918147*^-9+0.*I,8.510978085246684*^-10+0.*I,2.889325972565196*^-10+0.*I,9.66093057155483*^-11+0.*I,3.183055815833615*^-11+0.*I,1.033851804291151*^-11+0.*I,3.3115879820927527*^-12+0.*I,1.0465109230683241*^-12+0.*I,3.263902971753995*^-13+0.*I,1.004997629801893*^-13+0.*I,3.0561022944969975*^-14+0.*I,9.180778294502747*^-15+0.*I,2.7253801512333384*^-15+0.*I,7.997087240846718*^-16+0.*I,2.3201139001455324*^-16+0.*I,6.65686654693098*^-17+0.*I,1.8893783587383344*^-17+0.*I,5.3058806380956365*^-18+0.*I,1.474626770842944*^-18+0.*I,4.056817748382667*^-19+0.*I,1.1049853467648673*^-19+0.*I,2.980441082387628*^-20+0.*I,7.962319599557958*^-21+0.*I,2.107233316815901*^-21+0.*I,5.52555052343978*^-22+0.*I,1.4358251770328958*^-22+0.*I,3.697951277909166*^-23+0.*I,9.441096771001443*^-24+0.*I,2.3897420461607303*^-24+0.*I,5.998053501204912*^-25+0.*I,1.4930064143745608*^-25+0.*I,3.6860761980702657*^-26+0.*I,9.027668103714301*^-27+0.*I,2.1935675422306405*^-27+0.*I,5.28864426764989*^-28+0.*I,1.2653414045459538*^-28+0.*I,3.00463426251178*^-29+0.*I,7.08182257137541*^-30+0.*I,1.656973442808313*^-30+0.*I,3.8490122914297922*^-31+0.*I,8.877509209412332*^-32+0.*I,2.0332211519609854*^-32+0.*I,4.624578077407262*^-33+0.*I,1.0447077413190757*^-33+0.*I,2.3441898558607577*^-34+0.*I,5.225225346055501*^-35+0.*I,1.157096316858401*^-35+0.*I,2.5457937892113787*^-36+0.*I,5.5654743981342185*^-37+0.*I,1.2090423861890582*^-37+0.*I,2.610210120716728*^-38+0.*I,5.6006367417133345*^-39+0.*I,1.194427806879407*^-39+0.*I,2.5320644428014864*^-40+0.*I,5.335965079457271*^-41+0.*I,1.1179049326563706*^-41+0.*I,2.3285202780928202*^-42+0.*I
-0.2224937598393791+0.*I,0.37014061286014033+0.*I,-0.14328655818679392+0.*I,-0.24980835489111652+0.*I,0.13889133974729434+0.*I,0.24806543178982476+0.*I,-0.03447395997815158+0.*I,-0.24825238113722647+0.*I,-0.13816998424344376+0.*I,0.1209091154346512+0.*I,0.2447016042542893+0.*I,0.14196916396816334+0.*I,-0.07028015445854652+0.*I,-0.22444171629292461+0.*I,-0.234107888567093+0.*I,-0.11845590749329339+0.*I,0.047157493826217346+0.*I,0.1901417505901332+0.*I,0.27200988254710506+0.*I,0.28963067588360886+0.*I,0.2608866498633965+0.*I,0.20905755787449207+0.*I,0.15303082412617+0.*I,0.10400676846954876+0.*I,0.06636109810676041+0.*I,0.040069844163930834+0.*I,0.0230369557921088+0.*I,0.012671485448030336+0.*I,0.006694550018302059+0.*I,0.0034081052345634757+0.*I,0.001676444024868109+0.*I,0.0007986670125032979+0.*I,0.00036925294357900387+0.*I,0.00016597220643586012+0.*I,0.0000726410323809345+0.*I,0.00003100069831982421+0.*I,0.000012916616047293696+0.*I,5.26024064339589*^-6+0.*I,2.0959853932027147*^-6+0.*I,8.179061056601624*^-7+0.*I,3.128410157790738*^-7+0.*I,1.1737926470212099*^-7+0.*I,4.3233706294048474*^-8+0.*I,1.5642615855226346*^-8+0.*I,5.563186877303027*^-9+0.*I,1.9458891040669707*^-9+0.*I,6.697746226914943*^-10+0.*I,2.269740894118181*^-10+0.*I,7.576488405626464*^-11+0.*I,2.4922887115988315*^-11+0.*I,8.082592785990247*^-12+0.*I,2.585222189845978*^-12+0.*I,8.158366780447976*^-13+0.*I,2.541097651418146*^-13+0.*I,7.814457042856641*^-14+0.*I,2.3734205521223012*^-14+0.*I,7.121660410515879*^-15+0.*I,2.111758997550114*^-15+0.*I,6.189903985452414*^-16+0.*I,1.7939666510848953*^-16+0.*I,5.14215309869648*^-17+0.*I,1.458076532860026*^-17+0.*I,4.090913803313336*^-18+0.*I,1.1359542494277145*^-18+0.*I,3.1224373114470344*^-19+0.*I,8.497812893429413*^-20+0.*I,2.2902655722650525*^-20+0.*I,6.1137994320892405*^-21+0.*I,1.616819439799084*^-21+0.*I,4.236549304233044*^-22+0.*I,1.100109908588071*^-22+0.*I,2.831411630453584*^-23+0.*I,7.224048603248487*^-24+0.*I,1.827402728100452*^-24+0.*I,4.583812788953522*^-25+0.*I,1.1403007047547575*^-25+0.*I,2.813654406125647*^-26+0.*I,6.887125072176716*^-27+0.*I,1.6725389735083636*^-27+0.*I,4.0303156192742296*^-28+0.*I,9.637807115920298*^-29+0.*I,2.2874100190866166*^-29+0.*I,5.38871451311073*^-30+0.*I,1.2602276901441607*^-30+0.*I,2.926048289997544*^-31+0.*I,6.745703069068106*^-32+0.*I,1.5442925795801507*^-32+0.*I,3.510999347263769*^-33+0.*I,7.9281475575913*^-34+0.*I,1.7782483537488925*^-34+0.*I,3.9621568125613384*^-35+0.*I,8.770559014663764*^-36+0.*I,1.928928349451904*^-36+0.*I,4.21535362006397*^-37+0.*I,9.154107496009485*^-38+0.*I,1.9755871355843183*^-38+0.*I,4.237481582436672*^-39+0.*I,9.034068219299629*^-40+0.*I,1.914496116440434*^-40+0.*I,4.033221891685219*^-41+0.*I
