0.26470603954542776+0.*I,0.-0.4315821290006548*I,-0.49756297746009237+0.*I,0.+0.46836780375058007*I,0.3818182128469078+0.*I,0.-0.2784012886204228*I,-0.1853084479829985+0.*I,0.+0.11419466149604635*I,0.06582644642351956+0.*I,0.-0.03577492721208395*I,-0.018444987344614548+0.*I,0.+0.009067375929817666*I,0.004267667755053377+0.*I,0.-0.0019298276659750783*I,-0.0008409188991185539+0.*I,0.+0.0003540039323830421*I,0.0001442938089690407+0.*I,0.-0.00005705882707252347*I,-0.00002192735208500905+0.*I,0.+8.201796553734493*^-6*I,2.9901542838106512*^-6+0.*I,0.-1.0638577280492061*^-6*I,-3.698041793858113*^-7+0.*I,0.+1.2572090535505987*^-7*I,4.1840944712952455*^-8+0.*I,0.-1.3643666030155477*^-8*I,-4.362586076883301*^-9+0.*I,0.+1.3688684997780465*^-9*I,4.2177643994702397*^-10+0.*I,0.-1.2769765456389038*^-10*I,-3.8012102880228305*^-11+0.*I,0.+1.1131165805322779*^-11*I,3.208228300325394*^-12+0.*I,0.-9.10558595367713*^-13*I,-2.5460565330623457*^-13+0.*I,0.+7.016711544919532*^-14*I,1.906698283336137*^-14+0.*I,0.-5.110703857993504*^-15*I,-1.3517255436443733*^-15+0.*I,0.+3.5290338170854247*^-16*I,9.097570444933047*^-17+0.*I,0.-2.3165042511736313*^-17*I,-5.827845893145074*^-18+0.*I,0.+1.4490168445738957*^-18*I,3.5616127603974157*^-19+0.*I,0.-8.656454378017082*^-20*I,-2.0809456210648404*^-20+0.*I,0.+4.9489310741568864*^-21*I,1.1646364797619016*^-21+0.*I,0.-2.712638692181109*^-22*I,-6.254700988571517*^-23+0.*I,0.+1.4279765231648683*^-23*I,3.2286353565168273*^-24+0.*I,0.-7.230705381338498*^-25*I,-1.6042918942387934*^-25+0.*I,0.+3.5269690385675575*^-26*I,7.684351751789467*^-27+0.*I,0.-1.65947002228032*^-27*I,-3.5526712169742903*^-28+0.*I,0.+7.540994332444022*^-29*I,1.587276520102944*^-29+0.*I,0.-3.313502306498601*^-30*I,-6.861057124876428*^-31+0.*I,0.+1.4093548790468197*^-31*I,2.872301196173207*^-32+0.*I,0.-5.808619166517677*^-33*I,-1.1657368859918526*^-33+0.*I,0.+2.3220028046102036*^-34*I,4.5910062752101427*^-35+0.*I,0.-9.011206535858125*^-36*I,-1.7560364510059313*^-36+0.*I,0.+3.3978480611144293*^-37*I,6.528859301008935*^-38+0.*I,0.-1.2458779001918096*^-38*I,-2.3613438126485782*^-39+0.*I,0.+4.445577607385148*^-40*I,8.314210251710724*^-41+0.*I,0.-1.544810608054857*^-41*I,-2.8518556831618744*^-42+0.*I,0.+5.231347884889476*^-43*I,9.536043222739554*^-44+0.*I,0.-1.7275288313447706*^-44*I,-3.110412444195977*^-45+0.*I,0.+5.566452883188548*^-46*I,9.902355122048989*^-47+0.*I,0.-1.7511713244861644*^-47*I,-3.0787825343107005*^-48+0.*I,0.+5.3816938790850466*^-49*I,9.353566911198183*^-50+0.*I,0.-1.6165228832147122*^-50*I,-2.778178876173366*^-51+0.*I,0.+4.7483105108911756*^-52*I,8.071324360471637*^-53+0.*I,0.-1.3645923398926841*^-53*I,-2.294767048388331*^-54+0.*I,0.+3.838631343784979*^-55*I,6.387639405519481*^-56+0.*I,0.-1.0574360860326072*^-56*I,-1.7415690253719175*^-57+0.*I,0.+2.8537945053825757*^-58*I
0.-0.4315821290006548*I,-0.4389542713133736+0.*I,0.+0.20088753261487305*I,-0.0981679312323126+0.*I,0.+0.3142114011223566*I,0.39986033638774465+0.*I,0.-0.3798104254836029*I,-0.3040947626124286+0.*I,0.+0.21566649644037506*I,0.13915116784859538+0.*I,0.-0.08305716932461774*I,-0.0463914675217885+0.*I,0.+0.024452219001060437*I,0.012240864506924522+0.*I,0.-0.005849702606984906*I,-0.0026796896559210704+0.*I,0.+0.0011807561586383009*I,0.0005019087393854021+0.*I,0.-0.00020632929896398383*I,-0.00008220673535436459+0.*I,0.+0.0000318043406960983*I,0.000011968072994118961+0.*I,0.-4.386998772810758*^-6*I,-1.56854061114579*^-6+0.*I,0.+5.476858060904916*^-7*I,1.8695981202900628*^-7+0.*I,0.-6.245646995321723*^-8*I,-2.043683107473132*^-8+0.*I,0.+6.5556983406145*^-9*I,2.063134778824127*^-9+0.*I,0.-6.374531511638238*^-10*I,-1.934939518787258*^-10+0.*I,0.+5.7736621693210654*^-11*I,1.6945275139031212*^-11+0.*I,0.-4.894309113879664*^-12*I,-1.3918654611877075*^-12+0.*I,0.+3.899154947643187*^-13*I,1.0764733287519764*^-13+0.*I,0.-2.930061351484491*^-14*I,-7.866142438846681*^-15+0.*I,0.+2.083628315181526*^-15*I,5.447599801132829*^-16+0.*I,0.-1.4062479490718685*^-16*I,-3.58532345384488*^-17+0.*I,0.+9.030997763711462*^-18*I,2.2480658737437763*^-18+0.*I,0.-5.531811386701985*^-19*I,-1.345936059811925*^-19+0.*I,0.+3.238835316985819*^-20*I,7.710181210001931*^-21+0.*I,0.-1.816147292772076*^-21*I,-4.233929738628019*^-22+0.*I,0.+9.770881851327764*^-23*I,2.2325911226048662*^-23+0.*I,0.-5.051894574924091*^-24*I,-1.1322702889020463*^-24+0.*I,0.+2.514054712030762*^-25*I,5.530994967757288*^-26+0.*I,0.-1.2058912400156206*^-26*I,-2.6059086306200597*^-27+0.*I,0.+5.582436289525523*^-28*I,1.1856785748455118*^-28+0.*I,0.-2.4971902496228383*^-29*I,-5.216011169335388*^-30+0.*I,0.+1.0806533183552782*^-30*I,2.2210183451145315*^-31+0.*I,0.-4.5288803977392386*^-32*I,-9.163383575015854*^-33+0.*I,0.+1.839919862033214*^-33*I,3.66665567767737*^-34+0.*I,0.-7.253008532700734*^-35*I,-1.424263406111435*^-35+0.*I,0.+2.7767218320922167*^-36*I,5.3751293566098765*^-37+0.*I,0.-1.0332448626221075*^-37*I,-1.972502124257753*^-38+0.*I,0.+3.740008126542346*^-39*I,7.043820812615563*^-40+0.*I,0.-1.3178425503452153*^-40*I,-2.4494918126772064*^-41+0.*I,0.+4.523582199003898*^-42*I,8.300779074259372*^-43+0.*I,0.-1.5136310912425479*^-43*I,-2.742964013849047*^-44+0.*I,0.+4.940288319138874*^-45*I,8.844005781425372*^-46+0.*I,0.-1.5737723795957497*^-46*I,-2.7839529366527813*^-47+0.*I,0.+4.895973893203373*^-48*I,8.560576185884985*^-49+0.*I,0.-1.4882722648538762*^-49*I,-2.5727963149245076*^-50+0.*I,0.+4.42282292655127*^-51*I,7.561217411149797*^-52+0.*I,0.-1.2856070096630808*^-52*I,-2.1740764201708346*^-53+0.*I,0.+3.6569298647126826*^-54*I,6.1186886819267606*^-55+0.*I,0.-1.0184134211376198*^-55*I,-1.6863104530804395*^-56+0.*I
-0.49756297746009237+0.*I,0.+0.20088753261487305*I,-0.20735478619586997+0.*I,0.+0.3592119500945804*I,0.22341803724976586+0.*I,0.+0.03582033206233766*I,0.254702071331058+0.*I,0.-0.35997506868064566*I,-0.3595516486850333+0.*I,0.+0.29707294332276435*I,0.21539641089545247+0.*I,0.-0.14130247135941143*I,-0.08544491716470264+0.*I,0.+0.048228906805889926*I,0.025642270415448108+0.*I,0.-0.01293070619706313*I,-0.006218035182034824+0.*I,0.+0.0028638249669387114*I,0.0012678530222305848+0.*I,0.-0.0005411749997595792*I,-0.00022329389223010564+0.*I,0.+0.00008926007469617506*I,0.00003463591861967112+0.*I,0.-0.000013068695475631426*I,-4.802167325741726*^-6+0.*I,0.+1.7208192611004062*^-6*I,6.020882907813451*^-7+0.*I,0.-2.0591848285840021*^-7*I,-6.890967775268048*^-8+0.*I,0.+2.258480599534329*^-8*I,7.255578804747558*^-9+0.*I,0.-2.2865800018394054*^-9*I,-7.074123344983491*^-10+0.*I,0.+2.1499137471129491*^-10*I,6.422460166891445*^-11+0.*I,0.-1.8869708265947612*^-11*I,-5.455658743728231*^-12+0.*I,0.+1.5529853563709358*^-12*I,4.354437153627021*^-13+0.*I,0.-1.2031927716903314*^-13*I,-3.2776282251568627*^-14+0.*I,0.+8.805984830745287*^-15*I,2.3342801443329677*^-15+0.*I,0.-6.10715824887301*^-16*I,-1.577549076365785*^-16+0.*I,0.+4.024603054880381*^-17*I,1.014359297873121*^-17+0.*I,0.-2.526474608405897*^-18*I,-6.22031387018342*^-19+0.*I,0.+1.5142524516265427*^-19*I,3.6457103749645634*^-20+0.*I,0.-8.682972422652005*^-21*I,-2.0462423633271017*^-21+0.*I,0.+4.772478023088102*^-22*I,1.1018460278650337*^-22+0.*I,0.-2.5186985378169104*^-23*I,-5.701570529505225*^-24+0.*I,0.+1.278372136348331*^-24*I,2.8395069956165377*^-25+0.*I,0.-6.249235578344039*^-26*I,-1.3629560742314122*^-26+0.*I,0.+2.9463065398226927*^-27*I,6.3136825139964865*^-28+0.*I,0.-1.3414101327825826*^-28*I,-2.8260349917291776*^-29+0.*I,0.+5.904614725569828*^-30*I,1.223665285848169*^-30+0.*I,0.-2.515636103693813*^-31*I,-5.131003956837968*^-32+0.*I,0.+1.0384360324315287*^-32*I,2.0856041716323887*^-33+0.*I,0.-4.1572779135485316*^-34*I,-8.225457361704092*^-35+0.*I,0.+1.6155940150146305*^-35*I,3.1504426737872496*^-36+0.*I,0.-6.099900645348379*^-37*I,-1.172814116258269*^-37+0.*I,0.+2.2394071193527117*^-38*I,4.2469330808045*^-39+0.*I,0.-8.000114661485669*^-40*I,-1.4970431131288448*^-40+0.*I,0.+2.7830919514361315*^-41*I,5.1405882659365114*^-42+0.*I,0.-9.434655008569136*^-43*I,-1.7206881903656948*^-43+0.*I,0.+3.118713058066615*^-44*I,5.61796514313644*^-45+0.*I,0.-1.0058784993980813*^-45*I,-1.7902206962024936*^-46+0.*I,0.+3.167328663188036*^-47*I,5.571028953142657*^-48+0.*I,0.-9.742332391003425*^-49*I,-1.693965459085669*^-49+0.*I,0.+2.928791270691162*^-50*I,5.0354942614473544*^-51+0.*I,0.-8.60978963785004*^-52*I,-1.464084266168733*^-52+0.*I,0.+2.476215733654896*^-53*I,4.165671095740189*^-54+0.*I,0.-6.970761957542836*^-55*I
0.+0.46836780375058007*I,-0.0981679312323126+0.*I,0.+0.3592119500945804*I,0.1307799219080017+0.*I,0.+0.2044735473059096*I,0.32214997196859535+0.*I,0.-0.18909948695599596*I,0.050210790826769124+0.*I,0.-0.24938235116911134*I,-0.34311993273780744+0.*I,0.+0.33962076943792974*I,0.27944136569581235+0.*I,0.-0.20217362044004247*I,-0.13246876774614044+0.*I,0.+0.0800486705165532*I,0.04516588004366714+0.*I,0.-0.024009003170093957*I,-0.012106098202556472+0.*I,0.+0.005821449832561245*I,0.0026812726364342275+0.*I,0.-0.0011871160167523252*I,-0.0005067574877851556+0.*I,0.+0.00020911381521097213*I,0.0000836006437644315+0.*I,0.-0.00003244345903830424*I,-0.00001224281510347999+0.*I,0.+4.499194781668327*^-6*I,1.612428932097094*^-6+0.*I,0.-5.642250462870829*^-7*I,-1.9298928266887722*^-7+0.*I,0.+6.458957945180105*^-8*I,2.1171010827725815*^-8+0.*I,0.-6.802035045205068*^-9*I,-2.1438448175744706*^-9+0.*I,0.+6.633126796684182*^-10*I,2.0160627421262463*^-10+0.*I,0.-6.023104621691489*^-11*I,-1.769778197735902*^-11+0.*I,0.+5.117221918904652*^-12*I,1.4567552607895699*^-12+0.*I,0.-4.084907913698168*^-13*I,-1.1287956973481278*^-13+0.*I,0.+3.0751665057436305*^-14*I,8.262560738996672*^-15+0.*I,0.-2.1903651162614464*^-15*I,-5.730975892234533*^-16+0.*I,0.+1.4804619908909398*^-16*I,3.7771267344735024*^-17+0.*I,0.-9.520365570851414*^-18*I,-2.3713697549617626*^-18+0.*I,0.+5.838730403193452*^-19*I,1.4214300217062762*^-19+0.*I,0.-3.422392057938766*^-20*I,-8.151466831607201*^-21+0.*I,0.+1.921071570181886*^-21*I,4.480731778294564*^-22+0.*I,0.-1.0345319089342011*^-22*I,-2.3649207817485035*^-23+0.*I,0.+5.353672697896353*^-24*I,1.2004139181380055*^-24+0.*I,0.-2.6664448318967533*^-25*I,-5.868566534851005*^-26+0.*I,0.+1.2799766100901647*^-26*I,2.7670226936594994*^-27+0.*I,0.-5.929686649462311*^-28*I,-1.2598661643566421*^-28+0.*I,0.+2.6543232877219553*^-29*I,5.546013750360542*^-30+0.*I,0.-1.149382991469588*^-30*I,-2.362992611420341*^-31+0.*I,0.+4.819799735407787*^-32*I,9.754795857429614*^-33+0.*I,0.-1.959213745018059*^-33*I,-3.905442078061325*^-34+0.*I,0.+7.727377600698683*^-35*I,1.5178015287932935*^-35+0.*I,0.-2.9598162284523742*^-36*I,-5.730943083710219*^-37+0.*I,0.+1.1019006740697656*^-37*I,2.1040498188164405*^-38+0.*I,0.-3.9903212364293923*^-39*I,-7.516885168589895*^-40+0.*I,0.+1.4066468135250871*^-40*I,2.6150931802781974*^-41+0.*I,0.-4.8303777209137615*^-42*I,-8.865490469131164*^-43+0.*I,0.+1.6169150739087764*^-43*I,2.930681094448694*^-44+0.*I,0.-5.2793459962810655*^-45*I,-9.45266759468543*^-46+0.*I,0.+1.6823759421379598*^-46*I,2.976576618065796*^-47+0.*I,0.-5.235602404472245*^-48*I,-9.155906462703932*^-49+0.*I,0.+1.592025333072335*^-49*I,2.7525849189309463*^-50+0.*I,0.-4.7326147937988625*^-51*I,-8.09204350092637*^-52+0.*I,0.+1.3760627284351701*^-52*I,2.327378425744737*^-53+0.*I
0.3818182128469078+0.*I,0.+0.3142114011223566*I,0.22341803724976586+0.*I,0.+0.2044735473059096*I,0.29746884412176167+0.*I,0.-0.0340115686818489*I,0.24039569464802577+0.*I,0.-0.29108745680109377*I,-0.13229025600819977+0.*I,0.-0.0943586563868143*I,-0.2656579322883253+0.*I,0.+0.33539387888118033*I,0.3191926447573515+0.*I,0.-0.25648378634219005*I,-0.18256987865461982+0.*I,0.+0.1181938976136692*I,0.07075937571498156+0.*I,0.-0.03962681323258033*I,-0.020935207092581697+0.*I,0.+0.010501754949560977*I,0.005027758791077607+0.*I,0.-0.002306910627730406*I,-0.0010179799375987122+0.*I,0.+0.00043328521561597033*I,0.00017833068052966212+0.*I,0.-0.00007112817979760424*I,-0.000027545387061134986+0.*I,0.+0.000010374782413812038*I,3.806123946003515*^-6+0.*I,0.-1.3618955987884227*^-6*I,-4.758688331306458*^-7+0.*I,0.+1.6255095528500423*^-7*I,5.433557290655464*^-8+0.*I,0.-1.7789674049464723*^-8*I,-5.7095887357306505*^-9+0.*I,0.+1.7977538750995397*^-9*I,5.557178591636893*^-10+0.*I,0.-1.6875816308817996*^-10*I,-5.037661599689094*^-11+0.*I,0.+1.479095856712006*^-11*I,4.27365875615909*^-12+0.*I,0.-1.2157880664221048*^-12*I,-3.4070253965448743*^-13+0.*I,0.+9.409035274135592*^-14*I,2.5618205785491078*^-14+0.*I,0.-6.879512940629154*^-15*I,-1.822779709161288*^-15+0.*I,0.+4.766852803707259*^-16*I,1.2308240905544123*^-16+0.*I,0.-3.138811467625579*^-17*I,-7.908078911856548*^-18+0.*I,0.+1.968967338600148*^-18*I,4.846041934970603*^-19+0.*I,0.-1.1793179239120727*^-19*I,-2.8384324442343926*^-20+0.*I,0.+6.75825020948321*^-21*I,1.592200218787234*^-21+0.*I,0.-3.7124815599334503*^-22*I,-8.568913182344271*^-23+0.*I,0.+1.9582580464362765*^-23*I,4.4318118099650396*^-24+0.*I,0.-9.93438840986056*^-25*I,-2.20611195588509*^-25+0.*I,0.+4.8541791779574346*^-26*I,1.0584696668316005*^-26+0.*I,0.-2.2876275314435976*^-27*I,-4.901217409078282*^-28+0.*I,0.+1.0411169540213034*^-28*I,2.192981175090365*^-29+0.*I,0.-4.581112523403868*^-30*I,-9.492192312295412*^-31+0.*I,0.+1.951095631153057*^-31*I,3.978892276249955*^-32+0.*I,0.-8.051389164335563*^-33*I,-1.6167997826507178*^-33+0.*I,0.+3.2223199240266284*^-34*I,6.374656241218802*^-35+0.*I,0.-1.25189486709037*^-35*I,-2.4408878753626154*^-36+0.*I,0.+4.725429421647257*^-37*I,9.084301786917889*^-38+0.*I,0.-1.7343661414752808*^-38*I,-3.2887432284543085*^-39+0.*I,0.+6.194396117468225*^-40*I,1.159008512725661*^-40+0.*I,0.-2.1544217242342582*^-41*I,-3.978946252582109*^-42+0.*I,0.+7.301877782210819*^-43*I,1.3315735119752542*^-43+0.*I,0.-2.413203415142743*^-44*I,-4.34664493104967*^-45+0.*I,0.+7.781768250424336*^-46*I,1.3848348326049306*^-46+0.*I,0.-2.449876171853812*^-47*I,-4.308706803907652*^-48+0.*I,0.+7.534178225259468*^-49*I,1.3099049462966984*^-49+0.*I,0.-2.264575342407651*^-50*I,-3.893179145455338*^-51+0.*I,0.+6.65609537319258*^-52*I
0.-0.2784012886204228*I,0.39986033638774465+0.*I,0.+0.03582033206233766*I,0.32214997196859535+0.*I,0.-0.0340115686818489*I,0.2726694389848848+0.*I,0.-0.2125414074877595*I,0.07219471672012935+0.*I,0.-0.27174081084566504*I,-0.24628725629649648+0.*I,0.+0.06026017302481821*I,-0.14948322792196433+0.*I,0.+0.28685186760510395*I,0.3276685034703799+0.*I,0.-0.2960593346751632*I,-0.23003967766266523+0.*I,0.+0.1598377436762634*I,0.1015801028242725+0.*I,0.-0.05992176560812705*I,-0.03315291718983156+0.*I,0.+0.017337538818612143*I,0.008621764303749906+0.*I,0.-0.004096760381068186*I,-0.0018673954722394682+0.*I,0.+0.0008192512124961104*I,0.0003468966840571594+0.*I,0.-0.00014211259171932006*I,-0.00005644496232042102+0.*I,0.+0.000021775995488356327*I,8.173339331208405*^-6+0.*I,0.-2.988971361519644*^-6*I,-1.0663804319191037*^-6+0.*I,0.+3.716064285951968*^-7*I,1.266193415065875*^-7+0.*I,0.-4.222666956523128*^-8*I,-1.3795326525449979*^-8+0.*I,0.+4.418680295651795*^-9*I,1.3886666457661384*^-9+0.*I,0.-4.2850223270904233*^-10*I,-1.2990946084272292*^-10+0.*I,0.+3.8719026486133855*^-11*I,1.1351409055613906*^-11+0.*I,0.-3.2752666299406126*^-12*I,-9.305303543934316*^-13+0.*I,0.+2.6043767595660956*^-13*I,7.183844682476501*^-14+0.*I,0.-1.9537523048935218*^-14*I,-5.240963515972426*^-15+0.*I,0.+1.3872102542989315*^-15*I,3.6242236318629775*^-16+0.*I,0.-9.349178836237896*^-17*I,-2.3820713663755972*^-17+0.*I,0.+5.9963815796764564*^-18*I,1.4917674301322732*^-18+0.*I,0.-3.6686709610210635*^-19*I,-8.921240182758359*^-20+0.*I,0.+2.1456484502426497*^-20*I,5.105192500649629*^-21+0.*I,0.-1.2019457546860553*^-21*I,-2.8007327058709145*^-22+0.*I,0.+6.460460999515107*^-23*I,1.475529103944685*^-23+0.*I,0.-3.337401338349595*^-24*I,-7.476979987887726*^-25+0.*I,0.+1.659506028035841*^-25*I,3.649565171339647*^-26+0.*I,0.-7.953993175130099*^-27*I,-1.7182275119800278*^-27+0.*I,0.+3.67954923404211*^-28*I,7.812533429556036*^-29+0.*I,0.-1.644883394319351*^-29*I,-3.434668746074537*^-30+0.*I,0.+7.1137679451572544*^-31*I,1.4616262080902606*^-31+0.*I,0.-2.9795429187416097*^-32*I,-6.026884408328844*^-33+0.*I,0.+1.2098110224917362*^-33*I,2.4103143151679365*^-34+0.*I,0.-4.7666121346075793*^-35*I,-9.357784531182703*^-36+0.*I,0.+1.823933929849702*^-36*I,3.5299002948237903*^-37+0.*I,0.-6.783850100533982*^-38*I,-1.294769660336531*^-38+0.*I,0.+2.4544382194868184*^-39*I,4.621625683465643*^-40+0.*I,0.-8.644884603780528*^-41*I,-1.6065087124304827*^-41+0.*I,0.+2.9662184374838705*^-42*I,5.44195699803899*^-43+0.*I,0.-9.921421043760067*^-44*I,-1.7976016369605818*^-44+0.*I,0.+3.237032000839073*^-45*I,5.793844734101164*^-46+0.*I,0.-1.0308242246806298*^-46*I,-1.8231865813730072*^-47+0.*I,0.+3.205800275152553*^-48*I,5.604412160395013*^-49+0.*I,0.-9.741832753677803*^-50*I,-1.6838226926364707*^-50+0.*I
-0.1853084479829985+0.*I,0.-0.3798104254836029*I,0.254702071331058+0.*I,0.-0.18909948695599596*I,0.24039569464802577+0.*I,0.-0.2125414074877595*I,0.13119840431816682+0.*I,0.-0.27762494168895674*I,-0.09751184685032879+0.*I,0.-0.1688803412445586*I,-0.27784532459682143+0.*I,0.+0.18109113969249846*I,-0.020467916800456894+0.*I,0.+0.2041330050321581*I,0.3034599746230084+0.*I,0.-0.3149927407714859*I,-0.2692626059498509+0.*I,0.+0.20143363690255053*I,0.13605699256096926+0.*I,0.-0.08456443985650063*I,-0.04898851943211014+0.*I,0.+0.02669677785719681*I,0.013782551053827542+0.*I,0.-0.0067780373198623985*I,-0.0031894839473449246+0.*I,0.+0.0014413894321141855*I,0.0006275305687485573+0.*I,0.-0.00026389564241568715*I,-0.00010744059633265761+0.*I,0.+0.000042433876525995454*I,0.000016286634156849777+0.*I,0.-6.0842221745098845*^-6*I,-2.215352805184176*^-6+0.*I,0.+7.87214421354633*^-7*I,2.73307560251072*^-7+0.*I,0.-9.280470142398896*^-8*I,-3.085036499736384*^-8+0.*I,0.+1.0048489718760488*^-8*I,3.2095163307741743*^-9+0.*I,0.-1.0060007626831918*^-9*I,-3.0965276870745315*^-10+0.*I,0.+9.365835012579414*^-11*I,2.7852934390456123*^-11+0.*I,0.-8.148719118035731*^-12*I,-2.3465365381328253*^-12+0.*I,0.+6.654211053717992*^-13*I,1.859071575544642*^-13+0.*I,0.-5.11933296582296*^-14*I,-1.3900333550124546*^-14+0.*I,0.+3.723049255339702*^-15*I,9.839935823368927*^-16+0.*I,0.-2.5671760390429616*^-16*I,-6.613499266169471*^-17+0.*I,0.+1.682885543711632*^-17*I,4.231109555041289*^-18+0.*I,0.-1.0513640606485733*^-18*I,-2.582666027595433*^-19+0.*I,0.+6.273522719133673*^-20*I,1.507265379155409*^-20+0.*I,0.-3.582657723930177*^-21*I,-8.42667562457234*^-22+0.*I,0.+1.961717978429897*^-22*I,4.521019567541403*^-23+0.*I,0.-1.031673633157908*^-23*I,-2.3315120047358006*^-24+0.*I,0.+5.2191820018727215*^-25*I,1.1574807535292108*^-25+0.*I,0.-2.5435830897401695*^-26*I,-5.53949893650306*^-27+0.*I,0.+1.1957943553095815*^-27*I,2.5590020531613723*^-28+0.*I,0.-5.429717955460947*^-29*I,-1.1424537529346725*^-29+0.*I,0.+2.384047328233558*^-30*I,4.934739301649034*^-31+0.*I,0.-1.0133115736647053*^-31*I,-2.064456882445992*^-32+0.*I,0.+4.1735492475689046*^-33*I,8.373238358944425*^-34+0.*I,0.-1.6673212532245558*^-34*I,-3.2955757605358864*^-35+0.*I,0.+6.466605246019512*^-36*I,1.2597951877481876*^-36+0.*I,0.-2.4369482276773733*^-37*I,-4.6812130442696697*^-38+0.*I,0.+8.930546887748045*^-39*I,1.692177479463611*^-39+0.*I,0.-3.184942137811192*^-40*I,-5.955023613232196*^-41+0.*I,0.+1.1061887920819644*^-41*I,2.0416222823630278*^-42+0.*I,0.-3.74418707201685*^-43*I,-6.823550471878773*^-44+0.*I,0.+1.2358559956376001*^-44*I,2.2246564671907927*^-45+0.*I,0.-3.980410896328676*^-46*I,-7.079363019518177*^-47+0.*I,0.+1.2516776747133544*^-47*I,2.2001529775736258*^-48+0.*I,0.-3.845073180606964*^-49*I
0.+0.11419466149604635*I,-0.3040947626124286+0.*I,0.-0.35997506868064566*I,0.050210790826769124+0.*I,0.-0.29108745680109377*I,0.07219471672012935+0.*I,0.-0.27762494168895674*I,-0.03988546468028618+0.*I,0.-0.2367027497375665*I,-0.21463903015161445+0.*I,0.-0.030630937429810524*I,-0.2367017636756517+0.*I,0.+0.2497171279832667*I,0.09790205630641777+0.*I,0.+0.10168318896628038*I,0.250108478546919+0.*I,0.-0.3102936061283443*I,-0.2954838006216074+0.*I,0.+0.23916852793602789*I,0.17204303771750615+0.*I,0.-0.11275125855872334*I,-0.06839895581944491+0.*I,0.+0.03883495574791543*I,0.020806090962815132+0.*I,0.-0.010584995629215601*I,-0.005139314845593714+0.*I,0.+0.002391205163023356*I,0.0010698222589199545+0.*I,0.-0.0004615819853488883*I,-0.00019253520080233076+0.*I,0.+0.00007780997865845098*I,0.00003052452470153798+0.*I,0.-0.000011643422988913754*I,-4.324950144651652*^-6+0.*I,0.+1.5665127635448577*^-6*I,5.53944222375973*^-7+0.*I,0.-1.9145002092187983*^-7*I,-6.473479983870415*^-8+0.*I,0.+2.1434437004071518*^-8*I,6.955762928506525*^-9+0.*I,0.-2.2139810563048295*^-9*I,-6.916911107325747*^-10+0.*I,0.+2.122510480875857*^-10*I,6.401133255771886*^-11+0.*I,0.-1.8983888018143655*^-11*I,-5.5394962562956274*^-12+0.*I,0.+1.5912299364976736*^-12*I,4.501740603984745*^-13+0.*I,0.-1.254896493936638*^-13*I,-3.4482530154429803*^-14+0.*I,0.+9.343890497203918*^-15*I,2.4978016997531368*^-15+0.*I,0.-6.589391525090403*^-16*I,-1.716079296103392*^-16+0.*I,0.+4.4134094717278776*^-17*I,1.1212158427754125*^-17+0.*I,0.-2.8145521600757334*^-18*I,-6.983216028480596*^-19+0.*I,0.+1.7129444169374134*^-19*I,4.1551151029314535*^-20+0.*I,0.-9.96966150921666*^-21*I,-2.3666629315127445*^-21+0.*I,0.+5.5596557735548505*^-22*I,1.292729912126035*^-22+0.*I,0.-2.975810521922812*^-23*I,-6.783065575921398*^-24+0.*I,0.+1.5312722179188442*^-24*I,3.42423616252255*^-25+0.*I,0.-7.586409273426262*^-26*I,-1.6654961616987634*^-26+0.*I,0.+3.623737580008955*^-27*I,7.815270538426672*^-28+0.*I,0.-1.6709811136047555*^-28*I,-3.5424452642116075*^-29+0.*I,0.+7.447329051873348*^-30*I,1.5528281861419504*^-30+0.*I,0.-3.2116594621165192*^-31*I,-6.589837662801344*^-32+0.*I,0.+1.3415697423930009*^-32*I,2.710176710069875*^-33+0.*I,0.-5.433487717619646*^-34*I,-1.0811996278267845*^-34+0.*I,0.+2.1356355383318143*^-35*I,4.187829491986043*^-36+0.*I,0.-8.153360755283313*^-37*I,-1.5762100168389606*^-37+0.*I,0.+3.025965583454258*^-38*I,5.769363600515593*^-39+0.*I,0.-1.0925624895589613*^-39*I,-2.055220662616688*^-40+0.*I,0.+3.8406323411540026*^-41*I,7.130441669276525*^-42+0.*I,0.-1.315333570405135*^-42*I,-2.410996551239782*^-43+0.*I,0.+4.3917037305633975*^-44*I,7.950216133248857*^-45+0.*I,0.-1.4304318284914584*^-45*I,-2.5581723648160833*^-46+0.*I,0.+4.547766572479962*^-47*I,8.037163983122079*^-48+0.*I
