0.1685983808374708+0.*I,0.31813186172638874+0.*I,0.4244689594535578+0.*I,0.46242262725642524+0.*I,0.4362775329832799+0.*I,0.3681557721773159+0.*I,0.2836023050237022+0.*I,0.20226209618356653+0.*I,0.13493458504601655+0.*I,0.0848703104160663+0.*I,0.050641849487154986+0.*I,0.02881157388527062+0.*I,0.015693872772900793+0.*I,0.008213196603917608+0.*I,0.00414192250071169+0.*I,0.0020179486306912283+0.*I,0.0009519275208355667+0.*I,0.00043564545707126785+0.*I,0.0001937540121992469+0.*I,0.00008387406108089597+0.*I,0.00003538884928560819+0.*I,0.000014571711404121675+0.*I,5.862096838467712*^-6+0.*I,2.306443593551495*^-6+0.*I,8.883640689236761*^-7+0.*I,3.3525460177457166*^-7+0.*I,1.2406287503827457*^-7+0.*I,4.5051963826392386*^-8+0.*I,1.6065286634307803*^-8+0.*I,5.629155517321543*^-9+0.*I,1.9392615524557113*^-9+0.*I,6.572177857329882*^-10+0.*I,2.1922399420368341*^-10+0.*I,7.200868562059483*^-11+0.*I,2.3302321655004088*^-11+0.*I,7.432226527830934*^-12+0.*I,2.3373376524796165*^-12+0.*I,7.250606911961937*^-13+0.*I,2.2194038236119488*^-13+0.*I,6.705911133904546*^-14+0.*I,2.000698127841075*^-14+0.*I,5.895808988780835*^-15+0.*I,1.716613514112837*^-15+0.*I,4.93960324118336*^-16+0.*I,1.4051396738913915*^-16+0.*I,3.952455662194986*^-17+0.*I,1.099618045931958*^-17+0.*I,3.0265419437244514*^-18+0.*I,8.242896482469243*^-19+0.*I,2.221956607310607*^-19+0.*I,5.929312480290102*^-20+0.*I,1.5666537339446506*^-20+0.*I,4.099445469370443*^-21+0.*I,1.0625293774676968*^-21+0.*I,2.7283358782533835*^-22+0.*I,6.941770586442719*^-23+0.*I,1.7503706031492886*^-23+0.*I,4.3746806034605584*^-24+0.*I,1.0838922756252358*^-24+0.*I,2.6626487733597304*^-25+0.*I,6.486225231507425*^-26+0.*I,1.567042861199207*^-26+0.*I,3.75524950945021*^-27+0.*I,8.927344430554232*^-28+0.*I,2.1056494506779573*^-28+0.*I,4.928141403124558*^-29+0.*I,1.1446295677246158*^-29+0.*I,2.6386471977373882*^-30+0.*I,6.037826616773935*^-31+0.*I,1.3715443635848075*^-31+0.*I,3.093247048713146*^-32+0.*I,6.926904503932204*^-33+0.*I,1.5403759157510649*^-33+0.*I,3.4018805259761246*^-34+0.*I,7.462029553988642*^-35+0.*I,1.6258485970152796*^-35+0.*I,3.5190632438133824*^-36+0.*I,7.567204607126014*^-37+0.*I,1.6167465505986251*^-37+0.*I,3.432275694498304*^-38+0.*I,7.24087314325357*^-39+0.*I,1.5181063504258627*^-39+0.*I,3.1633630558313067*^-40+0.*I,6.551847188167654*^-41+0.*I,1.3488941900791002*^-41+0.*I,2.760718901803593*^-42+0.*I,5.617288514497524*^-43+0.*I,1.1363729094851944*^-43+0.*I,2.28577407802948*^-44+0.*I,4.571850994443725*^-45+0.*I,9.09336409097944*^-46+0.*I,1.798695514285186*^-46+0.*I,3.538486193582967*^-47+0.*I,6.923565395961557*^-48+0.*I,1.3474716583842271*^-48+0.*I,2.6086247126428956*^-49+0.*I,5.023770081560734*^-50+0.*I,9.624931682650268*^-51+0.*I,1.834587310510456*^-51+0.*I,3.479161232658634*^-52+0.*I
-0.31813186172638874+0.*I,-0.43169137842814614+0.*I,-0.35103309150115225+0.*I,-0.13735326195710396+0.*I,0.10162392161544677+0.*I,0.28086528362129554+0.*I,0.36665858153841213+0.*I,0.3686885299268761+0.*I,0.3174726679054236+0.*I,0.24466016583520941+0.*I,0.17282630644323727+0.*I,0.11359484341817298+0.*I,0.07019311813973507+0.*I,0.04108740807306905+0.*I,0.022915486301905773+0.*I,0.012233886783195884+0.*I,0.006275582287939587+0.*I,0.0031028690608882648+0.*I,0.0014826885850932644+0.*I,0.0006862904137858334+0.*I,0.0003083202337372654+0.*I,0.00013467640921192297+0.*I,0.00005728606992479449+0.*I,0.000023761551461263845+0.*I,9.622946840551883*^-6+0.*I,3.809221323885798*^-6+0.*I,1.4753728854861168*^-6+0.*I,5.596401023473817*^-7+0.*I,2.0807865453365766*^-7+0.*I,7.589244322777846*^-8+0.*I,2.7172920799394483*^-8+0.*I,9.557233178767512*^-9+0.*I,3.3041268184232425*^-9+0.*I,1.1234712517188137*^-9+0.*I,3.759095367600114*^-10+0.*I,1.238343681275756*^-10+0.*I,4.018298716238529*^-11+0.*I,1.2849337492306568*^-11+0.*I,4.050790261725475*^-12+0.*I,1.259481983721183*^-12+0.*I,3.863674619610764*^-13+0.*I,1.1698225967730956*^-13+0.*I,3.497009480478069*^-14+0.*I,1.0324523373512974*^-14+0.*I,3.0114233266840446*^-15+0.*I,8.680166241818126*^-16+0.*I,2.4731965924698045*^-16+0.*I,6.967516894910726*^-17+0.*I,1.941312804595887*^-17+0.*I,5.350761831469708*^-18+0.*I,1.45927912939885*^-18+0.*I,3.9387608540300874*^-19+0.*I,1.0523767674413618*^-19+0.*I,2.783950427753554*^-20+0.*I,7.293148949329246*^-21+0.*I,1.892402299321835*^-21+0.*I,4.86446429577756*^-22+0.*I,1.238954048990624*^-22+0.*I,3.127135555622319*^-23+0.*I,7.823113698038926*^-24+0.*I,1.9400889112162206*^-24+0.*I,4.7702152091609745*^-25+0.*I,1.163032183105269*^-25+0.*I,2.812184937846522*^-26+0.*I,6.744556082322836*^-27+0.*I,1.6046387142201678*^-27+0.*I,3.7876584207060627*^-28+0.*I,8.871304867139146*^-29+0.*I,2.0619551896062088*^-29+0.*I,4.7565958497203386*^-30+0.*I,1.089149208814921*^-30+0.*I,2.4757110611168003*^-31+0.*I,5.587016577283883*^-32+0.*I,1.2519069539616922*^-32+0.*I,2.7856056616342524*^-33+0.*I,6.155522336430196*^-34+0.*I,1.3509799954377484*^-34+0.*I,2.945178274980825*^-35+0.*I,6.378106815005974*^-36+0.*I,1.3722314282654131*^-36+0.*I,2.9332911366289988*^-37+0.*I,6.230331120905338*^-38+0.*I,1.315013599747282*^-38+0.*I,2.7583327060766963*^-39+0.*I,5.750341429819585*^-40+0.*I,1.1915264046992603*^-40+0.*I,2.454191578138746*^-41+0.*I,5.02503330734825*^-42+0.*I,1.02288152471701*^-42+0.*I,2.0701277260653656*^-43+0.*I,4.1656540633554746*^-44+0.*I,8.335116806502362*^-45+0.*I,1.6584796829504588*^-45+0.*I,3.2817502830152458*^-46+0.*I,6.458388416332414*^-47+0.*I,1.2641302208334207*^-47+0.*I,2.461125207061362*^-48+0.*I,4.766224838309206*^-49+0.*I,9.18202407394649*^-50+0.*I,1.75974229480747*^-50+0.*I
0.4244689594535578+0.*I,0.35103309150115225+0.*I,0.036676204355530886+0.*I,-0.24666173120775825+0.*I,-0.32983904980034523+0.*I,-0.21406432068450162+0.*I,-0.0027430263531382547+0.*I,0.1940309589961871+0.*I,0.31378763291147777+0.*I,0.3470222314612479+0.*I,0.31648243547645866+0.*I,0.25374915210040005+0.*I,0.18459389988290886+0.*I,0.1241369686441152+0.*I,0.07813196647936721+0.*I,0.046433521812834964+0.*I,0.02622943150882444+0.*I,0.014156291318167893+0.*I,0.007330322840150652+0.*I,0.0036542668680262934+0.*I,0.0017588630960633188+0.*I,0.0008193790997545999+0.*I,0.0003702369044341153+0.*I,0.0001625625510458557+0.*I,0.00006947296590664136+0.*I,0.000028939783043048888+0.*I,0.000011765819467569063+0.*I,4.6741636390295504*^-6+0.*I,1.8163515819676256*^-6+0.*I,6.910800548656783*^-7+0.*I,2.5767456906672233*^-7+0.*I,9.422811204648085*^-8+0.*I,3.382038569023611*^-8+0.*I,1.1922429687497212*^-8+0.*I,4.130631539223982*^-9+0.*I,1.4073158165122244*^-9+0.*I,4.71770385698338*^-10+0.*I,1.5568927282529493*^-10+0.*I,5.060417732196269*^-11+0.*I,1.6207335589494585*^-11+0.*I,5.117062028352896*^-12+0.*I,1.5932689464649677*^-12+0.*I,4.894210435378654*^-13+0.*I,1.4837411424926932*^-13+0.*I,4.440830115402526*^-14+0.*I,1.312627973078351*^-14+0.*I,3.83287404970388*^-15+0.*I,1.1059621027587846*^-15+0.*I,3.1543516430616305*^-16+0.*I,8.895080180884006*^-17+0.*I,2.480675899315951*^-17+0.*I,6.843467334413113*^-18+0.*I,1.867967971422989*^-18+0.*I,5.045991064729926*^-19+0.*I,1.349273886996217*^-19+0.*I,3.5720648918311685*^-20+0.*I,9.364608251628434*^-21+0.*I,2.431605259918969*^-21+0.*I,6.254732183765272*^-22+0.*I,1.5940890863273374*^-22+0.*I,4.0260385506147434*^-23+0.*I,1.0078022967056383*^-23+0.*I,2.5007652986677998*^-24+0.*I,6.152284816890026*^-25+0.*I,1.5008224692011018*^-25+0.*I,3.630888860524263*^-26+0.*I,8.712577480906066*^-27+0.*I,2.073899996206096*^-27+0.*I,4.897697834217315*^-28+0.*I,1.1476593388557827*^-28+0.*I,2.668719799712391*^-29+0.*I,6.159032424841956*^-30+0.*I,1.4108816005287745*^-30+0.*I,3.2083726232887246*^-31+0.*I,7.24338194206314*^-32+0.*I,1.623697772455018*^-32+0.*I,3.6142636560020936*^-33+0.*I,7.989648601581826*^-34+0.*I,1.754163047709411*^-34+0.*I,3.825487340159628*^-35+0.*I,8.287377806253746*^-36+0.*I,1.7836065572783366*^-36+0.*I,3.813902101686865*^-37+0.*I,8.103350661301902*^-38+0.*I,1.7108796969971694*^-38+0.*I,3.589783987053017*^-39+0.*I,7.485909462726392*^-40+0.*I,1.5516037680814436*^-40+0.*I,3.1967515507984527*^-41+0.*I,6.547263057236236*^-42+0.*I,1.3331034565203244*^-42+0.*I,2.698675592391565*^-43+0.*I,5.431867817322342*^-44+0.*I,1.087145452588459*^-44+0.*I,2.1636832858944234*^-45+0.*I,4.282469859660114*^-46+0.*I,8.429774270537118*^-47+0.*I,1.6503817910642856*^-47+0.*I,3.213845791052464*^-48+0.*I,6.2253321054278206*^-49+0.*I
-0.46242262725642524+0.*I,-0.13735326195710396+0.*I,0.24666173120775825+0.*I,0.3053930639712446+0.*I,0.07451100039241562+0.*I,-0.19261561341990005+0.*I,-0.29974437292658196+0.*I,-0.2155701766721925+0.*I,-0.024993559134997678+0.*I,0.16544508200101052+0.*I,0.288792468480067+0.*I,0.3295797272039564+0.*I,0.3063990382633011+0.*I,0.249026234969459+0.*I,0.18304840663055008+0.*I,0.12412303762429361+0.*I,0.07865890299958413+0.*I,0.0470164673182555+0.*I,0.026689930594714188+0.*I,0.01446656339024522+0.*I,0.007519145570884859+0.*I,0.0037608708932336987+0.*I,0.0018155476497710786+0.*I,0.0008480415727538578+0.*I,0.00038411147438882756+0.*I,0.0001690237593803035+0.*I,0.00007237856045270981+0.*I,0.00003020535689081075+0.*I,0.00001230104609171236+0.*I,4.8943939532904074*^-6+0.*I,1.9046726143348683*^-6+0.*I,7.256543824429274*^-7+0.*I,2.709033076402753*^-7+0.*I,9.918106215910186*^-8+0.*I,3.5636909392234724*^-8+0.*I,1.2575642454688326*^-8+0.*I,4.361131507444875*^-9+0.*I,1.4871929979367237*^-9+0.*I,4.989732598780213*^-10+0.*I,1.6479945014657612*^-10+0.*I,5.360622056938974*^-11+0.*I,1.718125749592944*^-11+0.*I,5.4282841550270835*^-12+0.*I,1.6912772585354108*^-12+0.*I,5.198505503413204*^-13+0.*I,1.5769265170335994*^-13+0.*I,4.72240357305052*^-14+0.*I,1.396610142756924*^-14+0.*I,4.080208778127051*^-15+0.*I,1.177911748399937*^-15+0.*I,3.361152854930159*^-16+0.*I,9.482551520667206*^-17+0.*I,2.6456635196091874*^-17+0.*I,7.30167572853446*^-18+0.*I,1.9938408499154647*^-18+0.*I,5.388099711526805*^-19+0.*I,1.441289023936145*^-19+0.*I,3.8170355054847567*^-20+0.*I,1.0010292527924683*^-20+0.*I,2.6001309432701874*^-21+0.*I,6.690380652332458*^-22+0.*I,1.705649893247581*^-22+0.*I,4.309093288343948*^-23+0.*I,1.0789707465051608*^-23+0.*I,2.6781168643758814*^-24+0.*I,6.590394120655493*^-25+0.*I,1.6081217534136791*^-25+0.*I,3.8914698135279195*^-26+0.*I,9.340176637333221*^-27+0.*I,2.22382569725597*^-27+0.*I,5.252987088116794*^-28+0.*I,1.2311920497250816*^-28+0.*I,2.8635938666633514*^-29+0.*I,6.610188911333493*^-30+0.*I,1.5145453968681219*^-30+0.*I,3.4448029859181967*^-31+0.*I,7.778689790129044*^-32+0.*I,1.7440280037323172*^-32+0.*I,3.882836351615327*^-33+0.*I,8.584911493646276*^-34+0.*I,1.8851892747883718*^-34+0.*I,4.111939147036467*^-35+0.*I,8.909433236380406*^-36+0.*I,1.9177995934967516*^-36+0.*I,4.1015044170901585*^-37+0.*I,8.715776353152951*^-38+0.*I,1.8404630452814556*^-38+0.*I,3.862251658862904*^-39+0.*I,8.055266993563858*^-40+0.*I,1.6698515269299457*^-40+0.*I,3.4408534465752417*^-41+0.*I,7.048163709113314*^-42+0.*I,1.4352833175116012*^-42+0.*I,2.9059008067895365*^-43+0.*I,5.849710754040221*^-44+0.*I,1.1709187515129748*^-44+0.*I,2.33069560155125*^-45+0.*I,4.613577576770971*^-46+0.*I,9.08259661591649*^-47+0.*I,1.7783941794275543*^-47+0.*I
0.4362775329832799+0.*I,-0.10162392161544677+0.*I,-0.32983904980034523+0.*I,-0.07451100039241562+0.*I,0.23509487025138354+0.*I,0.2650310746881597+0.*I,0.046892023587403964+0.*I,-0.19314256391532666+0.*I,-0.2812818289997694+0.*I,-0.19358125632879092+0.*I,-0.010872674449162779+0.*I,0.16796264035988953+0.*I,0.2817734097851196+0.*I,0.3174222785969906+0.*I,0.29318646480597294+0.*I,0.2373665186928875+0.*I,0.17403449881376887+0.*I,0.117801297897394+0.*I,0.07455609046283253+0.*I,0.04452072244694032+0.*I,0.025254201490768017+0.*I,0.013680293331105068+0.*I,0.007107126364954436+0.*I,0.003553436507733168+0.*I,0.001714875088814939+0.*I,0.0008008114272102973+0.*I,0.0003626414030322935+0.*I,0.0001595474517524141+0.*I,0.00006831031017246898+0.*I,0.00002850391235790938+0.*I,0.000011606866285242629+0.*I,4.617757827745664*^-6+0.*I,1.7968739392044764*^-6+0.*I,6.845370857576334*^-7+0.*I,2.5553798096849964*^-7+0.*I,9.355077631968848*^-8+0.*I,3.361237158124732*^-8+0.*I,1.186075565180821*^-8+0.*I,4.113075055746462*^-9+0.*I,1.4025617151918042*^-9+0.*I,4.705662621649631*^-10+0.*I,1.5541380546221253*^-10+0.*I,5.055226508350029*^-11+0.*I,1.620216634917841*^-11+0.*I,5.118873566819765*^-12+0.*I,1.5948549480302544*^-12+0.*I,4.902077824288708*^-13+0.*I,1.4869937236087355*^-13+0.*I,4.45304782585572*^-14+0.*I,1.3169417389335216*^-14+0.*I,3.847435393114099*^-15+0.*I,1.1107074893296267*^-15+0.*I,3.1693746417683946*^-16+0.*I,8.941476234309626*^-17+0.*I,2.494695940309368*^-17+0.*I,6.8850137644405085*^-18+0.*I,1.8800623667735006*^-18+0.*I,5.080624488236166*^-19+0.*I,1.3590406506109167*^-19+0.*I,3.5992136822733566*^-20+0.*I,9.439052781561068*^-21+0.*I,2.451755817576642*^-21+0.*I,6.308604367570005*^-22+0.*I,1.6083217429380514*^-22+0.*I,4.06321320955164*^-23+0.*I,1.0174056496044156*^-23+0.*I,2.5253107942013943*^-24+0.*I,6.214377078346099*^-25+0.*I,1.5163732207333325*^-25+0.*I,3.669457512574151*^-26+0.*I,8.807331695261804*^-27+0.*I,2.096964678093429*^-27+0.*I,4.953336682820876*^-28+0.*I,1.1609633076107539*^-28+0.*I,2.700258362523753*^-29+0.*I,6.233170352469791*^-30+0.*I,1.4281659356276961*^-30+0.*I,3.2483441224011785*^-31+0.*I,7.335088822133713*^-32+0.*I,1.6445749610296869*^-32+0.*I,3.661428954216712*^-33+0.*I,8.095406475847814*^-34+0.*I,1.777702639084203*^-34+0.*I,3.8775031493768005*^-35+0.*I,8.401501019919858*^-36+0.*I,1.8084701991991986*^-36+0.*I,3.867698801222154*^-37+0.*I,8.218959998506683*^-38+0.*I,1.7355583339741169*^-38+0.*I,3.642117927890532*^-39+0.*I,7.59617030069882*^-40+0.*I,1.5746858463388345*^-40+0.*I,3.244767242649394*^-41+0.*I,6.646525234435562*^-42+0.*I,1.3534979642363082*^-42+0.*I,2.740324813110752*^-43+0.*I,5.516414994037614*^-44+0.*I,1.1042071908992217*^-44+0.*I,2.1979136718066495*^-45+0.*I,4.350750279224621*^-46+0.*I
-0.3681557721773159+0.*I,0.28086528362129554+0.*I,0.21406432068450162+0.*I,-0.19261561341990005+0.*I,-0.2650310746881597+0.*I,0.011446590025725808+0.*I,0.2507568421254265+0.*I,0.21846806058545842+0.*I,-0.006946575936445659+0.*I,-0.214024310663185+0.*I,-0.26459025762196126+0.*I,-0.15786320214729843+0.*I,0.022430189658238193+0.*I,0.18648701624194156+0.*I,0.28374166583467414+0.*I,0.30751049719396806+0.*I,0.27775393814250365+0.*I,0.22149633099738736+0.*I,0.16059758210314617+0.*I,0.10776746085386352+0.*I,0.06773051470002228+0.*I,0.040211503017397655+0.*I,0.02269862831971647+0.*I,0.012244496232589374+0.*I,0.006338080286458957+0.*I,0.0031588070861041737+0.*I,0.0015201135972616735+0.*I,0.000708067263275169+0.*I,0.0003199140603005038+0.*I,0.00014045979125341566+0.*I,0.00006002550766145168+0.*I,0.000025004137537767182+0.*I,0.000010165801604427706+0.*I,4.0386014434919*^-6+0.*I,1.5694168580333288*^-6+0.*I,5.97146487441184*^-7+0.*I,2.2265904520034798*^-7+0.*I,8.142675659593425*^-8+0.*I,2.9227000386019934*^-8+0.*I,1.0303632208671418*^-8+0.*I,3.5699530491888706*^-9+0.*I,1.2163497081588345*^-9+0.*I,4.0777312758072823*^-10+0.*I,1.3457603353454013*^-10+0.*I,4.374379624997022*^-11+0.*I,1.4010791473618451*^-11+0.*I,4.423769387851962*^-12+0.*I,1.3774676214196804*^-12+0.*I,4.2315080636297304*^-13+0.*I,1.282893443431739*^-13+0.*I,3.8398669806830695*^-14+0.*I,1.135044516658585*^-14+0.*I,3.3144741837128634*^-15+0.*I,9.564203667775377*^-16+0.*I,2.7279523199326794*^-16+0.*I,7.692973817058848*^-17+0.*I,2.1455159742751384*^-17+0.*I,5.919089185455846*^-18+0.*I,1.61571477546628*^-18+0.*I,4.364735843075606*^-19+0.*I,1.16715210223786*^-19+0.*I,3.090026312059291*^-20+0.*I,8.101167251085372*^-21+0.*I,2.103613078154829*^-21+0.*I,5.411229776722812*^-22+0.*I,1.3791578872758095*^-22+0.*I,3.483318216389832*^-23+0.*I,8.719750879773642*^-24+0.*I,2.163788841336153*^-24+0.*I,5.323426826541714*^-25+0.*I,1.298664011454781*^-25+0.*I,3.141903087638286*^-26+0.*I,7.539430772048984*^-27+0.*I,1.794698608357577*^-27+0.*I,4.238451876837994*^-28+0.*I,9.932065336501162*^-29+0.*I,2.3096204249979939*^-29+0.*I,5.33041410204251*^-30+0.*I,1.2210954811581048*^-30+0.*I,2.7768615605388046*^-31+0.*I,6.269327664255291*^-32+0.*I,1.4053830867982125*^-32+0.*I,3.128377105153221*^-33+0.*I,6.915705460129623*^-34+0.*I,1.518406715214505*^-34+0.*I,3.3114186205195796*^-35+0.*I,7.173868843381847*^-36+0.*I,1.543988829069613*^-36+0.*I,3.3015909137915555*^-37+0.*I,7.014986026959147*^-38+0.*I,1.481118969577325*^-38+0.*I,3.1077560643310855*^-39+0.*I,6.480837869506815*^-40+0.*I,1.3433068870690667*^-40+0.*I,2.7676488192772496*^-41+0.*I,5.668516667788506*^-42+0.*I,1.1541995278084323*^-42+0.*I,2.3365494878831897*^-43+0.*I,4.703061180316033*^-44+0.*I,9.412957398492616*^-45+0.*I
0.2836023050237022+0.*I,-0.36665858153841213+0.*I,-0.0027430263531382547+0.*I,0.29974437292658196+0.*I,0.046892023587403964+0.*I,-0.2507568421254265+0.*I,-0.18171952008753414+0.*I,0.10255532855010795+0.*I,0.2576163594154157+0.*I,0.15636206919185433+0.*I,-0.07248175923379623+0.*I,-0.23664976925143885+0.*I,-0.2405309824228971+0.*I,-0.11064063822166173+0.*I,0.06628823546221686+0.*I,0.21174967837312153+0.*I,0.2881996923009986+0.*I,0.2969037534809065+0.*I,0.25992938446081476+0.*I,0.20276872935928653+0.*I,0.1445805569803451+0.*I,0.09573596827886116+0.*I,0.059513678130668955+0.*I,0.03500908618543717+0.*I,0.01960656411688899+0.*I,0.01050422088975377+0.*I,0.005404588614365034+0.*I,0.0026792007720607856+0.*I,0.0012831599568682065+0.*I,0.0005951253248032283+0.*I,0.00026783805033927616+0.*I,0.00011717830036432388+0.*I,0.000049913536206529734+0.*I,0.000020729852645122588+0.*I,8.404821793799819*^-6+0.*I,3.33050056367816*^-6+0.*I,1.2911827280438922*^-6+0.*I,4.90198510188473*^-7+0.*I,1.8240500610159048*^-7+0.*I,6.657730132472176*^-8+0.*I,2.385381360706146*^-8+0.*I,8.395094074743714*^-9+0.*I,2.904037999144748*^-9+0.*I,9.879661061283043*^-10+0.*I,3.307363597689911*^-10+0.*I,1.0900435371634185*^-10+0.*I,3.538635221606315*^-11+0.*I,1.1320178889464271*^-11+0.*I,3.5701000243577766*^-12+0.*I,1.1104287196840253*^-12+0.*I,3.407596994999971*^-13+0.*I,1.0320678301660897*^-13+0.*I,3.086155909069884*^-14+0.*I,9.114162027923008*^-15+0.*I,2.6591181053301687*^-15+0.*I,7.666671139406983*^-16+0.*I,2.184966283897462*^-16+0.*I,6.156957763266372*^-17+0.*I,1.715855878366856*^-17+0.*I,4.730352288748707*^-18+0.*I,1.2903411615080863*^-18+0.*I,3.4834543532433763*^-19+0.*I,9.308985736102835*^-20+0.*I,2.4630300926224352*^-20+0.*I,6.453527002906296*^-21+0.*I,1.6748127661626446*^-21+0.*I,4.305817964342574*^-22+0.*I,1.0968341551122572*^-22+0.*I,2.768821912468759*^-23+0.*I,6.927684172533725*^-24+0.*I,1.7182561285776155*^-24+0.*I,4.225322901101135*^-25+0.*I,1.030308481012638*^-25+0.*I,2.49155849923245*^-26+0.*I,5.976272712200155*^-27+0.*I,1.4220091185665496*^-27+0.*I,3.356930424678877*^-28+0.*I,7.863282501494262*^-29+0.*I,1.8278431999939226*^-29+0.*I,4.216944435028311*^-30+0.*I,9.656718173986889*^-31+0.*I,2.1952368640910287*^-31+0.*I,4.954495131204698*^-32+0.*I,1.1102693028926421*^-32+0.*I,2.4706522590472196*^-33+0.*I,5.45998596225212*^-34+0.*I,1.1984202228313352*^-34+0.*I,2.612789414188319*^-35+0.*I,5.6586948038847486*^-36+0.*I,1.2175382190585213*^-36+0.*I,2.602797018423202*^-37+0.*I,5.528729167058271*^-38+0.*I,1.167004925710562*^-38+0.*I,2.4480291442115145*^-39+0.*I,5.103760890170531*^-40+0.*I,1.0576120802425485*^-40+0.*I,2.178494942437589*^-41+0.*I,4.460789671182721*^-42+0.*I,9.080760308555115*^-43+0.*I,1.837881425488644*^-43+0.*I
-0.20226209618356653+0.*I,0.3686885299268761+0.*I,-0.1940309589961871+0.*I,-0.2155701766721925+0.*I,0.19314256391532666+0.*I,0.21846806058545842+0.*I,-0.10255532855010795+0.*I,-0.2548608710564748+0.*I,-0.07409294297659817+0.*I,0.18059375821418838+0.*I,0.23858162515469558+0.*I,0.07791536184585161+0.*I,-0.13830318541308856+0.*I,-0.24888076975952292+0.*I,-0.20374554360673805+0.*I,-0.05398153935983699+0.*I,0.11459451932542325+0.*I,0.23737823677982164+0.*I,0.29072636999173834+0.*I,0.2836235208066994+0.*I,0.23962841939422175+0.*I,0.1821430134872582+0.*I,0.12727722031271788+0.*I,0.08290960124112264+0.*I,0.050841041888629146+0.*I,0.029561426656622744+0.*I,0.01638974690942951+0.*I,0.008703624315776481+0.*I,0.004443265742974664+0.*I,0.002187308087539343+0.*I,0.0010410072701509932+0.*I,0.0004800726830998373+0.*I,0.00021493995054251672+0.*I,0.00009358998930086465+0.*I,0.00003969214210167438+0.*I,0.000016418475894107237+0.*I,6.632007787679126*^-6+0.*I,2.6189127905491213*^-6+0.*I,1.0120386876078563*^-6+0.*I,3.830642628479534*^-7+0.*I,1.421379087161055*^-7+0.*I,5.174259968163383*^-8+0.*I,1.849256833811359*^-8+0.*I,6.4929898640852*^-9+0.*I,2.2410845193198993*^-9+0.*I,7.60828998998913*^-10+0.*I,2.541932928268996*^-10+0.*I,8.361947010090106*^-11+0.*I,2.709702993305341*^-11+0.*I,8.65365106883509*^-12+0.*I,2.7247194551339714*^-12+0.*I,8.461747434369399*^-13+0.*I,2.592841446658263*^-13+0.*I,7.84192508849121*^-14+0.*I,2.341776892537486*^-14+0.*I,6.9068877149189486*^-15+0.*I,2.012632628856817*^-15+0.*I,5.79584490923605*^-16+0.*I,1.6499021773127916*^-16+0.*I,4.644109528954714*^-17+0.*I,1.2928796072370154*^-17+0.*I,3.560646915978978*^-18+0.*I,9.703185114441552*^-19+0.*I,2.617035078913513*^-19+0.*I,6.987244402719684*^-20+0.*I,1.8471032457944638*^-20+0.*I,4.8355902735875755*^-21+0.*I,1.2538971154824748*^-21+0.*I,3.2211157693039*^-22+0.*I,8.198942453706133*^-23+0.*I,2.0681819211182037*^-23+0.*I,5.170931329922535*^-24+0.*I,1.2816375688660872*^-24+0.*I,3.149510699109518*^-25+0.*I,7.674765564786277*^-26+0.*I,1.8547782819646262*^-26+0.*I,4.446132830503231*^-27+0.*I,1.0572877863786449*^-27+0.*I,2.4944761168075502*^-28+0.*I,5.839748229295984*^-29+0.*I,1.356716743048753*^-29+0.*I,3.1283448375331467*^-30+0.*I,7.160098909132721*^-31+0.*I,1.6268576690605298*^-31+0.*I,3.6698814388063867*^-32+0.*I,8.21998345608442*^-33+0.*I,1.828308732520288*^-33+0.*I,4.0385908005728595*^-34+0.*I,8.860389132171026*^-35+0.*I,1.930892790333832*^-35+0.*I,4.180080869252428*^-36+0.*I,8.990215125845758*^-37+0.*I,1.9211050063858635*^-37+0.*I,4.0790924233520054*^-38+0.*I,8.60681182693447*^-39+0.*I,1.8047681545027703*^-39+0.*I,3.7612661838120335*^-40+0.*I,7.791348701928609*^-41+0.*I,1.6043116621583997*^-41+0.*I,3.2839249269926834*^-42+0.*I
