0.3160302613178287+0.*I,0.-0.47968299154536564*I,-0.5148313338485937+0.*I,0.+0.45115938218123164*I,0.3423936068748922+0.*I,0.-0.23241614542622296*I,-0.1440178484259389+0.*I,0.+0.08262147573642459*I,0.04433774524805087+0.*I,0.-0.022432516631239362*I,-0.010767221512010143+0.*I,0.+0.004927571726122528*I,0.002159076254151363+0.*I,0.-0.0009089122447902996*I,-0.0003687088702387588+0.*I,0.+0.00014449858878619166*I,0.00005483139103041154+0.*I,0.-0.00002018507895200418*I,-7.221374187996221*^-6+0.*I,0.+2.514598766725169*^-6*I,8.534524899428728*^-7+0.*I,0.-2.826801752043902*^-7*I,-9.147652552377198*^-8+0.*I,0.+2.895152149283934*^-8*I,8.96997888509345*^-9+0.*I,0.-2.7229963913950385*^-9*I,-8.105616295435679*^-10+0.*I,0.+2.3677170881770343*^-10*I,6.791667910944256*^-11+0.*I,0.-1.9142695569082457*^-11*I,-5.304789004795364*^-12+0.*I,0.+1.4461485858315131*^-12*I,3.880284576008775*^-13+0.*I,0.-1.0252558521716799*^-13*I,-2.668814864173273*^-14+0.*I,0.+6.847153673459427*^-15*I,1.7321459153731197*^-15+0.*I,0.-4.3222438139348463*^-16*I,-1.0642486611435707*^-16+0.*I,0.+2.5866427940995686*^-17*I,6.207719890359907*^-18+0.*I,0.-1.4715188615699457*^-18*I,-3.4464091714854*^-19+0.*I,0.+7.977342875946521*^-20*I,1.8253979989755122*^-20+0.*I,0.-4.130255922541679*^-21*I,-9.243228647009873*^-22+0.*I,0.+2.046446599857591*^-22*I,4.483378938674735*^-23+0.*I,0.-9.72149499032637*^-24*I,-2.086765768679068*^-24+0.*I,0.+4.4352107914073605*^-25*I,9.335514178309235*^-26+0.*I,0.-1.9463724891610729*^-26*I,-4.020265425340896*^-27+0.*I,0.+8.228089965570327*^-28*I,1.668901355888468*^-28+0.*I,0.-3.355203676950055*^-29*I,-6.686987966638128*^-30+0.*I,0.+1.3213874728712323*^-30*I,2.589287110803715*^-31+0.*I,0.-5.032003579324261*^-32*I,-9.699977927144393*^-33+0.*I,0.+1.8549240012278643*^-33*I,3.5193445173887837*^-34+0.*I,0.-6.625684534108153*^-35*I,-1.2378967872099786*^-35+0.*I,0.+2.2954756163216693*^-36*I,4.225166977995735*^-37+0.*I,0.-7.720492064385526*^-38*I,-1.4006241499477092*^-38+0.*I,0.+2.52300484984357*^-39*I,4.513126290506908*^-40+0.*I,0.-8.017550532665985*^-41*I,-1.414658115666668*^-41+0.*I,0.+2.4793995217452575*^-42*I,4.316834176771528*^-43+0.*I,0.-7.466991434912677*^-44*I,-1.2832876099958496*^-44+0.*I,0.+2.1914729024426982*^-45*I,3.718919356004813*^-46+0.*I,0.-6.271911200196949*^-47*I,-1.0512805367872613*^-47+0.*I,0.+1.7514801804355568*^-48*I,2.900622648049649*^-49+0.*I,0.-4.775374325772314*^-50*I,-7.815987280186511*^-51+0.*I,0.+1.2718909203227727*^-51*I,2.0579469740358723*^-52+0.*I,0.-3.311043042090973*^-53*I,-5.297478723415088*^-54+0.*I,0.+8.428963521902314*^-55*I,1.3338466736107983*^-55+0.*I,0.-2.099375309385317*^-56*I,-3.2866375122221455*^-57+0.*I,0.+5.1181811682020144*^-58*I,7.928767581387682*^-59+0.*I,0.-1.2219275866181759*^-59*I,-1.8735189113672524*^-60+0.*I,0.+2.8580257236315857*^-61*I
0.-0.47968299154536564*I,-0.4120511933454834+0.*I,0.+0.1030567799661235*I,-0.20692681380443456+0.*I,0.+0.38262046412095224*I,0.4128451375365584+0.*I,0.-0.35070508652699967*I,-0.25562932997995613+0.*I,0.+0.1663912731657445*I,0.09896429169463838+0.*I,0.-0.05459493966121151*I,-0.02823157425076947+0.*I,0.+0.013792479471679674*I,0.006405077874081547+0.*I,0.-0.0028411975867295145*I,-0.001208677749912018+0.*I,0.+0.0004947691425642213*I,0.0001954379208710256+0.*I,0.-0.00007467715532678143*I,-0.000027660484752811144+0.*I,0.+9.95022425673169*^-6*I,3.481947700241151*^-6+0.*I,0.-1.187040929345102*^-6*I,-3.9476226220598864*^-7+0.*I,0.+1.2821792791237846*^-7*I,4.071682485945506*^-8+0.*I,0.-1.2654309846764525*^-8*I,-3.85242048951191*^-9+0.*I,0.+1.1497915475625735*^-9*I,3.3668698415030174*^-10+0.*I,0.-9.679704718685669*^-11*I,-2.7340794743928618*^-11+0.*I,0.+7.59168712600536*^-12*I,2.0734364724353504*^-12+0.*I,0.-5.57313447972842*^-13*I,-1.474963411354728*^-13+0.*I,0.+3.8453803768934966*^-14*I,9.880185336101277*^-15+0.*I,0.-2.5028742383693705*^-15*I,-6.253620080042396*^-16+0.*I,0.+1.541713363639729*^-16*I,3.751527327105648*^-17+0.*I,0.-9.013422819688201*^-18*I,-2.138878422047272*^-18+0.*I,0.+5.014504638487591*^-19*I,1.1618235767169044*^-19+0.*I,0.-2.6609785476756138*^-20*I,-6.02622069518843*^-21+0.*I,0.+1.3497693294397004*^-21*I,2.9908086344941947*^-22+0.*I,0.-6.557397626607533*^-23*I,-1.4229294883100457*^-23+0.*I,0.+3.0565779291164035*^-24*I,6.500928941423665*^-25+0.*I,0.-1.3692646859962564*^-25*I,-2.856619494792457*^-26+0.*I,0.+5.9040263971675526*^-27*I,1.2090663094601353*^-27+0.*I,0.-2.453749295075855*^-28*I,-4.93580760142531*^-29+0.*I,0.+9.8424113093889*^-30*I,1.9459201792223357*^-30+0.*I,0.-3.81497355232029*^-31*I,-7.417571234020837*^-32+0.*I,0.+1.430521224509389*^-32*I,2.7368190500223474*^-33+0.*I,0.-5.194838784221408*^-34*I,-9.784205703758008*^-35+0.*I,0.+1.8287664618093077*^-35*I,3.392502660577323*^-36+0.*I,0.-6.246834928012685*^-37*I,-1.1418917398863021*^-37+0.*I,0.+2.0723386241697499*^-38*I,3.734323300391898*^-39+0.*I,0.-6.682235455498217*^-40*I,-1.1874965779720175*^-40+0.*I,0.+2.0959678072677967*^-41*I,3.6746697238026817*^-42+0.*I,0.-6.399885902234924*^-43*I,-1.1073479511660639*^-43+0.*I,0.+1.903665751482433*^-44*I,3.2518299189160735*^-45+0.*I,0.-5.519889708507427*^-46*I,-9.31177504650424*^-47+0.*I,0.+1.5612313251154662*^-47*I,2.6017594615503506*^-48+0.*I,0.-4.3098658797594316*^-49*I,-7.097215065243907*^-50+0.*I,0.+1.161903125905155*^-50*I,1.8912069965159142*^-51+0.*I,0.-3.0607240458495293*^-52*I,-4.925534544446333*^-53+0.*I,0.+7.882321370438749*^-54*I,1.2544500159682406*^-54+0.*I,0.-1.985534020826958*^-55*I,-3.1257322523022557*^-56+0.*I,0.+4.8944269988397817*^-57*I,7.623461535490517*^-58+0.*I,0.-1.181209598763853*^-58*I,-1.82074755674045*^-59+0.*I
-0.5148313338485937+0.*I,0.+0.1030567799661235*I,-0.30144301997421097+0.*I,0.+0.34830745379069794*I,0.11801793001345941+0.*I,0.+0.16188007715699013*I,0.33866606570716973+0.*I,0.-0.3817487982248487*I,-0.33267521502952396+0.*I,0.+0.24675338107634415*I,0.16269554852479198+0.*I,0.-0.0977362650856753*I,-0.05434984047727921+0.*I,0.+0.02828965675517286*I,0.01389685938334452+0.*I,0.-0.006483697511591527*I,-0.002887634023834074+0.*I,0.+0.0012327290748983197*I,0.0005061647055013284+0.*I,0.-0.00020048316895833682*I,-0.00007679081496096141+0.*I,0.+0.00002850532734480457*I,0.000010274293769275067+0.*I,0.-3.601763529149442*^-6*I,-1.229883608167424*^-6+0.*I,0.+4.096185176880378*^-7*I,1.3322505671875115*^-7+0.*I,0.-4.236020010118506*^-8*I,-1.318039608640236*^-8+0.*I,0.+4.0169183507687164*^-9*I,1.200093318229256*^-9+0.*I,0.-3.517461888328242*^-10*I,-1.0121521776355818*^-10+0.*I,0.+2.861221320780711*^-11*I,7.950847491300542*^-12+0.*I,0.-2.1731054171935092*^-12*I,-5.845025062454447*^-13+0.*I,0.+1.5479191680533823*^-13*I,4.038045931324433*^-14+0.*I,0.-1.0381208525903836*^-14*I,-2.6312358177007222*^-15+0.*I,0.+6.577762426423519*^-16*I,1.6224270616400352*^-16+0.*I,0.-3.949791945821928*^-17*I,-9.494035260894817*^-18+0.*I,0.+2.2538928832178566*^-18*I,5.286314196599097*^-19+0.*I,0.-1.2252793443747803*^-19*I,-2.807365909104807*^-20+0.*I,0.+6.360021574891522*^-21*I,1.4250254665022535*^-21+0.*I,0.-3.1586041482091083*^-22*I,-6.927490632972106*^-23+0.*I,0.+1.5036970057954787*^-23*I,3.2310221337269305*^-24+0.*I,0.-6.873891017392502*^-25*I,-1.4482145681878518*^-25+0.*I,0.+3.022121636009357*^-26*I,6.2476667811281894*^-27+0.*I,0.-1.2797522537410089*^-27*I,-2.5978171108298745*^-28+0.*I,0.+5.226798735548812*^-29*I,1.0424973793960196*^-29+0.*I,0.-2.061537724519266*^-30*I,-4.042477796792951*^-31+0.*I,0.+7.861490024459675*^-32*I,1.5164279889968082*^-32+0.*I,0.-2.901718978838923*^-33*I,-5.5088465098752985*^-34+0.*I,0.+1.0377462291582473*^-34*I,1.9399859787169745*^-35+0.*I,0.-3.5994251845489935*^-36*I,-6.628931700927679*^-37+0.*I,0.+1.2119286184226087*^-37*I,2.199781481927707*^-38+0.*I,0.-3.964565868982395*^-39*I,-7.095265736302086*^-40+0.*I,0.+1.261074544413254*^-40*I,2.226142188798867*^-41+0.*I,0.-3.903417131242351*^-42*I,-6.799167860282706*^-43+0.*I,0.+1.176584417300838*^-43*I,2.0229435500683856*^-44+0.*I,0.-3.4559993278820386*^-45*I,-5.867157036378887*^-46+0.*I,0.+9.898742903793886*^-47*I,1.6598310979288691*^-47+0.*I,0.-2.766379204101059*^-48*I,-4.583055831718881*^-49+0.*I,0.+7.547882240623635*^-50*I,1.2358102624838187*^-50+0.*I,0.-2.0117067559605462*^-51*I,-3.2560611481619137*^-52+0.*I,0.+5.2403896802802015*^-53*I,8.386973797859552*^-54+0.*I,0.-1.3348872122180372*^-54*I,-2.113040211128757*^-55+0.*I,0.+3.32675334307781*^-56*I,5.209646907248294*^-57+0.*I,0.-8.115130055948893*^-58*I
0.+0.45115938218123164*I,-0.20692681380443456+0.*I,0.+0.34830745379069794*I,0.003787383324324503+0.*I,0.+0.2987687846364861*I,0.29421999248604785+0.*I,0.-0.06784841678458785*I,0.18278508312347386+0.*I,0.-0.33186168972012353*I,-0.35997430754362575+0.*I,0.+0.30793385888217173*I,0.22588955983324716+0.*I,0.-0.1478444258986819*I,-0.08834729178749319+0.*I,0.+0.04893448302625246*I,0.0253924983812338+0.*I,0.-0.012442953174508047*I,-0.005793673042902512+0.*I,0.+0.002575992622360482*I,0.001098131567408007+0.*I,0.-0.00045035163327059193*I,-0.00017818947869886317+0.*I,0.+0.00006818917459559557*I,0.00002529191714591249+0.*I,0.-9.109548355260732*^-6*I,-3.191409362073171*^-6+0.*I,0.+1.0891358653004698*^-6*I,3.625538831439416*^-7+0.*I,0.-1.1786224311782617*^-7*I,-3.745939227028916*^-8+0.*I,0.+1.165093982089025*^-8*I,3.5495164289957605*^-9+0.*I,0.-1.0601008530953402*^-9*I,-3.1061931301883466*^-10+0.*I,0.+8.935553931494004*^-11*I,2.525296844596937*^-11+0.*I,0.-7.015644038465159*^-12*I,-1.91705737072458*^-12+0.*I,0.+5.155220781208632*^-13*I,1.3649650777893196*^-13+0.*I,0.-3.560099711701001*^-14*I,-9.150846770116969*^-15+0.*I,0.+2.3189960564065484*^-15*I,5.79627972088843*^-16+0.*I,0.-1.4294565814550053*^-16*I,-3.479509858914574*^-17+0.*I,0.+8.362496030379402*^-18*I,1.9850091905620964*^-18+0.*I,0.-4.655100986142375*^-19*I,-1.0788489883023683*^-19+0.*I,0.+2.471589442678879*^-20*I,5.598734253959362*^-21+0.*I,0.-1.2543244650194189*^-21*I,-2.7799717653070635*^-22+0.*I,0.+6.09650366776959*^-23*I,1.3232034252545284*^-23+0.*I,0.-2.8429497408248753*^-24*I,-6.047784986477233*^-25+0.*I,0.+1.2740675665424748*^-25*I,2.6585121699610846*^-26+0.*I,0.-5.495572953565769*^-27*I,-1.1256168913991868*^-27+0.*I,0.+2.284777747788663*^-28*I,4.596665522892985*^-29+0.*I,0.-9.16758259244281*^-30*I,-1.8127788368821548*^-30+0.*I,0.+3.554477349815865*^-31*I,6.912074303164625*^-32+0.*I,0.-1.3332191812482568*^-32*I,-2.5510097160718876*^-33+0.*I,0.+4.842784773536094*^-34*I,9.122294580741597*^-35+0.*I,0.-1.705260052173122*^-35*I,-3.163770067534897*^-36+0.*I,0.+5.826337636440421*^-37*I,1.0651482734707409*^-37+0.*I,0.-1.9332768328023633*^-38*I,-3.484112361048586*^-39+0.*I,0.+6.235161385321477*^-40*I,1.1081608400067945*^-40+0.*I,0.-1.9561331558861417*^-41*I,-3.429844263622414*^-42+0.*I,0.+5.974059641090744*^-43*I,1.0337645860563445*^-43+0.*I,0.-1.7773276079061252*^-44*I,-3.0362876945209445*^-45+0.*I,0.+5.1544567196478194*^-46*I,8.696039388938829*^-47+0.*I,0.-1.4581156123077946*^-47*I,-2.4301143598054263*^-48+0.*I,0.+4.025848266511775*^-49*I,6.630021384254747*^-50+0.*I,0.-1.0854990902193528*^-50*I,-1.7669752965062828*^-51+0.*I,0.+2.8598731260111587*^-52*I,4.602634335829281*^-53+0.*I,0.-7.366091479253682*^-54*I,-1.1723723663905324*^-54+0.*I,0.+1.855744491756567*^-55*I,2.9215994184304735*^-56+0.*I
0.3423936068748922+0.*I,0.+0.38262046412095224*I,0.11801793001345941+0.*I,0.+0.2987687846364861*I,0.2305288095997546+0.*I,0.+0.11074439632758747*I,0.30885294721450995+0.*I,0.-0.22847416413809152*I,0.0066408696622893915+0.*I,0.-0.22460104968573388*I,-0.3354723765822996+0.*I,0.+0.3392185662420415*I,0.27905019178141693+0.*I,0.-0.19948185565736848*I,-0.1281453200433111+0.*I,0.+0.07549035931444872*I,0.04134179822584979+0.*I,0.-0.02125487425672841*I,-0.010335265718783746+0.*I,0.+0.004780852411665867*I,0.002113716242405063+0.*I,0.-0.0008966537724422649*I,-0.00036614128220538195+0.*I,0.+0.00014431736999418444*I,0.00005503887866742299+0.*I,0.-0.000020351848415269746*I,-7.3099629709459186*^-6+0.*I,0.+2.554508807711871*^-6*I,8.697794690271066*^-7+0.*I,0.-2.889251424205365*^-7*I,-9.374464644553753*^-8+0.*I,0.+2.9741046891467114*^-8*I,9.23501744590598*^-9+0.*I,0.-2.809172858982083*^-9*I,-8.377894837772214*^-10+0.*I,0.+2.451522822055344*^-10*I,7.043459698535476*^-11+0.*I,0.-1.9882356315192956*^-11*I,-5.517527944942619*^-12+0.*I,0.+1.5061273254400625*^-12*I,4.046215699284063*^-13+0.*I,0.-1.0703404863338597*^-13*I,-2.789220145214327*^-14+0.*I,0.+7.16344612716081*^-15*I,1.8139242685399302*^-15+0.*I,0.-4.530476377666512*^-16*I,-1.116494597575875*^-16+0.*I,0.+2.7158730210176588*^-17*I,6.522988899133738*^-18+0.*I,0.-1.547409402640928*^-18*I,-3.626733460249198*^-19+0.*I,0.+8.400440751675506*^-20*I,1.9234592262046602*^-20+0.*I,0.-4.354832521127744*^-21*I,-9.751592996974992*^-22+0.*I,0.+2.160223589138354*^-22*I,4.735216899629951*^-23+0.*I,0.-1.0272921791196705*^-23*I,-2.2062364534000973*^-24+0.*I,0.+4.691389689975198*^-25*I,9.879303668010317*^-26+0.*I,0.-2.0606645945786165*^-26*I,-4.25816191763254*^-27+0.*I,0.+8.718580719259805*^-28*I,1.7690916465054225*^-28+0.*I,0.-3.5579953870357564*^-29*I,-7.093786263801717*^-30+0.*I,0.+1.4022754786800838*^-30*I,2.748740654519338*^-31+0.*I,0.-5.343674056843483*^-32*I,-1.0304110953030852*^-32+0.*I,0.+1.971070627907818*^-33*I,3.740846321535457*^-34+0.*I,0.-7.044769488643603*^-35*I,-1.316571753018433*^-35+0.*I,0.+2.4420420334081705*^-36*I,4.496153554870633*^-37+0.*I,0.-8.217801633730164*^-38*I,-1.4912225109396864*^-38+0.*I,0.+2.686865855008962*^-39*I,4.807391196745396*^-40+0.*I,0.-8.542301666997328*^-41*I,-1.5075897410626484*^-41+0.*I,0.+2.6428592781341147*^-42*I,4.602419626485466*^-43+0.*I,0.-7.962645685104749*^-44*I,-1.3687505141539638*^-44+0.*I,0.+2.337882652035876*^-45*I,3.968144797473973*^-46+0.*I,0.-6.693491494653319*^-47*I,-1.1221515093082739*^-47+0.*I,0.+1.8698907217925798*^-48*I,3.097265923841165*^-49+0.*I,0.-5.09998788083718*^-50*I,-8.34868923421726*^-51+0.*I,0.+1.3587994757651175*^-51*I,2.198918421944472*^-52+0.*I,0.-3.5384057636178493*^-53*I,-5.662111103139817*^-54+0.*I,0.+9.010486431609171*^-55*I
0.-0.23241614542622296*I,0.4128451375365584+0.*I,0.+0.16188007715699013*I,0.29421999248604785+0.*I,0.+0.11074439632758747*I,0.30570190046712165+0.*I,0.-0.08833439987333482*I,0.21035189644934346+0.*I,0.-0.29350730808402187*I,-0.14354911443908042+0.*I,0.-0.0899158234507456*I,-0.26732501260210023+0.*I,0.+0.3360963903897488*I,0.3145470004614147+0.*I,0.-0.24681218367666935*I,-0.1707114891507217+0.*I,0.+0.1069785240851965*I,0.061802740106217675+0.*I,0.-0.0333127292144205*I,-0.01690190814036283+0.*I,0.+0.008126918157574551*I,0.003723182335810366+0.*I,0.-0.0016323007971613323*I,-0.0006873232010131924+0.*I,0.+0.0002788232271648963*I,0.0001092558771410562+0.*I,0.-0.000041447365527479844*I,-0.000015252823067019763+0.*I,0.+5.454666474528882*^-6*I,1.8985844968920322*^-6+0.*I,0.-6.440854806202127*^-7*I,-2.1323411973980887*^-7+0.*I,0.+6.897084582267558*^-8*I,2.1818328064674624*^-8+0.*I,0.-6.756736635536417*^-9*I,-2.0501737105387576*^-9+0.*I,0.+6.100017275982677*^-10*I,1.7810671214045378*^-10+0.*I,0.-5.1066586013457005*^-11*I,-1.4387260498667372*^-11+0.*I,0.+3.985315009242089*^-12*I,1.0860053335825236*^-12+0.*I,0.-2.912809700596936*^-13*I,-7.693345712712632*^-14+0.*I,0.+2.001892690243717*^-14*I,5.1342449092164484*^-15+0.*I,0.-1.298374076717168*^-15*I,-3.2387546591863555*^-16+0.*I,0.+7.972045507775101*^-17*I,1.936980659985401*^-17+0.*I,0.-4.64715619035057*^-18*I,-1.1012637449025633*^-18+0.*I,0.+2.578496685976203*^-19*I,5.966724309467576*^-20+0.*I,0.-1.364950371153246*^-20*I,-3.08760193127446*^-21+0.*I,0.+6.908065256564167*^-22*I,1.529060834749915*^-22+0.*I,0.-3.3490721644431267*^-23*I,-7.260220435163902*^-24+0.*I,0.+1.5580845301275865*^-24*I,3.310814892376064*^-25+0.*I,0.-6.967305584657024*^-26*I,-1.452315973795619*^-26+0.*I,0.+2.9991686519816*^-27*I,6.1370345753783*^-28+0.*I,0.-1.2445314295978383*^-28*I,-2.501565940534761*^-29+0.*I,0.+4.984752440911286*^-30*I,9.848390726658683*^-31+0.*I,0.-1.9294756366560587*^-31*I,-3.749090615456754*^-32+0.*I,0.+7.225759181277443*^-33*I,1.3815556078067766*^-33+0.*I,0.-2.6208082883447884*^-34*I,-4.933295113141825*^-35+0.*I,0.+9.215634522846688*^-36*I,1.7086357791620473*^-36+0.*I,0.-3.1445476703751237*^-37*I,-5.745108289354933*^-38+0.*I,0.+1.0421138597063041*^-38*I,1.876952646553581*^-39+0.*I,0.-3.357033601738655*^-40*I,-5.962990794588801*^-41+0.*I,0.+1.0520088170967357*^-41*I,1.8435759340870298*^-42+0.*I,0.-3.2094281742446717*^-43*I,-5.550816030813751*^-44+0.*I,0.+9.538611112738714*^-45*I,1.6287268279648833*^-45+0.*I,0.-2.763636499045569*^-46*I,-4.66033411467692*^-47+0.*I,0.+7.81069577262912*^-48*I,1.3011614686768113*^-48+0.*I,0.-2.1546313031942207*^-49*I,-3.5468742118530178*^-50+0.*I,0.+5.804698817298631*^-51*I,9.445044655781238*^-52+0.*I,0.-1.5280847046736602*^-52*I,-2.4583173730013662*^-53+0.*I
-0.1440178484259389+0.*I,0.-0.35070508652699967*I,0.33866606570716973+0.*I,0.-0.06784841678458785*I,0.30885294721450995+0.*I,0.-0.08833439987333482*I,0.25096503961597844+0.*I,0.-0.2257576808750065*I,0.0610201495179394+0.*I,0.-0.2705206302999196*I,-0.24103790788834725+0.*I,0.+0.04390270531189399*I,-0.16979081802550242+0.*I,0.+0.2998098402086961*I,0.32754005288494586+0.*I,0.-0.2844620835036946*I,-0.21248090704232223+0.*I,0.+0.14177530599027102*I,0.08640308356037395+0.*I,0.-0.048807082625463696*I,-0.025822634943527878+0.*I,0.+0.012896982777966814*I,0.006117887887054774+0.*I,0.-0.0027699621189293997*I,-0.0012018721690064528+0.*I,0.+0.0005014445683457138*I,0.0002017511735071249+0.*I,0.-0.00007847165017003759*I,-0.000029569851872028495+0.*I,0.+0.000010815531195111998*I,3.8462531470823954*^-6+0.*I,0.-1.3318941936841107*^-6*I,-4.4970496978178736*^-7+0.*I,0.+1.4823113298111061*^-7*I,4.775116316019837*^-8+0.*I,0.-1.5048668776870768*^-8*I,-4.643888797073446*^-9+0.*I,0.+1.4044387752820766*^-9*I,4.1658172600388103*^-10+0.*I,0.-1.212796200318312*^-10*I,-3.467822612618136*^-11+0.*I,0.+9.744921843875469*^-12*I,2.692806298285487*^-12+0.*I,0.-7.321053185711855*^-13*I,-1.9593195673720223*^-13+0.*I,0.+5.164262819605698*^-14*I,1.3411536316517625*^-14+0.*I,0.-3.4332103203976206*^-15*I,-8.666589667643988*^-16+0.*I,0.+2.15817577175327*^-16*I,5.3036181267224937*^-17+0.*I,0.-1.2866268407589296*^-17*I,-3.0822548212962043*^-18+0.*I,0.+7.293799335598323*^-19*I,1.7054374477949865*^-19+0.*I,0.-3.941267648072036*^-20*I,-9.004717928092029*^-21+0.*I,0.+2.0344596765305795*^-21*I,4.546516370983162*^-22+0.*I,0.-1.0052186200365316*^-22*I,-2.199335787414272*^-23+0.*I,0.+4.762829034747911*^-24*I,1.0211048212470153*^-24+0.*I,0.-2.1676715439200883*^-25*I,-4.557399094846495*^-26+0.*I,0.+9.491188054123121*^-27*I,1.9583060772056*^-27+0.*I,0.-4.003785454559205*^-28*I,-8.11264313248848*^-29+0.*I,0.+1.629385742114174*^-29*I,3.2443048893125924*^-30+0.*I,0.-6.405007094049241*^-31*I,-1.2539483007879404*^-31+0.*I,0.+2.434790142806057*^-32*I,4.689464120778317*^-33+0.*I,0.-8.960262419718564*^-34*I,-1.6986674500200966*^-34+0.*I,0.+3.19549944231645*^-35*I,5.965720414654514*^-36+0.*I,0.-1.1054276223581058*^-36*I,-2.033241820763696*^-37+0.*I,0.+3.7126644883932525*^-38*I,6.730783651951869*^-39+0.*I,0.-1.2116378875162242*^-39*I,-2.1659585931459954*^-40+0.*I,0.+3.845379217735101*^-41*I,6.78079198712356*^-42+0.*I,0.-1.187717924440838*^-42*I,-2.0666942055771694*^-43+0.*I,0.+3.572782158112917*^-44*I,6.136781736787629*^-45+0.*I,0.-1.0474037881639497*^-45*I,-1.7764849570659794*^-46+0.*I,0.+2.9944468675500226*^-47*I,5.0166326369229674*^-48+0.*I,0.-8.353735684278009*^-49*I,-1.3827805728322652*^-49+0.*I,0.+2.275414619578295*^-50*I,3.722480805044878*^-51+0.*I,0.-6.054778524884172*^-52*I
0.+0.08262147573642459*I,-0.25562932997995613+0.*I,0.-0.3817487982248487*I,0.18278508312347386+0.*I,0.-0.22847416413809152*I,0.21035189644934346+0.*I,0.-0.2257576808750065*I,0.121450309625287+0.*I,0.-0.27635170980166945*I,-0.0860044020235336+0.*I,0.-0.18505316645104403*I,-0.2769705029542282+0.*I,0.+0.1548892828970878*I,-0.05938823227602076+0.*I,0.+0.2360889706091425*I,0.31627673395472394+0.*I,0.-0.3081682569135063*I,-0.24979262433281416+0.*I,0.+0.17777775533077358*I,0.11434975948957846+0.*I,0.-0.06768486182730321*I,-0.03732725673751788+0.*I,0.+0.01935414091008529*I,0.00950051636007281+0.*I,0.-0.004439472198528899*I,-0.001983651601296276+0.*I,0.+0.0008506656960341492*I,0.00035121310534790717+0.*I,0.-0.00013997939742334189*I,-0.000053981752631762865+0.*I,0.+0.00002018372308762044*I,7.330027747290704*^-6+0.*I,0.-2.5897187126312255*^-6*I,-8.913790940959954*^-7+0.*I,0.+2.992911822021087*^-7*I,9.814158896873252*^-8+0.*I,0.-3.146302440805649*^-8*I,-9.870905477715155*^-9+0.*I,0.+3.0332549069874092*^-9*I,9.137174466949023*^-10+0.*I,0.-2.7001922142854925*^-10*I,-7.833607372996962*^-11+0.*I,0.+2.232525236894785*^-11*I,6.254062441128364*^-12+0.*I,0.-1.7230811350042186*^-12*I,-4.671513656180485*^-13+0.*I,0.+1.2469078030799365*^-13*I,3.278229532106029*^-14+0.*I,0.-8.493062116154983*^-15*I,-2.169151897123924*^-15+0.*I,0.+5.46370455756767*^-16*I,1.3577435255672153*^-16+0.*I,0.-3.329928047942595*^-17*I,-8.062765595515747*^-18+0.*I,0.+1.92798471415451*^-18*I,4.554336484822631*^-19+0.*I,0.-1.0630997432478546*^-19*I,-2.4528438252961926*^-20+0.*I,0.+5.5953465217328444*^-21*I,1.2622764252375204*^-21+0.*I,0.-2.8168052680273925*^-22*I,-6.219194103002731*^-23+0.*I,0.+1.3588836055256552*^-23*I,2.9389575011645483*^-24+0.*I,0.-6.292969624896905*^-25*I,-1.33430215725079*^-25+0.*I,0.+2.802016312250411*^-26*I,5.8288607561465765*^-27+0.*I,0.-1.2013484442397531*^-27*I,-2.4535764140072816*^-28+0.*I,0.+4.966447883610855*^-29*I,9.964966083893853*^-30+0.*I,0.-1.982234528156137*^-30*I,-3.9097314403891743*^-31+0.*I,0.+7.647382285322115*^-32*I,1.4835833976631967*^-32+0.*I,0.-2.8549717849961748*^-33*I,-5.450520242328488*^-34+0.*I,0.+1.0324623716238631*^-34*I,1.9407198907151488*^-35+0.*I,0.-3.6203825579836644*^-36*I,-6.7034470294913876*^-37+0.*I,0.+1.2320879229607468*^-37*I,2.2481813069421493*^-38+0.*I,0.-4.0729780706562224*^-39*I,-7.3270246090935824*^-40+0.*I,0.+1.3089425591869877*^-40*I,2.3223744628562124*^-41+0.*I,0.-4.092633662187405*^-42*I,-7.164264957449924*^-43+0.*I,0.+1.2458813846646846*^-43*I,2.1525597038920306*^-44+0.*I,0.-3.695246182054286*^-45*I,-6.3034237856552045*^-46+0.*I,0.+1.0685356346657874*^-46*I,1.8001738865063266*^-47+0.*I,0.-3.0142939419898055*^-48*I,-5.0168879889027574*^-49+0.*I,0.+8.300267237815495*^-50*I,1.365177385827172*^-50+0.*I
