0.4804470348741354+0.*I,0.5817331922423222+0.*I,0.49806631791725037+0.*I,0.3481808432246242+0.*I,0.21079155318311688+0.*I,0.11414227610569108+0.*I,0.056422097902346716+0.*I,0.025821325774899623+0.*I,0.011053806817240105+0.*I,0.004461377189341735+0.*I,0.0017082336366500267+0.*I,0.00062363323746856+0.*I,0.00021798015512542734+0.*I,0.00007320211143423241+0.*I,0.000023688519402415915+0.*I,7.4057767216015705*^-6+0.*I,2.2417591433464636*^-6+0.*I,6.583287412732359*^-7+0.*I,1.8788187695988568*^-7+0.*I,5.2189894209803336*^-8+0.*I,1.4130246741071229*^-8+0.*I,3.733519508719718*^-9+0.*I,9.63796647711487*^-10+0.*I,2.43332333104768*^-10+0.*I,6.014126049374947*^-11+0.*I,1.456400598316584*^-11+0.*I,3.458378331985537*^-12+0.*I,8.058773437078364*^-13+0.*I,1.8440311686483136*^-13+0.*I,4.146174586004867*^-14+0.*I,9.165692537265308*^-15+0.*I,1.9932545524960002*^-15+0.*I,4.2664445181767013*^-16+0.*I,8.992645206883226*^-17+0.*I,1.8673525864516774*^-17+0.*I,3.821823549737888*^-18+0.*I,7.712544957768163*^-19+0.*I,1.535236098027953*^-19+0.*I,3.015516449974447*^-20+0.*I,5.8466584672398214*^-21+0.*I,1.1193246201648037*^-21+0.*I,2.1166178526953837*^-22+0.*I,3.9545414909429*^-23+0.*I,7.301973215002705*^-24+0.*I,1.3328835992572613*^-24+0.*I,2.405826443323775*^-25+0.*I,4.295005309571464*^-26+0.*I,7.585655280500616*^-27+0.*I,1.3257169562381778*^-27+0.*I,2.2931427875119945*^-28+0.*I,3.926670163798565*^-29+0.*I,6.657599430458114*^-30+0.*I,1.1178777607357087*^-30+0.*I,1.8592368064879197*^-31+0.*I,3.063487800733058*^-32+0.*I,5.0016481510144186*^-33+0.*I,8.092774712913308*^-34+0.*I,1.2978913847254736*^-34+0.*I,2.0634914782664666*^-35+0.*I,3.252782319470518*^-36+0.*I,5.084610644664205*^-37+0.*I,7.882629451836484*^-38+0.*I,1.212142262875239*^-38+0.*I,1.8491053103222563*^-39+0.*I,2.79865900111079*^-40+0.*I,4.2031184977246156*^-41+0.*I,6.264378541354257*^-42+0.*I,9.266568035428836*^-43+0.*I,1.3606386058004423*^-43+0.*I,1.9833372590153462*^-44+0.*I,2.8702906576713624*^-45+0.*I,4.1245353477333484*^-46+0.*I,5.885550744911983*^-47+0.*I,8.340728896191404*^-48+0.*I,1.1739956081562172*^-48+0.*I,1.6413990108752916*^-49+0.*I,2.2797419878860086*^-50+0.*I,3.1457098505253034*^-51+0.*I,4.312704359194366*^-52+0.*I,5.875089256648125*^-53+0.*I,7.95330801864885*^-54+0.*I,1.0699996107183995*^-54+0.*I,1.4307212259255764*^-55+0.*I,1.9014911172265845*^-56+0.*I,2.5120772170197757*^-57+0.*I,3.2991483817890744*^-58+0.*I,4.307556176161131*^-59+0.*I,5.591774515244211*^-60+0.*I,7.217497484563874*^-61+0.*I,9.263390339865498*^-62+0.*I,1.1822982229030857*^-62+0.*I,1.5006681577622524*^-63+0.*I,1.8943886395091156*^-64+0.*I,2.3785152111205902*^-65+0.*I,2.9704369134112097*^-66+0.*I,3.690089140149839*^-67+0.*I,4.560154612238773*^-68+0.*I,5.606244410363203*^-69+0.*I,6.857050001738865*^-70+0.*I,8.344456324788603*^-71+0.*I
-0.5817331922423222+0.*I,-0.22392510688566988+0.*I,0.21962805946446376+0.*I,0.44109306180519703+0.*I,0.44113179797037355+0.*I,0.333138891922105+0.*I,0.21127352801644905+0.*I,0.11801395246456241+0.*I,0.059649606650608866+0.*I,0.027759511384193705+0.*I,0.012039755963962333+0.*I,0.004910464619594465+0.*I,0.0018963949389200702+0.*I,0.0006973043027345371+0.*I,0.00024521477106685143+0.*I,0.00008277820456848223+0.*I,0.000026908747949756804+0.*I,8.445894439649273*^-6+0.*I,2.565561828491258*^-6+0.*I,7.557657304871234*^-7+0.*I,2.1629116662598258*^-7+0.*I,6.023231829367083*^-8+0.*I,1.6344777869562204*^-8+0.*I,4.3275755437628765*^-9+0.*I,1.1192600781394304*^-9+0.*I,2.8307196386856695*^-10+0.*I,7.007468919233276*^-11+0.*I,1.6994491371963656*^-11+0.*I,4.04102374269663*^-12+0.*I,9.428386096882383*^-13+0.*I,2.1599736314751463*^-13+0.*I,4.8618950789355646*^-14+0.*I,1.0758962348116674*^-14+0.*I,2.3420013502413444*^-15+0.*I,5.017466030502966*^-16+0.*I,1.0584654187159391*^-16+0.*I,2.1997093637202772*^-17+0.*I,4.505469029931205*^-18+0.*I,9.098707196294665*^-19+0.*I,1.8123971146063094*^-19+0.*I,3.562221820777573*^-20+0.*I,6.910891025093633*^-21+0.*I,1.3238429056304862*^-21+0.*I,2.504752776106879*^-22+0.*I,4.682193332597631*^-23+0.*I,8.649953569213594*^-24+0.*I,1.5797062495542186*^-24+0.*I,2.852658925944643*^-25+0.*I,5.094976146686304*^-26+0.*I,9.002361183636678*^-27+0.*I,1.5739520454402462*^-27+0.*I,2.7235920820055373*^-28+0.*I,4.665508740988989*^-29+0.*I,7.913153482587759*^-30+0.*I,1.3291612306185793*^-30+0.*I,2.2113825787351007*^-31+0.*I,3.644902099361076*^-32+0.*I,5.952760091400579*^-33+0.*I,9.634595351305217*^-34+0.*I,1.545612654707508*^-34+0.*I,2.4580290463079286*^-35+0.*I,3.875763686737016*^-36+0.*I,6.060020453195369*^-37+0.*I,9.397188223508005*^-38+0.*I,1.4453976235825004*^-38+0.*I,2.2054589698040078*^-39+0.*I,3.3387794811204756*^-40+0.*I,5.015413691952953*^-41+0.*I,7.476659393369545*^-42+0.*I,1.106216736596873*^-42+0.*I,1.6246250511690633*^-43+0.*I,2.368609343295849*^-44+0.*I,3.4285210774232995*^-45+0.*I,4.9276258399439864*^-46+0.*I,7.032816968809613*^-47+0.*I,9.968356907095607*^-48+0.*I,1.403334990975166*^-48+0.*I,1.9623767020266475*^-49+0.*I,2.725996779937019*^-50+0.*I,3.7620789313896006*^-51+0.*I,5.158539615732776*^-52+0.*I,7.028419899523556*^-53+0.*I,9.516024487463578*^-54+0.*I,1.280425501909627*^-54+0.*I,1.7123287504182503*^-55+0.*I,2.276074125621017*^-56+0.*I,3.0073477447913113*^-57+0.*I,3.95011479685662*^-58+0.*I,5.158158812650999*^-59+0.*I,6.696810851265835*^-60+0.*I,8.644869080352173*^-61+0.*I,1.1096702850832841*^-61+0.*I,1.416452761379803*^-62+0.*I,1.798082790116149*^-63+0.*I,2.2700895159384987*^-64+0.*I,2.8505435631320432*^-65+0.*I,3.560319095501257*^-66+0.*I,4.423350101242109*^-67+0.*I,5.46687252325325*^-68+0.*I,6.721642554187742*^-69+0.*I
0.49806631791725037+0.*I,-0.21962805946446376+0.*I,-0.4119655012580956+0.*I,-0.10866519671755936+0.*I,0.2461130891169501+0.*I,0.4122649075913966+0.*I,0.396126046331094+0.*I,0.2942157996197101+0.*I,0.18495731046095595+0.*I,0.10276888136935321+0.*I,0.05176399774566195+0.*I,0.024031505898935233+0.*I,0.010404483840571825+0.*I,0.004237861806865818+0.*I,0.0016349466363169258+0.*I,0.0006006755500796461+0.*I,0.0002110934801380633+0.*I,0.00007122063065450504+0.*I,0.000023141109442218906+0.*I,7.260523734309158*^-6+0.*I,2.2047576608680857*^-6+0.*I,6.492939846168247*^-7+0.*I,1.8577398449629725*^-7+0.*I,5.172266980450521*^-8+0.*I,1.403287719782762*^-8+0.*I,3.714822378215668*^-9+0.*I,9.606341746957*^-10+0.*I,2.429205636055574*^-10+0.*I,6.01277344073641*^-11+0.*I,1.4580523661255805*^-11+0.*I,3.4666663561604815*^-12+0.*I,8.087560635128931*^-13+0.*I,1.8526423188592282*^-13+0.*I,4.169794501746098*^-14+0.*I,9.226735266497618*^-15+0.*I,2.0083333039921555*^-15+0.*I,4.3023544938125685*^-16+0.*I,9.075560026541835*^-17+0.*I,1.8859874220476694*^-17+0.*I,3.8627071165261656*^-18+0.*I,7.800297221861418*^-19+0.*I,1.55369509833491*^-19+0.*I,3.0536237989572495*^-20+0.*I,5.923955968191663*^-21+0.*I,1.1347453481827528*^-21+0.*I,2.1469004323399976*^-22+0.*I,4.0131212554683997*^-23+0.*I,7.413672198666595*^-24+0.*I,1.3538897647242826*^-24+0.*I,2.4448084228571607*^-25+0.*I,4.366422508507201*^-26+0.*I,7.714880660426727*^-27+0.*I,1.3488199255136484*^-27+0.*I,2.333967056305486*^-28+0.*I,3.9979954962143804*^-29+0.*I,6.780846905750392*^-30+0.*I,1.138946874322852*^-30+0.*I,1.8948791107761458*^-31+0.*I,3.123170268807153*^-32+0.*I,5.1005929900076355*^-33+0.*I,8.255218478467347*^-34+0.*I,1.3243075305167632*^-34+0.*I,2.1060494192932692*^-35+0.*I,3.320721521917307*^-36+0.*I,5.1921008583792435*^-37+0.*I,8.051208024196656*^-38+0.*I,1.238353874646438*^-38+0.*I,1.889517540444355*^-39+0.*I,2.8604501925565852*^-40+0.*I,4.2968313614583936*^-41+0.*I,6.405369883870643*^-42+0.*I,9.477026128124743*^-43+0.*I,1.3918114124794268*^-43+0.*I,2.029159713053098*^-44+0.*I,2.937144452518878*^-45+0.*I,4.22135652267164*^-46+0.*I,6.024757639274992*^-47+0.*I,8.539450535424142*^-48+0.*I,1.2021645124254565*^-48+0.*I,1.6810523723590848*^-49+0.*I,2.3351814255601027*^-50+0.*I,3.2226988259147166*^-51+0.*I,4.418910610736029*^-52+0.*I,6.0206429201655485*^-53+0.*I,8.151500089198219*^-54+0.*I,1.0968145578840595*^-54+0.*I,1.4667734093648216*^-55+0.*I,1.949662107654881*^-56+0.*I,2.5760467858030697*^-57+0.*I,3.383584579241958*^-58+0.*I,4.418341946868547*^-59+0.*I,5.736275633875146*^-60+0.*I,7.404876681967552*^-61+0.*I,9.504972430350047*^-62+0.*I,1.2132674810825587*^-62+0.*I,1.540145542412394*^-63+0.*I,1.944431894990189*^-64+0.*I,2.4416036513218996*^-65+0.*I,3.049538990272873*^-66+0.*I,3.788736628636297*^-67+0.*I
-0.3481808432246242+0.*I,0.44109306180519703+0.*I,0.10866519671755936+0.*I,-0.336001440928733+0.*I,-0.2975248634806154+0.*I,0.029530570908986926+0.*I,0.30611267940245246+0.*I,0.39941649615644037+0.*I,0.35115516480398806+0.*I,0.24851330764326554+0.*I,0.15144303765597603+0.*I,0.08232091918659123+0.*I,0.0407895989477986+0.*I,0.018696118430060756+0.*I,0.008011893488430087+0.*I,0.003235940429067226+0.*I,0.0012396326506828505+0.*I,0.000452715127096848+0.*I,0.00015827705935475244+0.*I,0.00005316160197869253+0.*I,0.000017205322258783947+0.*I,5.379341625559493*^-6+0.*I,1.6284282898046141*^-6+0.*I,4.782273510393904*^-7+0.*I,1.3648390576605085*^-7+0.*I,3.791252399203064*^-8+0.*I,1.0264595021746442*^-8+0.*I,2.712085205328269*^-9+0.*I,7.001013721315395*^-10+0.*I,1.7675198640147977*^-10+0.*I,4.368423834692703*^-11+0.*I,1.0578399974040776*^-11+0.*I,2.511874460471141*^-12+0.*I,5.853023608710209*^-13+0.*I,1.3392611076446745*^-13+0.*I,3.011134469323123*^-14+0.*I,6.656308000329701*^-15+0.*I,1.4474931580612205*^-15+0.*I,3.0981726637557766*^-16+0.*I,6.529995932636027*^-17+0.*I,1.3559320484155327*^-17+0.*I,2.7750359484517883*^-18+0.*I,5.59992652028784*^-19+0.*I,1.1146709955965844*^-19+0.*I,2.1893763102837654*^-20+0.*I,4.2447674920501495*^-21+0.*I,8.126246512179568*^-22+0.*I,1.5366127498104396*^-22+0.*I,2.8708231539965904*^-23+0.*I,5.300772285489066*^-24+0.*I,9.675647177547699*^-25+0.*I,1.7463900729208735*^-25+0.*I,3.1176696415091926*^-26+0.*I,5.506164517288535*^-27+0.*I,9.622697632864954*^-28+0.*I,1.6644368571473053*^-28+0.*I,2.850040885345606*^-29+0.*I,4.832089917804895*^-30+0.*I,8.113394077788372*^-31+0.*I,1.3493794591960897*^-31+0.*I,2.2233451685088614*^-32+0.*I,3.6299064540076655*^-33+0.*I,5.873155649911276*^-34+0.*I,9.418990787024398*^-35+0.*I,1.4974794000531858*^-35+0.*I,2.360508228338359*^-36+0.*I,3.68978228707454*^-37+0.*I,5.720142490942181*^-38+0.*I,8.795938726934786*^-39+0.*I,1.3417860665541183*^-39+0.*I,2.030789022320092*^-40+0.*I,3.0498592658104163*^-41+0.*I,4.545478962589071*^-42+0.*I,6.723791164804626*^-43+0.*I,9.872607375124207*^-44+0.*I,1.4390621907332067*^-44+0.*I,2.0825858702724375*^-45+0.*I,2.9925832861653813*^-46+0.*I,4.2702433508614834*^-47+0.*I,6.051512616711487*^-48+0.*I,8.517672709838227*^-49+0.*I,1.1908670953495187*^-49+0.*I,1.653977466729222*^-50+0.*I,2.2822195553346762*^-51+0.*I,3.128840477354186*^-52+0.*I,4.26229276823624*^-53+0.*I,5.769946460798147*^-54+0.*I,7.762522445911177*^-55+0.*I,1.0379337419518644*^-55+0.*I,1.3794449139641911*^-56+0.*I,1.8223785071498784*^-57+0.*I,2.3933326892025842*^-58+0.*I,3.1248406863774943*^-59+0.*I,4.0564148930754125*^-60+0.*I,5.235705680401712*^-61+0.*I,6.719771273780867*^-62+0.*I,8.576450384171458*^-63+0.*I,1.0885823764761397*^-63+0.*I,1.3741744566573987*^-64+0.*I,1.7253410369831485*^-65+0.*I
0.21079155318311688+0.*I,-0.44113179797037355+0.*I,0.2461130891169501+0.*I,0.2975248634806154+0.*I,-0.15587743553302702+0.*I,-0.35052096097259827+0.*I,-0.14915572468989666+0.*I,0.16313897153352888+0.*I,0.35226799390991387+0.*I,0.3762807418065847+0.*I,0.30124917688706265+0.*I,0.2013021033099964+0.*I,0.1178896550502818+0.*I,0.06221571101190844+0.*I,0.03012676843925267+0.*I,0.013555900010574145+0.*I,0.005721397030839662+0.*I,0.0022814907073572116+0.*I,0.0008645315722455271+0.*I,0.000312772381257338+0.*I,0.00010845671186656712+0.*I,0.00003616564803157462+0.*I,0.000011629810456222781+0.*I,3.6153110816229036*^-6+0.*I,1.0887845092507902*^-6+0.*I,3.182572098077022*^-7+0.*I,9.044407936636283*^-8+0.*I,2.502628140116396*^-8+0.*I,6.751655844804767*^-9+0.*I,1.7780735254555947*^-9+0.*I,4.576084521149511*^-10+0.*I,1.1520752218120958*^-10+0.*I,2.8399523914621965*^-11+0.*I,6.8604632242127925*^-12+0.*I,1.6253549834331602*^-12+0.*I,3.7792912182094567*^-13+0.*I,8.630425033610776*^-14+0.*I,1.9368046155026878*^-14+0.*I,4.273907618920006*^-15+0.*I,9.27870970428555*^-16+0.*I,1.9828767817213295*^-16+0.*I,4.173097717469075*^-17+0.*I,8.653120036750846*^-18+0.*I,1.768575593768121*^-18+0.*I,3.5643988101556926*^-19+0.*I,7.086409663472185*^-20+0.*I,1.3902737252556933*^-20+0.*I,2.692509161474871*^-21+0.*I,5.149180707769312*^-22+0.*I,9.72696791442318*^-23+0.*I,1.815528848543152*^-23+0.*I,3.349169196029387*^-24+0.*I,6.107952664312106*^-25+0.*I,1.1015141054709949*^-25+0.*I,1.96483742123095*^-26+0.*I,3.467425401698532*^-27+0.*I,6.055208636352481*^-28+0.*I,1.0466129701451877*^-28+0.*I,1.7908858653735265*^-29+0.*I,3.0343155760680196*^-30+0.*I,5.091521023567008*^-31+0.*I,8.462682911362561*^-32+0.*I,1.3935390315023623*^-32+0.*I,2.27381304232062*^-33+0.*I,3.676937677282898*^-34+0.*I,5.893625333653695*^-35+0.*I,9.365047288914408*^-36+0.*I,1.4754782692988497*^-36+0.*I,2.305223830109996*^-37+0.*I,3.571994891545915*^-38+0.*I,5.490148188467126*^-39+0.*I,8.371225235383823*^-40+0.*I,1.2664269967045762*^-40+0.*I,1.9011230779536643*^-41+0.*I,2.8322423523363153*^-42+0.*I,4.187842382713015*^-43+0.*I,6.146645197231501*^-44+0.*I,8.956134963182201*^-45+0.*I,1.2956365924783403*^-45+0.*I,1.861101299266263*^-46+0.*I,2.6547520226790903*^-47+0.*I,3.760856643624152*^-48+0.*I,5.2917469388486956*^-49+0.*I,7.396058472486215*^-50+0.*I,1.0269021282651866*^-50+0.*I,1.416519922199159*^-51+0.*I,1.9414121208402113*^-52+0.*I,2.64392893689957*^-53+0.*I,3.5781083971311427*^-54+0.*I,4.8124109365279*^-55+0.*I,6.4329534549482815*^-56+0.*I,8.547297154681018*^-57+0.*I,1.1288839925118446*^-57+0.*I,1.4821857429507904*^-58+0.*I,1.9347226831839088*^-59+0.*I,2.5108852765153716*^-60+0.*I,3.240079624054767*^-61+0.*I,4.157508339302719*^-62+0.*I,5.305014207414349*^-63+0.*I,6.731978034939946*^-64+0.*I
-0.11414227610569108+0.*I,0.333138891922105+0.*I,-0.4122649075913966+0.*I,0.029530570908986926+0.*I,0.35052096097259827+0.*I,0.03392742004109536+0.*I,-0.3032096047038009+0.*I,-0.2648221417915205+0.*I,0.015605427351930257+0.*I,0.26886349648207714+0.*I,0.36901682828645543+0.*I,0.3378209382023717+0.*I,0.2480193842450165+0.*I,0.15640194790113468+0.*I,0.08779334467892846+0.*I,0.04484066056308342+0.*I,0.021151431284413064+0.*I,0.009314322249728987+0.*I,0.003860685947682605+0.*I,0.001515918046448025+0.*I,0.0005668161476131312+0.*I,0.00020268665054843648+0.*I,0.00006956423542777564+0.*I,0.000022985496791841857+0.*I,7.331179888204676*^-6+0.*I,2.2622619345929355*^-6+0.*I,6.767632092082527*^-7+0.*I,1.9662147678298572*^-7+0.*I,5.556701257616192*^-8+0.*I,1.5297325056768772*^-8+0.*I,4.107580816295593*^-9+0.*I,1.0770517213507805*^-9+0.*I,2.76076378616936*^-10+0.*I,6.924480106093347*^-11+0.*I,1.7009780026342394*^-11+0.*I,4.095638879216361*^-12+0.*I,9.673570496313957*^-13+0.*I,2.242852701881484*^-13+0.*I,5.107972488187072*^-14+0.*I,1.1433938194845972*^-14+0.*I,2.51704391316062*^-15+0.*I,5.452124421360142*^-16+0.*I,1.1626225336108495*^-16+0.*I,2.4418256842653942*^-17+0.*I,5.053433144255279*^-18+0.*I,1.0309471885440592*^-18+0.*I,2.0741320410763221*^-19+0.*I,4.116700880232743*^-20+0.*I,8.063609675814838*^-21+0.*I,1.559277624414397*^-21+0.*I,2.9776276092407437*^-22+0.*I,5.61697879012695*^-23+0.*I,1.0470004395278604*^-23+0.*I,1.9289590292522*^-24+0.*I,3.5135500498132604*^-25+0.*I,6.328869635365419*^-26+0.*I,1.1276339244554489*^-26+0.*I,1.9878003209285245*^-27+0.*I,3.467660006140488*^-28+0.*I,5.987588727630399*^-29+0.*I,1.0235474885160412*^-29+0.*I,1.7325669529020704*^-30+0.*I,2.9045589174619645*^-31+0.*I,4.823447334683506*^-32+0.*I,7.935937028752216*^-33+0.*I,1.293825129468418*^-33+0.*I,2.0905492880857114*^-34+0.*I,3.34827398450184*^-35+0.*I,5.316468605729992*^-36+0.*I,8.370105217424189*^-37+0.*I,1.306789306304527*^-37+0.*I,2.023516709369818*^-38+0.*I,3.1080804151796656*^-39+0.*I,4.73606616275003*^-40+0.*I,7.160402401023635*^-41+0.*I,1.0742458479959415*^-41+0.*I,1.5994378480091453*^-42+0.*I,2.363620858119725*^-43+0.*I,3.467231985374154*^-44+0.*I,5.0492761523952846*^-45+0.*I,7.300652075182582*^-46+0.*I,1.048152279626897*^-46+0.*I,1.4943763896402016*^-47+0.*I,2.1159724357403872*^-48+0.*I,2.975875788587966*^-49+0.*I,4.1573222953839633*^-50+0.*I,5.769590235468637*^-51+0.*I,7.955104966796807*^-52+0.*I,1.0898151973587026*^-52+0.*I,1.483546689505149*^-53+0.*I,2.00689901326324*^-54+0.*I,2.6981086706231297*^-55+0.*I,3.6052536740923346*^-56+0.*I,4.7883595612324367*^-57+0.*I,6.321840244380753*^-58+0.*I,8.297297830062317*^-59+0.*I,1.0826699805396898*^-59+0.*I,1.4045943967056813*^-60+0.*I,1.811881091876156*^-61+0.*I,2.3241290704103566*^-62+0.*I
0.056422097902346716+0.*I,-0.21127352801644905+0.*I,0.396126046331094+0.*I,-0.30611267940245246+0.*I,-0.14915572468989666+0.*I,0.3032096047038009+0.*I,0.18380810040959156+0.*I,-0.1965985750617479+0.*I,-0.3135042472029967+0.*I,-0.11379025928901863+0.*I,0.16469118480320374+0.*I,0.33266160865549393+0.*I,0.35515155759018663+0.*I,0.28776301339687377+0.*I,0.19551046321376933+0.*I,0.1166481106823768+0.*I,0.06276904850321428+0.*I,0.03099896644686909+0.*I,0.014224489179991733+0.*I,0.00612080184259991+0.*I,0.0024874900089535625+0.*I,0.0009602251120947244+0.*I,0.0003537288283175083+0.*I,0.0001248370749547351+0.*I,0.00004234709047342002+0.*I,0.000013846441074748561+0.*I,4.374740383217669*^-6+0.*I,1.338438861592229*^-6+0.*I,3.97283396561208*^-7+0.*I,1.1460152791540156*^-7+0.*I,3.217542497492105*^-8+0.*I,8.80425409639144*^-9+0.*I,2.350876051705153*^-9+0.*I,6.132278404802014*^-10+0.*I,1.5642742858657193*^-10+0.*I,3.905799112650701*^-11+0.*I,9.554047522406908*^-12+0.*I,2.2913486075695426*^-12+0.*I,5.391894744297596*^-13+0.*I,1.245763039575052*^-13+0.*I,2.8278092027694887*^-14+0.*I,6.310209184286484*^-15+0.*I,1.3850265017553255*^-15+0.*I,2.9917110420116753*^-16+0.*I,6.362697057289575*^-17+0.*I,1.3329785246596228*^-17+0.*I,2.7520363047167884*^-18+0.*I,5.601605795159678*^-19+0.*I,1.1245193110720851*^-19+0.*I,2.227291166734488*^-20+0.*I,4.3540585504562664*^-21+0.*I,8.403546683454097*^-22+0.*I,1.6018391095824804*^-22+0.*I,3.016430967144823*^-23+0.*I,5.6131974734549954*^-24+0.*I,1.0324956316604777*^-24+0.*I,1.8777611144383473*^-25+0.*I,3.3773414715984557*^-26+0.*I,6.008911152094905*^-27+0.*I,1.0577964194819487*^-27+0.*I,1.8428464462051638*^-28+0.*I,3.177959572922427*^-29+0.*I,5.425847193404536*^-30+0.*I,9.173416953889373*^-31+0.*I,1.5361028739467064*^-31+0.*I,2.5480810924985197*^-32+0.*I,4.1877937704606285*^-33+0.*I,6.820387357795699*^-34+0.*I,1.1009169520795745*^-34+0.*I,1.761527639467703*^-35+0.*I,2.7943388084839633*^-36+0.*I,4.395279346950873*^-37+0.*I,6.856030808930971*^-38+0.*I,1.0607107085868082*^-38+0.*I,1.6278569202300836*^-39+0.*I,2.478483096253086*^-40+0.*I,3.744206579687768*^-41+0.*I,5.6129318710556395*^-42+0.*I,8.350766151073519*^-43+0.*I,1.233157125164927*^-43+0.*I,1.807646837238172*^-44+0.*I,2.6306192464217122*^-45+0.*I,3.800987958995459*^-46+0.*I,5.453466971121728*^-47+0.*I,7.770142258774788*^-48+0.*I,1.0995287395182566*^-48+0.*I,1.5454169400856084*^-49+0.*I,2.157671328726267*^-50+0.*I,2.9927021910968434*^-51+0.*I,4.123987765038263*^-52+0.*I,5.646547841659353*^-53+0.*I,7.68237753551589*^-54+0.*I,1.0386987431545805*^-54+0.*I,1.3957202705966002*^-55+0.*I,1.8640375891889794*^-56+0.*I,2.4745164342106798*^-57+0.*I,3.265401264918972*^-58+0.*I,4.283746078071871*^-59+0.*I,5.587036895403888*^-60+0.*I,7.245010889106642*^-61+0.*I
-0.025821325774899623+0.*I,0.11801395246456241+0.*I,-0.2942157996197101+0.*I,0.39941649615644037+0.*I,-0.16313897153352888+0.*I,-0.2648221417915205+0.*I,0.1965985750617479+0.*I,0.2737805764833552+0.*I,-0.06669887285163367+0.*I,-0.30340478938443777+0.*I,-0.21137557215597316+0.*I,0.05421019898156652+0.*I,0.2730227329197739+0.*I,0.35229650867564466+0.*I,0.31748384983886063+0.*I,0.2328145164499275+0.*I,0.14762938683124996+0.*I,0.08363195601040983+0.*I,0.043199158504345136+0.*I,0.020633814988467683+0.*I,0.009207654540731183+0.*I,0.003869016265489554+0.*I,0.0015404147334264187+0.*I,0.000584056812221508+0.*I,0.00021177338605600827+0.*I,0.00007369171561026039+0.*I,0.000024683448201191382+0.*I,7.97928887293382*^-6+0.*I,2.495062718267056*^-6+0.*I,7.56184127174466*^-7+0.*I,2.2252276019068352*^-7+0.*I,6.368128697147232*^-8+0.*I,1.7748418951475318*^-8+0.*I,4.823676480367377*^-9+0.*I,1.2799000096070521*^-9+0.*I,3.319076454393845*^-10+0.*I,8.420283022976416*^-11+0.*I,2.0916780565469035*^-11+0.*I,5.0919229933459504*^-12+0.*I,1.2156842300579915*^-12+0.*I,2.848529802127613*^-13+0.*I,6.55494832004665*^-14+0.*I,1.4822941364555638*^-14+0.*I,3.2958444722754597*^-15+0.*I,7.209430487167594*^-16+0.*I,1.5522349689942348*^-16+0.*I,3.291117757157241*^-17+0.*I,6.874704591580906*^-18+0.*I,1.4153815849336534*^-18+0.*I,2.873267437689056*^-19+0.*I,5.753424452289999*^-20+0.*I,1.136791734596409*^-20+0.*I,2.2171132816939453*^-21+0.*I,4.269611531502245*^-22+0.*I,8.121131735087721*^-23+0.*I,1.5261609700506616*^-23+0.*I,2.834403736497584*^-24+0.*I,5.203758717198183*^-25+0.*I,9.446654102900174*^-26+0.*I,1.6960976192334404*^-26+0.*I,3.0125737490250906*^-27+0.*I,5.294639074804353*^-28+0.*I,9.209598828641854*^-29+0.*I,1.5857724174548707*^-29+0.*I,2.7034814890715507*^-30+0.*I,4.564273061786171*^-31+0.*I,7.632479891012442*^-32+0.*I,1.2643949361109096*^-32+0.*I,2.075378223896646*^-33+0.*I,3.375832912410928*^-34+0.*I,5.442557811405144*^-35+0.*I,8.698221011944787*^-36+0.*I,1.3782490557234573*^-36+0.*I,2.165495549531826*^-37+0.*I,3.374268356961292*^-38+0.*I,5.2149858486399764*^-39+0.*I,7.995294154999659*^-40+0.*I,1.2161254995792342*^-40+0.*I,1.8354312933855447*^-41+0.*I,2.7489396225036885*^-42+0.*I,4.086105799215646*^-43+0.*I,6.02864742134922*^-44+0.*I,8.829643376029359*^-45+0.*I,1.2838823293801682*^-45+0.*I,1.8535766588384586*^-46+0.*I,2.6573111452901947*^-47+0.*I,3.7832310171471274*^-48+0.*I,5.34949567392826*^-49+0.*I,7.513325160325719*^-50+0.*I,1.0482374760535804*^-50+0.*I,1.4528912697185347*^-51+0.*I,2.000733713217216*^-52+0.*I,2.73756278032304*^-53+0.*I,3.722138120774886*^-54+0.*I,5.029312197270192*^-55+0.*I,6.753761182254135*^-56+0.*I,9.014388550560749*^-57+0.*I,1.1959472363397449*^-57+0.*I,1.5772621861678727*^-58+0.*I,2.067959944750938*^-59+0.*I
