2.4913291946838444*^-13+0.*I,-9.490098792845976*^-13+1.6437333278057302*^-12*I,-5.112406136830493*^-12-8.854947177917338*^-12*I,4.497429120871753*^-11-8.672153211754153*^-27*I,-8.565918699538157*^-11+1.483660640110442*^-10*I,-2.918492340021508*^-10-5.054977014417831*^-10*I,1.815442675161497*^-9-7.00124297816867*^-25*I,-2.613804710145639*^-9+4.527242559035095*^-9*I,-7.0404068136247924*^-9-1.2194342307152232*^-8*I,3.5758237728784753*^-8-2.4650725463663097*^-23*I,-4.307405155332806*^-8+7.460644577820546*^-8*I,-9.894389273586097*^-8-1.7137584931715605*^-7*I,4.3520910957844117*^-7-3.3567622532615043*^-22*I,-4.5979677120201144*^-7+7.963913688780077*^-7*I,-9.36206196362421*^-7-1.6215566984605148*^-6*I,3.6832015878792876*^-6-3.8296039307325054*^-21*I,-3.507560042399102*^-6+6.0752722040337065*^-6*I,-6.48112302234909*^-6-0.000011225634364812953*I,0.00002327628253142376-3.209203176334966*^-20*I,-0.000020341193717010752+0.000035231981004463564*I,-0.00003465221894599017-0.000060019403809455596*I,0.00011521817976678496-1.8737792338558002*^-19*I,-0.0000935727268489255+0.00016207271710510398*I,-0.00014864659981193292-0.0002574634632466251*I,0.0004623266902496776-7.1318396069819695*^-19*I,-0.0003522237024638343+0.0006100693482973866*I,-0.0005262613988327463-0.0009115114808405819*I,0.001543189434325359-2.563537010026582*^-18*I,-0.0011109124697996256+0.0019241568404547858*I,-0.0015716305222725462-0.002722143915302048*I,0.004372093436021939-9.091756619142806*^-18*I,-0.002991218952961013+0.00518094320309148*I,-0.004028494978168613-0.006977557980224076*I,0.010685269103740354-2.5284653383369226*^-17*I,-0.006980485379257052+0.012090555338364981*I,-0.008989203484081788-0.015569757154004741*I,0.02282808960372577-6.29481770270081*^-17*I,-0.014295795357837236+0.024761043894381548*I,-0.017667948969057434-0.030601785279941437*I,0.04310755988345795-1.2871177892848353*^-16*I,-0.02596348945998985+0.044970082886481785*I,-0.030891624284384016-0.05350586278888127*I,0.07262994352006896-2.3623438627392294*^-16*I,-0.04219112393940727+0.07307717029148952*I,-0.04845787534402018-0.0839315021226815*I,0.11006714941376859-3.7175653225563074*^-16*I,-0.06181849379934745+0.10707277210785227*I,-0.06869721043731168-0.11898705881567383*I,0.1510838666149903-4.661231664210717*^-16*I,-0.08221662919313089+0.14240337898955432*I,-0.0885817542707451-0.1534280990205107*I,0.18899869098310026-6.656370193237687*^-16*I,-0.0998381995721666+0.1729248341951951*I,-0.10447885816318318-0.18096269065541432*I,0.21663625788396745-7.197496981853038*^-16*I,-0.11127290251087993+0.19273032065450404*I,-0.11328307128558554-0.19621203510407945*I,0.22862682992285233-8.738919588138984*^-16*I,-0.11435438272739293+0.19806760095202317*I,-0.11342176989420072-0.19645226814113997*I,0.2231107017864008-9.279162165453444*^-16*I,-0.10881658716495748+0.1884758576759556*I,-0.10528557371494822-0.1823599629783268*I,0.20211483935511518-8.986572849942527*^-16*I,-0.09623827498756247+0.16668958191124505*I,-0.0909412173536587-0.15751480895869963*I,0.17056440483248458-8.072163300445848*^-16*I,-0.07937625739247971+0.1374837107184411*I,-0.07333406741377414-0.12701833068633667*I,0.13451813440466115-6.251796098441109*^-16*I,-0.061245111795138134+0.10607964534441633*I,-0.05537476156048888-0.09591190047977773*I,0.09943636239796133-5.483890988518825*^-16*I,-0.04433262166180052+0.07678635315096809*I,-0.039262429224467287-0.06800452224535357*I,0.06907901595617622-3.883136238585199*^-16*I,-0.03018415082924088+0.052280482819568166*I,-0.02620614934032138-0.045390382128173624*I,0.04521218726476559-2.699916705018052*^-16*I,-0.01937677910136034+0.0335615658905954*I,-0.01650464572604967-0.028586884958442128*I,0.02794237421807987-1.8013673943749292*^-16*I,-0.011754278991400099+0.020359008419444744*I,-0.009829389849974236-0.017025002627556934*I,0.01634129705369368-1.0630261000636742*^-16*I,-0.006751755051277262+0.011694382789072207*I,-0.0055467304869295025-0.009607219019253009*I,0.009061019090332884-6.176862979891565*^-17*I,-0.0036793857793483405+0.006372883110477834*I,-0.0029713234741674823-0.0051464832229800705*I,0.004772306043291628-3.2237337933542484*^-17*I,-0.0019056678482444666+0.0033007135355099257*I,-0.0015136410765810662-0.0026217032490616172*I,0.0023915586624998694-1.7173501833056508*^-17*I,-0.0009396296825091524+0.0016274863504056917*I,-0.0007344538921883069-0.0012721114570868413*I,0.0011421641582989982-7.047597946320556*^-18*I,-0.0004417558167164328+0.0007651435190919575*I,-0.0003399686343268756-0.0005888429476339446*I,0.0005206200156142765-3.303438727657558*^-18*I
9.490098792845976*^-13+1.6437333278057302*^-12*I,-1.421093527066186*^-11+0.*I,3.7606776061838194*^-11-6.513684684796877*^-11*I,1.6246342681284583*^-10+2.813949096115968*^-10*I,-1.2152408704026678*^-9+2.343284292888343*^-25*I,2.031914340690431*^-9-3.519378874703646*^-9*I,6.2005955336072346*^-9+1.0739746501392376*^-8*I,-3.50233453638373*^-8+1.3506730570753447*^-23*I,4.6244400452211854*^-8-8.009765114879219*^-8*I,1.1509089051915643*^-7+1.9934326986752586*^-7*I,-5.432420586673172*^-7+3.744958280688264*^-22*I,6.109438225038559*^-7-1.0581857411470226*^-6*I,1.315069136227325*^-6+2.27776655941144*^-6*I,-5.436756900191867*^-6+4.193363590298139*^-21*I,5.412087219907775*^-6-9.37401003987448*^-6*I,0.00001040432916246861+0.000018020826728066136*I,-0.00003871190323601815+4.025064967572181*^-20*I,0.000034914411113343365-0.000060473533964658325*I,0.0000611681315705909+0.000105946311684321*I,-0.00020847990520198357+2.874403904802979*^-19*I,0.000173029431318706-0.00029969576624874934*I,0.0002800985763836708+0.0004851449654242282*I,-0.0008853469322263375+1.4398289399481465*^-18*I,0.0006837054524370694-0.001184212581032875*I,0.0010329018692413275+0.0017890385167588368*I,-0.003055200832549215+4.712944929286176*^-18*I,0.0022133282269195084-0.0038335969428509413*I,0.00314386180437901+0.005445328377159592*I,-0.008761187818546208+1.4554032528388847*^-17*I,0.0059910242559755465-0.010376758400727222*I,0.00804622739659522+0.013936474660155514*I,-0.0212344318485777+4.415694429639229*^-17*I,0.013770209235557045-0.02385070202683911*I,0.017560932675765414+0.03041642762272201*I,-0.04405639986930293+1.0425107586897386*^-16*I,0.027187160382732122-0.04708954309641601*I,0.0330227074389736+0.05719700708778469*I,-0.07896725597736301+2.1775123958637426*^-16*I,0.04647811150658571-0.08050245056925862*I,0.05387121945112018+0.09330768915503229*I,-0.12296966917035539+3.6716633731887993*^-16*I,0.06910046679719173-0.1196855193194632*I,0.07646509476413908+0.1324414291370568*I,-0.16659997295933593+5.418790165302268*^-16*I,0.0893121870874276-0.1546932457705228*I,0.09420811406364386+0.163173240043474*I,-0.1954169659124169+6.600292092458718*^-16*I,0.0995636249568765-0.17244925701104416*I,0.09956816908922299+0.1724571276791418*I,-0.1951481163799425+6.020699626382306*^-16*I,0.09350095208441188-0.16194839956626564*I,0.08734323741562783+0.15128292490141718*I,-0.15834619439876377+5.576815813516921*^-16*I,0.0691393733692706-0.11975290747905214*I,0.05746225703070664+0.09952754869476511*I,-0.08884827391944249+2.9518843688693794*^-16*I,0.030357201433928713-0.052580215259167715*I,0.015628599987811607+0.02706952923005981*I,-0.0012482284717459152+4.771167166116947*^-18*I,-0.014268648257281514+0.02471402373694092*I,-0.02867653715682596-0.04966921934075887*I,0.08451141341586717-3.514825168127852*^-16*I,-0.05470426234586846+0.09475056177362212*I,-0.06577213417701787-0.11392067811683121*I,0.150535646342485-6.69322231205924*^-16*I,-0.08306189053988844+0.143867414587813*I,-0.08908727387704116-0.15430368466283717*I,0.18667340026569842-8.834540666759462*^-16*I,-0.09585761417032836+0.16603025803534496*I,-0.09674514574806996-0.16756750782131155*I,0.1922673898779926-8.935720995659591*^-16*I,-0.09418772797204066+0.16313793029705254*I,-0.09109234735393838-0.15777657379773194*I,0.17408827882272251-9.600925862733025*^-16*I,-0.08224271804315925+0.14244856620331528*I,-0.0768832849042642-0.13316575570697717*I,0.14230084496041265-7.999152277988809*^-16*I,-0.06521323550724474+0.11295263722450416*I,-0.059221864366724955-0.10257527800211907*I,0.10661063213732182-6.366421180963449*^-16*I,-0.047570497041197375+0.08239451781665996*I,-0.04210228824619995-0.07292330235732719*I,0.07392895351526592-4.765994661845566*^-16*I,-0.0322013473195773+0.05577436962968063*I,-0.027839740185469693-0.04821984447074975*I,0.047782789810121636-3.1083427793471663*^-16*I,-0.020355420689176753+0.03525662284309337*I,-0.01722075966506268-0.029827230684820905*I,0.02893707429765244-1.972629581657514*^-16*I,-0.012074220837648404+0.020913163952614205*I,-0.010009536877277663-0.01733702643167897*I,0.016488227798353745-1.113793974315485*^-16*I,-0.006746845621360869+0.011685879407020821*I,-0.005486978149381143-0.009503724934748237*I,0.00886987942625271-6.369356226726026*^-17*I,-0.0035629384950388297+0.006171190497650345*I,-0.002845358879893174-0.004928306145742167*I,0.00451797683314356-2.78776776695623*^-17*I,-0.001783107595590825+0.0030884329509253323*I,-0.001399472768138644-0.0024239579382251556*I
-5.112406136830493*^-12+8.854947177917338*^-12*I,-3.7606776061838194*^-11-6.513684684796877*^-11*I,3.909715963798746*^-10+0.*I,-8.291471672718315*^-10+1.4361250206666228*^-9*I,-3.0435508738775814*^-9-5.271584748976625*^-9*I,1.9970765619579844*^-8-3.8508564460813286*^-24*I,-2.988381676106156*^-8+5.176028895423705*^-8*I,-8.273678789930558*^-8-1.43304320296647*^-7*I,4.2819924290614175*^-7-1.6513476209801435*^-22*I,-5.219063444441812*^-7+9.039683053698656*^-7*I,-1.2058971658741477*^-6-2.0886751599973353*^-6*I,5.308408958814122*^-6-3.659468145076951*^-21*I,-5.587901410853213*^-6+9.678529151283594*^-6*I,-0.00001129138067887819-0.00001955724502341855*I,0.000043926546583380234-3.388048876781326*^-20*I,-0.000041227495723640424+0.00007140811726217396*I,-0.00007484445849286458-0.00012963440477462116*I,0.0002633108587375938-2.737771136243029*^-19*I,-0.00022477528701054898+0.0003893222173881486*I,-0.00037301765783091546-0.0006460855354834866*I,0.0012049805347212504-1.6613595208893971*^-18*I,-0.0009482381310732573+0.0016423966206930436*I,-0.0014557420223567524-0.002521419145434954*I,0.004364014582536704-7.097143799314286*^-18*I,-0.0031959150732896154+0.005535487283612847*I,-0.004577468599892932-0.007928408185065699*I,0.012831134476648872-1.9793274970488278*^-17*I,-0.008803994232044346+0.015248965319444207*I,-0.011835420699967273-0.020499549981295648*I,0.031186821331305962-5.1807360087869366*^-17*I,-0.02014265218214514+0.03488809697866365*I,-0.02551791920944119-0.044198332574189786*I,0.06342511631891122-1.3189235993022129*^-16*I,-0.03866755385905089+0.06697416788828249*I,-0.04626241987712026-0.0801288617082562*I,0.10861847442273785-2.570249237661144*^-16*I,-0.06255110101391999+0.1083416850254831*I,-0.070666009689586-0.12239711915051686*I,0.15655369216708398-4.3169488554823864*^-16*I,-0.08496758022023133+0.147168165937626*I,-0.09030521205022476-0.15641321545926945*I,0.1877326662605247-5.605375368660538*^-16*I,-0.09526659078139539+0.16500657549725084*I,-0.09419086117033651-0.1631433571556881*I,0.18084328929083665-5.88206480507225*^-16*I,-0.08386313551359452+0.1452552115915807*I,-0.0745586122248068-0.12913930451519037*I,0.12539847281360325-4.2353873659514987*^-16*I,-0.04862300463144272+0.08421751443831631*I,-0.03280340357759897-0.056817161657587635*I,0.031656393980424635-9.766614351505111*^-17*I,0.001630368073042611-0.002823880337547989*I,0.01885189582890389+0.032652441394657075*I,-0.07021621551703076+2.472954292002527*^-16*I,0.049704099358443055-0.08609002543327561*I,0.06201758313226953+0.10741760494771664*I,-0.14306663357747557+4.753228630496767*^-16*I,0.07787035869289843-0.13487541765971392*I,0.08080042411670074+0.13995043984323813*I,-0.16051273613155692+6.135359941784503*^-16*I,0.07633061756232687-0.13220850779106055*I,0.06926414288434933+0.1199690146184023*I,-0.11885445292279997+4.943150346112784*^-16*I,0.04729380767141137-0.08191527777027602*I,0.03341151820842619+0.057870447095006244*I,-0.03673932582604568+1.6335298736449686*^-16*I,0.0027673515019419003-0.004793193403765465*I,-0.012816229143000006-0.022198360037120696*I,0.05569551722296213-2.6358565878272856*^-16*I,-0.041860732001365274+0.07250491466838987*I,-0.05447067772741659-0.09434598134659497*I,0.13076875726197928-6.077541961659156*^-16*I,-0.07440326178657619+0.12887022966319925*I,-0.08142148416216004-0.1410261473965243*I,0.17283903046558202-9.532030122352591*^-16*I,-0.08945419531933005+0.1549392112432717*I,-0.0906463307717772-0.15700405041641025*I,0.18033376570517073-1.0137095483446481*^-15*I,-0.0882227306941005+0.1528062519446504*I,-0.08504285782452052-0.14729855057292396*I,0.1617312911140555-9.658037821657687*^-16*I,-0.07592777347541543+0.13151076136500192*I,-0.07045504370390152-0.12203171534464136*I,0.1293105498566414-8.336292630056053*^-16*I,-0.058713263968856455+0.10169435627226406*I,-0.05278769315341621-0.09143096655607122*I,0.0940195469090983-6.116113791465621*^-16*I,-0.04148335607167383+0.07185128038461104*I,-0.03628621633698703-0.06284957031009641*I,0.06294441880903569-4.2908975961338487*^-16*I,-0.02707401215993857+0.04689356462575193*I,-0.023106194879329408-0.04002110350058575*I,0.03913680853579077-2.6437250900581836*^-16*I,-0.016448482059951725+0.02848960663522203*I,-0.013725386554253658-0.023773066865489665*I,0.022743650707646692-1.6331948416849204*^-16*I,-0.009356544111545226+0.016206009784455997*I,-0.007646246998035467-0.013243688287818219*I,0.012414298704088082-7.660106072864312*^-17*I,-0.005006181552025839+0.008670960800022895*I
-4.497429120871753*^-11-8.672153211754153*^-27*I,1.6246342681284583*^-10-2.813949096115968*^-10*I,8.291471672718315*^-10+1.4361250206666228*^-9*I,-6.903109733959273*^-9+0.*I,1.2429777103340011*^-8-2.1529005469741214*^-8*I,3.9991942788256504*^-8+6.9268076802648*^-8*I,-2.3464766471967707*^-7+4.524586034687584*^-23*I,3.182731545392322*^-7-5.512652743471716*^-7*I,8.066180913526992*^-7+1.3971035165271082*^-6*I,-3.849593657939135*^-6+1.4845933135317221*^-21*I,4.351326018793767*^-6-7.53671774484722*^-6*I,9.36551909237086*^-6+0.000016221554907242666*I,-0.00003854044748169711+2.6568702779031746*^-20*I,0.000038033495365399-0.00006587594636230661*I,0.00007221426358860535+0.00012507877356663543*I,-0.00026445920026441154+2.0397704033244724*^-19*I,0.00023399585398925523-0.00040529270786985943*I,0.0004009268093960207+0.0006944256039903894*I,-0.0013323909316410012+1.3853516912775482*^-18*I,0.0010750626786979124-0.0018620631808258848*I,0.0016869527664798332+0.0029218879015119386*I,-0.0051536562949129824+7.105572004053936*^-18*I,0.003835304985259334-0.0066429430969913925*I,0.005566888905567038+0.009642134424533577*I,-0.01577145175485635+2.5648920027920587*^-17*I,0.010908386934466803-0.018893880399117085*I,0.014743454943424255+0.025536413041113235*I,-0.03895611638408569+6.009360472184318*^-17*I,0.025161977294829663-0.04358182309353965*I,0.03179049145960925+0.0550627464056275*I,-0.07857531326511169+1.3052883796966026*^-16*I,0.04749213405823526-0.0822587891487361*I,0.056147921323228656+0.09725105247121155*I,-0.12980459520055335+2.699283089163745*^-16*I,0.07331292615991894-0.12698171296052568*I,0.08086534728360155+0.14006289006689907*I,-0.17400216287566628+4.1174296440767355*^-16*I,0.09115533685998276-0.15788567482254703*I,0.09280201463108094+0.16073780438578164*I,-0.18300499118213995+5.046340180774152*^-16*I,0.08695375303068688-0.1506083181579469*I,0.07903082100304397+0.1368853973411528*I,-0.13563734954911852+4.049898578534701*^-16*I,0.05362919735477303-0.092888494587606*I,0.03700008744737965+0.0640860313433525*I,-0.037348409702663905+1.2147852823233835*^-16*I,-0.0004402227694042087+0.0007624882032567733*I,-0.019326111142888427-0.03347380641220552*I,0.0738529975911726-2.494416765348091*^-16*I,-0.05222030516625386+0.09044822173470396*I,-0.06429830640288992-0.11136793353043568*I,0.14486514896344835-4.469372107809362*^-16*I,-0.07613313807281516+0.1318664632817733*I,-0.0751867851224593-0.13022733188986224*I,0.13934920722312283-4.907758379629393*^-16*I,-0.0599668568742098+0.10386564287634309*I,-0.04669588971414093-0.08087965348952444*I,0.06141946907505644-2.040593054979328*^-16*I,-0.01301073035222589+0.022535246013633933*I,0.005315373520407551+0.009206496998552048*I,-0.0463475510450229+1.7715660136052025*^-16*I,0.039532407581201016-0.06847213847616182*I,0.05348569185641201+0.0926399357732777*I,-0.12861169734288383+5.3489536201691*^-16*I,0.07147869296735328-0.12380472787807328*I,0.07472237476751757+0.1294229495595418*I,-0.14797807571746818+6.579505799140541*^-16*I,0.06945074645048223-0.12029222147582039*I,0.06147214846277364+0.10647288438793984*I,-0.10114626305777018+4.786867186234128*^-16*I,0.03738515073233923-0.0647529805170331*I,0.022604972189234757+0.03915296033543566*I,-0.013898648189964146+6.459464734043513*^-17*I,-0.008886558251710813+0.015391970396383747*I,-0.024264185179394184-0.04202680153497002*I,0.07725864484861691-4.260795307202358*^-16*I,-0.0515309949580436+0.08925430143190831*I,-0.06263194216468501-0.1084817060059485*I,0.1434221865795756-8.062186214082626*^-16*I,-0.07865910210686407+0.1362415613268385*I,-0.08346829351650145-0.14457132519165045*I,0.17243706794542238-1.0297350083591285*^-15*I,-0.08706055701316127+0.15079330808204436*I,-0.08619817880821506-0.1492996252157332*I,0.1677413116947698-1.0813817294778334*^-15*I,-0.0803361985151802+0.13914637751523368*I,-0.07585738970219053-0.1313888530937441*I,0.1413779845317952-9.196851818915224*^-16*I,-0.06506838335377788+0.11270174593511398*I,-0.05920864169740257-0.10255237566704083*I,0.10658828902705013-7.266083980372461*^-16*I,-0.04747840687977784+0.08223501297820421*I,-0.04188381732308809-0.07254489961852094*I,0.07320576911387844-4.945112690177009*^-16*I,-0.03170060539568293+0.05490705917601581*I,-0.027217585342402977-0.04714224067238314*I,0.04634716693638782-3.3281356164060875*^-16*I,-0.01957120472293106+0.033898320945449124*I,-0.01639951942544419-0.028404800864581633*I,0.027274892524193236-1.682967156191376*^-16*I
-8.565918699538157*^-11-1.483660640110442*^-10*I,1.2152408704026678*^-9+2.343284292888343*^-25*I,-3.0435508738775814*^-9+5.271584748976625*^-9*I,-1.2429777103340011*^-8-2.1529005469741214*^-8*I,8.77931776418413*^-8+0.*I,-1.3844244388038996*^-7+2.3978934672483845*^-7*I,-3.9793602559963374*^-7-6.892454145005949*^-7*I,2.1143551259044535*^-6-4.0769984591434823*^-22*I,-2.6225047428846937*^-6+4.542311457766647*^-6*I,-6.12210754632637*^-6-0.000010603801319638099*I,0.0000270638459436879-1.0437154748421229*^-20*I,-0.000028459757225949702+0.000049293745486420435*I,-0.00005718356853093319-0.00009904484605367293*I,0.00022027849802287082-1.5185381397973002*^-19*I,-0.00020392811777532416+0.000353213861078752*I,-0.00036385344649094825-0.000630212655831365*I,0.0012537795875274705-9.670385800055123*^-19*I,-0.0010448361298345842+0.0018097092624571353*I,-0.0016872116988520076-0.0029223363855362706*I,0.0052864889446874105-5.496619818196157*^-18*I,-0.004022113666731751+0.006966505224596567*I,-0.005950491410536911-0.010306553453052097*I,0.017132885092346596-2.3621860227857225*^-17*I,-0.012008940121728812+0.02080009443588675*I,-0.016402673704573625-0.02841026423629543*I,0.043676943252220816-7.103128120055813*^-17*I,-0.0283504849198449+0.04910448030038682*I,-0.03589219751482568-0.06216710969097521*I,0.08862838979391233-1.3671792564991357*^-16*I,-0.05334727131092245+0.0924001843556796*I,-0.0625947078184105-0.10841721422641545*I,0.14307452541381357-2.3767454139591417*^-16*I,-0.07955349803720646+0.13779070052027315*I,-0.08595653104147008-0.14888107900619688*I,0.1800925327539533-3.7450194070274467*^-16*I,-0.09117386325141438+0.15791776347378747*I,-0.08881293440624712-0.15382851476090123*I,0.16526023938060594-3.9105686812590937*^-16*I,-0.07254657065129963+0.1256543462829368*I,-0.05878179583633735-0.10181305694867643*I,0.0837447856134833-2.309252189471875*^-16*I,-0.02266041012941272+0.03924898166449153*I,-0.0022492410779111154-0.0038957998254130132*I,-0.03614261893152218+1.0791566004634036*^-16*I,0.03692529690879906-0.06395649033060645*I,0.05296732830696837+0.09174210376884971*I,-0.13000845772362563+4.228623448161371*^-16*I,0.07210900496586117-0.12489646028410899*I,0.07371469803832192+0.12767760226697047*I,-0.13935503153624196+4.706776140947901*^-16*I,0.06030174309508952-0.10444568282566162*I,0.04632299662591685+0.08023378371492901*I,-0.057701776692438186+1.7802122399038658*^-16*I,0.00927654782324933-0.01606745214871043*I,-0.010845819095616913-0.018785509723309078*I,0.05986304358354295-2.108324544012921*^-16*I,-0.046499057774273024+0.08053873056912204*I,-0.05929202409279264-0.10269679821231407*I,0.1347560892504986-4.477120105103892*^-16*I,-0.07021625116783159+0.12161811453970275*I,-0.06768837973050316-0.11723971277524582*I,0.1201847714417207-4.593883638689594*^-16*I,-0.04810119306884774+0.08331371029992495*I,-0.03269237395583289-0.05662485271154359*I,0.030113808474129117-1.252431685318119*^-16*I,0.0035035253055787463-0.006068283834865725*I,0.021680887866792797+0.03755239933848836*I,-0.0765156937967011+3.402094861821672*^-16*I,0.052189906407164595-0.09039556953947452*I,0.0626672443101665+0.10854285111553882*I,-0.13830631303711816+6.545510743667028*^-16*I,0.07139842162328691-0.12366569383175866*I,0.06943305340244833+0.12026157621768235*I,-0.1270773169513266+5.905980467486614*^-16*I,0.054205844884951844-0.09388727740793516*I,0.04208179002315915+0.07288779839355593*I,-0.055826386181880856+3.0788115003557785*^-16*I,0.01248947976690695-0.021632413516386617*I,-0.0034095977597658296-0.005905596553287364*I,0.038117576535589184-2.14270195838187*^-16*I,-0.033822499188710636+0.05858228703380475*I,-0.04717926445927355-0.08171688310718926*I,0.11747096383770136-7.014962929412384*^-16*I,-0.06822919258623486+0.11817642811876221*I,-0.07552528042179654-0.13081362294643667*I,0.16120771464110256-1.0392614407414346*^-15*I,-0.08354377336943829+0.1447020601318891*I,-0.08450318330860743-0.14636380689181208*I,0.16739788842211972-1.0889485938818898*^-15*I,-0.08138635936466407+0.14096530946265942*I,-0.07784046198856134-0.13482363504882008*I,0.1466793772054135-9.999078535661533*^-16*I,-0.06815245784219959+0.11804351964338745*I,-0.06252687047360223-0.10829971649855567*I,0.11336699235082405-7.658037874708681*^-16*I,-0.050811020324899786+0.08800726878714271*I,-0.045064390968314515-0.07805381476926748*I,0.0791300571090634-5.682236451569544*^-16*I,-0.03440263152796482+0.05958710572050696*I,-0.029638120101261305-0.05133472985621218*I
2.918492340021508*^-10-5.054977014417831*^-10*I,2.031914340690431*^-9+3.519378874703646*^-9*I,-1.9970765619579844*^-8-3.8508564460813286*^-24*I,3.9991942788256504*^-8-6.9268076802648*^-8*I,1.3844244388038996*^-7+2.3978934672483845*^-7*I,-8.555807351191084*^-7+0.*I,1.2041508884217267*^-6-2.0856505187256333*^-6*I,3.1310631732257594*^-6+5.423160497734848*^-6*I,-0.0000151957894821728+2.93012321086722*^-21*I,0.000017340160286907082-0.000030034038628311203*I,0.000037446618482232795+0.00006485944578287491*I,-0.00015378818607718865+5.930831486058533*^-20*I,0.00015074034852802844-0.00026108994240118605*I,0.0002830494675887008+0.0004902560589189493*I,-0.0010210096855246952+7.038554205189467*^-19*I,0.0008864704433397663-0.0015354118472725856*I,0.0014849940521473278+0.0025720851472567537*I,-0.004807862586383413+3.70829821656829*^-18*I,0.0037660582230005075-0.006523004186499452*I,0.005716811536346907+0.009901808038248713*I,-0.01683449196598428+1.7503640533001173*^-17*I,0.012031026497535851-0.020838349160939587*I,0.01670485211230941+0.028933652591444103*I,-0.04508532397038726+6.216111387053503*^-17*I,0.02957524514062766-0.05122582722987182*I,0.037728316858462466+0.06534736168291418*I,-0.09358699918254598+1.5219939768366962*^-16*I,0.056407656317650594-0.09770092667805474*I,0.06604635763861973+0.11439564708495373*I,-0.15007332184696748+2.3150271945613707*^-16*I,0.08259270212443688-0.14305475641392718*I,0.08787489022441629+0.15220377457822612*I,-0.1801400078881728+2.9924749802975164*^-16*I,0.08848567732291526-0.15326168886543512*I,0.0826492332780855+0.1431526712442559*I,-0.14479649686612994+3.011039283755878*^-16*I,0.057949212902862715-0.10037098100638467*I,0.03993160359905676+0.06916356626126619*I,-0.0387554941553181+9.170749252121238*^-17*I,-0.0023362136917797144+0.004046440811500544*I,-0.023596685223972312-0.04087065769812962*I,0.08539610067371461-2.3547869996742317*^-16*I,-0.05801272358436462+0.10048098473356945*I,-0.06816678972056-0.11806834318487298*I,0.1443998669413353-4.3115323162116036*^-16*I,-0.06968898100256733+0.12070485582414976*I,-0.06081790877083712-0.10533970800117792*I,0.09276649167670857-3.0173003262733947*^-16*I,-0.027731610780865956+0.04803255884818503*I,-0.006634609865446671-0.011491481375351258*I,-0.029771421520500704+1.0055425695795759*^-16*I,0.03476133986027665-0.06020840677716887*I,0.05108937500703937+0.08848939323913103*I,-0.12465116141516872+3.8457312060305506*^-16*I,0.06743861418674484-0.1168071061634782*I,0.0660081118136044+0.11432940337284933*I,-0.11651361934971044+4.1035087540103785*^-16*I,0.045014840572203285-0.07796799096566952*I,0.027622235338100664+0.04784311502421449*I,-0.01556491224684378+5.1712677283905556*^-17*I,-0.012615294324803397+0.021850330722994964*I,-0.03168470656073442-0.05487952158610249*I,0.09544330666934968-3.648178048442453*^-16*I,-0.059356179674835544+0.1028079189400032*I,-0.0656634463847501-0.11373242533846108*I,0.132450587801574-5.508612869216243*^-16*I,-0.06113996742467087+0.10589752995263708*I,-0.05098314812641964-0.08830540288476793*I,0.07345630219632972-3.266066029990408*^-16*I,-0.019636537482830067+0.03401148060499271*I,-0.0011322150549048504-0.001961054000189565*I,-0.034655300365937135+1.6401033032336842*^-16*I,0.03437275168954868-0.05953535232224795*I,0.04882089625144931+0.08456027277855824*I,-0.11950696155670856+5.554144497345137*^-16*I,0.06656155713458099-0.11528799878799423*I,0.0689620403370563+0.11944575765739456*I,-0.13397279917592636+7.388567002955528*^-16*I,0.06094632583647068-0.10556213288341633*I,0.0513822739685489+0.08899670912194929*I,-0.07800282409634152+4.3847699445030853*^-16*I,0.024611438453236253-0.04262826184836015*I,0.009056076639980563+0.015685584857683763*I,0.013686020013563172-8.172821598619504*^-17*I,-0.022334448444976934+0.0386843994657283*I,-0.03677347757478893-0.06369353153052822*I,0.09929123860771952-6.401030863702243*^-16*I,-0.06057809226760583+0.10492433363309027*I,-0.06934025043360953-0.12010083676055969*I,0.151669880835889-9.866355246608417*^-16*I,-0.08008300697229626+0.1387078368989119*I,-0.08220326289733901-0.14238022788613056*I,0.16478024415744308-1.1233007896865723*^-15*I,-0.08089082601802411+0.14010702052943433*I,-0.07798383057832932-0.13507195673050773*I,0.1479190244203515-9.992057369710894*^-16*I,-0.06910394529970228+0.11969154426254675*I,-0.0636861279858528-0.11030760940882942*I,0.11589743102187562-8.322458383773096*^-16*I,-0.0521020703123628+0.09024343296053988*I
