0.6383944346660991+0.j,0.-0.6048253793200336j,-0.4051873916561811+0.j,0.+0.221633910721284j,0.10498980476881463+0.j,0.-0.04448391888380121j,-0.017205540852440148+0.j,0.+0.006161127883006469j,0.0020637455222052+0.j,0.-0.0006517421416957429j,-0.00019526154331894283+0.j,0.+0.00005577778824203406j,0.000015254977812778978+0.j,0.-4.008490127838579e-6j,-1.0149805376291761e-6+0.j,0.+2.4828643875924895e-7j,5.880766315778061e-8+0.j,0.-1.3512956404679216e-8j,-3.017553906953658e-9+0.j,0.+6.558720909859664e-10j,1.3894568600167e-10+0.j,0.-2.8726077916076344e-11j,-5.802376531227561e-12+0.j,0.+1.1462593838327942e-12j,2.2167575554151362e-13+0.j,0.-4.200385080160566e-14j,-7.804468774905316e-15+0.j,0.+1.422991741026468e-15j,2.547793809016673e-16+0.j,0.-4.482354419452378e-17j,-7.753298062360419e-18+0.j,0.+1.3193090673191646e-18j,2.2095939508043563e-19+0.j,0.-3.644151438753753e-20j,-5.921038325171432e-21+0.j,0.+9.482105087011768e-22j,1.4972503660697673e-22+0.j,0.-2.332031863541332e-23j,-3.5841286990961266e-24+0.j,0.+5.4374115652485715e-25j,8.145225741642695e-26+0.j,0.-1.2051805411005248e-26j,-1.761847765150816e-27+0.j,0.+2.5455115167655436e-28j,3.6357134112652577e-29+0.j,0.-5.134809067972514e-30j,-7.172759970279518e-31+0.j,0.+9.912387766277157e-32j,1.3554970554772526e-32+0.j,0.-1.834600268215981e-33j,-2.458087649185224e-34+0.j,0.+3.2610179608246225e-35j,4.284423898578042e-36+0.j,0.-5.575648825518137e-37j,-7.188519361112673e-38+0.j,0.+9.183305162089032e-39j,1.1626417570418092e-39+0.j,0.-1.458980217260735e-40j,-1.8149987095740774e-41+0.j,0.+2.238675925607697e-42j,2.7381454742153354e-43+0.j,0.-3.3214866757549406e-44j,-3.996479448712224e-45+0.j,0.+4.770327802439882e-46j,5.64935869957232e-47+0.j,0.-6.638705242923533e-48j,-7.741985131049599e-49+0.j,0.+8.960986967761309e-50j,1.0295378164693834e-50+0.j,0.-1.1742448721892448e-51j,-1.3296905017204523e-52+0.j,0.+1.4950726826687509e-53j,1.6693099125238562e-54+0.j,0.-1.8510427817302915e-55j,-2.038644550842932e-56+0.j,0.+2.2302409881369327e-57j,2.423739335561163e-58+0.j,0.-2.6168658685437388e-59j,-2.807211120390875e-60+0.j,0.+2.9922814766217238e-61j,3.169555529144952e-62+0.j,0.-3.336543332760753e-63j,-3.4908465413983705e-64+0.j,0.+3.6302173284426583e-65j,3.752614018828885e-66+0.j,0.-3.8562514791912465e-67j,-3.939644519643068e-68+0.j,0.+4.0016428453651714e-69j,4.041456442493908e-70+0.j,0.-4.05867067228085e-71j,-4.0532507597299887e-72+0.j,0.+4.025535776951142e-73j,3.976222617104674e-74+0.j,0.-3.906340813697364e-75j,-3.81721936666666e-76+0.j,0.+3.7104469792545994e-77j,3.5878272802997966e-78+0.j,0.-3.4513307016602984e-79j,-3.30304470055896e-80+0.j,0.+3.1451239660441767e-81j
0.-0.6048253793200336j,0.06537293008334873+0.j,0.-0.4714710602523947j,-0.4918255393971862+0.j,0.+0.3437987549128021j,0.19261954457041214+0.j,0.-0.09266209085056895j,-0.03968442845434026+0.j,0.+0.01547107479823835j,0.005573765350288099+0.j,0.-0.001875995619640017j,-0.0005947644818945221+0.j,0.+0.00017876710964492858j,0.00005120489528398822+0.j,0.-0.000014036787454233917j,-3.6957720663313266e-6+0.j,0.+9.374304084661364e-7j,2.29667809814056e-7+0.j,0.-5.4471738481264926e-8j,-1.2531828538937169e-8+0.j,0.+2.8015097335094664e-9j,6.095135652637174e-10+0.j,0.-1.2923998168860262e-10j,-2.6741235299745653e-11+0.j,0.+5.405481952526774e-12j,1.0685836391311012e-12+0.j,0.-2.067843729008008e-13j,-3.920504357055675e-14+0.j,0.+7.288382356182343e-15j,1.3295623931770259e-15+0.j,0.-2.381630606181256e-16j,-4.1918601552983316e-17+0.j,0.+7.253798541524284e-18j,1.234789797739104e-18+0.j,0.-2.068790283483956e-19j,-3.413098491086265e-20+0.j,0.+5.5474110918169565e-21j,8.886477893792955e-22+0.j,0.-1.4036043631569595e-22j,-2.1867727243861017e-23+0.j,0.+3.361751817053301e-24j,5.101308451407327e-25+0.j,0.-7.643542228798473e-26j,-1.1312042464546789e-26+0.j,0.+1.6540559737455378e-27j,2.3902626752808443e-28+0.j,0.-3.4146410431424964e-29j,-4.823484897998049e-30+0.j,0.+6.739081675431445e-31j,9.314666343791708e-32+0.j,0.-1.2739699640507712e-32j,-1.7245302816698487e-33+0.j,0.+2.3109621574386006e-34j,3.0662830660682774e-35+0.j,0.-4.0291431683906545e-36j,-5.244144498665993e-37+0.j,0.+6.762005728099449e-38j,8.639526589602516e-39+0.j,0.-1.0939306339933321e-39j,-1.3729173784009503e-40+0.j,0.+1.7081292752539574e-41j,2.1070916696100855e-42+0.j,0.-2.5774779207194447e-43j,-3.1269123527253316e-44+0.j,0.+3.7627392891684554e-45j,4.491762410321815e-46+0.j,0.-5.319960795541548e-47j,-6.25219008196565e-48+0.j,0.+7.291879050810248e-49j,8.440733505015974e-50+0.j,0.-9.698460395774185e-51j,-1.1062525676380887e-51+0.j,0.+1.252795922278357e-52j,1.4087219309396996e-53+0.j,0.-1.573012755642677e-54j,-1.7443883006583016e-55+0.j,0.+1.9213161126031712e-56j,2.102030018070473e-57+0.j,0.-2.2845573775078578e-58j,-2.4667544543619124e-59+0.j,0.+2.646349025820932e-60j,2.820989016340053e-61+0.j,0.-2.9882956369745652e-62j,-3.145919279449256e-63+0.j,0.+3.2915962573948e-64j,3.4232044174823174e-65+0.j,0.-3.538815664417268e-66j,-3.6367435549323884e-67+0.j,0.+3.715584310873617e-68j,3.7742498694659327e-69+0.j,0.-3.811991915236918e-70j,-3.828416205337701e-71+0.j,0.+3.823486888904359e-72j,3.7975209118617105e-73+0.j,0.-3.751172972118733e-74j,-3.68541182910425e-75+0.j,0.+3.6014890614223494e-76j,3.500901595819156e-77+0.j,0.-3.385349492222248e-78j,-3.256690559907088e-79+0.j
-0.4051873916561811+0.j,0.-0.4714710602523947j,-0.25047712462138183+0.j,0.-0.2479457423409207j,-0.46522710969103365+0.j,0.+0.41455299253496863j,0.2715502249044321+0.j,0.-0.14676932406182952j,-0.06900440353428125+0.j,0.+0.02908510326320705j,0.011206542625632246+0.j,0.-0.004001152360742912j,-0.0013371090159083848+0.j,0.+0.00042146507197557593j,0.00012607182981083122+0.j,0.-0.00003596543704760299j,-9.825214281285288e-6+0.j,0.+2.579195695929443e-6j,6.525114726082597e-7+0.j,0.-1.5949779368809267e-7j,-3.775232118221172e-8+0.j,0.+8.669600950788113e-9j,1.9349467594241535e-9+0.j,0.-4.2035949043354484e-10j,-8.901309113512297e-11+0.j,0.+1.8395394269345197e-11j,3.7143031676662186e-12+0.j,0.-7.335098780115527e-13j,-1.418091743442474e-13+0.j,0.+2.686262663133445e-14j,4.989821716806876e-15+0.j,0.-9.095666055248212e-16j,-1.6281490822931833e-16+0.j,0.+2.863785292175249e-17j,4.9525754141590334e-18+0.j,0.-8.425718808109334e-19j,-1.4108915819693916e-19+0.j,0.+2.3264990298779905e-20j,3.779495003159021e-21+0.j,0.-6.051651762029916e-22j,-9.554332906816004e-23+0.j,0.+1.487922952604658e-23j,2.2865072435808418e-24+0.j,0.-3.4683825755906464e-25j,-5.195008948858115e-26+0.j,0.+7.685746808422428e-27j,1.1234541888498665e-27+0.j,0.-1.6229949492961285e-28j,-2.3178685914296963e-29+0.j,0.+3.2732740062551594e-30j,4.5719867918609985e-31+0.j,0.-6.317702448181994e-32j,-8.638596521429231e-33+0.j,0.+1.1690987980138115e-33j,1.5662951975677574e-34+0.j,0.-2.0777686894704993e-35j,-2.7296400976932128e-36+0.j,0.+3.5520449022691016e-37j,4.5792423513877577e-38+0.j,0.-5.8495890642433185e-39j,-7.405346397707438e-40+0.j,0.+9.292293003225676e-41j,1.1559118324454628e-41+0.j,0.-1.4256579405720898e-42j,-1.7436412274368604e-43+0.j,0.+2.1150000135649304e-44j,2.544681330627367e-45+0.j,0.-3.037264966418086e-46j,-3.596771870016844e-47+0.j,0.+4.2264626188558004e-48j,4.928632913730969e-49+0.j,0.-5.70441411019743e-50j,-6.553587526909805e-51+0.j,0.+7.474421616616705e-52j,8.46354098526847e-53+0.j,0.-9.515835664574371e-54j,-1.0624417977121582e-54+0.j,0.+1.178063280519805e-55j,1.2974125139962346e-56+0.j,0.-1.4192966530486884e-57j,-1.5423839580827031e-58+0.j,0.+1.6652277084099173e-59j,1.786294987240598e-60+0.j,0.-1.9039995138722107e-61j,-2.016737498233272e-62+0.j,0.+2.1229253358052684e-63j,2.221037856197738e-64+0.j,0.-2.3096457924565047e-65j,-2.387451153290225e-66+0.j,0.+2.453319256079748e-67j,2.5063063106139667e-68+0.j,0.-2.5456816246789804e-69j,-2.5709437230350135e-70+0.j,0.+2.581829919110792e-71j,2.5783191409604145e-72+0.j,0.-2.560628076333237e-73j,-2.529200953256128e-74+0.j,0.+2.484693500664857e-75j,2.4279518285134352e-76+0.j,0.-2.3599871208837844e-77j
0.+0.221633910721284j,-0.4918255393971862+0.j,0.-0.2479457423409207j,-0.38610124731950424+0.j,0.-0.03182797801395641j,-0.37384880464881354+0.j,0.+0.43773089898946305j,0.3345183012419256+0.j,0.-0.20192850564389137j,-0.1036098392597575+0.j,0.+0.04697201102647977j,0.019270300522121753+0.j,0.-0.007270917944999124j,-0.0025528767184629783+0.j,0.+0.0008415084418544997j,0.0002622324063202672+0.j,0.-0.00007768431394529937j,-0.000021977891017225323+0.j,0.+5.960795411658166e-6j,1.5548739827775798e-6+0.j,0.-3.911713475107627e-7j,-9.514105841080541e-8+0.j,0.+2.2418991637445233e-8j,5.127692060870807e-9+0.j,0.-1.1402668132529518e-9j,-2.4689654307514814e-10+0.j,0.+5.212288350898617e-11j,1.0741686103247948e-11+0.j,0.-2.1633413316141417e-12j,-4.262090221763313e-13+0.j,0.+8.221769585189648e-14j,1.554250779677331e-14+0.j,0.-2.881573782913258e-15j,-5.243313092365131e-16+0.j,0.+9.370036416193734e-17j,1.6455386129558047e-17+0.j,0.-2.841580094592469e-18j,-4.827630962625181e-19+0.j,0.+8.07333570610317e-20j,1.3296143043445208e-20+0.j,0.-2.1574894329356987e-21j,-3.450701196977998e-22+0.j,0.+5.442227987626713e-23j,8.466859260491371e-24+0.j,0.-1.2998731608311223e-24j,-1.9699779606322147e-25+0.j,0.+2.948117447595335e-26j,4.357983401109842e-27+0.j,0.-6.365194440326167e-28j,-9.188509200498829e-29+0.j,0.+1.3113001548882557e-29j,1.8505211739323277e-30+0.j,0.-2.583016919176868e-31j,-3.567003247247534e-32+0.j,0.+4.874391169133586e-33j,6.5928232614335266e-34+0.j,0.-8.827677845324179e-35j,-1.1703931631278247e-35+0.j,0.+1.5367749591939292e-36j,1.9987651680239022e-37+0.j,0.-2.575509169402536e-38j,-3.288427622498348e-39+0.j,0.+4.1611053262859065e-40j,5.219071243558824e-41+0.j,0.-6.489456336917489e-42j,-8.000519591194928e-43+0.j,0.+9.781037583058135e-44j,1.1859559095380226e-44+0.j,0.-1.426353335184759e-45j,-1.7018328158450047e-46+0.j,0.+2.0146162187336982e-47j,2.3664983360226406e-48+0.j,0.-2.7587332275920477e-49j,-3.191923536280308e-50+0.j,0.+3.6659176433529323e-51j,4.179719715251932e-52+0.j,0.-4.731417627710394e-53j,-5.318133421388587e-54+0.j,0.+5.936000341427519e-55j,6.580169655849249e-56+0.j,0.-7.244849365797861e-57j,-7.923375661327048e-58+0.j,0.+8.608316600386958e-59j,9.29160606637444e-60+0.j,0.-9.964704667134725e-61j,-1.0618782952537388e-61+0.j,0.+1.124492122103462e-62j,1.1834319321464098e-63+0.j,0.-1.2378509284716993e-64j,-1.2869563374309726e-65+0.j,0.+1.3300290240143607e-66j,1.3664412291023172e-67+0.j,0.-1.39567181451271e-68j,-1.4173185032509742e-69+0.j,0.+1.4311067254571461e-70j,1.436894818625564e-71+0.j,0.-1.4346754765298477e-72j,-1.4245734875185364e-73+0.j,0.+1.4068399423299481e-74j,1.3818432178596252e-75+0.j
0.10498980476881463+0.j,0.+0.3437987549128021j,-0.46522710969103365+0.j,0.-0.03182797801395641j,-0.40117842204875254+0.j,0.+0.14151048962404353j,-0.2505126822971644+0.j,0.+0.4205994817699191j,0.37742512602238376+0.j,0.-0.2538119262023578j,-0.1415705124201407+0.j,0.+0.06876576840204765j,0.029932846002663542+0.j,0.-0.011898515055582754j,-0.0043773655516407325+0.j,0.+0.0015053524447485502j,0.0004876651147595861+0.j,0.-0.00014973920834851492j,-0.000043798469554482464+0.j,0.+0.000012254695828566646j,3.291502840199259e-6+0.j,0.-8.512170536492168e-7j,-2.1250549932311178e-7+0.j,0.+5.1329823542209933e-8j,1.202007534775835e-8+0.j,0.-2.733710111823739e-9j,-6.047741072552744e-10+0.j,0.+1.3033079873572327e-10j,2.7395037524830852e-11+0.j,0.-5.623076086268235e-12j,-1.1282742801481508e-12+0.j,0.+2.2152176481636263e-13j,4.2595825458888836e-14+0.j,0.-8.028310508444647e-15j,-1.4842886880804235e-15+0.j,0.+2.6937436341327283e-16j,4.8020078547393174e-17+0.j,0.-8.413639617344865e-18j,-1.4497317406985135e-18+0.j,0.+2.4579133440531854e-19j,4.102407563929964e-20+0.j,0.-6.743873888729109e-21j,-1.0923747030765903e-21+0.j,0.+1.7442455651301107e-22j,2.746563472189922e-23+0.j,0.-4.266587649809017e-24j,-6.540865548159771e-25+0.j,0.+9.89919621621382e-26j,1.4794972847338988e-26+0.j,0.-2.184291330972484e-27j,-3.1865112164457067e-28+0.j,0.+4.594617393574667e-29j,6.549789344908445e-30+0.j,0.-9.233351633758865e-31j,-1.2875102884734086e-31+0.j,0.+1.7762418751522923e-32j,2.4249911502226554e-33+0.j,0.-3.276932823106079e-34j,-4.383926094867526e-35+0.j,0.+5.807413073142106e-36j,7.619180222975924e-37+0.j,0.-9.901909309091828e-38j,-1.2749437517671599e-38+0.j,0.+1.6266643115207895e-39j,2.0568874094893057e-40+0.j,0.-2.5780843629877494e-41j,-3.203492842015049e-42+0.j,0.+3.946882448628347e-43j,4.822253952767799e-44+0.j,0.-5.843473106544237e-45j,-7.023843418530049e-46+0.j,0.+8.375626026430469e-47j,9.909518666450251e-48+0.j,0.-1.16341094735861e-48j,-1.3555324712100139e-49+0.j,0.+1.56758922790611e-50j,1.7994844710075876e-51+0.j,0.-2.050708624221133e-52j,-2.320304810242798e-53+0.j,0.+2.60684545041267e-54j,2.9084218840061088e-55+0.j,0.-3.222648533003956e-56j,-3.546682607254861e-57+0.j,0.+3.877259729336546e-58j,4.2107451878367025e-59+0.j,0.-4.5431998366854096e-60j,-4.870458983548221e-61+0.j,0.+5.188221989433368e-62j,5.49214976954142e-63+0.j,0.-5.777966972499482e-64j,-6.041565345396182e-65+0.j,0.+6.279104681262449e-66j,6.487107800546668e-67+0.j,0.-6.662546235891198e-68j,-6.802913658167107e-69+0.j,0.+6.906284580935914e-70j,6.971356483106118e-71+0.j,0.-6.997474163296858e-72j,-6.984635849132019e-73+0.j,0.+6.93348129444127e-74j
0.-0.04448391888380121j,0.19261954457041214+0.j,0.+0.41455299253496863j,-0.37384880464881354+0.j,0.+0.14151048962404353j,-0.34122077991860217+0.j,0.+0.2611585743606038j,-0.11820364978481426+0.j,0.+0.37210685182446224j,0.39882946171387024+0.j,0.-0.29896119468799737j,-0.1808471191420837+0.j,0.+0.09384899799762729j,0.043223892717814114+0.j,0.-0.01805534495848805j,-0.0069440054558315605+0.j,0.+0.002486233822275657j,0.0008357659113929834+0.j,0.-0.00026555286954341476j,-0.00008018665096135956+0.j,0.+0.000023114790098709114j,6.384914963580908e-6+0.j,0.-1.6954899041803392e-6j,-4.3402520132431434e-7+0.j,0.+1.0736513290926464e-7j,2.5719439404089883e-8+0.j,0.-5.9775768941758285e-9j,-1.3501471924350417e-9+0.j,0.+2.9681175221335553e-10j,6.359350373117807e-11+0.j,0.-1.329562019280812e-11j,-2.71552208114518e-12+0.j,0.+5.423629173012478e-13j,1.0602908180586445e-13+0.j,0.-2.0306383048891714e-14j,-3.812925495379536e-15+0.j,0.+7.024612778620874e-16j,1.2706389827976504e-16+0.j,0.-2.2580556004513198e-17j,-3.944739228804622e-18+0.j,0.+6.778210785502501e-19j,1.1461771228176322e-19+0.j,0.-1.9082767008102078e-20j,-3.129568215215866e-21+0.j,0.+5.057897318001188e-22j,8.058916160114393e-23+0.j,0.-1.2664066243078408e-23j,-1.96344875508797e-24+0.j,0.+3.0044678353002435e-25j,4.539011221805093e-26+0.j,0.-6.772323992349678e-27j,-9.982227915495262e-28+0.j,0.+1.4539682928905511e-28j,2.0933354327739188e-29+0.j,0.-2.979837492345361e-30j,-4.194929614575367e-31+0.j,0.+5.841696026306913e-32j,8.048869654692018e-33+0.j,0.-1.0975085170813411e-33j,-1.4813222029435785e-34+0.j,0.+1.9794646237369523e-35j,2.6193110985416767e-36+0.j,0.-3.4328030263835006e-37j,-4.456680010768387e-38+0.j,0.+5.732581355983648e-39j,7.306980230184903e-40+0.j,0.-9.230914447260027e-41j,-1.1559480813788278e-41+0.j,0.+1.4351065581769552e-42j,1.766629186090585e-43+0.j,0.-2.1566675816623763e-44j,-2.611299685003341e-45+0.j,0.+3.1363402249276522e-46j,3.7371283337220584e-47+0.j,0.-4.41829770548562e-48j,-5.183536320941456e-49+0.j,0.+6.035344219602694e-50j,6.974798977635426e-51+0.j,0.-8.001339344134657e-52j,-9.112577812312277e-53+0.j,0.+1.0304152690544854e-53j,1.156962945580509e-54+0.j,0.-1.290045981711413e-55j,-1.4286005024071544e-56+0.j,0.+1.5713627596094508e-57j,1.7168852926067787e-58+0.j,0.-1.8635599259457028e-59j,-2.0096471518846995e-60+0.j,0.+2.1533111496818878e-61j,2.292659424004916e-62+0.j,0.-2.4257858146862738e-63j,-2.5508154530977752e-64+0.j,0.+2.665950126852707e-65j,2.769512471013787e-66+0.j,0.-2.8599874331510078e-67j,-2.9360595599369762e-68+0.j,0.+2.9966448189722936e-69j,3.040915892069389e-70+0.j,0.-3.0683201431939428e-71j,-3.078589761415596e-72+0.j
-0.017205540852440148+0.j,0.-0.09266209085056895j,0.2715502249044321+0.j,0.+0.43773089898946305j,-0.2505126822971644+0.j,0.+0.2611585743606038j,-0.24020956883659778+0.j,0.+0.3278024426685259j,0.007434094262864074+0.j,0.+0.3014762445601637j,0.3992540694020126+0.j,0.-0.3348471163034491j,-0.21945742618422576+0.j,0.+0.12142379814758011j,0.05904211983261225+0.j,0.-0.025862196658854242j,-0.010377885073458812+0.j,0.+0.0038616966357801403j,0.0013448781801849582+0.j,0.-0.00044154011043200027j,-0.000137459760278512+0.j,0.+0.00004077424787059762j,0.000011570397815900104+0.j,0.-3.1517100015616277e-6j,-8.265235941580523e-7+0.j,0.+2.092103657382399e-7j,5.122726852794222e-8+0.j,0.-1.215814400070429e-8j,-2.801850098432539e-9+0.j,0.+6.279392172636598e-10j,1.370569021366456e-10+0.j,0.-2.9171034601342886e-11j,-6.061453870772909e-12+0.j,0.+1.2309437383049452e-12j,2.445455737043045e-13+0.j,0.-4.756980684958667e-14j,-9.06802311715195e-15+0.j,0.+1.6952602992900266e-15j,3.110367317134375e-16+0.j,0.-5.604359711192646e-17j,-9.92310448279436e-18+0.j,0.+1.7275360653517966e-18j,2.958691081651412e-19+0.j,0.-4.987531281895249e-20j,-8.279280861105998e-21+0.j,0.+1.3539918595205784e-21j,2.1824306230579455e-22+0.j,0.-3.4684881057330614e-23j,-5.4372645675314135e-24+0.j,0.+8.410421609172658e-25j,1.2841056034476316e-25+0.j,0.-1.935845395867385e-26j,-2.882451577393055e-27+0.j,0.+4.240361870919553e-28j,6.164751804125463e-29+0.j,0.-8.85965407304597e-30j,-1.2589775877743963e-30+0.j,0.+1.769400129484451e-31j,2.460045714413479e-32+0.j,0.-3.384288504826358e-33j,-4.607790151526691e-34+0.j,0.+6.210254663263653e-35j,8.287132809488331e-36+0.j,0.-1.0951177163883698e-36j,-1.4333730529189993e-37+0.j,0.+1.858561493194259e-38j,2.387747741285832e-39+0.j,0.-3.039944427897698e-40j,-3.8359939037490166e-41+0.j,0.+4.798353234216554e-42j,5.950771595967023e-43+0.j,0.-7.317852741806175e-44j,-8.924499731702223e-45+0.j,0.+1.0795244612077842e-45j,1.2953471962402515e-46+0.j,0.-1.542055193556416e-47j,-1.821490524196023e-48+0.j,0.+2.135102905763687e-49j,2.4838518634705477e-50+0.j,0.-2.868112401705176e-51j,-3.2875884306509117e-52+0.j,0.+3.7412383038446557e-53j,4.22721671597662e-54+0.j,0.-4.742836872524585e-55j,-5.284556274647089e-56+0.j,0.+5.847988679544696e-57j,6.427943828070759e-58+0.j,0.-7.018495420974049e-59j,-7.613076626858866e-60+0.j,0.+8.204601180705195e-61j,8.785606947444404e-62+0.j,0.-9.348417746151137e-63j,-9.885318317870967e-64+0.j,0.+1.0388736626234204e-64j,1.0851427245100083e-65+0.j,0.-1.1266649437047627e-66j,-1.162833366985652e-67+0.j,0.+1.1931230747684498e-68j,1.2171038425833038e-69+0.j,0.-1.234450129479714e-70j
0.+0.006161127883006469j,-0.03968442845434026+0.j,0.-0.14676932406182952j,0.3345183012419256+0.j,0.+0.4205994817699191j,-0.11820364978481426+0.j,0.+0.3278024426685259j,-0.12282687293859292+0.j,0.+0.34777347873584213j,0.11638502466738955+0.j,0.+0.21736424122948936j,0.38058614158845155+0.j,0.-0.35983233197790643j,-0.2555894418774539+0.j,0.+0.15057680399707835j,0.07716782595050191+0.j,0.-0.035383751816098985j,-0.014789931807120474+0.j,0.+0.005710903936550697j,0.0020575878385710625+0.j,0.-0.0006971160742529326j,-0.00022348644842872713+0.j,0.+0.00006814177470297046j,0.00001984453206536345+0.j,0.-5.539863306090427e-6j,-1.4870666851774397e-6+0.j,0.+3.8485634570830467e-7j,9.625465135802431e-8+0.j,0.-2.3312974190264524e-8j,-5.478029832135088e-9+0.j,0.+1.2508790092779874e-9j,2.7797904312383887e-10+0.j,0.-6.019975096085107e-11j,-1.2720086359200104e-11+0.j,0.+2.6252986056065928e-12j,5.29786265989804e-13+0.j,0.-1.0463101569940538e-13j,-2.0240947646150377e-14+0.j,0.+3.8384578980202006e-15j,7.140985375706237e-16+0.j,0.-1.3041645923798458e-16j,-2.3396822862893757e-17+0.j,0.+4.125634176350579e-18j,7.1544547254266e-19+0.j,0.-1.2207930115609034e-19j,-2.0506957726326225e-20+0.j,0.+3.392780146861673e-21j,5.530897864920441e-22+0.j,0.-8.887931008020237e-23j,-1.4084481278049502e-23+0.j,0.+2.2017972183715527e-24j,3.3967452079834587e-25+0.j,0.-5.173007536798997e-26j,-7.77957674829506e-27+0.j,0.+1.1556683305814977e-27j,1.696291130152634e-28+0.j,0.-2.4608058921979856e-29j,-3.529219254324443e-30+0.j,0.+5.00511181463966e-31j,7.020817318004285e-32+0.j,0.-9.743181952254112e-33j,-1.337979940000672e-33+0.j,0.+1.8185555586721676e-34j,2.446924799532955e-35+0.j,0.-3.259997104140371e-36j,-4.3012885542656795e-37+0.j,0.+5.621392207442916e-38j,7.278291115620776e-39+0.j,0.-9.337459448401289e-40j,-1.1871695762221778e-40+0.j,0.+1.4960634204755382e-41j,1.8689884847168267e-42+0.j,0.-2.3149763751968074e-43j,-2.843358693682612e-44+0.j,0.+3.463551993137096e-45j,4.18479956788256e-46+0.j,0.-5.015873731894405e-47j,-5.964744780619796e-48+0.j,0.+7.03822540051779e-49j,8.241601730483899e-50+0.j,0.-9.578264424282388e-51j,-1.1049354747752248e-51+0.j,0.+1.2653441816628492e-52j,1.4386247413463505e-53+0.j,0.-1.6240434325062415e-54j,-1.820547277106366e-55+0.j,0.+2.0267597258034374e-56j,2.2409863155862487e-57+0.j,0.-2.4612308572479633e-58j,-2.6852222866744146e-59+0.j,0.+2.9104518595440445e-60j,3.1342199074431295e-61+0.j,0.-3.3536909295024605e-62j,-3.5659553920481295e-63+0.j,0.+3.7680962721520224e-64j,3.957258128666678e-65+0.j,0.-4.1307163309871406e-66j,-4.285944030423251e-67+0.j,0.+4.420674524537986e-68j,4.532956837637502e-69+0.j
0.0020637455222052+0.j,0.+0.01547107479823835j,-0.06900440353428125+0.j,0.-0.20192850564389137j,0.37742512602238376+0.j,0.+0.37210685182446224j,0.007434094262864074+0.j,0.+0.34777347873584213j,-0.00633587111043546+0.j,0.+0.3298848829809735j,0.20293123798445345+0.j,0.+0.1274001590595859j,0.3455906620739639+0.j,0.-0.3730851951159035j,-0.2876754989545855+0.j,0.+0.18033746855131433j,0.09727956340025525+0.j,0.-0.04662616920556515j,-0.020271960233874304+0.j,0.+0.008111879708882478j,0.0030198244292625894+0.j,0.-0.0010545975952957712j,-0.00034778542249054426+0.j,0.+0.00010889283045677338j,0.00003251609247458148+0.j,0.-9.295076009976716e-6j,-2.551935227746226e-6+0.j,0.+6.747845747272164e-7j,1.7226699634473582e-7+0.j,0.-4.255164703113211e-8j,-1.0189161853923388e-8+0.j,0.+2.369245294475014e-9j,5.357934396371077e-10+0.j,0.-1.1800552289680022e-10j,-2.5343753772642567e-11+0.j,0.+5.313747580192738e-12j,1.0887989388612575e-12+0.j,0.-2.182375532839141e-13j,-4.282838399702223e-14+0.j,0.+8.235889479233249e-15j,1.553088276429963e-15+0.j,0.-2.874057632565859e-16j,-5.2226924012190457e-17+0.j,0.+9.325242094974767e-18j,1.6369763972299882e-18+0.j,0.-2.8266742753186063e-19j,-4.803750373846498e-20+0.j,0.+8.038291766258907e-21j,1.325016541359443e-21+0.j,0.-2.1524729988469128e-22j,-3.4473684150478e-23+0.j,0.+5.4454873137461046e-24j,8.486758802561895e-25+0.j,0.-1.3054256592357809e-25j,-1.9824827970362276e-26+0.j,0.+2.973368570030833e-27j,4.405536763158816e-28+0.j,0.-6.450338731176251e-29j,-9.33506128958678e-30+0.j,0.+1.3357186837437341e-30j,1.8900940229335575e-31+0.j,0.-2.645606770121404e-32j,-3.663863760098679e-33+0.j,0.+5.02134612539623e-34j,6.811750864745921e-35+0.j,0.-9.148344512455635e-36j,-1.2166215338129183e-36+0.j,0.+1.6024284531985037e-37j,2.090691300331364e-38+0.j,0.-2.7024920966458103e-39j,-3.4615824811430894e-40+0.j,0.+4.394309226374719e-41j,5.52942247469862e-42+0.j,0.-6.897749697580258e-43j,-8.531721929364249e-44+0.j,0.+1.0464743845146332e-44j,1.2730405671351035e-45+0.j,0.-1.5361542556781593e-46j,-1.8389155596192372e-47+0.j,0.+2.18412177847215e-48j,2.5741397295010014e-49+0.j,0.-3.0107739048759947e-50j,-3.495135300833344e-51+0.j,0.+4.027516335767545e-52j,4.607277624306539e-53+0.j,0.-5.232752456656876e-54j,-5.901174616625059e-55+0.j,0.+6.60863464432154e-56j,7.350068816004138e-57+0.j,0.-8.119283999021599e-58j,-8.909020188743331e-59+0.j,0.+9.711051008234222e-60j,1.0516320825655718e-60+0.j,0.-1.1315115503591792e-61j,-1.2097262227461802e-62+0.j,0.+1.2852352453862186e-63j,1.3569980853699124e-64+0.j,0.-1.4239992266279822e-65j,-1.4852728179015044e-66+0.j,0.+1.5399264132637126e-67j
