0.07650539717732148+0.j,0.-0.17346302688583518j,-0.2781037012877597+0.j,0.+0.3640499601902029j,0.41271080448020836+0.j,0.-0.41848094015655196j,-0.38736011749722177+0.j,0.+0.33195615849268084j,0.2661034976716973+0.j,0.-0.2011148662886898j,-0.1441979282976294+0.j,0.+0.09857743751292311j,0.06452109777046569+0.j,0.-0.04057372843496028j,-0.024586445494913088+0.j,0.+0.014393451984493592j,0.008158678474602759+0.j,0.-0.00448652615595905j,-0.0023976666234427585+0.j,0.+0.0012471734116239325j,0.0006323051107081745+0.j,0.-0.000312846925302234j,-0.00015122911022615393+0.j,0.+0.00007149675404333144j,0.000033089907316369444+0.j,0.-0.000015005151778156291j,-6.672192459415414e-6+0.j,0.+2.911397664473125e-6j,1.24749082428445e-6+0.j,0.-5.252344544430283e-7j,-2.1742397244376242e-7+0.j,0.+8.854038898943851e-8j,3.548798025360566e-8+0.j,0.-1.4006807472680826e-8j,-5.446462866482019e-9+0.j,0.+2.0873504560951233e-9j,7.88785588217123e-10+0.j,0.-2.9401734487065997e-10j,-1.0814239894096914e-10+0.j,0.+3.926255358987814e-11j,1.4075485795287163e-11+0.j,0.-4.984094990110333e-12j,-1.7437190488147413e-12+0.j,0.+6.02916445985775e-13j,2.0608464692017742e-13+0.j,0.-6.965530977040587e-14j,-2.3285746136769684e-14+0.j,0.+7.701158747344821e-15j,2.5202887649528245e-15+0.j,0.-8.163325425857643e-16j,-2.6175618591524745e-16+0.j,0.+8.310491548007931e-17j,2.6130028694602277e-17+0.j,0.-8.137983372437285e-18j,-2.5109309193057753e-18+0.j,0.+7.676588589649508e-19j,2.325889611658947e-19+0.j,0.-6.985001720877938e-20j,-2.0795404239516097e-20+0.j,0.+6.138414449260515e-21j,1.7967821671219663e-21+0.j,0.-5.216093377202974e-22j,-1.5019807236725042e-22+0.j,0.+4.290510119126688e-23j,1.2160006019298099e-23+0.j,0.-3.4197310993824415e-24j,-9.54409682179969e-25+0.j,0.+2.6437006720292125e-25j,7.268966567629731e-26+0.j,0.-1.984097328491587e-26j,-5.3768608664097476e-27+0.j,0.+1.4468198902496826e-27j,3.8660108515997495e-28+0.j,0.-1.0259270600105049e-28j,-2.7040546924645454e-29+0.j,0.+7.07945272634295e-30j,1.8412287018588154e-30+0.j,0.-4.7574827248917e-31j,-1.2213630158008638e-31+0.j,0.+3.1156313535289155e-32j,7.897977977873018e-33+0.j,0.-1.989703002614767e-33j,-4.981913416962974e-34+0.j,0.+1.2398580770713835e-34j,3.0672359012604594e-35+0.j,0.-7.543146844697817e-36j,-1.8442431669279525e-36+0.j,0.+4.483048146218101e-37j,1.0835449023489843e-37+0.j,0.-2.604154558072933e-38j,-6.223867636284337e-39+0.j,0.+1.4792940077897534e-39j,3.4968373375520472e-40+0.j,0.-8.221457247187087e-41j,-1.9226477420661798e-41+0.j,0.+4.472524887924547e-42j,1.0349800909974439e-42+0.j,0.-2.382653970346498e-43j,-5.45711094698697e-44+0.j,0.+1.2435407815923777e-44j
0.-0.17346302688583518j,-0.31679262892998433+0.j,0.+0.3852392623506219j,0.3437318685570587+0.j,0.-0.20765190909766537j,-0.02598522070636129+0.j,0.-0.14679132891575927j,-0.2722041879179463+0.j,0.+0.33556920404117435j,0.34231660571693534+0.j,0.-0.309036675767403j,-0.25474278471267664+0.j,0.+0.1951916021956575j,0.1406400709600833+0.j,0.-0.09606739087724919j,-0.0625881800458237+0.j,0.+0.03907538670485879j,0.023466655145474188+0.j,0.-0.013598415546757264j,-0.007623432091759339+0.j,0.+0.004143884340111173j,0.002188258630178809+0.j,0.-0.0011244957619943629j,-0.0005631625569429348+0.j,0.+0.0002752353724520834j,0.0001314278970328415+0.j,0.-0.00006138349569352581j,-0.000028068628044972944+0.j,0.+0.000012577194276059253j,5.527063541661575e-6+0.j,0.-2.3838555642871534e-6j,-1.0098151134938036e-6+0.j,0.+4.2039709270179964e-7j,1.7210486279442526e-7+0.j,0.-6.932408874001377e-8j,-2.7488995324494127e-8+0.j,0.+1.0735665047933724e-8j,4.1313609020999865e-9+0.j,0.-1.5672500692556589e-9j,-5.863278763554436e-10+0.j,0.+2.1640441276402688e-10j,7.882649324320256e-11+0.j,0.-2.8347039717296497e-11j,-1.006731956848286e-11+0.j,0.+3.5320332396174633e-12j,1.2245262246948223e-12+0.j,0.-4.196288115450466e-13j,-1.4217795986374256e-13+0.j,0.+4.764086511211911e-14j,1.579112561388765e-14+0.j,0.-5.178854959695471e-15j,-1.6808867508666248e-15+0.j,0.+5.400326547845661e-16j,1.717779817117294e-16+0.j,0.-5.410860992471337e-17j,-1.6881025675700223e-17+0.j,0.+5.217276815110275e-18j,1.597635067941266e-18+0.j,0.-4.848118264571566e-19j,-1.4581471602951785e-19+0.j,0.+4.347405470732964e-20j,1.2850656533958152e-20+0.j,0.-3.7666073491832664e-21j,-1.0948801925006934e-21+0.j,0.+3.156700559770402e-22j,9.028344183665887e-23+0.j,0.-2.561806452253101e-23j,-7.212765598585118e-24+0.j,0.+2.0152399205065575e-24j,5.588196659426632e-25+0.j,0.-1.5381037126014401e-25j,-4.2025815982731154e-26+0.j,0.+1.1400121402298272e-26j,3.0705095395060832e-27+0.j,0.-8.212259679880835e-28j,-2.1812654600298263e-28+0.j,0.+5.754256387094868e-29j,1.5078037679202297e-29+0.j,0.-3.924771603164512e-30j,-1.0149295312824074e-30+0.j,0.+2.607632129492737e-31j,6.657048732931394e-32+0.j,0.-1.6887962533312047e-32j,-4.257622314392912e-33+0.j,0.+1.0668043201537993e-33j,2.6568236998374283e-34+0.j,0.-6.577075715592751e-35j,-1.6185499866714825e-35+0.j,0.+3.9597964857555847e-36j,9.631694236914386e-37+0.j,0.-2.329402280340739e-37j,-5.601786467975097e-38+0.j,0.+1.3396041045228293e-38j,3.185820190492887e-39+0.j,0.-7.53507073631335e-40j,-1.77255828926769e-40+0.j,0.+4.147497333477173e-41j,9.65314532204152e-42+0.j,0.-2.234976345992846e-42j,-5.147805030453554e-43+0.j
-0.2781037012877597+0.j,0.+0.3852392623506219j,0.30084022727277415+0.j,0.-0.07926653081716567j,0.15319342034919226+0.j,0.-0.2866658258260613j,-0.2803501618827978+0.j,0.+0.16178852727953022j,-0.006408783891387834+0.j,0.+0.16303245039834194j,0.2699817470835426+0.j,0.-0.3163401942731386j,-0.3110499108555526+0.j,0.+0.27216242739289487j,0.21807910424412208+0.j,0.-0.16274720895762612j,-0.11437869436192634+0.j,0.+0.0763005565028324j,0.048598375996321774+0.j,0.-0.029690903508930385j,-0.01746374784752081+0.j,0.+0.009919405607701203j,0.005454790802250165+0.j,0.-0.002910463202598384j,-0.0015095826347983246+0.j,0.+0.000762392894801205j,0.00037545724957650935+0.j,0.-0.00018053648177957126j,-0.00008485886774490945+0.j,0.+0.00003903129290162058j,0.000017584320938119772+0.j,0.-7.766267880508074e-6j,-3.3652609879798844e-6+0.j,0.+1.4317348314253092e-6j,5.98463041022292e-7+0.j,0.-2.4593187994992084e-7j,-9.941403051235789e-8+0.j,0.+3.955225833737532e-8j,1.54954990985573e-8+0.j,0.-5.980761777448384e-9j,-2.275188721019069e-9+0.j,0.+8.534344837185203e-10j,3.157811271436291e-10+0.j,0.-1.1529943784356003e-10j,-4.15572003275621e-11+0.j,0.+1.4790689372308015e-11j,5.199853746312806e-12+0.j,0.-1.8062800580328116e-12j,-6.201469379193662e-13+0.j,0.+2.1049321095469788e-13j,7.06526556229149e-14+0.j,0.-2.345706262481474e-14j,-7.70506978025636e-15+0.j,0.+2.5045860775368744e-15j,8.058352266448708e-16+0.j,0.-2.5668352709341425e-16j,-8.096141953956895e-17+0.j,0.+2.5291236243635504e-17j,7.826256087568792e-18+0.j,0.-2.3994255353596258e-18j,-7.289605383477292e-19+0.j,0.+2.194905658939802e-19j,6.551063372437936e-20+0.j,0.-1.938467030713146e-20j,-5.687481283970451e-21+0.j,0.+1.65484973984097e-21j,4.775668580404137e-22+0.j,0.-1.3671143917320084e-22j,-3.882636624763088e-23+0.j,0.+1.0940929648212858e-23j,3.059426045348661e-24+0.j,0.-8.490533812886263e-25j,-2.3387771018121115e-25+0.j,0.+6.395131695539188e-26j,1.7360554087270935e-26+0.j,0.-4.67925120527206e-27j,-1.252367516490408e-27+0.j,0.+3.328684332197103e-28j,8.786994533933151e-29+0.j,0.-2.3039626511997302e-29j,-6.000910693467648e-30+0.j,0.+1.5527581357116483e-30j,3.991835622721999e-31+0.j,0.-1.0196707731676246e-31j,-2.588219769896995e-32+0.j,0.+6.528759403365844e-33j,1.6367491816940116e-33+0.j,0.-4.07838617219734e-34j,-1.0101393695543482e-34+0.j,0.+2.487094083736667e-35j,6.087676699057338e-36+0.j,0.-1.4814573901515622e-36j,-3.584545096416026e-37+0.j,0.+8.62411711434858e-38j,2.0632826523806443e-38+0.j,0.-4.909004627433235e-39j,-1.1615698699255988e-39+0.j,0.+2.733634108522937e-40j,6.398880297935246e-41+0.j,0.-1.4899133233321172e-41j
0.+0.3640499601902029j,0.3437318685570587+0.j,0.-0.07926653081716567j,0.1970768567934084+0.j,0.-0.29206602179238833j,-0.17748630203309138+0.j,0.-0.03841602297125282j,-0.21645365749491613+0.j,0.+0.27258893832226133j,0.20231629916376165+0.j,0.-0.055762796432949915j,0.10287247753720195+0.j,0.-0.22550239292887642j,-0.2912294518629129+0.j,0.+0.30246291373984313j,0.2745964566583589+0.j,0.-0.22612184480813907j,-0.17239497335180412+0.j,0.+0.12328002174695751j,0.08343653405240191+0.j,0.-0.05380077021986256j,-0.03321979613116096+0.j,0.+0.01972131661736193j,0.011293707646006707+0.j,0.-0.006255923093153773j,-0.00335978391679352+0.j,0.+0.001752933880044331j,0.0008900415643400458+0.j,0.-0.00044046407715281756j,-0.0002127432650367253+0.j,0.+0.0001004091371226368j,0.00004635929755722422+0.j,0.-0.000020959250237717002j,-9.287104238038771e-6+0.j,0.+4.03652325969156e-6j,1.722204805897656e-6+0.j,0.-7.217956900253513e-7j,-2.973549577925304e-7+0.j,0.+1.2048323017231882e-7j,4.804073667787782e-8+0.j,0.-1.886033227443756e-8j,-7.293837965049836e-9+0.j,0.+2.7798880745843606e-9j,1.044596023797283e-9+0.j,0.-3.871630286479569e-10j,-1.4158868274089309e-10+0.j,0.+5.11102492958251e-11j,1.8217114128529173e-11+0.j,0.-6.413320651556813e-12j,-2.2307491521389237e-12+0.j,0.+7.668475057639276e-13j,2.6060203657852896e-13+0.j,0.-8.757326465317051e-14j,-2.910713119376567e-14+0.j,0.+9.571185090410247e-15j,3.1143702907843318e-15+0.j,0.-1.003017532834856e-15j,-3.1979530698363423e-16+0.j,0.+1.0095985997991225e-16j,3.1566234967655483e-17+0.j,0.-9.776315845049005e-18j,-2.999742335878887e-18+0.j,0.+9.120611091635658e-19j,2.74832052997706e-19+0.j,0.-8.208879414669942e-20j,-2.4307513635521333e-20+0.j,0.+7.136777306450116e-21j,2.0779316416260737e-21+0.j,0.-6.00051220015929e-22j,-1.718825537159195e-22+0.j,0.+4.8844788088792347e-23j,1.3772169543010543e-23+0.j,0.-3.85333890179905e-24j,-1.0699762655895476e-24+0.j,0.+2.9489199290874163e-25j,8.06774250809662e-26+0.j,0.-2.191231050015494e-26j,-5.909040042711712e-27+0.j,0.+1.5822770184680105e-27j,4.207536549090991e-28+0.j,0.-1.111206640347855e-28j,-2.914901803655617e-29+0.j,0.+7.59547109603086e-30j,1.9661907388000553e-30+0.j,0.-5.056781233755858e-31j,-1.292220848759755e-31+0.j,0.+3.2813224778867425e-32j,8.280285427846767e-33+0.j,0.-2.0766327124611593e-33j,-5.176366227670529e-34+0.j,0.+1.2825471704071433e-34j,3.158901609506926e-35+0.j,0.-7.734706841696129e-36j,-1.8828967634632236e-36+0.j,0.+4.557359024323685e-37j,1.0968129786905603e-37+0.j,0.-2.624897770787487e-38j,-6.247121162037693e-39+0.j,0.+1.4786378784884848e-39j,3.4808406757184813e-40+0.j
0.41271080448020836+0.j,0.-0.20765190909766537j,0.15319342034919226+0.j,0.-0.29206602179238833j,-0.1340282551321457+0.j,0.-0.12532967887394683j,-0.2609263500626541+0.j,0.+0.1945663772922402j,0.002912920348378121+0.j,0.+0.17952444108298365j,0.25667380965688114+0.j,0.-0.20909509381706434j,-0.07746387836778611+0.j,0.-0.07637349859040454j,-0.20194870743176546+0.j,0.+0.2744164416159316j,0.29284642605832595+0.j,0.-0.27072392736978806j,-0.22594668222723327+0.j,0.+0.1740934755228291j,0.12557769605836172+0.j,0.-0.08561292110316306j,-0.05554995549103948+0.j,0.+0.034486771579296895j,0.020571698155748865+0.j,0.-0.01183093731725504j,-0.006578561577333399+0.j,0.+0.003545246583745487j,0.0018554897990428088+0.j,0.-0.0009448061678320412j,-0.00046879107231781025+0.j,0.+0.00022697128107737822j,0.00010736312015081646+0.j,0.-0.00004967239526817109j,-0.00002250026270669647+0.j,0.+9.987793010897291e-6j,4.348339695879875e-6+0.j,0.-1.8581548938071047e-6j,-7.799218765004681e-7+0.j,0.+3.217466498517984e-7j,1.305368442763315e-7+0.j,0.-5.211375440862152e-8j,-2.0483273647597107e-8+0.j,0.+7.930250320255335e-9j,3.025619780446628e-9+0.j,0.-1.1380701002611602e-9j,-4.222086684120133e-10+0.j,0.+1.5454499784543532e-10j,5.583537544561854e-11+0.j,0.-1.9917699391151323e-11j,-7.017540861353209e-12+0.j,0.+2.4427578050743115e-12j,8.403352347156937e-13+0.j,0.-2.857737506303195e-13j,-9.609590860961243e-14+0.j,0.+3.1960250688006966e-14j,1.0515820439258823e-14+0.j,0.-3.4237673141651987e-15j,-1.1032895599930629e-15+0.j,0.+3.5195815460803315e-16j,1.1117243237346377e-16+0.j,0.-3.477703005856612e-17j,-1.0776025362569993e-17+0.j,0.+3.3080627533539533e-18j,1.0062669951913617e-18+0.j,0.-3.033539237815449e-19j,-9.064687041788844e-20+0.j,0.+2.6852840972198813e-20j,7.887274399586498e-21+0.j,0.-2.2973426061029803e-21j,-6.636626688043207e-22+0.j,0.+1.9017371942894645e-22j,5.406197028117846e-23+0.j,0.-1.52484760487394e-23j,-4.267833115011691e-24+0.j,0.+1.1854585894827473e-24j,3.268235170679242e-25+0.j,0.-8.944099853575748e-26j,-2.4299841764972193e-26+0.j,0.+6.554799065976724e-27j,1.7556939082583074e-27+0.j,0.-4.669977581079349e-28j,-1.2336707040057815e-28+0.j,0.+3.2370015263005886e-29j,8.436948153796257e-30+0.j,0.-2.1845663771662696e-30j,-5.619789441105061e-31+0.j,0.+1.4364362053461263e-31j,3.648377483592612e-32+0.j,0.-9.208630240602608e-33j,-2.309968171126928e-33+0.j,0.+5.7592464059836645e-34j,1.4272703048769472e-34+0.j,0.-3.5160831050530554e-35j,-8.611028738855961e-36+0.j,0.+2.096640177683769e-36j,5.075688732286733e-37+0.j,0.-1.221790800063612e-37j,-2.924539171347872e-38+0.j,0.+6.96151973946988e-39j
0.-0.41848094015655196j,-0.02598522070636129+0.j,0.-0.2866658258260613j,-0.17748630203309138+0.j,0.-0.12532967887394683j,-0.26111017611733567+0.j,0.+0.12728259326119792j,-0.11144559886448237+0.j,0.+0.24315551726175258j,0.18594247631539937+0.j,0.-0.0063764829522193955j,0.16869031831565767+0.j,0.-0.24538182073476375j,-0.20234803198736442+0.j,0.+0.07697485827877837j,-0.07153234667472003+0.j,0.+0.19395032374518367j,0.2654731932405678+0.j,0.-0.2845568795754494j,-0.26392368157468427+0.j,0.+0.22085354533222054j,0.17054781303279679+0.j,0.-0.12325657543399475j,-0.08417244806516604+0.j,0.+0.054697418558435865j,0.03400336909397187+0.j,0.-0.02030815111015467j,-0.01169238275972722+0.j,0.+0.00650815313762887j,0.0035105956188318122+0.j,0.-0.0018389477472821436j,-0.0009371357757457511+0.j,0.+0.0004653327986444049j,0.0002254539815957589+0.j,0.-0.00010671491918912416j,-0.000049402666583307065+0.j,0.+0.00002239092683482552j,9.944628953022139e-6+0.j,0.-4.33175351579827e-6j,-1.8519582497982488e-6+0.j,0.+7.776750636429548e-7j,3.209582756208219e-7+0.j,0.-1.3027035817589787e-7j,-5.202762608237414e-8+0.j,0.+2.0457003010336022e-8j,7.922877811534292e-9+0.j,0.-3.023825932431354e-9j,-1.137761564164844e-9+0.j,0.+4.222241489797532e-10j,1.5459620306667073e-10+0.j,0.-5.5869642285738786e-11j,-1.99353180550598e-11+0.j,0.+7.02557320206405e-12j,2.4461641339187e-12+0.j,0.-8.417089458356154e-13j,-2.863069837863326e-13+0.j,0.+9.6296613969424e-14j,3.203386106469076e-14+0.j,0.-1.0542216563370004e-14j,-3.4330451942018504e-15+0.j,0.+1.1064920707062875e-15j,3.5304536265199736e-16+0.j,0.-1.115358741968009e-16j,-3.4896782487340863e-17+0.j,0.+1.0814949427288842e-17j,3.3205521139285455e-18+0.j,0.-1.0102253276988803e-18j,-3.045937562175347e-19+0.j,0.+9.103083758081963e-20j,2.697046207644202e-20+0.j,0.-7.922927553819831e-21j,-2.3080400094035694e-21+0.j,0.+6.668407113186811e-22j,1.9110883244695967e-22+0.j,0.-5.433455667272074e-23j,-1.5327214018361666e-23+0.j,0.+4.290375573205111e-24j,1.191856615531311e-24+0.j,0.-3.286240595901403e-25j,-8.994351850858297e-26+0.j,0.+2.4438955888855983e-26j,6.593004784694077e-27+0.j,0.-1.766104906574487e-27j,-4.698130762071e-28+0.j,0.+1.2412267542156105e-28j,3.257131945908212e-29+0.j,0.-8.490190505490667e-30j,-2.1985481241894734e-30+0.j,0.+5.656249440164475e-31j,1.445878379804872e-31+0.j,0.-3.6726645350220557e-32j,-9.270684335776976e-33+0.j,0.+2.325718978028978e-33j,5.79896685437875e-34+0.j,0.-1.4372231046598423e-34j,-3.5408650636916585e-35+0.j,0.+8.672351736790808e-36j,2.1117217095806033e-36+0.j,0.-5.112555719699666e-37j,-1.2307492868387225e-37+0.j
-0.38736011749722177+0.j,0.-0.14679132891575927j,-0.2803501618827978+0.j,0.-0.03841602297125282j,-0.2609263500626541+0.j,0.+0.12728259326119792j,-0.14329310119257493+0.j,0.+0.24063873079145295j,0.09638668092728422+0.j,0.+0.12568882528203104j,0.23414841633871242+0.j,0.-0.16477926499585457j,0.011430420245416123+0.j,0.-0.17389207543267177j,-0.23784119117127617+0.j,0.+0.18792069774143152j,0.06271514898983044+0.j,0.+0.0807360721370045j,0.19641758303287837+0.j,0.-0.26207598888254013j,-0.27742699872921545+0.j,0.+0.25531432342117094j,0.21248374212859453+0.j,0.-0.16340995313241255j,-0.11771511482735532+0.j,0.+0.08017596916012683j,0.05198574551706032+0.j,0.-0.03225722899627942j,-0.019234266856780462+0.j,0.+0.01105854658107674j,0.006147738189602342+0.j,0.-0.0033125393361288723j,-0.0017334945866315438+0.j,0.+0.0008826143125694379j,0.0004379088846016165+0.j,0.-0.0002120122366744123j,-0.00010028552558738943+0.j,0.+0.000046397797634977134j,0.00002101714975288409+0.j,0.-9.32961263560734e-6j,-4.06189328804291e-6+0.j,0.+1.7358029551991489e-6j,7.285931273000904e-7+0.j,0.-3.005834335907254e-7j,-1.219557833167172e-7+0.j,0.+4.869012626590432e-8j,1.913849970331938e-8+0.j,0.-7.409961452528813e-9j,-2.827250711342214e-9+0.j,0.+1.0635065327790334e-9j,3.945659660340682e-10+0.j,0.-1.444337933726099e-10j,-5.218487901963147e-11+0.j,0.+1.8616400548504946e-11j,6.5593781222971324e-12+0.j,0.-2.283384956526565e-12j,-7.855468793808378e-13+0.j,0.+2.6715447212973804e-13j,8.983908921485781e-14+0.j,0.-2.9880694041814584e-14j,-9.83203562520566e-15+0.j,0.+3.201282557453571e-15j,1.0316406810989416e-15+0.j,0.-3.291158970181262e-16j,-1.0396173123182573e-16+0.j,0.+3.252274098619289e-17j,1.007792671446477e-17+0.j,0.-3.093883519764921e-18j,-9.411541584143248e-19+0.j,0.+2.837358173140809e-19j,8.478793586169644e-20+0.j,0.-2.511816376803615e-20j,-7.378034799448192e-21+0.j,0.+2.1490935611408605e-21j,6.208582585269073e-22+0.j,0.-1.7791427948906934e-22j,-5.0578637691289613e-23+0.j,0.+1.426646509129089e-23j,3.993114591758723e-24+0.j,0.-1.1091872703175944e-24j,-3.0580576879492367e-25+0.j,0.+8.369174935832331e-26j,2.2738553626235e-26+0.j,0.-6.133832539130527e-27j,-1.642987418936569e-27+0.j,0.+4.370316628513778e-28j,1.1545421767608455e-28+0.j,0.-3.029463172613733e-29j,-7.896236701141231e-30+0.j,0.+2.044616286821861e-30j,5.259908629816118e-31+0.j,0.-1.344484753199343e-31j,-3.41491965163057e-32+0.j,0.+8.619592780043784e-33j,2.1622629726028264e-33+0.j,0.-5.391117436701821e-34j,-1.336071803513674e-34+0.j,0.+3.291493180677501e-35j,8.061186226629261e-36+0.j,0.-1.962807632408305e-36j
0.+0.33195615849268084j,-0.2722041879179463+0.j,0.+0.16178852727953022j,-0.21645365749491613+0.j,0.+0.1945663772922402j,-0.11144559886448237+0.j,0.+0.24063873079145295j,0.06292717046112203+0.j,0.+0.17465309075530616j,0.21700382724945985+0.j,0.-0.05043138436901609j,0.15230961934290763+0.j,0.-0.22554223328999323j,-0.13344332599525205+0.j,0.-0.042097668486122675j,-0.1871213764354221+0.j,0.+0.23036436304950217j,0.1669229255896936+0.j,0.-0.03885831911428162j,0.09900835693420983+0.j,0.-0.205242545441579j,-0.26172083691197146+0.j,0.+0.2705316391947616j,0.24512199671218535+0.j,0.-0.20169806807477225j,-0.15375222358623325+0.j,0.+0.10996874849587521j,0.07445448664133122+0.j,0.-0.04803126044900768j,-0.029672598387622377+0.j,0.+0.017624936682473363j,0.010098657324203187+0.j,0.-0.005596953449191163j,-0.0030074594660557193+0.j,0.+0.0015699122490161446j,0.0007975058206509592+0.j,0.-0.0003948568319132861j,-0.00019080171656350668+0.j,0.+0.00009009252155376413j,0.000041613413025546296+0.j,0.-0.00001882111751801145j,-8.34287339915265e-6+0.j,0.+3.6274487836348396e-6j,1.5482115088626142e-6+0.j,0.-6.490900524941371e-7j,-2.674883500347948e-7+0.j,0.+1.0841502613660486e-7j,4.324144556875813e-8+0.j,0.-1.698096365911961e-8j,-6.56880864740317e-9+0.j,0.+2.5042094098613795e-9j,9.412394276186886e-10+0.j,0.-3.489392671670253e-10j,-1.276394036264261e-10+0.j,0.+4.608512048452466e-11j,1.6429534165727902e-11+0.j,0.-5.785197516419165e-12j,-2.012668897791539e-12+0.j,0.+6.920124811639e-13j,2.352139915912679e-13+0.j,0.-7.905595089010819e-14j,-2.6280734290070904e-14+0.j,0.+8.64323623327942e-15j,2.812879458275689e-15+0.j,0.-9.060608052233942e-16j,-2.889260470662979e-16+0.j,0.+9.122777500674327e-17j,2.852744637133245e-17+0.j,0.-8.836397202182759e-18j,-2.7117025944582764e-18+0.j,0.+8.245906843709018e-19j,2.4850584514358587e-19+0.j,0.-7.423458221550779e-20j,-2.1984398592783713e-20+0.j,0.+6.455448345703231e-21j,1.87976841673088e-21+0.j,0.-5.42886336918286e-22j,-1.5552442519877718e-22+0.j,0.+4.4200789682853453e-23j,1.246401521659649e-23+0.j,0.-3.48767086830478e-24j,-9.685320934973893e-25+0.j,0.+2.6695827468373716e-25j,7.304188249831978e-26+0.j,0.-1.98402276046736e-26j,-5.3507297669871315e-27+0.j,0.+1.4328981023482365e-27j,3.810627636365114e-28+0.j,0.-1.0064644250027958e-28j,-2.6403512197219864e-29+0.j,0.+6.880593038150077e-30j,1.7812686619620488e-30+0.j,0.-4.581522645913928e-31j,-1.170856298328854e-31+0.j,0.+2.9733515504567934e-32j,7.503648542302246e-33+0.j,0.-1.881984553203143e-33j,-4.691480578020412e-34+0.j,0.+1.1624819966876387e-34j,2.863362710766199e-35+0.j
0.2661034976716973+0.j,0.+0.33556920404117435j,-0.006408783891387834+0.j,0.+0.27258893832226133j,0.002912920348378121+0.j,0.+0.24315551726175258j,0.09638668092728422+0.j,0.+0.17465309075530616j,0.2029330029788641+0.j,0.+0.011292445030266742j,0.20219072638958616+0.j,0.-0.18123084499793118j,0.005740715265405122+0.j,0.-0.1805399008301772j,-0.21027536205883954+0.j,0.+0.09235608318350075j,-0.07996435116991539+0.j,0.+0.2020017209630243j,0.21923468874677646+0.j,0.-0.13925200987836833j,-0.007981067426258854+0.j,0.-0.12272963980210705j,-0.21715068179746363+0.j,0.+0.26221342483224064j,0.26287805978957696+0.j,0.-0.23330395033193965j,-0.18902734910950184+0.j,0.+0.14234110566066185j,0.1007886549305744+0.j,0.-0.06766257539300245j,-0.04333219537731968+0.j,0.+0.026599412474807637j,0.015710671304001212+0.j,0.-0.008956619270299386j,-0.004941559672189322+0.j,0.+0.002644408517323669j,0.0013752392340069027+0.j,0.-0.0006962207925599426j,-0.0003436225156143211+0.j,0.+0.00016556065687748592j,0.00007796299061025711+0.j,0.-0.00003592028263596982j,-0.000016208080175822136+0.j,0.+7.168812983122445e-6j,3.110552694478523e-6+0.j,0.-1.3250275720078858e-6j,-5.545066154599399e-7+0.j,0.+2.281173571673948e-7j,9.230715627474572e-8+0.j,0.-3.676003668447042e-8j,-1.441459122199937e-8+0.j,0.+5.568300201693339e-9j,2.1199815659222454e-9+0.j,0.-7.958188020333637e-10j,-2.946740325832996e-10+0.j,0.+1.0766592246641752e-10j,3.8830917550841215e-11+0.j,0.-1.3828851142749002e-11j,-4.864544141567286e-12+0.j,0.+1.6907421118717985e-12j,5.807870228502031e-13+0.j,0.-1.9723315382704436e-13j,-6.623385599599255e-14+0.j,0.+2.200015429704402e-14j,7.229705906989592e-15+0.j,0.-2.351061063600216e-15j,-7.567466594161883e-16+0.j,0.+2.411412206471703e-16j,7.608762966586247e-17+0.j,0.-2.3777279267857554e-17j,-7.360314072071862e-18+0.j,0.+2.2573251575542637e-18j,6.860094303079576e-19+0.j,0.-2.0662178072785806e-19j,-6.168810590846545e-20+0.j,0.+1.8258828635689283e-20j,5.358645518375667e-21+0.j,0.-1.5595887015803143e-21j,-4.501925182335642e-22+0.j,0.+1.2890739379709226e-22j,3.661888172888375e-23+0.j,0.-1.0321303710407544e-23j,-2.8868159242637394e-24+0.j,0.+8.013271814410955e-25j,2.2077837911743317e-25+0.j,0.-6.038196483860022e-26j,-1.6394897515353796e-26+0.j,0.+4.419837575852666e-27j,1.183161764191257e-27+0.j,0.-3.1453210904198714e-28j,-8.304443456402116e-29+0.j,0.+2.1778163851488266e-29j,5.6733108019209865e-30+0.j,0.-1.4682324919173921e-30j,-3.7751426587682792e-31+0.j,0.+9.644696395058235e-32j,2.4484760030998765e-32+0.j,0.-6.177173297760875e-33j,-1.548831039669877e-33+0.j,0.+3.859859335013065e-34j
