0.06922773128290567+0.j,0.15998508495966934+0.j,0.26143510023959865+0.j,0.3488210340238739+0.j,0.40306219581262914+0.j,0.41656853351232076+0.j,0.3930160018282121+0.j,0.3432895712622527+0.j,0.2804884702120218+0.j,0.21606934535957467+0.j,0.15790378967536858+0.j,0.11002607173787886+0.j,0.07340140646381843+0.j,0.04704701810139171+0.j,0.0290581179115975+0.j,0.017338888316126053+0.j,0.01001753007413164+0.j,0.005614816807550985+0.j,0.0030584313433116342+0.j,0.0016215163508437474+0.j,0.0008379261257377177+0.j,0.00042256690561525854+0.j,0.00020820134837871794+0.j,0.00010032727508185969+0.j,0.00004732741596506781+0.j,0.00002187470403486314+0.j,9.914136835598035e-6+0.j,4.409328177787482e-6+0.j,1.925718511035162e-6+0.j,8.264055081589982e-7+0.j,3.486839625999291e-7+0.j,1.4472732095920993e-7+0.j,5.912551421890009e-8+0.j,2.3785777824103352e-8+0.j,9.427082254506096e-9+0.j,3.6824992861451435e-9+0.j,1.4183741838711428e-9+0.j,5.388766342919434e-10+0.j,2.0202120243452136e-10+0.j,7.475909669860033e-11+0.j,2.7317027924001136e-11+0.j,9.859182715983283e-12+0.j,3.5157312325527635e-12+0.j,1.2390271884306877e-12+0.j,4.316720155979945e-13+0.j,1.4871234957789446e-13+0.j,5.067193821673406e-14+0.j,1.7081184534933812e-14+0.j,5.697663058984496e-15+0.j,1.881040385882557e-15+0.j,6.14769785523338e-16+0.j,1.9894215763807037e-16+0.j,6.375651191467093e-17+0.j,2.0238858369969e-17+0.j,6.364855206470137e-18+0.j,1.983382973428922e-18+0.j,6.125082803499508e-19+0.j,1.8748819732041333e-19+0.j,5.68930653285644e-20+0.j,1.7117199992374008e-20+0.j,5.10688992066671e-21+0.j,1.5110922431907753e-21+0.j,4.435009235319814e-22+0.j,1.2912895928366034e-22+0.j,3.7302081006609613e-23+0.j,1.0692414337855097e-23+0.j,3.041607769332897e-24+0.j,8.587469439819763e-25+0.j,2.406634539063763e-25+0.j,6.695530564530099e-26+0.j,1.8494192507802592e-26+0.j,5.072307763611555e-27+0.j,1.381461370769002e-27+0.j,3.736600885646452e-28+0.j,1.0038301823888561e-28+0.j,2.6787304526771196e-29+0.j,7.101034388131456e-30+0.j,1.8701465923665467e-30+0.j,4.8935918697441405e-31+0.j,1.2723705173936824e-31+0.j,3.287516951610736e-32+0.j,8.44160231204417e-33+0.j,2.1543554481065648e-33+0.j,5.464843259131449e-34+0.j,1.377962707422715e-34+0.j,3.454040283812877e-35+0.j,8.607510670674942e-36+0.j,2.1326389681857294e-36+0.j,5.253822564911689e-37+0.j,1.2870036991518566e-37+0.j,3.1351472075489126e-38+0.j,7.59515494931791e-39+0.j,1.8299622116363184e-39+0.j,4.385307426946143e-40+0.j,1.0452869170010402e-40+0.j,2.478409751096035e-41+0.j,5.845704925519803e-42+0.j,1.3716724613721252e-42+0.j,3.2021139213884968e-43+0.j,7.437356142662946e-44+0.j
-0.15998508495966934+0.j,-0.3004973331563043+0.j,-0.3779226767506853+0.j,-0.35330551512841063+0.j,-0.23383349017319985+0.j,-0.061414196230490666+0.j,0.11212151676275413+0.j,0.24648140478011124+0.j,0.32276149892192185+0.j,0.3421297840897197+0.j,0.31835606676651834+0.j,0.269437692643696+0.j,0.21151105669219836+0.j,0.15592701316679483+0.j,0.10888059711465303+0.j,0.07247148644722201+0.j,0.04620507049847812+0.j,0.028327509347551443+0.j,0.016753624329810396+0.j,0.0095840735967076+0.j,0.0053151967430628225+0.j,0.0028633090123221417+0.j,0.0015008617651919875+0.j,0.0007666425498331331+0.j,0.0003821277422944885+0.j,0.00018608470264019583+0.j,0.0000886280014343148+0.j,0.00004132542158671235+0.j,0.000018881641755630643+0.j,8.460490836511394e-6+0.j,3.7206017646874706e-6+0.j,1.6069257244916308e-6+0.j,6.820624697785545e-7+0.j,2.846813573044733e-7+0.j,1.1690776669578327e-7+0.j,4.726112563627349e-8+0.j,1.881713711734662e-8+0.j,7.382291010409709e-9+0.j,2.854988261057221e-9+0.j,1.088853950545091e-9+0.j,4.0968847095870953e-10+0.j,1.5212978111133388e-10+0.j,5.5769962062439434e-11+0.j,2.0190803208963334e-11+0.j,7.2211838098974344e-12+0.j,2.5520701067139707e-12+0.j,8.915135260659369e-13+0.j,3.0791473873651224e-13+0.j,1.0517463517068385e-13+0.j,3.5536562570769636e-14+0.j,1.188023294524113e-14+0.j,3.930579677639396e-15+0.j,1.28725118746403e-15+0.j,4.1738247026838467e-16+0.j,1.340154661417649e-16+0.j,4.261943728954335e-17+0.j,1.3426774258327605e-17+0.j,4.191051430035137e-18+0.j,1.2963878628828587e-18+0.j,3.9744612760440446e-19+0.j,1.2078725330568556e-19+0.j,3.6393955583756045e-20+0.j,1.087342288127894e-20+0.j,3.221762801626403e-21+0.j,9.468266739258882e-22+0.j,2.7602885329330575e-22+0.j,7.983643804075398e-23+0.j,2.2912070904293326e-23+0.j,6.525236171805866e-24+0.j,1.844367273207943e-24+0.j,5.174482530661188e-25+0.j,1.4411274756608505e-25+0.j,3.9847405394806757e-26+0.j,1.0939683751683353e-26+0.j,2.9823607589541363e-27+0.j,8.074370564493696e-28+0.j,2.1711583705686987e-28+0.j,5.798942055240164e-29+0.j,1.538577983581399e-29+0.j,4.055475138488671e-30+0.j,1.0620683669751158e-30+0.j,2.7636800733792566e-31+0.j,7.146325096527327e-32+0.j,1.8364188533525438e-32+0.j,4.690164799668778e-33+0.j,1.1905960740017972e-33+0.j,3.004225865618872e-34+0.j,7.535699229733481e-35+0.j,1.879176999131555e-35+0.j,4.659020115581855e-36+0.j,1.1485057534446983e-36+0.j,2.815216014272958e-37+0.j,6.862112973026087e-38+0.j,1.6634073208281962e-38+0.j,4.0101477949760315e-39+0.j,9.615436841152486e-40+0.j,2.293241635262473e-40+0.j,5.440358550757948e-41+0.j,1.2838856993319152e-41+0.j,3.014186040561674e-42+0.j
0.26143510023959865+0.j,0.3779226767506853+0.j,0.3170743167511851+0.j,0.1144853515857764+0.j,-0.11753706887832231+0.j,-0.26936493986623444+0.j,-0.28959271261862163+0.j,-0.19302046338785303+0.j,-0.03446876223540681+0.j,0.1255988267517722+0.j,0.24479289487321995+0.j,0.3063171739789393+0.j,0.31435005529223364+0.j,0.2844457856755869+0.j,0.23461995222487494+0.j,0.17975456637950038+0.j,0.1294756093309808+0.j,0.08841917373758934+0.j,0.057605066842789134+0.j,0.03597659549708159+0.j,0.0216218234497834+0.j,0.012544210513539308+0.j,0.00704393086197004+0.j,0.0038368826425710244+0.j,0.002031284456315403+0.j,0.0010469405372258759+0.j,0.0005261089958954937+0.j,0.00025810930216070517+0.j,0.00012377066827172367+0.j,0.0000580736780048696+0.j,0.000026687424001194852+0.j,0.000012022111586564674+0.j,5.3131298100991125e-6+0.j,2.3053468636743696e-6+0.j,9.827297864551408e-7+0.j,4.1182984459645574e-7+0.j,1.6976248230343114e-7+0.j,6.887200504636575e-8+0.j,2.7513262193584364e-8+0.j,1.0827966921822969e-8+0.j,4.200022078191109e-9+0.j,1.6063448678923635e-9+0.j,6.060113317563427e-10+0.j,2.2560044601815606e-10+0.j,8.290296835582468e-11+0.j,3.008268920207842e-11+0.j,1.0782456661837183e-11+0.j,3.818602004236294e-12+0.j,1.3365998339426796e-12+0.j,4.62516815852416e-13+0.j,1.5826906630558997e-13+0.j,5.3569190074632477e-14+0.j,1.793857736732658e-14+0.j,5.9444773072622365e-15+0.j,1.949785351691557e-15+0.j,6.331376857611733e-16+0.j,2.0357988089147272e-16+0.j,6.483067159438718e-17+0.j,2.0451047117590026e-17+0.j,6.391713048219796e-18+0.j,1.979521022180718e-18+0.j,6.07597256669669e-19+0.j,1.8486447255444028e-19+0.j,5.576218203370773e-20+0.j,1.6677812573952278e-20+0.j,4.94667778607738e-21+0.j,1.4552025835282027e-21+0.j,4.246456803968409e-22+0.j,1.2293615317805152e-22+0.j,3.5313163753244937e-23+0.j,1.0065850514693421e-23+0.j,2.8475560186266378e-24+0.j,7.9956097524564e-25+0.j,2.228622409630377e-25+0.j,6.166995796167591e-26+0.j,1.6943704799303895e-26+0.j,4.6225825948740954e-27+0.j,1.2524065696847604e-27+0.j,3.3700157845855946e-28+0.j,9.007098688792509e-29+0.j,2.3913527890093925e-29+0.j,6.307342739244094e-30+0.j,1.6528390365318026e-30+0.j,4.303604712578958e-31+0.j,1.1134924391065782e-31+0.j,2.8630554753178044e-32+0.j,7.316333492360267e-33+0.j,1.858280546599962e-33+0.j,4.691536982911602e-34+0.j,1.1774333528978313e-34+0.j,2.937685887782658e-35+0.j,7.287054294715379e-36+0.j,1.7972371205591895e-36+0.j,4.407516176398812e-37+0.j,1.0748439095094248e-37+0.j,2.6066756947410834e-38+0.j,6.287026464621634e-39+0.j,1.508155915412782e-39+0.j,3.598448436383124e-40+0.j,8.540381892947186e-41+0.j
-0.3488210340238739+0.j,-0.35330551512841063+0.j,-0.1144853515857764+0.j,0.16432168833924674+0.j,0.2890206939311819+0.j,0.2076617570644568+0.j,0.00545091194867375+0.j,-0.1848216981342116+0.j,-0.26921098579078845+0.j,-0.22728248331978307+0.j,-0.0973050564846104+0.j,0.06003755090770285+0.j,0.1932112818431686+0.j,0.27484867080968467+0.j,0.3014303321557149+0.j,0.28478777134854955+0.j,0.24237193757997744+0.j,0.19023989325778068+0.j,0.13972202293646974+0.j,0.09696762766455988+0.j,0.06404214869749346+0.j,0.040468794811156956+0.j,0.024571484183002822+0.j,0.014384382362009729+0.j,0.008142091930812369+0.j,0.004466927714616386+0.j,0.002380146042344699+0.j,0.0012339434156704602+0.j,0.0006233953364987344+0.j,0.00030733356332272415+0.j,0.00014803727136829926+0.j,0.00006974750565665567+0.j,0.00003217498313996926+0.j,0.000014545737953650963+0.j,6.449742089385744e-6+0.j,2.8071753043716194e-6+0.j,1.2001140251365952e-6+0.j,5.042934421574742e-7+0.j,2.0840756062619556e-7+0.j,8.475321089370263e-8+0.j,3.393424533605e-8+0.j,1.3383559398834575e-8+0.j,5.201818620192491e-9+0.j,1.9933133979573993e-9+0.j,7.533702477610543e-10+0.j,2.809438437150335e-10+0.j,1.0341064955355225e-10+0.j,3.7583204976063373e-11+0.j,1.349104329000266e-11+0.j,4.784688641790525e-12+0.j,1.6770457344493143e-12+0.j,5.810851293449745e-13+0.j,1.9909169046757268e-13+0.j,6.746750399711362e-14+0.j,2.2618770848037214e-14+0.j,7.503715118831804e-15+0.j,2.4638400145584933e-15+0.j,8.008834938149879e-16+0.j,2.5777152321885647e-16+0.j,8.216632144048882e-17+0.j,2.5943424336873596e-17+0.j,8.115465131605105e-18+0.j,2.5155176208705488e-18+0.j,7.727544804683699e-19+0.j,2.35302035196099e-19+0.j,7.10308642126558e-20+0.j,2.1260364433239147e-20+0.j,6.3104335766882885e-21+0.j,1.8576896718042475e-21+0.j,5.424643209788996e-22+0.j,1.5714837744674835e-22+0.j,4.5169385355573135e-23+0.j,1.2883300460412612e-23+0.j,3.646785620285996e-24+0.j,1.024574097873004e-24+0.j,2.8574257056784136e-25+0.j,7.911374101368758e-26+0.j,2.1748028150034036e-26+0.j,5.936399568438873e-27+0.j,1.6091801396752134e-27+0.j,4.33217837192838e-28+0.j,1.1584273363754233e-28+0.j,3.0770293388296253e-29+0.j,8.119576172233114e-30+0.j,2.1286853003884676e-30+0.j,5.545011565737597e-31+0.j,1.435297484694187e-31+0.j,3.6920241925147375e-32+0.j,9.43852445025642e-33+0.j,2.3982452566231605e-33+0.j,6.057105927519e-34+0.j,1.520723356503429e-34+0.j,3.795590716482387e-35+0.j,9.418517835624529e-36+0.j,2.3237478638162058e-36+0.j,5.700687591433162e-37+0.j,1.3906734965108157e-37+0.j,3.373728153454676e-38+0.j,8.139704333827265e-39+0.j,1.9532007930664165e-39+0.j
0.40306219581262914+0.j,0.23383349017319985+0.j,-0.11753706887832231+0.j,-0.2890206939311819+0.j,-0.16964130175732783+0.j,0.08318210200056991+0.j,0.24803415114617355+0.j,0.2207720812183891+0.j,0.04969554912457872+0.j,-0.14119190086227407+0.j,-0.24692930899508495+0.j,-0.23073548374855535+0.j,-0.11926726570045823+0.j,0.030729353782240815+0.j,0.16589247073323166+0.j,0.25464547401137516+0.j,0.28951512249416755+0.j,0.27984063060387143+0.j,0.24211116210455488+0.j,0.19247113681297595+0.j,0.14282559770561734+0.j,0.09997736368498128+0.j,0.06651542236306827+0.j,0.04229921638019567+0.j,0.025826221706954856+0.j,0.015193701370962107+0.j,0.008638220512514222+0.j,0.00475798099593366+0.j,0.0025443750081279525+0.j,0.00132341982956615+0.j,0.0006706107755023867+0.j,0.0003315251809372623+0.j,0.00016009759081438604+0.j,0.00007560802416922287+0.j,0.000034955081568603454+0.j,0.000015834907422658096+0.j,7.034795908283853e-6+0.j,3.0672939755484933e-6+0.j,1.3135221460266054e-6+0.j,5.528201879656135e-7+0.j,2.288022144679636e-7+0.j,9.317791103915263e-8+0.j,3.735699521768899e-8+0.j,1.4752032185557255e-8+0.j,5.740554408647982e-9+0.j,2.2022504278717623e-9+0.j,8.332360727398362e-10+0.j,3.11046509162955e-10+0.j,1.1460316022425757e-10+0.j,4.168995077126929e-11+0.j,1.49786050233819e-11+0.j,5.3168080229465765e-12+0.j,1.8650820714435373e-12+0.j,6.467460899036467e-13+0.j,2.2175548180871978e-13+0.j,7.520211520124869e-14+0.j,2.5229367561053852e-14+0.j,8.375372384007235e-15+0.j,2.751818867625755e-15+0.j,8.950472552202333e-16+0.j,2.882512055936949e-16+0.j,9.193490264205927e-17+0.j,2.904394123350767e-17+0.j,9.090234390563738e-18+0.j,2.819126763558659e-18+0.j,8.664567682760903e-19+0.j,2.6396241430970247e-19+0.j,7.97200946826775e-20+0.j,2.3872026475113248e-20+0.j,7.088747947529203e-21+0.j,2.0877063450922467e-21+0.j,6.098847236220802e-22+0.j,1.7675083723911522e-22+0.j,5.082362823008087e-23+0.j,1.450152416741023e-23+0.j,4.1063608607540314e-24+0.j,1.1541071766747318e-24+0.j,3.219803151817379e-25+0.j,8.917719092873776e-26+0.j,2.4522531448308006e-26+0.j,6.695889781990594e-27+0.j,1.815624157688141e-27+0.j,4.889452551613248e-28+0.j,1.3078319864356018e-28+0.j,3.474887966181016e-29+0.j,9.1720291039695e-30+0.j,2.405267675771244e-30+0.j,6.26716899014122e-31+0.j,1.6226508335269363e-31+0.j,4.175026189459413e-32+0.j,1.0675978391868482e-32+0.j,2.713336033758568e-33+0.j,6.854553057922608e-34+0.j,1.7213367289161934e-34+0.j,4.297287193266267e-35+0.j,1.0665832649560723e-35+0.j,2.6320630368115397e-36+0.j,6.458438962095749e-37+0.j,1.5758560738291544e-37+0.j,3.823759710333829e-38+0.j
-0.41656853351232076+0.j,-0.061414196230490666+0.j,0.26936493986623444+0.j,0.2076617570644568+0.j,-0.08318210200056991+0.j,-0.25561077893686923+0.j,-0.16522417811833173+0.j,0.06530796320223119+0.j,0.22789623528341704+0.j,0.21259672022211+0.j,0.05552823966078083+0.j,-0.12778808202266612+0.j,-0.23419004441264363+0.j,-0.22407176075095148+0.j,-0.12003136973130489+0.j,0.02415571873258962+0.j,0.15630709638668416+0.j,0.2446216104010126+0.j,0.2807361236699946+0.j,0.27304082854186373+0.j,0.23733068811295963+0.j,0.18937783699941513+0.j,0.1409699787591106+0.j,0.09894305359830789+0.j,0.0659812992241376+0.j,0.04204635545700367+0.j,0.02571928848246263+0.j,0.01515599283614792+0.j,0.008629802802039146+0.j,0.004759899740607415+0.j,0.002548620815336592+0.j,0.0013271730025272476+0.j,0.0006732373875058925+0.j,0.00033315656066341753+0.j,0.00016103520283224717+0.j,0.0000761169285801227+0.j,0.0000352189882037488+0.j,0.00001596663692365143+0.j,7.098408567066008e-6+0.j,3.097122896729073e-6+0.j,1.3271423950221558e-6+0.j,5.58889594204394e-7+0.j,2.3144644015599022e-7+0.j,9.430585223089972e-8+0.j,3.782868306131883e-8+0.j,1.4945616896875877e-8+0.j,5.818599034488248e-9+0.j,2.2331839598047455e-9+0.j,8.452989263963535e-10+0.j,3.156776869525908e-10+0.j,1.163546721744186e-10+0.j,4.23428575795683e-11+0.j,1.5218610979388743e-11+0.j,5.403849179867828e-12+0.j,1.8962381786207684e-12+0.j,6.577576418675215e-13+0.j,2.2559962843693409e-13+0.j,7.652812373228537e-14+0.j,2.568146002689381e-14+0.j,8.527768561219362e-15+0.j,2.80262433666681e-15+0.j,9.11802598973665e-16+0.j,2.93719015021193e-16+0.j,9.370092222234016e-17+0.j,2.96086174783155e-17+0.j,9.269014957811951e-18+0.j,2.87518615579024e-18+0.j,8.838696289074258e-19+0.j,2.6932122111942464e-19+0.j,8.135435540691608e-20+0.j,2.4366002168205025e-20+0.j,7.236758762520396e-21+0.j,2.1316761675935576e-21+0.j,6.228373076568271e-22+0.j,1.805349413877564e-22+0.j,5.192019939857919e-23+0.j,1.4816761409635666e-23+0.j,4.196273950639258e-24+0.j,1.179554890955833e-24+0.j,3.2912805843112786e-25+0.j,9.116986133771391e-26+0.j,2.507397202250151e-26+0.j,6.84738796418796e-27+0.j,1.8569487700647423e-27+0.j,5.001383082229407e-28+0.j,1.337939237098639e-28+0.j,3.5553182175411453e-29+0.j,9.385449200396215e-30+0.j,2.461522440945591e-30+0.j,6.414478521134909e-31+0.j,1.6609763670733776e-31+0.j,4.2741022330776175e-32+0.j,1.0930490487218298e-32+0.j,2.7783105111953312e-33+0.j,7.019409570235031e-34+0.j,1.7629116868280806e-34+0.j,4.4015075430213773e-35+0.j,1.0925549429376227e-35+0.j,2.6964066219255656e-36+0.j,6.6169277308369565e-37+0.j
0.3930160018282121+0.j,-0.11212151676275413+0.j,-0.28959271261862163+0.j,-0.00545091194867375+0.j,0.24803415114617355+0.j,0.16522417811833173+0.j,-0.09972827542199778+0.j,-0.2400779999073195+0.j,-0.1395999803914035+0.j,0.07853811449050858+0.j,0.2220724788843827+0.j,0.1957486134622034+0.j,0.040229442941965766+0.j,-0.13331553199340002+0.j,-0.22903039920301865+0.j,-0.21257622858825145+0.j,-0.10802346465428529+0.j,0.032313195407041924+0.j,0.15883358396780886+0.j,0.24197032737565574+0.j,0.2745899144450689+0.j,0.26533453193898676+0.j,0.22963132765788716+0.j,0.1826548411492139+0.j,0.13563535052554243+0.j,0.09501468297791252+0.j,0.06326133301182664+0.j,0.04025976766634683+0.j,0.02459880753564742+0.j,0.014481708297564752+0.j,0.008238936042529501+0.j,0.00454095684506043+0.j,0.0024298018062545654+0.j,0.0012645615350056886+0.j,0.0006411408741471403+0.j,0.00031712364190289335+0.j,0.0001532199077914887+0.j,0.00007239462463148664+0.j,0.00003348475289261061+0.j,0.000015175448448805762+0.j,6.744630362781963e-6+0.j,2.9419455362844398e-6+0.j,1.2603222774981823e-6+0.j,5.306228603482457e-7+0.j,2.1969158278767494e-7+0.j,8.949751436514663e-8+0.j,3.589292033877333e-8+0.j,1.4178227823670166e-8+0.j,5.518891847568381e-9+0.j,2.117813429016715e-9+0.j,8.015069379632627e-10+0.j,2.9928042994570715e-10+0.j,1.1029583754837703e-10+0.j,4.0132799452532355e-11+0.j,1.4422521515021187e-11+0.j,5.120577768356588e-12+0.j,1.7966384259589061e-12+0.j,6.231434841684727e-13+0.j,2.1370616020409933e-13+0.j,7.248668411465415e-14+0.j,2.4323006352053778e-14+0.j,8.075976937732306e-15+0.j,2.6539229553810015e-15+0.j,8.633552582384234e-16+0.j,2.780913662543172e-16+0.j,8.870894022090583e-17+0.j,2.8029219913102504e-17+0.j,8.773987684724318e-18+0.j,2.721454597695479e-18+0.j,8.365580669436874e-19+0.j,2.5488966160114534e-19+0.j,7.699050621384748e-20+0.j,2.305771522484576e-20+0.j,6.847823718733458e-21+0.j,2.0170051337418387e-21+0.j,5.893027435990237e-22+0.j,1.708063132210355e-22+0.j,4.912001661042386e-23+0.j,1.4017017320540076e-23+0.j,3.969601931527216e-24+0.j,1.115790573277701e-24+0.j,3.113231554116224e-25+0.j,8.623435988137178e-26+0.j,2.37156616888256e-26+0.j,6.476205290100918e-27+0.j,1.7562229084255126e-27+0.j,4.7299259311688985e-28+0.j,1.2652768271237207e-28+0.j,3.362118447340917e-29+0.j,8.875143165567622e-30+0.j,2.3276102714099204e-30+0.j,6.065328894252898e-31+0.j,1.5705195499684726e-31+0.j,4.0412157557966616e-32+0.j,1.0334616169345133e-32+0.j,2.6267780026137603e-33+0.j,6.636381849123864e-34+0.j,1.6666708133981347e-34+0.j,4.161112889819937e-35+0.j,1.0328574409632401e-35+0.j
-0.3432895712622527+0.j,0.24648140478011124+0.j,0.19302046338785303+0.j,-0.1848216981342116+0.j,-0.2207720812183891+0.j,0.06530796320223119+0.j,0.2400779999073195+0.j,0.10997380610726018+0.j,-0.1347171135200728+0.j,-0.22689256244327663+0.j,-0.10010371139942874+0.j,0.10740110497137742+0.j,0.2211556922888602+0.j,0.17127124638755792+0.j,0.011515647359074972+0.j,-0.14958619744465126+0.j,-0.22702927530719666+0.j,-0.1965671727808567+0.j,-0.0869207436394652+0.j,0.0503247680171216+0.j,0.169157134426169+0.j,0.24384065742036368+0.j,0.2698106731303062+0.j,0.25669772977076766+0.j,0.2197369866447968+0.j,0.17333378826649207+0.j,0.12785969913342637+0.j,0.08907689933863548+0.j,0.059033096986180394+0.j,0.03741902975247714+0.j,0.022783481446689072+0.j,0.013371746740040276+0.j,0.007586603494708732+0.j,0.0041711216892017875+0.j,0.0022269374922010716+0.j,0.0011566350699414674+0.j,0.0005853350937383028+0.j,0.0002890281276875489+0.j,0.0001394262832122+0.j,0.00006578161635464747+0.j,0.00003038499567378906+0.j,0.000013753325358940272+0.j,6.105405673158694e-6+0.j,2.660196347396906e-6+0.j,1.1384468550209495e-6+0.j,4.788460048334587e-7+0.j,1.980735070411871e-7+0.j,8.062119082308434e-8+0.j,3.230670263556186e-8+0.j,1.2751758692543226e-8+0.j,4.959998364196869e-9+0.j,1.9020186104489757e-9+0.j,7.193603212741107e-10+0.j,2.6843756338759654e-10+0.j,9.886954816961333e-11+0.j,3.5954491097962454e-11+0.j,1.2913862675263473e-11+0.j,4.5825319379067816e-12+0.j,1.6070463831934861e-12+0.j,5.571164765705434e-13+0.j,1.909737479813934e-13+0.j,6.474727712606311e-14+0.j,2.1716741688122397e-14+0.j,7.20764980974585e-15+0.j,2.3676351227276176e-15+0.j,7.69928058558925e-16+0.j,2.479066679577439e-16+0.j,7.905217398973803e-17+0.j,2.496942250571785e-17+0.j,7.813590175813764e-18+0.j,2.4227891918526407e-18+0.j,7.445195702550018e-19+0.j,2.2677860661645374e-19+0.j,6.84795671659062e-20+0.j,2.0503028306339696e-20+0.j,6.087457980595909e-21+0.j,1.7925680700957625e-21+0.j,5.235953563846993e-22+0.j,1.5172361538827936e-22+0.j,4.3621725191767326e-23+0.j,1.2445088906818036e-23+0.j,3.52362983509651e-24+0.j,9.902154105329658e-25+0.j,2.762261063359195e-25+0.j,7.649665987820722e-26+0.j,2.1033358780898184e-26+0.j,5.742586871238926e-27+0.j,1.5569778166938654e-27+0.j,4.1925195699977995e-28+0.j,1.121311699873511e-28+0.j,2.9790366167785153e-29+0.j,7.862526992178686e-30+0.j,2.0616875326099167e-30+0.j,5.371486810572025e-31+0.j,1.3906338627958904e-31+0.j,3.577770206189063e-32+0.j,9.148024262938853e-33+0.j,2.3248258257486022e-33+0.j,5.872648437818705e-34+0.j,1.474651823949121e-34+0.j
0.2804884702120218+0.j,-0.32276149892192185+0.j,-0.03446876223540681+0.j,0.26921098579078845+0.j,0.04969554912457872+0.j,-0.22789623528341704+0.j,-0.1395999803914035+0.j,0.1347171135200728+0.j,0.22004588590766205+0.j,0.04249595403336689+0.j,-0.17188277269695315+0.j,-0.20513524492310975+0.j,-0.04915870627899257+0.j,0.14198026681803966+0.j,0.21716157767497662+0.j,0.1379894757648286+0.j,-0.026050095639470246+0.j,-0.17034185372900862+0.j,-0.2238312221562809+0.j,-0.17507226023557865+0.j,-0.05864122786156716+0.j,0.07483322562113605+0.j,0.18391224568381298+0.j,0.2477485882678433+0.j,0.2650750202209744+0.j,0.24681953029367312+0.j,0.20801277573615579+0.j,0.16211201872540767+0.j,0.11841398657194992+0.j,0.08182204369614861+0.j,0.05384614872687144+0.j,0.0339237972683257+0.j,0.020544776750901286+0.j,0.012000404289064294+0.j,0.00677944420210202+0.j,0.003712932715451848+0.j,0.001975339112465412+0.j,0.0010226571478439883+0.j,0.0005160024422054387+0.j,0.00025409731432665173+0.j,0.00012226577532946427+0.j,0.00005754965580069982+0.j,0.00002652433928496143+0.j,0.00001198125844427464+0.j,5.3085330766056194e-6+0.j,2.3088174671212136e-6+0.j,9.86394273608941e-7+0.j,4.1422605617368004e-7+0.j,1.7108423793174668e-7+0.j,6.95360469444706e-8+0.j,2.782677623283218e-8+0.j,1.0969317043483815e-8+0.j,4.261453846624653e-9+0.j,1.6322371267391237e-9+0.j,6.166388102241068e-10+0.j,2.298611351410821e-10+0.j,8.457523029719225e-11+0.j,3.0726373121980635e-11+0.j,1.1025790169770202e-11+0.j,3.909049960913578e-12+0.j,1.3696891332895343e-12+0.j,4.744410322821256e-13+0.j,1.625048915799341e-13+0.j,5.505336670774346e-14+0.j,1.8451810252584804e-14+0.j,6.119720379412924e-15+0.j,2.0088951490638395e-15+0.j,6.52841352069788e-16+0.j,2.10073174185984e-16+0.j,6.694689606091602e-17+0.j,2.11333452304948e-17+0.j,6.609398517565614e-18+0.j,2.0482667888089257e-18+0.j,6.290921087739848e-19+0.j,1.9152025080950031e-19+0.j,5.780362330008698e-20+0.j,1.729816841110544e-20+0.j,5.133486915570449e-21+0.j,1.5109585495588286e-21+0.j,4.411424642128791e-22+0.j,1.2777561210353048e-22+0.j,3.6721010411461924e-23+0.j,1.0472053551601859e-23+0.j,2.9638147392106083e-24+0.j,8.325724584104824e-25+0.j,2.321630704492169e-25+0.j,6.427043565036385e-26+0.j,1.7665335219603577e-26+0.j,4.821356862917468e-27+0.j,1.3067617026370135e-27+0.j,3.51758835715015e-28+0.j,9.404933995292328e-29+0.j,2.497860210533429e-29+0.j,6.59053413304935e-30+0.j,1.7276296640622662e-30+0.j,4.499815642318052e-31+0.j,1.1646310298323032e-31+0.j,2.9954784301598547e-32+0.j,7.657059275425795e-33+0.j,1.9453991810084245e-33+0.j
