0.008983291021129429+0.j,0.-0.027578524881532878j,-0.05986756560943076+0.j,0.+0.10611249720877418j,0.16288162866095376+0.j,0.-0.22362619006191453j,-0.2802738654786003+0.j,0.+0.32521393550958494j,0.35298781760185105+0.j,0.-0.36122186133171724j,-0.35067886307163176+0.j,0.+0.32460022086645735j,0.28766945573976654+0.j,0.-0.24493883012193546j,-0.2009690525618036+0.j,0.+0.15930122639844263j,0.12226289968661735+0.j,0.-0.09103445460839114j,-0.06587264556265983+0.j,0.+0.04639421909098463j,0.031848166492154245+0.j,0.-0.021335869742264115j,-0.013964795316150138+0.j,0.+0.0089393557395973j,0.005601910463464891+0.j,0.-0.003439550755673111j,-0.002070859393007756+0.j,0.+0.0012235009019401475j,0.0007098406102545848+0.j,0.-0.0004046666430131481j,-0.0002268152979657928+0.j,0.+0.00012506248669327293j,0.00006787152920207137+0.j,0.-0.000036271559463368515j,-0.00001909687622558536+0.j,0.+9.909776843687634e-6j,5.070469656967607e-6+0.j,0.-2.559074267306386e-6j,-1.274461308451349e-6+0.j,0.+6.265127525343475e-7j,3.041133487168201e-7+0.j,0.-1.458072499198001e-7j,-6.907009244721831e-8+0.j,0.+3.233637801999618e-8j,1.4965822797777077e-8+0.j,0.-6.849043199699046e-9j,-3.1001774526908148e-9+0.j,0.+1.3882676002345984e-9j,6.151600635308013e-10+0.j,0.-2.6978988114562363e-10j,-1.1713217787846072e-10+0.j,0.+5.035315575126125e-11j,2.1436831086124293e-11+0.j,0.-9.039787359447417e-12j,-3.776564431973756e-12+0.j,0.+1.5633316398869584e-12j,6.413464095332888e-13+0.j,0.-2.607899215067245e-13j,-1.0512653993155851e-13+0.j,0.+4.2016698897746866e-14j,1.66525929696731e-14+0.j,0.-6.545645984275258e-15j,-2.552067941884891e-15+0.j,0.+9.8709174762687e-16j,3.787940057025542e-16+0.j,0.-1.4423876100733904e-16j,-5.450615904610549e-17+0.j,0.+2.0442958240405115e-17j,7.610704305097936e-18+0.j,0.-2.8127806592246678e-18j,-1.0321015039181184e-18+0.j,0.+3.7603545962357515e-19j,1.3604986517100685e-19+0.j,0.-4.8884620650468e-20j,-1.7445842734329062e-20+0.j,0.+6.184390227350701e-21j,2.1778384085008788e-21+0.j,0.-7.619313688199347e-22j,-2.648525241353843e-22+0.j,0.+9.147999544882898e-23j,3.139906418127319e-23+0.j,0.-1.0710500327074619e-23j,-3.6311015620984475e-24+0.j,0.+1.2235871681018646e-24j,4.0985556332352842e-25+0.j,0.-1.364762043153834e-25j,-4.517969278429827e-26+0.j,0.+1.487028221534908e-26j,4.866463142568442e-27+0.j,0.-1.5836310155758698e-27j,-5.124698359615047e-28+0.j,0.+1.6492374022706742e-28j,5.278673802292182e-29+0.j,0.-1.6804241521082265e-29j,-5.320966831895561e-30+0.j,0.+1.6759625611910232e-30j,5.251268928880504e-31+0.j,0.-1.6368691234082854e-31j,-5.076173791053922e-32+0.j,0.+1.566226071055484e-32j
0.-0.027578524881532878j,-0.07568223220998867+0.j,0.+0.14479031256589994j,0.22206959196091022+0.j,0.-0.2878183681101803j,-0.32231356468825345+0.j,0.+0.3126651374766183j,0.2568653709628876+0.j,0.-0.1638216674543845j,-0.04998048177911591+0.j,0.-0.06570668297319823j,-0.1665539844630957+0.j,0.+0.2413086380207661j,0.28524963302371564+0.j,0.-0.29950618616192126j,-0.28929819492847847+0.j,0.+0.2618602336728767j,0.2246288832698921+0.j,0.-0.18399876846918828j,-0.14470287468093065+0.j,0.+0.10970801718927597j,0.08044593766227384+0.j,0.-0.05720245563458859j,-0.03952916115330844+0.j,0.+0.026595966604101583j,0.017450199862471014+0.j,0.-0.011180839245369919j,-0.007004377601606085+0.j,0.+0.0042949616662180615j,0.002580290122186691+0.j,0.-0.0015201320299442023j,-0.0008789147845723268+0.j,0.+0.0004990960136779729j,0.00027853928480443303+0.j,0.-0.00015287068794195413j,-0.00008255582541673496+0.j,0.+0.00004389241999670416j,0.000022986155704356963+0.j,0.-0.000011862622362473005j,-6.035626622702461e-6+0.j,0.+3.0287926263450197e-6j,1.499650194930065e-6+0.j,0.-7.328951677134628e-7j,-3.536508472921441e-7+0.j,0.+1.6855048741676502e-7j,7.936736485474307e-8+0.j,0.-3.69349878889028e-8j,-1.6991791876308795e-8+0.j,0.+7.729670904412907e-9j,3.477870871985494e-9+0.j,0.-1.5481090865869482e-9j,-6.819078776694123e-10+0.j,0.+2.972911245326839e-10j,1.2831051846769215e-10+0.j,0.-5.483462149916315e-11j,-2.3208354365400583e-11+0.j,0.+9.729982026957992e-12j,4.0414393321084366e-12+0.j,0.-1.6633804824133546e-12j,-6.785018446980085e-13+0.j,0.+2.743368207598821e-13j,1.0996590577498087e-13+0.j,0.-4.370567016440291e-14j,-1.7226059263883085e-14+0.j,0.+6.733843912478541e-15j,2.6111247781047736e-15+0.j,0.-1.0044684089623403e-15j,-3.833926645616263e-16+0.j,0.+1.452122413054918e-16j,5.4584077277799906e-17+0.j,0.-2.036488030700135e-17j,-7.542220466231453e-18+0.j,0.+2.773096299671131e-18j,1.0123357438126453e-18+0.j,0.-3.6696301695330057e-19j,-1.3209947490753748e-19+0.j,0.+4.7228343429852276e-20j,1.677134031808292e-20+0.j,0.-5.91610366112729e-21j,-2.0732189586752215e-21+0.j,0.+7.21827450676122e-22j,2.497105545109729e-22+0.j,0.-8.584029586051885e-23j,-2.932452131476917e-23+0.j,0.+9.956113201358424e-24j,3.359702352504825e-24+0.j,0.-1.1269274936852249e-24j,-3.7575664926423776e-25+0.j,0.+1.2455566699071024e-25j,4.104840572552575e-26+0.j,0.-1.3450370737047022e-26j,-4.382338056227408e-27+0.j,0.+1.4198387081145164e-27j,4.574681788391762e-28+0.j,0.-1.4658790386829263e-28j,-4.671719767487954e-29+0.j,0.+1.4808883288044202e-29j,4.669384528534407e-30+0.j,0.-1.4645802334707099e-30j,-4.569900859910683e-31+0.j
-0.05986756560943076+0.j,0.+0.14479031256589994j,0.2386291232517181+0.j,0.-0.3047383132842006j,-0.31074336800654073+0.j,0.+0.24459870147823148j,0.12047118719545015+0.j,0.+0.027338596569078936j,0.15810604964431577+0.j,0.-0.23902041793046327j,-0.25439606950309857+0.j,0.+0.2074601856559176j,0.11586142306069844+0.j,0.-0.004002249921544964j,0.10453043438900417+0.j,0.-0.1922218609910615j,-0.24981168086197528+0.j,0.+0.27582198762739585j,0.2744614307052374+0.j,0.-0.25300074746832757j,-0.21943609134586994+0.j,0.+0.18086226172047137j,0.1426336851510782+0.j,0.-0.10817291317292117j,-0.0791984065934636+0.j,0.+0.056149982151526466j,0.038646182456341924+0.j,0.-0.02587589731109574j,-0.016884462242938218+0.j,0.+0.01075342326553431j,0.006693512339727056+0.j,0.-0.004076814264360065j,-0.0024322196333620583+0.j,0.+0.001422683463575541j,0.0008165946273927334+0.j,0.-0.00046029147262105713j,-0.000254972873346116+0.j,0.+0.0001388900034692145j,0.00007444290454427395+0.j,0.-0.00003928176098775892j,-0.000020417228397680002+0.j,0.+0.000010457995580202658j,5.2812889457708675e-6+0.j,0.-2.6305885009549437e-6j,-1.2928794751604364e-6+0.j,0.+6.27214187113165e-7j,3.0045389957212404e-7+0.j,0.-1.4216315106627984e-7j,-6.646284113378374e-8+0.j,0.+3.0710143811473655e-8j,1.4028713328185556e-8+0.j,0.-6.337279495229795e-9j,-2.83170088266627e-9+0.j,0.+1.2518627747845944e-9j,5.476858086645688e-10+0.j,0.-2.3717439806680604e-10j,-1.0168518637521276e-10+0.j,0.+4.31707180335406e-11j,1.815294424979324e-11+0.j,0.-7.56157416877087e-12j,-3.120776253479499e-12+0.j,0.+1.276360210667918e-12j,5.173878180134506e-13+0.j,0.-2.0790307113849248e-13j,-8.28274528396971e-14+0.j,0.+3.272057723157388e-14j,1.2819266063082534e-14+0.j,0.-4.9815109988808065e-15j,-1.9203169039377824e-15+0.j,0.+7.344374740347995e-16j,2.7871559724511867e-16+0.j,0.-1.049650976402503e-16j,-3.923347491302998e-17+0.j,0.+1.4556142796294434e-17j,5.361193232213535e-18+0.j,0.-1.960418327710949e-18j,-7.117923872352193e-19+0.j,0.+2.5663687571825593e-19j,9.189428662302276e-20+0.j,0.-3.2681583437819e-20j,-1.1545242248660556e-20+0.j,0.+4.051609155415572e-21j,1.4125852666029708e-21+0.j,0.-4.893296420610789e-22j,-1.6843185073686856e-22+0.j,0.+5.761266261712144e-23j,1.9584703191822783e-23+0.j,0.-6.616903347048215e-24j,-2.2221017254908782e-24+0.j,0.+7.417818994947982e-25j,2.461629612920005e-25+0.j,0.-8.121451492468232e-26j,-2.664027158355575e-26+0.j,0.+8.688935496454392e-27j,2.818030251369434e-27+0.j,0.-9.088735381526498e-28j,-2.9151906026301177e-28+0.j,0.+9.299562068510367e-29j,2.9506375416718613e-29+0.j,0.-9.312199514264067e-30j
0.+0.10611249720877418j,0.22206959196091022+0.j,0.-0.3047383132842006j,-0.3015054736473149+0.j,0.+0.1988967848524916j,0.03237194728366829+0.j,0.+0.13238518130162785j,0.2324791788953315+0.j,0.-0.23559193529149522j,-0.14980494923793372+0.j,0.+0.014515711029904626j,-0.11941778112245989+0.j,0.+0.20956134583650657j,0.23409098174948878+0.j,0.-0.19392121895353523j,-0.10696722073043673+0.j,0.-0.0011376970042926847j,-0.10578900236200235+0.j,0.+0.18915290974884238j,0.24228063776514722+0.j,0.-0.26430477588159645j,-0.2600033141032917+0.j,0.+0.23696569554060543j,0.20320329439361615+0.j,0.-0.1655836810289397j,-0.12910285473787916+0.j,0.+0.09680249675274553j,0.0700747135343379+0.j,0.-0.049125241945702385j,-0.0334359800050707+0.j,0.+0.022141368440301172j,0.01429066664728327+0.j,0.-0.009003822576308848j,-0.005545119147963682+0.j,0.+0.00334208993008476j,0.0019733562543606383+0.j,0.-0.0011425687825019717j,-0.0006492591818135931+0.j,0.+0.00036236653232314496j,0.0001987826008957467+0.j,0.-0.00010724811551186043j,-0.000056943024429173474+0.j,0.+0.000029769395483838287j,0.000015332040528481973+0.j,0.-7.782817756160602e-6j,-3.895592474658455e-6+0.j,0.+1.9234921243210544e-6j,9.37253170403685e-7+0.j,0.-4.5085028555542896e-7j,-2.1417406187737026e-7+0.j,0.+1.0050839014754422e-7j,4.6609331398034646e-8+0.j,0.-2.136513937457279e-8j,-9.68326084300104e-9+0.j,0.+4.340456122337284e-9j,1.924669855587167e-9+0.j,0.-8.444782159438394e-10j,-3.6671734603975064e-10+0.j,0.+1.5764503796969602e-10j,6.710053055294709e-11+0.j,0.-2.8284955828261695e-11j,-1.181006997907713e-11+0.j,0.+4.885364790847883e-12j,2.002470240640162e-12+0.j,0.-8.13455314950846e-13j,-3.275450981045482e-13+0.j,0.+1.307515536181989e-13j,5.17519895247093e-14+0.j,0.-2.031306308499395e-14j,-7.907759813552771e-15+0.j,0.+3.0536595106081736e-15j,1.1698609499217378e-15+0.j,0.-4.446823363460502e-16j,-1.6773404467397493e-16+0.j,0.+6.279141340948365e-17j,2.3331215146730577e-17+0.j,0.-8.605603374258315e-18j,-3.1512255401835273e-18+0.j,0.+1.1457180549937042e-18j,4.1363825509359274e-19+0.j,0.-1.483035620932014e-19j,-5.2809548231234064e-20+0.j,0.+1.8678593317479233e-20j,6.56275896842011e-21+0.j,0.-2.2907514015979733e-21j,-7.9443120303613515e-22+0.j,0.+2.7375248001888976e-22j,9.373869856823139e-23+0.j,0.-3.1898745180339655e-23j,-1.078837294059878e-23+0.j,0.+3.6265943023310215e-24j,1.2118108957168333e-24+0.j,0.-4.025269665016764e-25j,-1.329260175580778e-25+0.j,0.+4.364251786766122e-26j,1.4247005637768637e-26+0.j,0.-4.624661055574437e-27j,-1.4928171001897215e-27+0.j,0.+4.792155555808397e-28j,1.5299577816415496e-28+0.j
0.16288162866095376+0.j,0.-0.2878183681101803j,-0.31074336800654073+0.j,0.+0.1988967848524916j,0.003799114449046933+0.j,0.+0.1726827483527406j,0.24285731405607233+0.j,0.-0.18172409571044074j,-0.03285607157774298+0.j,0.-0.12343879463062407j,-0.21458095000628558+0.j,0.+0.2073766907651903j,0.11483691899032179+0.j,0.+0.01846475831388504j,0.14027698163103217+0.j,0.-0.21133320496924718j,-0.2156807950559385+0.j,0.+0.16003964482675315j,0.0659354738122773+0.j,0.+0.0403508380708608j,0.13605077137869753+0.j,0.-0.2064958177931283j,-0.24602183336747666+0.j,0.+0.25630873886512695j,0.24357508052140525+0.j,0.-0.2157876035842377j,-0.18055811730000873+0.j,0.+0.14393627514583335j,0.1099935070298949+0.j,0.-0.08094986501565274j,-0.057581421892179074+0.j,0.+0.03970292979131149j,0.026599331001958947+0.j,0.-0.017349808639674863j,-0.011036586672758874+0.j,0.+0.006856953095266853j,0.004166237036881671+0.j,0.-0.0024783808975517244j,-0.00144492217007561+0.j,0.+0.0008263598176647757j,0.00046398098657245975+0.j,0.-0.0002559545273320634j,-0.00013882076173723959+0.j,0.+0.00007407096055528172j,0.00003890407779405782+0.j,0.-0.000020124668605011267j,-0.000010258055526442865+0.j,0.+5.154724513395986e-6j,2.554689513647172e-6+0.j,0.-1.2492209429412442e-6j,-6.029402775227561e-7+0.j,0.+2.873418768646682e-7j,1.3525705765920657e-7+0.j,0.-6.290657206235975e-8j,-2.891601515545081e-8+0.j,0.+1.3140492963088578e-8j,5.905189513277421e-9+0.j,0.-2.6249278755798483e-9j,-1.1544344841172088e-9+0.j,0.+5.024486089884503e-10j,2.1646211125502377e-10+0.j,0.-9.232794349689829e-11j,-3.8997305601138145e-11+0.j,0.+1.631441853194919e-11j,6.761235138295283e-12+0.j,0.-2.776364737507625e-12j,-1.1297921427412882e-12+0.j,0.+4.556850063126628e-13j,1.8219856918362046e-13+0.j,0.-7.222815454953369e-14j,-2.8393195675891093e-14+0.j,0.+1.1069571264376673e-14j,4.280716697407553e-15+0.j,0.-1.6422136819884308e-15j,-6.250672097636549e-16+0.j,0.+2.360816123779759e-16j,8.848889339829417e-17+0.j,0.-3.291983168351973e-17j,-1.2156769375205784e-17+0.j,0.+4.4567517993078534e-18j,1.622202019006938e-18+0.j,0.-5.863038977100143e-19j,-2.104339439894538e-19+0.j,0.+7.501127209007714e-20j,2.655805910475333e-20+0.j,0.-9.340398192279913e-21j,-3.263418612682543e-21+0.j,0.+1.132808603210105e-21j,3.9070921223024606e-22+0.j,0.-1.3390603483569961e-22j,-4.5606959896738465e-23+0.j,0.+1.5437634681292637e-23j,5.1937660007378185e-24+0.j,0.-1.736874627489866e-24j,-5.77391946638857e-25+0.j,0.+1.908183111067806e-25j,6.269697959012267e-26+0.j,0.-2.048235514587335e-26j,-6.653476546973735e-27+0.j,0.+2.1492202883474196e-27j
0.-0.22362619006191453j,-0.32231356468825345+0.j,0.+0.24459870147823148j,0.03237194728366829+0.j,0.+0.1726827483527406j,0.24088162290017276+0.j,0.-0.14426328245898076j,0.03785694176720674+0.j,0.-0.18475550787959194j,-0.2135547154938814+0.j,0.+0.12003727593088218j,-0.03355988292271358+0.j,0.+0.16360275014868209j,0.21051991508656231+0.j,0.-0.16169398682753292j,-0.047180285264676984+0.j,0.-0.08192821855362466j,-0.17797140998966168+0.j,0.+0.21312863447351124j,0.18393105314260738+0.j,0.-0.10608744125919066j,-0.004684606275960095+0.j,0.-0.09537684086164597j,-0.17576233547428777+0.j,0.+0.2271311082305337j,0.24838768508884312+0.j,0.-0.2441765526149367j,-0.2219637326972248+0.j,0.+0.189601255993368j,0.15376039096520913+0.j,0.-0.1192302080849121j,-0.08886696891792152+0.j,0.+0.0639221486386358j,0.0445147270217744+0.j,0.-0.030090229151953918j,-0.019785900080745735+0.j,0.+0.012679155536617887j,0.00793072957707023+0.j,0.-0.004848637731959391j,-0.002900908161050637+0.j,0.+0.0017002819292454786j,0.0009772299461831453+0.j,0.-0.0005512345578560052j,-0.0003054076357257686+0.j,0.+0.00016631713625179327j,0.00008908233427448975+0.j,0.-0.00004695747971947118j,-0.000024373491463337368+0.j,0.+0.000012463902383940548j,6.282341714013328e-6+0.j,0.-3.1225845555420574e-6j,-1.5311345729844074e-6+0.j,0.+7.409503106774807e-7j,3.539983243508235e-7+0.j,0.-1.6703222846155896e-7j,-7.786250569592507e-8+0.j,0.+3.586904847982136e-8j,1.6334354365397655e-8+0.j,0.-7.355216551845673e-9j,-3.2757824716110208e-9+0.j,0.+1.4433442289022266e-9j,6.293092146682304e-10+0.j,0.-2.7157940058965153e-10j,-1.160280363800046e-10+0.j,0.+4.9085489293194345e-11j,2.0566206521383683e-11+0.j,0.-8.53590075192813e-12j,-3.510091559868988e-12+0.j,0.+1.4303361401674036e-12j,5.776729494448605e-13+0.j,0.-2.3127094339062226e-13j,-9.179593715778256e-14+0.j,0.+3.6128915805109994e-14j,1.4101939855938067e-14+0.j,0.-5.459544371304886e-15j,-2.0967497486001025e-15+0.j,0.+7.989259072756916e-16j,3.0205864316183613e-16+0.j,0.-1.133324404207004e-16j,-4.220336376269403e-17+0.j,0.+1.5599826268334416e-17j,5.7242789518748894e-18+0.j,0.-2.085437304790851e-18j,-7.543873317389337e-19+0.j,0.+2.709921868089127e-19j,9.667790603501908e-20+0.j,0.-3.425685619815889e-20j,-1.2057523646294292e-20+0.j,0.+4.215979670489975e-21j,1.4645594426671944e-21+0.j,0.-5.054997158181715e-22j,-1.733710429645701e-22+0.j,0.+5.908936268451633e-23j,2.0014908004488274e-23+0.j,0.-6.738186246949855e-24j,-2.2548116553741003e-24+0.j,0.+7.500449534069544e-25j,2.4803056927549307e-25+0.j,0.-8.154444862033618e-26j,-2.6655357889830265e-26+0.j
-0.2802738654786003+0.j,0.+0.3126651374766183j,0.12047118719545015+0.j,0.+0.13238518130162785j,0.24285731405607233+0.j,0.-0.14426328245898076j,0.060074411498792814+0.j,0.-0.20326879463200773j,-0.18784325893241238+0.j,0.+0.04137278328199287j,-0.1252535372749389+0.j,0.+0.20459231565541847j,0.15758479808408418+0.j,0.-0.023030858033323068j,0.11892112245009592+0.j,0.-0.19652892263933586j,-0.1797268777699388+0.j,0.+0.08514834286575956j,-0.04113839374436744+0.j,0.+0.14874179547541752j,0.20284973285118588+0.j,0.-0.19260014584228027j,-0.128507481099931+0.j,0.+0.03354805492430283j,-0.06685804197911122+0.j,0.+0.1523216359744729j,0.21103027334228316+0.j,0.-0.23978640432157405j,-0.24186653076454637+0.j,0.+0.2241253178073057j,0.19438578105726487+0.j,0.-0.15963564512003448j,-0.1251149411309273+0.j,0.+0.09411978999308757j,0.0682537360895025+0.j,0.-0.04787685954597825j,-0.03257439441625449+0.j,0.+0.021546164951417437j,0.013881698869742458+0.j,0.-0.008725899995502873j,-0.0053591252850721215+0.j,0.+0.0032198705643308395j,0.001894637346987849+0.j,0.-0.0010929179687941383j,-0.0006186001690928709+0.j,0.+0.0003438300871925534j,0.00018780534136452148+0.j,0.-0.00010087738813727556j,-0.000053317459315760866+0.j,0.+0.00002774482019964524j,0.000014221979030210341+0.j,0.-7.1848275590224234e-6j,-3.5788946348346412e-6+0.j,0.+1.7585016950121713e-6j,8.526511197342738e-7+0.j,0.-4.081290064918174e-7j,-1.9291869854852435e-7+0.j,0.+9.008375511101913e-8j,4.156717469706772e-8+0.j,0.-1.8959011116833238e-8j,-8.54997000245069e-9+0.j,0.+3.813411361588935e-9j,1.6825717934823824e-9+0.j,0.-7.34598258805264e-10j,-3.1742644231591497e-10+0.j,0.+1.3578420653509405e-10j,5.75122253052757e-11+0.j,0.-2.412479894340092e-11j,-1.0024068508748163e-11+0.j,0.+4.126500170418525e-12j,1.6832736143609868e-12+0.j,0.-6.805139354352149e-13j,-2.727095732269324e-13+0.j,0.+1.0834620462066592e-13j,4.268186104471545e-14+0.j,0.-1.667451813335939e-14j,-6.461081912653808e-15+0.j,0.+2.483469208920396e-15j,9.470467763213697e-16+0.j,0.-3.5834290750695094e-16j,-1.345534127677175e-16+0.j,0.+5.014310191390662e-17j,1.85480668396328e-17+0.j,0.-6.8109221456453295e-18j,-2.4830205934599562e-18+0.j,0.+8.988097502381555e-19j,3.2308204278470735e-19+0.j,0.-1.1533435721577364e-19j,-4.0892853041841616e-20+0.j,0.+1.4401899166674494e-20j,5.0386643907370175e-21+0.j,0.-1.7513501776969213e-21j,-6.0482533619554e-22+0.j,0.+2.075500863650212e-22j,7.077622407879616e-23+0.j,0.-2.3986011296492362e-23j,-8.079204677769287e-24+0.j,0.+2.7049050492251772e-24j,9.002028012937592e-25+0.j,0.-2.9782757925971527e-25j
0.+0.32521393550958494j,0.2568653709628876+0.j,0.+0.027338596569078936j,0.2324791788953315+0.j,0.-0.18172409571044074j,0.03785694176720674+0.j,0.-0.20326879463200773j,-0.17578719677382046+0.j,0.+0.000659207447354682j,-0.1649875982780695+0.j,0.+0.19478705199201543j,0.08038372875683551+0.j,0.+0.08502173739027667j,0.18802817606026714+0.j,0.-0.1705598936768637j,-0.05395834404533933+0.j,0.-0.08857890275016285j,-0.18128279049749008+0.j,0.+0.1842757756430133j,0.10481569205038316+0.j,0.+0.01604416991120738j,0.12786373174719193+0.j,0.-0.19233075479671982j,-0.19401232643552307+0.j,0.+0.13969721617591832j,0.05039558495886585+0.j,0.+0.04869401328394539j,0.136220652844639+0.j,0.-0.19892457123553337j,-0.23223303566354334+0.j,0.+0.2384292264619951j,0.22383659581309057+0.j,0.-0.19613906750427726j,-0.16244336004235854+0.j,0.+0.12823214079541198j,0.09706639468649693+0.j,0.-0.07077702771562158j,-0.049889801473222244+0.j,0.+0.03409350718048679j,0.022641146148767253+0.j,0.-0.01464046487398728j,-0.009233750076314984+0.j,0.+0.005688609942206436j,0.003427658317548154+0.j,0.-0.002022301722826394j,-0.001169476715500303+0.j,0.+0.0006634827835048151j,0.00036958763731494805+0.j,0.-0.00020229244667219903j,-0.00010887121833911526+0.j,0.+0.00005764877124975493j,0.000030051187057743424+0.j,0.-0.000015429792200748947j,-7.807302555589037e-6+0.j,0.+3.894800528133269e-6j,1.9164620594145166e-6+0.j,0.-9.305112099678442e-7j,-4.4597876259309203e-7+0.j,0.+2.1107314092225072e-7j,9.867886629674048e-8+0.j,0.-4.5585399565250496e-8j,-2.0814618186617126e-8+0.j,0.+9.396714279646392e-9j,4.195329124751871e-9+0.j,0.-1.8528926665365974e-9j,-8.097204638709322e-10+0.j,0.+3.5020476648514584e-10j,1.4993669205122577e-10+0.j,0.-6.356020563827491e-11j,-2.6683495489105967e-11+0.j,0.+1.1095963841691766e-11j,4.571235126098572e-12+0.j,0.-1.8660632355065215e-12j,-7.549503658952124e-13+0.j,0.+3.0274834418148056e-13j,1.2036101763587964e-13+0.j,0.-4.744576157849228e-14j,-1.8547307289536e-14+0.j,0.+7.191148810114385e-15j,2.7657286745240813e-15+0.j,0.-1.0552919646278555e-15j,-3.9952446938817064e-16+0.j,0.+1.500983488724667e-16j,5.596577982693392e-17+0.j,0.-2.071256979881576e-17j,-7.609555213007692e-18+0.j,0.+2.7755304299809947e-18j,1.0051717570465131e-18+0.j,0.-3.6148217083848783e-19j,-1.291008941078524e-19+0.j,0.+4.5794104668629866e-20j,1.6134995166452538e-20+0.j,0.-5.6473784811578694e-21j,-1.9637331944617504e-21+0.j,0.+6.784428821728124e-22j,2.329034932688969e-22+0.j,0.-7.945227350275349e-23j,-2.693636888203379e-23+0.j,0.+9.07628356111841e-24j,3.0398095236925974e-24+0.j
0.35298781760185105+0.j,0.-0.1638216674543845j,0.15810604964431577+0.j,0.-0.23559193529149522j,-0.03285607157774298+0.j,0.-0.18475550787959194j,-0.18784325893241238+0.j,0.+0.000659207447354682j,-0.17507169176994042+0.j,0.+0.1797770447351995j,0.026960490192598115+0.j,0.+0.14115941415644706j,0.19073231329875834+0.j,0.-0.09570426162612236j,0.06361186710141287+0.j,0.-0.17498226476361092j,-0.17245232968823124+0.j,0.+0.06763985174211642j,-0.07191091208626293+0.j,0.+0.17022089354786438j,0.1831425329171503+0.j,0.-0.11278900882822179j,0.0032818480584783797+0.j,0.-0.11553131702095648j,-0.18441158535617694+0.j,0.+0.19225265942653758j,0.1437045064657059+0.j,0.-0.05839753838721174j,0.03893240201091028+0.j,0.-0.12667492599375083j,-0.19092580869516143+0.j,0.+0.2263957393194658j,0.23478347865520258+0.j,0.-0.22204400058159243j,-0.1957021588860637+0.j,0.+0.1628607183451287j,0.12908739865106153+0.j,0.-0.09806126905753663j,-0.07172714461540376+0.j,0.+0.05070168299129469j,0.034736353751950604+0.j,0.-0.023121432299583296j,-0.01498275140019902+0.j,0.+0.009468112805264212j,0.005843561200360001+0.j,0.-0.0035269574423913864j,-0.0020841611872054215+0.j,0.+0.0012070249456239135j,0.00068573252436295+0.j,0.-0.000382479237623345j,-0.0002096059610476937+0.j,0.+0.00011293839749792926j,0.0000598682691159766+0.j,0.-0.00003124079752688941j,-0.000016056543221896475+0.j,0.+8.132121613651347e-6j,4.060503387931654e-6+0.j,0.-1.999719062626728e-6j,-9.717353841605074e-7+0.j,0.+4.6610407218058893e-7j,2.2076472662637056e-7+0.j,0.-1.0328457307825055e-7j,-4.774623332046408e-8+0.j,0.+2.1815845919949387e-8j,9.8550495065843e-9+0.j,0.-4.402684594080974e-9j,-1.9456320528737754e-9+0.j,0.+8.507367471440503e-10j,3.681484525017095e-10+0.j,0.-1.5770352228565404e-10j,-6.688726406819413e-11+0.j,0.+2.809429012121214e-11j,1.1688276830849374e-11+0.j,0.-4.817507418228435e-12j,-1.967488276453463e-12+0.j,0.+7.96333629604562e-13j,3.1947985236060063e-13+0.j,0.-1.270653220335664e-13j,-5.010866199834632e-14+0.j,0.+1.9595907621058454e-14j,7.600586117239432e-15+0.j,0.-2.924273858526249e-15j,-1.1161853763665358e-15+0.j,0.+4.227251236552002e-16j,1.5886839128394592e-16+0.j,0.-5.925529187704003e-17j,-2.1937029301491667e-17+0.j,0.+8.061924904882765e-18j,2.9414241395068527e-18+0.j,0.-1.065567068713001e-18j,-3.8331255538735443e-19+0.j,0.+1.3693610788980708e-19j,4.85867555166092e-20+0.j,0.-1.712355375472486e-20j,-5.994955073256501e-21+0.j,0.+2.085128550964072e-21j,7.205637200278618e-22+0.j,0.-2.474237432384183e-22j,-8.442587582978979e-23+0.j,0.+2.8629242614329575e-23j
