0.14846655875333248+0.j,0.-0.28997731316295816j,-0.4004832926117337+0.j,0.+0.45160542955107674j,0.4410263502119646+0.j,0.-0.3852254004298747j,-0.30716708002938276+0.j,0.+0.2267571701277027j,0.15658545340239727+0.j,0.-0.10194490808638415j,-0.06296524794147347+0.j,0.+0.037080019550990904j,0.02090666260742401+0.j,0.-0.01132526606428505j,-0.005911800569846912+0.j,0.+0.0029813263922465276j,0.001455743677473191+0.j,0.-0.0006895977424842188j,-0.00031746434629123266+0.j,0.+0.00014225041315675868j,0.00006212607516908028+0.j,0.-0.00002647888232996297j,-0.00001102614472153944+0.j,0.+4.490504641440725e-6j,1.7902962746362726e-6+0.j,0.-6.993430814911072e-7j,-2.678791967626734e-7+0.j,0.+1.006914245476314e-7j,3.716625896948965e-8+0.j,0.-1.3479855258049265e-8j,-4.806843478434076e-9+0.j,0.+1.6862210752766604e-9j,5.822036221835329e-10+0.j,0.-1.979490000971025e-10j,-6.630545093896809e-11+0.j,0.+2.189024337332146e-11j,7.125817884714426e-12+0.j,0.-2.2880696265224414e-12j,-7.249579502308581e-13+0.j,0.+2.2673360465766225e-13j,7.001986613120713e-14+0.j,0.-2.1358203835387472e-14j,-6.436880713103779e-15+0.j,0.+1.9172405788324735e-15j,5.645282157321173e-16+0.j,0.-1.6436705566069365e-16j,-4.7333785565270435e-17+0.j,0.+1.3485209231941013e-17j,3.801652790595412e-18+0.j,0.-1.0607420582520963e-18j,-2.9299497085954575e-19+0.j,0.+8.013282563882456e-20j,2.1704219077997964e-20+0.j,0.-5.822930530390929e-21j,-1.5476762143567433e-21+0.j,0.+4.075999692669602e-22j,1.063838022393575e-22+0.j,0.-2.7521586130330876e-23j,-7.05821433052628e-24+0.j,0.+1.7947510473157695e-24j,4.52547290935857e-25+0.j,0.-1.1317081178437203e-25j,-2.8072039453396006e-26+0.j,0.+6.907789104609747e-27j,1.6864926866957815e-27+0.j,0.-4.085668846905895e-28j,-9.822602616168997e-29+0.j,0.+2.343821600689925e-29j,5.551437762130633e-30+0.j,0.-1.3053179465400422e-30j,-3.047211988402144e-31+0.j,0.+7.063319852384046e-32j,1.6258407484811994e-32+0.j,0.-3.716652465283144e-33j,-8.438620815488892e-34+0.j,0.+1.9031640263166658e-34j,4.2638783254146676e-35+0.j,0.-9.490625133830134e-36j,-2.0988572294382933e-36+0.j,0.+4.612163888729504e-37j,1.0071522257287234e-37+0.j,0.-2.1856870875708806e-38j,-4.714291573045818e-39+0.j,0.+1.0106779076797922e-39j,2.1538155531403215e-40+0.j,0.-4.562831437182678e-41j,-9.60993784336025e-42+0.j,0.+2.012316700904433e-42j,4.189771851630548e-43+0.j,0.-8.67422634774518e-44j,-1.7858495761371882e-44+0.j,0.+3.656449318233026e-45j,7.445622676547696e-46+0.j,0.-1.5079777322796948e-46j,-3.037850384962839e-47+0.j,0.+6.087513782227802e-48j,1.2134998309034952e-48+0.j,0.-2.4065186527693234e-49j,-4.748009438000382e-50+0.j,0.+9.320288494853125e-51j
0.-0.28997731316295816j,-0.4179023451620142+0.j,0.+0.3721136999008666j,0.1883952900379328+0.j,0.+0.04182067708137737j,0.23376228708994898+0.j,0.-0.34366258685385453j,-0.36979716095960113+0.j,0.+0.3355314064607283j,0.27064276327490655+0.j,0.-0.19939759333981188j,-0.13640929854804754+0.j,0.+0.0876151281128751j,0.05326011175859098+0.j,0.-0.030828637959832945j,-0.017073330443223837+0.j,0.+0.00908202123753618j,0.004655297793762143+0.j,0.-0.002305660264381948j,-0.0011059587491540322+0.j,0.+0.0005148217046969993j,0.00023298023912082363+0.j,0.-0.00010266126326796552j,-0.00004410890771363786+0.j,0.+0.00001850217471080313j,7.585560121602936e-6+0.j,0.-3.0427560296103037e-6j,-1.1952757804592804e-6+0.j,0.+4.6021769487880105e-7j,1.738182637799947e-7+0.j,0.-6.444372635660363e-8j,-2.346993078270832e-8+0.j,0.+8.401576423384979e-9j,2.9578812858835285e-9+0.j,0.-1.0247266709308998e-9j,-3.4951343050104366e-10+0.j,0.+1.174236760490047e-10j,3.8875717086903015e-11+0.j,0.-1.2688657538246204e-11j,-4.08451643124531e-12+0.j,0.+1.2972299929903426e-12j,4.06630147118329e-13+0.j,0.-1.2584479360889574e-13j,-3.846479301413891e-14+0.j,0.+1.1614927536505747e-14j,3.465937043726888e-15+0.j,0.-1.0223416731372101e-15j,-2.981654616207534e-16+0.j,0.+8.60030757539112e-17j,2.453978222668427e-17+0.j,0.-6.928316185721841e-18j,-1.9358912647571908e-18+0.j,0.+5.354544492382956e-19j,1.4663604891219622e-19+0.j,0.-3.976678354597639e-20j,-1.0681770520462379e-20+0.j,0.+2.842415453033087e-21j,7.49426334627898e-22+0.j,0.-1.958124111065172e-22j,-5.070975675013606e-23+0.j,0.+1.301818953762348e-23j,3.313467872668623e-24+0.j,0.-8.362789868582213e-25j,-2.093229640706713e-25+0.j,0.+5.196834130508284e-26j,1.2798946721889869e-26+0.j,0.-3.1273629957289615e-27j,-7.582363469779723e-28+0.j,0.+1.82433695341551e-28j,4.356422492534726e-29+0.j,0.-1.0325907568155748e-29j,-2.429669298283854e-30+0.j,0.+5.675874712538152e-31j,1.3165271833712356e-31+0.j,0.-3.032366501656295e-32j,-6.936343704556803e-33+0.j,0.+1.5758600351758072e-33j,3.5561719943390592e-34+0.j,0.-7.971955072119493e-35j,-1.7754226773267912e-35+0.j,0.+3.928532953546097e-36j,8.637472773084738e-37+0.j,0.-1.887146697462493e-37j,-4.097523568790831e-38+0.j,0.+8.842343757461904e-39j,1.8966009271738656e-39+0.j,0.-4.043699394326693e-40j,-8.570517855705162e-41+0.j,0.+1.8058879058358183e-41j,3.783202293019235e-42+0.j,0.-7.880290625349934e-43j,-1.6321760146252911e-43+0.j,0.+3.3617188747008376e-44j,6.885767956655137e-45+0.j,0.-1.4027049107343768e-45j,-2.8420320797064256e-46+0.j,0.+5.727506427362321e-47j,1.1481558323167402e-47+0.j,0.-2.2895962221692397e-48j,-4.542170619032866e-49+0.j
-0.4004832926117337+0.j,0.+0.3721136999008666j,0.09601827206394832+0.j,0.+0.1955544525880148j,0.3241890804692304+0.j,0.-0.25672127172838344j,-0.06973905607692027+0.j,0.-0.13221254808829752j,-0.2761969582829515+0.j,0.+0.337988960985964j,0.32979060825147166+0.j,0.-0.2792359827818722j,-0.2131292459387858+0.j,0.+0.14981888709897548j,0.09833604370723313+0.j,0.-0.06084798303192241j,-0.035747628415576674+0.j,0.+0.020049052918874127j,0.010781580773338408+0.j,0.-0.005579099265959219j,-0.002786336155760553+0.j,0.+0.0013464474935167964j,0.0006309241147794459+0.j,0.-0.0002872231349675771j,-0.0001272446640834854+0.j,0.+0.00005493876337534691j,0.000023147821522075675+0.j,0.-9.529022178020752e-6j,-3.836712737634306e-6+0.j,0.+1.5123989898660467e-6j,5.841929826135313e-7+0.j,0.-2.2130123704464736e-7j,-8.227643267867445e-8+0.j,0.+3.004227954019408e-8j,1.0780422423539119e-8+0.j,0.-3.804031492350564e-9j,-1.3206878334006168e-9+0.j,0.+4.5136766132302093e-10j,1.5193120863449875e-10+0.j,0.-5.039053052207956e-11j,-1.6474928017650836e-11+0.j,0.+5.3118678378725585e-12j,1.689611083062038e-12+0.j,0.-5.303951574346748e-13j,-1.643746701539863e-13+0.j,0.+5.030768544578373e-14j,1.5210109470398908e-14+0.j,0.-4.544193315344166e-15j,-1.341928929303151e-15+0.j,0.+3.918019834533043e-16j,1.1313031816989744e-16+0.j,0.-3.231265154521452e-17j,-9.131639273213212e-18+0.j,0.+2.553903648350463e-18j,7.070219559775607e-19+0.j,0.-1.9378634011081023e-19j,-5.259699961650367e-20+0.j,0.+1.4139324703499622e-20j,3.765350755824675e-21+0.j,0.-9.93499139611145e-22j,-2.597695513984818e-22+0.j,0.+6.731912112464354e-23j,1.7293636046181233e-23+0.j,0.-4.4045113850409774e-24j,-1.1123368066374383e-24+0.j,0.+2.7858869596340984e-25j,6.920519739959373e-26+0.j,0.-1.70537332071315e-26j,-4.169283239710213e-27+0.j,0.+1.0113894408361161e-27j,2.434684751815127e-28+0.j,0.-5.816811527083662e-29j,-1.3794129295778845e-29+0.j,0.+3.247269171415486e-30j,7.5893266582139426e-31+0.j,0.-1.761140864054748e-31j,-4.0582097740617973e-32+0.j,0.+9.286816824848467e-33j,2.1107292298088955e-33+0.j,0.-4.765095124566544e-34j,-1.0686195180103804e-34+0.j,0.+2.380812228990654e-35j,5.270050142913187e-36+0.j,0.-1.1591189382398911e-36j,-2.5333784998164032e-37+0.j,0.+5.502566176287555e-38j,1.1878374762051128e-38+0.j,0.-2.54863679254752e-39j,-5.4356299429705884e-40+0.j,0.+1.1524282527214944e-40j,2.4290157449411495e-41+0.j,0.-5.090129270350302e-42j,-1.0605674399434989e-42+0.j,0.+2.197288338905455e-43j,4.526919217832792e-44+0.j,0.-9.274967674140614e-45j,-1.889915856300158e-45+0.j,0.+3.830176599125068e-46j,7.720878146058081e-47+0.j,0.-1.5481424974266288e-47j
0.+0.45160542955107674j,0.1883952900379328+0.j,0.+0.1955544525880148j,0.31653546763958373+0.j,0.-0.1397653448369258j,0.12903427613667467+0.j,0.-0.28441738021486895j,-0.25561779443012644+0.j,0.+0.09555161971637467j,-0.0972535375332442+0.j,0.+0.24519184818696696j,0.3166201704404787+0.j,0.-0.3181365347536585j,-0.2747204703887177+0.j,0.+0.21275703747323127j,0.1512707827452094+0.j,0.-0.10021154466079658j,-0.062488039823188166+0.j,0.+0.03695208794797072j,0.020841772448268278+0.j,0.-0.011263157303019437j,-0.00585362952620962+0.j,0.+0.002934734770536184j,0.0014230622821361563+0.j,0.-0.0006689021190695219j,-0.0003053719477916264+0.j,0.+0.00013563267350165617j,0.000058698052127563794+0.j,0.-0.000024785170241483295j,-0.00001022336627384308+0.j,0.+4.123859673468922e-6j,1.6283671147956562e-6+0.j,0.-6.299877029504218e-7j,-2.390028464060928e-7+0.j,0.+8.89808282103902e-8j,3.253253226763372e-8+0.j,0.-1.1688276535055693e-8j,-4.1291179983485385e-9+0.j,0.+1.4351038840287712e-9j,4.909728253854805e-10+0.j,0.-1.6542223080687373e-10j,-5.491532987518483e-11+0.j,0.+1.7969897719433496e-11j,5.798663632351516e-12+0.j,0.-1.845901526906097e-12j,-5.7989084269757e-13+0.j,0.+1.7984213377081523e-13j,5.507908304035527e-14+0.j,0.-1.666354561436862e-14j,-4.981525258325458e-15+0.j,0.+1.4719533705641682e-15j,4.300108538840659e-16+0.j,0.-1.242309929836765e-16j,-3.550195104634823e-17+0.j,0.+1.0038021435843145e-17j,2.8087637726738157e-18+0.j,0.-7.779416157542771e-19j,-2.1332078086167175e-19+0.j,0.+5.792416553215431e-20j,1.5577924136136146e-20+0.j,0.-4.150133800471889e-21j,-1.095453303757117e-21+0.j,0.+2.865356139719899e-22j,7.428264406918217e-23+0.j,0.-1.9089238835438213e-23j,-4.863495206828128e-24+0.j,0.+1.2286574923725444e-24j,3.0782034210392206e-25+0.j,0.-7.649051321791397e-26j,-1.8854685564765357e-26+0.j,0.+4.610927645074901e-27j,1.1188417980259761e-27+0.j,0.-2.6940943821053984e-28j,-6.438303731728669e-29+0.j,0.+1.527192905483948e-29j,3.596068084040774e-30+0.j,0.-8.406590151466239e-31j,-1.9512587264641229e-31+0.j,0.+4.497349404962916e-32j,1.0294084673202387e-32+0.j,0.-2.340181542813159e-33j,-5.284237342129076e-34+0.j,0.+1.185291578064846e-34j,2.6412914431846837e-35+0.j,0.-5.847804193255149e-36j,-1.2864439332539393e-36+0.j,0.+2.812196712373558e-37j,6.109303262580522e-38+0.j,0.-1.3190532707405272e-38j,-2.8306771372160784e-39+0.j,0.+6.03820126905801e-40j,1.280398658342791e-40+0.j,0.-2.6991909457136586e-41j,-5.657212133004306e-42+0.j,0.+1.1789103398126151e-42j,2.442850466516841e-43+0.j,0.-5.033597458772643e-44j,-1.0314606178038615e-44+0.j,0.+2.102063700139235e-45j,4.2607303590266085e-46+0.j
0.4410263502119646+0.j,0.+0.04182067708137737j,0.3241890804692304+0.j,0.-0.1397653448369258j,0.18004419475825423+0.j,0.-0.2822739907211974j,-0.11972069524179407+0.j,0.-0.1266190064433723j,-0.26818487564582244+0.j,0.+0.2383027551505311j,0.08567676397256344+0.j,0.+0.09740149384755244j,0.23771819197338284+0.j,0.-0.3052437860958722j,-0.3061818394521212+0.j,0.+0.264275041214222j,0.20467752555895052+0.j,0.-0.1455671650199112j,-0.0964706829956237+0.j,0.+0.0601816648827469j,0.03560430766323963+0.j,0.-0.020090630077575677j,-0.010861990926056971+0.j,0.+0.005647520414399445j,0.002832543705547398+0.j,0.-0.0013740368379765039j,-0.0006460933489416556+0.j,0.+0.0002950610011249313j,0.00013109588293708203+0.j,0.-0.000056752234371795004j,-0.000023970585377081083+0.j,0.+9.890117649514119e-6j,3.990487785424855e-6+0.j,0.-1.5760978259139173e-6j,-6.09910641524038e-7+0.j,0.+2.3143839773347817e-7j,8.618312389532807e-8+0.j,0.-3.151611389754183e-8j,-1.1325310534870507e-8+0.j,0.+4.001638896193219e-9j,1.3910452637898496e-9+0.j,0.-4.759806364857182e-10j,-1.6039706261862466e-10+0.j,0.+5.325542270728124e-11j,1.7429331178379176e-11+0.j,0.-5.62503532644918e-12j,-1.7908762813637143e-12+0.j,0.+5.626789474400547e-13j,1.7452634665911427e-13+0.j,0.-5.345757907163189e-14j,-1.617487931528873e-14+0.j,0.+4.8359871849155505e-15j,1.4291053618231999e-15+0.j,0.-4.175373399086918e-16j,-1.2063962155938298e-16+0.j,0.+3.4479012593343274e-17j,9.749713767004712e-18+0.j,0.-2.7283415629918326e-18j,-7.557340694433515e-19+0.j,0.+2.0724897528785606e-19j,5.628012587305826e-20+0.j,0.-1.513699881380679e-20j,-4.032980593434644e-21+0.j,0.+1.0646104279085844e-21j,2.78488512251309e-22+0.j,0.-7.220161641589091e-23j,-1.8555735334299523e-23+0.j,0.+4.727888006268199e-24j,1.194477098889345e-24+0.j,0.-2.9927595591089543e-25j,-7.43718942277419e-26+0.j,0.+1.833355108680917e-26j,4.48374534516103e-27+0.j,0.-1.0880427915502697e-27j,-2.6200773773750014e-28+0.j,0.+6.261756421121415e-29j,1.4853931208242293e-29+0.j,0.-3.497821506831721e-30j,-8.177325551950035e-31+0.j,0.+1.898136386936351e-31j,4.375118455183704e-32+0.j,0.-1.0014771794360632e-32j,-2.2767876607367336e-33+0.j,0.+5.141318307756284e-34j,1.1532836320492705e-34+0.j,0.-2.5700737017334694e-35j,-5.690363164318812e-36+0.j,0.+1.25185933712398e-36j,2.736701850533864e-37+0.j,0.-5.945525120889649e-38j,-1.283740526784747e-38+0.j,0.+2.754997979307645e-39j,5.876980141084102e-40+0.j,0.-1.2462558493257083e-40j,-2.62730595211188e-41+0.j,0.+5.506735767294965e-42j,1.1475906025552745e-42+0.j,0.-2.3780294656026997e-43j,-4.900187399239293e-44+0.j,0.+1.0041542802737648e-44j
0.-0.3852254004298747j,0.23376228708994898+0.j,0.-0.25672127172838344j,0.12903427613667467+0.j,0.-0.2822739907211974j,-0.06651502115764313+0.j,0.-0.20464265460802594j,-0.2522539475259173+0.j,0.+0.0740909468553996j,-0.15165631750792924+0.j,0.+0.2621744945174242j,0.21215692725090363+0.j,0.-0.05674710335320554j,0.11668631382921499+0.j,0.-0.24332842918592262j,-0.2994849150841156+0.j,0.+0.2939689060413335j,0.2502574597710864+0.j,0.-0.19192956643472303j,-0.13548881415220546+0.j,0.+0.08926386446141794j,0.05541845856655555+0.j,0.-0.032654785894045565j,-0.018363408429943422+0.j,0.+0.009898941769858956j,0.005133573730750007+0.j,0.-0.0025689398167680795j,-0.0012436569211327956+0.j,0.+0.0005837328200629295j,0.0002661490484246401+0.j,0.-0.00011807631384780798j,-0.00005104750777271913+0.j,0.+0.000021534647982992073j,8.875067017300025e-6+0.j,0.-3.5772187230081193e-6j,-1.411516272644817e-6+0.j,0.+5.457356015262333e-7j,2.0691491250612518e-7+0.j,0.-7.699155680082915e-8j,-2.8134540265045046e-8+0.j,0.+1.0103301022104426e-8j,3.567590347137612e-9+0.j,0.-1.2394201542012285e-9j,-4.238592523442129e-10+0.j,0.+1.4275703266277642e-10j,4.7374666961742935e-11+0.j,0.-1.549729160847633e-11j,-4.999236828644262e-12+0.j,0.+1.5909525894500142e-12j,4.996600371212967e-13+0.j,0.-1.5491935868591356e-13j,-4.7434308985824163e-14+0.j,0.+1.4347302549283157e-14j,4.288121617616458e-15+0.j,0.-1.2667920494141312e-15j,-3.699998111383069e-16+0.j,0.+1.0687271714000685e-16j,3.0535684862757646e-17+0.j,0.-8.6322818622035e-18j,-2.415005024971082e-18+0.j,0.+6.68772238673216e-19j,1.8335624169062227e-19+0.j,0.-4.9780166296639334e-20j,-1.3385750598391071e-20+0.j,0.+3.5656133622849694e-21j,9.410383185195605e-22+0.j,0.-2.4611353230967157e-22j,-6.379545312582201e-23+0.j,0.+1.6392243827185356e-23j,4.175875478049507e-24+0.j,0.-1.0548261161228345e-24j,-2.642408765543741e-25+0.j,0.+6.565449629802935e-26j,1.6181988954869896e-26+0.j,0.-3.956927039436085e-27j,-9.600567408303933e-28+0.j,0.+2.3115367379261e-28j,5.52357763597143e-29+0.j,0.-1.310101922685021e-29j,-3.084625190144613e-30+0.j,0.+7.210389978578775e-31j,1.6734747022657293e-31+0.j,0.-3.8568018037324187e-32j,-8.827256986868624e-33+0.j,0.+2.0065770045675603e-33j,4.530620771499035e-34+0.j,0.-1.0161797638632723e-34j,-2.2642919115214652e-35+0.j,0.+5.012800589228242e-36j,1.1026831123230466e-36+0.j,0.-2.4103411791906454e-37j,-5.235982129346404e-38+0.j,0.+1.1304285365177413e-38j,2.4257500742241067e-39+0.j,0.-5.174148044152721e-40j,-1.0971161649986007e-40+0.j,0.+2.3126915718502427e-41j,4.846897400787638e-42+0.j,0.-1.0099966218072006e-42j,-2.0927353972860063e-43+0.j
-0.30716708002938276+0.j,0.-0.34366258685385453j,-0.06973905607692027+0.j,0.-0.28441738021486895j,-0.11972069524179407+0.j,0.-0.20464265460802594j,-0.22969088286163183+0.j,0.-0.01989966377190634j,-0.23219988947688158+0.j,0.+0.2116686666805146j,0.013262546311167038+0.j,0.+0.18581842831676287j,0.2547867804331729+0.j,0.-0.17657161096679658j,-0.01578143942412473+0.j,0.-0.14593581691668933j,-0.2546549062128437+0.j,0.+0.2952756756977558j,0.28041980549136586+0.j,0.-0.2335064851724828j,-0.17619129432555405+0.j,0.+0.12280839663778216j,0.08008033064089387+0.j,0.-0.049292053100031444j,-0.028833700166555124+0.j,0.+0.01611277388849504j,0.008637990999629364+0.j,0.-0.004457889890291384j,-0.0022211551169062627+0.j,0.+0.0010711082563287263j,0.000500976883939992+0.j,0.-0.00022768729870994864j,-0.0001007180926049826+0.j,0.+0.000043426516199783026j,0.000018274519313186425+0.j,0.-7.5143036634145104e-6j,-3.0223415731671062e-6+0.j,0.+1.1902251965787217e-6j,4.5933370571238247e-7+0.j,0.-1.7385709400516168e-7j,-6.458700402124884e-8+0.j,0.+2.3565992160687952e-8j,8.450680703657407e-9+0.j,0.-2.980033375012899e-9j,-1.0339861424030602e-9+0.j,0.+3.531811089560982e-10j,1.188174415403534e-10+0.j,0.-3.938772321876527e-11j,-1.2871399585632815e-11+0.j,0.+4.148111926642732e-12j,1.3188662748554713e-12+0.j,0.-4.1384098108985456e-13j,-1.2820271960541732e-13+0.j,0.+3.9222290657856296e-14j,1.1854263197068582e-14+0.j,0.-3.540376741226567e-15j,-1.0451510230270092e-15+0.j,0.+3.050556057270278e-16j,8.805618205014296e-17+0.j,0.-2.5143583725207078e-17j,-7.103657688994564e-18+0.j,0.+1.9861916595570676e-18j,5.497146546383379e-19+0.j,0.-1.5063278227974149e-19j,-4.087456616282192e-20+0.j,0.+1.0985514828468623e-20j,2.9248275309167954e-21+0.j,0.-7.71558265530907e-22j,-2.016968186519498e-22+0.j,0.+5.225908662700875e-23j,1.342224370957727e-23+0.j,0.-3.417863273647685e-24j,-8.630063381632628e-25+0.j,0.+2.161047736656306e-25j,5.367414364184063e-26+0.j,0.-1.322432951080974e-26j,-3.2325520363848805e-27+0.j,0.+7.840333109983277e-28j,1.887090675203381e-28+0.j,0.-4.5078642857427474e-29j,-1.0688523970732128e-29+0.j,0.+2.515828634125176e-30j,5.879047718212271e-31+0.j,0.-1.3640817206659798e-31j,-3.1428587511657267e-32+0.j,0.+7.191223479192591e-33j,1.6342382406193373e-33+0.j,0.-3.6889494713430534e-34j,-8.271872270161179e-35+0.j,0.+1.842708746772553e-35j,4.078480016578743e-36+0.j,0.-8.96942888879791e-37j,-1.960158480367423e-37+0.j,0.+4.257079626508415e-38j,9.188824488040626e-39+0.j,0.-1.9713707999771154e-39j,-4.204057630670493e-40+0.j,0.+8.912345604182421e-41j,1.878316188288263e-41+0.j,0.-3.9357572826568436e-42j
0.+0.2267571701277027j,-0.36979716095960113+0.j,0.-0.13221254808829752j,-0.25561779443012644+0.j,0.-0.1266190064433723j,-0.2522539475259173+0.j,0.-0.01989966377190634j,-0.24438123132924303+0.j,0.+0.15014118494021317j,-0.10703168478673256+0.j,0.+0.2432017567301007j,0.15380053621439413+0.j,0.+0.055204496170109384j,0.2168669937040581+0.j,0.-0.23805977793510189j,-0.13083453756811092+0.j,0.-0.0326426326516572j,-0.17887232217581264+0.j,0.+0.2664826907479427j,0.28961476043352385+0.j,0.-0.26462989622949223j,-0.21451254378872037+0.j,0.+0.1585990407594166j,0.10876950069500989+0.j,0.-0.06998550583773447j,-0.042595784378303164+0.j,0.+0.024676569025936797j,0.013673769887342915+0.j,0.-0.007276076565393996j,-0.0037302267557872307+0.j,0.+0.00184757312857773j,0.0008861808015470454+0.j,0.-0.000412463716909937j,-0.00018662484760113073+0.j,0.+0.00008221674750550553j,0.000035315851137052+0.j,0.-0.000014809683112115695j,-6.069920039780692e-6+0.j,0.+2.4340510259371444e-6j,9.558605338621492e-7+0.j,0.-3.679184666511934e-7j,-1.3891355356451433e-7+0.j,0.+5.1486186635212806e-8j,1.8744909901689906e-8+0.j,0.-6.708028847730544e-9j,-2.3609076729958555e-9+0.j,0.+8.176591075098884e-10j,2.788021851355911e-10+0.j,0.-9.363933366071988e-11j,-3.099229924900125e-11+0.j,0.+1.0112680751745262e-11j,3.2543859914668104e-12+0.j,0.-1.0332984537568303e-12j,-3.2381082259658233e-13+0.j,0.+1.0018728984668772e-13j,3.06146254562943e-14+0.j,0.-9.242145237503377e-15j,-2.757212326418626e-15+0.j,0.+8.13095102156268e-16j,2.370832057755954e-16+0.j,0.-6.836880672815622e-17j,-1.950372722547124e-17+0.j,0.+5.505284668613868e-18j,1.537943689995855e-18+0.j,0.-4.2529626078043727e-19j,-1.1644516209320905e-19+0.j,0.+3.1572929775131456e-20j,8.479170652351744e-21+0.j,0.-2.255876613319592e-21j,-5.946703368067025e-22+0.j,0.+1.553491608319341e-22j,4.0223825668569266e-23+0.j,0.-1.0324459249442837e-23j,-2.6273990795560587e-24+0.j,0.+6.630139222264394e-25j,1.6592739884230593e-25+0.j,0.-4.118806464617347e-26j,-1.0142372413245548e-26+0.j,0.+2.4778662140264622e-27j,6.006753419483015e-28+0.j,0.-1.4450313503539205e-28j,-3.45017035929472e-29+0.j,0.+8.176706369340679e-30j,1.923703813803419e-30+0.j,0.-4.493305278020071e-31j,-1.0420923825197747e-31+0.j,0.+2.3999516501981094e-32j,5.4890467858827875e-33+0.j,0.-1.2468969936275632e-33j,-2.8134769067802615e-34+0.j,0.+6.306292703847977e-35j,1.4043026804425818e-35+0.j,0.-3.1069911095111995e-36j,-6.830427582841951e-37+0.j,0.+1.492173652063434e-37j,3.2395789150155657e-38+0.j,0.-6.990186505887826e-39j,-1.4991753655869072e-39+0.j,0.+3.1960331423856533e-40j,6.773236010964225e-41+0.j
0.15658545340239727+0.j,0.+0.3355314064607283j,-0.2761969582829515+0.j,0.+0.09555161971637467j,-0.26818487564582244+0.j,0.+0.0740909468553996j,-0.23219988947688158+0.j,0.+0.15014118494021317j,-0.14070236858370622+0.j,0.+0.23315869759941377j,0.04827607717443775+0.j,0.+0.17897353798046514j,0.22648746636862105+0.j,0.-0.07938366587228654j,0.12249768249134578+0.j,0.-0.23562997299154567j,-0.20756910120986485+0.j,0.+0.07593452766638781j,-0.08429087124661057+0.j,0.+0.2106861193455756j,0.2751829647489503+0.j,0.-0.2806194155822514j,-0.2462094390020527+0.j,0.+0.1938077991027558j,0.1400663383620644+0.j,0.-0.0943038668041375j,-0.059750423741784374+0.j,0.+0.03589143338262358j,0.020556841263223078+0.j,0.-0.011277357106624425j,-0.005947725363674977+0.j,0.+0.0030250058725116965j,0.0014875378945956512+0.j,0.-0.0007088453883740323j,-0.0003279628246831135+0.j,0.+0.00014758157075851912j,0.0000646895185035173+0.j,0.-0.000027657890309996753j,-0.000011548268448473683+0.j,0.+4.7141768677764765e-6j,1.8833058087879254e-6+0.j,0.-7.36985147150811e-7j,-2.827375393116935e-7+0.j,0.+1.0642165702095289e-7j,3.932853168753775e-8+0.j,0.-1.427918034144626e-8j,-5.096629391803681e-9+0.j,0.+1.78935004691378e-9j,6.182611572172413e-10+0.j,0.-2.1034402888900427e-10j,-7.049751270933529e-11+0.j,0.+2.3285975599508126e-11j,7.5835523845543e-12+0.j,0.-2.436009555244452e-12j,-7.721016178759983e-13+0.j,0.+2.4155259148075287e-13j,7.461659175848448e-14+0.j,0.-2.2765804805009486e-14j,-6.862544703395656e-15+0.j,0.+2.0444023838686534e-15j,6.020675352644261e-16+0.j,0.-1.7532138643775957e-16j,-5.049444589261844e-17+0.j,0.+1.4387151370541616e-17j,4.056276524244185e-18+0.j,0.-1.1318705339834224e-18j,-3.1266081576374015e-19+0.j,0.+8.551554406944192e-20j,2.3163039511772506e-20+0.j,0.-6.214492348392457e-21j,-1.6517833873818122e-21+0.j,0.+4.350234658729174e-22j,1.135419995483993e-22+0.j,0.-2.9373398324963385e-23j,-7.533083073752345e-24+0.j,0.+1.9154773385899175e-24j,4.829804830900108e-25+0.j,0.-1.2077887132619305e-25j,-2.99584758863138e-26+0.j,0.+7.371782010849236e-27j,1.7997166649454985e-27+0.j,0.-4.3598126891833475e-28j,-1.0481298434790418e-28+0.j,0.+2.5008973872383976e-29j,5.923230992225414e-30+0.j,0.-1.3926774253642796e-30j,-3.251001516587483e-31+0.j,0.+7.53534214512989e-32j,1.7344073331874038e-32+0.j,0.-3.964637677294861e-33j,-9.00121213920208e-34+0.j,0.+2.0299404342809153e-34j,4.5476711600104724e-35+0.j,0.-1.0121757296066843e-35j,-2.2383116880541772e-36+0.j,0.+4.918341913294578e-37j,1.0739528495405083e-37+0.j,0.-2.3305263705558073e-38j,-5.026414121674429e-39+0.j,0.+1.0775322461287645e-39j
