0.019702872986617104+0.j,0.05521721501389645+0.j,0.10942194778117813+0.j,0.17704707434521003+0.j,0.24808682414846345+0.j,0.31093072398697374+0.j,0.35574020711657667+0.j,0.3768156001415124+0.j,0.3733608885511622+0.j,0.34878075014596455+0.j,0.3090988918589646+0.j,0.26118368573162903+0.j,0.21130042173055627+0.j,0.1642379926587702+0.j,0.12301400303314983+0.j,0.08901308692302175+0.j,0.06236469629350027+0.j,0.0423895973906839+0.j,0.028000641412171155+0.j,0.018002636812823696+0.j,0.011281479613234158+0.j,0.0068992416437061044+0.j,0.004122255978245675+0.j,0.0024088845112151544+0.j,0.0013780192963103511+0.j,0.0007723786051846379+0.j,0.00042451056386948654+0.j,0.00022895575304517318+0.j,0.00012125997815773551+0.j,0.00006310495006339191+0.j,0.00003228849040174917+0.j,0.000016252187888979246+0.j,8.05159248827662e-6+0.j,3.927984422104206e-6+0.j,1.8878837093052525e-6+0.j,8.943060266415651e-7+0.j,4.177147853414756e-7+0.j,1.9245266366528117e-7+0.j,8.749375763022683e-8+0.j,3.926356286525942e-8+0.j,1.7398213300199885e-8+0.j,7.61478530734669e-9+0.j,3.2928955769608113e-9+0.j,1.4073064289493745e-9+0.j,5.945758618806772e-10+0.j,2.4839677780053396e-10+0.j,1.0263889852141833e-10+0.j,4.1957344572147305e-11+0.j,1.6971972384023015e-11+0.j,6.7948397240997395e-12+0.j,2.6930173761382472e-12+0.j,1.056815095880037e-12+0.j,4.107166198185602e-13+0.j,1.5810633915714206e-13+0.j,6.029722753779837e-14+0.j,2.2785624691044335e-14+0.j,8.533198864284476e-15+0.j,3.167520102073377e-15+0.j,1.1656021065159511e-15+0.j,4.2527441759907713e-16+0.j,1.5386455105311308e-16+0.j,5.521010806018832e-17+0.j,1.9650232491834646e-17+0.j,6.9381288191061146e-18+0.j,2.4305094430829314e-18+0.j,8.448616073287507e-19+0.j,2.9144630122914993e-19+0.j,9.978518971439078e-20+0.j,3.391224738463827e-20+0.j,1.144134198538498e-20+0.j,3.8324181446522575e-21+0.j,1.2746432603608104e-21+0.j,4.209857023747937e-22+0.j,1.3808638399374384e-22+0.j,4.4986265071512334e-23+0.j,1.4557749661991266e-23+0.j,4.679854938303589e-24+0.j,1.4946240614318684e-24+0.j,4.742743187308461e-25+0.j,1.4954124909051828e-25+0.j,4.6855540399240005e-26+0.j,1.4590271798740404e-26+0.j,4.515453734396099e-27+0.j,1.3890161373483162e-27+0.j,4.247296590126026e-28+0.j,1.291064878062504e-28+0.j,3.901609336665628e-29+0.j,1.1722739012404926e-29+0.j,3.502133529370185e-30+0.j,1.0403575858378507e-30+0.j,3.073309682228462e-31+0.j,9.028811138369233e-32+0.j,2.6380413323046997e-32+0.j,7.666286794556416e-33+0.j,2.2159812224470042e-33+0.j,6.371610422935155e-34+0.j,1.8224622372924855e-34+0.j,5.185822070848868e-35+0.j,1.4680792981373466e-35+0.j,4.1350127972288514e-36+0.j
-0.05521721501389645+0.j,-0.13504312958680562+0.j,-0.22856559374820448+0.j,-0.3066492752767776+0.j,-0.3411680864376774+0.j,-0.3166429853096176+0.j,-0.23533874898175686+0.j,-0.11482394512037308+0.j,0.01945321402987373+0.j,0.14262614514507907+0.j,0.23669328754943747+0.j,0.2931989152147158+0.j,0.3125983236800945+0.j,0.30157825195107035+0.j,0.2697760951732352+0.j,0.22697239992369675+0.j,0.18127556022289018+0.j,0.13833956960695354+0.j,0.10137215601595821+0.j,0.07159965566603456+0.j,0.04889394230535272+0.j,0.03236313987235673+0.j,0.02080770746156395+0.j,0.01301875690429587+0.j,0.007939182777618419+0.j,0.004725508832654971+0.j,0.002748684588839741+0.j,0.0015641741025339986+0.j,0.0008716894113527397+0.j,0.0004761536214806696+0.j,0.0002551516938532913+0.j,0.00013422802100594925+0.j,0.00006937170553591742+0.j,0.000035244718361279245+0.j,0.00001761310240487311+0.j,8.662581933414999e-6+0.j,4.195192308450135e-6+0.j,2.0015120999185473e-6+0.j,9.411570233034049e-7+0.j,4.3636237878098637e-7+0.j,1.995661590505332e-7+0.j,9.006251888931968e-8+0.j,4.012112365826958e-8+0.j,1.764899022634578e-8+0.j,7.668718538098278e-9+0.j,3.2924052559603946e-9+0.j,1.3970638514516045e-9+0.j,5.860715629333225e-10+0.j,2.431251321298384e-10+0.j,9.976129820295463e-11+0.j,4.0499603090436115e-11+0.j,1.6270271183631376e-11+0.j,6.469770510503801e-12+0.j,2.5469698045166884e-12+0.j,9.928568527419863e-13+0.j,3.833195945151589e-13+0.j,1.46597749533965e-13+0.j,5.554727745364633e-14+0.j,2.0856519621235108e-14+0.j,7.761329976571002e-15+0.j,2.8629567452746834e-15+0.j,1.046994474629238e-15+0.j,3.796551353325127e-16+0.j,1.365248095893227e-16+0.j,4.869353851292259e-17+0.j,1.7227672645733875e-17+0.j,6.046911165320634e-18+0.j,2.105943233680061e-18+0.j,7.27810829769852e-19+0.j,2.496319727044728e-19+0.j,8.498479987160772e-20+0.j,2.872034714109713e-20+0.j,9.63589613391839e-21+0.j,3.2099169331207843e-21+0.j,1.0617901797717603e-21+0.j,3.4879445424011153e-22+0.j,1.1379624633236181e-22+0.j,3.6876883053703764e-23+0.j,1.1871010600301452e-23+0.j,3.796353658198871e-24+0.j,1.2062251474378149e-24+0.j,3.808106909547749e-25+0.j,1.194659911480233e-25+0.j,3.7245029702280963e-26+0.j,1.1540240177772762e-26+0.j,3.553993608530546e-27+0.j,1.0879418828994027e-27+0.j,3.310649674031724e-28+0.j,1.0015432578877727e-28+0.j,3.0123464072753933e-29+0.j,9.008404968137232e-30+0.j,2.6787185483465243e-30+0.j,7.92082149028246e-31+0.j,2.3291875794517817e-31+0.j,6.81171305065376e-32+0.j,1.9813072224405986e-32+0.j,5.732133508783935e-33+0.j,1.649584706639129e-33+0.j,4.7222733547019145e-34+0.j,1.3448369062821882e-34+0.j
0.10942194778117813+0.j,0.22856559374820448+0.j,0.31789699891108675+0.j,0.3277411830280896+0.j,0.24241283103692723+0.j,0.0880457845844023+0.j,-0.08207949440462015+0.j,-0.21273604620367018+0.j,-0.2681976173361317+0.j,-0.24137054853371354+0.j,-0.15012472793924891+0.j,-0.02592666906632689+0.j,0.09872300070000163+0.j,0.19934581701960913+0.j,0.2632955743672916+0.j,0.28902930979983954+0.j,0.28274770440282254+0.j,0.25436203940424895+0.j,0.21413319224325153+0.j,0.1705635341277713+0.j,0.12952664347525988+0.j,0.09430162305577568+0.j,0.06610251450288988+0.j,0.04476357178848579+0.j,0.02936550690764794+0.j,0.01870488081989733+0.j,0.01159109606706673+0.j,0.006999645100372993+0.j,0.0041252083654226305+0.j,0.0023757180648891437+0.j,0.0013385102095914017+0.j,0.0007385384333558766+0.j,0.00039944069690780115+0.j,0.0002119460227955994+0.j,0.00011041445177031947+0.j,0.00005651456990481609+0.j,0.000028438762468817367+0.j,0.000014077880626493787+0.j,6.859332316922853e-6+0.j,3.2913134200048134e-6+0.j,1.5559988806339071e-6+0.j,7.251005955680876e-7+0.j,3.33211737785976e-7+0.j,1.510596348390714e-7+0.j,6.758428114277036e-8+0.j,2.985148615985634e-8+0.j,1.3021310264576916e-8+0.j,5.611121580344284e-9+0.j,2.389360327432066e-9+0.j,1.005714669034987e-9+0.j,4.1854989977951174e-10+0.j,1.722707657460126e-10+0.j,7.014152122001876e-11+0.j,2.8257944660396612e-11+0.j,1.1266934986756129e-11+0.j,4.446974754286196e-12+0.j,1.737829208242687e-12+0.j,6.725418011530589e-13+0.j,2.578006369015616e-13+0.j,9.789955174700912e-14+0.j,3.6837137733883234e-14+0.j,1.3736404523204895e-14+0.j,5.0770697431508204e-15+0.j,1.860262909992419e-15+0.j,6.758067340838467e-16+0.j,2.4345642723224184e-16+0.j,8.698250072360984e-17+0.j,3.0825757555079236e-17+0.j,1.0837377424303294e-17+0.j,3.780234075902415e-18+0.j,1.3084313783258663e-18+0.j,4.494413166043662e-19+0.j,1.5322697775435534e-19+0.j,5.185451228941575e-20+0.j,1.742105144424744e-20+0.j,5.810917094975366e-21+0.j,1.92460753314858e-21+0.j,6.330095609330119e-22+0.j,2.0677171067638368e-22+0.j,6.708504869096392e-23+0.j,2.1619916199891406e-23+0.j,6.921731129178826e-24+0.j,2.201636753199713e-24+0.j,6.9579869075904755e-25+0.j,2.1850650534622914e-25+0.j,6.819034158144961e-26+0.j,2.1149159722349327e-26+0.j,6.519410121401035e-27+0.j,1.997564369529167e-27+0.j,6.084181108924634e-28+0.j,1.84222711494299e-28+0.j,5.545669447159316e-29+0.j,1.6598312725209298e-29+0.j,4.9397134979489366e-30+0.j,1.4618253130410016e-30+0.j,4.3020207887908365e-31+0.j,1.2590983038236838e-31+0.j,3.665076853473198e-32+0.j,1.0611297201801417e-32+0.j,3.0559123636884734e-33+0.j
-0.17704707434521003+0.j,-0.3066492752767776+0.j,-0.3277411830280896+0.j,-0.21239531240474563+0.j,-0.013786274739482456+0.j,0.1704936384706935+0.j,0.2573219370236092+0.j,0.21883301783211836+0.j,0.08655302752384986+0.j,-0.07398914006106064+0.j,-0.19777526226251754+0.j,-0.24551705774263388+0.j,-0.21158928506963495+0.j,-0.11703752264825212+0.j,0.004618258261475208+0.j,0.12109113796390038+0.j,0.20999270794638308+0.j,0.2615108923776781+0.j,0.27658507747598077+0.j,0.262914568177884+0.j,0.23081624531648398+0.j,0.19011322435816821+0.j,0.14841470657162642+0.j,0.11060114902030421+0.j,0.07909647635772449+0.j,0.05450601551411946+0.j,0.03631103441254911+0.j,0.023447711279885233+0.j,0.01470959279269391+0.j,0.00898183090266047+0.j,0.005346941740821521+0.j,0.0031077372007559272+0.j,0.0017657527498372457+0.j,0.000981861676038707+0.j,0.0005348636673985522+0.j,0.0002856953559101827+0.j,0.0001497576811106953+0.j,0.00007709533666180578+0.j,0.00003900499654946985+0.j,0.000019406258198592756+0.j,9.500537570918634e-6+0.j,4.57905904189705e-6+0.j,2.173934212517385e-6+0.j,1.0171015279669789e-6+0.j,4.691615308405881e-7+0.j,2.1345244611778716e-7+0.j,9.582309252597871e-8+0.j,4.246091495193389e-8+0.j,1.8578449716231823e-8+0.j,8.029216745940885e-9+0.j,3.4285901673550964e-9+0.j,1.4469876274257182e-9+0.j,6.037298955552092e-10+0.j,2.49095011872736e-10+0.j,1.0165816164609056e-10+0.j,4.1046832271691017e-11+0.j,1.640128166466322e-11+0.j,6.486834742866866e-12+0.j,2.5400182199379387e-12+0.j,9.848678772379448e-13+0.j,3.7821682103906095e-13+0.j,1.4388205508154838e-13+0.j,5.423171843929403e-14+0.j,2.0256110848052272e-14+0.j,7.498716445800043e-15+0.j,2.751791396237231e-15+0.j,1.001172298667186e-15+0.j,3.6118651976090335e-16+0.j,1.2922485019749643e-16+0.j,4.585773591709603e-17+0.j,1.6143195170096576e-17+0.j,5.6381033414818715e-18+0.j,1.9538792312520105e-18+0.j,6.719490119889066e-19+0.j,2.293506399343369e-19+0.j,7.77030678818061e-20+0.j,2.613358477454779e-20+0.j,8.726277533300117e-21+0.j,2.893167010627671e-21+0.j,9.52524950740954e-22+0.j,3.114442105453198e-22+0.j,1.0114086950731949e-22+0.j,3.2625407764435725e-23+0.j,1.0454596684610894e-23+0.j,3.328272352590285e-24+0.j,1.052756246800319e-24+0.j,3.308798928764274e-25+0.j,1.0334316428201788e-25+0.j,3.207718984966021e-26+0.j,9.895723274157e-27+0.j,3.0343669120393353e-27+0.j,9.248894507915475e-28+0.j,2.802488393608853e-28+0.j,8.442293096768124e-29+0.j,2.5285366941718095e-29+0.j,7.530074291444295e-30+0.j,2.2298656336176733e-30+0.j,6.566518675193515e-31+0.j,1.9230728236816654e-31+0.j,5.601272934358566e-32+0.j
0.24808682414846345+0.j,0.3411680864376774+0.j,0.24241283103692723+0.j,0.013786274739482456+0.j,-0.19307732519933368+0.j,-0.25431736025697566+0.j,-0.1517605898790841+0.j,0.03376564042122852+0.j,0.18819438195725863+0.j,0.2335066613235449+0.j,0.16014504959547132+0.j,0.016057069161378303+0.j,-0.12875899706025815+0.j,-0.21744943672056197+0.j,-0.22542847982093392+0.j,-0.16073547250023373+0.j,-0.0520695449589725+0.j,0.06646949404389109+0.j,0.16718414360330391+0.j,0.23439473967956048+0.j,0.2644640898205394+0.j,0.2624707197319855+0.j,0.23788925016064122+0.j,0.20090634695412415+0.j,0.16008261625700165+0.j,0.12136475634493893+0.j,0.08808286112217796+0.j,0.06148278077477742+0.j,0.04142502826026056+0.j,0.027021019888101763+0.j,0.01710536659244662+0.j,0.01053054590905967+0.j,0.006315751031908766+0.j,0.0036959071273897763+0.j,0.002113117560752141+0.j,0.0011818180745949752+0.j,0.0006472384459271572+0.j,0.0003474405344385781+0.j,0.0001829681206769698+0.j,0.00009460008600292206+0.j,0.0000480553693598548+0.j,0.000024000164767195277+0.j,0.000011791626605070702+0.j,5.7025086946198964e-6+0.j,2.7159325771052964e-6+0.j,1.2745158416789198e-6+0.j,5.89580564653998e-7+0.j,2.6896674871373793e-7+0.j,1.2105591219678046e-7+0.j,5.377365167292243e-8+0.j,2.358326360019386e-8+0.j,1.0214927409996697e-8+0.j,4.371212895229408e-9+0.j,1.848566153144105e-9+0.j,7.727852390656973e-10+0.j,3.1944176871438313e-10+0.j,1.3060092325601857e-10+0.j,5.282381760822693e-11+0.j,2.1141935835393673e-11+0.j,8.375081124484877e-12+0.j,3.284401396802711e-12+0.j,1.275369488239056e-12+0.j,4.90472140944958e-13+0.j,1.8684162939764281e-13+0.j,7.05168834389668e-14+0.j,2.637235073240608e-14+0.j,9.774939007256305e-15+0.j,3.591362407323296e-15+0.j,1.3081341339491159e-15+0.j,4.724530604114635e-16+0.j,1.692160559627069e-16+0.j,6.011211023388844e-17+0.j,2.1182577652486755e-17+0.j,7.405408657341303e-18+0.j,2.5687849014214905e-18+0.j,8.842361495455935e-19+0.j,3.0208019222128953e-19+0.j,1.0243296062427546e-19+0.j,3.4480154293123617e-20+0.j,1.1522791940535464e-20+0.j,3.8234105641165926e-21+0.j,1.259775526152144e-21+0.j,4.122184823096549e-22+0.j,1.339663245681472e-22+0.j,4.324524634195078e-23+0.j,1.3867405081261593e-23+0.j,4.417785177474294e-24+0.j,1.3983117089330314e-24+0.j,4.397743145798874e-25+0.j,1.3744144139765695e-25+0.j,4.268763698928562e-26+0.j,1.3177008432427204e-26+0.j,4.0429159129296056e-27+0.j,1.2330135198509227e-27+0.j,3.738242770531508e-28+0.j,1.1267413569138507e-28+0.j,3.3765085156032477e-29+0.j,1.0060682783886884e-29+0.j,2.9807907616814477e-30+0.j,8.782289361079078e-31+0.j
-0.31093072398697374+0.j,-0.3166429853096176+0.j,-0.0880457845844023+0.j,0.1704936384706935+0.j,0.25431736025697566+0.j,0.12566221777549297+0.j,-0.08838701717303088+0.j,-0.22188450602642174+0.j,-0.19315614731625355+0.j,-0.04016794117014749+0.j,0.1295162326691219+0.j,0.2174089431213506+0.j,0.186250975902554+0.j,0.0649148088507289+0.j,-0.08132980227977181+0.j,-0.18900154047024295+0.j,-0.22227285750419126+0.j,-0.1793186535094685+0.j,-0.08341725305439014+0.j,0.03213165213010348+0.j,0.13733289677476074+0.j,0.21303183787960275+0.j,0.25241326613927473+0.j,0.2584168351739877+0.j,0.23952994659758195+0.j,0.2058474470677048+0.j,0.16635873021566497+0.j,0.12762883418099844+0.j,0.0935762409828838+0.j,0.06589885291457333+0.j,0.04474931328116789+0.j,0.029393937271075605+0.j,0.018724788006021082+0.j,0.011593325529799749+0.j,0.006989346541013768+0.j,0.004109594256168663+0.j,0.002359957567704106+0.j,0.0013252267931912665+0.j,0.0007285109207082365+0.j,0.00039243852631937014+0.j,0.00020734097546136216+0.j,0.00010752989012418418+0.j,0.00005478047359632892+0.j,0.000027432802405441222+0.j,0.000013512457846594097+0.j,6.550429008707104e-6+0.j,3.126868294801364e-6+0.j,1.470519953526638e-6+0.j,6.816419045996466e-7+0.j,3.115696703935875e-7+0.j,1.4048997971679857e-7+0.j,6.251639096587778e-8+0.j,2.7463648145013848e-8+0.j,1.1914804008261053e-8+0.j,5.106465621475578e-9+0.j,2.1626777967271837e-9+0.j,9.053726512914486e-10+0.j,3.7475463145715896e-10+0.j,1.5341395280202607e-10+0.j,6.212832698825239e-11+0.j,2.489574534700576e-11+0.j,9.873482281156148e-12+0.j,3.876323733868849e-12+0.j,1.5068321347676893e-12+0.j,5.800851280424306e-13+0.j,2.2119939901794962e-13+0.j,8.356443919083036e-14+0.j,3.1281046653224794e-14+0.j,1.1604787147043509e-14+0.j,4.267370528129183e-15+0.j,1.5556766081936928e-15+0.j,5.623156001025612e-16+0.j,2.0156099592119894e-16+0.j,7.165721220084006e-17+0.j,2.5269681498843237e-17+0.j,8.840635476243512e-18+0.j,3.068785785232693e-18+0.j,1.0570675982922959e-18+0.j,3.613633128410397e-19+0.j,1.2261422454398658e-19+0.j,4.129923324937164e-20+0.j,1.381003619228981e-20+0.j,4.585062794950991e-21+0.j,1.5116038961876799e-21+0.j,4.948986542464754e-22+0.j,1.609245036374927e-22+0.j,5.197525381953244e-23+0.j,1.6675519204891625e-23+0.j,5.315071405624401e-24+0.j,1.683152564268869e-24+0.j,5.296136324427577e-25+0.j,1.6559675236362482e-25+0.j,5.1456025449069957e-26+0.j,1.5890820182422617e-26+0.j,4.877699973022462e-27+0.j,1.4882461591449878e-27+0.j,4.513950675508349e-28+0.j,1.3611057718838968e-28+0.j,4.0804674176941067e-29+0.j,1.2162984820855002e-29+0.j
0.35574020711657667+0.j,0.23533874898175686+0.j,-0.08207949440462015+0.j,-0.2573219370236092+0.j,-0.1517605898790841+0.j,0.08838701717303088+0.j,0.22678704517231124+0.j,0.15839228894217572+0.j,-0.03521749830133683+0.j,-0.19061029530931006+0.j,-0.2000379294122961+0.j,-0.07337481644348533+0.j,0.09437031924850357+0.j,0.1998840691018008+0.j,0.1922095771738751+0.j,0.08764560781008346+0.j,-0.054332725946597965+0.j,-0.168979981030214+0.j,-0.21515016813541282+0.j,-0.18520436410367694+0.j,-0.09846039323026594+0.j,0.01319360691710225+0.j,0.11913535085743794+0.j,0.19853908530382616+0.j,0.2427840951866095+0.j,0.2534255015562426+0.j,0.23817227254181117+0.j,0.2068782175021245+0.j,0.1686479021024057+0.j,0.13033009621170896+0.j,0.09615599710258797+0.j,0.06808652786953077+0.j,0.0464590975100642+0.j,0.030649433859945605+0.j,0.019601025324409063+0.j,0.012179031164294512+0.j,0.007366348387923267+0.j,0.004344218721262115+0.j,0.0025015813857974445+0.j,0.001408351272055743+0.j,0.0007760501965802288+0.j,0.00041897623110697025+0.j,0.00022182223875613576+0.j,0.00011526452825944004+0.j,0.00005882858734441207+0.j,0.00002951095204562866+0.j,0.000014559822718003213+0.j,7.069065444993973e-6+0.j,3.379382449994525e-6+0.j,1.5914827611574625e-6+0.j,7.386876069403198e-7+0.j,3.3806927601653247e-7+0.j,1.5262172628351168e-7+0.j,6.799260582381506e-8+0.j,2.99020330069617e-8+0.j,1.2986242413480203e-8+0.j,5.571240242116357e-9+0.j,2.361783888953319e-9+0.j,9.89636442335493e-10+0.j,4.099958249094738e-10+0.j,1.679834486839307e-10+0.j,6.808421908631732e-11+0.j,2.730384855975091e-11+0.j,1.0836736688206225e-11+0.j,4.2576096042644834e-12+0.j,1.6562165593473168e-12+0.j,6.380281621814584e-13+0.j,2.4345454797353345e-13+0.j,9.203049513178524e-14+0.j,3.447138936786753e-14+0.j,1.2795973783135457e-14+0.j,4.708114060708165e-15+0.j,1.7173096129649824e-15+0.j,6.210758326521652e-16+0.j,2.227404614644796e-16+0.j,7.922712055084368e-17+0.j,2.795301135322794e-17+0.j,9.784102483702385e-18+0.j,3.3978705871219983e-18+0.j,1.1709547110698073e-18+0.j,4.00472811711856e-19+0.j,1.3594281602830595e-19+0.j,4.580773545887079e-20+0.j,1.532386362498406e-20+0.j,5.089683384811945e-21+0.j,1.6786148797309366e-21+0.j,5.497847201502085e-22+0.j,1.7883717444000777e-22+0.j,5.778132866618337e-23+0.j,1.854478297806145e-23+0.j,5.912883457314696e-24+0.j,1.873087200387851e-24+0.j,5.895688966266447e-25+0.j,1.8440166428068615e-25+0.j,5.73170332692557e-26+0.j,1.7706191795899196e-26+0.j,5.436537201720893e-27+0.j,1.659233948586562e-27+0.j,5.0339914798737825e-28+0.j,1.518335283360868e-28+0.j
-0.3768156001415124+0.j,-0.11482394512037308+0.j,0.21273604620367018+0.j,0.21883301783211836+0.j,-0.03376564042122852+0.j,-0.22188450602642174+0.j,-0.15839228894217572+0.j,0.05901099899720204+0.j,0.206632395278284+0.j,0.161969879325282+0.j,-0.015933946560756262+0.j,-0.1730389976375731+0.j,-0.196031359115867+0.j,-0.08312088893413751+0.j,0.07908196318172878+0.j,0.1885279460410037+0.j,0.19005930564381643+0.j,0.0943195551530304+0.j,-0.043074321100426916+0.j,-0.15828525599395923+0.j,-0.20875895395447383+0.j,-0.18451364961352362+0.j,-0.10280361370656461+0.j,0.005649872117871922+0.j,0.11045540987294604+0.j,0.19037942784327047+0.j,0.23613135039239302+0.j,0.24862659323156594+0.j,0.2351171944235529+0.j,0.20521476174985465+0.j,0.16795629080078361+0.j,0.13023209595222857+0.j,0.09636361010684105+0.j,0.06840865640129791+0.j,0.04678579824795598+0.j,0.03092866209968127+0.j,0.01981668789537587+0.j,0.01233415020350443+0.j,0.007471938797643073+0.j,0.0044129138077229485+0.j,0.0025445771243768817+0.j,0.0014343626174159764+0.j,0.0007913141548602779+0.j,0.0004276884811531604+0.j,0.00022666965091181526+0.j,0.00011789840041315492+0.j,0.00006022832720515969+0.j,0.000030239459921818007+0.j,0.000014931568742417687+0.j,7.255237338829682e-6+0.j,3.4709663424802672e-6+0.j,1.6357724161803938e-6+0.j,7.597579155083379e-7+0.j,3.47936692226004e-7+0.j,1.5717322098048768e-7+0.j,7.006158282576497e-8+0.j,3.082933874162893e-8+0.j,1.3396214641401278e-8+0.j,5.750109005472967e-9+0.j,2.438827196383827e-9+0.j,1.0224094438802835e-9+0.j,4.237688349526562e-10+0.j,1.7370368846989537e-10+0.j,7.043279979376512e-11+0.j,2.8257365299458238e-11+0.j,1.1219651016811181e-11+0.j,4.409747720172598e-12+0.j,1.7160362976540763e-12+0.j,6.613102928152882e-13+0.j,2.52426139551702e-13+0.j,9.545404892963449e-14+0.j,3.5765388158960564e-14+0.j,1.3280507412742177e-14+0.j,4.8878885243650105e-15+0.j,1.7834129546560923e-15+0.j,6.451684692573227e-16+0.j,2.3144572584107716e-16+0.j,8.234590076288545e-17+0.j,2.906105940816058e-17+0.j,1.0174553759254642e-17+0.j,3.534351091491773e-18+0.j,1.2182838753746254e-18+0.j,4.1675820922507946e-19+0.j,1.415035756511729e-19+0.j,4.769220528799601e-20+0.j,1.5957755075070375e-20+0.j,5.301354164752314e-21+0.j,1.7487887342762477e-21+0.j,5.728843359955288e-22+0.j,1.8638799856532286e-22+0.j,6.023258050944462e-23+0.j,1.9335148532904132e-23+0.j,6.16602058225035e-24+0.j,1.9536271843480157e-24+0.j,6.150274692855502e-25+0.j,1.9239745204141502e-25+0.j,5.981237482819805e-26+0.j,1.8480076254922358e-26+0.j,5.675062545934898e-27+0.j,1.73230396427274e-27+0.j
0.3733608885511622+0.j,-0.01945321402987373+0.j,-0.2681976173361317+0.j,-0.08655302752384986+0.j,0.18819438195725863+0.j,0.19315614731625355+0.j,-0.03521749830133683+0.j,-0.206632395278284+0.j,-0.14572695419683246+0.j,0.05868184084117993+0.j,0.19687569158009413+0.j,0.15276833720565494+0.j,-0.017694515714678137+0.j,-0.16753310932349444+0.j,-0.18831552629377887+0.j,-0.07851205091041107+0.j,0.07830196962198499+0.j,0.18360185018518255+0.j,0.18415874089033832+0.j,0.09045208193239003+0.j,-0.04342594927500366+0.j,-0.15540616618890427+0.j,-0.20412018010963992+0.j,-0.1799100810021009+0.j,-0.09965686971500592+0.j,0.006625427531287717+0.j,0.10924493773351858+0.j,0.18745384958541567+0.j,0.2321761658578127+0.j,0.24431648472554196+0.j,0.23098023929270373+0.j,0.20158418383581753+0.j,0.16498406029637877+0.j,0.1279339435023823+0.j,0.09467120019046588+0.j,0.0672144153143562+0.j,0.045974595090165354+0.j,0.03039633019929179+0.j,0.01947822239507862+0.j,0.012125138728122412+0.j,0.007346327258439199+0.j,0.004339319339664127+0.j,0.0025024783864269038+0.j,0.0014108190375084638+0.j,0.0007784268923984491+0.j,0.00042077679281206235+0.j,0.0002230342892994356+0.j,0.00011602160507591436+0.j,0.000059276573407571065+0.j,0.000029765027241409456+0.j,0.000014698949433518503+0.j,7.142985061762349e-6+0.j,3.417625413423672e-6+0.j,1.6107998761557817e-6+0.j,7.482338138381756e-7+0.j,3.426924162176338e-7+0.j,1.5481883466606964e-7+0.j,6.901841975747549e-8+0.j,3.037302082144656e-8+0.j,1.3199075381338824e-8+0.j,5.665967532017246e-9+0.j,2.403336705899231e-9+0.j,1.00761136611181e-9+0.j,4.1766770728758564e-10+0.j,1.7121574459606054e-10+0.j,6.942909644509547e-11+0.j,2.785667569045369e-11+0.j,1.1061326722248213e-11+0.j,4.347815266789007e-12+0.j,1.6920473819999896e-12+0.j,6.521076810164059e-13+0.j,2.48929082646728e-13+0.j,9.413741508813689e-14+0.j,3.5274169901138693e-14+0.j,1.3098870272618121e-14+0.j,4.821311223030371e-15+0.j,1.7592189822968981e-15+0.j,6.364505420269354e-16+0.j,2.2833037020784314e-16+0.j,8.124169145344806e-17+0.j,2.867281651501415e-17+0.j,1.0039121872619612e-17+0.j,3.487474208461505e-18+0.j,1.2021822321855656e-18+0.j,4.1126903607115205e-19+0.j,1.3964611813707773e-19+0.j,4.706824852646137e-20+0.j,1.574966052761052e-20+0.j,5.2324440373894485e-21+0.j,1.7261284289480785e-21+0.j,5.654839948387154e-22+0.j,1.839876036063538e-22+0.j,5.945918938863961e-23+0.j,1.9087611274753784e-23+0.j,6.0873078074728565e-24+0.j,1.928758636710256e-24+0.j,6.072203198922439e-25+0.j,1.8996184742616023e-25+0.j,5.905723431624648e-26+0.j,1.8247380205239663e-26+0.j
