0.886184166884782+0.j,0.4356394956564017+0.j,0.15143125058148013+0.j,0.042979181628147546+0.j,0.010564073308841588+0.j,0.0023224676017652773+0.j,0.00046609806432222216+0.j,0.00008660272140828438+0.j,0.00001505184738456269+0.j,2.4664471368137743e-6+0.j,3.83420272833923e-7+0.j,5.6830567061500295e-8+0.j,8.064819033019192e-9+0.j,1.099578427071615e-9+0.j,1.4446593511294976e-10+0.j,1.8336780391416412e-11+0.j,2.2535456116757264e-12+0.j,2.6868607064166456e-13+0.j,3.1132368312768466e-14+0.j,3.5110629778381458e-15+0.j,3.859463000394849e-16+0.j,4.140192122064905e-17+0.j,4.3392274422346014e-18+0.j,4.447866632457108e-19+0.j,4.463231319515279e-20+0.j,4.388161995415773e-21+0.j,4.2305734351424453e-22+0.j,4.0024011636085145e-23+0.j,3.718303716195628e-24+0.j,3.3942913853798662e-25+0.j,3.046433866884899e-26+0.j,2.6897639464572894e-27+0.j,2.3374505884003937e-28+0.j,2.000270496690142e-29+0.j,1.686368692737993e-30+0.j,1.4012698217724982e-31+0.j,1.1480843020501918e-32+0.j,9.278465921064816e-34+0.j,7.399248938246116e-35+0.j,5.824499274809178e-36+0.j,4.527222715896647e-37+0.j,3.4757072667855134e-38+0.j,2.6364637651829025e-39+0.j,1.9764727876373864e-40+0.j,1.4647643494806667e-41+0.j,1.0734078438735224e-42+0.j,7.780170399300606e-44+0.j,5.5788340140736355e-45+0.j,3.958458367137813e-46+0.j,2.779913623048083e-47+0.j,1.9326337517326197e-48+0.j,1.330355569076422e-49+0.j,9.069207121088751e-51+0.j,6.123992437975187e-52+0.j,4.096764750122601e-53+0.j,2.7155821260040244e-54+0.j,1.7839069117333442e-55+0.j,1.1615502978918804e-56+0.j,7.497686613697165e-58+0.j,4.798489383876816e-59+0.j,3.0453146609925003e-60+0.j,1.9167722620511367e-61+0.j,1.1966797208167345e-62+0.j,7.411581983113149e-64+0.j,4.554326794860321e-65+0.j,2.776967339736743e-66+0.j,1.6803589535878215e-67+0.j,1.0091783459794071e-68+0.j,6.016123280421051e-70+0.j,3.5603725327434335e-71+0.j,2.0919422059068338e-72+0.j,1.2204606119247765e-73+0.j,7.070673442603239e-75+0.j,4.0682029468031246e-76+0.j,2.3248236254086148e-77+0.j,1.3196617800641095e-78+0.j,7.441476300006914e-80+0.j,4.168857022192844e-81+0.j,2.320453977948339e-82+0.j,1.2834018882751045e-83+0.j,7.053764249885904e-85+0.j,3.8528463635044835e-86+0.j,2.091597072934976e-87+0.j,1.128605700154794e-88+0.j,6.053490379646478e-90+0.j,3.227748246728101e-91+0.j,1.7110144940051745e-92+0.j,9.017731960189096e-94+0.j,4.725624902746417e-95+0.j,2.4624504673307373e-96+0.j,1.2759965754407146e-97+0.j,6.575549824190931e-99+0.j,3.370089381396469e-100+0.j,1.717921066123974e-101+0.j,8.710489040825568e-103+0.j,4.3932305627032385e-104+0.j,2.2042032576049624e-105+0.j,1.10019339404424e-106+0.j,5.463352913286707e-108+0.j,2.699261238191186e-109+0.j
-0.4356394956564017+0.j,0.6720280385453341+0.j,0.5416451568149758+0.j,0.24115847324313452+0.j,0.08076516782320706+0.j,0.02248028361017255+0.j,0.00545973130476256+0.j,0.0011906065113451512+0.j,0.00023755014489758802+0.j,0.00004394306079044963+0.j,7.6111050131663295e-6+0.j,1.2437238293677444e-6+0.j,1.9290227274673678e-7+0.j,2.853757651763609e-8+0.j,4.043227698910761e-9+0.j,5.504999783400327e-10+0.j,7.223930051627787e-11+0.j,9.159523136596032e-12+0.j,1.1246340866617348e-12+0.j,1.3397684302333988e-13+0.j,1.551222354554759e-14+0.j,1.7482753533385567e-15+0.j,1.9205910187955853e-16+0.j,2.0591550967555826e-17+0.j,2.157059928717174e-18+0.j,2.2100438832581633e-19+0.j,2.2167352778401978e-20+0.j,2.178595026581244e-21+0.j,2.0995928066910283e-22+0.j,1.9856818259810223e-23+0.j,1.8441539866725015e-24+0.j,1.6829599744820465e-25+0.j,1.510069581886566e-26+0.j,1.3329299991010003e-27+0.j,1.158058080224603e-28+0.j,9.9078066718363e-30+0.j,8.35118022579169e-31+0.j,6.937912140368107e-32+0.j,5.683256538675394e-33+0.j,4.592196810385663e-34+0.j,3.6614814022370074e-35+0.j,2.8817507120185492e-36+0.j,2.239555155161e-37+0.j,1.7191287586666404e-38+0.j,1.3038430902687433e-39+0.j,9.773170286398098e-41+0.j,7.241959644551746e-42+0.j,5.306391094940796e-43+0.j,3.845670188386293e-44+0.j,2.7572550726824427e-45+0.j,1.956195134889111e-46+0.j,1.3736366633978974e-47+0.j,9.54874709989853e-49+0.j,6.572377495315151e-50+0.j,4.480057702456082e-51+0.j,3.0248925172373814e-52+0.j,2.0233860717935393e-53+0.j,1.3411101151453257e-54+0.j,8.809245623465962e-56+0.j,5.735493459233229e-57+0.j,3.7019234242030934e-58+0.j,2.369044118860678e-59+0.j,1.5033852275831502e-60+0.j,9.461916206466946e-62+0.j,5.906876960038921e-63+0.j,3.658164348342197e-64+0.j,2.247758450872503e-65+0.j,1.370472059500663e-66+0.j,8.292323155677045e-68+0.j,4.979864876125218e-69+0.j,2.9685375938080174e-70+0.j,1.7567021690134145e-71+0.j,1.0321192957142911e-72+0.j,6.021187148537588e-74+0.j,3.488171893814834e-75+0.j,2.006868990285598e-76+0.j,1.1467963105998958e-77+0.j,6.509375257583746e-79+0.j,3.6704277050934076e-80+0.j,2.0561555306998044e-81+0.j,1.144441984126705e-82+0.j,6.329447607848298e-84+0.j,3.478618682692084e-85+0.j,1.899987505154099e-86+0.j,1.0314083732978096e-87+0.j,5.565175072036906e-89+0.j,2.9848794035469797e-90+0.j,1.5914950459877193e-91+0.j,8.436151709539567e-93+0.j,4.44604045057373e-94+0.j,2.329812955885203e-95+0.j,1.213990678008301e-96+0.j,6.290478795196969e-98+0.j,3.2415513702976107e-99+0.j,1.6613042782956937e-100+0.j,8.46833783928175e-102+0.j,4.293633632116829e-103+0.j,2.1654800015904938e-104+0.j,1.0864501623419756e-105+0.j,5.4226982081461344e-107+0.j
0.15143125058148013+0.j,-0.5416451568149758+0.j,0.4837484994179032+0.j,0.5795488029994277+0.j,0.3129750620879148+0.j,0.11988664353831012+0.j,0.03703915365939905+0.j,0.009800359064914721+0.j,0.0022986389772322543+0.j,0.0004886450482893433+0.j,0.00009561399921674898+0.j,0.000017417296592608417+0.j,2.9794346213515597e-6+0.j,4.818863708529076e-7+0.j,7.409787704829591e-8+0.j,1.0881477543822621e-8+0.j,1.5319381988982618e-9+0.j,2.074280305964206e-10+0.j,2.708763895493329e-11+0.j,3.419783794480092e-12+0.j,4.1827982330132197e-13+0.j,4.965763682795748e-14+0.j,5.7316123276364e-15+0.j,6.441463394876627e-16+0.j,7.058141626793624e-17+0.j,7.549535887128513e-18+0.j,7.891371316707817e-19+0.j,8.069076043962841e-20+0.j,8.078572900533385e-21+0.j,7.925987564905167e-22+0.j,7.62640859648335e-23+0.j,7.201940673025642e-24+0.j,6.679348852572967e-25+0.j,6.0875980854383e-26+0.j,5.4555562916213586e-27+0.j,4.810064311025398e-28+0.j,4.174497100347013e-29+0.j,3.567861778992608e-30+0.j,3.004410403772636e-31+0.j,2.4936953462446735e-32+0.j,2.0409652885195243e-33+0.j,1.647789052265406e-34+0.j,1.3127992311962104e-35+0.j,1.0324631969813585e-36+0.j,8.018106150521467e-38+0.j,6.150698610694118e-39+0.j,4.661874270119399e-40+0.j,3.4922248134866266e-41+0.j,2.5862223006106897e-42+0.j,1.893925221793363e-43+0.j,1.3718276690516257e-44+0.j,9.83055266825777e-46+0.j,6.971008057118458e-47+0.j,4.8926723914925275e-48+0.j,3.3995345393517616e-49+0.j,2.338847347273519e-50+0.j,1.5935892411074974e-51+0.j,1.0755307811888496e-52+0.j,7.19147745784925e-54+0.j,4.7647081098212544e-55+0.j,3.1285910085308836e-56+0.j,2.0362190754879807e-57+0.j,1.3138020726309662e-58+0.j,8.404838398885297e-60+0.j,5.331935384170583e-61+0.j,3.3547219464688076e-62+0.j,2.093642065839135e-63+0.j,1.2962204071518577e-64+0.j,7.962331973097841e-66+0.j,4.853326677700175e-67+0.j,2.935808953115798e-68+0.j,1.7626039850130938e-69+0.j,1.0504335845628677e-70+0.j,6.214642394269007e-72+0.j,3.6504200348418356e-73+0.j,2.129084305684741e-74+0.j,1.2331307886383112e-75+0.j,7.093056945520976e-77+0.j,4.0523448891900697e-78+0.j,2.2996807060719827e-79+0.j,1.2964487819658295e-80+0.j,7.261182598634589e-82+0.j,4.040732023686723e-83+0.j,2.2343388412747733e-84+0.j,1.2277473894813089e-85+0.j,6.704615021025373e-87+0.j,3.638953697438813e-88+0.j,1.9631310304638487e-89+0.j,1.052745920958938e-90+0.j,5.612160366243802e-92+0.j,2.974396015221536e-93+0.j,1.567324843827834e-94+0.j,8.211819242711597e-96+0.j,4.2782667855421177e-97+0.j,2.2165208497991296e-98+0.j,1.1420313063954384e-99+0.j,5.85211159489034e-101+0.j,2.982642461689528e-102+0.j,1.5120594264818239e-103+0.j,7.625004777909366e-105+0.j
-0.042979181628147546+0.j,0.24115847324313452+0.j,-0.5795488029994277+0.j,0.31926109559047827+0.j,0.5803768069406662+0.j,0.3700228690102906+0.j,0.15903287343148345+0.j,0.053796706188114544+0.j,0.015351520167337521+0.j,0.0038426723751010033+0.j,0.0008650025759547226+0.j,0.00017814349647381146+0.j,0.00003398897075755704+0.j,6.065418873403573e-6+0.j,1.0199630966399492e-6+0.j,1.6259951169246324e-7+0.j,2.4694901620114907e-8+0.j,3.587870160341886e-9+0.j,5.00404826047288e-10+0.j,6.719846089183043e-11+0.j,8.711127708846486e-12+0.j,1.0925705721831198e-12+0.j,1.328467713730186e-13+0.j,1.5687294449932344e-14+0.j,1.8018885780860768e-15+0.j,2.01608290925276e-16+0.j,2.2001259155392613e-17+0.j,2.3445097625201555e-18+0.j,2.4422148642063256e-19+0.j,2.4892348692659646e-20+0.j,2.4847720863346652e-21+0.j,2.431106837898528e-22+0.j,2.3331866621545795e-23+0.j,2.1980115923381803e-24+0.j,2.0339069506258893e-25+0.j,1.8497753109183312e-26+0.j,1.65440710710356e-27+0.j,1.4559089045448333e-28+0.j,1.2612842030748232e-29+0.j,1.0761779761160484e-30+0.j,9.047761322808392e-32+0.j,7.498365837075971e-33+0.j,6.128202242607293e-34+0.j,4.940874327628357e-35+0.j,3.9312760403413794e-36+0.j,3.087942260698786e-37+0.j,2.3952469655999385e-38+0.j,1.8353113708214246e-39+0.j,1.3895497153942922e-40+0.j,1.0398339649361911e-41+0.j,7.692982160265241e-43+0.j,5.628289328374796e-44+0.j,4.073000350558615e-45+0.j,2.9161491955098804e-46+0.j,2.066136544821515e-47+0.j,1.448955616244816e-48+0.j,1.0059746248510052e-49+0.j,6.91576877037581e-51+0.j,4.7086642956969685e-52+0.j,3.1756896420741504e-53+0.j,2.1219626857199836e-54+0.j,1.4049806310390273e-55+0.j,9.219486942855955e-57+0.j,5.9967428536095934e-58+0.j,3.866895483310677e-59+0.j,2.4723594895414165e-60+0.j,1.567561898808066e-61+0.j,9.857377093666196e-63+0.j,6.148644838471023e-64+0.j,3.804825567299331e-65+0.j,2.3360471059544016e-66+0.j,1.4232214172584776e-67+0.j,8.605147382670584e-69+0.j,5.1640274439861244e-70+0.j,3.0761755932026452e-71+0.j,1.8191672553936366e-72+0.j,1.068115731563591e-73+0.j,6.227190294784104e-75+0.j,3.6052622219693176e-76+0.j,2.0729749383239983e-77+0.j,1.1838704323030241e-78+0.j,6.7159368080954565e-80+0.j,3.784771569988724e-81+0.j,2.1190476996228778e-82+0.j,1.178816394003804e-83+0.j,6.516155505728718e-85+0.j,3.579407380987483e-86+0.j,1.954064784788803e-87+0.j,1.0602488913451241e-88+0.j,5.718074942578376e-90+0.j,3.065464905211574e-91+0.j,1.6337212112850336e-92+0.j,8.656145199889344e-94+0.j,4.560004886712411e-95+0.j,2.388519624096582e-96+0.j,1.2440646454672328e-97+0.j,6.443695199385992e-99+0.j,3.3191861862201706e-100+0.j,1.700430636991135e-101+0.j,8.664478830235375e-103+0.j
0.010564073308841588+0.j,-0.08076516782320706+0.j,0.3129750620879148+0.j,-0.5803768069406662+0.j,0.17660730594136964+0.j,0.5579311792025496+0.j,0.41409410615758935+0.j,0.1971577485845908+0.j,0.07230670268799291+0.j,0.022082770115293436+0.j,0.005863185087520345+0.j,0.0013906576906317413+0.j,0.00030019926362400193+0.j,0.00005978363804481539+0.j,0.000011096657709221416+0.j,1.935183876259765e-6+0.j,3.1912913696115445e-7+0.j,5.002796290342911e-8+0.j,7.488024894552898e-9+0.j,1.0740899797238977e-9+0.j,1.4811917381580797e-10+0.j,1.9691152537048184e-11+0.j,2.5296520265046522e-12+0.j,3.1469950646460963e-13+0.j,3.7982971419338825e-14+0.j,4.455167110201744e-15+0.j,5.085945025268445e-16+0.j,5.658467896194868e-17+0.j,6.142961327276321e-18+0.j,6.514680589576447e-19+0.j,6.75597595763974e-20+0.j,6.857557315180528e-21+0.j,6.818859932805166e-22+0.j,6.64754242005857e-23+0.j,6.358257488357482e-24+0.j,5.97091132032586e-25+0.j,5.508661412631466e-26+0.j,4.995897249396319e-27+0.j,4.456410868310948e-28+0.j,3.9119067318203885e-29+0.j,3.380934616008832e-30+0.j,2.87826637336758e-31+0.j,2.4146854102489017e-32+0.j,1.9971210453032916e-33+0.j,1.6290397432576542e-34+0.j,1.3110000581468323e-35+0.j,1.0412847687782941e-36+0.j,8.165381880676017e-38+0.j,6.323550629382664e-39+0.j,4.837865391969576e-40+0.j,3.6574592644765747e-41+0.j,2.7331100142050364e-42+0.j,2.0192973403685103e-43+0.j,1.4754267540050043e-44+0.j,1.0663831685267e-45+0.j,7.625824736277663e-47+0.j,5.396769118791574e-48+0.j,3.7804723093796016e-49+0.j,2.6218726231116035e-50+0.j,1.8005911463351032e-51+0.j,1.2247236288176787e-52+0.j,8.251995450271165e-54+0.j,5.5087532263875884e-55+0.j,3.644130748384172e-56+0.j,2.3891925008676645e-57+0.j,1.5527184645181952e-58+0.j,1.0004241814307147e-59+0.j,6.391294614423062e-61+0.j,4.049187625623392e-62+0.j,2.544371921243883e-63+0.j,1.585930840149419e-64+0.j,9.806959307406998e-66+0.j,6.017066058898447e-67+0.j,3.66342764563056e-68+0.j,2.213571098419149e-69+0.j,1.3275516806832386e-70+0.j,7.903312463713101e-72+0.j,4.671032622890009e-73+0.j,2.7409912188574664e-74+0.j,1.5971183063781592e-75+0.j,9.24152679743502e-77+0.j,5.310909500109927e-78+0.j,3.0314669340337783e-79+0.j,1.718836984094644e-80+0.j,9.681721752484581e-82+0.j,5.418058683199374e-83+0.j,3.012619002036124e-84+0.j,1.6645214754197099e-85+0.j,9.139315861440823e-87+0.j,4.987129268679961e-88+0.j,2.704786334225506e-89+0.j,1.4581179647356353e-90+0.j,7.813775302494986e-92+0.j,4.1626337925102844e-93+0.j,2.204673519114493e-94+0.j,1.1609626279834988e-95+0.j,6.078808888210157e-97+0.j,3.164993489017182e-98+0.j,1.6387337666028409e-99+0.j,8.438238740839617e-101+0.j
-0.0023224676017652773+0.j,0.02248028361017255+0.j,-0.11988664353831012+0.j,0.3700228690102906+0.j,-0.5579311792025496+0.j,0.05394845553107208+0.j,0.5201461169328068+0.j,0.4466184425125367+0.j,0.23349068954653024+0.j,0.0921548162524508+0.j,0.029940756123767873+0.j,0.00839077856284822+0.j,0.0020884000702668+0.j,0.0004709135835355293+0.j,0.00009759760631753883+0.j,0.000018794532815996615+0.j,3.3916029428916057e-6+0.j,5.774466134896633e-7+0.j,9.327517453883472e-8+0.j,1.4360713522186774e-8+0.j,2.1156165748204223e-9+0.j,2.992249582885053e-10+0.j,4.07483765408643e-11+0.j,5.356313780867463e-12+0.j,6.811216757355005e-13+0.j,8.395305611216449e-14+0.j,1.0047531720386696e-14+0.j,1.16942691650996e-15+0.j,1.3255328558466747e-16+0.j,1.4650987418663553e-17+0.j,1.5809115958727828e-18+0.j,1.6671483924941795e-19+0.j,1.7198490439894227e-20+0.j,1.7371824894943827e-21+0.j,1.7194886165679102e-22+0.j,1.6691100082657034e-23+0.j,1.5900530688656986e-24+0.j,1.4875346425085217e-25+0.j,1.3674765908826637e-26+0.j,1.2360076576443681e-27+0.j,1.0990214667690128e-28+0.j,9.618245882016181e-30+0.j,8.28892262351953e-31+0.j,7.037341784012729e-32+0.j,5.888604668331447e-33+0.j,4.85829743848141e-34+0.j,3.9535678464524156e-35+0.j,3.174567394942896e-36+0.j,2.516048979955858e-37+0.j,1.968948623351875e-38+0.j,1.521826593041495e-39+0.j,1.1620901871355269e-40+0.j,8.769621542990833e-42+0.j,6.541919182960799e-43+0.j,4.825303100029678e-44+0.j,3.520027794078568e-45+0.j,2.5402245179170336e-46+0.j,1.8138477634766914e-47+0.j,1.2818183940723626e-48+0.j,8.966842979347925e-50+0.j,6.21050565836397e-51+0.j,4.259634061161233e-52+0.j,2.8937166877557367e-53+0.j,1.9474019456003022e-54+0.j,1.2985113111717785e-55+0.j,8.580220198860054e-57+0.j,5.619312420945287e-58+0.j,3.6481028070107587e-59+0.j,2.3480910228242443e-60+0.j,1.4986127457161918e-61+0.j,9.485301963578194e-63+0.j,5.954685129100477e-64+0.j,3.70825113024003e-65+0.j,2.291063819505012e-66+0.j,1.4044823108759445e-67+0.j,8.543938327990929e-69+0.j,5.158374181581648e-70+0.j,3.0912146990975702e-71+0.j,1.8388841073810147e-72+0.j,1.0860112624057661e-73+0.j,6.368156113021434e-75+0.j,3.7079669705313953e-76+0.j,2.144089870302738e-77+0.j,1.2313347392281453e-78+0.j,7.023850317490508e-80+0.j,3.979964765548782e-81+0.j,2.2404020050205697e-82+0.j,1.2530036386963793e-83+0.j,6.962966999560612e-85+0.j,3.84491758970343e-86+0.j,2.1099133944055284e-87+0.j,1.150695674650883e-88+0.j,6.237451000067258e-90+0.j,3.360751546011512e-91+0.j,1.8000281200748e-92+0.j,9.58442579255967e-94+0.j,5.0737193494935386e-95+0.j,2.670479473399829e-96+0.j,1.397599660622415e-97+0.j,7.273353811288128e-99+0.j
0.00046609806432222216+0.j,-0.00545973130476256+0.j,0.03703915365939905+0.j,-0.15903287343148345+0.j,0.41409410615758935+0.j,-0.5201461169328068+0.j,-0.05044012585659808+0.j,0.47218977040614324+0.j,0.4688511043084944+0.j,0.26747189346697336+0.j,0.112962519543391+0.j,0.03885602271073445+0.j,0.01144722999675634+0.j,0.0029795336079823575+0.j,0.0006997454313832508+0.j,0.000150543473761706+0.j,0.0000300106797931451+0.j,5.593030176710462e-6+0.j,9.814473964606354e-7+0.j,1.6310232536810788e-7+0.j,2.579437084332337e-8+0.j,3.897904472497551e-9+0.j,5.647943452617373e-10+0.j,7.870587647032886e-11+0.j,1.0575932653962316e-11+0.j,1.373485185963134e-12+0.j,1.7274577448776137e-13+0.j,2.107934012527937e-14+0.j,2.499648635155384e-15+0.j,2.884760012254294e-16+0.j,3.24433292679142e-17+0.j,3.560001784275144e-18+0.j,3.8155984911129806e-19+0.j,3.998539862152017e-20+0.j,4.1008129038343665e-21+0.j,4.1194620434499186e-22+0.j,4.0565569300274475e-23+0.j,3.918689394052402e-24+0.j,3.7161027479934476e-25+0.j,3.4615893643263294e-26+0.j,3.169301690813003e-27+0.j,2.8536100847115956e-28+0.j,2.5281135535802903e-29+0.j,2.204873559288904e-30+0.j,1.8939032715290872e-31+0.j,1.6029106447065746e-32+0.j,1.3372671977940066e-33+0.j,1.1001571668617226e-34+0.j,8.928537721065551e-36+0.j,7.15069386055018e-37+0.j,5.653323416907688e-38+0.j,4.413526738053544e-39+0.j,3.403501048740795e-40+0.j,2.593283533406325e-41+0.j,1.952891811684951e-42+0.j,1.4538686892241642e-43+0.j,1.070288255402025e-44+0.j,7.79309552427386e-46+0.j,5.613756952165875e-47+0.j,4.001549224803826e-48+0.j,2.8231008051901644e-49+0.j,1.97168412281285e-50+0.j,1.3634733497274392e-51+0.j,9.337631173187878e-53+0.j,6.334128183462496e-54+0.j,4.256704231805533e-55+0.j,2.834459654336381e-56+0.j,1.870459652215209e-57+0.j,1.2234220059897582e-58+0.j,7.932688282690285e-60+0.j,5.099700871649788e-61+0.j,3.2509566006034272e-62+0.j,2.055321315548562e-63+0.j,1.2888678213456644e-64+0.j,8.017765030387737e-66+0.j,4.948447925457593e-67+0.j,3.0304575504652563e-68+0.j,1.8417137190564748e-69+0.j,1.1108628374285438e-70+0.j,6.650761551695629e-72+0.j,3.952772132352677e-73+0.j,2.332368410389084e-74+0.j,1.366475108901797e-75+0.j,7.949842285856359e-77+0.j,4.59313649568623e-78+0.j,2.63569379159471e-79+0.j,1.5022940590619352e-80+0.j,8.50605002792217e-82+0.j,4.7846645595488866e-83+0.j,2.6740053552076414e-84+0.j,1.4848957755099097e-85+0.j,8.193838723734209e-87+0.j,4.493353161391183e-88+0.j,2.4489421925977868e-89+0.j,1.3266112919739664e-90+0.j,7.143278656353568e-92+0.j,3.8235878250660923e-93+0.j,2.0346711954673037e-94+0.j,1.0764565749398705e-95+0.j,5.662479700908714e-97+0.j
-0.00008660272140828438+0.j,0.0011906065113451512+0.j,-0.009800359064914721+0.j,0.053796706188114544+0.j,-0.1971577485845908+0.j,0.4466184425125367+0.j,-0.47218977040614324+0.j,-0.13817470848737873+0.j,0.4176778515432093+0.j,0.4819299277158705+0.j,0.29870121086885465+0.j,0.1343864214730729+0.j,0.0487475386825324+0.j,0.015046336698110686+0.j,0.004083681583034595+0.j,0.0009963508994547021+0.j,0.0002220242450696629+0.j,0.00004572906118500636+0.j,8.786444638365146e-6+0.j,1.5866383545589225e-6+0.j,2.7090056024090685e-7+0.j,4.3952915973246454e-8+0.j,6.8053052075289525e-9+0.j,1.0091528529465365e-9+0.j,1.437699179281864e-10+0.j,1.9731435500498355e-11+0.j,2.614950089054717e-12+0.j,3.353493477773245e-13+0.j,4.1694236411505856e-14+0.j,5.034187383801746e-15+0.j,5.911739704452535e-16+0.j,6.761283632220992e-17+0.j,7.540708772112505e-18+0.j,8.210288001961652e-19+0.j,8.736158052850228e-20+0.j,9.093155307788327e-21+0.j,9.26668949377586e-22+0.j,9.253490093317898e-23+0.j,9.061223436245716e-24+0.j,8.707124425795866e-25+0.j,8.215894501946976e-26+0.j,7.617175393077743e-27+0.j,6.942915359925592e-28+0.j,6.224908481337611e-29+0.j,5.4927211464397024e-30+0.j,4.772138559159182e-31+0.j,4.0841821108204174e-32+0.j,3.4446772547362526e-33+0.j,2.86429816162799e-34+0.j,2.348982787977438e-35+0.j,1.9005992404756438e-36+0.j,1.5177480863869666e-37+0.j,1.1966007913900515e-38+0.j,9.316967263747937e-40+0.j,7.166456616327707e-41+0.j,5.447058637691988e-42+0.j,4.09227529002637e-43+0.j,3.0396617380250443e-44+0.j,2.2328054885618413e-45+0.j,1.6223510087675532e-46+0.j,1.1662882297908889e-47+0.j,8.297150222701273e-49+0.j,5.842585893479805e-50+0.j,4.073070389679217e-51+0.j,2.8116652350895124e-52+0.j,1.922256199350034e-53+0.j,1.3017961756070248e-54+0.j,8.734419640666192e-56+0.j,5.807070049220186e-57+0.j,3.8263271626928936e-58+0.j,2.4990608638064966e-59+0.j,1.618104819877026e-60+0.j,1.0388067761621363e-61+0.j,6.613362888387666e-63+0.j,4.1756931681843074e-64+0.j,2.615235257166162e-65+0.j,1.6248917406099697e-66+0.j,1.0016670924946529e-67+0.j,6.127169303181343e-69+0.j,3.719499385138213e-70+0.j,2.2410233741590034e-71+0.j,1.3402730667093406e-72+0.j,7.957406868924883e-74+0.j,4.69057693207266e-75+0.j,2.745371935013775e-76+0.j,1.5956548072750718e-77+0.j,9.210452728932567e-79+0.j,5.280409828050569e-80+0.j,3.0070329147140203e-81+0.j,1.701104086911869e-82+0.j,9.560553200740641e-84+0.j,5.338643405932109e-85+0.j,2.9621699858391767e-86+0.j,1.6332578516814078e-87+0.j,8.949503478066772e-89+0.j,4.873886567901577e-90+0.j,2.6382520176078613e-91+0.j,1.419557090367243e-92+0.j,7.593041552153577e-94+0.j,4.037708095918824e-95+0.j
0.00001505184738456269+0.j,-0.00023755014489758802+0.j,0.0022986389772322543+0.j,-0.015351520167337521+0.j,0.07230670268799291+0.j,-0.23349068954653024+0.j,0.4688511043084944+0.j,-0.4176778515432093+0.j,-0.21076853897108236+0.j,0.359253202020595+0.j,0.4868987535057599+0.j,0.3269013998390783+0.j,0.1561165925447419+0.j,0.05952605827768309+0.j,0.01919467478136715+0.j,0.005418642128345739+0.j,0.0013704643863324507+0.j,0.0003157053068338732+0.j,0.0000670664778300614+0.j,0.000013265057451502366+0.j,2.4616120734043857e-6+0.j,4.3126990528068453e-7+0.j,7.170488018310409e-8+0.j,1.1363562191903293e-8+0.j,1.7229163134283e-9+0.j,2.50722319177623e-10+0.j,3.511686400284292e-11+0.j,4.745685209116609e-12+0.j,6.201345821035829e-13+0.j,7.850850220217011e-14+0.j,9.64591390383114e-15+0.j,1.1519757837482213e-15+0.j,1.339150718253731e-16+0.j,1.5172554319163172e-17+0.j,1.6774104927620848e-18+0.j,1.8114943440313737e-19+0.j,1.912843712796872e-20+0.j,1.9767940490013667e-21+0.j,2.0010026952251312e-22+0.j,1.9855306853836106e-23+0.j,1.9326927065211424e-24+0.j,1.8467133144587293e-25+0.j,1.7332471181084498e-26+0.j,1.5988296048068944e-27+0.j,1.4503239061400028e-28+0.j,1.2944190640755646e-29+0.j,1.1372201794322137e-30+0.j,9.839534014625252e-32+0.j,8.387919126914938e-33+0.j,7.047950167609632e-34+0.j,5.83942390904021e-35+0.j,4.772398876061655e-36+0.j,3.848716226066758e-37+0.j,3.0637465878087303e-38+0.j,2.4081635557689966e-39+0.j,1.8695936042242844e-40+0.j,1.4340437396419928e-41+0.j,1.087055552078423e-42+0.j,8.145732790174947e-44+0.j,6.035421963402086e-45+0.j,4.422720732555668e-46+0.j,3.206097907887565e-47+0.j,2.2996742532500584e-48+0.j,1.6324924651647167e-49+0.j,1.147151507356472e-50+0.j,7.981069545425912e-52+0.j,5.498634919856704e-53+0.j,3.752164334115764e-54+0.j,2.536406152550375e-55+0.j,1.6987903881866107e-56+0.j,1.127499385800387e-57+0.j,7.416813568210946e-59+0.j,4.836259644721604e-60+0.j,3.126493258992489e-61+0.j,2.0041183021595385e-62+0.j,1.2739943302784297e-63+0.j,8.032455249336884e-65+0.j,5.023684738177141e-66+0.j,3.117055265304862e-67+0.j,1.9189684809820853e-68+0.j,1.1723140064559093e-69+0.j,7.107598309472593e-71+0.j,4.277137235464091e-72+0.j,2.554948010535935e-73+0.j,1.515149091383502e-74+0.j,8.921084637969555e-76+0.j,5.215696072406709e-77+0.j,3.0281778627242643e-78+0.j,1.7460874884658002e-79+0.j,1.0000139977154619e-80+0.j,5.689059996235007e-82+0.j,3.2151941110372983e-83+0.j,1.8052737099297406e-84+0.j,1.0071266544374243e-85+0.j,5.582971310979433e-87+0.j,3.0755388256752256e-88+0.j,1.6837784614932793e-89+0.j,9.161977233771169e-91+0.j,4.955252851944109e-92+0.j,2.664071458159614e-93+0.j
