0.3746557389045578+0.j,0.5249855314332805+0.j,0.5201723718944298+0.j,0.4208250651107437+0.j,0.29484009919822574+0.j,0.18476363228632045+0.j,0.1056953329898339+0.j,0.05597856179308635+0.j,0.027732670254408023+0.j,0.012953447765268076+0.j,0.00573984709351321+0.j,0.002425040106749706+0.j,0.0009809418146358472+0.j,0.00038122951490433555+0.j,0.00014277015915617965+0.j,0.000051654333139447564+0.j,0.0000180951302209685+0.j,6.149675460528092e-6+0.j,2.0310980520107442e-6+0.j,6.529336243292128e-7+0.j,2.0458273552511187e-7+0.j,6.255676457822038e-8+0.j,1.868864797608046e-8+0.j,5.460455983654307e-9+0.j,1.5618460903991588e-9+0.j,4.377066809026369e-10+0.j,1.2028499279508232e-10+0.j,3.243728595868147e-11+0.j,8.589748312788373e-12+0.j,2.2350970475621682e-12+0.j,5.718086259056769e-13+0.j,1.439079546477445e-13+0.j,3.564714531237819e-14+0.j,8.695263184480725e-15+0.j,2.089576224096769e-15+0.j,4.949247141457568e-16+0.j,1.1558536148188435e-16+0.j,2.6626673843635092e-17+0.j,6.052573405338597e-18+0.j,1.3580717232506248e-18+0.j,3.0088993196018103e-19+0.j,6.584619332700701e-20+0.j,1.4237081546935864e-20+0.j,3.042297564894478e-21+0.j,6.42673357960511e-22+0.j,1.3424526753465576e-22+0.j,2.7735437056544156e-23+0.j,5.668929159434072e-24+0.j,1.1465562242083264e-24+0.j,2.2951562734978524e-25+0.j,4.54822775551291e-26+0.j,8.9242568468297e-27+0.j,1.7341447055458236e-27+0.j,3.337815634094778e-28+0.j,6.364736222505285e-29+0.j,1.2025800915356313e-29+0.j,2.2518265815499653e-30+0.j,4.179385759598596e-31+0.j,7.689771001203957e-32+0.j,1.4028212825482452e-32+0.j,2.5377080999323485e-33+0.j,4.55293755005713e-34+0.j,8.102346157509174e-35+0.j,1.430393289268904e-35+0.j,2.5054193194833453e-36+0.j,4.354503948370339e-37+0.j,7.510721628438454e-38+0.j,1.2857579242298335e-38+0.j,2.184840301854574e-39+0.j,3.685616112881599e-40+0.j,6.172712118592829e-41+0.j,1.0265067123600327e-41+0.j,1.695159197613466e-42+0.j,2.780122965836322e-43+0.j,4.528590910099366e-44+0.j,7.327357882010929e-45+0.j,1.17775661640812e-45+0.j,1.8807242965871243e-46+0.j,2.9839585000052815e-47+0.j,4.7042909947048474e-48+0.j,7.369943012136774e-49+0.j,1.1474573846772577e-49+0.j,1.7755977421711267e-50+0.j,2.7309923458276555e-51+0.j,4.1753778686249254e-52+0.j,6.34601752483356e-53+0.j,9.588860190624609e-54+0.j,1.4405299934154464e-54+0.j,2.151770326314156e-55+0.j,3.1960668592272453e-56+0.j,4.7207341769907254e-57+0.j,6.934318654081816e-58+0.j,1.013035877065836e-58+0.j,1.4719677572255486e-59+0.j,2.1274007857202677e-60+0.j,3.0584575543215973e-61+0.j,4.374030289932062e-62+0.j,6.223158524752136e-63+0.j,8.808719306599804e-64+0.j,1.2405381339482444e-64+0.j
-0.5249855314332805+0.j,-0.36097908420032626+0.j,0.013551264732303088+0.j,0.31128477841831426+0.j,0.4285060886595003+0.j,0.4003828702813634+0.j,0.30447126886913617+0.j,0.20120372904205228+0.j,0.119470939284042+0.j,0.06504702052662474+0.j,0.03291945035461305+0.j,0.015638837038759103+0.j,0.007026042786857642+0.j,0.003002638990298635+0.j,0.001226373858489523+0.j,0.0004805659278633921+0.j,0.00018126157107076394+0.j,0.0000659909139753698+0.j,0.00002324479163612485+0.j,7.93842934582312e-6+0.j,2.6333368286796237e-6+0.j,8.498583424281536e-7+0.j,2.672298075231795e-7+0.j,8.197615513530333e-8+0.j,2.4562128441247378e-8+0.j,7.1958949265413075e-9+0.j,2.0633258251322427e-9+0.j,5.795664810068652e-10+0.j,1.5960561774405522e-10+0.j,4.312528548632553e-11+0.j,1.1440885130214481e-11+0.j,2.982044984233827e-12+0.j,7.641158406934614e-13+0.j,1.9259304097388105e-13+0.j,4.777364724621262e-14+0.j,1.166858748573315e-14+0.j,2.8075845509120073e-15+0.j,6.657677376191139e-16+0.j,1.5565668590081063e-16+0.j,3.5895313781484296e-17+0.j,8.167578386248766e-18+0.j,1.8343687823259837e-18+0.j,4.0678242567513842e-19+0.j,8.909577422728113e-20+0.j,1.9279774415138242e-20+0.j,4.1230730608395955e-21+0.j,8.71631482821743e-22+0.j,1.8220100211457761e-22+0.j,3.766888392314611e-23+0.j,7.704285300627811e-24+0.j,1.5591886233236269e-24+0.j,3.1230333461723535e-25+0.j,6.192376485267252e-26+0.j,1.21570533375113e-26+0.j,2.3635978211503382e-27+0.j,4.5517034431588325e-28+0.j,8.683748660102243e-29+0.j,1.6415282355831916e-29+0.j,3.0751726194034826e-30+0.j,5.710055158626701e-31+0.j,1.0510611139781698e-31+0.j,1.918215449062047e-32+0.j,3.471452664290769e-33+0.j,6.230604345120031e-34+0.j,1.1092074982173722e-34+0.j,1.958916241168231e-35+0.j,3.4323719090793977e-36+0.j,5.967624063216912e-37+0.j,1.0296481193620812e-37+0.j,1.7632200439557394e-38+0.j,2.997112681782815e-39+0.j,5.057380654137626e-40+0.j,8.472664476593961e-41+0.j,1.409388241321828e-41+0.j,2.3280954227655423e-42+0.j,3.8192003300731486e-43+0.j,6.222809618917783e-44+0.j,1.0071236286925754e-44+0.j,1.6191980713384796e-45+0.j,2.5862815538630682e-46+0.j,4.104374615418996e-47+0.j,6.472161496865642e-48+0.j,1.0141863304133918e-48+0.j,1.5793785590569216e-49+0.j,2.444488438723039e-50+0.j,3.76058475736395e-51+0.j,5.750690856244358e-52+0.j,8.742039419501454e-53+0.j,1.3211852822761076e-53+0.j,1.985191249214221e-54+0.j,2.9659060648092162e-55+0.j,4.406126403030502e-56+0.j,6.509213368966915e-57+0.j,9.563105048027567e-58+0.j,1.397315532699432e-58+0.j,2.0306772254207725e-59+0.j,2.935373159831062e-60+0.j,4.2207183624552525e-61+0.j,6.037180644698471e-62+0.j,8.590734913455845e-63+0.j
0.5201723718944298+0.j,-0.013551264732303088+0.j,-0.37440610855798184+0.j,-0.291834022926878+0.j,0.015645685805839013+0.j,0.2808155258870411+0.j,0.3918036509961334+0.j,0.3702545281891972+0.j,0.28403184935033643+0.j,0.18898547594713927+0.j,0.11283192057820106+0.j,0.0617074969393696+0.j,0.03134554412267289+0.j,0.01493785436798581+0.j,0.006729105797630793+0.j,0.002882403116096717+0.j,0.0011796459724397123+0.j,0.0004630778529607149+0.j,0.00017494106262145616+0.j,0.00006377961109730774+0.j,0.00002249432384289717+0.j,7.690919887209214e-6+0.j,2.5538814490649257e-6+0.j,8.249957846244918e-7+0.j,2.5963679287236307e-7+0.j,7.971031620763864e-8+0.j,2.3900759238845347e-8+0.j,7.006890253283586e-9+0.j,2.0103968793718483e-9+0.j,5.650301802837387e-10+0.j,1.556875194026407e-10+0.j,4.208810472831096e-11+0.j,1.1171069644446875e-11+0.j,2.9130259035370172e-12+0.j,7.467458006349474e-13+0.j,1.8828989703655055e-13+0.j,4.6723779905440837e-14+0.j,1.1416213898741638e-14+0.j,2.747784690080036e-15+0.j,6.517950943189589e-16+0.j,1.5243602678477812e-16+0.j,3.516273299948765e-17+0.j,8.003080824506657e-18+0.j,1.7978935846677125e-18+0.j,3.9879320951150635e-19+0.j,8.736672788610412e-20+0.j,1.8909923545765866e-20+0.j,4.044859831031916e-21+0.j,8.552754426282199e-22+0.j,1.7881781177236653e-22+0.j,3.6976532794905683e-23+0.j,7.564076517742008e-24+0.j,1.5310847604705788e-24+0.j,3.067264945925339e-25+0.j,6.082797421140059e-26+0.j,1.1943814279018799e-26+0.j,2.3224937251876248e-27+0.j,4.473205356597293e-28+0.j,8.535202194496825e-29+0.j,1.6136692131539275e-29+0.j,3.023383534866511e-30+0.j,5.614611836209056e-31+0.j,1.0336209039849443e-31+0.j,1.8866131649229507e-32+0.j,3.4146582577499225e-33+0.j,6.129359998707228e-34+0.j,1.0913026734641827e-34+0.j,1.927499752082054e-35+0.j,3.3776720714539875e-36+0.j,5.873107880036598e-37+0.j,1.0134386992559952e-37+0.j,1.7356258377970709e-38+0.j,2.9504785364737234e-39+0.j,4.979133047232375e-40+0.j,8.34229888144348e-41+0.j,1.3878196122631526e-41+0.j,2.292655621408497e-42+0.j,3.761362812353584e-43+0.j,6.129049747415815e-44+0.j,9.920245072352249e-45+0.j,1.595040626255079e-45+0.j,2.547879774945914e-46+0.j,4.043716605711186e-47+0.j,6.376948550261889e-48+0.j,9.993335211925931e-49+0.j,1.5563504203617844e-49+0.j,2.409000661057519e-50+0.j,3.7062222053207464e-51+0.j,5.667905689035612e-52+0.j,8.616706034573365e-53+0.j,1.3023196333022442e-53+0.j,1.9569557152523307e-54+0.j,2.923884963693431e-55+0.j,4.343937443304306e-56+0.j,6.41768404181003e-57+0.j,9.429126750387404e-58+0.j,1.3778098398481606e-58+0.j,2.0024306346740235e-59+0.j,2.8946845465943697e-60+0.j,4.1624133506467964e-61+0.j
-0.4208250651107437+0.j,0.31128477841831426+0.j,0.291834022926878+0.j,-0.13830923310789833+0.j,-0.34963843213284973+0.j,-0.20698429885726183+0.j,0.08015974131437699+0.j,0.29895005184443507+0.j,0.37483827989158885+0.j,0.3390663035443488+0.j,0.25375645207446795+0.j,0.16613464749004664+0.j,0.09805611024884743+0.j,0.05316606796874009+0.j,0.026825534339411476+0.j,0.012714842749355098+0.j,0.005702278531744601+0.j,0.0024334841115493462+0.j,0.0009927752424557289+0.j,0.00038866029224108396+0.j,0.00014648009688047645+0.j,0.00005329234957202501+0.j,0.000018760991843930565+0.j,6.403947032132079e-6+0.j,2.123391486327415e-6+0.j,6.850203548457996e-7+0.j,2.1532484483012283e-7+0.j,6.603362784894845e-8+0.j,1.9779970533151266e-8+0.j,5.7934623972598496e-9+0.j,1.6608294322931393e-9+0.j,4.664156238419399e-10+0.j,1.2842165847831574e-10+0.j,3.469357710995368e-11+0.j,9.202581084197556e-12+0.j,2.398293924948357e-12+0.j,6.144552940230388e-13+0.j,1.5485268206562608e-13+0.j,3.840761556443766e-14+0.j,9.37996932534914e-15+0.j,2.256696782026178e-15+0.j,5.350854093378285e-16+0.j,1.2509232087121814e-16+0.j,2.884465966926654e-17+0.j,6.5627802070637826e-18+0.j,1.4738388328691432e-18+0.j,3.268105570296695e-19+0.j,7.157529839880737e-20+0.j,1.548751225671971e-20+0.j,3.3118890088271623e-21+0.j,7.001062453426423e-22+0.j,1.4633873081109383e-22+0.j,3.025309770650001e-23+0.j,6.187269699128364e-24+0.j,1.2521198178852725e-24+0.j,2.507871506369534e-25+0.j,4.972425302876988e-26+0.j,9.761628302077271e-27+0.j,1.8978036657399953e-27+0.j,3.6545684067334547e-28+0.j,6.971953115334357e-29+0.j,1.3178963297697126e-29+0.j,2.468815498886542e-30+0.j,4.584016990400378e-31+0.j,8.43764340917587e-32+0.j,1.5398497351183264e-32+0.j,2.786637109005095e-33+0.j,5.001358416182858e-34+0.j,8.90347703293323e-35+0.j,1.5723605427062195e-35+0.j,2.7549923470515906e-36+0.j,4.789802955095483e-37+0.j,8.26409847478439e-38+0.j,1.4151547768762606e-38+0.j,2.4054236191706682e-39+0.j,4.058873335674931e-40+0.j,6.799727217276697e-41+0.j,1.13108179082741e-41+0.j,1.8683415635854926e-42+0.j,3.0649281969139427e-43+0.j,4.993752018588888e-44+0.j,8.081947989718115e-45+0.j,1.2993503220600457e-45+0.j,2.0753688562046544e-46+0.j,3.293516836654586e-47+0.j,5.193448440481936e-48+0.j,8.138005706013884e-49+0.j,1.2673028202309591e-49+0.j,1.9614454664937418e-50+0.j,3.0174346537238036e-51+0.j,4.614205202091347e-52+0.j,7.01429742525858e-53+0.j,1.060058457820758e-53+0.j,1.5928073272598808e-54+0.j,2.379650720657515e-55+0.j,3.5351498895157746e-56+0.j,5.222453269042127e-57+0.j,7.672559592095928e-58+0.j,1.1210661262112886e-58+0.j,1.6291952985694537e-59+0.j
0.29484009919822574+0.j,-0.4285060886595003+0.j,0.015645685805839013+0.j,0.34963843213284973+0.j,0.10665580951957239+0.j,-0.24588950376934496+0.j,-0.3096647892309917+0.j,-0.10341018150266472+0.j,0.16015855949528215+0.j,0.32469946319455906+0.j,0.35832306288437027+0.j,0.3044095648412714+0.j,0.2190531957679388+0.j,0.13952374869048464+0.j,0.0806699949270331+0.j,0.04303910113382588+0.j,0.021434532863224814+0.j,0.010050591212727722+0.j,0.004466637287331098+0.j,0.0018913987872350676+0.j,0.0007664433765569729+0.j,0.00029829017197307244+0.j,0.00011183723884330521+0.j,0.00004050051968869505+0.j,0.000014198703739804443+0.j,4.828537081822971e-6+0.j,1.5956043452903589e-6+0.j,5.131656190564545e-7+0.j,1.6085023731834174e-7+0.j,4.920016236949565e-8+0.j,1.4702433407693611e-8+0.j,4.296771528577376e-9+0.j,1.2292473184091777e-9+0.j,3.445559817796608e-10+0.j,9.470074132598401e-11+0.j,2.5541299904318426e-11+0.j,6.764379709111544e-12+0.j,1.7602993291616732e-12+0.j,4.503787273761432e-13+0.j,1.1335591045175114e-13+0.j,2.8080971745449903e-14+0.j,6.8500613033441515e-15+0.j,1.646232224744704e-15+0.j,3.899333439768604e-16+0.j,9.106887265148572e-17+0.j,2.0979627282499992e-17+0.j,4.7690593655341806e-18+0.j,1.0701027845254932e-18+0.j,2.3709318551693256e-19+0.j,5.188590429799847e-20+0.j,1.1218784713933188e-20+0.j,2.397350909143299e-21+0.j,5.064357541614951e-22+0.j,1.0578798885759403e-22+0.j,2.1856215423131317e-23+0.j,4.467277077468408e-24+0.j,9.035215945052287e-25+0.j,1.8086570878100321e-25+0.j,3.584152653658473e-26+0.j,7.032605480950873e-27+0.j,1.3665610877197e-27+0.j,2.630299761067819e-28+0.j,5.01559192404195e-29+0.j,9.476640577345811e-30+0.j,1.774490649665734e-30+0.j,3.293437244651618e-31+0.j,6.059660736244063e-32+0.j,1.1054396767288971e-32+0.j,1.9997330139431356e-33+0.j,3.5877284013493194e-34+0.j,6.384634718077857e-35+0.j,1.1271404026460914e-35+0.j,1.974241040853964e-36+0.j,3.431275289833565e-37+0.j,5.918281118734855e-38+0.j,1.01314154378879e-38+0.j,1.7215813553254565e-39+0.j,2.904121914996507e-40+0.j,4.86382147275877e-41+0.j,8.088355332267182e-42+0.j,1.3356901386397283e-42+0.j,2.190564348997885e-43+0.j,3.5682219963873786e-44+0.j,5.773417099961591e-45+0.j,9.279783216755236e-46+0.j,1.481849703704343e-46+0.j,2.351086162526336e-47+0.j,3.7065229331106024e-48+0.j,5.8067535628408005e-49+0.j,9.040711077102733e-50+0.j,1.398966704937843e-50+0.j,2.151691768506187e-51+0.j,3.2896686412827018e-52+0.j,4.99982088824638e-53+0.j,7.55469597976071e-54+0.j,1.1349302042370169e-54+0.j,1.695272922837706e-55+0.j,2.518004194764818e-56+0.j,3.719178669260019e-57+0.j,5.463088242001719e-58+0.j
-0.18476363228632045+0.j,0.4003828702813634+0.j,-0.2808155258870411+0.j,-0.20698429885726183+0.j,0.24588950376934496+0.j,0.2607442051653789+0.j,-0.07530482665043016+0.j,-0.3015975986116292+0.j,-0.23116917613369503+0.j,0.011400041925689592+0.j,0.23464870432542256+0.j,0.3407185857960975+0.j,0.3343180364825472+0.j,0.26577912161140554+0.j,0.18291546401341888+0.j,0.11275377290575705+0.j,0.06355858312846165+0.j,0.03322505170311595+0.j,0.01627060620885987+0.j,0.0075218205908227755+0.j,0.0033025004148247747+0.j,0.0013838158641169573+0.j,0.0005556151471147885+0.j,0.00021448421786468208+0.j,0.00007983447483239616+0.j,0.00002872342986098275+0.j,0.000010010861897991697+0.j,3.3862705712935716e-6+0.j,1.1135735595018587e-6+0.j,3.565470396100467e-7+0.j,1.1130190924594547e-7+0.j,3.3916161703589545e-8+0.j,1.0099751171324415e-8+0.j,2.9420750988027234e-9+0.j,8.391471850989185e-10+0.j,2.345489743942594e-10+0.j,6.42955530239177e-11+0.j,1.729799820710105e-11+0.j,4.570577341203916e-12+0.j,1.1868040493787925e-12+0.j,3.030217924329674e-13+0.j,7.611902641037494e-14+0.j,1.8821740755962217e-14+0.j,4.583346066229561e-15+0.j,1.0996602774859862e-15+0.j,2.6005958622007225e-16+0.j,6.064579545606819e-17+0.j,1.3951071665009654e-17+0.j,3.1670160899231868e-18+0.j,7.097044030529105e-19+0.j,1.5704730529646007e-19+0.j,3.4327608178762653e-20+0.j,7.413862831885998e-21+0.j,1.582542566092395e-21+0.j,3.339584549734388e-22+0.j,6.968941513745623e-23+0.j,1.4384170438797543e-23+0.j,2.9372992395713914e-24+0.j,5.935460610801225e-25+0.j,1.1871265490914786e-25+0.j,2.3505294839816005e-26+0.j,4.60836308185914e-27+0.j,8.947935623606944e-28+0.j,1.7209724808768977e-28+0.j,3.279266293796445e-29+0.j,6.191631452247161e-30+0.j,1.158591880455709e-30+0.j,2.1489268827223886e-31+0.j,3.951345414921409e-32+0.j,7.203850902907942e-33+0.j,1.3023952826959347e-33+0.j,2.335281659272849e-34+0.j,4.153479887844549e-35+0.j,7.328541133630673e-36+0.j,1.2829506334518462e-36+0.j,2.228651190106766e-37+0.j,3.842068795238186e-38+0.j,6.573984237184403e-39+0.j,1.1165567690837519e-39+0.j,1.882644547025453e-40+0.j,3.1516401662152657e-41+0.j,5.2387758410094225e-42+0.j,8.64750433391164e-43+0.j,1.4176246433181797e-43+0.j,2.3082444135022554e-44+0.j,3.7332914794001105e-45+0.j,5.998325418785163e-46+0.j,9.574886062367038e-47+0.j,1.518585187615729e-47+0.j,2.3932177569909437e-48+0.j,3.747981628173999e-49+0.j,5.833358649134339e-50+0.j,9.023580021162114e-51+0.j,1.3874272608901222e-51+0.j,2.120528641489372e-52+0.j,3.221894429003102e-53+0.j,4.866779516396397e-54+0.j,7.309110157587981e-55+0.j,1.0914614818371614e-55+0.j,1.6206952045767859e-56+0.j
0.1056953329898339+0.j,-0.30447126886913617+0.j,0.3918036509961334+0.j,-0.08015974131437699+0.j,-0.3096647892309917+0.j,0.07530482665043016+0.j,0.3038228599312942+0.j,0.09119251452041194+0.j,-0.2160129593510434+0.j,-0.28964473691160125+0.j,-0.11951504782851806+0.j,0.12280538855656485+0.j,0.29059986512248115+0.j,0.34006201282163484+0.j,0.30134623895353135+0.j,0.22471315539138878+0.j,0.14776700643430118+0.j,0.08797841327896518+0.j,0.04823976312368229+0.j,0.02465084567377579+0.j,0.011843684156031887+0.j,0.0053867909557740075+0.j,0.002331962095272386+0.j,0.0009651361492863819+0.j,0.00038329856392038024+0.j,0.00014652999964607092+0.j,0.00005406580349925686+0.j,0.000019299105147019807+0.j,6.678152929800438e-6+0.j,2.2442087796731026e-6+0.j,7.33592379160746e-7+0.j,2.3359063184063518e-7+0.j,7.254838679452354e-8+0.j,2.2002981316912238e-8+0.j,6.523499544663916e-9+0.j,1.892557613332793e-9+0.j,5.377445844622318e-10+0.j,1.4976825270508887e-10+0.j,4.0917709985785356e-11+0.j,1.0973811937139597e-11+0.j,2.890969135232551e-12+0.j,7.485740940097759e-13+0.j,1.906249049839809e-13+0.j,4.7765051746614844e-14+0.j,1.1782691439317378e-14+0.j,2.862774785801444e-15+0.j,6.853795351685512e-16+0.j,1.6175520605681362e-16+0.j,3.764787572818851e-17+0.j,8.644510945804274e-18+0.j,1.958900127186618e-18+0.j,4.382302919423685e-19+0.j,9.681658990030943e-20+0.j,2.1129380915776058e-20+0.j,4.556584419540929e-21+0.j,9.712431152674789e-22+0.j,2.0467611431890836e-22+0.j,4.2654688185585277e-23+0.j,8.792892275355893e-24+0.j,1.793340008531061e-24+0.j,3.6195600766549684e-25+0.j,7.231088159387923e-26+0.j,1.430194177448535e-26+0.j,2.8010130891479924e-27+0.j,5.433079855468145e-28+0.j,1.0439190106269108e-28+0.j,1.987253774811174e-29+0.j,3.7486849576128744e-30+0.j,7.00832639955953e-31+0.j,1.2987562892259895e-31+0.j,2.3860790810819912e-32+0.j,4.346597864939827e-33+0.j,7.852050234737391e-34+0.j,1.406841469832582e-34+0.j,2.500306971561869e-35+0.j,4.408423908243369e-36+0.j,7.712039474979523e-37+0.j,1.3387620360970161e-37+0.j,2.306410311267516e-38+0.j,3.943828920413347e-39+0.j,6.6941541194695086e-40+0.j,1.1280177540243623e-40+0.j,1.8872258348099812e-41+0.j,3.135186447187333e-42+0.j,5.172220976157549e-43+0.j,8.474350791213837e-44+0.j,1.379087500971706e-44+0.j,2.229320462301685e-45+0.j,3.5800304561291284e-46+0.j,5.711783417724747e-47+0.j,9.054486596348726e-48+0.j,1.4262590001131452e-48+0.j,2.232594914298371e-49+0.j,3.4732182564123235e-50+0.j,5.370288975901849e-51+0.j,8.253510504001824e-52+0.j,1.2609170177034947e-52+0.j,1.915012385418671e-53+0.j,2.891503881580626e-54+0.j,4.340824490819727e-55+0.j
-0.05597856179308635+0.j,0.20120372904205228+0.j,-0.3702545281891972+0.j,0.29895005184443507+0.j,0.10341018150266472+0.j,-0.3015975986116292+0.j,-0.09119251452041194+0.j,0.255525308234865+0.j,0.21189409006300125+0.j,-0.09153348066917531+0.j,-0.2828938908446316+0.j,-0.2148604629307754+0.j,0.006881947632714743+0.j,0.2159165765992564+0.j,0.3213207466146679+0.j,0.32211271928724877+0.j,0.2614737165159996+0.j,0.18368295427550752+0.j,0.11553048555240202+0.j,0.06641981368845572+0.j,0.03539485984609405+0.j,0.017660900311693414+0.j,0.008314701512796932+0.j,0.0037158830373506223+0.j,0.001584081583026105+0.j,0.0006467607035502571+0.j,0.00025376524856438444+0.j,0.00009596190166026481+0.j,0.00003506131433212932+0.j,0.000012404136916617741+0.j,4.257426979728275e-6+0.j,1.4200696527664884e-6+0.j,4.6101456534541804e-7+0.j,1.4586674188858654e-7+0.j,4.5037220880047485e-8+0.j,1.3584648497053564e-8+0.j,4.007115943783359e-9+0.j,1.1569908937431827e-9+0.j,3.272785538413536e-10+0.j,9.076967516804309e-11+0.j,2.470130743038356e-11+0.j,6.6001277826125105e-12+0.j,1.7326654429447836e-12+0.j,4.471623681383264e-13+0.j,1.135129510128787e-13+0.j,2.8358387219783576e-14+0.j,6.975673268633899e-15+0.j,1.6902821581559597e-15+0.j,4.036354185888597e-16+0.j,9.502859436015155e-17+0.j,2.2065950927577784e-17+0.j,5.0553790776770875e-18+0.j,1.1431382569756026e-18+0.j,2.5521216304254974e-19+0.j,5.627274980038547e-20+0.j,1.2257985873569511e-20+0.j,2.6386894218859014e-21+0.j,5.614665980114357e-22+0.j,1.1812425635896609e-22+0.j,2.4577734532878133e-23+0.j,5.05866211134907e-24+0.j,1.0301955879667636e-24+0.j,2.076294488615597e-25+0.j,4.142234748334001e-26+0.j,8.181719688074746e-27+0.j,1.6003053939162063e-27+0.j,3.100206206284684e-28+0.j,5.94957261165219e-29+0.j,1.1312630840190755e-29+0.j,2.131555285468965e-30+0.j,3.980656028678746e-31+0.j,7.368944146394506e-32+0.j,1.3524263954865406e-32+0.j,2.461176635210539e-33+0.j,4.44174511344689e-34+0.j,7.950695904883973e-35+0.j,1.4117389128182753e-35+0.j,2.486890363000135e-36+0.j,4.3467580922025515e-37+0.j,7.539331080657429e-38+0.j,1.2978038113815327e-38+0.j,2.2173949013676937e-39+0.j,3.760817601430721e-40+0.j,6.332465275311328e-41+0.j,1.0586672291691749e-41+0.j,1.7574612736441063e-42+0.j,2.8973037859509455e-43+0.j,4.743790081935588e-44+0.j,7.714719290988241e-45+0.j,1.2462840796962145e-45+0.j,2.0001115425108558e-46+0.j,3.189103771195847e-47+0.j,5.052384862586671e-48+0.j,7.953764063448442e-49+0.j,1.2443191339592806e-49+0.j,1.9346709064930257e-50+0.j,2.9897254421839316e-51+0.j,4.592363487235037e-52+0.j,7.012179863221647e-53+0.j,1.064417625678955e-53+0.j
0.027732670254408023+0.j,-0.119470939284042+0.j,0.28403184935033643+0.j,-0.37483827989158885+0.j,0.16015855949528215+0.j,0.23116917613369503+0.j,-0.2160129593510434+0.j,-0.21189409006300125+0.j,0.1505496043163551+0.j,0.27009476478798067+0.j,0.037812592492093476+0.j,-0.22527719875513122+0.j,-0.26655867640346853+0.j,-0.09819571143750007+0.j,0.12644337201589814+0.j,0.28040678613098124+0.j,0.3259979364446099+0.j,0.29016070734467236+0.j,0.21828879052632347+0.j,0.14513900314058753+0.j,0.08748376973190386+0.j,0.048596736141551605+0.j,0.02516805446223977+0.j,0.012257354758164495+0.j,0.005651318993219358+0.j,0.0024798715293512493+0.j,0.001040245097700432+0.j,0.0004186554770274217+0.j,0.00016215834607519308+0.j,0.00006060954688110903+0.j,0.000021911310780278266+0.j,7.677228287938735e-6+0.j,2.611745354104519e-6+0.j,8.640603034981966e-7+0.j,2.7839983617040005e-7+0.j,8.747205501420857e-8+0.j,2.683220221632294e-8+0.j,8.044436983762457e-9+0.j,2.359464188916607e-9+0.j,6.776427396275629e-10+0.j,1.907297432181426e-10+0.j,5.2650154723350096e-11+0.j,1.4264402549146207e-11+0.j,3.795488222036652e-12+0.j,9.924525871853306e-13+0.j,2.5517040557282836e-13+0.j,6.454516415387807e-14+0.j,1.6070522720877442e-14+0.j,3.940361399715764e-15+0.j,9.518680178792906e-16+0.j,2.26639662693019e-16+0.j,5.320927985339392e-17+0.j,1.2322409400490814e-17+0.j,2.815896006899924e-18+0.j,6.351822339744638e-19+0.j,1.4147559350047464e-19+0.j,3.1124333469049996e-20+0.j,6.765213873246767e-21+0.j,1.4532744457792388e-21+0.j,3.086132661049981e-22+0.j,6.480275637574546e-23+0.j,1.345831203399668e-23+0.j,2.7650802079055667e-24+0.j,5.621374057195378e-25+0.j,1.1310673706990226e-25+0.j,2.2528672551955361e-26+0.j,4.442938145902447e-27+0.j,8.677119057981578e-28+0.j,1.6785390114008168e-28+0.j,3.216732413941755e-29+0.j,6.108017531700618e-30+0.j,1.1493678563733636e-30+0.j,2.1436818882779233e-31+0.j,3.9634269713596305e-32+0.j,7.26532538783802e-33+0.j,1.3206121242871953e-33+0.j,2.380629266342419e-34+0.j,4.256600289582291e-35+0.j,7.549967357049765e-36+0.j,1.3285965039595303e-36+0.j,2.319850558990236e-37+0.j,4.0197331687724415e-38+0.j,6.912810630190138e-39+0.j,1.1799965911425686e-39+0.j,1.99950521244261e-40+0.j,3.3637655453504894e-41+0.j,5.6186850905774365e-42+0.j,9.319500534183483e-43+0.j,1.5351172316498144e-43+0.j,2.511436931814599e-44+0.j,4.081075173781167e-45+0.j,6.587751703910133e-46+0.j,1.0564473877790939e-46+0.j,1.683229356187261e-47+0.j,2.6647674097223497e-48+0.j,4.1920922262184585e-49+0.j,6.553780856225578e-50+0.j,1.0183001205609839e-50+0.j,1.5725877656977145e-51+0.j,2.414019977689074e-52+0.j
