0.43267948652284005+0.j,0.-0.5600678019093605j,-0.5126251488969196+0.j,0.+0.3831012609162553j,0.24794644510925445+0.j,0.-0.14353148699545537j,-0.07584830139667602+0.j,0.+0.03710830689169174j,0.016982453982191822+0.j,0.-0.007327460602357407j,-0.002999354454327198+0.j,0.+0.0011705925345943848j,0.0004374107249588341+0.j,0.-0.00015703340638259825j,-0.00005432532510808483+0.j,0.+0.000018156452792592907j,5.875506537032111e-6+0.j,0.-1.8445700526987197e-6j,-5.627729325460689e-7+0.j,0.+1.6712087507567165e-7j,4.8371549947052454e-8+0.j,0.-1.3663270186830894e-8j,-3.770662105228732e-9+0.j,0.+1.0177192721658657e-9j,2.689036381783138e-10+0.j,0.-6.961470291566886e-11j,-1.767211790627713e-11+0.j,0.+4.402314028436957e-12j,1.0769022970367897e-12+0.j,0.-2.5885204756683003e-13j,-6.117377446994735e-14+0.j,0.+1.4221936363139635e-14j,3.25430341688202e-15+0.j,0.-7.332893416286612e-16j,-1.6278343716809755e-16+0.j,0.+3.5616438737394545e-17j,7.683755596164207e-18+0.j,0.-1.6351100230030785e-18j,-3.4334401604794413e-19+0.j,0.+7.116582355463745e-20j,1.4565177587293506e-20+0.j,0.-2.9444091327728454e-21j,-5.880954390251433e-22+0.j,0.+1.160881482645275e-22j,2.2653527914529834e-23+0.j,0.-4.3712323250998776e-24j,-8.34255875029353e-25+0.j,0.+1.5751598926469263e-25j,2.9429191209028124e-26+0.j,0.-5.4419504987623694e-27j,-9.961939162391729e-28+0.j,0.+1.805648025979012e-28j,3.241199221557494e-29+0.j,0.-5.7629133735996375e-30j,-1.0151249727700407e-30+0.j,0.+1.7717909025244008e-31j,3.064733772910505e-32+0.j,0.-5.254478588976985e-33j,-8.930791086262218e-34+0.j,0.+1.5050059771373742e-34j,2.514993690520776e-35+0.j,0.-4.1681782461603497e-36j,-6.852116499745155e-37+0.j,0.+1.117451708423318e-37j,1.8080609942536142e-38+0.j,0.-2.9028908010000804e-39j,-4.6252267815679e-40+0.j,0.+7.314252193990898e-41j,1.1481265887363409e-41+0.j,0.-1.7891202429716022e-42j,-2.7679918678734515e-43+0.j,0.+4.252163309918322e-44j,6.486612997122037e-45+0.j,0.-9.82722406290684e-46j,-1.4787314124731457e-46+0.j,0.+2.2102070875529785e-47j,3.281712047692221e-48+0.j,0.-4.840936759052471e-49j,-7.0950654836800605e-50+0.j,0.+1.0332779525730546e-50j,1.4953624455784828e-51+0.j,0.-2.1506922022206963e-52j,-3.074295678620495e-53+0.j,0.+4.3679824899753804e-54j,6.169011019618538e-55+0.j,0.-8.661246193538508e-56j,-1.2089419789817017e-56+0.j,0.+1.6777225126207814e-57j,2.315011199707408e-58+0.j,0.-3.176379565381258e-59j,-4.333965391773497e-60+0.j,0.+5.880835659328919e-61j,7.936324735435591e-62+0.j,0.-1.0652517487884227e-62j,-1.4222064022913513e-63+0.j,0.+1.8887528254607833e-64j,2.495248543859732e-65+0.j,0.-3.279459289273373e-66j,-4.28808619429362e-67+0.j,0.+5.5785356073266896e-68j
0.-0.5600678019093605j,-0.29228195146071095+0.j,0.-0.12850463295805034j,-0.39199991290851677+0.j,0.+0.44525635999904567j,0.3686354697650284+0.j,0.-0.25339955355170435j,-0.1526421093742927+0.j,0.+0.08297575995879473j,0.04146257036072999+0.j,0.-0.019289048748958055j,-0.008432498139476002+0.j,0.+0.0034888594910833723j,0.0013738400432973944+0.j,0.-0.0005172455656698093j,-0.00018689905327278768+0.j,0.+0.00006502045400924365j,0.000021837690714961024+0.j,0.-7.097384950010453e-6j,-2.236746193411073e-6+0.j,0.+6.847743043851157e-7j,2.0398031615137054e-7+0.j,0.-5.920560764770162e-8j,-1.6766106780986877e-8+0.j,0.+4.637712321827765e-9j,1.2544077168409505e-9+0.j,0.-3.320916338955816e-10j,-8.612858694451175e-11+0.j,0.+2.190089528809866e-11j,5.464233788675629e-12+0.j,0.-1.3386066646344034e-12j,-3.221920413206467e-13+0.j,0.+7.623899459081182e-14j,1.7745367457716855e-14+0.j,0.-4.065065182879217e-15j,-9.169372680766577e-16+0.j,0.+2.0375264644352922e-16j,4.4621945971955324e-17+0.j,0.-9.635064696542035e-18j,-2.0520644215801063e-18+0.j,0.+4.3123877050565106e-19j,8.945134758547477e-20+0.j,0.-1.832071120388013e-20j,-3.706133183289111e-21+0.j,0.+7.407185429280619e-22j,1.463062864064234e-22+0.j,0.-2.856726484529193e-23j,-5.515478709957788e-24+0.j,0.+1.0532091321523616e-24j,1.9896018372770006e-25+0.j,0.-3.719091039109738e-26j,-6.880521354025468e-27+0.j,0.+1.2601166659793072e-27j,2.2850325043456263e-28+0.j,0.-4.1034596290465303e-29j,-7.299024612072035e-30+0.j,0.+1.2862164602594168e-30j,2.2458083787968774e-31+0.j,0.-3.886089969708778e-32j,-6.66506022415059e-33+0.j,0.+1.1332181042829284e-33j,1.9103192463570889e-34+0.j,0.-3.193331853376777e-35j,-5.294053984290115e-36+0.j,0.+8.705575128858225e-37j,1.420129856028184e-37+0.j,0.-2.2984499007086242e-38j,-3.691234341765665e-39+0.j,0.+5.882871384607042e-40j,9.305468904685885e-41+0.j,0.-1.4610560250479174e-41j,-2.2773106685172248e-42+0.j,0.+3.524116374187504e-43j,5.414959288256671e-44+0.j,0.-8.262288237578858e-45j,-1.2520096662204064e-45+0.j,0.+1.884334820125843e-46j,2.817028713134689e-47+0.j,0.-4.183559829200883e-48j,-6.172482859080772e-49+0.j,0.+9.048356668220517e-50j,1.317987269622258e-50+0.j,0.-1.9077404061198698e-51j,-2.7442767383515597e-52+0.j,0.+3.9234693345738094e-53j,5.575434468327651e-54+0.j,0.-7.875621751232922e-55j,-1.105909279084793e-55+0.j,0.+1.54387731787338e-56j,2.1428615920388872e-57+0.j,0.-2.957278645220924e-58j,-4.058216932106072e-59+0.j,0.+5.537970249307681e-60j,7.515626380847701e-61+0.j,0.-1.0143906037778994e-61j,-1.3617469890449104e-62+0.j,0.+1.8182933408407348e-63j,2.415084921293156e-64+0.j,0.-3.190993334431133e-65j,-4.1943823639572366e-66+0.j
-0.5126251488969196+0.j,0.-0.12850463295805034j,-0.40990111538959095+0.j,0.+0.20140869340309564j,-0.14683235060033611+0.j,0.+0.36660330653788864j,0.40656097332758157+0.j,0.-0.33435517119985453j,-0.2293372331180923+0.j,0.+0.13806784047973933j,0.07505802863825704+0.j,0.-0.03751863750385523j,-0.01746199519380254+0.j,0.+0.00763741756562148j,0.00316140876425188+0.j,0.-0.001245468255543251j,-0.0004691177003546535+0.j,0.+0.000169577722897056j,0.00005901689792387964+0.j,0.-0.00001982833540418229j,-6.446444601596397e-6+0.j,0.+2.03222095677614e-6j,6.223357996758584e-7+0.j,0.-1.854301134131831e-7j,-5.383464015087563e-8+0.j,0.+1.524864077412295e-8j,4.21887078239573e-9+0.j,0.-1.1413498358077408e-9j,-3.022179661042704e-10+0.j,0.+7.839475938362955e-11j,1.993767151893168e-11+0.j,0.-4.975200158048719e-12j,-1.2189872819312637e-12+0.j,0.+2.9344208073530135e-13j,6.944530587065623e-14+0.j,0.-1.6166123076295657e-14j,-3.703742350115483e-15+0.j,0.+8.355311934225356e-16j,1.856836629110654e-16+0.j,0.-4.0669057091384485e-17j,-8.782402015809005e-18+0.j,0.+1.870642542499935e-18j,3.931487849815044e-19+0.j,0.-8.155745192497944e-20j,-1.6705332302542045e-20+0.j,0.+3.3796236899001756e-21j,6.755129333469488e-22+0.j,0.-1.3343668506372798e-22j,-2.6056223968130412e-23+0.j,0.+5.031012723612764e-24j,9.607604044153183e-25+0.j,0.-1.8150721070566346e-25j,-3.393053891111094e-26+0.j,0.+6.277700541904739e-27j,1.149779112113113e-27+0.j,0.-2.0850650511676294e-28j,-3.74455452241244e-29+0.j,0.+6.660960025639862e-30j,1.1738357837125222e-30+0.j,0.-2.049682403603352e-31j,-3.5468813723204194e-32+0.j,0.+6.083551690692637e-33j,1.034392455659333e-33+0.j,0.-1.7437970456598766e-34j,-2.915087811882539e-35+0.j,0.+4.832958170964259e-36j,7.94764981984333e-37+0.j,0.-1.2965385146772046e-37j,-2.0984955819196906e-38+0.j,0.+3.3702324121132896e-39j,5.3714604688826e-40+0.j,0.-8.496805706555584e-41j,-1.3341304729014807e-41+0.j,0.+2.0795403606516732e-42j,3.2181671462973507e-43+0.j,0.-4.945002225371652e-44j,-7.545434404237437e-45+0.j,0.+1.1434149910383515e-45j,1.7209421111574423e-46+0.j,0.-2.572830387306333e-47j,-3.8210021153061085e-48+0.j,0.+5.637704703532983e-49j,8.264622423915741e-50+0.j,0.-1.2038576624789746e-50j,-1.742583423749408e-51+0.j,0.+2.5067576093865873e-52j,3.583972001810765e-53+0.j,0.-5.093106387423106e-54j,-7.194462524426821e-55+0.j,0.+1.0102812022802108e-55j,1.4104075436806642e-56+0.j,0.-1.9576490014110775e-57j,-2.7017280814944358e-58+0.j,0.+3.707602355269398e-59j,5.059607574641732e-60+0.j,0.-6.866565260023172e-61j,-9.268033092954263e-62+0.j,0.+1.2441897221015876e-62j,1.6613525626738785e-63+0.j,0.-2.2066719997460557e-64j
0.+0.3831012609162553j,-0.39199991290851677+0.j,0.+0.20140869340309564j,-0.2593819210655197+0.j,0.+0.34229926475987554j,0.0844146922197768+0.j,0.+0.21461927685919815j,0.3711577719318674+0.j,0.-0.37460861790438366j,-0.2940412020736736+0.j,0.+0.19598295682425027j,0.11568629805799413+0.j,0.-0.0619873643834375j,-0.030642353894943575+0.j,0.+0.014136085168742716j,0.006138346417181153+0.j,0.-0.002525698985094165j,-0.0009899926075704853+0.j,0.+0.00037127366690988195j,0.0001337042499660237+0.j,0.-0.00004637890648641591j,-0.00001553694517471084+0.j,0.+5.0381888077407354e-6j,1.5845919138536794e-6+0.j,0.-4.842432044981296e-7j,-1.4401142023404451e-7+0.j,0.+4.173788512740388e-8j,1.1803644906581852e-8+0.j,0.-3.2610241386159823e-9j,-8.810469171351148e-10+0.j,0.+2.330059331079214e-10j,6.037251994723294e-11+0.j,0.-1.5337947272827947e-11j,-3.8236247337088e-12+0.j,0.+9.359745372464642e-13j,2.2511941301509216e-13+0.j,0.-5.323316728041836e-14j,-1.2382696330176608e-14+0.j,0.+2.8349099381091605e-15j,6.39098673271629e-16+0.j,0.-1.4193902825511267e-16j,-3.1069192054133545e-17+0.j,0.+6.7054907556173e-18j,1.427486770558965e-18+0.j,0.-2.998568291403354e-19j,-6.217377232105667e-20+0.j,0.+1.27290304515956e-20j,2.5740356918963695e-21+0.j,0.-5.142740860584017e-22j,-1.0154513783773106e-22+0.j,0.+1.982101628679396e-23j,3.825670452086408e-24+0.j,0.-7.303173953592297e-25j,-1.3792441122541778e-25+0.j,0.+2.5774760830743256e-26j,4.7672364190958025e-27+0.j,0.-8.728668021187404e-28j,-1.5824339785954342e-28+0.j,0.+2.8410787195716285e-29j,5.052443767447142e-30+0.j,0.-8.90138852098493e-31j,-1.5539130567550252e-31+0.j,0.+2.688315968978681e-32j,4.6098621646954065e-33+0.j,0.-7.83639966204864e-34j,-1.3207812809964973e-34+0.j,0.+2.2074629739241516e-35j,3.659018277906679e-36+0.j,0.-6.0159306808868495e-37j,-9.812162955741358e-38+0.j,0.+1.5878342685420164e-38j,2.5496301268763413e-39+0.j,0.-4.062863823830668e-40j,-6.425698606461535e-41+0.j,0.+1.0087647196666773e-41j,1.572127981097636e-42+0.j,0.-2.4325404141605307e-43j,-3.737238063963434e-44+0.j,0.+5.701683812546285e-45j,8.638913125191781e-46+0.j,0.-1.3000483212949661e-46j,-1.943318559402967e-47+0.j,0.+2.885700590504918e-48j,4.257149915728691e-49+0.j,0.-6.239987113891591e-50j,-9.08827052972077e-51+0.j,0.+1.3153654675333058e-51j,1.891965567303049e-52+0.j,0.-2.704672927013349e-53j,-3.84311464646263e-54+0.j,0.+5.428133747204857e-55j,7.621617641142871e-56+0.j,0.-1.0639060444680968e-56j,-1.4765504281733064e-57+0.j,0.+2.0375622940577076e-58j,2.795884174677701e-59+0.j,0.-3.8150528949521397e-60j,-5.177044401543567e-61+0.j,0.+6.986978358567771e-62j,9.378832178586126e-63+0.j
0.24794644510925445+0.j,0.+0.44525635999904567j,-0.14683235060033611+0.j,0.+0.34229926475987554j,-0.037842880296673716+0.j,0.+0.3280682943875292j,0.24228991112753245+0.j,0.+0.04369810068852843j,0.2824464216496177+0.j,0.-0.37160692108815097j,-0.33807809978023373+0.j,0.+0.25012779519954903j,0.16025578833003087+0.j,0.-0.09191731424296914j,-0.04817759847767006+0.j,0.+0.023401620398274314j,0.010642038635437485+0.j,0.-0.004566130080330131j,-0.0018597999343056696+0.j,0.+0.0007226376517780269j,0.0002689549629279782+0.j,0.-0.00009621177969391421j,-0.00003317660693966912+0.j,0.+0.000011055590778693933j,3.568035254870908e-6+0.j,0.-1.1174025761685334e-6j,-3.4014540121058883e-7+0.j,0.+1.007987855239634e-7j,2.9118945997261083e-8+0.j,0.-8.210355038416573e-9j,-2.2620429011759173e-9+0.j,0.+6.095874489645093e-10j,1.6083242105125493e-10+0.j,0.-4.15802165347429e-11j,-1.0541915138095062e-11+0.j,0.+2.622950790073423e-12j,6.409052733789205e-13+0.j,0.-1.5388816963055342e-13j,-3.633125512759528e-14+0.j,0.+8.43837326299766e-15j,1.929143292042417e-15+0.j,0.-4.3431836657083266e-16j,-9.633583717010075e-17+0.j,0.+2.106153993476878e-17j,4.540368081301658e-18+0.j,0.-9.655109777396969e-19j,-2.026031816330432e-19+0.j,0.+4.196697995398675e-20j,8.583878567171596e-21+0.j,0.-1.7342384108978003e-21j,-3.461879448627067e-22+0.j,0.+6.829917763567087e-23j,1.3320983251618346e-23+0.j,0.-2.569129575864436e-24j,-4.900849980244675e-25+0.j,0.+9.248997455157305e-26j,1.7272438428273263e-26+0.j,0.-3.192583426095422e-27j,-5.841851999278431e-28+0.j,0.+1.0584371338412074e-28j,1.899192501530309e-29+0.j,0.-3.375532745328641e-30j,-5.943771690659246e-31+0.j,0.+1.0370568988145737e-31j,1.793227010394901e-32+0.j,0.-3.073471589372493e-33j,-5.222170015097248e-34+0.j,0.+8.797616762777789e-35j,1.4697162615936564e-35+0.j,0.-2.4350985013988276e-36j,-4.0019562540988495e-37+0.j,0.+6.524650416799328e-38j,1.0554212457406196e-38+0.j,0.-1.6940685099742704e-39j,-2.698509350059046e-40+0.j,0.+4.266329887499051e-41j,6.695310879201419e-42+0.j,0.-1.0430850477029339e-42j,-1.6134178539543907e-43+0.j,0.+2.477971919664651e-44j,3.7792991496553393e-45+0.j,0.-5.724444190117979e-46j,-8.611983965995059e-47+0.j,0.+1.2869465359879945e-47j,1.9104854377789736e-48+0.j,0.-2.817671858603523e-49j,-4.128926094616253e-50+0.j,0.+6.012006508808529e-51j,8.699056345919071e-52+0.j,0.-1.2509186981497617e-52j,-1.7878179883282474e-53+0.j,0.+2.5397270183043012e-54j,3.586342496054122e-55+0.j,0.-5.034405548595451e-56j,-7.025970977495657e-57+0.j,0.+9.748898283723424e-58j,1.3450065697145335e-58+0.j,0.-1.8451893949007454e-59j,-2.5172859145464916e-60+0.j,0.+3.4152772330972756e-61j
0.-0.14353148699545537j,0.3686354697650284+0.j,0.+0.36660330653788864j,0.0844146922197768+0.j,0.+0.3280682943875292j,0.15206962322301196+0.j,0.+0.21912378354963527j,0.3119772893581456+0.j,0.-0.10822865700127664j,0.16382545184453048+0.j,0.-0.3298245579628491j,-0.35665662929703934+0.j,0.+0.2947272825039051j,0.2051955071132259+0.j,0.-0.1259179885868898j,-0.0698992948468674+0.j,0.+0.03570161718922155j,0.016979703699446354+0.j,0.-0.007587019835317759j,-0.0032070962872992226+0.j,0.+0.0012895823846805605j,0.0004954984810848535+0.j,0.-0.00018261022415952478j,-0.0000647560231465062+0.j,0.+0.000022156117994761j,7.331526251237374e-6+0.j,0.-2.3511662033410954e-6j,-7.320759823761144e-7+0.j,0.+2.216770581956993e-7j,6.537488988721943e-8+0.j,0.-1.880172678628517e-8j,-5.279562806929671e-9+0.j,0.+1.4490449841065192e-9j,3.8911597343915724e-10+0.j,0.-1.0232542464135993e-10j,-2.6372909411872967e-11+0.j,0.+6.6671076339931146e-12j,1.6543678968661967e-12+0.j,0.-4.032089330794934e-13j,-9.658285955500069e-14+0.j,0.+2.275057942071987e-14j,5.272807040233982e-15+0.j,0.-1.203007229445341e-15j,-2.7032000586829646e-16+0.j,0.+5.985029140822558e-17j,1.3062188280079135e-17+0.j,0.-2.8112566605000573e-18j,-5.9687570494935825e-19+0.j,0.+1.250608873217848e-19j,2.586787270965544e-20+0.j,0.-5.283741759215567e-21j,-1.066098535306772e-21+0.j,0.+2.1254696548398212e-22j,4.1882758995974356e-23+0.j,0.-8.159320435599091e-24j,-1.5718873645335433e-24+0.j,0.+2.9953197175703753e-25j,5.647033836123558e-26+0.j,0.-1.0535373618836517e-26j,-1.9454711471693055e-27+0.j,0.+3.5565931387206494e-28j,6.43819104545184e-29+0.j,0.-1.1542403719333366e-29j,-2.049796398225681e-30+0.j,0.+3.60648105050081e-31j,6.287654502692399e-32+0.j,0.-1.0864175313091188e-32j,-1.8607003684698396e-33+0.j,0.+3.1593216720474626e-34j,5.318790364731147e-35+0.j,0.-8.879638649988903e-36j,-1.4702827057247391e-36+0.j,0.+2.4148344194138944e-37j,3.9346925096133445e-38+0.j,0.-6.361000103136533e-39j,-1.020431203964731e-39+0.j,0.+1.6245637180078071e-40j,2.5670475048174984e-41+0.j,0.-4.0264581403381155e-42j,-6.2697640400016805e-43+0.j,0.+9.693111230174962e-44j,1.488000845087665e-44+0.j,0.-2.2683700706724663e-45j,-3.4342901401633677e-46+0.j,0.+5.164316744308987e-47j,7.714023584821573e-48+0.j,0.-1.1446681761607332e-48j,-1.687509263497525e-49+0.j,0.+2.4718210639949516e-50j,3.5977225858533866e-51+0.j,0.-5.2037051779063816e-52j,-7.480072232290087e-53+0.j,0.+1.068660866410459e-53j,1.517564435944925e-54+0.j,0.-2.1421942179425144e-55j,-3.0061152268859634e-56+0.j,0.+4.1938933253561725e-57j,5.81732490945867e-58+0.j,0.-8.023280783515989e-59j,-1.1003511283385624e-59+0.j
-0.07584830139667602+0.j,0.-0.25339955355170435j,0.40656097332758157+0.j,0.+0.21461927685919815j,0.24228991112753245+0.j,0.+0.21912378354963527j,0.2678641929426094+0.j,0.+0.07181832272037053j,0.303047598560431+0.j,0.-0.2191250106449885j,0.03720405902692419+0.j,0.-0.25811163531169706j,-0.34864188438255095+0.j,0.+0.3253925526844637j,0.2469007543469273+0.j,0.-0.1621559833808291j,-0.09527877797348958+0.j,0.+0.05112196009470548j,0.0254003971288007+0.j,0.-0.011806431112033035j,-0.005173858326453982+0.j,0.+0.002150744706945989j,0.0008523081437876781+0.j,0.-0.00032331082700516806j,-0.00011780378665866384+0.j,0.+0.00004135168805676486j,0.000014019330095406164+0.j,0.-4.600715801587603e-6j,-1.4643210396372664e-6+0.j,0.+4.528065932052813e-7j,1.3624704487415845e-7+0.j,0.-3.994694296912312e-8j,-1.1426889425675087e-8+0.j,0.+3.192685853811062e-9j,8.722080717434877e-10+0.j,0.-2.332027836267099e-10j,-6.107698046748223e-11+0.j,0.+1.5682037546686114e-11j,3.950328042640649e-12+0.j,0.-9.769465110796049e-13j,-2.3735347206314e-13+0.j,0.+5.668510121045527e-14j,1.331481462079928e-14+0.j,0.-3.0776773359454814e-15j,-7.004025305774338e-16+0.j,0.+1.5700414307079306e-16j,3.468197092132658e-17+0.j,0.-7.552756033551774e-18j,-1.6221318035027536e-18+0.j,0.+3.437215413655938e-19j,7.188195663504016e-20+0.j,0.-1.484124902112974e-20j,-3.0261900158804242e-21+0.j,0.+6.095765467012535e-22j,1.2133653599961168e-22+0.j,0.-2.3872915525953966e-23j,-4.643909455923712e-24+0.j,0.+8.933781493803873e-25j,1.7000606586993887e-25+0.j,0.-3.2008906771116073e-26j,-5.964174044886654e-27+0.j,0.+1.1000050078792173e-27j,2.008593767508568e-28+0.j,0.-3.631846090138593e-29j,-6.504024805720257e-30+0.j,0.+1.1538115240525606e-30j,2.02796803623611e-31+0.j,0.-3.532106434305663e-32j,-6.097098509061153e-33+0.j,0.+1.0432712957428682e-33j,1.7697888810562e-34+0.j,0.-2.9768651237609354e-35j,-4.965598306628018e-36+0.j,0.+8.21519705785301e-37j,1.3482042963758828e-37+0.j,0.-2.1950291160813834e-38j,-3.5458922354448865e-39+0.j,0.+5.684124927643179e-40j,9.042845785701282e-41+0.j,0.-1.427904475990511e-41j,-2.2381715001793225e-42+0.j,0.+3.4828440218529943e-43j,5.381038657708464e-44+0.j,0.-8.255308875192038e-45j,-1.2577032037584214e-45+0.j,0.+1.903013940524242e-46j,2.85999293264585e-47+0.j,0.-4.2695912018517403e-48j,-6.332046641880228e-49+0.j,0.+9.32986876972576e-50j,1.3658933168880678e-50+0.j,0.-1.9870240440896203e-51j,-2.8725590518276354e-52+0.j,0.+4.12712731098412e-53j,5.893490192901054e-54+0.j,0.-8.365174747618738e-55j,-1.1802837282215385e-55+0.j,0.+1.6555306888334836e-56j,2.3086453547133888e-57+0.j,0.-3.2009247053045315e-58j
0.+0.03710830689169174j,-0.1526421093742927+0.j,0.-0.33435517119985453j,0.3711577719318674+0.j,0.+0.04369810068852843j,0.3119772893581456+0.j,0.+0.07181832272037053j,0.30300085798163495+0.j,0.-0.07148712500229802j,0.23641813722017366+0.j,0.-0.28010633484466j,-0.07964174648002618+0.j,0.-0.16737659846217195j,-0.31592253060857367+0.j,0.+0.3393799118426551j,0.28209189597362677+0.j,0.-0.1985422572307593j,-0.1234701522467279+0.j,0.+0.0695505258930482j,0.03607115885124158+0.j,0.-0.017425233160497235j,-0.007909147101458788+0.j,0.+0.0033958764175108856j,0.0013867619108897734+0.j,0.-0.00054102055868134j,-0.00020239717606158037+0.j,0.+0.00007283609780541448j,0.000025282546303243324+0.j,0.-8.485021696476876e-6j,-2.7589476841527104e-6+0.j,0.+8.707406908063171e-7j,2.671768223154161e-7+0.j,0.-7.981962255235702e-8j,-2.3248524598921468e-8+0.j,0.+6.609614577266262e-9j,1.8362235361531072e-9+0.j,0.-4.989726727584389e-10j,-1.327478007756604e-10+0.j,0.+3.460536846548092e-11j,8.84633948047119e-12+0.j,0.-2.2192251385266326e-12j,-5.466989998316512e-13+0.j,0.+1.323353842383635e-13j,3.149475133178777e-14+0.j,0.-7.37347787812847e-15j,-1.6990312415644367e-15+0.j,0.+3.8550900852454336e-16j,8.617257210091215e-17+0.j,0.-1.8984140009775003e-17j,-4.123593732316159e-18+0.j,0.+8.834666626405931e-19j,1.8676323713049873e-19+0.j,0.-3.89698818668024e-20j,-8.02870222915943e-21+0.j,0.+1.63371151679687e-21j,3.284338617970117e-22+0.j,0.-6.525079817502296e-23j,-1.2814637291541891e-23+0.j,0.+2.4884071557902063e-24j,4.779014878690229e-25+0.j,0.-9.07945485239076e-26j,-1.706805274080376e-26+0.j,0.+3.1754504708129218e-27j,5.848095504934265e-28+0.j,0.-1.0663465003888464e-28j,-1.925487501532277e-29+0.j,0.+3.443674168875557e-30j,6.101265738991477e-31+0.j,0.-1.071048391315229e-31j,-1.8632089635943223e-32+0.j,0.+3.2125276983361054e-33j,5.4907562754533e-34+0.j,0.-9.304269249502698e-35j,-1.5633631572869386e-35+0.j,0.+2.6051072149053362e-36j,4.305644031312282e-37+0.j,0.-7.059179634779493e-38j,-1.1482301836355967e-38+0.j,0.+1.853171547536663e-39j,2.9680139202762997e-40+0.j,0.-4.717697032646781e-41j,-7.443147839498128e-42+0.j,0.+1.1657166312395636e-42j,1.812529153266696e-43+0.j,0.-2.7981905384754634e-44j,-4.289564609395834e-45+0.j,0.+6.530327615421059e-46j,9.873783224368235e-47+0.j,0.-1.4828560984665068e-47j,-2.212178218379593e-48+0.j,0.+3.2785723465550495e-49j,4.827584482734767e-50+0.j,0.-7.063035748022032e-51j,-1.0268438187586827e-51+0.j,0.+1.4835529005752273e-52j,2.1302015037261255e-53+0.j,0.-3.040114124857139e-54j,-4.31263203197217e-55+0.j,0.+6.081479601395402e-56j,8.525517091855427e-57+0.j
0.016982453982191822+0.j,0.+0.08297575995879473j,-0.2293372331180923+0.j,0.-0.37460861790438366j,0.2824464216496177+0.j,0.-0.10822865700127664j,0.303047598560431+0.j,0.-0.07148712500229802j,0.27028508859301503+0.j,0.-0.18401927042878705j,0.13613407669263022+0.j,0.-0.2920060956838795j,-0.17413998712957388+0.j,0.-0.06878357415426839j,-0.262610495816408+0.j,0.+0.33561696357755233j,0.30807619142329445+0.j,0.-0.2329170138157468j,-0.15337573507460686+0.j,0.+0.09067675120435165j,0.0490589283346278+0.j,0.-0.02461251792992249j,-0.011561728717214679+0.j,0.+0.005123343101814592j,0.002154346400582351+0.j,0.-0.0008637720841095006j,-0.00033154357727091787+0.j,0.+0.0001222380093711203j,0.00004341618008127022+0.j,0.-0.000014892379696057796j,-4.944188556694074e-6+0.j,0.+1.5917824623629965e-6j,4.978245442644937e-7+0.j,0.-1.514748343935184e-7j,-4.490320014297168e-8+0.j,0.+1.2984661116879346e-8j,3.6668656861573968e-9+0.j,0.-1.0123298584924685e-9j,-2.7348012909594875e-10+0.j,0.+7.23580962598661e-11j,1.8765397773851434e-11+0.j,0.-4.773790183618099e-12j,-1.1920820660470778e-12+0.j,0.+2.9239353183274955e-13j,7.04872991703849e-14+0.j,0.-1.6710184078930712e-14j,-3.8977072858476426e-15+0.j,0.+8.949756278598355e-16j,2.0239082301322841e-16+0.j,0.-4.5096204880132864e-17j,-9.904669685369358e-18+0.j,0.+2.145172603770838e-18j,4.583202996658696e-19+0.j,0.-9.663057220382788e-20j,-2.0111519355441894e-20+0.j,0.+4.133321418295879e-21j,8.390925786939778e-22+0.j,0.-1.6830740694791919e-22j,-3.336565825255709e-23+0.j,0.+6.5390456555107776e-24j,1.26723539872784e-24+0.j,0.-2.429035221919166e-25j,-4.60622169084115e-26+0.j,0.+8.643450255608156e-27j,1.6052903152761859e-27+0.j,0.-2.951436094502595e-28j,-5.372943550058468e-29+0.j,0.+9.686630879300038e-30j,1.7297932909591693e-30+0.j,0.-3.060223494168252e-31j,-5.364426518724321e-32+0.j,0.+9.319139364931133e-33j,1.604646302274625e-33+0.j,0.-2.7390511977287123e-34j,-4.63556182747328e-35+0.j,0.+7.779433340516735e-36j,1.2947825917664358e-36+0.j,0.-2.1375046358814012e-37j,-3.500538015729893e-38+0.j,0.+5.6876714316941664e-39j,9.169780778493842e-40+0.j,0.-1.467098763703733e-40j,-2.3296215060653774e-41+0.j,0.+3.671852438904467e-42j,5.745207761925563e-43+0.j,0.-8.924675200333198e-44j,-1.3765420530361278e-44+0.j,0.+2.1083365001909497e-45j,3.2069011623273025e-46+0.j,0.-4.844702613854534e-47j,-7.269828885706216e-48+0.j,0.+1.0836657489712897e-48j,1.6047898756782714e-49+0.j,0.-2.361181064354321e-50j,-3.4519491268139126e-51+0.j,0.+5.014853638928709e-52j,7.240104979357188e-53+0.j,0.-1.0388606770018921e-53j,-1.4815895863802638e-54+0.j,0.+2.1003334271582472e-55j
