0.030480793836792357+0.j,0.08053690817737347+0.j,0.15046955431000822+0.j,0.22953910645478215+0.j,0.3032462021601101+0.j,0.3583265991941066+0.j,0.38652011675179837+0.j,0.38600396124150754+0.j,0.3605914687089096+0.j,0.31758711360396963+0.j,0.26535761287271914+0.j,0.21139946727052372+0.j,0.16124339918731795+0.j,0.11816230339157449+0.j,0.08344178959039905+0.j,0.05692547456447108+0.j,0.03760238121175747+0.j,0.024096810744727575+0.j,0.015006934729711327+0.j,0.009096700005826682+0.j,0.005374493651953224+0.j,0.0030988216845012568+0.j,0.0017456369472684979+0.j,0.0009617422312394417+0.j,0.0005187065659371222+0.j,0.00027410718563014266+0.j,0.00014203730584960215+0.j,0.0000722252782131834+0.j,0.000036064414611000994+0.j,0.00001769491854246139+0.j,8.536043504420933e-6+0.j,4.050834054745328e-6+0.j,1.8920741079944214e-6+0.j,8.702616628064329e-7+0.j,3.943474829338315e-7+0.j,1.761220494150717e-7+0.j,7.755881401745207e-8+0.j,3.368984220948973e-8+0.j,1.4440288102713498e-8+0.j,6.109592352947355e-9+0.j,2.552412823061185e-9+0.j,1.0532407869749314e-9+0.j,4.294095542705804e-10+0.j,1.7302392308482306e-10+0.j,6.892051215190115e-11+0.j,2.7146317148892825e-11+0.j,1.0575494464131015e-11+0.j,4.0758710231132615e-12+0.j,1.55442042239129e-12+0.j,5.867311325732962e-13+0.j,2.1924152296403788e-13+0.j,8.111597667297339e-14+0.j,2.972168378316317e-14+0.j,1.0787086317847441e-14+0.j,3.878608576982849e-15+0.j,1.3818575897640617e-15+0.j,4.8790801693703e-16+0.j,1.7075333936803266e-16+0.j,5.92412056458303e-17+0.j,2.037823480907686e-17+0.j,6.951197313644325e-18+0.j,2.3515996037189555e-18+0.j,7.891075761828208e-19+0.j,2.626846029921291e-19+0.j,8.675875480829134e-20+0.j,2.8433171945379896e-20+0.j,9.247450665614942e-21+0.j,2.9850616239159504e-21+0.j,9.564615683216433e-22+0.j,3.042367396909786e-22+0.j,9.607962908956765e-23+0.j,3.0128036091229625e-23+0.j,9.381520981036762e-24+0.j,2.9012189371275645e-24+0.j,8.911141156916795e-25+0.j,2.7187631252458107e-25+0.j,8.240114647896697e-26+0.j,2.4811702838236397e-26+0.j,7.422974168438967e-27+0.j,2.2066481124583373e-27+0.j,6.518636574200099e-28+0.j,1.9137400205704474e-28+0.j,5.583990777012004e-29+0.j,1.6194752886972792e-29+0.j,4.6687794861429834e-30+0.j,1.3380199184206249e-30+0.j,3.8122557877436765e-31+0.j,1.0799187598161858e-31+0.j,3.0417143661606525e-32+0.j,8.519068397653788e-33+0.j,2.3726819687860604e-33+0.j,6.571848046122272e-34+0.j,1.8103488852977504e-34+0.j,4.960089170319261e-35+0.j,1.3517433346464066e-35+0.j,3.664385142460918e-36+0.j,9.881757147480861e-37+0.j,2.651044323385515e-37+0.j,7.075752450884407e-38+0.j,1.8789867284651477e-38+0.j
-0.08053690817737347+0.j,-0.18231529059265633+0.j,-0.2836770068876058+0.j,-0.3458714912630413+0.j,-0.3421644210347792+0.j,-0.26869793941423725+0.j,-0.14355315723850068+0.j,0.0027294146005635766+0.j,0.13902273342304758+0.j,0.24263995498371801+0.j,0.3031659206898458+0.j,0.32152811760810135+0.j,0.3062689923058282+0.j,0.2691607552134309+0.j,0.22165144036015774+0.j,0.17275913661432898+0.j,0.12834820231685376+0.j,0.0913695576376004+0.j,0.0625825136502905+0.j,0.0413782456383054+0.j,0.02648109423350463+0.j,0.01644126093373703+0.j,0.009922408355988116+0.j,0.0058306478744150885+0.j,0.0033410195330941367+0.j,0.0018692818355003447+0.j,0.0010223843339760017+0.j,0.0005472125464254648+0.j,0.00028689019644909553+0.j,0.00014745898056090328+0.j,0.00007436497089947595+0.j,0.0000368234913653187+0.j,0.000017915705195702564+0.j,8.569717042426064e-6+0.j,4.032501795849832e-6+0.j,1.8676382871963355e-6+0.j,8.51804986646887e-7+0.j,3.827559336124522e-7+0.j,1.695237430588077e-7+0.j,7.403669419795434e-8+0.j,3.18964232099898e-8+0.j,1.3560524436631002e-8+0.j,5.6911866945092994e-9+0.j,2.3586597955432904e-9+0.j,9.656078338042553e-10+0.j,3.906063574568029e-10+0.j,1.5617251680011482e-10+0.j,6.173259668291799e-11+0.j,2.4131344860506865e-11+0.j,9.330671280683576e-12+0.j,3.5695316839370627e-12+0.j,1.3513715350657646e-12+0.j,5.064044525284027e-13+0.j,1.8787528825910528e-13+0.j,6.902044170366132e-14+0.j,2.5113361789379e-14+0.j,9.051715874922513e-15+0.j,3.232457166799423e-15+0.j,1.1438904980426983e-15+0.j,4.0119659198119134e-16+0.j,1.3948254803850836e-16+0.j,4.8077147297748235e-17+0.j,1.6431519397917473e-17+0.j,5.5692771743037495e-18+0.j,1.872241263111682e-18+0.j,6.243447988334646e-19+0.j,2.0655839841235032e-19+0.j,6.780646179247515e-20+0.j,2.2088268586872923e-20+0.j,7.141106637149983e-21+0.j,2.2915638425486217e-21+0.j,7.299764996175126e-22+0.j,2.308568380224937e-22+0.j,7.249009692551937e-23+0.j,2.260271103474007e-23+0.j,6.99891807793156e-24+0.j,2.152440934078165e-24+0.j,6.575091930606351e-25+0.j,1.9951790871956343e-25+0.j,6.014639176358539e-26+0.j,1.80144947089999e-26+0.j,5.361121045843754e-27+0.j,1.5854240735457596e-27+0.j,4.659357000086362e-28+0.j,1.3609142780868967e-28+0.j,3.950867945551444e-29+0.j,1.1401005100872457e-29+0.j,3.270497377963203e-30+0.j,9.326848635480103e-31+0.j,2.6444552184092055e-31+0.j,7.454983556109e-32+0.j,2.089751777473994e-32+0.j,5.8251615281834125e-33+0.j,1.6147808618212347e-33+0.j,4.451824788551758e-34+0.j,1.2206953778827483e-34+0.j,3.329251942353198e-35+0.j,9.03193834213961e-36+0.j,2.437443166677489e-36+0.j,6.543815503855474e-37+0.j
0.15046955431000822+0.j,0.2836770068876058+0.j,0.34768708670703874+0.j,0.2987702641932882+0.j,0.1501400377055394+0.j,-0.038992922277690814+0.j,-0.1971937544851936+0.j,-0.2736628138754345+0.j,-0.2542815707041437+0.j,-0.1584198528493966+0.j,-0.023854674124843486+0.j,0.11026634778306021+0.j,0.2153681555210231+0.j,0.27795456116447204+0.j,0.2980142955528593+0.j,0.28424632118524584+0.j,0.24883977917222438+0.j,0.20348757408141807+0.j,0.15718385980947547+0.j,0.11558402729253797+0.j,0.0813740682725061+0.j,0.05509084486202249+0.j,0.03599115637059207+0.j,0.02275494714148008+0.j,0.01395582834012536+0.j,0.008319851749987362+0.j,0.004829639768950489+0.j,0.002734106070145472+0.j,0.0015114761894122692+0.j,0.0008169432242855739+0.j,0.0004321678397280179+0.j,0.0002239767346533275+0.j,0.00011382150870877836+0.j,0.000056762875611407555+0.j,0.00002779980283229625+0.j,0.000013379799899190747+0.j,6.332265030001037e-6+0.j,2.948637230972051e-6+0.j,1.3516680710520743e-6+0.j,6.102715730398719e-7+0.j,2.7150910480314463e-7+0.j,1.1908165822871994e-7+0.j,5.150911254962506e-8+0.j,2.1982191283596672e-8+0.j,9.259020601425469e-9+0.j,3.850498387779319e-9+0.j,1.581500420661884e-9+0.j,6.417374765828651e-10+0.j,2.5734139941269064e-10+0.j,1.0201128627299858e-10+0.j,3.998429182504462e-11+0.j,1.5500442906736548e-11+0.j,5.944538991291925e-12+0.j,2.2558633590005776e-12+0.j,8.472756444206037e-13+0.j,3.1502619240249456e-13+0.j,1.1597582376822196e-13+0.j,4.228364134675367e-14+0.j,1.527014917720104e-14+0.j,5.463347901736047e-15+0.j,1.9368447486907146e-15+0.j,6.804935532368004e-16+0.j,2.369827200918006e-16+0.j,8.18164240154864e-17+0.j,2.8006623971821347e-17+0.j,9.506935019127707e-18+0.j,3.2006684736808336e-18+0.j,1.0688582912074911e-18+0.j,3.541080330666338e-19+0.j,1.1639725526646697e-19+0.j,3.7965958201902105e-20+0.j,1.2289730082385126e-20+0.j,3.948542147917919e-21+0.j,1.259291441391095e-21+0.j,3.9871071312407513e-22+0.j,1.253364806463547e-22+0.j,3.912275776212596e-23+0.j,1.2127100349822275e-23+0.j,3.7333782192965434e-24+0.j,1.14157727977134e-24+0.j,3.4674215382350273e-25+0.j,1.0462719685811753e-25+0.j,3.1365828106288846e-26+0.j,9.342858308327527e-27+0.j,2.7653447013888145e-27+0.j,8.1339229639133e-28+0.j,2.377748922230576e-28+0.j,6.908442336545236e-29+0.j,1.9951461871805873e-29+0.j,5.7277124545318e-30+0.j,1.6346707650438516e-30+0.j,4.638226656110577e-31+0.j,1.3085053497665552e-31+0.j,3.670536148552429e-32+0.j,1.0238631882758603e-32+0.j,2.8401422670270096e-33+0.j,7.835211397094104e-34+0.j,2.1498092360340972e-34+0.j,5.866961921507786e-35+0.j,1.592633181662609e-35+0.j
-0.22953910645478215+0.j,-0.3458714912630413+0.j,-0.2987702641932882+0.j,-0.1080825857204759+0.j,0.11595375122617463+0.j,0.2533130883850173+0.j,0.24567187157130999+0.j,0.11625018833471176+0.j,-0.0589866831388207+0.j,-0.19876142918029222+0.j,-0.25284379972539267+0.j,-0.21388792565054138+0.j,-0.10800827874460167+0.j,0.024308945101952306+0.j,0.14583402563622436+0.j,0.2327666135318488+0.j,0.2768373131030275+0.j,0.2819398367885505+0.j,0.2586590441107666+0.j,0.21924896108620434+0.j,0.17430172307391656+0.j,0.13125526896319628+0.j,0.09428272998991828+0.j,0.06494266008253291+0.j,0.04307129750534732+0.j,0.02759519396886173+0.j,0.017125435469044877+0.j,0.010318080447311796+0.j,0.006047097174900931+0.j,0.0034531354978954536+0.j,0.0019241355830696423+0.j,0.0010475520028338486+0.j,0.0005578719038197366+0.j,0.0002909123001270918+0.j,0.00014868412117144484+0.j,0.0000745437143999726+0.j,0.000036689208664123646+0.j,0.000017740080931788797+0.j,8.432326925354105e-6+0.j,3.942548170136782e-6+0.j,1.814213539605637e-6+0.j,8.220698832612288e-7+0.j,3.669863675920058e-7+0.j,1.6147684116020412e-7+0.j,7.006088265555198e-8+0.j,2.998615356402809e-8+0.j,1.2665148953652889e-8+0.j,5.280797858383815e-9+0.j,2.174379361772605e-9+0.j,8.844161569404669e-10+0.j,3.55463879356835e-10+0.j,1.4121375939677727e-10+0.j,5.5465182580994176e-11+0.j,2.1544641597339682e-11+0.j,8.278311056215343e-12+0.j,3.1472497168928882e-12+0.j,1.184149286246204e-12+0.j,4.4102381866916784e-13+0.j,1.6262545608209765e-13+0.j,5.938444976447879e-14+0.j,2.1478206222866968e-14+0.j,7.695633732126704e-15+0.j,2.7320512308232904e-15+0.j,9.611814938744727e-16+0.j,3.351701797965859e-16+0.j,1.1586104952867667e-16+0.j,3.970890485256076e-17+0.j,1.3495241382181335e-17+0.j,4.548596694354379e-18+0.j,1.520680155514547e-18+0.j,5.043356449471372e-19+0.j,1.659505023514156e-19+0.j,5.418369220578178e-20+0.j,1.7556665199388024e-20+0.j,5.6461125966972006e-21+0.j,1.8023545957976903e-21+0.j,5.711652564111139e-22+0.j,1.7970509843064946e-22+0.j,5.614110740523162e-23+0.j,1.7416749584456358e-23+0.j,5.366129634852468e-24+0.j,1.6421178226389894e-24+0.j,4.9915637455058135e-25+0.j,1.5072907921002958e-25+0.j,4.521926630164974e-26+0.j,1.3478853151539782e-26+0.j,3.992282828157213e-27+0.j,1.1750697032300361e-27+0.j,3.4372734216524854e-28+0.j,9.993231608252924e-29+0.j,2.887830677606477e-29+0.j,8.295509861002713e-30+0.j,2.368923035751927e-30+0.j,6.725514528889542e-31+0.j,1.898437286832683e-31+0.j,5.328340447414139e-32+0.j,1.48710208024955e-32+0.j,4.127339538658572e-33+0.j,1.1392186767697065e-33+0.j,3.127359165571568e-34+0.j
0.3032462021601101+0.j,0.3421644210347792+0.j,0.1501400377055394+0.j,-0.11595375122617463+0.j,-0.2612701415519807+0.j,-0.2050139910184946+0.j,-0.014315439094929706+0.j,0.1714141565578085+0.j,0.24233043679781743+0.j,0.1741055079522478+0.j,0.01976483089403672+0.j,-0.13672472234207467+0.j,-0.2277740345136123+0.j,-0.2268294621603259+0.j,-0.1471847862385733+0.j,-0.025103714827620232+0.j,0.09980093372465386+0.j,0.19824145770910262+0.j,0.2563678946738138+0.j,0.27408251957426+0.j,0.259983988625419+0.j,0.2259728897282409+0.j,0.18326311856513408+0.j,0.14028570513339786+0.j,0.10217449669246845+0.j,0.0712219819168608+0.j,0.04772964763835005+0.j,0.030861876535949823+0.j,0.019310199769624812+0.j,0.011720338718752495+0.j,0.00691480800470421+0.j,0.003972636281503079+0.j,0.0022259148510720456+0.j,0.0012180381633502806+0.j,0.0006517198684434915+0.j,0.0003413331822830379+0.j,0.00017516069579122352+0.j,0.00008814928952464602+0.j,0.00004353857782632972+0.j,0.000021121396123728718+0.j,0.000010070657987492754+0.j,4.722273340707536e-6+0.j,2.178981845184343e-6+0.j,9.899167482036007e-7+0.j,4.4300002488583824e-7+0.j,1.9537636394866987e-7+0.j,8.49559506725333e-8+0.j,3.643743324268012e-8+0.j,1.542062803048878e-8+0.j,6.441917533788745e-9+0.j,2.6572767443618294e-9+0.j,1.0827011442079111e-9+0.j,4.358778929094579e-10+0.j,1.734334900560334e-10+0.j,6.822351584454359e-11+0.j,2.6538938726957513e-11+0.j,1.0211539754361153e-11+0.j,3.88742494909284e-12+0.j,1.4645226988410786e-12+0.j,5.461215783051495e-13+0.j,2.0161993128594897e-13+0.j,7.370830484796365e-14+0.j,2.6688402560611804e-14+0.j,9.572666571227376e-15+0.j,3.401929601187435e-15+0.j,1.1980491027564271e-15+0.j,4.1817001246613006e-16+0.j,1.4468701101553317e-16+0.j,4.96331131804283e-17+0.j,1.6882756531630975e-17+0.j,5.695179086721745e-18+0.j,1.905565121464449e-18+0.j,6.324857845225823e-19+0.j,2.0827856442410895e-19+0.j,6.805494159823714e-20+0.j,2.206727765033861e-20+0.j,7.101709926115427e-21+0.j,2.268567351451884e-21+0.j,7.193877000673891e-22+0.j,2.2648711235599817e-22+0.j,7.08008293477682e-23+0.j,2.1978166559386795e-23+0.j,6.775564634754092e-24+0.j,2.0746359399161973e-24+0.j,6.309878307405948e-25+0.j,1.9064348245180736e-25+0.j,5.722462977122881e-26+0.j,1.7066372335545732e-26+0.j,5.0574641355422584e-27+0.j,1.489337138198495e-27+0.j,4.358692021635993e-28+0.j,1.267814709612696e-28+0.j,3.665426191550706e-29+0.j,1.0534019374138541e-29+0.j,3.0095098538560098e-30+0.j,8.54790700076504e-31+0.j,2.4138806454335373e-31+0.j,6.777861880564683e-32+0.j,1.8924256272452331e-32+0.j,5.2543830925046075e-33+0.j
-0.3583265991941066+0.j,-0.26869793941423725+0.j,0.038992922277690814+0.j,0.2533130883850173+0.j,0.2050139910184946+0.j,-0.01901824963848769+0.j,-0.20766593820250742+0.j,-0.21948737722354728+0.j,-0.0695226807615262+0.j,0.11939107912906634+0.j,0.22286753687617084+0.j,0.19087482221427643+0.j,0.05733294734835006+0.j,-0.09924475912045466+0.j,-0.20563946021736032+0.j,-0.22526807718754047+0.j,-0.1628352564766815+0.j,-0.05022539434632401+0.j,0.0732032117108665+0.j,0.17588728434260686+0.j,0.24095862460658451+0.j,0.2657909472104461+0.j,0.25745445223396446+0.j,0.22728897471360957+0.j,0.18661752737038995+0.j,0.14431066942607781+0.j,0.10601204184428208+0.j,0.07444617697932965+0.j,0.05021490424152209+0.j,0.03265594637494895+0.j,0.0205380640893886+0.j,0.012523523429322407+0.j,0.0074198422722635505+0.j,0.0042792011703449775+0.j,0.0024061593359671896+0.j,0.0013209571541282557+0.j,0.0007089168717518071+0.j,0.0003723282425037495+0.j,0.0001915640742331496+0.j,0.00009663883045556679+0.j,0.00004784047868814053+0.j,0.000023257968099031632+0.j,0.00001111168524070241+0.j,5.220307953879764e-6+0.j,2.4131029027778363e-6+0.j,1.098136348886351e-6+0.j,4.922188517291931e-7+0.j,2.1741423325879108e-7+0.j,9.467569001127552e-8+0.j,4.06622005180225e-8+0.j,1.7231198306770042e-8+0.j,7.207302810199918e-9+0.j,2.9765573090514146e-9+0.j,1.2141803658786115e-9+0.j,4.893452527958986e-10+0.j,1.94912441171521e-10+0.j,7.674995474373528e-11+0.j,2.9884605567272354e-11+0.j,1.1509559687128967e-11+0.j,4.385483816590372e-12+0.j,1.653579292383697e-12+0.j,6.171317654137532e-13+0.j,2.2801775033290373e-13+0.j,8.342302481416404e-14+0.j,3.0228370938637013e-14+0.j,1.0850173782097267e-14+0.j,3.8586038489380766e-15+0.j,1.3597862174455481e-15+0.j,4.749310637874893e-16+0.j,1.6442956094718783e-16+0.j,5.643986261644596e-17+0.j,1.9209395045149443e-17+0.j,6.483743306710278e-18+0.j,2.1706153602669547e-18+0.j,7.208474734963011e-19+0.j,2.3750016793685973e-19+0.j,7.764245139868738e-20+0.j,2.51885015651075e-20+0.j,8.110068775562376e-21+0.j,2.5918842485878552e-21+0.j,8.222876476741265e-22+0.j,2.589976504769385e-22+0.j,8.099854050299238e-23+0.j,2.5154284796614687e-23+0.j,7.757879059797299e-24+0.j,2.376358291541666e-24+0.j,7.230348017147733e-25+0.j,2.1853661802785546e-25+0.j,6.562136805817497e-26+0.j,1.9577610332580003e-26+0.j,5.8036836421147544e-27+0.j,1.7096720292117198e-27+0.j,5.005199320394535e-28+0.j,1.4563408912395723e-28+0.j,4.2118274720994906e-29+0.j,1.2108097943835424e-29+0.j,3.460272383978576e-30+0.j,9.831144870315055e-31+0.j,2.7770715631687295e-31+0.j,7.79988567446757e-32+0.j
0.38652011675179837+0.j,0.14355315723850068+0.j,-0.1971937544851936+0.j,-0.24567187157130999+0.j,-0.014315439094929706+0.j,0.20766593820250742+0.j,0.20498706523327856+0.j,0.012452027711952278+0.j,-0.17844939349363745+0.j,-0.21393244279973117+0.j,-0.08626977109704052+0.j,0.09587101541827148+0.j,0.20809379772723413+0.j,0.19144525567574536+0.j,0.07022051777983783+0.j,-0.08215212669226227+0.j,-0.19221392215781405+0.j,-0.2199153977480876+0.j,-0.16595585302697144+0.j,-0.05946021280420938+0.j,0.06120727215927667+0.j,0.16408864748498658+0.j,0.23123967362197753+0.j,0.2588951900796335+0.j,0.25327715671643025+0.j,0.22526624636670112+0.j,0.18605343196679763+0.j,0.1445818197411408+0.j,0.10665625673480414+0.j,0.07517132899191709+0.j,0.050866895169703795+0.j,0.033174754066530844+0.j,0.020918195146430264+0.j,0.012785179299403295+0.j,0.007591057787312099+0.j,0.004386535441570627+0.j,0.0024709757952258867+0.j,0.0013588138249083384+0.j,0.0007303689896896533+0.j,0.00038415199999152286+0.j,0.00019791576891760312+0.j,0.00009997016838740755+0.j,0.00004954883514876116+0.j,0.00002411563484367491+0.j,0.000011533692363950365+0.j,5.4240155835424996e-6+0.j,2.5096547128180275e-6+0.j,1.1431060692548377e-6+0.j,5.12815440757854e-7+0.j,2.2669677450949972e-7+0.j,9.879469477638724e-8+0.j,4.2462763155369243e-8+0.j,1.8006968969487362e-8+0.j,7.536890038898391e-9+0.j,3.1146936404054387e-9+0.j,1.2713179687600233e-9+0.j,5.126786209725779e-10+0.j,2.043232897881376e-10+0.j,8.049987058675613e-11+0.j,3.1361307197941613e-11+0.j,1.2084432834145956e-11+0.j,4.60678407994266e-12+0.j,1.7378426438500861e-12+0.j,6.488751202248361e-13+0.j,2.3985168684298504e-13+0.j,8.778987208627234e-14+0.j,3.1823752445709065e-14+0.j,1.1427352126400142e-14+0.j,4.065423394887412e-15+0.j,1.4332025434077206e-15+0.j,5.00753260855195e-16+0.j,1.734301291387977e-16+0.j,5.954940528246118e-17+0.j,2.0274380750478096e-17+0.j,6.845386103498471e-18+0.j,2.2923937500507084e-18+0.j,7.6151785067189435e-19+0.j,2.5097317943815764e-19+0.j,8.207025634107901e-20+0.j,2.6632299431921927e-20+0.j,8.577237015793186e-21+0.j,2.741901877083238e-21+0.j,8.701027074963216e-22+0.j,2.741259546732332e-22+0.j,8.575043829105824e-23+0.j,2.6636263309324946e-23+0.j,8.216823341471245e-24+0.j,2.517503187415244e-24+0.j,7.661470015273303e-25+0.j,2.316165770810399e-25+0.j,6.956343513895134e-26+0.j,2.0757909678648126e-26+0.j,6.154798237371105e-27+0.j,1.8134562089923414e-27+0.j,5.310041459360053e-28+0.j,1.5453256182993701e-28+0.j,4.469986148354501e-29+0.j,1.2852524804111544e-29+0.j,3.6736524456746515e-30+0.j,1.0439159119107342e-30+0.j
-0.38600396124150754+0.j,0.0027294146005635766+0.j,0.2736628138754345+0.j,0.11625018833471176+0.j,-0.1714141565578085+0.j,-0.21948737722354728+0.j,-0.012452027711952278+0.j,0.192551665847872+0.j,0.191522871330537+0.j,0.011304166415220656+0.j,-0.16954360888348033+0.j,-0.2038878714187619+0.j,-0.08229128681295561+0.j,0.09239444321342918+0.j,0.20061773110079753+0.j,0.1848347341120613+0.j,0.06775490031631416+0.j,-0.07992203834402721+0.j,-0.1869149368432325+0.j,-0.21403294168775935+0.j,-0.16163164019201287+0.j,-0.05785541979873073+0.j,0.05996720238640404+0.j,0.1606080404125991+0.j,0.22644180875589817+0.j,0.25368340748391266+0.j,0.24833899520776748+0.j,0.22101294008372166+0.j,0.18264981055973067+0.j,0.14201730343927385+0.j,0.10482046758954772+0.j,0.07391471240463353+0.j,0.05004034660014269+0.j,0.0326503283567025+0.j,0.020596242059157752+0.j,0.012593443532222508+0.j,0.0074800512628297195+0.j,0.004323942434126523+0.j,0.0024365467406651004+0.j,0.0013403147372707314+0.j,0.0007206474474775823+0.j,0.00037914986738194384+0.j,0.00019539323397223184+0.j,0.00009872230624867523+0.j,0.00004894280589223367+0.j,0.00002382647512077064+0.j,0.000011398050920797357+0.j,5.361422352560437e-6+0.j,2.481223705384679e-6+0.j,1.1303880790568593e-6+0.j,5.072098497057766e-7+0.j,2.2426119712019575e-7+0.j,9.775106130280648e-8+0.j,4.2021562792253186e-8+0.j,1.7822878557014482e-8+0.j,7.461051501012972e-9+0.j,3.0838362324951216e-9+0.j,1.258913480749529e-9+0.j,5.077505155600162e-10+0.j,2.0238781317728772e-10+0.j,7.974821055618165e-11+0.j,3.10725760771458e-11+0.j,1.1974706211918945e-11+0.j,4.5655193133631764e-12+0.j,1.7224825518731422e-12+0.j,6.432146951656307e-13+0.j,2.377861410792415e-13+0.j,8.704335951070616e-14+0.j,3.1556489700751624e-14+0.j,1.1332550046278508e-14+0.j,4.03209982608986e-15+0.j,1.421593071231194e-15+0.j,4.967439368452781e-16+0.j,1.7205736687372945e-16+0.j,5.908333614424939e-17+0.j,2.0117453192423517e-17+0.j,6.792977477487854e-18+0.j,2.27503094973975e-18+0.j,7.558108622851284e-19+0.j,2.4911186673431377e-19+0.j,8.146782166224624e-20+0.j,2.6438777451130373e-20+0.j,8.515530619042376e-21+0.j,2.7223693729130374e-21+0.j,8.639642344127407e-22+0.j,2.7221045129656807e-22+0.j,8.515687130839392e-23+0.j,2.6453594821682987e-23+0.j,8.160988378208602e-24+0.j,2.500550521928249e-24+0.j,7.610337372208624e-25+0.j,2.3008434253935435e-25+0.j,6.910723412096399e-26+0.j,2.0622942708178945e-26+0.j,6.115117996085335e-27+0.j,1.8018622686225785e-27+0.j,5.276372375580735e-28+0.j,1.5356069290392617e-28+0.j,4.442099768897499e-29+0.j,1.2772979287978205e-29+0.j
0.3605914687089096+0.j,-0.13902273342304758+0.j,-0.2542815707041437+0.j,0.0589866831388207+0.j,0.24233043679781743+0.j,0.0695226807615262+0.j,-0.17844939349363745+0.j,-0.191522871330537+0.j,0.013637663923377012+0.j,0.19258072269420956+0.j,0.17102018203142053+0.j,-0.008342549032398805+0.j,-0.17283696823029301+0.j,-0.1912128930903549+0.j,-0.06518374381210189+0.j,0.10204096503463951+0.j,0.19810151758875882+0.j,0.17342927824859825+0.j,0.054726372353940525+0.j,-0.0881131371468373+0.j,-0.18742514109162312+0.j,-0.20782666722021387+0.j,-0.15196163355507014+0.j,-0.048355103945221606+0.j,0.06664722791501962+0.j,0.1633141345064032+0.j,0.22534461890406499+0.j,0.2497652681409549+0.j,0.24285225260776952+0.j,0.21508725570404424+0.j,0.17709569219043897+0.j,0.13729074449099893+0.j,0.1010834742827146+0.j,0.07113162378157589+0.j,0.04807008362416127+0.j,0.031315774338907455+0.j,0.019727124355978665+0.j,0.012047181933671915+0.j,0.0071476768740605665+0.j,0.00412767415002762+0.j,0.002323831094910198+0.j,0.0012772464337022509+0.j,0.0006862119234787883+0.j,0.0003607776338838405+0.j,0.0001858036643488087+0.j,0.00009382019231261839+0.j,0.00004648621768762101+0.j,0.00002261859673236054+0.j,0.000010814876213558852+0.j,5.08474616797497e-6+0.j,2.352152405563619e-6+0.j,1.0711450887994173e-6+0.j,4.804404701294715e-7+0.j,2.1234711154068137e-7+0.j,9.252570969394275e-8+0.j,3.976212713810193e-8+0.j,1.6859274291401542e-8+0.j,7.055557025732395e-9+0.j,2.915405422573861e-9+0.j,1.1898319461781204e-9+0.j,4.797638499248966e-10+0.j,1.9118502468638133e-10+0.j,7.531603701570392e-11+0.j,2.933898668925647e-11+0.j,1.1304155402194359e-11+0.j,4.3089619034094076e-12+0.j,1.625362017088012e-12+0.j,6.068305191353986e-13+0.j,2.2429384643748209e-13+0.j,8.208973050080824e-14+0.j,2.975548775839813e-14+0.j,1.0684000901812637e-14+0.j,3.800738313224138e-15+0.j,1.3398149514941484e-15+0.j,4.680984554533217e-16+0.j,1.6211200757846528e-16+0.j,5.566039189930593e-17+0.j,1.8949403646660175e-17+0.j,6.397729656315327e-18+0.j,2.1423871684617286e-18+0.j,7.11656486917417e-19+0.j,2.345308352587794e-19+0.j,7.669047596559308e-20+0.j,2.488559156438844e-20+0.j,8.014399671373926e-21+0.j,2.5618893260748247e-21+0.j,8.129510640749665e-22+0.j,2.5611204251282445e-22+0.j,8.011293701678168e-23+0.j,2.4884364058063358e-23+0.j,7.676170186888724e-24+0.j,2.3517898199090573e-24+0.j,7.156963941532354e-25+0.j,2.1635901842353073e-25+0.j,6.497935558301884e-26+0.j,1.938953411424118e-26+0.j,5.748933647998335e-27+0.j,1.6938330227340044e-27+0.j,4.959658748520147e-28+0.j,1.4433263793453129e-28+0.j
