0.00409582488935084+0.j,0.-0.013581581350548735j,-0.03184522340751713+0.j,0.+0.060966691990665345j,0.10108148044828959+0.j,0.-0.14989790059959704j,-0.20292188301111921+0.j,0.+0.2543248647485179j,0.2981623393831055+0.j,0.-0.32956455068268187j,-0.34558067578273266+0.j,0.+0.34551114875713496j,0.3307351861856437+0.j,0.-0.30417091441142774j,-0.26956445429099346+0.j,0.+0.23079476464557885j,0.19132640896492797+0.j,0.-0.15387193600341056j,-0.12026302513925931+0.j,0.+0.0914880312647164j,0.06783568936540679+0.j,0.-0.04908598992863313j,-0.03470205326397949+0.j,0.+0.02399386508667386j,0.016240655354834616+0.j,0.-0.010770664657144116j,-0.007004300805547921+0.j,0.+0.0044698388447690675j,0.0028010561078355284+0.j,0.-0.0017247722962823845j,-0.0010441913686389218+0.j,0.+0.0006218823207279326j,0.00036453747405426417+0.j,0.-0.0002104234653723692j,-0.00011966404206131034+0.j,0.+0.00006707159046723127j,0.00003706775748681029+0.j,0.-0.00002020711948707764j,-0.000010869800410617575+0.j,0.+5.771626579101164e-6j,3.0260575802823504e-6+0.j,0.-1.5670910048279203e-6j,-8.018230395115574e-7+0.j,0.+4.0546489750688946e-7j,2.0269166121773404e-7+0.j,0.-1.0019327757777291e-7j,-4.898562194147004e-8+0.j,0.+2.369346926201605e-8j,1.1340102911216098e-8+0.j,0.-5.371899935493481e-9j,-2.519137487060104e-9+0.j,0.+1.1697033699487513e-9j,5.378770667414386e-10+0.j,0.-2.449932119825689e-10j,-1.105518794272299e-10+0.j,0.+4.9430356643423386e-11j,2.1903256496067344e-11+0.j,0.-9.62011402457332e-12j,-4.188660693884167e-12+0.j,0.+1.8082485856688975e-12j,7.740900183739357e-13+0.j,0.-3.2865141648847374e-13j,-1.3840399375401216e-13+0.j,0.+5.78212273442764e-14j,2.3966591717783502e-14+0.j,0.-9.857313244486624e-15j,-4.0234216496193146e-15+0.j,0.+1.629923065624102e-15j,6.554228948345764e-16+0.j,0.-2.616411329163029e-16j,-1.0369694442637608e-16+0.j,0.+4.08080406986624e-17j,1.594734735877486e-17+0.j,0.-6.189220885923654e-18j,-2.385772789886546e-18+0.j,0.+9.134975941565464e-19j,3.474638042642855e-19+0.j,0.-1.3130255172554172e-19j,-4.9298626926058407e-20+0.j,0.+1.8392054122960416e-20j,6.81858409799463e-21+0.j,0.-2.512237247665273e-21j,-9.199467357059083e-22+0.j,0.+3.3483634687450944e-22j,1.211440003350488e-22+0.j,0.-4.3571389130379827e-23j,-1.557977348325269e-23+0.j,0.+5.538733526156008e-24j,1.957844041844799e-24+0.j,0.-6.8816415747911215e-25j,-2.4053581622422675e-25+0.j,0.+8.361188511061811e-26j,2.890567131180441e-26+0.j,0.-9.93917973491008e-27j,-3.399347602734954e-27+0.j,0.+1.1564922634395196e-27j,3.9139572143142045e-28+0.j,0.-1.317768631316761e-28j,-4.414028021855225e-29+0.j,0.+1.4710466560117533e-29j
0.-0.013581581350548735j,-0.04094012195036104+0.j,0.+0.08639015155281542j,0.1470054159763778+0.j,0.-0.2132485114438747j,-0.2710300094732935+0.j,0.+0.30570697436127037j,0.3064496102685898+0.j,0.-0.2693543060959321j,-0.1983350326643125+0.j,0.+0.10375622510481276j,-0.0004611437202078862+0.j,0.+0.10018190004252245j,0.1838648407828873+0.j,0.-0.2442390688851149j,-0.278713006338796+0.j,0.+0.28874881362197163j,0.27862618952065016+0.j,0.-0.25403625346749903j,-0.22084394778330288+0.j,0.+0.18420664966126027j,0.14809512380888587+0.j,0.-0.11516316619901273j,-0.08686256355158128+0.j,0.+0.06369212955334178j,0.04548821028761062+0.j,0.-0.03169386531878685j,-0.021573618860771058+0.j,0.+0.014363980897330004j,0.009364877105167835+0.j,0.-0.005984472709115427j,-0.003751676131079395+0.j,0.+0.002309106869560777j,0.0013963530839132177+0.j,0.-0.0008301682237494103j,-0.00048553547508203436+0.j,0.+0.0002795144335421329j,0.000158468416462262+0.j,0.-0.00008852125389181906j,-0.000048743413238276474+0.j,0.+0.000026468693192574523j,0.000014179815431089745+0.j,0.-7.497099313933371e-6j,-3.913400912179914e-6+0.j,0.+2.017432922723288e-6j,1.0274603464299618e-6+0.j,0.-5.171096290777173e-7j,-2.5726196679540163e-7+0.j,0.+1.2654987072908034e-7j,6.156772838009778e-8+0.j,0.-2.9631715823316182e-8j,-1.4111553377434123e-8+0.j,0.+6.6512734495055096e-9j,3.1034170686943645e-9+0.j,0.-1.4337397432528432e-9j,-6.559657180279712e-10+0.j,0.+2.972726499975195e-10j,1.3346607067650625e-10+0.j,0.-5.937518472878915e-11j,-2.6177637778837748e-11+0.j,0.+1.143978369708203e-11j,4.956042178513876e-12+0.j,0.-2.1288620770749396e-12j,-9.068149100514878e-13+0.j,0.+3.830976186714424e-13j,1.60538407777461e-13+0.j,0.-6.673969608158974e-14j,-2.7528369902420216e-14+0.j,0.+1.1267335444193907e-14j,4.576760575782992e-15+0.j,0.-1.845192109204823e-15j,-7.384482552454687e-16+0.j,0.+2.9338698122959963e-16j,1.1573100200938692e-16+0.j,0.-4.5330569981934294e-17j,-1.7632279218341742e-17+0.j,0.+6.811512180826443e-18j,2.6135888242776358e-18+0.j,0.-9.961605851999845e-19j,-3.771885104118517e-19+0.j,0.+1.4189339783018797e-19j,5.3036784883564046e-20+0.j,0.-1.969877153789908e-20j,-7.270810528949523e-21+0.j,0.+2.667117450796257e-21j,9.724116212933664e-22+0.j,0.-3.5240257304142268e-22j,-1.269522477412665e-22+0.j,0.+4.5465798363674195e-23j,1.6188340635924494e-23+0.j,0.-5.730891876060512e-24j,-2.017311985051717e-24+0.j,0.+7.061270504599938e-25j,2.4579830133883163e-25+0.j,0.-8.509183054722163e-26j,-2.9297862770314585e-26+0.j,0.+1.0033412161062151e-26j,3.4178343240852636e-27+0.j,0.-1.1581570951216461e-27j,-3.904109606364303e-28+0.j
-0.03184522340751713+0.j,0.+0.08639015155281542j,0.16162198075335082+0.j,0.-0.23888300331985995j,-0.29211441935757904+0.j,0.+0.298318331919916j,0.24736441671241952+0.j,0.-0.1466180692763124j,-0.018665531166431513+0.j,0.-0.10634346809713748j,-0.20020965395044701+0.j,0.+0.2444111770106652j,0.23377054576632358+0.j,0.-0.1756997888831417j,-0.08621550605317607+0.j,0.-0.01536780371875284j,-0.11127967447789698+0.j,0.+0.1885353499415038j,0.24023060707076188+0.j,0.-0.26517155329483255j,-0.2664539103632714+0.j,0.+0.24965379007687033j,0.22114873154585443+0.j,0.-0.18686751338396834j,-0.151559514434311+0.j,0.+0.11852783706931769j,0.089696326046883+0.j,0.-0.06586625514125215j,-0.047041346539555544+0.j,0.+0.032738244753981884j,0.022238004166784484+0.j,0.-0.014764202344535413j,-0.00959245840414651+0.j,0.+0.0061055570300956544j,0.0038107858939100724+0.j,0.-0.0023343903086110165j,-0.0014045649928243601+0.j,0.+0.0008306704282289127j,0.00048318883791788195+0.j,0.-0.00027660883476421236j,-0.00015592507178946582+0.j,0.+0.00008659418105852877j,0.00004740135852228146+0.j,0.-0.000025586727233562702j,-0.000013625129610796478+0.j,0.+7.160401279489169e-6j,3.7150411293046723e-6+0.j,0.-1.9035705251382504e-6j,-9.635950537362833e-7+0.j,0.+4.820298300113545e-7j,2.3836008958865574e-7+0.j,0.-1.1654496222045873e-7j,-5.635960540372807e-8+0.j,0.+2.6962831822441513e-8j,1.2764086857960938e-8+0.j,0.-5.980528176913757e-9j,-2.774018417868232e-9+0.j,0.+1.2740589657501098e-9j,5.795176506495468e-10+0.j,0.-2.611101481649338e-10j,-1.1655755389888211e-10+0.j,0.+5.155765968553e-11j,2.2602455364792583e-11+0.j,0.-9.821967163965222e-12j,-4.231456980291354e-12+0.j,0.+1.8075722590038008e-12j,7.657359692900501e-13+0.j,0.-3.217371570854618e-13j,-1.340976730420058e-13+0.j,0.+5.544931536584608e-14j,2.2749992257001908e-14+0.j,0.-9.26253458062535e-15j,-3.7427745000073394e-15+0.j,0.+1.501145538621202e-15j,5.976759810166325e-16+0.j,0.-2.362488747877027e-16j,-9.272147075296905e-17+0.j,0.+3.613614566392882e-17j,1.3986123340625377e-17+0.j,0.-5.37636469916305e-18j,-2.0528470351574037e-18+0.j,0.+7.78646792813763e-19j,2.934127029994493e-19+0.j,0.-1.0985232708540799e-19j,-4.086655126912895e-20+0.j,0.+1.5107429916383844e-20j,5.550238409854247e-21+0.j,0.-2.0265850883243703e-21j,-7.355006476384807e-22+0.j,0.+2.6533731821032734e-22j,9.515726153457117e-23+0.j,0.-3.392691501631321e-23j,-1.2026394010498777e-23+0.j,0.+4.23881236950754e-24j,1.4855903727068125e-24+0.j,0.-5.177592153106556e-25j,-1.7945584428773972e-25+0.j,0.+6.186071080981944e-26j,2.120926757619732e-26+0.j,0.-7.232946783277889e-27j
0.+0.060966691990665345j,0.1470054159763778+0.j,0.-0.23888300331985995j,-0.2957121160697588+0.j,0.+0.28340565840349274j,0.1940030952406495+0.j,0.-0.05168566866173397j,0.09715964417296734+0.j,0.-0.2036917243445008j,-0.23592091794513026+0.j,0.+0.18913944850212916j,0.08454531395016572+0.j,0.+0.041275898534353365j,0.15026040330880058+0.j,0.-0.21449801327855297j,-0.22220491557432243+0.j,0.+0.17755106109439872j,0.09604646654339036+0.j,0.+0.0019013634484681564j,0.09690439326072788+0.j,0.-0.17455226375700147j,-0.22701634885225275+0.j,0.+0.2526832756396347j,0.2545810547487341+0.j,0.-0.2383851564092247j,-0.21059676637876618+0.j,0.+0.17721567157851006j,0.14299007663859722+0.j,0.-0.11116553512549486j,-0.08358113646787223+0.j,0.+0.0609534511325117j,0.04321957471039121+0.j,0.-0.029855218996802105j,-0.02012568587756672+0.j,0.+0.013258736454963622j,0.008547194006617985+0.j,0.-0.0053975691462105286j,-0.0033423773884992142+0.j,0.+0.002031327685436213j,0.001212603100431889+0.j,0.-0.0007115189447731331j,-0.0004106490278748515+0.j,0.+0.0002332573272803911j,0.0001304736517299508+0.j,0.-0.00007190481718475116j,-0.00003906153402498451+0.j,0.+0.00002092622546262682j,0.000011060229713605838+0.j,0.-5.76950927251881e-6j,-2.971491894475035e-6+0.j,0.+1.511545545835427e-6j,7.596621127654292e-7+0.j,0.-3.7731665493625313e-7j,-1.852696896984132e-7+0.j,0.+8.995715913624376e-8j,4.320301917503135e-8+0.j,0.-2.0528062725243136e-8j,-9.652519597759726e-9+0.j,0.+4.492528775628545e-9j,2.0701063517079647e-9+0.j,0.-9.445742619057746e-10j,-4.268815815808505e-10+0.j,0.+1.9111254415916474e-10j,8.477361126152934e-11+0.j,0.-3.726473001077366e-11j,-1.6235819338726606e-11+0.j,0.+7.012287659813137e-12j,3.0027712061826084e-12+0.j,0.-1.2750494197078256e-12j,-5.369538540165492e-13+0.j,0.+2.2429148556478235e-13j,9.294223366740989e-14+0.j,0.-3.821154126058807e-14j,-1.5588771638555094e-14+0.j,0.+6.3112894746865455e-15j,2.536088765592414e-15+0.j,0.-1.0115808816928685e-15j,-4.0056658658191485e-16+0.j,0.+1.5748291276906159e-16j,6.14783272901827e-17+0.j,0.-2.383331597926655e-17j,-9.176210973355143e-18+0.j,0.+3.509136400265279e-18j,1.3330159147518755e-18+0.j,0.-5.030461325881237e-19j,-1.8860612456946734e-19+0.j,0.+7.026132614369875e-20j,2.6009114293474757e-20+0.j,0.-9.567943559406294e-21j,-3.498079807924334e-21+0.j,0.+1.2711367210355742e-21j,4.59133305011672e-22+0.j,0.-1.648545897838672e-22j,-5.884505324268544e-23+0.j,0.+2.088313804481983e-23j,7.368650055209613e-24+0.j,0.-2.585325772340363e-24j,-9.019987150142152e-25+0.j,0.+3.1295892748256024e-25j,1.0799071411534095e-25+0.j
0.10108148044828959+0.j,0.-0.2132485114438747j,-0.29211441935757904+0.j,0.+0.28340565840349274j,0.17416844630737444+0.j,0.-0.0047958527760017956j,0.15191055504140255+0.j,0.-0.22946233927655801j,-0.2003120662476815+0.j,0.+0.08561428470933574j,-0.059434535710422676+0.j,0.+0.17347795699762183j,0.2148713424142491+0.j,0.-0.17471737300042295j,-0.07452167630020384+0.j,0.-0.04696258600159607j,-0.1500339428630472+0.j,0.+0.20678788781935487j,0.2068977436199966+0.j,0.-0.15652150030941842j,-0.07271913534232288+0.j,0.-0.023561195901841445j,-0.11345702592941463+0.j,0.+0.18382322763962244j,0.22835615605238083+0.j,0.-0.2467979252340766j,-0.24309869104083912+0.j,0.+0.22334531050812498j,0.19400608654373339+0.j,0.-0.16074661467898038j,-0.12783684174016283+0.j,0.+0.09803008957473809j,0.07274409842948724+0.j,0.-0.05238462819127677j,-0.03669324966154777+0.j,0.+0.025048805216301644j,0.016692527014466677+0.j,0.-0.01087447495728956j,-0.006934000829373288+0.j,0.+0.004332348478794546j,0.002654904396671409+0.j,0.-0.0015971247338974173j,-0.0009439192393791123+0.j,0.+0.0005484627485551301j,0.0003135154881106254+0.j,0.-0.0001764128949171198j,-0.00009776886933755441+0.j,0.+0.00005339386097412402j,0.000028748035779531003+0.j,0.-0.000015266612004324706j,-7.999699932858047e-6+0.j,0.+4.137793517540012e-6j,2.1134176995512583e-6+0.j,0.-1.0662801449208288e-6j,-5.315772476005092e-7+0.j,0.+2.6194038554200754e-7j,1.2761580382448773e-7+0.j,0.-6.148806494310322e-8j,-2.9307182285096514e-8+0.j,0.+1.3821691786927983e-8j,6.451403360626317e-9+0.j,0.-2.9809198157411974e-9j,-1.3637739281446331e-9+0.j,0.+6.179015494410338e-10j,2.7731031415425885e-10+0.j,0.-1.2330028550294508e-10j,-5.4323985913356055e-11+0.j,0.+2.372049323274812e-11j,1.0266737995567124e-11+0.j,0.-4.405419882481731e-12j,-1.874368609408226e-12+0.j,0.+7.908605756890899e-13j,3.3096657827438657e-13+0.j,0.-1.3739392353577415e-13j,-5.658585817076639e-14+0.j,0.+2.3123903769244094e-14j,9.377375024196654e-15+0.j,0.-3.77416221299609e-15j,-1.5077508272765665e-15+0.j,0.+5.979396121400211e-16j,2.3542430623008427e-16+0.j,0.-9.203595900652493e-17j,-3.572898861521151e-17+0.j,0.+1.3774764972669002e-17j,5.274606528302328e-18+0.j,0.-2.006223143004096e-18j,-7.580388361204103e-19+0.j,0.+2.8455445176676254e-19j,1.0613011237332632e-19+0.j,0.-3.9332157480227104e-20j,-1.448533175933762e-20+0.j,0.+5.301702474609886e-21j,1.9286005690644936e-21+0.j,0.-6.973361966455572e-22j,-2.506381799720459e-22+0.j,0.+8.95547606098573e-23j,3.1812450236011075e-23+0.j,0.-1.123575823961638e-23j,-3.945786601228664e-24+0.j,0.+1.377904695490294e-24j
0.-0.14989790059959704j,-0.2710300094732935+0.j,0.+0.298318331919916j,0.1940030952406495+0.j,0.-0.0047958527760017956j,0.16705647822460395+0.j,0.-0.23052802733507047j,-0.16053618377508624+0.j,0.+0.006801581370743709j,-0.1417858806451972+0.j,0.+0.20921480938382317j,0.1691019618670208+0.j,0.-0.04989068947473416j,0.08737402326192902+0.j,0.-0.18184681337878414j,-0.19871808729291415+0.j,0.+0.13848230040333115j,0.03000537501162223+0.j,0.+0.08553522484707868j,0.17120575654943385+0.j,0.-0.20520479254264348j,-0.18396975006788877+0.j,0.+0.11882772645880667j,0.029260842501530437+0.j,0.+0.06409774178038664j,0.14463305540243343+0.j,0.-0.2022847731349315j,-0.2337023271604546+0.j,0.+0.24083183500166663j,0.22885073651476157+0.j,0.-0.2041726533640187j,-0.1729383018240987+0.j,0.+0.14012346296042552j,0.10919964471752834+0.j,0.-0.08218846280207723j,-0.059935305980811204+0.j,0.+0.042458959986323624j,0.029282374903741384+0.j,0.-0.01969614248638899j,-0.012940991984775907+0.j,0.+0.008316664611256807j,0.0052340470116545084+0.j,0.-0.0032291304352549837j,-0.0019547765325209493+0.j,0.+0.0011620783813277055j,0.0006789364990890162+0.j,0.-0.0003901013107331645j,-0.0002205737164023436+0.j,0.+0.0001228031783271668j,0.00006735609787420436+0.j,0.-0.0000364141807822558j,-0.000019412887898864824+0.j,0.+0.000010209908777980648j,5.2995586658538816e-6+0.j,0.-2.7158562808307207e-6j,-1.37460006520831e-6+0.j,0.+6.87373455443337e-7j,3.3969735552862023e-7+0.j,0.-1.6595997237703553e-7j,-8.017671982598232e-8+0.j,0.+3.831269244737872e-8j,1.811325412671071e-8+0.j,0.-8.474505192289827e-9j,-3.924605500703227e-9+0.j,0.+1.7994368748508343e-9j,8.17009472959072e-10+0.j,0.-3.6741290214882624e-10j,-1.6368234078648685e-10+0.j,0.+7.225188711785109e-11j,3.1606259891320165e-11+0.j,0.-1.3703993249187867e-11j,-5.890362319373155e-12+0.j,0.+2.5103008737856496e-12j,1.0608743982734786e-12+0.j,0.-4.4465147210895435e-13j,-1.8486469473496967e-13+0.j,0.+7.624747721816804e-14j,3.12026159344261e-14+0.j,0.-1.2670840387695054e-14j,-5.106481666047203e-15+0.j,0.+2.0426380251402176e-15j,8.11080630714331e-16+0.j,0.-3.1973323441176696e-16j,-1.2514379925836855e-16+0.j,0.+4.8637803607189917e-17j,1.877264872221587e-17+0.j,0.-7.196258622898084e-18j,-2.7400531416578274e-18+0.j,0.+1.036388181878066e-18j,3.8943615443859533e-19+0.j,0.-1.4539131513149425e-19j,-5.393442378370344e-20+0.j,0.+1.988176861946093e-20j,7.283505377643437e-21+0.j,0.-2.6518959933897222e-21j,-9.597020460312402e-22+0.j,0.+3.452333042824047e-22j,1.2345733869865147e-22+0.j,0.-4.3891452330240014e-23j,-1.5514290212442838e-23+0.j
-0.20292188301111921+0.j,0.+0.30570697436127037j,0.24736441671241952+0.j,0.-0.05168566866173397j,0.15191055504140255+0.j,0.-0.23052802733507047j,-0.14501714793395418+0.j,0.-0.03167543960892667j,-0.17616368594984766+0.j,0.+0.20027056777571875j,0.1001764137681683+0.j,0.+0.054359117554967196j,0.17160756578979117+0.j,0.-0.1917182915804816j,-0.1127061870474794+0.j,0.-0.018513628643865382j,-0.13703708067255568+0.j,0.+0.1924811501093168j,0.1677627752037209+0.j,0.-0.07955600368965515j,0.034784813629406545+0.j,0.-0.13485691018447016j,-0.19141411923032237+0.j,0.+0.19304022276292013j,0.145292976707673+0.j,0.-0.06495571559556008j,0.02723794085918561+0.j,0.-0.11274002071811913j,-0.17883248682801545+0.j,0.+0.21966199397955344j,0.23533034294253538+0.j,0.-0.22997816673965166j,-0.20969400589559728+0.j,0.+0.18079137878912035j,0.14868583340949804+0.j,0.-0.11736753555930575j,-0.08933277993408359+0.j,0.+0.06579682974041295j,0.047029023250460635+0.j,0.-0.03269684673138864j,-0.02215494606261195+0.j,0.+0.014654790571798073j,0.009476603116207226+0.j,0.-0.005998338393792745j,-0.0037204148708462805+0.j,0.+0.002263383299615612j,0.0013517966378532478+0.j,0.-0.0007932210278568311j,-0.0004576338459462681+0.j,0.+0.00025975707421013207j,0.0001451451919678542+0.j,0.-0.00007988478203080978j,-0.000043328494005748894+0.j,0.+0.000023170599758273895j,0.000012222129039336568+0.j,0.-6.361820399958289e-6j,-3.268951755890879e-6+0.j,0.+1.6587674206462712e-6j,8.314963439294891e-7+0.j,0.-4.1188175697336105e-7j,-2.0167585597223354e-7+0.j,0.+9.764029966074975e-8j,4.675373992387344e-8+0.j,0.-2.214766348720377e-8j,-1.0381749031634923e-8+0.j,0.+4.816658332297751e-9j,2.2123345381153636e-9+0.j,0.-1.0061852821147858e-9j,-4.5322703429453133e-10+0.j,0.+2.0223160186942997e-10j,8.940436821284249e-11+0.j,0.-3.9167221928899766e-11j,-1.700653400732486e-11+0.j,0.+7.3199757947532e-12j,3.123728633839638e-12+0.j,0.-1.3218227352246465e-12j,-5.547194690430148e-13+0.j,0.+2.3090619173693824e-13j,9.534968437058589e-14+0.j,0.-3.9064469156139715e-14j,-1.588104613012511e-14+0.j,0.+6.4071439180971116e-15j,2.5656060344987193e-15+0.j,0.-1.0197784579557345e-15j,-4.0240257298155533e-16+0.j,0.+1.5765286956658407e-16j,6.133028110515474e-17+0.j,0.-2.3693233370385547e-17j,-9.090610709838187e-18+0.j,0.+3.4643593967620364e-18j,1.3114585754658313e-18+0.j,0.-4.932049606719798e-19j,-1.8428071424800601e-19+0.j,0.+6.841467253632102e-20j,2.5238983072508272e-20+0.j,0.-9.253010231936779e-21j,-3.3714541257764832e-21+0.j,0.+1.220978548790404e-21j,4.3952954324541905e-22+0.j,0.-1.572857001979847e-22j
0.+0.2543248647485179j,0.3064496102685898+0.j,0.-0.1466180692763124j,0.09715964417296734+0.j,0.-0.22946233927655801j,-0.16053618377508624+0.j,0.-0.03167543960892667j,-0.18471642420150525+0.j,0.+0.18692596877053685j,0.051251089711319024+0.j,0.+0.11381659661196904j,0.19370683099111186+0.j,0.-0.14390539658703355j,-0.006421553410336112+0.j,0.-0.1298743505185854j,-0.18818835675444498+0.j,0.+0.1437605349678906j,0.027682480586322496+0.j,0.+0.09839704945958266j,0.1766820081663735+0.j,0.-0.17807048870063916j,-0.10876900751093702+0.j,0.+0.0008262725280171766j,-0.10502751605366843+0.j,0.+0.17534329483658728j,0.1931680002109278+0.j,0.-0.15932348382612926j,-0.08780440790928334+0.j,0.-0.0013467574833987618j,-0.08869033617332603+0.j,0.+0.1598006844760869j,0.20699831565670584+0.j,0.-0.2289015415453806j,-0.22870774684514453+0.j,0.+0.212094735687948j,0.18537323921648696+0.j,0.-0.1542025163393067j,-0.12291805078214843+0.j,0.+0.0943598342595763j,0.07002729259814222+0.j,0.-0.050393306185020526j,-0.03525131356560868+0.j,0.+0.024019598528984405j,0.01596975757349938+0.j,0.-0.010375781671134612j,-0.006596243084780876+0.j,0.+0.00410791148108331j,0.0025086120443124295+0.j,0.-0.0015035812614384262j,-0.0008852281345245926+0.j,0.+0.0005123174614327025j,0.0002916560801054253+0.j,0.-0.00016342500070210998j,-0.00009018363598417094+0.j,0.+0.00004903725382688964j,0.000026285996114243733+0.j,0.-0.000013896921932145501j,-7.249223367271864e-6+0.j,0.+3.732622077362563e-6j,1.8977831269865563e-6+0.j,0.-9.531031085842073e-7j,-4.729725342679888e-7+0.j,0.+2.3198970749879914e-7j,1.1250324001460174e-7+0.j,0.-5.3956646835203746e-8j,-2.5598967620338237e-8+0.j,0.+1.2017270779696593e-8j,5.583393619559439e-9+0.j,0.-2.568017172383294e-9j,-1.169495819221521e-9+0.j,0.+5.274607181528599e-10j,2.3564488096828403e-10+0.j,0.-1.0430003500161089e-10j,-4.57454791574653e-11+0.j,0.+1.9884960862847736e-11j,8.5681429611116e-12+0.j,0.-3.6601917995005746e-12j,-1.5503983482232627e-12+0.j,0.+6.512829673983449e-13j,2.7135974910890487e-13+0.j,0.-1.1215806963383955e-13j,-4.5992077030306894e-14+0.j,0.+1.8713669337799572e-14j,7.55635695446349e-15+0.j,0.-3.0282793696771355e-15j,-1.204647685254005e-15+0.j,0.+4.757227010948766e-16j,1.8651980699091819e-16+0.j,0.-7.261383586475276e-17j,-2.8072548241531115e-17+0.j,0.+1.0778434818944293e-17j,4.110390389684509e-18+0.j,0.-1.5570582004042861e-18j,-5.859502726882672e-19+0.j,0.+2.190732975626978e-19j,8.138202094046261e-20+0.j,0.-3.004100030536584e-20j,-1.1020030168777847e-20+0.j,0.+4.0176148158567495e-21j,1.455809932280863e-21+0.j
0.2981623393831055+0.j,0.-0.2693543060959321j,-0.018665531166431513+0.j,0.-0.2036917243445008j,-0.2003120662476815+0.j,0.+0.006801581370743709j,-0.17616368594984766+0.j,0.+0.18692596877053685j,0.03442960461949835+0.j,0.+0.1381797913244272j,0.19073539883521837+0.j,0.-0.09363390525049477j,0.06853136223224418+0.j,0.-0.17591568243830594j,-0.16075545248750014+0.j,0.+0.04278823357752464j,-0.0975982719555322+0.j,0.+0.17711113585280439j,0.1568812754161771+0.j,0.-0.05549629957487541j,0.07059463654770746+0.j,0.-0.1609898593145872j,-0.179404297874815+0.j,0.+0.12453191479740686j,0.02365387825960865+0.j,0.+0.08350209514385286j,0.1614528067068925+0.j,0.-0.18975684927916397j,-0.16584590113345166+0.j,0.+0.10141356439689685j,0.01559711536186239+0.j,0.+0.07188975546306854j,0.1456397831418521+0.j,0.-0.1967715791371688j,-0.22284001243716425+0.j,0.+0.22630230963060993j,0.21245392397710847+0.j,0.-0.1875198582095528j,-0.157269228321864+0.j,0.+0.1262431141752378j,0.09750628568644185+0.j,0.-0.0727551861102488j,-0.05261109709278666+0.j,0.+0.03696471514768034j,0.02528816663645954+0.j,0.-0.01687510246160813j,-0.011001251190929956+0.j,0.+0.007015903323670228j,0.004382068877328257+0.j,0.-0.002683360611387984j,-0.001612445725899803+0.j,0.+0.0009516099203367876j,0.0005519857765557594+0.j,0.-0.00031491242955251556j,-0.0001768142508853907+0.j,0.+0.00009775990291049055j,0.00005325390176330522+0.j,0.-0.000028595873051399533j,-0.000015143124505489905+0.j,0.+7.911763314364301e-6j,4.079905530523251e-6+0.j,0.-2.0773441043695536e-6j,-1.0447224952562534e-6+0.j,0.+5.191243007414339e-7j,2.5495016819554816e-7+0.j,0.-1.2378869574559787e-7j,-5.943877258147843e-8+0.j,0.+2.823169949027808e-8j,1.3267588582371626e-8+0.j,0.-6.170763288588857e-9j,-2.8410372058738805e-9+0.j,0.+1.2950924430798058e-9j,5.846566168668927e-10+0.j,0.-2.6143499244236754e-10j,-1.1581695098162854e-10+0.j,0.+5.083999274560606e-11j,2.2117698393507627e-11+0.j,0.-9.53780897897782e-12j,-4.077573964509288e-12+0.j,0.+1.7284914965385859e-12j,7.266243378961621e-13+0.j,0.-3.0296515170120815e-13j,-1.253071840200267e-13+0.j,0.+5.141835954329103e-14j,2.0935137119592467e-14+0.j,0.-8.458692647680144e-15j,-3.39197948623733e-15+0.j,0.+1.3501334953518768e-15j,5.334860764209595e-16+0.j,0.-2.0928599319130322e-16j,-8.152189691372784e-17+0.j,0.+3.153336860823041e-17j,1.211356674399986e-17+0.j,0.-4.621911298558445e-18j,-1.7517018120960436e-18+0.j,0.+6.595195743142239e-19j,2.466964819872458e-19+0.j,0.-9.168614811808016e-20j,-3.385998244401144e-20+0.j,0.+1.2426467871872902e-20j
