0.7141950227126692+0.j,0.5859875177303179+0.j,0.3399733800994011+0.j,0.16104818385899808+0.j,0.06606894650151983+0.j,0.024242864022429547+0.j,0.008120445318090782+0.j,0.002518270465603845+0.j,0.0007305146409192336+0.j,0.00019979251580891851+0.j,0.000051838301283346105+0.j,0.000012824072504508442+0.j,3.0374342631228183e-6+0.j,6.912048189767055e-7+0.j,1.5157036112575293e-7+0.j,3.210999231950742e-8+0.j,6.5864554131798e-9+0.j,1.3106865457586081e-9+0.j,2.534744181003967e-10+0.j,4.7712138242535e-11+0.j,8.753574416435748e-12+0.j,1.567282652594595e-12+0.j,2.7416217203211853e-13+0.j,4.690457011491731e-14+0.j,7.855631175308857e-15+0.j,1.289088180743627e-15+0.j,2.0742805657221249e-16+0.j,3.275345830761713e-17+0.j,5.0786664691100766e-18+0.j,7.737884435555172e-19+0.j,1.1591327000728735e-19+0.j,1.708141549459902e-20+0.j,2.477538508445532e-21+0.j,3.5386286499804082e-22+0.j,4.979286054544285e-23+0.j,6.905650592521682e-24+0.j,9.443324116277354e-25+0.j,1.2737833850551735e-25+0.j,1.6954122911083876e-26+0.j,2.2274838793377777e-27+0.j,2.889722369564191e-28+0.j,3.702846742579995e-29+0.j,4.687946405856338e-30+0.j,5.865701469578999e-31+0.j,7.255463535014477e-32+0.j,8.874225346547936e-33+0.j,1.0735519935755252e-33+0.j,1.284830091964472e-34+0.j,1.521586431397741e-35+0.j,1.783487758128181e-36+0.j,2.0694582841807057e-37+0.j,2.377623771616938e-38+0.j,2.7052848988500436e-39+0.j,3.048924143242306e-40+0.j,3.404248739106476e-41+0.j,3.766270307678453e-42+0.j,4.1294196377070305e-43+0.j,4.487692972278436e-44+0.j,4.834824184879113e-45+0.j,5.1644755527020126e-46+0.j,5.47043858376636e-47+0.j,5.746835620336185e-48+0.j,5.988312778121223e-49+0.j,6.190215198479731e-50+0.j,6.348736554820817e-51+0.j,6.461036190000427e-52+0.j,6.525319061271697e-53+0.j,6.540875702970435e-54+0.j,6.508081542773115e-55+0.j,6.428356983560371e-56+0.j,6.304091559398011e-57+0.j,6.1385370812684415e-58+0.j,5.935675923802384e-59+0.j,5.70007141779033e-60+0.j,5.4367076868911155e-61+0.j,5.150826214041043e-62+0.j,4.847765984223664e-63+0.j,4.532813287674444e-64+0.j,4.211066258332135e-65+0.j,3.887318051165816e-66+0.j,3.5659613145253594e-67+0.j,3.250915370246466e-68+0.j,2.9455763451151885e-69+0.j,2.652789459039717e-70+0.j,2.3748418088113915e-71+0.j,2.113473316443298e-72+0.j,1.8699030469478286e-73+0.j,1.6448678375721314e-74+0.j,1.4386701030219426e-75+0.j,1.25123176469841e-76+0.j,1.082151466503767e-77+0.j,9.307625527092691e-79+0.j,7.961896619490007e-80+0.j,6.774022047562877e-81+0.j,5.732634128791344e-82+0.j,4.825740541311159e-83+0.j,4.0411027909857267e-84+0.j,3.3665539316950184e-85+0.j,2.7902562153989917e-86+0.j,2.3009015294725313e-87+0.j
-0.5859875177303179+0.j,0.23340005773027278+0.j,0.5497678580450812+0.j,0.45671327455004884+0.j,0.2678876757945598+0.j,0.12784370806570025+0.j,0.05271992937264187+0.j,0.019418471421366837+0.j,0.00652336694493438+0.j,0.002027616820668295+0.j,0.0005892667726296127+0.j,0.0001614062141894993+0.j,0.00004193171585884302+0.j,0.000010384500620218356+0.j,2.461890151197634e-6+0.j,5.606836627659659e-7+0.j,1.2303587020779097e-7+0.j,2.608125048758487e-8+0.j,5.35279967811588e-9+0.j,1.0657221983898983e-9+0.j,2.0619297753344458e-10+0.j,3.8827982792298724e-11+0.j,7.126260837883042e-12+0.j,1.276351011157501e-12+0.j,2.23339085868571e-13+0.j,3.822047616841599e-14+0.j,6.402893826616427e-15+0.j,1.0509540217568109e-15+0.j,1.6914803222415246e-16+0.j,2.6714572809654042e-17+0.j,4.143108556264171e-18+0.j,6.313626996858866e-19+0.j,9.459429043170234e-20+0.j,1.3942035396428583e-20+0.j,2.022502963316155e-21+0.j,2.8891254114582476e-22+0.j,4.0659091370497115e-23+0.j,5.6396375769141974e-24+0.j,7.713021811904057e-25+0.j,1.0405084274564665e-25+0.j,1.3850747142780914e-26+0.j,1.819943769336453e-27+0.j,2.3612549816718494e-28+0.j,3.0259647357110597e-29+0.j,3.831336067998338e-30+0.j,4.794301063024281e-31+0.j,5.930708951183102e-32+0.j,7.254483063234214e-33+0.j,8.776719850434562e-34+0.j,1.0504772221171407e-34+0.j,1.2441366579406387e-35+0.j,1.458380735398075e-36+0.j,1.6923323816584855e-37+0.j,1.9444611174389913e-38+0.j,2.2125611164609804e-39+0.j,2.49375668788483e-40+0.j,2.7845372845254793e-41+0.j,3.080822533845632e-42+0.j,3.378056055133621e-43+0.j,3.6713250878749365e-44+0.j,3.955501340460791e-45+0.j,4.2253970956259e-46+0.j,4.475929582586439e-47+0.j,4.7022860226951424e-48+0.j,4.9000816196988906e-49+0.j,5.065503105444883e-50+0.j,5.195431239064783e-51+0.j,5.28753683131115e-52+0.j,5.340346337957638e-53+0.j,5.35327473038798e-54+0.j,5.3266250916012436e-55+0.j,5.261556085970719e-56+0.j,5.160020004533809e-57+0.j,5.0246754044913414e-58+0.j,4.858779374602202e-59+0.j,4.666065125743502e-60+0.j,4.450610913374952e-61+0.j,4.216706256811499e-62+0.j,3.9687210622447723e-63+0.j,3.710982633207697e-64+0.j,3.447664726695199e-65+0.j,3.182691854814124e-66+0.j,2.919661010741081e-67+0.j,2.661781979742361e-68+0.j,2.411836438565793e-69+0.j,2.1721551960564982e-70+0.j,1.9446122178972564e-71+0.j,1.7306335292919757e-72+0.j,1.5312187087750288e-73+0.j,1.3469724704939582e-74+0.j,1.1781437682972573e-75+0.j,1.0246699228101288e-76+0.j,8.862234479130248e-78+0.j,7.62259508935721e-79+0.j,6.520622546115441e-80+0.j,5.547886031391954e-81+0.j,4.6950840719544915e-82+0.j,3.952402547809773e-83+0.j,3.3098246789060136e-84+0.j,2.757391289588782e-85+0.j
0.3399733800994011+0.j,-0.5497678580450812+0.j,-0.08555970048016029+0.j,0.4083532431998545+0.j,0.4904692560769561+0.j,0.34939630360056784+0.j,0.19084518623166438+0.j,0.08736390881689457+0.j,0.035052269888456375+0.j,0.012661785091070878+0.j,0.004192013132315019+0.j,0.0012883097592779446+0.j,0.0003710352707928009+0.j,0.00010088052522079354+0.j,0.00002604648711226501+0.j,6.41687105025425e-6+0.j,1.514470948980688e-6+0.j,3.435765165711977e-7+0.j,7.513820852113638e-8+0.j,1.588013477539127e-8+0.j,3.2504821675838183e-9+0.j,6.456147134476684e-10+0.j,1.2464339535343747e-10+0.j,2.342582352568891e-11+0.j,4.29183457991365e-12+0.j,7.674484715992912e-13+0.j,1.340911087386388e-13+0.j,2.291600033688679e-14+0.j,3.834174975596649e-15+0.j,6.285974779769573e-16+0.j,1.0106138121774521e-16+0.j,1.5945135920456574e-17+0.j,2.47056986752382e-18+0.j,3.7615504964879367e-19+0.j,5.631108557321645e-20+0.j,8.293118031779367e-21+0.j,1.2021628475238327e-21+0.j,1.7160940633990316e-22+0.j,2.4135122570708422e-23+0.j,3.345610854630589e-24+0.j,4.5729370333859095e-25+0.j,6.165604502597247e-26+0.j,8.203036749541958e-27+0.j,1.0773131021847126e-27+0.j,1.3970749405299427e-28+0.j,1.7895470900126342e-29+0.j,2.2648577215033495e-30+0.j,2.8329293738577604e-31+0.j,3.503036324894273e-32+0.j,4.283308969362671e-33+0.j,5.180204821376064e-34+0.j,6.197971035950793e-35+0.j,7.338127490896105e-36+0.j,8.599002005465954e-37+0.j,9.975349809635764e-38+0.j,1.145808767215698e-38+0.j,1.3034169077150592e-39+0.j,1.4686620633575084e-40+0.j,1.6394751830552186e-41+0.j,1.81345408115867e-42+0.j,1.9879188668045054e-43+0.j,2.1599824568911828e-44+0.j,2.3266334595931656e-45+0.j,2.484827914585812e-46+0.j,2.6315857796651824e-47+0.j,2.7640877059021516e-48+0.j,2.879767570293461e-49+0.j,2.976396440311701e-50+0.j,3.052154111900139e-51+0.j,3.105685055187923e-52+0.j,3.1361364687126223e-53+0.j,3.143177120542568e-54+0.j,3.1269966752946682e-55+0.j,3.0882862017649134e-56+0.j,3.0282014643607447e-57+0.j,2.9483113703119284e-58+0.j,2.8505345345559143e-59+0.j,2.737067311224856e-60+0.j,2.6103068165171063e-61+0.j,2.4727724390505616e-62+0.j,2.327029120259045e-63+0.j,2.175615319000903e-64+0.j,2.0209780883767674e-65+0.j,1.8654171295242553e-66+0.j,1.711039087936585e-67+0.j,1.5597227611842826e-68+0.j,1.4130953263842737e-69+0.j,1.2725191984417888e-70+0.j,1.139088715490117e-71+0.j,1.0136355278461072e-72+0.j,8.96741345508842e-74+0.j,7.887565744814955e-75+0.j,6.898233362975229e-76+0.j,5.999014063120509e-77+0.j,5.187957101817458e-78+0.j,4.4618416882340125e-79+0.j,3.816448642850885e-80+0.j,3.2468169759693235e-81+0.j,2.7474791170349016e-82+0.j,2.3126704712375876e-83+0.j
-0.16104818385899808+0.j,0.45671327455004884+0.j,-0.4083532431998545+0.j,-0.2789999873962718+0.j,0.2391863927735756+0.j,0.46768118671725845+0.j,0.4037160582209173+0.j,0.25013583579521004+0.j,0.1260601174053751+0.j,0.05471432072250747+0.j,0.021131359973873963+0.j,0.007416811098338521+0.j,0.002400857061826652+0.j,0.0007245835740367969+0.j,0.00020558840684490606+0.j,0.00005520199121143167+0.j,0.000014101711579293316+0.j,3.4424069438701148e-6+0.j,8.059935663832363e-7+0.j,1.8157112769554938e-7+0.j,3.946255156703353e-8+0.j,8.294134461425972e-9+0.j,1.6892883082555726e-9+0.j,3.3402492896191924e-10+0.j,6.422515737124013e-11+0.j,1.2025912602705248e-11+0.j,2.195787066038057e-12+0.j,3.914178285458063e-13+0.j,6.819325725329092e-14+0.j,1.1623162660315296e-14+0.j,1.9399261550974987e-15+0.j,3.173135467156821e-16+0.j,5.090626659795256e-17+0.j,8.015765530889859e-18+0.j,1.239651569871098e-18+0.j,1.88410455655761e-19+0.j,2.8158729148859287e-20+0.j,4.140564386047475e-21+0.j,5.993293475349464e-22+0.j,8.543557861415083e-23+0.j,1.1999819773053588e-23+0.j,1.661337195159846e-24+0.j,2.268099503945959e-25+0.j,3.054586383600851e-26+0.j,4.0596144823220175e-27+0.j,5.326075661875304e-28+0.j,6.900184606980813e-29+0.j,8.830366928821739e-30+0.j,1.1165775786126927e-30+0.j,1.3954448890455147e-31+0.j,1.7241145083525286e-32+0.j,2.1064928659757857e-33+0.j,2.5456598013133636e-34+0.j,3.043608051597795e-35+0.j,3.6009935259357916e-36+0.j,4.216911709080957e-37+0.j,4.888715743533312e-38+0.j,5.611890853228932e-39+0.j,6.379997767429421e-40+0.j,7.184694745163939e-41+0.j,8.015843848812287e-42+0.j,8.861702514837804e-43+0.j,9.709196530920024e-44+0.j,1.0544265602799874e-44+0.j,1.13522681421393e-45+0.j,1.2118428068341035e-46+0.j,1.282830358106514e-47+0.j,1.3468256238458866e-48+0.j,1.4025898387271484e-49+0.j,1.4490498050721374e-50+0.j,1.4853322701626623e-51+0.j,1.5107906752883501e-52+0.j,1.5250231830944627e-53+0.j,1.5278813654926985e-54+0.j,1.519469429388989e-55+0.j,1.5001343389439113e-56+0.j,1.470447630968e-57+0.j,1.4311800892156207e-58+0.j,1.383270725105413e-59+0.j,1.327791695461696e-60+0.j,1.2659108685558834e-61+0.j,1.1988537315486557e-62+0.j,1.1278662251855939e-63+0.j,1.0541799100060971e-64+0.j,9.789806304612912e-66+0.j,9.033815689939761e-67+0.j,8.284012911788528e-68+0.j,7.549470940657316e-69+0.j,6.838036990694766e-70+0.j,6.156270910816586e-71+0.j,5.50943106247245e-72+0.j,4.9015021759700357e-73+0.j,4.335258624116712e-74+0.j,3.8123559659044235e-75+0.j,3.3334434557858354e-76+0.j,2.8982904280419694e-77+0.j,2.5059199806298634e-78+0.j,2.1547441225983507e-79+0.j,1.8426954374944722e-80+0.j,1.5673512807220019e-81+0.j
0.06606894650151983+0.j,-0.2678876757945598+0.j,0.4904692560769561+0.j,-0.2391863927735756+0.j,-0.3771246145071533+0.j,0.0755554198693151+0.j,0.40716830659518055+0.j,0.43144958186822246+0.j,0.3020301665170659+0.j,0.16664398986700993+0.j,0.07784193714455301+0.j,0.03199969873832092+0.j,0.011861358007895331+0.j,0.004030951027773074+0.j,0.0012712304642638061+0.j,0.0003754739881255605+0.j,0.00010461884902000601+0.j,0.000027659198614058435+0.j,6.971794379872024e-6+0.j,1.6821339047657677e-6+0.j,3.898161349134053e-7+0.j,8.701745132695354e-8+0.j,1.875845020082966e-8+0.j,3.9137395544161535e-9+0.j,7.918426935943866e-10+0.j,1.5562934275188935e-10+0.j,2.975937447252261e-11+0.j,5.544245580131975e-12+0.j,1.0076184027275814e-12+0.j,1.7884763933162465e-13+0.j,3.1035500087884963e-14+0.j,5.270350083945562e-15+0.j,8.766142852210714e-16+0.j,1.4292870428026697e-16+0.j,2.2861212792295353e-17+0.j,3.5896446587465625e-18+0.j,5.536794355818574e-19+0.j,8.394279227800023e-20+0.j,1.251620566132389e-20+0.j,1.8363559098654916e-21+0.j,2.6524817536873137e-22+0.j,3.773661587995919e-23+0.j,5.290300513300732e-24+0.j,7.311149156892452e-25+0.j,9.964373939528577e-26+0.j,1.3397862205039078e-26+0.j,1.777852584189903e-27+0.j,2.3290381240931233e-28+0.j,3.0131219813702257e-29+0.j,3.850774326504214e-30+0.j,4.862912067865131e-31+0.j,6.069902712939798e-32+0.j,7.490634039120381e-33+0.j,9.141479550742551e-34+0.j,1.1035201690322797e-34+0.j,1.3179845370809677e-35+0.j,1.5577682533141022e-36+0.j,1.822427314189038e-37+0.j,2.1107708550648393e-38+0.j,2.4208099037057473e-39+0.j,2.7497358432024356e-40+0.j,3.0939325458272494e-41+0.j,3.44902443581625e-42+0.j,3.8099607691893194e-43+0.j,4.1711343159617726e-44+0.j,4.526530544178531e-45+0.j,4.86990148915699e-46+0.j,5.194956888168675e-47+0.j,5.495563990955307e-48+0.j,5.7659468074543066e-49+0.j,6.000875473126507e-50+0.j,6.195836902842374e-51+0.j,6.347178926711285e-52+0.j,6.45222157700774e-53+0.j,6.509331014775984e-54+0.j,6.5179536169169244e-55+0.j,6.4786098489389035e-56+0.j,6.39284958617043e-57+0.j,6.2631723906411565e-58+0.j,6.092917796898043e-59+0.j,5.886131830437757e-60+0.j,5.647416731370025e-61+0.j,5.381771169845066e-62+0.j,5.094428135550063e-63+0.j,4.790697204335416e-64+0.j,4.475817094539478e-65+0.j,4.1548234012499747e-66+0.j,3.8324352229318514e-67+0.j,3.5129631557954067e-68+0.j,3.200239905489621e-69+0.j,2.897573621111379e-70+0.j,2.6077230472579205e-71+0.j,2.332892754487762e-72+0.j,2.0747460696394514e-73+0.j,1.8344328924091735e-74+0.j,1.6126293474270643e-75+0.j,1.4095861649354232e-76+0.j,1.2251827831168224e-77+0.j,1.0589843910697125e-78+0.j,9.10299450955799e-80+0.j
-0.024242864022429547+0.j,0.12784370806570025+0.j,-0.34939630360056784+0.j,0.46768118671725845+0.j,-0.0755554198693151+0.j,-0.4048483768348489+0.j,-0.0666365942189851+0.j,0.3234550310625158+0.j,0.43492057276970436+0.j,0.34406884311272345+0.j,0.20710743002719947+0.j,0.10371651200247681+0.j,0.04522139872533536+0.j,0.017646776923746124+0.j,0.00627861502459081+0.j,0.00206406202766191+0.j,0.0006332802010064388+0.j,0.00018275855852398164+0.j,0.00004992145944074624+0.j,0.000012973299090866127+0.j,3.2212314807739925e-6+0.j,7.669557907377919e-7+0.j,1.7564625499899657e-7+0.j,3.87963140748694e-8+0.j,8.284020690028056e-9+0.j,1.7135085787122457e-9+0.j,3.4396981323809925e-10+0.j,6.712017143968894e-11+0.j,1.275035142635236e-11+0.j,2.3610413927565424e-12+0.j,4.2669751488717627e-13+0.j,7.534390766117095e-14+0.j,1.3011389724689985e-14+0.j,2.1996176443679422e-15+0.j,3.643239320958917e-16+0.j,5.916792532550283e-17+0.j,9.428864216728286e-18+0.j,1.4753695384395656e-18+0.j,2.268217017478767e-19+0.j,3.428204082897e-20+0.j,5.0966706085030585e-21+0.j,7.457083800510221e-22+0.j,1.0742991874915594e-22+0.j,1.5245936469372738e-23+0.j,2.1322747756138993e-24+0.j,2.9401510299366744e-25+0.j,3.9985375687072386e-26+0.j,5.365332757219201e-27+0.j,7.1056993630665835e-28+0.j,9.291266261346922e-29+0.j,1.1998781429329253e-29+0.j,1.5308171033455523e-30+0.j,1.9299992133800959e-31+0.j,2.405230665923218e-32+0.j,2.9637049599826137e-33+0.j,3.6116011726381785e-34+0.j,4.353660283214375e-35+0.j,5.192760139888702e-36+0.j,6.129512663863616e-37+0.j,7.161908540436732e-38+0.j,8.285034668110184e-39+0.j,9.490887862589431e-40+0.j,1.0768304721435346e-40+0.j,1.2103022281573261e-41+0.j,1.347787743195933e-42+0.j,1.4873145397007562e-43+0.j,1.6267009503375324e-44+0.j,1.7636146461632086e-45+0.j,1.8956404121325932e-46+0.j,2.0203542635953077e-47+0.j,2.135400565542996e-48+0.j,2.238568587032013e-49+0.j,2.327864913041496e-50+0.j,2.4015783448039737e-51+0.j,2.4583343306588165e-52+0.j,2.4971365513256217e-53+0.j,2.5173939931238327e-54+0.j,2.5189326292674677e-55+0.j,2.501991638780254e-56+0.j,2.467204871690904e-57+0.j,2.415568969985855e-58+0.j,2.3484001367706387e-59+0.j,2.2672819825351816e-60+0.j,2.1740071508101015e-61+0.j,2.070515531681597e-62+0.j,1.9588318180630785e-63+0.j,1.8410049636336482e-64+0.j,1.7190517880395573e-65+0.j,1.594906574409121e-66+0.j,1.4703780489735255e-67+0.j,1.3471146549225875e-68+0.j,1.2265785624489992e-69+0.j,1.1100284199805425e-70+0.j,9.985104682005955e-72+0.j,8.928573229373362e-73+0.j,7.936934935342131e-74+0.j,7.014465422966428e-75+0.j,6.163627053641754e-76+0.j,5.385257790980595e-77+0.j,4.678781190033232e-78+0.j
0.008120445318090782+0.j,-0.05271992937264187+0.j,0.19084518623166438+0.j,-0.4037160582209173+0.j,0.40716830659518055+0.j,0.0666365942189851+0.j,-0.3825276304478532+0.j,-0.1803209868634388+0.j,0.22781170624881647+0.j,0.4174166523767062+0.j,0.3748177868142604+0.j,0.2456836652381333+0.j,0.13152983451322298+0.j,0.06065309173746275+0.j,0.024852797723825384+0.j,0.009235979065169892+0.j,0.0031584741886747218+0.j,0.0010047521937716056+0.j,0.00029982530236512993+0.j,0.00008449032214149753+0.j,0.000022606904108509745+0.j,5.7694710120968225e-6+0.j,1.4097736567019652e-6+0.j,3.3090074752732093e-7+0.j,7.481779358542892e-8+0.j,1.6335725662020527e-8+0.j,3.451735630786999e-9+0.j,7.071874358707775e-10+0.j,1.4072525529608025e-10+0.j,2.7240587928237285e-11+0.j,5.136521473956421e-12+0.j,9.446590048851576e-13+0.j,1.6964097654461533e-13+0.j,2.977762474140503e-14+0.j,5.114102546171351e-15+0.j,8.60106869012513e-16+0.j,1.4177291220961853e-16+0.j,2.2920292294147953e-17+0.j,3.6369551980689976e-18+0.j,5.668009506598821e-19+0.j,8.680865633016761e-20+0.j,1.3073241637181368e-20+0.j,1.9369739522874433e-21+0.j,2.8248985397737615e-22+0.j,4.057195948279214e-23+0.j,5.740990993985081e-24+0.j,8.006973637414157e-25+0.j,1.1011425600014285e-25+0.j,1.4937438568715983e-26+0.j,1.9995004937620734e-27+0.j,2.6419661451614116e-28+0.j,3.4469392648727503e-29+0.j,4.441955832773793e-30+0.j,5.655569868432566e-31+0.j,7.116419056898282e-32+0.j,8.852087350568818e-33+0.j,1.0887792632663705e-33+0.j,1.3244944322743128e-34+0.j,1.593963182391277e-35+0.j,1.8981118496508392e-36+0.j,2.2370425960718657e-37+0.j,2.6099098717630947e-38+0.j,3.014823838223167e-39+0.j,3.4487889721152297e-40+0.j,3.9076847174456625e-41+0.j,4.3862931156840275e-42+0.j,4.878375925417625e-43+0.j,5.37680099924887e-44+0.j,5.873714803545165e-45+0.j,6.360755152566023e-46+0.j,6.829295689328239e-47+0.j,7.270711570877482e-48+0.j,7.67665436106357e-49+0.j,8.0393234078302955e-50+0.j,8.351721036670267e-51+0.j,8.607879719684699e-52+0.j,8.803050915110514e-53+0.j,8.933847398619423e-54+0.j,8.998333468662772e-55+0.j,8.996060221287244e-56+0.j,8.928045962673487e-57+0.j,8.796704573015708e-58+0.j,8.605727085697166e-59+0.j,8.359923764530127e-60+0.j,8.06503545174143e-61+0.j,7.727523866588895e-62+0.j,7.354350848702541e-63+0.j,6.952756292057243e-64+0.j,6.530043769720572e-65+0.j,6.093381697534364e-66+0.j,5.6496264349496146e-67+0.j,5.205172089059545e-68+0.j,4.765830087689541e-69+0.j,4.3367399240660766e-70+0.j,3.922310938693315e-71+0.j,3.5261936637209445e-72+0.j,3.151278159925228e-73+0.j,2.799715953332717e-74+0.j,2.472961634050842e-75+0.j,2.1718299028882578e-76+0.j
-0.002518270465603845+0.j,0.019418471421366837+0.j,-0.08736390881689457+0.j,0.25013583579521004+0.j,-0.43144958186822246+0.j,0.3234550310625158+0.j,0.1803209868634388+0.j,-0.32660741945460925+0.j,-0.2634190306157164+0.j,0.12886710306444427+0.j,0.3826717731748485+0.j,0.3936688151262724+0.j,0.28088607516272035+0.j,0.16043552759403912+0.j,0.07806920395830379+0.j,0.03351655665092846+0.j,0.012983998175186962+0.j,0.004610537971708604+0.j,0.0015182076440413512+0.j,0.0004677631653847286+0.j,0.00013580397440771203+0.j,0.000037367108033851745+0.j,9.790987201461197e-6+0.j,2.4528145384872553e-6+0.j,5.895070193375292e-7+0.j,1.36326388942653e-7+0.j,3.041256387325016e-8+0.j,6.559764896251536e-9+0.j,1.3707338840500107e-9+0.j,2.7798461220054105e-10+0.j,5.480046318684628e-11+0.j,1.051643098321009e-11+0.j,1.9671577291553803e-12+0.j,3.590968917347091e-13+0.j,6.40407295942567e-14+0.j,1.116874904737024e-14+0.j,1.9065731552373276e-15+0.j,3.1883766235783045e-16+0.j,5.227479121763979e-17+0.j,8.408849765014928e-18+0.j,1.327992772927368e-18+0.j,2.060360655178238e-19+0.j,3.142208696009235e-20+0.j,4.7131445782236546e-21+0.j,6.956575792224574e-22+0.j,1.0108832613052611e-22+0.j,1.446860619634104e-23+0.j,2.0406140441453614e-24+0.j,2.837144864275717e-25+0.j,3.8900672934651426e-26+0.j,5.261958565224829e-27+0.j,7.024316789012382e-28+0.j,9.257021192760245e-29+0.j,1.2047199775172509e-29+0.j,1.5487430075694194e-30+0.j,1.9673230069399224e-31+0.j,2.4699837384041805e-32+0.j,3.0658324286309794e-33+0.j,3.7631150272185373e-34+0.j,4.568730975301651e-35+0.j,5.4877284706582514e-36+0.j,6.522805641198293e-37+0.j,7.673846181022962e-38+0.j,8.937519456372554e-39+0.j,1.0306974555326163e-39+0.j,1.1771655084994537e-40+0.j,1.3317256736017214e-41+0.j,1.4925842941877606e-42+0.j,1.657612573953635e-43+0.j,1.8243909716091808e-44+0.j,1.9902687338108804e-45+0.j,2.1524364693949185e-46+0.j,2.308008841710241e-47+0.j,2.454113791691142e-48+0.j,2.5879842519980287e-49+0.j,2.707048105702974e-50+0.j,2.8090121963355364e-51+0.j,2.891936504500183e-52+0.j,2.9542951455861435e-53+0.j,2.995021572626219e-54+0.j,3.0135362347572216e-55+0.j,3.0097558837056564e-56+0.j,2.984084674272248e-57+0.j,2.9373881083548995e-58+0.j,2.870951671066774e-59+0.j,2.786426658189647e-60+0.j,2.6857661659342057e-61+0.j,2.5711544907410134e-62+0.j,2.4449332669979066e-63+0.j,2.3095275657651813e-64+0.j,2.167374910705795e-65+0.j,2.0208597696119642e-66+0.j,1.8722555876812888e-67+0.j,1.7236758805731993e-68+0.j,1.5770353389959483e-69+0.j,1.4340213464775165e-70+0.j,1.2960758071254371e-71+0.j,1.1643867430651264e-72+0.j,1.0398887671618558e-73+0.j,9.232712736832142e-75+0.j
0.0007305146409192336+0.j,-0.00652336694493438+0.j,0.035052269888456375+0.j,-0.1260601174053751+0.j,0.3020301665170659+0.j,-0.43492057276970436+0.j,0.22781170624881647+0.j,0.2634190306157164+0.j,-0.2501932847578462+0.j,-0.3167805980256723+0.j,0.033070132784922705+0.j,0.33452467414585635+0.j,0.4006627851057046+0.j,0.31152081740711385+0.j,0.18958948196393824+0.j,0.09717798114623011+0.j,0.04363309476893893+0.j,0.017589815341432242+0.j,0.0064753963952043124+0.j,0.002204023637357875+0.j,0.0007002036920561115+0.j,0.0002091879165077372+0.j,0.000059126111531693457+0.j,0.00001588989971287401+0.j,4.07739175452124e-6+0.j,1.0025646702428298e-6+0.j,2.3694363817449402e-7+0.j,5.396855243648452e-8+0.j,1.187456587916582e-8+0.j,2.529160158478011e-9+0.j,5.224180475640717e-10+0.j,1.0482415178577188e-10+0.j,2.046221733480737e-11+0.j,3.891147306072887e-12+0.j,7.217198974329351e-13+0.j,1.307109001882538e-13+0.j,2.3139424662605777e-14+0.j,4.007750310826956e-15+0.j,6.797263973054438e-16+0.j,1.1298032546992437e-16+0.j,1.8417527768302176e-17+0.j,2.9466033566712493e-18+0.j,4.629728301041548e-19+0.j,7.148189512573962e-20+0.j,1.0851503380417058e-20+0.j,1.620572522919095e-21+0.j,2.382041525499661e-22+0.j,3.4477632141900243e-23+0.j,4.9161616107666204e-24+0.j,6.908729954933005e-25+0.j,9.572526258771485e-26+0.j,1.3082028634643527e-26+0.j,1.7640031097749764e-27+0.j,2.347724437737474e-28+0.j,3.085027470990366e-29+0.j,4.00376916706513e-30+0.j,5.1333966904610305e-31+0.j,6.504116951938426e-32+0.j,8.14584380563656e-33+0.j,1.0086940702868892e-33+0.j,1.2352793831231732e-34+0.j,1.4964268165593004e-35+0.j,1.7936114974375365e-36+0.j,2.1275412638912497e-37+0.j,2.498013170580507e-38+0.j,2.903791867485501e-39+0.j,3.342519026405663e-40+0.j,3.8106620401168587e-41+0.j,4.303508613142083e-42+0.j,4.815211673738533e-43+0.j,5.33888639108776e-44+0.j,5.866758151585505e-45+0.j,6.390357336385124e-46+0.j,6.900753865729958e-47+0.j,7.388821946169131e-48+0.j,7.845523463288364e-49+0.j,8.262197154309231e-50+0.j,8.630840168706529e-51+0.j,8.944368917752095e-52+0.j,9.196847200232291e-53+0.j,9.383671387340665e-54+0.j,9.501704820406572e-55+0.j,9.549356348468354e-56+0.j,9.526600913995718e-57+0.j,9.434943083425478e-58+0.j,9.277327223690008e-59+0.j,9.058000479343091e-60+0.j,8.782336675330933e-61+0.j,8.456630668128937e-62+0.j,8.087873449036996e-63+0.j,7.683518469051804e-64+0.j,7.251249246973239e-65+0.j,6.798757417288412e-66+0.j,6.333539072857703e-67+0.j,5.862715675671855e-68+0.j,5.392884068296487e-69+0.j,4.929998336620453e-70+0.j,4.479284557195716e-71+0.j,4.0451878985241573e-72+0.j,3.6313502027951865e-73+0.j
