0.08922359704384887+0.j,0.1961543690480333+0.j,0.3049307669132565+0.j,0.3870426964739427+0.j,0.42544863935593635+0.j,0.41829280549721215+0.j,0.3754248602314367+0.j,0.31195522619157656+0.j,0.24247419730401779+0.j,0.17768981434819087+0.j,0.12353237514332412+0.j,0.08188468959854177+0.j,0.05196732258763357+0.j,0.031686693568471695+0.j,0.018617920184448942+0.j,0.010568267383029151+0.j,0.005808474128851283+0.j,0.0030971044818378078+0.j,0.0016048626216189131+0.j,0.0008094300429276586+0.j,0.0003979079167140997+0.j,0.00019089352189035187+0.j,0.00008947425854382219+0.j,0.0000410159191329917+0.j,0.000018406240204709892+0.j,8.093070787377145e-6+0.j,3.4893531289950407e-6+0.j,1.4763227050598114e-6+0.j,6.133671903144375e-7+0.j,2.50403157254097e-7+0.j,1.0050725944042964e-7+0.j,3.968577284567859e-8+0.j,1.542332858567971e-8+0.j,5.902546256232834e-9+0.j,2.225451831475972e-9+0.j,8.269941444581099e-10+0.j,3.0301870803093455e-10+0.j,1.0951833639817747e-10+0.j,3.905829649726511e-11+0.j,1.3749890905592437e-11+0.j,4.779555563609919e-12+0.j,1.6410198880020083e-12+0.j,5.566823568404967e-13+0.j,1.8663431086976376e-13+0.j,6.185622431478906e-14+0.j,2.0271944493909043e-14+0.j,6.571049679042895e-15+0.j,2.1071918585189356e-15+0.j,6.686544188087155e-16+0.j,2.1000127765391098e-16+0.j,6.529128151317466e-17+0.j,2.0099643882727384e-17+0.j,6.127805174813241e-18+0.j,1.8504837354012058e-18+0.j,5.536134725034271e-19+0.j,1.6411321885884528e-19+0.j,4.821340546820539e-20+0.j,1.403940292787186e-20+0.j,4.052778790216966e-21+0.j,1.1599657118185853e-21+0.j,3.2922119324273166e-22+0.j,9.267041868697171e-23+0.j,2.58739978934239e-23+0.j,7.16657287989895e-24+0.j,1.9694265699723717e-24+0.j,5.370334935420393e-25+0.j,1.453274531823896e-25+0.j,3.903269332650317e-26+0.j,1.0406203656761486e-26+0.j,2.754140132957542e-27+0.j,7.236944995355158e-28+0.j,1.8881841835836734e-28+0.j,4.892111707460533e-29+0.j,1.2587897363844806e-29+0.j,3.217033559240427e-30+0.j,8.166636354997784e-31+0.j,2.0594662516135506e-31+0.j,5.159737113031181e-32+0.j,1.284394779568828e-32+0.j,3.176897801299088e-33+0.j,7.80865991306843e-34+0.j,1.9074460233826377e-34+0.j,4.6308806586448656e-35+0.j,1.1174878267241012e-35+0.j,2.6805345904468228e-36+0.j,6.391903519455909e-37+0.j,1.5153021639738979e-37+0.j,3.5715593812046295e-38+0.j,8.370179991285254e-39+0.j,1.9505543314379908e-39+0.j,4.520172982199767e-40+0.j,1.0417238731356178e-40+0.j,2.387684616492833e-41+0.j,5.443193146100551e-42+0.j,1.2342640405751238e-42+0.j,2.7839698761130434e-43+0.j,6.246650001461918e-44+0.j,1.3943749244214805e-44+0.j,3.096597681363716e-45+0.j,6.842037418823698e-46+0.j
-0.1961543690480333+0.j,-0.34201362910970756+0.j,-0.3929734459648624+0.j,-0.32274169762716964+0.j,-0.16124575464297833+0.j,0.03173273421195353+0.j,0.19924798785560585+0.j,0.30746021945782215+0.j,0.34927318042201555+0.j,0.3367789216887789+0.j,0.29032373887966983+0.j,0.2296904517016257+0.j,0.16940888708232263+0.j,0.11770896765378014+0.j,0.07763002748017549+0.j,0.04887299829998452+0.j,0.02950338061992544+0.j,0.017140096901204042+0.j,0.009611677727917184+0.j,0.0052159356847864815+0.j,0.0027450971842943733+0.j,0.0014037716755920821+0.j,0.0006986645455870625+0.j,0.00033893167648021315+0.j,0.00016047079247728967+0.j,0.00007423892132898777+0.j,0.00003359552806913038+0.j,0.000014885576619029633+0.j,6.463503194892722e-6+0.j,2.7525824752468294e-6+0.j,1.1505535452242844e-6+0.j,4.723532154669147e-7+0.j,1.905890860234473e-7+0.j,7.56237747049465e-8+0.j,2.9524899938422633e-8+0.j,1.134783834027133e-8+0.j,4.295790833725232e-9+0.j,1.6024193333300892e-9+0.j,5.892483252911722e-10+0.j,2.136904198775968e-10+0.j,7.645429146203933e-11+0.j,2.6996374067445985e-11+0.j,9.411181355017414e-12+0.j,3.2401025585446907e-12+0.j,1.102003626549652e-12+0.j,3.703771399392531e-13+0.j,1.2304483739850689e-13+0.j,4.0416273257265655e-14+0.j,1.3129044497423924e-14+0.j,4.2189018525577155e-15+0.j,1.3413931066415132e-15+0.j,4.220847824064936e-16+0.j,1.3146886833343068e-16+0.j,4.054288348565142e-17+0.j,1.238112658174353e-17+0.j,3.744911307792395e-18+0.j,1.1221157075454154e-18+0.j,3.3313818513098187e-19+0.j,9.801104154546401e-20+0.j,2.857984817423219e-20+0.j,8.261276660573891e-21+0.j,2.3675676546806777e-21+0.j,6.728046976506922e-22+0.j,1.8961307898724665e-22+0.j,5.300288059478622e-23+0.j,1.469737881256349e-23+0.j,4.043384361597549e-24+0.j,1.1037447180585767e-24+0.j,2.989942287247817e-25+0.j,8.038555702580068e-26+0.j,2.145177729416666e-26+0.j,5.6828487995900954e-27+0.j,1.4946263661870755e-27+0.j,3.903082384389629e-28+0.j,1.0121267300504519e-28+0.j,2.606492681760955e-29+0.j,6.666743421864554e-30+0.j,1.693739625983366e-30+0.j,4.274587578522014e-31+0.j,1.0717522734240914e-31+0.j,2.6698336344052455e-32+0.j,6.608449842833997e-33+0.j,1.6254578509850586e-33+0.j,3.973258012079643e-34+0.j,9.652640721666076e-35+0.j,2.330807440852667e-35+0.j,5.5944745883539405e-36+0.j,1.3348605180476347e-36+0.j,3.1664047541511546e-37+0.j,7.467590749719037e-38+0.j,1.7510841922117224e-38+0.j,4.082951541875869e-39+0.j,9.466941841486146e-40+0.j,2.182933318320692e-40+0.j,5.006023736429535e-41+0.j,1.1418073566465019e-41+0.j,2.5903922587723188e-42+0.j,5.845689229524926e-43+0.j,1.3122833376454293e-43+0.j,2.9306564423339864e-44+0.j
0.3049307669132565+0.j,0.3929734459648624+0.j,0.26888122292016176+0.j,0.02042423583809096+0.j,-0.2057619262397482+0.j,-0.30428188283539304+0.j,-0.2547772282229047+0.j,-0.10520185219749703+0.j,0.07195961023159324+0.j,0.2173823601455418+0.j,0.3017392851739787+0.j,0.32380540819205417+0.j,0.2992706901644488+0.j,0.2489257394163925+0.j,0.1907492949989963+0.j,0.13662331746801465+0.j,0.09236938525225409+0.j,0.059371346962447454+0.j,0.03647850645929027+0.j,0.021516774360363883+0.j,0.012226860164430742+0.j,0.006712905473447481+0.j,0.003569678558414106+0.j,0.00184240225099338+0.j,0.0009246347216828463+0.j,0.00045194219387019246+0.j,0.00021544648188068008+0.j,0.00010029755543543862+0.j,0.00004564892201928197+0.j,0.000020333273951616244+0.j,8.872118981451515e-6+0.j,3.7954395722861236e-6+0.j,1.5931335770957937e-6+0.j,6.56615976631621e-7+0.j,2.6590702936327057e-7+0.j,1.0587079402251356e-7+0.j,4.1466801076810936e-8+0.j,1.598586227117897e-8+0.j,6.068770981584441e-9+0.j,2.269858805266409e-9+0.j,8.368009838666668e-10+0.j,3.04194452678634e-10+0.j,1.0908282401579193e-10+0.j,3.86009679486441e-11+0.j,1.34843140265133e-11+0.j,4.651494293936594e-12+0.j,1.584987643241553e-12+0.j,5.336530698102614e-13+0.j,1.7758880488047251e-13+0.j,5.842698255667759e-14+0.j,1.900925349853821e-14+0.j,6.1175534218321905e-15+0.j,1.9478442878654553e-15+0.j,6.137516904217798e-16+0.j,1.9141998551191574e-16+0.j,5.910554290736462e-17+0.j,1.8071828795083922e-17+0.j,5.472580354020887e-18+0.j,1.6416414692509657e-18+0.j,4.879075588240441e-19+0.j,1.4369575014996738e-19+0.j,4.194390145219603e-20+0.j,1.213615372725468e-20+0.j,3.481344962184665e-21+0.j,9.902181958337255e-22+0.j,2.793151748239818e-22+0.j,7.814439093702733e-23+0.j,2.1686958270180962e-23+0.j,5.971082412622677e-24+0.j,1.6312304952446802e-24+0.j,4.422196185617706e-25+0.j,1.1897947100084993e-25+0.j,3.177362905670188e-26+0.j,8.423067880632869e-27+0.j,2.2168126870729804e-27+0.j,5.792794128044816e-28+0.j,1.5031124811617895e-28+0.j,3.87330608372805e-29+0.j,9.912896757573903e-30+0.j,2.5199279359123248e-30+0.j,6.363318926613786e-31+0.j,1.5963404031673422e-31+0.j,3.978787820695478e-32+0.j,9.853618930593171e-33+0.j,2.424910859857318e-33+0.j,5.930417387358575e-34+0.j,1.441444033168511e-34+0.j,3.4822993528256736e-35+0.j,8.36223114692295e-36+0.j,1.9961683775983664e-36+0.j,4.737198269649792e-37+0.j,1.1176995509273957e-37+0.j,2.622024608056563e-38+0.j,6.11624686965066e-39+0.j,1.4187227997367255e-39+0.j,3.2726646856821834e-40+0.j,7.507985318563463e-41+0.j,1.7131255968490317e-41+0.j,3.887982128430242e-42+0.j,8.777147980373062e-43+0.j
-0.3870426964739427+0.j,-0.32274169762716964+0.j,-0.02042423583809096+0.j,0.24295713729175675+0.j,0.2847534903544967+0.j,0.12058157598750446+0.j,-0.10693578100120704+0.j,-0.255647978040209+0.j,-0.26313084007002696+0.j,-0.151281504149521+0.j,0.013892263459797645+0.j,0.16678683035839945+0.j,0.2677523453305246+0.j,0.3070250168884074+0.j,0.2956266836172357+0.j,0.2531150685284633+0.j,0.1982753708600954+0.j,0.14452422103501286+0.j,0.09912804606761834+0.j,0.06449140452866749+0.j,0.04003675651572544+0.j,0.02382867085018285+0.j,0.013647710335948223+0.j,0.007545466993147452+0.j,0.004037479618354062+0.j,0.0020955490836112763+0.j,0.0010570197613849603+0.j,0.000519033707692282+0.j,0.0002484728036150565+0.j,0.00011611963687260663+0.j,0.00005303824977126948+0.j,0.000023702394633144354+0.j,0.00001037372024681801+0.j,4.450396417560427e-6+0.j,1.8729881414175449e-6+0.j,7.738656713569713e-7+0.j,3.1411418382077835e-7+0.j,1.2533607514676536e-7+0.j,4.919112773099048e-8+0.j,1.9000177283649015e-8+0.j,7.226217240057016e-9+0.j,2.7074158462655356e-9+0.j,9.997347122531828e-10+0.j,3.6398544800480526e-10+0.j,1.3071507465651317e-10+0.j,4.6320472348717325e-11+0.j,1.6202434506097594e-11+0.j,5.596206355932569e-12+0.j,1.909202260434813e-12+0.j,6.435563766197856e-13+0.j,2.1439908141393797e-13+0.j,7.061226836770374e-14+0.j,2.299704501575513e-14+0.j,7.408104213372168e-15+0.j,2.3609622259825523e-15+0.j,7.445898944024676e-16+0.j,2.324269105292015e-16+0.j,7.182703555251238e-17+0.j,2.1979060652768352e-17+0.j,6.660914827118031e-18+0.j,1.9995987134247726e-18+0.j,5.947214468623222e-19+0.j,1.7527533228763965e-19+0.j,5.119603959608854e-20+0.j,1.4822778896222544e-20+0.j,4.25468553753297e-21+0.j,1.210917141179734e-21+0.j,3.41769149122249e-22+0.j,9.567159468078217e-23+0.j,2.656581609617653e-23+0.j,7.318291120996553e-24+0.j,2.0003092879936382e-24+0.j,5.425483377579555e-25+0.j,1.460443538788779e-25+0.j,3.901987102301799e-26+0.j,1.0348795334302873e-26+0.j,2.724855292844028e-27+0.j,7.123479402260951e-28+0.j,1.8491838582151693e-28+0.j,4.7670539713021826e-29+0.j,1.220516820091115e-29+0.j,3.1038571206228932e-30+0.j,7.840853825112081e-31+0.j,1.9677370234713918e-31+0.j,4.906255817955407e-32+0.j,1.2154837361437936e-32+0.j,2.9922605825011715e-33+0.j,7.320412189455971e-34+0.j,1.7798820704059024e-34+0.j,4.301296321077961e-35+0.j,1.0332181119709514e-35+0.j,2.4671779347754703e-36+0.j,5.856731352965146e-37+0.j,1.3822491842239126e-37+0.j,3.2435659601907323e-38+0.j,7.568206185098489e-39+0.j,1.756001314876165e-39+0.j,4.05177746890131e-40+0.j,9.297834331961012e-41+0.j,2.1220690569589158e-41+0.j
0.42544863935593635+0.j,0.16124575464297833+0.j,-0.2057619262397482+0.j,-0.2847534903544967+0.j,-0.07005221833454311+0.j,0.18581728953416482+0.j,0.265228601363637+0.j,0.13955298478561973+0.j,-0.07229973100645481+0.j,-0.22840321107842887+0.j,-0.2544678423396615+0.j,-0.16029924388863132+0.j,-0.005437936116040718+0.j,0.14520653685593968+0.j,0.2494297238631104+0.j,0.2942471331284574+0.j,0.2882800568235939+0.j,0.24988990249316742+0.j,0.19761772597081292+0.j,0.14515373167549928+0.j,0.10019759206087954+0.j,0.06554256250750494+0.j,0.04088122472867668+0.j,0.024431861966586+0.j,0.014044428453394086+0.j,0.007790210272041256+0.j,0.004180715832131513+0.j,0.002175680882000756+0.j,0.0011001055477858495+0.j,0.0005413914015115485+0.j,0.0002597055287694342+0.j,0.00012159787382917549+0.j,0.000055637399539908634+0.j,0.0000249042371579362+0.j,0.000010916180427791977+0.j,4.689717884392798e-6+0.j,1.97631352641842e-6+0.j,8.175679183149837e-7+0.j,3.3223940364294795e-7+0.j,1.3271369715210615e-7+0.j,5.214056706024591e-8+0.j,2.015911278243708e-8+0.j,7.674092428401959e-9+0.j,2.877746019880759e-9+0.j,1.0635173312984684e-9+0.j,3.8751487247282885e-10+0.j,1.3927017486092497e-10+0.j,4.93876338109787e-11+0.j,1.7287176574515377e-11+0.j,5.974791940942546e-12+0.j,2.039641655992702e-12+0.j,6.879387792153414e-13+0.j,2.293171305401895e-13+0.j,7.556730284377163e-14+0.j,2.4623874272243882e-14+0.j,7.936207279206493e-15+0.j,2.530509828138748e-15+0.j,7.984379705035714e-16+0.j,2.4934917723303685e-16+0.j,7.709031196202808e-17+0.j,2.3599594872174156e-17+0.j,7.154947412649636e-18+0.j,2.1487529118268626e-18+0.j,6.393262278876547e-19+0.j,1.8849052677646095e-19+0.j,5.507565736086667e-20+0.j,1.595153885494391e-20+0.j,4.5802093555842374e-21+0.j,1.3039852895047285e-21+0.j,3.681520545203302e-22+0.j,1.0308830259670526e-22+0.j,2.8633710126526736e-23+0.j,7.890208588736142e-24+0.j,2.1572312944632682e-24+0.j,5.8526873555267805e-25+0.j,1.5758529962172828e-25+0.j,4.2114112505496333e-26+0.j,1.1172220410721571e-26+0.j,2.942375638792399e-27+0.j,7.693944323189975e-28+0.j,1.9977285718631535e-28+0.j,5.151140647841359e-29+0.j,1.319142126110672e-29+0.j,3.355379496540487e-30+0.j,8.477993884765376e-31+0.j,2.1280626583309707e-31+0.j,5.307048203167706e-32+0.j,1.3150293244967526e-32+0.j,3.2379278331062186e-33+0.j,7.922875876964794e-34+0.j,1.9267096364880256e-34+0.j,4.6569368967031056e-35+0.j,1.1188380692550846e-35+0.j,2.6720727198985034e-36+0.j,6.3441592819211664e-37+0.j,1.4975265844638868e-37+0.j,3.5146238896718485e-38+0.j,8.201920408405083e-39+0.j,1.9033230155586125e-39+0.j,4.392350145967563e-40+0.j
-0.41829280549721215+0.j,0.03173273421195353+0.j,0.30428188283539304+0.j,0.12058157598750446+0.j,-0.18581728953416482+0.j,-0.25274415376251563+0.j,-0.05721494650591298+0.j,0.17661694008128595+0.j,0.24760580008003114+0.j,0.12756131504664053+0.j,-0.0728230986118118+0.j,-0.2198337148954701+0.j,-0.2429880480525824+0.j,-0.1515326438664544+0.j,-0.0022574303899632773+0.j,0.14272691150040023+0.j,0.24293394339772162+0.j,0.2858752810045399+0.j,0.2798388592825168+0.j,0.2425155484597216+0.j,0.19179514480025814+0.j,0.14090378923796026+0.j,0.09728961605495404+0.j,0.06365952860305886+0.j,0.039719319510269344+0.j,0.023745113905139777+0.j,0.0136540143394891+0.j,0.007576018660835414+0.j,0.004066998350880455+0.j,0.002117119531826574+0.j,0.0010707952734915881+0.j,0.0005271088933881639+0.j,0.0002529193857101728+0.j,0.00011844970711884825+0.j,0.00005420972939285121+0.j,0.000024270659509382317+0.j,0.000010640760662876652+0.j,4.57233719530751e-6+0.j,1.927227906212671e-6+0.j,7.974126379172134e-7+0.j,3.2410743211527834e-7+0.j,1.2948781529850653e-7+0.j,5.088164161750225e-8+0.j,1.967551289846988e-8+0.j,7.491144771181941e-9+0.j,2.8095549282473738e-9+0.j,1.0384630842702819e-9+0.j,3.784373121143168e-10+0.j,1.360255717177493e-10+0.j,4.824312382221653e-11+0.j,1.6888615178085854e-11+0.j,5.83772507330815e-12+0.j,1.9930757704232983e-12+0.j,6.723061870249535e-13+0.j,2.2412978527237096e-13+0.j,7.386542761379385e-14+0.j,2.4071681655908985e-14+0.j,7.758975901902824e-15+0.j,2.4742264893146095e-15+0.j,7.807488608687174e-16+0.j,2.43846012718929e-16+0.j,7.53952363904092e-17+0.j,2.3082557790007328e-17+0.j,6.998743116628333e-18+0.j,2.102002838414959e-18+0.j,6.254629469505983e-19+0.j,1.8441655828334691e-19+0.j,5.388904725927058e-20+0.j,1.560892460351673e-20+0.j,4.482130434260564e-21+0.j,1.2761444454744883e-21+0.j,3.603143841102504e-22+0.j,1.0089979101634391e-22+0.j,2.802749694554213e-23+0.j,7.723609684361777e-24+0.j,2.1118012723503834e-24+0.j,5.729748287274505e-25+0.j,1.5428340228181404e-25+0.j,4.123384861943515e-26+0.j,1.0939258241256291e-26+0.j,2.8811649518812807e-27+0.j,7.534252293899917e-28+0.j,1.9563574891281275e-28+0.j,5.044699267192725e-29+0.j,1.291942357513661e-29+0.j,3.2863394574125324e-30+0.j,8.303910672131024e-31+0.j,2.084454203058185e-31+0.j,5.198510814306961e-32+0.j,1.2881870787660259e-32+0.j,3.171961221297396e-33+0.j,7.761763272346906e-34+0.j,1.8876014048982019e-34+0.j,4.56258021718443e-35+0.j,1.0962085860087926e-35+0.j,2.6181210257194028e-36+0.j,6.2162817592677845e-37+0.j,1.467391561445875e-37+0.j,3.444013947716941e-38+0.j,8.03740546027973e-39+0.j
0.3754248602314367+0.j,-0.19924798785560585+0.j,-0.2547772282229047+0.j,0.10693578100120704+0.j,0.265228601363637+0.j,0.05721494650591298+0.j,-0.20139277259400853+0.j,-0.2203158931641552+0.j,-0.018290713215567828+0.j,0.18876549829863606+0.j,0.23004091099091606+0.j,0.09870153169132675+0.j,-0.09280594252192252+0.j,-0.22166561419465952+0.j,-0.22944385500935982+0.j,-0.13166912537070558+0.j,0.015034751784657196+0.j,0.15234086544453287+0.j,0.24399040708325362+0.j,0.28031509757073503+0.j,0.2706314051761675+0.j,0.23235232865294767+0.j,0.18249114063064167+0.j,0.13334686591049918+0.j,0.09167029686488841+0.j,0.05976508052504877+0.j,0.037174687707657895+0.j,0.022164933640317918+0.j,0.012715871088198145+0.j,0.007041081580051962+0.j,0.003772966339995654+0.j,0.001960860945734653+0.j,0.000990306424066146+0.j,0.0004868379229347937+0.j,0.0002333125538890477+0.j,0.00010914560834703189+0.j,0.000049900469042108084+0.j,0.00002232021063354279+0.j,9.777076661483547e-6+0.j,4.1977950351833205e-6+0.j,1.7680186815007391e-6+0.j,7.310202381130083e-7+0.j,2.9692542406658655e-7+0.j,1.1855425832578879e-7+0.j,4.6558111806688455e-8+0.j,1.799372184641661e-8+0.j,6.847267173488863e-9+0.j,2.5668062259181227e-9+0.j,9.482971097531853e-10+0.j,3.454264310661999e-10+0.j,1.2410808516132188e-10+0.j,4.399889445196742e-11+0.j,1.5396978105490583e-11+0.j,5.320199221304546e-12+0.j,1.815758291991168e-12+0.j,6.122911544613933e-13+0.j,2.0405786786256871e-13+0.j,6.723009377302805e-14+0.j,2.1902976355969168e-14+0.j,7.057980305471345e-15+0.j,2.2500887645930677e-15+0.j,7.098396529037173e-16+0.j,2.2164479065424213e-16+0.j,6.85145456515589e-17+0.j,2.097121624004868e-17+0.j,6.357174766154957e-18+0.j,1.908908938421881e-18+0.j,5.678904189769169e-19+0.j,1.6740829275278877e-19+0.j,4.8909650878464303e-20+0.j,1.416402876115104e-20+0.j,4.066499181732751e-21+0.j,1.1576063727564742e-21+0.j,3.267908787047711e-22+0.j,9.149726427257894e-23+0.j,2.5411706593219088e-23+0.j,7.001701223019013e-24+0.j,1.9141325594288357e-24+0.j,5.192686420745816e-25+0.j,1.398025689299644e-25+0.j,3.735862911748117e-26+0.j,9.909864122419339e-27+0.j,2.6097102804385945e-27+0.j,6.823547168584463e-28+0.j,1.7715996183166183e-28+0.j,4.567739859301505e-29+0.j,1.1696590368463128e-29+0.j,2.9749516919857068e-30+0.j,7.516276706771013e-31+0.j,1.886540955347345e-31+0.j,4.7044382240379537e-32+0.j,1.1656382819437487e-32+0.j,2.86992035556196e-33+0.j,7.021994879348083e-34+0.j,1.707534703911557e-34+0.j,4.1269560947260854e-35+0.j,9.914562312217489e-36+0.j,2.3677288678546144e-36+0.j,5.621286320384094e-37+0.j,1.3268280068958224e-37+0.j
-0.31195522619157656+0.j,0.30746021945782215+0.j,0.10520185219749703+0.j,-0.255647978040209+0.j,-0.13955298478561973+0.j,0.17661694008128595+0.j,0.2203158931641552+0.j,-0.018323664588603045+0.j,-0.22032912660633627+0.j,-0.17759236805454598+0.j,0.03446791766033742+0.j,0.2063565730971608+0.j,0.20634673399865944+0.j,0.0577174630997209+0.j,-0.12282862875320295+0.j,-0.22646237695676186+0.j,-0.2115579706759474+0.j,-0.10315602566948034+0.j,0.04154766412524376+0.j,0.1690515796310445+0.j,0.24894075636410815+0.j,0.2756766900265168+0.j,0.260277613698232+0.j,0.21999014839163544+0.j,0.1707379759301065+0.j,0.1235794301134349+0.j,0.08429224067059198+0.j,0.05459192547177973+0.j,0.03376375176261616+0.j,0.02003118588690077+0.j,0.011441318133191094+0.j,0.006310538781391632+0.j,0.003369612642842881+0.j,0.001745660802447599+0.j,0.000879069982368901+0.j,0.0004310093680020298+0.j,0.00020605471912319516+0.j,0.00009617784069491854+0.j,0.00004388036089747995+0.j,0.000019589575967780924+0.j,8.56553344771614e-6+0.j,3.6714432026839435e-6+0.j,1.5438996060924657e-6+0.j,6.374119891671752e-7+0.j,2.5854429632090034e-7+0.j,1.0309467034788068e-7+0.j,4.0436879498717234e-8+0.j,1.5609736916937723e-8+0.j,5.9334992466832345e-9+0.j,2.221929965402788e-9+0.j,8.200646988214375e-10+0.j,2.9843291161804066e-10+0.j,1.0712681971565366e-10+0.j,3.794591552322877e-11+0.j,1.3267857412123397e-11+0.j,4.580901915218611e-12+0.j,1.562261231757313e-12+0.j,5.264291263385559e-13+0.j,1.7532122354677228e-13+0.j,5.772397305994041e-14+0.j,1.8793963567887045e-14+0.j,6.0524214837595095e-15+0.j,1.928377068737727e-15+0.j,6.080029514569861e-16+0.j,1.8974270786121276e-16+0.j,5.862205019810691e-17+0.j,1.7934140219306718e-17+0.j,5.4338476679579995e-18+0.j,1.6308804882716365e-18+0.j,4.849555889089259e-19+0.j,1.4289644986969118e-19+0.j,4.17303764968055e-20+0.j,1.2079910966313596e-20+0.j,3.4667494953298296e-21+0.j,9.864904876254662e-22+0.j,2.783795168939619e-22+0.j,7.791403980695922e-23+0.j,2.1631488108120318e-23+0.j,5.9580696197572284e-24+0.j,1.628274921910506e-24+0.j,4.415761951001312e-25+0.j,1.188476167149022e-25+0.j,3.174912788618908e-26+0.j,8.419333895168638e-27+0.j,2.2165369230323765e-27+0.j,5.7938713883109395e-28+0.j,1.5038461818396345e-28+0.j,3.8763365226845844e-29+0.j,9.923494435482665e-30+0.j,2.5233260015620043e-30+0.j,6.3736329626611e-31+0.j,1.5993518718737015e-31+0.j,3.987324708377553e-32+0.j,9.877252305628562e-33+0.j,2.431325345590091e-33+0.j,5.94753383974639e-34+0.j,1.4459435783933655e-34+0.j,3.4939701439335663e-35+0.j,8.392135502708377e-36+0.j,2.0037452595564937e-36+0.j
0.24247419730401779+0.j,-0.34927318042201555+0.j,0.07195961023159324+0.j,0.26313084007002696+0.j,-0.07229973100645481+0.j,-0.24760580008003114+0.j,-0.018290713215567828+0.j,0.22032912660633627+0.j,0.15293209146581882+0.j,-0.09565667747077562+0.j,-0.2253452658097411+0.j,-0.11997805935798825+0.j,0.09234652683013682+0.j,0.21817931290004525+0.j,0.1718243338109305+0.j,0.007832935780820794+0.j,-0.15582798650561502+0.j,-0.22821575255898208+0.j,-0.18702789243837079+0.j,-0.06736988178429416+0.j,0.0737992297450129+0.j,0.18905423154188475+0.j,0.2548514583657038+0.j,0.27032988819732967+0.j,0.24832419241105055+0.j,0.20577006728924646+0.j,0.15726795103746546+0.j,0.11242193551588427+0.j,0.07588850715744941+0.j,0.04871457958866446+0.j,0.02989720350291557+0.j,0.017617249442280457+0.j,0.010001970549339389+0.j,0.005486861612619866+0.j,0.0029154950744949455+0.j,0.001503695087299068+0.j,0.0007541482879713346+0.j,0.0003683810450454386+0.j,0.00017550774927137404+0.j,0.00008165877619142359+0.j,0.000037145870500977+0.j,0.000016537339483955498+0.j,7.212302591587209e-6+0.j,3.0839412186234464e-6+0.j,1.2939042657913356e-6+0.j,5.330589941780275e-7+0.j,2.157818633037688e-7+0.j,8.587950494669471e-8+0.j,3.362394507647179e-8+0.j,1.2957616529525234e-8+0.j,4.917411230743558e-9+0.j,1.838598193910277e-9+0.j,6.775908962378699e-10+0.j,2.462402144539542e-10+0.j,8.827364064217623e-11+0.j,3.12280068533267e-11+0.j,1.0905624661186083e-11+0.j,3.760917508147886e-12+0.j,1.281181448515611e-12+0.j,4.3125173879042144e-13+0.j,1.4347558100140661e-13+0.j,4.7192147772264556e-14+0.j,1.535035398922493e-14+0.j,4.938910795118205e-15+0.j,1.5722102638532088e-15+0.j,4.952846279677099e-16+0.j,1.544393071335683e-16+0.j,4.767709055119913e-17+0.j,1.4574613734642576e-17+0.j,4.412684339570551e-18+0.j,1.323448506523401e-18+0.j,3.9326605976232093e-19+0.j,1.1580174771656532e-19+0.j,3.379592107972093e-20+0.j,9.776935105704338e-21+0.j,2.804121189404006e-21+0.j,7.974628608409825e-22+0.j,2.249083922439881e-22+0.j,6.291325670605304e-23+0.j,1.7457330249869034e-23+0.j,4.805832407137836e-24+0.j,1.312709872777589e-24+0.j,3.5582030573152864e-25+0.j,9.572060841165002e-26+0.j,2.5558906869403063e-26+0.j,6.774684769519182e-27+0.j,1.782757954432751e-27+0.j,4.657976438505797e-28+0.j,1.208502794162038e-28+0.j,3.1137670537413273e-29+0.j,7.968087784039323e-30+0.j,2.0253120287000194e-30+0.j,5.113742319805023e-31+0.j,1.282723312243107e-31+0.j,3.19677129401099e-32+0.j,7.916091364812272e-33+0.j,1.947896949879236e-33+0.j,4.763339229616867e-34+0.j,1.1576597946669851e-34+0.j,2.79644975145666e-35+0.j
