0.321594445334504+0.j,0.4844164680461173+0.j,0.5159578934550337+0.j,0.4487081869256693+0.j,0.33794370246013233+0.j,0.2276510803272347+0.j,0.1399923972006549+0.j,0.07970137067713558+0.j,0.04244545141696006+0.j,0.021311806384632655+0.j,0.010151509419599143+0.j,0.004610464043003165+0.j,0.0020047691758031355+0.j,0.0008375351833628057+0.j,0.0003371703697083679+0.j,0.00013113364485030674+0.j,0.0000493815253978705+0.j,0.000018040576035246883+0.j,6.4050792529863915e-6+0.j,2.213390631051775e-6+0.j,7.45509924696049e-7+0.j,2.450496812909188e-7+0.j,7.869609117602023e-8+0.j,2.4717218883257965e-8+0.j,7.59983813524347e-9+0.j,2.289521352501947e-9+0.j,6.763451563287463e-10+0.j,1.9606355006995535e-10+0.j,5.58120797731705e-11+0.j,1.5611317891401758e-11+0.j,4.2932808559429075e-12+0.j,1.16149892697801e-12+0.j,3.09281671425754e-13+0.j,8.109752004419718e-14+0.j,2.0949732170595843e-14+0.j,5.3340221269154595e-15+0.j,1.339102813437701e-15+0.j,3.3160679442591946e-16+0.j,8.102928039583116e-17+0.j,1.954429631679231e-17+0.j,4.6547933239112216e-18+0.j,1.0950118885890523e-18+0.j,2.545098231071709e-19+0.j,5.846294400829188e-20+0.j,1.3275922331212236e-20+0.j,2.9810468815166728e-21+0.j,6.620644215965974e-22+0.j,1.4546606172354183e-22+0.j,3.16265210994767e-23+0.j,6.805558042725417e-24+0.j,1.4497365895398568e-24+0.j,3.0578372862407907e-25+0.j,6.38738450076e-26+0.j,1.3215861701102616e-26+0.j,2.708999752238124e-27+0.j,5.502220371765929e-28+0.j,1.107527011293095e-28+0.j,2.2096691840577876e-29+0.j,4.37042450132727e-30+0.j,8.570535859605447e-31+0.j,1.6666434932618814e-31+0.j,3.2143129171778257e-32+0.j,6.148974170864903e-33+0.j,1.1669244889391794e-33+0.j,2.1971673003418438e-34+0.j,4.1050344731243583e-35+0.j,7.611236219498317e-36+0.j,1.4006452711598247e-36+0.j,2.5584919976831464e-37+0.j,4.639486095959612e-38+0.j,8.352783357949988e-39+0.j,1.493180821056884e-39+0.j,2.650675199955638e-40+0.j,4.673103981898018e-41+0.j,8.182762472736297e-42+0.j,1.4232450204795225e-42+0.j,2.4591399025637814e-43+0.j,4.221319599535568e-44+0.j,7.199648481637996e-45+0.j,1.2201356234261223e-45+0.j,2.054818530399021e-46+0.j,3.4390724418842187e-47+0.j,5.720641835546075e-48+0.j,9.458365045078704e-49+0.j,1.5544859049157808e-49+0.j,2.539730798709122e-50+0.j,4.125236197833331e-51+0.j,6.6619221538575305e-52+0.j,1.0697162111488823e-52+0.j,1.7079845350515662e-53+0.j,2.7118960547314535e-54+0.j,4.2821581530998554e-55+0.j,6.724796542064367e-56+0.j,1.0503838483192262e-56+0.j,1.631903478569232e-57+0.j,2.5219880561332696e-58+0.j,3.8771961150152888e-59+0.j,5.929830256583283e-60+0.j,9.022763703640611e-61+0.j,1.3659422753374327e-61+0.j
-0.4844164680461173+0.j,-0.4080802052030572+0.j,-0.09211703857968023+0.j,0.21777788111006346+0.j,0.3883730830883773+0.j,0.4127551502581862+0.j,0.3467589802323941+0.j,0.25033120232288153+0.j,0.16149409954876304+0.j,0.09523446279629277+0.j,0.052102669887891154+0.j,0.02672402366069084+0.j,0.012951339889282069+0.j,0.005966722054407282+0.j,0.002625891282879793+0.j,0.0011083291251236243+0.j,0.00045015137886091734+0.j,0.00017643079532659746+0.j,0.00006689173582287352+0.j,0.000024585071450094406+0.j,8.775625110045375e-6+0.j,3.0472382749719563e-6+0.j,1.0308452695776906e-6+0.j,3.401817437052659e-7+0.j,1.0964154148682462e-7+0.j,3.455049352617313e-8+0.j,1.0655537962494299e-8+0.j,3.2190627561772838e-9+0.j,9.534012695973598e-10+0.j,2.770419801024131e-10+0.j,7.903975728195368e-11+0.j,2.2154414812044378e-11+0.j,6.104560356483604e-12+0.j,1.654531056434604e-12+0.j,4.413192377013178e-13+0.j,1.1590567007518677e-13+0.j,2.998704737756648e-14+0.j,7.645946387073208e-15+0.j,1.9221074756603228e-15+0.j,4.765881960018162e-16+0.j,1.1659748608850474e-16+0.j,2.8155807783821425e-17+0.j,6.713120950335462e-18+0.j,1.5808700126191934e-18+0.j,3.6780182841656343e-19+0.j,8.45672550124391e-20+0.j,1.9221178570355292e-20+0.j,4.3197700320367906e-21+0.j,9.601795324294324e-22+0.j,2.1113446196235605e-22+0.j,4.5938829805116574e-23+0.j,9.892589247766799e-24+0.j,2.1088249000477784e-24+0.j,4.451016093872755e-25+0.j,9.303579719699881e-26+0.j,1.9261682539519494e-26+0.j,3.950658334571679e-27+0.j,8.028803954069027e-28+0.j,1.6170023794053775e-28+0.j,3.2278891076057454e-29+0.j,6.387662666268505e-30+0.j,1.2532731092715767e-30+0.j,2.438330762043893e-31+0.j,4.7048235582530765e-32+0.j,9.004437451633598e-33+0.j,1.7095789337950043e-33+0.j,3.220298014674662e-34+0.j,6.019086693689612e-35+0.j,1.1164632134863909e-35+0.j,2.0553586686450136e-36+0.j,3.7558549077835032e-37+0.j,6.813263110664787e-38+0.j,1.2270789230048276e-38+0.j,2.1943470992306743e-39+0.j,3.896699411545437e-40+0.j,6.872097328057511e-41+0.j,1.2037143140798105e-41+0.j,2.0943009331497614e-42+0.j,3.619720497979124e-43+0.j,6.215398987496971e-44+0.j,1.060370826322972e-44+0.j,1.797534062300967e-45+0.j,3.0280427414110202e-46+0.j,5.069281760761592e-47+0.j,8.4345831438368e-48+0.j,1.3949093241581112e-48+0.j,2.2931111776977056e-49+0.j,3.747415894565133e-50+0.j,6.088305993458918e-51+0.j,9.834409503316313e-52+0.j,1.579487216442912e-52+0.j,2.5224819742876196e-53+0.j,4.0060064617075686e-54+0.j,6.326940016594168e-55+0.j,9.938036258873279e-56+0.j,1.5525941511612911e-56+0.j,2.4126314949821664e-57+0.j,3.729274517047739e-58+0.j,5.734322919623872e-59+0.j,8.771785176955725e-60+0.j
0.5159578934550337+0.j,0.09211703857968023+0.j,-0.30996522292635414+0.j,-0.3447777501834187+0.j,-0.10567647867087629+0.j,0.17444121313109906+0.j,0.34557566855234234+0.j,0.3820958304865081+0.j,0.3286530678354702+0.j,0.24114532987298926+0.j,0.15745554289106364+0.j,0.09372750816065042+0.j,0.05166559162787779+0.j,0.026664338914556853+0.j,0.012989593838191173+0.j,0.006010804565250456+0.j,0.002655366431960701+0.j,0.0011244869239505596+0.j,0.0004580451815981418+0.j,0.00017998831677983369+0.j,0.00006839779679029272+0.j,0.000025190624717586897+0.j,9.008580124593277e-6+0.j,3.133434662043523e-6+0.j,1.0616435835626486e-6+0.j,3.508412350079993e-7+0.j,1.1322423244371915e-7+0.j,3.5722283377299075e-8+0.j,1.1029150609589752e-8+0.j,3.3353630791510526e-9+0.j,9.887927648066667e-10+0.j,2.875828979407152e-10+0.j,8.211561749327024e-11+0.j,2.3034580164446677e-11+0.j,6.351751799223774e-12+0.j,1.722718281552207e-12+0.j,4.598065415109134e-13+0.j,1.2083537683802097e-13+0.j,3.128064749322337e-14+0.j,7.980176886866667e-15+0.j,2.0071778013135264e-15+0.j,4.979284767626122e-16+0.j,1.2187589334978672e-16+0.j,2.944365735542492e-17+0.j,7.023187404166796e-18+0.j,1.6545636424181981e-18+0.j,3.8509759549779726e-19+0.j,8.857708039815842e-20+0.j,2.0139765828277306e-20+0.j,4.527764316977812e-21+0.j,1.006742301404686e-21+0.j,2.2144300167166755e-22+0.j,4.8196370470561136e-23+0.j,1.0381757443922452e-23+0.j,2.2137222426728646e-24+0.j,4.673679832810018e-25+0.j,9.771534924610071e-26+0.j,2.0235586382610605e-26+0.j,4.151414352355723e-27+0.j,8.438764541434476e-28+0.j,1.6999519025515916e-28+0.j,3.3942143614908446e-29+0.j,6.718219768725974e-30+0.j,1.3183980960366474e-30+0.j,2.5655427513800284e-31+0.j,4.951229810452336e-32+0.j,9.477785411781474e-33+0.j,1.7997722026798504e-33+0.j,3.3907846364301605e-34+0.j,6.338817791839838e-35+0.j,1.1759625175537221e-35+0.j,2.1652399332899514e-36+0.j,3.957260192397344e-37+0.j,7.179702931739001e-38+0.j,1.293265010259031e-38+0.j,2.3130357622948398e-39+0.j,4.108036218900895e-40+0.j,7.245784351437065e-41+0.j,1.269336428668156e-41+0.j,2.2087580836512907e-42+0.j,3.818022082317811e-43+0.j,6.556701069537962e-44+0.j,1.1187313393168473e-44+0.j,1.8966865426061253e-45+0.j,3.1954322871800836e-46+0.j,5.350101976917018e-47+0.j,8.902790069373252e-48+0.j,1.4724965106984385e-48+0.j,2.420907200793052e-49+0.j,3.9566591680969264e-50+0.j,6.428889338870298e-51+0.j,1.0385551126445146e-51+0.j,1.6681620487679659e-52+0.j,2.6643431897483214e-53+0.j,4.2316803057794293e-54+0.j,6.683950116303961e-55+0.j,1.0499715487719161e-55+0.j,1.64048245347494e-56+0.j,2.549415188519716e-57+0.j,3.9410244344144015e-58+0.j
-0.4487081869256693+0.j,0.21777788111006346+0.j,0.3447777501834187+0.j,-0.010125640783018157+0.j,-0.3062123970749494+0.j,-0.28813237567280264+0.j,-0.05383637076459522+0.j,0.19558191155671464+0.j,0.33814329513154+0.j,0.3595292493285501+0.j,0.3033362604046175+0.j,0.21999330075262033+0.j,0.14252349334265754+0.j,0.08436158377650715+0.j,0.04630501911356291+0.j,0.023818255666355467+0.j,0.011572091301505744+0.j,0.005343114608899458+0.j,0.002356075395712141+0.j,0.0009961930365033063+0.j,0.0004052449751248955+0.j,0.00015905626986348708+0.j,0.000060382128140016785+0.j,0.00002221860460005326+0.j,7.939422128122013e-6+0.j,2.7595882885280066e-6+0.j,9.343819900616821e-7+0.j,3.086064393856908e-7+0.j,9.954176201932915e-8+0.j,3.1390389348592743e-8+0.j,9.687430167802995e-9+0.j,2.9284245531810967e-9+0.j,8.678291046578225e-10+0.j,2.5231442871630313e-10+0.j,7.202208455176182e-11+0.j,2.0197182654974618e-11+0.j,5.567795606054611e-12+0.j,1.509701753615113e-12+0.j,4.0285271526692944e-13+0.j,1.0584393404105625e-13+0.j,2.7393922757818517e-14+0.j,6.987197510940947e-15+0.j,1.757087115809494e-15+0.j,4.358087002097657e-16+0.j,1.0665283431732674e-16+0.j,2.576177924973163e-17+0.j,6.1440031303677085e-18+0.j,1.4472282094273047e-18+0.j,3.3679356326730236e-19+0.j,7.745627688804981e-20+0.j,1.7608996431816475e-20+0.j,3.958324620353766e-21+0.j,8.800262563416646e-22+0.j,1.9354909843143636e-22+0.j,4.2120879797348193e-23+0.j,9.072140894689844e-24+0.j,1.9342812965055114e-24+0.j,4.0833324292236776e-25+0.j,8.536491801511703e-26+0.j,1.7676439242081296e-26+0.j,3.62609213417375e-27+0.j,7.370326288857942e-28+0.j,1.4846047040363482e-28+0.j,2.96401919105258e-29+0.j,5.866304852275784e-30+0.j,1.1511362720513898e-30+0.j,2.239908079672646e-31+0.j,4.322507565181065e-32+0.j,8.273746444178365e-33+0.j,1.571036991870252e-33+0.j,2.959671079355947e-34+0.j,5.532566946496819e-35+0.j,1.0263318736483165e-35+0.j,1.8896310598294308e-36+0.j,3.4533686656148688e-37+0.j,6.265169473221982e-38+0.j,1.128476502566813e-38+0.j,2.0182111101105273e-39+0.j,3.584250407722311e-40+0.j,6.321641683981299e-41+0.j,1.1073939408443963e-41+0.j,1.9268814316042902e-42+0.j,3.3306362886496234e-43+0.j,5.719480258199813e-44+0.j,9.758427697348842e-45+0.j,1.6543709986488362e-45+0.j,2.7870880353674603e-46+0.j,4.666241975132648e-47+0.j,7.76454207168232e-48+0.j,1.2841888193325634e-48+0.j,2.1112419691368246e-49+0.j,3.4504371241496495e-50+0.j,5.606184327722491e-51+0.j,9.056225810044584e-52+0.j,1.454596432852497e-52+0.j,2.323171853796306e-53+0.j,3.689701286251255e-54+0.j,5.827724682657082e-55+0.j,9.154425637846912e-56+0.j,1.4302539944154625e-56+0.j
0.33794370246013233+0.j,-0.3883730830883773+0.j,-0.10567647867087629+0.j,0.3062123970749494+0.j,0.22049763336696507+0.j,-0.1253495266795909+0.j,-0.3123418909518678+0.j,-0.21852096238581686+0.j,0.021922623662742752+0.j,0.23643618447302633+0.j,0.34000853928059593+0.j,0.3373387518946765+0.j,0.2736982810868399+0.j,0.19340111807224028+0.j,0.12295153603162108+0.j,0.07173061078400152+0.j,0.03892101316800868+0.j,0.019832320947179852+0.j,0.00955998409398581+0.j,0.004384666419432173+0.j,0.00192234587971322+0.j,0.0008087399649779884+0.j,0.00032754333450066243+0.j,0.00012805735774126732+0.j,0.000048444683658595764+0.j,0.000017770176742279958+0.j,6.331869279125056e-6+0.j,2.19516927821383e-6+0.j,7.415262062165927e-7+0.j,2.443827858549076e-7+0.j,7.867005239565248e-8+0.j,2.47631269439012e-8+0.j,7.629231628593623e-9+0.j,2.3026192054919675e-9+0.j,6.813733545364016e-10+0.j,1.97832730153908e-10+0.j,5.6398173481290935e-11+0.j,1.5796760290888874e-11+0.j,4.34980557240738e-12+0.j,1.1781910461949585e-12+0.j,3.140762281811984e-13+0.j,8.244095110358274e-14+0.j,2.131776087824374e-14+0.j,5.4327668928735725e-15+0.j,1.3650885632401994e-15+0.j,3.3832204711260635e-16+0.j,8.273509984679649e-17+0.j,1.9970604538127502e-17+0.j,4.759690157475496e-18+0.j,1.1204414264222662e-18+0.j,2.605871115865008e-19+0.j,5.989548933208541e-20+0.j,1.3609152312038586e-20+0.j,3.0575727969612196e-21+0.j,6.79421537909214e-22+0.j,1.4935573715938372e-22+0.j,3.248804277801678e-23+0.j,6.994216378394735e-24+0.j,1.4905942420690619e-24+0.j,3.145372125139635e-25+0.j,6.572957053266582e-26+0.j,1.360524776002976e-26+0.j,2.7898876457019072e-27+0.j,5.668607731518893e-28+0.j,1.1414257149747498e-28+0.j,2.2780854819424018e-29+0.j,4.50723939809518e-30+0.j,8.841670083740003e-31+0.j,1.7199019646802195e-31+0.j,3.318022635495669e-32+0.j,6.349212202055467e-33+0.j,1.205263168830835e-33+0.j,2.2699713767356196e-34+0.j,4.2421744886822994e-35+0.j,7.867520713065591e-36+0.j,1.4481664939093423e-36+0.j,2.6459330704309847e-37+0.j,4.799169381904783e-38+0.j,8.64223182544389e-39+0.j,1.545264401228188e-39+0.j,2.743720946648923e-40+0.j,4.838150031747297e-41+0.j,8.473480511951698e-42+0.j,1.4741008793436513e-42+0.j,2.5474997125828515e-43+0.j,4.373814267907379e-44+0.j,7.461093749827961e-45+0.j,1.2646676168944398e-45+0.j,2.1301829916093965e-46+0.j,3.5658087378060466e-47+0.j,5.932434641968155e-48+0.j,9.810113386045208e-49+0.j,1.6125486441700139e-49+0.j,2.6349973985200873e-50+0.j,4.28061569556925e-51+0.j,6.913856904359146e-52+0.j,1.1103282115000584e-52+0.j,1.7730757693240819e-53+0.j,2.815630169898813e-54+0.j,4.446549949043949e-55+0.j
-0.2276510803272347+0.j,0.4127551502581862+0.j,-0.17444121313109906+0.j,-0.28813237567280264+0.j,0.1253495266795909+0.j,0.30493760061412156+0.j,0.0730912490042183+0.j,-0.22236429875541205+0.j,-0.29117745392592714+0.j,-0.12985966496101778+0.j,0.10532922975161377+0.j,0.27707059913946686+0.j,0.33822990250785523+0.j,0.31104324108595705+0.j,0.24079737499518364+0.j,0.1646379778281137+0.j,0.1020970176085206+0.j,0.05840703475671025+0.j,0.031189232814145696+0.j,0.015682170160651803+0.j,0.007474371242913419+0.j,0.0033948402748113344+0.j,0.001475782245338493+0.j,0.0006162381289328492+0.j,0.00024792552582189955+0.j,0.00009635497311632041+0.j,0.00003625686186714654+0.j,0.000013235189272857757+0.j,4.695199807658894e-6+0.j,1.62120652032412e-6+0.j,5.456181393806061e-7+0.j,1.792055142913515e-7+0.j,5.750698060590735e-8+0.j,1.8048723494190215e-8+0.j,5.545498570683053e-9+0.j,1.6694771757841528e-9+0.j,4.928490732961778e-10+0.j,1.427783505547621e-10+0.j,4.0618476700144906e-11+0.j,1.1354673800947033e-11+0.j,3.1208544253361654e-12+0.j,8.438422456537452e-13+0.j,2.2457616288958477e-13+0.j,5.885623872789397e-14+0.j,1.5196618098341686e-14+0.j,3.867359742774305e-15+0.j,9.704482266664284e-16+0.j,2.402080924993252e-16+0.j,5.86703558806282e-17+0.j,1.4145417240196927e-17+0.j,3.3676060047516446e-18+0.j,7.9190072971887485e-19+0.j,1.839895327905087e-19+0.j,4.2248498352758725e-20+0.j,9.590526672413735e-21+0.j,2.1527748982970753e-21+0.j,4.779547813772692e-22+0.j,1.049807006796971e-22+0.j,2.2817324503614167e-23+0.j,4.908475748116515e-24+0.j,1.0453110538399526e-24+0.j,2.204185337286732e-25+0.j,4.602965207926003e-26+0.j,9.52126085391304e-27+0.j,1.951172198493355e-27+0.j,3.9620088787816285e-28+0.j,7.973071658846413e-29+0.j,1.5903598422146023e-29+0.j,3.1447880100490398e-30+0.j,6.1656382432527235e-31+0.j,1.19871980441473e-31+0.j,2.311375603554343e-32+0.j,4.420738683832769e-33+0.j,8.387780260853409e-34+0.j,1.578998650629186e-34+0.j,2.949523945747064e-35+0.j,5.467752791806364e-36+0.j,1.0060101778959565e-36+0.j,1.8373028332371897e-37+0.j,3.331124618215878e-38+0.j,5.996230655017025e-39+0.j,1.071734853083779e-39+0.j,1.902221007246491e-40+0.j,3.353057675113849e-41+0.j,5.870406874816467e-42+0.j,1.0208974474311673e-42+0.j,1.763686239612351e-43+0.j,3.0270763814359015e-44+0.j,5.162081528469428e-45+0.j,8.747046135317274e-46+0.j,1.4728815015396054e-46+0.j,2.464778648105402e-47+0.j,4.099442735655929e-48+0.j,6.777051267626346e-49+0.j,1.1136718736538398e-49+0.j,1.8193028867735733e-50+0.j,2.954704591244291e-51+0.j,4.771047686831802e-52+0.j,7.660070038346159e-53+0.j,1.2229227663724067e-53+0.j
0.1399923972006549+0.j,-0.3467589802323941+0.j,0.34557566855234234+0.j,0.05383637076459522+0.j,-0.3123418909518678+0.j,-0.0730912490042183+0.j,0.2599906618700474+0.j,0.21568890085460155+0.j,-0.07770669099459462+0.j,-0.2767618248490428+0.j,-0.23241956009951356+0.j,-0.0277661241656784+0.j,0.1838449491475046+0.j,0.306587128469239+0.j,0.3270497821837416+0.j,0.27949113750338006+0.j,0.20606886410339537+0.j,0.13593790228910851+0.j,0.08198435695301667+0.j,0.04585800862830128+0.j,0.024035283565905213+0.j,0.011895635535894285+0.j,0.00559310251628524+0.j,0.002510468118446257+0.j,0.0010800162359885786+0.j,0.0004468230615538792+0.j,0.00017828297455259296+0.j,0.00006877353406422566+0.j,0.000025703997182701187+0.j,9.32537387774085e-6+0.j,3.2896040280047896e-6+0.j,1.1300054094441578e-6+0.j,3.784939028702743e-7+0.j,1.237668911528533e-7+0.j,3.95543911601357e-8+0.j,1.2367018503954799e-8+0.j,3.786293219168885e-9+0.j,1.136080445987641e-9+0.j,3.343395952903638e-10+0.j,9.657472753146895e-11+0.j,2.7398494668864347e-11+0.j,7.63920010670259e-12+0.j,2.0944952289682997e-12+0.j,5.65011330093957e-13+0.j,1.5003839674555163e-13+0.j,3.9239447546988544e-14+0.j,1.0111464073245701e-14+0.j,2.5683852517846783e-15+0.j,6.433321703418225e-16+0.j,1.5896588466339374e-16+0.j,3.8763417125580004e-17+0.j,9.331200639745098e-18+0.j,2.2181495828615426e-18+0.j,5.208534844595552e-19+0.j,1.2084786954576617e-19+0.j,2.771292800998812e-20+0.j,6.282921089573662e-21+0.j,1.4085984454840401e-21+0.j,3.1236691296889515e-22+0.j,6.853246786014915e-23+0.j,1.4879156677034923e-23+0.j,3.1974515339297317e-24+0.j,6.802408494791973e-25+0.j,1.432980887870228e-25+0.j,2.9896448400275115e-26+0.j,6.178453025380034e-27+0.j,1.265019855037152e-27+0.j,2.566528458206184e-28+0.j,5.160562546173982e-29+0.j,1.0285343509026485e-29+0.j,2.0322519703448556e-30+0.j,3.981413281857652e-31+0.j,7.734989810407818e-32+0.j,1.490406721877263e-32+0.j,2.848592231223664e-33+0.j,5.4012244095808745e-34+0.j,1.0161197126510062e-34+0.j,1.896884317543128e-35+0.j,3.514237661586347e-36+0.j,6.4619738948651765e-37+0.j,1.1794813403175018e-37+0.j,2.1372502574918917e-38+0.j,3.845062456152997e-39+0.j,6.868772734967416e-40+0.j,1.2184996562842191e-40+0.j,2.1467615223433513e-41+0.j,3.756598737390435e-42+0.j,6.5297692269239864e-43+0.j,1.1275381442377818e-43+0.j,1.9343381905608224e-44+0.j,3.2971426107232857e-45+0.j,5.5844795514295605e-46+0.j,9.399438749514469e-47+0.j,1.5722772288361004e-47+0.j,2.613949717573767e-48+0.j,4.3195485352538756e-49+0.j,7.095514109878729e-50+0.j,1.1586823085504522e-50+0.j,1.8810909157460425e-51+0.j,3.0363324012868763e-52+0.j
-0.07970137067713558+0.j,0.25033120232288153+0.j,-0.3820958304865081+0.j,0.19558191155671464+0.j,0.21852096238581686+0.j,-0.22236429875541205+0.j,-0.21568890085460155+0.j,0.13719327157093977+0.j,0.2748216064257087+0.j,0.06945671409602516+0.j,-0.1984710543578886+0.j,-0.27554534940552483+0.j,-0.14102217740784914+0.j,0.07599028120937819+0.j,0.24738159265620352+0.j,0.3196301699977487+0.j,0.30523043279774914+0.j,0.24374209101936675+0.j,0.17130973488653048+0.j,0.10896178519619351+0.j,0.06383026020453188+0.j,0.034857832687315+0.j,0.01790440678396022+0.j,0.008709083448661333+0.j,0.004033601907901144+0.j,0.001786650662253811+0.j,0.000759637743420773+0.j,0.000310986221034478+0.j,0.00012291310336816434+0.j,0.00004700875926596792+0.j,0.000017432499530314166+0.j,6.279357108023248e-6+0.j,2.2005666131026503e-6+0.j,7.513375648884441e-7+0.j,2.5024958295852485e-7+0.j,8.140543704068248e-8+0.j,2.5890125016204692e-8+0.j,8.058145470945461e-9+0.j,2.4566389684768673e-9+0.j,7.341884163606128e-10+0.j,2.152590676165295e-10+0.j,6.195936369759516e-11+0.j,1.751969082875907e-11+0.j,4.869486134348467e-12+0.j,1.3311375477835487e-12+0.j,3.5807671385316746e-13+0.j,9.483280661339755e-14+0.j,2.4738514218937808e-14+0.j,6.359345328464768e-15+0.j,1.6115934547150232e-15+0.j,4.0278515997201557e-16+0.j,9.931795802145365e-17+0.j,2.416971479493472e-17+0.j,5.8069755318788225e-18+0.j,1.3778479896109742e-18+0.j,3.229660730174503e-19+0.j,7.480696430273722e-20+0.j,1.712679775351773e-20+0.j,3.876800152538241e-21+0.j,8.678463409201464e-22+0.j,1.9217142411125405e-22+0.j,4.2102830784280804e-23+0.j,9.12864119001566e-24+0.j,1.9591391601956664e-24+0.j,4.162718548793867e-25+0.j,8.758430617369e-26+0.j,1.8251335621380636e-26+0.j,3.7675644521516616e-27+0.j,7.705486991484038e-28+0.j,1.561657534033985e-28+0.j,3.1368097261833404e-29+0.j,6.245613738713072e-30+0.j,1.2328556091618147e-30+0.j,2.4130305734951766e-31+0.j,4.6836907932027225e-32+0.j,9.016700825574871e-33+0.j,1.7218627225253892e-33+0.j,3.2620931927045364e-34+0.j,6.131899229248725e-35+0.j,1.1437909077871834e-35+0.j,2.1173949032856163e-36+0.j,3.8905390846449075e-37+0.j,7.0960728131901e-38+0.j,1.284910845333662e-38+0.j,2.310040267506965e-39+0.j,4.123836525990484e-40+0.j,7.310737129592792e-41+0.j,1.287182344793157e-41+0.j,2.2510149910598385e-42+0.j,3.910346721676578e-43+0.j,6.748213995751727e-44+0.j,1.1570077569018838e-44+0.j,1.971032277670254e-45+0.j,3.336541464699108e-46+0.j,5.612793239055019e-47+0.j,9.3837158078162e-48+0.j,1.5592533057118173e-48+0.j,2.575351301462813e-49+0.j,4.2282967425638364e-50+0.j,6.901350342978299e-51+0.j
0.04244545141696006+0.j,-0.16149409954876304+0.j,0.3286530678354702+0.j,-0.33814329513154+0.j,0.021922623662742752+0.j,0.29117745392592714+0.j,-0.07770669099459462+0.j,-0.2748216064257087+0.j,-0.009164652323833388+0.j,0.25450273525458145+0.j,0.18335193848639808+0.j,-0.08598458267116331+0.j,-0.26237053220301504+0.j,-0.22023779668300533+0.j,-0.031218884010853733+0.j,0.16852019860614906+0.j,0.28947299137284643+0.j,0.3151396543524756+0.j,0.27438109161436497+0.j,0.2059777683828008+0.j,0.13829051490464367+0.j,0.08485308971953553+0.j,0.048270074900816785+0.j,0.025720323193150787+0.j,0.012936455705016479+0.j,0.006178976439080066+0.j,0.0028163805702884404+0.j,0.001229926035417191+0.j,0.0005163438221519051+0.j,0.00020898477507906717+0.j,0.00008174828685614278+0.j,0.000030971799686980045+0.j,0.00001138678903492741+0.j,4.0692425131790495e-6+0.j,1.4156501274444376e-6+0.j,4.800815944357923e-7+0.j,1.5889906557120678e-7+0.j,5.138740459444468e-8+0.j,1.6254022813171652e-8+0.j,5.033115453819633e-9+0.j,1.527057676967383e-9+0.j,4.543166031255752e-10+0.j,1.3263651879425879e-10+0.j,3.802445766414254e-11+0.j,1.0711051827632137e-11+0.j,2.966373957966819e-12+0.j,8.081340060500307e-13+0.j,2.1668489648047624e-13+0.j,5.721002866160502e-14+0.j,1.4880312789044337e-14+0.j,3.814477941417316e-15+0.j,9.640902933207054e-16+0.j,2.4034037386521275e-16+0.j,5.911807077266754e-17+0.j,1.435318363262678e-17+0.j,3.440750353912299e-18+0.j,8.146490056863848e-19+0.j,1.905589722360768e-19+0.j,4.4050700677023494e-20+0.j,1.0066030400501307e-20+0.j,2.274353022009317e-21+0.j,5.082285696122352e-22+0.j,1.1234780682445326e-22+0.j,2.4573834287369102e-23+0.j,5.319594224789683e-24+0.j,1.1399137909051155e-24+0.j,2.418469066507018e-25+0.j,5.081218165821121e-26+0.j,1.0573883127783773e-26+0.j,2.179807387697691e-27+0.j,4.452392566070413e-28+0.j,9.01223650420682e-29+0.j,1.80802764366603e-29+0.j,3.5956553350750506e-30+0.j,7.089513166545139e-31+0.j,1.386062578952565e-31+0.j,2.687434991248813e-32+0.j,5.168213848415634e-33+0.j,9.859324693413722e-34+0.j,1.8660061706609084e-34+0.j,3.504221277657875e-35+0.j,6.530316291963845e-36+0.j,1.2077896865980572e-36+0.j,2.2172338561069183e-37+0.j,4.0405644001944825e-38+0.j,7.310192602819352e-39+0.j,1.3131564483731295e-39+0.j,2.342331467640129e-40+0.j,4.1492216971773235e-41+0.j,7.299823552137998e-42+0.j,1.275632137273051e-42+0.j,2.2143424466488106e-43+0.j,3.8186356731914994e-44+0.j,6.542634531189056e-45+0.j,1.1138175191193588e-45+0.j,1.8842018397872633e-46+0.j,3.167575522088209e-47+0.j,5.292319460666305e-48+0.j,8.78854903132426e-49+0.j,1.450681663409652e-49+0.j
