0.006561419936306071+0.j,0.-0.020804043795694515j,-0.04664259309617023+0.j,0.+0.08538311307791352j,0.13536048912651022+0.j,0.-0.19193617617018985j,-0.24844550213926406+0.j,0.+0.2977364762827295j,0.3337620668731941+0.j,0.-0.352748882811715j,-0.35368412940013666+0.j,0.+0.33811867265971174j,0.3094770567529685+0.j,0.-0.2721489776852976j,-0.23061768853308967+0.j,0.+0.18879779200063623j,0.14965348855277272+0.j,0.-0.11508330083575172j,-0.0860054520451296+0.j,0.+0.06256034108586594j,0.04435412698864209+0.j,0.-0.03068840476748736j,-0.020744974187882122+0.j,0.+0.013715097719725095j,0.008876529708617296+0.j,0.-0.00562889480034779j,-0.003500147800274146+0.j,0.+0.002135769730212214j,0.0012797505854387607+0.j,0.-0.0007534878669157231j,-0.0004361798126357196+0.j,0.+0.00024839030467950805j,0.0001392225475967043+0.j,0.-0.00007684268513145123j,-0.00004178428731295931+0.j,0.+0.00002239385709321151j,0.00001183389134882843+0.j,0.-6.168458411598173e-6j,-3.172742076707989e-6+0.j,0.+1.610839943789232e-6j,8.075553898014158e-7+0.j,0.-3.998805835461368e-7j,-1.9563907353249112e-7+0.j,0.+9.459567820405415e-8j,4.521628551434721e-8+0.j,0.-2.1371674502279493e-8j,-9.991013844643815e-9+0.j,0.+4.620729626480299e-9j,2.114656658275675e-9+0.j,0.-9.578373095780813e-10j,-4.29493576553874e-10+0.j,0.+1.9068718625522713e-10j,8.384357041121349e-11+0.j,0.-3.651587862197589e-11j,-1.575559470048139e-11+0.j,0.+6.7360202049704e-12j,2.8540349899436625e-12+0.j,0.-1.1985931485991206e-12j,-4.990082428699164e-13+0.j,0.+2.059831234157284e-13j,8.431521263102026e-14+0.j,0.-3.4228742761434195e-14j,-1.3783040374838566e-14+0.j,0.+5.505853850350261e-15j,2.1821500861722273e-15+0.j,0.-8.581789641567923e-16j,-3.3493136742760007e-16+0.j,0.+1.2973834294954897e-16j,4.988429236091543e-17+0.j,0.-1.9040975577899433e-17j,-7.215893279238982e-18+0.j,0.+2.7152564414424303e-18j,1.0145992336368475e-18+0.j,0.-3.7651564382862435e-19j,-1.387768709354769e-19+0.j,0.+5.0808501316603427e-20j,1.8479044623592347e-20+0.j,0.-6.677041524689686e-21j,-2.3971030323473997e-21+0.j,0.+8.551121577420113e-22j,3.0312936738918185e-22+0.j,0.-1.0679119079818893e-22j,-3.7391977054780823e-23+0.j,0.+1.3013355914206525e-23j,4.501938836275641e-24+0.j,0.-1.548246307796692e-24j,-5.293473617090277e-25+0.j,0.+1.7994138217271763e-25j,6.081905131249553e-26+0.j,0.-2.0440643491409257e-26j,-6.831612656962524e-27+0.j,0.+2.2706618526456995e-27j,7.505998541005433e-28+0.j,0.-2.467839589022636e-28j,-8.070546155660723e-29+0.j,0.+2.6253732050767635e-29j,8.49582107517741e-30+0.j,0.-2.7350761081502344e-30j,-8.760044321349565e-31+0.j,0.+2.791506424483512e-31j
0.-0.020804043795694515j,-0.05940116780454756+0.j,0.+0.11846652907126988j,0.1899336372136922+0.j,0.-0.25841611110209256j,-0.3058894539762458+0.j,0.+0.31759097767887745j,0.2866966701424342+0.j,0.-0.21612072289072287j,-0.11716122053857417+0.j,0.+0.005922860060423319j,-0.10097757937772282+0.j,0.+0.19003034645929665j,0.25294301888194176+0.j,0.-0.2870775284399741j,-0.2945645128184147+0.j,0.+0.28069056291200684j,0.2521469103844929+0.j,0.-0.21556288986702604j,-0.17653138799972887+0.j,0.+0.13914641292268257j,0.10595359044116337+0.j,0.-0.07816607937569166j,-0.05600346421501708+0.j,0.+0.03904550836973236j,0.026535326609029772+0.j,0.-0.0176040593689486j,-0.011415497893705174+0.j,0.+0.0072437747841647j,0.004502612589525031+0.j,0.-0.002744044328694857j,-0.0016409847565814575+0.j,0.+0.0009636801318931601j,0.000556130477197634+0.j,0.-0.00031558215525746716j,-0.00017619582933045238+0.j,0.+0.00009684187486349686j,0.000052424655198806225+0.j,0.-0.000027965239184483652j,-0.000014706339181440529+0.j,0.+7.627361280120057e-6j,3.902991383466174e-6+0.j,0.-1.971217027802803e-6j,-9.829602907113689e-7+0.j,0.+4.841111918438043e-7j,2.355577115400108e-7+0.j,0.-1.132716224454142e-7j,-5.3844168935913785e-8+0.j,0.+2.5308492757364304e-8j,1.1765618403356542e-8+0.j,0.-5.411153675879543e-9j,-2.4625930530071614e-9+0.j,0.+1.109225246162719e-9j,4.946109032724327e-10+0.j,0.-2.183801475465857e-10j,-9.548897537653398e-11+0.j,0.+4.135857968759924e-11j,1.7747158090891363e-11+0.j,0.-7.546027073416449e-12j,-3.179852214167923e-12+0.j,0.+1.3282033861186093e-12j,5.499950936861294e-13+0.j,0.-2.2581602989177617e-13j,-9.194229073717785e-14+0.j,0.+3.7127970799602093e-14j,1.4872061148293713e-14+0.j,0.-5.909924757780155e-15j,-2.3301749838339808e-15+0.j,0.+9.116835612385737e-16j,3.5399755868521034e-16+0.j,0.-1.3642907387422686e-16j,-5.219303753862913e-17+0.j,0.+1.98227638378103e-17j,7.47493586886007e-18+0.j,0.-2.7988955076599015e-18j,-1.0407463807035349e-18+0.j,0.+3.8434744383136195e-19j,1.409823177314112e-19+0.j,0.-5.1369630933980184e-20j,-1.8594646304005352e-20+0.j,0.+6.687234935206767e-21j,2.3895655531952753e-21+0.j,0.-8.484780473397418e-22j,-2.993961723678981e-22+0.j,0.+1.0499525137893188e-22j,3.659685976097018e-23+0.j,0.-1.2679464116704691e-23j,-4.366890219865242e-24+0.j,0.+1.4951631445496231e-24j,5.089554142875548e-25+0.j,0.-1.7225623727304219e-25j,-5.796993034034672e-26+0.j,0.+1.9399525070335077e-26j,6.456054373455162e-27+0.j,0.-2.136769526325396e-27j,-7.033778299744534e-28+0.j,0.+2.3029561380627074e-28j,7.500213223855504e-29+0.j,0.-2.4298358260917053e-29j,-7.831041759152327e-30+0.j
-0.04664259309617023+0.j,0.+0.11846652907126988j,0.2062003741480995+0.j,0.-0.2807392734009019j,-0.3107612874627213+0.j,0.+0.27721133350737776j,0.18222178033257647+0.j,0.-0.0486146133650857j,0.0888514388912398+0.j,0.-0.19578624132443845j,-0.24870142200524556+0.j,0.+0.24028171627142386j,0.1787038241645593+0.j,0.-0.08261313724760683j,0.025597513699020174+0.j,0.-0.12578158759312327j,-0.20384700218421586+0.j,0.+0.25303409765969603j,0.27314948943906875+0.j,0.-0.26862669674557094j,-0.24627549570009133+0.j,0.+0.21333833312532796j,0.17616022935592132+0.j,0.-0.1395145019013402j,-0.1064617982596939+0.j,0.+0.07855460968842465j,0.056206241445678984+0.j,0.-0.03908793811336774j,-0.026472364402161212+0.j,0.+0.01748863098703632j,0.011286405829757795+0.j,0.-0.007124231266637588j,-0.00440337155645446+0.j,0.+0.002667644624696787j,0.001585450615802999+0.j,0.-0.0009251444416517058j,-0.0005304164512223408+0.j,0.+0.00029899676075822014j,0.00016581580616416189+0.j,0.-0.00009051959174857307j,-0.00004866823102799241+0.j,0.+0.00002578385402080021j,0.000013466291800914724+0.j,0.-6.9363638256320405e-6j,-3.5251168476154153e-6+0.j,0.+1.7682214488531068e-6j,8.757405190135081e-7+0.j,0.-4.2838612496948374e-7j,-2.0703992719229517e-7+0.j,0.+9.889217282987816e-8j,4.669630448722968e-8+0.j,0.-2.1803861663223714e-8j,-1.0069930926621856e-8+0.j,0.+4.6011705314177125e-9j,2.08046611980242e-9+0.j,0.-9.311092077584812e-10j,-4.1255437324068717e-10+0.j,0.+1.810053297724989e-10j,7.865320499163974e-11+0.j,0.-3.385620034764703e-11j,-1.4438940547211133e-11+0.j,0.+6.102155884296267e-12j,2.5559643367309046e-12+0.j,0.-1.0612550316458379e-12j,-4.3686335797888653e-13+0.j,0.+1.783188906051611e-13j,7.218345640674444e-14+0.j,0.-2.8981918425087956e-14j,-1.1543146896157199e-14+0.j,0.+4.561267157056359e-15j,1.7884042959136868e-15+0.j,0.-6.95853415442571e-16j,-2.68715658353512e-16+0.j,0.+1.0300090343274424e-16j,3.919314592506508e-17+0.j,0.-1.4806314863900597e-17j,-5.553885944060204e-18+0.j,0.+2.0687313112882063e-18j,7.652637599724216e-19+0.j,0.-2.81163992509688e-19j,-1.0261011198224497e-19+0.j,0.+3.7199904955985394e-20j,1.3398400309540409e-20+0.j,0.-4.7946922981543215e-21j,-1.7049099745151734e-21+0.j,0.+6.024352643211991e-22j,2.1155434406395946e-22+0.j,0.-7.383625685224465e-23j,-2.5614522203018623e-23+0.j,0.+8.832905947173916e-24j,3.0279788328365837e-24+0.j,0.-1.0319634651910502e-24j,-3.496775296184071e-25+0.j,0.+1.1781267264991248e-25j,3.9469849095209443e-26+0.j,0.-1.3149697037898475e-26j,-4.356822596709527e-27+0.j,0.+1.4356688468498003e-27j,4.705380918197484e-28+0.j,0.-1.533969356771475e-28j
0.+0.08538311307791352j,0.1899336372136922+0.j,0.-0.2807392734009019j,-0.3077160171806809+0.j,0.+0.24470437371595125j,0.10626710942318923+0.j,0.+0.058464031539195j,0.18935530841029966+0.j,0.-0.2420372172803971j,-0.20450765391398884+0.j,0.+0.09781332624915715j,-0.03637146968935411+0.j,0.+0.15343134546874782j,0.22077151425372593+0.j,0.-0.22532313333822013j,-0.17301578807335258+0.j,0.+0.08267861406559579j,-0.02205314308350218+0.j,0.+0.11978176090223705j,0.19566781955915008+0.j,0.-0.2427635443945902j,-0.2610503037448303+0.j,0.+0.25524711014623974j,0.2323727873930324+0.j,0.-0.19971950030918686j,-0.16352804832052886+0.j,0.+0.12836834918372034j,0.09706503020526211+0.j,0.-0.07095577734189185j,-0.050291544502370035+0.j,0.+0.03464321046419362j,0.023239225884511636+0.j,0.-0.015206907122462933j,-0.009720987790520495+0.j,0.+0.006078331922740896j,0.0037217916075116104+0.j,0.-0.0022338232994203464j,-0.0013154231307451632+0.j,0.+0.0007605977632685439j,0.0004321538139475287+0.j,0.-0.0002414396049545249j,-0.0001327194599034175+0.j,0.+0.00007182319020730327j,0.000038284971935022294+0.j,0.-0.000020111233932796587j,-0.000010415843664455853+0.j,0.+5.320851019720658e-6j,2.6820847051520636e-6+0.j,0.-1.3345408394542313e-6j,-6.557116263022244e-7+0.j,0.+3.1824416877195354e-7j,1.5262002888100548e-7+0.j,0.-7.234287597742915e-8j,-3.390284375734195e-8+0.j,0.+1.5712648505516284e-8j,7.203551537564829e-9+0.j,0.-3.2676367564415333e-9j,-1.4669376387871672e-9+0.j,0.+6.518935830607598e-10j,2.8682771110522617e-10+0.j,0.-1.249778594849729e-10j,-5.393828952860771e-11+0.j,0.+2.3061866733276885e-11j,9.770185194080936e-12+0.j,0.-4.10201262256152e-12j,-1.707060831264962e-12+0.j,0.+7.04251965154873e-13j,2.88071914551797e-13+0.j,0.-1.1685084846233207e-13j,-4.700921208361362e-14+0.j,0.+1.8759192058576943e-14j,7.426483407360744e-15+0.j,0.-2.917065434766063e-15j,-1.1369912181499736e-15+0.j,0.+4.3981334652525056e-16j,1.6886154925342743e-16+0.j,0.-6.435663765344413e-17j,-2.4350269498163077e-17+0.j,0.+9.147622903976894e-18j,3.4123347375488035e-18+0.j,0.-1.2640883422565347e-18j,-4.650802882316002e-19+0.j,0.+1.6995902697501596e-19j,6.169731726388435e-20+0.j,0.-2.22501485629942e-20j,-7.972268909713208e-21+0.j,0.+2.8382467203969554e-21j,1.0040916513209606e-21+0.j,0.-3.530095623353045e-22j,-1.233455510832808e-22+0.j,0.+4.283685339790239e-23j,1.478771281288585e-23+0.j,0.-5.0746413426986534e-24j,-1.7312562750984175e-24+0.j,0.+5.872175871406402e-25j,1.9803764293303698e-25+0.j,0.-6.641039651655104e-26j,-2.2145831767862134e-26+0.j,0.+7.344172153238977e-27j,2.4222298052941356e-27+0.j
0.13536048912651022+0.j,0.-0.25841611110209256j,-0.3107612874627213+0.j,0.+0.24470437371595125j,0.08022139249612398+0.j,0.+0.10511927276434567j,0.2228349341146158+0.j,0.-0.22285018106018484j,-0.11592023885241191+0.j,0.-0.03884351898992523j,-0.16828850225565567+0.j,0.+0.21986586680208425j,0.18024222247396993+0.j,0.-0.07339361591474235j,0.05581395349176625+0.j,0.-0.16204909315192595j,-0.21495861292494178+0.j,0.+0.2054078589784066j,0.14311194803319577+0.j,0.-0.04913994868262964j,0.05266599259835399+0.j,0.-0.14239004112989886j,-0.20756609368466944+0.j,0.+0.24367330393866107j,0.25257326024531757+0.j,0.-0.24005267963977248j,-0.21341004171567662+0.j,0.+0.17963056076273196j,0.14432154321930724+0.j,0.-0.11132553703621112j,-0.08280811419483543+0.j,0.+0.05960075298895177j,0.0416224768056096+0.j,0.-0.028267532804591197j,-0.018705138555128314+0.j,0.+0.012079676991927446j,0.007624025678286459+0.j,0.-0.00470852737171675j,-0.002848607232433283+0.j,0.+0.0016898589515660595j,0.000983828680787036+0.j,0.-0.0005625796298367725j,-0.0003161966784934943+0.j,0.+0.00017479372745855988j,0.00009509392604399784+0.j,0.-0.000050942570268526765j,-0.000026886534755310572+0.j,0.+0.000013986966575129949j,7.175325103542055e-6+0.j,0.-3.6313730229372795e-6j,-1.8137683667467113e-6+0.j,0.+8.944057263928078e-7j,4.3559194173378586e-7+0.j,0.-2.0958481695916296e-7j,-9.965725455634304e-8+0.j,0.+4.684404705802067e-8j,2.1772936239350254e-8+0.j,0.-1.0009476657793156e-8j,-4.552465055575808e-9+0.j,0.+2.0489279729417464e-9j,9.127476835040601e-10+0.j,0.-4.025441051590491e-10j,-1.7579456784639504e-10+0.j,0.+7.603496954479941e-11j,3.2577693335474586e-11+0.j,0.-1.3829485208442379e-11j,-5.8176414609667075e-12+0.j,0.+2.425586074491765e-12j,1.0025036684872885e-12+0.j,0.-4.107928657237408e-13j,-1.6691411595939715e-13+0.j,0.+6.7260447189231e-14j,2.688338663968049e-14+0.j,0.-1.0659201667175812e-14j,-4.193134445294625e-15+0.j,0.+1.6367462200027162e-15j,6.340238611277891e-16+0.j,0.-2.4376036662818236e-16j,-9.302586919379373e-17+0.j,0.+3.524324564785909e-17j,1.3256426536905337e-17+0.j,0.-4.951091379383895e-18j,-1.8362992646126125e-18+0.j,0.+6.763895485355797e-19j,2.4745877806724913e-19+0.j,0.-8.992943253146003e-20j,-3.246632992437506e-20+0.j,0.+1.1644883963272583e-20j,4.149970331775253e-21+0.j,0.-1.4695992593947572e-21j,-5.171687328415485e-22+0.j,0.+1.8087535026385584e-22j,6.287439344210205e-23+0.j,0.-2.172442032144195e-23j,-7.461641975720794e-24+0.j,0.+2.5477893302813234e-24j,8.648998951553073e-25+0.j,0.-2.919248040966993e-25j,-9.79733315372016e-26+0.j,0.+3.2696759338747204e-26j
0.-0.19193617617018985j,-0.3058894539762458+0.j,0.+0.27721133350737776j,0.10626710942318923+0.j,0.+0.10511927276434567j,0.22927664034856537+0.j,0.-0.20081931582704102j,-0.052331479539329984+0.j,0.-0.11751504065096476j,-0.2106019962783345+0.j,0.+0.18369385174307767j,0.06214949467202906+0.j,0.+0.08503791915376659j,0.18656241321429115+0.j,0.-0.20195313471791412j,-0.13310702813527683+0.j,0.+0.01492114662737526j,-0.10510333714587514+0.j,0.+0.18680655148063824j,0.2092979121322487+0.j,0.-0.17295833047942963j,-0.09397065474588227+0.j,0.-0.004358812401654067j,-0.09965992615065003+0.j,0.+0.17572190271001117j,0.22438514204911172+0.j,0.-0.24479677190024446j,-0.2412106191555678+0.j,0.+0.22044087154394792j,0.1897168010273453+0.j,0.-0.15527191236733995j,-0.12167887420318756+0.j,0.+0.09176016832627691j,0.0668477611135535+0.j,0.-0.047189511248527986j,-0.03236060885424584+0.j,0.+0.021602587741922745j,0.0140630741065362+0.j,0.-0.008941294281384078j,-0.005559569431870547+0.j,0.+0.003384610148490765j,0.002019539456609464+0.j,0.-0.0011821554567878296j,-0.0006794196307568485+0.j,0.+0.0003836823145212639j,0.00021304709425401248+0.j,0.-0.00011639235240678735j,-0.00006259955240281472+0.j,0.+0.00003316268479853307j,0.00001731316769018908+0.j,0.-8.911553205140092e-6j,-4.524477330045478e-6+0.j,0.+2.2667185074535876e-6j,1.1210010817897332e-6+0.j,0.-5.474556840674886e-7j,-2.641025917203322e-7+0.j,0.+1.2589694687174325e-7j,5.932082541920355e-8+0.j,0.-2.7635821690161313e-8j,-1.2732926797243836e-8+0.j,0.+5.803452183142842e-9j,2.617297920183152e-9+0.j,0.-1.168233860657066e-9j,-5.161940336303399e-10+0.j,0.+2.2583701050600886e-10j,9.785084430640164e-11+0.j,0.-4.199581413744867e-11j,-1.7856672900234043e-11+0.j,0.+7.523606269301117e-12j,3.1416467224160047e-12+0.j,0.-1.300368106387107e-12j,-5.336077521891458e-13+0.j,0.+2.1711580173142007e-13j,8.760692168433851e-14+0.j,0.-3.506105773584555e-14j,-1.3919094162555562e-14+0.j,0.+5.4821890930263515e-15j,2.1424460965646427e-15+0.j,0.-8.308690576654356e-16j,-3.197968954449422e-16+0.j,0.+1.2217585917976477e-16j,4.633562279019666e-17+0.j,0.-1.7446587351266886e-17j,-6.522556603476874e-18+0.j,0.+2.4214847496808856e-18j,8.927820647574393e-19+0.j,0.-3.2692722352594974e-19j,-1.1891578393485118e-19+0.j,0.+4.296852462982144e-20j,1.5424906517415858e-20+0.j,0.-5.501655441994235e-21j,-1.9498426494125735e-21+0.j,0.+6.867152469168539e-22j,2.4035848064786663e-22+0.j,0.-8.36145090543203e-23j,-2.891187211724504e-23+0.j,0.+9.937457383875748e-24j,3.3955502787185875e-24+0.j,0.-1.153483634006288e-24j,-3.8959100627148123e-25+0.j
-0.24844550213926406+0.j,0.+0.31759097767887745j,0.18222178033257647+0.j,0.+0.058464031539195j,0.2228349341146158+0.j,0.-0.20081931582704102j,-0.0306673512190946+0.j,0.-0.14917088104049367j,-0.21254068629354705+0.j,0.+0.12868091879133914j,-0.03410951307365874+0.j,0.+0.1682752715044087j,0.19796720984566454+0.j,0.-0.11631718278116294j,0.023567167135936894+0.j,0.-0.1470199065125613j,-0.19804867678197158+0.j,0.+0.16116360760720613j,0.059761307344953725+0.j,0.+0.061505861598628j,0.15824370821106623+0.j,0.-0.20193816857160196j,-0.18558222644598704+0.j,0.+0.12046745473482766j,0.028137614168932415+0.j,0.+0.06824282776206544j,0.15022575056801296+0.j,0.-0.20706517991234652j,-0.23573201989915485+0.j,0.+0.23906309636808143j,0.22323301787461183+0.j,0.-0.1954345221083634j,-0.1622293760617556+0.j,0.+0.12866777303787247j,0.09804658197293888+0.j,0.-0.07208536653017084j,-0.05130421670004385+0.j,0.+0.035441731950122096j,0.023817527939416508+0.j,0.-0.015599514294394781j,-0.009973648702339901+0.j,0.+0.006233462554995424j,0.0038129967200255855+0.j,0.-0.002285252206203458j,-0.0013432320416681867+0.j,0.+0.0007749854536965813j,0.0004392404207143572+0.j,0.-0.0002447300529061073j,-0.00013413191992326122+0.j,0.+0.00007235980228955509j,0.00003844354171613364+0.j,0.-0.000020124857407238405j,-0.000010385621014333241+0.j,0.+5.285853721164893e-6j,2.6543671505949314e-6+0.j,0.-1.3156454386147297e-6j,-6.438835622897487e-7+0.j,0.+3.1125454992153296e-7j,1.4866365647008027e-7+0.j,0.-7.017909329384273e-8j,-3.275296119877106e-8+0.j,0.+1.5116553970965347e-8j,6.9012536027220535e-9+0.j,0.-3.1173398886069733e-9j,-1.393555326476126e-9+0.j,0.+6.166607777755915e-10j,2.701744286850523e-10+0.j,0.-1.172215899997254e-10j,-5.037583278731542e-11+0.j,0.+2.144718840119598e-11j,9.047547488730404e-12+0.j,0.-3.7825047912957614e-12j,-1.567433031763758e-12+0.j,0.+6.439162705095061e-13j,2.6228175892547674e-13+0.j,0.-1.059424424660666e-13j,-4.244217892329889e-14+0.j,0.+1.6865978761267788e-14j,6.64920799454567e-15+0.j,0.-2.6009326743691568e-15j,-1.0095866136539502e-15+0.j,0.+3.889251402256136e-16j,1.4871247464269953e-16+0.j,0.-5.644651272553288e-17j,-2.1270760404824013e-17+0.j,0.+7.958504965094013e-18j,2.9568380998759746e-18+0.j,0.-1.090975133251963e-18j,-3.9979357975359565e-19+0.j,0.+1.4552299687290403e-19j,5.2618968213338896e-20+0.j,0.-1.8901959661484457e-20j,-6.7462588519756036e-21+0.j,0.+2.3924764611614155e-21j,8.431342092808334e-22+0.j,0.-2.9528748039705675e-22j,-1.027842719613456e-22+0.j,0.+3.556106460694812e-23j,1.2229863929925106e-23+0.j,0.-4.18117934217625e-24j
0.+0.2977364762827295j,0.2866966701424342+0.j,0.-0.0486146133650857j,0.18935530841029966+0.j,0.-0.22285018106018484j,-0.052331479539329984+0.j,0.-0.14917088104049367j,-0.20943336671367602+0.j,0.+0.09523785393597524j,-0.0867875901332758+0.j,0.+0.19467987185645302j,0.15890213235354103+0.j,0.-0.016919367083521403j,0.13038960689865586+0.j,0.-0.19274017232797486j,-0.14168949274093456+0.j,0.+0.0150678392707682j,-0.11549850198682439+0.j,0.+0.18681891236621023j,0.1721657609068852+0.j,0.-0.08567498793081788j,0.03208394002490062+0.j,0.-0.13559682788729976j,-0.19202845262613236+0.j,0.+0.18934233458342517j,0.13495712883504696+0.j,0.-0.04850929997289914j,0.04689111682712839+0.j,0.-0.1316296892653917j,-0.19331655956780044+0.j,0.+0.22738573054346686j,0.23556713657458067+0.j,0.-0.22344130104692642j,-0.1980438652498139+0.j,0.+0.16607117885454653j,0.13285189700203423+0.j,0.-0.10199139882454906j,-0.07547860571184568+0.j,0.+0.05403386977828054j,0.037524172898400474+0.j,0.-0.025337575575587978j,-0.01666759446170116+0.j,0.+0.010699316736553846j,0.006711790919298181+0.j,0.-0.0041197045311191895j,-0.002476974171255016+0.j,0.+0.0014602749030990002j,0.0008448731981053581+0.j,0.-0.00048011034824310906j,-0.00026816389460522814+0.j,0.+0.00014731906077961236j,0.00007964946797764123+0.j,0.-0.00004240501286052291j,-0.00002224275854320278+0.j,0.+0.000011500261819632801j,5.863682953455671e-6+0.j,0.-2.9495787740058957e-6j,-1.464359613585376e-6+0.j,0.+7.177854699148552e-7j,3.474979057837638e-7+0.j,0.-1.6621227897032088e-7j,-7.8570999065272e-8+0.j,0.+3.671785898997479e-8j,1.69679483832378e-8+0.j,0.-7.755916563330058e-9j,-3.507502536092235e-9+0.j,0.+1.5697409175438927e-9j,6.953801663143308e-10+0.j,0.-3.04983034644426e-10j,-1.324581458136308e-10+0.j,0.+5.69794061849394e-11j,2.4281551465993345e-11+0.j,0.-1.0252595261898761e-11j,-4.2900906448120705e-12+0.j,0.+1.7792943804377754e-12j,7.315574197515303e-13+0.j,0.-2.9821964020048334e-13j,-1.2055263547299654e-13+0.j,0.+4.83317916614147e-14j,1.9220542456115424e-14+0.j,0.-7.582871159168668e-15j,-2.9682039237998973e-15+0.j,0.+1.1529239175630253e-15j,4.444341816682708e-16+0.j,0.-1.7004562915568232e-16j,-6.458392083075711e-17+0.j,0.+2.435187496522228e-17j,9.11666808364929e-18+0.j,0.-3.389072749667083e-18j,-1.2511534479905907e-18+0.j,0.+4.587413059597077e-19j,1.670683261710625e-19+0.j,0.-6.044072314480575e-20j,-2.172268809144588e-20+0.j,0.+7.756823686585062e-21j,2.752185727782598e-21+0.j,0.-9.703559205355856e-22j,-3.400000463291991e-22+0.j,0.+1.1840108133343966e-22j,4.098212233557737e-23+0.j
0.3337620668731941+0.j,0.-0.21612072289072287j,0.0888514388912398+0.j,0.-0.2420372172803971j,-0.11592023885241191+0.j,0.-0.11751504065096476j,-0.21254068629354705+0.j,0.+0.09523785393597524j,-0.10267189975773007+0.j,0.+0.19830373459354358j,0.12120431878228133+0.j,0.+0.05015337354727845j,0.1756479908751567+0.j,0.-0.1677345660044377j,-0.04357215788840657+0.j,0.-0.10508667784989878j,-0.18348818092744343+0.j,0.+0.15143857931543137j,0.03617591959368709+0.j,0.+0.09490976432291343j,0.17617645881741922+0.j,0.-0.17477538568511397j,-0.09879861042651641+0.j,0.-0.014652049795585171j,-0.1203506120008199+0.j,0.+0.18342641753193598j,0.1889185839497381+0.j,0.-0.14168213412353478j,-0.059831403604789335+0.j,0.-0.033907938187792384j,-0.11945690339002998+0.j,0.+0.18353891190978827j,0.22065696719944858+0.j,0.-0.23180460268442396j,-0.22211238770997122+0.j,0.+0.19843604911183152j,0.1674892528789578+0.j,0.-0.13472941237418784j,-0.10392993424959299+0.j,0.+0.07723902224139133j,0.05550322369108033+0.j,0.-0.03867603221463969j,-0.026196341370817406+0.j,0.+0.017281439564525013j,0.011122363410042272+0.j,0.-0.006994053509313694j,-0.004302609805388812+0.j,0.+0.0025923712461516702j,0.0015313053757506478+0.j,0.-0.0008876012355983994j,-0.0005052653281775349+0.j,0.+0.00028267548178355085j,0.00015553115080974166+0.j,0.-0.00008421248888131421j,-0.00004489660854890667+0.j,0.+0.000023580762591788248j,0.000012207374237697213+0.j,0.-6.231676290789207e-6j,-3.1382726772083366e-6+0.j,0.+1.5597419579376086e-6j,7.65338535680629e-7+0.j,0.-3.708907047542709e-7j,-1.7757174884903847e-7+0.j,0.+8.401819590760411e-8j,3.929823661592685e-8+0.j,0.-1.817585948031322e-8j,-8.314857214765549e-9+0.j,0.+3.763246265431172e-9j,1.6854787031377133e-9+0.j,0.-7.471995112751768e-10j,-3.279426650410166e-10+0.j,0.+1.4252742040663734e-10j,6.135151312033506e-11+0.j,0.-2.6161460898200355e-11j,-1.1053215438175109e-11+0.j,0.+4.6278795854429945e-12j,1.9205077083698724e-12+0.j,0.-7.900628098402503e-13j,-3.2224563006826376e-13+0.j,0.+1.303341058801474e-13j,5.2280306776846706e-14+0.j,0.-2.080119689452988e-14j,-8.210463556839672e-15+0.j,0.+3.2153864576678702e-15j,1.2495104928896614e-15+0.j,0.-4.818824754975781e-16j,-1.8445413619646143e-16+0.j,0.+7.008605423713154e-17j,2.6437422772950076e-17+0.j,0.-9.90142671146512e-18j,-3.682248041884738e-18+0.j,0.+1.3599063418837243e-18j,4.98802314442398e-19+0.j,0.-1.817242958467035e-19j,-6.576623754750866e-20+0.j,0.+2.3644913598290454e-20j,8.446083742494432e-21+0.j,0.-2.9977340524209998e-21j,-1.0572727579749987e-21+0.j,0.+3.7057183625583353e-22j
