0.7989958915201624+0.j,0.5352669915951992+0.j,0.25356037243525437+0.j,0.09807236988023922+0.j,0.03285054587986114+0.j,0.009842003266325425+0.j,0.002691744262242861+0.j,0.00068157035475217+0.j,0.00016143273889984702+0.j,0.00003604925357479713+0.j,7.636989493284492e-6+0.j,1.5425944584055408e-6+0.j,2.983232215013914e-7+0.j,5.542954330624791e-8+0.j,9.924375750094608e-9+0.j,1.7166568297101796e-9+0.j,2.875076538541666e-10+0.j,4.67144098114871e-11+0.j,7.376333266627475e-12+0.j,1.1336778098250187e-12+0.j,1.6982458599110513e-13+0.j,2.4826576358664627e-14+0.j,3.545940217850238e-15+0.j,4.953286035549353e-16+0.j,6.773508860262573e-17+0.j,9.075480233767099e-18+0.j,1.1923640063237285e-18+0.j,1.5372796984134924e-19+0.j,1.9462552295513338e-20+0.j,2.4211779490538762e-21+0.j,2.9613654069524495e-22+0.j,3.563174308481222e-23+0.j,4.219762375117138e-24+0.j,4.92104052963392e-25+0.j,5.653838511163917e-26+0.j,6.402289287871985e-27+0.j,7.148418331082521e-28+0.j,7.872905057431728e-29+0.j,8.555967617103204e-30+0.j,9.17831048551291e-31+0.j,9.722068252887421e-32+0.j,1.0171679175450998e-32+0.j,1.0514628303315097e-33+0.j,1.0742011509043722e-34+0.j,1.084888714365159e-35+0.j,1.0834399636696514e-36+0.j,1.0701677308358504e-37+0.j,1.0457523248878381e-38+0.j,1.0111931906444627e-39+0.j,9.67747398993887e-41+0.j,9.16859790591063e-42+0.j,8.600897166359869e-43+0.j,7.990390415402158e-44+0.j,7.352854654607605e-45+0.j,6.7032438390411126e-46+0.j,6.055215295905361e-47+0.j,5.420776382033789e-48+0.j,4.81005431707273e-49+0.j,4.231183887336998e-50+0.j,3.6903011682754397e-51+0.j,3.1916267903031792e-52+0.j,2.7376195946321433e-53+0.j,2.3291806435268498e-54+0.j,1.9658881909874963e-55+0.j,1.646246039826864e-56+0.j,1.367930337390547e-57+0.j,1.1280229350062096e-58+0.j,9.232226373680564e-60+0.j,7.500287392545224e-61+0.j,6.048939986848933e-62+0.j,4.843465070686708e-63+0.j,3.850817298686494e-64+0.j,3.0402729969865524e-65+0.j,2.3838398116444837e-66+0.j,1.856466535027828e-67+0.j,1.4360924851538094e-68+0.j,1.1035741773227235e-69+0.j,8.425236170577503e-71+0.j,6.390880523542964e-72+0.j,4.816960325026501e-73+0.j,3.607895849436484e-74+0.j,2.685575702387707e-75+0.j,1.9868102375743073e-76+0.j,1.4609765975353934e-77+0.j,1.0678974085305192e-78+0.j,7.759718848191606e-80+0.j,5.605607387209056e-81+0.j,4.0261408752086234e-82+0.j,2.8752363285787027e-83+0.j,2.0417589130432767e-84+0.j,1.4418136133645159e-85+0.j,1.0125450197891588e-86+0.j,7.072066643480142e-88+0.j,4.912819256451985e-89+0.j,3.394632588945286e-90+0.j,2.3332264437613826e-91+0.j,1.5953177220527476e-92+0.j,1.0851436638635163e-93+0.j,7.34344958084745e-95+0.j,4.94434123941863e-96+0.j
-0.5352669915951992+0.j,0.4404073739418525+0.j,0.5871155115533142+0.j,0.3734783560842254+0.j,0.17413735142219985+0.j,0.06686265372478581+0.j,0.022304620389634336+0.j,0.006665085173353247+0.j,0.0018196243180795305+0.j,0.0004601479354339863+0.j,0.00010888154222311332+0.j,0.000024295606723674997+0.j,5.143849894298952e-6+0.j,1.0384860579504085e-6+0.j,2.0074977684470776e-7+0.j,3.7286911386204483e-8+0.j,6.674018872949566e-9+0.j,1.1541292933755026e-9+0.j,1.9325086873341875e-10+0.j,3.139321264605266e-11+0.j,4.9561916292934424e-12+0.j,7.616020862875776e-13+0.j,1.140714524838137e-13+0.j,1.66738990670312e-14+0.j,2.3812272662610276e-15+0.j,3.325955556775786e-16+0.j,4.5477256844275115e-17+0.j,6.09271897370217e-18+0.j,8.004135132270408e-19+0.j,1.0318704504441068e-19+0.j,1.3062948634975865e-20+0.j,1.6249478970912158e-21+0.j,1.9873665472527637e-22+0.j,2.3911016713566392e-23+0.j,2.831558605866422e-24+0.j,3.3019654612941737e-25+0.j,3.7934845608352523e-26+0.j,4.2954705909327465e-27+0.j,4.795866087397044e-28+0.j,5.281712305823614e-29+0.j,5.73974271582159e-30+0.j,6.157018507230082e-31+0.j,6.521561440251419e-32+0.j,6.82293949439068e-33+0.j,7.052764971586282e-34+0.j,7.205072433150339e-35+0.j,7.276554183142821e-36+0.j,7.2666428078069755e-37+0.j,7.177442317426556e-38+0.j,7.013520556978754e-39+0.j,6.781584791507467e-40+0.j,6.490069048807443e-41+0.j,6.148665559775163e-42+0.j,5.76783344715689e-43+0.j,5.358315938474467e-44+0.j,4.930693305789201e-45+0.j,4.494993094367643e-46+0.j,4.060372683043009e-47+0.j,3.634882489443624e-48+0.j,3.225311777654604e-49+0.j,2.837113500892353e-50+0.j,2.4744002237309284e-51+0.j,2.1400000706421275e-52+0.j,1.8355598540766096e-53+0.j,1.5616819458282292e-54+0.j,1.3180818873747247e-55+0.j,1.1037549566088944e-56+0.j,9.171416703504663e-58+0.j,7.56284263041947e-59+0.j,6.189683287220385e-60+0.j,5.028458726592262e-61+0.j,4.055378638841528e-62+0.j,3.2471592937350896e-63+0.j,2.581640458322367e-64+0.j,2.0382196186859025e-65+0.j,1.5981264439784684e-66+0.j,1.2445632885375018e-67+0.j,9.627381376343237e-69+0.j,7.398153030218432e-70+0.j,5.648068857608199e-71+0.j,4.2842501113498923e-72+0.j,3.229114932595313e-73+0.j,2.418582100021831e-74+0.j,1.8002828289604906e-75+0.j,1.3318530620632692e-76+0.j,9.79354336943052e-78+0.j,7.158513880979443e-79+0.j,5.2015903847516976e-80+0.j,3.757593007407759e-81+0.j,2.698814282462499e-82+0.j,1.927323515574178e-83+0.j,1.3686192388962329e-84+0.j,9.664613136195141e-86+0.j,6.787141902769643e-87+0.j,4.7404135122187116e-88+0.j,3.293047714476976e-89+0.j,2.275398270993672e-90+0.j,1.563936095123987e-91+0.j,1.0693178631733107e-92+0.j,7.27351672040592e-94+0.j
0.25356037243525437+0.j,-0.5871155115533142+0.j,0.16228593154109056+0.j,0.5421469453817185+0.j,0.4456878620977173+0.j,0.24366193959335206+0.j,0.10524363141508798+0.j,0.03857081820357394+0.j,0.012468199354605023+0.j,0.003642030225331503+0.j,0.0009773439820595304+0.j,0.0002438408222462434+0.j,0.0000570751555002034+0.j,0.000012622356113678397+0.j,2.6524790304069256e-6+0.j,5.321127896338137e-7+0.j,1.0230177397937954e-7+0.j,1.891122096648585e-8+0.j,3.370843355582897e-9+0.j,5.807679578512828e-10+0.j,9.692626632959593e-11+0.j,1.569911923385234e-11+0.j,2.471911775352546e-12+0.j,3.78936553195233e-13+0.j,5.6632073765161416e-14+0.j,8.261356489793742e-15+0.j,1.1776473797138464e-15+0.j,1.6420794021064473e-16+0.j,2.241770449493647e-17+0.j,2.9990033026329055e-18+0.j,3.9345368088916216e-19+0.j,5.065912903306554e-20+0.j,6.40564840191783e-21+0.j,7.959452625943006e-22+0.j,9.724631494622335e-23+0.j,1.1688842674317885e-23+0.j,1.3829352532634853e-24+0.j,1.6112914072241173e-25+0.j,1.8496338103299623e-26+0.j,2.0927772163276416e-27+0.j,2.3348639177798186e-28+0.j,2.5696127416620204e-29+0.j,2.7906071640156748e-30+0.j,2.9916028145364766e-31+0.j,3.166832766055048e-32+0.j,3.311289146622522e-33+0.j,3.420961715154412e-34+0.j,3.493017830390456e-35+0.j,3.52591327037989e-36+0.j,3.519429070750063e-37+0.j,3.474635354060371e-38+0.j,3.393788464186756e-39+0.j,3.28017213842467e-40+0.j,3.13789662219693e-41+0.j,2.9716713911050575e-42+0.j,2.7865674844160002e-43+0.j,2.587784503989129e-44+0.j,2.3804353314875402e-45+0.j,2.1693588706110806e-46+0.j,1.9589679627783563e-47+0.j,1.753136375817084e-48+0.j,1.5551257060128064e-49+0.j,1.3675503823192348e-50+0.j,1.1923768629377056e-51+0.j,1.0309516403656453e-52+0.j,8.840518260143063e-54+0.j,7.519518195994139e-55+0.j,6.344997924596461e-56+0.j,5.311983153560369e-57+0.j,4.412843196005041e-58+0.j,3.6380457937337512e-59+0.j,2.976839403407685e-60+0.j,2.4178451228976007e-61+0.j,1.949549308493825e-62+0.j,1.5606953708356505e-63+0.j,1.2405790560876635e-64+0.j,9.79255704408721e-66+0.j,7.67670642456314e-67+0.j,5.977252083666413e-68+0.j,4.622911714478889e-69+0.j,3.551857549468814e-70+0.j,2.7111834926455337e-71+0.j,2.0561853868826724e-72+0.j,1.5495344400709785e-73+0.j,1.1604075224298608e-74+0.j,8.636226865861304e-76+0.j,6.388145389512893e-77+0.j,4.696723809160083e-78+0.j,3.432544697014908e-79+0.j,2.493842674698139e-80+0.j,1.8012897684004059e-81+0.j,1.2935675256028958e-82+0.j,9.236645232839425e-84+0.j,6.558236250203682e-85+0.j,4.6305743325824684e-86+0.j,3.2515051102472403e-87+0.j,2.2707116327002166e-88+0.j,1.577223036383774e-89+0.j,1.0896898199985308e-90+0.j,7.488862790132987e-92+0.j
-0.09807236988023922+0.j,0.3734783560842254+0.j,-0.5421469453817185+0.j,-0.047406281978963384+0.j,0.4536337103777568+0.j,0.4811367130945121+0.j,0.3038837678826601+0.j,0.14584383742613893+0.j,0.05816341801491527+0.j,0.020186886159023053+0.j,0.006271388812324634+0.j,0.0017771582128736749+0.j,0.0004656060507889887+0.j,0.00011392932133332972+0.j,0.000026241476795668423+0.j,5.725312229560518e-6+0.j,1.1892934525852699e-6+0.j,2.3621242872686196e-7+0.j,4.501906314546644e-8+0.j,8.258472987881217e-9+0.j,1.4620471674034825e-9+0.j,2.503706729856589e-10+0.j,4.155732700409202e-11+0.j,6.697848268068138e-12+0.j,1.0498902075702701e-12+0.j,1.6028737828529246e-13+0.j,2.386528318720599e-14+0.j,3.4694296048486382e-15+0.j,4.929927985205455e-16+0.j,6.85395178588902e-17+0.j,9.331500683500846e-18+0.j,1.2451826340344096e-18+0.j,1.6297443860249913e-19+0.j,2.0937275672148684e-20+0.j,2.6419379962011486e-21+0.j,3.2763837658146943e-22+0.j,3.995644551355091e-23+0.j,4.794387284281909e-24+0.j,5.663087799899547e-25+0.j,6.588004868250783e-26+0.j,7.551433795343829e-27+0.j,8.532243398016708e-28+0.j,9.506675074001157e-29+0.j,1.0449358654383421e-29+0.j,1.1334479402401356e-30+0.j,1.2137016144093135e-31+0.j,1.2833963604778536e-32+0.j,1.3405453215659976e-33+0.j,1.383569564617656e-34+0.j,1.4113683951778576e-35+0.j,1.4233616673132577e-36+0.j,1.4195023238225547e-37+0.j,1.4002597238683748e-38+0.j,1.366576437053522e-39+0.j,1.3198029236505094e-40+0.j,1.261615754723755e-41+0.j,1.1939256912720227e-42+0.j,1.1187820391455663e-43+0.j,1.0382792822787841e-44+0.j,9.544711686440263e-46+0.j,8.692963052451991e-47+0.j,7.845180439994398e-48+0.j,7.01680137717965e-49+0.j,6.220784255421687e-50+0.j,5.467477557277769e-51+0.j,4.7646252692295015e-52+0.j,4.1174865390457847e-53+0.j,3.529044403953458e-54+0.j,3.0002774881920355e-55+0.j,2.530469580700227e-56+0.j,2.1175345008484013e-57+0.j,1.7583371582513054e-58+0.j,1.4489957479849778e-59+0.j,1.1851541880096169e-60+0.j,9.622178739216754e-62+0.j,7.755493596035094e-63+0.j,6.206235221125136e-64+0.j,4.931440666348917e-65+0.j,3.891248702154103e-66+0.j,3.0494069890227726e-67+0.j,2.3735234290381863e-68+0.j,1.8351129746609453e-69+0.j,1.409488779719469e-70+0.j,1.0755419639203722e-71+0.j,8.154483178289201e-73+0.j,6.143337417165036e-74+0.j,4.599236655246932e-75+0.j,3.4219555315599313e-76+0.j,2.5304812045994883e-77+0.j,1.8599623702571918e-78+0.j,1.3589668387023412e-79+0.j,9.870697723362454e-81+0.j,7.127726982593821e-82+0.j,5.1173803950259126e-83+0.j,3.6531402950163113e-84+0.j,2.593193525292141e-85+0.j,1.830546365678355e-86+0.j,1.2850808898424505e-87+0.j,8.972433368904445e-89+0.j,6.230825927412303e-90+0.j
0.03285054587986114+0.j,-0.17413735142219985+0.j,0.4456878620977173+0.j,-0.4536337103777568+0.j,-0.19935646971903534+0.j,0.34601525005485+0.j,0.48748011815225284+0.j,0.35314825246177567+0.j,0.18677178101858463+0.j,0.08048328134913861+0.j,0.029817590788619536+0.j,0.009804640812723602+0.j,0.0029221678474505666+0.j,0.0008012212184468707+0.j,0.00020435233813337269+0.j,0.000048898637593087016+0.j,0.000011052255997377124+0.j,2.372669005707368e-6+0.j,4.860025418469715e-7+0.j,9.535049634456037e-8+0.j,1.7976776319806667e-8+0.j,3.266106172426604e-9+0.j,5.732511376469541e-10+0.j,9.740744282241692e-11+0.j,1.605463700018743e-11+0.j,2.571035291181063e-12+0.j,4.0066026485387787e-13+0.j,6.084169643058442e-14+0.j,9.014113927525932e-15+0.j,1.3044655803292795e-15+0.j,1.8457749919457858e-16+0.j,2.556070924855265e-17+0.j,3.467318045736347e-18+0.j,4.610952383031358e-19+0.j,6.015717401794454e-20+0.j,7.705211481920277e-21+0.j,9.695312271412419e-22+0.j,1.199168458493335e-22+0.j,1.4587601968038077e-23+0.j,1.746231266596897e-24+0.j,2.058015606211411e-25+0.j,2.3890586399996502e-26+0.j,2.7329190751112152e-27+0.j,3.0819704570775e-28+0.j,3.4276939635558994e-29+0.j,3.761045537441841e-30+0.j,4.072873486234402e-31+0.j,4.354357867966492e-32+0.j,4.597440850234659e-33+0.j,4.79521795679194e-34+0.j,4.942263566150111e-35+0.j,5.034869762215844e-36+0.j,5.071184993413863e-37+0.j,5.051247173977353e-38+0.j,4.976914026596631e-39+0.j,4.8517008522314435e-40+0.j,4.680541899229018e-41+0.j,4.469495668857397e-42+0.j,4.2254166416235745e-43+0.j,3.9556160619775503e-44+0.j,3.667532792236726e-45+0.j,3.3684321968744514e-46+0.j,3.0651469891005835e-47+0.j,2.7638694348980095e-48+0.j,2.4699997139820033e-49+0.j,2.1880509669433124e-50+0.j,1.921607906227167e-51+0.j,1.6733330247252484e-52+0.j,1.4450124852333296e-53+0.j,1.2376327100123255e-54+0.j,1.051478431150346e-55+0.j,8.862433762396188e-57+0.j,7.411456875463882e-58+0.j,6.15041435244726e-59+0.j,5.065310237901775e-60+0.j,4.140547634787363e-61+0.j,3.3597527364433123e-62+0.j,2.7064561855312773e-63+0.j,2.1646310187108976e-64+0.j,1.7190943859750077e-65+0.j,1.355785855204414e-66+0.j,1.0619386065709946e-67+0.j,8.261614819434152e-69+0.j,6.384500353863453e-70+0.j,4.901438018942797e-71+0.j,3.7384531455544756e-72+0.j,2.833142666240839e-73+0.j,2.1334789212087244e-74+0.j,1.596563257601445e-75+0.j,1.187395424359295e-76+0.j,8.777055913508048e-78+0.j,6.448795588904929e-79+0.j,4.709945132150605e-80+0.j,3.419724192287328e-81+0.j,2.4685055438774223e-82+0.j,1.7716341379226817e-83+0.j,1.2642685481728946e-84+0.j,8.971350063445039e-86+0.j,6.330771612529323e-87+0.j,4.4428583237785065e-88+0.j
-0.009842003266325425+0.j,0.06686265372478581+0.j,-0.24366193959335206+0.j,0.4811367130945121+0.j,-0.34601525005485+0.j,-0.30302242503352383+0.j,0.23299197292420806+0.j,0.470991255900449+0.j,0.390744421499636+0.j,0.2264678977734489+0.j,0.10488721623494965+0.j,0.04128917000418304+0.j,0.014313804550104474+0.j,0.004471808691550214+0.j,0.0012794756974167608+0.j,0.0003392986306556875+0.j,0.00008416129305817381+0.j,0.00001966850293482483+0.j,4.356216853514889e-6+0.j,9.18826415444255e-7+0.j,1.8531516160111937e-7+0.j,3.5862904982917127e-8+0.j,6.679296418448409e-9+0.j,1.2003035072874442e-9+0.j,2.08599055476514e-10+0.j,3.512897910041459e-11+0.j,5.742824944119666e-12+0.j,9.128221852678275e-13+0.j,1.4127710912088678e-13+0.j,2.1318043997867835e-14+0.j,3.139975754014862e-15+0.j,4.519362938923234e-16+0.j,6.362524152174547e-17+0.j,8.769557495584631e-18+0.j,1.1843662224297412e-18+0.j,1.5685244542450925e-19+0.j,2.038478102836163e-20+0.j,2.601483065662462e-21+0.j,3.2621749333240746e-22+0.j,4.021778529943776e-23+0.j,4.877429860005758e-24+0.j,5.821683789659913e-25+0.j,6.84227167741284e-26+0.j,7.922156315025917e-27+0.j,9.03990835687071e-28+0.j,1.0170401198542547e-28+0.j,1.1285792901709668e-29+0.j,1.2356737358487602e-30+0.j,1.3353745360785186e-31+0.j,1.4248601935155213e-32+0.j,1.501574070905517e-33+0.j,1.5633479652884644e-34+0.j,1.608503471149065e-35+0.j,1.6359247089974486e-36+0.j,1.6450984087327174e-37+0.j,1.6361199782049793e-38+0.j,1.6096667908691496e-39+0.j,1.566942251115428e-40+0.j,1.5095960499421384e-41+0.j,1.4396272809481798e-42+0.j,1.359277693310959e-43+0.j,1.2709223303366575e-44+0.j,1.176964214568086e-45+0.j,1.0797387123017381e-46+0.j,9.814318860832281e-48+0.j,8.840156747246681e-49+0.j,7.89201268757303e-50+0.j,6.984106952695906e-51+0.j,6.1276548004701085e-52+0.j,5.330903735463709e-53+0.j,4.5992953426432545e-54+0.j,3.935722531706123e-55+0.j,3.34085247713915e-56+0.j,2.8134870923680895e-57+0.j,2.3509360059511828e-58+0.j,1.9493811643233196e-59+0.j,1.604216852388308e-60+0.j,1.3103536544365912e-61+0.j,1.0624793213367459e-62+0.j,8.552734160617527e-64+0.j,6.835758283373184e-65+0.j,5.425117188208381e-66+0.j,4.275771838294815e-67+0.j,3.346909863499425e-68+0.j,2.602181753604329e-69+0.j,2.009714284406047e-70+0.j,1.5419562101605577e-71+0.j,1.175405614933803e-72+0.j,8.90261334315417e-74+0.j,6.700333469435691e-75+0.j,5.011396133751625e-76+0.j,3.725099471754869e-77+0.j,2.752114164705329e-78+0.j,2.021046349277848e-79+0.j,1.475361449040239e-80+0.j,1.0706888157925651e-81+0.j,7.725034440234198e-83+0.j,5.541647212509979e-84+0.j,3.952819031535423e-85+0.j,2.803704755187914e-86+0.j
0.002691744262242861+0.j,-0.022304620389634336+0.j,0.10524363141508798+0.j,-0.3038837678826601+0.j,0.48748011815225284+0.j,-0.23299197292420806+0.j,-0.366744696739448+0.j,0.1228460730424641+0.j,0.43698698970945904+0.j,0.41662426018214344+0.j,0.2636826101831113+0.j,0.13072555718637335+0.j,0.054476942109862724+0.j,0.01984632995938205+0.j,0.006480869676330275+0.j,0.0019302320360127848+0.j,0.000531054603136056+0.j,0.0001362853174507837+0.j,0.00003287544039426977+0.j,7.500649753305895e-6+0.j,1.626856972067152e-6+0.j,3.3688457611589985e-7+0.j,6.684547682696085e-8+0.j,1.2749050115163585e-8+0.j,2.3435560976534004e-9+0.j,4.1619341890146007e-10+0.j,7.155616422588893e-11+0.j,1.1932718562471573e-11+0.j,1.9332826324499504e-12+0.j,3.0476511955109694e-13+0.j,4.680982607783108e-14+0.j,7.013657403353565e-15+0.j,1.0263009422453549e-15+0.j,1.4681598267982466e-16+0.j,2.055180349021099e-17+0.j,2.817617740642219e-18+0.j,3.786333089553738e-19+0.j,4.990957203348009e-20+0.j,6.4577031057161246e-21+0.j,8.206952961007947e-22+0.j,1.0250791967972226e-22+0.j,1.2590695892385538e-23+0.j,1.5215594422002074e-24+0.j,1.8100525341297763e-25+0.j,2.1206063230901724e-26+0.j,2.4478652660101136e-27+0.j,2.7851904331056625e-28+0.j,3.1248830510827433e-29+0.j,3.4584912102412235e-30+0.j,3.7771813057507126e-31+0.j,4.0721496962502395e-32+0.j,4.3350462132038334e-33+0.j,4.558379936567373e-34+0.j,4.73587915325746e-35+0.j,4.8627814148105893e-36+0.j,4.936035623637762e-37+0.j,4.954405424295407e-38+0.j,4.9184710769553357e-39+0.j,4.830534660745552e-40+0.j,4.694440196337849e-41+0.j,4.5153255471877495e-42+0.j,4.29932641404889e-43+0.j,4.053254249869066e-44+0.j,3.784269567843647e-45+0.j,3.499570140557982e-46+0.j,3.2061103614238363e-47+0.j,2.910363997018967e-48+0.j,2.618138149839285e-49+0.j,2.334441891062336e-50+0.j,2.0634090585840654e-51+0.j,1.808271401643878e-52+0.j,1.5713757443950687e-53+0.j,1.3542371944618176e-54+0.j,1.1576196121377191e-55+0.j,9.816344890213239e-57+0.j,8.25849924906455e-58+0.j,6.894023791766191e-59+0.j,5.711051445580301e-60+0.j,4.695488951637516e-61+0.j,3.831910679022821e-62+0.j,3.104321456211272e-63+0.j,2.496780514884191e-64+0.j,1.9938879611527913e-65+0.j,1.5811422654904436e-66+0.j,1.2451821496254603e-67+0.j,9.739291512717935e-69+0.j,7.56648366281645e-70+0.j,5.839447495386929e-71+0.j,4.4771125405594473e-72+0.j,3.410433325515495e-73+0.j,2.5813220478530783e-74+0.j,1.941470415470561e-75+0.j,1.4511401061712852e-76+0.j,1.0779809579842655e-77+0.j,7.95918142678043e-79+0.j,5.841345771737962e-80+0.j,4.261627636438728e-81+0.j,3.0909097442690213e-82+0.j,2.2288192721108097e-83+0.j,1.5979746727255717e-84+0.j
-0.00068157035475217+0.j,0.006665085173353247+0.j,-0.03857081820357394+0.j,0.14584383742613893+0.j,-0.35314825246177567+0.j,0.470991255900449+0.j,-0.1228460730424641+0.j,-0.3978502674869816+0.j,0.020679508652124968+0.j,0.3900042040693432+0.j,0.4311947697073483+0.j,0.29744292809780604+0.j,0.15736595090221198+0.j,0.06921431465090695+0.j,0.026425942932599797+0.j,0.008998272184083547+0.j,0.002783769426198458+0.j,0.0007930803352894041+0.j,0.0002102183847598057+0.j,0.000052263359804963483+0.j,0.000012266479403753588+0.j,2.732497165946919e-6+0.j,5.803067318783924e-7+0.j,1.1793955899645759e-7+0.j,2.3013247266380812e-8+0.j,4.323521351649446e-9+0.j,7.839894558722418e-10+0.j,1.3751206057852208e-10+0.j,2.337591508968967e-11+0.j,3.8578364887811966e-12+0.j,6.190711300029321e-13+0.j,9.673148752341385e-14+0.j,1.473596300985242e-14+0.j,2.191171330546258e-15+0.j,3.183627918616427e-16+0.j,4.5241787176502954e-17+0.j,6.2938835602512666e-18+0.j,8.578662875751409e-19+0.j,1.1465064361083395e-19+0.j,1.5034874535212283e-20+0.j,1.935881201036701e-21+0.j,2.4489683727684563e-22+0.j,3.0455509886799334e-23+0.j,3.7253208919067494e-24+0.j,4.484346481176206e-25+0.j,5.314736538016734e-26+0.j,6.2045299439005506e-27+0.j,7.137843956990046e-28+0.j,8.09529298164205e-29+0.j,9.05466651735895e-30+0.j,9.99183170402511e-31+0.j,1.0881805134839374e-31+0.j,1.1699922663905403e-32+0.j,1.2423026506642587e-33+0.j,1.303058696418443e-34+0.j,1.350568167920708e-35+0.j,1.3835767689850118e-36+0.j,1.4013199220101234e-37+0.j,1.4035465163117436e-38+0.j,1.3905142378690454e-39+0.j,1.3629582073687193e-40+0.j,1.3220364778273201e-41+0.j,1.2692573345546824e-42+0.j,1.2063942132915955e-43+0.j,1.1353943815305516e-44+0.j,1.0582873435147865e-45+0.j,9.770983069385704e-47+0.j,8.937710963132945e-48+0.j,8.101037379132959e-49+0.j,7.276986991373272e-50+0.j,6.479285546759208e-51+0.j,5.719167660645169e-52+0.j,5.005323667920439e-53+0.j,4.3439668080521783e-54+0.j,3.738997799948298e-55+0.j,3.1922419522329415e-56+0.j,2.7037340736280295e-57+0.j,2.2720281996965483e-58+0.j,1.8945120844875903e-59+0.j,1.5677100638916986e-60+0.j,1.2875618649041063e-61+0.j,1.0496688605826673e-62+0.j,8.495028847590229e-64+0.j,6.82575839652878e-65+0.j,5.445708505702392e-66+0.j,4.314376120630388e-67+0.j,3.3945585205410647e-68+0.j,2.652715770532841e-69+0.j,2.059110397785092e-70+0.j,1.5877728849566667e-71+0.j,1.2163381382591432e-72+0.j,9.257929477529338e-74+0.j,7.001683990204929e-75+0.j,5.2620485290124795e-76+0.j,3.930109605054186e-77+0.j,2.9173255280063333e-78+0.j,2.1524233610566348e-79+0.j,1.5785722859832919e-80+0.j,1.1508689857898008e-81+0.j,8.341456511412161e-83+0.j
0.00016143273889984702+0.j,-0.0018196243180795305+0.j,0.012468199354605023+0.j,-0.05816341801491527+0.j,0.18677178101858463+0.j,-0.390744421499636+0.j,0.43698698970945904+0.j,-0.020679508652124968+0.j,-0.40274829407739793+0.j,-0.07044016694977814+0.j,0.3339077030442489+0.j,0.4351701062196832+0.j,0.3270189286768095+0.j,0.18420931879956268+0.j,0.08530283870584253+0.j,0.034053934880707105+0.j,0.01206613133435152+0.j,0.0038701620666735017+0.j,0.001139829414776797+0.j,0.00031158949716877856+0.j,0.00007973026153206952+0.j,0.000019226764893721405+0.j,4.393885886318678e-6+0.j,9.56023467628981e-7+0.j,1.9882652623426743e-7+0.j,3.965801420170622e-8+0.j,7.608647838156916e-9+0.j,1.4077103014113326e-9+0.j,2.517248270831535e-10+0.j,4.3592671943144755e-11+0.j,7.324038695993766e-12+0.j,1.1957314877922975e-12+0.j,1.899727016621036e-13+0.j,2.9409894422800565e-14+0.j,4.441809884520022e-15+0.j,6.551878515377925e-16+0.j,9.448159133550609e-17+0.j,1.3332319239605047e-17+0.j,1.842520751299431e-18+0.j,2.49580695077719e-19+0.j,3.3160480077469657e-20+0.j,4.32453264214706e-21+0.j,5.539156344885836e-22+0.j,6.972583738447213e-23+0.j,8.630438322003546e-24+0.j,1.050967980483312e-24+0.j,1.2597333672576768e-25+0.j,1.4869724650035144e-26+0.j,1.7292335217840735e-27+0.j,1.982036447377222e-28+0.j,2.2400005654131223e-29+0.j,2.4970398383881367e-30+0.j,2.7466150887373076e-31+0.j,2.982027461935617e-32+0.j,3.1967334833778934e-33+0.j,3.3846599642549407e-34+0.j,3.5404969167129917e-35+0.j,3.659948519421545e-36+0.j,3.739925787856885e-37+0.j,3.778669527924578e-38+0.j,3.7757978479229765e-39+0.j,3.732278385767352e-40+0.j,3.6503309123338616e-41+0.j,3.5332706185506124e-42+0.j,3.385305833583293e-43+0.j,3.211305958490993e-44+0.j,3.016555996568009e-45+0.j,2.8065133241372343e-46+0.j,2.5865804939221513e-47+0.j,2.3619051936635875e-48+0.j,2.137215327044423e-49+0.j,1.916693870713737e-50+0.j,1.7038949834317144e-51+0.j,1.5017000359390896e-52+0.j,1.3123099567301117e-53+0.j,1.1372686386838639e-54+0.j,9.775111443184307e-56+0.j,8.33430044839639e-57+0.j,7.0495334825833e-58+0.j,5.916280053663218e-59+0.j,4.927038080873307e-60+0.j,4.072134928177475e-61+0.j,3.340459236375723e-62+0.j,2.7201026697554444e-63+0.j,2.1989001275498504e-64+0.j,1.7648650223133563e-65+0.j,1.4065226577589643e-66+0.j,1.1131494890627838e-67+0.j,8.749292010515246e-69+0.j,6.830382746399083e-70+0.j,5.296742686828075e-71+0.j,4.0803968665017245e-72+0.j,3.122932857645434e-73+0.j,2.3747925829389272e-74+0.j,1.7944307341964384e-75+0.j,1.3474107545505017e-76+0.j,1.0054931041773783e-77+0.j,7.45755794423609e-79+0.j,5.497744196154046e-80+0.j,4.0287834388566903e-81+0.j
