0.011671683403349413+0.j,0.03482228539500269+0.j,0.07346255765746364+0.j,0.1265403959544245+0.j,0.18876564886334685+0.j,0.2518614706455044+0.j,0.30676787755302326+0.j,0.3459271377123768+0.j,0.3648912185287503+0.j,0.3628824198027879+0.j,0.342365268356066+0.j,0.3079761814985243+0.j,0.2652468767359581+0.j,0.21948375139481147+0.j,0.17500970329216867+0.j,0.13481563785252376+0.j,0.10055508821595323+0.j,0.07276178798528093+0.j,0.05116710926633559+0.j,0.03502175077676919+0.j,0.02336396931414918+0.j,0.01521110455990523+0.j,0.00967549478263409+0.j,0.006019120487987395+0.j,0.0036656516221068394+0.j,0.00218728288855108+0.j,0.0012797998451194704+0.j,0.000734825033358904+0.j,0.00041431313235413815+0.j,0.0002295374074445477+0.j,0.00012503068674418532+0.j,0.0000669976456501314+0.j,0.00003533526268205102+0.j,0.000018351650349661905+0.j,9.389866968852316e-6+0.j,4.735318433559417e-6+0.j,2.3546247819216835e-6+0.j,1.154900635635191e-6+0.j,5.589546763413131e-7+0.j,2.670349229070205e-7+0.j,1.2596846533815016e-7+0.j,5.8693996511288186e-8+0.j,2.7020464374710993e-8+0.j,1.2293692687333652e-8+0.j,5.529422637613533e-9+0.j,2.459219541471534e-9+0.j,1.081787993905596e-9+0.j,4.707789110882143e-10+0.j,2.0273099561094458e-10+0.j,8.640639478365233e-11+0.j,3.645731282001746e-11+0.j,1.5230821855287167e-11+0.j,6.3015217346973604e-12+0.j,2.5824461579445948e-12+0.j,1.0484752123686985e-12+0.j,4.2179419130547294e-13+0.j,1.681629637766358e-13+0.j,6.64533221164097e-14+0.j,2.603313509090567e-14+0.j,1.0111701439355869e-14+0.j,3.894685419371353e-15+0.j,1.4877543851875124e-15+0.j,5.637144482553734e-16+0.j,2.1189107448012494e-16+0.j,7.902171449067954e-17+0.j,2.924243556471656e-17+0.j,1.0739037173210633e-17+0.j,3.914278444249487e-18+0.j,1.4161883964746517e-18+0.j,5.086514163692875e-19+0.j,1.8138234400632823e-19+0.j,6.422285491682618e-20+0.j,2.258120591807059e-20+0.j,7.885141167317858e-21+0.j,2.7347484500753673e-21+0.j,9.42129331575557e-22+0.j,3.2242410332560594e-22+0.j,1.0962406695640344e-22+0.j,3.7032444486323895e-23+0.j,1.2430614740884468e-23+0.j,4.146401806312278e-24+0.j,1.3745250132501683e-24+0.j,4.52865767332955e-25+0.j,1.4830446234222863e-25+0.j,4.8276785786180114e-26+0.j,1.562257637622473e-26+0.j,5.026054606582307e-27+0.j,1.6076494204740453e-27+0.j,5.112976351862776e-28+0.j,1.616972197322278e-28+0.j,5.085165240404872e-29+0.j,1.590406512363448e-29+0.j,4.9469554983260725e-30+0.j,1.5304540717231162e-30+0.j,4.7095579610929105e-31+0.j,1.441591176198963e-31+0.j,4.389653807391658e-32+0.j,1.3297444164715574e-32+0.j,4.007549629974686e-33+0.j,1.2016696262560435e-33+0.j
-0.03482228539500269+0.j,-0.09222006196245115+0.j,-0.16992824672450715+0.j,-0.2502904154100084+0.j,-0.3100985773675663+0.j,-0.3293319468061974+0.j,-0.2983050891868924+0.j,-0.2204367058399923+0.j,-0.11021755991686674+0.j,0.012019615846309391+0.j,0.12609353101319937+0.j,0.2166550022751294+0.j,0.2755008679678133+0.j,0.30153486564791643+0.j,0.29909427947209666+0.j,0.27558931341145754+0.j,0.2392580140379833+0.j,0.19751559029204385+0.j,0.15604584971209753+0.j,0.11854541130374649+0.j,0.08691599280616949+0.j,0.06168506470415766+0.j,0.042479716773194405+0.j,0.028444090784269745+0.j,0.01855113334904706+0.j,0.011802533726777005+0.j,0.0073347352531161775+0.j,0.004457696039562611+0.j,0.0026522318223335425+0.j,0.0015463232243856544+0.j,0.0008842010546420127+0.j,0.0004962549710545473+0.j,0.00027357371140093484+0.j,0.00014823376751454574+0.j,0.00007899306872858003+0.j,0.000041423453448891635+0.j,0.00002138692428869718+0.j,0.000010876995362521447+0.j,5.45165309129054e-6+0.j,2.6939763072978596e-6+0.j,1.3130521907340781e-6+0.j,6.314791103958627e-7+0.j,2.997654379090642e-7+0.j,1.4050699364273734e-7+0.j,6.505018566466423e-8+0.j,2.9755451535639286e-8+0.j,1.3451740823636167e-8+0.j,6.011803298408799e-9+0.j,2.6568072090614187e-9+0.j,1.1613248380878659e-9+0.j,5.022156527066117e-10+0.j,2.1491637074534756e-10+0.j,9.103052652040282e-11+0.j,3.817108286350809e-11+0.j,1.5848916682099705e-11+0.j,6.517283892532714e-12+0.j,2.6547071235403466e-12+0.j,1.0713400845714038e-12+0.j,4.2842397085483566e-13+0.j,1.6979620137131684e-13+0.j,6.670516934815357e-14+0.j,2.5979773530146648e-14+0.j,1.0032756479236099e-14+0.j,3.8421710056876695e-15+0.j,1.4593685431302383e-15+0.j,5.498490795123546e-16+0.j,2.0552691965932827e-16+0.j,7.622461900410074e-17+0.j,2.805279095431769e-17+0.j,1.0246190761052545e-17+0.j,3.7145316807711424e-18+0.j,1.3367469108226749e-18+0.j,4.775783189602489e-19+0.j,1.6940871224669061e-19+0.j,5.967146974986839e-20+0.j,2.0872788140537754e-20+0.j,7.25134581262317e-21+0.j,2.5021983303202573e-21+0.j,8.576878240095541e-22+0.j,2.920650211391219e-22+0.j,9.881207313166036e-23+0.j,3.321674231773352e-23+0.j,1.10957354233237e-23+0.j,3.683339443206653e-24+0.j,1.2151998117278977e-24+0.j,3.9848025985192186e-25+0.j,1.2988265770061202e-25+0.j,4.2083519485039137e-26+0.j,1.3555639836065286e-26+0.j,4.341151110072573e-27+0.j,1.3822794051784613e-27+0.j,4.376443166038942e-28+0.j,1.3778726916405136e-28+0.j,4.3140625302966606e-29+0.j,1.3433213480015802e-29+0.j,4.160212811149979e-30+0.j,1.2815004830488262e-30+0.j,3.9265804421097676e-31+0.j,1.1968151936170336e-31+0.j,3.628945276611953e-32+0.j
0.07346255765746364+0.j,0.16992824672450715+0.j,0.26626771335232735+0.j,0.3199044371788143+0.j,0.3002328994440206+0.j,0.2044636226113905+0.j,0.05889729640520349+0.j,-0.09303517552759044+0.j,-0.20835381227943128+0.j,-0.25916383912171+0.j,-0.2391355375648163+0.j,-0.16134896129542922+0.j,-0.05051401095950729+0.j,0.06626151781613045+0.j,0.16680439627691668+0.j,0.23770861345568134+0.j,0.2747355213660162+0.j,0.2808637897152101+0.j,0.26334588409780774+0.j,0.2308772256361956+0.j,0.19151187236269868+0.j,0.15150659940712757+0.j,0.11496921788017776+0.j,0.08404887828951758+0.j,0.05939696977943843+0.j,0.04068903946483953+0.j,0.02708097459330228+0.j,0.017545395127409803+0.j,0.011083911527220183+0.j,0.0068372093895346505+0.j,0.004123536367552108+0.j,0.0024341826771893727+0.j,0.0014078772779996462+0.j,0.0007985414793086008+0.j,0.00044453638104542773+0.j,0.00024306305550818864+0.j,0.0001306260741354444+0.j,0.00006904207276737147+0.j,0.0000359106869738047+0.j,0.0000183905225060558+0.j,9.27775818617852e-6+0.j,4.612901759784299e-6+0.j,2.261403049266703e-6+0.j,1.0935356920959935e-6+0.j,5.218036101013425e-7+0.j,2.4578677150453387e-7+0.j,1.1432377433487361e-7+0.j,5.2526979984099456e-8+0.j,2.384678881471227e-8+0.j,1.0700545040984698e-8+0.j,4.747128929719521e-9+0.j,2.0826681186733343e-9+0.j,9.038209413496338e-10+0.j,3.8808099467205557e-10+0.j,1.6490722356849715e-10+0.j,6.936328407822656e-11+0.j,2.8885743019774988e-11+0.j,1.1912113751453375e-11+0.j,4.865521694396597e-12+0.j,1.968728569397487e-12+0.j,7.892880662755998e-13+0.j,3.1358331580995096e-13+0.j,1.2348373223754029e-13+0.j,4.8203100556212694e-14+0.j,1.8655856131111182e-14+0.j,7.159696004152558e-15+0.j,2.7250542506241424e-15+0.j,1.028766388815204e-15+0.j,3.8528073910925903e-16+0.j,1.431570434760046e-16+0.j,5.278094977358654e-17+0.j,1.93118192657273e-17+0.j,7.01296215956597e-18+0.j,2.527908648462024e-18+0.j,9.0458752520031e-19+0.j,3.213775210941547e-19+0.j,1.133707634260057e-19+0.j,3.9714674691373765e-20+0.j,1.381680926240698e-20+0.j,4.7743317370623015e-21+0.j,1.6387232784882684e-21+0.j,5.587607463070548e-22+0.j,1.8928289776312455e-22+0.j,6.370874753430574e-23+0.j,2.1307131209790746e-23+0.j,7.081482821868868e-24+0.j,2.3390038904616478e-24+0.j,7.6785379921778815e-25+0.j,2.505529401229208e-25+0.j,8.12691214924762e-26+0.j,2.620521218574083e-26+0.j,8.400711492514342e-27+0.j,2.677566353024324e-27+0.j,8.485726288554064e-28+0.j,2.6741795425555105e-28+0.j,8.380547485626592e-29+0.j,2.611929252662032e-29+0.j,8.09625023006089e-30+0.j,2.4961211432417507e-30+0.j,7.6547637121799705e-31+0.j
-0.1265403959544245+0.j,-0.2502904154100084+0.j,-0.3199044371788143+0.j,-0.284772645696099+0.j,-0.14776200409059922+0.j,0.03540724258920727+0.j,0.1877037207640865+0.j,0.25022164040453276+0.j,0.20696687056451338+0.j,0.08553434717518+0.j,-0.06125159360080906+0.j,-0.17998360166733188+0.j,-0.23568675456337546+0.j,-0.21928979215409625+0.j,-0.1441819235436908+0.j,-0.03647080770481326+0.j,0.0757283274840643+0.j,0.1702091164562332+0.j,0.23435559864186942+0.j,0.265049669555839+0.j,0.2662402602095324+0.j,0.24572031801012004+0.j,0.21224554820012465+0.j,0.1735598520025637+0.j,0.1354139246699323+0.j,0.10137678034518319+0.j,0.07313788968529598+0.j,0.05102070830857104+0.j,0.034509857847097175+0.j,0.022684082091479384+0.j,0.014518299105962371+0.j,0.009062397428032868+0.j,0.005524916866703045+0.j,0.0032939005877954237+0.j,0.001922570387516567+0.j,0.0010997009171363164+0.j,0.0006169896827057519+0.j,0.0003398176539515986+0.j,0.000183865822104506+0.j,0.00009779986272087678+0.j,0.00005117161097434572+0.j,0.00002635264373128762+0.j,0.000013364596086909592+0.j,6.677901561427077e-6+0.j,3.2891080410759054e-6+0.j,1.5975651625478838e-6+0.j,7.65522458333066e-7+0.j,3.620279966240498e-7+0.j,1.690314560195648e-7+0.j,7.794379464832498e-8+0.j,3.550778892706288e-8+0.j,1.598548583113179e-8+0.j,7.1139932197703466e-9+0.j,3.1304406052725472e-9+0.j,1.3624329653740925e-9+0.j,5.866112133002711e-10+0.j,2.499274979771836e-10+0.j,1.0539123387877503e-10+0.j,4.3996254105134235e-11+0.j,1.818601980678447e-11+0.j,7.444860874234869e-12+0.j,3.0189448883941278e-12+0.j,1.2128661003853052e-12+0.j,4.828429610895886e-13+0.j,1.905055828668774e-13+0.j,7.450559690223363e-14+0.j,2.8888002724585564e-14+0.j,1.1106037885288146e-14+0.j,4.2342556362893635e-15+0.j,1.6011512842724239e-15+0.j,6.005982116351213e-16+0.j,2.2350595876921847e-16+0.j,8.252827022681979e-17+0.j,3.023975896225522e-17+0.j,1.0996830799238659e-17+0.j,3.96935985704165e-18+0.j,1.4222818170835211e-18+0.j,5.05952998190587e-19+0.j,1.7870623278880903e-19+0.j,6.267849776852866e-20+0.j,2.1831816790111457e-20+0.j,7.552581874276469e-21+0.j,2.595230558444774e-21+0.j,8.858719423280812e-22+0.j,3.004131403621277e-22+0.j,1.0121790257429654e-22+0.j,3.3886181738616705e-23+0.j,1.1273281345802069e-23+0.j,3.727134507196126e-24+0.j,1.2247022685377732e-24+0.j,3.9999042591636776e-25+0.j,1.2985669886601526e-25+0.j,4.190888409142666e-26+0.j,1.3446378993537132e-26+0.j,4.2893543034334995e-27+0.j,1.360488657024393e-27+0.j,4.290844697337876e-28+0.j,1.3457466759775505e-28+0.j,4.1974317000712474e-29+0.j,1.302057934847364e-29+0.j
0.18876564886334685+0.j,0.3100985773675663+0.j,0.3002328994440206+0.j,0.14776200409059922+0.j,-0.0643498283883649+0.j,-0.21802142083476636+0.j,-0.23664072290613472+0.j,-0.12495749811504718+0.j,0.045125622287242304+0.j,0.18285511047184108+0.j,0.22661326471946242+0.j,0.16691485732610004+0.j,0.03984313554368075+0.j,-0.09776650190762673+0.j,-0.19517137525827455+0.j,-0.22480205137156617+0.j,-0.1859087573807481+0.j,-0.09779017559547054+0.j,0.011469924702319384+0.j,0.11538040804691148+0.j,0.19550724659813104+0.j,0.24348170453991258+0.j,0.25964958468151617+0.j,0.25004038961976716+0.j,0.22313041111309986+0.j,0.1873067901628088+0.j,0.1493582140167946+0.j,0.11390806759611272+0.j,0.083508294574126+0.j,0.05908183342631893+0.j,0.04046535781593831+0.j,0.026898473493689432+0.j,0.01739057904980718+0.j,0.010955465013870486+0.j,0.006735308554147531+0.j,0.004046569633260655+0.j,0.0023787132037115626+0.j,0.001369580526493838+0.j,0.0007731079459565621+0.j,0.00042822866296837004+0.j,0.00023293546943104165+0.j,0.00012451774046918623+0.j,0.00006545579337866102+0.j,0.000033857051043129004+0.j,0.00001724159259540231+0.j,8.648848374863386e-6+0.j,4.275644893538132e-6+0.j,2.0840263408345516e-6+0.j,1.0019504114735565e-6+0.j,4.753380482319722e-7+0.j,2.2260446150513525e-7+0.j,1.0294194281045065e-7+0.j,4.7024244918904404e-8+0.j,2.122551583500422e-8+0.j,9.469574478092942e-9+0.j,4.176963945425687e-9+0.j,1.8220707833148962e-9+0.j,7.862390640098219e-10+0.j,3.356867933191355e-10+0.j,1.4184196684441278e-10+0.j,5.932833869369243e-11+0.j,2.4569623620498177e-11+0.j,1.00763143642718e-11+0.j,4.093135891015668e-12+0.j,1.647186626738923e-12+0.j,6.568094126204142e-13+0.j,2.5954971251033155e-13+0.j,1.0166190118075572e-13+0.j,3.947494945777217e-14+0.j,1.5197679513014415e-14+0.j,5.802158681368677e-15+0.j,2.196951971345248e-15+0.j,8.251445709583502e-16+0.j,3.0745100034343263e-16+0.j,1.1366168470711404e-16+0.j,4.1696412553869355e-17+0.j,1.5180360678156545e-17+0.j,5.485484707400864e-18+0.j,1.967644315654984e-18+0.j,7.006877100468595e-19+0.j,2.4773932103069176e-19+0.j,8.697667044195351e-20+0.j,3.0324353882304507e-20+0.j,1.0500345250978164e-20+0.j,3.61143627233653e-21+0.j,1.2338451347255304e-21+0.j,4.1877865934062514e-22+0.j,1.4121780133394495e-22+0.j,4.7316452653527485e-23+0.j,1.5753918250283518e-23+0.j,5.212590337621813e-24+0.j,1.7141200194952236e-24+0.j,5.602535989101874e-25+0.j,1.820187899757993e-25+0.j,5.878512976973909e-26+0.j,1.8874228789194373e-26+0.j,6.024922609518005e-27+0.j,1.9122452527500583e-27+0.j,6.034957601831473e-28+0.j,1.8939624277967592e-28+0.j
-0.2518614706455044+0.j,-0.3293319468061974+0.j,-0.2044636226113905+0.j,0.03540724258920727+0.j,0.21802142083476636+0.j,0.22654629606179133+0.j,0.07690851695122554+0.j,-0.11327193927825237+0.j,-0.21826919946380008+0.j,-0.18343293112524853+0.j,-0.043763656105254345+0.j,0.11341484275975358+0.j,0.20542249072918362+0.j,0.1946905488439264+0.j,0.09681369359275604+0.j,-0.038103524926642054+0.j,-0.15408848517009993+0.j,-0.21232180080982488+0.j,-0.20084761454402675+0.j,-0.1315878623351873+0.j,-0.030095663602361284+0.j,0.07580399618991346+0.j,0.1642928308350523+0.j,0.22326873136699285+0.j,0.25009822754198197+0.j,0.24901978565582955+0.j,0.2278432861435041+0.j,0.19509474081861133+0.j,0.15813434453261488+0.j,0.12228438636289919+0.j,0.09072924758291598+0.j,0.06486851137502575+0.j,0.044844890108854084+0.j,0.030059824874269586+0.j,0.01958173986610781+0.j,0.012420796532844045+0.j,0.007684276251478199+0.j,0.004643430123941851+0.j,0.002744149971544213+0.j,0.0015878068438558658+0.j,0.0009004183007479956+0.j,0.0005008872828146052+0.j,0.0002735519920824257+0.j,0.00014678013401702537+0.j,0.00007743156683091367+0.j,0.00004018501043870584+0.j,0.00002052845631707131+0.j,0.000010328256892167368+0.j,5.120262315891809e-6+0.j,2.5023788558258995e-6+0.j,1.2061398225477123e-6+0.j,5.735908576086408e-7+0.j,2.6923546652419e-7+0.j,1.247796032277857e-7+0.j,5.711933782541398e-8+0.j,2.583389132821996e-8+0.j,1.1547688396481867e-8+0.j,5.102975792057141e-9+0.j,2.2299420484322033e-9+0.j,9.638686797459234e-10+0.j,4.1219586652428963e-10+0.j,1.7444284033892827e-10+0.j,7.307420201183683e-11+0.j,3.030608166212908e-11+0.j,1.2446281507471365e-11+0.j,5.062664739931518e-12+0.j,2.040001654413212e-12+0.j,8.144650701457494e-13+0.j,3.222409267329951e-13+0.j,1.2636535212798404e-13+0.j,4.912295181527051e-14+0.j,1.8932915520222957e-14+0.j,7.235893473445022e-15+0.j,2.7426550096332724e-15+0.j,1.0311339674141383e-15+0.j,3.845761739155225e-16+0.j,1.4230807432604567e-16+0.j,5.225300279098016e-17+0.j,1.9040589764237118e-17+0.j,6.886335532752629e-18+0.j,2.472203465136717e-18+0.j,8.8108249363612e-19+0.j,3.1176825528084665e-19+0.j,1.0954067499448916e-19+0.j,3.8220032190085074e-20+0.j,1.3244069433420427e-20+0.j,4.558354024083201e-21+0.j,1.5584437603512494e-21+0.j,5.293097147687572e-22+0.j,1.7860859159749053e-22+0.j,5.988329093877732e-23+0.j,1.9950597542231978e-23+0.j,6.60523469000494e-24+0.j,2.17338644145319e-24+0.j,7.107803259330139e-25+0.j,2.310554099334548e-25+0.j,7.466394507287957e-26+0.j,2.3985608979979885e-26+0.j,7.660653513898798e-27+0.j,2.4326837625862663e-27+0.j
0.30676787755302326+0.j,0.2983050891868924+0.j,0.05889729640520349+0.j,-0.1877037207640865+0.j,-0.23664072290613472+0.j,-0.07690851695122554+0.j,0.13287153727311782+0.j,0.22103618736409025+0.j,0.1350572411190825+0.j,-0.04390233093689303+0.j,-0.18350665730946572+0.j,-0.19739582199296543+0.j,-0.08981227941700755+0.j,0.06524016194328029+0.j,0.17947541386742008+0.j,0.199486075310748+0.j,0.12545735022701326+0.j,-0.0007611049774804886+0.j,-0.1231192685415073+0.j,-0.1971366164406574+0.j,-0.2035888775991724+0.j,-0.14863328085629865+0.j,-0.05495546180270608+0.j,0.049725441691496376+0.j,0.141917219525713+0.j,0.20720417081547848+0.j,0.24086234998353767+0.j,0.24570273407052876+0.j,0.2288447966382095+0.j,0.19871320095159942+0.j,0.1629277585255378+0.j,0.1272203242815122+0.j,0.09518622590939618+0.j,0.06855765059710234+0.j,0.047706089675282316+0.j,0.03216583487998606+0.j,0.02106514673171907+0.j,0.013426480514529606+0.j,0.008343328277829513+0.j,0.0050622845684163325+0.j,0.0030029879842748287+0.j,0.00174366962009374+0.j,0.000992036200323479+0.j,0.0005535373784319076+0.j,0.0003031706471293696+0.j,0.00016310963962947296+0.j,0.00008626354633485413+0.j,0.000044875392093927394+0.j,0.00002297623011837577+0.j,0.000011584464889946139+0.j,5.754664322720859e-6+0.j,2.8178365964923317e-6+0.j,1.3606763168127237e-6+0.j,6.482108312462444e-7+0.j,3.0476731870846207e-7+0.j,1.4147164156515953e-7+0.j,6.485872940552492e-8+0.j,2.9376929227464977e-8+0.j,1.3149721720614947e-8+0.j,5.8186905057999105e-9+0.j,2.545964835589686e-9+0.j,1.1018234093250503e-9+0.j,4.717507226992873e-10+0.j,1.9987459707050814e-10+0.j,8.381964739571157e-11+0.j,3.479938974276838e-11+0.j,1.4306232455738061e-11+0.j,5.824963915338215e-12+0.j,2.3494077748612188e-12+0.j,9.388588464940913e-13+0.j,3.7178797369472537e-13+0.j,1.4592071356253387e-13+0.j,5.677220756322899e-14+0.j,2.1898778164226893e-14+0.j,8.375964193779162e-15+0.j,3.1771943977312525e-15+0.j,1.1953850571465343e-15+0.j,4.461550690762906e-16+0.j,1.6520939669054126e-16+0.j,6.070292371078826e-17+0.j,2.213419229370719e-17+0.j,8.010294946607363e-18+0.j,2.8774913681571097e-18+0.j,1.0261447690673102e-18+0.j,3.633115845306154e-19+0.j,1.2772366663939438e-19+0.j,4.458915145053519e-20+0.j,1.545950674005562e-20+0.j,5.323684701499061e-21+0.j,1.8210412711240214e-21+0.j,6.188101082260085e-22+0.j,2.089120365847614e-22+0.j,7.007695991845051e-23+0.j,2.3357645061708935e-23+0.j,7.736779216332009e-24+0.j,2.5468485702926388e-24+0.j,8.332807748963316e-25+0.j,2.7099271985213705e-25+0.j,8.760599018743776e-26+0.j,2.815470699672594e-26+0.j
-0.3459271377123768+0.j,-0.2204367058399923+0.j,0.09303517552759044+0.j,0.25022164040453276+0.j,0.12495749811504718+0.j,-0.11327193927825237+0.j,-0.22103618736409025+0.j,-0.11638016481391088+0.j,0.08400017587452446+0.j,0.20264702912060886+0.j,0.1544581639014473+0.j,-0.007444151133334957+0.j,-0.15717488230135718+0.j,-0.1959616469119386+0.j,-0.11012212787896485+0.j,0.037774409924506945+0.j,0.1601224770372334+0.j,0.19636942034309068+0.j,0.13761509669522623+0.j,0.019461228534238102+0.j,-0.10364447643550417+0.j,-0.18501979567965526+0.j,-0.20152805653512446+0.j,-0.15568818358188904+0.j,-0.06795948338596419+0.j,0.03454432217589458+0.j,0.12772517369149944+0.j,0.19597730378958386+0.j,0.23334837913654294+0.j,0.24171176130350877+0.j,0.22764974069789956+0.j,0.1994078249690078+0.j,0.16467164158437786+0.j,0.12936308681180111+0.j,0.09729787795497949+0.j,0.0704022200400262+0.j,0.04919112087624599+0.j,0.03328982193424721+0.j,0.0218743895025955+0.j,0.013984995938575445+0.j,0.008714851954984835+0.j,0.005301440831565004+0.j,0.00315243012651712+0.j,0.0018345436481385135+0.j,0.001045920935405931+0.j,0.0005847471207695418+0.j,0.00032085307896321125+0.j,0.00017292178745472036+0.j,0.00009160218923260262+0.j,0.00004772615626418873+0.j,0.00002447153112113437+0.j,0.00001235548923944691+0.j,6.145759819456023e-6+0.j,3.0131124462373446e-6+0.j,1.456708644063943e-6+0.j,6.947502904394342e-7+0.j,3.27004210161585e-7+0.j,1.519519453107029e-7+0.j,6.973294773007396e-8+0.j,3.1614821981961684e-8+0.j,1.4164421393709357e-8+0.j,6.273207918533778e-9+0.j,2.747161173821021e-9+0.j,1.1898633568000954e-9+0.j,5.098446555507671e-10+0.j,2.1617759868033537e-10+0.j,9.072249395535012e-11+0.j,3.7691702193610755e-11+0.j,1.5505788980118574e-11+0.j,6.31751589463556e-12+0.j,2.549685235004501e-12+0.j,1.019517203258706e-12+0.j,4.039681706394977e-13+0.j,1.5864200432934116e-13+0.j,6.175593809623637e-14+0.j,2.3834011735791908e-14+0.j,9.120935075207816e-15+0.j,3.4615364555640853e-15+0.j,1.3030080365632417e-15+0.j,4.865563160978465e-16+0.j,1.802536904799913e-16+0.j,6.626062694199592e-17+0.j,2.4171340264074817e-17+0.j,8.751278690938585e-18+0.j,3.144981040227694e-18+0.j,1.1219897069142103e-18+0.j,3.9740300418644417e-19+0.j,1.3976246310282514e-19+0.j,4.881029342774689e-20+0.j,1.6929215005714118e-20+0.j,5.831879972501951e-21+0.j,1.995571684984356e-21+0.j,6.78348088441699e-22+0.j,2.290882576793001e-22+0.j,7.686973828184559e-23+0.j,2.5629889189499068e-23+0.j,8.492044398851868e-24+0.j,2.7963177328412136e-24+0.j,9.151729198970835e-25+0.j,2.9771107511788735e-25+0.j
0.3648912185287503+0.j,0.11021755991686674+0.j,-0.20835381227943128+0.j,-0.20696687056451338+0.j,0.045125622287242304+0.j,0.21826919946380008+0.j,0.1350572411190825+0.j,-0.08400017587452446+0.j,-0.20498531656401556+0.j,-0.12466070632076692+0.j,0.0636405472635667+0.j,0.1889704986897754+0.j,0.15667418478160927+0.j,0.006345017593529674+0.j,-0.14307375613773182+0.j,-0.19063617565502278+0.j,-0.11547947278342877+0.j,0.026282021663780984+0.j,0.14939483294364425+0.j,0.1915509942107153+0.j,0.14009727715119916+0.j,0.027239526668977207+0.j,-0.09424458904679621+0.j,-0.1774842754352644+0.j,-0.1979747520699119+0.j,-0.15657460625097125+0.j,-0.07245153639459147+0.j,0.02792514636679634+0.j,0.1204991863471418+0.j,0.18931942933306703+0.j,0.22794307986848922+0.j,0.23778939604816698+0.j,0.22511653991093797+0.j,0.19799478106219512+0.j,0.16405698798054066+0.j,0.12925137086163482+0.j,0.09745783298064178+0.j,0.07067470135913058+0.j,0.04947991883866253+0.j,0.03354567652310721+0.j,0.022078792497934645+0.j,0.01413701395817669+0.j,0.008821877369167147+0.j,0.0053734933674944325+0.j,0.003199126824834568+0.j,0.0018638157480239887+0.j,0.0010637317633383897+0.j,0.0005952949666763948+0.j,0.00032694622938941653+0.j,0.0001763612989766591+0.j,0.0000935023050809332+0.j,0.00004875475750816091+0.j,0.000025017763683999103+0.j,0.000012640323145329278+0.j,6.291728861320805e-6+0.j,3.0866850731621848e-6+0.j,1.493205575129209e-6+0.j,7.125802782140418e-7+0.j,3.3558735461929537e-7+0.j,1.5602544707041266e-7+0.j,7.163982623951936e-8+0.j,3.24956753566029e-8+0.j,1.4566108375126754e-8+0.j,6.454109036487156e-9+0.j,2.8276469301430295e-9+0.j,1.2252521906260586e-9+0.j,5.252268849894481e-10+0.j,2.227891983584032e-10+0.j,9.35334189127195e-11+0.j,3.8874095660422664e-11+0.j,1.5998002434751367e-11+0.j,6.5203433485550205e-12+0.j,2.6324374893105693e-12+0.j,1.0529525725587529e-12+0.j,4.1734935781197606e-13+0.j,1.6394755442633582e-13+0.j,6.384040374598631e-14+0.j,2.464565546974679e-14+0.j,9.434203843401766e-15+0.j,3.5814094297257415e-15+0.j,1.3484907859704121e-15+0.j,5.036706283916158e-16+0.j,1.8664107522836475e-16+0.j,6.862545080711367e-17+0.j,2.5039991858263115e-17+0.j,9.067885646408644e-18+0.j,3.259500219147017e-18+0.j,1.1631020291300756e-18+0.j,4.1205352606612282e-19+0.j,1.4494534249433733e-19+0.j,5.0630723718158095e-20+0.j,1.756411957892406e-20+0.j,6.051777009233933e-21+0.j,2.071211509846705e-21+0.j,7.04191167579962e-22+0.j,2.378591089829643e-22+0.j,7.982695354646026e-23+0.j,2.662050817193317e-23+0.j,8.821768426066626e-24+0.j,2.9053742129522755e-24+0.j
