0.11742035663586298+0.j,0.24303432657140997+0.j,0.3556942493795086+0.j,0.4250504103649974+0.j,0.43988045685430915+0.j,0.4071682342045828+0.j,0.3440507323815168+0.j,0.26915204874929705+0.j,0.19695949395179052+0.j,0.13588761876802502+0.j,0.08894143079320874+0.j,0.05550498534776155+0.j,0.033163899670187284+0.j,0.019037860480593343+0.j,0.010531211751084317+0.j,0.005628036935981115+0.j,0.0029121998217416234+0.j,0.0014619109987876022+0.j,0.0007131960091250987+0.j,0.00033865409161956645+0.j,0.00015673484277634663+0.j,0.00007079133925079027+0.j,0.00003123870424405828+0.j,0.00001348196876667968+0.j,5.696025424456702e-6+0.j,2.357904102538993e-6+0.j,9.571140409051953e-7+0.j,3.8124664330159355e-7+0.j,1.4912526767946068e-7+0.j,5.731607741368283e-8+0.j,2.165908254890074e-8+0.j,8.051623020646528e-9+0.j,2.9459994880333628e-9+0.j,1.061450926332364e-9+0.j,3.7677726142732756e-10+0.j,1.3181805106337533e-10+0.j,4.547239818261423e-11+0.j,1.5472882247487385e-11+0.j,5.195216438328727e-12+0.j,1.721850992325789e-12+0.j,5.634946445400396e-13+0.j,1.8214702729667978e-13+0.j,5.817302743460493e-14+0.j,1.8361648163223342e-14+0.j,5.729405312975231e-15+0.j,1.7677771373076544e-15+0.j,5.394768590899918e-16+0.j,1.6287263202674422e-16+0.j,4.8657716002551624e-17+0.j,1.438725372181475e-17+0.j,4.2113091474836124e-18+0.j,1.2205519219273468e-18+0.j,3.5033119491465027e-19+0.j,9.96013210977683e-20+0.j,2.8053848173099726e-20+0.j,7.829523298965977e-21+0.j,2.165536612045013e-21+0.j,5.936798735342525e-22+0.j,1.6134761590149928e-22+0.j,4.347712021131005e-23+0.j,1.1617411376907693e-23+0.j,3.0787092316837596e-24+0.j,8.092767293655168e-25+0.j,2.1103330527847887e-25+0.j,5.459906900081432e-26+0.j,1.4016926057523928e-26+0.j,3.571124883332725e-27+0.j,9.03008544657008e-28+0.j,2.266530808733746e-28+0.j,5.647565866082687e-29+0.j,1.3971290020628062e-29+0.j,3.431875757474235e-30+0.j,8.371234965991911e-31+0.j,2.0279270361123195e-31+0.j,4.879335586566115e-32+0.j,1.1661496338478274e-32+0.j,2.768673267168777e-33+0.j,6.530562168345901e-34+0.j,1.5304794057462067e-34+0.j,3.564003876358697e-35+0.j,8.247406439767376e-36+0.j,1.8967020403129507e-36+0.j,4.335272575729272e-37+0.j,9.849214268785249e-38+0.j,2.2242631450181667e-38+0.j,4.993452537583107e-39+0.j,1.1144893531457505e-39+0.j,2.4730934143194466e-40+0.j,5.45661620160631e-41+0.j,1.1971611868725957e-41+0.j,2.6118942946110407e-42+0.j,5.667077134525635e-43+0.j,1.2228957438362903e-43+0.j,2.6246547414210804e-44+0.j,5.603152967730776e-45+0.j,1.1898573554008429e-45+0.j,2.513526720440963e-46+0.j,5.282285403721505e-47+0.j,1.1044169110895254e-47+0.j,2.2974161730607872e-48+0.j
-0.24303432657140997+0.j,-0.385607274894756+0.j,-0.39250646577067666+0.j,-0.2636804018232346+0.j,-0.060355029230006914+0.j,0.1408538635343327+0.j,0.285245027417091+0.j,0.3531871011016043+0.j,0.3536140990594457+0.j,0.3096209821945947+0.j,0.24562517073090342+0.j,0.18010223584667293+0.j,0.12363292725346937+0.j,0.0801699545150786+0.j,0.04943585797068868+0.j,0.029138408440366904+0.j,0.016484534280670954+0.j,0.008981473061740394+0.j,0.004726204122217249+0.j,0.0024078098049315063+0.j,0.0011901004687755337+0.j,0.0005717267703568153+0.j,0.00026738356247335516+0.j,0.00012191085085741929+0.j,0.00005425836790031527+0.j,0.000023599783950974296+0.j,0.000010041983360786447+0.j,4.1842136975044654e-6+0.j,1.7087110897371727e-6+0.j,6.844324624929553e-7+0.j,2.691035453545664e-7+0.j,1.0392757822447906e-7+0.j,3.944928655711272e-8+0.j,1.4726508529222386e-8+0.j,5.4094231832393925e-9+0.j,1.9562099499661536e-9+0.j,6.967904380095195e-10+0.j,2.4457233486711837e-10+0.j,8.462829599208662e-11+0.j,2.888026320650229e-11+0.j,9.723631809081442e-12+0.j,3.231121909672906e-12+0.j,1.060042273860404e-12+0.j,3.434614757849417e-13+0.j,1.0993878543559003e-13+0.j,3.4775109174774956e-14+0.j,1.0873049372811428e-14+0.j,3.3613564656434976e-15+0.j,1.0277039192784727e-15+0.j,3.108255594592726e-16+0.j,9.301676249970255e-17+0.j,2.754848869390331e-17+0.j,8.076416515040972e-18+0.j,2.3442967565848145e-18+0.j,6.738519443454311e-19+0.j,1.9184751425697724e-19+0.j,5.4108602620253814e-20+0.j,1.512065605057927e-20+0.j,4.187377117314136e-21+0.j,1.1493464722329433e-21+0.j,3.127268372599516e-22+0.j,8.436263210208953e-23+0.j,2.2566755799714404e-23+0.j,5.986642351192109e-24+0.j,1.5752583715132241e-24+0.j,4.1117981140176637e-25+0.j,1.064826021122327e-25+0.j,2.736188777686437e-26+0.j,6.977277167006186e-27+0.j,1.7658296913929318e-27+0.j,4.435917616015641e-28+0.j,1.1062095382466615e-28+0.j,2.738776982441954e-29+0.j,6.732649972209741e-30+0.j,1.6434972774941954e-30+0.j,3.984261231970266e-31+0.j,9.593202309410358e-32+0.j,2.294332650749159e-32+0.j,5.450860745780524e-33+0.j,1.286552805247424e-33+0.j,3.0170387922160765e-34+0.j,7.030090167270534e-35+0.j,1.6278061343298886e-35+0.j,3.7457642003160336e-36+0.j,8.566580407853039e-37+0.j,1.947315804237663e-37+0.j,4.4000625838005227e-38+0.j,9.883388674875533e-39+0.j,2.2070273047180595e-39+0.j,4.899975379725718e-40+0.j,1.0816663526995917e-40+0.j,2.374292318426359e-41+0.j,5.182556896416035e-42+0.j,1.1249933635068325e-42+0.j,2.4287242351043712e-43+0.j,5.215003649100454e-44+0.j,1.1137928771620328e-44+0.j,2.3662050288713946e-45+0.j,5.000605737787723e-46+0.j,1.0513294873230787e-46+0.j
0.3556942493795086+0.j,0.39250646577067666+0.j,0.18884776069003345+0.j,-0.09480935253095976+0.j,-0.2845674594388+0.j,-0.3015771409093967+0.j,-0.17350590885203984+0.j,0.016735622659836507+0.j,0.18884030767327845+0.j,0.2969812600751869+0.j,0.33284746959234185+0.j,0.31245245025420504+0.j,0.2602149164680063+0.j,0.19787016849957764+0.j,0.13975763554662166+0.j,0.09273999198478129+0.j,0.05828983236286227+0.j,0.03491537801384252+0.j,0.020027356680585976+0.j,0.01104317591483882+0.j,0.0058723849517342734+0.j,0.003019612355794771+0.j,0.001504872469962413+0.j,0.0007283184680393842+0.j,0.00034290143723009274+0.j,0.00015729270345775853+0.j,0.00007039323015332774+0.j,0.00003077277347517404+0.j,0.000013155100406813708+0.j,5.504873018902554e-6+0.j,2.2569475283502905e-6+0.j,9.0735792853218e-7+0.j,3.579740886844746e-7+0.j,1.3869069550248267e-7+0.j,5.28019585758712e-8+0.j,1.9766218695210308e-8+0.j,7.279704379462224e-9+0.j,2.639063785329642e-9+0.j,9.422078756466174e-10+0.j,3.3144056544975524e-10+0.j,1.1492538769978543e-10+0.j,3.92966889246944e-11+0.j,1.325542992572284e-11+0.j,4.412538852546641e-12+0.j,1.4500755939529051e-12+0.j,4.705901420182696e-13+0.j,1.5086225252028608e-13+0.j,4.778953035806564e-14+0.j,1.4963114543787695e-14+0.j,4.6319643847873985e-15+0.j,1.4179925937479952e-15+0.j,4.293928812387872e-16+0.j,1.2864999681053072e-16+0.j,3.814489000811818e-17+0.j,1.119510348529209e-17+0.j,3.2529299043040654e-18+0.j,9.359706764260113e-19+0.j,2.6673097132033112e-19+0.j,7.529876559959566e-20+0.j,2.1061146765112006e-20+0.j,5.837536778710212e-21+0.j,1.6036210060983665e-21+0.j,4.366835547727801e-22+0.j,1.1789381886856299e-22+0.j,3.1560085015183025e-23+0.j,8.378569901772109e-24+0.j,2.2062049770818633e-24+0.j,5.762669734655232e-25+0.j,1.4933421831617274e-25+0.j,3.839783408021309e-26+0.j,9.797568131327157e-27+0.j,2.481103036586949e-27+0.j,6.236421990799675e-28+0.j,1.5561023338905198e-28+0.j,3.854776133831082e-29+0.j,9.48120552543055e-30+0.j,2.3156617234707945e-30+0.j,5.616637154312138e-31+0.j,1.353033903525542e-31+0.j,3.2375187012126676e-32+0.j,7.695313987675658e-33+0.j,1.817142451919934e-33+0.j,4.263215595955735e-34+0.j,9.938194054583388e-35+0.j,2.302155982768917e-35+0.j,5.2997266651110965e-36+0.j,1.2125430050685202e-36+0.j,2.757391699358738e-37+0.j,6.232887661486632e-38+0.j,1.400556979980217e-38+0.j,3.1286955264786594e-39+0.j,6.948747566017262e-40+0.j,1.5344737963728079e-40+0.j,3.369383596825474e-41+0.j,7.35710863269821e-42+0.j,1.597558185213594e-42+0.j,3.4500507326206083e-43+0.j,7.410362564921384e-44+0.j,1.5831568749554425e-44+0.j,3.36437007843104e-45+0.j
-0.4250504103649974+0.j,-0.2636804018232346+0.j,0.09480935253095976+0.j,0.30214381276291175+0.j,0.2305783293606657+0.j,-0.006993902989674475+0.j,-0.21915697904338655+0.j,-0.28503352424810213+0.j,-0.198332771133269+0.j,-0.027808076928374108+0.j,0.14446233824000337+0.j,0.2639774071218577+0.j,0.313951160826748+0.j,0.30522803905331436+0.j,0.26043970069621775+0.j,0.20168438269925515+0.j,0.14451817884612397+0.j,0.09703409259283047+0.j,0.06159240655132756+0.j,0.03720461143103935+0.j,0.02149592721940444+0.j,0.011928469224996734+0.j,0.0063788441576124975+0.j,0.003296471256606423+0.j,0.0016502325589190096+0.j,0.0008019082699172647+0.j,0.0003789381056400062+0.j,0.00017440659104522014+0.j,0.0000782921868628982+0.j,0.00003432261134169209+0.j,0.000014710911435109258+0.j,6.17078928416348e-6+0.j,2.5356437939954956e-6+0.j,1.021532000234861e-6+0.j,4.038047403116359e-7+0.j,1.5673262632816597e-7+0.j,5.977302969285997e-8+0.j,2.2411831657602007e-8+0.j,8.26656961018493e-9+0.j,3.0011112621329394e-9+0.j,1.0729153522201857e-9+0.j,3.779023252946064e-10+0.j,1.3119466480582334e-10+0.j,4.491131614777878e-11+0.j,1.516591410531805e-11+0.j,5.053768986430823e-12+0.j,1.6624488829241625e-12+0.j,5.40022076035317e-13+0.j,1.73277376977525e-13+0.j,5.493756495207972e-14+0.j,1.721543108010388e-14+0.j,5.333413838811004e-15+0.j,1.633969901853515e-15+0.j,4.951555538013198e-16+0.j,1.484570464351126e-16+0.j,4.40473566728969e-17+0.j,1.2935789619868105e-17+0.j,3.761061244692342e-18+0.j,1.0828265875784567e-18+0.j,3.087604859992478e-19+0.j,8.721252446979601e-20+0.j,2.4406603189137513e-20+0.j,6.768326548111449e-21+0.j,1.86025372886633e-21+0.j,5.068142971069305e-22+0.j,1.368919093008439e-22+0.j,3.666258752450986e-23+0.j,9.737485755202142e-24+0.j,2.565126944333573e-24+0.j,6.702967952863125e-25+0.j,1.7377118222238189e-25+0.j,4.469871106914559e-26+0.j,1.1409627844750818e-26+0.j,2.8904015323067174e-27+0.j,7.2678263518393455e-28+0.j,1.8140887851203069e-28+0.j,4.4953833007587376e-29+0.j,1.1060488900500751e-29+0.j,2.7022482979490834e-30+0.j,6.556351081043994e-31+0.j,1.579889378696423e-31+0.j,3.781456073726734e-32+0.j,8.990806027025858e-33+0.j,2.1236533394171134e-33+0.j,4.983693079745449e-34+0.j,1.1620849933022252e-34+0.j,2.692643053129866e-35+0.j,6.200238879534996e-36+0.j,1.4189281356573787e-36+0.j,3.2275092207528873e-37+0.j,7.297291104500407e-38+0.j,1.640114423839545e-38+0.j,3.6646743574534685e-39+0.j,8.140951174566148e-40+0.j,1.7981358336252294e-40+0.j,3.949169981195056e-41+0.j,8.624876837185291e-42+0.j,1.8732289363836093e-42+0.j,4.046189619055762e-43+0.j,8.6925056124074e-44+0.j
0.43988045685430915+0.j,0.060355029230006914+0.j,-0.2845674594388+0.j,-0.2305783293606657+0.j,0.06352058505498866+0.j,0.265032330179237+0.j,0.2182376386482002+0.j,0.005060936854779194+0.j,-0.19784565662657694+0.j,-0.2687208535029036+0.j,-0.1934710722461308+0.j,-0.03362391611256987+0.j,0.13231733653226657+0.j,0.2501060317882846+0.j,0.3015029085512313+0.j,0.2956181430571854+0.j,0.2538083344839827+0.j,0.19751223741883364+0.j,0.1420990235612621+0.j,0.0957348543020891+0.j,0.060946118211023415+0.j,0.036908702234629234+0.j,0.021373337426126397+0.j,0.011884445515777043+0.j,0.006366863211279329+0.j,0.003295694476770734+0.j,0.0016523136684791946+0.j,0.0008040184253743657+0.j,0.00038041265871471656+0.j,0.00017528803439046756+0.j,0.00007877216588274752+0.j,0.00003456735554737785+0.j,0.000014829515161722178+0.j,6.225908969696149e-6+0.j,2.5603584527174968e-6+0.j,1.0322694886869561e-6+0.j,4.083393629880475e-7+0.j,1.5859879021859812e-7+0.j,6.052291349461304e-8+0.j,2.270653503455952e-8+0.j,8.37999763597243e-9+0.j,3.0439177773403153e-9+0.j,1.0887714314913518e-9+0.j,3.8367219864169164e-10+0.j,1.3325893031062294e-10+0.j,4.563792688634473e-11+0.j,1.5417712590439018e-11+0.j,5.139724171945646e-12+0.j,1.6913683057863862e-12+0.j,5.496164779590288e-13+0.j,1.764175446011918e-13+0.j,5.595188734219629e-14+0.j,1.753891781255625e-14+0.j,5.435308645676859e-15+0.j,1.665680949234875e-15+0.j,5.049092887343088e-16+0.j,1.5142299699682473e-16+0.j,4.4939249954891974e-17+0.j,1.3201088035228785e-17+0.j,3.8391412527079116e-18+0.j,1.1055688430639039e-18+0.j,3.1531764375008254e-19+0.j,8.908441878333269e-20+0.j,2.4935805111230302e-20+0.j,6.916517822613994e-21+0.j,1.901365666750563e-21+0.j,5.181158157693956e-22+0.j,1.3997087871265633e-22+0.j,3.749405784588041e-23+0.j,9.96008883372628e-24+0.j,2.6242185984785663e-24+0.j,6.858527507739217e-25+0.j,1.7783285947227155e-25+0.j,4.5750703621173106e-26+0.j,1.1679946920891256e-26+0.j,2.9593228751320734e-27+0.j,7.442206926695623e-28+0.j,1.857877515206595e-28+0.j,4.604526653638764e-29+0.j,1.1330543842881485e-29+0.j,2.7685881543993766e-30+0.j,6.718163063005682e-31+0.j,1.6190820960656357e-31+0.j,3.875732277345102e-32+0.j,9.216044720424883e-33+0.j,2.1771059713395516e-33+0.j,5.1097074828228744e-34+0.j,1.1915994629247953e-34+0.j,2.7613263491173107e-35+0.j,6.359058899416466e-36+0.j,1.4554231036372997e-36+0.j,3.3108522082220995e-37+0.j,7.486458938631496e-38+0.j,1.6827920859767275e-38+0.j,3.760385207692774e-39+0.j,8.354334400003386e-40+0.j,1.8454322767444364e-40+0.j,4.053400670372543e-41+0.j,8.853274032074596e-42+0.j,1.9229960405195938e-42+0.j
-0.4071682342045828+0.j,0.1408538635343327+0.j,0.3015771409093967+0.j,-0.006993902989674475+0.j,-0.265032330179237+0.j,-0.1818023071187529+0.j,0.08832022901882625+0.j,0.25353768199419424+0.j,0.18953426889675076+0.j,-0.01670068819887626+0.j,-0.20094530495813911+0.j,-0.2558405402398581+0.j,-0.17456735050213154+0.j,-0.018151311013980827+0.j,0.13942614488900387+0.j,0.24858420079702062+0.j,0.29388422861179586+0.j,0.28517543490662794+0.j,0.24322145747575857+0.j,0.18838657152241817+0.j,0.13505591947822584+0.j,0.09073843094388914+0.j,0.057636462668548966+0.j,0.034840056932201206+0.j,0.02014413155876947+0.j,0.011186132626454109+0.j,0.005985902264577031+0.j,0.0030954033339759867+0.j,0.00155053203248309+0.j,0.0007539024662801472+0.j,0.0003564520602774619+0.j,0.00016414439739131554+0.j,0.00007372255998502653+0.j,0.0000323348022604643+0.j,0.000013865229878450331+0.j,5.818568167541008e-6+0.j,2.3918969668334327e-6+0.j,9.63998754236558e-7+0.j,3.8120463475781367e-7+0.j,1.480133613345809e-7+0.j,5.6466970251957735e-8+0.j,2.1179108046946293e-8+0.j,7.814308183639802e-9+0.j,2.8377646303948543e-9+0.j,1.0148066969359982e-9+0.j,3.57532781648169e-10+0.j,1.2415552961006277e-10+0.j,4.251230910561549e-11+0.j,1.4359265166411519e-11+0.j,4.7860767011641015e-12+0.j,1.574741861545813e-12+0.j,5.116414941404698e-13+0.j,1.6420479914662942e-13+0.j,5.207147371814749e-14+0.j,1.632043626857029e-14+0.j,5.057077607814024e-15+0.j,1.5495874262268016e-15+0.j,4.696655910502966e-16+0.j,1.4083819635158654e-16+0.j,4.179358754154867e-17+0.j,1.2275823486223269e-17+0.j,3.569717276030199e-18+0.j,1.0278884491573885e-18+0.j,2.9313689245888116e-19+0.j,8.281088556707948e-20+0.j,2.3177891263309047e-20+0.j,6.428418991540188e-21+0.j,1.767053514636036e-21+0.j,4.8148132705475635e-22+0.j,1.3006484781094987e-22+0.j,3.483817443253852e-23+0.j,9.253964874271322e-24+0.j,2.438020086628609e-24+0.j,6.371500027087338e-25+0.j,1.6519511698841172e-25+0.j,4.249699052738747e-26+0.j,1.0848688731703641e-26+0.j,2.748561461952041e-27+0.j,6.911817659129363e-28+0.j,1.7253837978591513e-28+0.j,4.275947650072679e-29+0.j,1.0521496462894568e-29+0.j,2.5707809649332947e-30+0.j,6.237891089064267e-31+0.j,1.5032706849419534e-31+0.j,3.598352288334966e-32+0.j,8.556114245644518e-33+0.j,2.0211295027636927e-33+0.j,4.743442530948777e-34+0.j,1.1061432622042478e-34+0.j,2.563201314953464e-35+0.j,5.9025834803966416e-36+0.j,1.350900180651664e-36+0.j,3.072973918060744e-37+0.j,6.948338636832012e-38+0.j,1.5617833650191483e-38+0.j,3.489866467509292e-39+0.j,7.753089537145048e-40+0.j,1.7125680743251326e-40+0.j,3.7614592289899216e-41+0.j
0.3440507323815168+0.j,-0.285245027417091+0.j,-0.17350590885203984+0.j,0.21915697904338655+0.j,0.2182376386482002+0.j,-0.08832022901882625+0.j,-0.256431506858246+0.j,-0.11883858975810767+0.j,0.13260663172041154+0.j,0.24624294175876216+0.j,0.14823511581722404+0.j,-0.05590001003507532+0.j,-0.2143065054848887+0.j,-0.24161861108954527+0.j,-0.14553947770882114+0.j,0.010402364846403693+0.j,0.1576087646564855+0.j,0.2537121275523131+0.j,0.2884200490393099+0.j,0.2736320756654177+0.j,0.2298251285378106+0.j,0.17599394716709446+0.j,0.12504896560792872+0.j,0.08340655679298184+0.j,0.05265864059175533+0.j,0.031666930817724155+0.j,0.01822779900395627+0.j,0.010082449279753075+0.j,0.005376660356324227+0.j,0.002771784684289479+0.j,0.0013845807972421892+0.j,0.0006715269019550135+0.j,0.0003167808483076526+0.j,0.00014557233096952846+0.j,0.00006525632492461486+0.j,0.000028571113361435054+0.j,0.000012231407853625066+0.j,5.125179956664954e-6+0.j,2.1038984295172534e-6+0.j,8.468159811219833e-7+0.j,3.3445515688561995e-7+0.j,1.2971229161634933e-7+0.j,4.9431685784798165e-8+0.j,1.8521529505531316e-8+0.j,6.827207302633994e-9+0.j,2.4770530388274174e-9+0.j,8.850539820491303e-10+0.j,3.1156541696437827e-10+0.j,1.081096157478452e-10+0.j,3.699085891211955e-11+0.j,1.2485581336889576e-11+0.j,4.1587930324014195e-12+0.j,1.3674813112165633e-12+0.j,4.4403226477547286e-13+0.j,1.424239100602815e-13+0.j,4.513942387469415e-14+0.j,1.4140250367591522e-14+0.j,4.379289201883188e-15+0.j,1.3412436119566551e-15+0.j,4.0632755329794985e-16+0.j,1.2179005109982484e-16+0.j,3.612536717458511e-17+0.j,1.0606486056741069e-17+0.j,3.0830432048039552e-18+0.j,8.874071902801057e-19+0.j,2.5297904012251765e-19+0.j,7.14404561510717e-20+0.j,1.9988434333585585e-20+0.j,5.541944442700456e-21+0.j,1.52287987655214e-21+0.j,4.148183230193055e-22+0.j,1.1202251544153513e-22+0.j,2.9996586168581836e-23+0.j,7.965615027886653e-24+0.j,2.0980100054782067e-24+0.j,5.481436508563615e-25+0.j,1.4208092700376816e-25+0.j,3.654146317795067e-26+0.j,9.326041600174611e-27+0.j,2.3622231576549334e-27+0.j,5.938900014383709e-28+0.j,1.4821785017154372e-28+0.j,3.672407752871732e-29+0.j,9.034462365213453e-30+0.j,2.2069811265624908e-30+0.j,5.354050216412738e-31+0.j,1.290016374288245e-31+0.j,3.0872889846945253e-32+0.j,7.339523288689147e-33+0.j,1.7334252599238816e-33+0.j,4.067487966910707e-34+0.j,9.483475974856533e-35+0.j,2.1971729251670335e-35+0.j,5.058837883111294e-36+0.j,1.157605752622626e-36+0.j,2.6328536247686798e-37+0.j,5.952245250929837e-38+0.j,1.3376859233089372e-38+0.j,2.9886645322483175e-39+0.j,6.6386470342942e-40+0.j
-0.26915204874929705+0.j,0.3531871011016043+0.j,-0.016735622659836507+0.j,-0.28503352424810213+0.j,-0.005060936854779194+0.j,0.25353768199419424+0.j,0.11883858975810767+0.j,-0.16346367713596227+0.j,-0.23078241174546177+0.j,-0.04227489712009555+0.j,0.1783517775962289+0.j,0.2295533182048468+0.j,0.09446240877441106+0.j,-0.10303148348132786+0.j,-0.22784429227120936+0.j,-0.221185785485713+0.j,-0.10757097096472587+0.j,0.047135666660231834+0.j,0.18121253231126386+0.j,0.2611113138601552+0.j,0.2827296524858485+0.j,0.2603881408213364+0.j,0.21417769344172602+0.j,0.161421268707561+0.j,0.11324390126139487+0.j,0.07474232988213032+0.j,0.04677036749608754+0.j,0.02791115249145093+0.j,0.015958719022213227+0.j,0.008775283239407135+0.j,0.004654977216444401+0.j,0.002388397777128778+0.j,0.0011879661839214843+0.j,0.0005739257113768137+0.j,0.0002697755485745112+0.j,0.0001235663001133198+0.j,0.00005522452319769776+0.j,0.00002411139446056804+0.j,0.000010295421082967569+0.j,4.303548297241929e-6+0.j,1.7626319772931822e-6+0.j,7.079584478031978e-7+0.j,2.7905835325805697e-7+0.j,1.080259300517502e-7+0.j,4.1094984638567074e-8+0.j,1.537232294949602e-8+0.j,5.657494657409679e-9+0.j,2.0496077832441994e-9+0.j,7.312952583704607e-10+0.j,2.570930838715834e-10+0.j,8.90947165171281e-11+0.j,3.044772114048482e-11+0.j,1.026517391125353e-11+0.j,3.4154249493173607e-12+0.j,1.1218632816597934e-12+0.j,3.639099780618563e-13+0.j,1.1661160531164982e-13+0.j,3.692425012113075e-14+0.j,1.155648807872954e-14+0.j,3.576027312914882e-15+0.j,1.09432849882543e-15+0.j,3.3126285701595614e-16+0.j,9.921504333981785e-17+0.j,2.9407583069096e-17+0.j,8.628024762330665e-18+0.j,2.506242542711432e-18+0.j,7.209087980230723e-19+0.j,2.0538350235316685e-19+0.j,5.796396838352907e-20+0.j,1.6208182981723604e-20+0.j,4.4912552390699125e-21+0.j,1.2334716883265948e-21+0.j,3.3580488862227707e-22+0.j,9.063734429001412e-23+0.j,2.4257908002348733e-23+0.j,6.438535128872025e-24+0.j,1.6949927441099515e-24+0.j,4.426426148044842e-25+0.j,1.1468296630456077e-25+0.j,2.948213155716612e-26+0.j,7.52116965736522e-27+0.j,1.904272568504339e-27+0.j,4.785631002649037e-28+0.j,1.1938874097654461e-28+0.j,2.956976688970001e-29+0.j,7.27173027627094e-30+0.j,1.7757288297059952e-30+0.j,4.306327169084657e-31+0.j,1.0372183402790849e-31+0.j,2.481454500559896e-32+0.j,5.8973174324134824e-33+0.j,1.3923640901845891e-33+0.j,3.2661664281780674e-34+0.j,7.612847069392017e-35+0.j,1.763252025269062e-35+0.j,4.0585834103368137e-36+0.j,9.284549068046026e-37+0.j,2.1110865952056466e-37+0.j,4.771358181416427e-38+0.j,1.0720124189669482e-38+0.j
0.19695949395179052+0.j,-0.3536140990594457+0.j,0.18884030767327845+0.j,0.198332771133269+0.j,-0.19784565662657694+0.j,-0.18953426889675076+0.j,0.13260663172041154+0.j,0.23078241174546177+0.j,0.005417768283384782+0.j,-0.21384588129909415+0.j,-0.177778643188914+0.j,0.04115397505459366+0.j,0.21201875555842212+0.j,0.19581256866667873+0.j,0.030433553565124703+0.j,-0.15012979881652955+0.j,-0.23408588922054613+0.j,-0.19130312366861196+0.j,-0.0619038081375348+0.j,0.08819180525461927+0.j,0.20595795438263306+0.j,0.2675281306842692+0.j,0.27507440028278357+0.j,0.24503144718701775+0.j,0.19672046595728754+0.j,0.14549404858781065+0.j,0.10051813481297851+0.j,0.06549788983553276+0.j,0.040538748658355744+0.j,0.023962938324850334+0.j,0.01358685393828894+0.j,0.007415555344343522+0.j,0.00390746827436392+0.j,0.0019927846312764253+0.j,0.0009857624073503362+0.j,0.00047385296888811777+0.j,0.00022171162614737682+0.j,0.00010112064463590726+0.j,0.000045015605336204185+0.j,0.00001958243315293816+0.j,8.333171587498805e-6+0.j,3.472259577759647e-6+0.j,1.4179278803048837e-6+0.j,5.679191991470845e-7+0.j,2.2327086496482442e-7+0.j,8.621618924017775e-8+0.j,3.2721506503056594e-8+0.j,1.2213003973720238e-8+0.j,4.4853476068652e-9+0.j,1.6217284156817058e-9+0.j,5.775351740832523e-10+0.j,2.02672165987161e-10+0.j,7.011493574411065e-11+0.j,2.3922276327188805e-11+0.j,8.052579668944822e-12+0.j,2.6752490976602007e-12+0.j,8.774815176411133e-13+0.j,2.8424746225181237e-13+0.j,9.09648047254247e-14+0.j,2.876704091427767e-14+0.j,8.992548826942052e-15+0.j,2.7794025306835315e-15+0.j,8.495933989235972e-16+0.j,2.5690170841813626e-16+0.j,7.686340865166098e-17+0.j,2.2759641850092625e-17+0.j,6.671088593189229e-18+0.j,1.9359855795295947e-18+0.j,5.563739158768698e-19+0.j,1.58369824415863e-19+0.j,4.465785095385357e-20+0.j,1.2477243537758292e-20+0.j,3.4546805025385186e-21+0.j,9.48060080492455e-22+0.j,2.579113223092521e-22+0.j,6.956279397311293e-23+0.j,1.8604539993141027e-23+0.j,4.934660658076392e-24+0.j,1.2982286730129535e-24+0.j,3.388112640431068e-25+0.j,8.772686101619663e-26+0.j,2.2538710912562237e-26+0.j,5.746445066623252e-27+0.j,1.4540975275440864e-27+0.j,3.6522523734432002e-28+0.j,9.106435693452873e-29+0.j,2.2542523190550341e-29+0.j,5.5407405380599834e-30+0.j,1.3523458089766593e-30+0.j,3.2779673329025225e-31+0.j,7.891498822150939e-32+0.j,1.8870889321988967e-32+0.j,4.482725549997271e-33+0.j,1.0579051552421695e-33+0.j,2.4805216329782967e-34+0.j,5.779189845941665e-35+0.j,1.3379922658327048e-35+0.j,3.078485479648577e-36+0.j,7.039645684180231e-37+0.j,1.6000265318471942e-37+0.j
