0.13544422798074637+0.j,0.27083395618783185+0.j,0.382939995179439+0.j,0.4420920566500701+0.j,0.44200311259765884+0.j,0.3952600644403735+0.j,0.32266356177507577+0.j,0.24386165401962265+0.j,0.17240153695860683+0.j,0.11491123444551539+0.j,0.07266162425769271+0.j,0.04380779263935544+0.j,0.025287352312413025+0.j,0.01402407723207307+0.j,0.007494676445664711+0.j,0.0038694556260619887+0.j,0.0019343385671049126+0.j,0.0009381032527882941+0.j,0.00044213714330983535+0.j,0.00020282561991557185+0.j,0.00009068812561843029+0.j,0.00003957157991573828+0.j,0.000016869983632839707+0.j,7.03385408597305e-6+0.j,2.870981179947429e-6+0.j,1.1481614280624847e-6+0.j,4.502553589251326e-7+0.j,1.7326850172410023e-7+0.j,6.54761622097807e-8+0.j,2.4312343808084787e-8+0.j,8.875826675101877e-9+0.j,3.1876496123935596e-9+0.j,1.126777587627478e-9+0.j,3.9221467732328355e-10+0.j,1.3450145880876894e-10+0.j,4.546064405042753e-11+0.j,1.515049928985571e-11+0.j,4.980451267273087e-12+0.j,1.6155466692978862e-12+0.j,5.172849181109643e-13+0.j,1.6354694358353482e-13+0.j,5.107320541555413e-14+0.j,1.5758362330932645e-14+0.j,4.8052884868418805e-15+0.j,1.4485575002926191e-15+0.j,4.317895165536443e-16+0.j,1.2730216498840862e-16+0.j,3.7130386699331804e-17+0.j,1.0716462909827684e-17+0.j,3.0612305358644934e-18+0.j,8.6567254944509885e-19+0.j,2.423880304404666e-19+0.j,6.721281882402744e-20+0.j,1.846106648586095e-20+0.j,5.023455021466341e-21+0.j,1.3544525180618019e-21+0.j,3.619198331521362e-22+0.j,9.585561695965051e-23+0.j,2.5167853751189153e-23+0.j,6.551832521393362e-24+0.j,1.6913355362782924e-24+0.j,4.330195136818541e-25+0.j,1.099649382759842e-25+0.j,2.7702985306245337e-26+0.j,6.924352942683457e-27+0.j,1.7173749724387768e-27+0.j,4.227034314683617e-28+0.j,1.032621073207811e-28+0.j,2.5039701015831662e-29+0.j,6.0276385970823024e-30+0.j,1.4405913301613055e-30+0.j,3.4186468026903227e-31+0.j,8.056206642681276e-32+0.j,1.8854359297427388e-32+0.j,4.3826675748305806e-33+0.j,1.0119300914821e-33+0.j,2.321059779999618e-34+0.j,5.289121883323493e-35+0.j,1.1975092736984351e-35+0.j,2.694064265043442e-36+0.j,6.0228988476425845e-37+0.j,1.3381526903851915e-37+0.j,2.9548902634040604e-38+0.j,6.485521784150062e-39+0.j,1.4149721467205785e-39+0.j,3.0688880051784027e-40+0.j,6.617202508824524e-41+0.j,1.4185916885994597e-41+0.j,3.023839156702147e-42+0.j,6.4092364639075125e-43+0.j,1.3509138422259497e-43+0.j,2.831715168501704e-44+0.j,5.903346364102187e-45+0.j,1.2240506882951584e-45+0.j,2.524515765839257e-46+0.j,5.179154851907729e-47+0.j,1.0569778620737088e-47+0.j,2.1459650063728858e-48+0.j,4.334631767758641e-49+0.j,8.711184736548793e-50+0.j
-0.27083395618783185+0.j,-0.40611470677710404+0.j,-0.3827088497485476+0.j,-0.22073469729434816+0.j,0.0003557404205183828+0.j,0.19798792109692417+0.j,0.3229881827377164+0.j,0.36606235811752186+0.j,0.3450112135780254+0.j,0.28742837973416935+0.j,0.21808721851098925+0.j,0.15339338633256544+0.j,0.10119011568630445+0.j,0.06313233389872618+0.j,0.03748695496944777+0.j,0.021289402790852768+0.j,0.011609923705266305+0.j,0.00609965319438647+0.j,0.003095938648625616+0.j,0.0015216614996036292+0.j,0.000725723987086639+0.j,0.000336457963180685+0.j,0.0001518739829220004+0.j,0.00006684072140013248+0.j,0.00002871789973133671+0.j,0.00001205904503847818+0.j,4.9541679814327285e-6+0.j,1.9931281900954534e-6+0.j,7.859247529512197e-7+0.j,3.039850195737498e-7+0.j,1.1541610938201688e-7+0.j,4.3044494867484945e-8+0.j,1.577896747098587e-8+0.j,5.6885729047406184e-9+0.j,2.0180361187309253e-9+0.j,7.048183655168248e-10+0.j,2.424689619500203e-10+0.j,8.219799088497428e-11+0.j,2.7471120254878193e-11+0.j,9.05472402391841e-12+0.j,2.9445690014889296e-12+0.j,9.450855383194654e-13+0.j,2.994818170907256e-13+0.j,9.372584879731603e-14+0.j,2.8978145707580975e-14+0.j,8.853813829396767e-15+0.j,2.673985878130988e-15+0.j,7.984938400947996e-16+0.j,2.3581825132064074e-16+0.j,6.889401106879641e-17+0.j,1.9915171935525287e-17+0.j,5.697460025139382e-18+0.j,1.6134863519332563e-18+0.j,4.524020023619827e-19+0.j,1.2561569027856959e-19+0.j,3.4546579495924217e-20+0.j,9.412100500744997e-21+0.j,2.5407621554088484e-21+0.j,6.796890491748452e-22+0.j,1.8021692409421834e-22+0.j,4.7368285968597866e-23+0.j,1.2343888034216699e-23+0.j,3.189713431248495e-24+0.j,8.174248153029957e-25+0.j,2.077779627716833e-25+0.j,5.239185925308448e-26+0.j,1.3106783454865522e-26+0.j,3.2534940402051534e-27+0.j,8.014518246073216e-28+0.j,1.9594252617326574e-28+0.j,4.75502396876218e-29+0.j,1.1455046508156959e-29+0.j,2.7397262875440587e-30+0.j,6.506214652651871e-31+0.j,1.5342775971738763e-31+0.j,3.5931561556869113e-32+0.j,8.357683451729231e-33+0.j,1.9309605356453378e-33+0.j,4.431772297033064e-34+0.j,1.0104990791372642e-34+0.j,2.2892105908213317e-35+0.j,5.153032269117934e-36+0.j,1.1526628830666283e-36+0.j,2.5623488084684177e-37+0.j,5.661141405448477e-38+0.j,1.2431744496778828e-38+0.j,2.7136522325314557e-39+0.j,5.888454350370202e-40+0.j,1.270292346720913e-40+0.j,2.724525215147689e-41+0.j,5.810207175917351e-42+0.j,1.2320667626640929e-42+0.j,2.5980426005119243e-43+0.j,5.448220181102251e-44+0.j,1.136281015999555e-44+0.j,2.357031341726344e-45+0.j,4.863161632459498e-46+0.j,9.980918010840343e-47+0.j,2.0377217777215907e-47+0.j,4.1387155105606217e-48+0.j
0.382939995179439+0.j,0.3827088497485476+0.j,0.13500844905124904+0.j,-0.1566175027271173+0.j,-0.31266899431061274+0.j,-0.27937839585573426+0.j,-0.11375723193738538+0.j,0.08666936196322726+0.j,0.24430334285897823+0.j,0.32547597361578373+0.j,0.33434954463939426+0.j,0.2945725001594564+0.j,0.23265988348662725+0.j,0.1687205470860363+0.j,0.11402856099883346+0.j,0.07256054943321452+0.j,0.04379991606535228+0.j,0.0252239765397389+0.j,0.01392152202744065+0.j,0.007390802398388549+0.j,0.0037857939474885065+0.j,0.0018758868051931624+0.j,0.0009011657869999164+0.j,0.00042052169709364847+0.j,0.00019093797861346253+0.j,0.00008448247425467993+0.j,0.000036474663250388+0.j,0.00001538463365702314+0.j,6.346360985235016e-6+0.j,2.562899052031971e-6+0.j,1.0141387297765498e-6+0.j,3.9353181580393085e-7+0.j,1.4986763917019744e-7+0.j,5.605123044407278e-8+0.j,2.0601227076900467e-8+0.j,7.445487609573083e-9+0.j,2.647457168411839e-9+0.j,9.266763127357192e-10+0.j,3.194505209899444e-10+0.j,1.0850644518047547e-10+0.j,3.633054525383078e-11+0.j,1.1995819300956651e-11+0.j,3.907479979965241e-12+0.j,1.256118359775919e-12+0.j,3.9864015661316525e-13+0.j,1.2493674973424817e-13+0.j,3.868057318378741e-14+0.j,1.1833613853112529e-14+0.j,3.5783746687002355e-15+0.j,1.0698295496477002e-15+0.j,3.163114154439777e-16+0.j,9.25108844821633e-17+0.j,2.6770104640392926e-17+0.j,7.666265030446805e-18+0.j,2.1731380884744918e-18+0.j,6.098878252467035e-19+0.j,1.6949527377999653e-19+0.j,4.6654409390575176e-20+0.j,1.272139085904483e-20+0.j,3.436842529581018e-21+0.j,9.201133506861223e-22+0.j,2.441465279086313e-22+0.j,6.421783145175759e-23+0.j,1.6746441549697738e-23+0.j,4.3302697450302634e-24+0.j,1.1104382639849809e-24+0.j,2.824362559239579e-25+0.j,7.126078409785955e-26+0.j,1.7837771231086578e-26+0.j,4.4304147609489884e-27+0.j,1.0919789530763439e-27+0.j,2.671166276799838e-28+0.j,6.485650049431519e-29+0.j,1.5632186761127673e-29+0.j,3.740639905595374e-30+0.j,8.887446309424086e-31+0.j,2.096798498853791e-31+0.j,4.9127820863298384e-32+0.j,1.143222352595351e-32+0.j,2.6424482997384047e-33+0.j,6.0672791942654216e-34+0.j,1.3839844795005934e-34+0.j,3.1365722297059895e-35+0.j,7.063213253407242e-36+0.j,1.5805472984316565e-36+0.j,3.514836621266786e-37+0.j,7.768348859635603e-38+0.j,1.706518004179033e-38+0.j,3.726348411462052e-39+0.j,8.08867834489514e-40+0.j,1.7455148698059796e-40+0.j,3.744993512644465e-41+0.j,7.988938558099191e-42+0.j,1.6945948849099558e-42+0.j,3.5744495024516225e-43+0.j,7.498008954509163e-44+0.j,1.5642375610658772e-44+0.j,3.2456770755476956e-45+0.j,6.698523208262725e-46+0.j,1.3751458506426224e-46+0.j
-0.4420920566500701+0.j,-0.22073469729434816+0.j,0.1566175027271173+0.j,0.31581837948326075+0.j,0.1801201042649021+0.j,-0.08112045508230914+0.j,-0.2637716067778184+0.j,-0.27382406656508057+0.j,-0.14050997124897685+0.j,0.04739413263662498+0.j,0.20823918347155385+0.j,0.30015604351169883+0.j,0.32054655752013445+0.j,0.2895376583194877+0.j,0.23283568826391626+0.j,0.17120676503534052+0.j,0.11700579962083922+0.j,0.07514437582021458+0.j,0.04571391697711384+0.j,0.026502615602608977+0.j,0.014712390915950595+0.j,0.007850617589040574+0.j,0.004039558215849774+0.j,0.002009736139548366+0.j,0.0009689831452823139+0.j,0.000453658134629111+0.j,0.00020660083025145538+0.j,0.0000916629190354911+0.j,0.00003967416007759902+0.j,0.0000167728526519918+0.j,6.933807477884288e-6+0.j,2.805679934044365e-6+0.j,1.112252100930645e-6+0.j,4.323453628045038e-7+0.j,1.6491309749357512e-7+0.j,6.177100765763321e-8+0.j,2.2735520474905587e-8+0.j,8.22774565906112e-9+0.j,2.9292696924068754e-9+0.j,1.0265279901964634e-9+0.j,3.5426705762846356e-10+0.j,1.2045962059180405e-10+0.j,4.037318441977163e-11+0.j,1.3343331712542275e-11+0.j,4.350349678641376e-12+0.j,1.3996911799457e-12+0.j,4.445693383790476e-13+0.j,1.39440588184527e-13+0.j,4.320333555904142e-14+0.j,1.3226744826039781e-14+0.j,4.002389368868693e-15+0.j,1.1973844998305319e-15+0.j,3.542482904175026e-16+0.j,1.0366893247023633e-16+0.j,3.001638906397289e-17+0.j,8.60072527539544e-18+0.j,2.4393396591006465e-18+0.j,6.849517366009153e-19+0.j,1.904515340742627e-19+0.j,5.2447973672318204e-20+0.j,1.430778542112403e-20+0.j,3.867161490350592e-21+0.j,1.035767456856828e-21+0.j,2.74949838936799e-22+0.j,7.234934146566127e-23+0.j,1.8874343032642016e-23+0.j,4.882353450555233e-24+0.j,1.2524733607112355e-24+0.j,3.1867605283379843e-25+0.j,8.04321725090514e-26+0.j,2.014028147685368e-26+0.j,5.00392505600313e-27+0.j,1.2337241102298679e-27+0.j,3.0188265688976095e-28+0.j,7.331966241367587e-29+0.j,1.7677172091104036e-29+0.j,4.2311811550452855e-30+0.j,1.0055694290913294e-30+0.j,2.3730557843644964e-31+0.j,5.561499210268493e-32+0.j,1.2945096239723997e-32+0.j,2.9928741378560818e-33+0.j,6.873542160468289e-34+0.j,1.5682666122544919e-34+0.j,3.5550319816360245e-35+0.j,8.007328727984127e-36+0.j,1.792204742106513e-36+0.j,3.9863718076641044e-37+0.j,8.812350119007532e-38+0.j,1.9362532704161114e-38+0.j,4.228837444496078e-39+0.j,9.181198685344337e-40+0.j,1.9816537413777804e-40+0.j,4.2524171451156263e-41+0.j,9.073036910307993e-42+0.j,1.9248929629008957e-42+0.j,4.060928125589847e-43+0.j,8.519928183668717e-44+0.j,1.7777266424790747e-44+0.j,3.6892524019367006e-45+0.j
0.44200311259765884+0.j,-0.0003557404205183828+0.j,-0.31266899431061274+0.j,-0.1801201042649021+0.j,0.13573451339941872+0.j,0.2824845331655766+0.j,0.1643666775088155+0.j,-0.0751680610481133+0.j,-0.24676400645009303+0.j,-0.2581495543326224+0.j,-0.13326058461154444+0.j,0.04522996369077268+0.j,0.1994034504777216+0.j,0.28839411812443455+0.j,0.30888651471218326+0.j,0.27971205140448635+0.j,0.2254312707279747+0.j,0.166084377723816+0.j,0.11370057329098282+0.j,0.07313388864006323+0.j,0.04455221912403338+0.j,0.02586128438181044+0.j,0.014372584730761409+0.j,0.0076771885131414076+0.j,0.003954039862978132+0.j,0.0019688909995965796+0.j,0.0009500465760469738+0.j,0.0004451202248563549+0.j,0.00020285111014057937+0.j,0.00009005646716247292+0.j,0.000039001936283839706+0.j,0.000016497787624899662+0.j,6.82363290074841e-6+0.j,2.7624425565902916e-6+0.j,1.095612587441477e-6+0.j,4.260609410137716e-7+0.j,1.6258207663429546e-7+0.j,6.092129569853358e-8+0.j,2.2430934921182913e-8+0.j,8.120320218853567e-9+0.j,2.8919707479372987e-9+0.j,1.0137726061694895e-9+0.j,3.4996872106228516e-10+0.j,1.1903169025030985e-10+0.j,3.990535030755027e-11+0.j,1.3192106833507682e-11+0.j,4.302103832506002e-12+0.j,1.3844943806537413e-12+0.j,4.3984172322199825e-13+0.j,1.3798759070597817e-13+0.j,4.276202066537295e-14+0.j,1.3094245011210641e-14+0.j,3.96305419102143e-15+0.j,1.185835165741727e-15+0.j,3.5089362999957866e-16+0.j,1.027047546779528e-16+0.j,2.9742118367467823e-17+0.j,8.523491346944099e-18+0.j,2.4178052898866775e-18+0.j,6.790055738470982e-19+0.j,1.8882522172292273e-19+0.j,5.20073047640851e-20+0.j,1.4189470940695127e-20+0.j,3.8356801383478654e-21+0.j,1.0274645701721476e-21+0.j,2.727789736852063e-22+0.j,7.178657265491046e-23+0.j,1.872967129801491e-23+0.j,4.845468020762746e-24+0.j,1.243145062063029e-24+0.j,3.1633568845403296e-25+0.j,7.984959577755261e-26+0.j,1.9996380139366912e-26+0.j,4.9686497878219576e-27+0.j,1.2251414922172225e-27+0.j,2.9980983559692887e-28+0.j,7.282267686469884e-29+0.j,1.7558864856465557e-29+0.j,4.203216530944456e-30+0.j,9.990052557495044e-31+0.j,2.3577531399048552e-31+0.j,5.526066107421571e-32+0.j,1.2863598066179008e-32+0.j,2.9742523558913384e-33+0.j,6.831268785692251e-34+0.j,1.5587315926731767e-34+0.j,3.5336611725421533e-35+0.j,7.959729505828814e-36+0.j,1.7816683434061176e-36+0.j,3.963190865831199e-37+0.j,8.76165702729929e-38+0.j,1.9252333920693338e-38+0.j,4.205022702249973e-39+0.j,9.130032144969014e-40+0.j,1.9707235788187554e-40+0.j,4.2292006728177647e-41+0.j,9.02400002600454e-42+0.j,1.9145930419328343e-42+0.j,4.039412397380216e-43+0.j,8.475227362883403e-44+0.j
-0.3952600644403735+0.j,0.19798792109692417+0.j,0.27937839585573426+0.j,-0.08112045508230914+0.j,-0.2824845331655766+0.j,-0.11687650131999651+0.j,0.16246185386669448+0.j,0.2617001068513626+0.j,0.12558712013346177+0.j,-0.10021912868209477+0.j,-0.24591069058816636+0.j,-0.23810415948791108+0.j,-0.10824602720549086+0.j,0.06363275795946219+0.j,0.20635474714106009+0.j,0.28487540670358663+0.j,0.2987728367213339+0.j,0.2671542277725873+0.j,0.2134465263366676+0.j,0.15624344273034305+0.j,0.10642707819899368+0.j,0.06817849694002687+0.j,0.04139444351203307+0.j,0.023960455392071745+0.j,0.01328398806484409+0.j,0.007080826572976947+0.j,0.003640185734380597+0.j,0.0018096612068097425+0.j,0.0008719476595282988+0.j,0.00040799741824078896+0.j,0.0001857150186273574+0.j,0.00008236093708786173+0.j,0.00003563445329613591+0.j,0.000015059923690616497+0.j,6.223820328932743e-6+0.j,2.5177146181737382e-6+0.j,9.978528983519604e-7+0.j,3.8779236345445086e-7+0.j,1.4788962029881105e-7+0.j,5.538461796842686e-8+0.j,2.03815971030515e-8+0.j,7.374780580654893e-9+0.j,2.625233590562222e-9+0.j,9.198659923227348e-10+0.j,3.1741980700272476e-10+0.j,1.079190457692885e-10+0.j,3.6166496697794375e-11+0.j,1.1951920303128407e-11+0.j,3.896371695399698e-12+0.j,1.253527367018092e-12+0.j,3.9811525642331283e-13+0.j,1.2486144950169617e-13+0.j,3.868372103928385e-14+0.j,1.1842339811101294e-14+0.j,3.583266357659843e-15+0.j,1.0719390684129986e-15+0.j,3.1711904377178724e-16+0.j,9.279884086166844e-17+0.j,2.68678497543303e-17+0.j,7.698235055459097e-18+0.j,2.1832878712864632e-18+0.j,6.130307564990811e-19+0.j,1.7044772283436208e-19+0.j,4.6937578913777245e-20+0.j,1.2804139088633846e-20+0.j,3.460644346557264e-21+0.j,9.26860282905508e-22+0.j,2.4603304586934784e-22+0.j,6.473856846675769e-23+0.j,1.6888435753442724e-23+0.j,4.368540587321686e-24+0.j,1.1206389308788407e-24+0.j,2.8512620368936857e-25+0.j,7.196285986038787e-26+0.j,1.8019197986741217e-26+0.j,4.476848477467761e-27+0.j,1.103752446097041e-27+0.j,2.7007485360307402e-28+0.j,6.559324456688563e-29+0.j,1.5814097570887026e-29+0.j,3.7851795987064774e-30+0.j,8.995606393360976e-31+0.j,2.12285383846859e-31+0.j,4.975056615093246e-32+0.j,1.1579922655377479e-32+0.j,2.6772151332470825e-33+0.j,6.148512575602866e-34+0.j,1.4028272797578776e-34+0.j,3.179968693658843e-35+0.j,7.162459725436032e-36+0.j,1.6030886054905546e-36+0.j,3.565687169028957e-37+0.j,7.882298221965663e-38+0.j,1.7318852430074303e-38+0.j,3.7824561919690613e-39+0.j,8.21198982192785e-40+0.j,1.7724460156149255e-40+0.j,3.803447758364422e-41+0.j,8.115041387138644e-42+0.j,1.7216355596580753e-42+0.j
0.32266356177507577+0.j,-0.3229881827377164+0.j,-0.11375723193738538+0.j,0.2637716067778184+0.j,0.1643666775088155+0.j,-0.16246185386669448+0.j,-0.24949936190528949+0.j,-0.03815539491612337+0.j,0.19966443028879535+0.j,0.23562429420060338+0.j,0.0713625035147212+0.j,-0.13859253034683056+0.j,-0.2483654020807112+0.j,-0.21127931418300924+0.j,-0.07125340423736362+0.j,0.09372250442997676+0.j,0.22130167092009756+0.j,0.2848229952193014+0.j,0.28848139988041177+0.j,0.2522843067340145+0.j,0.19838033080676207+0.j,0.1434505216934875+0.j,0.09676026054610366+0.j,0.061486073948263914+0.j,0.037076762110411846+0.j,0.021335519571319635+0.j,0.01176831469276197+0.j,0.006244715137940951+0.j,0.003197515963293467+0.j,0.001583901787659118+0.j,0.0007607047915228374+0.j,0.0003549019672231822+0.j,0.00016111488118990177+0.j,0.00007127629835947837+0.j,0.00003076908342744168+0.j,0.00001297666240564834+0.j,5.352536570112884e-6+0.j,2.1613781191118004e-6+0.j,8.551956376313136e-7+0.j,3.318337767112986e-7+0.j,1.2636431242407565e-7+0.j,4.725853824745952e-8+0.j,1.7368772386684654e-8+0.j,6.276999557361204e-9+0.j,2.2318888383691134e-9+0.j,7.811921384585109e-10+0.j,2.692904271270016e-10+0.j,9.146638752413865e-11+0.j,3.062440146829754e-11+0.j,1.011151469343082e-11+0.j,3.293627466678016e-12+0.j,1.0587670188015035e-12+0.j,3.3600338308732764e-13+0.j,1.0530430932674392e-13+0.j,3.260188332731129e-14+0.j,9.973819159830484e-15+0.j,3.0159534257849716e-15+0.j,9.01671844816488e-16+0.j,2.6659022759159554e-16+0.j,7.79682780655919e-17+0.j,2.2561668305474882e-17+0.j,6.461022583510738e-18+0.j,1.8314761903546733e-18+0.j,5.139970849033374e-19+0.j,1.4284505835035413e-19+0.j,3.931854528287963e-20+0.j,1.072103283385373e-20+0.j,2.896403756439839e-21+0.j,7.754224687243178e-22+0.j,2.0575259120379365e-22+0.j,5.411880906068994e-23+0.j,1.4112796528127443e-23+0.j,3.64924939771373e-24+0.j,9.357959532234636e-25+0.j,2.380156046532677e-25+0.j,6.005288937708592e-26+0.j,1.5032191720586724e-26+0.j,3.7335724303024705e-27+0.j,9.20222847968594e-28+0.j,2.2510144404574246e-28+0.j,5.46549553657763e-29+0.j,1.3173297487014e-29+0.j,3.1522412854818704e-30+0.j,7.489440529379945e-31+0.j,1.7669650831456596e-31+0.j,4.139974826101654e-32+0.j,9.633849961245194e-33+0.j,2.22676651222202e-33+0.j,5.112828341361738e-34+0.j,1.1662657905463566e-34+0.j,2.643143420874381e-35+0.j,5.9520545965820887e-36+0.j,1.3318989178479162e-36+0.j,2.961884525005406e-37+0.j,6.546225156615403e-38+0.j,1.4380446047241936e-38+0.j,3.1401054336000356e-39+0.j,6.816126627608278e-40+0.j,1.4708994061195234e-40+0.j,3.155802720737653e-41+0.j
-0.24386165401962265+0.j,0.36606235811752186+0.j,-0.08666936196322726+0.j,-0.27382406656508057+0.j,0.0751680610481133+0.j,0.2617001068513626+0.j,0.03815539491612337+0.j,-0.22066239728855389+0.j,-0.19169158938876626+0.j,0.0483187939682798+0.j,0.22769076855188283+0.j,0.19420266002418918+0.j,0.00624860662648209+0.j,-0.1787849734972539+0.j,-0.24494239734502257+0.j,-0.1751376038340556+0.j,-0.0255595742956345+0.j,0.12961111611492052+0.j,0.23870531757954638+0.j,0.28460504439714124+0.j,0.2765070466862826+0.j,0.23518822712210694+0.j,0.18118142805276244+0.j,0.12892311497669318+0.j,0.0858283273346206+0.j,0.05394360224093443+0.j,0.03222462224446928+0.j,0.018392900027445844+0.j,0.010072821696737662+0.j,0.005311150798218561+0.j,0.0027040651393130397+0.j,0.0013326134941017422+0.j,0.0006370454249007519+0.j,0.0002959501931658222+0.j,0.0001338307494897418+0.j,0.00005899430096420569+0.j,0.000025382980915710984+0.j,0.000010672326694261652+0.j,4.389521543925258e-6+0.j,1.7678006979967548e-6+0.j,6.977312234956735e-7+0.j,2.70104120497027e-7+0.j,1.0263238841459342e-7+0.j,3.8304123050448455e-8+0.j,1.4050460794515925e-8+0.j,5.06846410089995e-9+0.j,1.7990467757210857e-9+0.j,6.286555269320022e-10+0.j,2.163700113310987e-10+0.j,7.338250149590421e-11+0.j,2.4534912316300295e-11+0.j,8.089988171213822e-12+0.j,2.6317688874171054e-12+0.j,8.449680422258232e-13+0.j,2.678387894439259e-13+0.j,8.384703876218414e-14+0.j,2.593083283458722e-14+0.j,7.924769068330339e-15+0.j,2.3939721675395083e-15+0.j,7.150381828266677e-16+0.j,2.1121615789487045e-16+0.j,6.171888359045445e-17+0.j,1.7844431207217085e-17+0.j,5.105961467446153e-18+0.j,1.4462221087178152e-18+0.j,4.0556812892980867e-19+0.j,1.1262873380656458e-19+0.j,3.0979402114375486e-20+0.j,8.441392139368903e-21+0.j,2.2790200897697655e-21+0.j,6.097450790287327e-22+0.j,1.616906602387192e-22+0.j,4.2503624067158266e-23+0.j,1.1077377165543545e-23+0.j,2.8627353237869155e-24+0.j,7.337023621063485e-25+0.j,1.8651436181572193e-25+0.j,4.703439206053795e-26+0.j,1.176752453369626e-26+0.j,2.9212901588477284e-27+0.j,7.196748220946181e-28+0.j,1.7596260918996155e-28+0.j,4.2704719688937786e-29+0.j,1.0288456815912894e-29+0.j,2.460875170948747e-30+0.j,5.844383291856131e-31+0.j,1.378291475029097e-31+0.j,3.2280408574038746e-32+0.j,7.508854465021439e-33+0.j,1.7349424948012268e-33+0.j,3.9821000529504e-34+0.j,9.080146618154699e-35+0.j,2.0571411980032642e-35+0.j,4.63086240801954e-36+0.j,1.0359081809186442e-36+0.j,2.302907287981248e-37+0.j,5.088160494772571e-38+0.j,1.117395301475885e-38+0.j,2.4391938808724678e-39+0.j,5.293101692211724e-40+0.j
0.17240153695860683+0.j,-0.3450112135780254+0.j,0.24430334285897823+0.j,0.14050997124897685+0.j,-0.24676400645009303+0.j,-0.12558712013346177+0.j,0.19966443028879535+0.j,0.19169158938876626+0.j,-0.08514324498262317+0.j,-0.23747930707065534+0.j,-0.10694724073869746+0.j,0.12969670214540996+0.j,0.2334311686965527+0.j,0.13436007458940066+0.j,-0.06334470487059538+0.j,-0.21158511891894277+0.j,-0.2296122624735753+0.j,-0.12888962241561525+0.j,0.025660484125402373+0.j,0.16666393222465983+0.j,0.2545194156484392+0.j,0.28172288583094907+0.j,0.26192671108500104+0.j,0.21606398998777213+0.j,0.1626238032512113+0.j,0.11358826787424864+0.j,0.07446654736352587+0.j,0.04619728351708366+0.j,0.02728883757922478+0.j,0.015423285974664464+0.j,0.008373321184544367+0.j,0.0043808470917067+0.j,0.0022148584757496715+0.j,0.001084619088361607+0.j,0.0005155033617197759+0.j,0.00023822021843766136+0.j,0.00010720094389328935+0.j,0.00004704320821203426+0.j,0.000020156560789030283+0.j,8.442028778078263e-6+0.j,3.459651312519214e-6+0.j,1.3886022082627336e-6+0.j,5.463288317299124e-7+0.j,2.108637479280729e-7+0.j,7.989795395242328e-8+0.j,2.9740369428556517e-8+0.j,1.0881887716318273e-8+0.j,3.916164256335329e-9+0.j,1.3869193439576096e-9+0.j,4.836096330219885e-10+0.j,1.66110941253141e-10+0.j,5.6228282428278655e-11+0.j,1.8764936549026557e-11+0.j,6.176567344731868e-12+0.j,2.0059388488876573e-12+0.j,6.430023491942531e-13+0.j,2.035062339694131e-13+0.j,6.361385227551283e-14+0.j,1.964564036357948e-14+0.j,5.995791914452774e-15+0.j,1.808890381568033e-15+0.j,5.396066182966919e-16+0.j,1.5920272055744026e-16+0.j,4.646607728611956e-17+0.j,1.3419412194845718e-17+0.j,3.8356449917605614e-18+0.j,1.0852812434069043e-18+0.j,3.040416251606333e-19+0.j,8.435193699573248e-20+0.j,2.317978980453827e-20+0.j,6.3103642026191346e-21+0.j,1.7021782380438055e-21+0.j,4.550234265679149e-22+0.j,1.2056199829133934e-22+0.j,3.1666675076810677e-23+0.j,8.246599477316811e-24+0.j,2.1295635213853553e-24+0.j,5.453939437420481e-25+0.j,1.3854561981412476e-25+0.j,3.4913623952745926e-26+0.j,8.729146043689994e-27+0.j,2.1655919399016538e-27+0.j,5.331645022752759e-28+0.j,1.302793822173118e-28+0.j,3.159865897357702e-29+0.j,7.608294504345544e-30+0.j,1.8187688904591738e-30+0.j,4.317017272313526e-31+0.j,1.0175350963367496e-31+0.j,2.3818610658195838e-32+0.j,5.537653688252534e-33+0.j,1.2788432542503677e-33+0.j,2.933794949199426e-34+0.j,6.686530817155087e-35+0.j,1.5141446256736823e-35+0.j,3.406944842782108e-36+0.j,7.617789962084104e-37+0.j,1.6927509915013453e-37+0.j,3.7384412022696104e-38+0.j,8.206421555848831e-39+0.j
