0.2663948015671634+0.j,0.-0.4332951949699391j,-0.4983414394512983+0.j,0.+0.46797699260517645j,0.3805858467571915+0.j,0.-0.2768380354897669j,-0.1838265602249764+0.j,0.+0.11301012828494438j,0.06498760043485165+0.j,0.-0.0352344400558784j,-0.018122808496907273+0.j,0.+0.008887657006609482j,0.0041730615477602664+0.j,0.-0.001882527118705815j,-0.000818342959731809+0.j,0.+0.0003436749262692897j,0.00013974812318793265+0.j,0.-0.00005512894107282465j,-0.00002113496462195431+0.j,0.+7.886473564828364e-6j,2.868309301609362e-6+0.j,0.-1.018062547987229e-6j,-3.530378323673866e-7+0.j,0.+1.1973343915043563e-7j,3.975282194152244e-8+0.j,0.-1.2931713856596837e-8j,-4.125034066499883e-9+0.j,0.+1.2912305259087767e-9j,3.969016425042171e-10+0.j,0.-1.198786999243643e-10j,-3.5599141457738086e-11+0.j,0.+1.039960405128044e-11j,2.990197971730437e-12+0.j,0.-8.466445163425242e-13j,-2.361673021666922e-13+0.j,0.+6.492977135276024e-14j,1.7601543381065037e-14+0.j,0.-4.706607857458196e-15j,-1.241864877168965e-15+0.j,0.+3.2344479603264773e-16j,8.318179724900919e-17+0.j,0.-2.1129756801588966e-17j,-5.303077578683579e-18+0.j,0.+1.315381955445852e-18j,3.2254006476647895e-19+0.j,0.-7.820518345379681e-20j,-1.875489989757235e-20+0.j,0.+4.449630503249607e-21j,1.0446275064982492e-21+0.j,0.-2.427289316653033e-22j,-5.583347639521198e-23+0.j,0.+1.2716503308562428e-23j,2.8682972991770398e-24+0.j,0.-6.408322452772152e-25j,-1.4184224736574297e-25+0.j,0.+3.110873748687529e-26j,6.761553673136723e-27+0.j,0.-1.4566902023020138e-27j,-3.111081079199039e-28+0.j,0.+6.587846190869941e-29j,1.3833305015922793e-29+0.j,0.-2.8808401602074774e-30j,-5.9508834577664805e-31+0.j,0.+1.2194648806423634e-31j,2.4793477111250353e-32+0.j,0.-5.0019447078258934e-33j,-1.001440258006035e-33+0.j,0.+1.9899665301784823e-34j,3.9250884046425503e-35+0.j,0.-7.685692854136718e-36j,-1.4941428875235664e-36+0.j,0.+2.8841715239694725e-37j,5.52857192034754e-38+0.j,0.-1.05246984340733e-38j,-1.9899947383201463e-39+0.j,0.+3.7374847011100175e-40j,6.973178053876695e-41+0.j,0.-1.2925385930832603e-41j,-2.380424136256687e-42+0.j,0.+4.356110889788348e-43j,7.921584521467551e-44+0.j,0.-1.431619740286893e-44j,-2.571454706957815e-45+0.j,0.+4.590901344584547e-46j,8.147351329585092e-47+0.j,0.-1.4373585235029969e-47j,-2.5210067601616748e-48+0.j,0.+4.396150087842842e-49j,7.622357294461714e-50+0.j,0.-1.3141726546737657e-50j,-2.2531458155481246e-51+0.j,0.+3.841729032613994e-52j,6.51464782505618e-53+0.j,0.-1.098772031221202e-53j,-1.843324504596754e-54+0.j,0.+3.0760835062797036e-55j,5.1064682001137305e-56+0.j,0.-8.433209548256841e-57j,-1.3856003397288906e-57+0.j,0.+2.2650537433447926e-58j
0.-0.4332951949699391j,-0.4383664207973933+0.j,0.+0.19778798672786804j,-0.10198099913227514+0.j,0.+0.3169253190977353j,0.4007345509012043+0.j,0.-0.3791152332709601j,-0.302546670881624+0.j,0.+0.21393759204454818j,0.13765344885527517+0.j,0.-0.08194405910094922j,-0.045650646684040536+0.j,0.+0.024000198937440983j,0.011984228405921813+0.j,0.-0.005712724233557854j,-0.0026104361617756513+0.j,0.+0.0011473972580054502j,0.0004865282120597445+0.j,0.-0.00019951594714337668j,-0.00007929770580461908+0.j,0.+0.00003060403329907141j,0.000011488350278420895+0.j,0.-4.200915217693014e-6j,-1.4983617062046077e-6+0.j,0.+5.219130928513086e-7j,1.7773048050829445e-7+0.j,0.-5.922963067351175e-8j,-1.933409967635224e-8+0.j,0.+6.1869831576618165e-9j,1.9423962290653994e-9+0.j,0.-5.987001363054088e-10j,-1.8129251705253173e-10+0.j,0.+5.3965441907046155e-11j,1.5800299396087137e-11+0.j,0.-4.552613739206501e-12j,-1.2915753414911474e-12+0.j,0.+3.609494501964077e-13j,9.941063931514528e-14+0.j,0.-2.6993567279182897e-14j,-7.229355793855045e-15+0.j,0.+1.910348047676196e-15j,4.982555113873685e-16+0.j,0.-1.28310938542706e-16j,-3.2635116462447314e-17+0.j,0.+8.2006404852491e-18j,2.036462610949279e-18+0.j,0.-4.999082307448077e-19j,-1.2133972409789696e-19+0.j,0.+2.912884190448958e-20j,6.91759024772495e-21+0.j,0.-1.6255387374676119e-21j,-3.7804718962222726e-22+0.j,0.+8.703468028104504e-23j,1.9839196143088447e-23+0.j,0.-4.478427463068081e-24j,-1.001331425825745e-24+0.j,0.+2.217987049710972e-25j,4.8679281996067e-26+0.j,0.-1.0587799998700914e-26j,-2.28251440037709e-27+0.j,0.+4.877922907647011e-28j,1.0335583569695156e-28+0.j,0.-2.1715837863216203e-29j,-4.52501949622346e-30+0.j,0.+9.35244937036656e-31j,1.91755663831456e-31+0.j,0.-3.9007133098869676e-32j,-7.873470710089609e-33+0.j,0.+1.5771262794087146e-33j,3.1354143378145625e-34+0.j,0.-6.187287374949905e-35j,-1.2120756869381185e-35+0.j,0.+2.357377628405682e-36j,4.552428099183287e-37+0.j,0.-8.73001225700169e-38j,-1.6625952398782817e-38+0.j,0.+3.144843821797201e-39j,5.9087055416526825e-40+0.j,0.-1.1028212159693153e-40j,-2.0449144459539364e-41+0.j,0.+3.767378250211617e-42j,6.89657094195323e-43+0.j,0.-1.254561710197516e-43j,-2.2680350225894017e-44+0.j,0.+4.075112675841519e-45j,7.277698230046391e-46+0.j,0.-1.2919469005780018e-46j,-2.2799345151807873e-47+0.j,0.+3.999975530628931e-48j,6.977165309446262e-49+0.j,0.-1.210085888989394e-49j,-2.086877813154478e-50+0.j,0.+3.578895302376716e-51j,6.103781904138235e-52+0.j,0.-1.0353170554055338e-52j,-1.746617519793011e-53+0.j,0.+2.930876516977118e-54j,4.8921204817582276e-55+0.j,0.-8.123081520335357e-56j,-1.3418134873705417e-56+0.j
-0.4983414394512983+0.j,0.+0.19778798672786804j,-0.21088651528175903+0.j,0.+0.3595302019848551j,0.22027921384338636+0.j,0.+0.04021013449879798j,0.2580646168324139+0.j,0.-0.3612947004673571j,-0.3590394533059316+0.j,0.+0.2955121912491028j,0.21355697343351654+0.j,0.-0.13967213453171376j,-0.0842176836741322+0.j,0.+0.04740544141677856j,0.025136970019569143+0.j,0.-0.012642624981117031j,-0.006063783992946135+0.j,0.+0.0027856433144956894j,0.0012301173689509093+0.j,0.-0.0005237475773177603j,-0.00021556305492279523+0.j,0.+0.00008595542144653247j,0.000033270991016200565+0.j,0.-0.000012522700957613535j,-4.590214556535318e-6+0.j,0.+1.640830067866248e-6j,5.726951819817976e-7+0.j,0.-1.9538702583263763e-7j,-6.522580423240212e-8+0.j,0.+2.132534135363048e-8j,6.834291287850034e-9+0.j,0.-2.1485766566384956e-9j,-6.631033379237462e-10+0.j,0.+2.0103642204737163e-10j,5.991025152989342e-11+0.j,0.-1.7559483117447253e-11j,-5.064554937777666e-12+0.j,0.+1.4381681302116218e-12j,4.022750909689896e-13+0.j,0.-1.108857393874757e-13j,-3.0133532613683513e-14+0.j,0.+8.076415065754911e-15j,2.1357206286641988e-15+0.j,0.-5.574190485499157e-16j,-1.436405445155762e-16+0.j,0.+3.6556877072138144e-17j,9.19157716612246e-18+0.j,0.-2.2838398257124596e-18j,-5.6093915751809105e-19+0.j,0.+1.362243530576597e-19j,3.2718386739139615e-20+0.j,0.-7.77376864588661e-21j,-1.8275696765214677e-21+0.j,0.+4.252209839204529e-22j,9.793675842164664e-23+0.j,0.-2.233342051606163e-23j,-5.043452754268604e-24+0.j,0.+1.1280940521699718e-24j,2.4996871644493673e-25+0.j,0.-5.488130833216995e-26j,-1.1940826613699026e-26+0.j,0.+2.575049369897457e-27j,5.50485120753698e-28+0.j,0.-1.1667552261859208e-28j,-2.4521731924421027e-29+0.j,0.+5.111174457561777e-30j,1.0566895425062156e-30+0.j,0.-2.167146698144217e-31j,-4.4095944589410167e-32+0.j,0.+8.902909159751199e-33j,1.7837749123124572e-33+0.j,0.-3.547098678210898e-34j,-7.001327422254293e-35+0.j,0.+1.3718567301747793e-35j,2.6687282954708654e-36+0.j,0.-5.154800477328626e-37j,-9.887230622252671e-38+0.j,0.+1.8833670747466125e-38j,3.563147762066978e-39+0.j,0.-6.695934180901368e-40j,-1.2499880857724993e-40+0.j,0.+2.3182260003047166e-41j,4.271670412686659e-42+0.j,0.-7.8210972382607e-43j,-1.422986004562654e-43+0.j,0.+2.5729461779687347e-44j,4.623716486266759e-45+0.j,0.-8.258755221727385e-46j,-1.4663329509010262e-46+0.j,0.+2.588070720922788e-47j,4.5412503868187756e-48+0.j,0.-7.922459602155583e-49j,-1.374227808169353e-49+0.j,0.+2.370280408231802e-50j,4.065468171131762e-51+0.j,0.-6.93454842077229e-52j,-1.176383519313445e-52+0.j,0.+1.984854053370436e-53j,3.33105915770837e-54+0.j,0.-5.560769793735737e-55j
0.+0.46797699260517645j,-0.10198099913227514+0.j,0.+0.3595302019848551j,0.12673714864805344+0.j,0.+0.2082923387636522j,0.32213933266627426+0.j,0.-0.1854747617296175j,0.0549195638691104+0.j,0.-0.2528289582146351j,-0.3443682398506392+0.j,0.+0.33898424570193986j,0.27776870041769186+0.j,0.-0.20025805385044135j,-0.13079610862990063+0.j,0.+0.07880210877123714j,0.04433567663040989+0.j,0.-0.023502580229932925j,-0.011818781874596495+0.j,0.+0.005668239649718458j,0.002603892381659233+0.j,0.-0.001149881849278122j,-0.0004896081643099321+0.j,0.+0.000201524625683881j,0.00008036352248936756+0.j,0.-0.0000311090189125687j,-0.000011709955413410235+0.j,0.+4.2926726406616745e-6j,1.5346036487868733e-6+0.j,0.-5.356656936407842e-7j,-1.8276929992324816e-7+0.j,0.+6.101877953573024e-8j,1.995151108042927e-8+0.j,0.-6.394522193704482e-9j,-2.0104778991649657e-9+0.j,0.+6.205295863116462e-10j,1.8814289984478504e-10+0.j,0.-5.607186733400715e-11j,-1.6435593317644366e-11+0.j,0.+4.7407138249268984e-12j,1.3462941079530733e-12+0.j,0.-3.7660000572781435e-13j,-1.0381470356152815e-13+0.j,0.+2.821358907410458e-14j,7.562252858254026e-15+0.j,0.-1.999864048673607e-15j,-5.21988007091099e-16+0.j,0.+1.3451716452530052e-16j,3.423662736976574e-17+0.j,0.-8.608598734315173e-18j,-2.1390845494001145e-18+0.j,0.+5.254087701385608e-19j,1.276012593484963e-19+0.j,0.-3.064856574401991e-20j,-7.282280418646446e-21+0.j,0.+1.712090474507332e-21j,3.9836752397769965e-22+0.j,0.-9.17552547607773e-23j,-2.092454273931228e-23+0.j,0.+4.725456314477252e-24j,1.0570018229330296e-24+0.j,0.-2.3422341225260822e-25j,-5.1426020443347066e-26+0.j,0.+1.1189386888342596e-26j,2.4130733695275332e-27+0.j,0.-5.158735570832349e-28j,-1.0934270485433844e-28+0.j,0.+2.298122884471427e-29j,4.790209925805456e-30+0.j,0.-9.903590684139586e-31j,-2.031162751925651e-31+0.j,0.+4.1330049217016844e-32j,8.344682221018208e-33+0.j,0.-1.6719690710186944e-33j,-3.3248459939614145e-34+0.j,0.+6.562789641230519e-35j,1.2859570149166916e-35+0.j,0.-2.501678093226054e-36j,-4.8322353508908594e-37+0.j,0.+9.268721308101885e-38j,1.765585976943154e-38+0.j,0.-3.340383037639219e-39j,-6.277431205192751e-40+0.j,0.+1.1718845367644914e-40j,2.1734152396345052e-41+0.j,0.-4.004907451299624e-42j,-7.332804019350928e-43+0.j,0.+1.3341679497295164e-43j,2.4123921206901134e-44+0.j,0.-4.335264192619691e-45j,-7.743654918138554e-46+0.j,0.+1.3748992400921687e-46j,2.426728326399149e-47+0.j,0.-4.2582099935271903e-48j,-7.428790933655107e-49+0.j,0.+1.2886150051829591e-49j,2.2226465394289047e-50+0.j,0.-3.812302441811426e-51j,-6.5028083606766906e-52+0.j,0.+1.1031576401379415e-52j,1.8613283362968644e-53+0.j
0.3805858467571915+0.j,0.+0.3169253190977353j,0.22027921384338636+0.j,0.+0.2082923387636522j,0.2961324765681197+0.j,0.-0.029104346832503767j,0.2436997356166575+0.j,0.-0.2900237998181407j,-0.1279470801888349+0.j,0.-0.09918334840554362j,-0.268812481129275+0.j,0.+0.3362442692289225j,0.31824811723736884+0.j,0.-0.2546494110971118j,-0.18061069900308446+0.j,0.+0.11654330140281462j,0.06955770122422408+0.j,0.-0.03884009617639982j,-0.02046168344206954+0.j,0.+0.010236006636495256j,0.004887330216255059+0.j,0.-0.0022365327457019935j,-0.0009843414911983996+0.j,0.+0.00041788283070817814j,0.0001715499779128869+0.j,0.-0.00006824933702338731j,-0.00002636359692059215+0.j,0.+9.90466258752882e-6j,3.6245454183042746e-6+0.j,0.-1.2936854983326827e-6j,-4.5091035561998113e-7+0.j,0.+1.5364337502537216e-7j,5.123100133491973e-8+0.j,0.-1.6731830233229916e-8j,-5.356849554559581e-9+0.j,0.+1.6825426266517536e-9j,5.188278271714403e-10+0.j,0.-1.5716955560402834e-10j,-4.680247924057289e-11+0.j,0.+1.3707990256118657e-11j,3.951082964057164e-12+0.j,0.-1.1212802153846633e-12j,-3.1345317144036875e-13+0.j,0.+8.635437832710632e-14j,2.3454750660242073e-14+0.j,0.-6.283237223013243e-15j,-1.6607503490247095e-15+0.j,0.+4.332584114330181e-16j,1.1159814780596418e-16+0.j,0.-2.8390468799165644e-17j,-7.135513275633378e-18+0.j,0.+1.772311869657616e-18j,4.351477043156803e-19+0.j,0.-1.0564009337291651e-19j,-2.5364436190759328e-20+0.j,0.+6.024625976175384e-21j,1.4159341302922247e-21+0.j,0.-3.2935144755565476e-22j,-7.583527165301371e-23+0.j,0.+1.728884457060549e-23j,3.903266486569715e-24+0.j,0.-8.728490627560924e-25j,-1.9336459100229915e-25+0.j,0.+4.244405228301661e-26j,9.232755386185544e-27+0.j,0.-1.990629005431704e-27j,-4.254625076924079e-28+0.j,0.+9.015905797562956e-29j,1.8945124451965504e-29+0.j,0.-3.948084280399462e-30j,-8.160843642473495e-31+0.j,0.+1.6734021616586532e-31j,3.404374675480114e-32+0.j,0.-6.87225937444096e-33j,-1.3766979494890503e-33+0.j,0.+2.7371898426878834e-34j,5.401905801073184e-35+0.j,0.-1.0583082875053685e-35j,-2.058478772805841e-36+0.j,0.+3.9755222275579996e-37j,7.624281339263747e-38+0.j,0.-1.4521206804565255e-38j,-2.7469234612500504e-39+0.j,0.+5.1614334707349775e-40j,9.634137709222233e-41+0.j,0.-1.7865365286091783e-41j,-3.291579126150111e-42+0.j,0.+6.025955470709697e-43j,1.0962553365663438e-43+0.j,0.-1.981964167494955e-44j,-3.561323317465289e-45+0.j,0.+6.360495889688757e-46j,1.1291878041482536e-46+0.j,0.-1.9928192952290854e-47j,-3.4964424225131384e-48+0.j,0.+6.099174303120625e-49j,1.057866140616725e-49+0.j,0.-1.8244566490109098e-50j,-3.129010788318508e-51+0.j,0.+5.3367660235120936e-52j
0.-0.2768380354897669j,0.4007345509012043+0.j,0.+0.04021013449879798j,0.32213933266627426+0.j,0.-0.029104346832503767j,0.2749619830514138+0.j,0.-0.20914933217239837j,0.07738618721732718+0.j,0.-0.2737856438959747j,-0.2438049604039009+0.j,0.+0.05526768499691741j,-0.1541293584260868+0.j,0.+0.2894137930296097j,0.3279277614107258+0.j,0.-0.2947337955724317j,-0.2280533431367014+0.j,0.+0.15788274353869097j,0.1000057889669257+0.j,0.-0.05881007842266085j,-0.032441495807770365+0.j,0.+0.016916970679089063j,0.008389193144504996+0.j,0.-0.00397538094818899j,-0.0018072094481431965+0.j,0.+0.0007907500064890745j,0.0003339528640267961+0.j,0.-0.0001364555608878375j,-0.000054058814373766945+0.j,0.+0.00002080221634200209j,7.788034832453368e-6+0.j,0.-2.840877295539234e-6j,-1.0109975842207174e-6+0.j,0.+3.5142499434146764e-7j,1.1944409697674953e-7+0.j,0.-3.9734704334397315e-8j,-1.2949010709357748e-8+0.j,0.+4.137340413591049e-9j,1.2970391885260868e-9+0.j,0.-3.992424534170041e-10j,-1.2074102278134782e-10+0.j,0.+3.5898034854282135e-11j,1.0498560870871023e-11+0.j,0.-3.021773061068503e-12j,-8.564109910659774e-13+0.j,0.+2.3910750507582485e-13j,6.579382703151622e-14+0.j,0.-1.7849972772700363e-14j,-4.776612108621507e-15+0.j,0.+1.261225629044645e-15j,3.287062436795429e-16+0.j,0.-8.45881749405046e-17j,-2.1499822742724753e-17+0.j,0.+5.3990077264313576e-18j,1.339895708730373e-18+0.j,0.-3.2871868911243314e-19j,-7.974200666103296e-20+0.j,0.+1.9132304837131143e-20j,4.541173712195029e-21+0.j,0.-1.0665680553272808e-21j,-2.4792681234367354e-22+0.j,0.+5.70510794809932e-23j,1.2998613563165114e-23+0.j,0.-2.9329653712723693e-24j,-6.555024171321736e-25+0.j,0.+1.4513655421967015e-25j,3.1841189992583944e-26+0.j,0.-6.92283303005703e-27j,-1.4918668268025993e-27+0.j,0.+3.1870949921509024e-28j,6.750617837627667e-29+0.j,0.-1.417875917948288e-29j,-2.9535182925316127e-30+0.j,0.+6.102480610750628e-31j,1.2508209420949989e-31+0.j,0.-2.5436699995184283e-32j,-5.132825120682576e-33+0.j,0.+1.0278596119118745e-33j,2.042879597943823e-34+0.j,0.-4.030249127803438e-35j,-7.893111917698284e-36+0.j,0.+1.5347498904857574e-36j,2.963086827212754e-37+0.j,0.-5.680829419793831e-38j,-1.0816374539018332e-38+0.j,0.+2.0454794962629197e-39j,3.842304122969621e-40+0.j,0.-7.169852619232984e-41j,-1.329193730818431e-41+0.j,0.+2.4482885848860112e-42j,4.48093831525596e-43+0.j,0.-8.149711261723738e-44j,-1.4730462230618323e-44+0.j,0.+2.6462116915638534e-45j,4.724971622005213e-46+0.j,0.-8.386327440241788e-47j,-1.4796985418222133e-47+0.j,0.+2.5955751257315695e-48j,4.5267060958282306e-49+0.j,0.-7.849609749593551e-50j,-1.3535022837574405e-50+0.j
-0.1838265602249764+0.j,0.-0.3791152332709601j,0.2580646168324139+0.j,0.-0.1854747617296175j,0.2436997356166575+0.j,0.-0.20914933217239837j,0.1360822144582567+0.j,0.-0.2772932329600095j,-0.09244183285429686+0.j,0.-0.17342569327905533j,-0.27805188888920146+0.j,0.+0.1771780920011593j,-0.02579468850183837+0.j,0.+0.20825430374045753j,0.30520819016801254+0.j,0.-0.3145825999847482j,-0.2675719266389847+0.j,0.+0.19935020886917565j,0.13416391862589458+0.j,0.-0.0831114329584743j,-0.04799655527034403+0.j,0.+0.026078144910417253j,0.0134243412452857+0.j,0.-0.006583331762096297j,-0.0030893434548514825+0.j,0.+0.0013923596258331112j,0.000604568821006434+0.j,0.-0.00025356971248775584j,-0.00010296725577132025+0.j,0.+0.00004056191971619545j,0.00001552817012700891+0.j,0.-5.786075432756624e-6j,-2.1014449639519503e-6+0.j,0.+7.44851151628224e-7j,2.579491033741644e-7+0.j,0.-8.736999974684067e-8j,-2.8971183643085602e-8+0.j,0.+9.412901340253472e-9j,2.999037916895412e-9+0.j,0.-9.376978286814015e-10j,-2.8791489354647955e-10+0.j,0.+8.686850345211069e-11j,2.5770057241593297e-11+0.j,0.-7.520801276645551e-12j,-2.1603992711707983e-12+0.j,0.+6.111343190006683e-13j,1.7032208234668808e-13+0.j,0.-4.678689350563053e-14j,-1.2672817622969385e-14+0.j,0.+3.385984254398394e-15j,8.927247779172894e-16+0.j,0.-2.323384330735636e-16j,-5.970870419149023e-17+0.j,0.+1.5156629624223993e-17j,3.801410667920815e-18+0.j,0.-9.422948046457718e-19j,-2.3091158208905866e-19+0.j,0.+5.595428443951266e-20j,1.3410858145157228e-20+0.j,0.-3.1799308309924257e-21j,-7.461302452009321e-22+0.j,0.+1.7327720342078686e-22j,3.983714284430832e-23+0.j,0.-9.068625964606448e-24j,-2.044488057050434e-24+0.j,0.+4.565596294015467e-25j,1.0100836629386293e-25+0.j,0.-2.2143095971602555e-26j,-4.810741992761783e-27+0.j,0.+1.0359709051706618e-27j,2.211624866502665e-28+0.j,0.-4.6813180734630824e-29j,-9.826069318134015e-30+0.j,0.+2.045533689700803e-30j,4.223833487132851e-31+0.j,0.-8.652400622202012e-32j,-1.7585337041144337e-32+0.j,0.+3.546515776518442e-33j,7.0980897106455765e-34+0.j,0.-1.410000235597014e-34j,-2.780246187094364e-35+0.j,0.+5.4422756723826174e-36j,1.0576854609135663e-36+0.j,0.-2.041058530127799e-37j,-3.91129242008735e-38+0.j,0.+7.4437676657447e-39j,1.407063460959428e-39+0.j,0.-2.6419371427465715e-40j,-4.927852676531671e-41+0.j,0.+9.131810799301556e-42j,1.681344067135551e-42+0.j,0.-3.076043027822915e-43j,-5.592410708877185e-44+0.j,0.+1.0104397312924165e-44j,1.8145105828707142e-45+0.j,0.-3.2387584772151905e-46j,-5.746442255339801e-47+0.j,0.+1.0135651627667955e-47j,1.7773233483937985e-48+0.j,0.-3.0986510170548544e-49j
0.+0.11301012828494438j,-0.302546670881624+0.j,0.-0.3612947004673571j,0.0549195638691104+0.j,0.-0.2900237998181407j,0.07738618721732718+0.j,0.-0.2772932329600095j,-0.03438794932550685+0.j,0.-0.23960893541058412j,-0.2114352256300031+0.j,0.-0.03634679133364256j,-0.23963360600762612+0.j,0.+0.2478382472881255j,0.09287521402370752+0.j,0.+0.10688475938534933j,0.25338468249379453+0.j,0.-0.31111034121030956j,-0.2944272075431585+0.j,0.+0.23719223007067936j,0.16994225873021152+0.j,0.-0.11097736189285348j,-0.06710054255537892+0.j,0.+0.03797879502798253j,0.020286483274708403+0.j,0.-0.010290741626455817j,-0.0049823364420212264+0.j,0.+0.002311754886922049j,0.0010314638189768313+0.j,0.-0.00044383876390877445j,-0.00018464360611258348+0.j,0.+0.00007442497653503393j,0.000029120670665090316+0.j,0.-0.000011079254914552205j,-4.104834220640036e-6+0.j,0.+1.4829939152268431e-6j,5.230797153179663e-7+0.j,0.-1.8032606685950217e-7j,-6.082000319060163e-8+0.j,0.+2.008769298893379e-8j,6.502427473526498e-9+0.j,0.-2.0645265549524303e-9j,-6.433945187772396e-10+0.j,0.+1.9694097991969882e-10j,5.924701533833096e-11+0.j,0.-1.7527508900811393e-11j,-5.101907941517425e-12+0.j,0.+1.4619224198490652e-12j,4.1257459429318145e-13+0.j,0.-1.1472604205533805e-13j,-3.144753935985114e-14+0.j,0.+8.500607655219626e-15j,2.2668147565396176e-15+0.j,0.-5.965410073299462e-16j,-1.549780728155471e-16+0.j,0.+3.975996296847795e-17j,1.007629065760201e-17+0.j,0.-2.5232558350123076e-18j,-6.245234435634701e-19+0.j,0.+1.5281941588082177e-19j,3.6979496056204924e-20+0.j,0.-8.851189458079312e-21j,-2.096049419585289e-21+0.j,0.+4.911989801058599e-22j,1.1393635503770185e-22+0.j,0.-2.6164067846633183e-23j,-5.949383237478004e-24+0.j,0.+1.3398146322177478e-24j,2.988841110882503e-25+0.j,0.-6.605756989116408e-26j,-1.4466968852046577e-26+0.j,0.+3.1400647023359902e-27j,6.755759239516754e-28+0.j,0.-1.4409546272253582e-28j,-3.047409674237348e-29+0.j,0.+6.391127213755495e-30j,1.3293821210206384e-30+0.j,0.-2.7428729885813067e-31j,-5.614369114133921e-32+0.j,0.+1.1402229694627237e-32j,2.2978657995902392e-33+0.j,0.-4.595750999015826e-34j,-9.122936524854976e-35+0.j,0.+1.797658024750469e-35j,3.516578382576967e-36+0.j,0.-6.829981597261682e-37j,-1.317190851555692e-37+0.j,0.+2.5226124280881326e-38j,4.7980696847836124e-39+0.j,0.-9.064360807929595e-40j,-1.7009900391390163e-40+0.j,0.+3.1710173145761446e-41j,5.87306789828727e-42+0.j,0.-1.0807801177612647e-42j,-1.9762915729940652e-43+0.j,0.+3.591208183569204e-44j,6.485444200854831e-45+0.j,0.-1.1640759650666565e-45j,-2.0768132387186663e-46+0.j,0.+3.6831499661948167e-47j,6.49348397272772e-48+0.j
0.06498760043485165+0.j,0.+0.21393759204454818j,-0.3590394533059316+0.j,0.-0.2528289582146351j,-0.1279470801888349+0.j,0.-0.2737856438959747j,-0.09244183285429686+0.j,0.-0.23960893541058412j,-0.17217745537598098+0.j,0.-0.1325557211070902j,-0.25729335323153635+0.j,0.+0.09518330240056706j,-0.150968176118806+0.j,0.+0.262524197443016j,0.18432750564314077+0.j,0.+0.0006465977338998857j,0.17943295250139957+0.j,0.-0.28420405868310733j,-0.30524105575284555+0.j,0.+0.2678107867252974j,0.2048836662863234+0.j,0.-0.1412170407907773j,-0.08943357689692732+0.j,0.+0.05273023569503578j,0.029219426217457805+0.j,0.-0.015326490747974087j,-0.007652637071916352+0.j,0.+0.003653811364698365j,0.0016744582046200277+0.j,0.-0.0007388626846800125j,-0.00031476198131520194+0.j,0.+0.00012975958095674638j,0.00005187010538496169+0.j,0.-0.000020141547281213382j,-7.609522104443906e-6+0.j,0.+2.8011021182895197e-6j,1.0059213396807868e-6+0.j,0.-3.5283072139684366e-7j,-1.210024957963617e-7+0.j,0.+4.061313949220296e-8j,1.3352643280793832e-8+0.j,0.-4.303780341196062e-9j,-1.3609491689559748e-9+0.j,0.+4.225182918994907e-10j,1.288671985747697e-10+0.j,0.-3.863623437345368e-11j,-1.1393252411651698e-11+0.j,0.+3.3062108020815317e-12j,9.44622883106213e-13+0.j,0.-2.6584824721727084e-13j,-7.373048925753549e-14+0.j,0.+2.0159427833310758e-14j,5.436219487752983e-15+0.j,0.-1.4463197086955797e-15j,-3.797804813438298e-16+0.j,0.+9.845703105608799e-17j,2.5208335805433666e-17+0.j,0.-6.3761115703799036e-18j,-1.5937005067812286e-18+0.j,0.+3.9374551466279964e-19j,9.618255607434979e-20+0.j,0.-2.3235791642791034e-20j,-5.552685762159964e-21+0.j,0.+1.312903482857661e-21j,3.0721476913888313e-22+0.j,0.-7.115781583109782e-23j,-1.6317828602246744e-23+0.j,0.+3.705492629120221e-24j,8.334023731040841e-25+0.j,0.-1.8568081072277193e-25j,-4.098814547582134e-26+0.j,0.+8.966050687968593e-27j,1.9438642400813503e-27+0.j,0.-4.177535921545827e-28j,-8.900806551168923e-29+0.j,0.+1.8804276257440337e-29j,3.9396992365314915e-30+0.j,0.-8.186679769454584e-31j,-1.6875165358918663e-31+0.j,0.+3.450954058648505e-32j,7.002206443168809e-33+0.j,0.-1.4098966576202043e-33j,-2.8173886828337156e-34+0.j,0.+5.588076522725499e-35j,1.1002251423613725e-35+0.j,0.-2.1505552502967755e-36j,-4.1736336754225915e-37+0.j,0.+8.042968048440948e-38j,1.5392141761361062e-38+0.j,0.-2.925524294120373e-39j,-5.522941524201527e-40+0.j,0.+1.0357103977752438e-40j,1.929502887287108e-41+0.j,0.-3.571320288817346e-42j,-6.567870201770965e-43+0.j,0.+1.2002395238683266e-43j,2.179682424714615e-44+0.j,0.-3.9339962915253366e-45j,-7.057043126389471e-46+0.j,0.+1.2583214218709522e-46j
