0.2846095433360293+0.j,0.4512003089051463+0.j,0.5057947536498754+0.j,0.4629495036442207+0.j,0.36696408104125877+0.j,0.2601707594342333+0.j,0.1683847627356007+0.j,0.10089594193679315+0.j,0.05655208683259215+0.j,0.02988459059735969+0.j,0.014981911953422695+0.j,0.0071612828545452875+0.j,0.0032773297064114613+0.j,0.0014410146239846916+0.j,0.0006105543084384002+0.j,0.00024991861219072505+0.j,0.00009905092578753116+0.j,0.00003808500423445347+0.j,0.000014231074280706045+0.j,5.175839669746155e-6+0.j,1.834787390862214e-6+0.j,6.347402365452971e-7+0.j,2.145381932183844e-7+0.j,7.09186778916836e-8+0.j,2.2949590446447365e-8+0.j,7.276539062822642e-9+0.j,2.2623412852531835e-9+0.j,6.902337147126609e-10+0.j,2.0679359483321483e-10+0.j,6.087766883470184e-11+0.j,1.7620463017349178e-11+0.j,5.017142071552792e-12+0.j,1.4060518621236903e-12+0.j,3.880291029892742e-13+0.j,1.0549813230340661e-13+0.j,2.8270317029799866e-14+0.j,7.469634613078796e-15+0.j,1.9467869487061143e-15+0.j,5.006642222740991e-16+0.j,1.2709667350301866e-16+0.j,3.1858411541420957e-17+0.j,7.887731515957777e-18+0.j,1.929511646164946e-18+0.j,4.664800836456658e-19+0.j,1.1148763373406956e-19+0.j,2.6347558098706068e-20+0.j,6.158591309928772e-21+0.j,1.4241390196064985e-21+0.j,3.25875489756262e-22+0.j,7.380292709552624e-23+0.j,1.6546590324595426e-23+0.j,3.673189685898932e-24+0.j,8.07535482880324e-25+0.j,1.7585050070728385e-25+0.j,3.7937320989905843e-26+0.j,8.109708505723544e-27+0.j,1.7180316514267667e-27+0.j,3.6075608283225763e-28+0.j,7.509648257591041e-29+0.j,1.5499351222694408e-29+0.j,3.17218001240522e-30+0.j,6.438917144925402e-31+0.j,1.2963937296396992e-31+0.j,2.5893250740732426e-32+0.j,5.131171374225076e-33+0.j,1.0089735263278117e-33+0.j,1.9689184714709426e-34+0.j,3.8133815571426974e-35+0.j,7.331211273224086e-36+0.j,1.3991720459810807e-36+0.j,2.6511971830930045e-37+0.j,4.988072820893014e-38+0.j,9.319368115952858e-39+0.j,1.7291989634548994e-39+0.j,3.186757646149326e-40+0.j,5.833622669564108e-41+0.j,1.0608438630805252e-41+0.j,1.9165759565182234e-42+0.j,3.4403186052579384e-43+0.j,6.136278303776626e-44+0.j,1.0876270109756536e-44+0.j,1.9158319209838146e-45+0.j,3.3540567669865498e-46+0.j,5.836483906869027e-47+0.j,1.009558708024992e-47+0.j,1.7359693223828502e-48+0.j,2.967650483594241e-49+0.j,5.04397649304818e-50+0.j,8.524161075279057e-51+0.j,1.4324404429449627e-51+0.j,2.3937304773405485e-52+0.j,3.9780888886265064e-53+0.j,6.575071792224182e-54+0.j,1.0808836679672028e-54+0.j,1.767400435999156e-55+0.j,2.8747036804061853e-56+0.j,4.651332630663233e-57+0.j,7.487062543228603e-58+0.j,1.1989977083262237e-58+0.j,1.9103840591174222e-59+0.j
-0.4512003089051463+0.j,-0.4306922570527831+0.j,-0.16375846544999562+0.j,0.14213404944085056+0.j,0.34413950343575156+0.j,0.4080998813471634+0.j,0.37034003594589665+0.j,0.2855507504127106+0.j,0.19572304715876346+0.j,0.12227929502085803+0.j,0.0707520849831765+0.j,0.03833637746232471+0.j,0.019611759387418364+0.j,0.009532095264872694+0.j,0.004423852389359646+0.j,0.0019684629653869846+0.j,0.0008426459535521525+0.j,0.00034802009457246655+0.j,0.00013902002646581094+0.j,0.00005382639598716358+0.j,0.000020238313503781842+0.j,7.401778780221046e-6+0.j,2.6370815778615304e-6+0.j,9.164594571919844e-7+0.j,3.110464528207337e-7+0.j,1.0321222987232434e-7+0.j,3.351665508381477e-8+0.j,1.0661221301058048e-8+0.j,3.324537231534989e-9+0.j,1.0171063385537908e-9+0.j,3.055064598617071e-10+0.j,9.015275559329987e-11+0.j,2.615218395696845e-11+0.j,7.461998471793835e-12+0.j,2.095329582288625e-12+0.j,5.793175599964759e-13+0.j,1.5778005947273612e-13+0.j,4.234971199688229e-14+0.j,1.1207082255771793e-14+0.j,2.9251567797596595e-15+0.j,7.533238177524252e-16+0.j,1.914887024536305e-16+0.j,4.8059428182264334e-17+0.j,1.1913128701930477e-17+0.j,2.917534026403036e-18+0.j,7.061121845447907e-19+0.j,1.6893442805361237e-19+0.j,3.996344322510607e-20+0.j,9.350104066330567e-21+0.j,2.164126366053443e-21+0.j,4.956336809603263e-22+0.j,1.1234306935895459e-22+0.j,2.520753654479379e-23+0.j,5.6001658189616756e-24+0.j,1.2320887852863842e-24+0.j,2.6849413089125593e-25+0.j,5.7963852773148e-26+0.j,1.2398936750480419e-26+0.j,2.6283836976717775e-27+0.j,5.522554270994145e-28+0.j,1.1502850327059457e-28+0.j,2.3754736470305333e-29+0.j,4.8644871236401994e-30+0.j,9.879312519612415e-31+0.j,1.9901140129539394e-31+0.j,3.9769269241912093e-32+0.j,7.884800944158361e-33+0.j,1.551174509918075e-33+0.j,3.0283710311215833e-34+0.j,5.867946380070343e-35+0.j,1.1286010724479297e-35+0.j,2.1548609936025336e-36+0.j,4.084777315845332e-37+0.j,7.688336350475195e-38+0.j,1.4369925392278658e-38+0.j,2.6673308533887462e-39+0.j,4.917455480633757e-40+0.j,9.005026406858914e-41+0.j,1.638133618449559e-41+0.j,2.9605417448757764e-42+0.j,5.316029293551974e-43+0.j,9.484920340778803e-44+0.j,1.6816866914752673e-44+0.j,2.96316355567069e-45+0.j,5.189177395681625e-46+0.j,9.032462806755362e-47+0.j,1.5628246408807482e-47+0.j,2.688076376863001e-48+0.j,4.596533205919109e-49+0.j,7.814588262690618e-50+0.j,1.3209837742981544e-50+0.j,2.220407466823194e-51+0.j,3.711412172851626e-52+0.j,6.1694137793951015e-53+0.j,1.0199364515078044e-53+0.j,1.6770752911845956e-54+0.j,2.742883857136979e-55+0.j,4.462336649399776e-56+0.j,7.221732959791512e-57+0.j,1.162701747742597e-57+0.j
0.5057947536498754+0.j,0.16375846544999562+0.j,-0.24711930496117723+0.j,-0.35989436044024625+0.j,-0.1847718784003275+0.j,0.08665308177538082+0.j,0.2916991993446681+0.j,0.37274087597773015+0.j,0.3516963087911204+0.j,0.27811640673351967+0.j,0.19411185293288116+0.j,0.12295333543375982+0.j,0.07191981554851067+0.j,0.03931490985947048+0.j,0.02026042278722916+0.j,0.009908575197467297+0.j,0.004623049411720258+0.j,0.002066584095132593+0.j,0.00088821907826855+0.j,0.0003681492035757995+0.j,0.0001475268956729029+0.j,0.000057282249985776096+0.j,0.000021592759179040087+0.j,7.915429285189573e-6+0.j,2.8260261586766425e-6+0.j,9.840145518959692e-7+0.j,3.345648755900774e-7+0.j,1.111968439106076e-7+0.j,3.61638370368673e-8+0.j,1.1519286199936478e-8+0.j,3.5967637057252945e-9+0.j,1.101719054609374e-9+0.j,3.312944700995119e-10+0.j,9.786578623752275e-11+0.j,2.8417747096566424e-11+0.j,8.115978552519064e-12+0.j,2.280965081310234e-12+0.j,6.311637433670019e-13+0.j,1.7203499536145252e-13+0.j,4.6210039634693256e-14+0.j,1.2237224132452777e-14+0.j,3.1961601526817317e-15+0.j,8.236369391573012e-16+0.j,2.0948780469017037e-16+0.j,5.260697609403301e-17+0.j,1.3047528493280138e-17+0.j,3.1970198765575625e-18+0.j,7.741410744488963e-19+0.j,1.85298638299555e-19+0.j,4.3854672076134475e-20+0.j,1.0265027344600616e-20+0.j,2.3768910208426723e-21+0.j,5.445818986940907e-22+0.j,1.2348596047017603e-22+0.j,2.771814582388575e-23+0.j,6.16014664963786e-24+0.j,1.3557600205049716e-24+0.j,2.9554310960824214e-25+0.j,6.382390432681854e-26+0.j,1.3656700213608943e-26+0.j,2.8958807991765493e-27+0.j,6.086366550924337e-28+0.j,1.2680769364772857e-28+0.j,2.6194397070623023e-29+0.j,5.365491669618506e-30+0.j,1.0899582644010865e-30+0.j,2.1961821056018883e-31+0.j,4.3897720969632564e-32+0.j,8.705344087253898e-33+0.j,1.71298565044679e-33+0.j,3.3450079127869685e-34+0.j,6.482857425924892e-35+0.j,1.2471263142090114e-35+0.j,2.3816414895364906e-36+0.j,4.5155458160920615e-37+0.j,8.5007388931471e-38+0.j,1.5891285767661087e-38+0.j,2.950254696339947e-39+0.j,5.440002697782053e-40+0.j,9.96363393810826e-41+0.j,1.812818409370323e-41+0.j,3.276774535814755e-42+0.j,5.884795549726774e-43+0.j,1.0501338566148478e-43+0.j,1.8621788776811105e-44+0.j,3.281676026506494e-45+0.j,5.747789590136144e-46+0.j,1.0006203543938118e-46+0.j,1.7315410934844215e-47+0.j,2.9786686975044145e-48+0.j,5.094103122425595e-49+0.j,8.661615425204456e-50+0.j,1.464348748440479e-50+0.j,2.4616866582001656e-51+0.j,4.115202298809107e-52+0.j,6.841427040282103e-53+0.j,1.131164165126328e-53+0.j,1.860174852622215e-54+0.j,3.0426801549662087e-55+0.j,4.950600851508707e-56+0.j
-0.4629495036442207+0.j,0.14213404944085056+0.j,0.35989436044024625+0.j,0.08228884790689335+0.j,-0.24645013138041866+0.j,-0.3178522753469436+0.j,-0.14444375632538722+0.j,0.10441143113927394+0.j,0.2867787535485837+0.j,0.35459836686188767+0.j,0.33009988808302704+0.j,0.2591577898956256+0.j,0.18007909422678806+0.j,0.11372844240000776+0.j,0.06638572477557148+0.j,0.0362344505967169+0.j,0.018651437634529987+0.j,0.00911353252755519+0.j,0.004249097408424621+0.j,0.0018983385893067363+0.j,0.0008155270820247105+0.j,0.00033788953643317866+0.j,0.00013535740309288748+0.j,0.00005254271985853181+0.j,0.000019801577927360152+0.j,7.2573749248836665e-6+0.j,2.590636106325557e-6+0.j,9.019171304167273e-7+0.j,3.066115265204737e-7+0.j,1.0189443701801469e-7+0.j,3.3135095124612e-8+0.j,1.0553583890846912e-8+0.j,3.29496844094757e-9+0.j,1.009203756299176e-9+0.j,3.0345481569229037e-10+0.j,8.963660111077074e-11+0.j,2.6026827070812997e-11+0.j,7.432787465538766e-12+0.j,2.0888661029247345e-12+0.j,5.779853528020026e-13+0.j,1.5753458331117135e-13+0.j,4.2313709626115915e-14+0.j,1.120506857512072e-14+0.j,2.9264967741017445e-15+0.j,7.541265078125896e-16+0.j,1.9180365386608203e-16+0.j,4.8165047400457e-17+0.j,1.194560468599189e-17+0.j,2.926962078698441e-18+0.j,7.087357340476251e-19+0.j,1.69640459505734e-19+0.j,4.014824447879195e-20+0.j,9.397335407597936e-21+0.j,2.1759465360574606e-21+0.j,4.985363843149237e-22+0.j,1.1304368169748653e-22+0.j,2.537396013967735e-23+0.j,5.639112903916142e-24+0.j,1.2410763284084702e-24+0.j,2.705407486800635e-25+0.j,5.842404574502553e-26+0.j,1.2501169983485846e-26+0.j,2.6508331262766775e-27+0.j,5.571303528545915e-28+0.j,1.1607575011466695e-28+0.j,2.397737529887197e-29+0.j,4.911342798193615e-30+0.j,9.976959721287466e-31+0.j,2.010270298650569e-31+0.j,4.01814828470607e-32+0.j,7.96834116550366e-33+0.j,1.5679557501904816e-33+0.j,3.061790175578829e-34+0.j,5.933938464985447e-35+0.j,1.1415249042473856e-35+0.j,2.1799663902284083e-36+0.j,4.133159869294395e-37+0.j,7.780853546732918e-38+0.j,1.4545487589102888e-38+0.j,2.7003962995431686e-39+0.j,4.979272761646163e-40+0.j,9.119760469306837e-41+0.j,1.659276995416744e-41+0.j,2.999232417640394e-42+0.j,5.386342455787422e-43+0.j,9.61183507455551e-44+0.j,1.7044417237236423e-44+0.j,3.003693518181285e-45+0.j,5.260899020149621e-46+0.j,9.158569932024374e-47+0.j,1.5848581576851086e-47+0.j,2.7263342255795804e-48+0.j,4.66255486836455e-49+0.j,7.927832754690974e-50+0.j,1.3402922022130317e-50+0.j,2.2531347083761453e-51+0.j,3.766561098214192e-52+0.j,6.261811544183901e-53+0.j,1.0353291002631396e-53+0.j,1.702574260790236e-54+0.j
0.36696408104125877+0.j,-0.34413950343575156+0.j,-0.1847718784003275+0.j,0.24645013138041866+0.j,0.2776413545466135+0.j,-0.023589103517440525+0.j,-0.2747923676086844+0.j,-0.2738444638797728+0.j,-0.07965955047855984+0.j,0.149090252908829+0.j,0.2990104674545392+0.j,0.34198330743874006+0.j,0.3061319813010445+0.j,0.23449359588126567+0.j,0.16014476226126542+0.j,0.0998336058081038+0.j,0.05768455081012803+0.j,0.03122694126957776+0.j,0.01596460920259617+0.j,0.0077559456720720996+0.j,0.0035983739807758076+0.j,0.001600773927668133+0.j,0.0006851280652605897+0.j,0.00028292685115214965+0.j,0.00011300682648436831+0.j,0.00004375127438864978+0.j,0.000016449240420047638+0.j,6.015751483485578e-6+0.j,2.1432080637078263e-6+0.j,7.448086002983895e-7+0.j,2.527843627920512e-7+0.j,8.387873947246505e-8+0.j,2.723823526680419e-8+0.j,8.66411535445717e-9+0.j,2.701771126614205e-9+0.j,8.265796124912981e-10+0.j,2.48279236492348e-10+0.j,7.326579035255169e-11+0.j,2.125361755747671e-11+0.j,6.064333290568287e-12+0.j,1.7028779461994766e-12+0.j,4.708161382319933e-13+0.j,1.282302192062269e-13+0.j,3.441854126074069e-14+0.j,9.10832171502852e-15+0.j,2.3773810712256183e-15+0.j,6.122590668139089e-16+0.j,1.5563259616705825e-16+0.j,3.9060686745429547e-17+0.j,9.682576939136511e-18+0.j,2.3712910852840364e-18+0.j,5.739134734139102e-19+0.j,1.3730761089900837e-19+0.j,3.248201955597269e-20+0.j,7.599765509214898e-21+0.j,1.7590165676605257e-21+0.j,4.0285766487753644e-22+0.j,9.131466898958835e-23+0.j,2.048934385912842e-23+0.j,4.5519957744959204e-24+0.j,1.0014890910407959e-24+0.j,2.1824394652310988e-25+0.j,4.711593158401002e-26+0.j,1.0078549841731251e-26+0.j,2.136512173614447e-27+0.j,4.489102706663892e-28+0.j,9.350350708920555e-29+0.j,1.9309697557194651e-29+0.j,3.9542586923359425e-30+0.j,8.03077488119104e-31+0.j,1.617749737134286e-31+0.j,3.23283536869168e-32+0.j,6.409575329712519e-33+0.j,1.260961055774902e-33+0.j,2.461798703243044e-34+0.j,4.7701494246090567e-35+0.j,9.17463188861386e-36+0.j,1.751740394501947e-36+0.j,3.3206348369955076e-37+0.j,6.250104991963175e-38+0.j,1.168184963076535e-38+0.j,2.1683835515095877e-39+0.j,3.997622014652055e-40+0.j,7.320627633819652e-41+0.j,1.3317252818816738e-41+0.j,2.4067914900046835e-42+0.j,4.3217193679363856e-43+0.j,7.710894605250096e-44+0.j,1.3671558121427053e-44+0.j,2.4089642842500726e-45+0.j,4.218664932285875e-46+0.j,7.343184529333373e-47+0.j,1.2705455002393374e-47+0.j,2.185361348288768e-48+0.j,3.736919182352147e-49+0.j,6.353178022562878e-50+0.j,1.0739498426179188e-50+0.j,1.805181015653367e-51+0.j,3.0173716220816496e-52+0.j,5.015740059283902e-53+0.j
-0.2601707594342333+0.j,0.4080998813471634+0.j,-0.08665308177538082+0.j,-0.3178522753469436+0.j,0.023589103517440525+0.j,0.294365593494172+0.j,0.16898214785132942+0.j,-0.13098804429081942+0.j,-0.2899117413922667+0.j,-0.21257673911657368+0.j,-0.001147444119041855+0.j,0.20104434318634407+0.j,0.3127563380995194+0.j,0.327371356836295+0.j,0.27884315607524957+0.j,0.20659868117680769+0.j,0.13769050153220375+0.j,0.0842257312164836+0.j,0.047930342039568426+0.j,0.02562193022903866+0.j,0.012960710616454402+0.j,0.0062395530386941+0.j,0.0028720685674630264+0.j,0.0012688460800268483+0.j,0.0005397419200874255+0.j,0.00022167210003169627+0.j,0.00008810604793862204+0.j,0.000033959523769565796+0.j,0.00001271637133831593+0.j,4.6334729715190585e-6+0.j,1.6451815798558138e-6+0.j,5.699595094256866e-7+0.j,1.928868852012788e-7+0.j,6.383359555702075e-8+0.j,2.0677742808039215e-8+0.j,6.562184813539833e-9+0.j,2.0419204472868646e-9+0.j,6.234484497163941e-10+0.j,1.8691142270183035e-10+0.j,5.505862311659602e-11+0.j,1.594521574319928e-11+0.j,4.542500394345645e-12+0.j,1.2736419491273466e-12+0.j,3.516427092850697e-13+0.j,9.564426149074194e-14+0.j,2.5639445851179952e-14+0.j,6.776873442169362e-15+0.j,1.7668101153807104e-15+0.j,4.545166566092555e-16+0.j,1.1541452282186132e-16+0.j,2.8937795141201225e-17+0.j,7.166402343660845e-18+0.j,1.7534667776750263e-18+0.j,4.240120406019374e-19+0.j,1.0135871548766451e-19+0.j,2.395846041308718e-20+0.j,5.601176744899347e-21+0.j,1.2954636137371904e-21+0.j,2.9647998924981557e-22+0.j,6.715592653109233e-23+0.j,1.505853863610927e-23+0.j,3.343320081336485e-24+0.j,7.351119137695874e-25+0.j,1.6009946039223066e-25+0.j,3.4543368405317144e-26+0.j,7.385035097438577e-27+0.j,1.564679747443912e-27+0.j,3.2858881650779032e-28+0.j,6.840714961549078e-29+0.j,1.4120051965911017e-29+0.j,2.8901453455173318e-30+0.j,5.866946052625234e-31+0.j,1.1813320619466297e-31+0.j,2.3596954835213335e-32+0.j,4.676477055259506e-33+0.j,9.196310590693534e-34+0.j,1.7947001709404528e-34+0.j,3.4761903780488256e-35+0.j,6.683393307677638e-36+0.j,1.2756141511814764e-36+0.j,2.417219839330193e-37+0.j,4.5481193868735825e-38+0.j,8.497860082554303e-39+0.j,1.576853139544087e-39+0.j,2.90614757341808e-40+0.j,5.32020692771217e-41+0.j,9.675256190984777e-42+0.j,1.748063258184318e-42+0.j,3.137972972356735e-43+0.j,5.597245569457561e-44+0.j,9.921274329980155e-45+0.j,1.7476821461099018e-45+0.j,3.0597959148576267e-46+0.j,5.324634630338888e-47+0.j,9.210560337886152e-48+0.j,1.5838424481988154e-48+0.j,2.7076820704738775e-49+0.j,4.602274377120405e-50+0.j,7.777950959658003e-51+0.j,1.3070849403883821e-51+0.j
0.1683847627356007+0.j,-0.37034003594589665+0.j,0.2916991993446681+0.j,0.14444375632538722+0.j,-0.2747923676086844+0.j,-0.16898214785132942+0.j,0.1849988878183521+0.j,0.2672981741574306+0.j,0.036381417883269415+0.j,-0.2174864167346057+0.j,-0.27369275438494234+0.j,-0.13167128211616044+0.j,0.08190103331583262+0.j,0.24848729476660092+0.j,0.31959830856273413+0.j,0.30717729061622856+0.j,0.2482597517141758+0.j,0.1772560292870481+0.j,0.11486231440436238+0.j,0.06870993421305104+0.j,0.038390746651545245+0.j,0.02020897668704991+0.j,0.010089006854650737+0.j,0.004801986244456625+0.j,0.002188366527342264+0.j,0.000958275482999479+0.j,0.00040442427842273605+0.j,0.00016492225477315927+0.j,0.00006513081056260649+0.j,0.000024957919346824748+0.j,9.295984807455494e-6+0.j,3.370664834231814e-6+0.j,1.191427046610111e-6+0.j,4.110461886972992e-7+0.j,1.3857153758592288e-7+0.j,4.569439085636774e-8+0.j,1.475245584040364e-8+0.j,4.667153686405079e-9+0.j,1.4480068375381707e-9+0.j,4.408980793840695e-10+0.j,1.3184087224102952e-10+0.j,3.874187730365077e-11+0.j,1.1194014303270235e-11+0.j,3.1820336242899353e-12+0.j,8.903511661481558e-13+0.j,2.453385267559371e-13+0.j,6.660635988599369e-14+0.j,1.7823681448262583e-14+0.j,4.703126548565233e-15+0.j,1.2241922602711503e-15+0.j,3.144442381318445e-16+0.j,7.972928820886557e-17+0.j,1.996245841292128e-17+0.j,4.9370410577526e-18+0.j,1.2064358856543937e-18+0.j,2.9137262831609586e-19+0.j,6.956917561548347e-20+0.j,1.6425550939279322e-20+0.j,3.83587564837641e-21+0.j,8.862423892255719e-22+0.j,2.026196699434833e-22+0.j,4.585064221477096e-23+0.j,1.0271499635406775e-23+0.j,2.2784170950976088e-24+0.j,5.005258816736107e-25+0.j,1.089164859277138e-25+0.j,2.3480716234313143e-26+0.j,5.0159563776783844e-27+0.j,1.0619210935711518e-27+0.j,2.2284131135409044e-28+0.j,4.635863207119153e-29+0.j,9.562274150699688e-30+0.j,1.955912898255565e-30+0.j,3.96785321082309e-31+0.j,7.984312557851702e-32+0.j,1.59386500244264e-32+0.j,3.15683638165508e-33+0.j,6.204287616285956e-34+0.j,1.2101027663663545e-34+0.j,2.3425706802997448e-35+0.j,4.501439745952968e-36+0.j,8.587074588572233e-37+0.j,1.6263705853957265e-37+0.j,3.058569893211446e-38+0.j,5.7119558162907176e-39+0.j,1.0594013702329835e-39+0.j,1.9515787411078406e-40+0.j,3.5710916306196066e-41+0.j,6.491480276633312e-42+0.j,1.1723351466340615e-42+0.j,2.10359254309871e-43+0.j,3.7506697401606636e-44+0.j,6.645506232091963e-45+0.j,1.1701813610790735e-45+0.j,2.0479395609004523e-46+0.j,3.5624775840317595e-47+0.j,6.160126270428753e-48+0.j,1.0589129011131105e-48+0.j,1.809647474927604e-49+0.j,3.0748229489429165e-50+0.j
-0.10089594193679315+0.j,0.2855507504127106+0.j,-0.37274087597773015+0.j,0.10441143113927394+0.j,0.2738444638797728+0.j,-0.13098804429081942+0.j,-0.2672981741574306+0.j,0.024834151879944488+0.j,0.2639540672672125+0.j,0.1715702427029196+0.j,-0.09594962690708775+0.j,-0.2641947550103592+0.j,-0.22147317437298467+0.j,-0.03728098549416861+0.j,0.15991119043404278+0.j,0.2837837656766894+0.j,0.3156514743566739+0.j,0.28067328625565935+0.j,0.21541664216471892+0.j,0.14806578234250709+0.j,0.09313729848965627+0.j,0.05438552986088946+0.j,0.029781366035506265+0.j,0.015410533739806657+0.j,0.007580284246557496+0.j,0.0035614265200006674+0.j,0.001604504193747816+0.j,0.0006954523037379601+0.j,0.0002908182082702378+0.j,0.00011761256108428362+0.j,0.00004609765910282092+0.j,0.000017542931399038844+0.j,6.492882941992e-6+0.j,2.3405763988617114e-6+0.j,8.228697839870793e-7+0.j,2.824753552037252e-7+0.j,9.478548483141398e-8+0.j,3.112034839728568e-8+0.j,1.0006495099230185e-8+0.j,3.153671476909023e-9+0.j,9.749491086898909e-10+0.j,2.9586106045039753e-10+0.j,8.8190391521503e-11+0.j,2.5837456475199203e-11+0.j,7.444283175542846e-12+0.j,2.11044568649016e-12+0.j,5.890099034566386e-13+0.j,1.6191006406604288e-13+0.j,4.385524632130256e-14+0.j,1.1709768741050009e-14+0.j,3.0833768389329905e-15+0.j,8.009761562899091e-16+0.j,2.0534392963256566e-16+0.j,5.1970888758058125e-17+0.j,1.2989540640837556e-17+0.j,3.2071215151062664e-18+0.j,7.824404812018575e-19+0.j,1.8867828651967019e-19+0.j,4.498235957690969e-20+0.j,1.0605279622136541e-20+0.j,2.4732425808179327e-21+0.j,5.706589899183964e-22+0.j,1.30301207989177e-22+0.j,2.9449274195860295e-23+0.j,6.589371242820145e-24+0.j,1.459963368007641e-24+0.j,3.203691161684253e-25+0.j,6.963844039666906e-26+0.j,1.4997305078582554e-26+0.j,3.2004904769592262e-27+0.j,6.769080655567924e-28+0.j,1.419125851601287e-28+0.j,2.94955225864884e-29+0.j,6.0785346767928824e-30+0.j,1.2422553108980318e-30+0.j,2.5179755678771254e-31+0.j,5.062656441802197e-32+0.j,1.0098281654530739e-32+0.j,1.998538979120516e-33+0.j,3.924878969544909e-34+0.j,7.649608596017897e-35+0.j,1.479792226310388e-35+0.j,2.8415721356793186e-36+0.j,5.417008239364563e-37+0.j,1.0252937219793323e-37+0.j,1.926943345932403e-38+0.j,3.596367613778089e-39+0.j,6.666151273866312e-40+0.j,1.2272768930692927e-40+0.j,2.2444272462456938e-41+0.j,4.07757851549102e-42+0.j,7.359871109067647e-43+0.j,1.3199134608951823e-43+0.j,2.352141574283162e-44+0.j,4.165419096852716e-45+0.j,7.331027320422641e-46+0.j,1.2823739403571934e-46+0.j,2.229668376961561e-47+0.j,3.8536554251284724e-48+0.j,6.621296479767784e-49+0.j
0.05655208683259215+0.j,-0.19572304715876346+0.j,0.3516963087911204+0.j,-0.2867787535485837+0.j,-0.07965955047855984+0.j,0.2899117413922667+0.j,0.036381417883269415+0.j,-0.2639540672672125+0.j,-0.12311187097657886+0.j,0.1838005959951111+0.j,0.245601044403021+0.j,0.0355700175766009+0.j,-0.19943565154465967+0.j,-0.2614280498429495+0.j,-0.13894818990314275+0.j,0.05990686409815664+0.j,0.22440847608006084+0.j,0.3028200102136379+0.j,0.3002690906635724+0.j,0.24898860041030324+0.j,0.18190918387317548+0.j,0.12041662849847524+0.j,0.07349576878248593+0.j,0.04185917232509842+0.j,0.02244308474712415+0.j,0.011403999548910878+0.j,0.005521129774566817+0.j,0.002557862018240893+0.j,0.00113806877442272+0.j,0.0004877796351284573+0.j,0.0002019180477553336+0.j,0.00008091053504713218+0.j,0.000031446607612180876+0.j,0.00001187521657869436+0.j,4.364004067518645e-6+0.j,1.5628284497852034e-6+0.j,5.46093536555687e-7+0.j,1.8640096483673563e-7+0.j,6.221659516196157e-8+0.j,2.0326112863872524e-8+0.j,6.505365682006492e-9+0.j,2.0413050528078223e-9+0.j,6.284722153670536e-10+0.j,1.8997913982494888e-10+0.j,5.642169234138285e-11+0.j,1.647276483294357e-11+0.j,4.730531442229804e-12+0.j,1.3369152737090732e-12+0.j,3.7201621414075803e-13+0.j,1.019728821314337e-13+0.j,2.7546191842718977e-14+0.j,7.336198470853858e-15+0.j,1.927001433229259e-15+0.j,4.994066502987146e-16+0.j,1.2774370364550527e-16+0.j,3.226127410223127e-17+0.j,8.046688750886882e-18+0.j,1.982790547470569e-18+0.j,4.828192611859381e-19+0.j,1.162141246021017e-19+0.j,2.7657504094319466e-20+0.j,6.5096104344484465e-21+0.j,1.5156136810715864e-21+0.j,3.4915056571399494e-22+0.j,7.960178914589987e-23+0.j,1.7964289709402175e-23+0.j,4.013858906372318e-24+0.j,8.881028746894701e-25+0.j,1.946232216690049e-25+0.j,4.2250738825988225e-26+0.j,9.087772127195351e-27+0.j,1.9370307567986926e-27+0.j,4.092055409783536e-28+0.j,8.56919255097339e-29+0.j,1.7790858474946646e-29+0.j,3.662482243042766e-30+0.j,7.477160475998311e-31+0.j,1.514047075639108e-31+0.j,3.041169501754456e-32+0.j,6.060322236569133e-33+0.j,1.1982797194360631e-33+0.j,2.3511483259446727e-34+0.j,4.5783768667137636e-35+0.j,8.849151147793492e-36+0.j,1.6978436649637813e-36+0.j,3.2340436438989663e-37+0.j,6.116330176520663e-38+0.j,1.1486199552809074e-38+0.j,2.1421234950590454e-39+0.j,3.96767905523828e-40+0.j,7.299489922102117e-41+0.j,1.3339865282288847e-41+0.j,2.421872691201111e-42+0.j,4.368467572360776e-43+0.j,7.829263727759814e-44+0.j,1.3943181538594796e-44+0.j,2.4676654114111092e-45+0.j,4.340377822775884e-46+0.j,7.587842271276714e-47+0.j,1.3185311518111381e-47+0.j
