0.03550995517177765+0.j,0.09174967352850022+0.j,0.16762698484042554+0.j,0.25005624742794186+0.j,0.3230443259403167+0.j,0.3732772472356215+0.j,0.39374068913353727+0.j,0.38451711980329045+0.j,0.3512570831771325+0.j,0.3025228892402624+0.j,0.24717961019065868+0.j,0.19256205142443467+0.j,0.1436264692765867+0.j,0.10292413170704418+0.j,0.07107348279359493+0.j,0.04741506732840889+0.j,0.03062744606877795+0.j,0.019192905573933695+0.j,0.011688502596092415+0.j,0.006928456278057073+0.j,0.0040029105596228725+0.j,0.0022569432683994793+0.j,0.001243264994302373+0.j,0.0006698139546777185+0.j,0.0003532669216503185+0.j,0.00018255232693504094+0.j,0.00009250284769711517+0.j,0.00004599680056199129+0.j,0.000022459651441135237+0.j,0.000010776020691091493+0.j,5.0833755155748e-6+0.j,2.3589880963780823e-6+0.j,1.0774699425700916e-6+0.j,4.846214106143762e-7+0.j,2.147422713686796e-7+0.j,9.378598063070526e-8+0.j,4.0386951878668043e-8+0.j,1.7155153897853296e-8+0.j,7.190469089515405e-9+0.j,2.9749476213932775e-9+0.j,1.215356621841604e-9+0.j,4.904177796590684e-10+0.j,1.9552215041410784e-10+0.j,7.703997635908436e-11+0.j,3.0008494385828126e-11+0.j,1.1558257158077059e-11+0.j,4.4031942034435145e-12+0.j,1.6594849383702517e-12+0.j,6.18880928907554e-13+0.j,2.2843543011128574e-13+0.j,8.347047113663318e-14+0.j,3.019966881651871e-14+0.j,1.0820688924667242e-14+0.j,3.840355076407702e-15+0.j,1.3502957613948844e-15+0.j,4.704375322974326e-16+0.j,1.6242854470889228e-16+0.j,5.558777985891478e-17+0.j,1.8859046689268557e-17+0.j,6.343780292413549e-18+0.j,2.116054805946038e-18+0.j,7.000295898747573e-19+0.j,2.2970738435234295e-19+0.j,7.477545862572692e-20+0.j,2.4150354047429613e-20+0.j,7.739648317124071e-21+0.j,2.4615216671754296e-21+0.j,7.769993672400571e-22+0.j,2.434560729117896e-22+0.j,7.572695088515997e-23+0.j,2.3385995082243808e-23+0.j,7.171022467664316e-24+0.j,2.1835806571092273e-24+0.j,6.603317994595257e-25+0.j,1.983356371436729e-25+0.j,5.917312800512315e-26+0.j,1.7537679734803168e-26+0.j,5.1639398613182005e-27+0.j,1.5107349555272398e-27+0.j,4.391664308532118e-28+0.j,1.268640425040786e-28+0.j,3.6420880429316646e-29+0.j,1.0391970792864458e-29+0.j,2.9472248802488685e-30+0.j,8.308603520938676e-31+0.j,2.3284824877697186e-31+0.j,6.487511697490746e-32+0.j,1.7971028426578053e-32+0.j,4.9497811635783765e-33+0.j,1.3556431965043948e-33+0.j,3.6921432921554625e-34+0.j,1.0000282186664313e-34+0.j,2.693845877604458e-35+0.j,7.217481413706154e-36+0.j,1.923428960972405e-36+0.j,5.098809094936293e-37+0.j,1.3445827609828275e-37+0.j,3.5274110839747893e-38+0.j,9.206561125344616e-39+0.j,2.3907504553650863e-39+0.j
-0.09174967352850022+0.j,-0.2015504002092614+0.j,-0.30335649264790104+0.j,-0.35575019741743824+0.j,-0.33456080441696107+0.j,-0.24211470680083322+0.j,-0.1029978855283405+0.j,0.04823488267710285+0.j,0.1800099838601196+0.j,0.2721206901763475+0.j,0.31800530089810264+0.j,0.3222653386311654+0.j,0.29595627900126714+0.j,0.2519199775921826+0.j,0.20146907155672475+0.j,0.15275663094144065+0.j,0.1105258923698008+0.j,0.07669007849879887+0.j,0.05122816134121927+0.j,0.0330474413793426+0.j,0.020642385067079813+0.j,0.012512210916697184+0.j,0.007373687396530201+0.j,0.004231842049412426+0.j,0.002368643188437019+0.j,0.0012946607827811019+0.j,0.0006918314906165973+0.j,0.0003618135916757514+0.j,0.00018536154339671132+0.j,0.00009310613013981231+0.j,0.00004588840627117799+0.j,0.00002220794661517206+0.j,0.000010560513784370331+0.j,4.937441730715066e-6+0.j,2.270958788557022e-6+0.j,1.0281106989491212e-6+0.j,4.583651564528704e-7+0.j,2.0133920925719488e-7+0.j,8.717292897007373e-8+0.j,3.721787488279429e-8+0.j,1.5675014835202985e-8+0.j,6.514951084809579e-9+0.j,2.6730855549709784e-9+0.j,1.083070648677288e-9+0.j,4.3349024476121144e-10+0.j,1.7143918397985924e-10+0.j,6.701505852386366e-11+0.j,2.5899045746483512e-11+0.j,9.898200899831454e-12+0.j,3.741941140657352e-12+0.j,1.399613643530709e-12+0.j,5.180692980115505e-13+0.j,1.898147018698715e-13+0.j,6.885319759751769e-14+0.j,2.4731872989620335e-14+0.j,8.798557454522442e-15+0.j,3.100753600913731e-15+0.j,1.0826823995357585e-15+0.j,3.746164178457186e-16+0.j,1.2846819623994986e-16+0.j,4.367130497158817e-17+0.j,1.471819860923186e-17+0.j,4.9185266996317035e-18+0.j,1.6300430075548452e-18+0.j,5.358046293919741e-19+0.j,1.747088824850703e-19+0.j,5.651718624230963e-20+0.j,1.8140832993811272e-20+0.j,5.778265627048967e-21+0.j,1.826636752161033e-21+0.j,5.73153018029883e-22+0.j,1.7852560087883634e-22+0.j,5.520626601138378e-23+0.j,1.6950373649787947e-23+0.j,5.1679346023842226e-24+0.j,1.5647470550855521e-24+0.j,4.705459819133516e-25+0.j,1.4055006525076724e-25+0.j,4.170328536427941e-26+0.j,1.2292999506002446e-26+0.j,3.600236047431026e-27+0.j,1.0476730846630784e-27+0.j,3.0295460284319317e-28+0.j,8.706039875398884e-29+0.j,2.4865007426192598e-29+0.j,7.058526869255518e-30+0.j,1.9917232323933863e-30+0.j,5.586817439837764e-31+0.j,1.5579407756689197e-31+0.j,4.319346742973029e-32+0.j,1.1906794466086296e-32+0.j,3.263695604060381e-33+0.j,8.895905009288037e-34+0.j,2.4113675281303103e-34+0.j,6.500637417582226e-35+0.j,1.7429849846907165e-35+0.j,4.648382529636923e-36+0.j,1.233120136322666e-36+0.j,3.2540821496810797e-37+0.j,8.54269694287717e-38+0.j
0.16762698484042554+0.j,0.30335649264790104+0.j,0.3526830072648111+0.j,0.2784225867054205+0.j,0.10813704374883384+0.j,-0.08664263529765484+0.j,-0.23117746465777433+0.j,-0.2808167044296183+0.j,-0.23240912516601386+0.j,-0.11530664276118235+0.j,0.027483528275107562+0.j,0.1570086001554557+0.j,0.248672451011746+0.j,0.29428471216650504+0.j,0.2984328897681825+0.j,0.2726588593290151+0.j,0.2301297939760687+0.j,0.18212253042992307+0.j,0.13647619974345335+0.j,0.0975180028262316+0.j,0.06679147354336006+0.j,0.044029117982390696+0.j,0.02802655540896652+0.j,0.017273799852576058+0.j,0.01033201122004133+0.j,0.006009068378674047+0.j,0.003403987205121359+0.j,0.0018809164715157664+0.j,0.0010151262888109796+0.j,0.0005357304925636601+0.j,0.0002767602075029445+0.j,0.0001400888374947599+0.j,0.00006953768964311323+0.j,0.00003387628590756453+0.j,0.00001620854386904928+0.j,7.62174024201896e-6+0.j,3.52446948624928e-6+0.j,1.603655621103708e-6+0.j,7.183520105187374e-7+0.j,3.1694803953763523e-7+0.j,1.3780508772634532e-7+0.j,5.9068809032254425e-8+0.j,2.497151953375357e-8+0.j,1.0415813835258935e-8+0.j,4.288063397066017e-9+0.j,1.7430047671737369e-9+0.j,6.997566889502186e-10+0.j,2.775498992506203e-10+0.j,1.0879484502182818e-10+0.j,4.2157054868764344e-11+0.j,1.6152606522615806e-11+0.j,6.121187974127138e-12+0.j,2.294853314225759e-12+0.j,8.513359422505675e-13+0.j,3.125864882497427e-13+0.j,1.1362003987607105e-13+0.j,4.0892501816011946e-14+0.j,1.4575429765143855e-14+0.j,5.1459976071570605e-15+0.j,1.7999760993057717e-15+0.j,6.238616581480358e-16+0.j,2.142924627456341e-16+0.j,7.296129566073495e-17+0.j,2.462706817576958e-17+0.j,8.241998721476887e-18+0.j,2.7353625962695045e-18+0.j,9.00369016996464e-19+0.j,2.939734976873832e-19+0.j,9.522141235366557e-20+0.j,3.060235388314153e-20+0.j,9.759376126956987e-21+0.j,3.088786312640005e-21+0.j,9.702915579229301e-22+0.j,3.025615312578343e-22+0.j,9.36632625317554e-23+0.j,2.8788208479914976e-23+0.j,8.786059449398178e-24+0.j,2.6628755587555214e-24+0.j,8.015428232166364e-25+0.j,2.3964172983340743e-25+0.j,7.117011116963948e-26+0.j,2.0997659398318537e-26+0.j,6.154881767962261e-27+0.j,1.7925888434792267e-27+0.j,5.187874110705285e-28+0.j,1.4920406214007127e-28+0.j,4.26469704796733e-29+0.j,1.2115603363071533e-29+0.j,3.42123910175125e-30+0.j,9.603615020752094e-31+0.j,2.67996831585975e-31+0.j,7.435293602698142e-32+0.j,2.0510175493745398e-32+0.j,5.6256407256668355e-33+0.j,1.5343834083941878e-33+0.j,4.161811168093846e-34+0.j,1.1226493034581657e-34+0.j,3.0119323425029436e-35+0.j,8.037318970477734e-36+0.j,2.1333743481744537e-36+0.j
-0.25005624742794186+0.j,-0.35575019741743824+0.j,-0.2784225867054205+0.j,-0.06265171522641001+0.j,0.160182119039928+0.j,0.26885279872129786+0.j,0.22232599019122415+0.j,0.065776718682136+0.j,-0.1118772580011457+0.j,-0.2305366277885141+0.j,-0.2515185032141891+0.j,-0.18158940490487796+0.j,-0.05693798926015277+0.j,0.07865606182509106+0.j,0.19054270098042356+0.j,0.2605795011185363+0.j,0.2863843377826291+0.j,0.2761386197982003+0.j,0.24251996353469707+0.j,0.19798585056592155+0.j,0.15215474080347036+0.j,0.11103353529790971+0.j,0.07742301966560072+0.j,0.05183396176159658+0.j,0.03344498688522786+0.j,0.02086196640251696+0.j,0.012612346948739764+0.j,0.00740611913695652+0.j,0.004231988012679332+0.j,0.0023569841096775664+0.j,0.00128127368722538+0.j,0.0006806831643566287+0.j,0.0003537959211140257+0.j,0.00018009574000967505+0.j,0.00008986560335492232+0.j,0.00004399304543536837+0.j,0.00002114488281134357+0.j,9.985289289566715e-6+0.j,4.635856175520848e-6+0.j,2.117250241437825e-6+0.j,9.517609404434953e-7+0.j,4.213286834958825e-7+0.j,1.8376417611473316e-7+0.j,7.900293806206521e-8+0.j,3.3492844927970404e-8+0.j,1.4007484355384305e-8+0.j,5.781366695701709e-9+0.j,2.355683869643272e-9+0.j,9.479057353574793e-10+0.j,3.7680167357201526e-10+0.j,1.480099309946207e-10+0.j,5.746766839632373e-11+0.j,2.206120822865163e-11+0.j,8.375692664269855e-12+0.j,3.145614050800093e-12+0.j,1.1689235723982485e-12+0.j,4.2989360702823066e-13+0.j,1.565034992761673e-13+0.j,5.641120597743315e-14+0.j,2.0135914793675418e-14+0.j,7.119097068371553e-15+0.j,2.4934789176187096e-15+0.j,8.653470705796628e-16+0.j,2.976134232657615e-16+0.j,1.0145261820597987e-16+0.j,3.428396037394396e-17+0.j,1.1486869370629158e-17+0.j,3.8164452972378036e-18+0.j,1.2575479964363994e-18+0.j,4.1101502830163713e-19+0.j,1.3326493991622664e-19+0.j,4.2870128899217133e-20+0.j,1.3684475916027638e-20+0.j,4.334990792743865e-21+0.j,1.3629669864948156e-21+0.j,4.253717271583346e-22+0.j,1.3179093614041476e-22+0.j,4.053985699313044e-23+0.j,1.2382359180512652e-23+0.j,3.755714623719111e-24+0.j,1.131337113270987e-24+0.j,3.384876509173214e-25+0.j,1.0059697614220296e-25+0.j,2.9700051606301156e-26+0.j,8.71159149087201e-27+0.j,2.5388828729757005e-27+0.j,7.352390828743703e-28+0.j,2.1158760772244597e-28+0.j,6.051481126114466e-29+0.j,1.720189073603427e-29+0.j,4.8603343968663036e-30+0.j,1.3650960439181134e-30+0.j,3.811520207718092e-31+0.j,1.0580381850746356e-31+0.j,2.9201286348528515e-32+0.j,8.01362281964771e-33+0.j,2.186805584815381e-33+0.j,5.934351506211563e-34+0.j,1.6015666427807055e-34+0.j,4.2988437788951257e-35+0.j
0.3230443259403167+0.j,0.33456080441696107+0.j,0.10813704374883384+0.j,-0.160182119039928+0.j,-0.2695888551907158+0.j,-0.16823828600573673+0.j,0.0420561093716787+0.j,0.2091335757593409+0.j,0.23755506286636296+0.j,0.13001130305861036+0.j,-0.03957701929451294+0.j,-0.18250332486997822+0.j,-0.24096464763214773+0.j,-0.20426113552769473+0.j,-0.09900755286231751+0.j,0.032345176999836155+0.j,0.15118290161789807+0.j,0.2336566426884973+0.j,0.2724701703762971+0.j,0.2727847306578742+0.j,0.24614314320264877+0.j,0.20518756741179073+0.j,0.16037495698262566+0.j,0.11869027634050877+0.j,0.08375962584529595+0.j,0.05666117148016583+0.j,0.03689406433479249+0.j,0.023199972190628578+0.j,0.014127500631457636+0.j,0.008350020167034287+0.j,0.004799606460770765+0.j,0.002687549499536259+0.j,0.0014681985007456656+0.j,0.0007835381355644954+0.j,0.0004089686256318616+0.j,0.00020899201183865519+0.j,0.000104662344643678+0.j,0.00005140978858092591+0.j,0.00002478772789017567+0.j,0.000011740208962629209+0.j,5.465765893617608e-6+0.j,2.502812874662983e-6+0.j,1.1278584887659056e-6+0.j,5.004483035154745e-7+0.j,2.187541439038477e-7+0.j,9.424233509364155e-8+0.j,4.003282015593414e-8+0.j,1.6774250066715093e-8+0.j,6.935741539672952e-9+0.j,2.8308850247699962e-9+0.j,1.1409830399082055e-9+0.j,4.542594512756671e-10+0.j,1.787020448550205e-10+0.j,6.948356462230204e-11+0.j,2.6710483129878518e-11+0.j,1.0154132332912823e-11+0.j,3.8183377105973125e-12+0.j,1.4206279986938108e-12+0.j,5.230706868876798e-13+0.j,1.9063802810521951e-13+0.j,6.878899624685339e-14+0.j,2.457967067832728e-14+0.j,8.698905993847655e-15+0.j,3.0497569136050922e-15+0.j,1.0593884107502074e-15+0.j,3.64677588147095e-16+0.j,1.2442237226574423e-16+0.j,4.2081624319952566e-17+0.j,1.411099761593156e-17+0.j,4.6920042730282496e-18+0.j,1.547236026624728e-18+0.j,5.060718247341052e-19+0.j,1.6420376148354544e-19+0.j,5.2859790038865897e-20+0.j,1.6884701570309038e-20+0.j,5.3522881216825155e-21+0.j,1.683893422112522e-21+0.j,5.258574858659705e-22+0.j,1.6302255683057316e-22+0.j,5.0176450315072104e-23+0.j,1.5334507100586707e-23+0.j,4.653729334828722e-24+0.j,1.4026081320199894e-24+0.j,4.198719347497175e-25+0.j,1.248483459474886e-25+0.j,3.687850365131832e-26+0.j,1.0822470034110478e-26+0.j,3.155579606159839e-27+0.j,9.142555734995273e-28+0.j,2.6322490095517833e-28+0.j,7.531673109515218e-29+0.j,2.1418768220882656e-29+0.j,6.054365435352886e-30+0.j,1.7011619477236572e-30+0.j,4.751782880371977e-31+0.j,1.3195677404229063e-31+0.j,3.6433468873626434e-32+0.j,1.0002117678198291e-32+0.j,2.7304498790932618e-33+0.j,7.412331560639523e-34+0.j
-0.3732772472356215+0.j,-0.24211470680083322+0.j,0.08664263529765484+0.j,0.26885279872129786+0.j,0.16823828600573673+0.j,-0.07518976120550537+0.j,-0.23289158157311735+0.j,-0.19189208193889998+0.j,-0.009959154654207152+0.j,0.16848569041018174+0.j,0.22959493609104692+0.j,0.15218011945405793+0.j,-0.004298636417821834+0.j,-0.1525203754446103+0.j,-0.22739117128103017+0.j,-0.20886091671560994+0.j,-0.11683081059967539+0.j,0.008777586856507256+0.j,0.1284934245147312+0.j,0.2159397849246739+0.j,0.2611514185187859+0.j,0.26734939922194456+0.j,0.245092043698765+0.j,0.20681952144972995+0.j,0.1632532413912344+0.j,0.1218203161950538+0.j,0.08657631305523635+0.j,0.05892652403281474+0.j,0.038576848213473354+0.j,0.02437509088452557+0.j,0.014907350489379996+0.j,0.008845464184266585+0.j,0.005102520969177451+0.j,0.0028664930704443516+0.j,0.0015706548290281394+0.j,0.0008405393127327286+0.j,0.0004398472277590211+0.j,0.00022530842312146+0.j,0.0001130848230201455+0.j,0.000055662562154679825+0.j,0.000026890640965695242+0.j,0.000012759574983163203+0.j,5.95060202040048e-6+0.j,2.729263067312239e-6+0.j,1.2317994864870095e-6+0.j,5.473655510298756e-7+0.j,2.3959329015463197e-7+0.j,1.0335568095171933e-7+0.j,4.395887369439309e-8+0.j,1.8441221864632982e-8+0.j,7.633640234651476e-9+0.j,3.1191114729734845e-9+0.j,1.2584527602472414e-9+0.j,5.015235481400174e-10+0.j,1.9748237003655152e-10+0.j,7.685556541722005e-11+0.j,2.95701428554899e-11+0.j,1.1250658349831123e-11+0.j,4.2340771989713606e-12+0.j,1.5765248524413163e-12+0.j,5.809039162800768e-13+0.j,2.1186786088544506e-13+0.j,7.650237884824978e-14+0.j,2.7354063467726238e-14+0.j,9.687020275118091e-15+0.j,3.398294814628227e-15+0.j,1.1811696050668243e-15+0.j,4.0683541026034753e-16+0.j,1.3888412534681079e-16+0.j,4.699842549030306e-17+0.j,1.5768043475923368e-17+0.j,5.24566683648486e-18+0.j,1.7306703441697362e-18+0.j,5.663422814038668e-19+0.j,1.8384542453715642e-19+0.j,5.920960687297872e-20+0.j,1.8921324246378485e-20+0.j,6.000447402518071e-21+0.j,1.8885983253731247e-21+0.j,5.900230319147783e-22+0.j,1.8298680068176816e-22+0.j,5.634282304541687e-23+0.j,1.7225455765252706e-23+0.j,5.229498590304516e-24+0.j,1.576700735792588e-24+0.j,4.721498603694074e-25+0.j,1.4044043730061363e-25+0.j,4.149783412092061e-26+0.j,1.2181978267092066e-26+0.j,3.553092501279979e-27+0.j,1.0297403017776086e-27+0.j,2.9656280072249095e-28+0.j,8.488046959578515e-29+0.j,2.4145405947879912e-29+0.j,6.826994618981858e-30+0.j,1.918778277865099e-30+0.j,5.3610679394907605e-31+0.j,1.4891535188626696e-31+0.j,4.11262317523959e-32+0.j,1.129324112723378e-32+0.j
0.39374068913353727+0.j,0.1029978855283405+0.j,-0.23117746465777433+0.j,-0.22232599019122415+0.j,0.0420561093716787+0.j,0.23289158157311735+0.j,0.17046917595472352+0.j,-0.04913985563672008+0.j,-0.2110727645891969+0.j,-0.18991967251112782+0.j,-0.024667475177548248+0.j,0.15035022322242766+0.j,0.2197494809346908+0.j,0.1545542775208509+0.j,0.0068782668965668365+0.j,-0.13922612394528278+0.j,-0.21783285320080664+0.j,-0.20591434127971628+0.j,-0.12033433955398326+0.j,0.000877899118984824+0.j,0.11878229684153287+0.j,0.20656379933687366+0.j,0.25340688297038994+0.j,0.2617056865864002+0.j,0.24143609122023965+0.j,0.20474065256431648+0.j,0.16226669485174466+0.j,0.1214991575805071+0.j,0.08660417020306507+0.j,0.05909923776826125+0.j,0.03877977342851952+0.j,0.02455447748758069+0.j,0.01504547810464508+0.j,0.008942835221037003+0.j,0.00516685862864942+0.j,0.002906873270194751+0.j,0.001594932320615231+0.j,0.0008546026198569898+0.j,0.00044772951470259414+0.j,0.00022959681868056018+0.j,0.00011535530397898192+0.j,0.00005683480258155214+0.j,0.00002748184210831546+0.j,0.000013051252826911272+0.j,6.091551326171292e-6+0.j,2.796049132901143e-6+0.j,1.2628585423552367e-6+0.j,5.615541761783036e-7+0.j,2.459652672221911e-7+0.j,1.0617075667625531e-7+0.j,4.518309780968788e-8+0.j,1.896559012941884e-8+0.j,7.85497311575538e-9+0.j,3.2112203215802448e-9+0.j,1.2962620881237164e-9+0.j,5.16838701156262e-10+0.j,2.0360642229198126e-10+0.j,7.927387035365294e-11+0.j,3.0513524684190526e-11+0.j,1.1614329621010306e-11+0.j,4.3726596562519214e-12+0.j,1.628741706995625e-12+0.j,6.003635681589763e-13+0.j,2.1904239875486913e-13+0.j,7.91199245122693e-14+0.j,2.829929421759967e-14+0.j,1.0024946291732964e-14+0.j,3.517924278639418e-15+0.j,1.2231141826656069e-15+0.j,4.214040563358821e-16+0.j,1.438977202189236e-16+0.j,4.8708218711622676e-17+0.j,1.6345975491607544e-17+0.j,5.4393180803584706e-18+0.j,1.7950047080456057e-18+0.j,5.875361935956874e-19+0.j,1.9076992461883662e-19+0.j,6.145367669752495e-20+0.j,1.9642787561108808e-20+0.j,6.2305806299591225e-21+0.j,1.9614411685669434e-21+0.j,6.129048425560609e-22+0.j,1.9012093901924583e-22+0.j,5.855077870409655e-23+0.j,1.7903854940774998e-23+0.j,5.436452376633331e-24+0.j,1.6393909954313312e-24+0.j,4.910084646959909e-25+0.j,1.4607479838053452e-25+0.j,4.316987566494871e-26+0.j,1.2674876362744874e-26+0.j,3.697441639126413e-27+0.j,1.0717409920407018e-27+0.j,3.087056610840337e-28+0.j,8.836901254595849e-29+0.j,2.514140941858008e-29+0.j,7.109616392702584e-30+0.j,1.9984880878381326e-30+0.j,5.584534154889869e-31+0.j,1.5514319489780405e-31+0.j
-0.38451711980329045+0.j,0.04823488267710285+0.j,0.2808167044296183+0.j,0.065776718682136+0.j,-0.2091335757593409+0.j,-0.19189208193889998+0.j,0.04913985563672008+0.j,0.21845790630047845+0.j,0.15359556586918383+0.j,-0.05386330794561569+0.j,-0.20290779862352679+0.j,-0.17775051188519045+0.j,-0.01774709019688637+0.j,0.14853429582153077+0.j,0.21185561528177638+0.j,0.14603343525350324+0.j,0.0022398971947555023+0.j,-0.13837728698262225+0.j,-0.21268208701241684+0.j,-0.19910923435665323+0.j,-0.11451584275585813+0.j,0.004012032443866384+0.j,0.11872777461042473+0.j,0.20376388126669556+0.j,0.2488044377157711+0.j,0.25632682285450775+0.j,0.23612054119244336+0.j,0.2000324822082169+0.j,0.15842289024692213+0.j,0.11855940371284439+0.j,0.08447570754221519+0.j,0.0576295424645152+0.j,0.037806650803797213+0.j,0.023934007900561792+0.j,0.01466322648031125+0.j,0.00871466878988801+0.j,0.005034598695610303+0.j,0.0028322749414449607+0.j,0.001553922615697265+0.j,0.000832596694736507+0.j,0.0004361883233601608+0.j,0.00022367412075894813+0.j,0.00011237819951844507+0.j,0.000055367642134680905+0.j,0.0000267723687650311+0.j,0.00001271435125709041+0.j,5.934339950277211e-6+0.j,2.723911830586527e-6+0.j,1.2302906011028124e-6+0.j,5.470792737554273e-7+0.j,2.396286213235692e-7+0.j,1.0343718736163871e-7+0.j,4.402051892906358e-8+0.j,1.8477927980635697e-8+0.j,7.653140444493613e-9+0.j,3.1287683288457575e-9+0.j,1.2630037597764165e-9+0.j,5.035881733339029e-10+0.j,1.9839044498560632e-10+0.j,7.724461287290356e-11+0.j,2.973304742035308e-11+0.j,1.1317490131056286e-11+0.j,4.260990679548376e-12+0.j,1.5871794816633286e-12+0.j,5.850554571362652e-13+0.j,2.134615833676147e-13+0.j,7.71056462417413e-14+0.j,2.7579388448772093e-14+0.j,9.77011592495117e-15+0.j,3.428567483220318e-15+0.j,1.1920697879180984e-15+0.j,4.10716133359251e-16+0.j,1.4025076531565184e-16+0.j,4.7474647579535187e-17+0.j,1.5932297933883842e-17+0.j,5.301759236058468e-18+0.j,1.74964122021579e-18+0.j,5.726981671542192e-19+0.j,1.859553712195288e-19+0.j,5.990378093961493e-20+0.j,1.914771347102617e-20+0.j,6.073648453422662e-21+0.j,1.9120693536232995e-21+0.j,5.9748708901329585e-22+0.j,1.8534139874483135e-22+0.j,5.707975104662461e-23+0.j,1.7454312678160023e-23+0.j,5.3000320242186945e-24+0.j,1.5982770197126988e-24+0.j,4.787017264356673e-25+0.j,1.4241565021949098e-25+0.j,4.2089089386141744e-26+0.j,1.235772933628756e-26+0.j,3.604976156874702e-27+0.j,1.0449534409393027e-27+0.j,3.0099385622640383e-28+0.j,8.616261857395792e-29+0.j,2.4514004953462407e-29+0.j,6.932286346720077e-30+0.j,1.948666324874393e-30+0.j
0.3512570831771325+0.j,-0.1800099838601196+0.j,-0.23240912516601386+0.j,0.1118772580011457+0.j,0.23755506286636296+0.j,0.009959154654207152+0.j,-0.2110727645891969+0.j,-0.15359556586918383+0.j,0.07814807956571343+0.j,0.21211692833671209+0.j,0.1251356313582601+0.j,-0.07555507058212975+0.j,-0.2014870288817971+0.j,-0.15830953721408086+0.j,0.0029619168935862304+0.j,0.15669344179582478+0.j,0.20447631456394524+0.j,0.1296730846936427+0.j,-0.013280459995469505+0.j,-0.14587846376805058+0.j,-0.21020891275643636+0.j,-0.18920186957119478+0.j,-0.10180483333537366+0.j,0.015174062964372124+0.j,0.12564609203729604+0.j,0.20567324727553665+0.j,0.24640321084984085+0.j,0.2510510991322178+0.j,0.22950691105509877+0.j,0.1933239673759736+0.j,0.15242058669930025+0.j,0.11364590549738002+0.j,0.08072264116072127+0.j,0.05492191134071281+0.j,0.03594633744530913+0.j,0.022709472966533646+0.j,0.013887489193081375+0.j,0.008240025619549736+0.j,0.004753289010029535+0.j,0.002670389652778204+0.j,0.0014632839863549527+0.j,0.000783136602044383+0.j,0.00040984410653392906+0.j,0.00020995969633115283+0.j,0.00010539202342263156+0.j,0.00005188166491276431+0.j,0.000025066913019719514+0.j,0.000011895591746808816+0.j,5.548321403898702e-6+0.j,2.5450559897298895e-6+0.j,1.1487970061655347e-6+0.j,5.105425536992496e-7+0.j,2.2350129487433652e-7+0.j,9.642512480520512e-8+0.j,4.1015907507974786e-8+0.j,1.720856801886436e-8+0.j,7.124186693181078e-9+0.j,2.911268788378285e-9+0.j,1.1747226244796919e-9+0.j,4.682048705347793e-10+0.j,1.8438189208038802e-10+0.j,7.176451305654936e-11+0.j,2.7614136435299838e-11+0.j,1.0507484116214783e-11+0.j,3.954772281378976e-12+0.j,1.4726670945610215e-12+0.j,5.42685572087922e-13+0.j,1.979467751527493e-13+0.j,7.148202512985829e-14+0.j,2.5561216120355747e-14+0.j,9.0528814827186e-15+0.j,3.1760978111617267e-15+0.j,1.1040290727423727e-15+0.j,3.802959350069162e-16+0.j,1.2983432078995623e-16+0.j,4.393933382567374e-17+0.j,1.4742819023960245e-17+0.j,4.904958325424032e-18+0.j,1.6183788864351098e-18+0.j,5.296334808726868e-19+0.j,1.7194091739842088e-19+0.j,5.537936235007606e-20+0.j,1.7698484004145678e-20+0.j,5.613017046544531e-21+0.j,1.766769744887779e-21+0.j,5.519965906031972e-22+0.j,1.7120393309049311e-22+0.j,5.2717960452764016e-23+0.j,1.6118188658041528e-23+0.j,4.8936238782209994e-24+0.j,1.475517448281316e-24+0.j,4.418745813569134e-25+0.j,1.3144223839273881e-25+0.j,3.8841087284609874e-26+0.j,1.1402668832169749e-26+0.j,3.325963862292595e-27+0.j,9.639635958684868e-28+0.j,2.7763301383478954e-28+0.j,7.946636124330526e-29+0.j,2.2606368643153972e-29+0.j
