0.24752012142391555+0.j,0.-0.41362728993419007j,-0.48875685525564494+0.j,0.+0.4715534315159178j,0.39400305481235753+0.j,0.-0.2944511548609622j,-0.20087982063660662+0.j,0.+0.12687789566735277j,0.07496173825679593+0.j,0.-0.041755825028882844j,-0.022065600156137545+0.j,0.+0.01111778002120638j,0.005363226380831851+0.j,0.-0.002485725272382933j,-0.00111016564882799+0.j,0.+0.00047900586466525233j,0.0002001149406806652+0.j,0.-0.00008110613924443034j,-0.00003194597529686006+0.j,0.+0.00001224723429425316j,4.576376042963748e-6+0.j,0.-1.6688247466395452e-6j,-5.945632554455534e-7+0.j,0.+2.0717284165242666e-7j,7.066850067469915e-8+0.j,0.-2.3618621588930795e-8j,-7.740456052358369e-9+0.j,0.+2.489334982373169e-9j,7.861456247165675e-10+0.j,0.-2.4395104222639064e-10j,-7.44287500659314e-11+0.j,0.+2.2338733849945553e-11j,6.599062472781529e-12+0.j,0.-1.9196583619583653e-12j,-5.501525896621328e-13+0.j,0.+1.5539885500395166e-13j,4.3280795977576504e-14+0.j,0.-1.1890306573210901e-14j,-3.223294069918786e-15+0.j,0.+8.62514293325202e-16j,2.2789509622074106e-16+0.j,0.-5.947599647238138e-17j,-1.5336129140933032e-17+0.j,0.+3.9082308115268455e-18j,9.845834721737725e-19+0.j,0.-2.4527029837087e-19j,-6.043168708032535e-20+0.j,0.+1.473039744547368e-20j,3.552978023895599e-21+0.j,0.-8.481900165561147e-22j,-2.004503548192686e-22+0.j,0.+4.6905137823836056e-23j,1.086969654217992e-23+0.j,0.-2.4950437199128566e-24j,-5.673877502402119e-25+0.j,0.+1.278489853353744e-25j,2.85497261772583e-26+0.j,0.-6.319215914154272e-27j,-1.386589390530459e-27+0.j,0.+3.016619556243931e-28j,6.507940776361599e-29+0.j,0.-1.3924427546343372e-29j,-2.955154423193123e-30+0.j,0.+6.221693040123539e-31j,1.2996226408707039e-31+0.j,0.-2.693762268304797e-32j,-5.54097221977164e-33+0.j,0.+1.1312204472320255e-33j,2.2924056244195243e-34+0.j,0.-4.611748286605324e-35j,-9.211179598300336e-36+0.j,0.+1.826773702132617e-36j,3.5976356478643125e-37+0.j,0.-7.036463236336322e-38j,-1.366901556968295e-38+0.j,0.+2.637577817279749e-39j,5.055884692417703e-40+0.j,0.-9.628319055438486e-41j,-1.8218048206405534e-41+0.j,0.+3.425208210552654e-42j,6.39942064482706e-43+0.j,0.-1.1882199058949177e-43j,-2.192747237995513e-44+0.j,0.+4.0220568195285626e-45j,7.333431398343538e-46+0.j,0.-1.329218710555992e-46j,-2.3952226808169414e-47+0.j,0.+4.291261143922205e-48j,7.644380276704124e-49+0.j,0.-1.3540850870482075e-49j,-2.3851921727908496e-50+0.j,0.+4.1783166976576335e-51j,7.279576526544897e-52+0.j,0.-1.2614304686758227e-52j,-2.174192859446998e-53+0.j,0.+3.72764836190691e-54j,6.3576702109538634e-55+0.j,0.-1.0787251498104264e-55j,-1.8209433770000952e-56+0.j,0.+3.058281934067255e-57j
0.-0.41362728993419007j,-0.4436864519814416+0.j,0.+0.23179717867646088j,-0.05854559622564955+0.j,0.+0.28469406470940667j,0.3889645537215146+0.j,0.-0.3855677247755728j,-0.3194542350120764+0.j,0.+0.2335974065496092j,0.1551076603384258+0.j,0.-0.09517000783868476j,-0.05460455532372673+0.j,0.+0.029550709801913915j,0.015183528217530497+0.j,0.-0.007445550590318058j,-0.003499193306719694+0.j,0.+0.0015816142796701684j,0.0006895597431064285+0.j,0.-0.00029071974970706877j,-0.00011878310212652268+0.j,0.+0.000047123781113542035j,0.000018182840761910054+0.j,0.-6.833915847250519e-6j,-2.505221667988126e-6+0.j,0.+8.968423932770733e-7j,3.138737669184133e-7+0.j,0.-1.074968483665351e-7j,-3.606069783475291e-8+0.j,0.+1.1858606019324197e-8j,3.82586069812621e-9+0.j,0.-1.211798081302421e-9j,-3.770718075952548e-10+0.j,0.+1.1533936378712283e-10j,3.4700814498167345e-11+0.j,0.-1.0274083538711098e-11j,-2.9950618374545647e-12+0.j,0.+8.600672187264246e-13j,2.4339708495358985e-13+0.j,0.-6.791037230408958e-14j,-1.8688129871610653e-14+0.j,0.+5.074187168158609e-15j,1.3598511379234398e-15+0.j,0.-3.598205276315553e-16j,-9.403473613845371e-17+0.j,0.+2.4278947211824556e-17j,6.194919076694255e-18+0.j,0.-1.5625175815980274e-18j,-3.89683019719977e-19+0.j,0.+9.61178570490812e-20j,2.345344811542944e-20+0.j,0.-5.662639439715787e-21j,-1.3531193659546981e-21+0.j,0.+3.2007356655356385e-22j,7.496315386702031e-23+0.j,0.-1.7386598547545243e-23j,-3.9942135872450244e-24+0.j,0.+9.090251668307281e-25j,2.0498575562133967e-25+0.j,0.-4.58086051614249e-26j,-1.0146492276213821e-26+0.j,0.+2.227910204904235e-27j,4.850175141968384e-28+0.j,0.-1.0470273638563068e-28j,-2.2416112955987967e-29+0.j,0.+4.760176374901662e-30j,1.0027741995099841e-30+0.j,0.-2.0958284278332234e-31j,-4.3464446212726676e-32+0.j,0.+8.945202195919276e-33j,1.8271488686578386e-33+0.j,0.-3.7045387556810515e-34j,-7.456208380749341e-35+0.j,0.+1.4899493187204255e-35j,2.956235926953338e-36+0.j,0.-5.824573609433067e-37j,-1.1396952919181574e-37+0.j,0.+2.2148988754274669e-38j,4.27562336706242e-39+0.j,0.-8.199061979282409e-40j,-1.562017385311793e-40+0.j,0.+2.956659566823839e-41j,5.560916872838173e-42+0.j,0.-1.039336206162087e-42j,-1.9304757977877874e-43+0.j,0.+3.5637280550261595e-44j,6.538965866617061e-45+0.j,0.-1.1926405025719487e-45j,-2.162404342605601e-46+0.j,0.+3.897815648170061e-47j,6.985414731972455e-48+0.j,0.-1.2447393052836126e-48j,-2.205505071373243e-49+0.j,0.+3.886052637610204e-50j,6.809373552374672e-51+0.j,0.-1.1866695929329476e-51j,-2.056848874819257e-52+0.j,0.+3.5460924648003433e-53j,6.081314788435251e-54+0.j,0.-1.037453894819117e-54j,-1.7607092773461255e-55+0.j
-0.48875685525564494+0.j,0.+0.23179717867646088j,-0.16978658399869012+0.j,0.+0.35307198410950996j,0.25360875134988864+0.j,0.-0.00947364033308546j,0.21810570368012208+0.j,0.-0.3438525700639188j,-0.36288138815722243+0.j,0.+0.31225415080193275j,0.23437497442474467+0.j,0.-0.15867074940752815j,-0.09883511858444272+0.j,0.+0.05739842092057542j,0.03137390981083681+0.j,0.-0.016255707622443456j,-0.008028321049690609+0.j,0.+0.0037963498424129676j,0.0017251543360509093+0.j,0.-0.0007557000701591732j,-0.0003199419987242501+0.j,0.+0.00013121300564346457j,0.0000522304601232203+0.j,0.-0.000020214676314615998j,-7.618601257276277e-6+0.j,0.+2.7999321784604536e-6j,1.004665825415725e-6+0.j,0.-3.523580260206531e-7j,-1.2091422182207814e-7+0.j,0.+4.06354520458883e-8j,1.3385590651602691e-8+0.j,0.-4.325292231983755e-9j,-1.3719980973773617e-9+0.j,0.+4.27506982295211e-10j,1.3093489751576718e-10+0.j,0.-3.9440502438892133e-11j,-1.1690684909443501e-11+0.j,0.+3.4116822498192557e-12j,9.806979625272114e-13+0.j,0.-2.778015190950669e-13j,-7.758001580625266e-14+0.j,0.+2.136751061128852e-14j,5.806443920182416e-15+0.j,0.-1.5573043299265238e-15j,-4.1237313270028514e-16+0.j,0.+1.0784501978818392e-16j,2.786346132264086e-17+0.j,0.-7.114121561214847e-18j,-1.795472808903454e-18+0.j,0.+4.480456833015307e-19j,1.1057606252300607e-19+0.j,0.-2.69960330721726e-20j,-6.521371634149274e-21+0.j,0.+1.5591003757393085e-21j,3.6897534454668024e-22+0.j,0.-8.645638581187061e-23j,-2.0061254898571778e-23+0.j,0.+4.610647891704263e-24j,1.0497529847205854e-24+0.j,0.-2.3681495169954077e-25j,-5.294204831090588e-26+0.j,0.+1.1730922156325004e-26j,2.576742718688872e-27+0.j,0.-5.611549666983264e-28j,-1.2117988853439189e-28+0.j,0.+2.595226661466243e-29j,5.5128485982337185e-30+0.j,0.-1.161689252796591e-30j,-2.428691229496426e-31+0.j,0.+5.038214163985953e-32j,1.0371816883691103e-32+0.j,0.-2.1191284689964136e-33j,-4.297667267941602e-34+0.j,0.+8.652243608018066e-35j,1.7293828598931952e-35+0.j,0.-3.432137840830022e-36j,-6.763833213876886e-37+0.j,0.+1.3237863094665401e-37j,2.573242877061127e-38+0.j,0.-4.968456968025681e-39j,-9.529695855729725e-40+0.j,0.+1.8158968362529756e-40j,3.4379124636819624e-41+0.j,0.-6.467343194435267e-42j,-1.2089810169033721e-42+0.j,0.+2.2459996825733142e-43j,4.1469599848497677e-44+0.j,0.-7.610486895442403e-45j,-1.3883187808534774e-45+0.j,0.+2.5176251798099365e-46j,4.538875792514142e-47+0.j,0.-8.135615253980445e-48j,-1.449927324268593e-48+0.j,0.+2.5694725952879425e-49j,4.528050172702286e-50+0.j,0.-7.935511113545036e-51j,-1.383124800238446e-51+0.j,0.+2.3977086370579243e-52j,4.1343310751706987e-53+0.j,0.-7.091083418261008e-54j
0.+0.4715534315159178j,-0.05854559622564955+0.j,0.+0.35307198410950996j,0.1708578568693342+0.j,0.+0.16301026261290144j,0.3182673061031865+0.j,0.-0.22382649838976107j,0.0014124307634743789+0.j,0.-0.21140032529892017j,-0.32726567439435794+0.j,0.+0.34397010618838464j,0.2957081033439141+0.j,0.-0.2219852110788986j,-0.15036361339338197+0.j,0.+0.09372516016208024j,0.05447066115120198+0.j,0.-0.029795211108672053j,-0.015448502047626976+0.j,0.+0.007634688209843037j,0.0036124425123753284+0.j,0.-0.0016425286154191654j,-0.0007198924352586773+0.j,0.+0.00030493446371665154j,0.000125116441954583+0.j,0.-0.00004982529956923187j,-0.000019291628184335+0.j,0.+7.273473878456172e-6j,2.6740418633375342e-6+0.j,0.-9.59813307170718e-7j,-3.36732441174668e-7+0.j,0.+1.1558614196421827e-7j,3.8855604644029954e-8+0.j,0.-1.2802639216360125e-8j,-4.137943450453901e-9+0.j,0.+1.3128767514810999e-9j,4.091755534030865e-10+0.j,0.-1.2534671584425241e-10j,-3.776473937170119e-11+0.j,0.+1.1196087082758913e-11j,3.267933419321068e-12+0.j,0.-9.39538394429057e-13j,-2.6618592250886826e-13+0.j,0.+7.434783710881012e-14j,2.048035206934504e-14+0.j,0.-5.566163233767787e-15j,-1.4930652198827975e-15+0.j,0.+3.9541466196815713e-16j,1.0342304077562874e-16+0.j,0.-2.6724211075462632e-17j,-6.8240417420861606e-18+0.j,0.+1.7224548724879693e-18j,4.2987096758176175e-19+0.j,0.-1.0610161807239357e-19j,-2.5906233161763448e-20+0.j,0.+6.258714659794408e-21j,1.4964447731810008e-21+0.j,0.-3.5417914649533697e-22j,-8.299662198513406e-23+0.j,0.+1.9260070813099748e-23j,4.426872240430574e-24+0.j,0.-1.0079900834081196e-24j,-2.27410904940635e-25+0.j,0.+5.084343692849651e-26j,1.126671530427867e-26+0.j,0.-2.4749492094820204e-27j,-5.390228937491495e-28+0.j,0.+1.164081147833883e-28j,2.493190631638978e-29+0.j,0.-5.296426567289724e-30j,-1.116150621350625e-30+0.j,0.+2.333621189822476e-31j,4.8412689294988603e-32+0.j,0.-9.96692723999218e-33j,-2.0365119303365602e-33+0.j,0.+4.130333062040052e-34j,8.31578106647375e-35+0.j,0.-1.6622139211638182e-35j,-3.298993031598569e-36+0.j,0.+6.501745320580376e-37j,1.2725499292602278e-37+0.j,0.-2.473757480777953e-38j,-4.7765771903260887e-39+0.j,0.+9.162052626615059e-40j,1.7459144191930311e-40+0.j,0.-3.3055536564138284e-41j,-6.218598457015616e-42+0.j,0.+1.1625266206056621e-42j,2.1597801918295346e-43+0.j,0.-3.987913959563255e-44j,-7.318871034891233e-45+0.j,0.+1.335168952754945e-45j,2.421325311205552e-46+0.j,0.-4.365410489767713e-47j,-7.824950538955863e-48+0.j,0.+1.3946060402525477e-48j,2.471514222360878e-49+0.j,0.-4.355558864366678e-50j,-7.633449206172805e-51+0.j,0.+1.3305165375830194e-51j,2.3065774948496636e-52+0.j
0.39400305481235753+0.j,0.+0.28469406470940667j,0.25360875134988864+0.j,0.+0.16301026261290144j,0.3070599013095087+0.j,0.-0.0836749286733588j,0.20277964105635254+0.j,0.-0.2972747720787481j,-0.17463653214520306+0.j,0.-0.043656023697353066j,-0.2300507342720638+0.j,0.+0.32333312636966743j,0.3267033236547211+0.j,0.-0.27455430220065496j,-0.20299318354215462+0.j,0.+0.13598542575436404j,0.0840461494312049+0.j,0.-0.048516517258223466j,-0.02639211322622585+0.j,0.+0.013621067005407286j,0.006705264132714617+0.j,0.-0.003162004944673872j,-0.0014335116289702903+0.j,0.+0.000626667019810189j,0.0002648402729905468+0.j,0.-0.0001084442686995721j,-0.000043106895854274305+0.j,0.+0.000016662763143453742j,6.272884707726495e-6+0.j,0.-2.303022068919606e-6j,-8.256026055080617e-7+0.j,0.+2.8931268195649006e-7j,9.920309364037872e-8+0.j,0.-3.331535282579221e-8j,-1.0967109939470773e-8+0.j,0.+3.541658133086746e-9j,1.122794119520149e-9+0.j,0.-3.4967309871895324e-10j,-1.0704393461840328e-10+0.j,0.+3.2229272608034536e-11j,9.549088345310888e-12+0.j,0.-2.785580812793913e-12j,-8.004201737883679e-13+0.j,0.+2.2665347577078277e-13j,6.327487600740469e-14+0.j,0.-1.7421959214838496e-14j,-4.732844646488614e-15+0.j,0.+1.2689988004418407e-15j,3.35938701560331e-16+0.j,0.-8.783296010479343e-17j,-2.2687446259594797e-17+0.j,0.+5.791218522706067e-18j,1.461269376834557e-18+0.j,0.-3.645699539879331e-19j,-8.995615489613647e-20+0.j,0.+2.1957591502272182e-20j,5.3032518185087e-21+0.j,0.-1.2676497317770676e-21j,-2.9994910810546275e-22+0.j,0.+7.027086447283154e-23j,1.630298364843592e-23+0.j,0.-3.746315576366518e-24j,-8.528357625412322e-25+0.j,0.+1.9236481248759156e-25j,4.299893532819342e-26+0.j,0.-9.52646254501447e-27j,-2.0922573875938515e-27+0.j,0.+4.555890687342791e-28j,9.83714923277873e-29+0.j,0.-2.1065120087279551e-29j,-4.4742090138200356e-30+0.j,0.+9.42721211019201e-31j,1.9706985149879841e-31+0.j,0.-4.08771390384982e-32j,-8.41426202958567e-33+0.j,0.+1.7190047724191795e-33j,3.485879850094298e-34+0.j,0.-7.017289007526106e-35j,-1.4024710155546657e-35+0.j,0.+2.7831118352740552e-36j,5.484323278313431e-37+0.j,0.-1.0732805215460217e-37j,-2.086134437797067e-38+0.j,0.+4.0276349802291266e-39j,7.724591840917561e-40+0.j,0.-1.4718258954939533e-40j,-2.786311413444687e-41+0.j,0.+5.2412043549866625e-42j,9.79705978658398e-43+0.j,0.-1.8199429556244524e-43j,-3.360086280747361e-44+0.j,0.+6.166037939833668e-45j,1.1247519543540441e-45+0.j,0.-2.0395439020230144e-46j,-3.6767602135486476e-47+0.j,0.+6.589963552154154e-48j,1.1743971906923365e-48+0.j,0.-2.0810832630811523e-49j,-3.6671942425038117e-50+0.j,0.+6.426511786581395e-51j
0.-0.2944511548609622j,0.3889645537215146+0.j,0.-0.00947364033308546j,0.3182673061031865+0.j,0.-0.0836749286733588j,0.2445269359432555+0.j,0.-0.24320503946209285j,0.01776910879445983+0.j,0.-0.24551465110570106j,-0.2669250449211035+0.j,0.+0.11018537186403034j,-0.09958313705641589+0.j,0.+0.2567496242223967j,0.3216100202048424+0.j,0.-0.3077138847628318j,-0.2499682252303203+0.j,0.+0.1804477341709439j,0.11871548848471326+0.j,0.-0.07232994416288918j,-0.04126823853175051+0.j,0.+0.02223107446848196j,0.011378634295989041+0.j,0.-0.005561368182665771j,-0.0026062115004857034+0.j,0.+0.001175034997330255j,0.0005111569637824899+0.j,0.-0.00021507581064428142j,-0.00008771875504218364+0.j,0.+0.00003474336597365442j,0.000013385984435661054+0.j,0.-5.024229554940809e-6j,-1.8395212371281529e-6+0.j,0.+6.577719622976763e-7j,2.2995972740544997e-7+0.j,0.-7.867973732483176e-8j,-2.636945047061925e-8+0.j,0.+8.664165849345154e-9j,2.7930082678829086e-9+0.j,0.-8.839848328999948e-10j,-2.7487146766431904e-10+0.j,0.+8.402180801539394e-11j,2.5262673517345713e-11+0.j,0.-7.47520046389575e-12j,-2.177907287088207e-12+0.j,0.+6.250755157438082e-13j,1.7680463757266488e-13+0.j,0.-4.930641166403345e-14j,-1.3562263295688281e-14+0.j,0.+3.6807911801756046e-15j,9.860140861603194e-16+0.j,0.-2.607971492981797e-16j,-6.812992888701242e-17+0.j,0.+1.7584064959783975e-17j,4.485093553630858e-18+0.j,0.-1.1308719977863449e-18j,-2.8194119903977456e-19+0.j,0.+6.952086570751684e-20j,1.6958483585110867e-20+0.j,0.-4.093297796312537e-21j,-9.77843345755157e-22+0.j,0.+2.312416710973834e-22j,5.414413169686937e-23+0.j,0.-1.2554786857403333e-23j,-2.8835062365997642e-24+0.j,0.+6.560907882114692e-25j,1.4791543426441086e-25+0.j,0.-3.304774599992992e-26j,-7.318443212584118e-27+0.j,0.+1.606613289322099e-27j,3.4969123317782166e-28+0.j,0.-7.547474188147842e-29j,-1.6155585549585523e-29+0.j,0.+3.430098832225111e-30j,7.224540445774881e-31+0.j,0.-1.5096924511379834e-31j,-3.130362915782974e-32+0.j,0.+6.441403385256578e-33j,1.3155155763061462e-33+0.j,0.-2.6667959133230273e-34j,-5.366721130037896e-35+0.j,0.+1.0722586223724754e-35j,2.1271878336809077e-36+0.j,0.-4.190551304216667e-37j,-8.198559779531306e-38+0.j,0.+1.593110734601737e-38j,3.074936524604602e-39+0.j,0.-5.895856259530444e-40j,-1.1230934344224802e-40+0.j,0.+2.1255920222974248e-41j,3.9973738616994004e-42+0.j,0.-7.470253977236067e-43j,-1.3873810132853122e-43+0.j,0.+2.5608792812789566e-44j,4.698376757223774e-45+0.j,0.-8.568475512854645e-46j,-1.5534137039473199e-46+0.j,0.+2.7998108733427644e-47j,5.017157008152075e-48+0.j,0.-8.939287136267651e-49j,-1.5837710341007624e-49+0.j
-0.20087982063660662+0.j,0.-0.3855677247755728j,0.21810570368012208+0.j,0.-0.22382649838976107j,0.20277964105635254+0.j,0.-0.24320503946209285j,0.07860812768409578+0.j,0.-0.2748138686204979j,-0.1469764669542697+0.j,0.-0.11859179146814809j,-0.26942832865271493+0.j,0.+0.21712908798269706j,0.03432734213916035+0.j,0.+0.1585171317960746j,0.28133952949247326+0.j,0.-0.31600559774378467j,-0.2850917453052196+0.j,0.+0.22274897705373484j,0.15627648193677388+0.j,0.-0.10055815184573927j,-0.06017871567451525+0.j,0.+0.0338278250837641j,0.01799436145242136+0.j,0.-0.009110543376527828j,-0.0044107932039448286+0.j,0.+0.002049809762482128j,0.0009173295243859933+0.j,0.-0.0003964013959789725j,-0.0001657916257219833+0.j,0.+0.00006725058861527785j,0.000026504352283609093+0.j,0.-0.00001016527178508283j,-3.7994485812388416e-6+0.j,0.+1.3857293686281234e-6j,4.937369271852783e-7+0.j,0.-1.720399106839209e-7j,-5.868085024013616e-8+0.j,0.+1.9610087310023094e-8j,6.425846473668707e-9+0.j,0.-2.0662057469296606e-9j,-6.523939042795973e-10+0.j,0.+2.0240378185543002e-10j,6.173903672487529e-11+0.j,0.-1.8525775953529824e-11j,-5.471363167517664e-12+0.j,0.+1.5912205287740255e-12j,4.559121618926877e-13+0.j,0.-1.2874682456606828e-13j,-3.584877209777645e-14+0.j,0.+9.846060582175123e-15j,2.6684570315250552e-15+0.j,0.-7.138683653748533e-16j,-1.8857291771826065e-16+0.j,0.+4.9201655440807987e-17j,1.2683779648490036e-17+0.j,0.-3.2315396985048387e-18j,-8.13916218325549e-19+0.j,0.+2.0270831958036287e-19j,4.9933547548940654e-20+0.j,0.-1.2168720933943917e-20j,-2.934454982076388e-21+0.j,0.+7.0038085177583395e-22j,1.654839331447689e-22+0.j,0.-3.871497977700966e-23j,-8.969895115460232e-24+0.j,0.+2.058548608275333e-24j,4.680342354114173e-25+0.j,0.-1.0544143556032945e-25j,-2.354149093000178e-26+0.j,0.+5.2097251560979726e-27j,1.1429327371251733e-27+0.j,0.-2.4860855856127685e-28j,-5.362451549854064e-29+0.j,0.+1.1471570706493305e-29j,2.4341813149365364e-30+0.j,0.-5.124009916709969e-31j,-1.0701599261637834e-31+0.j,0.+2.2177984800433225e-32j,4.561225298527056e-33+0.j,0.-9.31058218186172e-34j,-1.8864980894342186e-34+0.j,0.+3.7946092041334623e-35j,7.577997903767376e-36+0.j,0.-1.5026676464027297e-36j,-2.9589353251034307e-37+0.j,0.+5.786473324002799e-38j,1.1239295983149408e-38+0.j,0.-2.1684557430709282e-39j,-4.156108722196055e-40+0.j,0.+7.913811328876138e-41j,1.4972128367590108e-41+0.j,0.-2.8145963468647933e-42j,-5.257971137474468e-43+0.j,0.+9.761660184614843e-44j,1.8012154300441893e-44+0.j,0.-3.3035158350451466e-45j,-6.022646732863215e-46+0.j,0.+1.0915142388840307e-46j,1.9666744559459312e-47+0.j,0.-3.523107920357576e-48j
0.+0.12687789566735277j,-0.3194542350120764+0.j,0.-0.3438525700639188j,0.0014124307634743789+0.j,0.-0.2972747720787481j,0.01776910879445983+0.j,0.-0.2748138686204979j,-0.0949673227532543+0.j,0.-0.20095643640322144j,-0.24155952348161122+0.j,0.+0.028429582391718375j,-0.20060517316668727+0.j,0.+0.2626071835257679j,0.14690143917030313+0.j,0.+0.04647994831155954j,0.21224630316094606+0.j,0.-0.2976884869151139j,-0.3035927020706604+0.j,0.+0.2584870712075653j,0.19395327095218598+0.j,0.-0.13196476358795353j,-0.08286656812275452+0.j,0.+0.04860488835638688j,0.026863231065949712+0.j,0.-0.014083543040914257j,-0.007040933339546146+0.j,0.+0.0033710968445004874j,0.0015512279562653873+0.j,0.-0.0006880869846448384j,-0.00029497622859945324+0.j,0.+0.00012248150584766554j,0.00004935571574997934+0.j,0.-0.000019334491940443867j,-7.3742751399347495e-6+0.j,0.+2.7421491315010733e-6j,9.953670396333149e-7+0.j,0.-3.530863771168613e-7j,-1.225253268708679e-7+0.j,0.+4.16314856879498e-8j,1.38624487173283e-8+0.j,0.-4.527117305062203e-9j,-1.451052930206802e-9+0.j,0.+4.567909355120584e-10j,1.4131781034482422e-10+0.j,0.-4.2990805430616596e-11j,-1.2867405260288852e-11+0.j,0.+3.791102530922896e-12j,1.100038897862163e-12+0.j,0.-3.1449584794025636e-13j,-8.862805603502018e-14+0.j,0.+2.4629277093131053e-14j,6.751828769606252e-15+0.j,0.-1.826572474435863e-15j,-4.878052536316584e-16+0.j,0.+1.2864443045087816e-16j,3.351231383050877e-17+0.j,0.-8.626096136723085e-18j,-2.1945334511786273e-18+0.j,0.+5.519556333187052e-19j,1.3728118799620643e-19+0.j,0.-3.3772933023145545e-20j,-8.220133798816097e-21+0.j,0.+1.9798786514457987e-21j,4.719989940238674e-22+0.j,0.-1.1139761139765852e-22j,-2.603328413515743e-23+0.j,0.+6.025359470780726e-24j,1.3813935025094588e-24+0.j,0.-3.1376815510369517e-25j,-7.062055050055061e-26+0.j,0.+1.5752708637358446e-26j,3.4829714431872616e-27+0.j,0.-7.6345135380424685e-28j,-1.6592568007667606e-28+0.j,0.+3.57609035307752e-29j,7.644090584464546e-30+0.j,0.-1.6207779579690428e-30j,-3.409240358814353e-31+0.j,0.+7.115123025120402e-32j,1.4735012761061088e-32+0.j,0.-3.0283979717168762e-33j,-6.177591630931241e-34+0.j,0.+1.2508847449001511e-34j,2.5145129909622514e-35+0.j,0.-5.018503823807862e-36j,-9.945404350633386e-37+0.j,0.+1.9572271721603144e-37j,3.8253594930175235e-38+0.j,0.-7.426017930090455e-39j,-1.4319632219549504e-39+0.j,0.+2.7430785095431947e-40j,5.220504664117893e-41+0.j,0.-9.871679065528328e-42j,-1.854852353691763e-42+0.j,0.+3.4633951234755174e-43j,6.426919472629455e-44+0.j,0.-1.1853448473605585e-44j,-2.17300006188871e-45+0.j,0.+3.959855001251644e-46j,7.173547348998812e-47+0.j
0.07496173825679593+0.j,0.+0.2335974065496092j,-0.36288138815722243+0.j,0.-0.21140032529892017j,-0.17463653214520306+0.j,0.-0.24551465110570106j,-0.1469764669542697+0.j,0.-0.20095643640322144j,-0.21369599260896735+0.j,0.-0.07042878581640681j,-0.25327504996205713+0.j,0.+0.15185777755411609j,-0.09053711910528855+0.j,0.+0.2479677811148949j,0.22179352543262318+0.j,0.-0.06175363538790462j,0.12428189882611806+0.j,0.-0.25458379374884327j,-0.30267025151561344+0.j,0.+0.28376425633628055j,0.22869989678923863+0.j,0.-0.16484829760822114j,-0.10870201655043152+0.j,0.+0.06654231878962533j,0.03820767102926692+0.j,0.-0.020736512164525177j,-0.010701518563491972+0.j,0.+0.00527660703532786j,0.00249554762866808+0.j,0.-0.0011358013372694006j,-0.0004988547382115741+0.j,0.+0.00021194484255125144j,0.00008728826660157737+0.j,0.-0.000034911684641434554j,-0.000013582346727863299+0.j,0.+5.1475356986509795e-6j,1.9028825808751946e-6+0.j,0.-6.869508033483171e-7j,-2.424411298850255e-7+0.j,0.+8.37296479891439e-8j,2.8322675499597758e-8+0.j,0.-9.39138957271198e-9j,-3.054899660794374e-9+0.j,0.+9.755331179857793e-10j,3.0601990284620556e-10+0.j,0.-9.435935370282598e-11j,-2.8615102458562355e-11+0.j,0.+8.539102961390222e-12j,2.5087242047174185e-12+0.j,0.-7.25974467161638e-13j,-2.070187210779737e-13+0.j,0.+5.819677477314369e-14j,1.61346815189056e-14+0.j,0.-4.413224555527702e-15j,-1.191349786516836e-15+0.j,0.+3.175088657445125e-16j,8.35687958152721e-17+0.j,0.-2.1728806109840476e-17j,-5.582856858748342e-18+0.j,0.+1.417835031298723e-18j,3.560063618687299e-19+0.j,0.-8.840195686025941e-20j,-2.1714136164678014e-20+0.j,0.+5.277155207629943e-21j,1.2691990491155325e-21+0.j,0.-3.02151115753534e-22j,-7.121502527240913e-23+0.j,0.+1.6620992550896762e-23j,3.842039672223902e-24+0.j,0.-8.79761420661776e-25j,-1.9959142251501385e-25+0.j,0.+4.4870994931560666e-26j,9.997853565552019e-27+0.j,0.-2.2081725814495723e-27j,-4.835150710673408e-28+0.j,0.+1.0497869205808092e-28j,2.2603084808396527e-29+0.j,0.-4.8269073376647304e-30j,-1.0224975368242848e-30+0.j,0.+2.1488356400525695e-31j,4.4806969794250363e-32+0.j,0.-9.271320136178138e-33j,-1.903889818944258e-33+0.j,0.+3.880568696129457e-34j,7.851451124325623e-35+0.j,0.-1.5770728758007148e-35j,-3.14518238681714e-36+0.j,0.+6.2283907862524425e-37j,1.224853965732742e-37+0.j,0.-2.3922829563658325e-38j,-4.640884656103846e-39+0.j,0.+8.943101285377457e-40j,1.7120356136092702e-40+0.j,0.-3.256205812178182e-41j,-6.15348993503219e-42+0.j,0.+1.1555187868477002e-42j,2.156317911237756e-43+0.j,0.-3.9991010748422615e-44j,-7.371544875077231e-45+0.j,0.+1.3506198674252192e-45j
