0.3299555247301641+0.j,0.-0.49135627104914603j,-0.517395448649907+0.j,0.+0.444839224929211j,0.3312181891125457+0.j,0.-0.22058210401605619j,-0.1341021523603128+0.j,0.+0.07547929361118727j,0.03973964034116524+0.j,0.-0.019726215633493503j,-0.009289340344006988+0.j,0.+0.004170898593284542j,0.0017929992449068333+0.j,0.-0.0007405417178520768j,-0.00029473153776139873+0.j,0.+0.00011332404795234018j,0.00004218938421139736+0.j,0.-0.00001523771423129603j,-5.348409735544665e-6+0.j,0.+1.8272121267224287e-6j,6.084362342478884e-7+0.j,0.-1.9771814217669998e-7j,-6.277349067041058e-8+0.j,0.+1.949186792494079e-8j,5.925007955466877e-9+0.j,0.-1.764655898588496e-9j,-5.15364449251295e-10+0.j,0.+1.4769767995913102e-10j,4.1565762946790976e-11+0.j,0.-1.149417635421825e-11j,-3.1250597658637892e-12+0.j,0.+8.358312014963867e-13j,2.2003141354562933e-13+0.j,0.-5.703859477725093e-14j,-1.4567011319668098e-14+0.j,0.+3.666718200042441e-15j,9.100544602358578e-16+0.j,0.-2.2279611786603945e-16j,-5.3821639071634134e-17+0.j,0.+1.2834108741999701e-17j,3.0218772402042392e-18+0.j,0.-7.027906711622573e-19j,-1.61488812700329e-19+0.j,0.+3.667324268512774e-20j,8.233112937091558e-21+0.j,0.-1.827674761392586e-21j,-4.0129255033352685e-22+0.j,0.+8.716723441687772e-23j,1.8735864945472465e-23+0.j,0.-3.9858119588417196e-24j,-8.394076103987815e-25+0.j,0.+1.7503661782714316e-25j,3.614667379836614e-26+0.j,0.-7.3938647780002e-27j,-1.4983584538945623e-27+0.j,0.+3.0086763793081233e-28j,5.987183399146564e-29+0.j,0.-1.1809356479152008e-29j,-2.3091563231647652e-30+0.j,0.+4.476807570710574e-31j,8.60664521465822e-32+0.j,0.-1.6410056710692377e-32j,-3.103525626804947e-33+0.j,0.+5.822723396366608e-34j,1.08387018891752e-34+0.j,0.-2.0019890228024895e-35j,-3.6697022043076674e-36+0.j,0.+6.676279655641628e-37j,1.2056497555302068e-37+0.j,0.-2.161412783474952e-38j,-3.84706739349525e-39+0.j,0.+6.798947986428498e-40j,1.1932091339326468e-40+0.j,0.-2.0796786713023348e-41j,-3.600157300212511e-42+0.j,0.+6.190588599991387e-43j,1.0574655945186194e-43+0.j,0.-1.7945765243643403e-44j,-3.025908418304712e-45+0.j,0.+5.069712513398229e-46j,8.4407189106837735e-47+0.j,0.-1.3966192606377103e-47j,-2.2967419324702102e-48+0.j,0.+3.75417274165746e-49j,6.099801574181852e-50+0.j,0.-9.852520417159925e-51j,-1.5821192567390863e-51+0.j,0.+2.525926382217078e-52j,4.0097791341409492e-53+0.j,0.-6.329458357454922e-54j,-9.935423662946448e-55+0.j,0.+1.5509821277896933e-55j,2.4079861153133587e-56+0.j,0.-3.718378564737771e-57j,-5.7112447874953025e-58+0.j,0.+8.725896767708526e-59j,1.3262199386519927e-59+0.j,0.-2.0052604324020614e-60j,-3.0164688528266573e-61+0.j,0.+4.514631907477499e-62j
0.-0.49135627104914603j,-0.40175213586064684+0.j,0.+0.07560143630218066j,-0.23371882644144187+0.j,0.+0.3964418706585915j,0.4121445395482998+0.j,0.-0.34061416119883364j,-0.24240026875527174+0.j,0.+0.15430903450608346j,0.08984344757594143+0.j,0.-0.04854646534491473j,-0.024598124890759583+0.j,0.+0.011778355418236918j,0.005361966278999634+0.j,0.-0.0023319512383712625j,-0.0009727328005064099+0.j,0.+0.00039046948654074953j,0.00015125990662795053+0.j,0.-0.00005668351336759833j,-0.000020592167986383737+0.j,0.+7.265482696535824e-6j,2.4937713290552005e-6+0.j,0.-8.339005754259283e-7j,-2.720245929598813e-7+0.j,0.+8.666698160671148e-8j,2.699718639399006e-8+0.j,0.-8.230555204131554e-9j,-2.4579668879302315e-9+0.j,0.+7.196446267964056e-10j,2.0672182652960155e-10+0.j,0.-5.83024855144452e-11j,-1.6154910759352902e-11+0.j,0.+4.400513503074721e-12j,1.1790446970625373e-12+0.j,0.-3.108967048821315e-13j,-8.071927440705604e-14+0.j,0.+2.0645093322603208e-14j,5.203866305697522e-15+0.j,0.-1.2932585253755269e-15j,-3.170039984959371e-16+0.j,0.+7.666997474563363e-17j,1.8302888278493924e-17+0.j,0.-4.314121570668096e-18j,-1.004340668707024e-18+0.j,0.+2.3100235664272387e-19j,5.250770208517718e-20+0.j,0.-1.1798304881959895e-20j,-2.621317238763478e-21+0.j,0.+5.760116313493094e-22j,1.2521554648338041e-22+0.j,0.-2.69339351677277e-23j,-5.733912000402115e-24+0.j,0.+1.2083788532287807e-24j,2.5214111639260317e-25+0.j,0.-5.210229367847274e-26j,-1.0664083919072046e-26+0.j,0.+2.1623285536054303e-27j,4.344364233483921e-28+0.j,0.-8.649867832790588e-29j,-1.7070298401179398e-29+0.j,0.+3.3395535930011405e-30j,6.477632947616237e-31+0.j,0.-1.2459127233500172e-31j,-2.3766374836991155e-32+0.j,0.+4.4967732019822846e-33j,8.440312812336567e-34+0.j,0.-1.5717758665055825e-34j,-2.90436028520653e-35+0.j,0.+5.325860811226236e-36j,9.69301027885653e-37+0.j,0.-1.7510787227395875e-37j,-3.140349452112129e-38+0.j,0.+5.5914108477992116e-39j,9.885086068178048e-40+0.j,0.-1.735395168227685e-40j,-3.0256399663484726e-41+0.j,0.+5.239356570761975e-42j,9.011981937254555e-43+0.j,0.-1.5398664814922096e-43j,-2.6139901460353733e-44+0.j,0.+4.4087929890783926e-45j,7.388668192001361e-46+0.j,0.-1.2304903882339652e-46j,-2.0365258775448579e-47+0.j,0.+3.349920402114584e-48j,5.477019475369743e-49+0.j,0.-8.901248828510992e-50j,-1.4380875389912585e-50+0.j,0.+2.3098169915406173e-51j,3.6885623646390515e-52+0.j,0.-5.856697164184196e-53j,-9.246824200379499e-54+0.j,0.+1.451791051834189e-54j,2.2668051407060336e-55+0.j,0.-3.5200522528367375e-56j,-5.436690354201712e-57+0.j,0.+8.352102603091777e-58j,1.2763136408340133e-58+0.j,0.-1.9401865294041657e-59j,-2.934118561268219e-60+0.j
-0.517395448649907+0.j,0.+0.07560143630218066j,-0.32214423959705824+0.j,0.+0.33869710907366096j,0.0869227733777655+0.j,0.+0.19284370415382707j,0.3551904457933489+0.j,0.-0.38198459748418767j,-0.3223139735993173+0.j,0.+0.23273423835582552j,0.14977689533787888+0.j,0.-0.08794986296388196j,-0.04785031119242838+0.j,0.+0.024382911081995987j,0.011730897495215368+0.j,0.-0.005362029196951273j,-0.002340141618169433+0.j,0.+0.000979128547171965j,0.0003940922923330452+0.j,0.-0.00015302688223422763j,-0.000057467639512566516+0.j,0.+0.00002091692722045633j,7.392811095864231e-6+0.j,0.-2.5414540388531317e-6j,-8.510609772726747e-7+0.j,0.+2.779861633336973e-7j,8.867301051350926e-8+0.j,0.-2.765276522225601e-8j,-8.439088132075192e-9+0.j,0.+2.522648151872065e-9j,7.39237995137229e-10+0.j,0.-2.1252608290580683e-10j,-5.998592654214435e-11+0.j,0.+1.6633442773820004e-11j,4.533953304462908e-12+0.j,0.-1.2155772751642967e-12j,-3.2072370821029783e-13+0.j,0.+8.331826139052208e-14j,2.1321333234001083e-14+0.j,0.-5.377071551821306e-15j,-1.336951918189738e-15+0.j,0.+3.278652343209975e-16j,7.933162470651489e-17+0.j,0.-1.8946193599219776e-17j,-4.467531090786995e-18+0.j,0.+1.0404500665293297e-18j,2.3939454278213337e-19+0.j,0.-5.443417230505926e-20j,-1.2235242300819579e-20+0.j,0.+2.7192608328119286e-21j,5.977164469483043e-22+0.j,0.-1.2997192784499011e-22j,-2.796491289857717e-23+0.j,0.+5.9550076639145654e-24j,1.2553002443710034e-24+0.j,0.-2.61997511435421e-25j,-5.415210795638158e-26+0.j,0.+1.1086216424376334e-26j,2.248429105822412e-27+0.j,0.-4.5183314747778505e-28j,-8.998134342648562e-29+0.j,0.+1.7761196351824667e-29j,3.475399464190948e-30+0.j,0.-6.742409198129509e-31j,-1.2970784106332487e-31+0.j,0.+2.474679119271649e-32j,4.6830834371555836e-33+0.j,0.-8.791482999933588e-34j,-1.6374374896638533e-34+0.j,0.+3.0261680555871895e-35j,5.550074589222469e-36+0.j,0.-1.0102578540692811e-36j,-1.825332422829888e-37+0.j,0.+3.2739743044062375e-38j,5.830126958495904e-39+0.j,0.-1.0308483437688058e-39j,-1.8099596013704095e-40+0.j,0.+3.156039584189234e-41j,5.4658338231237406e-42+0.j,0.-9.402659045015961e-43j,-1.6068081810570174e-43+0.j,0.+2.72793640814427e-44j,4.6014860777211196e-45+0.j,0.-7.712434768286091e-46j,-1.2845451363650775e-46+0.j,0.+2.1262082006876923e-47j,3.497792190436296e-48+0.j,0.-5.719346984170752e-49j,-9.295971107313175e-50+0.j,0.+1.5019997588816287e-50j,2.412692157228375e-51+0.j,0.-3.8531896716457824e-52j,-6.118628503700285e-53+0.j,0.+9.661201741976683e-54j,1.5169773526550816e-54+0.j,0.-2.368780542993606e-55j,-3.6787023867457434e-56+0.j,0.+5.682171275528612e-57j,8.729894912304648e-58+0.j,0.-1.3341461142412205e-58j
0.+0.444839224929211j,-0.23371882644144187+0.j,0.+0.33869710907366096j,-0.030943843692456795+0.j,0.+0.31636045380176137j,0.27801735617649703+0.j,0.-0.03265863089248908j,0.21414484378754173+0.j,0.-0.34666350921312616j,-0.3581670987957904+0.j,0.+0.29613949795766303j,0.2111845819098198+0.j,0.-0.13475963588830864j,-0.07864475806497394+0.j,0.+0.042587276496215826j,0.021620991669385407+0.j,0.-0.010371100854443002j,-0.004728829461750608+0.j,0.+0.0020595380196855163j,0.000860209814013026+0.j,0.-0.0003457049651070157j,-0.00013406141126094212+0.j,0.+0.00005028721606210768j,0.000018284710218132653+0.j,0.-6.45660390279066e-6j,-2.217798257293621e-6+0.j,0.+7.421310307535967e-7j,2.4224411299279643e-7+0.j,0.-7.722494873778776e-8j,-2.4069303157090776e-8+0.j,0.+7.341741901497049e-9j,2.1935948984851097e-9+0.j,0.-6.425333957791886e-10j,-1.846499357431183e-10+0.j,0.+5.209837174500157e-11j,1.4441286257941039e-11+0.j,0.-3.935135732565488e-12j,-1.0547104045987406e-12+0.j,0.+2.782004995355623e-13j,7.225213475807528e-14+0.j,0.-1.8484822870445272e-14j,-4.660617171445055e-15+0.j,0.+1.1585527100745175e-15j,2.840553829923135e-16+0.j,0.-6.871736421692653e-17j,-1.640812949983884e-17+0.j,0.+3.868350219221239e-18j,9.007502256147252e-19+0.j,0.-2.0721723893106513e-19j,-4.7110213940943756e-20+0.j,0.+1.0587439342313534e-20j,2.352702547762417e-21+0.j,0.-5.170729935266775e-22j,-1.1242146261716553e-22+0.j,0.+2.4185692828537916e-23j,5.149617873100517e-24+0.j,0.-1.0854004603048655e-24j,-2.265120097196198e-25+0.j,0.+4.6812622286110696e-26j,9.582663598223792e-27+0.j,0.-1.9432963283272157e-27j,-3.904778706658963e-28+0.j,0.+7.77554426302048e-29j,1.5346591423028054e-29+0.j,0.-3.0026669681899122e-30j,-5.82480683019567e-31+0.j,0.+1.1204638160357218e-31j,2.137552671287082e-32+0.j,0.-4.0448017339030345e-33j,-7.59269456732926e-34+0.j,0.+1.4140603695807654e-34j,2.6131638211902445e-35+0.j,0.-4.7922965526787845e-36j,-8.722665714780764e-37+0.j,0.+1.5759118095058482e-37j,2.82643460176975e-38+0.j,0.-5.032875302890421e-39j,-8.898322423201334e-40+0.j,0.+1.5622773395724346e-40j,2.7240071677916046e-41+0.j,0.-4.717364282828233e-42j,-8.114681414912401e-43+0.j,0.+1.3866383259771717e-43j,2.354031929042118e-44+0.j,0.-3.970596004523354e-45j,-6.654709384658748e-46+0.j,0.+1.1083258473437702e-46j,1.8344457166965678e-47+0.j,0.-3.017689333309263e-48j,-4.9341104229388585e-49+0.j,0.+8.019356326791382e-50j,1.2956787961581695e-50+0.j,0.-2.081193905991763e-51j,-3.32364440631816e-52+0.j,0.+5.277547583644168e-53j,8.332848614891212e-54+0.j,0.-1.308356380807949e-54j,-2.042945324891772e-55+0.j,0.+3.1725746894390393e-56j,4.9002374212836086e-57+0.j
0.3312181891125457+0.j,0.+0.3964418706585915j,0.0869227733777655+0.j,0.+0.31636045380176137j,0.20461168006270952+0.j,0.+0.14669570259735829j,0.31618338250075845+0.j,0.-0.202651178784062j,0.044727983334638496+0.j,0.-0.25331136722375724j,-0.3458124939757158+0.j,0.+0.3338480795829425j,0.2654431568397711+0.j,0.-0.18438411010197797j,-0.11542125488046784+0.j,0.+0.06637135810659486j,0.035519873750393505+0.j,0.-0.01785958243432907j,-0.008497872250269505+0.j,0.+0.0038481644144328165j,0.0016660827723210456+0.j,0.-0.0006922902003368299j,-0.00027695904546626597+0.j,0.+0.00010697008673224408j,0.00003998075491233255+0.j,0.-0.00001449018253259653j,-5.1017227080039e-6+0.j,0.+1.747742964505495e-6j,5.834175621086166e-7+0.j,0.-1.9001302721792912e-7j,-6.044999054494061e-8+0.j,0.+1.880523856171168e-8j,5.726006086057394e-9+0.j,0.-1.708050106545279e-9j,-4.995510642571604e-10+0.j,0.+1.4335637550936427e-10j,4.039383718802483e-11+0.j,0.-1.1182932296321859e-11j,-3.0436933913438896e-12+0.j,0.+8.148833195229752e-13j,2.1471789058378906e-13+0.j,0.-5.571010844542529e-14j,-1.4239491037926076e-14+0.j,0.+3.587067258010786e-15j,8.909395810651298e-16+0.j,0.-2.1826788878594645e-16j,-5.276237987843217e-17+0.j,0.+1.2589356292167913e-17j,2.9660005932483714e-18+0.j,0.-6.901830344476984e-19j,-1.5867656790202294e-19+0.j,0.+3.605294595230997e-20j,8.097787695973558e-21+0.j,0.-1.798467384985012e-21j,-3.9505465708533764e-22+0.j,0.+8.584864913290515e-23j,1.845993876961676e-23+0.j,0.-3.9286406757788484e-24j,-8.276763147378018e-25+0.j,0.+1.7265223197740176e-25j,3.566655782609399e-26+0.j,0.-7.298072922737703e-27j,-1.4794178017828412e-27+0.j,0.+2.9715558831397704e-28j,5.915064127758855e-29+0.j,0.-1.1670434311136005e-29j,-2.282620275214653e-30+0.j,0.+4.426538000964538e-31j,8.512187779285264e-32+0.j,0.-1.6233986792761154e-32j,-3.0709639759746585e-33+0.j,0.+5.762971397468958e-34j,1.0729890549693871e-34+0.j,0.-1.9823227997692108e-35j,-3.634421213401252e-36+0.j,0.+6.613447765903956e-37j,1.1945405197731393e-37+0.j,0.-2.1419099885577643e-38j,-3.8130688120961574e-39+0.j,0.+6.740088361318587e-40j,1.18308851001241e-40+0.j,0.-2.062393669057011e-41j,-3.570832020440598e-42+0.j,0.+6.141161780541994e-43j,1.0491887045271103e-43+0.j,0.-1.7808047142133543e-44j,-3.0031381257203793e-45+0.j,0.+5.032298569964805e-46j,8.379622124098635e-47+0.j,0.-1.386702834548356e-47j,-2.2807435873842165e-48+0.j,0.+3.728515591864974e-49j,6.058895772882428e-50+0.j,0.-9.787681832607676e-51j,-1.5719008642187997e-51+0.j,0.+2.5099138605684738e-52j,3.9848279017795692e-53+0.j,0.-6.290794443627671e-54j,-9.875840026885785e-55+0.j,0.+1.5418498139858106e-55j
0.-0.22058210401605619j,0.4121445395482998+0.j,0.+0.19284370415382707j,0.27801735617649703+0.j,0.+0.14669570259735829j,0.3023069389364416+0.j,0.-0.04987225007078217j,0.23915317329035585+0.j,0.-0.2861233113740216j,-0.10868944019437603+0.j,0.-0.12793486578894422j,-0.29058928098632486+0.j,0.+0.3404174594764162j,0.30521953929400053+0.j,0.-0.23166628258164168j,-0.15571399876533615+0.j,0.+0.09507344654468164j,0.053601425738432656+0.j,0.-0.028226828506415887j,-0.01400263214134331+0.j,0.+0.006586764029999419j,0.0029534076045614798+0.j,0.-0.001267713152139036j,-0.0005227718723131344+0.j,0.+0.00020773364686904364j,0.00007974962712653722+0.j,0.-0.00002964509459393695j,-0.000010691384034842316+0.j,0.+3.7473748536314047e-6j,1.2785121580328193e-6+0.j,0.-4.2517694834959336e-7j,-1.3799549661767647e-7+0.j,0.+4.376054780366263e-8j,1.357286210794614e-8+0.j,0.-4.121362626960857e-9j,-1.2262165233148156e-9+0.j,0.+3.5776434840986816e-10j,1.0243559509547936e-10+0.j,0.-2.8802201627802986e-11j,-7.95788339531172e-12+0.j,0.+2.1618419398106732e-12j,5.777570841566377e-13+0.j,0.-1.519801289262106e-13j,-3.936949777368892e-14+0.j,0.+1.0047620121479565e-14j,2.5274583984735275e-15+0.j,0.-6.269010077643969e-16j,-1.5338223227240762e-16+0.j,0.+3.703141988545542e-17j,8.825407817385e-18+0.j,0.-2.0768762092373836e-18j,-4.827620588486461e-19+0.j,0.+1.1087435570471844e-19j,2.516675735582965e-20+0.j,0.-5.6472715175279106e-21j,-1.2530752560403086e-21+0.j,0.+2.750107263267518e-22j,5.971156142866145e-23+0.j,0.-1.282925858109823e-23j,-2.7281799235027357e-24+0.j,0.+5.743319398907825e-25j,1.197176171372108e-25+0.j,0.-2.471391555979608e-26j,-5.0535148896939375e-27+0.j,0.+1.0237434702485123e-27j,2.0549848536262244e-28+0.j,0.-4.0880631857295504e-29j,-8.060967039140796e-30+0.j,0.+1.5757377519809798e-30j,3.054023576650363e-31+0.j,0.-5.869683998389224e-32j,-1.1188481089783148e-32+0.j,0.+2.1154357972869384e-33j,3.967868235983551e-34+0.j,0.-7.384105730700544e-35j,-1.3635615600909159e-35+0.j,0.+2.498843534327362e-36j,4.545070252006951e-37+0.j,0.-8.205926827858139e-38j,-1.470777761234546e-38+0.j,0.+2.617244939484984e-39j,4.624489713598584e-40+0.j,0.-8.11425031074839e-41j,-1.4139691444927713e-41+0.j,0.+2.4472542461181273e-42j,4.207319207752184e-43+0.j,0.-7.185509855028301e-44j,-1.2191945237169204e-44+0.j,0.+2.055361753436707e-45j,3.4430158942915512e-46+0.j,0.-5.731390685769377e-47j,-9.481675908891047e-48+0.j,0.+1.5590044487297773e-48j,2.5478802013567824e-49+0.j,0.-4.139153487382356e-50j,-6.684603732407064e-51+0.j,0.+1.0732513052675846e-51j,1.7132396858157753e-52+0.j,0.-2.7192830742521306e-53j,-4.2917884816647557e-54+0.j
-0.1341021523603128+0.j,0.-0.34061416119883364j,0.3551904457933489+0.j,0.-0.03265863089248908j,0.31618338250075845+0.j,0.-0.04987225007078217j,0.27198727131255834+0.j,0.-0.19926055860384717j,0.10220258779416781+0.j,0.-0.28435067655598806j,-0.21809503768251942+0.j,0.+0.0034381542876578087j,-0.2039996463494198+0.j,0.+0.31552373475057566j,0.325389805818523+0.j,0.-0.2716307502749873j,-0.1964803113522474+0.j,0.+0.12744564964938176j,0.07567998675629037+0.j,0.-0.04171715608558645j,-0.02156079046610595+0.j,0.+0.0105271928688982j,0.004884643030971928+0.j,0.-0.002164225518471489j,-0.0009192527688145238+0.j,0.+0.00037555101195584957j,0.00014798945115434466+0.j,0.-0.00005638695108412946j,-0.000020817825203802914+0.j,0.+7.461277690511079e-6j,2.60035519175247e-6+0.j,0.-8.825461785421569e-7j,-2.9208286980441913e-7+0.j,0.+9.437600541673983e-8j,2.98043058136992e-8+0.j,0.-9.208562188443351e-9j,-2.7861031572819008e-9+0.j,0.+8.261527450432905e-10j,2.402803922709214e-10+0.j,0.-6.859352547368317e-11j,-1.923288199742723e-11+0.j,0.+5.2999488335012954e-12j,1.4362057518282818e-12+0.j,0.-3.829258356290187e-13j,-1.0050468691476637e-13+0.j,0.+2.5979981069069884e-14j,6.6170930442096835e-15+0.j,0.-1.6613281371990595e-15j,-4.1131733835223916e-16+0.j,0.+1.0046071986737946e-16j,2.421412795045514e-17+0.j,0.-5.761589054812826e-18j,-1.353807325984164e-18+0.j,0.+3.1422878583538497e-19j,7.20670322367153e-20+0.j,0.-1.633616069895227e-20j,-3.661016290272763e-21+0.j,0.+8.113385421130865e-22j,1.7785128425434096e-22+0.j,0.-3.857158876752163e-23j,-8.27809924311166e-24+0.j,0.+1.758487571352375e-24j,3.6981355423203765e-25+0.j,0.-7.70099717178865e-26j,-1.5882329097765038e-26+0.j,0.+3.244620154025688e-27j,6.567081275290848e-28+0.j,0.-1.3170838206106055e-28j,-2.617929431061159e-29+0.j,0.+5.1579183585317674e-30j,1.007463093387744e-30+0.j,0.-1.9511285480379557e-31j,-3.7471963296548295e-32+0.j,0.+7.137573332906535e-33j,1.3485781052270052e-33+0.j,0.-2.527778348610189e-34j,-4.7010348026309254e-35+0.j,0.+8.675451618058641e-36j,1.5888607267316563e-36+0.j,0.-2.8881791053350402e-37j,-5.211406515322241e-38+0.j,0.+9.33522764503475e-39j,1.6602720863706617e-39+0.j,0.-2.931986700443149e-40j,-5.141808090796849e-41+0.j,0.+8.95534778949733e-42j,1.5491812773252163e-42+0.j,0.-2.66204011200419e-43j,-4.544204516190961e-44+0.j,0.+7.706716965563068e-45j,1.2986305239543346e-45+0.j,0.-2.174412458838851e-46j,-3.618036574367781e-47+0.j,0.+5.982909127801542e-48j,9.833161917382347e-49+0.j,0.-1.6063767596361583e-49j,-2.608593538827143e-50+0.j,0.+4.211150863286645e-51j,6.758657851558181e-52+0.j,0.-1.0784862218873143e-52j
0.+0.07547929361118727j,-0.24240026875527174+0.j,0.-0.38198459748418767j,0.21414484378754173+0.j,0.-0.202651178784062j,0.23915317329035585+0.j,0.-0.19926055860384717j,0.15983361871809024+0.j,0.-0.2705431455858649j,-0.04415971851962434+0.j,0.-0.2171094390038337j,-0.2714614358861102+0.j,0.+0.11932264514734213j,-0.1004123646293506+0.j,0.+0.26307254227590887j,0.32343474337765066+0.j,0.-0.30007830096203075j,-0.2344597642255034+0.j,0.+0.16177127310403971j,0.10120298560937992+0.j,0.-0.05837938954323765j,-0.03141916210583406+0.j,0.+0.015913400689179836j,0.007636034734689336+0.j,0.-0.0034899662549437048j,-0.0015258458425722451+0.j,0.+0.0006404842714704677j,0.0002589081600989896+0.j,0.-0.00010105660521777974j,-0.00003817304736196062+0.j,0.+0.000013982704363304278j,4.9754915522656294e-6+0.j,0.-1.7225644825109332e-6j,-5.81062721276019e-7+0.j,0.+1.9121925495547255e-7j,6.146142165603274e-8+0.j,0.-1.931490010299142e-8j,-5.94044154855365e-9+0.j,0.+1.7896360094409329e-9j,5.285469917474732e-10+0.j,0.-1.5314467524022025e-10j,-4.356345412197342e-11+0.j,0.+1.217380299896681e-11j,3.3440759898711578e-12+0.j,0.-9.034768913790384e-13j,-2.40203078878201e-13+0.j,0.+6.2874730354206e-14j,1.6211093719536187e-14+0.j,0.-4.118868604624768e-15j,-1.0316991480764048e-15+0.j,0.+2.5486366420496334e-16j,6.211601909822436e-17+0.j,0.-1.4941455332939912e-17j,-3.548303806200366e-18+0.j,0.+8.321951037353443e-19j,1.9281338763980156e-19+0.j,0.-4.414503982383433e-20j,-9.990302027113362e-21+0.j,0.+2.235327774872262e-21j,4.946278956966996e-22+0.j,0.-1.0826672706549962e-22j,-2.3447159946013102e-23+0.j,0.+5.025277209287506e-24j,1.0660956591747266e-24+0.j,0.-2.239169102621545e-25j,-4.6571147748303834e-26+0.j,0.+9.593296146861965e-27j,1.9575736143859156e-27+0.j,0.-3.95770382271271e-28j,-7.928961006865553e-29+0.j,0.+1.5743720168681906e-29j,3.0987344876281182e-30+0.j,0.-6.046621808516038e-31j,-1.1699195279652344e-31+0.j,0.+2.2447869467584936e-32j,4.271982223623681e-33+0.j,0.-8.064477482605855e-34j,-1.5103271437739347e-34+0.j,0.+2.806516522678683e-35j,5.175092294314485e-36+0.j,0.-9.470503821122427e-37j,-1.720210608273691e-37+0.j,0.+3.101639676220619e-38j,5.5519878373366754e-39+0.j,0.-9.867293590509182e-40j,-1.741340326625165e-40+0.j,0.+3.0517419065640163e-41j,5.311678694826527e-42+0.j,0.-9.182815232310185e-43j,-1.5769542180410843e-43+0.j,0.+2.6902932609381315e-44j,4.5598923035128243e-45+0.j,0.-7.679273685711378e-46j,-1.2850841523340381e-46+0.j,0.+2.1370920859869676e-47j,3.5320650135677694e-48+0.j,0.-5.802039080238345e-49j,-9.473513009460556e-50+0.j,0.+1.5376273195591596e-50j,2.4810252837399064e-51+0.j
0.03973964034116524+0.j,0.+0.15430903450608346j,-0.3223139735993173+0.j,0.-0.34666350921312616j,0.044727983334638496+0.j,0.-0.2861233113740216j,0.10220258779416781+0.j,0.-0.2705431455858649j,0.017393397195452024+0.j,0.-0.2637043690131945j,-0.16367958831381058+0.j,0.-0.11165968473923628j,-0.2696479571292282+0.j,0.+0.20497395761274367j,0.005673896759030799+0.j,0.+0.18993941197782585j,0.2994154010901091+0.j,0.-0.3139931138487719j,-0.26651751629948117+0.j,0.+0.19602318192244964j,0.12927938235320063+0.j,0.-0.07804331906794687j,-0.04372442430253243+0.j,0.+0.022962132386122575j,0.01138854250120916+0.j,0.-0.005366093375998556j,-0.002413544505828951+0.j,0.+0.0010403303063483422j,0.0004311667903607902+0.j,0.-0.00017230803967622788j,-0.00006655993299138928+0.j,0.+0.000024905398456165116j,9.044057645582466e-6+0.j,0.-3.1926170791289506e-6j,-1.0972150760324089e-6+0.j,0.+3.6760449797336674e-7j,1.2021012236010026e-7+0.j,0.-3.8410637171428125e-8j,-1.2004653761804481e-8+0.j,0.+3.6731307818769707e-9j,1.1012367528435047e-9+0.j,0.-3.2375996534526826e-10j,-9.34069392514003e-11+0.j,0.+2.6463154358321613e-11j,7.366875265839187e-12+0.j,0.-2.0163173326573112e-12j,-5.428833763619364e-13+0.j,0.+1.4386318571448443e-13j,3.754033480151746e-14+0.j,0.-9.650492962143546e-15j,-2.4450628524600957e-15+0.j,0.+6.10795295721328e-16j,1.5049876163553312e-16+0.j,0.-3.658975228120222e-17j,-8.780615277915644e-18+0.j,0.+2.0805182526005414e-18j,4.86894031173986e-19+0.j,0.-1.1257514463902274e-19j,-2.5722817523452536e-20+0.j,0.+5.810048510382934e-21j,1.297592146409463e-21+0.j,0.-2.866164064700519e-22j,-6.262833615910541e-23+0.j,0.+1.354085276274654e-23j,2.897482243027724e-24+0.j,0.-6.137418147530366e-25j,-1.2871459386340033e-25+0.j,0.+2.673195076900499e-26j,5.498886771082525e-27+0.j,0.-1.1205665614643923e-27j,-2.2625280423186915e-28+0.j,0.+4.52705443101343e-29j,8.977850488905487e-30+0.j,0.-1.764944291285908e-30j,-3.43998391918179e-31+0.j,0.+6.648309562746624e-32j,1.2742541000034096e-32+0.j,0.-2.4224200336890917e-33j,-4.568232672428988e-34+0.j,0.+8.546874233036162e-35j,1.586645933204798e-35+0.j,0.-2.9229272478619104e-36j,-5.3440606443884905e-37+0.j,0.+9.698147319252478e-38j,1.747098647552652e-38+0.j,0.-3.1246631164847064e-39j,-5.5486926994306155e-40+0.j,0.+9.784151703276527e-41j,1.7133372543111827e-41+0.j,0.-2.9798246942630996e-42j,-5.147622043690759e-43+0.j,0.+8.83343301312192e-44j,1.5059035499017596e-44+0.j,0.-2.5506239187446372e-45j,-4.292529230300175e-46+0.j,0.+7.178483124419687e-47j,1.192995635761896e-47+0.j,0.-1.9704485424729334e-48j,-3.234773898144607e-49+0.j,0.+5.278458260971695e-50j
