0.37080391369715987+0.j,0.5223156855146041+0.j,0.5202436994423553+0.j,0.42309214341955753+0.j,0.29798453409328474+0.j,0.18771435294829297+0.j,0.10794700926744787+0.j,0.05747121165110653+0.j,0.02862161389174889+0.j,0.013438835035788911+0.j,0.005986188410886626+0.j,0.002542393667468785+0.j,0.0010338104885639896+0.j,0.0004038852721709972+0.j,0.00015204871627174553+0.j,0.00005530009624643981+0.j,0.00001947397708939286+0.j,6.653021898597992e-6+0.j,2.2088766244801733e-6+0.j,7.138112982281828e-7+0.j,2.2483151077253085e-7+0.j,6.910926757212221e-8+0.j,2.0754568510049678e-8+0.j,6.095910044970291e-9+0.j,1.7527569090553187e-9+0.j,4.937878984963369e-10+0.j,1.3640884358062744e-10+0.j,3.697850967009835e-11+0.j,9.843717626892974e-12+0.j,2.5748320548369897e-12+0.j,6.621814929867723e-13+0.j,1.675270537160326e-13+0.j,4.171562170109752e-14+0.j,1.0228937130801276e-14+0.j,2.4710401941179545e-15+0.j,5.883483589610722e-16+0.j,1.3812492491791926e-16+0.j,3.198600139253876e-17+0.j,7.308982337666394e-18+0.j,1.6485926822938391e-18+0.j,3.6717417777427564e-19+0.j,8.077351112699295e-20+0.j,1.7556303308139332e-20+0.j,3.771269826202924e-21+0.j,8.008478740008661e-22+0.j,1.6816380637059888e-22+0.j,3.4925479074074855e-23+0.j,7.175996231866611e-24+0.j,1.458983371718641e-24+0.j,2.935898662354924e-25+0.j,5.848504357232052e-26+0.j,1.1535820471821755e-26+0.j,2.2533859167211564e-27+0.j,4.359999101970964e-28+0.j,8.357536438998567e-29+0.j,1.5873975034708968e-29+0.j,2.987998934924488e-30+0.j,5.574831809166894e-31+0.j,1.031113639019377e-31+0.j,1.890903146773533e-32+0.j,3.438606013035526e-33+0.j,6.201635822764117e-34+0.j,1.1094281310863098e-34+0.j,1.9688727943473763e-35+0.j,3.466701352397547e-36+0.j,6.056873599066225e-37+0.j,1.050183768455639e-37+0.j,1.8072434488538646e-38+0.j,3.087101876039374e-39+0.j,5.234981788599133e-40+0.j,8.813632017222582e-41+0.j,1.4733790781513406e-41+0.j,2.4458904948234536e-42+0.j,4.032406797171098e-43+0.j,6.60293827049458e-44+0.j,1.0739779486902253e-44+0.j,1.7353110294320273e-45+0.j,2.7856126335250932e-46+0.j,4.442855423800584e-47+0.j,7.0410494467431e-48+0.j,1.1088713420933116e-48+0.j,1.735511153525174e-49+0.j,2.699661056739149e-50+0.j,4.1740625656626126e-51+0.j,6.41516853491685e-52+0.j,9.801383142550755e-53+0.j,1.4887675690418633e-53+0.j,2.248309172270478e-54+0.j,3.376007906534682e-55+0.j,5.040773815288288e-56+0.j,7.48453312473905e-57+0.j,1.10517939047975e-57+0.j,1.623034018909486e-58+0.j,2.3706907620869774e-59+0.j,3.4442902277962443e-60+0.j,4.977676814116129e-61+0.j,7.156156638322718e-62+0.j,1.0234879405397679e-62+0.j,1.456325489649423e-63+0.j,2.0617196611701426e-64+0.j
-0.5223156855146041+0.j,-0.36493178179337143+0.j,0.0058488376090611305+0.j,0.3051194515651823+0.j,0.42644223329434433+0.j,0.401898582511454+0.j,0.3077498485456389+0.j,0.20464679220941706+0.j,0.12223662881865228+0.j,0.06693485179394094+0.j,0.034065161947993826+0.j,0.016272716300103907+0.j,0.007350880951577354+0.j,0.003158542523242278+0.j,0.0012970239602216862+0.j,0.0005109862375751156+0.j,0.0001937692729682923+0.j,0.00007092179465057877+0.j,0.000025114950085553356+0.j,8.622792901715595e-6+0.j,2.8755627220189656e-6+0.j,9.329598614985272e-7+0.j,2.9491624021319064e-7+0.j,9.094869377260271e-8+0.j,2.7394798763685716e-8+0.j,8.068233190032354e-9+0.j,2.3256881573984303e-9+0.j,6.567130854158814e-10+0.j,1.8180598591576495e-10+0.j,4.938312432700094e-11+0.j,1.3170184822725924e-11+0.j,3.450891326487253e-12+0.j,8.889153555630864e-13+0.j,2.2522948569910598e-13+0.j,5.6163724513229985e-14+0.j,1.3790121386140178e-14+0.j,3.3355269030018344e-15+0.j,7.951255247212099e-16+0.j,1.868794968820522e-16+0.j,4.3322366669523206e-17+0.j,9.909412793029907e-18+0.j,2.2372840277032987e-18+0.j,4.987423108701242e-19+0.j,1.0981215583269455e-19+0.j,2.3887696886208368e-20+0.j,5.135374733807262e-21+0.j,1.0913462744443225e-21+0.j,2.2932888797653196e-22+0.j,4.7661631210415254e-23+0.j,9.799331892950615e-24+0.j,1.993611616763668e-24+0.j,4.0141735587964363e-25+0.j,8.001185717344878e-26+0.j,1.5790746103219374e-26+0.j,3.086207374009882e-27+0.j,5.974513543744113e-28+0.j,1.1458104617579964e-28+0.j,2.1773624499332147e-29+0.j,4.100422389542043e-30+0.j,7.653780867469994e-31+0.j,1.4162509551741707e-31+0.j,2.598280691489917e-32+0.j,4.7268984967109424e-33+0.j,8.528476688868801e-34+0.j,1.526266159373357e-34+0.j,2.7096266512718943e-35+0.j,4.7726981213486616e-36+0.j,8.34155567786457e-37+0.j,1.4468061015188821e-37+0.j,2.490599275102867e-38+0.j,4.2557508743031394e-39+0.j,7.218957651686499e-40+0.j,1.2157507061253615e-40+0.j,2.0329691321197923e-41+0.j,3.3757982691629776e-42+0.j,5.567031373610667e-43+0.j,9.118286175301026e-44+0.j,1.4834910117648037e-44+0.j,2.3976042481669967e-45+0.j,3.849715809507555e-46+0.j,6.141510074524516e-47+0.j,9.735377372728084e-48+0.j,1.533544670910635e-48+0.j,2.4007122835482816e-49+0.j,3.735227244900319e-50+0.j,5.776430526231654e-51+0.j,8.87972048043684e-52+0.j,1.3569601824596778e-52+0.j,2.0615463898502386e-53+0.j,3.11391497350074e-54+0.j,4.6766705332967236e-55+0.j,6.984113597766137e-56+0.j,1.0371887181837801e-56+0.j,1.5318036924366576e-57+0.j,2.249953578884313e-58+0.j,3.2869631222831926e-59+0.j,4.7763054477445323e-60+0.j,6.903828045713512e-61+0.j,9.926875168886435e-62+0.j,1.4199841115173168e-62+0.j
0.5202436994423553+0.j,-0.0058488376090611305+0.j,-0.37075741751437735+0.j,-0.29674573234951274+0.j,0.006753496728742751+0.j,0.27396009204261773+0.j,0.3895797357865915+0.j,0.3719122728888765+0.j,0.2875418588865565+0.j,0.19263372104595597+0.j,0.11574085059935238+0.j,0.06368172254230778+0.j,0.032538131090988055+0.j,0.015595129878630008+0.j,0.007064839255795059+0.j,0.0030430872086407664+0.j,0.0012522867295342284+0.j,0.0004942892013318514+0.j,0.00018775006293769337+0.j,0.00006882088804883714+0.j,0.000024403509775048068+0.j,8.388629300079989e-6+0.j,2.800531474836629e-6+0.j,9.095217219408904e-7+0.j,2.877693912841764e-7+0.j,8.881901274447047e-8+0.j,2.677396613735518e-8+0.j,7.891015974474083e-9+0.j,2.2761105914569524e-9+0.j,6.431093437326835e-10+0.j,1.7814207838767227e-10+0.j,4.841386759162982e-11+0.j,1.2918176209097254e-11+0.j,3.386455225845971e-12+0.j,8.727040321946257e-13+0.j,2.2121429917012119e-13+0.j,5.518423494832265e-14+0.j,1.355467235525568e-14+0.j,3.279733649369751e-15+0.j,7.820870034613943e-16+0.j,1.8387341072230197e-16+0.j,4.2638365772454693e-17+0.j,9.755759569507672e-18+0.j,2.203196419812572e-18+0.j,4.91271730104291e-19+0.j,1.0819429222620071e-19+0.j,2.3541375044538388e-20+0.j,5.06207819413896e-21+0.j,1.0760049564523484e-21+0.j,2.2615257972056174e-22+0.j,4.7010956351636247e-23+0.j,9.667420220176297e-24+0.j,1.9671404744229548e-24+0.j,3.961581387453177e-25+0.j,7.897715899339245e-26+0.j,1.5589126694853467e-26+0.j,3.047288896271059e-27+0.j,5.900081479003957e-28+0.j,1.13170400047643e-28+0.j,2.1508652278538572e-29+0.j,4.051085151636921e-30+0.j,7.562704194195264e-31+0.j,1.3995799913241762e-31+0.j,2.5680187527214676e-32+0.j,4.6724138019983344e-33+0.j,8.431168058273611e-34+0.j,1.5090243527389428e-34+0.j,2.6793140982558973e-35+0.j,4.71981431525898e-36+0.j,8.249989758379283e-37+0.j,1.4310697155383495e-37+0.j,2.4637530214516324e-38+0.j,4.21028179933532e-39+0.j,7.142495387247013e-40+0.j,1.2029827788352868e-40+0.j,2.0117963346132378e-41+0.j,3.340927469077872e-42+0.j,5.509987170587172e-43+0.j,9.025589085424832e-44+0.j,1.4685264612822461e-44+0.j,2.3736025887069567e-45+0.j,3.811465499570279e-46+0.j,6.080936959848452e-47+0.j,9.640051586635484e-48+0.j,1.5186352812531276e-48+0.j,2.3775350851783357e-49+0.j,3.6994138534305135e-50+0.j,5.721420167060523e-51+0.j,8.795718721922594e-52+0.j,1.3442073461719678e-52+0.j,2.0422964816536686e-53+0.j,3.085022660146702e-54+0.j,4.633548878921239e-55+0.j,6.9201113818035815e-56+0.j,1.027741421232188e-56+0.j,1.5179342511351785e-57+0.j,2.229701270038696e-58+0.j,3.2575474294117833e-59+0.j,4.7338046717983674e-60+0.j,6.84274064629408e-61+0.j
-0.42309214341955753+0.j,0.3051194515651823+0.j,0.29674573234951274+0.j,-0.12942669484548477+0.j,-0.3481447894598817+0.j,-0.21408140068846113+0.j,0.07060939603540826+0.j,0.292632392982182+0.j,0.3734845958295693+0.j,0.34137627086863687+0.j,0.2575723212414653+0.j,0.1698372107166583+0.j,0.10090156262278252+0.j,0.05505066325164373+0.j,0.027943796736052837+0.j,0.013322647020351231+0.j,0.006009277173734791+0.j,0.002579054233133572+0.j,0.0010580671626868809+0.j,0.0004165248530875328+0.j,0.00015784842901828364+0.j,0.000057743501433978926+0.j,0.000020438962020723476+0.j,7.014645071435639e-6+0.j,2.338485263823347e-6+0.j,7.584859403032984e-7+0.j,2.397019621528933e-7+0.j,7.390446968399628e-8+0.j,2.2256387767455246e-8+0.j,6.553701855103655e-9+0.j,1.8888149112618053e-9+0.j,5.332737174124101e-10+0.j,1.476132244272948e-10+0.j,4.0090683005309486e-11+0.j,1.069077390392091e-11+0.j,2.8009475399319654e-12+0.j,7.2142981246923e-13+0.j,1.8277722367616349e-13+0.j,4.5574164149965825e-14+0.j,1.1189209641743814e-14+0.j,2.7062415091229903e-15+0.j,6.450756162935807e-16+0.j,1.5160421062012345e-16+0.j,3.514294338900897e-17+0.j,8.038069435048069e-18+0.j,1.8146973985197196e-18+0.j,4.0451984788802885e-19+0.j,8.906267325316659e-20+0.j,1.9373243566023625e-20+0.j,4.164701954149605e-21+0.j,8.850320229228935e-22+0.j,1.8596903561413825e-22+0.j,3.864888800492631e-23+0.j,7.946053906733959e-24+0.j,1.6165278630453326e-24+0.j,3.254820160989816e-25+0.j,6.487449435586085e-26+0.j,1.2802995739147854e-26+0.j,2.502210643039171e-27+0.j,4.843860069590322e-28+0.j,9.289504140286375e-29+0.j,1.7652312050987455e-29+0.j,3.3242292239565804e-30+0.j,6.204835174137711e-31+0.j,1.1481182940965406e-31+0.j,2.1063231486667558e-32+0.j,3.831845800790708e-33+0.j,6.9134736107369565e-34+0.j,1.2372244093035955e-34+0.j,2.19644975886298e-35+0.j,3.868740825526237e-36+0.j,6.7615583782536315e-37+0.j,1.172747114164253e-37+0.j,2.018795806643124e-38+0.j,3.449525992095964e-39+0.j,5.851303027913645e-40+0.j,9.854116029709045e-41+0.j,1.647779656554114e-41+0.j,2.7361519208922643e-42+0.j,4.512143563437162e-43+0.j,7.390403002428898e-44+0.j,1.2023630512656788e-44+0.j,1.9432296669460014e-45+0.j,3.1201204380576416e-46+0.j,4.97753165611267e-47+0.j,7.890198722382989e-48+0.j,1.2428765091912956e-48+0.j,1.945665444605859e-49+0.j,3.02720395993489e-50+0.j,4.6814555876319873e-51+0.j,7.19643554071868e-52+0.j,1.0997200138137194e-52+0.j,1.670725501264916e-53+0.j,2.5235725002754593e-54+0.j,3.79003252546722e-55+0.j,5.659976879293231e-56+0.j,8.405400668198314e-57+0.j,1.2413695596340607e-57+0.j,1.8233454104740377e-58+0.j,2.6637146408767884e-59+0.j
0.29798453409328474+0.j,-0.42644223329434433+0.j,0.006753496728742751+0.j,0.3481447894598817+0.j,0.11577228721486615+0.j,-0.23845980395671784+0.j,-0.3119254182589904+0.j,-0.11269405339155267+0.j,0.15079884708929744+0.j,0.3197949911258765+0.j,0.35835464272055667+0.j,0.30751872942205255+0.j,0.22310153154244616+0.j,0.14313060081967238+0.j,0.08330949565172072+0.j,0.04472976617541369+0.j,0.02241294965259819+0.j,0.010572009868570443+0.j,0.004725801664915208+0.j,0.002012644738750328+0.j,0.0008202049621220284+0.j,0.00032100733844165675+0.j,0.00012102531799874699+0.j,0.000044070482430497985+0.j,0.00001553530190427167+0.j,5.312010189702086e-6+0.j,1.7649447954324872e-6+0.j,5.707129188644006e-7+0.j,1.7985763486071345e-7+0.j,5.531137442945254e-8+0.j,1.6617756071663972e-8+0.j,4.8826525667411156e-9+0.j,1.404361595977884e-9+0.j,3.957507696681848e-10+0.j,1.0935389132233511e-10+0.j,2.96510234446916e-11+0.j,7.894738345364919e-12+0.j,2.0654127985337527e-12+0.j,5.312592752763952e-13+0.j,1.3442470209325542e-13+0.j,3.347737707295984e-14+0.j,8.209872418733062e-15+0.j,1.9835087902343615e-15+0.j,4.723164092976047e-16+0.j,1.1089473093595132e-16+0.j,2.5682409956008533e-17+0.j,5.869034254162385e-18+0.j,1.3238971820480965e-18+0.j,2.9487754105214656e-19+0.j,6.487314563537149e-20+0.j,1.41011153705754e-20+0.j,3.029218108394478e-21+0.j,6.433004143654353e-22+0.j,1.3508765627007142e-22+0.j,2.805714291854219e-23+0.j,5.7650081948530936e-24+0.j,1.1721509703426605e-24+0.j,2.358786735136206e-25+0.j,4.699004399490342e-26+0.j,9.268768411501913e-27+0.j,1.8105927985048257e-27+0.j,3.5033417935814965e-28+0.j,6.715596160516919e-29+0.j,1.2755618118477418e-29+0.j,2.4010718980758047e-30+0.j,4.4798640997623965e-31+0.j,8.286047508500593e-32+0.j,1.519558767196765e-32+0.j,2.7633602628936744e-33+0.j,4.983882561677788e-34+0.j,8.915932476961701e-35+0.j,1.5823077079569885e-35+0.j,2.786089484721482e-36+0.j,4.8677937273109395e-37+0.j,8.440218371340213e-38+0.j,1.4524777408665013e-38+0.j,2.481121147708667e-39+0.j,4.207422453064271e-40+0.j,7.083690286821779e-41+0.j,1.1841934056425925e-41+0.j,1.9658412092500306e-42+0.j,3.2409987118111394e-43+0.j,5.307068248374957e-44+0.j,8.632081778553709e-45+0.j,1.3947619662614721e-45+0.j,2.2389579124215724e-46+0.j,3.5709986310658946e-47+0.j,5.659356602295028e-48+0.j,8.912773362159649e-49+0.j,1.39495767874049e-49+0.j,2.1699247423230653e-50+0.j,3.355027514118008e-51+0.j,5.156402420791028e-52+0.j,7.878210974769117e-53+0.j,1.1966538926914126e-53+0.j,1.8071700634745644e-54+0.j,2.7136116786248706e-55+0.j,4.0517499229448453e-56+0.j,6.016047299947433e-57+0.j,8.883422998175224e-58+0.j
-0.18771435294829297+0.j,0.401898582511454+0.j,-0.27396009204261773+0.j,-0.21408140068846113+0.j,0.23845980395671784+0.j,0.2659892370311244+0.j,-0.06472326142749439+0.j,-0.2980838930405977+0.j,-0.2375431804728328+0.j,0.0008641069644437494+0.j,0.226514114217848+0.j,0.3378054446752357+0.j,0.335863909208181+0.j,0.2695757706769044+0.j,0.1870227685532585+0.j,0.11611891377322298+0.j,0.06589607613391524+0.j,0.03466763516260856+0.j,0.01708197554693511+0.j,0.00794442461854155+0.j,0.0035086041259665287+0.j,0.0014787024820187371+0.j,0.0005971111825912791+0.j,0.00023180833731569744+0.j,0.00008676717831364647+0.j,0.000031391708193114264+0.j,0.000011001425926898296+0.j,3.74184240005883e-6+0.j,1.2372525535965807e-6+0.j,3.983113302739325e-7+0.j,1.2501634489402466e-7+0.j,3.830206839890837e-8+0.j,1.1467569653099495e-8+0.j,3.3585684014312233e-9+0.j,9.631046325119571e-10+0.j,2.7064463905058696e-10+0.j,7.458878101687024e-11+0.j,2.0174910324402078e-11+0.j,5.3592851516904404e-12+0.j,1.3990460210585081e-12+0.j,3.5912151277891133e-13+0.j,9.069283745942535e-14+0.j,2.2544966174256786e-14+0.j,5.519255468909231e-15+0.j,1.3312591340231605e-15+0.j,3.1650564521405103e-16+0.j,7.42014279719166e-17+0.j,1.7160133718929455e-17+0.j,3.916188277376996e-18+0.j,8.822460981131796e-19+0.j,1.9626394908518865e-19+0.j,4.312710524194377e-20+0.j,9.363689938375595e-21+0.j,2.009336393191855e-21+0.j,4.262688368577911e-22+0.j,8.942336826776553e-23+0.j,1.8555015083858445e-23+0.j,3.809046202133377e-24+0.j,7.737725935061003e-25+0.j,1.5557727252807514e-25+0.j,3.096737879348337e-26+0.j,6.103436929774003e-27+0.j,1.1913492755917323e-27+0.j,2.303446574169745e-28+0.j,4.412333958290116e-29+0.j,8.374980315481952e-30+0.j,1.5754177783411504e-30+0.j,2.9374673232483197e-31+0.j,5.429778895436197e-32+0.j,9.95146976317551e-33+0.j,1.8086324840285654e-33+0.j,3.2601038518656327e-34+0.j,5.828926811573289e-35+0.j,1.0338987948246934e-35+0.j,1.8195087663886868e-36+0.j,3.1773841733012845e-37+0.j,5.5065033417731e-38+0.j,9.471577309611801e-39+0.j,1.6171752491276134e-39+0.j,2.7411133345946935e-40+0.j,4.612936118145261e-41+0.j,7.70819261680676e-42+0.j,1.2790727460817928e-42+0.j,2.107886486568411e-43+0.j,3.4502381197180097e-44+0.j,5.609708510398089e-45+0.j,9.060650033477233e-46+0.j,1.4539307039503913e-46+0.j,2.318087596369115e-47+0.j,3.6724283121040265e-48+0.j,5.781610526825711e-49+0.j,9.045866501620032e-50+0.j,1.406663889536617e-50+0.j,2.174210134668341e-51+0.j,3.3405280705410753e-52+0.j,5.102251319562224e-53+0.j,7.747679418983911e-54+0.j,1.1696980999059101e-54+0.j,1.755888270022548e-55+0.j,2.6210112292729397e-56+0.j
0.10794700926744787+0.j,-0.3077498485456389+0.j,0.3895797357865915+0.j,-0.07060939603540826+0.j,-0.3119254182589904+0.j,0.06472326142749439+0.j,0.3032089934929956+0.j,0.1015070007370823+0.j,-0.20759605868823058+0.j,-0.29142670533902043+0.j,-0.12914364133732453+0.j,0.11244317326876938+0.j,0.2845871533736977+0.j,0.33935605499795013+0.j,0.30423448478165965+0.j,0.22893362295995826+0.j,0.15172719690766517+0.j,0.09098365531989135+0.j,0.05022294521692685+0.j,0.0258290777245894+0.j,0.012486810800125205+0.j,0.005713654674794726+0.j,0.002488124945321975+0.j,0.0010357743312890179+0.j,0.00041372034409286994+0.j,0.00015906064645458936+0.j,0.00005902057200047899+0.j,0.00002118576486666237+0.j,7.371809032658037e-6+0.j,2.4910274471420594e-6+0.j,8.187593157610532e-7+0.j,2.621399516737289e-7+0.j,8.18602977972764e-8+0.j,2.4962456485953775e-8+0.j,7.4411490373062375e-9+0.j,2.1704817825839305e-9+0.j,6.200482454803989e-10+0.j,1.736228512845097e-10+0.j,4.769050056591585e-11+0.j,1.28590144275544e-11+0.j,3.4058048887962077e-12+0.j,8.866129862522941e-13+0.j,2.2698598614962493e-13+0.j,5.718039344247948e-14+0.j,1.418066063356805e-14+0.j,3.463793562635021e-15+0.j,8.336941778430382e-16+0.j,1.978075386027344e-16+0.j,4.6284144580523685e-17+0.j,1.0684095775168278e-17+0.j,2.4339615714616258e-18+0.j,5.474021512659441e-19+0.j,1.2157807690815252e-19+0.j,2.667426294178852e-20+0.j,5.782879037101054e-21+0.j,1.2391691958121958e-21+0.j,2.625226563288707e-22+0.j,5.499996742780808e-23+0.j,1.1397840278674639e-23+0.j,2.3369411506384554e-24+0.j,4.741704335752179e-25+0.j,9.523029779402933e-26+0.j,1.8934707457907947e-26+0.j,3.727950877502834e-27+0.j,7.269289347401936e-28+0.j,1.404115738706397e-28+0.j,2.6870707640332147e-29+0.j,5.095582720595343e-30+0.j,9.576743732894769e-31+0.j,1.7841006916593416e-31+0.j,3.2950668104136775e-32+0.j,6.034150121880219e-33+0.j,1.0958132773843177e-33+0.j,1.9737179633015058e-34+0.j,3.526300574473227e-35+0.j,6.25021629250754e-36+0.j,1.0991736189710944e-36+0.j,1.918162800222869e-37+0.j,3.322028490689792e-38+0.j,5.710435768274543e-39+0.j,9.743859218563553e-40+0.j,1.6505742260496125e-40+0.j,2.776045367623696e-41+0.j,4.636063369601677e-42+0.j,7.688579661655851e-43+0.j,1.266363263123301e-43+0.j,2.0716971942208548e-44+0.j,3.366583008333342e-45+0.j,5.434826737803733e-46+0.j,8.716711379256952e-47+0.j,1.389077641810411e-47+0.j,2.199594651842444e-48+0.j,3.461270741771266e-49+0.j,5.413011150719403e-50+0.j,8.41367124046445e-51+0.j,1.2998925715381022e-51+0.j,1.9963467252569636e-52+0.j,3.04790629518484e-53+0.j,4.626304485219539e-54+0.j,6.981728007336301e-55+0.j
-0.05747121165110653+0.j,0.20464679220941706+0.j,-0.3719122728888765+0.j,0.292632392982182+0.j,0.11269405339155267+0.j,-0.2980838930405977+0.j,-0.1015070007370823+0.j,0.24916645574212276+0.j,0.2190401205863796+0.j,-0.0802356223266431+0.j,-0.2795651932114608+0.j,-0.2217551006337931+0.j,-0.004292118529332356+0.j,0.20715304927429334+0.j,0.3179468646727546+0.j,0.3234689480913357+0.j,0.2653352302595449+0.j,0.1880098718961241+0.j,0.1191596280749841+0.j,0.06899129678481784+0.j,0.03701110589761726+0.j,0.01858582912948246+0.j,0.008804544237945532+0.j,0.003958661068781814+0.j,0.0016976158200864423+0.j,0.0006971737410254839+0.j,0.00027512667331868845+0.j,0.00010463475716103334+0.j,0.000038446763312814185+0.j,0.000013678359137566435+0.j,4.72100758786408e-6+0.j,1.5834472698626442e-6+0.j,5.168961999613811e-7+0.j,1.644483379492227e-7+0.j,5.105289144407513e-8+0.j,1.5483346074792677e-8+0.j,4.592075046707792e-9+0.j,1.3330959966793606e-9+0.j,3.7913847992624304e-10+0.j,1.0572188960307449e-10+0.j,2.8925666275773948e-11+0.j,7.770535954053258e-12+0.j,2.0509016057747233e-12+0.j,5.321369936106354e-13+0.j,1.358090200390615e-13+0.j,3.4110406130185155e-14+0.j,8.435504242814299e-15+0.j,2.0549501060269608e-15+0.j,4.93339950376966e-16+0.j,1.1676810145244268e-16+0.j,2.725860086635594e-17+0.j,6.278326202597582e-18+0.j,1.4272383540404362e-18+0.j,3.2033558736374727e-19+0.j,7.100788953945743e-20+0.j,1.5550018077962037e-20+0.j,3.36513215879853e-21+0.j,7.198444679847091e-22+0.j,1.5224871420239489e-22+0.j,3.1846019914015184e-23+0.j,6.589413795734705e-24+0.j,1.3490488432409567e-24+0.j,2.73333558114771e-25+0.j,5.481935359356191e-26+0.j,1.0885245437815025e-26+0.j,2.14037660321221e-27+0.j,4.16841462578354e-28+0.j,8.041895880082397e-29+0.j,1.5371916450072457e-29+0.j,2.9117369136175468e-30+0.j,5.466391720235218e-31+0.j,1.0172820799461604e-31+0.j,1.8768920203564995e-32+0.j,3.433661398094515e-33+0.j,6.229552985026646e-34+0.j,1.120976526358204e-34+0.j,2.0009372149095484e-35+0.j,3.5434230882111423e-36+0.j,6.226138108315281e-37+0.j,1.0856069877742103e-37+0.j,1.8786031257655012e-38+0.j,3.226672438980982e-39+0.j,5.50148101102072e-40+0.j,9.312265793442107e-41+0.j,1.565045303047027e-41+0.j,2.6117873591487238e-42+0.j,4.328430167272324e-43+0.j,7.124360811498842e-44+0.j,1.1647276250135685e-44+0.j,1.8914934932654314e-45+0.j,3.0515840641498104e-46+0.j,4.891283787616464e-47+0.j,7.789929027002686e-48+0.j,1.2327994490158661e-48+0.j,1.9388042015904605e-49+0.j,3.0303411255035745e-50+0.j,4.707580767340198e-51+0.j,7.269166151942823e-52+0.j,1.1157915693134208e-52+0.j,1.7026430111095793e-53+0.j
0.02862161389174889+0.j,-0.12223662881865228+0.j,0.2875418588865565+0.j,-0.3734845958295693+0.j,0.15079884708929744+0.j,0.2375431804728328+0.j,-0.20759605868823058+0.j,-0.2190401205863796+0.j,0.14008085308796747+0.j,0.272285798825932+0.j,0.04952193694763554+0.j,-0.21738153941472646+0.j,-0.2694558761932145+0.j,-0.10863704357995171+0.j,0.11569492887267986+0.j,0.27427378882210113+0.j,0.325312840472761+0.j,0.29315721530114247+0.j,0.22267134233747177+0.j,0.14927851315986285+0.j,0.09065267543794896+0.j,0.05070879478212249+0.j,0.026436302175338367+0.j,0.01295735241049482+0.j,0.00601116134659768+0.j,0.0026537850923204955+0.j,0.0011198302020830988+0.j,0.0004533301336236177+0.j,0.00017660658203961558+0.j,0.00006638840744081751+0.j,0.000024136888714325873+0.j,8.504729801742147e-6+0.j,2.9094716834399258e-6+0.j,9.679231528912786e-7+0.j,3.1359374938190713e-7+0.j,9.907382135853388e-8+0.j,3.0558207695389365e-8+0.j,9.211726946814852e-9+0.j,2.716598132384661e-9+0.j,7.844638479756684e-10+0.j,2.2199587166879565e-10+0.j,6.161340670771204e-11+0.j,1.678315168133392e-11+0.j,4.489806742355554e-12+0.j,1.1803367325468438e-12+0.j,3.0511182620027163e-13+0.j,7.759285987228798e-14+0.j,1.9422912863859903e-14+0.j,4.787887752237817e-15+0.j,1.1628016394998992e-15+0.j,2.783450195824108e-16+0.j,6.569788323245572e-17+0.j,1.529586560513288e-17+0.j,3.514047133670246e-18+0.j,7.96893165822702e-19+0.j,1.7844009091987522e-19+0.j,3.946558924741753e-20+0.j,8.623950396752398e-21+0.j,1.8624181701577564e-21+0.j,3.97601246008416e-22+0.j,8.393228031881401e-23+0.j,1.7523764931159127e-23+0.j,3.619468404079988e-24+0.j,7.397394503587522e-25+0.j,1.49631514411066e-25+0.j,2.9961780413836264e-26+0.j,5.9401697998582826e-27+0.j,1.1662722247874975e-27+0.j,2.2680407147950036e-28+0.j,4.3694689587150056e-29+0.j,8.34079859590158e-30+0.j,1.5778270501963365e-30+0.j,2.958373913120779e-31+0.j,5.498641125962901e-32+0.j,1.0132831405609781e-32+0.j,1.851576782425087e-33+0.j,3.355431715482007e-34+0.j,6.031276125691664e-35+0.j,1.0754263071766053e-35+0.j,1.902468538694158e-36+0.j,3.3394331825639968e-37+0.j,5.816984918337921e-38+0.j,1.005640939715641e-38+0.j,1.7256639884665297e-39+0.j,2.9395771516505387e-40+0.j,4.97135222193908e-41+0.j,8.347754542165029e-42+0.j,1.3919173869800057e-42+0.j,2.3048778062711613e-43+0.j,3.7906516705674114e-44+0.j,6.192288111643267e-45+0.j,1.0048435918307405e-45+0.j,1.619919899541867e-46+0.j,2.594616235491878e-47+0.j,4.129267951271983e-48+0.j,6.530226909080422e-49+0.j,1.0262964279414027e-49+0.j,1.6030236696928876e-50+0.j,2.4886398876726555e-51+0.j,3.840350333164502e-52+0.j
