0.9206516993234973+0.j,0.-0.37436349659511514j,-0.10764072965554924+0.j,0.+0.025270517840887703j,0.005137860184603751+0.j,0.-0.0009343195052089236j,-0.00015510218862249426+0.j,0.+0.000023837847768097143j,3.4270479767836503e-6+0.j,0.-4.645121365407685e-7j,-5.973036950258783e-8+0.j,0.+7.323134230376625e-9j,8.596160338755533e-10+0.j,0.-9.694623940507184e-11j,-1.0535740986317877e-11+0.j,0.+1.1061590875822337e-12j,1.1244903586286633e-13+0.j,0.-1.1089945486143046e-14j,-1.0628972774908493e-15+0.j,0.+9.91545459266128e-17j,9.01562352426226e-18+0.j,0.-7.999894442742061e-19j,-6.935392621055803e-20+0.j,0.+5.8803783493196295e-21j,4.880876117982042e-22+0.j,0.-3.969409606951269e-23j,-3.1654639969111816e-24+0.j,0.+2.477157567419231e-25j,1.9035870968092037e-26+0.j,0.-1.4373809649569394e-27j,-1.0671105111343137e-28+0.j,0.+7.793394967074487e-30j,5.602086797855316e-31+0.j,0.-3.9654364964456523e-32j,-2.7653472655931962e-33+0.j,0.+1.9007009439775682e-34j,1.2881329097130037e-35+0.j,0.-8.611086458514394e-37j,-5.680208629527459e-38+0.j,0.+3.698538293853417e-39j,2.377925586148229e-40+0.j,0.-1.5100956876772236e-41j,-9.474972497536778e-43+0.j,0.+5.875459894129733e-44j,3.60175082024581e-45+0.j,0.-2.183260425771614e-46j,-1.3089551397788413e-47+0.j,0.+7.763793394198809e-49j,4.556711017030781e-50+0.j,0.-2.6469856245194823e-51j,-1.5221754610288977e-52+0.j,0.+8.667178965076256e-54j,4.887358854433123e-55+0.j,0.-2.729822627748936e-56j,-1.510552017643353e-57+0.j,0.+8.282328969303614e-59j,4.5004568160431136e-60+0.j,0.-2.4239145567456766e-61j,-1.2942001503081324e-62+0.j,0.+6.851309330570218e-64j,3.596632684729552e-65+0.j,0.-1.8725322451426743e-66j,-9.670114048388696e-68+0.j,0.+4.954039411755822e-69j,2.5180688823711662e-70+0.j,0.-1.2700156238273521e-71j,-6.356751465122498e-73+0.j,0.+3.1578824985135985e-74j,1.5571829714426973e-75+0.j,0.-7.622777376201812e-77j,-3.7047793920418116e-78+0.j,0.+1.7878509669891587e-79j,8.56767928997752e-81+0.j,0.-4.077555746132004e-82j,-1.927445838671251e-83+0.j,0.+9.050023092439247e-85j,4.221249547625708e-86+0.j,0.-1.9561123741520486e-87j,-9.006263204788426e-89+0.j,0.+4.120303670375872e-90j,1.8731923156220033e-91+0.j,0.-8.46326605848474e-93j,-3.8003990741922973e-94+0.j,0.+1.6962438782665203e-95j,7.525697994576451e-97+0.j,0.-3.319215570873368e-98j,-1.4554066984297898e-99+0.j,0.+6.344872201710058e-101j,2.7502975298133722e-102+0.j,0.-1.1854488271376628e-103j,-5.0811228169153926e-105+0.j,0.+2.165893670675786e-106j,9.182085963888367e-108+0.j,0.-3.8716671707815255e-109j,-1.6237988333240574e-110+0.j,0.+6.774364465193628e-112j,2.8114546180940236e-113+0.j,0.-1.1607624389628654e-114j,-4.767914340821554e-116+0.j,0.+1.9485384630712218e-117j
0.-0.37436349659511514j,0.7684247195808838+0.j,0.-0.48566011330823244j,-0.17616349235798975+0.j,0.+0.0484518337554243j,0.011108683411549589+0.j,0.-0.00222553702750611j,-0.00040066866344161053+0.j,0.+0.00006603007881323413j,0.000010092259917239303+0.j,0.-1.444628263728388e-6j,-1.9512542693802428e-7+0.j,0.+2.5018536478179832e-8j,3.0599685542627095e-9+0.j,0.-3.5845547706547994e-10j,-4.035495323651256e-11+0.j,0.+4.378911333707224e-12j,4.591297611257547e-13+0.j,0.-4.661844929195882e-14j,-4.592742725827524e-15+0.j,0.+4.3976659775650854e-16j,4.0989478488652585e-17+0.j,0.-3.72408179325947e-18j,-3.3021861438873883e-19+0.j,0.+2.8609382420337906e-20j,2.424297296301198e-21+0.j,0.-2.0111380160333453e-22j,-1.6347505055398427e-23+0.j,0.+1.3030480429556703e-24j,1.0192682191222423e-25+0.j,0.-7.829467995591437e-27j,-5.9097296865864805e-28+0.j,0.+4.385830245372064e-29j,3.202029249284145e-30+0.j,0.-2.3009822468554753e-31j,-1.6282727076642837e-32+0.j,0.+1.1351826469810406e-33j,7.80039143963063e-35+0.j,0.-5.285132830322162e-36j,-3.5322498302711825e-37+0.j,0.+2.329491674087368e-38j,1.5164748115596404e-39+0.j,0.-9.748010614562258e-41j,-6.189263655086764e-42+0.j,0.+3.882693431748061e-43j,2.407250135934492e-44+0.j,0.-1.4754366760782087e-45j,-8.942174505755763e-47+0.j,0.+5.3603849479164104e-48j,3.1789343060150256e-49+0.j,0.-1.8655118809754077e-50j,-1.0835263864719584e-51+0.j,0.+6.2301182257327385e-53j,3.546950707842688e-54+0.j,0.-1.999859418329331e-55j,-1.116887525294666e-56+0.j,0.+6.1796273199487046e-58j,3.387914049722842e-59+0.j,0.-1.8407357386643765e-60j,-9.913080584449568e-62+0.j,0.+5.29237644304199e-63j,2.8014456706104822e-64+0.j,0.-1.4705012173788345e-65j,-7.655270525441565e-67+0.j,0.+3.9529923361009736e-68j,2.0249677864615508e-69+0.j,0.-1.0291807320198532e-70j,-5.19038446277501e-72+0.j,0.+2.5977246644866988e-73j,1.2903936821271067e-74+0.j,0.-6.362608421816483e-76j,-3.1144326864421993e-77+0.j,0.+1.5135579858540826e-78j,7.303647878185796e-80+0.j,0.-3.499808532369776e-81j,-1.6655370606691903e-82+0.j,0.+7.872462402909456e-84j,3.696177328778672e-85+0.j,0.-1.723929465609535e-86j,-7.988187492356837e-88+0.j,0.+3.6776946985082e-89j,1.6824316763303157e-90+0.j,0.-7.648359851423269e-92j,-3.455430917823735e-93+0.j,0.+1.551573028300427e-94j,6.924853836838753e-96+0.j,0.-3.0721957880519934e-97j,-1.3549329874902811e-98+0.j,0.+5.940834211925136e-100j,2.5898051240283616e-101+0.j,0.-1.122549372120521e-102j,-4.838275094806473e-104+0.j,0.+2.0737185277882937e-105j,8.839139715522063e-107+0.j,0.-3.7471177579576726e-108j,-1.5799286768752824e-109+0.j,0.+6.626062324343623e-111j,2.7642416805935745e-112+0.j,0.-1.1471574174207031e-113j,-4.736091551729453e-115+0.j
-0.10764072965554924+0.j,0.-0.48566011330823244j,0.628782875660311+0.j,0.-0.5441574471243356j,-0.23520144517188685+0.j,0.+0.07341499619164696j,0.018600895451245717+0.j,0.-0.004048394275432829j,-0.0007823516994721258+0.j,0.+0.0001371691221551372j,0.000022151605282035334+0.j,0.-3.331849177030087e-6j,-4.707641524830661e-7+0.j,0.+6.290517014677558e-8j,7.99284911717972e-9+0.j,0.-9.700674942489806e-10j,-1.1288197605250475e-10+0.j,0.+1.263459709710021e-11j,1.3639850814643281e-12+0.j,0.-1.4236715957006155e-13j,-1.4397081638591844e-14+0.j,0.+1.4132209399045665e-15j,1.3487593532605337e-16+0.j,0.-1.253402805057364e-17j,-1.1356847802235664e-18+0.j,0.+1.0045238341552038e-19j,8.683101960910563e-21+0.j,0.-7.342388933953992e-22j,-6.079209766476066e-23+0.j,0.+4.9325521032661146e-24j,3.9250967700149023e-25+0.j,0.-3.0654723875920014e-26j,-2.3512812976939633e-27+0.j,0.+1.7723258733380826e-28j,1.3136144672579711e-29+0.j,0.-9.578881616215203e-31j,-6.875536134590935e-32+0.j,0.+4.860176719268926e-33j,3.3849154590344844e-34+0.j,0.-2.3236951878874352e-35j,-1.5729721597949206e-36+0.j,0.+1.0503618944857377e-37j,6.921332160243772e-39+0.j,0.-4.50217058776521e-40j,-2.891858071204076e-41+0.j,0.+1.8348016391783412e-42j,1.1502342858235976e-43+0.j,0.-7.126733222718721e-45j,-4.365340232098147e-46+0.j,0.+2.644114793252976e-47j,1.5841032470210862e-48+0.j,0.-9.389218594939132e-50j,-5.507008730263808e-51+0.j,0.+3.196951102585882e-52j,1.8372994559405606e-53+0.j,0.-1.0455237400131552e-54j,-5.892244987363427e-56+0.j,0.+3.2892769544971015e-57j,1.8191548838676118e-58+0.j,0.-9.969251056831454e-60j,-5.414400681404596e-61+0.j,0.+2.9147554263640604e-62j,1.5555508050287527e-63+0.j,0.-8.231156415389925e-65j,-4.319108922110287e-66+0.j,0.+2.2477299690901212e-67j,1.1602962274754497e-68+0.j,0.-5.941890237136123e-70j,-3.0190189745440057e-71+0.j,0.+1.522107490443124e-72j,7.61577756818472e-74+0.j,0.-3.782006560427381e-75j,-1.8643076788522165e-76+0.j,0.+9.123195185915903e-78j,4.432572565928579e-79+0.j,0.-2.1383973570157534e-80j,-1.0244424289476985e-81+0.j,0.+4.8741068424923025e-83j,2.3033051879026757e-84+0.j,0.-1.0811760251684142e-85j,-5.04159889553711e-87+0.j,0.+2.335633078898231e-88j,1.0750827716786342e-89+0.j,0.-4.917175771247022e-91j,-2.2349139403096406e-92+0.j,0.+1.009510758691282e-93j,4.5320968484704254e-95+0.j,0.-2.0223564476968245e-96j,-8.970526991586467e-98+0.j,0.+3.955584249586639e-99j,1.734066425727282e-100+0.j,0.-7.55809799898682e-102j,-3.2755152616896426e-103+0.j,0.+1.4115459858307202e-104j,6.049034798393909e-106+0.j,0.-2.5779799241261106e-107j,-1.0927015046885121e-108+0.j,0.+4.606570416491189e-110j,1.9316707548929805e-111+0.j,0.-8.057350161288994e-113j
0.+0.025270517840887703j,-0.17616349235798975+0.j,0.-0.5441574471243356j,0.5010325294873417+0.j,0.-0.5731213012211556j,-0.2864083234562482+0.j,0.+0.09945760226608408j,0.027462906751478753+0.j,0.-0.006427329613063643j,-0.0013228700755967657+0.j,0.+0.0002452349365877913j,0.00004163488569365904+0.j,0.-6.553178349669236e-6j,-9.652056563304778e-7+0.j,0.+1.3401423958169516e-7j,1.764481388421184e-8+0.j,0.-2.213773924915035e-9j,-2.6574666136428806e-10+0.j,0.+3.0628096970075664e-11j,3.39919736619753e-12+0.j,0.-3.642104621433646e-13j,-3.77593196303648e-14+0.j,0.+3.79535594455699e-15j,3.705119750363229e-16+0.j,0.-3.518496333047233e-17j,-3.2548566383045318e-18+0.j,0.+2.9368530164405076e-19j,2.5876930638580048e-20+0.j,0.-2.2288648779931185e-21j,-1.8785231110248816e-22+0.j,0.+1.5505950907212487e-23j,1.254545356617702e-24+0.j,0.-9.956590509707694e-26j,-7.756709434300986e-27+0.j,0.+5.9356986047542e-28j,4.464359513751378e-29+0.j,0.-3.302080420847132e-30j,-2.4031988328590777e-31+0.j,0.+1.7218028988179327e-32j,1.2149933498285765e-33+0.j,0.-8.448006906682384e-35j,-5.790375996818763e-36+0.j,0.+3.9138453202721515e-37j,2.609804442615618e-38+0.j,0.-1.717410930186916e-39j,-1.115704301627966e-40+0.j,0.+7.15767590503961e-42j,4.5360272279323095e-43+0.j,0.-2.840444899972191e-44j,-1.7580237351483393e-45+0.j,0.+1.0757363885421032e-46j,6.509382199276625e-48+0.j,0.-3.896114769301693e-49j,-2.3071858691190595e-50+0.j,0.+1.3520381048915665e-51j,7.8423008029863655e-53+0.j,0.-4.5033457739857735e-54j,-2.5606479000750833e-55+0.j,0.+1.4420139860640466e-56j,8.044022666086485e-58+0.j,0.-4.445673370108507e-59j,-2.434645602339335e-60+0.j,0.+1.3214135464228589e-61j,7.109105252024022e-63+0.j,0.-3.791668444592508e-64j,-2.0051588583337835e-65+0.j,0.+1.0515548115664316e-66j,5.469396430714645e-68+0.j,0.-2.8218179228304664e-69j,-1.444297226897493e-70+0.j,0.+7.334598346015608e-72j,3.6960748997478707e-73+0.j,0.-1.84842047155494e-74j,-9.17499312485494e-76+0.j,0.+4.5206786634109334e-77j,2.2112660263444805e-78+0.j,0.-1.0738980115246532e-79j,-5.17861616388053e-81+0.j,0.+2.4799091839248727e-82j,1.1794261745756732e-83+0.j,0.-5.571332963427745e-85j,-2.6142083300405726e-86+0.j,0.+1.2185751720865286e-87j,5.643296078768656e-89+0.j,0.-2.5966780027563466e-90j,-1.1872537875973752e-91+0.j,0.+5.39440805737258e-93j,2.4358610145199636e-94+0.j,0.-1.0932074439979884e-95j,-4.876700877715006e-97+0.j,0.+2.1624917015899137e-98j,9.532749234722822e-100+0.j,0.-4.1777953094161606e-101j,-1.820415866733326e-102+0.j,0.+7.887094829603384e-104j,3.39792977312262e-105+0.j,0.-1.4557603636418201e-106j,-6.202549053693797e-108+0.j,0.+2.628339366141727e-109j,1.1077687644757695e-110+0.j
0.005137860184603751+0.j,0.+0.0484518337554243j,-0.23520144517188685+0.j,0.-0.5731213012211556j,0.3845087157280497+0.j,0.-0.5825381578662318j,-0.3305559624991356+0.j,0.+0.12598643637383983j,0.03753164652317054+0.j,0.-0.009372035883264422j,-0.002041781449573699+0.j,0.+0.0003982111632503503j,0.00007078138186134768+0.j,0.-0.000011617670069141102j,-1.7784874121063146e-6+0.j,0.+2.559300142708531e-7j,3.483953565008443e-8+0.j,0.-4.509781738696959e-9j,-5.575066658118503e-10+0.j,0.+6.606128398814527e-11j,7.5267871479972e-12+0.j,0.-8.268339924002798e-13j,-8.778180341876645e-14+0.j,0.+9.025613420474668e-15j,9.004116727044168e-16+0.j,0.-8.730064910012009e-17j,-8.238578305297782e-18+0.j,0.+7.57755643186521e-19j,6.801076283693386e-20+0.j,0.-5.9632092704030706e-21j,-5.113021582390045e-22+0.j,0.+4.291167329943086e-23j,3.528146933578958e-24+0.j,0.-2.8440423891638926e-25j,-2.2493818486526305e-26+0.j,0.+1.7467266399273463e-27j,1.3325942491144501e-28+0.j,0.-9.994025034986808e-30j,-7.372149536186081e-31+0.j,0.+5.351625263926686e-32j,3.8249703128213316e-33+0.j,0.-2.692909220865529e-34j,-1.8683388579348053e-35+0.j,0.+1.277933895809425e-36j,8.620824674993942e-38+0.j,0.-5.737687502678962e-39j,-3.7689847827620525e-40+0.j,0.+2.444305290764209e-41j,1.5655508911396325e-42+0.j,0.-9.905813995728717e-44j,-6.193681253160602e-45+0.j,0.+3.827912701982983e-46j,2.339069766723255e-47+0.j,0.-1.4135163419705467e-48j,-8.449653299980034e-50+0.j,0.+4.997546947134922e-51j,2.9251643224178832e-52+0.j,0.-1.694769583992057e-53j,-9.721338484583456e-55+0.j,0.+5.521805142253612e-56j,3.106397888067099e-57+0.j,0.-1.731140964793679e-58j,-9.558343081326616e-60+0.j,0.+5.229743599637636e-61j,2.835933092843339e-62+0.j,0.-1.524393638108327e-63j,-8.123614162641347e-65+0.j,0.+4.292553475252558e-66j,2.2493527570288667e-67+0.j,0.-1.1690525404816771e-68j,-6.027016486241126e-70+0.j,0.+3.082606556957311e-71j,1.564353670231002e-72+0.j,0.-7.877801633677675e-74j,-3.9371225684220814e-75+0.j,0.+1.953015460165626e-76j,9.616851253081467e-78+0.j,0.-4.70117953100334e-79j,-2.2817729664049802e-80+0.j,0.+1.099697804944605e-81j,5.26322687937409e-83+0.j,0.-2.501784771549089e-84j,-1.1811556241866674e-85+0.j,0.+5.5394004496548765e-87j,2.580803724686775e-88+0.j,0.-1.1945955564639262e-89j,-5.494101733353984e-91+0.j,0.+2.5108319796893164e-92j,1.1402974409636586e-93+0.j,0.-5.146734164897751e-95j,-2.3088256790997875e-96+0.j,0.+1.0295046582471286e-97j,4.563251868885311e-99+0.j,0.-2.0107587781405778e-100j,-8.808757729716364e-102+0.j,0.+3.836786083560563e-103j,1.66167905473654e-104+0.j,0.-7.156177732076719e-106j,-3.0647613551315217e-107+0.j,0.+1.3053300714597417e-108j
0.-0.0009343195052089236j,0.011108683411549589+0.j,0.+0.07341499619164696j,-0.2864083234562482+0.j,0.-0.5825381578662318j,0.2785741935988004+0.j,0.-0.5780270013249134j,-0.36820846498742876+0.j,0.+0.15253651006960267j,0.04864968370836664+0.j,0.-0.012882762443338733j,-0.002956036628052053+0.j,0.+0.0006040344922139897j,0.00011201887640250804+0.j,0.-0.000019116662488587553j,-3.033889703693502e-6+0.j,0.+4.514859604603447e-7j,6.342082607450527e-8+0.j,0.-8.455326679611388e-9j,-1.0747673237615574e-9+0.j,0.+1.30753822274528e-10j,1.5274963764200058e-11+0.j,0.-1.7184184997534757e-12j,-1.8662968650555172e-13+0.j,0.+1.96103884649108e-14j,1.997506091138561e-15+0.j,0.-1.975779245257741e-16j,-1.9006928134467975e-17+0.j,0.+1.7808093841415706e-18j,1.6270719743822336e-19+0.j,0.-1.4513839681203685e-20j,-1.265328622157525e-21+0.j,0.+1.0791730740195368e-22j,9.012254696304069e-24+0.j,0.-7.37545020082734e-25j,-5.919540763767677e-26+0.j,0.+4.662726189144676e-27j,3.6068741485466982e-28+0.j,0.-2.741756317605666e-29j,-2.0491973885420677e-30+0.j,0.+1.5067125000326274e-31j,1.0904077567441958e-32+0.j,0.-7.77081668386991e-34j,-5.455805840186119e-35+0.j,0.+3.775287606410074e-36j,2.575813421899378e-37+0.j,0.-1.7334728906702875e-38j,-1.1511038855182004e-39+0.j,0.+7.544933415640599e-41j,4.8829357851230223e-42+0.j,0.-3.1212302255414047e-43j,-1.97114210600694e-44+0.j,0.+1.230211156965661e-45j,7.589754634332809e-47+0.j,0.-4.629923026945099e-48j,-2.7933449249315537e-49+0.j,0.+1.6671796953406655e-50j,9.845672108076336e-52+0.j,0.-5.754498962358601e-53j,-3.329348034726537e-54+0.j,0.+1.9071604288493835e-55j,1.0818700578182785e-56+0.j,0.-6.0785945457457034e-58j,-3.38336493082569e-59+0.j,0.+1.8658928086988703e-60j,1.0197381092681901e-61+0.j,0.-5.523624339328387e-63j,-2.9659250427029718e-64+0.j,0.+1.5789250576443126e-65j,8.334715416485567e-67+0.j,0.-4.363233948472747e-68j,-2.26554811604191e-69+0.j,0.+1.1669221659938539e-70j,5.963061204444585e-72+0.j,0.-3.023491145148787e-73j,-1.5212894567373115e-74+0.j,0.+7.596767779896465e-76j,3.765375856739436e-77+0.j,0.-1.8526677347832393e-78j,-9.049870158341402e-80+0.j,0.+4.389220045481877e-81j,2.113858461182751e-82+0.j,0.-1.0109976833020732e-83j,-4.80232048900592e-85+0.j,0.+2.265785357503862e-86j,1.0619202644264701e-87+0.j,0.-4.9443411194596175e-89j,-2.287205589370226e-90+0.j,0.+1.0512794885500708e-91j,4.801560841439718e-93+0.j,0.-2.179375779540587e-94j,-9.83106544257056e-96+0.j,0.+4.407784731794652e-97j,1.964369802567249e-98+0.j,0.-8.70242358626893e-100j,-3.832671283461884e-101+0.j,0.+1.6781736668639467e-102j,7.305923526029396e-104+0.j,0.-3.1626016700865917e-105j,-1.361358969717611e-106+0.j
-0.00015510218862249426+0.j,0.-0.00222553702750611j,0.018600895451245717+0.j,0.+0.09945760226608408j,-0.3305559624991356+0.j,0.-0.5780270013249134j,0.18261852480609533+0.j,0.-0.5632158836470444j,-0.3998486111752219+0.j,0.+0.1787421927140044j,0.06066786201399836+0.j,0.-0.016952624431488428j,-0.0040801940346073115+0.j,0.+0.0008705189473492002j,0.0001679381887658455+0.j,0.-0.00002972245494614542j,-4.8793719815470005e-6+0.j,0.+7.494359077875675e-7j,1.0844446217731904e-7+0.j,0.-1.4867946800013964e-8j,-1.9405418356558546e-9+0.j,0.+2.4208227428785483e-10j,2.8964061811349563e-11+0.j,0.-3.333492875310825e-12j,-3.700039404169137e-13+0.j,0.+3.969794080759173e-14j,4.1253414889620545e-15+0.j,0.-4.1597081588226054e-16j,-4.076403339582793e-17+0.j,0.+3.888071227549435e-18j,3.6141497650073324e-19+0.j,0.-3.278034558869217e-20j,-2.9042364145039273e-21+0.j,0.+2.5159243573517728e-22j,2.1331020758514003e-23+0.j,0.-1.7715136948795376e-24j,-1.4422450557607854e-25+0.j,0.+1.15189664886237e-26j,9.031586217102209e-28+0.j,0.-6.956116676153401e-29j,-5.2659926478157944e-30+0.j,0.+3.9205423236524728e-31j,2.872047767912726e-32+0.j,0.-2.0712396963028925e-33j,-1.4711720202446112e-34+0.j,0.+1.0296290992693095e-35j,7.103327806636315e-37+0.j,0.-4.832551037698909e-38j,-3.243288447790066e-39+0.j,0.+2.148038375427301e-40j,1.4044007307452752e-41+0.j,0.-9.0671496033149e-43j,-5.782463054532444e-44+0.j,0.+3.643701839438106e-45j,2.269240462834646e-46+0.j,0.-1.397141702629299e-47j,-8.506133605046942e-49+0.j,0.+5.122248571235867e-50j,3.0515910739676327e-51+0.j,0.-1.7989772966280654e-52j,-1.049666299863441e-53+0.j,0.+6.063061587679147e-55j,3.4676348667422127e-56+0.j,0.-1.9640731807819003e-57j,-1.1019048742937702e-58+0.j,0.+6.124476867135459e-60j,3.372919171956897e-61+0.j,0.-1.8408817948787718e-62j,-9.958580512136435e-64+0.j,0.+5.340559292713156e-65j,2.8396040751410233e-66+0.j,0.-1.4971746316510976e-67j,-7.828717336691569e-69+0.j,0.+4.060412933662089e-70j,2.0891391099219637e-71+0.j,0.-1.0664401214315911e-72j,-5.401697804545529e-74+0.j,0.+2.7151881691626443e-75j,1.354550041712418e-76+0.j,0.-6.7075486587911405e-78j,-3.297259004897841e-79+0.j,0.+1.6091933004546927e-80j,7.797825025486181e-82+0.j,0.-3.752250709050564e-83j,-1.7931024645317774e-84+0.j,0.+8.510477808378341e-86j,4.012157355985164e-87+0.j,0.-1.8789521188214076e-88j,-8.74187871003566e-90+0.j,0.+4.040933977937798e-91j,1.8560186335301555e-92+0.j,0.-8.47112915039852e-94j,-3.842311819011122e-95+0.j,0.+1.732085622090135e-96j,7.760753170806044e-98+0.j,0.-3.45642947856286e-99j,-1.5302826525826544e-100+0.j,0.+6.735437807419854e-102j,2.94740374698065e-103+0.j,0.-1.2823949403781598e-104j
0.+0.000023837847768097143j,-0.00040066866344161053+0.j,0.-0.004048394275432829j,0.027462906751478753+0.j,0.+0.12598643637383983j,-0.36820846498742876+0.j,0.-0.5632158836470444j,0.09605717699926367+0.j,0.-0.5406498770638593j,-0.4259145994974425+0.j,0.+0.20431366345769955j,0.07344571992658076+0.j,0.-0.021569105541901983j,-0.005426576061705045+0.j,0.+0.0012052890730912622j,0.0002412682550308367+0.j,0.-0.00004418621134851144j,-7.488770300957435e-6+0.j,0.+1.1851040647809292e-6j,1.7637814797105673e-7+0.j,0.-2.483317271232347e-8j,-3.3239111285392224e-9+0.j,0.+4.2471448018155314e-10j,5.19894919420123e-11+0.j,0.-6.115563048243432e-12j,-6.931404959884912e-13+0.j,0.+7.587375704007173e-14j,8.038078775328909e-15+0.j,0.-8.256765569055953e-16j,-8.237359096727848e-17+0.j,0.+7.99352582314469e-18j,7.555298131659256e-19+0.j,0.-6.964097128167185e-20j,-6.267128442366715e-21+0.j,0.+5.512043314070004e-22j,4.742534630823075e-23+0.j,0.-3.995249397515314e-24j,-3.2981160069285e-25+0.j,0.+2.6699572147753363e-26j,2.1211132684745854e-27+0.j,0.-1.6547365628181318e-28j,-1.2684255120505677e-29+0.j,0.+9.559187349521776e-31j,7.086476354416717e-32+0.j,0.-5.170262109815985e-33j,-3.714277379693366e-34+0.j,0.+2.6285161820390345e-35j,1.833182745085909e-36+0.j,0.-1.2604742600380752e-37j,-8.547921194652765e-39+0.j,0.+5.7192896298808524e-40j,3.7768317906934994e-41+0.j,0.-2.4624012755775708e-42j,-1.5855157240693416e-43+0.j,0.+1.0085360963425527e-44j,6.339343313053483e-46+0.j,0.-3.938640306577694e-47j,-2.4194116338609568e-48+0.j,0.+1.4697449554614075e-49j,8.831731125375786e-51+0.j,0.-5.250733773466284e-52j,-3.0892932716320015e-53+0.j,0.+1.7990954199716351e-54j,1.0372718515874986e-55+0.j,0.-5.921863765105923e-57j,-3.34836353922046e-58+0.j,0.+1.8753966958854314e-59j,1.0406751996167072e-60+0.j,0.-5.722308687622968e-62j,-3.118396640519542e-63+0.j,0.+1.6844689116878226e-64j,9.020518935896533e-66+0.j,0.-4.7896089641910116e-67j,-2.521910577249831e-68+0.j,0.+1.3169810108387766e-69j,6.821922684135712e-71+0.j,0.-3.505637336174677e-72j,-1.7873674784782858e-73+0.j,0.+9.042729228232186e-75j,4.5401959147870225e-76+0.j,0.-2.2624977168443295e-77j,-1.1191488968001188e-78+0.j,0.+5.495662738261853e-80j,2.6793519609856727e-81+0.j,0.-1.2970619327418146e-82j,-6.235273045268239e-84+0.j,0.+2.97683981886037e-85j,1.4115653545748585e-86+0.j,0.-6.648616667032617e-88j,-3.1108896157842108e-89+0.j,0.+1.446099431597686e-90j,6.678950967936754e-92+0.j,0.-3.065139819874068e-93j,-1.3978442173588634e-94+0.j,0.+6.3353028061981314e-96j,2.853704217152688e-97+0.j,0.-1.277660843488563e-98j,-5.686153475170257e-100+0.j,0.+2.515640161148626e-101j,1.1064589105236924e-102+0.j
3.4270479767836503e-6+0.j,0.+0.00006603007881323413j,-0.0007823516994721258+0.j,0.-0.006427329613063643j,0.03753164652317054+0.j,0.+0.15253651006960267j,-0.3998486111752219+0.j,0.-0.5406498770638593j,0.018330652131539508+0.j,0.-0.5122141827917068j,-0.4468138464952508+0.j,0.+0.22902008347168573j,0.0868513865353502+0.j,0.-0.0267151708519726j,-0.007005406991827464+0.j,0.+0.001615724105533068j,0.0003348524081449858+0.j,0.-0.00006333529520005964j,-0.000011062778975883696+0.j,0.+1.8010110200707168e-6j,2.7530819767664927e-7+0.j,0.-3.9756476212388934e-8j,-5.451023951381129e-9+0.j,0.+7.126641694444174e-10j,8.916923763488608e-11+0.j,0.-1.0711240918097581e-11j,-1.2386688096734176e-12+0.j,0.+1.3823339788692454e-13j,1.4919165029577166e-14+0.j,0.-1.560198890467952e-15j,-1.5836658382143367e-16+0.j,0.+1.5626652581129312e-17j,1.5010476927020108e-18+0.j,0.-1.405404876411747e-19j,-1.2840772382690884e-20+0.j,0.+1.1461084718526949e-21j,1.0002997492917036e-22+0.j,0.-8.544693348194287e-24j,-7.149692551564564e-25+0.j,0.+5.864611727998579e-26j,4.719164137531601e-27+0.j,0.-3.7278337013496106e-28j,-2.892585196331861e-29+0.j,0.+2.206018543047055e-30j,1.6544929918466806e-31+0.j,0.-1.2208954969800046e-32j,-8.868735411328343e-34+0.j,0.+6.344747725143448e-35j,4.472241123633381e-36+0.j,0.-3.1072257205829668e-37j,-2.1287579624248978e-38+0.j,0.+1.4386200846276441e-39j,9.593668790357868e-41+0.j,0.-6.315199032584093e-42j,-4.104791467120383e-43+0.j,0.+2.63529019749569e-44j,1.6715702022862495e-45+0.j,0.-1.04785100207366e-46j,-6.493335405247638e-48+0.j,0.+3.978682269823314e-49j,2.411120462642234e-50+0.j,0.-1.4454649311239147e-51j,-8.574363798323237e-53+0.j,0.+5.033786662865011e-54j,2.9253342738395904e-55+0.j,0.-1.6831771093891905e-56j,-9.590480418252612e-58+0.j,0.+5.412360303799255e-59j,3.025836836975351e-60+0.j,0.-1.6760644986093483e-61j,-9.200124894489946e-63+0.j,0.+5.005222579818914e-64j,2.6992698998587097e-65+0.j,0.-1.443201008224747e-66j,-7.651158005673729e-68+0.j,0.+4.0226068103095135e-69j,2.0976179068518308e-70+0.j,0.-1.085025772878435e-71j,-5.568052883862299e-73+0.j,0.+2.835106384746303e-74j,1.4324833317662534e-75+0.j,0.-7.183134207858727e-77j,-3.5751238741413407e-78+0.j,0.+1.7663145621004896e-79j,8.663445439712747e-81+0.j,0.-4.2189404960631275e-82j,-2.040091330322861e-83+0.j,0.+9.796510157766403e-85j,4.672074265017514e-86+0.j,0.-2.213117881382294e-87j,-1.041345112986865e-88+0.j,0.+4.86763498722832e-90j,2.2605358722879356e-91+0.j,0.-1.0430637341353995e-92j,-4.782460622162604e-94+0.j,0.+2.179050440877935e-95j,9.867153097760308e-97+0.j,0.-4.4407643806174265e-98j,-1.9865371064509804e-99+0.j,0.+8.833641687858836e-101j
