0.06399863193343146+0.j,0.-0.1500598994397101j,-0.24879612614720478+0.j,0.+0.3368037724458865j,0.39485797350101937+0.j,0.-0.4140472178758919j,-0.39634027494171564+0.j,0.+0.3512474232946977j,0.29118038383738487+0.j,0.-0.22758038100409808j,-0.16874417142921821+0.j,0.+0.11929614200378925j,0.08074762112924441+0.j,0.-0.05251120944950231j,-0.032906520585298256+0.j,0.+0.019921878871297604j,0.011677886892904688+0.j,0.-0.0066410043474327204j,-0.0036702147198933405+0.j,0.+0.0019742794857457815j,0.0010351126015445324+0.j,0.-0.0005296291854462441j,-0.00026476131494384604+0.j,0.+0.00012944478903286147j,0.00006195450791609347+0.j,0.-0.000029053393633151188j,-0.000013359929147651004+0.j,0.+6.0285967286005686e-6j,2.67135237179112e-6+0.j,0.-1.163124329987571e-6j,-4.97919888397535e-7+0.j,0.+2.0968752199547375e-7j,8.691436447823397e-8+0.j,0.-3.547550199850102e-8j,-1.4265370376033345e-8+0.j,0.+5.653833182179276e-9j,2.2094577470791376e-9+0.j,0.-8.516846095077937e-10j,-3.2395222094280554e-10+0.j,0.+1.2163053552462256e-10j,4.509273568978002e-11+0.j,0.-1.6512339764254372e-11j,-5.974174884553432e-12+0.j,0.+2.136179114514004e-12j,7.551014201918215e-13+0.j,0.-2.6393257257578766e-13j,-9.124478154345365e-14+0.j,0.+3.1207075198808224e-14j,1.0561519603145247e-14+0.j,0.-3.5377108222004994e-15j,-1.1730898811459803e-15+0.j,0.+3.8515909830066083e-16j,1.2523694072593672e-16+0.j,0.-4.0335595776356194e-17j,-1.2870207736170669e-17+0.j,0.+4.069098218101053e-18j,1.2749645807178488e-18+0.j,0.-3.9596304268753917e-19j,-1.2190867660035418e-19+0.j,0.+3.721367595477399e-20j,1.1264733121889874e-20+0.j,0.-3.381815811224691e-21j,-1.007043118782034e-21+0.j,0.+2.974895756521855e-22j,8.719181656328714e-23+0.j,0.-2.5357883850447764e-23j,-7.31871779185984e-24+0.j,0.+2.096484039724474e-24j,5.961163928806667e-25+0.j,0.-1.6826759215301563e-25j,-4.7156918801104766e-26+0.j,0.+1.312230739927806e-26j,3.6260844938622634e-27+0.j,0.-9.951085329831131e-28j,-2.7123676197239135e-28+0.j,0.+7.343648478212818e-29j,1.9751452772611967e-29+0.j,0.-5.2777357616088724e-30j,-1.4011812015159369e-30+0.j,0.+3.6963638748275686e-31j,9.689997931783659e-32+0.j,0.-2.5244986082531897e-32j,-6.536754433345707e-33+0.j,0.+1.6823528360286202e-33j,4.303991473243933e-34+0.j,0.-1.0946011500458991e-34j,-2.7675828782909786e-35+0.j,0.+6.957207709612559e-36j,1.738951999012767e-36+0.j,0.-4.322017803603805e-37j,-1.0682164399140747e-37+0.j,0.+2.625623930812876e-38j,6.418485568327633e-39+0.j,0.-1.560576473673851e-39j,-3.774114652887028e-40+0.j,0.+9.079192983956358e-41j,2.172729152710289e-41+0.j,0.-5.172657046725935e-42j,-1.2251650744789001e-42+0.j,0.+2.8871607922850685e-43j
0.-0.1500598994397101j,-0.28785222392983306+0.j,0.+0.3711445011011613j,0.3587884157887643+0.j,0.-0.25223018017338694j,-0.08790216791550759+0.j,0.-0.08489108252490314j,-0.22503530621507925+0.j,0.+0.3107365965316354j,0.3399252279179132+0.j,0.-0.32401181277834157j,-0.27994313741777926+0.j,0.+0.22392209998821969j,0.1680147625322207+0.j,0.-0.1193218496314668j,-0.0807348586368729+0.j,0.+0.052305953100539156j,0.03257775884237847+0.j,0.-0.019569710483082942j,-0.011368930782270026+0.j,0.+0.006402180440856535j,0.0035016412051762837+0.j,0.-0.0018633856785071577j,-0.0009662367970421196+0.j,0.+0.0004888803978196986j,0.00024165000015637808+0.j,0.-0.00011681831357469092j,-0.00005528476012779176+0.j,0.+0.000025636719188978407j,0.000011658453232967071+0.j,0.-5.203203614876205e-6j,-2.280638718123463e-6+0.j,0.+9.823805062178434e-7j,4.1610432320445516e-7+0.j,0.-1.7340741741263998e-7j,-7.113832279760372e-8+0.j,0.+2.8742403862729986e-8j,1.1442631189137363e-8+0.j,0.-4.4905540820676214e-9j,-1.7378894699491931e-9+0.j,0.+6.635284876064345e-10j,2.500173105136531e-10+0.j,0.-9.300432911581864e-11j,-3.4166508360006726e-11+0.j,0.+1.2399295694405518e-11j,4.446522098700757e-12+0.j,0.-1.576132871852371e-12j,-5.523703521198368e-13+0.j,0.+1.9144498344443266e-13j,6.563563912301972e-14+0.j,0.-2.2264806988434085e-14j,-7.474441003712626e-15+0.j,0.+2.4837741865675117e-15j,8.171623651704213e-16+0.j,0.-2.6622764432077056e-16j,-8.590705385895916e-17+0.j,0.+2.7460887395756254e-17j,8.69734267462981e-18+0.j,0.-2.729721022593209e-18j,-8.491420653360083e-19+0.j,0.+2.618430686044019e-19j,8.005091276765673e-20+0.j,0.-2.4267194021611528e-20j,-7.2956224229421e-21+0.j,0.+2.1754748096637483e-21j,6.435053542618416e-22+0.j,0.-1.8884796081558782e-22j,-5.499058525813243e-23+0.j,0.+1.589031468007717e-23j,4.557171564825211e-24+0.j,0.-1.2972571536397143e-24j,-3.665829134424417e-25+0.j,0.+1.0284425952932178e-25j,2.864801264553075e-26+0.j,0.-7.924268662870941e-27j,-2.1767900898353706e-27+0.j,0.+5.938924885141308e-28j,1.6094339737674461e-28+0.j,0.-4.3326300086536123e-29j,-1.158727116986938e-29+0.j,0.+3.0789234827327204e-30j,8.129069849131832e-31+0.j,0.-2.1327610801491315e-31j,-5.560799374485947e-32+0.j,0.+1.4409846036864064e-32j,3.711428995458848e-33+0.j,0.-9.501988335670252e-34j,-2.418301299430884e-34+0.j,0.+6.118700992990341e-35j,1.5391841252989033e-35+0.j,0.-3.849757544577833e-36j,-9.574495867910285e-37+0.j,0.+2.367913458171993e-37j,5.823849331895038e-38+0.j,0.-1.424542000645867e-38j,-3.465668824605553e-39+0.j,0.+8.386308397673385e-40j,2.018604892172875e-40+0.j,0.-4.833400352566115e-41j,-1.1513275575725372e-41+0.j
-0.24879612614720478+0.j,0.+0.3711445011011613j,0.3274974761538014+0.j,0.-0.140306248797873j,0.08921116202288917+0.j,0.-0.25307100454246134j,-0.2929986327487753+0.j,0.+0.21428708517701764j,0.06512406488134298+0.j,0.+0.09558305549875062j,0.22289121299548426+0.j,0.-0.2957352803889051j,-0.31445975777083796+0.j,0.+0.29232667087124925j,0.24669218583691757+0.j,0.-0.19291966234057387j,-0.14163050476709285+0.j,0.+0.09848351593034944j,0.065287112187478+0.j,0.-0.04146845289582332j,-0.025337036637812824+0.j,0.+0.014939788924018121j,0.00852417614952149+0.j,0.-0.004717048191150636j,-0.002536589132990166+0.j,0.+0.0013278026545851362j,0.0006775991834782958+0.j,0.-0.0003375569332073924j,-0.00016435149519140893+0.j,0.+0.00007829225041475966j,0.000036526194131252823+0.j,0.-0.000016703782560672777j,-7.493788857974876e-6+0.j,0.+3.3005563500110106e-6j,1.428136260779993e-6+0.j,0.-6.074694439775045e-7j,-2.5416004757036097e-7+0.j,0.+1.0465411401053128e-7j,4.243202970851536e-8+0.j,0.-1.694836607494434e-8j,-6.67196184461221e-9+0.j,0.+2.5897296119898004e-9j,9.915240481240273e-10+0.j,0.-3.745959881267658e-10j,-1.396973603573652e-10+0.j,0.+5.1442784464446227e-11j,1.8711576024027598e-11+0.j,0.-6.7247692634757e-12j,-2.3886393070213928e-12+0.j,0.+8.387818264940106e-13j,2.9126361851075606e-13+0.j,0.-1.000392996312625e-13j,-3.399427568270628e-14+0.j,0.+1.1431172343582896e-14j,3.804700423652913e-15+0.j,0.-1.2536774742382897e-15j,-4.0904783269400053e-16+0.j,0.+1.32181012365776e-16j,4.231080420812009e-17+0.j,0.-1.3418320625932931e-17j,-4.216812390652214e-18+0.j,0.+1.3133528981253157e-18j,4.054701270431421e-19+0.j,0.-1.2410330162542451e-19j,-3.7663381676422346e-20+0.j,0.+1.1335196369555533e-20j,3.383550912851405e-21+0.j,0.-1.0018633745005126e-21j,-2.943016530645567e-22+0.j,0.+8.577877195120446e-23j,2.4809765754503427e-23+0.j,0.-7.121514859156404e-24j,-2.0289838826653813e-24+0.j,0.+5.738381614956987e-25j,1.6112078874833464e-25+0.j,0.-4.491696528582264e-26j,-1.243397417903777e-26+0.j,0.+3.418165247060788e-27j,9.332571091375086e-28+0.j,0.-2.5309012418132977e-28j,-6.81795477844987e-29+0.j,0.+1.824636654490817e-29j,4.8515371605607055e-30+0.j,0.-1.2817383432878027e-30j,-3.3648976954086977e-31+0.j,0.+8.778723249473455e-32j,2.2762057990262641e-32+0.j,0.-5.86604250840862e-33j,-1.5026728451360417e-33+0.j,0.+3.8264891989659313e-34j,9.686879377784016e-35+0.j,0.-2.438060327836797e-35j,-6.101144017672711e-36+0.j,0.+1.5181435142695964e-36j,3.7564439083041423e-37+0.j,0.-9.243377662769449e-38j,-2.2620425825052524e-38+0.j,0.+5.50570757494508e-39j,1.3328866732418796e-39+0.j,0.-3.209710914342226e-40j
0.+0.3368037724458865j,0.3587884157887643+0.j,0.-0.140306248797873j,0.13756013820306873+0.j,0.-0.2827798833068338j,-0.22741970569412473+0.j,0.+0.03874576119054924j,-0.15747509362717718+0.j,0.+0.2617686845973203j,0.24219222022822842+0.j,0.-0.1272254256416944j,0.026457277819258253+0.j,0.-0.16577569832254133j,-0.25886763552735015+0.j,0.+0.29754218744603106j,0.2904585928770736+0.j,0.-0.2537988476700136j,-0.20382755476745826+0.j,0.+0.15285297925370164j,0.10816504174299817+0.j,0.-0.07277147728003223j,-0.04681099783911526+0.j,0.+0.028917672671694837j,0.017216746538176328+0.j,0.-0.009907960125610656j,-0.005525010508785853+0.j,0.+0.002991656128325036j,0.001575835256527428+0.j,0.-0.0008087652599047544j,-0.00040500268402211695+0.j,0.+0.00019813508394475533j,0.00009480280840276661+0.j,0.-0.0000444097287094832j,-0.000020386010584453833+0.j,0.+9.17801178743035e-6j,4.05566194980991e-6+0.j,0.-1.760270786835358e-6j,-7.509069217159359e-7+0.j,0.+3.1502504069841624e-7j,1.300472796122541e-7+0.j,0.-5.28546212209931e-8j,-2.1159407136060747e-8+0.j,0.+8.347621126999158e-9j,3.2467461398077425e-9+0.j,0.-1.2454803489843933e-9j,-4.714057043241055e-10+0.j,0.+1.761081322218808e-10j,6.495900284146618e-11+0.j,0.-2.3665494835097426e-11j,-8.518083359957573e-12+0.j,0.+3.030019007071959e-12j,1.0654840638129925e-12+0.j,0.-3.70477610862144e-13j,-1.2740906890573846e-13+0.j,0.+4.334780460261844e-14j,1.4593608135785423e-14+0.j,0.-4.8627637988260995e-15j,-1.6040602365684196e-15+0.j,0.+5.239181940783056e-16j,1.6947137604071613e-16+0.j,0.-5.430011186596084e-17j,-1.7236729771719275e-17+0.j,0.+5.4216831262202686e-18j,1.690094691586832e-18+0.j,0.-5.222223968674863e-19j,-1.5996866025898082e-19+0.j,0.+4.858635581619224e-20j,1.4633781273178957e-20+0.j,0.-4.3714175718340434e-21j,-1.295299505953683e-21+0.j,0.+3.8076501054761645e-22j,1.1105490013573567e-22+0.j,0.-3.214145075485165e-23j,-9.23191559897042e-24+0.j,0.+2.631883992165844e-24j,7.447983211246408e-25+0.j,0.-2.0924480735655563e-25j,-5.836606229660562e-26+0.j,0.+1.6165909425774157e-26j,4.4464868210880944e-27+0.j,0.-1.2146548101604485e-27j,-3.2957059582096335e-28+0.j,0.+8.88266681817668e-29j,2.378352227195547e-29+0.j,0.-6.32680416621117e-30j,-1.6722630123182654e-30+0.j,0.+4.392101442216053e-31j,1.1463637249905258e-31+0.j,0.-2.9736417108652326e-32j,-7.66662068670039e-33+0.j,0.+1.964719871655065e-33j,5.005068642171063e-34+0.j,0.-1.267543412907939e-34j,-3.191456975773724e-35+0.j,0.+7.989465703883202e-36j,1.9887383215686037e-36+0.j,0.-4.922623628144372e-37j,-1.2117192256636196e-37+0.j,0.+2.966336587986314e-38j,7.22234151902077e-39+0.j
0.39485797350101937+0.j,0.-0.25223018017338694j,0.08921116202288917+0.j,0.-0.2827798833068338j,-0.19396195508741218+0.j,0.-0.04953792967046217j,-0.2331068266797784+0.j,0.+0.2358745887299238j,0.08418582261386706+0.j,0.+0.10871461200665217j,0.23378450276307167+0.j,0.-0.24199716686612757j,-0.14852477861562474+0.j,0.+0.004631748325038279j,-0.1354680536958159+0.j,0.+0.2356636015227275j,0.2833715319744623+0.j,0.-0.2842588204868719j,-0.2531835931095146+0.j,0.+0.2063261085351896j,0.15654943303432828+0.j,0.-0.11186068445176409j,-0.07587936620230709+0.j,0.+0.049157779954700005j,0.030556468405529235+0.j,0.-0.018292554655965357j,-0.010578746212032161+0.j,0.+0.005925091752195295j,0.0032210976655695197+0.j,0.-0.0017028549106660774j,-0.0008768582924059165+0.j,0.+0.00044044094845928334j,0.00021607828885241226+0.j,0.-0.00010365732737800994j,-0.000048674915970601805+0.j,0.+0.00002239419660233446j,0.000010103300663675109+0.j,0.-4.473315327930426e-6j,-1.9451252867998975e-6+0.j,0.+8.312021019532225e-7j,3.4928053919270557e-7+0.j,0.-1.4441074074683723e-7j,-5.877783139666218e-8+0.j,0.+2.356312482276228e-8j,9.308077398413317e-9+0.j,0.-3.6248071129211964e-9j,-1.3921509781746976e-9+0.j,0.+5.275124055529504e-10j,1.972799172213708e-10+0.j,0.-7.284290335769347e-11j,-2.6563675133783583e-11+0.j,0.+9.570192490547058e-12j,3.407321320329584e-12+0.j,0.-1.1991885408224259e-12j,-4.1731123106497056e-13+0.j,0.+1.4362888190925616e-13j,4.8903332890275934e-14+0.j,0.-1.64759818580224e-14j,-5.4938544664901866e-15+0.j,0.+1.8134631819219286e-15j,5.927001021612108e-16+0.j,0.-1.9184092471219227e-16j,-6.150486503372743e-17+0.j,0.+1.9535224883492232e-17j,6.148141926342576e-18+0.j,0.-1.9176036404569106e-18j,-5.928346797328857e-19+0.j,0.+1.816920538787067e-19j,5.521171570654166e-20+0.j,0.-1.6637293034963132e-20j,-4.972229871714922e-21+0.j,0.+1.4739942896955386e-21j,4.334844286790694e-22+0.j,0.-1.2648513515734419e-22j,-3.662243377229882e-23+0.j,0.+1.0523214248416689e-23j,3.0011886935675834e-24+0.j,0.-8.49631361220963e-25j,-2.387851571512566e-25+0.j,0.+6.662995398205348e-26j,1.8461271125224984e-26+0.j,0.-5.079568617215128e-27j,-1.3880567921421457e-27+0.j,0.+3.7674168923082905e-28j,1.0157244819926072e-28+0.j,0.-2.720461845652201e-29j,-7.239048670861144e-30+0.j,0.+1.9139437319431784e-30j,5.028302236235355e-31+0.j,0.-1.312782980164209e-31j,-3.40626002342771e-32+0.j,0.+8.784338282992453e-33j,2.2517438602927602e-33+0.j,0.-5.737716788097921e-34j,-1.4534502284495643e-34+0.j,0.+3.6604306352109513e-35j,9.165675585469983e-36+0.j,0.-2.2820529187282004e-36j,-5.6499403528239355e-37+0.j,0.+1.391061397015765e-37j
0.-0.4140472178758919j,-0.08790216791550759+0.j,0.-0.25307100454246134j,-0.22741970569412473+0.j,0.-0.04953792967046217j,-0.24590732110731225+0.j,0.+0.19016923173635777j,-0.02847813281725214+0.j,0.+0.2100833053173265j,0.22694504052322634+0.j,0.-0.09140024575039672j,0.09300074882721368+0.j,0.-0.21915763688973355j,-0.23463216815543392+0.j,0.+0.14980190576375768j,0.01247879157407149+0.j,0.+0.1244250900910277j,0.2244381024061625+0.j,0.-0.2738554219372834j,-0.2771925710855677+0.j,0.+0.2484948198341162j,0.2035339945204263+0.j,0.-0.15507401177735092j,-0.11119636795941087+0.j,0.+0.07565785308307849j,0.04914480721806693+0.j,0.-0.03062059214072251j,-0.018369746332281472+0.j,0.+0.010643690158714796j,0.005971820457391169+0.j,0.-0.0032516539262635582j,-0.0017215141134937612+0.j,0.+0.0008876580307209396j,0.0004464203255771581+0.j,0.-0.00021926482746497243j,-0.00010529921657327533+0.j,0.+0.00004949563583862173j,0.000022793240415830832+0.j,0.-0.000010292425139667618j,-4.560842555817838e-6+0.j,0.+1.984739752574912e-6j,8.487584614784965e-7+0.j,0.-3.5690778306564615e-7j,-1.4766219590692083e-7+0.j,0.+6.013909441595013e-8j,2.412326728845446e-8+0.j,0.-9.5347778305899e-9j,-3.7151057067531644e-9+0.j,0.+1.4275701143477493e-9j,5.412009166283312e-10+0.j,0.-2.0249487363851083e-10j,-7.480229184121902e-11+0.j,0.+2.7290033649270568e-11j,9.83596798446427e-12+0.j,0.-3.503344031816282e-12j,-1.2334558390009102e-12+0.j,0.+4.293942473897141e-13j,1.4783997685251825e-13+0.j,0.-5.03543282402104e-14j,-1.6970416265819294e-14+0.j,0.+5.6605166909608244e-15j,1.869048477437297e-15+0.j,0.-6.110477370099334e-16j,-1.9783601854831176e-16+0.j,0.+6.344441693219751e-17j,2.0156645930084495e-17+0.j,0.-6.345354844978916e-18j,-1.97960935214951e-18+0.j,0.+6.121523015101826e-19j,1.8765659124445217e-19+0.j,0.-5.703718087980253e-20j,-1.719117059235892e-20+0.j,0.+5.138864220905344e-21j,1.523709636859178e-21+0.j,0.-4.481958256422484e-22j,-1.3080345637345367e-22+0.j,0.+3.788000207061948e-23j,1.0886593282965777e-23+0.j,0.-3.105385395502437e-24j,-8.792842012888803e-25+0.j,0.+2.4716136691405075e-25j,6.897875825970087e-26+0.j,0.-1.9115171718706235e-26j,-5.260322810846478e-27+0.j,0.+1.437672766690588e-27j,3.9026722844341137e-28+0.j,0.-1.052345442372193e-28j,-2.8189508863481903e-29+0.j,0.+7.50217779777973e-30j,1.9837848978639602e-30+0.j,0.-5.212486794908464e-31j,-1.3610478083505638e-31+0.j,0.+3.531943960931475e-32j,9.10960152245587e-33+0.j,0.-2.335406239010125e-33j,-5.951610699748684e-34+0.j,0.+1.5078092671163933e-34j,3.79776574803769e-35+0.j,0.-9.510627425241785e-36j,-2.3681983482718185e-36+0.j
-0.39634027494171564+0.j,0.-0.08489108252490314j,-0.2929986327487753+0.j,0.+0.03874576119054924j,-0.2331068266797784+0.j,0.+0.19016923173635777j,-0.06387077469961439+0.j,0.+0.23266649738814957j,0.16821526905955547+0.j,0.+0.04005883199809576j,0.20549332040820023+0.j,0.-0.21278004159046454j,-0.07826232715343856+0.j,0.-0.09799330443343676j,-0.21501100705347+0.j,0.+0.22491248041074224j,0.139481768214605+0.j,0.-0.005401255834386438j,0.1265943430219135+0.j,0.-0.22199100721844744j,-0.2682142692221587+0.j,0.+0.27006148088903137j,0.24129573576707136+0.j,0.-0.19717686223306977j,-0.14997042996473298+0.j,0.+0.10739284172958324j,0.07299198751955585+0.j,0.-0.0473719303889568j,-0.029494680301758298+0.j,0.+0.01768355351488822j,0.010240801224001977+0.j,0.-0.00574321516960987j,-0.0031259696703804583+0.j,0.+0.0016544136783271115j,0.0008528050807479902+0.j,0.-0.0004287788290917909j,-0.00021055042148870466+0.j,0.+0.00010109291836170888j,0.000047509466193602164+0.j,0.-0.00002187484254430249j,-9.87618350937139e-6+0.j,0.+4.375776907818086e-6j,1.9039593746869794e-6+0.j,0.-8.14117298600793e-7j,-3.423039018106943e-7+0.j,0.+1.4160606968326417e-7j,5.766728443353042e-8+0.j,0.-2.3129797291509824e-8j,-9.141386410544671e-9+0.j,0.+3.561565230746754e-9j,1.3684773986317353e-9+0.j,0.-5.187656003392318e-10j,-1.9408902332057923e-10+0.j,0.+7.169317432222157e-11j,2.615438223693528e-11+0.j,0.-9.426194334910778e-12j,-3.3572388515858293e-12+0.j,0.+1.1819644317495277e-12j,4.114522683592064e-13+0.j,0.-1.416571710376907e-13j,-4.8246726467495165e-14+0.j,0.+1.625955912830138e-14j,5.423234292040628e-15+0.j,0.-1.7906455098298155e-15j,-5.853985472134716e-16+0.j,0.+1.8952650404354405e-16j,6.0778039111508e-17+0.j,0.-1.930904450425754e-17j,-6.078384850241447e-18+0.j,0.+1.8962780941027875e-18j,5.863713273901244e-19+0.j,0.-1.7974971015984332e-19j,-5.463286377442045e-20+0.j,0.+1.6466196012363957e-20j,4.922063884736e-21+0.j,0.-1.4594019589928421e-21j,-4.292728688770728e-22+0.j,0.+1.252789411904184e-22j,3.627958831027087e-23+0.j,0.-1.0426489780689729e-23j,-2.974100559844062e-24+0.j,0.+8.421000035349236e-25j,2.3670611067921293e-25+0.j,0.-6.606005771004757e-26j,-1.8306135753081232e-26+0.j,0.+5.037626462517853e-27j,1.3767937458179276e-27+0.j,0.-3.737372359345824e-28j,-1.0077625646804999e-28+0.j,0.+2.69949902926119e-29j,7.184208661153657e-30+0.j,0.-1.8996877688713972e-30j,-4.991473987968617e-31+0.j,0.+1.3033274808221745e-31j,3.3821310198693935e-32+0.j,0.-8.723134591557688e-33j,-2.2363115773264683e-33+0.j,0.+5.699033147345103e-34j,1.4438097485079658e-34+0.j,0.-3.6365430103583594e-35j
0.+0.3512474232946977j,-0.22503530621507925+0.j,0.+0.21428708517701764j,-0.15747509362717718+0.j,0.+0.2358745887299238j,-0.02847813281725214+0.j,0.+0.23266649738814957j,0.14232453993654742+0.j,0.+0.0996540474606245j,0.22623940208550136+0.j,0.-0.1342342514857936j,0.069028107719132+0.j,0.-0.2092362889892172j,-0.19349787899697635+0.j,0.+0.05196508356797644j,-0.11542039019196267+0.j,0.+0.21642320992503386j,0.21257989803308966+0.j,0.-0.12085259344913155j,0.011830904341983117+0.j,0.-0.13753458134896618j,-0.22522498571622956+0.j,0.+0.264925056564272j,0.2626422203928066+0.j,0.-0.2321927714744459j,-0.18824304470129474+0.j,0.+0.14228519873836107j,0.10137113746447658+0.j,0.-0.06860488093687446j,-0.044361859881110535+0.j,0.+0.02753275995931515j,0.01646112552947508+0.j,0.-0.009509192060361745j,-0.005321046294394042+0.j,0.+0.002890371337674933j,0.0015269347887044366+0.j,0.-0.0007857835323624349j,-0.0003944784984632495+0.j,0.+0.0001934352035707839j,0.00009275466985798546+0.j,0.-0.000043538335520553204j,-0.00002002394855422608+0.j,0.+9.031080589592102e-6j,3.997430268354326e-6+0.j,0.-1.7377411519226186e-6j,-7.424036853155925e-7+0.j,0.+3.1189799587064766e-7j,1.2892886525507396e-7+0.j,0.-5.2466684025481664e-8j,-2.1029480076402332e-8+0.j,0.+8.305901949674019e-9j,3.234058680440265e-9+0.j,0.-1.2419097744847176e-9j,-4.705233793155438e-10+0.j,0.+1.759462276550734e-10j,6.495854375547271e-11+0.j,0.-2.368602827453935e-11j,-8.532624658212842e-12+0.j,0.+3.03763469051435e-12j,1.0689879105677694e-12+0.j,0.-3.71972182587645e-13j,-1.280145280079783e-13+0.j,0.+4.358378021784374e-14j,1.468278461136965e-14+0.j,0.-4.895607137091808e-15j,-1.615890476474407e-15+0.j,0.+5.280965494961376e-16j,1.7092123370801332e-16+0.j,0.-5.4795116741204626e-17j,-1.740321731847756e-17+0.j,0.+5.476899795801426e-18j,1.7081677265022216e-18+0.j,0.-5.280644543571348e-19j,-1.6183475276766818e-19+0.j,0.+4.9175685119985274e-20j,1.4817874636890027e-20+0.j,0.-4.428322380340529e-21j,-1.3127114678695247e-21+0.j,0.+3.860406635052585e-22j,1.1263820094227255e-22+0.j,0.-3.261224080499412e-23j,-9.370647459944912e-24+0.j,0.+2.672407824696469e-24j,7.565344074394063e-25+0.j,0.-2.126153622040886e-25j,-5.932618360148483e-26+0.j,0.+1.6437224400196892e-26j,4.52255732609218e-27+0.j,0.-1.2358199758725035e-27j,-3.354151886692373e-28+0.j,0.+9.042871496571648e-29j,2.421947825069391e-29+0.j,0.-6.444595151978778e-30j,-1.7038666032175083e-30+0.j,0.+4.476311983853491e-31j,1.1686506798295131e-31+0.j,0.-3.0322333818012485e-32j,-7.819647217806093e-33+0.j,0.+2.004428639887401e-33j,5.1074536777198115e-34+0.j
0.29118038383738487+0.j,0.+0.3107365965316354j,0.06512406488134298+0.j,0.+0.2617686845973203j,0.08418582261386706+0.j,0.+0.2100833053173265j,0.16821526905955547+0.j,0.+0.0996540474606245j,0.22493668700470676+0.j,0.-0.08185098268018084j,0.1416645721456841+0.j,0.-0.2146271804240623j,-0.08891284067528042+0.j,0.-0.10631729329022362j,-0.21289513108786845+0.j,0.+0.16683839894373065j,0.016183461536531493+0.j,0.+0.13926185352416964j,0.21868433047507846+0.j,0.-0.19605404889938666j,-0.09530840513893821+0.j,0.-0.036122368315887096j,-0.1538733269982411+0.j,0.+0.23147467702910254j,0.2624243281531267+0.j,0.-0.25441122312085995j,-0.2214070562043281+0.j,0.+0.1773590046979039j,0.1327753149030546+0.j,0.-0.09384429105208318j,-0.06308200664118534+0.j,0.+0.04055219392330805j,0.025039231823826752+0.j,0.-0.014902169502686916j,-0.008573530810675658+0.j,0.+0.00477983267563735j,0.0025877116268716877+0.j,0.-0.0013628728976573619j,-0.0006993902255264984+0.j,0.+0.00035020072896310044j,0.0001713129292420566+0.j,0.-0.00008196445839599144j,-0.00003839396007765877+0.j,0.+0.000017623871755755105j,7.934236003749825e-6+0.j,0.-3.505970246743453e-6j,-1.5216613721557076e-6+0.j,0.+6.491101559396541e-7j,2.7231560910409426e-7+0.j,0.-1.1241520255210446e-7j,-4.568819567929761e-8+0.j,0.+1.829037413758979e-8j,7.215734145254206e-9+0.j,0.-2.806502041915842e-9j,-1.0765980444211403e-9+0.j,0.+4.074849579713218e-10j,1.5222868640020288e-10+0.j,0.-5.6150939112367026e-11j,-2.0456628110689505e-11+0.j,0.+7.363110088140424e-12j,2.619182972386849e-12+0.j,0.-9.210190769902789e-13j,-3.2024687252126463e-13+0.j,0.+1.1013480737780581e-13j,3.747077993388123e-14+0.j,0.-1.261507132659084e-14j,-4.2035056046175456e-15+0.j,0.+1.38659799382839e-15j,4.528921758980993e-16+0.j,0.-1.4649713603629572e-16j,-4.693911930061573e-17+0.j,0.+1.4900145439755243e-17j,4.686743354627954e-18+0.j,0.-1.4609974783152235e-18j,-4.51435064374619e-19+0.j,0.+1.3828530965419263e-19j,4.200072472623296e-20+0.j,0.-1.2650285018298573e-20j,-3.7789166341750486e-21+0.j,0.+1.1197381018474182e-21j,3.291580652198252e-22+0.j,0.-9.600334757040084e-23j,-2.778531222858081e-23+0.j,0.+7.980732573120008e-24j,2.2751957846219805e-24+0.j,0.-6.438605141410663e-25j,-1.8088761645152678e-25+0.j,0.+5.0456318323497253e-26j,1.397514410731965e-26+0.j,0.-3.843918110993527e-27j,-1.0500522994271593e-27+0.j,0.+2.8490982517474617e-28j,7.678974581508842e-29+0.j,0.-2.0560652591704048e-29j,-5.469478948569475e-30+0.j,0.+1.445662665066397e-30j,3.796955780259812e-31+0.j,0.-9.910290521914195e-32j,-2.57071152058953e-32+0.j,0.+6.627800275457372e-33j
