0.6515513950836949+0.j,0.6030980165086678+0.j,0.39474089680235835+0.j,0.21095543417567694+0.j,0.09763374377145853+0.j,0.04041607749791968+0.j,0.015272768101559548+0.j,0.005343280318626098+0.j,0.001748647157763074+0.j,0.00053953565821412+0.j,0.00015792808667755188+0.j,0.000044076007917825496+0.j,0.000011777438646914348+0.j,3.0235586372060174e-6+0.j,7.479862230288705e-7+0.j,1.7876693345501223e-7+0.j,4.136818054476182e-8+0.j,9.287122640102401e-9+0.j,2.026208576006726e-9+0.j,4.3027545234309236e-10+0.j,8.905756020202143e-11+0.j,1.7988724348456823e-11+0.j,3.549999138121712e-12+0.j,6.851782220396339e-13+0.j,1.294604615451471e-13+0.j,2.3966596699296622e-14+0.j,4.350697767425994e-15+0.j,7.750259676066517e-16+0.j,1.3557401551569101e-16+0.j,2.330326004828151e-17+0.j,3.9381773984164836e-18+0.j,6.54717048086281e-19+0.j,1.0713167165160786e-19+0.j,1.72623585429853e-20+0.j,2.7403112608122327e-21+0.j,4.287509489969627e-22+0.j,6.61443975275508e-23+0.j,1.006540893877877e-23+0.j,1.5113980131791953e-24+0.j,2.2401946957510734e-25+0.j,3.2786494896020515e-26+0.j,4.739606460901499e-27+0.j,6.769504148979403e-28+0.j,9.555685597378932e-29+0.j,1.3334438569823717e-29+0.j,1.8399571084452264e-30+0.j,2.511123107693477e-31+0.j,3.390457436565853e-32+0.j,4.529777800949643e-33+0.j,5.9898794249087695e-34+0.j,7.841015261878331e-35+0.j,1.0163105462024611e-35+0.j,1.3045597698184807e-36+0.j,1.658690158588517e-37+0.j,2.0893327369341335e-38+0.j,2.6077471863423604e-39+0.j,3.2256013568317217e-40+0.j,3.95469037048909e-41+0.j,4.806596996593483e-42+0.j,5.792298385077201e-43+0.j,6.921727888006133e-44+0.j,8.203304369807417e-45+0.j,9.643444869135233e-46+0.j,1.1246079477398803e-46+0.j,1.3012189593744136e-47+0.j,1.4939392079721355e-48+0.j,1.7021592087648883e-49+0.j,1.924872635356211e-50+0.j,2.1606616481219394e-51+0.j,2.4076948233360226e-52+0.j,2.6637388211126667e-53+0.j,2.926184374485037e-54+0.j,3.192086561318982e-55+0.j,3.4582186681693546e-56+0.j,3.721138306908734e-57+0.j,3.9772638382321486e-58+0.j,4.2229586266381285e-59+0.j,4.454620230816525e-60+0.j,4.668771346932611e-61+0.j,4.862149187489385e-62+0.j,5.031790003566852e-63+0.j,5.175105641938388e-64+0.j,5.2899493601063136e-65+0.j,5.374668582382141e-66+0.j,5.428142842306801e-67+0.j,5.449805789365648e-68+0.j,5.439650806295074e-69+0.j,5.398220451905464e-70+0.j,5.3265805791558375e-71+0.j,5.226280548712267e-72+0.j,5.099301439008144e-73+0.j,4.9479945258825626e-74+0.j,4.775012556340815e-75+0.j,4.583236467265864e-76+0.j,4.3757002035317385e-77+0.j,4.1555161797509444e-78+0.j,3.925803719997408e-79+0.j,3.689622518462678e-80+0.j,3.4499128119255993e-81+0.j,3.209443564118459e-82+0.j
-0.6030980165086678+0.j,0.09330346520248134+0.j,0.4875238642618463+0.j,0.4884438015440706+0.j,0.33153777168210596+0.j,0.18090519916210182+0.j,0.08486177636629359+0.j,0.03546202517565926+0.j,0.01349447201368217+0.j,0.004746529012875658+0.j,0.001559977978314592+0.j,0.0004829899631292031+0.j,0.00014178217451614537+0.j,0.00003966545075847988+0.j,0.000010620759153122215+0.j,2.7314654628043534e-6+0.j,6.767759462168415e-7+0.j,1.6196890298051814e-7+0.j,3.752639716451552e-8+0.j,8.433760904304762e-9+0.j,1.8418156299947463e-9+0.j,3.91462038929043e-10+0.j,8.108859686677671e-11+0.j,1.6390973629035404e-11+0.j,3.2368410702325195e-12+0.j,6.251180149118864e-13+0.j,1.1817899118488193e-13+0.j,2.188949848608097e-14+0.j,3.975560043905297e-15+0.j,7.085181311513143e-16+0.j,1.2399190167045487e-16+0.j,2.1320815521368294e-17+0.j,3.604474215604789e-18+0.j,5.99445976092307e-19+0.j,9.811945743437387e-20+0.j,1.581503366432607e-20+0.j,2.5112802016368455e-21+0.j,3.9302377979323467e-22+0.j,6.064834666871825e-23+0.j,9.231317566357547e-24+0.j,1.3864752391545662e-24+0.j,2.0554886002454482e-25+0.j,3.008955227697757e-26+0.j,4.350610070641697e-27+0.j,6.215096673116738e-28+0.j,8.77470066973e-29+0.j,1.2246758213047907e-29+0.j,1.6901560473502424e-30+0.j,2.3070486604383825e-31+0.j,3.1154001100341086e-32+0.j,4.1629052695740316e-33+0.j,5.505531787141864e-34+0.j,7.207965105987561e-35+0.j,9.343804508161688e-36+0.j,1.1995437882372983e-36+0.j,1.5253524379818723e-37+0.j,1.921602046983433e-38+0.j,2.3986696676890624e-39+0.j,2.9673109684480316e-40+0.j,3.6384017345357923e-41+0.j,4.4226251810379294e-42+0.j,5.330109738569257e-43+0.j,6.370025331512947e-44+0.j,7.550149554958122e-45+0.j,8.876418352369392e-46+0.j,1.035247856962148e-46+0.j,1.1979261884143773e-47+0.j,1.3754600873703022e-48+0.j,1.5672908230127843e-49+0.j,1.772493922670636e-50+0.j,1.9897655469749627e-51+0.j,2.2174204736882475e-52+0.j,2.453402743787615e-53+0.j,2.695309511449002e-54+0.j,2.940428067600589e-55+0.j,3.185785404985835e-56+0.j,3.428209094645734e-57+0.j,3.6643976837423146e-58+0.j,3.8909983356234423e-59+0.j,4.104689044166999e-60+0.j,4.302262489211095e-61+0.j,4.480708474393309e-62+0.j,4.6372919107001043e-63+0.j,4.7696234773130145e-64+0.j,4.875720396054667e-65+0.j,4.954055179192098e-66+0.j,5.003590728145039e-67+0.j,5.0238007436864495e-68+0.j,5.014675024436394e-69+0.j,4.9767098471443896e-70+0.j,4.910884208023278e-71+0.j,4.818623231027742e-72+0.j,4.7017504930358886e-73+0.j,4.5624313597932924e-74+0.j,4.4031096592276317e-75+0.j,4.2264401360589487e-76+0.j,4.035219135781132e-77+0.j,3.832315865188241e-78+0.j,3.6206063836889243e-79+0.j,3.4029122114355964e-80+0.j
0.39474089680235835+0.j,-0.4875238642618463+0.j,-0.22579161076102358+0.j,0.27739515731769016+0.j,0.47376509593481253+0.j,0.4058008186269362+0.j,0.25779309996999483+0.j,0.1355511719175673+0.j,0.06209162205816622+0.j,0.025519390527921244+0.j,0.00959252168354558+0.j,0.003342345109131664+0.j,0.0010902794135679791+0.j,0.00033551312863053104+0.j,0.00009799339823363282+0.j,0.000027298342697215005+0.j,7.2827862854216616e-6+0.j,1.867111788892387e-6+0.j,4.6134485785765555e-7+0.j,1.1014404235020595e-7+0.j,2.5464384919834545e-8+0.j,5.711944254523521e-9+0.j,1.2452584353105034e-9+0.j,2.6425655869733685e-10+0.j,5.4661414655345825e-11+0.j,1.1034807882571039e-11+0.j,2.1765443108508244e-12+0.j,4.198901825921954e-13+0.j,7.930091234482629e-14+0.j,1.46747409545303e-14+0.j,2.6629234997311736e-15+0.j,4.742016630354707e-16+0.j,8.292405455133838e-17+0.j,1.424909292190156e-17+0.j,2.4073577365289946e-18+0.j,4.0011185244601396e-19+0.j,6.545381724872834e-20+0.j,1.0544181870276536e-20+0.j,1.673455263697688e-21+0.j,2.617737472764496e-22+0.j,4.037622870728532e-23+0.j,6.142997394449994e-24+0.j,9.222489372943678e-25+0.j,1.3667194442088933e-25+0.j,1.9999378313581992e-26+0.j,2.890646861829537e-27+0.j,4.128040885863964e-28+0.j,5.826211885651838e-29+0.j,8.129038401901171e-30+0.j,1.1215398487144296e-30+0.j,1.5304529257871037e-31+0.j,2.0661292017501083e-32+0.j,2.760103686930983e-33+0.j,3.649369887464549e-34+0.j,4.7766704679078746e-35+0.j,6.190623027370139e-36+0.j,7.94563335113165e-37+0.j,1.0101549514840312e-37+0.j,1.2723014458805462e-38+0.j,1.58784824656533e-39+0.j,1.963887650182012e-40+0.j,2.407587849597052e-41+0.j,2.9259862904836933e-42+0.j,3.5257504633680276e-43+0.j,4.21291145190701e-44+0.j,4.992577788327292e-45+0.j,5.868639269143932e-46+0.j,6.843472205884021e-47+0.j,7.917658976348315e-48+0.j,9.089735566027347e-49+0.j,1.035598093668582e-49+0.j,1.1710261456444068e-50+0.j,1.3143942244483606e-51+0.j,1.4645875145608965e-52+0.j,1.6202470229123632e-53+0.j,1.7797854326197682e-54+0.j,1.94141163468085e-55+0.j,2.103163515138107e-56+0.j,2.262948181398543e-57+0.j,2.418588442961012e-58+0.j,2.5678740404238055e-59+0.j,2.708615861509027e-60+0.j,2.8387012093467065e-61+0.j,2.956148106960725e-62+0.j,3.059156637771958e-63+0.j,3.146155434167938e-64+0.j,3.2158416281709304e-65+0.j,3.267212858257857e-66+0.j,3.299590268325515e-67+0.j,3.312631819425059e-68+0.j,3.306335641101997e-69+0.j,3.2810335553992004e-70+0.j,3.2373752921617663e-71+0.j,3.1763042606631086e-72+0.j,3.099026034365147e-73+0.j,3.006970931295229e-74+0.j,2.9017522248785837e-75+0.j,2.7851215963585996e-76+0.j,2.658923441707407e-77+0.j,2.5250495785680118e-78+0.j
-0.21095543417567694+0.j,0.4884438015440706+0.j,-0.27739515731769016+0.j,-0.374035728166175+0.j,0.06712119038555081+0.j,0.39476208718076533+0.j,0.4361205362947747+0.j,0.32134489282914047+0.j,0.18817144611092512+0.j,0.09390790047461088+0.j,0.04146543255011789+0.j,0.016582081409515448+0.j,0.0061020286067475634+0.j,0.0020902943553649297+0.j,0.0006724220594466686+0.j,0.0002045312575185576+0.j,0.00005915079219532317+0.j,0.000016338686564196152+0.j,4.326921589242332e-6+0.j,1.1021631425950404e-6+0.j,2.7078214663532987e-7+0.j,6.431988141940076e-8+0.j,1.4802533446254309e-8+0.j,3.3067418241214054e-9+0.j,7.182185416711921e-10+0.j,1.5189674609346656e-10+0.j,3.132241700270894e-11+0.j,6.305237344225068e-12+0.j,1.2404061042519007e-12+0.j,2.387141553696627e-13+0.j,4.4982499376847e-14+0.j,8.306680956453959e-15+0.j,1.5044202922030328e-15+0.j,2.6741304684885713e-16+0.j,4.66830668278624e-17+0.j,8.008866314287386e-18+0.j,1.3510486162282696e-18+0.j,2.242312834168668e-19+0.j,3.663269881018251e-20+0.j,5.893832958021042e-21+0.j,9.342849156447837e-22+0.j,1.4598176988251327e-22+0.j,2.2492127963893707e-23+0.j,3.4185385951091264e-24+0.j,5.127257311960453e-25+0.j,7.591245426282761e-26+0.j,1.1098528614750856e-26+0.j,1.6027895072938778e-27+0.j,2.2870419582546895e-28+0.j,3.2253749911925434e-29+0.j,4.4968775678171444e-30+0.j,6.1998020359344885e-31+0.j,8.454477753904308e-32+0.j,1.1406166629708488e-32+0.j,1.522769275894448e-33+0.j,2.0121644891586988e-34+0.j,2.6321921881248234e-35+0.j,3.409437091839457e-36+0.j,4.373625965534923e-37+0.j,5.557432953345134e-38+0.j,6.996120143729869e-39+0.j,8.72699480862437e-40+0.j,1.0788671101524566e-40+0.j,1.3220132284975192e-41+0.j,1.6059599549292008e-42+0.j,1.9343224781380423e-43+0.j,2.310363668800095e-44+0.j,2.736838178153681e-45+0.j,3.2158313113016974e-46+0.j,3.7485989457453897e-47+0.j,4.3354155106498404e-48+0.j,4.975437476894517e-49+0.j,5.666589873016323e-50+0.j,6.405482998681942e-51+0.j,7.187365740866942e-52+0.j,8.006120721368873e-53+0.j,8.854304958762073e-54+0.j,9.723237881355085e-55+0.j,1.0603136471449935e-55+0.j,1.1483295164379123e-56+0.j,1.2352305988459704e-57+0.j,1.3198312437016735e-58+0.j,1.4009288828320467e-59+0.j,1.4773335537315847e-60+0.j,1.547897955712304e-61+0.j,1.6115469424910938e-62+0.j,1.6673053651726144e-63+0.j,1.7143232423744728e-64+0.j,1.7518973456294486e-65+0.j,1.7794884417205653e-66+0.j,1.796733620450639e-67+0.j,1.8034533460067418e-68+0.j,1.7996530910730857e-69+0.j,1.7855196334513306e-70+0.j,1.761412303974038e-71+0.j,1.7278496619100408e-72+0.j,1.685492231558272e-73+0.j,1.635122055121349e-74+0.j,1.5776198984099376e-75+0.j,1.5139409860377607e-76+0.j
0.09763374377145853+0.j,-0.33153777168210596+0.j,0.47376509593481253+0.j,-0.06712119038555081+0.j,-0.4051005505982001+0.j,-0.1076588001117282+0.j,0.2816388794355345+0.j,0.42820938759398375+0.j,0.3673613769909371+0.j,0.2387950041414349+0.j,0.12929052421714704+0.j,0.06108817296586254+0.j,0.02589688542635656+0.j,0.010033164922806283+0.j,0.0035993743528409056+0.j,0.0012074791927960758+0.j,0.00038168652772660255+0.j,0.000114380661478778+0.j,0.00003265701568355058+0.j,8.920207223846748e-6+0.j,2.3391891507221276e-6+0.j,5.906715126481204e-7+0.j,1.43992629839233e-7+0.j,3.3964812205266735e-8+0.j,7.767426488682205e-9+0.j,1.7252459703753144e-9+0.j,3.7276569170560923e-10+0.j,7.845985598517413e-11+0.j,1.610800904046006e-11+0.j,3.2294147000383754e-12+0.j,6.329269767565171e-13+0.j,1.2138150601593615e-13+0.j,2.279857057161077e-14+0.j,4.197355025604404e-15+0.j,7.580305930269338e-16+0.j,1.3438373511659068e-16+0.j,2.3401310786929882e-17+0.j,4.00527591830806e-18+0.j,6.74172998956913e-19+0.j,1.1165779977096999e-19+0.j,1.8205533431204506e-20+0.j,2.9236083612707983e-21+0.j,4.626252613197287e-22+0.j,7.216321570709906e-23+0.j,1.1100711708899268e-23+0.j,1.684600815070982e-24+0.j,2.5229507051762496e-25+0.j,3.730204127855994e-26+0.j,5.4463775500152896e-27+0.j,7.855371042776332e-28+0.j,1.1195299539285358e-28+0.j,1.5770127324515458e-29+0.j,2.1962416604988603e-30+0.j,3.0246866864464967e-31+0.j,4.12041688636125e-32+0.j,5.5534532234079565e-33+0.j,7.407007816791869e-34+0.j,9.77851309455815e-35+0.j,1.27803308463236e-35+0.j,1.654002184510985e-36+0.j,2.120005300004372e-37+0.j,2.691682245896362e-38+0.j,3.385889496948999e-39+0.j,4.220436097997003e-40+0.j,5.213726370395923e-41+0.j,6.384307828367757e-42+0.j,7.750327510526093e-43+0.j,9.328905329296669e-44+0.j,1.1135438775286445e-44+0.j,1.3182859053893932e-45+0.j,1.5480864102800325e-46+0.j,1.8035158547225285e-47+0.j,2.0846734109923886e-48+0.j,2.3911225959470767e-49+0.j,2.721838067788618e-50+0.j,3.075166977807766e-51+0.j,3.448807894148692e-52+0.j,3.839809744570313e-53+0.j,4.244592481353829e-54+0.j,4.658990286873567e-55+0.j,5.078317156835294e-56+0.j,5.497453672026294e-57+0.j,5.9109527558160345e-58+0.j,6.313161271930258e-59+0.j,6.698353500628889e-60+0.j,7.06087189019095e-61+0.j,7.3952700531613204e-62+0.j,7.696452789246168e-63+0.j,7.959807980539882e-64+0.j,8.181325516454751e-65+0.j,8.357698947095763e-66+0.j,8.486406303415758e-67+0.j,8.565767417987996e-68+0.j,8.594976081339426e-69+0.j,8.574106420809339e-70+0.j,8.504093936185535e-71+0.j,8.386692615934919e-72+0.j,8.224410442398732e-73+0.j,8.02042633487368e-74+0.j,7.778492147195809e-75+0.j
-0.04041607749791968+0.j,0.18090519916210182+0.j,-0.4058008186269362+0.j,0.39476208718076533+0.j,0.1076588001117282+0.j,-0.3605345405224846+0.j,-0.23452042063040046+0.j,0.15597975572116315+0.j,0.38957533290796653+0.j,0.39401637355578606+0.j,0.2841865406573811+0.j,0.16648102012507876+0.j,0.08391721859717337+0.j,0.0376041838626128+0.j,0.015298713323863915+0.j,0.005734455955040762+0.j,0.0020020030034039286+0.j,0.0006564466170669582+0.j,0.00020350347758773418+0.j,0.00005996766953876437+0.j,0.000016872092980689327+0.j,4.549399174313321e-6+0.j,1.1793963994723132e-6+0.j,2.9476984625003334e-7+0.j,7.119780215008996e-8+0.j,1.665431765685066e-8+0.j,3.7798575074557145e-9+0.j,8.33750258682265e-10+0.j,1.7900189955011256e-10+0.j,3.7456387161291645e-11+0.j,7.64841424090879e-12+0.j,1.525728855687938e-12+0.j,2.9763601397764285e-13+0.j,5.683306784490846e-14+0.j,1.0631571452323557e-14+0.j,1.9499314771100292e-15+0.j,3.5090228631149937e-16+0.j,6.200043956680335e-17+0.j,1.0762705722849636e-17+0.j,1.8366412975719424e-18+0.j,3.082796591192284e-19+0.j,5.0922468679452074e-20+0.j,8.281915525221284e-21+0.j,1.326811182239702e-21+0.j,2.0947548585067153e-22+0.j,3.260478445197251e-23+0.j,5.005208194296909e-24+0.j,7.580806336788031e-25+0.j,1.1332158686294775e-25+0.j,1.6724680780761064e-26+0.j,2.437742817960785e-27+0.j,3.51021055005395e-28+0.j,4.994798499481736e-29+0.j,7.025236064467812e-30+0.j,9.76956762144509e-31+0.j,1.3435988243961844e-31+0.j,1.8278791725969277e-32+0.j,2.4604149325304848e-33+0.j,3.2775366005409547e-34+0.j,4.3217193986899417e-35+0.j,5.641872739893195e-36+0.j,7.293436360345722e-37+0.j,9.338230331391859e-38+0.j,1.184400794092517e-38+0.j,1.4883665865882454e-39+0.j,1.853407548892829e-40+0.j,2.287451274369884e-41+0.j,2.7984681306321842e-42+0.j,3.3942344759687525e-43+0.j,4.082060667884075e-44+0.j,4.868490224486654e-45+0.j,5.758978955342083e-46+0.j,6.75756516253564e-47+0.j,7.866543955928634e-48+0.j,9.086160164748315e-49+0.j,1.041433511457015e-49+0.j,1.18464425591663e-50+0.j,1.3375148237492966e-51+0.j,1.49903258451389e-52+0.j,1.6679059700867779e-53+0.j,1.8425741143792785e-54+0.j,2.0212261860462456e-55+0.j,2.2018303105233485e-56+0.j,2.3821715367971308e-57+0.j,2.5598978706494946e-58+0.j,2.732572994736925e-59+0.j,2.897733950363091e-60+0.j,3.052951786869466e-61+0.j,3.1958930084083217e-62+0.j,3.3243795752145496e-63+0.j,3.4364452518514485e-64+0.j,3.530386236282995e-65+0.j,3.6048042427938666e-66+0.j,3.658640534858989e-67+0.j,3.6911997926148395e-68+0.j,3.7021631318377394e-69+0.j,3.691590043734912e-70+0.j,3.659909473566542e-71+0.j,3.6079006785252193e-72+0.j,3.5366648813227545e-73+0.j
0.015272768101559548+0.j,-0.08486177636629359+0.j,0.25779309996999483+0.j,-0.4361205362947747+0.j,0.2816388794355345+0.j,0.23452042063040046+0.j,-0.271911986798594+0.j,-0.31225395087813673+0.j,0.03289389670755527+0.j,0.3282361619185969+0.j,0.4012821450906802+0.j,0.32187914362375053+0.j,0.20372837049249495+0.j,0.10931261517457183+0.j,0.05166013289582505+0.j,0.02202240512480245+0.j,0.008607793588289166+0.j,0.0031218096212738493+0.j,0.0010600972834249316+0.j,0.0003394760039248311+0.j,0.00010310971568521518+0.j,0.000029845630351064816+0.j,8.265755932390012e-6+0.j,2.197738326406466e-6+0.j,5.626348667748346e-7+0.j,1.3903843109872797e-7+0.j,3.324036238873561e-8+0.j,7.70322404945632e-9+0.j,1.7334636643331318e-9+0.j,3.793785351881292e-10+0.j,8.086478062920302e-11+0.j,1.6808521902240723e-11+0.j,3.411046655919389e-12+0.j,6.765417665049547e-13+0.j,1.312722142774367e-13+0.j,2.4940828007378088e-14+0.j,4.643735238000679e-15+0.j,8.479584698998458e-16+0.j,1.519639159052141e-16+0.j,2.674557775219786e-17+0.j,4.6256921223610624e-18+0.j,7.866199084609685e-19+0.j,1.3159854821012214e-19+0.j,2.1669823584114455e-20+0.j,3.513863304116108e-21+0.j,5.613512733933055e-22+0.j,8.838714992138056e-23+0.j,1.3722153194583246e-23+0.j,2.101352910415556e-24+0.j,3.175233453916111e-25+0.j,4.735879994643637e-26+0.j,6.974533756141198e-27+0.j,1.0145032399505742e-27+0.j,1.457952720000943e-28+0.j,2.0706527535674797e-29+0.j,2.907110441717871e-30+0.j,4.035688771758257e-31+0.j,5.540925749868508e-32+0.j,7.52588658493651e-33+0.j,1.011443441461948e-33+0.j,1.3453276864393197e-34+0.j,1.7713619630073195e-35+0.j,2.309223678167056e-36+0.j,2.9811753322455376e-37+0.j,3.811993143924234e-38+0.j,4.8287760363785206e-39+0.j,6.060617286047639e-40+0.j,7.538125033921411e-41+0.j,9.29278337442745e-42+0.j,1.1356152778070962e-42+0.j,1.3758916949398774e-43+0.j,1.6529792518001012e-44+0.j,1.9694327731268742e-45+0.j,2.3273625987170337e-46+0.j,2.72830389698275e-47+0.j,3.173088166185896e-48+0.j,3.661722696155058e-49+0.j,4.193284046237041e-50+0.j,4.7658315716253e-51+0.j,5.3763466729775815e-52+0.j,6.020702746703405e-53+0.j,6.693669791077401e-54+0.j,7.388956314609605e-55+0.j,8.099289657165014e-56+0.j,8.816534148305036e-57+0.j,9.531844781684792e-58+0.j,1.0235852376698569e-58+0.j,1.091887462758129e-59+0.j,1.1571146098318326e-60+0.j,1.2183059189290242e-61+0.j,1.2745407440930281e-62+0.j,1.3249622291002168e-63+0.j,1.3687994580952398e-64+0.j,1.405387270298658e-65+0.j,1.4341830258429186e-66+0.j,1.4547797402894834e-67+0.j,1.4669151610501931e-68+0.j,1.4704765310909514e-69+0.j,1.4655009645852712e-70+0.j,1.4521715362027116e-71+0.j
-0.005343280318626098+0.j,0.03546202517565926+0.j,-0.1355511719175673+0.j,0.32134489282914047+0.j,-0.42820938759398375+0.j,0.15597975572116315+0.j,0.31225395087813673+0.j,-0.16266784853592933+0.j,-0.34532166511963075+0.j,-0.07753744894714588+0.j,0.2519260024339866+0.j,0.3904222138743366+0.j,0.3501629894546282+0.j,0.23939121875682937+0.j,0.13651773906254647+0.j,0.06791800510730737+0.j,0.030283252690612137+0.j,0.012322091430104855+0.j,0.0046351501562060735+0.j,0.0016277517978991612+0.j,0.0005377455528453992+0.j,0.00016814957243847434+0.j,0.00005001881735614081+0.j,0.00001421406152270216+0.j,3.872579052854083e-6+0.j,1.014636427264381e-6+0.j,2.5633220566195664e-7+0.j,6.258775117935962e-8+0.j,1.4799984213709116e-8+0.j,3.3955655142691682e-9+0.j,7.570970975894823e-10+0.j,1.642926549404069e-10+0.j,3.4744753964052836e-11+0.j,7.1695102922261675e-12+0.j,1.4450989691391446e-12+0.j,2.848078787838003e-13+0.j,5.4935839577782347e-14+0.j,1.037959975342533e-14+0.j,1.922517850509649e-15+0.j,3.4933658922833374e-16+0.j,6.231583000263509e-17+0.j,1.0919680629181332e-17+0.j,1.880776762832987e-18+0.j,3.18582878270941e-19+0.j,5.309977428722832e-20+0.j,8.712877059373814e-21+0.j,1.4080898006088378e-21+0.j,2.2422745448839836e-22+0.j,3.519785943089742e-23+0.j,5.448569546478769e-24+0.j,8.32048042570905e-25+0.j,1.2539108058416493e-25+0.j,1.8654443987028634e-26+0.j,2.7405228914778595e-27+0.j,3.9769626232046706e-28+0.j,5.702455773726197e-29+0.j,8.081358750526876e-30+0.j,1.1322264151838112e-30+0.j,1.5686210418856246e-31+0.j,2.1495295204586785e-32+0.j,2.9141359938152405e-33+0.j,3.909430877744136e-34+0.j,5.190952161719603e-35+0.j,6.823372616734108e-36+0.j,8.880861771260876e-37+0.j,1.1447146708888529e-37+0.j,1.4615194770248823e-38+0.j,1.8486445017981174e-39+0.j,2.3169524565798127e-40+0.j,2.877840101141931e-41+0.j,3.542994330123084e-42+0.j,4.3240889999723086e-43+0.j,5.232425526298684e-44+0.j,6.278523746172604e-45+0.j,7.471673156101718e-46+0.j,8.819458187900226e-47+0.j,1.0327274432123974e-47+0.j,1.1997855415674504e-48+0.j,1.3830831451344854e-49+0.j,1.5822342997551037e-50+0.j,1.7964730739996102e-51+0.j,2.0246323141726748e-52+0.j,2.265133948837222e-53+0.j,2.5159922548458184e-54+0.j,2.7748310024512536e-55+0.j,3.0389148216364195e-56+0.j,3.305194504447968e-57+0.j,3.5703653126571075e-58+0.j,3.8309367327086357e-59+0.j,4.0833115469357375e-60+0.j,4.3238716052113754e-61+0.j,4.549067313571724e-62+0.j,4.755507628115876e-63+0.j,4.940047267551407e-64+0.j,5.0998679408525365e-65+0.j,5.23255062288241e-66+0.j,5.3361362867854836e-67+0.j,5.4091729957995706e-68+0.j,5.450747840823534e-69+0.j,5.460502851146038e-70+0.j
0.001748647157763074+0.j,-0.01349447201368217+0.j,0.06209162205816622+0.j,-0.18817144611092512+0.j,0.3673613769909371+0.j,-0.38957533290796653+0.j,0.03289389670755527+0.j,0.34532166511963075+0.j,-0.04965754171737959+0.j,-0.3408939550539055+0.j,-0.16913505396944567+0.j,0.16763946639278707+0.j,0.363572920751151+0.j,0.36802857399650957+0.j,0.272007886259404+0.j,0.16470769999500312+0.j,0.08614003697473427+0.j,0.040112507687677115+0.j,0.01696623335888195+0.j,0.0066105464823156355+0.j,0.0023977184363526667+0.j,0.000816218578430929+0.j,0.00026247531299212557+0.j,0.00008015932345368326+0.j,0.000023352132720167334+0.j,6.513766360043267e-6+0.j,1.7452743031920873e-6+0.j,4.5042980254843574e-7+0.j,1.1224750341130684e-7+0.j,2.7067094334923756e-8+0.j,6.327716005142331e-9+0.j,1.436580551558722e-9+0.j,3.1721470762087923e-10+0.j,6.822062792080831e-11+0.j,1.4307399603407134e-11+0.j,2.929434848910412e-12+0.j,5.861903905288439e-13+0.j,1.1474715222092106e-13+0.j,2.1992648122426952e-14+0.j,4.130480244416734e-15+0.j,7.607468208964381e-16+0.j,1.3749987482641073e-16+0.j,2.4404626675912568e-17+0.j,4.2561417982175845e-18+0.j,7.297655923124591e-19+0.j,1.230857877993229e-19+0.j,2.0431932380844636e-20+0.j,3.33960338524423e-21+0.j,5.377239638203044e-22+0.j,8.532715359019618e-23+0.j,1.3349127007712602e-23+0.j,2.0597827207092947e-24+0.j,3.1358091172909383e-25+0.j,4.711794773468205e-26+0.j,6.989936862150268e-27+0.j,1.024106484319971e-27+0.j,1.4822808500534643e-28+0.j,2.12007914134079e-29+0.j,2.9972780763108377e-30+0.j,4.189550799057996e-31+0.j,5.791360731540302e-32+0.j,7.9189806078753e-33+0.j,1.0713515350452588e-33+0.j,1.434377101372459e-34+0.j,1.9008776238059854e-35+0.j,2.4939730417304517e-36+0.j,3.2401127399151092e-37+0.j,4.169078852791839e-38+0.j,5.313853766986802e-39+0.j,6.710326662509232e-40+0.j,8.39681744073521e-41+0.j,1.0413401959365375e-41+0.j,1.2801030128946992e-42+0.j,1.5600437963004183e-43+0.j,1.8850865785875148e-44+0.j,2.2588606992954786e-45+0.j,2.684542438008089e-46+0.j,3.1646883345727985e-47+0.j,3.701066238137642e-48+0.j,4.294491034513708e-49+0.j,4.9446726252498085e-50+0.j,5.650084002109396e-51+0.j,6.40785712561017e-52+0.j,7.213713747218704e-53+0.j,8.061937309887339e-54+0.j,8.945390648095959e-55+0.j,9.855582442209505e-56+0.j,1.0782783345089752e-56+0.j,1.1716190495330859e-57+0.j,1.264413688050384e-58+0.j,1.3554339842149841e-59+0.j,1.4434181047677513e-60+0.j,1.527100860898835e-61+0.j,1.605245080201429e-62+0.j,1.6766730109566541e-63+0.j,1.7402966116590128e-64+0.j,1.7951456144527404e-65+0.j,1.8403923399587675e-66+0.j,1.8753723776850204e-67+0.j,1.8996004229694357e-68+0.j
