0.11090127836419524+0.j,0.-0.23258168175477564j,-0.3449049782249642+0.j,0.+0.41761663500668744j,0.4379119011579598+0.j,0.-0.4107151285331693j,-0.3516446620364314+0.j,0.+0.27873657762128595j,0.20667498942658397+0.j,0.-0.14447929824466435j,-0.09581744315690731+0.j,0.+0.06058807988266063j,0.0366805230999152+0.j,0.-0.021335498697086192j,-0.011958528279463752+0.j,0.+0.006475466478993582j,0.0033950800794313534+0.j,0.-0.001726889368878096j,-0.0008536251804470911+0.j,0.+0.0004107044147858744j,0.00019259868944173104+0.j,0.-0.00008814194595353379j,-0.000039410346041167655+0.j,0.+0.00001723396808548285j,7.377659674492431e-6+0.j,0.-3.0944791977471504e-6j,-1.2727404522065108e-6+0.j,0.+5.136850422037968e-7j,2.035901950138204e-7+0.j,0.-7.928605576861961e-8j,-3.0358138671805406e-8+0.j,0.+1.1434923083825059e-8j,4.2393298856067604e-9+0.j,0.-1.5476729672896719e-9j,-5.566454873361005e-10+0.j,0.+1.9732568752360861e-10j,6.897176319726924e-11+0.j,0.-2.3779866962346133e-11j,-8.090150046864447e-12+0.j,0.+2.7168347729152865e-12j,9.008908701220533e-13+0.j,0.-2.9506602867590906e-13j,-9.548464119867493e-14+0.j,0.+3.0537835187939125e-14j,9.654968536263794e-15+0.j,0.-3.018447038372765e-15j,-9.333479941558185e-16+0.j,0.+2.85518086050013e-16j,8.642750167263844e-17+0.j,0.-2.5893626147744285e-17j,-7.679745451380393e-18+0.j,0.+2.255281157795972e-18j,6.559005180031028e-19+0.j,0.-1.8894656165568212e-19j,-5.39238718035125e-20+0.j,0.+1.5248905638828015e-20j,4.273499108265622e-21+0.j,0.-1.1870940932407967e-21j,-3.268963725709951e-22+0.j,0.+8.925304667597342e-23j,2.416497659209563e-23+0.j,0.-6.4887406407387965e-24j,-1.728237899950612e-24+0.j,0.+4.566381630421022e-25j,1.1970744778631842e-25+0.j,0.-3.113891295106534e-26j,-8.038415185865072e-27+0.j,0.+2.0595483251296763e-27j,5.237891337091557e-28+0.j,0.-1.3224245203904045e-28j,-3.314826693875975e-29+0.j,0.+8.250316461710769e-30j,2.0391224838418063e-30+0.j,0.-5.005193102738087e-31j,-1.220236275726145e-31+0.j,0.+2.9549644079040446e-32j,7.108605484351295e-33+0.j,0.-1.698939852706234e-33j,-4.034313622733661e-34+0.j,0.+9.519081940750772e-35j,2.2319734588595202e-35+0.j,0.-5.2009834367065734e-36j,-1.204529660792143e-36+0.j,0.+2.7727927300179773e-37j,6.3447821908345e-38+0.j,0.-1.4432654297567108e-38j,-3.263893186963825e-39+0.j,0.+7.338634624675572e-40j,1.6406384434751981e-40+0.j,0.-3.647176950967591e-41j,-8.062589229697897e-42+0.j,0.+1.772526725713132e-42j,3.875590053141842e-43+0.j,0.-8.428209309471581e-44j,-1.8230993654108286e-44+0.j,0.+3.922721641431711e-45j,8.396355710043231e-46+0.j,0.-1.78790284790744e-46j,-3.7876499262743047e-47+0.j,0.+7.983460656701332e-48j
0.-0.23258168175477564j,-0.37686801957154614+0.j,0.+0.39441306122038333j,0.2784308562468442+0.j,0.-0.08315367677435465j,0.11785078638267082+0.j,0.-0.2685748288646984j,-0.3457991795109722+0.j,0.+0.3549482020689741j,0.3170236083302095+0.j,0.-0.2559357294570408j,-0.19072544800815402+0.j,0.+0.1329570308396806j,0.08750879117578521+0.j,0.-0.05475075246839181j,-0.032734860553788124+0.j,0.+0.0187817186443337j,0.010376648852811496+0.j,0.-0.0055363520588383505j,-0.0028595383732923736+0.j,0.+0.001432808841008187j,0.000697747164944435+0.j,0.-0.0003307711649858377j,-0.00015286237649206534+0.j,0.+0.00006895646011695019j,0.00003039856997092227+0.j,0.-0.000013109624037164227j,-5.53605533345415e-6+0.j,0.+2.2911972705482597e-6j,9.300883797219062e-7+0.j,0.-3.7060065516303144e-7j,-1.450456913403351e-7+0.j,0.+5.579498892240511e-8j,2.1107323048069512e-8+0.j,0.-7.857012110573945e-9j,-2.879328534799103e-9+0.j,0.+1.0393068414076168e-9j,3.696678225899396e-10+0.j,0.-1.2962231717259095e-10j,-4.48252367037378e-11+0.j,0.+1.5293427377659452e-11j,5.149704965471384e-12+0.j,0.-1.7119964438473736e-12j,-5.620908486803992e-13+0.j,0.+1.8231672416335818e-13j,5.843722381766967e-14+0.j,0.-1.85146904707047e-14j,-5.799924173636402e-15+0.j,0.+1.7968719430395923e-15j,5.506885108438881e-16+0.j,0.-1.669896574111536e-16j,-5.0114586591933346e-17+0.j,0.+1.488751197798707e-17j,4.378769934877068e-18+0.j,0.-1.2753790832006703e-18j,-3.679301974759199e-19+0.j,0.+1.0514999698442432e-19j,2.9774642124052323e-20+0.j,0.-8.355073609473622e-21j,-2.3237575783620404e-21+0.j,0.+6.4067244226225805e-22j,1.7512634176433121e-22+0.j,0.-4.746794184194566e-23j,-1.2759803486586956e-23+0.j,0.+3.402055362123482e-24j,8.998079047619352e-25+0.j,0.-2.3611559510116217e-25j,-6.147798817541354e-26+0.j,0.+1.5884982263348846e-26j,4.07358101824024e-27+0.j,0.-1.036901332136687e-27j,-2.6200973391528697e-28+0.j,0.+6.572981774254502e-29j,1.637258320446129e-29+0.j,0.-4.049722484958813e-30j,-9.947842275265797e-31+0.j,0.+2.426996880124446e-31j,5.881475065162764e-32+0.j,0.-1.4158555995738474e-32j,-3.386142606808721e-33+0.j,0.+8.04603721185994e-34j,1.8997013130858018e-34+0.j,0.-4.4570773716893516e-35j,-1.0392278575606514e-35+0.j,0.+2.4082440164129187e-36j,5.5469191457644085e-37+0.j,0.-1.2699790714536702e-37j,-2.890451366131543e-38+0.j,0.+6.540175514425935e-39j,1.471286774614604e-39+0.j,0.-3.2909275854960734e-40j,-7.319486392164756e-41+0.j,0.+1.6188692022967627e-41j,3.5607276550924754e-42+0.j,0.-7.789112489613256e-43j,-1.6946703097270451e-43+0.j,0.+3.6673785606675473e-44j,7.89449313148332e-45+0.j,0.-1.6904990884207837e-45j,-3.60123530089267e-46+0.j
-0.3449049782249642+0.j,0.+0.39441306122038333j,0.20802339262181577+0.j,0.+0.07015876193450439j,0.27044867272195205+0.j,0.-0.30624330391826776j,-0.19415715235805386+0.j,0.+0.010342383775632522j,-0.16523101580758226+0.j,0.+0.2828314445517695j,0.3293486789424073+0.j,0.-0.31738784834500217j,-0.2700125582969975+0.j,0.+0.20920484804413092j,0.15033434771195206+0.j,0.-0.10139723463225718j,-0.06473598151673296+0.j,0.+0.03936968796539211j,0.022919861516945066+0.j,0.-0.012823655565981014j,-0.006917882931081507+0.j,0.+0.003608113206444127j,0.0018236513279025826+0.j,0.-0.0008950136657530464j,-0.0004272724236610163+0.j,0.+0.0001987186083334932j,0.00009016280000322166+0.j,0.-0.00003995818940099944j,-0.000017316311305304097+0.j,0.+7.345352818782727e-6j,3.0526377930303733e-6+0.j,0.-1.2439619943991199e-6j,-4.974420727403506e-7+0.j,0.+1.9533939561250586e-7j,7.53762347584107e-8+0.j,0.-2.8598364644549443e-8j,-1.0674725369450397e-8+0.j,0.+3.922032074827394e-9j,1.4191223956352505e-9+0.j,0.-5.059234599442974e-10j,-1.777852978924634e-10+0.j,0.+6.160722738976964e-11j,2.1060122603017703e-11+0.j,0.-7.104653216991921e-12j,-2.3660747777258773e-12+0.j,0.+7.78145184011006e-13j,2.527988812244552e-13+0.j,0.-8.115234504878989e-14j,-2.5749053954624554e-14+0.j,0.+8.077423622512753e-15j,2.505806696921327e-15+0.j,0.-7.689394453552258e-16j,-2.3345794879098056e-16+0.j,0.+7.014469980442115e-17j,2.0861443707897597e-17+0.j,0.-6.1425254559828974e-18j,-1.7909723329608368e-18+0.j,0.+5.171933269222653e-19j,1.4795127130900533e-19+0.j,0.-4.193366925232291e-20j,-1.177766482303689e-20+0.j,0.+3.2785271268188295e-21j,9.046700339527403e-22+0.j,0.-2.4749112345120643e-22j,-6.713530022227764e-23+0.j,0.+1.806033730222342e-23j,4.8188573145277904e-24+0.j,0.-1.2754495627069469e-24j,-3.3491869561813333e-25+0.j,0.+8.726226328584649e-26j,2.2561966511969497e-26+0.j,0.-5.78950765334876e-27j,-1.4745849430447121e-27+0.j,0.+3.7282862521837372e-28j,9.358503497078792e-29+0.j,0.-2.3324177618472336e-29j,-5.772352434661741e-30+0.j,0.+1.4186931391461967e-30j,3.463016928605039e-31+0.j,0.-8.396369393929518e-32j,-2.022266616235169e-32+0.j,0.+4.83875217595624e-33j,1.1503065116796405e-33+0.j,0.-2.717159854928648e-34j,-6.377837823559367e-35+0.j,0.+1.4877254643017643e-35j,3.449027690029955e-36+0.j,0.-7.947450283679256e-37j,-1.8203215683700867e-37+0.j,0.+4.1446580415430223e-38j,9.38166648875059e-39+0.j,0.-2.1113083341489885e-39j,-4.724248404205131e-40+0.j,0.+1.0511181157520553e-40j,2.3256039280250947e-41+0.j,0.-5.116965657783896e-42j,-1.1197169606228393e-42+0.j,0.+2.436962929658307e-43j,5.275454102833817e-44+0.j,0.-1.135967329864034e-44j
0.+0.41761663500668744j,0.2784308562468442+0.j,0.+0.07015876193450439j,0.2929727784674803+0.j,0.-0.24645135236537186j,-0.021656707085586806+0.j,0.-0.1980047521231778j,-0.2840572203145086+0.j,0.+0.2169534805288969j,0.056268462497675927+0.j,0.+0.11759639585891148j,0.24635626584697123+0.j,0.-0.3078400386839591j,-0.3087672823033923+0.j,0.+0.2699068171667168j,0.21338437713656677+0.j,0.-0.1557834889441431j,-0.10643299220244735+0.j,0.+0.06868390058195806j,0.0421532929601868+0.j,0.-0.024734249569750028j,-0.013934234867714028+0.j,0.+0.007562709653228534j,0.003965764574351982+0.j,0.-0.0020141324330811583j,-0.0009928174763139752+0.j,0.+0.0004758411378308846j,0.000222106365385272+0.j,0.-0.00010110740977345484j,-0.00004494472546647102+0.j,0.+0.000019531860948077126j,8.306647896580334e-6+0.j,0.-3.4604517965902123e-6j,-1.4133085489251431e-6+0.j,0.+5.663436089064294e-7j,2.2283148400818e-7+0.j,0.-8.614250765537156e-8j,-3.27395423571952e-8+0.j,0.+1.224031765913031e-8j,4.504138095806863e-9+0.j,0.-1.6321059055732344e-9j,-5.826497320528956e-10+0.j,0.+2.0501319371922773e-10j,7.112990607399472e-11+0.j,0.-2.4343867967944354e-11j,-8.221577189849986e-12+0.j,0.+2.7409523269734095e-12j,9.023462007321302e-13+0.j,0.-2.934320010733048e-13j,-9.428328490831375e-14+0.j,0.+2.994187178385592e-14j,9.400661128787046e-15+0.j,0.-2.9186754640461638e-15j,-8.963318821954486e-16+0.j,0.+2.723393773359977e-16j,8.188589434118902e-17+0.j,0.-2.4370204309091222e-17j,-7.180441201464938e-18+0.j,0.+2.0949410069229023e-18j,6.053472357591649e-19+0.j,0.-1.7327247921074257e-19j,-4.9138737485102613e-20+0.j,0.+1.3808993489856928e-20j,3.846052576223128e-21+0.j,0.-1.0618240054241761e-21j,-2.9063006169012815e-22+0.j,0.+7.887573881224078e-23j,2.1228695835398895e-23+0.j,0.-5.666829431502844e-24j,-1.5005550508791227e-24+0.j,0.+3.9419837657455083e-25j,1.0275032221732017e-25+0.j,0.-2.657722746081607e-26j,-6.822527747336505e-27+0.j,0.+1.7383594978263285e-27j,4.396838759853224e-28+0.j,0.-1.1040652672675576e-28j,-2.752627677916868e-29+0.j,0.+6.814636200188012e-30j,1.6754176404098987e-30+0.j,0.-4.091007134292961e-31j,-9.922121484898324e-32+0.j,0.+2.3904810710402591e-32j,5.7215119997537115e-33+0.j,0.-1.3605619376573261e-33j,-3.214727171828364e-34+0.j,0.+7.547855829686545e-35j,1.7611292149744135e-35+0.j,0.-4.0839518844199056e-36j,-9.412924474020009e-37+0.j,0.+2.1565279376459594e-37j,4.911378309212082e-38+0.j,0.-1.1119876340031977e-38j,-2.5030790758938996e-39+0.j,0.+5.6021702953251756e-40j,1.246733369078305e-40+0.j,0.-2.7590157166047434e-41j,-6.071908667423254e-42+0.j,0.+1.3289642617570335e-42j,2.8929728607931054e-43+0.j
0.4379119011579598+0.j,0.-0.08315367677435465j,0.27044867272195205+0.j,0.-0.24645135236537186j,0.03454442286439958+0.j,0.-0.2528318122597892j,-0.23415129619801883+0.j,0.+0.035926121219168605j,-0.1742206225297921+0.j,0.+0.26642723259293943j,0.21227957758096683+0.j,0.-0.0633170872042751j,0.10390116977065371+0.j,0.-0.23119381696275315j,-0.2946269859968317+0.j,0.+0.2989179071340117j,0.26341452435492807+0.j,0.-0.2095504841595322j,-0.15375668183441354+0.j,0.+0.10549123892158997j,0.06832134787686782+0.j,0.-0.04206187687992899j,-0.024748436410055415+0.j,0.+0.013976248514144475j,0.00760208472961016+0.j,0.-0.00399426482213945j,-0.002032231853561954+0.j,0.+0.001003371285725746j,0.00048161719597992873+0.j,0.-0.00022511109041051532j,-0.00010260513270505369+0.j,0.+0.00004566406662636713j,0.000019866125949213846+0.j,0.-8.457398774635927e-6j,-3.5266003960310493e-6+0.j,0.+1.4416063747922506e-6j,5.781656046181786e-7+0.j,0.-2.2766159553790343e-7j,-8.807487602803299e-8+0.j,0.+3.34973501649738e-8j,1.2531912552456786e-8+0.j,0.-4.614323190869539e-9j,-1.6730245237370578e-9+0.j,0.+5.975940414177004e-10j,2.1038428246727583e-10+0.j,0.-7.303068733981674e-11j,-2.5006568053735933e-11+0.j,0.+8.449312938485402e-12j,2.8181267690386507e-12+0.j,0.-9.28146754911872e-13j,-3.01944768496462e-13+0.j,0.+9.70563542320993e-14j,3.08340489376467e-14+0.j,0.-9.684247379662286e-15j,-3.007759144697761e-15+0.j,0.+9.239960672058696e-16j,2.8083441785049417e-16+0.j,0.-8.446610871401641e-17j,-2.5145554881684788e-17+0.j,0.+7.41100780018794e-18j,2.16280661544319e-18+0.j,0.-6.251238883427937e-19j,-1.78979322200847e-19+0.j,0.+5.07697815238302e-20j,1.4270783947000812e-20+0.j,0.-3.97559535278264e-21j,-1.0978359620579806e-21+0.j,0.+3.0055250907422935e-22j,8.158593012543951e-23+0.j,0.-2.1962631507178506e-23j,-5.863916577458009e-24+0.j,0.+1.5530435148072017e-24j,4.0806387436164623e-25+0.j,0.-1.063838776277029e-25j,-2.752196139951681e-26+0.j,0.+7.066265867768524e-27j,1.8007655371449433e-27+0.j,0.-4.555426757246041e-28j,-1.144069342312969e-28+0.j,0.+2.852806639747761e-29j,7.063713345125919e-30+0.j,0.-1.736910058920404e-30j,-4.241766243039319e-31+0.j,0.+1.0289202997863703e-31j,2.479257952029633e-32+0.j,0.-5.9347850389080175e-33j,-1.411461014782257e-33+0.j,0.+3.3354139891081084e-34j,7.832185912787343e-35+0.j,0.-1.8276925284349895e-35j,-4.2388090635586605e-36+0.j,0.+9.770976625013616e-37j,2.2388115087798377e-37+0.j,0.-5.099337865356528e-38j,-1.1546683650978541e-38+0.j,0.+2.599427895946494e-39j,5.8184114071603855e-40+0.j,0.-1.2949877701921888e-40j,-2.866086550086804e-41+0.j,0.+6.308157214937931e-42j
0.-0.4107151285331693j,0.11785078638267082+0.j,0.-0.30624330391826776j,-0.021656707085586806+0.j,0.-0.2528318122597892j,-0.2025851230441882+0.j,0.-0.05735417952704487j,-0.24335664130221932+0.j,0.+0.20884389793301153j,0.01613912174078707+0.j,0.+0.17768917443233564j,0.2554767536420041+0.j,0.-0.19553873706494285j,-0.04929978865207899+0.j,0.-0.11053224393103321j,-0.22995547189820786+0.j,0.+0.28766559550415993j,0.289176153802785+0.j,0.-0.25338655491596535j,-0.20078730705609138+0.j,0.+0.14690426690484376j,0.10056749797262964+0.j,0.-0.06501831687272845j,-0.039971237188766925+0.j,0.+0.02349047347396275j,0.013252579537566523+0.j,0.-0.007202306267547924j,-0.003781423744649339+0.j,0.+0.0019227037507001956j,0.0009487573676643159+0.j,0.-0.0004551745255232556j,-0.00021265664680137532+0.j,0.+0.00009688963753787159j,0.00004310485453277488+0.j,0.-0.000018746618940455162j,-7.978433046693518e-6+0.j,0.+3.3259775266107895e-6j,1.3592579439800896e-6+0.j,0.-5.450147716086503e-7j,-2.14562764332719e-7+0.j,0.+8.299120295926988e-8j,3.155818832870013e-8+0.j,0.-1.1804458792233017e-8j,-4.345790879579855e-9+0.j,0.+1.575432165768916e-9j,5.626577732594597e-10+0.j,0.-1.980595216363962e-10j,-6.874412239765407e-11+0.j,0.+2.353613326667838e-11j,7.95162857235278e-12+0.j,0.-2.65186543490456e-12j,-8.733056447960625e-13+0.j,0.+2.8407825512812836e-13j,9.130558860249749e-14+0.j,0.-2.900472393539085e-14j,-9.108997787218846e-15+0.j,0.+2.828889262986737e-15j,8.689858357850566e-16+0.j,0.-2.6409732441295686e-16j,-7.942707476272527e-17+0.j,0.+2.3643999834337396e-17j,6.968058532554547e-18+0.j,0.-2.0334246559983062e-18j,-5.876968750050359e-19+0.j,0.+1.6825500367170755e-19j,4.772535456455936e-20+0.j,0.-1.3414400990267375e-20j,-3.7368529471823634e-21+0.j,0.+1.0318638990518402e-21j,2.8247964933224373e-22+0.j,0.-7.667690777467976e-23j,-2.0640339942836688e-23+0.j,0.+5.510664943819116e-24j,1.4594330294343553e-24+0.j,0.-3.8345425480459254e-25j,-9.996468682790822e-26+0.j,0.+2.5860448130595793e-26j,6.639463324396654e-27+0.j,0.-1.6919477790414123e-27j,-4.280022549379788e-28+0.j,0.+1.0748724825926713e-28j,2.6801859531648057e-29+0.j,0.-6.636116745832271e-30j,-1.6317250985258675e-30+0.j,0.+3.984790041716099e-31j,9.665622232201173e-32+0.j,0.-2.328946297101935e-32j,-5.574844078302509e-33+0.j,0.+1.3258270469973763e-33j,3.132984594215377e-34+0.j,0.-7.35668714788052e-35j,-1.7166963044608383e-35+0.j,0.+3.981305152509014e-36j,9.177218932195227e-37+0.j,0.-2.102724509251402e-37j,-4.789283824893318e-38+0.j,0.+1.0844416802559812e-38j,2.441288206578083e-39+0.j,0.-5.464346595971069e-40j,-1.2161641496767112e-40+0.j
-0.3516446620364314+0.j,0.-0.2685748288646984j,-0.19415715235805386+0.j,0.-0.1980047521231778j,-0.23415129619801883+0.j,0.-0.05735417952704487j,-0.2516904266354966+0.j,0.+0.14640665547401188j,-0.10219679657877939+0.j,0.+0.24196255533276378j,0.17296882102344877+0.j,0.+0.0218590738316819j,0.19388300845802667+0.j,0.-0.2456159046489497j,-0.1699417864227102+0.j,0.+0.02211565987112136j,-0.12922317584919962+0.j,0.+0.236627508513071j,0.2839241641614453+0.j,0.-0.278995295177458j,-0.24080980260732165+0.j,0.+0.1887291841875131j,0.13690493916901253+0.j,0.-0.093076277790325j,-0.059830481826082874+0.j,0.+0.03660318035432231j,0.021420998491889352+0.j,0.-0.012040832467756661j,-0.006522635054812848+0.j,0.+0.003414730249758686j,0.001731776213056977+0.j,0.-0.0008525538461620087j,-0.0004081548534446097+0.j,0.+0.00019032097576660798j,0.00008655966231589601+0.j,0.-0.00003844643901193186j,-0.000016695465945173204+0.j,0.+7.09556006113073e-6j,2.9540952767639937e-6+0.j,0.-1.2058168703557686e-6j,-4.829435534361343e-7+0.j,0.+1.8992497859617535e-7j,7.338841733477005e-8+0.j,0.-2.7880516417946863e-8j,-1.041960925731175e-8+0.j,0.+3.832764283563462e-9j,1.3883549106183304e-9+0.j,0.-4.954737197013214e-10j,-1.7428665506111853e-10+0.j,0.+6.045210526884055e-11j,2.0683909482944852e-11+0.j,0.-6.98374607666419e-12j,-2.3277210654349046e-12+0.j,0.+7.661331239098918e-13j,2.490836013166983e-13+0.j,0.-8.001725238838711e-14j,-2.5406419258797315e-14+0.j,0.+7.975216997378947e-15j,2.4756728244659918e-15+0.j,0.-7.601566521985884e-16j,-2.30927025913581e-16+0.j,0.+6.942350352780282e-17j,2.0658203815445663e-17+0.j,0.-6.085876679383054e-18j,-1.7753539675852793e-18+0.j,0.+5.129336848148649e-19j,1.4680199850878891e-19+0.j,0.-4.1626911390871644e-20j,-1.1696663924197188e-20+0.j,0.+3.257368278735284e-21j,8.992027159533538e-22+0.j,0.-2.4609381569903137e-22j,-6.678213282973172e-23+0.j,0.+1.797207986116552e-23j,4.797055816665317e-24+0.j,0.-1.270128098483325e-24j,-3.3363581862242525e-25+0.j,0.+8.695699103141637e-26j,2.249031944438034e-26+0.j,0.-5.77293959534653e-27j,-1.4708152031667095e-27+0.j,0.+3.7198624449250566e-28j,9.340064631348086e-29+0.j,0.-2.3284789895054188e-29j,-5.76418788879608e-30+0.j,0.+1.4170656940717228e-30j,3.4599465967293185e-31+0.j,0.-8.391058209912433e-32j,-2.0214885340505572e-32+0.j,0.+4.838060337013747e-33j,1.1504134854691757e-33+0.j,0.-2.7180385120584123e-34j,-6.381335115062283e-35+0.j,0.+1.4888682094881818e-35j,3.452417558560028e-36+0.j,0.-7.956929347710993e-37j,-1.8228661762419233e-37+0.j,0.+4.1512833541743807e-38j,9.398504280666105e-39+0.j,0.-2.115502957429358e-39j
0.+0.27873657762128595j,-0.3457991795109722+0.j,0.+0.010342383775632522j,-0.2840572203145086+0.j,0.+0.035926121219168605j,-0.24335664130221932+0.j,0.+0.14640665547401188j,-0.13563892779722675+0.j,0.+0.23752316898662842j,0.07591508502338097+0.j,0.+0.15209415852198263j,0.23415482489063563+0.j,0.-0.12506411814836021j,0.0695267592996748+0.j,0.-0.2126463592624698j,-0.23123898295603346+0.j,0.+0.135866482979054j,-0.013813322068824182+0.j,0.+0.15439129272087324j,0.24661766547697173+0.j,0.-0.2807065086959901j,-0.2674957075674556+0.j,0.+0.22606126680303668j,0.1743829261114568+0.j,0.-0.12491822121054634j,-0.08405490589092167+0.j,0.+0.05356372869271112j,0.03252565387776395+0.j,0.-0.01891139742250103j,-0.010569439049723113+0.j,0.+0.005696444031698235j,0.0029685895301363565+0.j,0.-0.001499306543318287j,-0.0007353415224662321+0.j,0.+0.00035083414704515953j,0.00016307812480142195+0.j,0.-0.0000739544091760059j,-0.000032759608363826556+0.j,0.+0.00001419054534477333j,6.0169998192962934e-6+0.j,0.-2.4996409684272787e-6j,-1.0182505500993697e-6+0.j,0.+4.0704682341944706e-7j,1.5979171388751561e-7+0.j,0.-6.164088954561677e-8j,-2.3380431427209673e-8+0.j,0.+8.724712750963873e-9j,3.204751841419095e-9+0.j,0.-1.1593037458448076e-9j,-4.132008503270645e-10+0.j,0.+1.4516962668871834e-10j,5.029436309635733e-11+0.j,0.-1.7189379212806172e-11j,-5.797723318510082e-12+0.j,0.+1.9304643683550254e-12j,6.347692560091691e-13+0.j,0.-2.061841761064156e-13j,-6.617729627144664e-14+0.j,0.+2.0994215344530497e-14j,6.5848239287374664e-15+0.j,0.-2.0424629198870808e-15j,-6.266662519499441e-16+0.j,0.+1.902359135349393e-16j,5.715054721168458e-17+0.j,0.-1.6994699606848495e-17j,-5.003357238638093e-18+0.j,0.+1.4586482189091232e-18j,4.2117577795802277e-19+0.j,0.-1.2047017068265241e-19j,-3.4140944620610377e-20+0.j,0.+9.58793600474203e-21j,2.6686974866788963e-21+0.j,0.-7.363201757210025e-22j,-2.0141568958718821e-22+0.j,0.+5.463148080359643e-23j,1.469526432201998e-23+0.j,0.-3.920633210235812e-24j,-1.0376170237391572e-24+0.j,0.+2.724431229336058e-25j,7.097845779031069e-26+0.j,0.-1.835023343630176e-26j,-4.708382391003685e-27+0.j,0.+1.199129814226514e-27j,3.0316062601385765e-28+0.j,0.-7.60918056419591e-29j,-1.896297745029745e-29+0.j,0.+4.692696578401644e-30j,1.1532627492888615e-30+0.j,0.-2.8149148413533128e-31j,-6.82454495634275e-32+0.j,0.+1.643587135135564e-32j,3.9324252852284906e-33+0.j,0.-9.34790001206052e-34j,-2.2079520104188885e-34+0.j,0.+5.182298609516592e-35j,1.208778769853388e-35+0.j,0.-2.8021817435086894e-36j,-6.4565948957110285e-37+0.j,0.+1.4787693055293359e-37j,3.3668059743672923e-38+0.j
0.20667498942658397+0.j,0.+0.3549482020689741j,-0.16523101580758226+0.j,0.+0.2169534805288969j,-0.1742206225297921+0.j,0.+0.20884389793301153j,-0.10219679657877939+0.j,0.+0.23752316898662842j,0.04047752903025807+0.j,0.+0.19564255831605226j,0.19764899882541942+0.j,0.+0.0047272809622441875j,0.19404854880114633+0.j,0.-0.21097814564335982j,-0.06569577544081352+0.j,0.-0.11972110197763457j,-0.22628029735397653+0.j,0.+0.20829990438901708j,0.09375662797863228+0.j,0.+0.05507320270863947j,0.1818011315832114+0.j,0.-0.2564563095232294j,-0.27597365467012225+0.j,0.+0.25400570661948185j,0.20941689419860554+0.j,0.-0.15850205816408272j,-0.11181620421864745+0.j,0.+0.07428603551992528j,0.04682768053947468+0.j,0.-0.028169299203174594j,-0.01624388469037122+0.j,0.+0.009012339302256886j,0.004825487273597547+0.j,0.-0.002499871833098395j,-0.0012558121634319087+0.j,0.+0.0006129046248896925j,0.00029110592040901956+0.j,0.-0.00013475468278919826j,-0.000060876038363138544+0.j,0.+0.000026870447037223793j,0.000011601010220510134+0.j,0.-4.9038000289627945e-6j,-2.031291841252909e-6+0.j,0.+8.252183727122616e-7j,3.2903987654930284e-7+0.j,0.-1.2885830244913653e-7j,-4.959518666049342e-8+0.j,0.+1.877107772389663e-8j,6.9904170698989635e-9+0.j,0.-2.5627540903308903e-9j,-9.253631093778722e-10+0.j,0.+3.292435466681766e-10j,1.1548054936894187e-10+0.j,0.-3.994503104535014e-11j,-1.3631544377405022e-11+0.j,0.+4.5910575081326405e-12j,1.5265620776830363e-12+0.j,0.-5.012926232386657e-13j,-1.6262122910610837e-13+0.j,0.+5.2131434585907184e-14j,1.6518856720406528e-14+0.j,0.-5.175280449835366e-15j,-1.6035106673738986e-15+0.j,0.+4.914727553439493e-16j,1.4904508708313713e-16+0.j,0.-4.4732504612963714e-17j,-1.3289504717449302e-17+0.j,0.+3.908978995275667e-18j,1.138602755359526e-18+0.j,0.-3.284865093062803e-19j,-9.388110304882132e-20+0.j,0.+2.6584600075684675e-20j,7.460132665917109e-21+0.j,0.-2.0749038127691533e-21j,-5.720742656200259e-22+0.j,0.+1.563779577414505e-22j,4.2386812154773434e-23+0.j,0.-1.1394082094422178e-23j,-3.037949540644794e-24+0.j,0.+8.035107956105711e-25j,2.1084743203893477e-25+0.j,0.-5.489895792746472e-26j,-1.4185059149115837e-26+0.j,0.+3.637642023871704e-27j,9.259328635277151e-28+0.j,0.-2.3396845009604414e-28j,-5.869478268480081e-29+0.j,0.+1.4620119341878782e-29j,3.616222152354067e-30+0.j,0.-8.882892071942858e-31j,-2.167154804697163e-31+0.j,0.+5.251722885139596e-32j,1.2642383615971472e-32+0.j,0.-3.023495811563509e-33j,-7.1842259506433595e-34+0.j,0.+1.6961990198681287e-34j,3.979558939087066e-35+0.j,0.-9.278731279838013e-36j,-2.1501618107221407e-36+0.j,0.+4.9523933627934836e-37j
