0.7696654124932398+0.j,0.-0.5569308580702149j,-0.28496111077140296+0.j,0.+0.1190485962383092j,0.043071856795720606+0.j,0.-0.013938238876076574j,-0.00411748086179048+0.j,0.+0.001126112762280897j,0.00028809531645035934+0.j,0.-0.00006948871080528031j,-0.000015900601945769722+0.j,0.+3.4690977253889745e-6j,7.246448704931738e-7+0.j,0.-1.4542961598309183e-7j,-2.812471632150808e-8+0.j,0.+5.254626264857874e-9j,9.50563539371495e-10+0.j,0.-1.6682302906647465e-10j,-2.8452410190709613e-11+0.j,0.+4.723256945360699e-12j,7.642331730642487e-13+0.j,0.-1.2067451136989088e-13j,-1.8616735123657053e-14+0.j,0.+2.8089170409289125e-15j,4.1488965217238196e-16+0.j,0.-6.004293456303583e-17j,-8.52068572425597e-18+0.j,0.+1.186566208648037e-18j,1.6226029891839795e-19+0.j,0.-2.180281571082111e-20j,-2.8803898223790128e-21+0.j,0.+3.7434301332948607e-22j,4.78844004341537e-23+0.j,0.-6.031653645348548e-24j,-7.485076576765295e-25+0.j,0.+9.155067206639866e-26j,1.1041030193816443e-26+0.j,0.-1.3134333717725447e-27j,-1.5417556885951639e-28+0.j,0.+1.7864158655870132e-29j,2.043863475025661e-30+0.j,0.-2.3097196303461595e-31j,-2.578896610702138e-32+0.j,0.+2.8457648759715557e-33j,3.1043593481224016e-34+0.j,0.-3.3486136401105444e-35j,-3.5726085829553966e-36+0.j,0.+3.7708201526385644e-37j,3.9383518388134623e-38+0.j,0.-4.071137616367509e-39j,-4.166103854554521e-40+0.j,0.+4.221281506829844e-41j,4.2358634794239245e-42+0.j,0.-4.210205854669655e-43j,-4.145775322341162e-44+0.j,0.+4.0450484565409367e-45j,3.911371132280086e-46+0.j,0.-3.748788245128445e-47j,-3.5618549023730335e-48+0.j,0.+3.3554403997956254e-49j,3.13453566133351e-50+0.j,0.-2.904073533008112e-51j,-2.6687695585748507e-52+0.j,0.+2.4329888106964354e-53j,2.2006421946826972e-54+0.j,0.-1.975113550844182e-55j,-1.7592169954173316e-56+0.j,0.+1.5551823609832992e-57j,1.3646653877631616e-58+0.j,0.-1.1887785012703965e-59j,-1.0281375799374757e-60+0.j,0.+8.82920031957626e-62j,7.529297080693381e-63+0.j,0.-6.376646096998043e-64j,-5.363839395075804e-65+0.j,0.+4.481717162758877e-66j,3.7199487801309264e-67+0.j,0.-3.067544761848554e-68j,-2.5132918244538195e-69+0.j,0.+2.0461086153818297e-70j,1.6553239614703015e-71+0.j,0.-1.3308827724670126e-72j,-1.0634870070530872e-73+0.j,0.+8.446804708304067e-75j,6.668868002186144e-76+0.j,0.-5.234099445171862e-77j,-4.084059449769995e-78+0.j,0.+3.1683397069248676e-79j,2.443935361162893e-80+0.j,0.-1.8745370259302782e-81j,-1.429789421260433e-82+0.j,0.+1.084552786426437e-83j,8.181936261500919e-85+0.j,0.-6.139230349864282e-86j,-4.5819391067953885e-87+0.j,0.+3.4016280314280837e-88j,2.5121786265220083e-89+0.j,0.-1.8457121042952568e-90j,-1.34911892250388e-91+0.j,0.+9.811421817655728e-93j
0.-0.5569308580702149j,0.3666695448914198+0.j,0.-0.5814209555324783j,-0.40742340844589153+0.j,0.+0.20693034286308093j,0.08622587257530574+0.j,0.-0.03116215884220003j,-0.010078973780804997+0.j,0.+0.0029766617499423077j,0.0008140038310347397+0.j,0.-0.00020823690229724827j,-0.00005022608712863648+0.j,0.+0.000011492953096192575j,2.507511184489813e-6+0.j,0.-5.237967168844945e-7j,-1.0512430377252272e-7+0.j,0.+2.0330676089804932e-8j,3.7985605235679294e-9+0.j,0.-6.87181970956708e-10j,-1.206034260702059e-10+0.j,0.+2.0570047127244665e-11j,3.4148361363427358e-12+0.j,0.-5.525425370470736e-13j,-8.725018927243105e-14+0.j,0.+1.346061228735334e-14j,2.031001118084739e-15+0.j,0.-2.999945161105258e-16j,-4.3416180972020155e-17+0.j,0.+6.1613064485286205e-18j,8.580219065292346e-19+0.j,0.-1.1733468613035707e-19j,-1.5766456730019805e-20+0.j,0.+2.0829546534927523e-21j,2.7071042594107456e-22+0.j,0.-3.462866117225463e-23j,-4.3619848399124395e-24+0.j,0.+5.413147290985311e-25j,6.62095627232446e-26+0.j,0.-7.984985433872466e-27j,-9.498995913145966e-28+0.j,0.+1.1150391749564854e-28j,1.2919980152720942e-29+0.j,0.-1.4782084728007943e-30j,-1.6705036081767035e-31+0.j,0.+1.8652036838449616e-32j,2.0582369483864402e-33+0.j,0.-2.2452888287956673e-34j,-2.4219713447854084e-35+0.j,0.+2.584002872915307e-36j,2.7273874843025697e-37+0.j,0.-2.848583035919376e-38j,-2.944648004375902e-39+0.j,0.+3.0133586229300552e-40j,3.0532900582357835e-41+0.j,0.-3.063857934562037e-42j,-3.0453192459594684e-43+0.j,0.+2.998734356871397e-44j,2.925894167588764e-45+0.j,0.-2.8292184429236557e-46j,-2.711632654959912e-47+0.j,0.+2.576431418149993e-48j,2.4271367007866624e-49+0.j,0.-2.2673585365544114e-50j,-2.1006650300011377e-51+0.j,0.+1.930467174028075e-52j,1.7599225120985132e-53+0.j,0.-1.5918601178082433e-54j,-1.4287278519016616e-55+0.j,0.+1.272561492419938e-56j,1.1249741913400683e-57+0.j,0.-9.871638359890302e-59j,-8.599353031704368e-60+0.j,0.+7.43734281397685e-61j,6.386892754548567e-62+0.j,0.-5.446585574764311e-63j,-4.612791416339919e-64+0.j,0.+3.880152845157578e-65j,3.242045014476286e-66+0.j,0.-2.690995967167894e-67j,-2.2190569687089944e-68+0.j,0.+1.818117236384446e-69j,1.4801612808850497e-70+0.j,0.-1.1974702025149414e-71j,-9.627706555201299e-73+0.j,0.+7.693368378733749e-74j,6.110518493347251e-75+0.j,0.-4.824351836785532e-76j,-3.786430910467354e-77+0.j,0.+2.9544817518330224e-78j,2.2920398350808662e-79+0.j,0.-1.7679959938875686e-80j,-1.3560843411426061e-81+0.j,0.+1.0343460290245673e-82j,7.845950037630245e-84+0.j,0.-5.919049692555415e-85j,-4.441307594326357e-86+0.j,0.+3.3147230326404603e-87j,2.4608534105904472e-88+0.j,0.-1.817399521642636e-89j,-1.3352568219179501e-90+0.j
-0.28496111077140296+0.j,0.-0.5814209555324783j,0.06917774871334323+0.j,0.-0.503628705755364j,-0.4703050365842955+0.j,0.+0.28306698106230166j,0.13340305751714232+0.j,0.-0.053142019380575285j,-0.018634898826990664+0.j,0.+0.005897957195714153j,0.001713620708288521+0.j,0.-0.0004626599759587224j,-0.00011714776231347422+0.j,0.+0.00002801839447036483j,6.366243418911757e-6+0.j,0.-1.3806881330715737e-6j,-2.869339703436085e-7+0.j,0.+5.7330012916907906e-8j,1.10440757386542e-8+0.j,0.-2.05632872869293e-9j,-3.708565806970662e-10+0.j,0.+6.490732428206076e-11j,1.1043014417077447e-11+0.j,0.-1.8291201835052983e-12j,-2.9535621955022333e-13+0.j,0.+4.655126229255e-14j,7.169382471492528e-15+0.j,0.-1.0800357663830476e-15j,-1.5929595951716258e-16+0.j,0.+2.3022537607367986e-17j,3.263068695626005e-18+0.j,0.-4.538800031118119e-19j,-6.20000553558987e-20+0.j,0.+8.322489195552658e-21j,1.0984494631920048e-21+0.j,0.-1.426302150829196e-22j,-1.8229363448564373e-23+0.j,0.+2.294405678845237e-24j,2.845151685781189e-25+0.j,0.-3.477471212570648e-26j,-4.19102764755042e-27+0.j,0.+4.982447782888912e-28j,5.845044192210613e-29+0.j,0.-6.768697168883573e-30j,-7.739920813361934e-31+0.j,0.+8.74212546960174e-32j,9.756074438240603e-33+0.j,0.-1.0760518031284643e-33j,-1.173297397507019e-34+0.j,0.+1.2650611255527142e-35j,1.3491185866490024e-36+0.j,0.-1.4233972371882135e-37j,-1.486063511700135e-38+0.j,0.+1.5355987268736026e-39j,1.5708594150638213e-40+0.j,0.-1.5911188730594175e-41j,-1.596088052734395e-42+0.j,0.+1.585915341036962e-43j,1.5611661560936068e-44+0.j,0.-1.5227845147669636e-45j,-1.4720397173822277e-46+0.j,0.+1.41046198842577e-47j,1.3397712799009562e-48+0.j,0.-1.2618034893663167e-49j,-1.1784380970822075e-50+0.j,0.+1.0915307368409898e-51j,1.0028535475108984e-52+0.j,0.-9.140453779440231e-54j,-8.265731067129349e-55+0.j,0.+7.417045533593097e-56j,6.604927513971595e-57+0.j,0.-5.8377076319591864e-58j,-5.121557661334142e-59+0.j,0.+4.4606083674506297e-60j,3.8571270108113124e-61+0.j,0.-3.3117369113713627e-62j,-2.823662279779253e-63+0.j,0.+2.3909831689900275e-64j,2.0108876223913337e-65+0.j,0.-1.6799106389479845e-66j,-1.394152216126997e-67+0.j,0.+1.1494692813016777e-68j,9.416386410934154e-70+0.j,0.-7.664900709486423e-71j,-6.200102823781857e-72+0.j,0.+4.984197280006916e-73j,3.982250496757957e-74+0.j,0.-3.162504790040519e-75j,-2.49651712450088e-76+0.j,0.+1.9591576229327977e-77j,1.5285008759130417e-78+0.j,0.-1.1856399116965093e-79j,-9.144487790740167e-81+0.j,0.+7.013154689582979e-82j,5.348626738819446e-83+0.j,0.-4.056698933013975e-84j,-3.0600679391221613e-85+0.j,0.+2.2958461864000808e-86j,1.713298420065767e-87+0.j,0.-1.2718218838920712e-88j
0.+0.1190485962383092j,-0.40742340844589153+0.j,0.-0.503628705755364j,-0.1412239102470256+0.j,0.-0.3850603539450375j,-0.4889039083852818+0.j,0.+0.3445851843625324j,0.1815753216118945+0.j,0.-0.07899542687323226j,-0.029812593850696716+0.j,0.+0.010052245644410299j,0.0030880477408430536+0.j,0.-0.0008763789696966586j,-0.00023215723042330254+0.j,0.+0.000057867015489875116j,0.000013658541060529893+0.j,0.-3.068689860680605e-6j,-6.590886324150901e-7+0.j,0.+1.3581537984131407e-7j,2.6934572483596903e-8+0.j,0.-5.154484681868995e-9j,-9.540778622168468e-10+0.j,0.+1.71156409707374e-10j,2.9812568296869035e-11+0.j,0.-5.0501417662783336e-12j,-8.331721792737131e-13+0.j,0.+1.3404804272872063e-13j,2.105693938287273e-14+0.j,0.-3.2330144757799385e-15j,-4.856531080606274e-16+0.j,0.+7.144043964707941e-17j,1.0299680228400364e-17+0.j,0.-1.4564640341384011e-18j,-2.0215402280796735e-19+0.j,0.+2.7558772829534757e-20j,3.692332367750457e-21+0.j,0.-4.8646985212807075e-22j,-6.30608834516499e-23+0.j,0.+8.046987363958657e-24j,1.0113061495129434e-24+0.j,0.-1.2522840367980006e-25j,-1.52854293000187e-26+0.j,0.+1.839842333375073e-27j,2.1846203368045257e-28+0.j,0.-2.559878487549436e-29j,-2.961136342974034e-30+0.j,0.+3.382465956679817e-31j,3.8166111456310024e-32+0.j,0.-4.2551902053282005e-33j,-4.688974344923654e-34+0.j,0.+5.108228105139831e-35j,5.503092971558381e-36+0.j,0.-5.863991784505307e-37j,-6.182029709700067e-38+0.j,0.+6.449367627301283e-39j,6.65954578570167e-40+0.j,0.-6.807739233730971e-41j,-6.890931522945009e-42+0.j,0.+6.907998986662543e-43j,6.859704028971852e-44+0.j,0.-6.748601773923019e-45j,-6.578869666743318e-46+0.j,0.+6.3560738154185895e-47j,6.08688876568275e-48+0.j,0.-5.778788903099566e-49j,-5.439729791332959e-50+0.j,0.+5.077836619452181e-51j,4.701114765858916e-52+0.j,0.-4.317194572679471e-53j,-3.933119068081859e-54+0.j,0.+3.5551798756006736e-55j,3.1888031791976653e-56+0.j,0.-2.838484591096794e-57j,-2.5077692565027556e-58+0.j,0.+2.199271620950218e-59j,1.9147280164386788e-60+0.j,0.-1.655074572087729e-61j,-1.4205428615312718e-62+0.j,0.+1.2107660705829083e-63j,1.0248891959188542e-64+0.j,0.-8.616777547614642e-66j,-7.196205878761504e-67+0.j,0.+5.970234770973649e-68j,4.92091394796126e-69+0.j,0.-4.0299819651877884e-70j,-3.2794341964421555e-71+0.j,0.+2.6519653889369564e-72j,2.1312954829578188e-73+0.j,0.-1.7023909572550221e-74j,-1.3515960648910282e-75+0.j,0.+1.066689184599564e-76j,8.368793763576264e-78+0.j,0.-6.527573469462013e-79j,-5.0621363706963865e-80+0.j,0.+3.9033514406157125e-81j,2.992892666898735e-82+0.j,0.-2.2820313717822948e-83j,-1.7304368986867732e-84+0.j,0.+1.305027722634427e-85j,9.789017028041634e-87+0.j
0.043071856795720606+0.j,0.+0.20693034286308093j,-0.4703050365842955+0.j,0.-0.3850603539450375j,-0.2805389878446655+0.j,0.-0.25362482269760145j,-0.47411141854471667+0.j,0.+0.39014928639270824j,0.22820568742087952+0.j,0.-0.10770692515384815j,-0.0435009409831541+0.j,0.+0.015552505941791715j,0.005031581122367963+0.j,0.-0.0014959200243952683j,-0.0004133900855501568+0.j,0.+0.00010711732492008895j,0.00002620682820454042+0.j,0.-6.087807533283705e-6j,-1.3490000345302975e-6+0.j,0.+2.862578126333793e-7j,5.836263922701704e-8+0.j,0.-1.1465222142554313e-8j,-2.1755864241253082e-9+0.j,0.+3.996324466352144e-10j,7.119843579031588e-11+0.j,0.-1.2323912198603072e-11j,-2.075681934204855e-12+0.j,0.+3.4064861711465926e-13j,5.454171831390358e-14+0.j,0.-8.529448288826944e-15j,-1.3041686161590888e-15+0.j,0.+1.951553361985492e-16j,2.860494533305877e-17+0.j,0.-4.1102349910098736e-18j,-5.794044098745938e-19+0.j,0.+8.018406122514727e-20j,1.0900992005599071e-20+0.j,0.-1.4567248271325906e-21j,-1.914552914184858e-22+0.j,0.+2.4760818791264472e-23j,3.1527231291911594e-24+0.j,0.-3.9539623549960066e-25j,-4.8864795768324e-26+0.j,0.+5.953286796935464e-27j,7.152949402305047e-28+0.j,0.-8.478959369815148e-29j,-9.919324071049615e-30+0.j,0.+1.1456423917648967e-30j,1.3067175785385311e-31+0.j,0.-1.472351833271968e-32j,-1.6393211767254085e-33+0.j,0.+1.8040920455855088e-34j,1.9629524291999656e-35+0.j,0.-2.1121586067835866e-36j,-2.2480889019925415e-37+0.j,0.+2.3673952435891563e-38j,2.467143424911848e-39+0.j,0.-2.5449337711829325e-40j,-2.5989953646735227e-41+0.j,0.+2.628248899927904e-42j,2.6323354628613466e-43+0.j,0.-2.611610849158132e-44j,-2.567107262967225e-45+0.j,0.+2.500466192819033e-46j,2.4138478117725394e-47+0.j,0.-2.3098233039825342e-48j,-2.1912570420401577e-49+0.j,0.+2.0611855396953844e-50j,1.9226996367338968e-51+0.j,0.-1.778835523454028e-52j,-1.6324790888407253e-53+0.j,0.+1.486286795214663e-54j,1.3426249560721265e-55+0.j,0.-1.2035280239671034e-56j,-1.0706753634361634e-57+0.j,0.+9.453850488083703e-59j,8.286225226184743e-60+0.j,0.-7.210214884436146e-61j,-6.229141834324237e-62+0.j,0.+5.343681559217541e-63j,4.5522682677406875e-64+0.j,0.-3.851513978417067e-65j,-3.236620441424155e-66+0.j,0.+2.701767469111232e-67j,2.2404655654603202e-68+0.j,0.-1.8458648810129457e-69j,-1.5110162535319614e-70+0.j,0.+1.229083280487819e-71j,9.93506931048508e-73+0.j,0.-7.981261254653251e-74j,-6.372590180754643e-75+0.j,0.+5.0575047962525503e-76j,3.98991569258756e-77+0.j,0.-3.1291671016679064e-78j,-2.4398393019749226e-79+0.j,0.+1.891429882917106e-80j,1.4579555739460713e-81+0.j,0.-1.117509392441956e-82j,-8.518009673471203e-84+0.j,0.+6.457014220473806e-85j
0.-0.013938238876076574j,0.08622587257530574+0.j,0.+0.28306698106230166j,-0.4889039083852818+0.j,0.-0.25362482269760145j,-0.36261307581416696+0.j,0.-0.1244075704552885j,-0.43472220160028313+0.j,0.+0.4196558029812912j,0.27131563181502466+0.j,0.-0.13824350194183438j,-0.0594894644510078+0.j,0.+0.022465597220354506j,0.007629094597587978+0.j,0.-0.0023693781575904994j,-0.0006813490025600338+0.j,0.+0.00018313665328342898j,0.00004635296273373352+0.j,0.-0.000011114260419964321j,-2.5370509170946546e-6+0.j,0.+5.536292231587028e-7j,1.1589762274527541e-7+0.j,0.-2.3345623696013678e-8j,-4.536790257202656e-9+0.j,0.+8.52510701621697e-10j,1.552164711073219e-10+0.j,0.-2.7431144021574128e-11j,-4.713213574241693e-12+0.j,0.+7.884718231422186e-13j,1.285936856104453e-13+0.j,0.-2.0470761498501734e-14j,-3.1842005563829184e-15+0.j,0.+4.844516040910012e-16j,7.215734534642185e-17+0.j,0.-1.0530683766392336e-17j,-1.5070120685541775e-18+0.j,0.+2.1162880584194784e-19j,2.918250181071915e-20+0.j,0.-3.953957447962839e-21j,-5.266928215066207e-22+0.j,0.+6.901393667967884e-23j,8.90007319573355e-24+0.j,0.-1.1301543035840278e-24j,-1.4137320136922294e-25+0.j,0.+1.742883008282641e-26j,2.118446541984937e-27+0.j,0.-2.539696350773612e-28j,-3.00413368933949e-29+0.j,0.+3.507357178030389e-30j,4.04302712501045e-31+0.j,0.-4.602936169001735e-32j,-5.1771907852151797e-33+0.j,0.+5.7545000409053e-34j,6.322559722018918e-35+0.j,0.-6.868512356020247e-36j,-7.3794574507676645e-37+0.j,0.+7.842982042541796e-38j,8.247679786467292e-39+0.j,0.-8.583627480589165e-40j,-8.842790994249321e-41+0.j,0.+9.019337746803627e-42j,9.10983964350675e-43+0.j,0.-9.113358087308342e-44j,-9.031410661802299e-45+0.j,0.+8.867826654461702e-46j,8.628505176838637e-47+0.j,0.-8.321094788814699e-48j,-7.954616960525524e-49+0.j,0.+7.539057296567866e-50j,7.084948258052967e-51+0.j,0.-6.6029653478444046e-52j,-6.103555680111971e-53+0.j,0.+5.596613911506772e-54j,5.091216067215489e-55+0.j,0.-4.595417236838648e-56j,-4.1161147833143196e-57+0.j,0.+3.6589748762628494e-58j,3.228417022133502e-59+0.j,0.-2.827648926856948e-60j,-2.45874252311237e-61+0.j,0.+2.1227412869710306e-62j,1.8197889681552855e-63+0.j,0.-1.549270439310413e-64j,-1.3099563883666592e-65+0.j,0.+1.1001448861519903e-66j,9.177943192217899e-68+0.j,0.-7.606436631722577e-69j,-6.263174855425408e-70+0.j,0.+5.124143365494067e-71j,4.165782627917278e-72+0.j,0.-3.3655403963103126e-73j,-2.7022735805141153e-74+0.j,0.+2.1565163289977257e-75j,1.710633440752586e-76+0.j,0.-1.3488790986682212e-77j,-1.0573805467913071e-78+0.j,0.+8.240650430475548e-80j,6.385465090046408e-81+0.j,0.-4.919860334270785e-82j,-3.769379850327499e-83+0.j
-0.00411748086179048+0.j,0.-0.03116215884220003j,0.13340305751714232+0.j,0.+0.3445851843625324j,-0.47411141854471667+0.j,0.-0.1244075704552885j,-0.3993641887033797+0.j,0.-0.005954694123181075j,-0.37800386955842186+0.j,0.+0.43382221971415463j,0.30942860329853317+0.j,0.-0.16960886476872228j,-0.07749426839390905+0.j,0.+0.03081476071183231j,0.010953698919196404+0.j,0.-0.003545039197553312j,-0.0010585380509585407+0.j,0.+0.00029457184115546764j,0.00007700243425595152+0.j,0.-0.000019028503758244254j,-4.468453014679444e-6+0.j,0.+1.0015082382252264e-6j,2.1503054471139113e-7+0.j,0.-4.436795510214094e-8j,-8.821741201734073e-9+0.j,0.+1.6943278440396757e-9j,3.1500544431859855e-10+0.j,0.-5.67979182684453e-11j,-9.948783357082357e-12+0.j,0.+1.6954552160924563e-12j,2.8149697582736255e-13+0.j,0.-4.5590019375668703e-14j,-7.210484841651008e-15+0.j,0.+1.1148237919117006e-15j,1.6865798062930729e-16+0.j,0.-2.4988832751583598e-17j,-3.6288935555277605e-18+0.j,0.+5.169122586923433e-19j,7.227298450848039e-20+0.j,0.-9.925063304918382e-21j,-1.339527681202421e-21+0.j,0.+1.777777220040238e-22j,2.321352260159876e-23+0.j,0.-2.9837314340217385e-24j,-3.7769180627045305e-25+0.j,0.+4.710500881456352e-26j,5.7906879563718084e-27+0.j,0.-7.019380885677824e-28j,-8.393362734346736e-29+0.j,0.+9.903673353888691e-30j,1.1535239129191839e-30+0.j,0.-1.3266810825844195e-31j,-1.5071243895499687e-32+0.j,0.+1.691613184462342e-33j,1.876477714646619e-34+0.j,0.-2.0577458070557463e-35j,-2.2312926175167832e-36+0.j,0.+2.393005030073038e-37j,2.5389510499247653e-38+0.j,0.-2.6655440566942708e-39j,-2.769692108262017e-40+0.j,0.+2.8489235678565786e-41j,2.9014820559600506e-42+0.j,0.-2.926385935101471e-43j,-2.923450014688193e-44+0.j,0.+2.893269696156669e-45j,2.837170156484285e-46+0.j,0.-2.7571252099502105e-47j,-2.6556520572910343e-48+0.j,0.+2.5356891443114844e-49j,2.4004647803910625e-50+0.j,0.-2.2533640353429704e-51j,-2.097800809156772e-52+0.j,0.+1.9371009544930815e-53j,1.7744010472082025e-54+0.j,0.-1.6125659727776498e-55j,-1.4541270476766561e-56+0.j,0.+1.301241030575117e-57j,1.155669182472637e-58+0.j,0.-1.0187745656786414e-59j,-8.915350603895708e-61+0.j,0.+7.74569131411974e-62j,6.681711822491335e-63+0.j,0.-5.7235335915048786e-64j,-4.868908729550158e-65+0.j,0.+4.113682453640771e-66j,3.452243116271868e-67+0.j,0.-2.87794279591416e-68j,-2.383476175479631e-69+0.j,0.+1.9612098975300086e-70j,1.6034585657913595e-71+0.j,0.-1.3027069175789948e-72j,-1.0517803525358945e-73+0.j,0.+8.439679630322582e-75j,6.731035121127037e-76+0.j,0.-5.336105211389273e-77j,-4.205178566182775e-78+0.j,0.+3.2945204799004906e-79j,2.5661212830551243e-80+0.j,0.-1.9873216286676885e-81j
0.+0.001126112762280897j,-0.010078973780804997+0.j,0.-0.053142019380575285j,0.1815753216118945+0.j,0.+0.39014928639270824j,-0.43472220160028313+0.j,0.-0.005954694123181075j,-0.4009927711480052+0.j,0.+0.09701654678931194j,-0.3099676461673416+0.j,0.+0.4338893771092123j,0.3415020094426602+0.j,0.-0.20087579294905572j,-0.09717918598908572+0.j,0.+0.04058286442496766j,0.015065020856617092+0.j,0.-0.00507009002412416j,-0.0015690483159392186+0.j,0.+0.00045130599219233886j,0.00012165798757819726+0.j,0.-0.000030941939734612216j,-7.465679589342815e-6+0.j,0.+1.7166744407340252e-6j,3.7764152384596744e-7+0.j,0.-7.974078212818265e-8j,-1.6208132667554194e-8+0.j,0.+3.179237734591046e-9j,6.03124432395891e-10+0.j,0.-1.1087488839319829e-10j,-1.978606389346921e-11+0.j,0.+3.432937581128362e-12j,5.799183878786636e-13+0.j,0.-9.550352593820519e-14j,-1.5350798021147377e-14+0.j,0.+2.410824762258171e-15j,3.702963746567081e-16+0.j,0.-5.567685971240808e-17j,-8.201700324731994e-18+0.j,0.+1.1846027744260199e-18j,1.6787777954686385e-19+0.j,0.-2.3359084340507725e-20j,-3.193241157705532e-21+0.j,0.+4.291159110217541e-22j,5.67181862316358e-23+0.j,0.-7.377313558231084e-24j,-9.447405000495984e-25+0.j,0.+1.1916901004635227e-25j,1.4812818227540686e-26+0.j,0.-1.8151499101746847e-27j,-2.1935889382858596e-28+0.j,0.+2.6153196724116686e-29j,3.0773147956499815e-30+0.j,0.-3.574703937378512e-31j,-4.1007731093678176e-32+0.j,0.+4.647067628021955e-33j,5.203600348264216e-34+0.j,0.-5.759159192586143e-35j,-6.301700248612043e-36+0.j,0.+6.818805856121535e-37j,7.298181759591168e-38+0.j,0.-7.728164066812029e-39j,-8.098205728757407e-40+0.j,0.+8.399313611694591e-41j,8.624410809866532e-42+0.j,0.-8.768604280366053e-43j,-8.829344646565813e-44+0.j,0.+8.806472490684704e-45j,8.702152988558235e-46+0.j,0.-8.520707716195871e-47j,-8.268358358027028e-48+0.j,0.+7.952901486606676e-49j,7.583336338758894e-50+0.j,0.-7.169468524655242e-51j,-6.721511968228829e-52+0.j,0.+6.249709310967021e-53j,5.763987829834209e-54+0.j,0.-5.2736639896239375e-55j,-4.787205449324424e-56+0.j,0.+4.312055028283748e-57j,3.854517118779999e-58+0.j,0.-3.419703546499273e-59j,-3.0115330910587714e-60+0.j,0.+2.6327768680841363e-61j,2.2851405531661285e-62+0.j,0.-1.9693739463334752e-63j,-1.6853985378624042e-64+0.j,0.+1.4324444169483123e-65j,1.2091889246477726e-66+0.j,0.-1.013890751726768e-67j,-8.445145913944518e-69+0.j,0.+6.988428654376078e-70j,5.745723620356471e-71+0.j,0.-4.69394791253717e-72j,-3.810612406117596e-73+0.j,0.+3.0743128051359558e-74j,2.4650802793904843e-75+0.j,0.-1.9646084067255243e-76j,-1.5563750697975851e-77+0.j,0.+1.225678461000649e-78j,9.596057436982082e-80+0.j
0.00028809531645035934+0.j,0.+0.0029766617499423077j,-0.018634898826990664+0.j,0.-0.07899542687323226j,0.22820568742087952+0.j,0.+0.4196558029812912j,-0.37800386955842186+0.j,0.+0.09701654678931194j,-0.3761728652874445+0.j,0.+0.18220112991362322j,-0.23555171685535814+0.j,0.+0.4214133613332379j,0.3668624436586451+0.j,0.-0.23120588289413252j,-0.11817359710664632+0.j,0.+0.051716266184734926j,0.02000806717951659+0.j,0.-0.006989450496360976j,-0.0022381141050921605+0.j,0.+0.0006643852774926164j,0.0001844422398182621+0.j,0.-0.00004822171470225962j,-0.000011941249300419351+0.j,0.+2.814150468318485e-6j,6.336940883328725e-7+0.j,0.-1.368165656887305e-7j,-2.840627698501516e-8+0.j,0.+5.686334330591025e-9j,1.0999771851756265e-9+0.j,0.-2.0603759637831602e-10j,-3.743729379483039e-11+0.j,0.+6.609382892512532e-12j,1.1354039485584104e-12+0.j,0.-1.9004135772419818e-13j,-3.102971549750723e-14+0.j,0.+4.9478682313892756e-15j,7.712733283160808e-16+0.j,0.-1.1763935952519046e-16j,-1.7572132526011286e-17+0.j,0.+2.572583652459498e-18j,3.6941013325880413e-19+0.j,0.-5.206444405398444e-20j,-7.206853215578661e-21+0.j,0.+9.803540035914276e-22j,1.3112858678547256e-22+0.j,0.-1.7255140846493665e-23j,-2.2349209280590295e-24+0.j,0.+2.850570166869214e-25j,3.581947346457102e-26+0.j,0.-4.436147882571226e-27j,-5.417064183949804e-28+0.j,0.+6.524631026250615e-29j,7.754191845940427e-30+0.j,0.-9.096046634543768e-31j,-1.053523435317109e-31+0.j,0.+1.2051589535439761e-32j,1.3620094908249118e-33+0.j,0.-1.5211530887040197e-34j,-1.679340054824629e-35+0.j,0.+1.8331087198939016e-36j,1.978918297517999e-37+0.j,0.-2.1132912774281352e-38j,-2.2329569581039247e-39+0.j,0.+2.3349875616220033e-40j,2.416918879579287e-41+0.j,0.-2.476848517746949e-42j,-2.5135064262473178e-43+0.j,0.+2.526294367102253e-44j,2.5152931034518933e-45+0.j,0.-2.4812382112372753e-46j,-2.425467344825084e-47+0.j,0.+2.3498433920083073e-48j,2.25665913007002e-49+0.j,0.-2.148529687954019e-50j,-2.0282793212276633e-51+0.j,0.+1.898828749847412e-52j,1.7630886615353366e-53+0.j,0.-1.6238640377643786e-54j,-1.4837728197562338e-55+0.j,0.+1.3451812052847839e-56j,1.210156652614449e-57+0.j,0.-1.080438549709971e-58j,-9.574255491465026e-60+0.j,0.+8.421778139472394e-61j,7.354318868312442e-62+0.j,0.-6.376255850407141e-63j,-5.489302184752827e-64+0.j,0.+4.692875015565855e-65j,3.9844874265805094e-66+0.j,0.-3.360142093400147e-67j,-2.8147094373012036e-68+0.j,0.+2.3422770427959254e-69j,1.9364610735932104e-70+0.j,0.-1.5906741090622426e-71j,-1.2983470576120936e-72+0.j,0.+1.0531054834113896e-73j,8.489027670949338e-75+0.j,0.-6.801140170960637e-76j,-5.415956006679091e-77+0.j,0.+4.2871564227996413e-78j
