0.14662716930575773+0.j,0.2873190849555098+0.j,0.39810671314272766+0.j,0.45039016441460694+0.j,0.44127459639734395+0.j,0.38669980087390515+0.j,0.30934873715574973+0.j,0.22911279934670423+0.j,0.15872830637228555+0.j,0.1036771742448417+0.j,0.06424408914553234+0.j,0.03795656106797202+0.j,0.02147070272322693+0.j,0.011668757298150222+0.j,0.00611097649522716+0.j,0.003091825736635144+0.j,0.0015146247208105608+0.j,0.0007198310968992972+0.j,0.00033246380883339644+0.j,0.00014945746086481336+0.j,0.00006548662763208461+0.j,0.00002800225479437045+0.j,0.000011698540603498474+0.j,4.779888796829623e-6+0.j,1.9118868948245476e-6+0.j,7.492766801136763e-7+0.j,2.879423643436729e-7+0.j,1.0858596831563798e-7+0.j,4.021098550346214e-8+0.j,1.4631732150487353e-8+0.j,5.234619747014269e-9+0.j,1.84227439663443e-9+0.j,6.381596656420328e-10+0.j,2.176819432618986e-10+0.j,7.315313984578624e-11+0.j,2.4229752249878893e-11+0.j,7.913119919607038e-12+0.j,2.549158910150501e-12+0.j,8.103173453967977e-13+0.j,2.542569635049785e-13+0.j,7.877581130206602e-14+0.j,2.410743366759304e-14+0.j,7.289141138177848e-15+0.j,2.1781719243515726e-15+0.j,6.434515358752e-16+0.j,1.8795747804684197e-16+0.j,5.430386206827379e-17+0.j,1.552143293621317e-17+0.j,4.389966622834328e-18+0.j,1.228890544082472e-18+0.j,3.405479141022684e-19+0.j,9.344222275820398e-20+0.j,2.5391684492599628e-20+0.j,6.834450501390105e-21+0.j,1.8224547198115334e-21+0.j,4.815323026453282e-22+0.j,1.2609023000352873e-22+0.j,3.272608343625966e-23+0.j,8.420348390367251e-24+0.j,2.1480979424037906e-24+0.j,5.434110659993705e-25+0.j,1.363369533518639e-25+0.j,3.392874254568959e-26+0.j,8.376209165992453e-27+0.j,2.05167020236064e-27+0.j,4.98655825331517e-28+0.j,1.2027599360089002e-28+0.j,2.8793308879828093e-29+0.j,6.842064185785597e-30+0.j,1.6140337913233216e-30+0.j,3.7801899838167347e-31+0.j,8.790923016649832e-32+0.j,2.0301038409330016e-32+0.j,4.655934339506357e-33+0.j,1.0605740859585597e-33+0.j,2.399719076214087e-34+0.j,5.393909207416015e-35+0.j,1.2045041303437683e-35+0.j,2.6724587864897964e-36+0.j,5.891793201982219e-37+0.j,1.2907808859821347e-37+0.j,2.810347607733556e-38+0.j,6.081393960582385e-39+0.j,1.3080191927582456e-39+0.j,2.796562293398449e-40+0.j,5.94381192594277e-41+0.j,1.255931223832726e-41+0.j,2.6384948784408206e-42+0.j,5.511438220640786e-43+0.j,1.1447745464730498e-43+0.j,2.3645512637612756e-44+0.j,4.8571113746530836e-45+0.j,9.922798506044004e-46+0.j,2.0162423031778145e-46+0.j,4.0750113239404846e-47+0.j,8.192511156789802e-48+0.j,1.638443422236012e-48+0.j,3.2598349091770983e-49+0.j,6.452568038380234e-50+0.j,1.2707643408730133e-50+0.j
-0.2873190849555098+0.j,-0.4163807436924632+0.j,-0.3737681013226902+0.j,-0.19300813879723486+0.j,0.036093287189529956+0.j,0.22897343568230624+0.j,0.3410417065237067+0.j,0.3695083796976052+0.j,0.3369973335642244+0.j,0.27302727121407316+0.j,0.20196834058917254+0.j,0.13869684271220173+0.j,0.0894130817412114+0.j,0.054548539245070526+0.j,0.031685902351732714+0.j,0.01760921131183751+0.j,0.009399363301420546+0.j,0.004834433224722385+0.j,0.002402514731290771+0.j,0.0011563110430842837+0.j,0.000540071632251829+0.j,0.00024522640891783023+0.j,0.00010841867582834215+0.j,0.00004673793512654298+0.j,0.00001967019375838844+0.j,8.091210739544314e-6+0.j,3.2563471706444026e-6+0.j,1.283415878854278e-6+0.j,4.957886470244125e-7+0.j,1.8787159083942445e-7+0.j,6.988394780981949e-8+0.j,2.5535153063950533e-8+0.j,9.17099018924433e-9+0.j,3.239395738376765e-9+0.j,1.125947792101559e-9+0.j,3.8530109219427023e-10+0.j,1.2987258519683411e-10+0.j,4.3138497753929456e-11+0.j,1.4126236653357464e-11+0.j,4.562208223586164e-12+0.j,1.4536993384488048e-12+0.j,4.57172273041069e-13+0.j,1.4195079801444255e-13+0.j,4.352992027801022e-14+0.j,1.3187500910544524e-14+0.j,3.948097411425626e-15+0.j,1.1683800557957333e-15+0.j,3.41873940870782e-16+0.j,9.893340799860062e-17+0.j,2.8321728966033565e-17+0.j,8.022257424535836e-18+0.j,2.2488965142339614e-18+0.j,6.2406590021308915e-19+0.j,1.7146200095147148e-19+0.j,4.6651610067776644e-20+0.j,1.2572113054881115e-20+0.j,3.3563812826677244e-21+0.j,8.878328976184969e-22+0.j,2.3273457271782253e-22+0.j,6.04686792167216e-23+0.j,1.5574269468173955e-23+0.j,3.97702091614562e-24+0.j,1.0070341450633348e-24+0.j,2.5288768360020773e-25+0.j,6.298938153642612e-26+0.j,1.5563967194766322e-26+0.j,3.8154156850377536e-27+0.j,9.280803309402366e-28+0.j,2.24028536038569e-28+0.j,5.367171978509973e-29+0.j,1.2763239206927298e-29+0.j,3.0129846743777146e-30+0.j,7.061542329207441e-31+0.j,1.6432874494593687e-31+0.j,3.797364392847993e-32+0.j,8.714610907440519e-33+0.j,1.986331780738451e-33+0.j,4.497110951116249e-34+0.j,1.0114218407242176e-34+0.j,2.2598823744539048e-35+0.j,5.016848758905204e-36+0.j,1.106633432894141e-36+0.j,2.4257117762482535e-37+0.j,5.28410440674667e-38+0.j,1.1440201539568986e-38+0.j,2.46183276889355e-39+0.j,5.265962002408581e-40+0.j,1.1197527855509602e-40+0.j,2.367129777291626e-41+0.j,4.9751593892706035e-42+0.j,1.039694602813043e-42+0.j,2.1604620045122625e-43+0.j,4.4643382023465167e-44+0.j,9.174113330123112e-45+0.j,1.8749687187443972e-45+0.j,3.811295718445601e-46+0.j,7.705932313699155e-47+0.j,1.5498024635649716e-47+0.j,3.100632462289661e-48+0.j,6.171215135538907e-49+0.j
0.39810671314272766+0.j,0.3737681013226902+0.j,0.10150894093539672+0.j,-0.19034024200150426+0.j,-0.3229652582725987+0.j,-0.26019501383688265+0.j,-0.07595066520552272+0.j,0.12604315715244832+0.j,0.27207631642431984+0.j,0.33657519351771+0.j,0.3306620407843666+0.j,0.28148065896837376+0.j,0.21584654004808618+0.j,0.15237756400863275+0.j,0.10041817086690769+0.j,0.06237625419229006+0.j,0.03678269854472756+0.j,0.020705070882432907+0.j,0.011174397095004226+0.j,0.005802873652469836+0.j,0.002908258233928005+0.j,0.0014102486198588203+0.j,0.0006631000550783723+0.j,0.00030290595971370094+0.j,0.0001346501148385477+0.j,0.000058333528896071794+0.j,0.000024661310153962297+0.j,0.000010186294111271841+0.j,4.115142259510404e-6+0.j,1.6275937530900574e-6+0.j,6.307929795218096e-7+0.j,2.3975210162246356e-7+0.j,8.943337158966356e-8+0.j,3.27642609554371e-8+0.j,1.1796267763658891e-8+0.j,4.176307856103251e-9+0.j,1.4547438166849632e-9+0.j,4.988308000946004e-10+0.j,1.6846316714882474e-10+0.j,5.60584177756264e-11+0.j,1.8388582837827247e-11+0.j,5.9484499453175686e-12+0.j,1.8983408110747527e-12+0.j,5.978841109933524e-13+0.j,1.8590094267373794e-13+0.j,5.708336138880434e-14+0.j,1.731551323500255e-14+0.j,5.190235036548558e-15+0.j,1.5377521918962262e-15+0.j,4.504530554863154e-16+0.j,1.3049307784386448e-16+0.j,3.739436366436283e-17+0.j,1.0602467169905153e-17+0.j,2.9749996557164375e-18+0.j,8.263026446761156e-19+0.j,2.2722330150079753e-19+0.j,6.187479779098515e-20+0.j,1.6687999604464416e-20+0.j,4.458651565856106e-21+0.j,1.1802874356514022e-21+0.j,3.096210300492931e-22+0.j,8.050119038667456e-23+0.j,2.0747777967026194e-23+0.j,5.301566245099384e-24+0.j,1.343271252968354e-24+0.j,3.3752943284042764e-25+0.j,8.412157927786008e-26+0.j,2.0797375170420066e-26+0.j,5.101179860557267e-27+0.j,1.2415026580161005e-27+0.j,2.9984154808383714e-28+0.j,7.187100995419267e-29+0.j,1.7099467158208227e-29+0.j,4.0385546147320184e-30+0.j,9.469567964609184e-31+0.j,2.2046524256672748e-31+0.j,5.096822624337069e-32+0.j,1.1701748969111435e-32+0.j,2.668303197694276e-33+0.j,6.043560452656196e-34+0.j,1.3597621089643933e-34+0.j,3.039368877024074e-35+0.j,6.74980693673209e-36+0.j,1.4894394299138511e-36+0.j,3.2659766554237803e-37+0.j,7.116989627974043e-38+0.j,1.5413670129446588e-38+0.j,3.317988549274036e-39+0.j,7.099612344410009e-40+0.j,1.5101371578536005e-40+0.j,3.193379238633667e-41+0.j,6.713771864173701e-42+0.j,1.4034391586193554e-42+0.j,2.9171570974023295e-43+0.j,6.029661263808114e-44+0.j,1.2394240442621662e-44+0.j,2.533770432934101e-45+0.j,5.1518216441546156e-46+0.j,1.041899642863583e-46+0.j,2.095980508864014e-47+0.j
-0.45039016441460694+0.j,-0.19300813879723486+0.j,0.19034024200150426+0.j,0.3168466131213941+0.j,0.1455943841224712+0.j,-0.12257986740166449+0.j,-0.28204603292704705+0.j,-0.2586129930386812+0.j,-0.1019805513744315+0.j,0.09047230820178921+0.j,0.24041145242355072+0.j,0.3147220204697799+0.j,0.3187675993904122+0.j,0.2769310570430941+0.j,0.2155670465763647+0.j,0.15397371343826624+0.j,0.10243840932274359+0.j,0.06413606348798989+0.j,0.03807492537219829+0.j,0.02155664953593549+0.j,0.011692754850378748+0.j,0.00609907112190634+0.j,0.003068786169669229+0.j,0.0014933542407429984+0.j,0.0007044136855967802+0.j,0.0003227069148366052+0.j,0.0001438291732303727+0.j,0.00006245986787240074+0.j,0.000026464057652645535+0.j,0.000010953151201520353+0.j,4.433268190587691e-6+0.j,1.7564769290064833e-6+0.j,6.818484069906724e-7+0.j,2.5954973799956385e-7+0.j,9.695546396796789e-8+0.j,3.556714161817701e-8+0.j,1.2821359114390813e-8+0.j,4.544550013743507e-9+0.j,1.5847643532619197e-9+0.j,5.439820037926489e-10+0.j,1.8389283980623582e-10+0.j,6.125008843414645e-11+0.j,2.0109411307163644e-11+0.j,6.510597940372341e-12+0.j,2.079406462047385e-12+0.j,6.554111219234619e-13+0.j,2.0393632343619913e-13+0.j,6.266490599126187e-14+0.j,1.9021234585668624e-14+0.j,5.705140328962978e-15+0.j,1.6913361329326647e-15+0.j,4.957313688408371e-16+0.j,1.4369025906662007e-16+0.j,4.1198300945933657e-17+0.j,1.1687033411933404e-17+0.j,3.2809519575680598e-18+0.j,9.117160351044328e-19+0.j,2.50826352079623e-19+0.j,6.833240377978584e-20+0.j,1.843753879329998e-20+0.j,4.928122243128986e-21+0.j,1.3050851219578545e-21+0.j,3.424906984220385e-22+0.j,8.908044080908476e-23+0.j,2.296720219719691e-23+0.j,5.8707301515956804e-24+0.j,1.4879840844952262e-24+0.j,3.7401437435652565e-25+0.j,9.324419180418785e-26+0.j,2.3059849677897653e-26+0.j,5.657807771526345e-27+0.j,1.3773712616010483e-27+0.j,3.32749459041772e-28+0.j,7.978072952687628e-29+0.j,1.8986381979125084e-29+0.j,4.485364985916703e-30+0.j,1.0519888243059862e-30+0.j,2.4497811501191245e-31+0.j,5.664871423232367e-32+0.j,1.300894225877923e-32+0.j,2.96704719831148e-33+0.j,6.721678183859437e-34+0.j,1.5126586638864044e-34+0.j,3.381833776819031e-35+0.j,7.511882832656494e-36+0.j,1.6579321723482425e-36+0.j,3.636146505088334e-37+0.j,7.925141313902876e-38+0.j,1.7167110317936674e-38+0.j,3.696107669193403e-39+0.j,7.910085211912452e-40+0.j,1.6828212125736173e-40+0.j,3.559143188743582e-41+0.j,7.483991728050823e-42+0.j,1.5646978842035224e-42+0.j,3.2528601382551495e-43+0.j,6.724588059814561e-44+0.j,1.3824787404882262e-44+0.j,2.826638073014412e-45+0.j,5.748133156049248e-46+0.j
0.44127459639734395+0.j,-0.036093287189529956+0.j,-0.3229652582725987+0.j,-0.1455943841224712+0.j,0.17419895300903743+0.j,0.28287841042299117+0.j,0.12620856325685498+0.j,-0.1197329757794292+0.j,-0.26581746267233153+0.j,-0.24161204181546084+0.j,-0.09249642064874507+0.j,0.09032501488628748+0.j,0.23279855374634995+0.j,0.30334028759386533+0.j,0.3068864406284536+0.j,0.26658639276864093+0.j,0.20758229614985985+0.j,0.1483441944787494+0.j,0.09874881954492205+0.j,0.06186201729843553+0.j,0.036746031698310325+0.j,0.020815836715788637+0.j,0.011296913476571501+0.j,0.0058955608839272216+0.j,0.00296779902802291+0.j,0.0014448586514455466+0.j,0.0006818262521619703+0.j,0.0003124834277086511+0.j,0.00013932483286042364+0.j,0.00006052518854244511+0.j,0.000025652897864254613+0.j,0.000010620769202529398+0.j,4.300018696820041e-6+0.j,1.7041638038538672e-6+0.j,6.617178621157862e-7+0.j,2.519508414752053e-7+0.j,9.413956068544614e-8+0.j,3.454206976400217e-8+0.j,1.2454553990884653e-8+0.j,4.415452901732376e-9+0.j,1.5400511551054791e-9+0.j,5.287339184529412e-10+0.j,1.7877055894033974e-10+0.j,5.955428601070263e-11+0.j,1.9555889735273153e-11+0.j,6.332395223536728e-12+0.j,2.022798450567358e-12+0.j,6.376618829202616e-13+0.j,1.9844134336832534e-13+0.j,6.098464859479064e-14+0.j,1.8513612346403703e-14+0.j,5.5535798430158206e-15+0.j,1.6466027960544773e-15+0.j,4.826759605910532e-16+0.j,1.399217269902658e-16+0.j,4.0122131868151033e-17+0.j,1.1382934559324046e-17+0.j,3.1959027486232712e-18+0.j,8.881688873759623e-19+0.j,2.4437119989470333e-19+0.j,6.657990004367114e-20+0.j,1.7966261423947698e-20+0.j,4.8025663264761915e-21+0.j,1.2719403038256165e-21+0.j,3.338194004391461e-22+0.j,8.683184107494905e-23+0.j,2.238915023413997e-23+0.j,5.7233927287080165e-24+0.j,1.45074377351491e-24+0.j,3.6467907919904674e-25+0.j,9.092297434290082e-26+0.j,2.248727356222963e-26+0.j,5.517676502746719e-27+0.j,1.343340286329182e-27+0.j,3.2454778124285165e-28+0.j,7.781886112521726e-29+0.j,1.8520555359759157e-29+0.j,4.375562297743319e-30+0.j,1.0262918790088776e-30+0.j,2.390067420263026e-31+0.j,5.527076208220861e-32+0.j,1.2693148759790254e-32+0.j,2.895164880753822e-33+0.j,6.559149349541684e-34+0.j,1.476152448904193e-34+0.j,3.30036920308931e-35+0.j,7.331259873360366e-36+0.j,1.6181384148633804e-36+0.j,3.549024166337018e-37+0.j,7.735579626651537e-38+0.j,1.675717898142187e-38+0.j,3.607993971079761e-39+0.j,7.721816146382757e-40+0.j,1.642831484021764e-40+0.j,3.474696641144959e-41+0.j,7.306691782089397e-42+0.j,1.527684635589754e-42+0.j,3.1760257408008765e-43+0.j,6.565977747453069e-44+0.j,1.349916734561213e-44+0.j
-0.38669980087390515+0.j,0.22897343568230624+0.j,0.26019501383688265+0.j,-0.12257986740166449+0.j,-0.28287841042299117+0.j,-0.07369436755636974+0.j,0.19927809935195215+0.j,0.2542569425444597+0.j,0.08149082590957188+0.j,-0.1449009646444801+0.j,-0.2606341340419889+0.j,-0.21634839893310853+0.j,-0.06407619694018493+0.j,0.10955182108023426+0.j,0.23865323719392229+0.j,0.29792668322760196+0.j,0.29497475639112575+0.j,0.2527651690785258+0.j,0.19492729580510873+0.j,0.13828567727457727+0.j,0.09152258167695722+0.j,0.05706552496018876+0.j,0.033763903848153184+0.j,0.019062754854464094+0.j,0.010315771332687492+0.j,0.005370035135765523+0.j,0.0026972835107476217+0.j,0.001310584105161813+0.j,0.0006173769719904265+0.j,0.0002824989164832617+0.j,0.00012577556208441347+0.j,0.00005456795883654458+0.j,0.000023100444619193516+0.j,9.553547322427789e-6+0.j,3.864035841709504e-6+0.j,1.5299501713395735e-6+0.j,5.9355823380853e-7+0.j,2.2581722489765228e-7+0.j,8.431168220955719e-8+0.j,3.091430614836821e-8+0.j,1.1139201984553144e-8+0.j,3.946692813818865e-9+0.j,1.3757554368390699e-9+0.j,4.720693017036417e-10+0.j,1.5952925433523913e-10+0.j,5.311843525492219e-11+0.j,1.743447757742657e-11+0.j,5.642983793928595e-12+0.j,1.8018240440903263e-12+0.j,5.677773165517699e-13+0.j,1.7662645723003747e-13+0.j,5.426099736734321e-14+0.j,1.6466798249147912e-14+0.j,4.937969465644567e-15+0.j,1.4636182127570788e-15+0.j,4.289078557667054e-16+0.j,1.2429918964843912e-16+0.j,3.563256219863397e-17+0.j,1.0106528260279728e-17+0.j,2.836811816970672e-18+0.j,7.881810614554872e-19+0.j,2.1680931563351994e-19+0.j,5.905712771929703e-20+0.j,1.5932786704537997e-20+0.j,4.258097807088958e-21+0.j,1.1275100833454158e-21+0.j,2.958555812826255e-22+0.j,7.694219665099251e-23+0.j,1.9835506971630433e-23+0.j,5.069696664064257e-24+0.j,1.2848261279250769e-24+0.j,3.2291786822540453e-25+0.j,8.049792752575711e-26+0.j,1.9905810124248637e-26+0.j,4.883524049753557e-27+0.j,1.188773566509797e-27+0.j,2.8716375524574e-28+0.j,6.884549443094356e-29+0.j,1.6382721489815978e-29+0.j,3.8699820382921004e-30+0.j,9.075918375405965e-31+0.j,2.113372071413563e-31+0.j,4.886623037375256e-32+0.j,1.1221004105381417e-32+0.j,2.5590923420355207e-33+0.j,5.797112981684093e-34+0.j,1.3045126119498007e-34+0.j,2.916309498710588e-35+0.j,6.477461816567537e-36+0.j,1.429546145969576e-36+0.j,3.1350811982278965e-37+0.j,6.832679474723082e-38+0.j,1.4799888166424846e-38+0.j,3.186277667951558e-39+0.j,6.818651346085758e-40+0.j,1.450554811523931e-40+0.j,3.0677571593293557e-41+0.j,6.450429873872206e-42+0.j,1.3485472540398585e-42+0.j,2.8033791248657124e-43+0.j
0.30934873715574973+0.j,-0.3410417065237067+0.j,-0.07595066520552272+0.j,0.28204603292704705+0.j,0.12620856325685498+0.j,-0.19927809935195215+0.j,-0.2331111250463126+0.j,0.011846694725152922+0.j,0.22840030761006577+0.j,0.2157220821854692+0.j,0.021433482516851923+0.j,-0.1798277787475774+0.j,-0.2547037222750428+0.j,-0.1819559193369328+0.j,-0.0235725662880862+0.j,0.13901110821811116+0.j,0.25054090111919225+0.j,0.2943116240125065+0.j,0.28186587564804627+0.j,0.23625109398795083+0.j,0.17925851201177956+0.j,0.12557229048260585+0.j,0.08226200743516637+0.j,0.050856353882441814+0.j,0.029873188845709255+0.j,0.016761106141357045+0.j,0.009020870198183099+0.j,0.004673372731155097+0.j,0.002337301399192574+0.j,0.001131302574762439+0.j,0.0005310699426282519+0.j,0.00024223886123126174+0.j,0.00010753961049519998+0.j,0.000046532781209190796+0.j,0.000019650873757617003+0.j,8.108616983804007e-6+0.j,3.27276770781251e-6+0.j,1.2933224542554633e-6+0.j,5.008472953274627e-7+0.j,1.9022289914750642e-7+0.j,7.090935350707207e-8+0.j,2.5961351801289518e-8+0.j,9.341402839950435e-9+0.j,3.3053421831390246e-9+0.j,1.1507508894210164e-9+0.j,3.943956329245072e-10+0.j,1.3313120582780824e-10+0.j,4.4281552467431536e-11+0.j,1.4519360928833466e-11+0.j,4.6949355497051695e-12+0.j,1.4977358385520549e-12+0.j,4.715429478673449e-13+0.j,1.4656708526067666e-13+0.j,4.49906124177855e-14+0.j,1.3643055852475669e-14+0.j,4.0882102309926925e-15+0.j,1.2108993608332128e-15+0.j,3.546108059934997e-16+0.j,1.0270120567305864e-16+0.j,2.9422831081282553e-17+0.j,8.340264417259218e-18+0.j,2.339690700824881e-18+0.j,6.497004341338227e-19+0.j,1.786211936947919e-19+0.j,4.862990749526943e-20+0.j,1.3113139962125207e-20+0.j,3.502851923851742e-21+0.j,9.270961119376838e-22+0.j,2.4315819565321464e-22+0.j,6.320986507007988e-23+0.j,1.628848669464895e-23+0.j,4.1614270578735544e-24+0.j,1.0542242782411437e-24+0.j,2.6485872580342063e-25+0.j,6.600022869679189e-26+0.j,1.631488013910238e-26+0.j,4.0011533724990465e-27+0.j,9.736507404685612e-28+0.j,2.3512025347049987e-28+0.j,5.635030774751364e-29+0.j,1.340512898694543e-29+0.j,3.165641647573181e-30+0.j,7.42189422480962e-31+0.j,1.7277261477686376e-31+0.j,3.993795250504554e-32+0.j,9.168321261271468e-33+0.j,2.0903942896515394e-33+0.j,4.734139647051258e-34+0.j,1.0650436728490724e-34+0.j,2.3803743771949612e-35+0.j,5.285810922063698e-36+0.j,1.1662792393367636e-36+0.j,2.5571321359513325e-37+0.j,5.571828733360391e-38+0.j,1.2066177808964692e-38+0.j,2.597177607450231e-39+0.j,5.556807481984527e-40+0.j,1.1818758801175962e-40+0.j,2.4990302886896633e-41+0.j,5.253562560664598e-42+0.j
-0.22911279934670423+0.j,0.3695083796976052+0.j,-0.12604315715244832+0.j,-0.2586129930386812+0.j,0.1197329757794292+0.j,0.2542569425444597+0.j,-0.011846694725152922+0.j,-0.24188513659212046+0.j,-0.15649535537569786+0.j,0.09921146865684968+0.j,0.24196293493520263+0.j,0.1600540494295396+0.j,-0.04680874139842082+0.j,-0.21234074402550837+0.j,-0.23986599098650246+0.j,-0.1374624307845972+0.j,0.02460705966942924+0.j,0.17246392493482654+0.j,0.26319035938268087+0.j,0.28940202188717296+0.j,0.2665730930972956+0.j,0.21748230825802914+0.j,0.1616902085732374+0.j,0.11144683567085932+0.j,0.07204270444663208+0.j,0.04404125079880629+0.j,0.025621689481712694+0.j,0.014255399673278322+0.j,0.007615671104581819+0.j,0.003919469498739089+0.j,0.0019486927680661924+0.j,0.0009381834351518+0.j,0.0004382814635954053+0.j,0.0001990308173987932+0.j,0.00008799923822912253+0.j,0.00003793520862778479+0.j,0.00001596470657211849+0.j,6.56644318997847e-6+0.j,2.642407846297876e-6+0.j,1.0413089439406032e-6+0.j,4.0220214366015046e-7+0.j,1.523837756088561e-7+0.j,5.66735464669831e-8+0.j,2.0704434949074914e-8+0.j,7.434651361439131e-9+0.j,2.6255849920679363e-9+0.j,9.124243315735581e-10+0.j,3.1217254164045075e-10+0.j,1.0520285650008556e-10+0.j,3.493741046245785e-11+0.j,1.1438475717597473e-11+0.j,3.69345929418826e-12+0.j,1.1766575309778026e-12+0.j,3.699759732516639e-13+0.j,1.1485519024987382e-13+0.j,3.521444895442551e-14+0.j,1.0666376925453939e-14+0.j,3.1927498900783127e-15+0.j,9.446807084021686e-16+0.j,2.7637074477277183e-16+0.j,7.996418316228075e-17+0.j,2.2887590783494654e-17+0.j,6.481955044568325e-18+0.j,1.8168091777064258e-18+0.j,5.040829788570561e-19+0.j,1.3847536153512605e-19+0.j,3.7670864499967836e-20+0.j,1.0150392391267588e-20+0.j,2.7094597502663793e-21+0.j,7.166064986623426e-22+0.j,1.87823410519018e-22+0.j,4.87932566833383e-23+0.j,1.2565468367317977e-23+0.j,3.2082757698997707e-24+0.j,8.122728828121333e-25+0.j,2.0395317846177935e-25+0.j,5.0794449630332227e-26+0.j,1.2549210007866139e-26+0.j,3.0759985984395026e-27+0.j,7.481333860352628e-28+0.j,1.8057057546431835e-28+0.j,4.3255395039984504e-29+0.j,1.0285081637548763e-29+0.j,2.4277095747219295e-30+0.j,5.689226682574139e-31+0.j,1.3237986689075285e-31+0.j,3.0587659849636264e-32+0.j,7.018889118097745e-33+0.j,1.599666238814384e-33+0.j,3.621339015038202e-34+0.j,8.143791921633439e-35+0.j,1.8194481506460568e-35+0.j,4.038732554914684e-36+0.j,8.90797157408804e-37+0.j,1.9524318172680617e-37+0.j,4.252755272298057e-38+0.j,9.20652337404556e-39+0.j,1.9809985674778214e-39+0.j,4.237089062724271e-40+0.j,9.009006426291869e-41+0.j
0.15872830637228555+0.j,-0.3369973335642244+0.j,0.27207631642431984+0.j,0.1019805513744315+0.j,-0.26581746267233153+0.j,-0.08149082590957188+0.j,0.22840030761006577+0.j,0.15649535537569786+0.j,-0.1334658654525626+0.j,-0.2347216452158886+0.j,-0.05670902788894762+0.j,0.17284197261780662+0.j,0.22845425954119522+0.j,0.0874390312032868+0.j,-0.11472233226767757+0.j,-0.23321668764174436+0.j,-0.2114488930647399+0.j,-0.08361157827255392+0.j,0.07635880227453937+0.j,0.20510717839283568+0.j,0.2729041466355529+0.j,0.28122701839275177+0.j,0.24863536568508315+0.j,0.1969492260219328+0.j,0.14312072342303503+0.j,0.09684313367899137+0.j,0.06164590393914526+0.j,0.03719397306199187+0.j,0.021393308406382126+0.j,0.01178441513543132+0.j,0.006239974551811143+0.j,0.0031860363288773483+0.j,0.0015727274637351535+0.j,0.0007522662146106275+0.j,0.0003493470690393149+0.j,0.00015778227230748586+0.j,0.00006941245362464388+0.j,0.00002978419767535963+0.j,0.000012480582992147458+0.j,5.112864447464739e-6+0.j,2.049793766579538e-6+0.j,8.049530411979931e-7+0.j,3.098919177194748e-7+0.j,1.1704827372198329e-7+0.j,4.3405511309156846e-8+0.j,1.581383058087632e-8+0.j,5.663808204897537e-9+0.j,1.9952988083562827e-9+0.j,6.917793777516442e-10+0.j,2.361593070859205e-10+0.j,7.941900215176095e-11+0.j,2.6321923682184027e-11+0.j,8.601327515756379e-12+0.j,2.7722900121721017e-12+0.j,8.816546209374816e-13+0.j,2.7675643924837445e-13+0.j,8.57790570202321e-14+0.j,2.625951265766932e-14+0.j,7.942271670561363e-15+0.j,2.373996396172593e-15+0.j,7.014736329695306e-16+0.j,2.0495189896704136e-16+0.j,5.922568715473847e-17+0.j,1.693126408661773e-17+0.j,4.789485961351947e-18+0.j,1.3409224604751119e-18+0.j,3.716419909090175e-19+0.j,1.0198580013114113e-19+0.j,2.771612346957447e-20+0.j,7.460774583742601e-21+0.j,1.9896274041888693e-21+0.j,5.257398153660981e-22+0.j,1.3767447065859733e-22+0.j,3.5734604114502556e-23+0.j,9.19485085750048e-24+0.j,2.3457697831460946e-24+0.j,5.934357507197106e-25+0.j,1.4889160006117367e-25+0.j,3.7053857837656024e-26+0.j,9.147872299289396e-27+0.j,2.24070701925851e-27+0.j,5.446049116260626e-28+0.j,1.3135937636374344e-28+0.j,3.1446595645020173e-29+0.j,7.472531082840774e-30+0.j,1.762748843348797e-30+0.j,4.128454277323918e-31+0.j,9.600708165061017e-32+0.j,2.2170780147959084e-32+0.j,5.0846676717050004e-33+0.j,1.1582142106743657e-33+0.j,2.620593448430227e-34+0.j,5.890247316100378e-35+0.j,1.3153101879208812e-35+0.j,2.918235225929058e-36+0.j,6.4334748856395526e-37+0.j,1.4094152651348495e-37+0.j,3.068558125264319e-38+0.j,6.639951381104226e-39+0.j,1.4281142114873588e-39+0.j
