0.18237395161024345+0.j,0.-0.3364486560244961j,-0.43889414723573783+0.j,0.+0.46747151386260516j,0.4312023761620794+0.j,0.-0.3557559175000934j,-0.26793688066137017+0.j,0.+0.1868269252917793j,0.12185699450474312+0.j,0.-0.07493508377761551j,-0.04371607744515551+0.j,0.+0.024316487050476836j,0.012949893596099007+0.j,0.-0.006625985990976668j,-0.003266949979215084+0.j,0.+0.0015561549729203215j,0.0007177097449802022+0.j,0.-0.0003211296247844392j,-0.00013963687108287725+0.j,0.+0.00005909888643209192j,0.0000243792471101549+0.j,0.-9.814465021443545e-6j,-3.860213103465435e-6+0.j,0.+1.4849210099712694e-6j,5.591826922178038e-7+0.j,0.-2.0631922882376436e-7j,-7.464642640818502e-8+0.j,0.+2.6502273328884552e-8j,9.239747486527503e-9+0.j,0.-3.1653161459721697e-9j,-1.0661356240139005e-9+0.j,0.+3.5325441445764406e-10j,1.152042757598047e-10+0.j,0.-3.6997094390413866e-11j,-1.1705343114657023e-11+0.j,0.+3.650111372132546e-12j,1.1223048893501697e-12+0.j,0.-3.4038152709456846e-13j,-1.0186621593525388e-13+0.j,0.+3.0092194451935526e-14j,8.777682207305777e-15+0.j,0.-2.528971379513783e-15j,-7.199051140669818e-16+0.j,0.+2.025335711417661e-16j,5.632830354157629e-17+0.j,0.-1.5490891219119026e-17j,-4.2136016737715464e-18+0.j,0.+1.1338628816296448e-18j,3.019227991113615e-19+0.j,0.-7.957082458265542e-20j,-2.0759880341151807e-20+0.j,0.+5.362851204373737e-21j,1.3719872170446423e-21+0.j,0.-3.4767072217759855e-22j,-8.7282510484665e-23+0.j,0.+2.1712102171202592e-23j,5.352588417295401e-24+0.j,0.-1.3079237066277993e-24j,-3.16828618976377e-25+0.j,0.+7.609469627957989e-26j,1.8123194536449412e-26+0.j,0.-4.280808735653033e-27j,-1.0029654411581783e-27+0.j,0.+2.331157859305861e-28j,5.375732950206178e-29+0.j,0.-1.2300903098851788e-29j,-2.793322110514338e-30+0.j,0.+6.295635957213573e-31j,1.4084490470274885e-31+0.j,0.-3.12804206284107e-32j,-6.897306951429843e-33+0.j,0.+1.510102299830502e-33j,3.28319071005879e-34+0.j,0.-7.089092932579031e-35j,-1.5203052641203533e-35+0.j,0.+3.238591390784252e-36j,6.8533884825559485e-37+0.j,0.-1.4408407318578165e-37j,-3.009710098095743e-38+0.j,0.+6.246936756991249e-39j,1.2884812563701376e-39+0.j,0.-2.6411409889217507e-40j,-5.38072316639803e-41+0.j,0.+1.0895761588721625e-41j,2.193178290357289e-42+0.j,0.-4.388544079824826e-43j,-8.730261023667128e-44+0.j,0.+1.7267266501291365e-44j,3.3957698287008305e-45+0.j,0.-6.640476306768853e-46j,-1.2913202639987183e-46+0.j,0.+2.497291618331735e-47j,4.803207352408728e-48+0.j,0.-9.188526042200575e-49j,-1.7483883871404615e-49+0.j,0.+3.3092692212918507e-50j,6.230924271423992e-51+0.j,0.-1.1671390378638214e-51j,-2.175031479783014e-52+0.j,0.+4.0327745079505206e-53j
0.-0.3364486560244961j,-0.43831610385671127+0.j,0.+0.3338741607091284j,0.1022177901672454+0.j,0.+0.13944861279719475j,0.3078891842644975+0.j,0.-0.37712288831800556j,-0.36423072469511475+0.j,0.+0.3036210917953522j,0.22732860841922276+0.j,0.-0.15631687762683186j,-0.10013007886959062+0.j,0.+0.06034444982506064j,0.034467697850586725+0.j,0.-0.01876520713356024j,-0.009782003882471873+0.j,0.+0.004900568529180074j,0.0023667640164102416+0.j,0.-0.001104831538316542j,-0.0004996357022853346+0.j,0.+0.0002193227260471326j,0.00009361374089154679+0.j,0.-0.000038912490421565225j,-0.00001577350715044551+0.j,0.+6.243001421416915e-6j,2.415289876213718e-6+0.j,0.-9.143159220366712e-7j,-3.3898206137450974e-7+0.j,0.+1.231910996994331e-7j,4.391809768493514e-8+0.j,0.-1.5370313208013043e-8j,-5.284298136436588e-9+0.j,0.+1.7857766091110447e-9j,5.935448866370196e-10+0.j,0.-1.941339275448197e-10j,-6.251591441876528e-11+0.j,0.+1.9830208233778756e-11j,6.198768600568959e-12+0.j,0.-1.9103269578539727e-12j,-5.806393779156369e-13+0.j,0.+1.741264305856577e-13j,5.1539071318357034e-14+0.j,0.-1.5061506302454214e-14j,-4.347093832975557e-15+0.j,0.+1.239539668461958e-15j,3.492837103596529e-16+0.j,0.-9.729096370009417e-17j,-2.679521518695225e-17+0.j,0.+7.2986367071175e-18j,1.9666650721210157e-18+0.j,0.-5.24352278421055e-19j,-1.38361659120778e-19+0.j,0.+3.6140988937367757e-20j,9.346824864303588e-21+0.j,0.-2.393826344246373e-21j,-6.072493182264126e-22+0.j,0.+1.5260388750353714e-22j,3.799826147516031e-23+0.j,0.-9.376355736694506e-24j,-2.2932251382140157e-24+0.j,0.+5.55992797810791e-25j,1.3364931647365691e-25+0.j,0.-3.1856822502903577e-26j,-7.530732756673664e-27+0.j,0.+1.7657532361248935e-27j,4.107123902035085e-28+0.j,0.-9.477980906346836e-29j,-2.170289004219165e-29+0.j,0.+4.931679717971532e-30j,1.1122386362043044e-30+0.j,0.-2.4898642737844537e-31j,-5.533186170630503e-32+0.j,0.+1.2207950552277983e-32j,2.6743777684617678e-33+0.j,0.-5.817798083744195e-34j,-1.2568765246028606e-34+0.j,0.+2.6969052572702983e-35j,5.748013588105635e-36+0.j,0.-1.2169920906145135e-36j,-2.559843582084156e-37+0.j,0.+5.34972740690671e-38j,1.1109086101397278e-38+0.j,0.-2.292389773632427e-39j,-4.701063990961581e-40+0.j,0.+9.58152667443429e-41j,1.9410493649722877e-41+0.j,0.-3.9087100148279297e-42j,-7.824493933589462e-43+0.j,0.+1.5571670503486598e-43j,3.0810574525880825e-44+0.j,0.-6.061482526122149e-45j,-1.1857702749450422e-45+0.j,0.+2.306707037060712e-46j,4.462532880580809e-47+0.j,0.-8.586058857508939e-48j,-1.643067864067362e-48+0.j,0.+3.1274585412765148e-49j,5.921431581090636e-50+0.j,0.-1.1152830998445143e-50j,-2.089731225904692e-51+0.j
-0.43889414723573783+0.j,0.+0.3338741607091284j,-0.002780361850918441+0.j,0.+0.27556850802679406j,0.32646720552590985+0.j,0.-0.18115096505733183j,0.041326404719920544+0.j,0.-0.23039672258964117j,-0.332390554826744+0.j,0.+0.34752954024309124j,0.30440830648301326+0.j,0.-0.2359768151812882j,-0.16654882674819801+0.j,0.+0.10888597184775371j,0.06671391834150346+0.j,0.-0.038630102995857694j,-0.021274938980085676+0.j,0.+0.011200067995896247j,0.00565904956790166+0.j,0.-0.00275354936927075j,-0.0012938823602482335+0.j,0.+0.0005885686027734543j,0.0002597206713783446+0.j,0.-0.00011138228166056741j,-0.00004649709421982504+0.j,0.+0.000018921619987119925j,7.5157348646156576e-6+0.j,0.-2.91721225805077e-6j,-1.1076530884251532e-6+0.j,0.+4.1180698141716435e-7j,1.5004363009280516e-7+0.j,0.-5.361966576846405e-8j,-1.88076635434005e-8+0.j,0.+6.479585084803753e-9j,2.1940023555601625e-9+0.j,0.-7.305690550707052e-10j,-2.3936423962472703e-10+0.j,0.+7.720671459766815e-11j,2.45278021286727e-11+0.j,0.-7.678336757952798e-12j,-2.3695519272521596e-12+0.j,0.+7.211587059419739e-13j,2.1653410046649844e-13+0.j,0.-6.416658817392456e-14j,-1.8772709437530083e-14+0.j,0.+5.424015547285941e-15j,1.5481906701022647e-15+0.j,0.-4.366813356693354e-16j,-1.2174820570912665e-16+0.j,0.+3.3560912240680324e-17j,9.149312682985908e-18+0.j,0.-2.4673577132983534e-18j,-6.583632153570608e-19+0.j,0.+1.7385428128139942e-19j,4.5444802428302065e-20+0.j,0.-1.1761180157948957e-20j,-3.0141910056423e-21+0.j,0.+7.651134450095441e-22j,1.9239553144661836e-22+0.j,0.-4.7935156191597554e-23j,-1.1835223935054644e-23+0.j,0.+2.8962262952293906e-24j,7.025709722731184e-25+0.j,0.-1.6897220191140808e-25j,-4.0296848898141285e-26+0.j,0.+9.530571734298545e-27j,2.235723674515982e-27+0.j,0.-5.202665871895888e-28j,-1.2011517742281247e-28+0.j,0.+2.7516154544247617e-29j,6.255292027415109e-30+0.j,0.-1.4113279553695094e-30j,-3.1606601211578983e-31+0.j,0.+7.026591292085819e-32j,1.5508678524739438e-32+0.j,0.-3.398700807536693e-33j,-7.396098462029374e-34+0.j,0.+1.5984034013966336e-34j,3.4308778472303595e-35+0.j,0.-7.314747469539182e-36j,-1.5492005374280486e-36+0.j,0.+3.25962867772249e-37j,6.814245730095905e-38+0.j,0.-1.4154438649995182e-38j,-2.9216475475584033e-39+0.j,0.+5.993183087111372e-40j,1.2218424291967337e-40+0.j,0.-2.475901514473032e-41j,-4.9870511148254345e-42+0.j,0.+9.985678755380862e-43j,1.9877646953383323e-43+0.j,0.-3.934010869041912e-44j,-7.741377498078082e-45+0.j,0.+1.514751157659089e-45j,2.9473540667977187e-46+0.j,0.-5.7031960170357925e-47j,-1.0975534021107677e-47+0.j,0.+2.1007783191238964e-48j,3.999514462135381e-49+0.j,0.-7.5741086445461e-50j
0.+0.46747151386260516j,0.1022177901672454+0.j,0.+0.27556850802679406j,0.2907310199514758+0.j,0.-0.02952510125726691j,0.22852124581068345+0.j,0.-0.30020340976540355j,-0.18227123577188437+0.j,0.-0.022203035019152658j,-0.20555937326163995+0.j,0.+0.3102702254455953j,0.33155574245472097+0.j,0.-0.2945604419084072j,-0.23072325209147376+0.j,0.+0.16416277426820663j,0.10803146219305032+0.j,0.-0.06655220424010092j,-0.038715155539417755+0.j,0.+0.021406928898845892j,0.011308790053379397+0.j,0.-0.005731504003594909j,-0.0027963993474373994+0.j,0.+0.0013172196533667762j,0.0006004993476658292+0.j,0.-0.0002655120440148457j,-0.00011407190089463191+0.j,0.+0.000047698640026669124j,0.000019440046206981736+0.j,0.-7.732455834757057e-6j,-3.0052127621295422e-6+0.j,0.+1.1424347156215895e-6j,4.252118286228416e-7+0.j,0.-1.550888230539151e-7j,-5.547647798568608e-8+0.j,0.+1.947667516277236e-8j,6.715806687227661e-9+0.j,0.-2.2758156700632723e-9j,-7.583857689759318e-10+0.j,0.+2.486558496523136e-10j,8.025795803794504e-11+0.j,0.-2.5513482959846267e-11j,-7.991752443357678e-12+0.j,0.+2.467695685455418e-12j,7.514402571718688e-13+0.j,0.-2.2574428173682364e-13j,-6.692920584361935e-14+0.j,0.+1.9590255043090463e-14j,5.6628005896671026e-15+0.j,0.-1.6170498425793106e-15j,-4.562933780663562e-16+0.j,0.+1.2726680586107696e-16j,3.5095569773941735e-17+0.j,0.-9.571198623179212e-18j,-2.5820404399061325e-18+0.j,0.+6.891974335769362e-19j,1.8205604233774925e-19+0.j,0.-4.7603654305860243e-20j,-1.2323622319998385e-20+0.j,0.+3.159257004367569e-21j,8.021623683915574e-22+0.j,0.-2.0176669402551262e-22j,-5.0283174622063485e-23+0.j,0.+1.2418103231026045e-23j,3.0396103065972935e-24+0.j,0.-7.375285044022745e-25j,-1.7742049537850014e-25+0.j,0.+4.2321047285164636e-26j,1.001147558402815e-26+0.j,0.-2.349028255715428e-27j,-5.467443622140234e-28+0.j,0.+1.2625306613807151e-28j,2.8927771230858545e-29+0.j,0.-6.577420932995283e-30j,-1.484275532928834e-30+0.j,0.+3.324610248833285e-31j,7.392339490517679e-32+0.j,0.-1.6318651452237687e-32j,-3.5767842522938054e-33+0.j,0.+7.784863146685905e-34j,1.6826795017219154e-34+0.j,0.-3.612312110459565e-35j,-7.702695096277201e-36+0.j,0.+1.6315965741866622e-36j,3.433472143688677e-37+0.j,0.-7.17863667633527e-38j,-1.4913315399728596e-38+0.j,0.+3.078685891042516e-39j,6.316111556899948e-40+0.j,0.-1.287836909111438e-40j,-2.60994420543314e-41+0.j,0.+5.2576622621297826e-42j,1.0528737991016835e-42+0.j,0.-2.0961022140514264e-43j,-4.1488785804213753e-44+0.j,0.+8.165072885960143e-45j,1.597823343160478e-45+0.j,0.-3.109313109808177e-46j,-6.017196365664054e-47+0.j,0.+1.1580955036337266e-47j,2.2168733825921725e-48+0.j
0.4312023761620794+0.j,0.+0.13944861279719475j,0.32646720552590985+0.j,0.-0.02952510125726691j,0.2634966464313358+0.j,0.-0.24380131555163598j,0.002968326969709647+0.j,0.-0.22900220102506372j,-0.2782508490935986+0.j,0.+0.15630633832623442j,-0.038820236084028216+0.j,0.+0.20869322607684845j,0.30256464847842474+0.j,0.-0.31820397776099074j,-0.28021760134396684+0.j,0.+0.21825008746900604j,0.15467422420620044+0.j,0.-0.10148947349211042j,-0.06238119122872175+0.j,0.+0.03622393101982748j,0.02000040245463477+0.j,0.-0.010553086922429431j,-0.005343115633659527+0.j,0.+0.002604672625421469j,0.0012260049052153904+0.j,0.-0.000558558565492803j,-0.00024682952003007223+0.j,0.+0.00010599292672833971j,0.00004430100045014905+0.j,0.-0.000018048223503276278j,-7.17631606191017e-6+0.j,0.+2.788182207076132e-6j,1.059624532655155e-6+0.j,0.-3.942864372221318e-7j,-1.4377477490611247e-7+0.j,0.+5.141802643695796e-8j,1.8048175304436486e-8+0.j,0.-6.222077317289094e-9j,-2.1081382330549963e-9+0.j,0.+7.023965591785658e-10j,2.3026394803389757e-10+0.j,0.-7.431129439025908e-11j,-2.3620000041878893e-11+0.j,0.+7.397742191373104e-12j,2.284015647758397e-12+0.j,0.-6.954328874196644e-13j,-2.0889764976332863e-13+0.j,0.+6.19285632132074e-14j,1.8124926884646115e-14+0.j,0.-5.238782944380563e-15j,-1.4958479965670718e-15+0.j,0.+4.2206073974948653e-16j,1.1771026656044482e-16+0.j,0.-3.245797803213548e-17j,-8.851296839999011e-18+0.j,0.+2.3876813981260488e-18j,6.372810475232225e-19+0.j,0.-1.6833236967752436e-19j,-4.401281210100554e-20+0.j,0.+1.1393430769977343e-20j,2.9206490241742495e-21+0.j,0.-7.415422125468465e-22j,-1.865104213314629e-22+0.j,0.+4.6479039558413417e-23j,1.147813443944126e-23+0.j,0.-2.8094172601041592e-24j,-6.816479228990721e-25+0.j,0.+1.6397162331745135e-25j,3.911159421322702e-26+0.j,0.-9.25192230232164e-27j,-2.1707381382928768e-27+0.j,0.+5.05230234496854e-28j,1.1666303255127084e-28+0.j,0.-2.6729637671299754e-29j,-6.077443680055715e-30+0.j,0.+1.3714104752498862e-30j,3.07172051653183e-31+0.j,0.-6.829851598250484e-32j,-1.50765647394164e-32+0.j,0.+3.3044561064291814e-33j,7.191966691268398e-34+0.j,0.-1.5544896941020407e-34j,-3.337042745276804e-35+0.j,0.+7.115567752432198e-36j,1.5071978333279142e-36+0.j,0.-3.1716254557093362e-37j,-6.631037508671285e-38+0.j,0.+1.3775428028204925e-38j,2.8437270097352143e-39+0.j,0.-5.833969583594228e-40j,-1.1895078134365937e-40+0.j,0.+2.410626492437e-41j,4.856057904978743e-42+0.j,0.-9.72434039202166e-43j,-1.9359277183876938e-43+0.j,0.+3.8317788127334095e-44j,7.540896314130051e-45+0.j,0.-1.475655658508462e-45j,-2.871535870584697e-46+0.j,0.+5.556964830168441e-47j
0.-0.3557559175000934j,0.3078891842644975+0.j,0.-0.18115096505733183j,0.22852124581068345+0.j,0.-0.24380131555163598j,0.06235266973580697+0.j,0.-0.2695199259830039j,-0.1854220563580721+0.j,0.-0.06010146084160074j,-0.24435489957663908+0.j,0.+0.2530784948492709j,0.11459895127653547+0.j,0.+0.07368052721201143j,0.22534225502630795+0.j,0.-0.301268505756313j,-0.3052877362180887+0.j,0.+0.26280638387255173j,0.20147307664914954+0.j,0.-0.14109623494058063j,-0.09171741278989272+0.j,0.+0.05594688264118941j,0.0322819895568895+0.j,0.-0.017728098535672056j,-0.00931076712049065+0.j,0.+0.004695058077286356j,0.002280601412844395+0.j,0.-0.001070067156299827j,-0.00048613237692543456+0.j,0.+0.00021427528508067181j,0.00009180056879568764+0.j,0.-0.00003828824531252841j,-0.000015568542322072637+0.j,0.+6.179380507345881e-6j,2.3969256406241067e-6+0.j,0.-9.095543929488483e-7j,-3.379707630957513e-7+0.j,0.+1.2307871404847494e-7j,4.396292964488015e-8+0.j,0.-1.541380113763042e-8j,-5.3082097698583766e-9+0.j,0.+1.7967022699934053e-9j,5.980663778732888e-10+0.j,0.-1.9588732813410476e-10j,-6.316406044733404e-11+0.j,0.+2.006086294057305e-11j,6.278292301369553e-12+0.j,0.-1.937005063342471e-12j,-5.89374997121109e-13+0.j,0.+1.769249838356486e-13j,5.2417830543658404e-14+0.j,0.-1.533236325668279e-14j,-4.429141619665839e-15+0.j,0.+1.2639902077587202e-15j,3.5645797985437583e-16+0.j,0.-9.936519404330788e-17j,-2.7386516088365773e-17+0.j,0.+7.464932835913015e-18j,2.012828812340705e-18+0.j,0.-5.370073976352608e-19j,-1.4178902537264467e-19+0.j,0.+3.7058371951673485e-20j,9.58959214717835e-21+0.j,0.-2.4573624517291713e-21j,-6.2369960771577915e-22+0.j,0.+1.5681863473341696e-22j,3.906714209322027e-23+0.j,0.-9.644738194850049e-24j,-2.3599592012209077e-24+0.j,0.+5.724291371731779e-25j,1.376599885809993e-25+0.j,0.-3.2826594197757354e-26j,-7.763136779188382e-27+0.j,0.+1.820963162543264e-27j,4.2371600520633905e-28+0.j,0.-9.781688153650073e-29j,-2.2406380128448703e-29+0.j,0.+5.093315460666437e-30j,1.1490816889082839e-30+0.j,0.-2.5731886990207738e-31j,-5.720187631643524e-32+0.j,0.+1.2624463894715753e-32j,2.7664603231078527e-33+0.j,0.-6.019886634228875e-34j,-1.3009088446993787e-34+0.j,0.+2.792166197490579e-35j,5.952666499493985e-36+0.j,0.-1.2606562993587873e-36j,-2.652373308411608e-37+0.j,0.+5.544499638441092e-38j,1.1516376023574937e-38+0.j,0.-2.377005427467747e-39j,-4.87572927584546e-40+0.j,0.+9.939795162059386e-41j,2.0140779696497013e-41+0.j,0.-4.056653216912505e-42j,-8.12237913169191e-43+0.j,0.+1.6167865174532789e-43j,3.1996739214588285e-44+0.j,0.-6.296095088287434e-45j,-1.2319060402160076e-45+0.j
-0.26793688066137017+0.j,0.-0.37712288831800556j,0.041326404719920544+0.j,0.-0.30020340976540355j,0.002968326969709647+0.j,0.-0.2695199259830039j,-0.1406357408335002+0.j,0.-0.15146452938323074j,-0.2593722472040668+0.j,0.+0.11042646371207468j,-0.12485524033974246+0.j,0.+0.25635992358849147j,0.21755973758215483+0.j,0.-0.061261283725328367j,0.11731618833724769+0.j,0.-0.2464204651173293j,-0.30060066631886706+0.j,0.+0.29063000425347807j,0.2426952488749808+0.j,0.-0.18200579834080047j,-0.12531603330011726+0.j,0.+0.08035391540118025j,0.048463420690645555+0.j,0.-0.0276972809749716j,-0.015085460337862774+0.j,0.+0.007866116628669j,0.003941531411915405+0.j,0.-0.001903825568913918j,-0.0008887849437791475+0.j,0.+0.00040194143508161267j,0.00017643559435418903+0.j,0.-0.00007530492355655644j,-0.000031300019933902675+0.j,0.+0.000012686691952071772j,5.02079517317638e-6+0.j,0.-1.942240537182065e-6j,-7.351594223101258e-7+0.j,0.+2.7252799417881754e-7j,9.902873887769764e-8+0.j,0.-3.5299768476149814e-8j,-1.2352555854289571e-8+0.j,0.+4.246263128515438e-9j,1.43480274133869e-9+0.j,0.-4.768308416481668e-10j,-1.559402841952274e-10+0.j,0.+5.021045208338963e-11j,1.5924952602135584e-11+0.j,0.-4.9774210902462895e-12j,-1.5337535193860799e-12+0.j,0.+4.661268677251364e-13j,1.3976970316425518e-13+0.j,0.-4.1365336854233933e-14j,-1.2087068097611523e-14+0.j,0.+3.4882300736828266e-15j,9.945372360014133e-16+0.j,0.-2.802169633477787e-16j,-7.804498894785411e-17+0.j,0.+2.149251012849496e-17j,5.8536930184666085e-18+0.j,0.-1.5771675187406167e-18j,-4.2046582628801763e-19+0.j,0.+1.1093901733087017e-19j,2.8975468095219056e-20+0.j,0.-7.493026273516768e-21j,-1.9188867376934322e-21+0.j,0.+4.867299734334045e-22j,1.2230713605168613e-22+0.j,0.-3.0452001214371775e-23j,-7.513682639023991e-24+0.j,0.+1.8375232961880087e-24j,4.4547508926338825e-25+0.j,0.-1.0707542024564545e-25j,-2.5520839774122273e-26+0.j,0.+6.032535053332096e-27j,1.4143711118045388e-27+0.j,0.-3.2895957942112022e-28j,-7.590887064486027e-29+0.j,0.+1.7380682366874685e-29j,3.949273740257239e-30+0.j,0.-8.906232410449515e-31j,-1.993636293879104e-31+0.j,0.+4.430168798979843e-32j,9.77378980567669e-33+0.j,0.-2.1410101361308657e-33j,-4.657263731578672e-34+0.j,0.+1.0061007851241306e-34j,2.1586970790768513e-35+0.j,0.-4.600673187869536e-36j,-9.740233504379003e-37+0.j,0.+2.048676925504948e-37j,4.281249551122065e-38+0.j,0.-8.889891555645159e-39j,-1.8343669637388932e-39+0.j,0.+3.761611376168364e-40j,7.666424215372939e-41+0.j,0.-1.55301426055051e-41j,-3.1271836890611706e-42+0.j,0.+6.259759037817072e-43j,1.2457139016215352e-43+0.j,0.-2.4647051498541855e-44j
0.+0.1868269252917793j,-0.36423072469511475+0.j,0.-0.23039672258964117j,-0.18227123577188437+0.j,0.-0.22900220102506372j,-0.1854220563580721+0.j,0.-0.15146452938323074j,-0.24624886973753887+0.j,0.+0.018932588047895015j,-0.2171023619565379+0.j,0.+0.21904388271088385j,0.022240222313811446+0.j,0.+0.1839539596949308j,0.2537677017861685+0.j,0.-0.16843872506112817j,-0.00009065218641995156+0.j,0.-0.16295000773099635j,-0.26580192653567936+0.j,0.+0.29681836527324945j,0.2729336595271321+0.j,0.-0.22026563411286812j,-0.16102458939417325+0.j,0.+0.10865971124016857j,0.06853466074117602+0.j,0.-0.04076661487798454j,-0.02302395755032112+0.j,0.+0.012411609787198515j,0.006413515259213105+0.j,0.-0.0031879195134168503j,-0.001528768174595935+0.j,0.+0.0007090728801663016j,0.0003187854977179683+0.j,0.-0.00013918383325072254j,-0.00005911370215952815+0.j,0.+0.00002445920914286719j,9.872554572147349e-6+0.j,0.-3.891975846784122e-6j,-1.5001533862305657e-6+0.j,0.+5.659202894700329e-7j,2.091323762354299e-7+0.j,0.-7.57694009669767e-8j,-2.6934248288927056e-8+0.j,0.+9.400719273769331e-9j,3.2236437448162727e-9+0.j,0.-1.086744205433905e-9j,-3.6037005925962556e-10+0.j,0.+1.1760933371516916e-10j,3.779398542579114e-11+0.j,0.-1.1964492884337103e-11j,-3.732909621375327e-12+0.j,0.+1.1483178906022123e-12j,3.4842404769708324e-13+0.j,0.-1.0431483781137615e-13j,-3.082678161735249e-14+0.j,0.+8.9949500024044e-15j,2.5923575234621486e-15+0.j,0.-7.381540800132757e-16j,-2.0772048696726947e-16+0.j,0.+5.778435051956476e-17j,1.5894716007441415e-17+0.j,0.-4.324291439827633e-18j,-1.163858301528676e-18+0.j,0.+3.099610777580023e-19j,8.17016698020873e-20+0.j,0.-2.131878120587703e-20j,-5.507934967858028e-21+0.j,0.+1.4092697586497962e-21j,3.5715690007949083e-22+0.j,0.-8.967289498585274e-23j,-2.2308755925343365e-23+0.j,0.+5.5001381703421e-24j,1.3440809893971893e-24+0.j,0.-3.2561015615700904e-25j,-7.82088465400938e-26+0.j,0.+1.8627811476277514e-26j,4.4002393911732884e-27+0.j,0.-1.030997989185452e-27j,-2.396420466599585e-28+0.j,0.+5.526456593249044e-29j,1.2646262545453327e-29+0.j,0.-2.8718438911490956e-30j,-6.472806580743257e-31+0.j,0.+1.4481250744684235e-31j,3.2162382781838987e-32+0.j,0.-7.09193516390484e-33j,-1.5527448286722755e-33+0.j,0.+3.3759606322122283e-34j,7.289513777864623e-35+0.j,0.-1.5633077033064397e-35j,-3.330234449442059e-36+0.j,0.+7.047389013588448e-37j,1.4816390762500899e-37+0.j,0.-3.094952711627049e-38j,-6.42389990436973e-39+0.j,0.+1.324986649198249e-39j,2.7159776877905744e-40+0.j,0.-5.533195126379869e-41j,-1.1204518424705127e-41+0.j,0.+2.2553262732155522e-42j,4.512896186901243e-43+0.j
0.12185699450474312+0.j,0.+0.3036210917953522j,-0.332390554826744+0.j,0.-0.022203035019152658j,-0.2782508490935986+0.j,0.-0.06010146084160074j,-0.2593722472040668+0.j,0.+0.018932588047895015j,-0.23390017709535246+0.j,0.+0.16168504957872845j,-0.09985746432096361+0.j,0.+0.2423456381566322j,0.14722171425204822+0.j,0.+0.06897740238304695j,0.22583973856477152+0.j,0.-0.23058509571582048j,-0.10641158744789264+0.j,0.-0.06417034173444694j,-0.2051044893078686+0.j,0.+0.2794081097276069j,0.2878787700521636+0.j,0.-0.25184357413722663j,-0.1961562804175806+0.j,0.+0.13954009014260815j,0.09211567922576738+0.j,0.-0.05704860516343184j,-0.0334116149045737+0.j,0.+0.018618397601732953j,0.009919282672650154+0.j,0.-0.005072485980324937j,-0.0024979573466492556+0.j,0.+0.0011878849997894287j,0.0005467889864878416+0.j,0.-0.00024412706391482104j,-0.00010591261337358752+0.j,0.+0.000044720778548967766j,0.00001840432768283196+0.j,0.-7.391542461058519e-6j,-2.9003896241962866e-6+0.j,0.+1.1131125451915333e-6j,4.182139696073011e-7+0.j,0.-1.5396253848119363e-7j,-5.558254029059055e-8+0.j,0.+1.9692064368239172e-8j,6.851290850592127e-9+0.j,0.-2.3423904945700576e-9j,-7.874269033220896e-10+0.j,0.+2.6041524754715404e-10j,8.47721947117904e-11+0.j,0.-2.717583621484906e-11j,-8.583289041421175e-12+0.j,0.+2.6721025845071686e-12j,8.202716405218548e-13+0.j,0.-2.4839012191267795e-13j,-7.422341362093414e-14+0.j,0.+2.1894104721164186e-14j,6.377275745322668e-15+0.j,0.-1.8348474954996143e-15j,-5.216149537594005e-16+0.j,0.+1.4655742417022135e-16j,4.070897349996579e-17+0.j,0.-1.118171885122396e-17j,-3.0378737136310127e-18+0.j,0.+8.16536582401398e-19j,2.1718214295590854e-19+0.j,0.-5.717535105291513e-20j,-1.490114908171793e-20+0.j,0.+3.845415289895505e-21j,9.827936222726322e-22+0.j,0.-2.4880371687291987e-22j,-6.240275037588853e-23+0.j,0.+1.5508757058960476e-23j,3.8198652557845156e-24+0.j,0.-9.325792645797425e-25j,-2.2571301709741063e-25+0.j,0.+5.416575571633965e-26j,1.2889985008597754e-26+0.j,0.-3.0422817316919886e-27j,-7.12235994349185e-28+0.j,0.+1.6541773951509002e-28j,3.81178466893e-29+0.j,0.-8.715965501103643e-30j,-1.9778559495123395e-30+0.j,0.+4.454668958766201e-31j,9.95923497462286e-32+0.j,0.-2.2104109784587703e-32j,-4.8708189143391386e-33+0.j,0.+1.0657539653255424e-33j,2.315692191492394e-34+0.j,0.-4.99706855599838e-35j,-1.07102832389371e-35+0.j,0.+2.280222671447683e-36j,4.822615712012705e-37+0.j,0.-1.0133385967814684e-37j,-2.1155803076490998e-38+0.j,0.+4.38877175856202e-39j,9.04752261213297e-40+0.j,0.-1.8536313021893134e-40j,-3.7744788397201274e-41+0.j,0.+7.6394618633146e-42j
