0.25297950892005366+0.j,0.41943465275491043+0.j,0.4917317754495073+0.j,0.47070261232295924+0.j,0.3902074669867847+0.j,0.28932738143624676+0.j,0.19583615518587644+0.j,0.12272211094598566+0.j,0.07193773941425312+0.j,0.03975708135413418+0.j,0.020844594804038108+0.j,0.010420200550577302+0.j,0.004987287648436211+0.j,0.002293357205129917+0.j,0.001016217452433608+0.j,0.0004350307765540223+0.j,0.0001803179469757948+0.j,0.00007250925720978742+0.j,0.000028335844888753468+0.j,0.000010778003713496134+0.j,3.995786671659948e-6+0.j,1.4456781242801663e-6+0.j,5.110215699457249e-7+0.j,1.76666529101107e-7+0.j,5.978987131713672e-8+0.j,1.9826067353217255e-8+0.j,6.4465724239625645e-9+0.j,2.0569604758708574e-9+0.j,6.445044110770412e-10+0.j,1.9842932634370962e-10+0.j,6.00653750931463e-11+0.j,1.7886374078637088e-11+0.j,5.242353263060985e-12+0.j,1.5130325670650155e-12+0.j,4.302172108633443e-13+0.j,1.205681844016123e-13+0.j,3.331658149814914e-14+0.j,9.0811015944735e-15+0.j,2.4424500954624536e-15+0.j,6.484438240158241e-16+0.j,1.699891982058846e-16+0.j,4.4015775701382475e-17+0.j,1.1260629711551723e-17+0.j,2.8471307550844844e-18+0.j,7.1163948593400725e-19+0.j,1.7588659573147565e-19+0.j,4.299646888178863e-20+0.j,1.0398311519277164e-20+0.j,2.488405590322853e-21+0.j,5.893890882116979e-22+0.j,1.3819618425579143e-22+0.j,3.208410483119476e-23+0.j,7.376786559306893e-24+0.j,1.6799959926002974e-24+0.j,3.790446129286876e-25+0.j,8.473989993614926e-26+0.j,1.8774695245897095e-26+0.j,4.1230104088534376e-27+0.j,8.97592876546266e-28+0.j,1.9374582571119893e-28+0.j,4.147015818878044e-29+0.j,8.8033858512822e-30+0.j,1.8536718529824934e-30+0.j,3.8720552321446213e-31+0.j,8.024731670340757e-32+0.j,1.650261637302528e-32+0.j,3.367904739545997e-33+0.j,6.821837351213426e-34+0.j,1.3715949173070058e-34+0.j,2.7376648793831245e-35+0.j,5.4251309740782797e-36+0.j,1.0674806611247097e-36+0.j,2.0858003239406164e-37+0.j,4.047531742542838e-38+0.j,7.80105547656479e-39+0.j,1.4934878627026696e-39+0.j,2.8403631148933095e-40+0.j,5.366701800814501e-41+0.j,1.0074862461728305e-41+0.j,1.879336476809095e-42+0.j,3.483682064515673e-43+0.j,6.417634303339954e-44+0.j,1.175024718266274e-44+0.j,2.1383900223833457e-45+0.j,3.868354257328603e-46+0.j,6.9565792847383e-47+0.j,1.2437281853717882e-47+0.j,2.2107763649929857e-48+0.j,3.90735112423506e-49+0.j,6.866989752285476e-50+0.j,1.2001184362173957e-50+0.j,2.0858466398742683e-51+0.j,3.605515968170684e-52+0.j,6.198761284278185e-53+0.j,1.0600343727372957e-53+0.j,1.803171805766977e-54+0.j,3.0512687031903853e-55+0.j,5.136574012712336e-56+0.j,8.602793043339461e-57+0.j,1.4335103760223437e-57+0.j
-0.41943465275491043+0.j,-0.4424342369704411+0.j,-0.22211066534351798+0.j,0.07128948480102752+0.j,0.2944495320024604+0.j,0.3928317681165566+0.j,0.3840122672024466+0.j,0.3146631108846851+0.j,0.2278393033433347+0.j,0.14989682175868746+0.j,0.0911630347331556+0.j,0.05185722867388168+0.j,0.02782781656126344+0.j,0.01417958380445821+0.j,0.006896089974404186+0.j,0.0032145214814975113+0.j,0.0014411597799050561+0.j,0.0006232511331467996+0.j,0.00026065049583080726+0.j,0.00010564338310708117+0.j,0.00004157576849518923+0.j,0.00001591409125849418+0.j,5.9335685483783655e-6+0.j,2.157864001211151e-6+0.j,7.663553650864505e-7+0.j,2.6607815800010964e-7+0.j,9.040522415175138e-8+0.j,3.008697613773874e-8+0.j,9.815837126757191e-9+0.j,3.1417708639398035e-9+0.j,9.87255064914755e-10+0.j,3.047746265501507e-10+0.j,9.24889008469909e-11+0.j,2.7606450874058325e-11+0.j,8.109129115667035e-12+0.j,2.3452998545412264e-12+0.j,6.681709218969794e-13+0.j,1.876005800045468e-13+0.j,5.1930139448303814e-14+0.j,1.4177989869438153e-14+0.j,3.8192803568958465e-15+0.j,1.0154847338725257e-15+0.j,2.6658494406282603e-16+0.j,6.912040475674025e-17+0.j,1.7705845734233044e-17+0.j,4.4822065579988724e-18+0.j,1.121633699655879e-18+0.j,2.775287600413237e-19+0.j,6.7915891839786e-20+0.j,1.644164454204607e-20+0.j,3.938483871972678e-21+0.j,9.337233945849846e-22+0.j,2.191312147527855e-22+0.j,5.0918419107244086e-23+0.j,1.1716950937670562e-23+0.j,2.6705731306409975e-24+0.j,6.030072991394183e-25+0.j,1.349099769899734e-25+0.j,2.991172186161385e-26+0.j,6.57331524294111e-27+0.j,1.431992071261485e-27+0.j,3.0929646278750385e-28+0.j,6.62445809488722e-29+0.j,1.4071085672308586e-29+0.j,2.964595838995062e-30+0.j,6.196135634250032e-31+0.j,1.2848397466422814e-31+0.j,2.643644225132115e-32+0.j,5.398023667809767e-33+0.j,1.0939424047887178e-33+0.j,2.2005472513200634e-34+0.j,4.3943105862770503e-35+0.j,8.71205250752559e-36+0.j,1.7150013613376404e-36+0.j,3.3524786148689523e-37+0.j,6.508295103421209e-38+0.j,1.2548999162051884e-38+0.j,2.4034297420219644e-39+0.j,4.5727036147542324e-40+0.j,8.643143632425375e-41+0.j,1.623170937165935e-41+0.j,3.0289108443568794e-42+0.j,5.6165984265940425e-43+0.j,1.0350444125635976e-43+0.j,1.8957303365956336e-44+0.j,3.4511077981676104e-45+0.j,6.245058740454156e-46+0.j,1.123418219812723e-46+0.j,2.009109009004592e-47+0.j,3.572334446623162e-48+0.j,6.315621398085317e-49+0.j,1.1102571283750222e-49+0.j,1.9408951246846326e-50+0.j,3.37425953548447e-51+0.j,5.834170596153886e-52+0.j,1.0032974973861249e-52+0.j,1.7161509500412015e-53+0.j,2.919987851106022e-54+0.j,4.942316361527213e-55+0.j,8.321998026440896e-56+0.j
0.4917317754495073+0.j,0.22211066534351798+0.j,-0.18203879491940084+0.j,-0.3556064107573503+0.j,-0.2443846600235307+0.j,0.0050221844213708825+0.j,0.23020087794495125+0.j,0.3495201982596871+0.j,0.36221470770078207+0.j,0.30758590837185495+0.j,0.22830285608424472+0.j,0.15300051065263226+0.j,0.09439930738499382+0.j,0.05432359917371261+0.j,0.029430897057765915+0.j,0.015117117987381476+0.j,0.0074024701065296865+0.j,0.0034709869746855308+0.j,0.0015641750924387436+0.j,0.0006795258587869148+0.j,0.00028533160874728695+0.j,0.00011606371573944458+0.j,0.00004582474354388095+0.j,0.000017591899179068414+0.j,6.576609646060291e-6+0.j,2.397533852677378e-6+0.j,8.53370247865668e-7+0.j,2.968969950890127e-7+0.j,1.0106738292584916e-7+0.j,3.369428249811937e-8+0.j,1.101059996305397e-8+0.j,3.5295190504122876e-9+0.j,1.1106674761840117e-9+0.j,3.433267709544237e-10+0.j,1.0431742921669856e-10+0.j,3.1173366347006576e-11+0.j,9.166922362332376e-12+0.j,2.6539748806077416e-12+0.j,7.568507349686016e-13+0.j,2.1269546470012105e-13+0.j,5.892829609595646e-14+0.j,1.6102005459281645e-14+0.j,4.340999995688296e-15+0.j,1.1550689815318565e-15+0.j,3.0344566840272097e-16+0.j,7.873140497977127e-17+0.j,2.018094001965725e-17+0.j,5.111955248942274e-18+0.j,1.2799852821176122e-18+0.j,3.1689085535287946e-19+0.j,7.759087015191503e-20+0.j,1.8793701205356423e-20+0.j,4.504171379840359e-21+0.j,1.0683518432771698e-21+0.j,2.5084328817516046e-22+0.j,5.831331453834456e-23+0.j,1.342439824704693e-23+0.j,3.0610139164578926e-24+0.j,6.9144491393571105e-25+0.j,1.5475588973947723e-25+0.j,3.432470864517234e-26+0.j,7.545825417211583e-27+0.j,1.644426794526411e-27+0.j,3.553002975429686e-28+0.j,7.612248341180641e-29+0.j,1.617438147527688e-29+0.j,3.408778428123614e-30+0.j,7.1266152807853625e-31+0.j,1.478211526921986e-31+0.j,3.0423706916331405e-32+0.j,6.213865421360173e-33+0.j,1.2596098520338795e-33+0.j,2.53444903385039e-34+0.j,5.062345272760736e-35+0.j,1.0038912146912162e-35+0.j,1.9766643242429003e-36+0.j,3.86486209347016e-37+0.j,7.504678791265695e-38+0.j,1.4473324777663544e-38+0.j,2.7725702062867706e-39+0.j,5.276108633911372e-40+0.j,9.974696767817494e-41+0.j,1.8736020400086746e-41+0.j,3.496895134460371e-42+0.j,6.48560508610355e-43+0.j,1.1954052926624215e-43+0.j,2.1898276509093706e-44+0.j,3.98719316750453e-45+0.j,7.216371919454386e-46+0.j,1.2983619665206528e-46+0.j,2.322352472455463e-47+0.j,4.129956545836029e-48+0.j,7.302585872358589e-49+0.j,1.2839552783890417e-49+0.j,2.244877840148298e-50+0.j,3.903301205724116e-51+0.j,6.749852912334788e-52+0.j,1.1609278348225643e-52+0.j,1.98604935905935e-53+0.j,3.379663338921449e-54+0.j
-0.47070261232295924+0.j,0.07128948480102752+0.j,0.3556064107573503+0.j,0.15835992417753847+0.j,-0.1766854900253649+0.j,-0.32030664755954735+0.j,-0.21325377728711903+0.j,0.01706486279192274+0.j,0.22403968487694037+0.j,0.33294243871037627+0.j,0.34303310132110554+0.j,0.29070932152512374+0.j,0.21563874901367555+0.j,0.14450740613417373+0.j,0.08918011712522624+0.j,0.05133885982423224+0.j,0.02782558890503338+0.j,0.014298855061164618+0.j,0.007004864654380434+0.j,0.003285955407116964+0.j,0.001481398967673769+0.j,0.000643816286888072+0.j,0.00027043700327815254+0.j,0.0001100433968785452+0.j,0.00004346204727307346+0.j,0.000016690034667277124+0.j,6.241273123074955e-6+0.j,2.275910701711383e-6+0.j,8.102901182592246e-7+0.j,2.8197793436460783e-7+0.j,9.601095084539567e-8+0.j,3.201554955735561e-8+0.j,1.0464191739498786e-8+0.j,3.3550230609264934e-9+0.j,1.0559538990502842e-9+0.j,3.2647163248961133e-10+0.j,9.921281451486657e-11+0.j,2.9652697054303595e-11+0.j,8.721082203663156e-12+0.j,2.5252646994073873e-12+0.j,7.202458288641509e-13+0.j,2.0243541148424177e-13+0.j,5.6092832777818865e-14+0.j,1.5329088875938375e-14+0.j,4.133108759182655e-15+0.j,1.0998756043846485e-15+0.j,2.889769725525713e-16+0.j,7.498512196568017e-17+0.j,1.922257494475513e-17+0.j,4.869660075927669e-18+0.j,1.2194288430639777e-18+0.j,3.0192537434477624e-19+0.j,7.393286944014741e-20+0.j,1.790915012678672e-20+0.j,4.292517152933423e-21+0.j,1.0182272769184498e-21+0.j,2.3909201692988404e-22+0.j,5.558548725998402e-23+0.j,1.2797307320936738e-23+0.j,2.9182210822852475e-24+0.j,6.5923258398455415e-25+0.j,1.4755555967460655e-25+0.j,3.272967733047411e-26+0.j,7.195604563758712e-27+0.j,1.5681947133096403e-27+0.j,3.3884820132511826e-28+0.j,7.260157351742854e-29+0.j,1.5427074171985063e-29+0.j,3.251448026215714e-30+0.j,6.798027225032256e-31+0.j,1.4101234005334374e-31+0.j,2.9023718074123916e-32+0.j,5.928196623625202e-33+0.j,1.2017555058010625e-33+0.j,2.418145596828678e-34+0.j,4.830242948016653e-35+0.j,9.579034327595138e-36+0.j,1.8861899018910132e-36+0.j,3.688106704242589e-37+0.j,7.161733445196067e-38+0.j,1.3812443667631638e-38+0.j,2.6460652289235162e-39+0.j,5.035552542610354e-40+0.j,9.520245642308833e-41+0.j,1.7883005289525952e-41+0.j,3.337798613362526e-42+0.j,6.190732864906365e-43+0.j,1.1410914919949311e-43+0.j,2.0903964274629045e-44+0.j,3.806265940778208e-45+0.j,6.889117781645113e-46+0.j,1.2395186395416117e-46+0.j,2.2171635029054953e-47+0.j,3.943003110827853e-48+0.j,6.972204424356447e-49+0.j,1.2258995806978561e-49+0.j,2.143428681570939e-50+0.j,3.7270008213012745e-51+0.j,6.44514376151972e-52+0.j,1.108547193301162e-52+0.j
0.3902074669867847+0.j,-0.2944495320024604+0.j,-0.2443846600235307+0.j,0.1766854900253649+0.j,0.30483031909604485+0.j,0.06799042616139238+0.j,-0.21550880714981324+0.j,-0.29625482045753654+0.j,-0.16159315917195993+0.j,0.06005378130854472+0.j,0.24205741987458754+0.j,0.32786110352192854+0.j,0.3247610821599201+0.j,0.2689531781848136+0.j,0.19641923175466228+0.j,0.13013718461842633+0.j,0.07961060194018434+0.j,0.04551032207629721+0.j,0.02452549372057624+0.j,0.012542726433533487+0.j,0.006119555648869346+0.j,0.0028605945870775816+0.j,0.00128569362541505+0.j,0.0005572603452899283+0.j,0.00023352059627108502+0.j,0.00009481925668342467+0.j,0.00003737745708569779+0.j,0.000014328597426947154+0.j,5.349771819762253e-6+0.j,1.9480162010871805e-6+0.j,6.92636318189016e-7+0.j,2.4074262468546423e-7+0.j,8.187894495417676e-8+0.j,2.7274824007645986e-8+0.j,8.906114468575053e-9+0.j,2.8529122406616732e-9+0.j,8.971685278270345e-10+0.j,2.7716222436718903e-10+0.j,8.416606594041639e-11+0.j,2.513815283412561e-11+0.j,7.388512001473889e-12+0.j,2.1380949554985053e-12+0.j,6.094653423077672e-13+0.j,1.712049994064404e-13+0.j,4.741453290970668e-14+0.j,1.2951083019998457e-14+0.j,3.4903008032094516e-15+0.j,9.284012858403615e-16+0.j,2.438207716176548e-16+0.j,6.324211581708008e-17+0.j,1.6205954747640657e-17+0.j,4.1039389741874454e-18+0.j,1.0273178549283655e-18+0.j,2.5427321170826514e-19+0.j,6.224396817091895e-20+0.j,1.507298000821316e-20+0.j,3.611652869100764e-21+0.j,8.564727926596567e-22+0.j,2.010543976074802e-22+0.j,4.6729817069041315e-23+0.j,1.0755724840842875e-23+0.j,2.452063545703073e-24+0.j,5.53794264432063e-25+0.j,1.2392680029214004e-25+0.j,2.7482401491153324e-26+0.j,6.0406934286126865e-27+0.j,1.3162219670003825e-27+0.j,2.843458648559087e-28+0.j,6.091204042036957e-29+0.j,1.2940728644014183e-29+0.j,2.7269210868145637e-30+0.j,5.700351945118614e-31+0.j,1.1822279514628862e-31+0.j,2.4329024525356025e-32+0.j,4.968484174154043e-33+0.j,1.0070455573604131e-33+0.j,2.0260449109857554e-34+0.j,4.0464211146863236e-35+0.j,8.023448951797278e-36+0.j,1.579660461235649e-36+0.j,3.0883208728468947e-37+0.j,5.9962436529471e-38+0.j,1.1563127915992989e-38+0.j,2.2148815233155398e-39+0.j,4.2144764142818415e-40+0.j,7.966958154368766e-41+0.j,1.496353029731078e-41+0.j,2.7925703294661036e-42+0.j,5.178901873514487e-43+0.j,9.544844823177434e-44+0.j,1.7483604081578207e-44+0.j,3.183144978634312e-45+0.j,5.7607220653744556e-46+0.j,1.0363904480407106e-46+0.j,1.8536428415447483e-47+0.j,3.2962063593133085e-48+0.j,5.8279689357162055e-49+0.j,1.0246197736346393e-49+0.j,1.7913417306203524e-50+0.j,3.1145211514268085e-51+0.j
-0.28932738143624676+0.j,0.3928317681165566+0.j,-0.0050221844213708825+0.j,-0.32030664755954735+0.j,-0.06799042616139238+0.j,0.25441741409472574+0.j,0.23427323400785582+0.j,-0.03532920720579788+0.j,-0.25491941655012434+0.j,-0.2613280890037646+0.j,-0.09454959875041061+0.j,0.11592979098137869+0.j,0.2671194291248774+0.j,0.3242406242418845+0.j,0.3044056523333342+0.j,0.24371518703010456+0.j,0.17376754875841224+0.j,0.1130501290004408+0.j,0.06816483128734797+0.j,0.03850892526667199+0.j,0.020547982005442552+0.j,0.010420310180961533+0.j,0.005047129748817357+0.j,0.002344313435013189+0.j,0.001047747579411072+0.j,0.0004518622321899528+0.j,0.00018850688545550526+0.j,0.00007623312694295528+0.j,0.00002994095147218149+0.j,0.000011439559843399607+0.j,4.2580762071503176e-6+0.j,1.5461469351602576e-6+0.j,5.483251851540797e-7+0.j,1.901273369527305e-7+0.j,6.452041688752037e-8+0.j,2.1448013358318755e-8+0.j,6.989942719577414e-9+0.j,2.2350546018139714e-9+0.j,7.01676855554388e-10+0.j,2.164238273214708e-10+0.j,6.562306859777209e-11+0.j,1.9572143910822023e-11+0.j,5.744887244625651e-12+0.j,1.6603597473078909e-12+0.j,4.727196188300779e-13+0.j,1.326407508751943e-13+0.j,3.6694624181792055e-14+0.j,1.0012677329130947e-14+0.j,2.695760230626388e-15+0.j,7.163875752516004e-16+0.j,1.879728903435477e-16+0.j,4.871471859843817e-17+0.j,1.2473079486851959e-17+0.j,3.1561684893358033e-18+0.j,7.894749678310528e-19+0.j,1.9526371570767881e-19+0.j,4.776590483946013e-20+0.j,1.155929415378839e-20+0.j,2.7679652861561512e-21+0.j,6.559957487105285e-22+0.j,1.5390178057066624e-22+0.j,3.5749998648227746e-23+0.j,8.22398456715034e-24+0.j,1.873886546788667e-24+0.j,4.229966055957661e-25+0.j,9.46102109087781e-26+0.j,2.0970989169604143e-26+0.j,4.60732939469881e-27+0.j,1.0034512471397971e-27+0.j,2.1668301685225245e-28+0.j,4.6397840989559327e-29+0.j,9.853161653989756e-30+0.j,2.0754727414073212e-30+0.j,4.336894085203396e-31+0.j,8.991164096304055e-32+0.j,1.8496161745482995e-32+0.j,3.775961095095781e-33+0.j,7.650744112738733e-34+0.j,1.5387167653393497e-34+0.j,3.0721306945009384e-35+0.j,6.089651918615343e-36+0.j,1.1985647870758934e-36+0.j,2.3425564042369868e-37+0.j,4.546949526808559e-38+0.j,8.765821715073309e-39+0.j,1.6786004854239263e-39+0.j,3.19317702634401e-40+0.j,6.034722473484475e-41+0.j,1.1331489512525544e-41+0.j,2.1142088718157365e-42+0.j,3.9198989083082036e-43+0.j,7.222739559445802e-44+0.j,1.3227030160976073e-44+0.j,2.4076226179344626e-45+0.j,4.356239725542141e-46+0.j,7.835437798852609e-47+0.j,1.401112583010862e-47+0.j,2.4909814933559143e-48+0.j,4.403362377986947e-49+0.j,7.740034899431397e-50+0.j
0.19583615518587644+0.j,-0.3840122672024466+0.j,0.23020087794495125+0.j,0.21325377728711903+0.j,-0.21550880714981324+0.j,-0.23427323400785582+0.j,0.09584559422993655+0.j,0.27695718800708397+0.j,0.13175188481520336+0.j,-0.1353268897773025+0.j,-0.27337560943693523+0.j,-0.20648981112780893+0.j,-0.016854842555292158+0.j,0.17372137654106481+0.j,0.2892435955612999+0.j,0.31634483076934855+0.j,0.2803677153387517+0.j,0.21597446839058468+0.j,0.14967004272651796+0.j,0.09523478576372142+0.j,0.056399105950243944+0.j,0.031388590289917924+0.j,0.016537139331520262+0.j,0.008294936578990515+0.j,0.003979441114642269+0.j,0.0018328551594954292+0.j,0.0008130321561354687+0.j,0.0003482838034798044+0.j,0.0001444163342709634+0.j,0.00005808165203543289+0.j,0.00002269748219655867+0.j,8.632200335934785e-6+0.j,3.199530176638002e-6+0.j,1.1572456257850396e-6+0.j,4.0892184903728234e-7+0.j,1.4131415914345063e-7+0.j,4.780542720185976e-8+0.j,1.5845132121279325e-8+0.j,5.1498221612892834e-9+0.j,1.6424418437520936e-9+0.j,5.143858300610761e-10+0.j,1.5829519731786454e-10+0.j,4.789450084767226e-11+0.j,1.4255582756336102e-11+0.j,4.176307143100181e-12+0.j,1.204815846609585e-12+0.j,3.4242822880987164e-13+0.j,9.592400352841625e-14+0.j,2.6495457023042234e-14+0.j,7.218877434403732e-15+0.j,1.9408001516875374e-15+0.j,5.150570553839145e-16+0.j,1.3496963261579427e-16+0.j,3.4934838675160956e-17+0.j,8.93413591906229e-18+0.j,2.2580866014603946e-18+0.j,5.642093406766376e-19+0.j,1.394003016325526e-19+0.j,3.4065761707896586e-20+0.j,8.23580414197756e-21+0.j,1.9702696656036003e-21+0.j,4.665210771860374e-22+0.j,1.0935362350391797e-22+0.j,2.5380383788185108e-23+0.j,5.8337753927577314e-24+0.j,1.328213743411074e-24+0.j,2.99592000503606e-25+0.j,6.695928837026738e-26+0.j,1.4831378961394712e-26+0.j,3.256203157599523e-27+0.j,7.087082346391108e-28+0.j,1.5293749471001652e-28+0.j,3.272753420253521e-29+0.j,6.94585437551748e-30+0.j,1.4622089259338337e-30+0.j,3.05366213746895e-31+0.j,6.327249866733337e-32+0.j,1.300901426799559e-32+0.j,2.6543643601131845e-33+0.j,5.375430151551364e-34+0.j,1.08056467671949e-34+0.j,2.1563540922152792e-35+0.j,4.2723489307721414e-36+0.j,8.404946382235146e-37+0.j,1.6419797744148456e-37+0.j,3.185716506211575e-38+0.j,6.13894325685723e-39+0.j,1.1750785413238879e-39+0.j,2.234423641030779e-40+0.j,4.22111360776781e-41+0.j,7.922970731548049e-42+0.j,1.4776929591289982e-42+0.j,2.7387365396241906e-43+0.j,5.044522953264784e-44+0.j,9.234785371449371e-45+0.j,1.6803611404154477e-45+0.j,3.039338433197239e-46+0.j,5.464958239903102e-47+0.j,9.769132784167796e-48+0.j,1.7362645117945968e-48+0.j
-0.12272211094598566+0.j,0.3146631108846851+0.j,-0.3495201982596871+0.j,0.01706486279192274+0.j,0.29625482045753654+0.j,-0.03532920720579788+0.j,-0.27695718800708397+0.j,-0.07771158535027593+0.j,0.21351643816495544+0.j,0.23419614719486676+0.j,0.009566187778201729+0.j,-0.21329616270677235+0.j,-0.2597964194088464+0.j,-0.1318330072252755+0.j,0.0644225830560249+0.j,0.22516954467730113+0.j,0.3025740183632677+0.j,0.30157960028609415+0.j,0.252537837619782+0.j,0.1869031820748605+0.j,0.1256332703630377+0.j,0.07801623502690339+0.j,0.04528290784332492+0.j,0.024778030030880978+0.j,0.012865493118538162+0.j,0.00637186517731146+0.j,0.0030228745020500344+0.j,0.0013785089489034867+0.j,0.0006060680902590703+0.j,0.0002575478702642233+0.j,0.00010601690543886961+0.j,0.00004235554083021254+0.j,0.000016451412456176112+0.j,6.221753647648434e-6+0.j,2.294191373346475e-6+0.j,8.258215352035931e-7+0.j,2.905127812601289e-7+0.j,9.997847027420994e-8+0.j,3.3690868143291966e-8+0.j,1.1126327434158334e-8+0.j,3.603843445215681e-9+0.j,1.1456958513295766e-9+0.j,3.577290346559202e-10+0.j,1.0977214310000691e-10+0.j,3.3123525038853116e-11+0.j,9.83386488642386e-12+0.j,2.8739359887211487e-12+0.j,8.271864753410217e-13+0.j,2.345844386447276e-13+0.j,6.557662958392614e-14+0.j,1.807704534941643e-14+0.j,4.915855721006598e-15+0.j,1.3192292288017186e-15+0.j,3.494933680084807e-16+0.j,9.143148805729633e-17+0.j,2.3627869104450033e-17+0.j,6.033267622058849e-18+0.j,1.5226542089243807e-18+0.j,3.7991505646441237e-19+0.j,9.373870148198495e-20+0.j,2.2877282175724638e-20+0.j,5.523881219894583e-21+0.j,1.3198839344214588e-21+0.j,3.1215607360564185e-22+0.j,7.308729047935317e-23+0.j,1.6944620039676833e-23+0.j,3.890668878889297e-24+0.j,8.849089950340202e-25+0.j,1.9940284017364954e-25+0.j,4.45242038551752e-26+0.j,9.85290147739435e-27+0.j,2.161244176144309e-27+0.j,4.69982236606331e-28+0.j,1.013353351271909e-28+0.j,2.166726215447658e-29+0.j,4.5948423071490325e-30+0.j,9.665369769823866e-31+0.j,2.0169894688049836e-31+0.j,4.176190820600276e-32+0.j,8.580274151201062e-33+0.j,1.7495127161509564e-33+0.j,3.5406060738565226e-34+0.j,7.112637662441347e-35+0.j,1.4184790817217362e-35+0.j,2.808663010561603e-36+0.j,5.522106494480551e-37+0.j,1.0781548379334566e-37+0.j,2.090596922196889e-38+0.j,4.026361464879063e-39+0.j,7.70278699828551e-40+0.j,1.4639088680395078e-40+0.j,2.764067048845184e-41+0.j,5.185467051077984e-42+0.j,9.666459359187468e-43+0.j,1.790695770335003e-43+0.j,3.2967403394111214e-44+0.j,6.032386183372689e-45+0.j,1.0971527614690141e-45+0.j,1.9835811755358662e-46+0.j,3.5650725689243487e-47+0.j
0.07193773941425312+0.j,-0.2278393033433347+0.j,0.36221470770078207+0.j,-0.22403968487694037+0.j,-0.16159315917195993+0.j,0.25491941655012434+0.j,0.13175188481520336+0.j,-0.21351643816495544+0.j,-0.20287150780410715+0.j,0.08918634471196689+0.j,0.2562317062621769+0.j,0.13624814998097956+0.j,-0.10894487380578102+0.j,-0.25389835187928095+0.j,-0.21216216408399452+0.j,-0.043776532305749835+0.j,0.14107377175983496+0.j,0.2642924962489431+0.j,0.30433575747032243+0.j,0.27962728841192286+0.j,0.22187566412254855+0.j,0.15781729239235162+0.j,0.10283117295387857+0.j,0.06225642083238444+0.j,0.035375260546203276+0.j,0.019008108071954157+0.j,0.009715082603736751+0.j,0.004745315157962323+0.j,0.002223686670715602+0.j,0.0010029488215323472+0.j,0.00043659389117146045+0.j,0.00018386634617641856+0.j,0.0000750675266959104+0.j,0.00002976588413328373+0.j,0.000011481655428289508+0.j,4.314562157148231e-6+0.j,1.5815380749814353e-6+0.j,5.661655787913226e-7+0.j,1.981489759553854e-7+0.j,6.786534744561999e-8+0.j,2.276670907163474e-8+0.j,7.48695900228169e-9+0.j,2.4154239401423562e-9+0.j,7.650139727394226e-10+0.j,2.38022014178195e-10+0.j,7.279488306499094e-11+0.j,2.189612427967725e-11+0.j,6.481077314829608e-12+0.j,1.888675139206851e-12+0.j,5.421268937884614e-13+0.j,1.5334509898312555e-13+0.j,4.2760706163047545e-14+0.j,1.1759711040990543e-14+0.j,3.1907066279364124e-15+0.j,8.544147289121921e-16+0.j,2.2588510507165584e-16+0.j,5.897686063770164e-17+0.j,1.5211862075236664e-17+0.j,3.877171797467753e-18+0.j,9.767853377594127e-19+0.j,2.4330370950424036e-19+0.j,5.993394932279889e-20+0.j,1.4604139639631462e-20+0.j,3.520934204938277e-21+0.j,8.400681045460324e-22+0.j,1.9839816586431148e-22+0.j,4.6389067775197364e-23+0.j,1.0740717590807715e-23+0.j,2.463044133726866e-24+0.j,5.595138698580597e-25+0.j,1.2592875782052356e-25+0.j,2.808583113649983e-26+0.j,6.208236455185026e-27+0.j,1.3603030895709663e-27+0.j,2.954983870842966e-28+0.j,6.364874740166626e-29+0.j,1.3595686606434644e-29+0.j,2.8803694147882316e-30+0.j,6.053245968529126e-31+0.j,1.2620514205361234e-31+0.j,2.6107672882625676e-32+0.j,5.35937070663297e-33+0.j,1.0918538834927743e-33+0.j,2.2078491702839147e-34+0.j,4.4317582220537233e-35+0.j,8.831424272701237e-36+0.j,1.7473439802128766e-36+0.j,3.432912319676204e-37+0.j,6.697706706881516e-38+0.j,1.297806545729712e-38+0.j,2.4977813042380688e-39+0.j,4.775277397456739e-40+0.j,9.069443622117577e-41+0.j,1.7113453063220466e-41+0.j,3.208527605591735e-42+0.j,5.977509801588943e-43+0.j,1.1066634700664411e-43+0.j,2.0362220841963183e-44+0.j,3.7237603078861106e-45+0.j,6.768886450643826e-46+0.j
