0.9244652503762558+0.j,0.36639583625043903+0.j,0.10268227219542422+0.j,0.023496045877750733+0.j,0.004656126000654634+0.j,0.0008252768460161609+0.j,0.0001335315757714347+0.j,0.000020002988834741353+0.j,2.8029144180107805e-6+0.j,3.7029557419185255e-7+0.j,4.6409667812000915e-8+0.j,5.545900273284158e-9+0.j,6.345142373092209e-10+0.j,6.974765868843945e-11+0.j,7.387977333283834e-12+0.j,7.560314522852621e-13+0.j,7.491000231727241e-14+0.j,7.200709465290474e-15+0.j,6.726652217464457e-16+0.j,6.116206110831139e-17+0.j,5.42034653703723e-18+0.j,4.687889262008319e-19+0.j,3.9611924468229205e-20+0.j,3.2735724929552037e-21+0.j,2.648355491229749e-22+0.j,2.09925992243113e-23+0.j,1.6316968650859762e-24+0.j,1.2445648627537374e-25+0.j,9.321771614673023e-27+0.j,6.860557332161132e-28+0.j,4.9643078925207094e-29+0.j,3.533766104668199e-30+0.j,2.475840997183739e-31+0.j,1.7081488726707503e-32+0.j,1.1610373704876131e-33+0.j,7.778074793953048e-35+0.j,5.1378426922825636e-36+0.j,3.3476487190978165e-37+0.j,2.152325840672932e-38+0.j,1.3659526808286459e-39+0.j,8.5598390289327e-41+0.j,5.298264164258017e-42+0.j,3.2401782403190993e-43+0.j,1.958369387890325e-44+0.j,1.1701140985848346e-45+0.j,6.913244133451761e-47+0.j,4.03982838601113e-48+0.j,2.3354680264937625e-49+0.j,1.3360208808021353e-50+0.j,7.564411467220973e-52+0.j,4.239845983099377e-53+0.j,2.3530162754696466e-54+0.j,1.2932521164991405e-55+0.j,7.040527538677572e-57+0.j,3.797241863099502e-58+0.j,2.029302796819864e-59+0.j,1.0747631782340902e-60+0.j,5.642028681923345e-62+0.j,2.9361702322414563e-63+0.j,1.5150088299118592e-64+0.j,7.751744992117749e-66+0.j,3.933638975219405e-67+0.j,1.9799699186064965e-68+0.j,9.886629422342668e-70+0.j,4.897993533860664e-71+0.j,2.4078058631088696e-72+0.j,1.1746525840091342e-73+0.j,5.687638372049972e-75+0.j,2.7336156850796307e-76+0.j,1.304286054675651e-77+0.j,6.17851021973307e-79+0.j,2.9061266262271755e-80+0.j,1.3574011844786214e-81+0.j,6.296609094062205e-83+0.j,2.901020588056734e-84+0.j,1.32763935530281e-85+0.j,6.035778032942302e-87+0.j,2.726137997166314e-88+0.j,1.223377456063624e-89+0.j,5.455152125663243e-91+0.j,2.417251348101737e-92+0.j,1.0644842503452067e-93+0.j,4.6589950873502384e-95+0.j,2.02681049685485e-96+0.j,8.764627039441059e-98+0.j,3.76776594111163e-99+0.j,1.610254898090862e-100+0.j,6.8421870252970415e-102+0.j,2.890770029915925e-103+0.j,1.2144467547996302e-104+0.j,5.073610956024393e-106+0.j,2.1079310683087118e-107+0.j,8.710085731628094e-109+0.j,3.579652706243019e-110+0.j,1.4633119042398744e-111+0.j,5.950247650474382e-113+0.j,2.406907296725982e-114+0.j,9.685754007110831e-116+0.j,3.877754723860479e-117+0.j,1.5446236381827113e-118+0.j
-0.36639583625043903+0.j,0.7792505884222011+0.j,0.477465615585169+0.j,0.16853866047778251+0.j,0.04514671662755272+0.j,0.010084330024078193+0.j,0.0019685842353383094+0.j,0.0003453635024975505+0.j,0.0000554661094736021+0.j,8.261982998294604e-6+0.j,1.1525837515949045e-6+0.j,1.5172543298315053e-7+0.j,1.896008333433182e-8+0.j,2.2601303376679264e-9+0.j,2.580437451178773e-10+0.j,2.831387316469708e-11+0.j,2.9944365234362703e-12+0.j,3.060079751307859e-13+0.j,3.028342371001668e-14+0.j,2.9078391977902906e-15+0.j,2.713767918250875e-16+0.j,2.4653351904062062e-17+0.j,2.1831154653275315e-18+0.j,1.886746921416132e-19+0.j,1.593220149138033e-20+0.j,1.3158576914595343e-21+0.j,1.0639497821311464e-22+0.j,8.42921943969735e-24+0.j,6.548673002768767e-25+0.j,4.9927370097969435e-26+0.j,3.7380068308979614e-27+0.j,2.7500041853432715e-28+0.j,1.9891874123817644e-29+0.j,1.4154924180634915e-30+0.j,9.914118194737482e-32+0.j,6.83796265881117e-33+0.j,4.646481924178702e-34+0.j,3.111959873967092e-35+0.j,2.0550988923450956e-36+0.j,1.3387133391431919e-37+0.j,8.605117851176552e-39+0.j,5.459972520476148e-40+0.j,3.4208257331533275e-41+0.j,2.1169653030135396e-42+0.j,1.2943977469617931e-43+0.j,7.821964548410625e-45+0.j,4.672779134577532e-46+0.j,2.760310581756698e-47+0.j,1.6127646245088893e-48+0.j,9.322165927156502e-50+0.j,5.3320427468348246e-51+0.j,3.0185298899986288e-52+0.j,1.6916585852253937e-53+0.j,9.387113607674855e-55+0.j,5.158660284600267e-56+0.j,2.8080671448557234e-57+0.j,1.5143315217016662e-58+0.j,8.091922846503916e-60+0.j,4.285204026198563e-61+0.j,2.2493106735883057e-62+0.j,1.1704485232680181e-63+0.j,6.038716082510489e-65+0.j,3.0895031576128974e-66+0.j,1.5676340075793848e-67+0.j,7.889891186397844e-69+0.j,3.939345709243932e-70+0.j,1.95145519762898e-71+0.j,9.59240381208723e-73+0.j,4.679312539989768e-74+0.j,2.265542415648572e-75+0.j,1.0887952592917301e-76+0.j,5.1945873176691595e-78+0.j,2.460550388102175e-79+0.j,1.157268528137881e-80+0.j,5.405050256566675e-82+0.j,2.5070956568605514e-83+0.j,1.1550169802624557e-84+0.j,5.285569151786018e-86+0.j,2.402811242691434e-87+0.j,1.0851996121922152e-88+0.j,4.869656033980959e-90+0.j,2.1713073138043708e-91+0.j,9.620849737947838e-93+0.j,4.236513615517379e-94+0.j,1.85412879567377e-95+0.j,8.065653974566456e-97+0.j,3.4877004246254616e-98+0.j,1.499233997997338e-99+0.j,6.407083303251949e-101+0.j,2.7223337419593567e-102+0.j,1.1501145145701205e-103+0.j,4.831561962945535e-105+0.j,2.01840436121856e-106+0.j,8.385515154126492e-108+0.j,3.46480248010508e-109+0.j,1.423901741399602e-110+0.j,5.820488873350741e-112+0.j,2.3666899894305292e-113+0.j,9.57303846391539e-115+0.j,3.852195385392364e-116+0.j
0.10268227219542422+0.j,-0.477465615585169+0.j,0.6454410593478559+0.j,0.5375406783736913+0.j,0.22569731192454245+0.j,0.06855709765022036+0.j,0.01691487709460517+0.j,0.0035860959029220016+0.j,0.0006751826521747363+0.j,0.00011534596929768469+0.j,0.000018151344522941635+0.j,2.6605275105398414e-6+0.j,3.663363367840086e-7+0.j,4.7705516916024544e-8+0.j,5.90742615782017e-9+0.j,6.987469496013586e-10+0.j,7.924453734505643e-11+0.j,8.644449059524555e-12+0.j,9.09537009197508e-13+0.j,9.252485992981916e-14+0.j,9.119341707808461e-15+0.j,8.724522186482471e-16+0.j,8.115410093999106e-17+0.j,7.350428738947159e-18+0.j,6.491233133125294e-19+0.j,5.596007002879438e-20+0.j,4.7145752318533564e-21+0.j,3.8855782667896525e-22+0.j,3.135572490798423e-23+0.j,2.479668263136342e-24+0.j,1.923202981366688e-25+0.j,1.4639478863280702e-26+0.j,1.09442698515022e-27+0.j,8.04044835325336e-29+0.j,5.808440479236844e-30+0.j,4.128209835615143e-31+0.j,2.888080114141382e-32+0.j,1.9898061890812807e-33+0.j,1.3507124550774045e-34+0.j,9.037553604387687e-36+0.j,5.962792252433838e-37+0.j,3.88083126606375e-38+0.j,2.4924868876525105e-39+0.j,1.58023885347752e-40+0.j,9.893171980242802e-42+0.j,6.117946596589944e-43+0.j,3.73818697254747e-44+0.j,2.25747797060204e-45+0.j,1.347750725604552e-46+0.j,7.95665228806626e-48+0.j,4.64613993719757e-49+0.j,2.6840901859008643e-50+0.j,1.5344134153909256e-51+0.j,8.68203821449391e-53+0.j,4.8632301886823736e-54+0.j,2.697354679755356e-55+0.j,1.4816455585729717e-56+0.j,8.061640500124056e-58+0.j,4.345624548040363e-59+0.j,2.32115785154594e-60+0.j,1.2287180179153627e-61+0.j,6.447089770464128e-63+0.j,3.3535565011143345e-64+0.j,1.7295860592500505e-65+0.j,8.845765712025124e-67+0.j,4.486890019669329e-68+0.j,2.2575128766912793e-69+0.j,1.1267980875871983e-70+0.j,5.580170765578408e-72+0.j,2.7421246251279955e-73+0.j,1.3372616243649465e-74+0.j,6.47268865251181e-76+0.j,3.1098567089450885e-77+0.j,1.4833039330215987e-78+0.j,7.024242010844449e-80+0.j,3.302877666104226e-81+0.j,1.5422406273788e-82+0.j,7.15187910598275e-84+0.j,3.2941030093750894e-85+0.j,1.5071021822845865e-86+0.j,6.849757791268815e-88+0.j,3.0929450440956514e-89+0.j,1.3876188098797688e-90+0.j,6.185926082134175e-92+0.j,2.740378432937289e-93+0.j,1.206483694447102e-94+0.j,5.279228744528456e-96+0.j,2.296094818898055e-97+0.j,9.926837465784641e-99+0.j,4.266428324787112e-100+0.j,1.8229738004627537e-101+0.j,7.744406110682639e-103+0.j,3.271268187303408e-104+0.j,1.3740182338752073e-105+0.j,5.739109460578293e-107+0.j,2.3839598367297693e-108+0.j,9.848768749854485e-110+0.j,4.046868811251595e-111+0.j,1.6540001527761315e-112+0.j,6.724433811432342e-114+0.j
-0.023496045877750733+0.j,0.16853866047778251+0.j,-0.5375406783736913+0.j,0.5224394917920852+0.j,0.5690538179974864+0.j,0.2756865491817201+0.j,0.09308386761646317+0.j,0.025017321017262693+0.j,0.005701572896700174+0.j,0.0011430568693446602+0.j,0.00020643852271216606+0.j,0.00003414838920068021+0.j,5.237228911745215e-6+0.j,7.516737863041275e-7+0.j,1.0170394116266097e-7+0.j,1.3049517221706178e-8+0.j,1.5955540002200259e-9+0.j,1.8666168349162327e-10+0.j,2.096636649069627e-11+0.j,2.2677794791185722e-12+0.j,2.368114477002465e-13+0.j,2.3927873312774807e-14+0.j,2.344041867560751e-15+0.j,2.2302358473495917e-16+0.j,2.064161780432148e-17+0.j,1.8610526580193034e-18+0.j,1.636631831749923e-19+0.j,1.4054814802505035e-20+0.j,1.1798888633888348e-21+0.j,9.692150591163486e-23+0.j,7.797392282448001e-24+0.j,6.148734164957106e-25+0.j,4.7561907897599965e-26+0.j,3.611405290468084e-27+0.j,2.693527225059454e-28+0.j,1.9745138349166415e-29+0.j,1.4234452498974931e-30+0.j,1.0097072727031882e-31+0.j,7.05086474735938e-33+0.j,4.849383031237834e-34+0.j,3.286403753843385e-35+0.j,2.195471944773299e-36+0.j,1.446370718858332e-37+0.j,9.400243589514619e-39+0.j,6.029216226249825e-40+0.j,3.8176097748571527e-41+0.j,2.387099493376047e-42+0.j,1.47445140542405e-43+0.j,8.999072271827463e-45+0.j,5.428663074392523e-46+0.j,3.2376582665405268e-47+0.j,1.9095107607081887e-48+0.j,1.1139647680313574e-49+0.j,6.429539175128991e-51+0.j,3.672348677705839e-52+0.j,2.0761385991812444e-53+0.j,1.1620000737671694e-54+0.j,6.439896387784864e-56+0.j,3.5347342767593077e-57+0.j,1.9218478055494016e-58+0.j,1.0352417614391574e-59+0.j,5.525844006712933e-61+0.j,2.923212354718007e-62+0.j,1.5328349639754772e-63+0.j,7.968374685646612e-65+0.j,4.107212831377509e-66+0.j,2.0993722617248405e-67+0.j,1.0642805918864468e-68+0.j,5.351863227166224e-70+0.j,2.669881279730892e-71+0.j,1.3215120746557273e-72+0.j,6.490752638471724e-74+0.j,3.1638408310584453e-75+0.j,1.5306617486675064e-76+0.j,7.35083721331464e-78+0.j,3.504563267994698e-79+0.j,1.6588829709563307e-80+0.j,7.79697759750114e-82+0.j,3.6392194530147415e-83+0.j,1.6869537809233532e-84+0.j,7.76696839589389e-86+0.j,3.5521611904991465e-87+0.j,1.613856394289872e-88+0.j,7.284597019754324e-90+0.j,3.2670137975049694e-91+0.j,1.4559171003802123e-92+0.j,6.447585800107117e-94+0.j,2.8376976957407875e-95+0.j,1.2412993458019554e-96+0.j,5.3970994630339634e-98+0.j,2.3326476536216325e-99+0.j,1.002243584436046e-100+0.j,4.281172499144508e-102+0.j,1.8182209763446321e-103+0.j,7.67809755051971e-105+0.j,3.2241222520494436e-106+0.j,1.346317710379578e-107+0.j,5.590986815203109e-109+0.j,2.3091934538974805e-110+0.j,9.486120456722188e-112+0.j
0.004656126000654634+0.j,-0.04514671662755272+0.j,0.22569731192454245+0.j,-0.5690538179974864+0.j,0.4096721652582671+0.j,0.5815897086513508+0.j,0.31919959554740285+0.j,0.11818079082757565+0.j,0.03424997470181527+0.j,0.00832584392040076+0.j,0.0017664224294981824+0.j,0.00033557249890134154+0.j,0.000058108902476727884+0.j,9.292592229512238e-6+0.j,1.3860985871703834e-6+0.j,1.9436285979205405e-7+0.j,2.5782849307218534e-8+0.j,3.2523287698619987e-9+0.j,3.9181439792166344e-10+0.j,4.524573875736424e-11+0.j,5.023981009535385e-12+0.j,5.378614925855181e-13+0.j,5.5651326786627157e-14+0.j,5.576619167136804e-15+0.j,5.422035088414886e-16+0.j,5.123524647071314e-17+0.j,4.7123393714575506e-18+0.j,4.224242313228288e-19+0.j,3.6951730403477294e-20+0.j,3.1577414092205353e-21+0.j,2.638852945917053e-22+0.j,2.1585174206801436e-23+0.j,1.7296994791069855e-24+0.j,1.3589552069479663e-25+0.j,1.0475588610865063e-26+0.j,7.928432757794162e-28+0.j,5.895333607672107e-29+0.j,4.309230713021254e-30+0.j,3.098154383013117e-31+0.j,2.1920219656397314e-32+0.j,1.5269970156740173e-33+0.j,1.0478118895663248e-34+0.j,7.085479989589974e-36+0.j,4.723615415120794e-37+0.j,3.1057602138100155e-38+0.j,2.0146953814247608e-39+0.j,1.2898840337021856e-40+0.j,8.153346144168695e-42+0.j,5.089816360577622e-43+0.j,3.138917510863467e-44+0.j,1.912906286645956e-45+0.j,1.1522912312674724e-46+0.j,6.862763923915e-48+0.j,4.04215177796572e-49+0.j,2.3550861791647996e-50+0.j,1.3576291269926103e-51+0.j,7.745172392532165e-53+0.j,4.3736923767835894e-54+0.j,2.445234831307657e-55+0.j,1.353732002053987e-56+0.j,7.42276953517438e-58+0.j,4.031797951685579e-59+0.j,2.1697341373098684e-60+0.j,1.1570763746745818e-61+0.j,6.115549217447299e-63+0.j,3.2040154131692655e-64+0.j,1.6641974892098435e-65+0.j,8.570960819239924e-67+0.j,4.377535702832056e-68+0.j,2.2175049330139717e-69+0.j,1.1142726787314586e-70+0.j,5.554766845498089e-72+0.j,2.7475234550351958e-73+0.j,1.3485601387616336e-74+0.j,6.569058231035271e-76+0.j,3.1760610172741304e-77+0.j,1.5243163645621848e-78+0.j,7.262868509421022e-80+0.j,3.435840372162287e-81+0.j,1.6139615262987228e-82+0.j,7.528895139158081e-84+0.j,3.4880965894464724e-85+0.j,1.6051112620847097e-86+0.j,7.337030122117808e-88+0.j,3.331747602544679e-89+0.j,1.5031338094408317e-90+0.j,6.738032928594627e-92+0.j,3.0013304743756035e-93+0.j,1.3285383615808844e-94+0.j,5.844502067950044e-96+0.j,2.5554465361882345e-97+0.j,1.110615910262913e-98+0.j,4.798107532360496e-100+0.j,2.0607035190515866e-101+0.j,8.798937796550013e-103+0.j,3.735452763348629e-104+0.j,1.5768229283084215e-105+0.j,6.618766387451455e-107+0.j,2.762821238662623e-108+0.j,1.1469294082307181e-109+0.j
-0.0008252768460161609+0.j,0.010084330024078193+0.j,-0.06855709765022036+0.j,0.2756865491817201+0.j,-0.5815897086513508+0.j,0.3065880733836567+0.j,0.5805229500488565+0.j,0.35673505501777336+0.j,0.14341753992266495+0.j,0.04447544558466888+0.j,0.01146143116668333+0.j,0.0025605491930496853+0.j,0.0005095671450793634+0.j,0.00009205072075941561+0.j,0.000015303801344771615+0.j,2.3663432573473977e-6+0.j,3.431169623828449e-7+0.j,4.696476481946151e-8+0.j,6.101412673630881e-9+0.j,7.557672731857645e-10+0.j,8.960100006600527e-11+0.j,1.0200763743386265e-11+0.j,1.1183638441802988e-12+0.j,1.183703685592276e-13+0.j,1.2121657380103981e-14+0.j,1.203322692417564e-15+0.j,1.1599909744303766e-16+0.j,1.0875614398847114e-17+0.j,9.93088658243025e-19+0.j,8.843185620860778e-20+0.j,7.688082741587762e-21+0.j,6.532432120959463e-22+0.j,5.430007009774291e-23+0.j,4.419591566167392e-24+0.j,3.5251541241053305e-25+0.j,2.757527448963723e-26+0.j,2.116972545420362e-27+0.j,1.596066211506437e-28+0.j,1.1824815889789218e-29+0.j,8.613821721667258e-31+0.j,6.172909068247332e-32+0.j,4.3540820247286706e-33+0.j,3.0242886838753788e-34+0.j,2.0694982251598871e-35+0.j,1.3957459631586598e-36+0.j,9.281571095557923e-38+0.j,6.088011054792325e-39+0.j,3.940258131215508e-40+0.j,2.517200441969692e-41+0.j,1.5878009661040722e-42+0.j,9.892223340573053e-44+0.j,6.088908924360383e-45+0.j,3.703863630688197e-46+0.j,2.227189526731159e-47+0.j,1.3242123442233653e-48+0.j,7.786873855498868e-50+0.j,4.5297681250192175e-51+0.j,2.6073190117213737e-52+0.j,1.485291880705953e-53+0.j,8.375663211279566e-55+0.j,4.676308698331809e-56+0.j,2.5855157620147734e-57+0.j,1.4158968095436812e-58+0.j,7.681283513903103e-60+0.j,4.128842757529296e-61+0.j,2.199313658655598e-62+0.j,1.1611268947774527e-63+0.j,6.076771433155704e-65+0.j,3.153055192573929e-66+0.j,1.622251913474657e-67+0.j,8.277393743815692e-69+0.j,4.189055616525844e-70+0.j,2.1030159538271668e-71+0.j,1.0474369774863477e-72+0.j,5.17637108730978e-74+0.j,2.5385558913258395e-75+0.j,1.2355547620670468e-76+0.j,5.968976267015587e-78+0.j,2.8625133459040463e-79+0.j,1.3628588640211957e-80+0.j,6.44250148601222e-82+0.j,3.0241393485603256e-83+0.j,1.4097264716835183e-84+0.j,6.526715929679294e-86+0.j,3.0013820883196977e-87+0.j,1.3710504930100407e-88+0.j,6.2219863647229465e-90+0.j,2.8053366569540336e-91+0.j,1.2567740101880912e-92+0.j,5.594750377745028e-94+0.j,2.4750828158899196e-95+0.j,1.0882222356949555e-96+0.j,4.7555070873976087e-98+0.j,2.0656617506918387e-99+0.j,8.919401830872837e-101+0.j,3.828747148930852e-102+0.j,1.6339985469133498e-103+0.j,6.933453105194262e-105+0.j,2.9253558187436775e-106+0.j,1.2273449619708119e-107+0.j
0.0001335315757714347+0.j,-0.0019685842353383094+0.j,0.01691487709460517+0.j,-0.09308386761646317+0.j,0.31919959554740285+0.j,-0.5805229500488565+0.j,0.21265820649631165+0.j,0.5693159492286126+0.j,0.38871689243537216+0.j,0.16845367335291103+0.j,0.05556306904250842+0.j,0.015104548773071252+0.j,0.0035387143315115882+0.j,0.0007351685230550637+0.j,0.00013813361044745382+0.j,0.00002381455510524076+0.j,3.8087052924177264e-6+0.j,5.699529089743427e-7+0.j,8.035813708697128e-8+0.j,1.0735258650592151e-8+0.j,1.3653383105334482e-9+0.j,1.6597761627864843e-10+0.j,1.9352021770511667e-11+0.j,2.170480828843303e-12+0.j,2.347794267790947e-13+0.j,2.4548529305016925e-14+0.j,2.486147030739311e-15+0.j,2.4431154734615836e-16+0.j,2.333332839557387e-17+0.j,2.168981384559382e-18+0.j,1.9649569346985665e-19+0.j,1.7369548726221925e-20+0.j,1.4998147088032843e-21+0.j,1.2662985281400453e-22+0.j,1.0463694529449502e-23+0.j,8.46943869388648e-25+0.j,6.72028212876011e-26+0.j,5.231205391595242e-27+0.j,3.9975457407488303e-28+0.j,3.000810998783086e-29+0.j,2.214091304845506e-30+0.j,1.6065932615093563e-31+0.j,1.147088458144483e-32+0.j,8.062726612496028e-34+0.j,5.581644215429846e-35+0.j,3.807389960386896e-36+0.j,2.5601001315744846e-37+0.j,1.6975427552402426e-38+0.j,1.1104004130121593e-39+0.j,7.167808477824912e-41+0.j,4.567580745023012e-42+0.j,2.874201935475092e-43+0.j,1.786533320558394e-44+0.j,1.0972188601737076e-45+0.j,6.660142538516147e-47+0.j,3.99665264284175e-48+0.j,2.3715999953519228e-49+0.j,1.3919496045406836e-50+0.j,8.082451901522592e-52+0.j,4.644047991098094e-53+0.j,2.641050897759168e-54+0.j,1.4868674649857353e-55+0.j,8.288360832513432e-57+0.j,4.57560155658421e-58+0.j,2.50201613375627e-59+0.j,1.355409983349461e-60+0.j,7.27551091817543e-62+0.j,3.8702546277201844e-63+0.j,2.0406443918937643e-64+0.j,1.0666281999255668e-65+0.j,5.5276521606350844e-67+0.j,2.8406133823252214e-68+0.j,1.447728707485514e-69+0.j,7.31852945419519e-71+0.j,3.6701022940468653e-72+0.j,1.8260161106381365e-73+0.j,9.014795090093545e-75+0.j,4.416549226673303e-76+0.j,2.147513390869069e-77+0.j,1.0364836455417357e-78+0.j,4.966032843612599e-80+0.j,2.3622330734093045e-81+0.j,1.1156966269833404e-82+0.j,5.232661990682038e-84+0.j,2.4372171859357854e-85+0.j,1.1274607889050992e-86+0.j,5.180646083217785e-88+0.j,2.364722725786579e-89+0.j,1.0723286572131427e-90+0.j,4.83129537788215e-92+0.j,2.1628327664768853e-93+0.j,9.62145504336896e-95+0.j,4.253544398083313e-96+0.j,1.8689027272363274e-97+0.j,8.161692969842166e-99+0.j,3.54293500509673e-100+0.j,1.5288550146391973e-101+0.j,6.558729155843855e-103+0.j,2.7973884228039944e-104+0.j,1.186299280283462e-105+0.j
-0.000020002988834741353+0.j,0.0003453635024975505+0.j,-0.0035860959029220016+0.j,0.025017321017262693+0.j,-0.11818079082757565+0.j,0.35673505501777336+0.j,-0.5693159492286126+0.j,0.1273748530267702+0.j,0.5503946800199895+0.j,0.4155292179239573+0.j,0.19301731914638356+0.j,0.0673893364134199+0.j,0.019246398282755664+0.j,0.00471232672994165+0.j,0.001018992923725522+0.j,0.0001986394877643007+0.j,0.00003543368020399589+0.j,5.85005973936778e-6+0.j,9.019203095721885e-7+0.j,1.3078261098863092e-7+0.j,1.7941371790825142e-8+0.j,2.339971927676244e-9+0.j,2.913479374773298e-10+0.j,3.47533810417227e-11+0.j,3.983779669363691e-12+0.j,4.4001404946709634e-13+0.j,4.6938685430353635e-14+0.j,4.846098044396352e-15+0.j,4.851277693007192e-16+0.j,4.7167766703666825e-17+0.j,4.4607830627858755e-18+0.j,4.1090694894230807e-19+0.j,3.691298553178093e-20+0.j,3.237489465416955e-21+0.j,2.775111449526711e-22+0.j,2.3270660333424606e-23+0.j,1.9106211976851746e-24+0.j,1.5372023199796043e-25+0.j,1.2128456598540721e-26+0.j,9.390804450937103e-28+0.j,7.140143294495168e-29+0.j,5.334374054593879e-30+0.j,3.918150365194737e-31+0.j,2.8309564812153774e-32+0.j,2.01307125390588e-33+0.j,1.4095016487066214e-34+0.j,9.721816948876987e-36+0.j,6.608286650370688e-37+0.j,4.428576619693772e-38+0.j,2.927105993557927e-39+0.j,1.9088351737161562e-40+0.j,1.228578695825953e-41+0.j,7.806991783252917e-43+0.j,4.899429687785311e-44+0.j,3.037504950829501e-45+0.j,1.8608906433080343e-46+0.j,1.1268714248473647e-47+0.j,6.746673324246809e-49+0.j,3.994607851662856e-50+0.j,2.3395408319416888e-51+0.j,1.3556817458937466e-52+0.j,7.774100841655258e-54+0.j,4.4126432410127774e-55+0.j,2.4796540127453115e-56+0.j,1.3797838523819883e-57+0.j,7.603957160578853e-59+0.j,4.151020347907438e-60+0.j,2.2450799647842284e-61+0.j,1.2032143651177668e-62+0.j,6.39084685099125e-64+0.j,3.3646941224552994e-65+0.j,1.7561832814602757e-66+0.j,9.088543392886952e-68+0.j,4.66423042853193e-69+0.j,2.3740293508567266e-70+0.j,1.198587602838218e-71+0.j,6.00325160615482e-73+0.j,2.983253310468399e-74+0.j,1.4710677257207228e-75+0.j,7.198876633990895e-77+0.j,3.4965151500727717e-78+0.j,1.6857469701616295e-79+0.j,8.068298584042309e-81+0.j,3.8339738206230404e-82+0.j,1.808996341517282e-83+0.j,8.47598455032918e-85+0.j,3.944100333714558e-86+0.j,1.8228519005197443e-87+0.j,8.368347204176127e-89+0.j,3.816375436508961e-90+0.j,1.729110819928537e-91+0.j,7.78379152982833e-93+0.j,3.481701871327344e-94+0.j,1.5475991930271057e-95+0.j,6.836370703627475e-97+0.j,3.001413036827589e-98+0.j,1.3097579558695409e-99+0.j,5.6813658886159154e-101+0.j,2.4498612601582806e-102+0.j,1.0502365182458331e-103+0.j
2.8029144180107805e-6+0.j,-0.0000554661094736021+0.j,0.0006751826521747363+0.j,-0.005701572896700174+0.j,0.03424997470181527+0.j,-0.14341753992266495+0.j,0.38871689243537216+0.j,-0.5503946800199895+0.j,0.050250919350165325+0.j,0.5255557754411887+0.j,0.4375292794969416+0.j,0.21688995294386365+0.j,0.0798378468257648+0.j,0.023874126354284472+0.j,0.00609103615227758+0.j,0.0013674792110528054+0.j,0.000275953520961417+0.j,0.00005083328284534396+0.j,8.648708223725631e-6+0.j,1.3716266618260047e-6+0.j,2.042714337514761e-7+0.j,2.8740456534985607e-8+0.j,3.839579386271488e-9+0.j,4.891346530815733e-10+0.j,5.963639544769357e-11+0.j,6.980737175341551e-12+0.j,7.86669335650421e-13+0.j,8.555281295171658e-14+0.j,8.99824085027915e-15+0.j,9.170463816352685e-16+0.j,9.071492121341937e-17+0.j,8.723481994169117e-18+0.j,8.166414738926924e-19+0.j,7.451697552206885e-20+0.j,6.635369325621477e-21+0.j,5.771954085797871e-22+0.j,4.909679979758761e-23+0.j,4.087406237395304e-24+0.j,3.333259811107856e-25+0.j,2.664731864783072e-26+0.j,2.08984260145791e-27+0.j,1.6089439068983296e-28+0.j,1.2167683449238848e-29+0.j,9.044189208172745e-31+0.j,6.610973330693058e-32+0.j,4.7546670800140204e-33+0.j,3.3662435448627325e-34+0.j,2.3471529628702751e-35+0.j,1.612487503481792e-36+0.j,1.091915194730536e-37+0.j,7.291017472939337e-39+0.j,4.802357133869507e-40+0.j,3.121333841907519e-41+0.j,2.0025821827610898e-42+0.j,1.2686528749610195e-43+0.j,7.938329482700483e-45+0.j,4.90766359818441e-46+0.j,2.998469834587798e-47+0.j,1.8109999520679628e-48+0.j,1.0815354295726175e-49+0.j,6.388099978599376e-51+0.j,3.732605135218604e-52+0.j,2.1580348743090246e-53+0.j,1.2348203286047323e-54+0.j,6.994186478701735e-56+0.j,3.9223340728127755e-57+0.j,2.178253805379536e-58+0.j,1.198142449817796e-59+0.j,6.528616622499084e-61+0.j,3.524686937305594e-62+0.j,1.8857232223512353e-63+0.j,9.99913099330163e-65+0.j,5.255814542909093e-66+0.j,2.7388964485857384e-67+0.j,1.4152437007528078e-68+0.j,7.252155497522229e-70+0.j,3.685883058229871e-71+0.j,1.8582795540284292e-72+0.j,9.294592172091995e-74+0.j,4.61267123654076e-75+0.j,2.2715851916216612e-76+0.j,1.1102221586719136e-77+0.j,5.385717955736549e-79+0.j,2.5934465404404757e-80+0.j,1.2398146566459052e-81+0.j,5.884729695572441e-83+0.j,2.7735107191541074e-84+0.j,1.298102147577715e-85+0.j,6.033989674266548e-87+0.j,2.785844241552186e-88+0.j,1.2776283228147133e-89+0.j,5.820838051561324e-91+0.j,2.6347334066558266e-92+0.j,1.1849334984266228e-93+0.j,5.2953233141902174e-95+0.j,2.3516159532269872e-96+0.j,1.0378846793974318e-97+0.j,4.552743338144774e-99+0.j,1.985045198304411e-100+0.j,8.603434481870884e-102+0.j
