0.4214989554412731+0.j,0.5540548792126673+0.j,0.5149843923349414+0.j,0.390831645179007+0.j,0.256871549937107+0.j,0.1510035944125705+0.j,0.08103412388763356+0.j,0.04026013271041704+0.j,0.018710547237361295+0.j,0.008198256765742234+0.j,0.003407829022233402+0.j,0.0013506341789391643+0.j,0.0005125112392206909+0.j,0.0001868478043092986+0.j,0.00006564176680920496+0.j,0.000022278754793364003+0.j,7.3212831471451565e-6+0.j,2.334097662651537e-6+0.j,7.231677532011124e-7+0.j,2.180813529838915e-7+0.j,6.410026369792015e-8+0.j,1.8386812605868093e-8+0.j,5.152896157672295e-9+0.j,1.4123546158446668e-9+0.j,3.7896090937058067e-10+0.j,9.962783449739484e-11+0.j,2.568326883772232e-11+0.j,6.497176977804525e-12+0.j,1.6139941719626298e-12+0.j,3.939664547517426e-13+0.j,9.454855548186816e-14+0.j,2.2321857546716283e-14+0.j,5.1869447755871055e-15+0.j,1.1868912696108561e-15+0.j,2.675640480531111e-16+0.j,5.944974783244681e-17+0.j,1.3024319684670064e-17+0.j,2.8145597104616644e-18+0.j,6.00170920808229e-19+0.j,1.2632779825186844e-19+0.j,2.6255797390763095e-20+0.j,5.390009927895892e-21+0.j,1.0932543171693691e-21+0.j,2.1915089787079246e-22+0.j,4.3428336791308663e-23+0.j,8.509875793891183e-24+0.j,1.649303522903126e-24+0.j,3.1623354660494336e-25+0.j,5.999894323011785e-26+0.j,1.1266832613566733e-26+0.j,2.0944650664506124e-27+0.j,3.85517692821909e-28+0.j,7.027468757142841e-29+0.j,1.268870410027308e-29+0.j,2.2697429246303343e-30+0.j,4.023014587326561e-31+0.j,7.066654767164958e-32+0.j,1.2303614865937655e-32+0.j,2.123611225988006e-33+0.j,3.6341704081719833e-34+0.j,6.167170335031927e-35+0.j,1.0379520888407373e-35+0.j,1.7327573255534265e-36+0.j,2.8696157674044666e-37+0.j,4.715090621433223e-38+0.j,7.687579974842204e-39+0.j,1.243867040333145e-39+0.j,1.9975278354180303e-40+0.j,3.184158403673169e-41+0.j,5.038791642594277e-42+0.j,7.916508117909625e-43+0.j,1.234982399333808e-43+0.j,1.9131578366660587e-44+0.j,2.9433753746725256e-45+0.j,4.497654318721059e-46+0.j,6.826714218899823e-47+0.j,1.0293455886977353e-47+0.j,1.5419565146939318e-48+0.j,2.294991629782031e-49+0.j,3.3940938075445813e-50+0.j,4.988099741272942e-51+0.j,7.285324498764107e-52+0.j,1.057543537160873e-52+0.j,1.5258628184052877e-53+0.j,2.1884273235204832e-54+0.j,3.120174956469325e-55+0.j,4.422684936909089e-56+0.j,6.232792331379197e-57+0.j,8.733686567753317e-58+0.j,1.21691117641444e-58+0.j,1.6861410675313236e-59+0.j,2.3234294567449012e-60+0.j,3.184137829885425e-61+0.j,4.340169246711788e-62+0.j,5.884357087005412e-63+0.j,7.935850871693537e-64+0.j,1.064667906072477e-64+0.j,1.420968912304557e-65+0.j,1.8868084817824753e-66+0.j,2.4926798537343938e-67+0.j
-0.5540548792126673+0.j,-0.3067989566092682+0.j,0.10661165782576877+0.j,0.3782360327548889+0.j,0.4440089884046994+0.j,0.3758899918669234+0.j,0.26336345673476214+0.j,0.16147472019167955+0.j,0.08927808110679826+0.j,0.04535514012540168+0.j,0.021445617422059984+0.j,0.009527099204871256+0.j,0.004005044701578375+0.j,0.0016022765505992415+0.j,0.0006128352209074415+0.j,0.00022494433707910088+0.j,0.0000794912879698364+0.j,0.000027118282797390266+0.j,8.952143132148076e-6+0.j,2.865550061422585e-6+0.j,8.910304992388537e-7+0.j,2.695750851156685e-7+0.j,7.946838083072016e-8+0.j,2.2855900108483656e-8+0.j,6.420957116881013e-9+0.j,1.7638450578765093e-9+0.j,4.742439503052356e-10+0.j,1.2491372520111463e-10+0.j,3.2258254727169404e-11+0.j,8.17376084760393e-12+0.j,2.0335602987178994e-12+0.j,4.970822871733396e-13+0.j,1.1945332346679639e-13+0.j,2.8236576114505615e-14+0.j,6.568996446250887e-15+0.j,1.5047843372632748e-15+0.j,3.395781886485978e-16+0.j,7.55241417321315e-17+0.j,1.6561194444137223e-17+0.j,3.58200995606687e-18+0.j,7.644542453309661e-19+0.j,1.6103403489893223e-19+0.j,3.3494188164204116e-20+0.j,6.880876979454009e-21+0.j,1.3965966191481576e-21+0.j,2.8014001891070404e-22+0.j,5.554879778099653e-23+0.j,1.0891370411948425e-23+0.j,2.112062450814907e-24+0.j,4.0518249809636576e-25+0.j,7.691539042424409e-26+0.j,1.4450714389328288e-26+0.j,2.6876324579333516e-27+0.j,4.949283119169491e-28+0.j,9.025900415887869e-29+0.j,1.6304044023552595e-29+0.j,2.9176581943608054e-30+0.j,5.1734779377093755e-31+0.j,9.091007994313861e-32+0.j,1.5834060378607926e-32+0.j,2.7339496439712045e-33+0.j,4.680276562792859e-34+0.j,7.945074230013151e-35+0.j,1.3376127647804565e-35+0.j,2.2337133627057256e-36+0.j,3.700375353598798e-37+0.j,6.081914795387453e-38+0.j,9.918918097890607e-39+0.j,1.6053483042093384e-39+0.j,2.5787263590063863e-40+0.j,4.111694082752433e-41+0.j,6.508231482632914e-42+0.j,1.0227691048328837e-42+0.j,1.595912486797463e-43+0.j,2.4728661562142475e-44+0.j,3.8053466294709656e-45+0.j,5.816085344289804e-46+0.j,8.829782710497205e-47+0.j,1.331651754773276e-47+0.j,1.995218258761311e-48+0.j,2.970201869783354e-49+0.j,4.393525126852394e-50+0.j,6.458129200681758e-51+0.j,9.434107475099158e-52+0.j,1.3697097813664498e-52+0.j,1.9766160072444965e-53+0.j,2.8353956019156916e-54+0.j,4.0432766416561474e-55+0.j,5.732074304984774e-56+0.j,8.079382042455662e-57+0.j,1.1322992038702307e-57+0.j,1.5779348862788255e-58+0.j,2.1867001697112073e-59+0.j,3.0136203619791263e-60+0.j,4.130601100615084e-61+0.j,5.631046113230215e-62+0.j,7.635564916607474e-63+0.j,1.029897830292618e-63+0.j,1.3818856038521965e-64+0.j,1.8445847840488594e-65+0.j
0.5149843923349414+0.j,-0.10661165782576877+0.j,-0.40589264187604895+0.j,-0.22099174545644834+0.j,0.12220788017376272+0.j,0.35265663014416665+0.j,0.40626880268739324+0.j,0.3426199622863812+0.j,0.23996701378159585+0.j,0.1472305942636036+0.j,0.0814838473322073+0.j,0.04143915763871293+0.j,0.019613912254658365+0.j,0.008721612303374277+0.j,0.0036696055848695042+0.j,0.001469236516139222+0.j,0.0005623528922817159+0.j,0.00020654896499447384+0.j,0.0000730339867519742+0.j,0.000024928879201471615+0.j,8.233467561774453e-6+0.j,2.6367034479353963e-6+0.j,8.202149296740961e-7+0.j,2.482462286162908e-7+0.j,7.32069923031119e-8+0.j,2.1062048232736896e-8+0.j,5.918832278786243e-9+0.j,1.6263783985896955e-9+0.j,4.374008748135194e-10+0.j,1.1523840557791492e-10+0.j,2.976668064176751e-11+0.j,7.544105545164049e-12+0.j,1.877299358132975e-12+0.j,4.589762863659037e-13+0.j,1.1031661766096628e-13+0.j,2.6081412785325782e-14+0.j,6.068627223035367e-15+0.j,1.390382637465201e-15+0.j,3.1380875885958534e-16+0.j,6.980283842198812e-17+0.j,1.530868856489448e-17+0.j,3.311535465945175e-18+0.j,7.0681838791880445e-19+0.j,1.4891050571900789e-19+0.j,3.0976061511997226e-20+0.j,6.3642541488990584e-21+0.j,1.2918726903729878e-21+0.j,2.5915944837309532e-22+0.j,5.1393474833308107e-23+0.j,1.0077565670447142e-23+0.j,1.9544209702643563e-24+0.j,3.749719945393446e-25+0.j,7.118636694176772e-26+0.j,1.337540759647946e-26+0.j,2.4878287694825993e-27+0.j,4.581678850479043e-28+0.j,8.356097905819648e-29+0.j,1.509516663331677e-29+0.j,2.7015037908737982e-30+0.j,4.790506371729928e-31+0.j,8.418556172745279e-32+0.j,1.4663706828262965e-32+0.j,2.5320196196759722e-33+0.j,4.3348330676682265e-34+0.j,7.359060673085076e-35+0.j,1.2390181948764462e-35+0.j,2.0691734611877932e-36+0.j,3.427968064518392e-37+0.j,5.634459089634723e-38+0.j,9.189598135261536e-39+0.j,1.4873776051202425e-39+0.j,2.3893316060771533e-40+0.j,3.809874276720499e-41+0.j,6.030745761746269e-42+0.j,9.477708059779401e-43+0.j,1.4789450348835523e-43+0.j,2.2917137012309607e-44+0.j,3.5267147534699466e-45+0.j,5.390422816356112e-46+0.j,8.183849428979782e-47+0.j,1.2342793145887895e-47+0.j,1.8493878418774215e-48+0.j,2.7532015329044414e-49+0.j,4.0726703192717167e-50+0.j,5.986688280217471e-51+0.j,8.745692274467624e-52+0.j,1.2697992854450209e-52+0.j,1.8324902824606712e-53+0.j,2.628727673167973e-54+0.j,3.748674034809115e-55+0.j,5.314568993506233e-56+0.j,7.491109392707809e-57+0.j,1.0498825105767899e-57+0.j,1.4631196334403269e-58+0.j,2.027640809651368e-59+0.j,2.794480751192125e-60+0.j,3.8303319367165524e-61+0.j,5.22182842819177e-62+0.j,7.080840943999034e-63+0.j,9.55097606822794e-64+0.j
-0.390831645179007+0.j,0.3782360327548889+0.j,0.22099174545644834+0.j,-0.23817771937884558+0.j,-0.34792521834831125+0.j,-0.10986826266919872+0.j,0.19040651391582758+0.j,0.3605649113045687+0.j,0.3773804338112023+0.j,0.30389890599633573+0.j,0.20696538638610026+0.j,0.12458070797788838+0.j,0.06799293679026744+0.j,0.03421061349530989+0.j,0.016055901074168225+0.j,0.007090455445551562+0.j,0.0029662758737265273+0.j,0.0011819136276991547+0.j,0.0004505126618531635+0.j,0.00016487915937048826+0.j,0.00005811755107647763+0.j,0.00001978266220189665+0.j,6.517749669960079e-6+0.j,2.082673424058891e-6+0.j,6.465881600822004e-7+0.j,1.9534598659148418e-7+0.j,5.7513074483712436e-8+0.j,1.6522206720647727e-8+0.j,4.636716071377391e-9+0.j,1.2724779244206842e-9+0.j,3.418253241895987e-10+0.j,8.996112276648145e-11+0.j,2.3214226635781914e-11+0.j,5.87797158300661e-12+0.j,1.461423002480372e-12+0.j,3.570092931811242e-13+0.j,8.574306523394017e-14+0.j,2.0257130037675163e-14+0.j,4.710252519030192e-15+0.j,1.0784788426211625e-15+0.j,2.432658671625503e-16+0.j,5.408066796138225e-17+0.j,1.1854212952031354e-17+0.j,2.562960156673188e-18+0.j,5.467754852550814e-19+0.j,1.1513981443757454e-19+0.j,2.3940592130336368e-20+0.j,4.9166982868333506e-21+0.j,9.976342884939263e-22+0.j,2.0005619563197873e-22+0.j,3.965824158314185e-23+0.j,7.773710576836534e-24+0.j,1.5071081888005035e-24+0.j,2.8905778799331167e-25+0.j,5.485898696274924e-26+0.j,1.0304533890979033e-26+0.j,1.9160954582717605e-27+0.j,3.5277784855898693e-28+0.j,6.432275086329627e-29+0.j,1.1616829283533034e-29+0.j,2.0784895229126962e-30+0.j,3.68485151847415e-31+0.j,6.474050055207589e-32+0.j,1.1274192677921807e-32+0.j,1.9463242918255097e-33+0.j,3.3314248302234646e-34+0.j,5.654476880136354e-35+0.j,9.518377130207137e-36+0.j,1.589278236183825e-36+0.j,2.632450009011736e-37+0.j,4.326117652422154e-38+0.j,7.054522819689859e-39+0.j,1.1416147773007966e-39+0.j,1.833597853271662e-40+0.j,2.9232747712522157e-41+0.j,4.6266140222863253e-42+0.j,7.26993750316321e-43+0.j,1.1342695014595531e-43+0.j,1.7573697702767024e-44+0.j,2.7040413275175546e-45+0.j,4.13244982136131e-46+0.j,6.273149819974201e-47+0.j,9.459892490425674e-48+0.j,1.4172512946428427e-48+0.j,2.1096204286733705e-49+0.j,3.1202854254039413e-50+0.j,4.5861864263381937e-51+0.j,6.699007181842273e-52+0.j,9.725315044813113e-53+0.j,1.4033427224753844e-53+0.j,2.0129000345696408e-54+0.j,2.8701848836841885e-55+0.j,4.068710915755558e-56+0.j,5.734459440358879e-57+0.j,8.036103993882396e-58+0.j,1.1198093636874013e-58+0.j,1.5517278991624916e-59+0.j,2.1383894675965167e-60+0.j,2.9307856649780727e-61+0.j,3.995149229186045e-62+0.j
0.256871549937107+0.j,-0.4440089884046994+0.j,0.12220788017376272+0.j,0.34792521834831125+0.j,-0.009506138656657075+0.j,-0.3167820205367404+0.j,-0.2597040307444095+0.j,0.014905205427648113+0.j,0.26188495869342154+0.j,0.3663350766649221+0.j,0.34447971023895+0.j,0.2613334077668029+0.j,0.17109220157952706+0.j,0.10009130737229031+0.j,0.053449561074940075+0.j,0.026431963133994908+0.j,0.012231345418030455+0.j,0.005338329347238164+0.j,0.0022111209138395214+0.j,0.0008735038306852537+0.j,0.00033048362700119767+0.j,0.00012016201278958607+0.j,0.0000421107068172472+0.j,0.000014260191138576721+0.j,4.6765213383898284e-6+0.j,1.4880805244912006e-6+0.j,4.602364056401979e-7+0.j,1.3856423804238835e-7+0.j,4.066619869383717e-8+0.j,1.1648412286924636e-8+0.j,3.260161850595228e-9+0.j,8.924750679221253e-10+0.j,2.391910807434129e-10+0.j,6.281453111107666e-11+0.j,1.617657403235992e-11+0.j,4.088305510102276e-12+0.j,1.0146738091023467e-12+0.j,2.474634856110748e-13+0.j,5.934088528246471e-14+0.j,1.3998935590767353e-14+0.j,3.2505646462809232e-15+0.j,7.432866187604566e-16+0.j,1.6745028877319652e-16+0.j,3.718214749515271e-17+0.j,8.141012570495305e-18+0.j,1.7582658380506088e-18+0.j,3.7472330980958136e-19+0.j,7.883274740316603e-20+0.j,1.6376253846647136e-20+0.j,3.3602343798407614e-21+0.j,6.81240342104378e-22+0.j,1.3649902635452174e-22+0.j,2.703797505710345e-23+0.j,5.295975268718584e-24+0.j,1.0260104187301917e-24+0.j,1.9664998036081315e-25+0.j,3.7296694106548285e-26+0.j,7.001240795781976e-27+0.j,1.3010623171838776e-27+0.j,2.394011268563965e-28+0.j,4.362571266704925e-29+0.j,7.87457659842186e-30+0.j,1.4081772217768119e-30+0.j,2.495210067104233e-31+0.j,4.381756176407875e-32+0.j,7.626928326899521e-33+0.j,1.3160674826136402e-33+0.j,2.2516354872800134e-34+0.j,3.8200731536249754e-35+0.j,6.427752200692907e-36+0.j,1.0727997210572671e-36+0.j,1.7762603726215669e-37+0.j,2.917948667582838e-38+0.j,4.756468443381059e-39+0.j,7.69447224350624e-40+0.j,1.2354069881421467e-40+0.j,1.9689131072698282e-41+0.j,3.115123011185599e-42+0.j,4.893296515368881e-43+0.j,7.632200737889074e-44+0.j,1.1821237875114918e-44+0.j,1.8183725515320796e-45+0.j,2.778114856000317e-46+0.j,4.2160381929312264e-47+0.j,6.35600790961531e-48+0.j,9.519790940431732e-49+0.j,1.4166744204192885e-49+0.j,2.0948261725106774e-50+0.j,3.078193887204769e-51+0.j,4.495188146576221e-52+0.j,6.524342469231237e-53+0.j,9.412280227893606e-54+0.j,1.3497509771430223e-54+0.j,1.9241719952574557e-55+0.j,2.7270655828045466e-56+0.j,3.8427139079625783e-57+0.j,5.383936796255724e-58+0.j,7.500829459784874e-59+0.j,1.0391863877004978e-59+0.j,1.431789600992468e-60+0.j
-0.1510035944125705+0.j,0.3758899918669234+0.j,-0.35265663014416665+0.j,-0.10986826266919872+0.j,0.3167820205367404+0.j,0.1767162116115473+0.j,-0.19434863042894596+0.j,-0.31604807414814745+0.j,-0.13509699976950582+0.j,0.1360031086099015+0.j,0.31557141831050844+0.j,0.3573194549179058+0.j,0.3042783222166219+0.j,0.21703856612820607+0.j,0.13606412316873556+0.j,0.07703915572232933+0.j,0.04009265792566609+0.j,0.019415315294975453+0.j,0.008828946117668362+0.j,0.003796773313107755+0.j,0.0015527307335289264+0.j,0.0006066518781258891+0.j,0.00022729891433700725+0.j,0.00008193445897629629+0.j,0.000028493390266735354+0.j,9.582241894034243e-6+0.j,3.1227927550523903e-6+0.j,9.880368811847228e-7+0.j,3.039969482193027e-7+0.j,9.108958138906311e-8+0.j,2.6616159283191254e-8+0.j,7.59309032803877e-9+0.j,2.1171931588706555e-9+0.j,5.775670860541671e-10+0.j,1.5429075372798944e-10+0.j,4.039585523934025e-11+0.j,1.0373592308730048e-11+0.j,2.614738174870529e-12+0.j,6.473258285451976e-13+0.j,1.5750070888429372e-13+0.j,3.768410378750547e-14+0.j,8.87125476777051e-15+0.j,2.0558125542434892e-15+0.j,4.692028762799529e-16+0.j,1.0551432774743966e-16+0.j,2.3389429818577924e-17+0.j,5.112800828784456e-18+0.j,1.1025375745971881e-18+0.j,2.3462744800577656e-19+0.j,4.929044813111196e-20+0.j,1.022552259125481e-20+0.j,2.0954653450477843e-21+0.j,4.243016854324443e-22+0.j,8.491599588918988e-23+0.j,1.6801203881722232e-23+0.j,3.28728963290284e-24+0.j,6.361916093935192e-25+0.j,1.218124084424267e-25+0.j,2.3080529050837572e-26+0.j,4.3285623353394774e-27+0.j,8.036641741480625e-28+0.j,1.4774894292786298e-28+0.j,2.6901439560401673e-29+0.j,4.851850745412333e-30+0.j,8.669550567220786e-31+0.j,1.5350292678578982e-31+0.j,2.693634795681855e-32+0.j,4.685234158470125e-33+0.j,8.0790559308756e-34+0.j,1.3813082376692329e-34+0.j,2.3419794279187567e-35+0.j,3.938200495557293e-36+0.j,6.568900702932151e-37+0.j,1.0869854144034244e-37+0.j,1.7846174952466516e-38+0.j,2.9074320905218298e-39+0.j,4.700759313594405e-40+0.j,7.543448460065981e-41+0.j,1.201609447022787e-41+0.j,1.9001805117549137e-42+0.j,2.9833883872355836e-43+0.j,4.651062262911009e-44+0.j,7.200534315815038e-45+0.j,1.1071057945710596e-45+0.j,1.6906972299077148e-46+0.j,2.564686492917113e-47+0.j,3.8648516127609954e-48+0.j,5.786271829038535e-49+0.j,8.607335290978425e-50+0.j,1.2722661708088224e-50+0.j,1.8687930454385974e-51+0.j,2.7280489279940688e-52+0.j,3.9580724415636993e-53+0.j,5.708054167975811e-54+0.j,8.182698655613393e-55+0.j,1.1661106876769528e-55+0.j,1.6521430524602787e-56+0.j,2.3272840626873544e-57+0.j,3.259669519830859e-58+0.j,4.539918836260509e-59+0.j
0.08103412388763356+0.j,-0.26336345673476214+0.j,0.40626880268739324+0.j,-0.19040651391582758+0.j,-0.2597040307444095+0.j,0.19434863042894596+0.j,0.28101088788622086+0.j,-0.040317406054561265+0.j,-0.29244282555638945+0.j,-0.23844366500204042+0.j,0.006231942314613543+0.j,0.23553486105108062+0.j,0.34203899713937835+0.j,0.3314146266045796+0.j,0.25851483593540797+0.j,0.17379420303627963+0.j,0.1042892086962587+0.j,0.05706702187042169+0.j,0.028890372910789726+0.j,0.013673735522156859+0.j,0.006098675119571902+0.j,0.002579341333356834+0.j,0.0010396728866536933+0.j,0.000401057209508044+0.j,0.00014857830897182335+0.j,0.000053019703279080136+0.j,0.0000182712208484837+0.j,6.094226599906618e-6+0.j,1.97126758274801e-6+0.j,6.194504814177413e-7+0.j,1.8939927874985737e-7+0.j,5.642460244706459e-8+0.j,1.639932668223414e-8+0.j,4.655314180548313e-9+0.j,1.2920865338708007e-9+0.j,3.509696607480129e-10+0.j,9.338237905484838e-11+0.j,2.435734199325546e-11+0.j,6.232901079034587e-12+0.j,1.5658427994519871e-12+0.j,3.864423952842621e-13+0.j,9.374803479867821e-14+0.j,2.236790874212796e-14+0.j,5.251748213643239e-15+0.j,1.2139844976035581e-15+0.j,2.764112525487389e-16+0.j,6.201868025469755e-17+0.j,1.3718091843680103e-17+0.j,2.992537399807927e-18+0.j,6.440527009870385e-19+0.j,1.368018731768193e-19+0.j,2.868776081734368e-20+0.j,5.94118693768863e-21+0.j,1.2154947518809235e-21+0.j,2.4573183913077704e-22+0.j,4.9104089461026703e-23+0.j,9.701431725649249e-24+0.j,1.8955051808813724e-24+0.j,3.6634430188078413e-25+0.j,7.005339350845072e-26+0.j,1.325683999972868e-26+0.j,2.4832126018269226e-27+0.j,4.605100927220886e-28+0.j,8.456694421714515e-29+0.j,1.5380837972539697e-29+0.j,2.7711230669161543e-30+0.j,4.9465656998556855e-31+0.j,8.749774595026267e-32+0.j,1.5339296430429094e-32+0.j,2.6656150455808834e-33+0.j,4.592386540847951e-34+0.j,7.844980026353777e-35+0.j,1.3289815145974161e-35+0.j,2.2329501162519387e-36+0.j,3.7215981328593307e-37+0.j,6.153552084699654e-38+0.j,1.0095366485197334e-38+0.j,1.6435022529949994e-39+0.j,2.6553462064163228e-40+0.j,4.2581775080847753e-41+0.j,6.778378522278028e-42+0.j,1.0712075645331402e-42+0.j,1.6807851255321394e-43+0.j,2.61869696253528e-44+0.j,4.051681496311234e-45+0.j,6.225922613302413e-46+0.j,9.502344094709862e-47+0.j,1.4406403699130056e-47+0.j,2.169783250345923e-48+0.j,3.2467603377250855e-49+0.j,4.827179332241368e-50+0.j,7.131506074657128e-51+0.j,1.0470034711414934e-51+0.j,1.527663144872356e-52+0.j,2.215401535147183e-53+0.j,3.193409726380291e-54+0.j,4.57578263283843e-55+0.j,6.518012000025596e-56+0.j,9.230680616047509e-57+0.j,1.2997211316279902e-57+0.j
-0.04026013271041704+0.j,0.16147472019167955+0.j,-0.3426199622863812+0.j,0.3605649113045687+0.j,-0.014905205427648113+0.j,-0.31604807414814745+0.j,0.040317406054561265+0.j,0.3010417593317763+0.j,0.10219306469776052+0.j,-0.2131331795038012+0.j,-0.28809090209832416+0.j,-0.10920848347736682+0.j,0.1384525033081166+0.j,0.3014640624422149+0.j,0.3402532966688488+0.j,0.2920809064869813+0.j,0.21093819560811553+0.j,0.13417042095861262+0.j,0.07715723305493423+0.j,0.04080363430753802+0.j,0.020082830592365743+0.j,0.009281722636580206+0.j,0.004056143427488863+0.j,0.001685310147741347+0.j,0.0006687955838171707+0.j,0.00025444486548396+0.j,0.00009310444980428687+0.j,0.00003285617462874922+0.j,0.000011209069568798402+0.j,3.704558774247681e-6+0.j,1.1882852045149732e-6+0.j,3.705416856499763e-7+0.j,1.1249320745323632e-7+0.j,3.329398698541065e-8+0.j,9.617866214402324e-9+0.j,2.714821287148372e-9+0.j,7.495292686567531e-10+0.j,2.0259100910657649e-10+0.j,5.365420109348229e-11+0.j,1.393410434019451e-11+0.j,3.5510842915039176e-12+0.j,8.886731299420887e-13+0.j,2.1852181563940723e-13+0.j,5.2829164775306855e-14+0.j,1.2563686431651694e-14+0.j,2.940683261538924e-15+0.j,6.777619544457943e-16+0.j,1.538868736816498e-16+0.j,3.443561625158886e-17+0.j,7.597525451346363e-18+0.j,1.6533360587787323e-18+0.j,3.550035465699407e-19+0.j,7.523789996461726e-20+0.j,1.57440125258868e-20+0.j,3.2539016225817498e-21+0.j,6.64404625303131e-22+0.j,1.3406738235627949e-22+0.j,2.674196406182256e-23+0.j,5.2741852621303206e-24+0.j,1.0287662688558385e-24+0.j,1.985089480418125e-25+0.j,3.790041766817954e-26+0.j,7.161482256497594e-27+0.j,1.3395149365576178e-27+0.j,2.4806475200204456e-28+0.j,4.549243705901674e-29+0.j,8.263244742184017e-30+0.j,1.4868834663362097e-30+0.j,2.650897645202353e-31+0.j,4.6835032847579016e-32+0.j,8.201251658112718e-33+0.j,1.4236003308370564e-33+0.j,2.449963220696923e-34+0.j,4.1807801858133865e-35+0.j,7.075254543540534e-36+0.j,1.1876062852400953e-36+0.j,1.977449671342854e-37+0.j,3.266600256376567e-38+0.j,5.354236064092925e-39+0.j,8.708868952330294e-40+0.j,1.4058497600380241e-40+0.j,2.2525669014964549e-41+0.j,3.582823528284435e-42+0.j,5.657544941689111e-43+0.j,8.870132940995125e-44+0.j,1.380941138433632e-44+0.j,2.135036657636908e-45+0.j,3.2783981595651934e-46+0.j,5.000163604596847e-47+0.j,7.575508608474033e-48+0.j,1.1402034083306855e-48+0.j,1.7050328431314058e-49+0.j,2.5333723013298513e-50+0.j,3.740384234914858e-51+0.j,5.488056269580112e-52+0.j,8.0027527615374925e-53+0.j,1.1598753325746818e-53+0.j,1.670960083136648e-54+0.j,2.392956042356682e-55+0.j,3.406807194509126e-56+0.j
0.018710547237361295+0.j,-0.08927808110679826+0.j,0.23996701378159585+0.j,-0.3773804338112023+0.j,0.26188495869342154+0.j,0.13509699976950582+0.j,-0.29244282555638945+0.j,-0.10219306469776052+0.j,0.25354841950323115+0.j,0.20744390883149408+0.j,-0.10440239256456173+0.j,-0.28706283205023736+0.j,-0.1980971292584825+0.j,0.036390197570624956+0.j,0.24066970284107547+0.j,0.3301689484683553+0.j,0.31503308370370425+0.j,0.2451380792423595+0.j,0.16539747706564412+0.j,0.0999441470812698+0.j,0.055182889404318924+0.j,0.028224304355611834+0.j,0.013506938244413702+0.j,0.006094292532598175+0.j,0.002608225859664612+0.j,0.0010640236885949169+0.j,0.0004154375196985928+0.j,0.00015577417412037818+0.j,0.00005625895645796944+0.j,0.00001961977110452199+0.j,6.621601983835512e-6+0.j,2.166935731959633e-6+0.j,6.888031295263898e-7+0.j,2.1300169292802336e-7+0.j,6.416749267499406e-8+0.j,1.8855520875580276e-8+0.j,5.410668403524576e-9+0.j,1.5177712284548462e-9+0.j,4.166015435188321e-10+0.j,1.1198951433251425e-10+0.j,2.95072689075841e-11+0.j,7.626105855531062e-12+0.j,1.9346498258689205e-12+0.j,4.820700919997412e-13+0.j,1.1805650929822786e-13+0.j,2.843074167713446e-14+0.j,6.736526757222744e-15+0.j,1.5712688984701435e-15+0.j,3.609406648648787e-16+0.j,8.169291817000918e-17+0.j,1.8225440045260507e-17+0.j,4.009484105604376e-18+0.j,8.701188446998805e-19+0.j,1.8633850448459822e-19+0.j,3.939192187805931e-20+0.j,8.223025749220395e-21+0.j,1.695542756167522e-21+0.j,3.4543388742621677e-22+0.j,6.955381004666658e-23+0.j,1.3844968998888184e-23+0.j,2.7251371486295778e-24+0.j,5.305368589132321e-25+0.j,1.0218206069436322e-25+0.j,1.9474331798576783e-26+0.j,3.6734344401595116e-27+0.j,6.859511198957974e-28+0.j,1.2682680604191358e-28+0.j,2.3222477170338315e-29+0.j,4.2117748155225225e-30+0.j,7.56758731824827e-31+0.j,1.3472843496024658e-31+0.j,2.3770692249420253e-32+0.j,4.156941078286936e-33+0.j,7.2064564269172e-34+0.j,1.2386530216930627e-34+0.j,2.1111524576800206e-35+0.j,3.5685481502355163e-36+0.j,5.98306385653086e-37+0.j,9.951122557476737e-38+0.j,1.64206888071889e-38+0.j,2.6886505259452004e-39+0.j,4.368700452315305e-40+0.j,7.045224247957519e-41+0.j,1.1277433524042271e-41+0.j,1.79203091487806e-42+0.j,2.827131559356114e-43+0.j,4.4284943349310146e-44+0.j,6.88840623312436e-45+0.j,1.0640838345062614e-45+0.j,1.6325560582171691e-46+0.j,2.487912868145437e-47+0.j,3.7663063161300164e-48+0.j,5.664311408240377e-49+0.j,8.463816827079388e-50+0.j,1.2566338541937708e-50+0.j,1.8539987804962698e-51+0.j,2.7183306773171137e-52+0.j,3.9611420767613135e-53+0.j,5.737149735887682e-54+0.j,8.259640642816321e-55+0.j
