0.03452774314924211+0.j,0.-0.08958591590669114j,-0.16436005814023094+0.j,0.+0.24621085978076093j,0.31941018102883934+0.j,0.-0.37062550172787717j,-0.3925827558074508+0.j,0.+0.3849938084614906j,0.3531671474356908+0.j,0.-0.3054432898053868j,-0.25061215705566353+0.j,0.+0.19605473601554269j,0.146844694704636+0.j,0.-0.10567156281244328j,-0.07327665877746323+0.j,0.+0.04908983527228929j,0.03184220465531034+0.j,0.-0.020037808164098298j,-0.01225421533999566+0.j,0.+0.007294243435218205j,0.004231913685711413+0.j,0.-0.002396065575956065j,-0.0013254364362844005+0.j,0.+0.000717078222114679j,0.0003797803217194463+0.j,0.-0.00019707611828270486j,-0.00010028104973441187+0.j,0.+0.000050073567658311734j,0.0000245528022192126+0.j,0.-0.000011829696765970534j,-5.603824567691712e-6+0.j,0.+2.6114110041003647e-6j,1.1977654637951723e-6+0.j,0.-5.409864187722334e-7j,-2.4072347816833903e-7+0.j,0.+1.0557375618832856e-7j,4.5653730310726115e-8+0.j,0.-1.9473631735174786e-8j,-8.196467107417804e-9+0.j,0.+3.405382835982238e-9j,1.3970356635917606e-9+0.j,0.-5.66092121178603e-10j,-2.2663866906272503e-10+0.j,0.+8.967498840637453e-11j,3.507652299426068e-11+0.j,0.-1.356693754693176e-11j,-5.19008482455438e-12+0.j,0.+1.9642514062234523e-12j,7.356106359174402e-13+0.j,0.-2.726600473319601e-13j,-1.0004791663608447e-13+0.j,0.+3.634917072753327e-14j,1.3078694076897544e-14+0.j,0.-4.6612027327874475e-15j,-1.6457833272703958e-15+0.j,0.+5.757883314177248e-16j,1.996367043621198e-16+0.j,0.-6.860796059048707e-17j,-2.337394721587308e-17+0.j,0.+7.895462933383803e-18j,2.6446823672416044e-18+0.j,0.-8.78577643781755e-19j,-2.895048536112254e-19+0.j,0.+9.463616227923674e-20j,3.069295334129638e-20+0.j,0.-9.877648026179587e-21j,-3.1546641092329417e-21+0.j,0.+9.999706870072136e-22j,3.1463306345891588e-22+0.j,0.-9.827687974959131e-23j,-3.0477117206090275e-23+0.j,0.+9.384610595164847e-24j,2.8696012601119068e-24+0.j,0.-8.7142832098911e-25j,-2.6283751723373646e-25+0.j,0.+7.874595790851527e-26j,2.343651431721767e-26+0.j,0.-6.929776108255368e-27j,-2.0358390849586012e-27+0.j,0.+5.942941402287354e-28j,1.7239632373859671e-28+0.j,0.-4.9700074176786036e-29j,-1.424038256166055e-29+0.j,0.+4.055591052795521e-30j,1.14811676624792e-30+0.j,0.-3.231083206879252e-31j,-9.040042294578697e-32+0.j,0.+2.5146779976664525e-32j,6.955247546386354e-33+0.j,0.-1.9128862008224897e-33j,-5.231658958095364e-34+0.j,0.+1.4229520809432343e-34j,3.849177223532329e-35+0.j,0.-1.0356141575396827e-35j,-2.7714407475942795e-36+0.j,0.+7.377604014431963e-37j,1.9536702828994498e-37+0.j,0.-5.146795934977193e-38j,-1.3489487725628486e-38+0.j,0.+3.517623920169786e-39j
0.-0.08958591590669114j,-0.19791248018510293+0.j,0.+0.2997561012426364j,0.35414039062382396+0.j,0.-0.33632209649697686j,-0.24740455605790573+0.j,0.+0.11075450859243427j,-0.039768801502569666+0.j,0.+0.17259706129565852j,0.26699621668333645+0.j,0.-0.3156564940641775j,-0.32250154875451426+0.j,0.+0.29814928960817005j,0.2552799246946125+0.j,0.-0.20526266909148294j,-0.15643046048959713+0.j,0.+0.11374134152271577j,0.07929854055619213+0.j,0.-0.05321835019399371j,-0.034489192947102086+0.j,0.+0.021640696459262202j,0.013176216849899525+0.j,0.-0.007799557396736158j,-0.004496033838154622+0.j,0.+0.0025275709082726904j,0.0013875665791578979+0.j,0.-0.0007447050828853292j,-0.00039115440220544403+0.j,0.+0.0002012595478601427j,0.00010152747518717464+0.j,0.-0.00005025419654634746j,-0.00002442519006978026+0.j,0.+0.000011664641062152905j,5.4769917214716485e-6+0.j,0.-2.52988301901388e-6j,-1.1502169206447672e-6+0.j,0.+5.149890596824241e-7j,2.2717438349058386e-7+0.j,0.-9.877691916248333e-8j,-4.2351291340892886e-8+0.j,0.+1.7912773951356377e-8j,7.476606471674725e-9+0.j,0.-3.0806580251279233e-9j,-1.2534978081639771e-9+0.j,0.+5.038267954425249e-10j,2.0009960156796548e-10+0.j,0.-7.854921811432277e-11j,-3.048496891993964e-11+0.j,0.+1.1700112606346951e-11j,4.4418288484524255e-12+0.j,0.-1.6684126830831965e-12j,-6.201732318606949e-13+0.j,0.+2.281835296465216e-13j,8.312034195111987e-14+0.j,0.-2.998254429663942e-14j,-1.071151152269445e-14+0.j,0.+3.790826583535022e-15j,1.3292133865525847e-15+0.j,0.-4.618564595749834e-16j,-1.5905307373944034e-16+0.j,0.+5.4296082145581046e-17j,1.8376066104725488e-17+0.j,0.-6.166776033795079e-18j,-2.0523299112740078e-18+0.j,0.+6.774531538998593e-19j,2.218258885169031e-19+0.j,0.-7.206127907747276e-20j,-2.322750790293025e-20+0.j,0.+7.429620455603283e-21j,2.3585486560875486e-21+0.j,0.-7.431672337520077e-22j,-2.3245538010924883e-22+0.j,0.+7.218557464932739e-23j,2.2256870098337262e-23+0.j,0.-6.814349864120103e-24j,-2.071924874925263e-24+0.j,0.+6.25682806908505e-25j,1.8767453453751256e-25+0.j,0.-5.591992358588011e-26j,-1.6552973993679518e-26+0.j,0.+4.868227717133779e-27j,1.4226147650371645e-27+0.j,0.-4.131051201541139e-28j,-1.192133954936624e-28+0.j,0.+3.419119444733796e-29j,9.746774534355408e-30+0.j,0.-2.7618297499731305e-30j,-7.779530059647989e-31+0.j,0.+2.1785157389639146e-31j,6.065248664675018e-32+0.j,0.-1.678982212616649e-32j,-4.621484459222481e-33+0.j,0.+1.264976676605667e-33j,3.4433109363287983e-34+0.j,0.-9.321571892259652e-35j,-2.5098464878127686e-35+0.j,0.+6.721645530882285e-36j,1.790602965349792e-36+0.j,0.-4.745068868904511e-37j,-1.2509185738498978e-37+0.j
-0.16436005814023094+0.j,0.+0.2997561012426364j,0.35203925865121205+0.j,0.-0.2826038910792668j,-0.11620791190409266+0.j,0.-0.07786768458482365j,-0.22531994726058216+0.j,0.+0.2801651025100619j,0.23712001825459525+0.j,0.-0.12371469941235282j,0.017898072518232132+0.j,0.-0.14859810383163902j,-0.24296045638962618+0.j,0.+0.2917816256197947j,0.2988191583181132+0.j,0.-0.2751376302161151j,-0.23377500876771556+0.j,0.+0.18612396488803143j,0.14025782845650128+0.j,0.-0.10075388960843897j,-0.06936099684332438+0.j,0.+0.04594993994382686j,0.029390999986772987+0.j,0.-0.01820087440127085j,-0.010937474633962647+0.j,0.+0.006390594144053224j,0.003636658815495584+0.j,0.-0.0020185842782288665j,-0.0010943221038091117+0.j,0.+0.000580104718447368j,0.0003010146534679659+0.j,0.-0.0001530389518348911j,-0.00007630006281728692+0.j,0.+0.00003733355624000511j,0.00001794072998533188+0.j,0.-8.472998349967393e-6j,-3.935125199266784e-6+0.j,0.+1.798263028649041e-6j,8.090077189185659e-7+0.j,0.-3.5848667343204237e-7j,-1.5653681057390134e-7+0.j,0.+6.738647249820392e-8j,2.8610142608693227e-8+0.j,0.-1.1984676270901858e-8j,-4.955072971815643e-9+0.j,0.+2.022744786908317e-9j,8.15532551389182e-10+0.j,0.-3.248517863205903e-10j,-1.2787946152860889e-10+0.j,0.+4.97633391051697e-11j,1.9148167493650802e-11+0.j,0.-7.287261540776178e-12j,-2.7436352953758442e-12+0.j,0.+1.022148710627722e-12j,3.7689807044519447e-13+0.j,0.-1.3757776377170502e-13j,-4.972509810579858e-14+0.j,0.+1.7798816038268162e-14j,6.3106817137733354e-15+0.j,0.-2.216713715030912e-15j,-7.71554494010999e-16+0.j,0.+2.6614600693359967e-16j,9.099964377315149e-17+0.j,0.-3.0845608768767414e-17j,-1.036683224170417e-17+0.j,0.+3.4551012085139914e-18j,1.1420844760220026e-18+0.j,0.-3.7447013338381717e-19j,-1.2180762376029537e-19+0.j,0.+3.931199484489095e-20j,1.2589899824457466e-20+0.j,0.-4.001452303392074e-21j,-1.2622960028525526e-21+0.j,0.+3.9527692941235553e-22j,1.2288121284430191e-22+0.j,0.-3.79279141842497e-23j,-1.1624284967653162e-23+0.j,0.+3.537940000634872e-24j,1.0694328197795162e-24+0.j,0.-3.2108212396801068e-25j,-9.575863742232161e-26+0.j,0.+2.837119133232081e-26j,8.351269975070791e-27+0.j,0.-2.4425270468438865e-27j,-7.098617491348263e-28+0.j,0.+2.0501726036241733e-28j,5.884684510053638e-29+0.j,0.-1.6788235849768727e-29j,-4.76067200258624e-30+0.j,0.+1.341974321374945e-30j,3.7606556659624685e-31+0.j,0.-1.047746706836032e-31j,-2.9023625398055946e-32+0.j,0.+7.994259004672402e-33j,2.1895955189303137e-33+0.j,0.-5.963977561480225e-34j,-1.615553041182897e-34+0.j,0.+4.352568954270067e-35j,1.1663660036737759e-35+0.j,0.-3.108950338551571e-36j
0.+0.24621085978076093j,0.35414039062382396+0.j,0.-0.2826038910792668j,-0.07130049790113399+0.j,0.-0.15224377183199242j,-0.2666693203292473+0.j,0.+0.22740704991397254j,0.07550455416820986+0.j,0.+0.10230264113807797j,0.22537968124636565+0.j,0.-0.25268236259855914j,-0.1883273012662067+0.j,0.+0.06675780608730342j,-0.06867454671497258+0.j,0.+0.182690175241132j,0.25602463015388727+0.j,0.-0.285208897913142j,-0.27768270625298697+0.j,0.+0.24580294877096137j,0.20204544538563443+0.j,0.-0.15624286516423155j,-0.11467908012807772+0.j,0.+0.08040539833611637j,0.05411514027404939+0.j,0.-0.03509554360855627j,-0.02200067931826383+0.j,0.+0.01336569607729977j,0.007886143428256562+0.j,0.-0.00452758570064661j,-0.0025333906117825603+0.j,0.+0.001383533169920367j,0.0007383748531830669+0.j,0.-0.00038552586509507235j,-0.00019713312783161346+0.j,0.+0.000098808320395298j,0.000048586733579505516+0.j,0.-0.000023456521866826575j,-0.000011125913058130943+0.j,0.+5.188173959014548e-6j,2.379906882509823e-6+0.j,0.-1.0745165916178296e-6j,-4.777476762815093e-7+0.j,0.+2.092791872717094e-7j,9.036324369475423e-8+0.j,0.-3.8475131740316806e-8j,-1.6160849651694335e-8+0.j,0.+6.698958420843524e-9j,2.7413438595483708e-9+0.j,0.-1.1078441066249142e-9j,-4.4227336238140376e-10+0.j,0.+1.744740853717847e-10j,6.803362181809954e-11+0.j,0.-2.622933195332566e-11j,-1.0000799291080614e-11+0.j,0.+3.772017561801285e-12j,1.4076900589566687e-12+0.j,0.-5.199158317663562e-13j,-1.9008410611327506e-13+0.j,0.+6.880745444776471e-14j,2.466542287745854e-14+0.j,0.-8.757658856379839e-15j,-3.0804460145075095e-15+0.j,0.+1.0735986813363047e-15j,3.7080612907684007e-16+0.j,0.-1.2694028150788817e-16j,-4.307924702636648e-17+0.j,0.+1.4495022140272658e-17j,4.836325559314704e-18+0.j,0.-1.6003669930364312e-18j,-5.252795948720869e-19+0.j,0.+1.710353449034395e-19j,5.52536830451935e-20+0.j,0.-1.771211723071624e-20j,-5.6346346994425586e-21+0.j,0.+1.779088856939239e-21j,5.575901658416977e-22+0.j,0.-1.7348650537543517e-22j,-5.359145537739797e-23+0.j,0.+1.6438018038036687e-23j,5.006922966719392e-24+0.j,0.-1.5146148152336789e-24j,-4.550765187917233e-25+0.j,0.+1.3581807286023264e-25j,4.026804116172591e-26+0.j,0.-1.1861267563848961e-26j,-3.471412477056402e-27+0.j,0.+1.009535879454372e-27j,2.9175123376186638e-28+0.j,0.-8.379404322747574e-29j,-2.3919733772504146e-29+0.j,0.+6.78695101609926e-30j,1.9142555051470606e-30+0.j,0.-5.367385518911517e-31j,-1.4962133185748613e-31+0.j,0.+4.1468805099142487e-32j,1.1428140261784504e-32+0.j,0.-3.131725834340606e-33j,-8.534409974867593e-34+0.j,0.+2.3129791012494263e-34j,6.234542775789067e-35+0.j
0.31941018102883934+0.j,0.-0.33632209649697686j,-0.11620791190409266+0.j,0.-0.15224377183199242j,-0.2688068579563772+0.j,0.+0.17573729960110884j,-0.03158594753274783+0.j,0.+0.20287893676408444j,0.23949712684085606+0.j,0.-0.13893186096222504j,0.028550882010945314+0.j,0.-0.1747086491225393j,-0.2395873266469632+0.j,0.+0.20944106813936847j,0.10852626966177495+0.j,0.+0.021636384590229714j,0.14204679252633126+0.j,0.-0.22773449184227515j,-0.2701729771328064+0.j,0.+0.273600867282907j,0.24909295306721788+0.j,0.-0.20922381973435814j,-0.16463608720118092+0.j,0.+0.1226016175084628j,0.08702491362115726+0.j,0.-0.059197303339965715j,-0.038751583856904324+0.j,0.+0.024494376487793807j,0.01499112207372661+0.j,0.-0.008904321380124437j,-0.0051431136650589675+0.j,0.+0.0028936971450693465j,0.0015882954544152398+0.j,0.-0.0008515972685494501j,-0.000446552524434721+0.j,0.+0.00022924721956314037j,0.00011532997559547685+0.j,0.-0.00005690654151542912j,-0.00002756173150329596+0.j,0.+0.00001311260674765124j,6.131952359738483e-6+0.j,0.-2.8203479395700695e-6j,-1.2765808072362764e-6+0.j,0.+5.689391608396717e-7j,2.4978705565313125e-7+0.j,0.-1.0808399011604933e-7j,-4.611352615885203e-8+0.j,0.+1.940651789821382e-8j,8.059083785480725e-9+0.j,0.-3.303691644490846e-9j,-1.337326647401515e-9+0.j,0.+5.347368489984891e-10j,2.112713108753435e-10+0.j,0.-8.250213873031845e-11j,-3.1851831785578315e-11+0.j,0.+1.216081439355728e-11j,4.59260534058298e-12+0.j,0.-1.7160424713693624e-12j,-6.345545682468666e-13+0.j,0.+2.322615065641676e-13j,8.416743158054964e-14+0.j,0.-3.0203478090306025e-14j,-1.0734944886859422e-14+0.j,0.+3.779664632811506e-15j,1.3185444598208508e-15+0.j,0.-4.558257812265052e-16j,-1.5618428740069405e-16+0.j,0.+5.304925332354301e-17j,1.7864519608745722e-17+0.j,0.-5.9653763320746735e-18j,-1.975517467567354e-18+0.j,0.+6.489039264603384e-19j,2.114435342185301e-19+0.j,0.-6.835636732759052e-20j,-2.192746223215984e-20+0.j,0.+6.980317120692564e-21j,2.2054145546962604e-21+0.j,0.-6.916445768847319e-22j,-2.1532836279504135e-22+0.j,0.+6.655665198158061e-23j,2.042672530145522e-23+0.j,0.-6.225394361746677e-24j,-1.884249327260069e-24+0.j,0.+5.664408998428358e-25j,1.6914368418821753e-25+0.j,0.-5.0174266666276994e-26j,-1.4786603165900455e-26+0.j,0.+4.329672045479217e-27j,1.259728289131123e-27+0.j,0.-3.642245598786053e-28j,-1.0465652511366925e-28+0.j,0.+2.9888323021315716e-29j,8.484134156749694e-30+0.j,0.-2.3939553123919847e-30j,-6.715186955911321e-31+0.j,0.+1.8726819250388264e-31j,5.192342618490459e-32+0.j,0.-1.431478931611176e-32j,-3.924253855650685e-33+0.j,0.+1.0698116397467738e-33j
0.-0.37062550172787717j,-0.24740455605790573+0.j,0.-0.07786768458482365j,-0.2666693203292473+0.j,0.+0.17573729960110884j,-0.06489123877615328+0.j,0.+0.2291611127463586j,0.1980362421352606+0.j,0.-0.021275103377143292j,0.1601104429711754+0.j,0.-0.22960815008528074j,-0.16037422977132612+0.j,0.+0.007346102511729294j,-0.14329939090952845+0.j,0.+0.22453419639178826j,0.21307864949452981+0.j,0.-0.12611871960627305j,-0.0023288752953645026+0.j,0.-0.11860238141671124j,-0.20919312316381164+0.j,0.+0.25816836559163786j,0.2677171627814402+0.j,0.-0.24783718634893773j,-0.21084508861233595+0.j,0.+0.1676279001175996j,0.1259044212010579+0.j,0.-0.0900254756711379j,-0.061628654773986984+0.j,0.+0.0405694243641217j,0.02577133213867235+0.j,0.-0.015843265789266835j,-0.009448567309447575+0.j,0.+0.005477570890716665j,0.003092259616361877+0.j,0.-0.0017025397012981377j,-0.0009154614242878782+0.j,0.+0.00048131246164392525j,0.00024770032138421276+0.j,0.-0.00012489943472813564j,-0.00006176059999261496+0.j,0.+0.000029972882030921253j,0.000014286667158234341+0.j,0.-6.692872770194299e-6j,-3.083504991505888e-6+0.j,0.+1.3979075312051466e-6j,6.239466202580921e-7+0.j,0.-2.743274471828885e-7j,-1.1886316866462059e-7+0.j,0.+5.077759166318983e-8j,2.139550599272462e-8+0.j,0.-8.89543210821571e-9j,-3.650600417780408e-9+0.j,0.+1.4793272463192422e-9j,5.921187395852543e-10+0.j,0.-2.3417063113371296e-10j,-9.152985395905842e-11+0.j,0.+3.536886978673699e-11j,1.3515221741559837e-11+0.j,0.-5.108328835379766e-12j,-1.9102634136382457e-12+0.j,0.+7.069143346394301e-13j,2.58937792818841e-13+0.j,0.-9.390119880439485e-14j,-3.3719565265513765e-14+0.j,0.+1.1992574894312434e-14j,4.225165213107501e-15+0.j,0.-1.4748698953855823e-15j,-5.101730134326124e-16+0.j,0.+1.749070020037174e-16j,5.944185974685853e-17+0.j,0.-2.0028115723887005e-17j,-6.691368820308011e-18+0.j,0.+2.2170701547300402e-18j,7.286077488149512e-19+0.j,0.-2.3752880921054183e-19j,-7.682513101164035e-20+0.j,0.+2.4655247908620583e-20j,7.852126436397032e-21+0.j,0.-2.481922346225821e-21j,-7.786847404513193e-22+0.j,0.+2.425245916376541e-22j,7.499238801477108e-23+0.j,0.-2.3024549365963748e-23j,-7.01974944884857e-24+0.j,0.+2.125452044081964e-24j,6.391778956518669e-25+0.j,0.-1.909296099516813e-25j,-5.665590560634773e-26+0.j,0.+1.6702275973046864e-26j,4.892173902907864e-27+0.j,0.-1.4238364267494016e-27j,-4.117992762751323e-28+0.j,0.+1.1836211342677347e-28j,3.381232365590628e-29+0.j,0.-9.600750586043331e-30j,-2.709786717897231e-30+0.j,0.+7.603191008011269e-31j,2.120888974173426e-31+0.j,0.-5.882079171163601e-32j,-1.6220478407902466e-32+0.j
-0.3925827558074508+0.j,0.+0.11075450859243427j,-0.22531994726058216+0.j,0.+0.22740704991397254j,-0.03158594753274783+0.j,0.+0.2291611127463586j,0.1778462435245706+0.j,0.+0.037753634807043135j,0.20613703458335103+0.j,0.-0.1956525638854408j,-0.03650931075904819+0.j,0.-0.14101550022291928j,-0.21902209743681245+0.j,0.+0.1626021579911564j,0.0189430146569688+0.j,0.+0.12931750339291995j,0.2143655088243548+0.j,0.-0.20982259191966418j,-0.12966256463059425+0.j,0.+0.010532029078980674j,-0.10846940711306625+0.j,0.+0.19941104775909388j,0.25011934069904557+0.j,0.-0.2619016061802763j,-0.24413136739754632+0.j,0.+0.20880554379953806j,0.16673202804089757+0.j,0.-0.12569310400795158j,-0.09016020015401757+0.j,0.+0.06189312043628545j,0.04084456985933186+0.j,0.-0.026003886806472518j,-0.016018448646515707+0.j,0.+0.009570585664316648j,0.005557645662820449+0.j,0.-0.003142327223938927j,-0.0017325861395611985+0.j,0.+0.0009328573367483727j,0.0004910665231850466+0.j,0.-0.0002530127963343083j,-0.00012771659475216494+0.j,0.+0.00006321798432353387j,0.000030709584541505315+0.j,0.-0.000014651059038201176j,-6.869446139244525e-6+0.j,0.+3.167415866882355e-6j,1.4370503207521601e-6+0.j,0.-6.418851307985525e-7j,-2.8240996247187657e-7+0.j,0.+1.2244599838261744e-7j,5.23410746292741e-8+0.j,0.-2.2067542583465238e-8j,-9.18010845828434e-9+0.j,0.+3.769499201225702e-9j,1.5283124352841405e-9+0.j,0.-6.120343661776843e-10j,-2.421640675699036e-10+0.j,0.+9.469826358481455e-11j,3.660956653377267e-11+0.j,0.-1.3995337616873263e-11j,-5.291988709090968e-12+0.j,0.+1.9797330112121063e-12j,7.329042872281828e-13+0.j,0.-2.685574207348861e-13j,-9.74245786876646e-14+0.j,0.+3.499691634841716e-14j,1.245104093253863e-14+0.j,0.-4.388110653150393e-15j,-1.5322291363348207e-15+0.j,0.+5.301750820234521e-16j,1.8181794650225032e-16+0.j,0.-6.180815102866228e-17j,-2.0831163776304056e-17+0.j,0.+6.961533585842592e-18j,2.3071854083562553e-18+0.j,0.-7.58414616761077e-19j,-2.4730672729329617e-19+0.j,0.+8.000676164388347e-20j,2.5682283690936253e-20+0.j,0.-8.181062079028152e-21j,-2.5864619860640043e-21+0.j,0.+8.116570291569028e-22j,2.5284666172351203e-22+0.j,0.-7.820001649485784e-23j,-2.4014125530420748e-23+0.j,0.+7.322865659636629e-24j,2.2176474564477716e-24+0.j,0.-6.670258789234271e-25j,-1.9928381750414398e-25+0.j,0.+5.914525232114127e-26j,1.7439118180115427e-26+0.j,0.-5.1088503996471635e-27j,-1.4871410552165822e-27+0.j,0.+4.301766131803148e-28j,1.2366349731599502e-28+0.j,0.-3.533213838792231e-29j,-1.0033783596547147e-29+0.j,0.+2.832421503498191e-30j,7.948415166120715e-31+0.j,0.-2.2174974463635983e-31j
0.+0.3849938084614906j,-0.039768801502569666+0.j,0.+0.2801651025100619j,0.07550455416820986+0.j,0.+0.20287893676408444j,0.1980362421352606+0.j,0.+0.037753634807043135j,0.21487006953988522+0.j,0.-0.16179190297334245j,0.04186698791944752+0.j,0.-0.19804598607158694j,-0.1840563978012008+0.j,0.+0.030155590576848006j,-0.13901788211573066+0.j,0.+0.21137734648844025j,0.15454742384058415+0.j,0.-0.014711959261882483j,0.1282979688237327+0.j,0.-0.20930859830388568j,-0.20329179838370645+0.j,0.+0.12417498269317932j,0.007681744116950959+0.j,0.+0.10823367517988502j,0.1965409741075489+0.j,0.-0.24553543492238308j,-0.25659575710317645+0.j,0.+0.2389111524102568j,0.20419184954834166+0.j,0.-0.1629688786363875j,-0.12281548405957102+0.j,0.+0.08807592156742142j,0.06045280190212628+0.j,0.-0.039889849791475036j,-0.025394327567025567+0.j,0.+0.015642331694075997j,0.009345690041001392+0.j,0.-0.005427034493895685j,-0.003068509145545396+0.j,0.+0.001691918015224136j,0.0009109853717718393+0.j,0.-0.00047956853741162815j,-0.00024709783226385006+0.j,0.+0.00012473586112878634j,0.00006174521209920448+0.j,0.-0.000029995494843069224j,-0.000014311037781856566+0.j,0.+6.710335565888552e-6j,3.0941990301262706e-6+0.j,0.-1.403899082424994e-6j,-6.271075118760286e-7+0.j,0.+2.7592141731355207e-7j,1.1963839600919974e-7+0.j,0.-5.1143333295936484e-8j,-2.1563564954259547e-8+0.j,0.+8.970865479972223e-9j,3.683747532720635e-9+0.j,0.-1.4936117654723643e-9j,-5.981642547083783e-10+0.j,0.+2.366862892296785e-10j,9.256010481730911e-11+0.j,0.-3.57844627860466e-11j,-1.3680471134119055e-11+0.j,0.+5.1731373393927e-12j,1.935346876628323e-12+0.j,0.-7.16500030500942e-13j,-2.6255635804911855e-13+0.j,0.+9.525110556955782e-14j,3.421740374886412e-14+0.j,0.-1.2174143210082122e-14j,-4.290673581509765e-15+0.j,0.+1.498257561706299e-15j,5.184377670867161e-16+0.j,0.-1.7779859819205764e-16j,-6.044373805219634e-17+0.j,0.+2.0371959062087426e-17j,6.808283144067459e-18+0.j,0.-2.2564636408746206e-18j,-7.417634573813947e-19+0.j,0.+2.4188409427698735e-19j,7.8254706198651e-20+0.j,0.-2.5120574147175748e-20j,-8.002349642033262e-21+0.j,0.+2.5300296790699345e-21j,7.939689633129173e-22+0.j,0.-2.473428906976811e-22j,-7.649976031945884e-23+0.j,0.+2.3492585668022507e-23j,7.164002336951217e-24+0.j,0.-2.1695894941630316e-24j,-6.525863165335003e-25+0.j,0.+1.9497428734965795e-25j,5.786754267498401e-26+0.j,0.-1.7062762157560134e-26j,-4.9987048153153385e-27+0.j,0.+1.4551098748569107e-27j,4.2092001104107185e-28+0.j,0.-1.2100499323739233e-28j,-3.457327507824289e-29+0.j,0.+9.818474264230616e-30j,2.771696575287061e-30+0.j
0.3531671474356908+0.j,0.+0.17259706129565852j,0.23712001825459525+0.j,0.+0.10230264113807797j,0.23949712684085606+0.j,0.-0.021275103377143292j,0.20613703458335103+0.j,0.-0.16179190297334245j,0.06645317660431276+0.j,0.-0.210012156138007j,-0.13486520866334256+0.j,0.-0.0633886766425296j,-0.19775944048015048+0.j,0.+0.16596654061113966j,0.009999835990186829+0.j,0.+0.1476690517737047j,0.2050673115390135+0.j,0.-0.1391380163975003j,0.00044147425881242697+0.j,0.-0.13608013782062264j,-0.207522868737855+0.j,0.+0.19413975617934728j,0.11202494721089011+0.j,0.+0.0032257965881026794j,0.1151814367865371+0.j,0.-0.19866592382954978j,-0.24342372996231543+0.j,0.+0.2515960914364945j,0.23251140069448423+0.j,0.-0.1976209248544337j,-0.15703629929464805+0.j,0.+0.1179223341887973j,0.08431336737637005+0.j,0.-0.05772163814912561j,-0.038002535717822715+0.j,0.+0.02414518341572795j,0.014846809901687632+0.j,0.-0.008856437299641388j,-0.00513561006829661+0.j,0.+0.002899977779038473j,0.0015971016433447398+0.j,0.-0.000858998698355085j,-0.0004517480609325458+0.j,0.+0.00023254733715464323j,0.00011728953013081756+0.j,0.-0.00005801258926032889j,-0.000028161057393135146+0.j,0.+0.000013426371437606565j,6.291367207337441e-6+0.j,0.-2.8992071647934093e-6j,-1.314657228991512e-6+0.j,0.+5.869192978852837e-7j,2.581038407464528e-7+0.j,0.-1.118572623819579e-7j,-4.779452300097214e-8+0.j,0.+2.01425881679196e-8j,8.376141968612882e-9+0.j,0.-3.4381372013445517e-9j,-1.3934866352143844e-9+0.j,0.+5.578594535077215e-10j,2.2066005318804758e-10+0.j,0.-8.626354336966023e-11j,-3.333933530598345e-11+0.j,0.+1.2741724997167158e-11j,4.8167191823955396e-12+0.j,0.-1.8014879632441177e-12j,-6.667588345911273e-13+0.j,0.+2.4426409567127026e-13j,8.859228624834317e-14+0.j,0.-3.181747799585347e-14j,-1.1317583982374273e-14+0.j,0.+3.9878702824126354e-15j,1.392212954289677e-15+0.j,0.-4.816401827641897e-16j,-1.6514460217979526e-16+0.j,0.+5.613067483448887e-17j,1.891461162832119e-17+0.j,0.-6.320050974696673e-18j,-2.094267628863735e-18+0.j,0.+6.883234322605009e-19j,2.2441920222608696e-19+0.j,0.-7.25923659203854e-20j,-2.3299142242226722e-20+0.j,0.+7.420954889908706e-21j,2.345857933715751e-21+0.j,0.-7.360635044225103e-22j,-2.2927073667812215e-22+0.j,0.+7.090035334141253e-23j,2.177007383884514e-23+0.j,0.-6.637845224037613e-24j,-2.0099848908576957e-24+0.j,0.+6.045029858239523e-25j,1.8058616681555166e-25+0.j,0.-5.359079066107131e-26j,-1.5799877952903498e-26+0.j,0.+4.628202960302874e-27j,1.3471079353930901e-27+0.j,0.-3.896359601075572e-28j,-1.1199966195820466e-28+0.j,0.+3.199697880562926e-29j
