0.7304026910486456+0.j,0.5789649847355973+0.j,0.3245093654044984+0.j,0.1485102885684613+0.j,0.05885948806587287+0.j,0.02086514525693673+0.j,0.006752051116684496+0.j,0.002022910346386182+0.j,0.0005669197361527526+0.j,0.00014979256438971993+0.j,0.000037547427722875643+0.j,8.97374618206453e-6+0.j,2.0533978015970948e-6+0.j,4.514309706421612e-7+0.j,9.563508915889686e-8+0.j,1.957318819062856e-8+0.j,3.87874755285489e-9+0.j,7.456877146798474e-10+0.j,1.3931910303188036e-10+0.j,2.5335168870683546e-11+0.j,4.490541762818443e-12+0.j,7.767460020009379e-13+0.j,1.3126762277263692e-13+0.j,2.169619804605944e-14+0.j,3.5104916941807866e-15+0.j,5.565291023826358e-16+0.j,8.651494576576432e-17+0.j,1.3197728561848044e-17+0.j,1.9770156649575565e-18+0.j,2.91005398473233e-19+0.j,4.211437428369194e-20+0.j,5.995693723479093e-21+0.j,8.401452664078095e-22+0.j,1.1592773456183827e-22+0.j,1.5759332720433957e-23+0.j,2.1115128886996427e-24+0.j,2.789538890343407e-25+0.j,3.6351429393346916e-26+0.j,4.674332786612311e-27+0.j,5.9330397659139315e-28+0.j,7.435962615874938e-29+0.j,9.205241855900848e-30+0.j,1.1259017456915168e-30+0.j,1.3609939632934501e-31+0.j,1.6263716481537473e-32+0.j,1.9217791271824423e-33+0.j,2.2460245059388502e-34+0.j,2.5969016102295306e-35+0.j,2.9711515955661554e-36+0.j,3.364470349723683e-37+0.j,3.7715653516065413e-38+0.j,4.1862627518559954e-39+0.j,4.6016623178509075e-40+0.j,5.010334776830146e-41+0.j,5.404553240706819e-42+0.j,5.776548032669163e-43+0.j,6.118772548426636e-44+0.j,6.424166907748138e-45+0.j,6.686406151005456e-46+0.j,6.900120604667444e-47+0.j,7.061077702808002e-48+0.j,7.166316871120404e-49+0.j,7.2142318710014355e-50+0.j,7.204598050221202e-51+0.j,7.138545030180158e-52+0.j,7.018478264174626e-53+0.j,6.847955439546914e-54+0.j,6.63152572229007e-55+0.j,6.374541257596639e-56+0.j,6.082951098516022e-57+0.j,5.763087843128709e-58+0.j,5.421456770181098e-59+0.j,5.064536262824354e-60+0.j,4.698596915097932e-61+0.j,4.329545055777064e-62+0.j,3.962794631841418e-63+0.j,3.603169594573329e-64+0.j,3.254837235030771e-65+0.j,2.921271410788512e-66+0.j,2.605243355959542e-67+0.j,2.308836809408184e-68+0.j,2.03348354498785e-69+0.j,1.7800150341789605e-70+0.j,1.5487258896790286e-71+0.j,1.339444889438554e-72+0.j,1.1516097174956251e-73+0.j,9.8434203040715e-75+0.j,8.365200164137377e-76+0.j,7.068462127483658e-77+0.j,5.939089449046407e-78+0.j,4.962363179514159e-79+0.j,4.1234220002259105e-80+0.j,3.4076407591891124e-81+0.j,2.800930057724066e-82+0.j,2.289961978301843e-83+0.j,1.8623289869488525e-84+0.j,1.5066442578181218e-85+0.j,1.2125922487586157e-86+0.j,9.709384147663122e-88+0.j,7.735065951642463e-89+0.j
-0.5789649847355973+0.j,0.2714771453765175+0.j,0.5615527683049232+0.j,0.44434773228077956+0.j,0.25036469398200484+0.j,0.11507473648306302+0.j,0.04575684158743021+0.j,0.016260756935054754+0.j,0.005272276801479232+0.j,0.0015820238165734192+0.j,0.0004439231309791523+0.j,0.00011741755095873414+0.j,0.00002945831113114319+0.j,7.045797324797202e-6+0.j,1.6132933940272842e-6+0.j,3.548781174140493e-7+0.j,7.521820355116377e-8+0.j,1.5401404960510692e-8+0.j,3.053251597360886e-9+0.j,5.871955777457694e-10+0.j,1.0974282228264596e-10+0.j,1.9962547812868548e-11+0.j,3.5392103786397304e-12+0.j,6.123395764892899e-13+0.j,1.0350658363051709e-13+0.j,1.7111317074226894e-14+0.j,2.769175343690463e-15+0.j,4.390834614659942e-16+0.j,6.826870326062396e-17+0.j,1.041588525417919e-17+0.j,1.560519601151659e-18+0.j,2.2973033297915487e-19+0.j,3.325081138465563e-20+0.j,4.7343752040843495e-21+0.j,6.634771647958867e-22+0.j,9.1559746368293e-23+0.j,1.2447960219561231e-23+0.j,1.667995741414724e-24+0.j,2.2038007823403112e-25+0.j,2.8720907327001247e-26+0.j,3.693441514489086e-27+0.j,4.688372472778237e-28+0.j,5.876432210959999e-29+0.j,7.275150191244496e-30+0.j,8.898895773382543e-31+0.j,1.0757699892355826e-31+0.j,1.2856105590524136e-32+0.j,1.5192120815932733e-33+0.j,1.7756349200219451e-34+0.j,2.053137122538198e-35+0.j,2.3491439035652616e-36+0.j,2.6602533433282514e-37+0.j,2.9822812131189106e-38+0.j,3.31034554154931e-39+0.j,3.6389890663460262e-40+0.j,3.9623352557081434e-41+0.j,4.274271326760197e-42+0.j,4.5686498166304176e-43+0.j,4.839498924318555e-44+0.j,5.081231144833359e-45+0.j,5.28883971371977e-46+0.j,5.45807306543361e-47+0.j,5.585578822875404e-48+0.j,5.669010669066346e-49+0.j,5.707093659410324e-50+0.j,5.699645945130829e-51+0.j,5.647557318572982e-52+0.j,5.552727290035452e-53+0.j,5.417967415648568e-54+0.j,5.246874200273289e-55+0.j,5.043680020755626e-56+0.j,4.8130901169973595e-57+0.j,4.56011378568539e-58+0.j,4.289897524958614e-59+0.j,4.0075670880280463e-60+0.j,3.7180843008538794e-61+0.j,3.4261231860162673e-62+0.j,3.1359685168857774e-63+0.j,2.8514385024090132e-64+0.j,2.5758319602642313e-65+0.j,2.3118991448371352e-66+0.j,2.0618344067812687e-67+0.j,1.8272881028427008e-68+0.j,1.6093946586865137e-69+0.j,1.4088134070504664e-70+0.j,1.2257787581681782e-71+0.j,1.0601563782974167e-72+0.j,9.11502318317345e-74+0.j,7.791224078985707e-75+0.j,6.621296723661064e-76+0.j,5.5949800270383865e-77+0.j,4.701107826660365e-78+0.j,3.9280362512382427e-79+0.j,3.264007734941613e-80+0.j,2.6974507069340453e-81+0.j,2.2172168073717715e-82+0.j,1.8127596518580104e-83+0.j,1.4742607053935844e-84+0.j,1.1927087892289597e-85+0.j,9.599402052897304e-87+0.j
0.3245093654044984+0.j,-0.5615527683049232+0.j,-0.04327268801278609+0.j,0.43870235935119317+0.j,0.48807339833467844+0.j,0.331362050615406+0.j,0.17366862073749917+0.j,0.07648907218123036+0.j,0.02956640735383857+0.j,0.010297465076252814+0.j,0.0032886942708924205+0.j,0.0009752795906699228+0.j,0.00027110172918214294+0.j,0.00007115508843579259+0.j,0.00001773717797927802+0.j,4.219277045814314e-6+0.j,9.615871562510106e-7+0.j,2.1066438930937383e-7+0.j,4.449287004306627e-8+0.j,9.081630845122146e-9+0.j,1.795364702159412e-9+0.j,3.4441839684783626e-10+0.j,6.422455664628921e-11+0.j,1.1658830539050628e-11+0.j,2.063191166720483e-12+0.j,3.5636015772275206e-13+0.j,6.014361075404246e-14+0.j,9.92849400602853e-15+0.j,1.6046353287914438e-15+0.j,2.541213825961655e-16+0.j,3.946588025969622e-17+0.j,6.015008163660131e-18+0.j,9.002842813417062e-19+0.j,1.3241182119372262e-19+0.j,1.91484506696489e-20+0.j,2.7242049540973945e-21+0.j,3.8147803447517154e-22+0.j,5.260579121197467e-23+0.j,7.147102034805919e-24+0.j,9.570740320033094e-25+0.j,1.2637363159259365e-25+0.j,1.6459984834150932e-26+0.j,2.1155448233391754e-27+0.j,2.68401236903438e-28+0.j,3.3624696785640933e-29+0.j,4.160820082244873e-30+0.j,5.087153267297802e-31+0.j,6.147076707868365e-32+0.j,7.343064640647577e-33+0.j,8.673866294635112e-34+0.j,1.0134016303235726e-34+0.j,1.171348826126279e-35+0.j,1.3397527108687446e-36+0.j,1.5166687596507067e-37+0.j,1.6997094988182985e-38+0.j,1.8860931112843976e-39+0.j,2.0727134862904775e-40+0.j,2.2562292292186319e-41+0.j,2.433167871901372e-42+0.j,2.6000404691783535e-43+0.j,2.753461017782671e-44+0.j,2.8902647484134146e-45+0.j,3.0076193501036696e-46+0.j,3.10312358429719e-47+0.j,3.17488849954039e-48+0.j,3.2215975041404244e-49+0.j,3.2425428103243106e-50+0.j,3.237637133260235e-51+0.j,3.2074009115636945e-52+0.j,3.1529266169400897e-53+0.j,3.0758228558557683e-54+0.j,2.9781418701189336e-55+0.j,2.862294672483875e-56+0.j,2.7309583879162785e-57+0.j,2.5869804140362456e-58+0.j,2.433283789061923e-59+0.j,2.272777702476346e-60+0.j,2.1082764544791675e-61+0.j,1.9424294233391434e-62+0.j,1.7776637945545874e-63+0.j,1.616140998458209e-64+0.j,1.4597270427207209e-65+0.j,1.3099762525970976e-66+0.j,1.1681273730341935e-67+0.j,1.035110559662911e-68+0.j,9.115634959997387e-70+0.j,7.978547179199456e-71+0.j,6.941121918713129e-72+0.j,6.002552628267836e-73+0.j,5.160282405530667e-74+0.j,4.410341058083397e-75+0.j,3.747670692739111e-76+0.j,3.1664298479804476e-77+0.j,2.6602688706521733e-78+0.j,2.222571776860701e-79+0.j,1.8466621218067645e-80+0.j,1.5259723627793172e-81+0.j,1.2541777959101587e-82+0.j,1.025297371488151e-83+0.j,8.337645588630157e-85+0.j
-0.1485102885684613+0.j,0.44434773228077956+0.j,-0.43870235935119317+0.j,-0.24404289968818504+0.j,0.28320519928619214+0.j,0.478453657909669+0.j,0.389138023043779+0.j,0.23027831153404063+0.j,0.11137519510949369+0.j,0.046497929981618884+0.j,0.017295456507759155+0.j,0.005851037658685165+0.j,0.0018264906633725306+0.j,0.0005317794377254794+0.j,0.0001455952174247952+0.j,0.00003773060204614936+0.j,9.303936805870525e-6+0.j,2.1926256504184737e-6+0.j,4.956582938453127e-7+0.j,1.078150989120664e-7+0.j,2.2627029227201216e-8+0.j,4.592466945041423e-9+0.j,9.032973409352055e-10+0.j,1.7249413225221365e-10+0.j,3.2031942146159455e-11+0.j,5.792833213425851e-12+0.j,1.0215714386134318e-12+0.j,1.7588710050249732e-13+0.j,2.959769588883424e-14+0.j,4.872716447751815e-15+0.j,7.855409840554784e-16+0.j,1.2411231328099072e-16+0.j,1.923292324462475e-17+0.j,2.9253074763321355e-18+0.j,4.370014095040806e-19+0.j,6.415768996326095e-20+0.j,9.262341031212435e-21+0.j,1.3156320187693156e-21+0.j,1.8395454317700467e-22+0.j,2.5331242122118567e-23+0.j,3.4369059050066105e-24+0.j,4.596509516358478e-25+0.j,6.061945402612165e-26+0.j,7.886490785936539e-27+0.j,1.0125102847789217e-27+0.j,1.2832370960066025e-28+0.j,1.6060044894996575e-29+0.j,1.9854214444106196e-30+0.j,2.4252254697076877e-31+0.j,2.9279686739957e-32+0.j,3.494713205116688e-33+0.j,4.124755697438292e-34+0.j,4.815400854200037e-35+0.j,5.561803281727305e-36+0.j,6.356894128442562e-37+0.j,7.191405051706241e-38+0.j,8.053996767413038e-39+0.j,8.93149328401242e-40+0.j,9.809216333247905e-41+0.j,1.0671407989308305e-41+0.j,1.1501723530185938e-42+0.j,1.2283771714600136e-43+0.j,1.300167621593807e-44+0.j,1.3640630242903907e-45+0.j,1.4187416513333708e-46+0.j,1.4630866709027022e-47+0.j,1.4962238154904118e-48+0.j,1.5175490437659946e-49+0.j,1.5267450613115338e-50+0.j,1.5237862095061662e-51+0.j,1.5089318801698976e-52+0.j,1.482709221206194e-53+0.j,1.4458864265838996e-54+0.j,1.3994383223305846e-55+0.j,1.3445062488920072e-56+0.j,1.2823543904221293e-57+0.j,1.2143247152364192e-58+0.j,1.1417925802643397e-59+0.j,1.0661248350355723e-60+0.j,9.886419620524301e-62+0.j,9.105854377606122e-63+0.j,8.330911196345584e-64+0.j,7.571690863950451e-65+0.j,6.836900029550337e-66+0.j,6.133777676375972e-67+0.j,5.4680793957627564e-68+0.j,4.844112465983276e-69+0.j,4.2648134079564413e-70+0.j,3.7318589836151586e-71+0.j,3.2458014644351424e-72+0.j,2.8062193440841698e-73+0.j,2.411875400854978e-74+0.j,2.0608750263810073e-75+0.j,1.750818922626876e-76+0.j,1.4789455331981441e-77+0.j,1.2422598346235707e-78+0.j,1.0376463014856947e-79+0.j,8.619649263954345e-81+0.j,7.121300890892664e-82+0.j,5.851728112294571e-83+0.j
0.05885948806587287+0.j,-0.25036469398200484+0.j,0.48807339833467844+0.j,-0.28320519928619214+0.j,-0.3562863894036766+0.j,0.12700619428936646+0.j,0.4317555287968278+0.j,0.4235143855116324+0.j,0.28152107618645195+0.j,0.14863414114640805+0.j,0.06666492712229746+0.j,0.026362312179875055+0.j,0.009410396471344862+0.j,0.003081991274288658+0.j,0.000937164080687959+0.j,0.0002669900536823785+0.j,0.00007177374942050792+0.j,0.00001831154778296449+0.j,4.4548157934152224e-6+0.j,1.0375315542385257e-6+0.j,2.321140579082542e-7+0.j,5.002489213215019e-8+0.j,1.0412283366826918e-8+0.j,2.0976658609875904e-9+0.j,4.0982730057176284e-10+0.j,7.778396596487364e-11+0.j,1.4364002600212293e-11+0.j,2.5844106381877052e-12+0.j,4.53622991147587e-13+0.j,7.776301812532368e-14+0.j,1.3033147971251031e-14+0.j,2.137663776363702e-15+0.j,3.434199964281315e-16+0.j,5.4082971129918653e-17+0.j,8.355465624524069e-18+0.j,1.2672398095782847e-18+0.j,1.888021009849092e-19+0.j,2.7648882454392124e-20+0.j,3.982143013378764e-21+0.j,5.643582766298567e-22+0.j,7.874226276782999e-23+0.j,1.0821293034663114e-23+0.j,1.4654138409734077e-24+0.j,1.9562849715510111e-25+0.j,2.575523988446933e-26+0.j,3.345203850905983e-27+0.j,4.288017501518959e-28+0.j,5.426417283272676e-29+0.j,6.781582009242635e-30+0.j,8.372244162255022e-31+0.j,1.021342559998941e-31+0.j,1.2315144547796096e-32+0.j,1.4681168069332172e-33+0.j,1.7307891222052121e-34+0.j,2.01834256146806e-35+0.j,2.3286975389495727e-36+0.j,2.6588567580569144e-37+0.j,3.0049186756678415e-38+0.j,3.3621341825175886e-39+0.j,3.725006733814654e-40+0.j,4.08743344748085e-41+0.j,4.4428820159461314e-42+0.j,4.784595861905022e-43+0.j,5.105818001955064e-44+0.j,5.400022722011741e-45+0.j,5.661143522232798e-46+0.j,5.883785904949594e-47+0.j,6.063414442226744e-48+0.j,6.1965050957224515e-49+0.j,6.280655844642835e-50+0.j,6.314651143279489e-51+0.j,6.29847839060793e-52+0.j,6.233297257619176e-53+0.j,6.121365200976162e-54+0.j,5.9659246367457976e-55+0.j,5.771058933829358e-56+0.j,5.541525534735197e-57+0.j,5.282575088449173e-58+0.j,4.999765497307625e-59+0.j,4.698779286704708e-60+0.j,4.385251783893102e-61+0.j,4.06461634216449e-62+0.j,3.741971382636246e-63+0.j,3.4219724623738e-64+0.j,3.108751021923741e-65+0.j,2.8058600105902603e-66+0.j,2.5162453078001298e-67+0.j,2.2422408059019488e-68+0.j,1.9855842235579695e-69+0.j,1.747450188399457e-70+0.j,1.5284968533192937e-71+0.j,1.3289222684335496e-72+0.j,1.1485268855232657e-73+0.j,9.867788823943393e-75+0.j,8.428794173167809e-76+0.j,7.158254156495162e-77+0.j,6.044680126444535e-78+0.j,5.0756529447225e-79+0.j,4.23828466597885e-80+0.j,3.519610147381639e-81+0.j
-0.02086514525693673+0.j,0.11507473648306302+0.j,-0.331362050615406+0.j,0.478453657909669+0.j,-0.12700619428936646+0.j,-0.40130891303508487+0.j,-0.013925034822797416+0.j,0.36072809032848435+0.j,0.4359114089058013+0.j,0.3250107269008847+0.j,0.18656831688127654+0.j,0.0895348699849464+0.j,0.0375044197232342+0.j,0.01408127091261829+0.j,0.004824941785899134+0.j,0.0015285702930195628+0.j,0.00045216319576923166+0.j,0.0001258529800530031+0.j,0.00003316452800468211+0.j,8.316239316735824e-6+0.j,1.992780817319282e-6+0.j,4.5795890215444015e-7+0.j,1.0124204064386296e-7+0.j,2.1588256713307363e-8+0.j,4.450475645264686e-9+0.j,8.888280051110701e-10+0.j,1.7228282657516087e-10+0.j,3.246277599570577e-11+0.j,5.9550266476201735e-12+0.j,1.0649025580168139e-12+0.j,1.858595846036297e-13+0.j,3.169449465908953e-14+0.j,5.286169904927431e-15+0.j,8.630900311672107e-16+0.j,1.3806919874381002e-16+0.j,2.165725931453785e-17+0.j,3.3334326274231523e-18+0.j,5.037959680707993e-19+0.j,7.48110757946469e-20+0.j,1.0921460385347006e-20+0.j,1.5683328523205253e-21+0.j,2.2164747718324336e-22+0.j,3.084361116812296e-23+0.j,4.228088464833967e-24+0.j,5.711979110309363e-25+0.j,7.607987576388719e-26+0.j,9.994499391886208e-27+0.j,1.295445122752366e-27+0.j,1.6572738191199564e-28+0.j,2.0932921386596076e-29+0.j,2.6113304169061546e-30+0.j,3.2182505042547683e-31+0.j,3.919471396314799e-32+0.j,4.7184871459417755e-33+0.j,5.616405086187653e-34+0.j,6.611534796384199e-35+0.j,7.69905856091307e-36+0.j,8.870812061949135e-37+0.j,1.011519967164568e-37+0.j,1.1417262140177191e-38+0.j,1.2758906099920014e-39+0.j,1.4119295193476944e-40+0.j,1.5475392491335167e-41+0.j,1.680263397375914e-42+0.j,1.8075703991609537e-43+0.j,1.9269376500154095e-44+0.j,2.0359381047918845e-45+0.j,2.132325037809581e-46+0.j,2.2141107218858916e-47+0.j,2.2796351324121188e-48+0.j,2.3276213780172383e-49+0.j,2.3572153531213293e-50+0.j,2.3680080374645027e-51+0.j,2.3600398632687315e-52+0.j,2.3337875602573216e-53+0.j,2.290134805022347e-54+0.j,2.2303287866443977e-55+0.j,2.1559254111779575e-56+0.j,2.0687262759240756e-57+0.j,1.9707107395759804e-58+0.j,1.8639664018587196e-59+0.j,1.7506211059264973e-60+0.j,1.63277921950006e-61+0.j,1.5124644751161455e-62+0.j,1.391571098335889e-63+0.j,1.271824367952096e-64+0.j,1.1547511737337787e-65+0.j,1.0416605991815284e-66+0.j,9.336340859765768e-68+0.j,8.315243520139763e-69+0.j,7.359619465342553e-70+0.j,6.473681365610667e-71+0.j,5.659727245400438e-72+0.j,4.9183538830820835e-73+0.j,4.248691980452003e-74+0.j,3.648650851383346e-75+0.j,3.1151619859587665e-76+0.j,2.6444126985544766e-77+0.j,2.2320630205460025e-78+0.j,1.8734409265439854e-79+0.j
0.006752051116684496+0.j,-0.04575684158743021+0.j,0.17366862073749917+0.j,-0.389138023043779+0.j,0.4317555287968278+0.j,0.013925034822797416+0.j,-0.39680271162755415+0.j,-0.1317739245785615+0.j,0.2754701055924595+0.j,0.42870538757024157+0.j,0.35921273112219954+0.j,0.223640824631951+0.j,0.11448483524302351+0.j,0.05064825099005641+0.j,0.019948124613071976+0.j,0.0071342508622325995+0.j,0.0023498228729814078+0.j,0.0007203775035622766+0.j,0.00020725157124382656+0.j,0.00005632553915754759+0.j,0.000014538433745799977+0.j,3.5799540541206023e-6+0.j,8.441621727296341e-7+0.j,1.9123472794958023e-7+0.j,4.173632028727414e-8+0.j,8.796866788563692e-9+0.j,1.7944915708852444e-9+0.j,3.549619703487196e-10+0.j,6.820053885139291e-11+0.j,1.274742568112924e-11+0.j,2.3210495448784816e-12+0.j,4.1220798880586097e-13+0.j,7.148467268208826e-14+0.j,1.2117867654024306e-14+0.j,2.0098854393220443e-15+0.j,3.264604133601664e-16+0.j,5.197052135322905e-17+0.j,8.114807371368085e-18+0.j,1.2436495288123295e-18+0.j,1.8719733590702952e-19+0.j,2.7691570174879074e-20+0.j,4.027997189525673e-21+0.j,5.764429775715899e-22+0.j,8.120206463513064e-23+0.j,1.1264875577960597e-23+0.j,1.5396701269895007e-24+0.j,2.074213740023316e-25+0.j,2.7553485916823106e-26+0.j,3.6104420272896005e-27+0.j,4.668314586754122e-28+0.j,5.95831011867649e-29+0.j,7.509127045060442e-30+0.j,9.347437166728827e-31+0.j,1.1496338932568505e-31+0.j,1.3973712143645966e-32+0.j,1.6790558726577174e-33+0.j,1.9949427582774276e-34+0.j,2.3443028891870738e-35+0.j,2.725314330695137e-36+0.j,3.1349923484623294e-37+0.j,3.569166929451038e-38+0.j,4.022513454520746e-39+0.j,4.4886393561283804e-40+0.j,4.96022624791715e-41+0.j,5.4292235172987305e-42+0.j,5.887085996965318e-43+0.j,6.325045343166483e-44+0.j,6.734402386221541e-45+0.j,7.106826170668947e-46+0.j,7.43464479009849e-47+0.j,7.711113489023419e-48+0.j,7.93064681513662e-49+0.j,8.089003749197083e-50+0.j,8.183417543113267e-51+0.j,8.212665240753264e-52+0.j,8.17707529718917e-53+0.j,8.078475104213509e-54+0.j,7.920083344485671e-55+0.j,7.706354740356069e-56+0.j,7.44278679138733e-57+0.j,7.135699418123129e-58+0.j,6.79199901832943e-59+0.j,6.418938320688219e-60+0.j,6.023882662631579e-61+0.j,5.614092033823177e-62+0.j,5.196526549820742e-63+0.j,4.777681098345629e-64+0.j,4.363452879585504e-65+0.j,3.959043576716185e-66+0.j,3.568896058391247e-67+0.j,3.196663920881969e-68+0.j,2.845210885201704e-69+0.j,2.516636106846429e-70+0.j,2.212320839174639e-71+0.j,1.9329915996880977e-72+0.j,1.6787949873513647e-73+0.j,1.4493795418304229e-74+0.j,1.2439804681100646e-75+0.j,1.0615036160192977e-76+0.j,9.006057492764904e-78+0.j
-0.002022910346386182+0.j,0.016260756935054754+0.j,-0.07648907218123036+0.j,0.23027831153404063+0.j,-0.4235143855116324+0.j,0.36072809032848435+0.j,0.1317739245785615+0.j,-0.35732332517042403+0.j,-0.2234029245206082+0.j,0.18391387040228052+0.j,0.4047810317045367+0.j,0.38329433601169316+0.j,0.25851498756583696+0.j,0.14084234713535904+0.j,0.06565099764090329+0.j,0.027063647243412016+0.j,0.010081967987683625+0.j,0.0034461098077415543+0.j,0.0010930814746827385+0.j,0.0003245737201268646+0.j,0.00009085183236237408+0.j,0.000024108753885560146+0.j,6.093669745493479e-6+0.j,1.472880077186977e-6+0.j,3.415937340270903e-7+0.j,7.623869565424288e-8+0.j,1.6416117322169425e-8+0.j,3.4179650946120917e-9+0.j,6.894911013590824e-10+0.j,1.349963226404574e-10+0.j,2.569429328765395e-11+0.j,4.76095914714056e-12+0.j,8.599209883091359e-13+0.j,1.5157991746236999e-13+0.j,2.6104319141613564e-14+0.j,4.396433130998738e-15+0.j,7.247722924492835e-16+0.j,1.170525782821665e-16+0.j,1.853433236946462e-17+0.j,2.879410443451236e-18+0.j,4.391908456046725e-19+0.j,6.581106439897919e-20+0.j,9.693835839471618e-21+0.j,1.4043736086511256e-21+0.j,2.002094003325778e-22+0.j,2.810038835152448e-23+0.j,3.8847699194862494e-24+0.j,5.292139871458733e-25+0.j,7.107027658241647e-26+0.j,9.4124693103891e-27+0.j,1.2298084937600636e-27+0.j,1.5857734824945204e-28+0.j,2.0186381807243975e-29+0.j,2.5376192538533365e-30+0.j,3.1511973419509494e-31+0.j,3.866610321088408e-32+0.j,4.689318812303233e-33+0.j,5.622472028242179e-34+0.j,6.666406085893573e-35+0.j,7.818208945515945e-36+0.j,9.071385763797661e-37+0.j,1.0415655466623506e-37+0.j,1.183690377302642e-38+0.j,1.3317309996201989e-39+0.j,1.483565519698258e-40+0.j,1.6367808348344002e-41+0.j,1.7887375897908718e-42+0.j,1.9366489360287196e-43+0.j,2.0776696182475442e-44+0.j,2.2089911852856925e-45+0.j,2.3279386646907023e-46+0.j,2.4320638877574176e-47+0.j,2.519230815081081e-48+0.j,2.5876886765578914e-49+0.j,2.636129465513704e-50+0.j,2.6637272559657744e-51+0.j,2.6701578729197813e-52+0.j,2.655598559082487e-53+0.j,2.6207083684609244e-54+0.j,2.5665910055828432e-55+0.j,2.494742658104555e-56+0.j,2.4069879959803147e-57+0.j,2.305407906040774e-58+0.j,2.192262689422257e-59+0.j,2.0699143810257246e-60+0.j,1.940751580387671e-61+0.j,1.8071197488015901e-62+0.j,1.6712593725622837e-63+0.j,1.5352537643216866e-64+0.j,1.4009876206167036e-65+0.j,1.2701168164456536e-66+0.j,1.144049333468501e-67+0.j,1.0239367147827809e-68+0.j,9.106750349025797e-70+0.j,8.049140780502091e-71+0.j,7.070732322482056e-72+0.j,6.173625249148896e-73+0.j,5.35807236080586e-74+0.j,4.622746124699183e-75+0.j,3.965013519200987e-76+0.j
0.0005669197361527526+0.j,-0.005272276801479232+0.j,0.02956640735383857+0.j,-0.11137519510949369+0.j,0.28152107618645195+0.j,-0.4359114089058013+0.j,0.2754701055924595+0.j,0.2234029245206082+0.j,-0.2947147536876432+0.j,-0.28849636570706866+0.j,0.09218225174887182+0.j,0.3672297632641055+0.j,0.3969890605330783+0.j,0.29007223560907236+0.j,0.1679182490371438+0.j,0.08231175557245204+0.j,0.03544830987816587+0.j,0.013731096825231633+0.j,0.004862829108392151+0.j,0.001593590044710827+0.j,0.00048773492599822355+0.j,0.00014044032419059768+0.j,0.00003827209713075707+0.j,9.919545760758867e-6+0.j,2.4553716332038962e-6+0.j,5.824922533788903e-7+0.j,1.3284065350802705e-7+0.j,2.9200450031071542e-8+0.j,6.201197593650303e-9+0.j,1.2749192864834649e-9+0.j,2.5421844028342326e-10+0.j,4.924501020597111e-11+0.j,9.280925814967588e-12+0.j,1.704027578196036e-12+0.j,3.0517428123493975e-13+0.j,5.336900241005396e-14+0.j,9.12312592323386e-15+0.j,1.5258778173907982e-15+0.j,2.499159413997907e-16+0.j,4.011574431384007e-17+0.j,6.315474445082895e-18+0.j,9.758170421287338e-19+0.j,1.4807539885029549e-19+0.j,2.208065874625424e-20+0.j,3.237439456833415e-21+0.j,4.669631640261791e-22+0.j,6.629365907296237e-23+0.j,9.267748457217735e-24+0.j,1.2763868194516531e-24+0.j,1.7325212040233716e-25+0.j,2.318651998570422e-26+0.j,3.0606730067894636e-27+0.j,3.9863727193285054e-28+0.j,5.12467135616133e-29+0.j,6.504616049794589e-30+0.j,8.154147551986347e-31+0.j,1.0098671372626385e-31+0.j,1.2359486445257507e-32+0.j,1.4952143510012007e-33+0.j,1.788482153172812e-34+0.j,2.1156821806105453e-35+0.j,2.4757284384812496e-36+0.j,2.866422895290545e-37+0.j,3.2844011801383696e-38+0.j,3.725127223656819e-39+0.j,4.182941656698997e-40+0.j,4.651165729783378e-41+0.j,5.122259148948765e-42+0.j,5.588026791789124e-43+0.j,6.03986603700516e-44+0.j,6.469043667317561e-45+0.j,6.8669892102232126e-46+0.j,7.225590330319228e-47+0.j,7.537475577665745e-48+0.j,7.796270448424325e-49+0.j,7.996814268667567e-50+0.j,8.135327741262187e-51+0.j,8.209523913562229e-52+0.j,8.218658606080255e-53+0.j,8.163519747094143e-54+0.j,8.046358346314281e-55+0.j,7.870766795997936e-56+0.j,7.641512632817581e-57+0.j,7.364337701109697e-58+0.j,7.045733756848102e-59+0.j,6.692705927866857e-60+0.j,6.312535138072027e-61+0.j,5.912549694927112e-62+0.j,5.49991484683415e-63+0.j,5.08144737765213e-64+0.j,4.663460365002113e-65+0.j,4.2516412290028196e-66+0.j,3.8509642668164126e-67+0.j,3.465637112747561e-68+0.j,3.099079064563037e-69+0.j,2.7539280269914244e-70+0.j,2.4320719682042747e-71+0.j,2.134700264439761e-72+0.j,1.8623701005697492e-73+0.j,1.615083162797405e-74+0.j
