0.1685983808374708+0.j,0.-0.31813186172638874j,-0.4244689594535578+0.j,0.+0.46242262725642524j,0.4362775329832799+0.j,0.-0.3681557721773159j,-0.2836023050237022+0.j,0.+0.20226209618356653j,0.13493458504601655+0.j,0.-0.0848703104160663j,-0.050641849487154986+0.j,0.+0.02881157388527062j,0.015693872772900793+0.j,0.-0.008213196603917608j,-0.00414192250071169+0.j,0.+0.0020179486306912283j,0.0009519275208355667+0.j,0.-0.00043564545707126785j,-0.0001937540121992469+0.j,0.+0.00008387406108089597j,0.00003538884928560819+0.j,0.-0.000014571711404121675j,-5.862096838467712e-6+0.j,0.+2.306443593551495e-6j,8.883640689236761e-7+0.j,0.-3.3525460177457166e-7j,-1.2406287503827457e-7+0.j,0.+4.5051963826392386e-8j,1.6065286634307803e-8+0.j,0.-5.629155517321543e-9j,-1.9392615524557113e-9+0.j,0.+6.572177857329882e-10j,2.1922399420368341e-10+0.j,0.-7.200868562059483e-11j,-2.3302321655004088e-11+0.j,0.+7.432226527830934e-12j,2.3373376524796165e-12+0.j,0.-7.250606911961937e-13j,-2.2194038236119488e-13+0.j,0.+6.705911133904546e-14j,2.000698127841075e-14+0.j,0.-5.895808988780835e-15j,-1.716613514112837e-15+0.j,0.+4.93960324118336e-16j,1.4051396738913915e-16+0.j,0.-3.952455662194986e-17j,-1.099618045931958e-17+0.j,0.+3.0265419437244514e-18j,8.242896482469243e-19+0.j,0.-2.221956607310607e-19j,-5.929312480290102e-20+0.j,0.+1.5666537339446506e-20j,4.099445469370443e-21+0.j,0.-1.0625293774676968e-21j,-2.7283358782533835e-22+0.j,0.+6.941770586442719e-23j,1.7503706031492886e-23+0.j,0.-4.3746806034605584e-24j,-1.0838922756252358e-24+0.j,0.+2.6626487733597304e-25j,6.486225231507425e-26+0.j,0.-1.567042861199207e-26j,-3.75524950945021e-27+0.j,0.+8.927344430554232e-28j,2.1056494506779573e-28+0.j,0.-4.928141403124558e-29j,-1.1446295677246158e-29+0.j,0.+2.6386471977373882e-30j,6.037826616773935e-31+0.j,0.-1.3715443635848075e-31j,-3.093247048713146e-32+0.j,0.+6.926904503932204e-33j,1.5403759157510649e-33+0.j,0.-3.4018805259761246e-34j,-7.462029553988642e-35+0.j,0.+1.6258485970152796e-35j,3.5190632438133824e-36+0.j,0.-7.567204607126014e-37j,-1.6167465505986251e-37+0.j,0.+3.432275694498304e-38j,7.24087314325357e-39+0.j,0.-1.5181063504258627e-39j,-3.1633630558313067e-40+0.j,0.+6.551847188167654e-41j,1.3488941900791002e-41+0.j,0.-2.760718901803593e-42j,-5.617288514497524e-43+0.j,0.+1.1363729094851944e-43j,2.28577407802948e-44+0.j,0.-4.571850994443725e-45j,-9.09336409097944e-46+0.j,0.+1.798695514285186e-46j,3.538486193582967e-47+0.j,0.-6.923565395961557e-48j,-1.3474716583842271e-48+0.j,0.+2.6086247126428956e-49j,5.023770081560734e-50+0.j,0.-9.624931682650268e-51j,-1.834587310510456e-51+0.j,0.+3.479161232658634e-52j
0.-0.31813186172638874j,-0.43169137842814614+0.j,0.+0.35103309150115225j,0.13735326195710396+0.j,0.+0.10162392161544677j,0.28086528362129554+0.j,0.-0.36665858153841213j,-0.3686885299268761+0.j,0.+0.3174726679054236j,0.24466016583520941+0.j,0.-0.17282630644323727j,-0.11359484341817298+0.j,0.+0.07019311813973507j,0.04108740807306905+0.j,0.-0.022915486301905773j,-0.012233886783195884+0.j,0.+0.006275582287939587j,0.0031028690608882648+0.j,0.-0.0014826885850932644j,-0.0006862904137858334+0.j,0.+0.0003083202337372654j,0.00013467640921192297+0.j,0.-0.00005728606992479449j,-0.000023761551461263845+0.j,0.+9.622946840551883e-6j,3.809221323885798e-6+0.j,0.-1.4753728854861168e-6j,-5.596401023473817e-7+0.j,0.+2.0807865453365766e-7j,7.589244322777846e-8+0.j,0.-2.7172920799394483e-8j,-9.557233178767512e-9+0.j,0.+3.3041268184232425e-9j,1.1234712517188137e-9+0.j,0.-3.759095367600114e-10j,-1.238343681275756e-10+0.j,0.+4.018298716238529e-11j,1.2849337492306568e-11+0.j,0.-4.050790261725475e-12j,-1.259481983721183e-12+0.j,0.+3.863674619610764e-13j,1.1698225967730956e-13+0.j,0.-3.497009480478069e-14j,-1.0324523373512974e-14+0.j,0.+3.0114233266840446e-15j,8.680166241818126e-16+0.j,0.-2.4731965924698045e-16j,-6.967516894910726e-17+0.j,0.+1.941312804595887e-17j,5.350761831469708e-18+0.j,0.-1.45927912939885e-18j,-3.9387608540300874e-19+0.j,0.+1.0523767674413618e-19j,2.783950427753554e-20+0.j,0.-7.293148949329246e-21j,-1.892402299321835e-21+0.j,0.+4.86446429577756e-22j,1.238954048990624e-22+0.j,0.-3.127135555622319e-23j,-7.823113698038926e-24+0.j,0.+1.9400889112162206e-24j,4.7702152091609745e-25+0.j,0.-1.163032183105269e-25j,-2.812184937846522e-26+0.j,0.+6.744556082322836e-27j,1.6046387142201678e-27+0.j,0.-3.7876584207060627e-28j,-8.871304867139146e-29+0.j,0.+2.0619551896062088e-29j,4.7565958497203386e-30+0.j,0.-1.089149208814921e-30j,-2.4757110611168003e-31+0.j,0.+5.587016577283883e-32j,1.2519069539616922e-32+0.j,0.-2.7856056616342524e-33j,-6.155522336430196e-34+0.j,0.+1.3509799954377484e-34j,2.945178274980825e-35+0.j,0.-6.378106815005974e-36j,-1.3722314282654131e-36+0.j,0.+2.9332911366289988e-37j,6.230331120905338e-38+0.j,0.-1.315013599747282e-38j,-2.7583327060766963e-39+0.j,0.+5.750341429819585e-40j,1.1915264046992603e-40+0.j,0.-2.454191578138746e-41j,-5.02503330734825e-42+0.j,0.+1.02288152471701e-42j,2.0701277260653656e-43+0.j,0.-4.1656540633554746e-44j,-8.335116806502362e-45+0.j,0.+1.6584796829504588e-45j,3.2817502830152458e-46+0.j,0.-6.458388416332414e-47j,-1.2641302208334207e-47+0.j,0.+2.461125207061362e-48j,4.766224838309206e-49+0.j,0.-9.18202407394649e-50j,-1.75974229480747e-50+0.j
-0.4244689594535578+0.j,0.+0.35103309150115225j,0.036676204355530886+0.j,0.+0.24666173120775825j,0.32983904980034523+0.j,0.-0.21406432068450162j,-0.0027430263531382547+0.j,0.-0.1940309589961871j,-0.31378763291147777+0.j,0.+0.3470222314612479j,0.31648243547645866+0.j,0.-0.25374915210040005j,-0.18459389988290886+0.j,0.+0.1241369686441152j,0.07813196647936721+0.j,0.-0.046433521812834964j,-0.02622943150882444+0.j,0.+0.014156291318167893j,0.007330322840150652+0.j,0.-0.0036542668680262934j,-0.0017588630960633188+0.j,0.+0.0008193790997545999j,0.0003702369044341153+0.j,0.-0.0001625625510458557j,-0.00006947296590664136+0.j,0.+0.000028939783043048888j,0.000011765819467569063+0.j,0.-4.6741636390295504e-6j,-1.8163515819676256e-6+0.j,0.+6.910800548656783e-7j,2.5767456906672233e-7+0.j,0.-9.422811204648085e-8j,-3.382038569023611e-8+0.j,0.+1.1922429687497212e-8j,4.130631539223982e-9+0.j,0.-1.4073158165122244e-9j,-4.71770385698338e-10+0.j,0.+1.5568927282529493e-10j,5.060417732196269e-11+0.j,0.-1.6207335589494585e-11j,-5.117062028352896e-12+0.j,0.+1.5932689464649677e-12j,4.894210435378654e-13+0.j,0.-1.4837411424926932e-13j,-4.440830115402526e-14+0.j,0.+1.312627973078351e-14j,3.83287404970388e-15+0.j,0.-1.1059621027587846e-15j,-3.1543516430616305e-16+0.j,0.+8.895080180884006e-17j,2.480675899315951e-17+0.j,0.-6.843467334413113e-18j,-1.867967971422989e-18+0.j,0.+5.045991064729926e-19j,1.349273886996217e-19+0.j,0.-3.5720648918311685e-20j,-9.364608251628434e-21+0.j,0.+2.431605259918969e-21j,6.254732183765272e-22+0.j,0.-1.5940890863273374e-22j,-4.0260385506147434e-23+0.j,0.+1.0078022967056383e-23j,2.5007652986677998e-24+0.j,0.-6.152284816890026e-25j,-1.5008224692011018e-25+0.j,0.+3.630888860524263e-26j,8.712577480906066e-27+0.j,0.-2.073899996206096e-27j,-4.897697834217315e-28+0.j,0.+1.1476593388557827e-28j,2.668719799712391e-29+0.j,0.-6.159032424841956e-30j,-1.4108816005287745e-30+0.j,0.+3.2083726232887246e-31j,7.24338194206314e-32+0.j,0.-1.623697772455018e-32j,-3.6142636560020936e-33+0.j,0.+7.989648601581826e-34j,1.754163047709411e-34+0.j,0.-3.825487340159628e-35j,-8.287377806253746e-36+0.j,0.+1.7836065572783366e-36j,3.813902101686865e-37+0.j,0.-8.103350661301902e-38j,-1.7108796969971694e-38+0.j,0.+3.589783987053017e-39j,7.485909462726392e-40+0.j,0.-1.5516037680814436e-40j,-3.1967515507984527e-41+0.j,0.+6.547263057236236e-42j,1.3331034565203244e-42+0.j,0.-2.698675592391565e-43j,-5.431867817322342e-44+0.j,0.+1.087145452588459e-44j,2.1636832858944234e-45+0.j,0.-4.282469859660114e-46j,-8.429774270537118e-47+0.j,0.+1.6503817910642856e-47j,3.213845791052464e-48+0.j,0.-6.2253321054278206e-49j
0.+0.46242262725642524j,0.13735326195710396+0.j,0.+0.24666173120775825j,0.3053930639712446+0.j,0.-0.07451100039241562j,0.19261561341990005+0.j,0.-0.29974437292658196j,-0.2155701766721925+0.j,0.+0.024993559134997678j,-0.16544508200101052+0.j,0.+0.288792468480067j,0.3295797272039564+0.j,0.-0.3063990382633011j,-0.249026234969459+0.j,0.+0.18304840663055008j,0.12412303762429361+0.j,0.-0.07865890299958413j,-0.0470164673182555+0.j,0.+0.026689930594714188j,0.01446656339024522+0.j,0.-0.007519145570884859j,-0.0037608708932336987+0.j,0.+0.0018155476497710786j,0.0008480415727538578+0.j,0.-0.00038411147438882756j,-0.0001690237593803035+0.j,0.+0.00007237856045270981j,0.00003020535689081075+0.j,0.-0.00001230104609171236j,-4.8943939532904074e-6+0.j,0.+1.9046726143348683e-6j,7.256543824429274e-7+0.j,0.-2.709033076402753e-7j,-9.918106215910186e-8+0.j,0.+3.5636909392234724e-8j,1.2575642454688326e-8+0.j,0.-4.361131507444875e-9j,-1.4871929979367237e-9+0.j,0.+4.989732598780213e-10j,1.6479945014657612e-10+0.j,0.-5.360622056938974e-11j,-1.718125749592944e-11+0.j,0.+5.4282841550270835e-12j,1.6912772585354108e-12+0.j,0.-5.198505503413204e-13j,-1.5769265170335994e-13+0.j,0.+4.72240357305052e-14j,1.396610142756924e-14+0.j,0.-4.080208778127051e-15j,-1.177911748399937e-15+0.j,0.+3.361152854930159e-16j,9.482551520667206e-17+0.j,0.-2.6456635196091874e-17j,-7.30167572853446e-18+0.j,0.+1.9938408499154647e-18j,5.388099711526805e-19+0.j,0.-1.441289023936145e-19j,-3.8170355054847567e-20+0.j,0.+1.0010292527924683e-20j,2.6001309432701874e-21+0.j,0.-6.690380652332458e-22j,-1.705649893247581e-22+0.j,0.+4.309093288343948e-23j,1.0789707465051608e-23+0.j,0.-2.6781168643758814e-24j,-6.590394120655493e-25+0.j,0.+1.6081217534136791e-25j,3.8914698135279195e-26+0.j,0.-9.340176637333221e-27j,-2.22382569725597e-27+0.j,0.+5.252987088116794e-28j,1.2311920497250816e-28+0.j,0.-2.8635938666633514e-29j,-6.610188911333493e-30+0.j,0.+1.5145453968681219e-30j,3.4448029859181967e-31+0.j,0.-7.778689790129044e-32j,-1.7440280037323172e-32+0.j,0.+3.882836351615327e-33j,8.584911493646276e-34+0.j,0.-1.8851892747883718e-34j,-4.111939147036467e-35+0.j,0.+8.909433236380406e-36j,1.9177995934967516e-36+0.j,0.-4.1015044170901585e-37j,-8.715776353152951e-38+0.j,0.+1.8404630452814556e-38j,3.862251658862904e-39+0.j,0.-8.055266993563858e-40j,-1.6698515269299457e-40+0.j,0.+3.4408534465752417e-41j,7.048163709113314e-42+0.j,0.-1.4352833175116012e-42j,-2.9059008067895365e-43+0.j,0.+5.849710754040221e-44j,1.1709187515129748e-44+0.j,0.-2.33069560155125e-45j,-4.613577576770971e-46+0.j,0.+9.08259661591649e-47j,1.7783941794275543e-47+0.j
0.4362775329832799+0.j,0.+0.10162392161544677j,0.32983904980034523+0.j,0.-0.07451100039241562j,0.23509487025138354+0.j,0.-0.2650310746881597j,-0.046892023587403964+0.j,0.-0.19314256391532666j,-0.2812818289997694+0.j,0.+0.19358125632879092j,0.010872674449162779+0.j,0.+0.16796264035988953j,0.2817734097851196+0.j,0.-0.3174222785969906j,-0.29318646480597294+0.j,0.+0.2373665186928875j,0.17403449881376887+0.j,0.-0.117801297897394j,-0.07455609046283253+0.j,0.+0.04452072244694032j,0.025254201490768017+0.j,0.-0.013680293331105068j,-0.007107126364954436+0.j,0.+0.003553436507733168j,0.001714875088814939+0.j,0.-0.0008008114272102973j,-0.0003626414030322935+0.j,0.+0.0001595474517524141j,0.00006831031017246898+0.j,0.-0.00002850391235790938j,-0.000011606866285242629+0.j,0.+4.617757827745664e-6j,1.7968739392044764e-6+0.j,0.-6.845370857576334e-7j,-2.5553798096849964e-7+0.j,0.+9.355077631968848e-8j,3.361237158124732e-8+0.j,0.-1.186075565180821e-8j,-4.113075055746462e-9+0.j,0.+1.4025617151918042e-9j,4.705662621649631e-10+0.j,0.-1.5541380546221253e-10j,-5.055226508350029e-11+0.j,0.+1.620216634917841e-11j,5.118873566819765e-12+0.j,0.-1.5948549480302544e-12j,-4.902077824288708e-13+0.j,0.+1.4869937236087355e-13j,4.45304782585572e-14+0.j,0.-1.3169417389335216e-14j,-3.847435393114099e-15+0.j,0.+1.1107074893296267e-15j,3.1693746417683946e-16+0.j,0.-8.941476234309626e-17j,-2.494695940309368e-17+0.j,0.+6.8850137644405085e-18j,1.8800623667735006e-18+0.j,0.-5.080624488236166e-19j,-1.3590406506109167e-19+0.j,0.+3.5992136822733566e-20j,9.439052781561068e-21+0.j,0.-2.451755817576642e-21j,-6.308604367570005e-22+0.j,0.+1.6083217429380514e-22j,4.06321320955164e-23+0.j,0.-1.0174056496044156e-23j,-2.5253107942013943e-24+0.j,0.+6.214377078346099e-25j,1.5163732207333325e-25+0.j,0.-3.669457512574151e-26j,-8.807331695261804e-27+0.j,0.+2.096964678093429e-27j,4.953336682820876e-28+0.j,0.-1.1609633076107539e-28j,-2.700258362523753e-29+0.j,0.+6.233170352469791e-30j,1.4281659356276961e-30+0.j,0.-3.2483441224011785e-31j,-7.335088822133713e-32+0.j,0.+1.6445749610296869e-32j,3.661428954216712e-33+0.j,0.-8.095406475847814e-34j,-1.777702639084203e-34+0.j,0.+3.8775031493768005e-35j,8.401501019919858e-36+0.j,0.-1.8084701991991986e-36j,-3.867698801222154e-37+0.j,0.+8.218959998506683e-38j,1.7355583339741169e-38+0.j,0.-3.642117927890532e-39j,-7.59617030069882e-40+0.j,0.+1.5746858463388345e-40j,3.244767242649394e-41+0.j,0.-6.646525234435562e-42j,-1.3534979642363082e-42+0.j,0.+2.740324813110752e-43j,5.516414994037614e-44+0.j,0.-1.1042071908992217e-44j,-2.1979136718066495e-45+0.j,0.+4.350750279224621e-46j
0.-0.3681557721773159j,0.28086528362129554+0.j,0.-0.21406432068450162j,0.19261561341990005+0.j,0.-0.2650310746881597j,0.011446590025725808+0.j,0.-0.2507568421254265j,-0.21846806058545842+0.j,0.-0.006946575936445659j,-0.214024310663185+0.j,0.+0.26459025762196126j,0.15786320214729843+0.j,0.+0.022430189658238193j,0.18648701624194156+0.j,0.-0.28374166583467414j,-0.30751049719396806+0.j,0.+0.27775393814250365j,0.22149633099738736+0.j,0.-0.16059758210314617j,-0.10776746085386352+0.j,0.+0.06773051470002228j,0.040211503017397655+0.j,0.-0.02269862831971647j,-0.012244496232589374+0.j,0.+0.006338080286458957j,0.0031588070861041737+0.j,0.-0.0015201135972616735j,-0.000708067263275169+0.j,0.+0.0003199140603005038j,0.00014045979125341566+0.j,0.-0.00006002550766145168j,-0.000025004137537767182+0.j,0.+0.000010165801604427706j,4.0386014434919e-6+0.j,0.-1.5694168580333288e-6j,-5.97146487441184e-7+0.j,0.+2.2265904520034798e-7j,8.142675659593425e-8+0.j,0.-2.9227000386019934e-8j,-1.0303632208671418e-8+0.j,0.+3.5699530491888706e-9j,1.2163497081588345e-9+0.j,0.-4.0777312758072823e-10j,-1.3457603353454013e-10+0.j,0.+4.374379624997022e-11j,1.4010791473618451e-11+0.j,0.-4.423769387851962e-12j,-1.3774676214196804e-12+0.j,0.+4.2315080636297304e-13j,1.282893443431739e-13+0.j,0.-3.8398669806830695e-14j,-1.135044516658585e-14+0.j,0.+3.3144741837128634e-15j,9.564203667775377e-16+0.j,0.-2.7279523199326794e-16j,-7.692973817058848e-17+0.j,0.+2.1455159742751384e-17j,5.919089185455846e-18+0.j,0.-1.61571477546628e-18j,-4.364735843075606e-19+0.j,0.+1.16715210223786e-19j,3.090026312059291e-20+0.j,0.-8.101167251085372e-21j,-2.103613078154829e-21+0.j,0.+5.411229776722812e-22j,1.3791578872758095e-22+0.j,0.-3.483318216389832e-23j,-8.719750879773642e-24+0.j,0.+2.163788841336153e-24j,5.323426826541714e-25+0.j,0.-1.298664011454781e-25j,-3.141903087638286e-26+0.j,0.+7.539430772048984e-27j,1.794698608357577e-27+0.j,0.-4.238451876837994e-28j,-9.932065336501162e-29+0.j,0.+2.3096204249979939e-29j,5.33041410204251e-30+0.j,0.-1.2210954811581048e-30j,-2.7768615605388046e-31+0.j,0.+6.269327664255291e-32j,1.4053830867982125e-32+0.j,0.-3.128377105153221e-33j,-6.915705460129623e-34+0.j,0.+1.518406715214505e-34j,3.3114186205195796e-35+0.j,0.-7.173868843381847e-36j,-1.543988829069613e-36+0.j,0.+3.3015909137915555e-37j,7.014986026959147e-38+0.j,0.-1.481118969577325e-38j,-3.1077560643310855e-39+0.j,0.+6.480837869506815e-40j,1.3433068870690667e-40+0.j,0.-2.7676488192772496e-41j,-5.668516667788506e-42+0.j,0.+1.1541995278084323e-42j,2.3365494878831897e-43+0.j,0.-4.703061180316033e-44j,-9.412957398492616e-45+0.j
-0.2836023050237022+0.j,0.-0.36665858153841213j,-0.0027430263531382547+0.j,0.-0.29974437292658196j,-0.046892023587403964+0.j,0.-0.2507568421254265j,-0.18171952008753414+0.j,0.-0.10255532855010795j,-0.2576163594154157+0.j,0.+0.15636206919185433j,-0.07248175923379623+0.j,0.+0.23664976925143885j,0.2405309824228971+0.j,0.-0.11064063822166173j,0.06628823546221686+0.j,0.-0.21174967837312153j,-0.2881996923009986+0.j,0.+0.2969037534809065j,0.25992938446081476+0.j,0.-0.20276872935928653j,-0.1445805569803451+0.j,0.+0.09573596827886116j,0.059513678130668955+0.j,0.-0.03500908618543717j,-0.01960656411688899+0.j,0.+0.01050422088975377j,0.005404588614365034+0.j,0.-0.0026792007720607856j,-0.0012831599568682065+0.j,0.+0.0005951253248032283j,0.00026783805033927616+0.j,0.-0.00011717830036432388j,-0.000049913536206529734+0.j,0.+0.000020729852645122588j,8.404821793799819e-6+0.j,0.-3.33050056367816e-6j,-1.2911827280438922e-6+0.j,0.+4.90198510188473e-7j,1.8240500610159048e-7+0.j,0.-6.657730132472176e-8j,-2.385381360706146e-8+0.j,0.+8.395094074743714e-9j,2.904037999144748e-9+0.j,0.-9.879661061283043e-10j,-3.307363597689911e-10+0.j,0.+1.0900435371634185e-10j,3.538635221606315e-11+0.j,0.-1.1320178889464271e-11j,-3.5701000243577766e-12+0.j,0.+1.1104287196840253e-12j,3.407596994999971e-13+0.j,0.-1.0320678301660897e-13j,-3.086155909069884e-14+0.j,0.+9.114162027923008e-15j,2.6591181053301687e-15+0.j,0.-7.666671139406983e-16j,-2.184966283897462e-16+0.j,0.+6.156957763266372e-17j,1.715855878366856e-17+0.j,0.-4.730352288748707e-18j,-1.2903411615080863e-18+0.j,0.+3.4834543532433763e-19j,9.308985736102835e-20+0.j,0.-2.4630300926224352e-20j,-6.453527002906296e-21+0.j,0.+1.6748127661626446e-21j,4.305817964342574e-22+0.j,0.-1.0968341551122572e-22j,-2.768821912468759e-23+0.j,0.+6.927684172533725e-24j,1.7182561285776155e-24+0.j,0.-4.225322901101135e-25j,-1.030308481012638e-25+0.j,0.+2.49155849923245e-26j,5.976272712200155e-27+0.j,0.-1.4220091185665496e-27j,-3.356930424678877e-28+0.j,0.+7.863282501494262e-29j,1.8278431999939226e-29+0.j,0.-4.216944435028311e-30j,-9.656718173986889e-31+0.j,0.+2.1952368640910287e-31j,4.954495131204698e-32+0.j,0.-1.1102693028926421e-32j,-2.4706522590472196e-33+0.j,0.+5.45998596225212e-34j,1.1984202228313352e-34+0.j,0.-2.612789414188319e-35j,-5.6586948038847486e-36+0.j,0.+1.2175382190585213e-36j,2.602797018423202e-37+0.j,0.-5.528729167058271e-38j,-1.167004925710562e-38+0.j,0.+2.4480291442115145e-39j,5.103760890170531e-40+0.j,0.-1.0576120802425485e-40j,-2.178494942437589e-41+0.j,0.+4.460789671182721e-42j,9.080760308555115e-43+0.j,0.-1.837881425488644e-43j
0.+0.20226209618356653j,-0.3686885299268761+0.j,0.-0.1940309589961871j,-0.2155701766721925+0.j,0.-0.19314256391532666j,-0.21846806058545842+0.j,0.-0.10255532855010795j,-0.2548608710564748+0.j,0.+0.07409294297659817j,-0.18059375821418838+0.j,0.+0.23858162515469558j,0.07791536184585161+0.j,0.+0.13830318541308856j,0.24888076975952292+0.j,0.-0.20374554360673805j,-0.05398153935983699+0.j,0.-0.11459451932542325j,-0.23737823677982164+0.j,0.+0.29072636999173834j,0.2836235208066994+0.j,0.-0.23962841939422175j,-0.1821430134872582+0.j,0.+0.12727722031271788j,0.08290960124112264+0.j,0.-0.050841041888629146j,-0.029561426656622744+0.j,0.+0.01638974690942951j,0.008703624315776481+0.j,0.-0.004443265742974664j,-0.002187308087539343+0.j,0.+0.0010410072701509932j,0.0004800726830998373+0.j,0.-0.00021493995054251672j,-0.00009358998930086465+0.j,0.+0.00003969214210167438j,0.000016418475894107237+0.j,0.-6.632007787679126e-6j,-2.6189127905491213e-6+0.j,0.+1.0120386876078563e-6j,3.830642628479534e-7+0.j,0.-1.421379087161055e-7j,-5.174259968163383e-8+0.j,0.+1.849256833811359e-8j,6.4929898640852e-9+0.j,0.-2.2410845193198993e-9j,-7.60828998998913e-10+0.j,0.+2.541932928268996e-10j,8.361947010090106e-11+0.j,0.-2.709702993305341e-11j,-8.65365106883509e-12+0.j,0.+2.7247194551339714e-12j,8.461747434369399e-13+0.j,0.-2.592841446658263e-13j,-7.84192508849121e-14+0.j,0.+2.341776892537486e-14j,6.9068877149189486e-15+0.j,0.-2.012632628856817e-15j,-5.79584490923605e-16+0.j,0.+1.6499021773127916e-16j,4.644109528954714e-17+0.j,0.-1.2928796072370154e-17j,-3.560646915978978e-18+0.j,0.+9.703185114441552e-19j,2.617035078913513e-19+0.j,0.-6.987244402719684e-20j,-1.8471032457944638e-20+0.j,0.+4.8355902735875755e-21j,1.2538971154824748e-21+0.j,0.-3.2211157693039e-22j,-8.198942453706133e-23+0.j,0.+2.0681819211182037e-23j,5.170931329922535e-24+0.j,0.-1.2816375688660872e-24j,-3.149510699109518e-25+0.j,0.+7.674765564786277e-26j,1.8547782819646262e-26+0.j,0.-4.446132830503231e-27j,-1.0572877863786449e-27+0.j,0.+2.4944761168075502e-28j,5.839748229295984e-29+0.j,0.-1.356716743048753e-29j,-3.1283448375331467e-30+0.j,0.+7.160098909132721e-31j,1.6268576690605298e-31+0.j,0.-3.6698814388063867e-32j,-8.21998345608442e-33+0.j,0.+1.828308732520288e-33j,4.0385908005728595e-34+0.j,0.-8.860389132171026e-35j,-1.930892790333832e-35+0.j,0.+4.180080869252428e-36j,8.990215125845758e-37+0.j,0.-1.9211050063858635e-37j,-4.0790924233520054e-38+0.j,0.+8.60681182693447e-39j,1.8047681545027703e-39+0.j,0.-3.7612661838120335e-40j,-7.791348701928609e-41+0.j,0.+1.6043116621583997e-41j,3.2839249269926834e-42+0.j
0.13493458504601655+0.j,0.+0.3174726679054236j,-0.31378763291147777+0.j,0.+0.024993559134997678j,-0.2812818289997694+0.j,0.-0.006946575936445659j,-0.2576163594154157+0.j,0.+0.07409294297659817j,-0.20543143912617465+0.j,0.+0.19906647683862774j,-0.0427456220951351+0.j,0.+0.22778228138976916j,0.18769228343111963+0.j,0.+0.010267481062663857j,0.19331407798606814+0.j,0.-0.24297751190709727j,-0.15279056807604086+0.j,0.-0.00868725800544613j,-0.16211582971354138+0.j,0.+0.2588264063599329j,0.28858547901562914+0.j,0.-0.26672981867011586j,-0.2171398967122097+0.j,0.+0.1604977606955894j,0.10968619002308715+0.j,0.-0.07015387618929776j,-0.04235857065611427+0.j,0.+0.024303461501652333j,0.013318765812342143+0.j,0.-0.007000512793502002j,-0.0035412194312035607+0.j,0.+0.001728955222715017j,0.0008167530372190367+0.j,0.-0.0003741086575974653j,-0.00016646099038823613+0.j,0.+0.00007206885663023773j,0.00003040445285484779+0.j,0.-0.00001251552357683383j,-5.032629366113668e-6+0.j,0.+1.9789682558606072e-6j,7.61733638908847e-7+0.j,0.-2.8725947087602067e-7j,-1.062202909315238e-7+0.j,0.+3.8541604537849194e-8j,1.3732322119283542e-8+0.j,0.-4.8076287654372275e-9j,-1.6548245397167802e-9+0.j,0.+5.603390136230814e-10j,1.8674786335625528e-10+0.j,0.-6.128863997240686e-11j,-1.981639268376061e-11+0.j,0.+6.315073047095891e-12j,1.9843552087208314e-12+0.j,0.-6.150577832764092e-13j,-1.881165550897021e-13+0.j,0.+5.679413413437168e-14j,1.6931224867209072e-14+0.j,0.-4.985602326937482e-15j,-1.4505095077208864e-15+0.j,0.+4.170810027472628e-16j,1.1855902340083192e-16+0.j,0.-3.332539993773163e-17j,-9.265095444226671e-18+0.j,0.+2.548359990292323e-18j,6.935954788945255e-19+0.j,0.-1.868445771882543e-19j,-4.9828046814833176e-20+0.j,0.+1.315749196947846e-20j,3.440817423973798e-21+0.j,0.-8.912911719655806e-22j,-2.2873058032109306e-22+0.j,0.+5.816340989829876e-23j,1.465777845894184e-23+0.j,0.-3.6614089301502526e-24j,-9.066858199904786e-25+0.j,0.+2.2261701010604825e-25j,5.420196906202408e-26+0.j,0.-1.308841870813191e-26j,-3.13496671981876e-27+0.j,0.+7.4491840459334775e-28j,1.756180246190003e-28+0.j,0.-4.108345787449284e-29j,-9.537920513828733e-30+0.j,0.+2.1977533993118784e-30j,5.0267935092985505e-31+0.j,0.-1.1413972337508702e-31j,-2.57313032526495e-32+0.j,0.+5.7598366828906304e-33j,1.2803389536500628e-33+0.j,0.-2.8264932345226644e-34j,-6.19754665915228e-35+0.j,0.+1.3498331621583814e-35j,2.9205681025690274e-36+0.j,0.-6.277967354365699e-37j,-1.3408240374697728e-37+0.j,0.+2.8455168180711445e-38j,6.000975908387288e-39+0.j,0.-1.257731174029875e-39j,-2.619944019909177e-40+0.j,0.+5.42458690016818e-41j
