0.49319120170328756+0.j,0.-0.5864034457949255j,-0.4930179244419055+0.j,0.+0.3384412379147761j,0.20120300952948048+0.j,0.-0.10698691471629211j,-0.051932141479384825+0.j,0.+0.023338256292753892j,0.009810804114519704+0.j,0.-0.0038883427758541257j,-0.001461994491511971+0.j,0.+0.0005241198245284272j,0.0001798958551353623+0.j,0.-0.00005932403387820967j,-0.000018851584089824954+0.j,0.+5.787398845865091e-6j,1.7203016870962978e-6+0.j,0.-4.960909995289075e-7j,-1.3902928474468047e-7+0.j,0.+3.7923698153986976e-8j,1.008270072504186e-8+0.j,0.-2.616064349649675e-9j,-6.631599274038027e-10+0.j,0.+1.6441277160268496e-10j,3.990351221235943e-11+0.j,0.-9.48904075329595e-12j,-2.2126709347971218e-12+0.j,0.+5.063095769580696e-13j,1.1376752752641544e-13+0.j,0.-2.5118894049215686e-14j,-5.452818974138596e-15+0.j,0.+1.1644515579744864e-15j,2.447527782887944e-16+0.j,0.-5.065844488308372e-17j,-1.0329839848458722e-17+0.j,0.+2.0760641042189197e-18j,4.1140607679154107e-19+0.j,0.-8.041758624114666e-20j,-1.5511022520727024e-20+0.j,0.+2.9531759170753095e-21j,5.551885690275206e-22+0.j,0.-1.0309314309795983e-22j,-1.8914128210832182e-23+0.j,0.+3.429519638068926e-24j,6.147352952959987e-25+0.j,0.-1.0895899414349334e-25j,-1.910140719559661e-26+0.j,0.+3.3128183801689986e-27j,5.685363036447508e-28+0.j,0.-9.656980508208173e-29j,-1.6238187277630019e-29+0.j,0.+2.703545300986846e-30j,4.457723967746072e-31+0.j,0.-7.280419947743451e-32j,-1.1779876687354942e-32+0.j,0.+1.8886026413126668e-33j,3.0007358887684244e-34+0.j,0.-4.7257586492102584e-35j,-7.378001417305063e-36+0.j,0.+1.1420731507573075e-36j,1.7530709363978076e-37+0.j,0.-2.668798381042272e-38j,-4.029963512089732e-39+0.j,0.+6.036872902236074e-40j,8.972288687103801e-41+0.j,0.-1.3232068901458344e-41j,-1.936586852581582e-42+0.j,0.+2.81307150135163e-43j,4.056089299102378e-44+0.j,0.-5.805827869162515e-45j,-8.250805111740342e-46+0.j,0.+1.164255633006421e-46j,1.6314106491606996e-47+0.j,0.-2.2702989905524812e-48j,-3.137967125280831e-49+0.j,0.+4.308230698176396e-50j,5.875885820581865e-51+0.j,0.-7.9617617720894e-52j,-1.0718723563496606e-52+0.j,0.+1.4338731029084187e-53j,1.9061054272198505e-54+0.j,0.-2.518173223938551e-55j,-3.306434080811043e-56+0.j,0.+4.315210797501312e-57j,5.598137560767217e-58+0.j,0.-7.219635909274783e-59j,-9.256509772933869e-60+0.j,0.+1.17996419963685e-60j,1.4955766915195613e-61+0.j,0.-1.8849284869845462e-62j,-2.3624075205664646e-63+0.j,0.+2.9445254583593237e-64j,3.6500817650335736e-65+0.j,0.-4.5003087699006216e-66j,-5.518989636284242e-67+0.j,0.+6.732540414892208e-68j,8.170046829301971e-69+0.j,0.-9.863246156946246e-70j,-1.1846444587468668e-70+0.j,0.+1.4156360812843495e-71j
0.-0.5864034457949255j,-0.20404143353548898+0.j,0.-0.24310228662060127j,-0.4515260751165733+0.j,0.+0.43765246182095074j,0.32269635871093844+0.j,0.-0.20031612802506105j,-0.10965038693239529+0.j,0.+0.054345528815141236j,0.024809179823761535+0.j,0.-0.010557710692012898j,-0.004225709651580642+0.j,0.+0.0016017084846593926j,0.0005780875610719081+0.j,0.-0.0001995557102257352j,-0.00006613066448113555+0.j,0.+0.00002110415979248443j,6.503134263667416e-6+0.j,0.-1.939430291296458e-6j,-5.609233939588426e-7+0.j,0.+1.5761162115585064e-7j,4.3094243507312156e-8+0.j,0.-1.1481933501421752e-8j,-2.9849167971105252e-9+0.j,0.+7.580095914801821e-10j,1.8823510878810724e-10+0.j,0.-4.575394223138292e-11j,-1.0895374268279389e-11+0.j,0.+2.5438690698547678e-12j,5.827905658886837e-13+0.j,0.-1.310984570166447e-13j,-2.897548036723415e-14+0.j,0.+6.296122133848898e-15j,1.3457648685563989e-15+0.j,0.-2.831047943055462e-16j,-5.864372022937384e-17+0.j,0.+1.1967223544948853e-17j,2.4068691042174395e-18+0.j,0.-4.77284717018837e-19j,-9.335498377701934e-20+0.j,0.+1.8017406254945282e-20j,3.432363822214944e-21+0.j,0.-6.45631064007212e-22j,-1.1995054034352837e-22+0.j,0.+2.2017940548265456e-23j,3.994217678608203e-24+0.j,0.-7.162843143422833e-25j,-1.2701371505918482e-25+0.j,0.+2.227589036722862e-26j,3.864932802131328e-27+0.j,0.-6.635444650437172e-28j,-1.1274934178495512e-28+0.j,0.+1.8965519843898543e-29j,3.158707972776347e-30+0.j,0.-5.209931675033145e-31j,-8.511635854614108e-32+0.j,0.+1.377622109327087e-32j,2.2093167296487497e-33+0.j,0.-3.5113062592889507e-34j,-5.531358130602417e-35+0.j,0.+8.638020769161331e-36j,1.3374602068580686e-36+0.j,0.-2.053497753460228e-37j,-3.1269060641993237e-38+0.j,0.+4.7228179717620324e-39j,7.076361339114715e-40+0.j,0.-1.0519523766712909e-40j,-1.5517172869607305e-41+0.j,0.+2.271491358175537e-42j,3.300209627967877e-43+0.j,0.-4.759402175686092e-44j,-6.813822178130773e-45+0.j,0.+9.685062206819004e-46j,1.3668840557690241e-46+0.j,0.-1.9156746647172754e-47j,-2.666334461742221e-48+0.j,0.+3.6859642717511104e-49j,5.061403678693737e-50+0.j,0.-6.904192175492452e-51j,-9.356522641480103e-52+0.j,0.+1.2598315326692304e-52j,1.685553850462314e-53+0.j,0.-2.2409893973801417e-54j,-2.960997029458994e-55+0.j,0.+3.888394269617e-56j,5.075386471719458e-57+0.j,0.-6.585155176308698e-58j,-8.493600006398795e-59+0.j,0.+1.0891221558193513e-59j,1.388512463354409e-60+0.j,0.-1.7601111909788848e-61j,-2.21858278920766e-62+0.j,0.+2.780890196785726e-63j,3.466502789319119e-64+0.j,0.-4.297590548358239e-65j,-5.299195913973649e-66+0.j,0.+6.499373766796768e-67j,7.929289127370499e-68+0.j,0.-9.62326152728501e-69j,-1.1618744665178358e-69+0.j
-0.4930179244419055+0.j,0.-0.24310228662060127j,-0.40842936071469726+0.j,0.+0.08188167398830419j,-0.27059856854374714+0.j,0.+0.42068276304628305j,0.39051096799232027+0.j,0.-0.2825687417128559j,-0.17360984211588573+0.j,0.+0.09442599060733269j,0.0465986311978466+0.j,0.-0.0212072664867132j,-0.009004198149364772+0.j,0.+0.0035975450538651486j,0.0013616997221665389+0.j,0.-0.0004909065508152995j,-0.0001693024706559833+0.j,0.+0.000056061168701515665j,0.000017878829328872453+0.j,0.-5.506130018293328e-6j,-1.641283754954753e-6+0.j,0.+4.744885954330102e-7j,1.3327401587455446e-7+0.j,0.-3.6427566061049054e-8j,-9.702759532593641e-9+0.j,0.+2.5217101919941544e-9j,6.402237699296908e-10+0.j,0.-1.5895044672053826e-10j,-3.862800304374401e-11+0.j,0.+9.196784423098715e-12j,2.1469173010044254e-12+0.j,0.-4.917740444675408e-13j,-1.1060846508029743e-13+0.j,0.+2.4443518967694267e-14j,5.310710717493121e-15+0.j,0.-1.135007693060625e-15j,-2.387428060610658e-16+0.j,0.+4.9449402710306747e-17j,1.0090022698622379e-17+0.j,0.-2.0291441633200853e-18j,-4.023480689574231e-19+0.j,0.+7.869152105315862e-20j,1.5186253561508876e-20+0.j,0.-2.8928198294677907e-21j,-5.441063503201885e-22+0.j,0.+1.0108212902729619e-22j,1.8553379960492286e-23+0.j,0.-3.365530429230029e-24j,-6.035091589836608e-25+0.j,0.+1.0701059478826012e-25j,1.8766789875917932e-26+0.j,0.-3.255941440212027e-27j,-5.589658580853013e-28+0.j,0.+9.497530930577885e-29j,1.5975103766215482e-29+0.j,0.-2.6605497532649022e-30j,-4.388110946995557e-31+0.j,0.+7.168741518548126e-32j,1.1602322089196891e-32+0.j,0.-1.860622635996517e-33j,-2.9570255759632078e-34+0.j,0.+4.658056102791638e-35j,7.274015723382104e-36+0.j,0.-1.126233334157214e-36j,-1.7291381558303767e-37+0.j,0.+2.6329260795851845e-38j,3.9766173447387066e-39+0.j,0.-5.958154144468358e-40j,-8.857013518007394e-41+0.j,0.+1.3064526097486505e-41j,1.9124157349161383e-42+0.j,0.-2.778454003367689e-43j,-4.006866273979234e-44+0.j,0.+5.736331998209509e-45j,8.15337102265575e-46+0.j,0.-1.1506891885765752e-46j,-1.6126492532055585e-47+0.j,0.+2.2445269994180954e-48j,3.10279867950299e-49+0.j,0.-4.260552656651752e-50j,-5.811664335080999e-51+0.j,0.+7.875806061228658e-52j,1.0604399825067729e-52+0.j,0.-1.4187618885567366e-53j,-1.8862537720772896e-54+0.j,0.+2.4922516825956285e-55j,3.2727888721547094e-56+0.j,0.-4.27179830241883e-57j,-5.542449066362812e-58+0.j,0.+7.148611961454988e-59j,9.1664436505187e-60+0.j,0.-1.1686072024106217e-60j,-1.4813357594387462e-61+0.j,0.+1.867169712627937e-62j,2.3403826435770615e-63+0.j,0.-2.9173569619268788e-64j,-3.616747225593017e-65+0.j,0.+4.459624675257705e-66j,5.469594944658999e-67+0.j,0.-6.672880186581308e-68j
0.+0.3384412379147761j,-0.4515260751165733+0.j,0.+0.08188167398830419j,-0.35222017696441915+0.j,0.+0.28030618609787233j,-0.06055581620095625+0.j,0.+0.3268618199512544j,0.4025408378667525+0.j,0.-0.3422551481505434j,-0.2358806062206985+0.j,0.+0.14040899461889259j,0.07467146657009639+0.j,0.-0.03623343525461502j,-0.016274132054262144+0.j,0.+0.006836821685194212j,0.0027078612971194777+0.j,0.-0.0010174793167204558j,-0.0003645362701592804+0.j,0.+0.00012504800589886207j,0.00004121428271025261+0.j,0.-0.000013090077101604615j,-4.016707207880275e-6+0.j,0.+1.1934327868959605e-6j,3.440126663024808e-7+0.j,0.-9.637207788447872e-8j,-2.6278379717209134e-8+0.j,0.+6.984220393858943e-9j,1.8115568470317473e-9+0.j,0.-4.590847314992106e-10j,-1.1378604003620675e-10+0.j,0.+2.760899498907987e-11j,6.5637862009517505e-12+0.j,0.-1.5301980848105909e-12j,-3.5006707334987264e-13+0.j,0.+7.86435116217276e-14j,1.7360383475116713e-14+0.j,0.-3.767892584752344e-15j,-8.044917266362985e-16+0.j,0.+1.6906523209813411e-16j,3.498715081330073e-17+0.j,0.-7.133187626145047e-18j,-1.4333994045280445e-18+0.j,0.+2.840118274663571e-19j,5.550839859013666e-20+0.j,0.-1.0705144661204863e-20j,-2.0379251434823717e-21+0.j,0.+3.8307907388305413e-22j,7.112606313536839e-23+0.j,0.-1.3047831735292207e-23j,-2.3655938333583995e-24+0.j,0.+4.239861151564695e-25j,7.514235592097375e-26+0.j,0.-1.317185277265242e-26j,-2.2842328776597528e-27+0.j,0.+3.919797072164516e-28j,6.657492438396094e-29+0.j,0.-1.1193658749852237e-29j,-1.8635220701303864e-30+0.j,0.+3.0724268960095246e-31j,5.01756932625344e-32+0.j,0.-8.11796692024855e-33j,-1.3014206004022672e-33+0.j,0.+2.0676466950092777e-34j,3.2560604036012565e-35+0.j,0.-5.08314907458481e-36j,-7.867958030478588e-37+0.j,0.+1.2076535753729313e-37j,1.838375191845668e-38+0.j,0.-2.775848158095194e-39j,-4.15799061671754e-40+0.j,0.+6.17948435462149e-41j,9.112864163168722e-42+0.j,0.-1.3336530446200697e-42j,-1.937162089549809e-43+0.j,0.+2.793010409319159e-44j,3.997694331873719e-45+0.j,0.-5.6809719609036626e-46j,-8.015969191983933e-47+0.j,0.+1.1231889636667147e-47j,1.5629852683017244e-48+0.j,0.-2.1602446907066896e-49j,-2.9657644496721486e-50+0.j,0.+4.044777187396165e-51j,5.480426701205971e-52+0.j,0.-7.377896887934376e-53j,-9.869267206781513e-54+0.j,0.+1.3119163245998592e-54j,1.7331261990401115e-55+0.j,0.-2.275569734921213e-56j,-2.9697391684395444e-57+0.j,0.+3.852531284816224e-58j,4.968262312768205e-59+0.j,0.-6.369764626765653e-60j,-8.11955314567118e-61+0.j,0.+1.0291043924423657e-61j,1.296980146449332e-62+0.j,0.-1.625478485033194e-63j,-2.0259556134374437e-64+0.j,0.+2.51134076744694e-65j,3.096235865582727e-66+0.j
0.20120300952948048+0.j,0.+0.43765246182095074j,-0.27059856854374714+0.j,0.+0.28030618609787233j,-0.18557840310699006+0.j,0.+0.34939222122098396j,0.12015363070864528+0.j,0.+0.1930873806687206j,0.3658083366085051+0.j,0.-0.3731519153842622j,-0.2894869655789735+0.j,0.+0.18844985689951782j,0.10779402952048941+0.j,0.-0.05564579757603435j,-0.026381628905013017+0.j,0.+0.011629627174322785j,0.0048108320616328+0.j,0.-0.0018808708647863968j,-0.0006989572795607145+0.j,0.+0.0002480339566446898j,0.0000843758987983354+0.j,0.-0.000027605205786933193j,-8.71051868389462e-6+0.j,0.+2.6572360715134576e-6j,7.853623844444369e-7+0.j,0.-2.253077217606859e-7j,-6.284487278090351e-8+0.j,0.+1.7068567954682672e-8j,4.52000344586255e-9+0.j,0.-1.1684777719968831e-9j,-2.9520238176012896e-10+0.j,0.+7.295802424299353e-11j,1.7655489555765484e-11+0.j,0.-4.187044821733412e-12j,-9.738586358777028e-13+0.j,0.+2.2230991233005446e-13j,4.9841141695010826e-14+0.j,0.-1.0981328313228672e-14j,-2.379100905057159e-15+0.j,0.+5.07106188543232e-16j,1.0639841182419568e-16+0.j,0.-2.19851886413121e-17j,-4.475900154703209e-18+0.j,0.+8.981953566858542e-19j,1.77736332027889e-19+0.j,0.-3.469460210438844e-20j,-6.683200239403308e-21+0.j,0.+1.2708445274525169e-21j,2.386309860319648e-22+0.j,0.-4.4261067681302734e-23j,-8.11157784390329e-24+0.j,0.+1.4692611854787264e-24j,2.63098962684148e-25+0.j,0.-4.658829343744978e-26j,-8.159775924875632e-27+0.j,0.+1.4139209235433673e-27j,2.424459376026599e-28+0.j,0.-4.1147272959616764e-29j,-6.91342513113857e-30+0.j,0.+1.1501585351784942e-30j,1.8950350040579347e-31+0.j,0.-3.092798088526016e-32j,-5.000776618662323e-33+0.j,0.+8.012145935005039e-34j,1.2722048862128438e-34+0.j,0.-2.0023079613585302e-35j,-3.124184764563663e-36+0.j,0.+4.833244031603892e-37j,7.414791173809986e-38+0.j,0.-1.1281771109218961e-38j,-1.7026752913139943e-39+0.j,0.+2.549287139706158e-40j,3.78697527472592e-41+0.j,0.-5.582204193252943e-42j,-8.16600497867954e-43+0.j,0.+1.1856427271428828e-43j,1.7087812331059055e-44+0.j,0.-2.4448614678621027e-45j,-3.4729826685716866e-46+0.j,0.+4.898641605532224e-47j,6.861456264223841e-48+0.j,0.-9.544786680155617e-49j,-1.3187608022795093e-49+0.j,0.+1.8099026082895246e-50j,2.4675854896909966e-51+0.j,0.-3.3423697137897044e-52j,-4.498197638568011e-53+0.j,0.+6.015336227116105e-54j,7.993800023020458e-55+0.j,0.-1.0557290247267163e-55j,-1.3857677107235317e-56+0.j,0.+1.8080040341668516e-57j,2.3448267085291443e-58+0.j,0.-3.0231186045728994e-59j,-3.8749192605894114e-60+0.j,0.+4.938129083954467e-61j,6.257244581871066e-62+0.j,0.-7.884110351688309e-63j,-9.878669687253695e-64+0.j,0.+1.2309691627628913e-64j
0.-0.10698691471629211j,0.32269635871093844+0.j,0.+0.42068276304628305j,-0.06055581620095625+0.j,0.+0.34939222122098396j,0.0002060732868793182+0.j,0.+0.3188499723241904j,0.24483923452854664+0.j,0.+0.04972484566512342j,0.2923650196169632+0.j,0.-0.37378581348369927j,-0.32917295686289627+0.j,0.+0.23462728012833672j,0.14422376748427268+0.j,0.-0.07908516302919417j,-0.03951042840899305+0.j,0.+0.018245616187701392j,0.007870608971554713+0.j,0.-0.0031970406938926278j,-0.0012306299494540232+0.j,0.+0.00045120219726475975j,0.0001582404501733989+0.j,0.-0.00005327347045439092j,-0.000017269032784181528+0.j,0.+5.40410697313788e-6j,1.6363194168670386e-6+0.j,0.-4.803637638421632e-7j,-1.3696231270476106e-7+0.j,0.+3.798815466714642e-8j,1.02642879199622e-8+0.j,0.-2.7052045376723403e-9j,-6.962535834929586e-10+0.j,0.+1.7518276201908974e-10j,4.313137081134147e-11+0.j,0.-1.040064122219466e-11j,-2.4583775446038142e-12+0.j,0.+5.700177541911667e-13j,1.2974339448022602e-13+0.j,0.-2.900837899819222e-14j,-6.37482053030273e-15+0.j,0.+1.377737016371921e-15j,2.929883647020721e-16+0.j,0.-6.13391323478178e-17j,-1.264831290338619e-17+0.j,0.+2.569969184303384e-18j,5.147606217519971e-19+0.j,0.-1.0168023933519056e-19j,-1.9814549946825453e-20+0.j,0.+3.810679029312649e-21j,7.234979388703011e-22+0.j,0.-1.356525663278811e-22j,-2.5125042839033265e-23+0.j,0.+4.598325719886356e-24j,8.318154824779414e-25+0.j,0.-1.487659075099926e-25j,-2.631108224044428e-26+0.j,0.+4.602967198913448e-27j,7.967122078968076e-28+0.j,0.-1.3646644372771795e-28j,-2.3136814333965792e-29+0.j,0.+3.88350017665994e-30j,6.454617452956858e-31+0.j,0.-1.0624956533695327e-31j,-1.732496130458362e-32+0.j,0.+2.7988647395198863e-33j,4.48052999643206e-34+0.j,0.-7.108621890356397e-35j,-1.1179392949502168e-35+0.j,0.+1.742985203383649e-36j,2.694483413166012e-37+0.j,0.-4.130714819362298e-38j,-6.280617307571412e-39+0.j,0.+9.472497358227581e-40j,1.4173186227692698e-40+0.j,0.-2.1040952304449452e-41j,-3.099635218221572e-42+0.j,0.+4.531624254842787e-43j,6.575739659290524e-44+0.j,0.-9.471758031571632e-45j,-1.3544354586305652e-45+0.j,0.+1.9229717984777967e-46j,2.710929791938464e-47+0.j,0.-3.795220722182673e-48j,-5.276800939091749e-49+0.j,0.+7.287182725220421e-50j,9.99638973212675e-51+0.j,0.-1.3622585278429335e-51j,-1.8443612831729934e-52+0.j,0.+2.481069218984638e-53j,3.3164509951416516e-54+0.j,0.-4.405392635418362e-55j,-5.815748989628761e-56+0.j,0.+7.630790379943738e-57j,9.951952195256551e-58+0.j,0.-1.290188644700748e-58j,-1.6627803293954575e-59+0.j,0.+2.1305077211577421e-60j,2.7141076852475455e-61+0.j,0.-3.4379159865754254e-62j,-4.3302754303612287e-63+0.j
-0.051932141479384825+0.j,0.-0.20031612802506105j,0.39051096799232027+0.j,0.+0.3268618199512544j,0.12015363070864528+0.j,0.+0.3188499723241904j,0.1549779154074584+0.j,0.+0.2255507815118684j,0.3068527581367861+0.j,0.-0.0810156247941898j,0.19600356202861868+0.j,0.-0.3463256982855499j,-0.35163125823955077+0.j,0.+0.2753548540965971j,0.1819169933770862+0.j,0.-0.10586600424522799j,-0.05566371911871831+0.j,0.+0.0268915038835005j,0.01208043036155101+0.j,0.-0.005091819860946578j,-0.002027796141355197+0.j,0.+0.0007673110775443701j,0.00027714810540765397+0.j,0.-0.00009592109578847651j,-0.00003191487703504626+0.j,0.+0.000010236807121085141j,3.1730988115261775e-6+0.j,0.-9.525230306994765e-7j,-2.7743271499662687e-7+0.j,0.+7.853401077394387e-8j,2.163852172238856e-8+0.j,0.-5.811045835526065e-9j,-1.5228939278732721e-9+0.j,0.+3.899037471090348e-10j,9.762466059866157e-11+0.j,0.-2.3926622672933048e-11j,-5.745080268856987e-12+0.j,0.+1.3525339248517054e-12j,3.1243286071254696e-13+0.j,0.-7.086276610235648e-14j,-1.579095335969706e-14+0.j,0.+3.459275007047105e-15j,7.45399937832128e-16+0.j,0.-1.5806915277192107e-16j,-3.30043135696424e-17+0.j,0.+6.788282331191336e-18j,1.375951374573213e-18+0.j,0.-2.7496548558504657e-19j,-5.4194282247303423e-20+0.j,0.+1.0538731808115769e-20j,2.022712014352837e-21+0.j,0.-3.832959357775081e-22j,-7.173406627716831e-23+0.j,0.+1.3262880377723947e-23j,2.4232345122022283e-24+0.j,0.-4.3763958278390345e-25j,-7.814737389168307e-26+0.j,0.+1.3800568461169147e-26j,2.4108372239249055e-27+0.j,0.-4.167027098702321e-28j,-7.127995495215849e-29+0.j,0.+1.2069310858245776e-29j,2.0232949897568676e-30+0.j,0.-3.3587829268291717e-31j,-5.522449960359284e-32+0.j,0.+8.994703812199849e-33j,1.451517974847547e-33+0.j,0.-2.3211915977404707e-34j,-3.6789388458106277e-35+0.j,0.+5.779958432127427e-36j,9.002905384869474e-37+0.j,0.-1.3904633639698151e-37j,-2.1296895401036492e-38+0.j,0.+3.235280484990081e-39j,4.87532527677452e-40+0.j,0.-7.288641727070216e-41j,-1.0811714615588673e-41+0.j,0.+1.5914737880953802e-42j,2.3249401244885587e-43+0.j,0.-3.371167639866994e-44j,-4.852356725686015e-45+0.j,0.+6.933859255770582e-46j,9.837666135483606e-47+0.j,0.-1.3859496955022054e-47j,-1.9390256642067514e-48+0.j,0.+2.694272812080237e-49j,3.7184471604116307e-50+0.j,0.-5.0977994383018e-51j,-6.942933248863825e-52+0.j,0.+9.394623857568781e-53j,1.2630718860298963e-53+0.j,0.-1.6874239194334e-54j,-2.240279031153073e-55+0.j,0.+2.9559377561735263e-56j,3.87646956739495e-57+0.j,0.-5.0530928501703836e-58j,-6.547705092624309e-59+0.j,0.+8.434556927561903e-60j,1.0802056949692897e-60+0.j,0.-1.3754686378823289e-61j
0.+0.023338256292753892j,-0.10965038693239529+0.j,0.-0.2825687417128559j,0.4025408378667525+0.j,0.+0.1930873806687206j,0.24483923452854664+0.j,0.+0.2255507815118684j,0.2563402277635648+0.j,0.+0.10322458255731232j,0.3115299762980667+0.j,0.-0.1849160118375604j,0.09006501996702072+0.j,0.-0.29542401743664587j,-0.3554484145108124+0.j,0.+0.3076572407563577j,0.21872312638282465+0.j,0.-0.1350391301880538j,-0.07466062406944778+0.j,0.+0.03769340613052896j,0.017614357914431007+0.j,0.-0.007695456731352283j,-0.003167417056484954+0.j,0.+0.0012357470491030714j,0.0004592667520384083+0.j,0.-0.0001632688407593219j,-0.000055713036757382416+0.j,0.+0.000018302880668892787j,5.803779385474327e-6+0.j,0.-1.7803680561763894e-6j,-5.293937078223648e-7+0.j,0.+1.5285651659113862e-7j,4.292499701654357e-8+0.j,0.-1.1740151493483473e-8j,-3.131346732682882e-9+0.j,0.+8.15433574315627e-10j,2.0754277530528902e-10+0.j,0.-5.167864622379487e-11j,-1.2600503481165631e-11+0.j,0.+3.0109016394975186e-12j,7.056169192445141e-13+0.j,0.-1.6229797094646087e-13j,-3.666193570967605e-14+0.j,0.+8.138476605391156e-15j,1.776421809665261e-15+0.j,0.-3.8146823099134975e-16j,-8.063056031950274e-17+0.j,0.+1.678327320869152e-17j,3.4417875438494016e-18+0.j,0.-6.956737975658588e-19j,-1.3864849699208583e-19+0.j,0.+2.725694060592936e-20j,5.287464037134718e-21+0.j,0.-1.0124514024163037e-21j,-1.9142477315646135e-22+0.j,0.+3.5748124357808154e-23j,6.59579582510429e-24+0.j,0.-1.202712309344531e-24j,-2.167969760132998e-25+0.j,0.+3.864139332020896e-26j,6.811877310040167e-27+0.j,0.-1.1879474691288809e-27j,-2.0499426912848208e-28+0.j,0.+3.501015165905711e-29j,5.918941575555219e-30+0.j,0.-9.90782656127983e-31j,-1.6424047924001915e-31+0.j,0.+2.696680775190629e-32j,4.386352326327381e-33+0.j,0.-7.069300515406243e-34j,-1.1290677650203866e-34+0.j,0.+1.7873243692273016e-35j,2.804744740531374e-36+0.j,0.-4.363695535132178e-37j,-6.732076846631106e-38+0.j,0.+1.0300008037569795e-38j,1.563069705737768e-39+0.j,0.-2.3530327388479587e-40j,-3.5143193873610806e-41+0.j,0.+5.2080030742279014e-42j,7.658954387879157e-43+0.j,0.-1.1178562235012117e-43j,-1.619455908119723e-44+0.j,0.+2.328981906755981e-45j,3.325237404392967e-46+0.j,0.-4.713930944889018e-47j,-6.635765308728919e-48+0.j,0.+9.276584456486814e-49j,1.2879985575886122e-49+0.j,0.-1.7762850177566115e-50j,-2.4334290953989744e-51+0.j,0.+3.3118546289501298e-52j,4.478237774990227e-53+0.j,0.-6.016753280739331e-54j,-8.032882013802126e-55+0.j,0.+1.0657830232641033e-55j,1.405360348000146e-56+0.j,0.-1.8418766446259919e-57j,-2.399490414251401e-58+0.j,0.+3.107377879310548e-59j,4.000515068670713e-60+0.j
0.009810804114519704+0.j,0.+0.054345528815141236j,-0.17360984211588573+0.j,0.-0.3422551481505434j,0.3658083366085051+0.j,0.+0.04972484566512342j,0.3068527581367861+0.j,0.+0.10322458255731232j,0.2997331936548207+0.j,0.-0.021473005092509927j,0.27056715535662273+0.j,0.-0.25469426747813634j,-0.013882005417014585+0.j,0.-0.22717181433218317j,-0.3408828444463602+0.j,0.+0.32933143669022497j,0.25255422634218055+0.j,0.-0.16546625735306975j,-0.09614559533334206+0.j,0.+0.05068481603819162j,0.024615772711602528+0.j,0.-0.011136564049407782j,-0.00473309061377286+0.j,0.+0.0019022471073356583j,0.0007268393173801012+0.j,0.-0.0002652009300186591j,-0.00009274404396648172+0.j,0.+0.000031184778910565785j,0.000010109455955671362+0.j,0.-3.167176259014806e-6j,-9.609095495268132e-7+0.j,0.+2.8285378646503643e-7j,8.09147355830747e-8+0.j,0.-2.252802258241219e-8j,-6.11264931302251e-9+0.j,0.+1.6183560323632294e-9j,4.1854033455195775e-10+0.j,0.-1.0584220269431701e-10j,-2.619645486285503e-11+0.j,0.+6.3512675704310486e-12j,1.509581494885141e-12+0.j,0.-3.520059214424436e-13j,-8.058184101499161e-14+0.j,0.+1.8121519645244256e-14j,4.00571896977085e-15+0.j,0.-8.708363300186151e-16j,-1.8629003404253362e-16+0.j,0.+3.923312856624547e-17j,8.138179871135526e-18+0.j,0.-1.6634205385485898e-18j,-3.351631240290606e-19+0.j,0.+6.659768735216954e-20j,1.305483256006689e-20+0.j,0.-2.5254862308397757e-21j,-4.823085551743865e-22+0.j,0.+9.095966950502518e-23j,1.6945246057054464e-23+0.j,0.-3.1192274744160426e-24j,-5.674998724988133e-25+0.j,0.+1.0207470494114483e-25j,1.8155711673582223e-26+0.j,0.-3.194152835654851e-27j,-5.559625236789458e-28+0.j,0.+9.57588232597883e-29j,1.6324795295716523e-29+0.j,0.-2.755122607065218e-30j,-4.604087070020758e-31+0.j,0.+7.619693211165816e-32j,1.249112944961689e-32+0.j,0.-2.0286738281219054e-33j,-3.264692958765548e-34+0.j,0.+5.206702713929698e-35j,8.23079565800326e-36+0.j,0.-1.289868420449163e-36j,-2.0041826487542708e-37+0.j,0.+3.0880130650418566e-38j,4.718788932084684e-39+0.j,0.-7.152359122125486e-40j,-1.0754527683756389e-40+0.j,0.+1.6043933097229366e-41j,2.374982228749426e-42+0.j,0.-3.488918951079279e-43j,-5.086884264888539e-44+0.j,0.+7.361923756520145e-45j,1.0576839127702558e-45+0.j,0.-1.5086584429918672e-46j,-2.136684772886714e-47+0.j,0.+3.005019674972162e-48j,4.197137481622873e-49+0.j,0.-5.82235438197155e-50j,-8.02274744281758e-51+0.j,0.+1.098158678623185e-51j,1.4933514296766829e-52+0.j,0.-2.0176711868692264e-53j,-2.708730442990246e-54+0.j,0.+3.613623544907479e-55j,4.790883283246731e-56+0.j,0.-6.31272484603914e-57j,-8.267590256983108e-58+0.j,0.+1.0762999243976663e-58j
