0.8773057690983457+0.j,0.-0.4488852122769361j,-0.16240695137812264+0.j,0.+0.0479764710639964j,0.012273901048202352+0.j,0.-0.0028085485056142606j,-0.0005866655912371121+0.j,0.+0.00011345559305507576j,0.000020524152367826288+0.j,0.-3.5004855459932962e-6j,-5.663861202189389e-7+0.j,0.+8.737769275494723e-8j,1.2906077333895426e-8+0.j,0.-1.8314999041163869e-9j,-2.504535522291215e-10+0.j,0.+3.3087646677735666e-11j,4.232434068552977e-12+0.j,0.-5.252306410806593e-13j,-6.33429251364017e-14+0.j,0.+7.435422097544887e-15j,8.506970823155436e-16+0.j,0.-9.498381506975134e-17j,-1.0361498826618545e-17+0.j,0.+1.1054598594729996e-18j,1.1545737250935992e-19+0.j,0.-1.1815061291815477e-20j,-1.1855875177285198e-21+0.j,0.+1.167443978546344e-22j,1.1288632819358517e-23+0.j,0.-1.072572509289444e-24j,-1.0019599155862018e-25+0.j,0.+9.207756247338788e-27j,8.328429965301309e-28+0.j,0.-7.418062386255752e-29j,-6.509315715483368e-30+0.j,0.+5.6297048605892135e-31j,4.8008561180809217e-32+0.j,0.-4.038333127563047e-33j,-3.3519278093830078e-34+0.j,0.+2.7462917132478533e-35j,2.221779647449582e-36+0.j,0.-1.7753883636331221e-37j,-1.4016934282909433e-38+0.j,0.+1.0937123666560685e-39j,8.436476435811852e-41+0.j,0.-6.434860764966979e-42j,-4.854500517588594e-43+0.j,0.+3.623096788669783e-44j,2.675738273033849e-45+0.j,0.-1.955824598764376e-46j,-1.4152371333618376e-47+0.j,0.+1.0139777854934673e-48j,7.194673365353527e-50+0.j,0.-5.056586728559123e-51j,-3.5208286852583395e-52+0.j,0.+2.4291138067556977e-53j,1.6608796437919773e-54+0.j,0.-1.1256024968155794e-55j,-7.562325462635761e-57+0.j,0.+5.037483908078696e-58j,3.327532914023186e-59+0.j,0.-2.179926022720692e-60j,-1.4165445069977284e-61+0.j,0.+9.131544985246441e-63j,5.8403461676359166e-64+0.j,0.-3.706518945177724e-65j,-2.3344177127138607e-66+0.j,0.+1.4592358200689522e-67j,9.05430956334675e-69+0.j,0.-5.577185720151946e-70j,-3.4107540229047214e-71+0.j,0.+2.0711213186509855e-72j,1.2488883204318546e-73+0.j,0.-7.479050873782345e-75j,-4.44851378647257e-76+0.j,0.+2.6282617972131915e-77j,1.5425744708702622e-78+0.j,0.-8.994667017145006e-80j,-5.2110123490906705e-81+0.j,0.+2.9998039319857525e-82j,1.7160588995354688e-83+0.j,0.-9.756049468355351e-85j,-5.51253526642837e-86+0.j,0.+3.0959693178308824e-87j,1.7283883021323886e-88+0.j,0.-9.592154576982789e-90j,-5.292382887081972e-91+0.j,0.+2.9031932369234703e-92j,1.583503110279336e-93+0.j,0.-8.588320255162073e-95j,-4.632029209097161e-96+0.j,0.+2.4844765759791087e-97j,1.3253338983594375e-98+0.j,0.-7.031826477084245e-100j,-3.710979299012969e-101+0.j,0.+1.948099085182294e-102j,1.0173250518126464e-103+0.j,0.-5.285160559395366e-105j,-2.7316777223716607e-106+0.j,0.+1.4047407366942767e-107j
0.-0.4488852122769361j,0.6476276558357367+0.j,0.-0.5517218697000689j,-0.256749289192872+0.j,0.+0.08967283675133388j,0.026008245744707264+0.j,0.-0.006579335472538074j,-0.00149412018790249+0.j,0.+0.00031039942021316206j,0.000059781386928481005+0.j,0.-0.000010779708219921794j,-1.8337822838939064e-6+0.j,0.+2.96081639784124e-7j,4.559641220872176e-8+0.j,0.-6.724697240564777e-9j,-9.530727005076649e-10+0.j,0.+1.3018500529995624e-10j,1.7182031446681746e-11+0.j,0.-2.195954634444795e-12j,-2.7230097644920046e-13+0.j,0.+3.281694798067594e-14j,3.849784035797281e-15+0.j,0.-4.402119838895006e-16j,-4.912637940208404e-17+0.j,0.+5.3565498672162256e-18j,5.712415286588302e-19+0.j,0.-5.963860639551207e-20j,-6.100759622411879e-21+0.j,0.+6.119773076365652e-22j,6.024235213199091e-23+0.j,0.-5.823454961881911e-24j,-5.531563996544209e-25+0.j,0.+5.166079981511046e-26j,4.746363261492466e-27+0.j,0.-4.2921307096113325e-28j,-3.8221579739098686e-29+0.j,0.+3.353258694920326e-30j,2.8995841001164555e-31+0.j,0.-2.4722451417680686e-32j,-2.079226477747383e-33+0.j,0.+1.7255393543598035e-34j,1.4135490994345312e-35+0.j,0.-1.143411210760078e-36j,-9.135557232155483e-38+0.j,0.+7.211700739250898e-39j,5.626435615901601e-40+0.j,0.-4.3394962101802326e-41j,-3.3095398220589376e-42+0.j,0.+2.49646431529496e-43j,1.8630095533838057e-44+0.j,0.-1.3757355868145293e-45j,-1.0054933169861715e-46+0.j,0.+7.275085288507569e-48j,5.211928570473474e-49+0.j,0.-3.697802407391047e-50j,-2.5986875517181016e-51+0.j,0.+1.8092842111815324e-52j,1.2481773372664894e-53+0.j,0.-8.533639575040791e-55j,-5.782957448012444e-56+0.j,0.+3.884992490042838e-57j,2.5877324037298583e-58+0.j,0.-1.7092275276315778e-59j,-1.1196750690370639e-60+0.j,0.+7.275353077112138e-62j,4.689672715126403e-63+0.j,0.-2.9992458658488085e-64j,-1.903336874607668e-65+0.j,0.+1.1986839253667214e-66j,7.492537972601283e-68+0.j,0.-4.648756774178491e-69j,-2.863355254842044e-70+0.j,0.+1.7510146110260611e-71j,1.0632238924706804e-72+0.j,0.-6.4109614156617645e-74j,-3.839078095707726e-75+0.j,0.+2.2833727259689742e-76j,1.3490013631848124e-77+0.j,0.-7.917211976205937e-79j,-4.616300189563983e-80+0.j,0.+2.6743257599149287e-81j,1.5394611965894653e-82+0.j,0.-8.806272913434326e-84j,-5.006317699299312e-85+0.j,0.+2.8286592200877357e-86j,1.5885873251147706e-87+0.j,0.-8.868319025891011e-89j,-4.9215515523009435e-90+0.j,0.+2.71533445733144e-91j,1.4894795177460615e-92+0.j,0.-8.123895588372957e-94j,-4.4059620884886494e-95+0.j,0.+2.376244968526829e-96j,1.2745077978285793e-97+0.j,0.-6.798620993615118e-99j,-3.607047495414261e-100+0.j,0.+1.903534211350808e-101j,9.9924475437265e-103+0.j,0.-5.2180650258373317e-104j,-2.710797472415882e-105+0.j
-0.16240695137812264+0.j,0.-0.5517218697000689j,0.4480143372946351+0.j,0.-0.5828264764662852j,-0.3306546383196796+0.j,0.+0.1323754045664697j,0.04266719534452587+0.j,0.-0.011768235964229424j,-0.002875937670864781+0.j,0.+0.000636827661436957j,0.0001297751397654471+0.j,0.-0.000024617193079903518j,-4.384708371895904e-6+0.j,0.+7.383662188991064e-7j,1.1820376770116859e-7+0.j,0.-1.8071519554364085e-8j,-2.648595661391122e-9+0.j,0.+3.733347819117731e-10j,5.07515965758269e-11+0.j,0.-6.6698680851400156e-12j,-8.492181023025453e-13+0.j,0.+1.0494621090890918e-13j,1.2609020198732789e-14+0.j,0.-1.4750575137487779e-15j,-1.682407671306192e-16+0.j,0.+1.8731588130965846e-17j,2.038063337049895e-18+0.j,0.-2.1691897330126665e-19j,-2.2605538532346137e-20+0.j,0.+2.308544439658672e-21j,2.3121069688542295e-22+0.j,0.-2.2726832779527213e-23j,-2.193934688838827e-24+0.j,0.+2.081299236507822e-25j,1.941446750637454e-26+0.j,0.-1.7816985051703547e-27j,-1.6094721822782304e-28+0.j,0.+1.4318003864494688e-29j,1.2549548086397039e-30+0.j,0.-1.0841912403127732e-31j,-9.236153367640952e-33+0.j,0.+7.761569417284001e-34j,6.436327057366323e-35+0.j,0.-5.2687271726595405e-36j,-4.258864183134972e-37+0.j,0.+3.400453541581153e-38j,2.6826434045538348e-39+0.j,0.-2.0916749011062563e-40j,-1.61230454594065e-41+0.j,0.+1.2289464121842856e-42j,9.265273567091162e-44+0.j,0.-6.910745365175844e-45j,-5.1007087398906555e-46+0.j,0.+3.726222578469207e-47j,2.6948188545384526e-48+0.j,0.-1.9297418739651576e-49j,-1.3685501977757734e-50+0.j,0.+9.61377541711724e-52j,6.690765908198065e-53+0.j,0.-4.614029898412219e-54j,-3.153400316170176e-55+0.j,0.+2.1361947980102356e-56j,1.4346044298861675e-57+0.j,0.-9.552505792427428e-59j,-6.307516399263197e-60+0.j,0.+4.130622128420764e-61j,2.6831605800240584e-62+0.j,0.-1.7290527639700805e-63j,-1.1054897295911779e-64+0.j,0.+7.013565837125275e-66j,4.415826011211672e-67+0.j,0.-2.7594568798704544e-68j,-1.7116779710587858e-69+0.j,0.+1.054032751560834e-70j,6.44414355582208e-72+0.j,0.-3.912006248628544e-73j,-2.3583054203215288e-74+0.j,0.+1.411914821677566e-75j,8.395866290333095e-77+0.j,0.-4.959188766803874e-78j,-2.9099288650429135e-79+0.j,0.+1.6963607116780206e-80j,9.825500149828275e-82+0.j,0.-5.654931592719338e-83j,-3.2342305794989385e-84+0.j,0.+1.8383126802023289e-85j,1.0384978091060716e-86+0.j,0.-5.831251909536339e-88j,-3.254763879975378e-89+0.j,0.+1.8059650613347373e-90j,9.962340053123237e-92+0.j,0.-5.463926370217919e-93j,-2.9796716085251466e-94+0.j,0.+1.615771854658637e-95j,8.712987794029378e-97+0.j,0.-4.6725758406840215e-98j,-2.49214881223148e-99+0.j,0.+1.3220429059404976e-100j,6.9758342886131745e-102+0.j,0.-3.661426482686237e-103j
0.+0.0479764710639964j,-0.256749289192872+0.j,0.-0.5828264764662852j,0.2758421651909083+0.j,0.-0.5753116983223875j,-0.387768419921283+0.j,0.+0.1746028200132362j,0.0616987749270586+0.j,0.-0.018367871056739975j,-0.004793145558526246+0.j,0.+0.0011243461770027684j,0.00024122833366978642+0.j,0.-0.00004793910395332953j,-8.90937832733917e-6+0.j,0.+1.5601348811740764e-6j,2.589731707054322e-7+0.j,0.-4.095196778758999e-8j,-6.194632338678504e-9+0.j,0.+8.994872417853485e-10j,1.2575171159562569e-10+0.j,0.-1.6970658694150876e-11j,-2.2158178549361596e-12+0.j,0.+2.8047086488043744e-13j,3.447705079517791e-14+0.j,0.-4.122392849851061e-15j,-4.801357817049427e-16+0.j,0.+5.4542240138054416e-17j,6.0501101995559395e-18+0.j,0.-6.560205309128641e-19j,-6.960151078312296e-20+0.j,0.+7.231956794027678e-21j,7.365246939431119e-22+0.j,0.-7.357741704122219e-23j,-7.214974729979616e-24+0.j,0.+6.9493452262817615e-25j,6.578670116560667e-26+0.j,0.-6.124439416659072e-27j,-5.609983877299058e-28+0.j,0.+5.05874243108179e-29j,4.492775928623697e-30+0.j,0.-3.9316222337853314e-31j,-3.391534830749389e-32+0.j,0.+2.885099866516418e-33j,2.4211898032142698e-34+0.j,0.-2.0051878203541767e-35j,-1.6394057605464318e-36+0.j,0.+1.3236180416254759e-37j,1.0556418540514256e-38+0.j,0.-8.319070681070362e-40j,-6.479747065287498e-41+0.j,0.+4.9897822687698987e-42j,3.799755194677456e-43+0.j,0.-2.862104780116959e-44j,-2.1329087359311607e-45+0.j,0.+1.572941615307213e-46j,1.1481518674376659e-47+0.j,0.-8.297009598881863e-49j,-5.93697205583424e-50+0.j,0.+4.207381791372455e-51j,2.953531436888324e-52+0.j,0.-2.0541414730568086e-53j,-1.415636448464177e-54+0.j,0.+9.668891429368603e-56j,6.545964432809667e-57+0.j,0.-4.393480463002178e-58j,-2.9237868741471553e-59+0.j,0.+1.9295072157308887e-60j,1.2629044426323783e-61+0.j,0.-8.199280549905139e-63j,-5.28102379091082e-64+0.j,0.+3.3748294163020736e-65j,2.1400769471973862e-66+0.j,0.-1.3467958142268391e-67j,-8.412369855748615e-69+0.j,0.+5.215874852233806e-70j,3.2105153603441173e-71+0.j,0.-1.962033319919561e-72j,-1.1906003842659626e-73+0.j,0.+7.174579084701594e-75j,4.293774065375843e-76+0.j,0.-2.552317876232793e-77j,-1.507032190406487e-78+0.j,0.+8.839767301819522e-80j,5.151420730873552e-81+0.j,0.-2.982754327674576e-82j,-1.7161201484260907e-83+0.j,0.+9.81187980754006e-85j,5.575255812379754e-86+0.j,0.-3.1486060993906227e-87j,-1.767441017617229e-88+0.j,0.+9.862248374940444e-90j,5.470688136969593e-91+0.j,0.-3.0169831941103405e-92j,-1.6542378044116812e-93+0.j,0.+9.018735544118013e-95j,4.889268906231691e-96+0.j,0.-2.6358460187794226e-97j,-1.4131903680241454e-98+0.j,0.+7.5354973472009e-100j,3.9964955258323064e-101+0.j
0.012273901048202352+0.j,0.+0.08967283675133388j,-0.3306546383196796+0.j,0.-0.5753116983223875j,0.12865920861907038+0.j,0.-0.5440145876989407j,-0.4302484513356316+0.j,0.+0.21519331892518775j,0.08255616102853154+0.j,0.-0.026325568118831185j,-0.007290985192855298+0.j,0.+0.0018028033526549208j,0.00040555538878363163+0.j,0.-0.00008414414750337274j,-0.000016268788692050044+0.j,0.+2.9549346657561282e-6j,5.074695308158629e-7+0.j,0.-8.283986120304296e-8j,-1.2910682271417183e-8+0.j,0.+1.9282157227117898e-9j,2.768477433414749e-10+0.j,0.-3.831778763187814e-11j,-5.12480016213712e-12+0.j,0.+6.637251858597054e-13j,8.339654360822814e-14+0.j,0.-1.0183148182412783e-14j,-1.2101572272826898e-15+0.j,0.+1.4015708677829268e-16j,1.5839256159999325e-17+0.j,0.-1.7485830666903906e-18j,-1.8876142382726672e-19+0.j,0.+1.9944489308063363e-20j,2.0643829884040778e-21+0.j,0.-2.0948922169729222e-22j,-2.0857299022198074e-23+0.j,0.+2.0388137178666438e-24j,1.9579327789025363e-25+0.j,0.-1.8483234143047937e-26j,-1.7161712928867614e-27+0.j,0.+1.5680978738244912e-28j,1.4106821600294207e-29+0.j,0.-1.2500566604459516e-30j,-1.0916018910140262e-31+0.j,0.+9.397490800810793e-33j,7.978879067220688e-34+0.j,0.-6.683663218451669e-35j,-5.525633079803278e-36+0.j,0.+4.510127395539832e-37j,3.635567833593523e-38+0.j,0.-2.8950974927929894e-39j,-2.2781711014630633e-40+0.j,0.+1.7719876698856928e-41j,1.3626990482059202e-42+0.j,0.-1.036365209506611e-43j,-7.796566277309333e-45+0.j,0.+5.803250252097368e-46j,4.274764537139915e-47+0.j,0.-3.1168637837978844e-48j,-2.2499677902602858e-49+0.j,0.+1.6083195688177192e-50j,1.1386426621786465e-51+0.j,0.-7.985462422442839e-53j,-5.54863018388279e-54+0.j,0.+3.820475675785568e-55j,2.6071458583772795e-56+0.j,0.-1.7635886222502808e-57j,-1.1827115519595073e-58+0.j,0.+7.864539522171949e-60j,5.186112055103427e-61+0.j,0.-3.3919064420037522e-62j,-2.2005768698241383e-63+0.j,0.+1.41636591129132e-64j,9.045122226574454e-66+0.j,0.-5.731992733589711e-67j,-3.604953228186761e-68+0.j,0.+2.2503265472111597e-69j,1.3944116984971154e-70+0.j,0.-8.577926925292672e-72j,-5.239194094608494e-73+0.j,0.+3.177467854164215e-74j,1.9137045004163596e-75+0.j,0.-1.1446875785793518e-76j,-6.8007635249205675e-78+0.j,0.+4.013526676871728e-79j,2.3530467131623564e-80+0.j,0.-1.3705914275041108e-81j,-7.93221987781301e-83+0.j,0.+4.561692838972524e-84j,2.606971640957585e-85+0.j,0.-1.4806728527013504e-86j,-8.358478113108225e-88+0.j,0.+4.689996916279483e-89j,2.6159314634492647e-90+0.j,0.-1.4505045494729176e-91j,-7.996142501437719e-93+0.j,0.+4.382679731301606e-94j,2.388499478032019e-95+0.j,0.-1.2943882427019142e-96j,-6.975657257129018e-98+0.j,0.+3.738638294883225e-99j
0.-0.0028085485056142606j,0.026008245744707264+0.j,0.+0.1323754045664697j,-0.387768419921283+0.j,0.-0.5440145876989407j,0.004176262951360875+0.j,0.-0.4974874637239849j,-0.4598356933855595+0.j,0.+0.25330967741976823j,0.10473682238789812+0.j,0.-0.0355616317643378j,-0.010401756145522446+0.j,0.+0.0027000906215791805j,0.0006346843149903557+0.j,0.-0.0001370774194509313j,-0.00002750221214391973+0.j,0.+5.169827222235743e-6j,9.167719303429814e-7+0.j,0.-1.5422332689897045e-7j,-2.472633325361783e-8+0.j,0.+3.7930823673439155e-9j,5.586010553668711e-10+0.j,0.-7.920339825659166e-11j,-1.08395963617542e-11+0.j,0.+1.4350659938147446e-12j,1.8415020403294467e-13+0.j,0.-2.2944239040330392e-14j,-2.78008013434705e-15+0.j,0.+3.280478199442951e-16j,3.774586453395118e-17+0.j,0.-4.239943367179472e-18j,-4.654484008726664e-19+0.j,0.+4.9983632473244343e-20j,5.255560011498272e-21+0.j,0.-5.415084294471517e-22j,-5.471669915289468e-23+0.j,0.+5.425909312253992e-24j,5.283859134650573e-25+0.j,0.-5.056206097019647e-26j,-4.757123922114571e-27+0.j,0.+4.402970935246201e-28j,4.0109748013442745e-29+0.j,0.-3.598030063105561e-30j,-3.179701533343116e-31+0.j,0.+2.769488787232955e-32j,2.3783699742980383e-33+0.j,0.-2.0146115190353733e-34j,-1.6838068221331582e-35+0.j,0.+1.389092854964552e-36j,1.1314881103981312e-37+0.j,0.-9.10297237456548e-39j,-7.2353479037455725e-40+0.j,0.+5.683306866273698e-41j,4.4129122666863566e-42+0.j,0.-3.3880032964618136e-43j,-2.572549339302627e-44+0.j,0.+1.9323573677029652e-45j,1.4361945312293965e-46+0.j,0.-1.0564171130035067e-47j,-7.69209115267902e-49+0.j,0.+5.545327674847615e-50j,3.958835280263368e-51+0.j,0.-2.7992749571479398e-52j,-1.9608262115573623e-53+0.j,0.+1.3608891864231167e-54j,9.359843144884927e-56+0.j,0.-6.380372522103055e-57j,-4.3114392811272484e-58+0.j,0.+2.888431863190311e-59j,1.918793666461556e-60+0.j,0.-1.264099757606475e-61j,-8.259999349355668e-63+0.j,0.+5.35403343319524e-64j,3.443020243243523e-65+0.j,0.-2.196892678174557e-66j,-1.3910431212630318e-67+0.j,0.+8.741480705666455e-69j,5.4524383917433374e-70+0.j,0.-3.3760212001771046e-71j,-2.07526769239266e-72+0.j,0.+1.2666081492868378e-73j,7.676318970575026e-75+0.j,0.-4.6200696830698504e-76j,-2.761657854348043e-77+0.j,0.+1.6396721026630688e-78j,9.670497882445024e-80+0.j,0.-5.666087022884252e-81j,-3.2983530540736596e-82+0.j,0.+1.9077721791413047e-83j,1.096494423046114e-84+0.j,0.-6.2628367848412096e-86j,-3.5551168483011254e-87+0.j,0.+2.0057987026932252e-88j,1.1248724412237596e-89+0.j,0.-6.270940859279525e-91j,-3.475409139355415e-92+0.j,0.+1.9149286093437824e-93j,1.0490630361814714e-94+0.j,0.-5.714539138045847e-96j,-3.09541667067374e-97+0.j
-0.0005866655912371121+0.j,0.-0.006579335472538074j,0.04266719534452587+0.j,0.+0.1746028200132362j,-0.4302484513356316+0.j,0.-0.4974874637239849j,-0.09974174895238946+0.j,0.-0.44129477962355673j,-0.4780597560801319+0.j,0.+0.2883617049276762j,0.12778634030829578+0.j,0.-0.045977899025818475j,-0.014146294322152501+0.j,0.+0.003841849310415345j,0.0009408627939974032+0.j,0.-0.00021099361207370105j,-0.00004383102144273442+0.j,0.+8.510615390075935e-6j,1.555680516322662e-6+0.j,0.-2.6927744442636285e-7j,-4.435158099882277e-8+0.j,0.+6.979523562572039e-9j,1.053095129199352e-9+0.j,0.-1.528073064951851e-10j,-2.1379427973836982e-11+0.j,0.+2.8908498510378017e-12j,3.785464953369329e-13+0.j,0.-4.809136208787352e-14j,-5.9371349954240894e-15+0.j,0.+7.133234195093484e-16j,8.351665547349655e-17+0.j,0.-9.540294160919827e-18j,-1.064466172615345e-18+0.j,0.+1.161241974658781e-19j,1.2397621862992124e-20+0.j,0.-1.2964375749600681e-21j,-1.3289459852582954e-22+0.j,0.+1.336366573697335e-23j,1.3191803638925458e-24+0.j,0.-1.2791477265649167e-25j,-1.2190869388807574e-26+0.j,0.+1.1425866596375859e-27j,1.0536884140227402e-28+0.j,0.-9.56573398248398e-30j,-8.552821799883516e-31+0.j,0.+7.534876662416338e-32j,6.543325909483896e-33+0.j,0.-5.60334108127152e-34j,-4.73350872666798e-35+0.j,0.+3.946028315927774e-36j,3.2473100190017514e-37+0.j,0.-2.6388360944495823e-38j,-2.118157134281881e-39+0.j,0.+1.679913381678593e-40j,1.3167966259580123e-41+0.j,0.-1.0203952505951188e-42j,-7.818903870787202e-44+0.j,0.+5.925925359605529e-45j,4.443243220539401e-46+0.j,0.-3.2966605505214055e-47j,-2.4208694052579917e-48+0.j,0.+1.7598699773513646e-49j,1.266740210641881e-50+0.j,0.-9.029728716881873e-52j,-6.3756045625091075e-53+0.j,0.+4.4596833004256207e-54j,3.090981095677486e-55+0.j,0.-2.1230952084731327e-56j,-1.4454132228917434e-57+0.j,0.+9.755068161152194e-59j,6.527522841802561e-60+0.j,0.-4.331200213177683e-61j,-2.8501638990581692e-62+0.j,0.+1.8603349988088897e-63j,1.2045599771430322e-64+0.j,0.-7.738131651223271e-66j,-4.932499050309256e-67+0.j,0.+3.120127398736296e-68j,1.9588525946105058e-69+0.j,0.-1.220684798924327e-70j,-7.55134855490181e-72+0.j,0.+4.637780772891752e-73j,2.8281658615181097e-74+0.j,0.-1.7125825568445157e-75j,-1.0298927106682934e-76+0.j,0.+6.151301305288888e-78j,3.64935576389567e-79+0.j,0.-2.150691870697394e-80j,-1.2591879868969374e-81+0.j,0.+7.32470229513379e-83j,4.233622469863371e-84+0.j,0.-2.4315983802670112e-85j,-1.3879157335231591e-86+0.j,0.+7.873340413790361e-88j,4.439274292402166e-89+0.j,0.-2.488018050850998e-90j,-1.3861636439120934e-91+0.j,0.+7.67759200391168e-93j,4.227800929870509e-94+0.j,0.-2.3147908886569682e-95j
0.+0.00011345559305507576j,-0.00149412018790249+0.j,0.-0.011768235964229424j,0.0616987749270586+0.j,0.+0.21519331892518775j,-0.4598356933855595+0.j,0.-0.44129477962355673j,-0.18508399789649663+0.j,0.-0.37931171471167385j,-0.4863023768556471+0.j,0.+0.3199454863828964j,0.1512969629598415+0.j,0.-0.05746344081584823j,-0.01853517215605828+0.j,0.+0.005251241407414129j,0.0013364779290517533+0.j,0.-0.0003105158513650211j,-0.00006665984075475275+0.j,0.+0.000013346491889843916j,2.510921843235531e-6+0.j,0.-4.4658477819150434e-7j,-7.546941764627344e-8+0.j,0.+1.2169714135049324e-8j,1.879345537093448e-9+0.j,0.-2.788095717297873e-10j,-3.984425803653943e-11+0.j,0.+5.498177916811209e-12j,7.341501421943965e-13+0.j,0.-9.503453825515579e-14j,-1.1946500355905625e-14+0.j,0.+1.4605684398254303e-15j,1.7390887692867694e-16+0.j,0.-2.0192149205451385e-17j,-2.2887548395166397e-18+0.j,0.+2.5352768329440596e-19j,2.747120644347116e-20+0.j,0.-2.9143435067036423e-21j,-3.029493297452301e-22+0.j,0.+3.088128185321935e-23j,3.089039168668756e-24+0.j,0.-3.0341719249188757e-25j,-2.928280946601989e-26+0.j,0.+2.7783769627301815e-27j,2.593045164413406e-28+0.j,0.-2.381716078762536e-29j,-2.1539643793099835e-30+0.j,0.+1.9188962199977053e-31j,1.6846662707022026e-32+0.j,0.-1.4581449633285187e-33j,-1.2447374453014724e-34+0.j,0.+1.0483404369829135e-35j,8.714126840608871e-37+0.j,0.-7.151291685912822e-38j,-5.7958817310914064e-39+0.j,0.+4.64042711890547e-40j,3.671325879719294e-41+0.j,0.-2.8709925819864716e-42j,-2.219718140539138e-43+0.j,0.+1.6971798641988953e-44j,1.2835870321125804e-45+0.j,0.-9.604816483817176e-47j,-7.112364760669876e-48+0.j,0.+5.2130430954499e-49j,3.7827579880958013e-50+0.j,0.-2.718003506713307e-51j,-1.9341795813784017e-52+0.j,0.+1.3634117492020887e-53j,9.521733797291276e-55+0.j,0.-6.589256905929642e-56j,-4.5191665634299985e-57+0.j,0.+3.0721997983163023e-58j,2.070499719341947e-59+0.j,0.-1.3835623893255876e-60j,-9.168142297569492e-62+0.j,0.+6.025348557497823e-63j,3.927883236219816e-64+0.j,0.-2.5401892300752066e-65j,-1.6298908307066662e-66+0.j,0.+1.0377389452457394e-67j,6.557005057646283e-69+0.j,0.-4.1120642099644476e-70j,-2.559758298686882e-71+0.j,0.+1.581863874610016e-72j,9.70544380013326e-74+0.j,0.-5.912642847392069e-75j,-3.576930166527464e-76+0.j,0.+2.1490340818243976e-77j,1.282391181134245e-78+0.j,0.-7.601186842737864e-80j,-4.475733544246537e-81+0.j,0.+2.618220694776666e-82j,1.5217518076385148e-83+0.j,0.-8.788451760025865e-85j,-5.0436673947199115e-86+0.j,0.+2.876601657660608e-87j,1.630591303942951e-88+0.j,0.-9.187021382586005e-90j,-5.145171859966106e-91+0.j,0.+2.864515715092896e-92j,1.585472095418762e-93+0.j
0.000020524152367826288+0.j,0.+0.00031039942021316206j,-0.002875937670864781+0.j,0.-0.018367871056739975j,0.08255616102853154+0.j,0.+0.25330967741976823j,-0.4780597560801319+0.j,0.-0.37931171471167385j,-0.25370160605500014+0.j,0.-0.3143485759873285j,-0.48582434730024315+0.j,0.+0.34779966985152794j,0.17490502497579313+0.j,0.-0.06989878305315432j,-0.023569776798751232+0.j,0.+0.006948789157826908j,0.001833892798175306+0.j,0.-0.0004405919618743934j,-0.00009757537656326885+0.j,0.+0.000020114098825100648j,3.889328699204749e-6+0.j,0.-7.098975955063728e-7j,-1.2295036563572414e-7+0.j,0.+2.0294780068954696e-8j,3.2046852162520436e-9+0.j,0.-4.856625082990786e-10j,-7.08356355821831e-11+0.j,0.+9.967989817437985e-12j,1.3562773734944524e-12+0.j,0.-1.787792444816751e-13j,-2.2870081173085135e-14+0.j,0.+2.8436716785485283e-15j,3.4416498773302753e-16+0.j,0.-4.0596412435993966e-17j,-4.672525739811083e-18+0.j,0.+5.253216457188643e-19j,5.774802343624577e-20+0.j,0.-6.2127290673717486e-21j,-6.5467632311357845e-22+0.j,0.+6.762521598886821e-23j,6.852413301017298e-24+0.j,0.-6.81592614469953e-25j,-6.659273620553584e-26+0.j,0.+6.394493728906049e-27j,6.03814463398437e-28+0.j,0.-5.609770378372367e-29j,-5.130312242389785e-30+0.j,0.+4.6206216114027715e-31j,4.100194861978084e-32+0.j,0.-3.5862073309037016e-33j,-3.0928791018685978e-34+0.j,0.+2.6311659723127944e-35j,2.2087384311202456e-36+0.j,0.-1.8301915874821444e-37j,-1.497419697724257e-38+0.j,0.+1.2100888153680484e-39j,9.661478913758957e-41+0.j,0.-7.623298343936353e-42j,-5.946071969121037e-43+0.j,0.+4.585802950050177e-44j,3.49787271690209e-45+0.j,0.-2.6393503490305778e-46j,-1.9705681411854715e-47+0.j,0.+1.4560635693598855e-48j,1.0650086531196674e-49+0.j,0.-7.712512639929027e-51j,-5.5308437261363635e-52+0.j,0.+3.9284331637245254e-53j,2.764118599967061e-54+0.j,0.-1.9269808645496907e-55j,-1.331229878047634e-56+0.j,0.+9.114916034108209e-58j,6.186470471008965e-59+0.j,0.-4.162826791218096e-60j,-2.77748174756655e-61+0.j,0.+1.8377731329418264e-62j,1.206059710884778e-63+0.j,0.-7.851245059826223e-65j,-5.070559757618529e-66+0.j,0.+3.249182426289539e-67j,2.066068324087657e-68+0.j,0.-1.303820208602471e-69j,-8.166609235040409e-71+0.j,0.+5.0776654049046e-72j,3.1342272421263215e-73+0.j,0.-1.920815095701228e-74j,-1.1688873742420232e-75+0.j,0.+7.063728121929548e-77j,4.2394598114442094e-78+0.j,0.-2.5272154175924248e-79j,-1.4964702986680856e-80+0.j,0.+8.802903531035193e-82j,5.144613119112926e-83+0.j,0.-2.9873385383247853e-84j,-1.7236782974543705e-85+0.j,0.+9.88330692455412e-87j,5.631914619123118e-88+0.j,0.-3.189702391154293e-89j,-1.7956282330752666e-90+0.j,0.+1.004814600081762e-91j
