0.027587524919707906+0.j,0.07392624480826637+0.j,0.14007787859633028+0.j,0.21671792622479175+0.j,0.2903693338757735+0.j,0.34797789271417495+0.j,0.38068164407364724+0.j,0.38556608343278836+0.j,0.36529164416533066+0.j,0.32629047116496757+0.j,0.2764969205118668+0.j,0.22339829993107174+0.j,0.17281249819153893+0.j,0.12843677142074733+0.j,0.09198378364158974+0.j,0.06364313258067168+0.j,0.04263609922616342+0.j,0.02771015220380175+0.j,0.017502035740068502+0.j,0.01075963833415669+0.j,0.006447162005558591+0.j,0.0037700303261405314+0.j,0.002153869621464925+0.j,0.0012034869922160404+0.j,0.0006582967142604768+0.j,0.00035280732284998824+0.j,0.0001854115670346825+0.j,0.00009561826299411586+0.j,0.00004842255956023348+0.j,0.000024095428320778312+0.j,0.000011788537545988936+0.j,5.673682014359873e-6+0.j,2.687669793261339e-6+0.j,1.2537323960138604e-6+0.j,5.761708696030014e-7+0.j,2.6097756978090913e-7+0.j,1.1655686020669056e-7+0.j,5.134792350971178e-8+0.j,2.2321172047661065e-8+0.j,9.577906631832175e-9+0.j,4.058135193462103e-9+0.j,1.6983237790474815e-9+0.j,7.022338383799424e-10+0.j,2.8696797476098985e-10+0.j,1.1592924358359352e-10+0.j,4.630977308302339e-11+0.j,1.829698975028514e-11+0.j,7.151820791630486e-12+0.j,2.7661893980419847e-12+0.j,1.0589361636715472e-12+0.j,4.013014099681734e-13+0.j,1.5058146055795096e-13+0.j,5.595716985830387e-14+0.j,2.0596987904781363e-14+0.j,7.510913176504134e-15+0.j,2.713921644186574e-15+0.j,9.718275326358814e-16+0.j,3.4493532950728704e-16+0.j,1.2136950746724327e-16+0.j,4.234181705407026e-17+0.j,1.464804865485169e-17+0.j,5.0257486423514745e-18+0.j,1.7103729794963469e-18+0.j,5.774394617129587e-19+0.j,1.9342044607475047e-19+0.j,6.428825088261777e-20+0.j,2.1205355116361256e-20+0.j,6.942151003958259e-21+0.j,2.2559294170069433e-21+0.j,7.27757801473329e-22+0.j,2.330900619956077e-22+0.j,7.412769410205188e-23+0.j,2.3409931889962207e-23+0.j,7.342173243322667e-24+0.j,2.287150143902045e-24+0.j,7.077012317977377e-25+0.j,2.175349603860142e-25+0.j,6.64308192152786e-26+0.j,2.015617936829073e-26+0.j,6.076878825288929e-27+0.j,1.8206291446810094e-27+0.j,5.420818779763735e-28+0.j,1.6041459174796789e-28+0.j,4.7183562881799397e-29+0.j,1.3795485735147705e-29+0.j,4.009714409787323e-30+0.j,1.1586442836825529e-30+0.j,3.3287134029439803e-31+0.j,9.508696292774837e-32+0.j,2.700920994107168e-32+0.j,7.629156670845781e-33+0.j,2.1430965890882184e-33+0.j,5.987337493241655e-34+0.j,1.6637120895229388e-34+0.j,4.598330191203135e-35+0.j,1.2642246626866892e-35+0.j,3.45759840744629e-36+0.j,9.407507864194267e-37+0.j,2.546522160436278e-37+0.j,6.858288817166766e-38+0.j
-0.07392624480826637+0.j,-0.17051251077967428+0.j,-0.2708189611091391+0.j,-0.3381166650062379+0.j,-0.3446663703264401+0.j,-0.28319021329667426+0.j,-0.1677436918256624+0.j,-0.026011835894276806+0.j,0.11167415526854818+0.j,0.22151489765596152+0.j,0.29089272801614746+0.j,0.31839648692528294+0.j,0.3107890465977019+0.j,0.2789125197446524+0.j,0.23407760193442329+0.j,0.18570726526036954+0.j,0.1403206458844699+0.j,0.10153829163555678+0.j,0.07066404301848264+0.j,0.04745702008442978+0.j,0.03084211611515567+0.j,0.019442063890991484+0.j,0.011911288801575387+0.j,0.007104613729149279+0.j,0.00413182147176241+0.j,0.0023460663729467225+0.j,0.0013021243548386413+0.j,0.0007071986623619134+0.j,0.0003762064367509155+0.j,0.00019619498427579817+0.j,0.0001003863717148083+0.j,0.00005043204294719802+0.j,0.00002489304792230417+0.j,0.000012079862876731461+0.j,5.766489165742679e-6+0.j,2.709331672029078e-6+0.j,1.2535281935519614e-6+0.j,5.71390756381183e-7+0.j,2.5671585096200895e-7+0.j,1.1372977423109265e-7+0.j,4.97014221934152e-8+0.j,2.1433748399848465e-8+0.j,9.124621181008251e-9+0.j,3.83586761846812e-9+0.j,1.5928747963520599e-9+0.j,6.535807855148449e-10+0.j,2.6505774938133013e-10+0.j,1.0627311963196468e-10+0.j,4.2136714765225546e-11+0.j,1.6525696303411565e-11+0.j,6.412442698518211e-12+0.j,2.4623524072531115e-12+0.j,9.359100190168988e-13+0.j,3.521806313072453e-13+0.j,1.3122935022325889e-13+0.j,4.8429931603981875e-14+0.j,1.7704925305537342e-14+0.j,6.412814340197679e-15+0.j,2.301715537701981e-15+0.j,8.187935792135791e-16+0.j,2.887259528920339e-16+0.j,1.0093742695116976e-16+0.j,3.4989500744017386e-17+0.j,1.2028301090137686e-17+0.j,4.1012072449007115e-18+0.j,1.3871323706962912e-18+0.j,4.654562641742444e-19+0.j,1.549704417397279e-19+0.j,5.120123339647181e-20+0.j,1.6788985753827975e-20+0.j,5.464247562066559e-21+0.j,1.765411913975871e-21+0.j,5.662627863896752e-22+0.j,1.8033973627305457e-22+0.j,5.703088995577586e-23+0.j,1.791087545086449e-23+0.j,5.586668230411792e-24+0.j,1.7308469742404755e-24+0.j,5.326886290139715e-25+0.j,1.628678388183557e-25+0.j,4.947451967571182e-26+0.j,1.4933046392074637e-26+0.j,4.4788974658186875e-27+0.j,1.3350087679854963e-27+0.j,3.9547675666501855e-28+0.j,1.1644326898628578e-28+0.j,3.407974454542383e-29+0.j,9.915119642661418e-30+0.j,2.8678055840450007e-30+0.j,8.246720790465199e-31+0.j,2.3578802515880535e-31+0.j,6.703466384255163e-32+0.j,1.8951434523086306e-32+0.j,5.328154524389385e-33+0.j,1.4898073390556665e-33+0.j,4.143123796970119e-34+0.j,1.1460289303060945e-34+0.j,3.15324667273342e-35+0.j,8.630566525459502e-36+0.j,2.3499761061722547e-36+0.j
0.14007787859633028+0.j,0.2708189611091391+0.j,0.34264415846843477+0.j,0.30899043695377904+0.j,0.1749159942591934+0.j,-0.008367257014890033+0.j,-0.17265357667970105+0.j,-0.26453163014834435+0.j,-0.2636275318875889+0.j,-0.18283705178615217+0.j,-0.055870733414603524+0.j,0.07889578892885678+0.j,0.19101562782504694+0.j,0.26386709642275175+0.j,0.2943952305804076+0.j,0.28916368357320077+0.j,0.2593752942051753+0.j,0.2167033754785555+0.j,0.17071832348922417+0.j,0.1278780865906889+0.j,0.0916316190449953+0.j,0.06310041685076036+0.j,0.04191212953479947+0.j,0.026931089967767146+0.j,0.016781992757640578+0.j,0.01016279122871523+0.j,0.0059915545753136314+0.j,0.0034442871056555614+0.j,0.0019332467767940557+0.j,0.001060794726553844+0.j,0.000569644509914263+0.j,0.00029966124800037116+0.j,0.0001545600063585455+0.j,0.00007822671742429955+0.j,0.000038880017369712765+0.j,0.000018989224185008493+0.j,9.11949436241124e-6+0.j,4.30893863953629e-6+0.j,2.0042009317625506e-6+0.j,9.181275886693129e-7+0.j,4.1443912404983926e-7+0.j,1.8441938894832073e-7+0.j,8.093214233159223e-8+0.j,3.5040799826996755e-8+0.j,1.497358240881158e-8+0.j,6.317242220524982e-9+0.j,2.6322231983066257e-9+0.j,1.0835453124835722e-9+0.j,4.4078780078573923e-10+0.j,1.772526646814835e-10+0.j,7.047797431682671e-11+0.j,2.7715502072271562e-11+0.j,1.0782189906809118e-11+0.j,4.150568264247777e-12+0.j,1.5813265543248245e-12+0.j,5.964058919882261e-13+0.j,2.2271923564746035e-13+0.j,8.236722506769486e-14+0.j,3.017269584197853e-14+0.j,1.0950038332226165e-14+0.j,3.9376297068808464e-15+0.j,1.403281637991761e-15+0.j,4.956965525502626e-16+0.j,1.7358646560531346e-16+0.j,6.027124384282158e-17+0.j,2.0752094558749432e-17+0.j,7.086506973739578e-18+0.j,2.4003798128908342e-18+0.j,8.066074108983655e-19+0.j,2.6892682969507196e-19+0.j,8.897114330817866e-20+0.j,2.921185178438654e-20+0.j,9.519498143315107e-21+0.j,3.079375980537517e-21+0.j,9.888997856490597e-22+0.j,3.153033343917383e-22+0.j,9.982424883963833e-23+0.j,3.138469901470288e-23+0.j,9.7997799660938e-24+0.j,3.0392887857658768e-24+0.j,9.363207104161043e-25+0.j,2.865582880793126e-25+0.j,8.713138915354082e-26+0.j,2.632366007332604e-26+0.j,7.902483297682818e-27+0.j,2.3575524897215943e-27+0.j,6.989941577906216e-28+0.j,2.059838580843792e-28+0.j,6.03354509278192e-29+0.j,1.756803358967422e-29+0.j,5.085289583329343e-30+0.j,1.463457699526771e-30+0.j,4.1874140942571234e-31+0.j,1.1913559139452988e-31+0.j,3.370505116121241e-32+0.j,9.482735781008134e-33+0.j,2.6532870386826372e-33+0.j,7.383680414917275e-34+0.j,2.04373785954748e-34+0.j,5.626860590184169e-35+0.j
-0.21671792622479175+0.j,-0.3381166650062379+0.j,-0.30899043695377904+0.j,-0.13540253520607656+0.j,0.0861745933296299+0.j,0.2387607664074514+0.j,0.25528350042345005+0.j,0.14553068706473493+0.j,-0.024113713972242566+0.j,-0.17374458629085338+0.j,-0.2473742748780819+0.j,-0.22904592209893937+0.j,-0.13773339120656886+0.j,-0.010604527520347799+0.j,0.11455198547651521+0.j,0.21091551124606078+0.j,0.26650903440039314+0.j,0.28216958556118166+0.j,0.26669018442736375+0.j,0.23178836407863979+0.j,0.18841427155204937+0.j,0.14481027159617732+0.j,0.10603345166875187+0.j,0.07438368107548367+0.j,0.05020879221042695+0.j,0.032722336277377015+0.j,0.02064876605551072+0.j,0.012645922554670543+0.j,0.007531497349852993+0.j,0.0043695269226904+0.j,0.0024732164543095595+0.j,0.0013675376275192812+0.j,0.0007395659559552224+0.j,0.0003915910729468303+0.j,0.00020319814323145865+0.j,0.00010342184615244184+0.j,0.000051671608470818246+0.j,0.000025360146873037093+0.j,0.000012234876528725224+0.j,5.805791484580065e-6+0.j,2.711338992627847e-6+0.j,1.2467976457555313e-6+0.j,5.648220638653441e-7+0.j,2.5219166368860897e-7+0.j,1.11030049438336e-7+0.j,4.8218874714447756e-8+0.j,2.0664553848097227e-8+0.j,8.742260004391029e-9+0.j,3.6522276177926314e-9+0.j,1.5071907373012124e-9+0.j,6.145927683915409e-10+0.j,2.4770879845182265e-10+0.j,9.87074458335002e-11+0.j,3.8897967758809436e-11+0.j,1.5162860643713105e-11+0.j,5.8481215880904854e-12+0.j,2.232193558633179e-12+0.j,8.433782841664354e-13+0.j,3.1548518787259716e-13+0.j,1.1686612997248606e-13+0.j,4.287805650827799e-14+0.j,1.5584704296370577e-14+0.j,5.6124990064615405e-15+0.j,2.0030070896483186e-15+0.j,7.085144195759059e-16+0.j,2.484412970988107e-16+0.j,8.63722423872718e-17+0.j,2.9775838831295836e-17+0.j,1.0180171621410585e-17+0.j,3.4522899451832644e-18+0.j,1.161390561187359e-18+0.j,3.876359892307045e-19+0.j,1.2838041325508617e-19+0.j,4.219439104145946e-20+0.j,1.3763938438273637e-20+0.j,4.456685395902643e-21+0.j,1.4325514340134031e-21+0.j,4.5717637102091655e-22+0.j,1.4486971244056695e-22+0.j,4.5586406656273263e-23+0.j,1.4246215035422834e-23+0.j,4.421923762631648e-24+0.j,1.363360597533822e-24+0.j,4.175773955979926e-25+0.j,1.2706559031083109e-25+0.j,3.8416752150425804e-26+0.j,1.1541202370737548e-26+0.j,3.445516053215236e-27+0.j,1.0222673912669887e-27+0.j,3.014498609796454e-28+0.j,8.835650647398376e-29+0.j,2.574343978477735e-29+0.j,7.456416647554104e-30+0.j,2.1471358972798193e-30+0.j,6.147296828805796e-31+0.j,1.7499794426805215e-31+0.j,4.953748865855121e-32+0.j,1.3944881425332574e-32+0.j,3.903933165833055e-33+0.j,1.0869834746053497e-33+0.j
0.2903693338757735+0.j,0.3446663703264401+0.j,0.1749159942591934+0.j,-0.0861745933296299+0.j,-0.25086349267290664+0.j,-0.22355729072017527+0.j,-0.04962036236264095+0.j,0.142719157495006+0.j,0.23812021107305922+0.j,0.19662096901543294+0.j,0.056729905315080875+0.j,-0.10333683734587593+0.j,-0.2121772042621602+0.j,-0.23409393475838414+0.j,-0.17332163718567678+0.j,-0.060766006961741344+0.j,0.0647491135851089+0.j,0.17135776410392486+0.j,0.24124745956418564+0.j,0.27067633402994584+0.j,0.26584783285787245+0.j,0.237687408292967+0.j,0.1975413576824296+0.j,0.1545963715660449+0.j,0.11492985518565367+0.j,0.08167898537916159+0.j,0.05575968351482174+0.j,0.03670343902639396+0.j,0.023366895695179506+0.j,0.014424670210032459+0.j,0.008652705288964922+0.j,0.005052849060870258+0.j,0.002877073686518107+0.j,0.001599568508007643+0.j,0.0008694194905670192+0.j,0.0004624985386974241+0.j,0.00024103337666375846+0.j,0.0001231742901693185+0.j,0.00006177233307178443+0.j,0.000030424504806442726+0.j,0.000014726739408676911+0.j,7.009999417250329e-6+0.j,3.2833097485156167e-6+0.j,1.513994188860727e-6+0.j,6.876616039722226e-7+0.j,3.0780008780282914e-7+0.j,1.3583077451384089e-7+0.j,5.912121200408769e-8+0.j,2.539064285376999e-8+0.j,1.0763388401787428e-8+0.j,4.505262342969882e-9+0.j,1.862642705734557e-9+0.j,7.608736846924265e-10+0.j,3.071831164089873e-10+0.j,1.2260431329122028e-10+0.j,4.8389791219033034e-11+0.j,1.889086464893364e-11+0.j,7.296346202377845e-12+0.j,2.7887862597579812e-12+0.j,1.0550608672653979e-12+0.j,3.9517044663608725e-13+0.j,1.4656301033592828e-13+0.j,5.383714002869804e-14+0.j,1.95901875177052e-14+0.j,7.062725900612723e-15+0.j,2.5232390684488692e-15+0.j,8.934475420712097e-16+0.j,3.1359850383344327e-16+0.j,1.0912903408133347e-16+0.j,3.7655880437083256e-17+0.j,1.2885876804644982e-17+0.j,4.37365164789069e-18+0.j,1.4725898293804987e-18+0.j,4.919072459645886e-19+0.j,1.6304333658024952e-19+0.j,5.362831548354286e-20+0.j,1.7506838412069054e-20+0.j,5.672746526400051e-21+0.j,1.8247326271244467e-21+0.j,5.82736175491517e-22+0.j,1.8478082885621484e-22+0.j,5.818325677013143e-23+0.j,1.8194413794155197e-23+0.j,5.6509123566479954e-24+0.j,1.7433312979412366e-24+0.j,5.342707758955284e-25+0.j,1.6266768120635508e-25+0.j,4.9208112791255587e-26+0.j,1.4791218679606363e-26+0.j,4.418128294118132e-27+0.j,1.3115178495698882e-27+0.j,3.8694134966476486e-28+0.j,1.1347072637163803e-28+0.j,3.307670078592014e-29+0.j,9.584982384147984e-30+0.j,2.7613510477222964e-30+0.j,7.909385758539971e-31+0.j,2.2525980300533553e-31+0.j,6.379295991349476e-32+0.j,1.796542836878402e-32+0.j
-0.34797789271417495+0.j,-0.28319021329667426+0.j,0.008367257014890033+0.j,0.2387607664074514+0.j,0.22355729072017527+0.j,0.017047012501094635+0.j,-0.18542982231543112+0.j,-0.22974589044950636+0.j,-0.10483563159519724+0.j,0.08384170350927513+0.j,0.21007906258086834+0.j,0.20798265830209506+0.j,0.09418389762718217+0.j,-0.06158786844349598+0.j,-0.18400585330878874+0.j,-0.22738004896181296+0.j,-0.18629671566698852+0.j,-0.08596325511857597+0.j,0.03601813775862587+0.j,0.14590002458952525+0.j,0.22276128161516906+0.j,0.25998192772428336+0.j,0.2618442385704586+0.j,0.23841110154656622+0.j,0.20097202539994702+0.j,0.15910707444904654+0.j,0.11943447671469062+0.j,0.08558848468737677+0.j,0.05885335933596529+0.j,0.03898844774407101+0.j,0.024963701070142154+0.j,0.01548974058206089+0.j,0.009334931362685029+0.j,0.005474417179639173+0.j,0.0031292541752186973+0.j,0.0017460106502951598+0.j,0.0009521600030106242+0.j,0.0005080699076752328+0.j,0.00026554027271942434+0.j,0.00013606008598212127+0.j,0.00006840500650856554+0.j,0.000033770197947790616+0.j,0.00001638219821397133+0.j,7.814187354369806e-6+0.j,3.6671405969874226e-6+0.j,1.694117946737675e-6+0.j,7.708246262173153e-7+0.j,3.4559855430085633e-7+0.j,1.527522919001379e-7+0.j,6.658646669592148e-8+0.j,2.863772742361723e-8+0.j,1.2156467636912498e-8+0.j,5.095013089721079e-9+0.j,2.109097753696202e-9+0.j,8.625780265475212e-10+0.j,3.4864229855710523e-10+0.j,1.3930445047268928e-10+0.j,5.503897683353662e-11+0.j,2.150838514056415e-11+0.j,8.315413060080555e-12+0.j,3.18126676689958e-12+0.j,1.204630281352948e-12+0.j,4.5158332066408844e-13+0.j,1.6762605707460616e-13+0.j,6.162403229102802e-14+0.j,2.2441176910156338e-14+0.j,8.096677462626113e-15+0.j,2.8947393322259883e-15+0.j,1.0257141741600082e-15+0.j,3.602696547425292e-16+0.j,1.254530002490133e-16+0.j,4.331633108500733e-17+0.j,1.4832093064083724e-17+0.j,5.037257408575386e-18+0.j,1.6970142278111145e-18+0.j,5.671960864331241e-19+0.j,1.8810151290687225e-19+0.j,6.190358948335649e-20+0.j,2.0218798459838713e-20+0.j,6.5548191438065585e-21+0.j,2.109503812939906e-21+0.j,6.74001818427572e-22+0.j,2.1382009087555365e-22+0.j,6.735763823885519e-23+0.j,2.107264435784583e-23+0.j,6.5476703032866125e-24+0.j,2.0208343747448987e-24+0.j,6.195698153821304e-25+0.j,1.887138564468843e-25+0.j,5.710954593538464e-26+0.j,1.7172811109115905e-26+0.j,5.1314168096149935e-27+0.j,1.5238104394261508e-27+0.j,4.497343043965192e-28+0.j,1.319305378269531e-28+0.j,3.847077331107032e-29+0.j,1.1151775227967745e-29+0.j,3.213772262313655e-30+0.j,9.208183342509765e-31+0.j,2.623310266831752e-31+0.j
0.38068164407364724+0.j,0.1677436918256624+0.j,-0.17265357667970105+0.j,-0.25528350042345005+0.j,-0.04962036236264095+0.j,0.18542982231543112+0.j,0.2199039499597748+0.j,0.05105083079485628+0.j,-0.1505993814365083+0.j,-0.2201182390423774+0.j,-0.12158359541071918+0.j,0.05691905529533146+0.j,0.19109638223125713+0.j,0.20601097951396866+0.j,0.10722211760499716+0.j,-0.04218905810641552+0.j,-0.16750476168399472+0.j,-0.2195418232329042+0.j,-0.18829592946178864+0.j,-0.09551729382274195+0.j,0.022678890079021206+0.j,0.13233257864862927+0.j,0.21137453644518833+0.j,0.25184470424543237+0.j,0.25696237106379183+0.j,0.23617211093911042+0.j,0.2005485875140251+0.j,0.1597265006363542+0.j,0.12050772718620108+0.j,0.08673551758971869+0.j,0.059870973193738235+0.j,0.03979774698070036+0.j,0.025559774200825013+0.j,0.015903439271374244+0.j,0.009608370914275566+0.j,0.005647762174513347+0.j,0.00323518901967493+0.j,0.001808657951154736+0.j,0.0009881182118636994+0.j,0.0005281501947563105+0.j,0.00027647176727368467+0.j,0.00014187110302671982+0.j,0.00007142571114829687+0.j,0.0000353075954011706+0.j,0.000017149132604170457+0.j,8.189543139963761e-6+0.j,3.847531715305722e-6+0.j,1.7793124198412855e-6+0.j,8.103920266154266e-7+0.j,3.636816204150663e-7+0.j,1.6088940637654863e-7+0.j,7.019364546349837e-8+0.j,3.021381774387088e-8+0.j,1.2835534224146048e-8+0.j,5.383648195803795e-9+0.j,2.2301761752291367e-9+0.j,9.127232171483546e-10+0.j,3.6915348791360363e-10+0.j,1.4759334126284632e-10+0.j,5.834939415058925e-11+0.j,2.2815395524134125e-11+0.j,8.825691975343179e-12+0.j,3.3783204314384725e-12+0.j,1.279917268482547e-12+0.j,4.80048811331684e-13+0.j,1.7827927164446034e-13+0.j,6.557134209607165e-14+0.j,2.3889519559235844e-14+0.j,8.623031609085674e-15+0.j,3.0842373849933237e-15+0.j,1.0933117805418272e-15+0.j,3.8416616021435667e-16+0.j,1.338261256730041e-16+0.j,4.6224781587347064e-17+0.j,1.583376316751091e-17+0.j,5.3793488805846254e-18+0.j,1.81288594677444e-18+0.j,6.061266985081584e-19+0.j,2.010775590344885e-19+0.j,6.619487755624015e-20+0.j,2.1627055605178214e-20+0.j,7.01346589068817e-21+0.j,2.2577652030557277e-21+0.j,7.215770506714157e-22+0.j,2.289761054175188e-22+0.j,7.215151675973063e-23+0.j,2.2578322715948802e-23+0.j,7.017309649854378e-24+0.j,2.1663221330137994e-24+0.j,6.64336974781363e-25+0.j,2.0239756948257324e-25+0.j,6.126481177417588e-26+0.j,1.8426477928059218e-26+0.j,5.507246345224035e-27+0.j,1.635769990649983e-27+0.j,4.828800594073598e-28+0.j,1.4168324889494565e-28+0.j,4.1323017804311455e-29+0.j,1.1980947036166705e-29+0.j,3.4533962641959345e-30+0.j
-0.38556608343278836+0.j,-0.026011835894276806+0.j,0.26453163014834435+0.j,0.14553068706473493+0.j,-0.142719157495006+0.j,-0.22974589044950636+0.j,-0.05105083079485628+0.j,0.16819809759733545+0.j,0.20710732151050737+0.j,0.052178878448191114+0.j,-0.13994800994394627+0.j,-0.21006247354465843+0.j,-0.11902375936673562+0.j,0.051766212388589666+0.j,0.18274566108286516+0.j,0.1996874848782154+0.j,0.10587011662524481+0.j,-0.03867860327792039+0.j,-0.1613382103825907+0.j,-0.21347637311186046+0.j,-0.18442357229450188+0.j,-0.0947495179101628+0.j,0.020513952762763802+0.j,0.12807281889734667+0.j,0.20606638177777364+0.j,0.2464108543770608+0.j,0.25204050050035404+0.j,0.232093691974315+0.j,0.19739906692124973+0.j,0.15743314458359445+0.j,0.11892041638422023+0.j,0.08568511837756741+0.j,0.05920343643243951+0.j,0.03938892662830957+0.j,0.025317819349918523+0.j,0.015764743194371975+0.j,0.009531221731639674+0.j,0.005606055554408376+0.j,0.0032132489665001153+0.j,0.001797414985211887+0.j,0.0009825013321274568+0.j,0.0005254126903446784+0.j,0.00027516965350216375+0.j,0.00014126649147370738+0.j,0.00007115165714337621+0.j,0.00003518636585561987+0.j,0.00001709682971179965+0.j,8.167558255058952e-6+0.j,3.838543646045841e-6+0.j,1.775747830546477e-6+0.j,8.090262736702541e-7+0.j,3.6317940431870156e-7+0.j,1.6071414450244857e-7+0.j,7.01368086959357e-8+0.j,3.01974621700567e-8+0.j,1.2831895447605086e-8+0.j,5.383456626383458e-9+0.j,2.2306288426390263e-9+0.j,9.131181615974743e-10+0.j,3.693949566465687e-10+0.j,1.4772139936322508e-10+0.j,5.841204450761708e-11+0.j,2.2844432956810508e-11+0.j,8.83862169925123e-12+0.j,3.383897838866484e-12+0.j,1.2822605683906096e-12+0.j,4.810112830787794e-13+0.j,1.7866677749806272e-13+0.j,6.572458293275867e-14+0.j,2.3949134622172248e-14+0.j,8.645875166556866e-15+0.j,3.0928679330254473e-15+0.j,1.0965294827834687e-15+0.j,3.8535082420390064e-16+0.j,1.3425709975355314e-16+0.j,4.6379785814369625e-17+0.j,1.5888904093911037e-17+0.j,5.3987587012119365e-18+0.j,1.8196490479191075e-18+0.j,6.084601100785857e-19+0.j,2.0187498220803847e-19+0.j,6.646487399889103e-20+0.j,2.1717651572200132e-20+0.j,7.043598925926678e-21+0.j,2.267702181069902e-21+0.j,7.248266591216685e-22+0.j,2.300301406982671e-22+0.j,7.249067609384406e-23+0.j,2.2686603032466095e-23+0.j,7.051614927082406e-24+0.j,2.1771091889530048e-24+0.j,6.6770392819631e-25+0.j,2.0344090033521036e-25+0.j,6.158581810295082e-26+0.j,1.852455444965378e-26+0.j,5.537005968045201e-27+0.j,1.644739104764681e-27+0.j,4.855652697069596e-28+0.j,1.4248190297600515e-28+0.j,4.1559029811439715e-29+0.j
0.36529164416533066+0.j,-0.11167415526854818+0.j,-0.2636275318875889+0.j,0.024113713972242566+0.j,0.23812021107305922+0.j,0.10483563159519724+0.j,-0.1505993814365083+0.j,-0.20710732151050737+0.j,-0.028018782579675588+0.j,0.17023536021628755+0.j,0.19092680424550362+0.j,0.03491305193239609+0.j,-0.1445078713838632+0.j,-0.20077027828497326+0.j,-0.10465598055962545+0.j,0.06104759714552917+0.j,0.1820976609006023+0.j,0.1909756337084467+0.j,0.09483656716902322+0.j,-0.04638785648555219+0.j,-0.16280985946697119+0.j,-0.20903308721639333+0.j,-0.1765595559787332+0.j,-0.08655519425720655+0.j,0.026597952632242246+0.j,0.1308236466616118+0.j,0.20543617272160022+0.j,0.24313858735446836+0.j,0.24718841827423446+0.j,0.22668187767661246+0.j,0.19220081663493513+0.j,0.15291558437447214+0.j,0.11527992807938772+0.j,0.08292503137709259+0.j,0.05721583433741255+0.j,0.0380202417291665+0.j,0.02441203433645079+0.j,0.015186398215033493+0.j,0.00917382993664049+0.j,0.005391761121788899+0.j,0.0030883041813900385+0.j,0.0017264473723750027+0.j,0.0009431714601972534+0.j,0.0005041164013132829+0.j,0.00026388903962710293+0.j,0.00013541483060705142+0.j,0.00006817612382779064+0.j,0.000033701899586338575+0.j,0.000016369650833194797+0.j,7.817538168187734e-6+0.j,3.672884788464841e-6+0.j,1.6986090750984444e-6+0.j,7.736662129633945e-7+0.j,3.4721458230906697e-7+0.j,1.5361120226244612e-7+0.j,6.702126515324698e-8+0.j,2.8849628919802362e-8+0.j,1.2256562491009627e-8+0.j,5.141048817321074e-9+0.j,2.129779685112438e-9+0.j,8.716760703839382e-10+0.j,3.52568515522972e-10+0.j,1.409690586566443e-10+0.j,5.573317553033339e-11+0.j,2.17934369331337e-11+0.j,8.430758156049805e-12+0.j,3.2272950872150542e-12+0.j,1.2227551989669047e-12+0.j,4.586301423548972e-13+0.j,1.703324538210215e-13+0.j,6.265125135401781e-14+0.j,2.2826639383496974e-14+0.j,8.239733745788707e-15+0.j,2.9472663339344735e-15+0.j,1.0448013944415917e-15+0.j,3.6713576460228326e-16+0.j,1.2789869169405888e-16+0.j,4.417915587814836e-17+0.j,1.513365322779315e-17+0.j,5.1416933578864586e-18+0.j,1.732860137275923e-18+0.j,5.793923459536562e-19+0.j,1.9221576279423303e-19+0.j,6.327987035929378e-20+0.j,2.0675410795564135e-20+0.j,6.705092067287184e-21+0.j,2.1585687931741737e-21+0.j,6.898976304750053e-22+0.j,2.1893071283857336e-22+0.j,6.898844322967993e-23+0.j,2.158920646608389e-23+0.j,6.710108503478579e-24+0.j,2.0715509335297217e-24+0.j,6.352935746180382e-25+0.j,1.9355508126458822e-25+0.j,5.858998995719998e-26+0.j,1.762249845803668e-26+0.j,5.267108699744465e-27+0.j,1.5644887474260424e-27+0.j,4.618508145464086e-28+0.j
