0.5706388888915718+0.j,0.6044456912099874+0.j,0.4527288898760735+0.j,0.2768684709297999+0.j,0.14663560225494382+0.j,0.0694624897552993+0.j,0.030037974289206845+0.j,0.012025898717813665+0.j,0.0045036897900447145+0.j,0.0015901684592081811+0.j,0.0005326464731067126+0.j,0.000170113442710833+0.j,0.00005201683592673414+0.j,0.000015281577067023474+0.j,4.3261351100145805e-6+0.j,1.1831787741741752e-6+0.j,3.1331868801031936e-7+0.j,8.049293426100306e-8+0.j,2.009636117895215e-8+0.j,4.883560221976945e-9+0.j,1.156691303721305e-9+0.j,2.673645009682277e-10+0.j,6.037933479369452e-11+0.j,1.3335838477234738e-11+0.j,2.883438059270205e-12+0.j,6.108527633586967e-13+0.j,1.2689537384780435e-13+0.j,2.586781987407071e-14+0.j,5.1781751136260806e-15+0.j,1.01852960027108e-15+0.j,1.96974019899864e-16+0.j,3.747347964997518e-17+0.j,7.01689460626537e-18+0.j,1.2938499227009644e-18+0.j,2.350392357850497e-19+0.j,4.2082571004747466e-20+0.j,7.429283566783346e-21+0.j,1.2937250692522553e-21+0.j,2.223034057033473e-22+0.j,3.770593663288267e-23+0.j,6.3150334942156994e-24+0.j,1.044671268870609e-24+0.j,1.7074615243248932e-25+0.j,2.7581165803132574e-26+0.j,4.4043538309594235e-27+0.j,6.954595340582727e-28+0.j,1.086147657972955e-28+0.j,1.6781696471291594e-29+0.j,2.565731249714605e-30+0.j,3.882478366122498e-31+0.j,5.815940608804478e-32+0.j,8.626423902650917e-33+0.j,1.2671412950496249e-33+0.j,1.8436693265357888e-34+0.j,2.6575538358123115e-35+0.j,3.7957416646456264e-36+0.j,5.372773769339503e-37+0.j,7.538015862486226e-38+0.j,1.048428868901573e-38+0.j,1.4458022150122386e-39+0.j,1.9771024817238156e-40+0.j,2.68139122885582e-41+0.j,3.607117258110377e-42+0.j,4.81377632100619e-43+0.j,6.373703256828222e-44+0.j,8.373963861608156e-45+0.j,1.0918300303674763e-45+0.j,1.4129069277545109e-46+0.j,1.8149096878784595e-47+0.j,2.3143359107167658e-48+0.j,2.930038283742082e-49+0.j,3.6833250037755977e-50+0.j,4.5980079055958176e-51+0.j,5.700385205382787e-52+0.j,7.019145824234175e-53+0.j,8.585182943023445e-54+0.j,1.0431305833330498e-54+0.j,1.2591841161058503e-55+0.j,1.5102117885514997e-56+0.j,1.7997833551441243e-57+0.j,2.1314304122933167e-58+0.j,2.5085604416465124e-59+0.j,2.9343611488140743e-60+0.j,3.4116968807564734e-61+0.j,3.942999446108387e-62+0.j,4.5301561699521265e-63+0.j,5.174398459605104e-64+0.j,5.876194512889281e-65+0.j,6.635150039024411e-66+0.j,7.449920962369453e-67+0.j,8.318142023572822e-68+0.j,9.236374970718886e-69+0.j,1.0200079641945958e-69+0.j,1.1203610686221044e-70+0.j,1.2240241964599191e-71+0.j,1.3302219842694326e-72+0.j,1.4380845656117035e-73+0.j,1.5466586640374484e-74+0.j,1.6549213605826296e-75+0.j,1.7617962649935146e-76+0.j
-0.6044456912099874+0.j,-0.06961644724928683+0.j,0.37526503556282376+0.j,0.4908782348097268+0.j,0.39841409288036794+0.j,0.25430946464827897+0.j,0.13833011886440166+0.j,0.0667346514937886+0.j,0.029243872755290074+0.j,0.011826693327461293+0.j,0.004464351733190949+0.j,0.001586396891852938+0.j,0.0005341917419661325+0.j,0.0001713624537306696+0.j,0.00005259599402642093+0.j,0.00001550177448248838+0.j,4.400834226622685e-6+0.j,1.206584405545624e-6+0.j,3.202156524290587e-7+0.j,8.242512674373887e-8+0.j,2.061472719327775e-8+0.j,5.0174212715160205e-9+0.j,1.190094234399779e-9+0.j,2.754432132599857e-10+0.j,6.22777353060061e-11+0.j,1.3770148308916428e-11+0.j,2.9803370253892766e-12+0.j,6.319673770579337e-13+0.j,1.3139468693400605e-13+0.j,2.6806455247662805e-14+0.j,5.370072871005531e-15+0.j,1.0570113783301404e-15+0.j,2.0454941066505328e-16+0.j,3.893848817258255e-17+0.j,7.295412810876629e-18+0.j,1.3459351696624081e-18+0.j,2.4462600365272986e-19+0.j,4.3820197479964613e-20+0.j,7.739583434090536e-21+0.j,1.3483445449706011e-21+0.j,2.317841222179227e-22+0.j,3.932938248784714e-23+0.j,6.589381809444534e-24+0.j,1.090442219634638e-24+0.j,1.7828747211787916e-25+0.j,2.8808642506283564e-26+0.j,4.6017865352777875e-27+0.j,7.26849411277418e-28+0.j,1.1354926884562114e-28+0.j,1.754886964365569e-29+0.j,2.683721791600262e-30+0.j,4.062037501992123e-31+0.j,6.086381588012374e-32+0.j,9.02963834735509e-33+0.j,1.3266647577392484e-33+0.j,1.930688516329614e-34+0.j,2.7835621958291896e-35+0.j,3.976509277836006e-36+0.j,5.6297276723487635e-37+0.j,7.899989248596867e-38+0.j,1.0989712451542785e-38+0.j,1.5157639320189316e-39+0.j,2.0731213998942823e-40+0.j,2.81207093838814e-41+0.j,3.783508001777709e-42+0.j,5.049943155791622e-43+0.j,6.68738898469882e-44+0.j,8.787352678600208e-45+0.j,1.1458885825569858e-45+0.j,1.4830627531550226e-46+0.j,1.905276096323983e-47+0.j,2.4298787511551955e-48+0.j,3.0767007924358844e-49+0.j,3.8681587011641177e-50+0.j,4.8293069031661423e-51+0.j,5.9878205807009394e-52+0.j,7.373896014329627e-53+0.j,9.020055426407106e-54+0.j,1.0960844756429775e-54+0.j,1.3232415056319616e-55+0.j,1.5871981267751026e-56+0.j,1.8917156007271489e-57+0.j,2.24051605631613e-58+0.j,2.63719204749545e-59+0.j,3.08510586465484e-60+0.j,3.587280471589708e-61+0.j,4.146284510903813e-62+0.j,4.7641143558218046e-63+0.j,5.44207665641454e-64+0.j,6.1806752035663106e-65+0.j,6.979506187160809e-66+0.j,7.837166032265274e-67+0.j,8.751175940421956e-68+0.j,9.717927031280918e-69+0.j,1.0732649569649558e-69+0.j,1.1789409180255896e-70+0.j,1.2881132211870392e-71+0.j,1.399966153737155e-72+0.j,1.5135843098264144e-73+0.j,1.6279642459023254e-74+0.j
0.4527288898760735+0.j,-0.37526503556282376+0.j,-0.3506893797398267+0.j,0.09193688741737246+0.j,0.3957951164462085+0.j,0.4394705961598063+0.j,0.3368678680717062+0.j,0.20880780455380163+0.j,0.11156568742589378+0.j,0.05317744715011744+0.j,0.02310149767091451+0.j,0.009281624039663242+0.j,0.0034857541242616368+0.j,0.0012335768447618858+0.j,0.00041398811827070075+0.j,0.00013242925664987221+0.j,0.000040549421384029545+0.j,0.000011926796478679184+0.j,3.3799121871559065e-6+0.j,9.252346331772927e-7+0.j,2.452107380851873e-7+0.j,6.304130996503889e-8+0.j,1.5749525027872012e-8+0.j,3.8294993627164596e-9+0.j,9.075173523015973e-10+0.j,2.098712249271619e-10+0.j,4.741670796607542e-11+0.j,1.0477114870489909e-11+0.j,2.2661909868366438e-12+0.j,4.802580678925757e-13+0.j,9.979877845229538e-14+0.j,2.0350298144072308e-14+0.j,4.0748383204132464e-15+0.j,8.017187663967276e-16+0.j,1.5508324670107676e-16+0.j,2.9510798014727983e-17+0.j,5.5270948138296204e-18+0.j,1.0193549658139274e-18+0.j,1.8521087645351666e-19+0.j,3.316716706415531e-20+0.j,5.856374169461447e-21+0.j,1.0199896010077908e-21+0.j,1.7529443548054078e-22+0.j,2.973696697134567e-23+0.j,4.981090330685639e-24+0.j,8.241141064725267e-25+0.j,1.3471466486248878e-25+0.j,2.1763578807894692e-26+0.j,3.47577212781916e-27+0.j,5.488961297166353e-28+0.j,8.573424473815501e-29+0.j,1.3247884761722876e-29+0.j,2.0256539445971604e-30+0.j,3.065524834487054e-31+0.j,4.592570731866657e-32+0.j,6.812480410451944e-33+0.j,1.0007754967792095e-33+0.j,1.4562315760916575e-34+0.j,2.099249208442232e-35+0.j,2.9985539989464794e-36+0.j,4.2446895388467816e-37+0.j,5.955736590537869e-38+0.j,8.284139930250625e-39+0.j,1.14247413200916e-39+0.j,1.562409127227002e-40+0.j,2.1191074258453222e-41+0.j,2.8508830417010513e-42+0.j,3.804789073671767e-43+0.j,5.038036197207078e-44+0.j,6.619490290691837e-45+0.j,8.631212685434952e-46+0.j,1.116999495188934e-46+0.j,1.4348828092404546e-47+0.j,1.8298234071253834e-48+0.j,2.316737646694757e-49+0.j,2.9124857472748667e-50+0.j,3.6359101361477577e-51+0.j,4.5078220759277685e-52+0.j,5.550926250268514e-53+0.j,6.789673525934494e-54+0.j,8.250033209791446e-55+0.j,9.959177820217436e-56+0.j,1.1945075706505826e-56+0.j,1.4235989756835846e-57+0.j,1.685988387858232e-58+0.j,1.9843742819465165e-59+0.j,2.3212815091907518e-60+0.j,2.698979309978145e-61+0.j,3.1193948851523252e-62+0.j,3.584024766166884e-63+0.j,4.0938465769793085e-64+0.j,4.649234061966114e-65+0.j,5.24987844359936e-66+0.j,5.894719253400758e-67+0.j,6.581887736196507e-68+0.j,7.308665752543068e-69+0.j,8.071462795096269e-70+0.j,8.865813295975364e-71+0.j,9.686395844945259e-72+0.j,1.0527075280172554e-72+0.j
-0.2768684709297999+0.j,0.4908782348097268+0.j,-0.09193688741737246+0.j,-0.4069138134141627+0.j,-0.13589078199693028+0.j,0.24220899879695965+0.j,0.4154921564237171+0.j,0.3868767783222254+0.j,0.2727531988153755+0.j,0.16071652238017245+0.j,0.08296046218924993+0.j,0.038559779589475936+0.j,0.016431518834732095+0.j,0.006501776151633373+0.j,0.0024116541833681575+0.j,0.0008447178427875608+0.j,0.000281034079522715+0.j,0.00008923304201873958+0.j,0.000027147564526066165+0.j,7.94009423715232e-6+0.j,2.238985776198816e-6+0.j,6.102134236955286e-7+0.j,1.6108497868842506e-7+0.j,4.1266511888487694e-8+0.j,1.0276463388616504e-8+0.j,2.491429208632722e-9+0.j,5.888462474731043e-10+0.j,1.3584279527658085e-10+0.j,3.0622214937632617e-11+0.j,6.752170045084357e-12+0.j,1.457676949289654e-12+0.j,3.0836286853981994e-13+0.j,6.397180898089346e-14+0.j,1.3024414927327265e-14+0.j,2.604145661643283e-15+0.j,5.11662664582936e-16+0.j,9.884828237205614e-17+0.j,1.8787127773643086e-17+0.j,3.514644334097386e-18+0.j,6.475037756189617e-19+0.j,1.175278774384604e-19+0.j,2.1026331094157004e-20+0.j,3.709249492819677e-21+0.j,6.45468240457434e-22+0.j,1.108377040249479e-22+0.j,1.878768905884324e-23+0.j,3.1446641864068308e-24+0.j,5.199063864538319e-25+0.j,8.492869052361566e-26+0.j,1.371148581904476e-26+0.j,2.1884278874689013e-27+0.j,3.4538954087486065e-28+0.j,5.391654439876e-29+0.j,8.326701180641449e-30+0.j,1.2725059578190349e-30+0.j,1.9247592634526807e-31+0.j,2.8821250431047603e-32+0.j,4.2732227322232456e-33+0.j,6.27462402364629e-34+0.j,9.126186770116812e-35+0.j,1.3150355176850634e-35+0.j,1.877613939596135e-36+0.j,2.656851880011679e-37+0.j,3.7264012896893684e-38+0.j,5.181312120031921e-39+0.j,7.143023693563127e-40+0.j,9.76514778059544e-41+0.j,1.3240063971021472e-41+0.j,1.780631577593997e-42+0.j,2.375675478415826e-43+0.j,3.1447330039716543e-44+0.j,4.1306361069937326e-45+0.j,5.384406682735375e-46+0.j,6.96620511249414e-47+0.j,8.946237066728775e-48+0.j,1.1405573804842181e-48+0.j,1.4436834339049345e-49+0.j,1.8144671955087685e-50+0.j,2.264600323683752e-51+0.j,2.8069915474763022e-52+0.j,3.45571886816894e-53+0.j,4.2259371870957935e-54+0.j,5.133736015335126e-55+0.j,6.195942982675819e-56+0.j,7.429870303953679e-57+0.j,8.853003167492208e-58+0.j,1.0482631147242434e-58+0.j,1.2335426148187165e-59+0.j,1.4426972991282132e-60+0.j,1.6771261426329117e-61+0.j,1.9380151007935057e-62+0.j,2.2262822748034616e-63+0.j,2.542523362963406e-64+0.j,2.8869591793371865e-65+0.j,3.259387136410978e-66+0.j,3.6591386359852886e-67+0.j,4.085044283650736e-68+0.j,4.5354087318406174e-69+0.j,5.007996763297311e-70+0.j,5.500031953605953e-71+0.j
0.14663560225494382+0.j,-0.39841409288036794+0.j,0.3957951164462085+0.j,0.13589078199693028+0.j,-0.3349430809140092+0.j,-0.2802097002230657+0.j,0.076590488817034+0.j,0.3447460491042511+0.j,0.40267032280174003+0.j,0.3240108102343145+0.j,0.2101774575713162+0.j,0.11715225949754782+0.j,0.05808500535243511+0.j,0.026178858886501673+0.j,0.010886444541061935+0.j,0.00422276718591581+0.j,0.0015405938858332297+0.j,0.000532106824964254+0.j,0.00017491392297773467+0.j,0.000054961497466743097+0.j,0.00001656877458840794+0.j,4.806978514242327e-6+0.j,1.3457631991643565e-6+0.j,3.6441256143243715e-7+0.j,9.563925765117764e-8+0.j,2.4371643030665895e-8+0.j,6.0400572145472704e-9+0.j,1.457922110021806e-9+0.j,3.431880584168334e-10+0.j,7.887674005308564e-11+0.j,1.7719561611285216e-11+0.j,3.894685160813574e-12+0.j,8.383010314020918e-13+0.j,1.768470169298386e-13+0.j,3.659315590836691e-14+0.j,7.432179004197706e-15+0.j,1.4826357798299925e-15+0.j,2.906852400201269e-16+0.j,5.604438419442463e-17+0.j,1.0631541243738689e-17+0.j,1.9853413881926958e-18+0.j,3.6513679513185954e-19+0.j,6.616860011122502e-20+0.j,1.1819733652185235e-20+0.j,2.082073893639561e-21+0.j,3.61810589657338e-22+0.j,6.204667042571152e-23+0.j,1.050401194623871e-23+0.j,1.756028459628978e-24+0.j,2.8998851382819118e-25+0.j,4.731838370480422e-26+0.j,7.631324704017703e-27+0.j,1.2167643176034245e-27+0.j,1.91849180837922e-28+0.j,2.9920306692145077e-29+0.j,4.6166389161256974e-30+0.j,7.049146065229714e-31+0.j,1.0653464219537816e-31+0.j,1.5939629557632104e-32+0.j,2.361480799276329e-33+0.j,3.464909778159838e-34+0.j,5.035935318971972e-35+0.j,7.251460781529077e-36+0.j,1.0346695648681566e-36+0.j,1.463119152811171e-37+0.j,2.0508226723699585e-38+0.j,2.849791580561391e-39+0.j,3.9264366959285056e-40+0.j,5.364712078479802e-41+0.j,7.269697403578442e-42+0.j,9.77161160100981e-43+0.j,1.3030228114764839e-43+0.j,1.7239634847999197e-44+0.j,2.2633249961531406e-45+0.j,2.9488968830878196e-46+0.j,3.8134278687292965e-47+0.j,4.895113726270532e-48+0.j,6.238037205442461e-49+0.j,7.89253199540376e-50+0.j,9.915439560958234e-51+0.j,1.2370225389770814e-51+0.j,1.532692002367195e-52+0.j,1.8861850503356815e-53+0.j,2.3057129788348882e-54+0.j,2.7999875526069368e-55+0.j,3.3781135364555975e-56+0.j,4.0494503867604397e-57+0.j,4.823442592364056e-58+0.j,5.70941931424619e-59+0.j,6.716365278242944e-60+0.j,7.852666279565826e-61+0.j,9.12583410580165e-62+0.j,1.054221711095984e-62+0.j,1.2106704004977105e-63+0.j,1.382242958602017e-64+0.j,1.5690492063133748e-65+0.j,1.77096922259968e-66+0.j,1.9876304958393404e-67+0.j,2.2183893418156775e-68+0.j,2.4623175592117323e-69+0.j
-0.0694624897552993+0.j,0.25430946464827897+0.j,-0.4394705961598063+0.j,0.24220899879695965+0.j,0.2802097002230657+0.j,-0.2022054433160162+0.j,-0.34323589121712894+0.j,-0.07268594789201291+0.j,0.2453248509809243+0.j,0.3867523452412054+0.j,0.3586576934197373+0.j,0.2562475605584524+0.j,0.153976155657178+0.j,0.08125811631516913+0.j,0.038648611303576955+0.j,0.01685551554265718+0.j,0.00682412360125596+0.j,0.0025886513886808665+0.j,0.0009267435525878785+0.j,0.0003149342940695422+0.j,0.00010207423025828653+0.j,0.0000316787782687553+0.j,9.44570411124941e-6+0.j,2.7137152792557324e-6+0.j,7.530828182813002e-7+0.j,2.023108338498632e-7+0.j,5.271467216945688e-8+0.j,1.3345194917365243e-8+0.j,3.2875024047792275e-9+0.j,7.891417328208011e-10+0.j,1.8481386375976577e-10+0.j,4.2276408231212564e-11+0.j,9.45575061469253e-12+0.j,2.0698604587120973e-12+0.j,4.438261205934451e-13+0.j,9.329570595288613e-14+0.j,1.9240292216844742e-14+0.j,3.895505380028871e-15+0.j,7.74815218656649e-16+0.j,1.5148719834817315e-16+0.j,2.91300671016665e-17+0.j,5.512184248793603e-18+0.j,1.0269223628221631e-18+0.j,1.8844532116530465e-19+0.j,3.4076700818979667e-20+0.j,6.074829031446421e-21+0.j,1.068033836639616e-21+0.j,1.8525565252860606e-22+0.j,3.171364555755799e-23+0.j,5.359868666657002e-24+0.j,8.946090917880654e-25+0.j,1.4750777736112817e-25+0.j,2.4033891433980266e-26+0.j,3.870617073331113e-27+0.j,6.163072487549363e-28+0.j,9.704749111874887e-29+0.j,1.5116305110562737e-29+0.j,2.329599308263864e-30+0.j,3.552931831559909e-31+0.j,5.363577277973698e-32+0.j,8.016273827434588e-33+0.j,1.1863853167583152e-33+0.j,1.7389850521605074e-34+0.j,2.5250000841328074e-35+0.j,3.6324372134965565e-36+0.j,5.178201972335793e-37+0.j,7.316011819264172e-38+0.j,1.0245951500881198e-38+0.j,1.422585225117374e-39+0.j,1.958464932053662e-40+0.j,2.6737827718422026e-41+0.j,3.6205001318131707e-42+0.j,4.8629583459771084e-43+0.j,6.480039661260426e-44+0.j,8.567493442891454e-45+0.j,1.124038330608437e-45+0.j,1.4635593314370214e-46+0.j,1.8914312461701373e-47+0.j,2.4264397093756927e-48+0.j,3.090249167357736e-49+0.j,3.9075770501977707e-50+0.j,4.90631479670362e-51+0.j,6.1175794026802304e-52+0.j,7.575678636510011e-53+0.j,9.317973238585929e-54+0.j,1.1384620415651546e-54+0.j,1.3818184854292247e-55+0.j,1.666310637001688e-56+0.j,1.9965017193460344e-57+0.j,2.376990673307756e-58+0.j,2.812313734449577e-59+0.j,3.306832101878776e-60+0.j,3.8646073753637094e-61+0.j,4.48926714163655e-62+0.j,5.183863782554247e-63+0.j,5.9507302217091995e-64+0.j,6.791336885711933e-65+0.j,7.706154595937104e-66+0.j,8.694528393060151e-67+0.j,9.754567402166716e-68+0.j
0.030037974289206845+0.j,-0.13833011886440166+0.j,0.3368678680717062+0.j,-0.4154921564237171+0.j,0.076590488817034+0.j,0.34323589121712894+0.j,-0.05377841583926826+0.j,-0.33930522622437015+0.j,-0.19001742276901662+0.j,0.13321531126395558+0.j,0.34419918454825016+0.j,0.3748145369467404+0.j,0.2958041796500417+0.j,0.19150795461539238+0.j,0.107410831565961+0.j,0.053819914289106686+0.j,0.02457395541213641+0.j,0.010367289601536161+0.j,0.004082919880001933+0.j,0.0015129637968442412+0.j,0.0005308483086100282+0.j,0.00017726440342950096+0.j,0.00005657559414789044+0.j,0.0000173201458153217+0.j,5.101771596201513e-6+0.j,1.449737689396015e-6+0.j,3.983479433236417e-7+0.j,1.0605378431146442e-7+0.j,2.740728661392245e-8+0.j,6.88627043027124e-9+0.j,1.6846546749830986e-9+0.j,4.018057332234111e-10+0.j,9.354419027401986e-11+0.j,2.128062186107852e-11+0.j,4.73532773192919e-12+0.j,1.03159764227326e-12+0.j,2.2020670939075043e-13+0.j,4.609443214629007e-14+0.j,9.468416752497763e-15+0.j,1.909890674774083e-15+0.j,3.7854141938973777e-16+0.j,7.376421655702959e-17+0.j,1.4139792085031092e-17+0.j,2.667645679755144e-18+0.j,4.955764023693105e-19+0.j,9.069592320410412e-20+0.j,1.6358585295871256e-20+0.j,2.9091120751533918e-21+0.j,5.102680394141554e-22+0.j,8.831149916700057e-23+0.j,1.5085748287522998e-23+0.j,2.5444238433163874e-24+0.j,4.238580556473137e-25+0.j,6.975715826814032e-26+0.j,1.1345338727314512e-26+0.j,1.8239961804512854e-27+0.j,2.8994817145807774e-28+0.j,4.558418242807149e-29+0.j,7.08937758065084e-30+0.j,1.0909396017879417e-30+0.j,1.6614469299864614e-31+0.j,2.5047024173563215e-32+0.j,3.73849551462698e-33+0.j,5.525765895790268e-34+0.j,8.089536639438716e-35+0.j,1.173189123716713e-35+0.j,1.685778346843587e-36+0.j,2.400452655978441e-37+0.j,3.3877837719309266e-38+0.j,4.7395304402827765e-39+0.j,6.573807664134104e-40+0.j,9.041146197402224e-41+0.j,1.2331489277294574e-41+0.j,1.6682143811387167e-42+0.j,2.2386663451364933e-43+0.j,2.9804590647009655e-44+0.j,3.9371923890584667e-45+0.j,5.161210563131632e-46+0.j,6.71472472739128e-47+0.j,8.670922269352193e-48+0.j,1.1115017417760437e-48+0.j,1.4145188896127835e-49+0.j,1.787334257334161e-50+0.j,2.242563045258278e-51+0.j,2.794265265699214e-52+0.j,3.457926694455609e-53+0.j,4.250393133008209e-54+0.j,5.1897510151083906e-55+0.j,6.29514828082361e-56+0.j,7.586550769452532e-57+0.j,9.084431154532131e-58+0.j,1.0809389639474124e-58+0.j,1.278170820451678e-59+0.j,1.5020843070301393e-60+0.j,1.754486311943446e-61+0.j,2.0369845169699014e-62+0.j,2.3509240076544713e-63+0.j,2.697322650038669e-64+0.j,3.0768071643086093e-65+0.j,3.489552017841649e-66+0.j
-0.012025898717813665+0.j,0.0667346514937886+0.j,-0.20880780455380163+0.j,0.3868767783222254+0.j,-0.3447460491042511+0.j,-0.07268594789201291+0.j,0.33930522622437015+0.j,0.08206464220826783+0.j,-0.28665783133648304+0.j,-0.2687931230015444+0.j,0.021420365075189414+0.j,0.2814170704139905+0.j,0.3723202942714826+0.j,0.3264416896238223+0.j,0.2278305204713327+0.j,0.13568620419404517+0.j,0.07152971900693753+0.j,0.03414513164737977+0.j,0.014990024588986342+0.j,0.006120922098446867+0.j,0.0023448470012348865+0.j,0.0008484872827529717+0.j,0.00029160579164009615+0.j,0.00009561774009452905+0.j,0.000030028150754719944+0.j,9.061030134205497e-6+0.j,2.634523191638351e-6+0.j,7.398805064094179e-7+0.j,2.011348828560481e-7+0.j,5.302785475521163e-8+0.j,1.3581471693318893e-8+0.j,3.3843506015310493e-9+0.j,8.216457680912101e-10+0.j,1.945871075815616e-10+0.j,4.500438701121079e-11+0.j,1.0175507866919306e-11+0.j,2.251282364464308e-12+0.j,4.878160222622329e-13+0.j,1.0360603444649659e-13+0.j,2.1584494211180828e-14+0.j,4.413960426758856e-15+0.j,8.865963480022116e-16+0.j,1.750237339524317e-16+0.j,3.397716553559043e-17+0.j,6.4897344264137455e-18+0.j,1.22020481123627e-18+0.j,2.259478988599885e-19+0.j,4.1223584100764115e-20+0.j,7.413554459791474e-21+0.j,1.3146862501930699e-21+0.j,2.299827318077555e-22+0.j,3.9700869136264636e-23+0.j,6.765236091962526e-24+0.j,1.1383697985030413e-24+0.j,1.892055574034297e-25+0.j,3.1071411345551625e-26+0.j,5.042957632633837e-27+0.j,8.091372453864413e-28+0.j,1.2837541083035467e-28+0.j,2.0145117665797162e-29+0.j,3.127427000551262e-30+0.j,4.804308798320486e-31+0.j,7.304559829594271e-32+0.j,1.0994258905953998e-32+0.j,1.6384475688135075e-33+0.j,2.418112235527741e-34+0.j,3.534900818440205e-35+0.j,5.1193110833937226e-36+0.j,7.346038431932378e-37+0.j,1.0446565251578019e-37+0.j,1.472452455802479e-38+0.j,2.0574197562317253e-39+0.j,2.850247632460896e-40+0.j,3.915456620492794e-41+0.j,5.334361292198493e-42+0.j,7.208431081109514e-43+0.j,9.663037858734076e-44+0.j,1.2851557454290425e-44+0.j,1.695976649408167e-45+0.j,2.221044606337424e-46+0.j,2.886807042919011e-47+0.j,3.7243423453437265e-48+0.j,4.769794881751214e-49+0.j,6.064760460798588e-50+0.j,7.656596036623434e-51+0.j,9.598624785178385e-52+0.j,1.1950205815082198e-52+0.j,1.4776637005418816e-53+0.j,1.8148860037413344e-54+0.j,2.214293882862508e-55+0.j,2.6839286457258764e-56+0.j,3.2321621379059176e-57+0.j,3.8675641299992886e-58+0.j,4.598741238139202e-59+0.j,5.434148231541807e-60+0.j,6.381873789728296e-61+0.j,7.4494040605638954e-62+0.j,8.643368685401713e-63+0.j,9.969275238526082e-64+0.j,1.1431239208655062e-64+0.j
0.0045036897900447145+0.j,-0.029243872755290074+0.j,0.11156568742589378+0.j,-0.2727531988153755+0.j,0.40267032280174003+0.j,-0.2453248509809243+0.j,-0.19001742276901662+0.j,0.28665783133648304+0.j,0.1894177788444615+0.j,-0.20338372747733546+0.j,-0.3085417576496058+0.j,-0.08027287123228971+0.j,0.20523045080760977+0.j,0.35236495058361006+0.j,0.3465194100429347+0.j,0.261155409607225+0.j,0.1651014456259043+0.j,0.0914842621914371+0.j,0.04560394482953669+0.j,0.02080889876763613+0.j,0.008799884213211822+0.j,0.0034813285154542658+0.j,0.001297850834188099+0.j,0.0004586329060913614+0.j,0.00015436926466219967+0.j,0.000049689423769563783+0.j,0.000015348377476360566+0.j,4.5628434725598455e-6+0.j,1.3088648226444262e-6+0.j,3.630905171896281e-7+0.j,9.76017485070051e-8+0.j,2.5467717074723674e-8+0.j,6.460995496934275e-9+0.j,1.5958977221086137e-9+0.j,3.842974907630091e-10+0.j,9.032270923313501e-11+0.j,2.074240833585564e-11+0.j,4.658879067855365e-12+0.j,1.0243699920878403e-12+0.j,2.2067255370856738e-13+0.j,4.661137154235898e-14+0.j,9.660498264014335e-15+0.j,1.9659011844875284e-15+0.j,3.930514118083753e-16+0.j,7.725311581623774e-17+0.j,1.4934790887567558e-17+0.j,2.8413310355418257e-18+0.j,5.32223338628965e-19+0.j,9.820037599105516e-20+0.j,1.7855262223029455e-20+0.j,3.2005872698867317e-21+0.j,5.658099890512261e-22+0.j,9.868417752015232e-23+0.j,1.6986773543708718e-23+0.j,2.886714157966547e-24+0.j,4.844649372465291e-25+0.j,8.031864356209463e-26+0.j,1.3157992042300677e-26+0.j,2.130592216703227e-27+0.j,3.410841460585773e-28+0.j,5.399845784733473e-29+0.j,8.45596907522408e-30+0.j,1.3101074455697422e-30+0.j,2.0086636034993478e-31+0.j,3.0482862755868853e-32+0.j,4.57973601655955e-33+0.j,6.813116848794347e-34+0.j,1.0038141030408864e-34+0.j,1.4650119758589265e-35+0.j,2.118287994427272e-36+0.j,3.0349924435365263e-37+0.j,4.3095238030908567e-38+0.j,6.065517714798692e-39+0.j,8.463284746486933e-40+0.j,1.1708624991303805e-40+0.j,1.6063123899175344e-41+0.j,2.1855996725752132e-42+0.j,2.949749672896245e-43+0.j,3.949383334266957e-44+0.j,5.2463460309324336e-45+0.j,6.915449039861096e-46+0.j,9.046287428668858e-47+0.j,1.1745084919722818e-47+0.j,1.5136502229408556e-48+0.j,1.936533104144495e-49+0.j,2.4597981891282746e-50+0.j,3.1023661687686535e-51+0.j,3.8855126356573414e-52+0.j,4.832888720231026e-53+0.j,5.97047470910303e-54+0.j,7.326454545686595e-55+0.j,8.931000026826899e-56+0.j,1.0815955110892608e-56+0.j,1.3014413077912384e-57+0.j,1.556018233070616e-58+0.j,1.848714035644562e-59+0.j,2.182847969536772e-60+0.j,2.5615854556988124e-61+0.j,2.9878441810501414e-62+0.j,3.464193524332759e-63+0.j
