0.08685971328285738+0.j,0.-0.1920154130781112j,-0.3001503074560157+0.j,0.+0.38308563289389796j,0.42343189531877595+0.j,0.-0.41861642623159573j,-0.3777968565292859+0.j,0.+0.3156654275476734j,0.24671736922787052+0.j,0.-0.18180095917641034j,-0.12709072865996277+0.j,0.+0.08471010627012449j,0.0540582899082244+0.j,0.-0.03314425993907431j,-0.019582223721475223+0.j,0.+0.01117722717292737j,0.006177201753154737+0.j,0.-0.003311959556389371j,-0.0017257046594965674+0.j,0.+0.0008752001243877414j,0.00043262346596826775+0.j,0.-0.00020869792181732233j,-0.00009836135062185306+0.j,0.+0.000045339660617210086j,0.000020459279884791364+0.j,0.-9.045613737097694e-6j,-3.92165210487752e-6+0.j,0.+1.6684180572948881e-6j,6.97017312720049e-7+0.j,0.-2.861292561868063e-7j,-1.1548334052339233e-7+0.j,0.+4.585177900465577e-8j,1.7918386530843416e-8+0.j,0.-6.8954026331284594e-9j,-2.6141943477649884e-9+0.j,0.+9.768357571453187e-10j,3.599050974048177e-10+0.j,0.-1.3079912391706407e-10j,-4.690625241502402e-11+0.j,0.+1.6604130277629103e-11j,5.803685044645905e-12+0.j,0.-2.00368573895859e-12j,-6.834750436692757e-13+0.j,0.+2.304125514599785e-13j,7.678873166416108e-14+0.j,0.-2.5305151217535694e-14j,-8.247982304346583e-15+0.j,0.+2.6596010210940068e-15j,8.486206036623583e-16+0.j,0.-2.67999035620944e-16j,-8.378493335513662e-17+0.j,0.+2.593573379773657e-17j,7.950868443694713e-18+0.j,0.-2.4143172216809293e-18j,-7.262985077027223e-19+0.j,0.+2.1649681248499867e-19j,6.395510149963468e-20+0.j,0.-1.872645037934923e-20j,-5.435746148787207e-21+0.j,0.+1.564410998158455e-21j,4.464706707202726e-22+0.j,0.-1.2637050374839382e-22j,-3.5478689647044255e-23+0.j,0.+9.881320735126562e-24j,2.7305033182268813e-24+0.j,0.-7.486929261034905e-25j,-2.037274088174386e-25+0.j,0.+5.502116219292982e-26j,1.475003336546829e-26+0.j,0.-3.925420234486852e-27j,-1.037181677994463e-27+0.j,0.+2.7210928513299085e-28j,7.089160559650764e-29+0.j,0.-1.8342185531904665e-29j,-4.7136021324422566e-30+0.j,0.+1.2032060013007165e-30j,3.051061015010699e-31+0.j,0.-7.686404393295508e-32j,-1.9239493196342307e-32+0.j,0.+4.785174520123269e-33j,1.1826888093777124e-33+0.j,0.-2.9049969286042073e-34j,-7.09179953495964e-35+0.j,0.+1.7208186495204127e-35j,4.150621778867369e-36+0.j,0.-9.952252754841947e-37j,-2.372410682991131e-37+0.j,0.+5.622739253052904e-38j,1.3250257173353717e-38+0.j,0.-3.104895612792072e-39j,-7.235081846844858e-40+0.j,0.+1.676642427283785e-40j,3.864241297464094e-41+0.j,0.-8.858097633104286e-42j,-2.019734274323235e-42+0.j,0.+4.580892836768979e-43j,1.0335517226403407e-43+0.j,0.-2.3198721300235874e-44j,-5.18046458520463e-45+0.j,0.+1.150982740619997e-45j
0.-0.1920154130781112j,-0.33761692227189444+0.j,0.+0.39197297846217366j,0.32698820821631297+0.j,0.-0.16988351976407767j,0.02141297685014383+0.j,0.-0.1902244234228231j,-0.3017344292083104+0.j,0.+0.34743378009121145j,0.338255935627689+0.j,0.-0.29395347335161043j,-0.23424885191529868+0.j,0.+0.17394108725118967j,0.12163996409108328+0.j,0.-0.08072525033266827j,-0.05113281934236239+0.j,0.+0.031053349612942267j,0.0181477104966761+0.j,0.-0.010236545470450758j,-0.005587421260009567+0.j,0.+0.0029576399199866513j,0.001521174151099477+0.j,0.-0.0007614386478900545j,-0.00037149487354284325+0.j,0.+0.00017688999856076503j,0.0000822998188156642+0.j,0.-0.0000374544064273837j,-0.000016689233147844247+0.j,0.+7.28758532427483e-6j,3.1210247962163733e-6+0.j,0.-1.3119025786424018e-6j,-5.41622326875658e-7+0.j,0.+2.1976575851016173e-7j,8.769005246571955e-8+0.j,0.-3.4427722775105596e-8j,-1.3306351745476737e-8+0.j,0.+5.065394532913364e-9j,1.9000676817433833e-9+0.j,0.-7.026071907014853e-10j,-2.5622372531752017e-10+0.j,0.+9.218389176761913e-11j,3.27322918439453e-11+0.j,0.-1.1474451573862023e-11j,-3.972486759641303e-12+0.j,0.+1.358631845452434e-12j,4.591739340381081e-13+0.j,0.-1.5339457985471595e-13j,-5.0665901821248094e-14+0.j,0.+1.6550263136241128e-14j,5.347895280269659e-15+0.j,0.-1.70982116773199e-15j,-5.410095772295202e-16+0.j,0.+1.6944874146762545e-16j,5.254601375086112e-17+0.j,0.-1.613595247778415e-17j,-4.907777738108768e-18+0.j,0.+1.478732195370629e-18j,4.414530182829458e-19+0.j,0.-1.3059992828091806e-19j,-3.8294411472711106e-20+0.j,0.+1.1130890299037675e-20j,3.2076879296544095e-21+0.j,0.-9.166117896876642e-22j,-2.597593423997473e-22+0.j,0.+7.301441053643801e-23j,2.0358932240820238e-23+0.j,0.-5.6320424624764084e-24j,-1.545948819375754e-24+0.j,0.+4.211091373396098e-25j,1.138452946301215e-25+0.j,0.-3.054958838422962e-26j,-8.137912940217842e-27+0.j,0.+2.152208147014434e-27j,5.651502050054342e-28+0.j,0.-1.4736537642276603e-28j,-3.8161138573273236e-29+0.j,0.+9.814827487680292e-30j,2.507376571948496e-30+0.j,0.-6.363132937791488e-31j,-1.6042606572372227e-31+0.j,0.+4.0185404809037435e-32j,1.0002009523284504e-32+0.j,0.-2.473812561279556e-33j,-6.0805260923301475e-34+0.j,0.+1.485401107020284e-34j,3.6066758856806154e-35+0.j,0.-8.704885318615993e-36j,-2.0885389408502938e-36+0.j,0.+4.981681694898647e-37j,1.1813887486018597e-37+0.j,0.-2.785621116231684e-38j,-6.53118319460392e-39+0.j,0.+1.522754521237783e-39j,3.5307188497156796e-40+0.j,0.-8.141754090249513e-41j,-1.8673264865692922e-41+0.j,0.+4.2598590993122826e-42j,9.666464117780786e-43+0.j,0.-2.1820349037511376e-43j,-4.90005652222606e-44+0.j
-0.3001503074560157+0.j,0.+0.39197297846217366j,0.27509852652393596+0.j,0.-0.0310671313728191j,0.19687648341046482+0.j,0.-0.3020812821947438j,-0.26026234493708184+0.j,0.+0.11578108625490144j,-0.060375185657335045+0.j,0.+0.20827108817079723j,0.29686772854567367+0.j,0.-0.3232141835399101j,-0.30189286813213434+0.j,0.+0.25332209311133586j,0.19564282474275885+0.j,0.-0.1411465596066362j,-0.09608418098724883+0.j,0.+0.062167566533425964j,0.03844180002923907+0.j,0.-0.022817133417091517j,-0.013045720799766437+0.j,0.+0.007206014120156336j,0.003854915468312284+0.j,0.-0.002001459137710599j,-0.0010103890871249906+0.j,0.+0.0004967530194794747j,0.00023818908538224422+0.j,0.-0.00011152837881071173j,-0.00005105374980277338+0.j,0.+0.00002287164525806755j,0.000010036966878764805+0.j,0.-4.31832468690634e-6j,-1.8229608431584823e-6+0.j,0.+7.556193795899114e-7j,3.077394001605504e-7+0.j,0.-1.2322157549897063e-7j,-4.8536060533562827e-8+0.j,0.+1.8816980895232344e-8j,7.183917404627734e-9+0.j,0.-2.702111341888213e-9j,-1.0017694050169352e-9+0.j,0.+3.6621459862214146e-10j,1.3206183153875525e-10+0.j,0.-4.699522122841829e-11j,-1.650885912537931e-11+0.j,0.+5.726795582353677e-12j,1.9623409600452774e-12+0.j,0.-6.64409037330643e-13j,-2.2234054789924112e-13+0.j,0.+7.356002115518335e-14j,2.4066756847419914e-14+0.j,0.-7.788490557558888e-15j,-2.4937433428456946e-15+0.j,0.+7.901530965224761e-16j,2.478140636721673e-16+0.j,0.-7.6946019736748e-17j,-2.365802764559065e-17+0.j,0.+7.20420914434332e-18j,2.173149018089345e-18+0.j,0.-6.49478985147437e-19j,-1.9234779673199708e-19+0.j,0.+5.645822988075936e-20j,1.642684207043664e-20+0.j,0.-4.738426180915044e-21j,-1.3552877262005145e-21+0.j,0.+3.844219679501569e-22j,1.0814939300972424e-22+0.j,0.-3.018124120219558e-23j,-8.356093347493025e-24+0.j,0.+2.2954980219702825e-24j,6.257640318325313e-25+0.j,0.-1.6929934147600187e-25j,-4.5463237621819994e-26+0.j,0.+1.2119196286363669e-26j,3.2073192172587237e-27+0.j,0.-8.427730800932704e-28j,-2.1989893710093448e-28+0.j,0.+5.697997884759573e-29j,1.4663903860405934e-29+0.j,0.-3.748395853049869e-30j,-9.51807415936121e-31+0.j,0.+2.4010363533953916e-31j,6.017715127279423e-32+0.j,0.-1.498594072006022e-32j,-3.708439723148241e-33+0.j,0.+9.119850271609162e-34j,2.2289844836302838e-34+0.j,0.-5.414794677686067e-35j,-1.3075084809744107e-35+0.j,0.+3.138526529866348e-36j,7.4895602323389325e-37+0.j,0.-1.7769115002505553e-37j,-4.1916334658631895e-38+0.j,0.+9.831894502337282e-39j,2.2932704636444923e-39+0.j,0.-5.319424250041424e-40j,-1.2271334383046617e-40+0.j,0.+2.815546531117901e-41j,6.425438489046272e-42+0.j,0.-1.4586020406605933e-42j
0.+0.38308563289389796j,0.32698820821631297+0.j,0.-0.0310671313728191j,0.23544715389991053+0.j,0.-0.28714917865916456j,-0.1313837132011359+0.j,0.-0.09503132428274523j,-0.24978443426771207+0.j,0.+0.26612733504265956j,0.1612461344058612+0.j,0.+0.0013532076361780327j,0.1559360718661741+0.j,0.-0.26111868195980575j,-0.3051219283025608+0.j,0.+0.2975368550313278j,0.25732351656970887+0.j,0.-0.20333056152993167j,-0.14938084925165743+0.j,0.+0.1032150610723777j,0.06762127929533611+0.j,0.-0.04226316673138934j,-0.02531860596606819+0.j,0.+0.014593901126767462j,0.008119289999712944+0.j,0.-0.0043714089456107896j,-0.0022827298968415527+0.j,0.+0.0011583975509128369j,0.0005722221759618861+0.j,0.-0.0002755642788944278j,-0.00012954118876920957+0.j,0.+0.00005951618510315503j,0.000026752802021785648+0.j,0.-0.000011776921392786879j,-5.081670555069572e-6+0.j,0.+2.151022197351166e-6j,8.938609057484238e-7+0.j,0.-3.6490487089423876e-7j,-1.464366921069341e-7+0.j,0.+5.780120120221025e-8j,2.2453243686449004e-8+0.j,0.-8.588144606330036e-9j,-3.235982396003426e-9+0.j,0.+1.2016973725258756e-9j,4.399974297360249e-10+0.j,0.-1.5890752929533529e-10j,-5.6629354838727515e-11+0.j,0.+1.9920311261397907e-11j,6.9191756276710336e-12+0.j,0.-2.373860096478015e-12j,-8.046930410815752e-13+0.j,0.+2.695908227354048e-13j,8.928923156163241e-14+0.j,0.-2.924327579908371e-14j,-9.473153307007699e-15+0.j,0.+3.036047453213932e-15j,9.628692500495933e-16+0.j,0.-3.022497612789308e-16j,-9.392812848038043e-17+0.j,0.+2.8903064203699485e-17j,8.808350841866193e-18+0.j,0.-2.6590623962316755e-18j,-7.952859021422676e-19+0.j,0.+2.356967462113126e-19j,6.922953396338404e-20+0.j,0.-2.0156082185735102e-20j,-5.8178784268572164e-21+0.j,0.+1.6650664190169444e-21j,4.725733916581571e-22+0.j,0.-1.3302646168207968e-22j,-3.7144642734970985e-23+0.j,0.+1.0289638338705757e-23j,2.8281629019922854e-24+0.j,0.-7.713686957382565e-25j,-2.0879694225904254e-25+0.j,0.+5.60971105177408e-26j,1.496095414706024e-26+0.j,0.-3.9612050200303846e-27j,-1.0413338960361025e-27+0.j,0.+2.718262981016417e-28j,7.046518513116787e-29+0.j,0.-1.8141829110965852e-29j,-4.639289104302737e-30+0.j,0.+1.1784879311105332e-30j,2.9739973109654565e-31+0.j,0.-7.456501610231838e-32j,-1.8575699789133507e-32+0.j,0.+4.598394760149168e-33j,1.1312351705016265e-33+0.j,0.-2.7657877001735037e-34j,-6.721047430211911e-35+0.j,0.+1.6234515734142415e-35j,3.898138673042229e-36+0.j,0.-9.305106833826146e-37j,-2.2083170305229852e-37+0.j,0.+5.210826487006641e-38j,1.2226028919010564e-38+0.j,0.-2.852500174893265e-39j,-6.618424340888251e-40+0.j,0.+1.527210197319411e-40j,3.504970170286221e-41+0.j
0.42343189531877595+0.j,0.-0.16988351976407767j,0.19687648341046482+0.j,0.-0.28714917865916456j,-0.08194433906833573+0.j,0.-0.1758216042309812j,-0.2659514737871162+0.j,0.+0.15037689915439684j,-0.05909288846484337+0.j,0.+0.2209625584729773j,0.2564482506567422+0.j,0.-0.17011508915447157j,-0.018530286652964814+0.j,0.-0.13348128063536435j,-0.24195766761436283+0.j,0.+0.2917530254258893j,0.28990186482167024+0.j,0.-0.2540631741468505j,-0.20279904840762591+0.j,0.+0.15020891375788228j,0.10449148868801289+0.j,0.-0.06885193969450275j,-0.04324647548123253+0.j,0.+0.02602053862003968j,0.015056315448031888+0.j,0.-0.008405377240001493j,-0.0045394431199981536+0.j,0.+0.002377116977442047j,0.0012093710911418975+0.j,0.-0.0005987951686344186j,-0.00028897877551723567+0.j,0.+0.00013611566218175894j,0.00006265109387533018+0.j,0.-0.000028209763461676424j,-0.000012437922197615064+0.j,0.+5.3748078693675795e-6j,2.2782463667625235e-6+0.j,0.-9.479555543375254e-7j,-3.874594217176059e-7+0.j,0.+1.55666192141449e-7j,6.151075000557514e-8+0.j,0.-2.391868505267954e-8j,-9.157522259365872e-9+0.j,0.+3.4536907269820953e-9j,1.2836628441332018e-9+0.j,0.-4.703985447472798e-10j,-1.7002118363474326e-10+0.j,0.+6.063548928082347e-11j,2.1344854386223884e-11+0.j,0.-7.419067690186985e-12j,-2.5470356251101434e-12+0.j,0.+8.639386831022876e-13j,2.8961374929115424e-13+0.j,0.-9.597627268152616e-14j,-3.145078632280227e-14+0.j,0.+1.0193687420510013e-14j,3.268644385469241e-15+0.j,0.-1.0371472664914125e-15j,-3.2572054633101044e-16+0.j,0.+1.0126828527754129e-16j,3.117548346670159e-17+0.j,0.-9.504925852748109e-18j,-2.8705235949443526e-18+0.j,0.+8.588717316570457e-19j,2.5463923174106827e-19+0.j,0.-7.482115231148056e-20j,-2.1791904047734427e-20+0.j,0.+6.29223358320735e-21j,1.8014333109173467e-21+0.j,0.-5.114437046778856e-22j,-1.4401385433197795e-22+0.j,0.+4.022499419412932e-23j,1.1146270388176557e-23+0.j,0.-3.0645012489541716e-24j,-8.360643941772642e-25+0.j,0.+2.263709844563617e-25j,6.08348913652251e-26+0.j,0.-1.6228710169145474e-26j,-4.297951156609055e-27+0.j,0.+1.1301359724088535e-27j,2.9507737643313923e-28+0.j,0.-7.65103357986677e-29j,-1.9702669496736583e-29+0.j,0.+5.039546384981865e-30j,1.2804386374024374e-30+0.j,0.-3.2319566330978183e-31j,-8.104928266766177e-32+0.j,0.+2.0195109557573552e-32j,5.000255454167946e-33+0.j,0.-1.2303304229962698e-33j,-3.0086295060093654e-34+0.j,0.+7.312501745589491e-35j,1.766630503047236e-35+0.j,0.-4.242670514348335e-36j,-1.012925134481208e-36+0.j,0.+2.4043060649071035e-37j,5.674214172704643e-38+0.j,0.-1.3315387168500702e-38j,-3.1071474411670644e-39+0.j,0.+7.210363727420838e-40j
0.-0.41861642623159573j,0.02141297685014383+0.j,0.-0.3020812821947438j,-0.1313837132011359+0.j,0.-0.1758216042309812j,-0.25576641631660024+0.j,0.+0.07032402955361688j,-0.16601128600080678+0.j,0.+0.2486342595267475j,0.13916823771286901+0.j,0.+0.05895644790036881j,0.21219376632999598+0.j,0.-0.24522161148168886j,-0.161842457397786+0.j,0.+0.01584910623858228j,-0.13064790245643612+0.j,0.+0.23529871518689535j,0.2833787794107379+0.j,0.-0.2815582588384416j,-0.24682745714634+0.j,0.+0.19711466578000258j,0.14607490535006132+0.j,0.-0.10167039115585315j,-0.06702873588125584+0.j,0.+0.04212305598128215j,0.02535715754380848+0.j,0.-0.014679390723626824j,-0.00819862929133073+0.j,0.+0.004429667929547522j,0.002320565890046608+0.j,0.-0.0011810502522836468j,-0.0005849836581539243+0.j,0.+0.0002824098183622235j,0.00013306462582487138+0.j,0.-0.00006126559089847955j,-0.00002759396596564477+0.j,0.+0.000012169785849761351j,5.260325201328885e-6+0.j,0.-2.2302800664358226e-6j,-9.282193923169579e-7+0.j,0.+3.7947925978434046e-7j,1.5249331202971594e-7+0.j,0.-6.026955671754715e-8j,-2.3440713169273555e-8+0.j,0.+8.976237958550852e-9j,3.3859395838351387e-9+0.j,0.-1.2587018077563574e-9j,-4.6132916453260826e-10+0.j,0.+1.667700815980321e-10j,5.948526900781572e-11+0.j,0.-2.0943082492483513e-11j,-7.28046589026402e-12+0.j,0.+2.4997984128940875e-12j,8.480292685555585e-13+0.j,0.-2.843171041889499e-13j,-9.423269763988891e-14+0.j,0.+3.088313134540765e-14j,1.0010861317054058e-14+0.j,0.-3.2103800066695475e-15j,-1.0187702062268094e-15+0.j,0.+3.199826895644434e-16j,9.949445110606729e-17+0.j,0.-3.063241912047919e-17j,-9.340243730715293e-18+0.j,0.+2.8210495683235592e-18j,8.441445562382101e-19+0.j,0.-2.50294669806873e-19j,-7.355079139046052e-20+0.j,0.+2.1423664348682284e-20j,6.186400413905138e-21+0.j,0.-1.771271055303952e-21j,-5.0291824873679025e-22+0.j,0.+1.4162361092942642e-22j,3.956018907055858e-23+0.j,0.-1.0962815424340614e-23j,-3.0142668891476897e-24+0.j,0.+8.224135244308981e-25j,2.226892031964204e-25+0.j,0.-5.984919648458296e-26j,-1.5966734426805107e-26+0.j,0.+4.228822273597721e-27j,1.1120233063508364e-27+0.j,0.-2.90364643423734e-28j,-7.529254431478195e-29+0.j,0.+1.9390116596202504e-29j,4.959863620762e-30+0.j,0.-1.260258031932753e-30j,-3.1811792170460943e-31+0.j,0.+7.977984820621069e-32j,1.9879762352313578e-32+0.j,0.-4.922408517302961e-33j,-1.2112318085987516e-33+0.j,0.+2.962059843496106e-34j,7.199632007349401e-35+0.j,0.-1.7394375320238917e-35j,-4.177541983398498e-36+0.j,0.+9.974172904374889e-37j,2.3675925109308288e-37+0.j,0.-5.587792044990162e-38j,-1.3113096887556162e-38+0.j
-0.3777968565292859+0.j,0.-0.1902244234228231j,-0.26026234493708184+0.j,0.-0.09503132428274523j,-0.2659514737871162+0.j,0.+0.07032402955361688j,-0.192299730255097+0.j,0.+0.22578204707818453j,0.03269644407783103+0.j,0.+0.17891568509801375j,0.2328729872801372+0.j,0.-0.11167520141729394j,0.07877741523033459+0.j,0.-0.21489534828396165j,-0.2329147880143898+0.j,0.+0.1429679747792958j,-0.0009925523505601268+0.j,0.+0.14032043225723098j,0.23672312036508902+0.j,0.-0.2782774481505229j,-0.2727493383591513+0.j,0.+0.23693672969544397j,0.18795570546121845+0.j,0.-0.13856672555444993j,-0.09604186334409953+0.j,0.+0.06309876393625662j,0.03953713925593934+0.j,0.-0.023740514746562445j,-0.01371333548058694+0.j,0.+0.0076442695672007j,0.004123057829784776+0.j,0.-0.00215662148138416j,-0.001096090043284631+0.j,0.+0.0005422203268593128j,0.00026146562537165274+0.j,0.-0.00012306720012428575j,-0.000056608034761584864+0.j,0.+0.000025473566868196994j,0.000011225390827066572+0.j,0.-4.8484126956440475e-6j,-2.054176183835098e-6+0.j,0.+8.543596839748953e-7j,3.4906674858682114e-7+0.j,0.-1.401904109367496e-7j,-5.5376792390935596e-8+0.j,0.+2.1526665722919222e-8j,8.239277235208798e-9+0.j,0.-3.10652164155301e-9j,-1.1543277037956371e-9+0.j,0.+4.2290038463288077e-10j,1.5281827196104132e-10+0.j,0.-5.448851051454921e-11j,-1.9177069860303296e-11+0.j,0.+6.664294542865572e-12j,2.2874946538234613e-12+0.j,0.-7.757687773558634e-13j,-2.600139501781132e-13+0.j,0.+8.61535081738802e-14j,2.8227699027651595e-14+0.j,0.-9.147727324688694e-15j,-2.9328533020318045e-15+0.j,0.+9.304788702033578e-16j,2.9218448174319084e-16+0.j,0.-9.083091236945284e-17j,-2.795914115998812e-17+0.j,0.+8.523379399648333e-18j,2.5738224939079222e-18+0.j,0.-7.70019950021511e-19j,-2.2827423188242483e-19+0.j,0.+6.706802018786028e-20j,1.9532026931695105e-20+0.j,0.-5.6392254244057645e-21j,-1.6143461205014805e-21+0.j,0.+4.582911173646959e-22j,1.290369942405174e-22+0.j,0.-3.603906194286502e-23j,-9.985635054960534e-24+0.j,0.+2.7452101467802034e-24j,7.489040795960383e-25+0.j,0.-2.0275839901855733e-25j,-5.448580380320822e-26+0.j,0.+1.4534096010158003e-26j,3.8489273669002955e-27+0.j,0.-1.0120079984689972e-27j,-2.642195313386989e-28+0.j,0.+6.850552355417687e-29j,1.7640371184323197e-29+0.j,0.-4.5118215841464944e-30j,-1.1462984253445896e-30+0.j,0.+2.8932336613323662e-31j,7.255156737003104e-32+0.j,0.-1.8076903218928653e-32j,-4.475594602438079e-33+0.j,0.+1.1011882161428206e-33j,2.6927140645429123e-34+0.j,0.-6.544398275855797e-35j,-1.5810009475008334e-35+0.j,0.+3.796722158263828e-36j,9.06421894674664e-37+0.j,0.-2.1514275587604657e-37j
0.+0.3156654275476734j,-0.3017344292083104+0.j,0.+0.11578108625490144j,-0.24978443426771207+0.j,0.+0.15037689915439684j,-0.16601128600080678+0.j,0.+0.22578204707818453j,-0.003649175885015517+0.j,0.+0.2140518841461194j,0.18656598777934486+0.j,0.+0.01926980738308344j,0.19861233277964552+0.j,0.-0.21203905987600258j,-0.0721987312110134+0.j,0.-0.10929765162854983j,-0.22149648193821464+0.j,0.+0.21697658090726732j,0.11569693987990665+0.j,0.+0.027220989022532508j,0.15749075102689003+0.j,0.-0.24248100412616713j,-0.2744449431177764+0.j,0.+0.2629988986188255j,0.2249202249218542+0.j,0.-0.17632863595376502j,-0.12878034606942165+0.j,0.+0.0885720103041133j,0.05781318485690336+0.j,0.-0.03602295134141173j,-0.02152502237558318+0.j,0.+0.012380150352603123j,0.006874684036122432+0.j,0.-0.0036952205855849884j,-0.0019268269285035084+0.j,0.+0.0009765296887097686j,0.00048182700427343566+0.j,0.-0.00023179174313661913j,-0.00010886147453778794+0.j,0.+0.00004997232064915496j,0.00002244521469802265+0.j,0.-9.873571092896077e-6j,-4.257567588909779e-6+0.j,0.+1.8010850886302384e-6j,7.480194521771227e-7+0.j,0.-3.05206283123075e-7j,-1.2241934545405089e-7+0.j,0.+4.829890383840113e-8j,1.8753933071626918e-8+0.j,0.-7.170293029597915e-9j,-2.7007126818911014e-9+0.j,0.+1.0025626195630073e-9j,3.669605517551989e-10+0.j,0.-1.3248738445923702e-10j,-4.71997614955132e-11+0.j,0.+1.6598513923321237e-11j,5.763795757658021e-12+0.j,0.-1.9769526792995514e-12j,-6.699828582942669e-13+0.j,0.+2.2440670598841692e-13j,7.430734427506925e-14+0.j,0.-2.4331278953024885e-14j,-7.88031898237057e-15+0.j,0.+2.5250611055605948e-15j,8.006603341776404e-16+0.j,0.-2.5128580549133137e-16j,-7.807676112025859e-17+0.j,0.+2.402133209130381e-17j,7.319436779110144e-18+0.j,0.-2.209245963610571e-18j,-6.606535683014637e-19+0.j,0.+1.9576785829584928e-19j,5.749349747571147e-20+0.j,0.-1.6736901473979747e-20j,-4.830334328011171e-21+0.j,0.+1.3822595931433836e-21j,3.922605324643408e-22+0.j,0.-1.1040592857492737e-22j,-3.0824864312816365e-23+0.j,0.+8.53802221410313e-24j,2.346471318434564e-24+0.j,0.-6.3992327565684e-25j,-1.7319942442025689e-25+0.j,0.+4.6528655227700114e-26j,1.2407898391631011e-26+0.j,0.-3.2849318260409014e-27j,-8.634760072462283e-28+0.j,0.+2.253793116417005e-28j,5.841986063232323e-29+0.j,0.-1.5039428197154204e-29j,-3.845625378966742e-30+0.j,0.+9.768027569412816e-31j,2.4648437069247196e-31+0.j,0.-6.179478882255459e-32j,-1.5393261726611737e-32+0.j,0.+3.810318123988487e-33j,9.37298994559913e-34+0.j,0.-2.29147479664082e-34j,-5.568072666112473e-35+0.j,0.+1.3448679259017174e-35j,3.2290189622275335e-36+0.j
0.24671736922787052+0.j,0.+0.34743378009121145j,-0.060375185657335045+0.j,0.+0.26612733504265956j,-0.05909288846484337+0.j,0.+0.2486342595267475j,0.03269644407783103+0.j,0.+0.2140518841461194j,0.16364921388503226+0.j,0.+0.08122030912999227j,0.2236479861640314+0.j,0.-0.1326353134826129j,0.07752422673970612+0.j,0.-0.21386883671164927j,-0.18093465852762625+0.j,0.+0.023454955511889856j,-0.14365905836125564+0.j,0.+0.22586873946072378j,0.194820754578373+0.j,0.-0.08114105234414593j,0.05949675789614042+0.j,0.-0.1783638107258881j,-0.24956111807267448+0.j,0.+0.27014347566457864j,0.2517585540966217+0.j,0.-0.21105596218410055j,-0.16293607532141238+0.j,0.+0.11753162015503506j,0.08000379420817076+0.j,0.-0.05176215735850632j,-0.032006964981972356+0.j,0.+0.01899724384236574j,0.010861262432438777+0.j,0.-0.0059990616339855455j,-0.003209020685941415+0.j,0.+0.0016659726725868431j,0.0008409459408397617+0.j,0.-0.0004134031842370248j,-0.00019820078260282003+0.j,0.+0.00009279319512700146j,0.000042472053140043814+0.j,0.-0.00001902462316351305j,-8.347623164191517e-6+0.j,0.+3.591007938951009e-6j,1.515718388673027e-6+0.j,0.-6.281799073162081e-7j,-2.5580188432879046e-7+0.j,0.+1.0241113731942491e-7j,4.033341851080317e-8+0.j,0.-1.5634750423231798e-8j,-5.968200132598179e-9+0.j,0.+2.244537986957464e-9j,8.320201915589792e-10+0.j,0.-3.0411994974275677e-10j,-1.0965553286601966e-10+0.j,0.+3.90168107740229e-11j,1.3704426110487575e-11+0.j,0.-4.753375294138055e-12j,-1.6285925571434077e-12+0.j,0.+5.51343160677919e-13j,1.8448223427153645e-13+0.j,0.-6.102785067724223e-14j,-1.9964345664737344e-14+0.j,0.+6.460156103495548e-15j,2.06820977790703e-15+0.j,0.-6.552516180905113e-16j,-2.0548386163988073e-16+0.j,0.+6.379603985881517e-17j,1.9612942326838942e-17+0.j,0.-5.971838192252537e-18j,-1.8012316246100237e-18+0.j,0.+5.382751251304757e-19j,1.5939928701048293e-19+0.j,0.-4.678290114739083e-20j,-1.3610543696824207e-20+0.j,0.+3.925705898609154e-21j,1.1227372392828752e-21+0.j,0.-3.184333286866658e-22j,-8.957747180708781e-23+0.j,0.+2.4996366807814585e-23j,6.920043439306687e-24+0.j,0.-1.9008544163646374e-24j,-5.181429111185069e-25+0.j,0.+1.4017219800634685e-25j,3.763875335282925e-26+0.j,0.-1.0032693289816713e-26j,-2.654943751726175e-27+0.j,0.+6.975796084495566e-28j,1.820022615342702e-28+0.j,0.-4.7157090860564904e-29j,-1.2135171432432528e-29+0.j,0.+3.1018004813327253e-30j,7.875716791765641e-31+0.j,0.-1.986610942401559e-31j,-4.978737936328914e-32+0.j,0.+1.2397829781475447e-32j,3.067802175483293e-33+0.j,0.-7.543948983455594e-34j,-1.843713422864706e-34+0.j,0.+4.478619047011229e-35j
