0.6089367074640516+0.j,0.6065211024731667+0.j,0.42717386968584725+0.j,0.24565059062101458+0.j,0.1223380568295253+0.j,0.054494206979474484+0.j,0.022158914043176745+0.j,0.008342058169465792+0.j,0.0029376630548092054+0.j,0.0009753365239537933+0.j,0.0003072049780333706+0.j,0.00009225834663300387+0.j,0.000026527040800485713+0.j,7.328091616318199e-6+0.j,1.9507455886835946e-6+0.j,5.016822840640158e-7+0.j,1.2492303727630277e-7+0.j,3.0178095957938175e-8+0.j,7.0848285286571e-9+0.j,1.6189234142104667e-9+0.j,3.6056624530515964e-10+0.j,7.836987988923609e-11+0.j,1.664223314357502e-11+0.j,3.4563796927911736e-12+0.j,7.027317650662326e-13+0.j,1.399888164620288e-13+0.j,2.7345157484423467e-14+0.j,5.241701770142872e-15+0.j,9.866589352781953e-16+0.j,1.8249115310578926e-16+0.j,3.3186003072980966e-17+0.j,5.936737728509788e-18+0.j,1.0453136825975805e-18+0.j,1.8124391147568712e-19+0.j,3.09597702231071e-20+0.j,5.212396778122206e-21+0.j,8.652866002993418e-22+0.j,1.4168793714143145e-22+0.j,2.2893639516421623e-23+0.j,3.651373822474116e-24+0.j,5.7504265829069e-25+0.j,8.945031942882773e-26+0.j,1.3747730552931842e-26+0.j,2.0881925639940282e-27+0.j,3.135580592455336e-28+0.j,4.655705189219748e-29+0.j,6.837232008856879e-30+0.j,9.93356525865482e-31+0.j,1.428098922902014e-31+0.j,2.0320482350444273e-32+0.j,2.8623502279234758e-33+0.j,3.992192225523232e-34+0.j,5.514212949461633e-35+0.j,7.544307126092083e-36+0.j,1.022577520245196e-36+0.j,1.3733734821140818e-37+0.j,1.82796722674923e-38+0.j,2.411597018772888e-39+0.j,3.1540204334597428e-40+0.j,4.0898959355589865e-41+0.j,5.259087464911214e-42+0.j,6.706859943783712e-43+0.j,8.483931504943258e-44+0.j,1.0646347557480705e-44+0.j,1.3255142896474319e-45+0.j,1.6375761205223644e-46+0.j,2.007720669219196e-47+0.j,2.443091033193947e-48+0.j,2.9509303184261792e-49+0.j,3.53841013361292e-50+0.j,4.212432076981135e-51+0.j,4.979405536937943e-52+0.j,5.845006665268279e-53+0.j,6.81392488558112e-54+0.j,7.889604682441351e-55+0.j,9.073991587703371e-56+0.j,1.0367292152705186e-56+0.j,1.176775819002297e-57+0.j,1.3271505623359973e-58+0.j,1.487237785614412e-59+0.j,1.6561862640564092e-60+0.j,1.8329070008674697e-61+0.j,2.016077695424445e-62+0.j,2.2041542294677222e-63+0.j,2.395389258838401e-64+0.j,2.5878577247508727e-65+0.j,2.779488819646465e-66+0.j,2.968103671934518e-67+0.j,3.1514577649250785e-68+0.j,3.327286890761444e-69+0.j,3.493355271346064e-70+0.j,3.647504364042455e-71+0.j,3.787700816494895e-72+0.j,3.912082045229662e-73+0.j,4.018997986510095e-74+0.j,4.107047701640567e-75+0.j,4.1751097059802204e-76+0.j,4.222365122148952e-77+0.j,4.248313022062935e-78+0.j,4.252777606926438e-79+0.j
-0.6065211024731667+0.j,0.004821627462929155+0.j,0.43227106511813407+0.j,0.49521073230264356+0.j,0.3694484300559809+0.j,0.2192781786460755+0.j,0.11141198969848497+0.j,0.05031801001391538+0.j,0.020668894030866226+0.j,0.00784152172530016+0.j,0.0027782985812851387+0.j,0.0009269912809842752+0.j,0.00029317047750739434+0.j,0.00008834558415086208+0.j,0.000025476200995885945+0.j,7.055513028553935e-6+0.j,1.8823016590414582e-6+0.j,4.850124959862241e-7+0.j,1.2097809421106394e-7+0.j,2.9269550318941825e-8+0.j,6.880909702284259e-9+0.j,1.5742631195416244e-9+0.j,3.510111050407182e-10+0.j,7.637067782736122e-11+0.j,1.6232789127001992e-11+0.j,3.3742253337158228e-12+0.j,6.865690254726095e-13+0.j,1.3686869796880912e-13+0.j,2.6753733725811503e-14+0.j,5.1315537501399e-15+0.j,9.664908542554308e-16+0.j,1.788586581070561e-16+0.j,3.2542093043866506e-17+0.j,5.824345004118792e-18+0.j,1.0259875738477941e-18+0.j,1.7796875110453628e-19+0.j,3.0412526593694107e-20+0.j,5.122207038256013e-21+0.j,8.506202815536744e-22+0.j,1.3933384385219423e-22+0.j,2.2520554227086106e-23+0.j,3.592974105953814e-24+0.j,5.660111312426934e-25+0.j,8.806998908450032e-26+0.j,1.3539188250967893e-26+0.j,2.0570390424425066e-27+0.j,3.089551797379804e-28+0.j,4.588428511844858e-29+0.j,6.739932514863458e-30+0.j,9.794293734684455e-31+0.j,1.4083651316465258e-31+0.j,2.0043633739476579e-32+0.j,2.823887369210075e-33+0.j,3.939263828086232e-34+0.j,5.442058773127795e-35+0.j,7.446845317045474e-36+0.j,1.0095314486140001e-36+0.j,1.356064687513298e-37+0.j,1.8052024850005546e-38+0.j,2.3819123477803284e-39+0.j,3.1156375185259543e-40+0.j,4.04067607336628e-41+0.j,5.196484036699999e-42+0.j,6.627870727483932e-43+0.j,8.38505243832342e-44+0.j,1.0523529853965525e-44+0.j,1.310375567403339e-45+0.j,1.6190561997004409e-46+0.j,1.9852322345189381e-47+0.j,2.4159830847517274e-48+0.j,2.918489099441448e-49+0.j,3.499861832808453e-50+0.j,4.166947505993274e-51+0.j,4.9261069382390115e-52+0.j,5.782976748809801e-53+0.j,6.742218123187249e-54+0.j,7.807260810030493e-55+0.j,8.980051179366127e-56+0.j,1.0260814040872386e-56+0.j,1.1647838416298721e-57+0.j,1.3137297519281916e-58+0.j,1.4723112776503402e-59+0.j,1.639687080818509e-60+0.j,1.814780088260954e-61+0.j,1.996281850636051e-62+0.j,2.1826638575123622e-63+0.j,2.3721958979791202e-64+0.j,2.5629712851324025e-65+0.j,2.7529384861779455e-66+0.j,2.9399384312768073e-67+0.j,3.121746527085833e-68+0.j,3.296118187860197e-69+0.j,3.46083652910654e-70+0.j,3.6137607549681373e-71+0.j,3.7528737169318125e-72+0.j,3.8763271310722967e-73+0.j,3.9824830136405954e-74+0.j,4.069950026858724e-75+0.j,4.137613611806882e-76+0.j,4.184659014190164e-77+0.j
0.42717386968584725+0.j,-0.43227106511813407+0.j,-0.2996276371822455+0.j,0.18064398810239835+0.j,0.44013056058900574+0.j,0.4297112550356076+0.j,0.3013332878616617+0.j,0.1729936849542089+0.j,0.08607888193438347+0.j,0.03832254796703679+0.j,0.015577415091220468+0.j,0.0058628061505614955+0.j,0.0020641751560927578+0.j,0.0006852190438990047+0.j,0.00021579751232548569+0.j,0.0000648002397005868+0.j,0.00001863029608949933+0.j,5.146210066391085e-6+0.j,1.3698324053314928e-6+0.j,3.522649336948318e-7+0.j,8.771220839947806e-8+0.j,2.118793951567387e-8+0.j,4.974022355693863e-9+0.j,1.136548569549885e-9+0.j,2.531230067337519e-10+0.j,5.501510356229567e-11+0.j,1.1682390694297813e-11+0.j,2.426218815859352e-12+0.j,4.932730734761753e-13+0.j,9.826102064431514e-14+0.j,1.919372102113835e-14+0.j,3.679107833614319e-15+0.j,6.925151795739985e-16+0.j,1.2808451048911233e-16+0.j,2.3291784815382387e-17+0.j,4.1666702521791564e-18+0.j,7.33637868980547e-19+0.j,1.2720164363031683e-19+0.j,2.1728089500654474e-20+0.j,3.6581043882703026e-21+0.j,6.072586272424584e-22+0.j,9.943560809962727e-23+0.j,1.6066433184213536e-23+0.j,2.5624578008492238e-24+0.j,4.0354919088438847e-25+0.j,6.277323263110191e-26+0.j,9.647615012808106e-27+0.j,1.4653994196714056e-27+0.j,2.2003922528670914e-28+0.j,3.267115008704102e-29+0.j,4.797955465631296e-30+0.j,6.9707276392370895e-31+0.j,1.0021401076450413e-31+0.j,1.425940691853923e-32+0.j,2.0085730136005608e-33+0.j,2.801391435386877e-34+0.j,3.8693986762785273e-35+0.j,5.293915265054864e-36+0.j,7.175491105714825e-37+0.j,9.637000666524977e-38+0.j,1.2826836335283743e-38+0.j,1.6922085075237615e-39+0.j,2.213154296653602e-40+0.j,2.869839223113039e-41+0.j,3.6902337985041744e-42+0.j,4.706097959977218e-43+0.j,5.953017671260764e-44+0.j,7.470316514471827e-45+0.j,9.300818563185527e-46+0.j,1.1490441032694567e-46+0.j,1.408759898802129e-47+0.j,1.7142409812229754e-48+0.j,2.0705692157671897e-49+0.j,2.4827762571916353e-50+0.j,2.955704264372574e-51+0.j,3.4938499974770275e-52+0.j,4.1011957069929034e-53+0.j,4.781031279094994e-54+0.j,5.535773071921845e-55+0.j,6.366785698916011e-56+0.j,7.274213627200575e-57+0.j,8.256829806194439e-58+0.j,9.31190858005584e-59+0.j,1.0435129837154645e-59+0.j,1.1620520697944826e-60+0.j,1.2860440046188928e-61+0.j,1.4145609894266155e-62+0.j,1.5465195988063437e-63+0.j,1.680693826503823e-64+0.j,1.8157329859726043e-65+0.j,1.9501841393949627e-66+0.j,2.082518538941209e-67+0.j,2.211161389345263e-68+0.j,2.3345240903881623e-69+0.j,2.4510379994507436e-70+0.j,2.559188674179702e-71+0.j,2.657549517827079e-72+0.j,2.7448137570822235e-73+0.j,2.8198237340112647e-74+0.j,2.881596587553059e-75+0.j
-0.24565059062101458+0.j,0.49521073230264356+0.j,-0.18064398810239835+0.j,-0.4035087626877082+0.j,-0.04451175452362631+0.j,0.3210963710875263+0.j,0.43441877475488627+0.j,0.360812457901766+0.j,0.23299698572775626+0.j,0.12705523387010995+0.j,0.061009132162345284+0.j,0.026457013853502243+0.j,0.01053858780776546+0.j,0.0039028811998659207+0.j,0.0013561458051195103+0.j,0.00044527388335021995+0.j,0.0001389362059184998+0.j,0.00004138959599372879+0.j,0.0000118178529965405+0.j,3.244762494274354e-6+0.j,8.591043682618609e-7+0.j,2.1988035460948345e-7+0.j,5.451685032421694e-8+0.j,1.3118860684017595e-8+0.j,3.0690838952715642e-9+0.j,6.990661968410035e-10+0.j,1.5524200438044305e-10+0.j,3.365195077516211e-11+0.j,7.12855932101761e-12+0.j,1.4771423318893337e-12+0.j,2.996910899070552e-13+0.j,5.958347315462514e-14+0.j,1.1617678112999775e-14+0.j,2.2231567381324836e-15+0.j,4.17802542439593e-16+0.j,7.716050550144278e-17+0.j,1.4011883382940437e-17+0.j,2.5033029497649216e-18+0.j,4.4021901321794585e-19+0.j,7.623811143039091e-20+0.j,1.3008298482733507e-20+0.j,2.187759887424906e-21+0.j,3.6281481504708736e-22+0.j,5.935296743768841e-23+0.j,9.581401260406471e-24+0.j,1.5268409227005675e-24+0.j,2.402582143234992e-25+0.j,3.7343667789479295e-26+0.j,5.735061929457337e-27+0.j,8.704900712299385e-28+0.j,1.3062029960229912e-28+0.j,1.938161853246781e-29+0.j,2.8445162780883972e-30+0.j,4.130168507383677e-31+0.j,5.934249003955114e-32+0.j,8.439099030851688e-33+0.j,1.1880880698189616e-33+0.j,1.6561885929377344e-34+0.j,2.286454570427163e-35+0.j,3.126704806586448e-36+0.j,4.236035717350605e-37+0.j,5.686628720898938e-38+0.j,7.56561272165759e-39+0.j,9.976914124664546e-40+0.j,1.3043009012000072e-40+0.j,1.690647467375473e-41+0.j,2.1731221825283473e-42+0.j,2.7703275938742863e-43+0.j,3.503096764454603e-44+0.j,4.394438959593774e-45+0.j,5.469398190988649e-46+0.j,6.754812144476003e-47+0.j,8.278961254219369e-48+0.j,1.0071100876900078e-48+0.j,1.2160873639662033e-49+0.j,1.4577603996078678e-50+0.j,1.7349482669041774e-51+0.j,2.0502654766107297e-52+0.j,2.4060231640213103e-53+0.j,2.804125270810197e-54+0.j,3.245962907085724e-55+0.j,3.732310553619257e-56+0.j,4.263228116451755e-57+0.j,4.837973043247917e-58+0.j,5.454926727278499e-59+0.j,6.111539243644504e-60+0.j,6.804296076220636e-61+0.j,7.5287099071437264e-62+0.j,8.27933976948447e-63+0.j,9.04983893554925e-64+0.j,9.83303186590751e-65+0.j,1.0621019424069929e-65+0.j,1.1405310421205662e-66+0.j,1.2176976449852932e-67+0.j,1.2926825950690835e-68+0.j,1.3645592584052933e-69+0.j,1.4324132293471515e-70+0.j,1.495362298835853e-71+0.j,1.552576056176173e-72+0.j,1.6032945008896957e-73+0.j
0.1223380568295253+0.j,-0.3694484300559809+0.j,0.44013056058900574+0.j,0.04451175452362631+0.j,-0.38134117277584645+0.j,-0.20967695772064138+0.j,0.17691339923496907+0.j,0.3949914500857907+0.j,0.3942295191172215+0.j,0.2862198708172133+0.j,0.17050840701909978+0.j,0.08799616962462586+0.j,0.04057650118977607+0.j,0.017055009970478503+0.j,0.006626239095978838+0.j,0.0024044113010434857+0.j,0.0008213552383520794+0.j,0.0002658116227842171+0.j,0.00008191510575098965+0.j,0.000024140468085011326+0.j,6.8276613243193515e-6+0.j,1.8589513456196958e-6+0.j,4.885148471777873e-7+0.j,1.2419340508095607e-7+0.j,3.060606014451395e-8+0.j,7.324563210623117e-9+0.j,1.7049630038363024e-9+0.j,3.865713305437257e-10+0.j,8.548455244549014e-11+0.j,1.8458592079510253e-11+0.j,3.8960697598833335e-12+0.j,8.046311300668888e-13+0.j,1.6274171581750756e-13+0.j,3.226207104038084e-14+0.j,6.273487421400079e-15+0.j,1.1974493794660012e-15+0.j,2.2450336684363675e-16+0.j,4.1368793340389284e-17+0.j,7.496461529443278e-18+0.j,1.3366155878426817e-18+0.j,2.3460772884718455e-19+0.j,4.0557335045000685e-20+0.j,6.908464492071391e-21+0.j,1.1600091632936988e-21+0.j,1.9207982689499537e-22+0.j,3.1376604775743636e-23+0.j,5.0581169204959686e-24+0.j,8.049659019868971e-25+0.j,1.2650610421432721e-25+0.j,1.9639198300999756e-26+0.j,3.0125960921412832e-27+0.j,4.567553938896267e-28+0.j,6.846480326968234e-29+0.j,1.0148506320805206e-29+0.j,1.4879672677429566e-30+0.j,2.1584503153822625e-31+0.j,3.0984529718500387e-32+0.j,4.402453179805661e-33+0.j,6.192709053099273e-34+0.j,8.625580330186897e-35+0.j,1.1898714059910438e-35+0.j,1.6259044779133296e-36+0.j,2.201149963651843e-37+0.j,2.952822784223868e-38+0.j,3.9258093078637674e-39+0.j,5.173607983448307e-40+0.j,6.759217398114287e-41+0.j,8.755918944297559e-42+0.j,1.1247893274629105e-42+0.j,1.4330603260919947e-43+0.j,1.8110872007187635e-44+0.j,2.270658334694235e-45+0.j,2.824593487535435e-46+0.j,3.4866180501901686e-47+0.j,4.2711811150591495e-48+0.j,5.193213873257687e-49+0.j,6.26782697274449e-50+0.j,7.509948016452493e-51+0.j,8.933903268179534e-52+0.j,1.0552950751095032e-52+0.j,1.2378775124793754e-53+0.j,1.4420957843622115e-54+0.j,1.6686438948125026e-55+0.j,1.9178989234987084e-56+0.j,2.1898713308172325e-57+0.j,2.484160497478731e-58+0.j,2.7999176485001946e-59+0.j,3.1358182141419734e-60+0.j,3.490045478627302e-61+0.j,3.8602870639505257e-62+0.j,4.243745399170062e-63+0.j,4.637162849542856e-64+0.j,5.036861644198541e-65+0.j,5.438798169527703e-66+0.j,5.83863061487684e-67+0.j,6.2317983957767524e-68+0.j,6.613611265944409e-69+0.j,6.979345589033996e-70+0.j,7.324344897532174e-71+0.j,7.644121637481215e-72+0.j
-0.054494206979474484+0.j,0.2192781786460755+0.j,-0.4297112550356076+0.j,0.3210963710875263+0.j,0.20967695772064138+0.j,-0.2879427665155835+0.j,-0.3084938211136154+0.j,0.03338194960021375+0.j,0.32402364228635+0.j,0.4014207563171323+0.j,0.32882483782761424+0.j,0.21370786527551433+0.j,0.11824870202813326+0.j,0.057830666535900487+0.j,0.02558690133623819+0.j,0.010405962928740535+0.j,0.003935277597684572+0.j,0.0013961012217567578+0.j,0.0004678538674231224+0.j,0.00014892881905221187+0.j,0.00004523962589392673+0.j,0.000013164491466953634+0.j,3.68176541350878e-6+0.j,9.92426968507841e-7+0.j,2.5846096866780974e-7+0.j,6.517458098598891e-8+0.j,1.594311601938839e-8+0.j,3.789781838662103e-9+0.j,8.767165341682811e-10+0.j,1.9765187801223712e-10+0.j,4.347866846814264e-11+0.j,9.342720952139416e-12+0.j,1.9630820438331574e-12+0.j,4.0372023610718184e-13+0.j,8.133472913807954e-14+0.j,1.6064696276980146e-14+0.j,3.113091179495654e-15+0.j,5.922878886346813e-16+0.j,1.1070667251625614e-16+0.j,2.034109623111222e-17+0.j,3.67601622668887e-18+0.j,6.537484559313682e-19+0.j,1.1446902119025199e-19+0.j,1.9742880874804085e-20+0.j,3.355583332222275e-21+0.j,5.622631004867499e-22+0.j,9.291686910656075e-23+0.j,1.5149329184952817e-23+0.j,2.4377448060653694e-24+0.j,3.872786726965805e-25+0.j,6.076266865256642e-26+0.j,9.418003436210317e-27+0.j,1.4424949553469039e-27+0.j,2.183847039922934e-28+0.j,3.268859557553034e-29+0.j,4.838883217248653e-30+0.j,7.08553904788497e-31+0.j,1.0265478632664295e-31+0.j,1.471836748810962e-32+0.j,2.0888436733239222e-33+0.j,2.934987098913484e-34+0.j,4.0836179359838126e-35+0.j,5.627352554108143e-36+0.j,7.681776879328627e-37+0.j,1.038946888693357e-37+0.j,1.3924253804463146e-38+0.j,1.8495568987105628e-39+0.j,2.4352775015975518e-40+0.j,3.1789207955103174e-41+0.j,4.114572728654031e-42+0.j,5.2813477710094975e-43+0.j,6.723555399931286e-44+0.j,8.490723990235892e-45+0.j,1.0637448809847735e-45+0.j,1.3223032161958235e-46+0.j,1.6310887050684557e-47+0.j,1.9967681252138404e-48+0.j,2.4262206406482532e-49+0.j,2.9263966633424082e-50+0.j,3.504149298708186e-51+0.j,4.166040342252758e-52+0.j,4.918124230936384e-53+0.j,5.765714822584028e-54+0.j,6.71314130221203e-55+0.j,7.7635008108399475e-56+0.j,8.918416474125186e-57+0.j,1.0177810292488862e-57+0.j,1.153970076855652e-58+0.j,1.3000035133945915e-59+0.j,1.4552565558184659e-60+0.j,1.6188777764331237e-61+0.j,1.789787905176756e-62+0.j,1.966685087726769e-63+0.j,2.1480568937875146e-64+0.j,2.3321991224317146e-65+0.j,2.517241188180066e-66+0.j,2.7011776049739276e-67+0.j,2.8819048283318217e-68+0.j,3.0572624816784233e-69+0.j,3.225077793110553e-70+0.j
0.022158914043176745+0.j,-0.11141198969848497+0.j,0.3013332878616617+0.j,-0.43441877475488627+0.j,0.17691339923496907+0.j,0.3084938211136154+0.j,-0.1625002939334515+0.j,-0.3467854724226092+0.j,-0.0932111899691648+0.j,0.23361705327926505+0.j,0.38452231848196056+0.j,0.3583311621395184+0.j,0.2541452335379905+0.j,0.1505417619189736+0.j,0.07793343128627332+0.j,0.03622507901574047+0.j,0.01539266909417444+0.j,0.006056364289455667+0.j,0.0022278753914582506+0.j,0.0007719933117128543+0.j,0.00025350984402533835+0.j,0.0000792825288200315+0.j,0.000023710970125076204+0.j,6.804942373591424e-6+0.j,1.8797562632320591e-6+0.j,5.010793813321171e-7+0.j,1.291887791174996e-7+0.j,3.2279421906715576e-8+0.j,7.830366273566632e-9+0.j,1.8470766128830931e-9+0.j,4.2428335628944456e-10+0.j,9.502931066681026e-11+0.j,2.077784412906057e-11+0.j,4.439671202580344e-12+0.j,9.27973347052369e-13+0.j,1.8990966556334587e-13+0.j,3.808443621780153e-14+0.j,7.489827669565004e-15+0.j,1.4455419775660754e-15+0.j,2.739764661520454e-16+0.j,5.102571056057585e-17+0.j,9.343510655454161e-18+0.j,1.683109433553538e-18+0.j,2.984127650086488e-19+0.j,5.209949732146028e-20+0.j,8.961011052859064e-21+0.j,1.5190533541736869e-21+0.j,2.538964410910565e-22+0.j,4.1857516340900143e-23+0.j,6.808957385328472e-24+0.j,1.0932693785667182e-24+0.j,1.7332246751309268e-25+0.j,2.7139291401541294e-26+0.j,4.198426807565251e-27+0.j,6.418619875530199e-28+0.j,9.700200868860184e-29+0.j,1.4494913990011346e-29+0.j,2.1421674135917837e-30+0.j,3.131817891037391e-31+0.j,4.5304687958939023e-32+0.j,6.48615865525063e-33+0.j,9.192216562892108e-34+0.j,1.2898170709820943e-34+0.j,1.792234318868278e-35+0.j,2.4666112502078195e-36+0.j,3.3629728208015336e-37+0.j,4.542944225105764e-38+0.j,6.081558021274915e-39+0.j,8.069101642747192e-40+0.j,1.061293453517462e-40+0.j,1.3839186580003145e-41+0.j,1.7894232500673186e-42+0.j,2.2945821828829307e-43+0.j,2.918373212079232e-44+0.j,3.6819805920113986e-45+0.j,4.608723090344551e-46+0.j,5.723892903818879e-47+0.j,7.054493548506519e-48+0.j,8.628867208812519e-49+0.j,1.0476205381437916e-49+0.j,1.262594090621125e-50+0.j,1.510702453365566e-51+0.j,1.794709487158798e-52+0.j,2.1171556648249924e-53+0.j,2.4802588439284186e-54+0.j,2.8858106998694512e-55+0.j,3.3350720751261076e-56+0.j,3.828670948236768e-57+0.j,4.366507045495948e-58+0.j,4.9476672789331635e-59+0.j,5.570356172231397e-60+0.j,6.231845216722193e-61+0.j,6.928444677683461e-62+0.j,7.65550075332039e-63+0.j,8.407420193142984e-64+0.j,9.177723538170272e-65+0.j,9.959127091651927e-66+0.j,1.0743652612925676e-66+0.j,1.1522762601200066e-67+0.j,1.2287517955503694e-68+0.j
-0.008342058169465792+0.j,0.05031801001391538+0.j,-0.1729936849542089+0.j,0.360812457901766+0.j,-0.3949914500857907+0.j,0.03338194960021375+0.j,0.3467854724226092+0.j,-0.03194766045880393+0.j,-0.3356385026031972+0.j,-0.1936402261987045+0.j,0.1344665460634435+0.j,0.3471250529282+0.j,0.37348880615006363+0.j,0.28966785101079556+0.j,0.18355898307629911+0.j,0.10044538330348127+0.j,0.048972368627010016+0.j,0.02170773236933579+0.j,0.00887307127877548+0.j,0.0033798160768294823+0.j,0.0012094692509221+0.j,0.000409244823576703+0.j,0.0001316265480681675+0.j,0.000040417959857126686+0.j,0.000011892642192824216+0.j,3.3637665191356516e-6+0.j,9.170692785591047e-7+0.j,2.4156964904351193e-7+0.j,6.161098405753182e-8+0.j,1.524257526110899e-8+0.j,3.6640839846545904e-9+0.j,8.570939395142938e-10+0.j,1.953590791725824e-10+0.j,4.3442317276630336e-11+0.j,9.43520918178536e-12+0.j,2.003517120837564e-12+0.j,4.1633717824467306e-13+0.j,8.473905486701248e-14+0.j,1.6906574232840815e-14+0.j,3.308896454955762e-15+0.j,6.357196211586183e-16+0.j,1.1997254504853468e-16+0.j,2.2253201522171604e-17+0.j,4.059209046110879e-18+0.j,7.285467525540493e-19+0.j,1.287228274162438e-19+0.j,2.239950002424563e-20+0.j,3.8405785985346584e-21+0.j,6.490990537701735e-22+0.j,1.0818124379763367e-22+0.j,1.7786126284722894e-23+0.j,2.8857096574349344e-24+0.j,4.621804213339743e-25+0.j,7.309653440959293e-26+0.j,1.1419325129314774e-26+0.j,1.7626595033010963e-27+0.j,2.6890628303750355e-28+0.j,4.055578872012498e-29+0.j,6.048309033689806e-30+0.j,8.921737995779734e-31+0.j,1.3019673237461648e-31+0.j,1.880106537307811e-32+0.j,2.6871340791726506e-33+0.j,3.801979842678867e-34+0.j,5.326347889412589e-35+0.j,7.389769539406558e-36+0.j,1.0155311259235672e-36+0.j,1.3825886680099166e-37+0.j,1.865107380269405e-38+0.j,2.4934281841944854e-39+0.j,3.30400486898098e-40+0.j,4.340118197650985e-41+0.j,5.652538746428354e-42+0.j,7.300096217914673e-43+0.j,9.350107121406091e-44+0.j,1.187860820240283e-44+0.j,1.4970340404757598e-45+0.j,1.8718428028182474e-46+0.j,2.3223700610387747e-47+0.j,2.8593611322630156e-48+0.j,3.494071557398604e-49+0.j,4.2380687131788934e-50+0.j,5.102986621077313e-51+0.j,6.1002354234800676e-52+0.j,7.240669264413107e-53+0.j,8.53421872707476e-54+0.j,9.989496427784723e-55+0.j,1.1613386713637933e-55+0.j,1.3410632517250445e-56+0.j,1.538343414347982e-57+0.j,1.7531075964894158e-58+0.j,1.9849597567667684e-59+0.j,2.2331525727030725e-60+0.j,2.496568264561571e-61+0.j,2.7737084144378522e-62+0.j,3.0626938984198886e-63+0.j,3.3612757292524386e-64+0.j,3.6668572292820627e-65+0.j,3.976527534291969e-66+0.j,4.287105986996584e-67+0.j
0.0029376630548092054+0.j,-0.020668894030866226+0.j,0.08607888193438347+0.j,-0.23299698572775626+0.j,0.3942295191172215+0.j,-0.32402364228635+0.j,-0.0932111899691648+0.j,0.3356385026031972+0.j,0.08624773075506899+0.j,-0.287807817406081+0.j,-0.26384886586849476+0.j,0.035435611784446555+0.j,0.29361521970941606+0.j,0.37409989147653494+0.j,0.31855409242334454+0.j,0.21597655988657147+0.j,0.12480556105220002+0.j,0.06374448453717729+0.j,0.02943693876995241+0.j,0.012484116032958173+0.j,0.004918042786805639+0.j,0.0018154482281854255+0.j,0.0006323033599796415+0.j,0.00020895045109497304+0.j,0.00006581795569771432+0.j,0.000019838866540559687+0.j,5.741169586009759e-6+0.j,1.5996948809909408e-6+0.j,4.302390691497667e-7+0.j,1.1193613269008748e-7+0.j,2.8226809701204566e-8+0.j,6.910930158761627e-9+0.j,1.6453920090348253e-9+0.j,3.814779155824403e-10+0.j,8.623601424004933e-11+0.j,1.902961561072061e-11+0.j,4.1034881269296626e-12+0.j,8.65526024981003e-13+0.j,1.7873082351738814e-13+0.j,3.6163474402871245e-14+0.j,7.17504818514343e-15+0.j,1.3969230660658904e-15+0.j,2.670551501901313e-16+0.j,5.0162471301652625e-17+0.j,9.263130667278988e-18+0.j,1.6825704841307748e-18+0.j,3.0077849329079633e-19+0.j,5.294033944117642e-20+0.j,9.178877085962847e-21+0.j,1.5683420797517578e-21+0.j,2.641897096216139e-22+0.j,4.3891562390847547e-23+0.j,7.194387688730694e-24+0.j,1.1638686608162057e-24+0.j,1.8588904188525157e-25+0.j,2.932100100907807e-26+0.j,4.56886310988532e-27+0.j,7.0350160026982905e-28+0.j,1.0706988577304607e-28+0.j,1.6111183562893193e-29+0.j,2.3974696834424347e-30+0.j,3.528966665269434e-31+0.j,5.13936742758076e-32+0.j,7.406864255923825e-33+0.j,1.0566055109633294e-33+0.j,1.4922196044214954e-34+0.j,2.086787686023023e-35+0.j,2.8902176904074655e-36+0.j,3.965224087814397e-37+0.j,5.389706400352836e-38+0.j,7.259309216143828e-39+0.j,9.690102852296097e-40+0.j,1.2821299948356525e-40+0.j,1.6817897860608488e-41+0.j,2.187311103377297e-42+0.j,2.821043313664519e-43+0.j,3.6085147527259356e-44+0.j,4.578508862371107e-45+0.j,5.7630448143551575e-46+0.j,7.197242102036342e-47+0.j,8.91904979649301e-48+0.j,1.0968823655745617e-48+0.j,1.33887381300237e-49+0.j,1.6222025534683017e-50+0.j,1.9512041190208842e-51+0.j,2.3301160985654906e-52+0.j,2.7629526340541625e-53+0.j,3.25336605620792e-54+0.j,3.8044989681551904e-55+0.j,4.418830950906157e-56+0.j,5.098024834031273e-57+0.j,5.842778095255051e-58+0.j,6.652685374332359e-59+0.j,7.526118266881881e-60+0.j,8.460128470524484e-61+0.j,9.45037996961478e-62+0.j,1.0491115262434852e-62+0.j,1.1575159669015586e-63+0.j,1.2693966538797019e-64+0.j,1.3837704751191214e-65+0.j
