0.17280423848330637+0.j,0.32380359535440306+0.j,0.42903620744646154+0.j,0.4641523928426011+0.j,0.4348684236969762+0.j,0.3644182751004804+0.j,0.27877369989439726+0.j,0.1974376872878586+0.j,0.13080138357986815+0.j,0.08169930446967058+0.j,0.04841117631134621+0.j,0.02735121157172+0.j,0.014794940471011726+0.j,0.00768898160758663+0.j,0.0038506325737646075+0.j,0.0018630037408822423+0.j,0.0008727322239764517+0.j,0.00039662841753251225+0.j,0.00017517609899440513+0.j,0.0000753052624507348+0.j,0.000031552778211609275+0.j,0.000012901946405702686+0.j,5.154317525657566e-6+0.j,2.013884351723427e-6+0.j,7.702934104149578e-7+0.j,2.886778448947174e-7+0.j,1.0608501853329832e-7+0.j,3.825599047536988e-8+0.j,1.3547142874712728e-8+0.j,4.7138524923380164e-9+0.j,1.6126593431654004e-9+0.j,5.427365457923977e-10+0.j,1.797799905483628e-10+0.j,5.86423896720884e-11+0.j,1.8845144725842363e-11+0.j,5.968878395033321e-12+0.j,1.8640980698820476e-12+0.j,5.742422873274355e-13+0.j,1.7455433896240542e-13+0.j,5.2375191190374365e-14+0.j,1.551754100917068e-14+0.j,4.5410705544429216e-15+0.j,1.3129883737207222e-15+0.j,3.751923103623972e-16+0.j,1.0598755331626985e-16+0.j,2.9605737626169136e-17+0.j,8.179452718134629e-18+0.j,2.235643716946685e-18+0.j,6.046572309947945e-19+0.j,1.6185960902645057e-19+0.j,4.289244084487086e-20+0.j,1.125441561150752e-20+0.j,2.9244793113756397e-21+0.j,7.527276940571796e-22+0.j,1.9194123769582863e-22+0.j,4.849692720700904e-23+0.j,1.2143600879896983e-23+0.j,3.0139589521623276e-24+0.j,7.415673710532639e-25+0.j,1.809055467266959e-25+0.j,4.376264209086567e-26+0.j,1.0499434111121354e-26+0.j,2.498603384290767e-27+0.j,5.898673055490995e-28+0.j,1.3816295537309894e-28+0.j,3.211161973302884e-29+0.j,7.406576631854397e-30+0.j,1.6955374841129342e-30+0.j,3.8528332672686697e-31+0.j,8.691264079562509e-32+0.j,1.946530450868314e-32+0.j,4.328718097547935e-33+0.j,9.55917322682468e-34+0.j,2.0964580558503475e-34+0.j,4.566648598161403e-35+0.j,9.880848456700125e-36+0.j,2.123805389374214e-36+0.j,4.5352019642524585e-37+0.j,9.622249347664927e-38+0.j,2.0285715826697944e-38+0.j,4.2498403930419566e-39+0.j,8.848250039257503e-40+0.j,1.830955278271772e-40+0.j,3.765875573335494e-41+0.j,7.699341796761638e-42+0.j,1.5648453113211112e-42+0.j,3.1619097042461883e-43+0.j,6.35209688175638e-44+0.j,1.268828874837075e-44+0.j,2.520201850808465e-45+0.j,4.977844749582625e-46+0.j,9.777952598428065e-47+0.j,1.9102107729922486e-47+0.j,3.7116506440975134e-48+0.j,7.17348907478173e-49+0.j,1.379100496117e-49+0.j,2.637470278642914e-50+0.j,5.0179806619480825e-51+0.j,9.498241805170838e-52+0.j,1.788763401119156e-52+0.j
-0.32380359535440306+0.j,-0.43394458483659626+0.j,-0.3460080907626878+0.j,-0.1266243378100201+0.j,0.11344075031730966+0.j,0.289542038205577+0.j,0.3702678069459525+0.j,0.3676037007142991+0.j,0.3133401967631237+0.j,0.2393145693877611+0.j,0.1676421790307117+0.j,0.10931053030297824+0.j,0.06702435873931656+0.j,0.038936168672291535+0.j,0.021554152366436437+0.j,0.011422506934648314+0.j,0.005816674103920835+0.j,0.00285515789733062+0.j,0.0013545038329516197+0.j,0.0006224665989200226+0.j,0.0002776512257902135+0.j,0.00012041710238737417+0.j,0.00005085724269540401+0.j,0.000020945586855221872+0.j,8.422588900922603e-6+0.j,3.3105374724736522e-6+0.j,1.2731900066684385e-6+0.j,4.795491840207731e-7+0.j,1.7704680136480704e-7+0.j,6.412069804789488e-8+0.j,2.2797004229986386e-8+0.j,7.961918016753965e-9+0.j,2.7333066542065212e-9+0.j,9.228722859513048e-10+0.j,3.0662859237608503e-10+0.j,1.0030479130284942e-10+0.j,3.232029090153188e-11+0.j,1.02628406809009e-11+0.j,3.2127842329485623e-12+0.j,9.919499508838802e-13+0.j,3.0217275516568975e-13+0.j,9.085160575107107e-14+0.j,2.6969200246527628e-14+0.j,7.906798650201216e-15+0.j,2.2901429098288594e-15+0.j,6.555103745364286e-16+0.j,1.8546908084156266e-16+0.j,5.188631447485485e-17+0.j,1.4355976758310186e-17+0.j,3.929305259133016e-18+0.j,1.0641476678334212e-18+0.j,2.8522457619675595e-19+0.j,7.567680479590363e-20+0.j,1.988005647688314e-20+0.j,5.171733458924211e-21+0.j,1.3325999287424633e-21+0.j,3.4016288075636213e-22+0.j,8.603456725057776e-23+0.j,2.1564065659049836e-23+0.j,5.357103090916023e-24+0.j,1.3192851375544807e-24+0.j,3.221231384850666e-25+0.j,7.799070027260613e-26+0.j,1.8726745896468312e-26+0.j,4.4600462893897476e-27+0.j,1.053734044480555e-27+0.j,2.469974595007915e-28+0.j,5.744831485986526e-29+0.j,1.3259809662361097e-29+0.j,3.0375452539065622e-30+0.j,6.906888965263554e-31+0.j,1.5590634371718032e-31+0.j,3.493917649934422e-32+0.j,7.774523218996138e-33+0.j,1.7178707527692075e-33+0.j,3.7696846348037774e-34+0.j,8.215961622579619e-35+0.j,1.778650260516261e-35+0.j,3.825078536715769e-36+0.j,8.172325012898687e-37+0.j,1.734775332076235e-37+0.j,3.659056301583317e-38+0.j,7.669343597619366e-39+0.j,1.5975140117379643e-39+0.j,3.307210365353845e-40+0.j,6.805218955569903e-41+0.j,1.391929426767637e-41+0.j,2.8302063352932593e-42+0.j,5.7210396973281474e-43+0.j,1.149786784759978e-43+0.j,2.297597680645626e-44+0.j,4.56534026436849e-45+0.j,9.020744035414814e-46+0.j,1.7725910004719723e-46+0.j,3.464160723866846e-47+0.j,6.733434018885801e-48+0.j,1.3018156298106195e-48+0.j,2.5035791764247486e-49+0.j,4.789567704290016e-50+0.j,9.115449665477337e-51+0.j
0.42903620744646154+0.j,0.3460080907626878+0.j,0.0245123351495333+0.j,-0.25599577776315086+0.j,-0.3293816040859638+0.j,-0.2042744452850564+0.j,0.010900743619353207+0.j,0.2056367714887428+0.j,0.32003508219403215+0.j,0.3476057578484618+0.j,0.3129995991882215+0.j,0.24832050719585083+0.j,0.17894848356736148+0.j,0.1192892607016673+0.j,0.07445640416048381+0.j,0.043893781062218314+0.j,0.02460069914453327+0.j,0.013175320588771064+0.j,0.006770770990111127+0.j,0.0033500997905642435+0.j,0.001600527395291375+0.j,0.0007401414613720117+0.j,0.00033199305896434994+0.j,0.00014471262846235995+0.j,0.00006139780346839867+0.j,0.000025391922844196644+0.j,0.00001024934983120751+0.j,4.04260139107738e-6+0.j,1.5597236794439699e-6+0.j,5.892149134933566e-7+0.j,2.1813261546590864e-7+0.j,7.920244148049808e-8+0.j,2.8226070770632865e-8+0.j,9.879948472411511e-9+0.j,3.3988203967958743e-9+0.j,1.149816684358237e-9+0.j,3.827331582300152e-10+0.j,1.2541667634679755e-10+0.j,4.04777815796851e-11+0.j,1.2872948240113985e-11+0.j,4.035759459135695e-12+0.j,1.2477679583594758e-12+0.j,3.80600466243914e-13+0.j,1.1457461573786057e-13+0.j,3.405175879621777e-14+0.j,9.994557596854922e-15+0.j,2.8979728229883833e-15+0.j,8.30345930567505e-16+0.j,2.3516847866369705e-16+0.j,6.585217330247837e-17+0.j,1.8236542323527672e-17+0.j,4.995762882431585e-18+0.j,1.3540947446020277e-18+0.j,3.632293397298239e-19+0.j,9.644731359498386e-20+0.j,2.535511879110803e-20+0.j,6.600743936263128e-21+0.j,1.701977991463497e-21+0.j,4.347381735989579e-22+0.j,1.100247531186906e-22+0.j,2.759402374045992e-23+0.j,6.859180693898067e-24+0.j,1.6901689096260124e-24+0.j,4.1290898702868998e-25+0.j,1.0002495975571826e-25+0.j,2.4029989834264616e-26+0.j,5.725972310291159e-27+0.j,1.353482767069057e-27+0.j,3.1740925822025054e-28+0.j,7.385903294527601e-29+0.j,1.7055204864960694e-29+0.j,3.9086798559913165e-30+0.j,8.891440371852502e-31+0.j,2.0078468008449034e-31+0.j,4.5014418647734606e-32+0.j,1.0020287897045221e-32+0.j,2.214929085832057e-33+0.j,4.862200915217835e-34+0.j,1.0600848611818668e-34+0.j,2.29574217417999e-35+0.j,4.938776337822349e-36+0.j,1.0555221669169834e-36+0.j,2.2413212487503885e-37+0.j,4.728960152071102e-38+0.j,9.914872331111189e-39+0.j,2.065868973101789e-39+0.j,4.278051374293009e-40+0.j,8.805405853566667e-41+0.j,1.8015433510542985e-41+0.j,3.664064000816726e-42+0.j,7.408575061873606e-43+0.j,1.4893241096913484e-43+0.j,2.9768405481162175e-44+0.j,5.916460949158344e-45+0.j,1.1693274155858331e-45+0.j,2.2982907539387802e-46+0.j,4.49257079090877e-47+0.j,8.734375287508244e-48+0.j,1.6890441774630396e-48+0.j,3.2489808695416136e-49+0.j
-0.4641523928426011+0.j,-0.1266243378100201+0.j,0.25599577776315086+0.j,0.3014611118356983+0.j,0.060742697247627354+0.j,-0.20423571762741705+0.j,-0.3006806495738899+0.j,-0.2058167750847665+0.j,-0.010426192605559827+0.j,0.1782600803509603+0.j,0.2960200783032322+0.j,0.33070330907639917+0.j,0.30304577603711397+0.j,0.24345800626023475+0.j,0.17714366903813797+0.j,0.11900313782740625+0.j,0.07475410343037249+0.j,0.044307669981101305+0.j,0.02494786080173495+0.j,0.013415097876509458+0.j,0.006918391499408645+0.j,0.003433876153171801+0.j,0.0016451461928424064+0.j,0.000762689942628434+0.j,0.0003428859712297244+0.j,0.00014976996541311225+0.j,0.00006366354794614781+0.j,0.000026374565213250683+0.j,0.000010662965746780655+0.j,4.21193642596499e-6+0.j,1.6272746056352916e-6+0.j,6.155131721077193e-7+0.j,2.281377441865713e-7+0.j,8.292667365763752e-8+0.j,2.9583852341751584e-8+0.j,1.0365253723660193e-8+0.j,3.56902234813891e-9+0.j,1.2084327721439968e-9+0.j,4.0257037488348365e-10+0.j,1.3201813079637754e-10+0.j,4.263927854158323e-11+0.j,1.3569682683746945e-11+0.j,4.256967963813497e-12+0.j,1.3169776757562181e-12+0.j,4.0194851060315275e-13+0.j,1.210692925653559e-13+0.j,3.6001320154951114e-14+0.j,1.0572197970078529e-14+0.j,3.066966938328736e-15+0.j,8.791799832637758e-16+0.j,2.491111866282536e-16+0.j,6.978652915742491e-17+0.j,1.9334093419460548e-17+0.j,5.298535718742627e-18+0.j,1.4367101455360638e-18+0.j,3.8553231494556e-19+0.j,1.0240562526851028e-19+0.j,2.6930692578890095e-20+0.j,7.013222816914287e-21+0.j,1.8089082369450853e-21+0.j,4.62193087317598e-22+0.j,1.1700774694291068e-22+0.j,2.935374331721014e-23+0.j,7.298621790093356e-24+0.j,1.7989330156090285e-24+0.j,4.395940289457594e-25+0.j,1.0651600559773164e-25+0.j,2.5595625438701674e-26+0.j,6.100477984299231e-27+0.j,1.4423370052843458e-27+0.j,3.383218678112198e-28+0.j,7.874223870129933e-29+0.j,1.818662284089559e-29+0.j,4.1688246773978914e-30+0.j,9.48509314474479e-31+0.j,2.142316547776233e-31+0.j,4.803812425664421e-32+0.j,1.0695319145280172e-32+0.j,2.3645605596612842e-33+0.j,5.191568361580879e-34+0.j,1.1320860585168393e-34+0.j,2.452071903012743e-35+0.j,5.2759289851273617e-36+0.j,1.127754883486092e-36+0.j,2.3950665571003194e-37+0.j,5.054097983558623e-38+0.j,1.0598102498852067e-38+0.j,2.2085399750477717e-39+0.j,4.574130567214596e-40+0.j,9.416090572777715e-41+0.j,1.9267409100215607e-41+0.j,3.919202600642614e-42+0.j,7.925454261848549e-43+0.j,1.59342749803145e-43+0.j,3.185305581003552e-44+0.j,6.331532576531729e-45+0.j,1.251506749533714e-45+0.j,2.460091137394383e-46+0.j,4.809382215382843e-47+0.j,9.351329419087786e-48+0.j
0.4348684236969762+0.j,-0.11344075031730966+0.j,-0.3293816040859638+0.j,-0.060742697247627354+0.j,0.24455074918216357+0.j,0.25926262462267224+0.j,0.0315736744351446+0.j,-0.2049315803627727+0.j,-0.2813004839329381+0.j,-0.18265271239963293+0.j,0.00451014260050287+0.j,0.18105495146854544+0.j,0.2888687037927599+0.j,0.31822561343521133+0.j,0.2895007757478671+0.j,0.2315421626426816+0.j,0.16796850438629143+0.j,0.11259728988175208+0.j,0.07061689340657447+0.j,0.041803879882348245+0.j,0.023515169460956636+0.j,0.0126347978595711+0.j,0.006511801601317184+0.j,0.0032303511290711065+0.j,0.0015469483353996634+0.j,0.0007168941416673401+0.j,0.00032219305495655414+0.j,0.0001406921893469032+0.j,0.000059790314915502124+0.j,0.000024764713979187203+0.j,0.000010010255190524076+0.j,3.953461121425382e-6+0.j,1.5271899100167679e-6+0.j,5.775810581905265e-7+0.j,2.140533532545149e-7+0.j,7.77989187865527e-8+0.j,2.7751913015487536e-8+0.j,9.722566504246608e-9+0.j,3.347468256974556e-9+0.j,1.1333366549007185e-9+0.j,3.775288739264592e-10+0.j,1.2379874493064692e-10+0.j,3.99824070156545e-11+0.j,1.2723514994460083e-11+0.j,3.991331743672836e-12+0.j,1.2347454139641244e-12+0.j,3.768359957601131e-13+0.j,1.1350112361556266e-13+0.j,3.3749699998974467e-14+0.j,9.910672892453541e-15+0.j,2.874976197548775e-15+0.j,8.241212474065205e-16+0.j,2.3350462851935004e-16+0.j,6.5412918039986e-17+0.j,1.812199708053248e-17+0.j,4.9662552166156994e-18+0.j,1.3465851108899084e-18+0.j,3.6134115732886637e-19+0.j,9.59782725283833e-20+0.j,2.524001141083112e-20+0.j,6.5728387432378375e-21+0.j,1.695296126938643e-21+0.j,4.331581823316996e-22+0.j,1.0965591490902483e-22+0.j,2.750905113354746e-23+0.j,6.839871343439123e-24+0.j,1.6858436124678167e-24+0.j,4.1195477619792345e-25+0.j,9.981787622529593e-26+0.j,2.3985849884122783e-26+0.j,5.716751877855126e-27+0.j,1.3516010748835363e-27+0.j,3.170358202041876e-28+0.j,7.37874786463233e-29+0.j,1.7042126281550142e-29+0.j,3.90645030510542e-30+0.j,8.888067962332465e-31+0.j,2.007458770372343e-31+0.j,4.501387313565645e-32+0.j,1.0021934416682072e-32+0.j,2.2156738234029474e-33+0.j,4.8646505088250676e-34+0.j,1.0607921347509376e-34+0.j,2.2976396910658743e-35+0.j,4.943626244990387e-36+0.j,1.0567188454044368e-36+0.j,2.2441942805818317e-37+0.j,4.735705926674249e-38+0.j,9.930416424237988e-39+0.j,2.069392899788683e-39+0.j,4.285925893919607e-40+0.j,8.822774916495532e-41+0.j,1.8053292658588927e-41+0.j,3.6722260396096226e-42+0.j,7.425992329378278e-43+0.j,1.4930052404287338e-43+0.j,2.9845500619373456e-44+0.j,5.932467923510895e-45+0.j,1.1726234666165449e-45+0.j,2.305024021625715e-46+0.j
-0.3644182751004804+0.j,0.289542038205577+0.j,0.2042744452850564+0.j,-0.20423571762741705+0.j,-0.25926262462267224+0.j,0.027289542539915314+0.j,0.2575493427618297+0.j,0.20909044985532993+0.j,-0.023491364822514814+0.j,-0.22434184440472077+0.j,-0.2620894273958991+0.j,-0.14503381727428566+0.j,0.03841812339467523+0.j,0.19911479630691822+0.j,0.289892624870752+0.j,0.3073984996036766+0.j,0.27343817104092205+0.j,0.2153624688537683+0.j,0.15446161768582545+0.j,0.10262615684939755+0.j,0.06390212691877442+0.j,0.03760383867186667+0.j,0.021046107759591544+0.j,0.011259235126746243+0.j,0.005781007230858876+0.j,0.0028583267582962344+0.j,0.0013647734700426347+0.j,0.0006308094206250785+0.j,0.0002828344041952917+0.j,0.00012324139944447447+0.j,0.00005227235272422252+0.j,0.000021612347303781182+0.j,8.721773424298166e-6+0.j,3.439410934818366e-6+0.j,1.326771140072136e-6+0.j,5.011367079730039e-7+0.j,1.8550039549737573e-7+0.j,6.734588728808722e-8+0.j,2.3998099007694665e-8+0.j,8.399237754358615e-9+0.j,2.8891922107674687e-9+0.j,9.773352411287735e-10+0.j,3.252977282182578e-10+0.j,1.0658917089881459e-10+0.j,3.439932249635436e-11+0.j,1.0939282730810401e-11+0.j,3.4293809758295356e-12+0.j,1.0602437256700828e-12+0.j,3.233882342482569e-13+0.j,9.734816226489232e-14+0.j,2.8931079109925575e-14+0.j,8.491326818129338e-15+0.j,2.4620350723558674e-15+0.j,7.054201860961088e-16+0.j,1.9978261202951144e-16+0.j,5.594215961510785e-17+0.j,1.5491835095504295e-17+0.j,4.2437919482746575e-18+0.j,1.150254166338954e-18+0.j,3.0854514860713378e-19+0.j,8.192594755457495e-20+0.j,2.1537286300893762e-20+0.j,5.606768588063901e-21+0.j,1.445667731682112e-21+0.j,3.6926443555201753e-22+0.j,9.345350524156878e-23+0.j,2.3437755401973244e-23+0.j,5.825984171418912e-24+0.j,1.4355671051742389e-24+0.j,3.507068911688902e-25+0.j,8.495621356842785e-26+0.j,2.040973455877697e-26+0.j,4.8632905114268224e-27+0.j,1.1495585093693685e-27+0.j,2.695848536882049e-28+0.j,6.273027906755138e-29+0.j,1.448532999370084e-29+0.j,3.3197053640596206e-30+0.j,7.551612104245857e-31+0.j,1.7052825954977369e-31+0.j,3.823101046164388e-32+0.j,8.51025903818768e-33+0.j,1.881139283035308e-33+0.j,4.129454312662288e-34+0.j,9.003246101817348e-35+0.j,1.949756634660051e-35+0.j,4.194454947718378e-36+0.j,8.964425988389212e-37+0.j,1.903523555957326e-37+0.j,4.01623285081661e-38+0.j,8.420531367199158e-39+0.j,1.754503919018754e-39+0.j,3.633262829834781e-40+0.j,7.478241716279104e-41+0.j,1.5300097027750572e-41+0.j,3.1118016753897824e-42+0.j,6.291916898789798e-43+0.j,1.2648440594235331e-43+0.j,2.5281500580396715e-44+0.j,5.0246847903925775e-45+0.j
0.27877369989439726+0.j,-0.3702678069459525+0.j,0.010900743619353207+0.j,0.3006806495738899+0.j,0.0315736744351446+0.j,-0.2575493427618297+0.j,-0.16973126594530394+0.j,0.11823449400549704+0.j,0.25940734424580547+0.j,0.14284671596745074+0.j,-0.089130180761337+0.j,-0.24392239163568602+0.j,-0.23449799367279464+0.j,-0.09576944107677153+0.j,0.08239001347498152+0.j,0.22320593139296607+0.j,0.2928041595343108+0.j,0.2955164494465923+0.j,0.2548582626333535+0.j,0.19635922187924434+0.j,0.13848484454830837+0.j,0.09078364410651943+0.j,0.055905959282802856+0.j,0.03259284353307043+0.j,0.0180960993545072+0.j,0.009613860887449857+0.j,0.004906053444680473+0.j,0.0024125633912426064+0.j,0.0011463406503542729+0.j,0.0005275294580097797+0.j,0.0002355886978525512+0.j,0.00010228356748703569+0.j,0.00004323957178022464+0.j,0.000017823281672772846+0.j,7.172478619832633e-6+0.j,2.8210957963545455e-6+0.j,1.0856246203583538e-6+0.j,4.091304975214352e-7+0.j,1.511253008275617e-7+0.j,5.475811543904776e-8+0.j,1.9476556381450763e-8+0.j,6.804890244308026e-9+0.j,2.336938839814521e-9+0.j,7.893036553826297e-10+0.j,2.6232995044462726e-10+0.j,8.583806171446036e-11+0.j,2.7666084982055204e-11+0.j,8.787115090260623e-12+0.j,2.751435686753616e-12+0.j,8.496891901276161e-13+0.j,2.5888816153660986e-13+0.j,7.785214660565648e-14+0.j,2.31143749000464e-14+0.j,6.77776148335111e-15+0.j,1.9634303032340583e-15+0.j,5.620771080818344e-16+0.j,1.5905513379593286e-16+0.j,4.450261489630098e-17+0.j,1.2314560761444695e-17+0.j,3.370952110877576e-18+0.j,9.13033492665067e-19+0.j,2.447469577998492e-19+0.j,6.49436078016208e-20+0.j,1.7062095788197048e-20+0.j,4.439050111185121e-21+0.j,1.1439077290415189e-21+0.j,2.9202073328467997e-22+0.j,7.386414495007106e-23+0.j,1.8515001209141176e-23+0.j,4.599960182610553e-24+0.j,1.1329020431593227e-24+0.j,2.766329865939322e-25+0.j,6.698106102460689e-26+0.j,1.6084129227289596e-26+0.j,3.830889040868923e-27+0.j,9.05138808377281e-28+0.j,2.121776716605371e-28+0.j,4.935221034983928e-29+0.j,1.1391682598381849e-29+0.j,2.6097193699878495e-30+0.j,5.934350988715796e-31+0.j,1.3395950047868305e-31+0.j,3.0022073716264095e-32+0.j,6.680660814995766e-33+0.j,1.4762270422150565e-33+0.j,3.239545703280489e-34+0.j,7.060790908655858e-35+0.j,1.5286245453900725e-35+0.j,3.2874975072958244e-36+0.j,7.024008427510769e-37+0.j,1.4910646808456554e-37+0.j,3.1451092975005044e-38+0.j,6.592313084065211e-39+0.j,1.3732097462298311e-39+0.j,2.8429302395842484e-40+0.j,5.850032700308972e-41+0.j,1.19658859025898e-41+0.j,2.4330825698759053e-42+0.j,4.918407285031215e-43+0.j,9.885014355413815e-44+0.j
-0.1974376872878586+0.j,0.3676037007142991+0.j,-0.2056367714887428+0.j,-0.2058167750847665+0.j,0.2049315803627727+0.j,0.20909044985532993+0.j,-0.11823449400549704+0.j,-0.25346924073610544+0.j,-0.05732373806979801+0.j,0.19297103371892574+0.j,0.2338597218371385+0.j,0.06102412690917827+0.j,-0.15328935849726208+0.j,-0.25173949218893293+0.j,-0.19379005064390653+0.j,-0.037475939599475906+0.j,0.13008107912746675+0.j,0.24700681375007266+0.j,0.29338065609576797+0.j,0.2808125142581989+0.j,0.23382765308372241+0.j,0.1755665037118754+0.j,0.12134756291760747+0.j,0.07825471821621856+0.j,0.04753390267503163+0.j,0.027389526860025246+0.j,0.015053650585096258+0.j,0.007926632428780764+0.j,0.004013246583830384+0.j,0.0019596473063614246+0.j,0.0009252372355022997+0.j,0.00042333594210907337+0.j,0.00018806762665748075+0.j,0.00008126041627906188+0.j,0.00003420078907470471+0.j,0.000014040146972967242+0.j,5.628765020950631e-6+0.j,2.2061638513722693e-6+0.j,8.462127693757612e-7+0.j,3.1793256081931656e-7+0.j,1.1710292576053948e-7+0.j,4.231678455911804e-8+0.j,1.5013403655820318e-8+0.j,5.2330397669084145e-9+0.j,1.7930973654790762e-9+0.j,6.04334179728586e-10+0.j,2.0045000638307596e-10+0.j,6.546483510222145e-11+0.j,2.1061401633610084e-11+0.j,6.677833745152024e-12+0.j,2.0875358571451815e-12+0.j,6.436548135222554e-13+0.j,1.9581874232494532e-13+0.j,5.880178571153673e-14+0.j,1.7434390588774787e-14+0.j,5.1055285889849926e-15+0.j,1.4771455001071121e-15+0.j,4.223564572211355e-16+0.j,1.1937878577487386e-16+0.j,3.3364204267399024e-17+0.j,9.222493660272323e-18+0.j,2.5219333332501434e-18+0.j,6.823948269624861e-19+0.j,1.8274682576096152e-19+0.j,4.8447031383858926e-20+0.j,1.2716725023869423e-20+0.j,3.3056609452896365e-21+0.j,8.511324501288375e-22+0.j,2.171049140657444e-22+0.j,5.487199974404737e-23+0.j,1.3743988835532456e-23+0.j,3.412128170232801e-24+0.j,8.397608797242809e-25+0.j,2.0491257518355254e-25+0.j,4.958233376491062e-26+0.j,1.1898475593876506e-26+0.j,2.8321766066339548e-27+0.j,6.6876069299701175e-28+0.j,1.5667420622828568e-28+0.j,3.642116763172672e-29+0.j,8.402169366663281e-30+0.j,1.9238014626070114e-30+0.j,4.372289185562881e-31+0.j,9.864712857899908e-32+0.j,2.2096970163480648e-32+0.j,4.9147132867409666e-33+0.j,1.08548552987879e-33+0.j,2.38096111405316e-34+0.j,5.187090806379752e-35+0.j,1.1224795914872836e-35+0.j,2.412986116229771e-36+0.j,5.1533620667897764e-37+0.j,1.0935097862131946e-37+0.j,2.305614305729704e-38+0.j,4.830782535944154e-39+0.j,1.0058869456911683e-39+0.j,2.0816843813350137e-40+0.j,4.282003214243064e-41+0.j,8.755421853292609e-42+0.j,1.77965567541874e-42+0.j
0.13080138357986815+0.j,-0.3133401967631237+0.j,0.32003508219403215+0.j,0.010426192605559827+0.j,-0.2813004839329381+0.j,0.023491364822514814+0.j,0.25940734424580547+0.j,0.05732373806979801+0.j,-0.2154925790637692+0.j,-0.18864325598768747+0.j,0.06081739308835396+0.j,0.23379668226583025+0.j,0.17629234466412155+0.j,-0.028630326427749233+0.j,-0.20463520141819913+0.j,-0.240530351212469+0.j,-0.1391769826132528+0.j,0.025983471058069026+0.j,0.17614714709018428+0.j,0.26609320757252863+0.j,0.28909403418662943+0.j,0.26253225236969774+0.j,0.2107520152424917+0.j,0.15391148251399783+0.j,0.10405019839733598+0.j,0.06588345116193506+0.j,0.039404210908225365+0.j,0.022403971570535055+0.j,0.012170617567042566+0.j,0.006342738271214043+0.j,0.003181876103499342+0.j,0.001540873582561899+0.j,0.000722078114349294+0.j,0.0003281325758731599+0.j,0.0001448648048050975+0.j,0.00006223456247006846+0.j,0.00002605462348485558+0.j,0.00001064354545432236+0.j,4.247611327860703e-6+0.j,1.6577586297048328e-6+0.j,6.333387730183662e-7+0.j,2.370683860074381e-7+0.j,8.701363673023955e-8+0.j,3.1340284347911556e-8+0.j,1.1084648939584229e-8+0.j,3.852335730710901e-9+0.j,1.316345426440827e-9+0.j,4.4248863543241545e-10+0.j,1.464023791743628e-10+0.j,4.7700281523279426e-11+0.j,1.5311603321428587e-11+0.j,4.844351895296196e-12+0.j,1.5112753856514044e-12+0.j,4.650634762945793e-13+0.j,1.4122133261983254e-13+0.j,4.2330973127209585e-14+0.j,1.2529358176052709e-14+0.j,3.663090690072668e-15+0.j,1.0581417747510327e-15+0.j,3.020927841902554e-16+0.j,8.526178504861627e-17+0.j,2.3795676005272287e-17+0.j,6.56868244372687e-18+0.j,1.7938969652557855e-18+0.j,4.847901867033648e-19+0.j,1.296705260140339e-19+0.j,3.433602955631301e-20+0.j,9.002577415515461e-21+0.j,2.337625373105812e-21+0.j,6.012489185605857e-22+0.j,1.5320824704492222e-22+0.j,3.8684116054185187e-23+0.j,9.680047539509958e-24+0.j,2.400963873371966e-24+0.j,5.9036924332369865e-25+0.j,1.4393159773619823e-25+0.j,3.4797263333717734e-26+0.j,8.343546562488434e-27+0.j,1.984408793352437e-27+0.j,4.682122351834626e-28+0.j,1.0960745369497342e-28+0.j,2.5461031307072077e-29+0.j,5.869508129155385e-30+0.j,1.3429719572614558e-30+0.j,3.0501410909585427e-31+0.j,6.877133995588963e-32+0.j,1.5394836918692234e-32+0.j,3.421897019646251e-33+0.j,7.55311273835996e-34+0.j,1.655746918705513e-34+0.j,3.6050519997973423e-35+0.j,7.796833202538651e-36+0.j,1.675145680149383e-36+0.j,3.5756256063480315e-37+0.j,7.58321097077836e-38+0.j,1.5980540918955877e-38+0.j,3.346584146128617e-39+0.j,6.964946722006235e-40+0.j,1.4406969360195383e-40+0.j,2.9620914371628266e-41+0.j
