0.6577837688198456+0.j,0.-0.6020637167208928j,-0.3896608377982931+0.j,0.+0.20591379136720037j,0.09423554398206889+0.j,0.-0.03857349959788685j,-0.014413608428792309+0.j,0.+0.0049863527889537395j,0.0016136052973628277+0.j,0.-0.0004923062606595764j,-0.00014249337113606355+0.j,0.+0.00003932399399573517j,0.00001039025725694613+0.j,0.-2.6376303227744647e-6j,-6.452220661637392e-7+0.j,0.+1.5248351144815103e-7j,3.4891705296193705e-8+0.j,0.-7.745635173362362e-9j,-1.6710139957559214e-9+0.j,0.+3.5088321159051375e-10j,7.181363235812208e-11+0.j,0.-1.4343546615027424e-11j,-2.7990103942089946e-12+0.j,0.+5.341950946484473e-13j,9.980529377824705e-14+0.j,0.-1.8270182077724495e-14j,-3.2795594199997914e-15+0.j,0.+5.776874388180473e-16j,9.992478240007482e-17+0.j,0.-1.698374711864683e-17j,-2.8381293824521914e-18+0.j,0.+4.665633766460557e-19j,7.549096182878854e-20+0.j,0.-1.2028107233539319e-20j,-1.8880658419659207e-21+0.j,0.+2.9210730341360045e-22j,4.4560542311657586e-23+0.j,0.-6.705156334208493e-24j,-9.955805701444058e-25+0.j,0.+1.4591616645776105e-25j,2.1117024221833698e-26+0.j,0.-3.018561942219225e-27j,-4.263190598334315e-28+0.j,0.+5.950587205997495e-29j,8.210938294676905e-30+0.j,0.-1.1203296605657972e-30j,-1.5119109786524997e-31+0.j,0.+2.0185364407800802e-32j,2.66670685898542e-33+0.j,0.-3.48687629806716e-34j,-4.513472916135705e-35+0.j,0.+5.78475613281474e-36j,7.342478539483287e-37+0.j,0.-9.231325264162548e-38j,-1.1498110449187283e-38+0.j,0.+1.4190720093256045e-39j,1.7356802543297367e-40+0.j,0.-2.1042221964776246e-41j,-2.52893055197555e-42+0.j,0.+3.013493089083581e-43j,3.560851620282201e-44+0.j,0.-4.1729988218266745e-45j,-4.850781580972396e-46+0.j,0.+5.593720310538899e-47j,6.399853949160286e-48+0.j,0.-7.26562012050697e-49j,-8.185779124115981e-50+0.j,0.+9.15338907836531e-51j,1.0159837674742627e-51+0.j,0.-1.1194933711304654e-52j,-1.2247058964793303e-53+0.j,0.+1.330337817460293e-54j,1.435010210463165e-55+0.j,0.-1.5372795984865269e-56j,-1.6356723272785523e-57+0.j,0.+1.7287212759044876e-58j,1.8150035690150339e-59+0.j,0.-1.893177887676449e-60j,-1.9620199743500505e-61+0.j,0.+2.0204549955924127e-62j,2.0675855591935672e-63+0.j,0.-2.1027143728062977e-64j,-2.1253607674184813e-65+0.j,0.+2.1352705776200553e-66j,2.1324191563696442e-67+0.j,0.-2.117007589319653e-68j,-2.0894524476626863e-69+0.j,0.+2.0503696654185396e-70j,2.000553335764507e-71+0.j,0.-1.9409503829508261e-72j,-1.8726321761847702e-73+0.j,0.+1.7967642075035326e-74j,1.7145749581246863e-75+0.j,0.-1.6273250308970503e-76j,-1.5362775364808184e-77+0.j,0.+1.4426705957280396e-78j,1.347692669535199e-79+0.j,0.-1.252461259817739e-80j,-1.158005350730597e-81+0.j,0.+1.0652517867112454e-82j
0.-0.6020637167208928j,0.1067201272798367+0.j,0.-0.4947935249723109j,-0.486441280822361+0.j,0.+0.3255746155034651j,0.17541109623775744+0.j,0.-0.0812927421794699j,-0.03357085840595376+0.j,0.+0.012626616699851849j,0.004390212287822822+0.j,0.-0.0014263861567027668j,-0.00043660414022569704+0.j,0.+0.00012671219973981154j,0.00003504840539521007+0.j,0.-9.27854288037809e-6j,-2.3593674956729263e-6+0.j,0.+5.779979738353317e-7j,1.3677267442698972e-7+0.j,0.-3.1332482473781513e-8j,-6.96262081341428e-9+0.j,0.+1.5034670384621652e-9j,3.15962883745916e-10+0.j,0.-6.471528742037293e-11j,-1.2934638195856857e-11+0.j,0.+2.5256598995843033e-12j,4.823039314126697e-13+0.j,0.-9.015826294642869e-14j,-1.6512338377556528e-14+0.j,0.+2.9653743200001817e-15j,5.225663467025872e-16+0.j,0.-9.04260991369707e-17j,-1.5374994264498615e-17+0.j,0.+2.5701848043153984e-18j,4.226533383740846e-19+0.j,0.-6.840718455258794e-20j,-1.0902584902945528e-20+0.j,0.+1.7118579467720886e-21j,2.64914026295437e-22+0.j,0.-4.042211343122835e-23j,-6.083842879904258e-24+0.j,0.+9.035266397591567e-25j,1.3245206633571084e-25+0.j,0.-1.9172311131737e-26j,-2.7410958235955555e-27+0.j,0.+3.8720190105695363e-28j,5.405522064162822e-29+0.j,0.-7.460061561476816e-30j,-1.0180384585449627e-30+0.j,0.+1.3740749348576842e-31j,1.834779728232764e-32+0.j,0.-2.424282453622889e-33j,-3.170317013748769e-34+0.j,0.+4.10424190823682e-35j,5.260911551892258e-36+0.j,0.-6.678369767171929e-37j,-8.397340514878296e-38+0.j,0.+1.0460497240130372e-38j,1.2911500939914953e-39+0.j,0.-1.5793808016421584e-40j,-1.914926177548885e-41+0.j,0.+2.3016495468906184e-42j,2.742918928962403e-43+0.j,0.-3.2414237795945295e-44j,-3.798989686670414e-45+0.j,0.+4.416398946318345e-46j,5.093225624983595e-47+0.j,0.-5.827693970584746e-48j,-6.616568816607499e-49+0.j,0.+7.455085896984918e-50j,8.336928760454618e-51+0.j,0.-9.254257278959095e-52j,-1.0197790657720247e-52+0.j,0.+1.1156945477470318e-53j,1.2120026758870535e-54+0.j,0.-1.3074467478470369e-55j,-1.4007109534114338e-56+0.j,0.+1.4904517000999028e-57j,1.5753310768812312e-58+0.j,0.-1.654051241325576e-59j,-1.725388450829354e-60+0.j,0.+1.7882254568941654e-61j,1.84158104296781e-62+0.j,0.-1.8846356073548242e-63j,-1.9167518659337582e-64+0.j,0.+1.9374899646449994e-65j,1.9466165365091978e-66+0.j,0.-1.9441074984736422e-67j,-1.9301446454864955e-68+0.j,0.+1.9051063491376126e-69j,1.869552893638133e-70+0.j,0.-1.824207172517805e-71j,-1.7699316174308107e-72+0.j,0.+1.707702330988485e-73j,1.6385814466318962e-74+0.j,0.-1.5636887411459602e-75j,-1.4841734829810068e-76+0.j,0.+1.4011874177300837e-77j,1.3158596781713847e-78+0.j,0.-1.2292742685354545e-79j,-1.1424506198675189e-80+0.j
-0.3896608377982931+0.j,0.-0.4947935249723109j,-0.21351451587050144+0.j,0.-0.2911668335137773j,-0.4772171533264938+0.j,0.+0.40125109006058185j,0.2512075659890268+0.j,0.-0.13035744510421562j,-0.05896966142112729+0.j,0.+0.02394371556250654j,0.008893643670171756+0.j,0.-0.0030625980837658794j,-0.0009874481329889297+0.j,0.+0.0003003703588387509j,0.00008672421142933326+0.j,0.-0.000023883333159530144j,-6.299213740871343e-6+0.j,0.+1.5966187341102723e-6j,3.9003936998904104e-7+0.j,0.-9.206692852437112e-8j,-2.1044683400966136e-8+0.j,0.+4.667296104942601e-9j,1.0060460400659306e-9+0.j,0.-2.1108880755534568e-10j,-4.31722721630451e-11+0.j,0.+8.617404939515552e-12j,1.6806203485436493e-12+0.j,0.-3.205756824480538e-13j,-5.986429698991547e-14+0.j,0.+1.0953599544276081e-14j,1.965366205649013e-15+0.j,0.-3.4605707922055793e-16j,-5.983653125262236e-17+0.j,0.+1.0166595137363313e-17j,1.6983706364255215e-18+0.j,0.-2.7911153709398094e-19j,-4.5147821054653534e-20+0.j,0.+7.1915247885344e-21j,1.1285719283888435e-21+0.j,0.-1.7456170410691383e-22j,-2.6623002242307676e-23+0.j,0.+4.005166731403516e-24j,5.945631345710559e-25+0.j,0.-8.712428866304051e-26j,-1.2606278635351035e-26+0.j,0.+1.8016748768284674e-27j,2.5441151487373608e-28+0.j,0.-3.550510688296054e-29j,-4.898418207285666e-30+0.j,0.+6.682575401268648e-31j,9.01699698678698e-32+0.j,0.-1.2036840650677435e-32j,-1.5899878236032345e-33+0.j,0.+2.078738760841213e-34j,2.690426844622432e-35+0.j,0.-3.44781833844682e-36j,-4.375753693673531e-37+0.j,0.+5.500813030085125e-38j,6.850837157215976e-39+0.j,0.-8.454297803895395e-40j,-1.0339517887277753e-40+0.j,0.+1.25337510079425e-41j,1.506213851600768e-42+0.j,0.-1.7946571948971145e-43j,-2.1204497798340642e-44+0.j,0.+2.484770976839811e-45j,2.888118028821303e-46+0.j,0.-3.330198741254633e-47j,-3.8098394879974584e-48+0.j,0.+4.3249141614099015e-49j,4.8722992168391925e-50+0.j,0.-5.44785915532978e-51j,-6.046465679818725e-52+0.j,0.+6.662052396405051e-53j,7.287705380676831e-54+0.j,0.-7.915788272444872e-55j,-8.538098893910533e-56+0.j,0.+9.146052803685109e-57j,9.730887796909849e-58+0.j,0.-1.0283882225302912e-58j,-1.079657921018686e-59+0.j,0.+1.1261008405972953e-60j,1.1669896967058071e-61+0.j,0.-1.2016861778170053e-62j,-1.2296575802283506e-63+0.j,0.+1.2504902533933216e-64j,1.263899395202112e-65+0.j,0.-1.2697348963947357e-66j,-1.2679831031929348e-67+0.j,0.+1.2587645380208013e-68j,1.2423277809251313e-69+0.j,0.-1.2190398609639443e-70j,-1.1893736307089699e-71+0.j,0.+1.1538926930640095e-72j,1.1132345146767871e-73+0.j,0.-1.068092393074899e-74j,-1.0191969459124515e-75+0.j,0.+9.672977626677274e-77j,9.131458054752062e-78+0.j,0.-8.574770712514675e-79j
0.+0.20591379136720037j,-0.486441280822361+0.j,0.-0.2911668335137773j,-0.36737977712685593+0.j,0.-0.08402812999457729j,-0.40404610932850477+0.j,0.+0.4347056929940666j,0.31483933267974823+0.j,0.-0.18171067394000676j,-0.08948554548719384+0.j,0.+0.03901525431581805j,0.015411620594831327+0.j,0.-0.005603385482139066j,-0.0018968083990023909+0.j,0.+0.000603045278437725j,0.0001813002365485219+0.j,0.-0.00005182741587884754j,-0.000014151405013806293+0.j,0.+3.7047873880427735e-6j,9.329253727478706e-7+0.j,0.-2.2659485818190087e-7j,-5.3212595757881235e-8+0.j,0.+1.2107458969688328e-8j,2.6740668101081904e-9+0.j,0.-5.74235196384739e-10j,-1.2007380194346845e-10+0.j,0.+2.4480840104131834e-11j,4.872454865204918e-12+0.j,0.-9.477399801986047e-13j,-1.8033730324642627e-13+0.j,0.+3.35997378662759e-14j,6.13489677243168e-15+0.j,0.-1.0985974535966667e-15j,-1.9308285038377408e-16+0.j,0.+3.332836610473665e-17j,5.653545381395711e-18+0.j,0.-9.430126475690612e-19j,-1.5475362124175338e-19+0.j,0.+2.4998437648722213e-20j,3.9768779335880955e-21+0.j,0.-6.233404639018339e-22j,-9.630462120777324e-23+0.j,0.+1.467176857896448e-23j,2.204939421808135e-24+0.j,0.-3.269989150750351e-25j,-4.7871823582932233e-26+0.j,0.+6.920520377042682e-27j,9.882273382556017e-28+0.j,0.-1.394318895857069e-28j,-1.9443585047309219e-29+0.j,0.+2.6805002363969287e-30j,3.6541951814028663e-31+0.j,0.-4.927314489446031e-32j,-6.573144905667363e-33+0.j,0.+8.677167749230022e-34j,1.1337521751180309e-34+0.j,0.-1.4665043830303117e-35j,-1.8782781186665767e-36+0.j,0.+2.3824874325742866e-37j,2.9934724782278625e-38+0.j,0.-3.7262383936584414e-39j,-4.596113037736631e-40+0.j,0.+5.618324206715581e-41j,6.807501469746403e-42+0.j,0.-8.177112696673937e-43j,-9.73885043357607e-44+0.j,0.+1.1501988189023358e-44j,1.3472731076696368e-45+0.j,0.-1.565358876443186e-46j,-1.8042800977223493e-47+0.j,0.+2.0633846616131184e-48j,2.341506668933513e-49+0.j,0.-2.636942860911056e-50j,-2.947445500795072e-51+0.j,0.+3.270233420877436e-52j,3.6020222106820713e-53+0.j,0.-3.939073684886554e-54j,-4.2772638776936406e-55+0.j,0.+4.612167914186871e-56j,4.939159261039956e-57+0.j,0.-5.2535201095880736e-58j,-5.550559039310545e-59+0.j,0.+5.825731686432295e-60j,6.0747599268361786e-61+0.j,0.-6.293745088169251e-62j,-6.479270932786989e-63+0.j,0.+6.628492587267162e-64j,6.739208209792794e-65+0.j,0.-6.809910947401116e-66j,-6.839819597052166e-67+0.j,0.+6.828887299192798e-68j,6.777788510193971e-69+0.j,0.-6.68788537291902e-70j,-6.561175389698906e-71+0.j,0.+6.400222963431366e-72j,6.208077883617809e-73+0.j,0.-5.988184178251245e-74j,-5.744282923263532e-75+0.j,0.+5.480312602400149e-76j,5.20031045452835e-77+0.j
0.09423554398206889+0.j,0.+0.3255746155034651j,-0.4772171533264938+0.j,0.-0.08402812999457729j,-0.40583488247584276+0.j,0.+0.09096362542551606j,-0.29591224536909216+0.j,0.+0.43097673810192044j,0.3620909608566675+0.j,0.-0.2316133432837796j,-0.12363391058945787+0.j,0.+0.05764641922559542j,0.02412934509414372+0.j,0.-0.00923358078700685j,-0.003272622550524104+0.j,0.+0.0010848209016846668j,0.00033888188340909677+0.j,0.-0.0001003686265147304j,-0.00002832418363778941+0.j,0.+7.647447708595091e-6j,1.982384407845614e-6+0.j,0.-4.948415336656151e-7j,-1.1925367335833345e-7+0.j,0.+2.7808891743331163e-8j,6.287303002450589e-9+0.j,0.-1.3806367418541076e-9j,-2.949257804302849e-10+0.j,0.+6.137323069816579e-11j,1.2457574800263853e-11+0.j,0.-2.4693374175300867e-12j,-4.784972719908252e-13+0.j,0.+9.073010293097527e-14j,1.6849340129801825e-14+0.j,0.-3.067117427670314e-15j,-5.476758255030336e-16+0.j,0.+9.599931619689265e-17j,1.6529070539787367e-17+0.j,0.-2.797238682726958e-18j,-4.65542269488829e-19+0.j,0.+7.623759578628738e-20j,1.2290723215752902e-20+0.j,0.-1.9515898285533737e-21j,-3.053481684775197e-22+0.j,0.+4.7095529388784565e-23j,7.163307127538658e-24+0.j,0.-1.0748793738013625e-24j,-1.5917410640272073e-25+0.j,0.+2.3270090770630084e-26j,3.359509525514847e-27+0.j,0.-4.791133420853491e-28j,-6.75167350046177e-29+0.j,0.+9.40406765482489e-30j,1.2949891709413704e-30+0.j,0.-1.76348783758808e-31j,-2.3754169758041392e-32+0.j,0.+3.165694245399448e-33j,4.1749982705642436e-34+0.j,0.-5.449974070494169e-35j,-7.043236497764574e-36+0.j,0.+9.01312165027726e-37j,1.1423139388842872e-37+0.j,0.-1.434108700477644e-38j,-1.7837794980003754e-39+0.j,0.+2.1985490633207195e-40j,2.685578390091528e-41+0.j,0.-3.2517300877734604e-42j,-3.903301402219262e-43+0.j,0.+4.645734182067071e-44j,5.483311366681362e-45+0.j,0.-6.4188516107930006e-46j,-7.453415277636546e-47+0.j,0.+8.586036072925183e-48j,9.813492928670751e-49+0.j,0.-1.113013628859501e-49j,-1.25277816533831e-50+0.j,0.+1.399568112642285e-51j,1.5520580828282997e-52+0.j,0.-1.708686854570159e-53j,-1.867681202216903e-54+0.j,0.+2.0270884094831442e-55j,2.1848166673866424e-56+0.j,0.-2.3386821591838474e-57j,-2.486461285958212e-58+0.j,0.+2.6259462064441173e-59j,2.755001670835666e-60+0.j,0.-2.8716210327616304e-61j,-2.9739793322199295e-62+0.j,0.+3.060481454647119e-63j,3.12980358066071e-64+0.j,0.-3.1809264348806255e-65j,-3.213159203325192e-66+0.j,0.+3.226153396371135e-67j,3.219906365312334e-68+0.j,0.-3.1947546117419175e-69j,-3.1513574379279436e-70+0.j,0.+3.0906718529753767e-71j,3.013919957268545e-72+0.j,0.-2.9225502641343226e-73j,-2.8181945752739375e-74+0.j,0.+2.7026221025666763e-75j
0.-0.03857349959788685j,0.17541109623775744+0.j,0.+0.40125109006058185j,-0.40404610932850477+0.j,0.+0.09096362542551606j,-0.3686006795360144+0.j,0.+0.2207716206738536j,-0.17371608783859852+0.j,0.+0.39693230400052304j,0.39098955346860575+0.j,0.-0.276943578212872j,-0.15978227596903882+0.j,0.+0.07942856733965085j,0.035127811957595755+0.j,0.-0.01411115106813165j,-0.0052242980506903855+0.j,0.+0.0018018718708109286j,0.0005837833595112897+0.j,0.-0.0001788421218066578j,-0.000052083663585295494+0.j,0.+0.00001448344465320406j,3.860125262239483e-6+0.j,0.-9.891741703138493e-7j,-2.4438760210028326e-7+0.j,0.+5.835264319482282e-8j,1.3493699927853415e-8+0.j,0.-3.027613996911485e-9j,-6.602236351336696e-10+0.j,0.+1.401363041390303e-10j,2.899103746383533e-11+0.j,0.-5.852753060467552e-12j,-1.1543099838218477e-12+0.j,0.+2.2263407017627794e-13j,4.203127328081069e-14+0.j,0.-7.7738832047894e-15j,-1.4097185676794641e-15+0.j,0.+2.5082734043533857e-16j,4.381893747573065e-17+0.j,0.-7.520894139569853e-18j,-1.2689824131654913e-18+0.j,0.+2.1060151371670726e-19j,3.439642955047531e-20+0.j,0.-5.531256317509388e-21j,-8.761789613988127e-22+0.j,0.+1.367757561204952e-22j,2.104994027420318e-23+0.j,0.-3.1951157178481434e-24j,-4.784934069627711e-25+0.j,0.+7.072458888628465e-26j,1.0320812546517034e-26+0.j,0.-1.4874527470996889e-27j,-2.117817860869098e-28+0.j,0.+2.979712812420345e-29j,4.1439943093956016e-30+0.j,0.-5.698179305843894e-31j,-7.748785250562579e-32+0.j,0.+1.0423543835982749e-32j,1.3873332418266803e-33+0.j,0.-1.8273641545403067e-34j,-2.3825377175197842e-35+0.j,0.+3.0754785121150116e-36j,3.931228588466919e-37+0.j,0.-4.977002281748684e-38j,-6.24179573636744e-39+0.j,0.+7.755839288211116e-40j,9.549887299919138e-41+0.j,0.-1.1654347999049706e-41j,-1.4098265031571459e-42+0.j,0.+1.6908172372552408e-43j,2.010685437037343e-44+0.j,0.-2.3712052387368784e-45j,-2.7735168036407366e-46+0.j,0.+3.2180019698887064e-47j,3.7041713201075236e-48+0.j,0.-4.23056886916852e-49j,-4.794700353677236e-50+0.j,0.+5.392990526652951e-51j,6.020773934281622e-52+0.j,0.-6.6723224079558565e-53j,-7.340910998725186e-54+0.j,0.+8.018922388024182e-55j,8.697988019376552e-56+0.j,0.-9.369162412018958e-57j,-1.0023125443540447e-57+0.j,0.+1.0650405924988096e-58j,1.124161862769154e-59+0.j,0.-1.1787706127787092e-60j,-1.2280176461357613e-61+0.j,0.+1.2711327653389664e-62j,1.3074450693516856e-63+0.j,0.-1.3364003450171983e-64j,-1.3575749287568337e-65+0.j,0.+1.370685570226116e-66j,1.3755950038619018e-67+0.j,0.-1.3723131177932153e-68j,-1.3609937924796974e-69+0.j,0.+1.3419276542251676e-70j,1.3155311429569096e-71+0.j,0.-1.2823324224304722e-72j,-1.2429547592131119e-73+0.j
-0.014413608428792309+0.j,0.-0.0812927421794699j,0.2512075659890268+0.j,0.+0.4347056929940666j,-0.29591224536909216+0.j,0.+0.2207716206738536j,-0.2861058132222219+0.j,0.+0.3033724142912416j,-0.05226992165719915+0.j,0.+0.34004126942129514j,0.40128092148693084+0.j,0.-0.31527816066361064j,-0.19628650021760105+0.j,0.+0.1037896136182292j,0.04838576057860965+0.j,0.-0.02035954591194263j,-0.007857944591674179+0.j,0.+0.0028148622694357727j,0.0009443152044969201+0.j,0.-0.0002987899897539393j,-0.00008967935273962917+0.j,0.+0.00002565364595702629j,7.021956295066496e-6+0.j,0.-1.8453748792917376e-6j,-4.669708006965283e-7+0.j,0.+1.140696961701825e-7j,2.6958059689522215e-8+0.j,0.-6.175835985708727e-9j,-1.3738818771673362e-9+0.j,0.+2.9725450085037917e-10j,6.263895520766817e-11+0.j,0.-1.2872158456352936e-11j,-2.582573919030673e-12+0.j,0.+5.064175145440326e-13j,9.714960682646964e-14+0.j,0.-1.8248947704283737e-14j,-3.3593655024103645e-15+0.j,0.+6.065002162374856e-16j,1.0746493798430017e-16+0.j,0.-1.8700417303362364e-17j,-3.1978038595772234e-18+0.j,0.+5.376731665810906e-19j,8.893755570742543e-20+0.j,0.-1.4480123644909198e-20j,-2.321595383134565e-21+0.j,0.+3.667101860455955e-22j,5.709073902930469e-23+0.j,0.-8.763722735622528e-24j,-1.32695635129967e-24+0.j,0.+1.9825580996814026e-25j,2.923780887111664e-26+0.j,0.-4.2574970370428746e-27j,-6.123345207604508e-28+0.j,0.+8.701134842335734e-29j,1.2219061295128554e-29+0.j,0.-1.6962548771268114e-30j,-2.328343749214426e-31+0.j,0.+3.1609120415903163e-32j,4.245111939586896e-33+0.j,0.-5.641247879353451e-34j,-7.419325598310468e-35+0.j,0.+9.659331383637447e-36j,1.2451158162447521e-36+0.j,0.-1.5894095886519437e-37j,-2.0095810103131512e-38+0.j,0.+2.5170745362599425e-39j,3.123790950956151e-40+0.j,0.-3.8418020788796027e-41j,-4.6830031385340956e-42+0.j,0.+5.6587077273537174e-43j,6.779194329481988e-44+0.j,0.-8.05321719807106e-45j,-9.48749822059972e-46+0.j,0.+1.1086219654417118e-46j,1.2850540147619892e-47+0.j,0.-1.477815798921132e-48j,-1.6862945860204528e-49+0.j,0.+1.9094680347617397e-50j,2.1458887081432718e-51+0.j,0.-2.393681859735633e-52j,-2.6505577047264016e-53+0.j,0.+2.9138387896800797e-54j,3.1805024066905334e-55+0.j,0.-3.447237295492392e-56j,-3.710513180998e-57+0.j,0.+3.96666104451338e-58j,4.211961463468281e-59+0.j,0.-4.4427379112568295e-60j,-4.6554516129567596e-61+0.j,0.+4.846794422627115e-62j,5.013776231710697e-63+0.j,0.-5.153803633250312e-64j,-5.26474694030978e-65+0.j,0.+5.344993166951069e-66j,5.3934831965496906e-67+0.j,0.-5.4097320497998e-68j,-5.393831885152278e-69+0.j,0.+5.346438078859059e-70j,5.2687394034996655e-71+0.j,0.-5.162413920282478e-72j
0.+0.0049863527889537395j,-0.03357085840595376+0.j,0.-0.13035744510421562j,0.31483933267974823+0.j,0.+0.43097673810192044j,-0.17371608783859852+0.j,0.+0.3033724142912416j,-0.18115486415446588+0.j,0.+0.34240140512370365j,0.058367930158727786+0.j,0.+0.26760489450117125j,0.39396254340775005+0.j,0.-0.34489117286938886j,-0.23158764591608783+0.j,0.+0.1300417429911704j,0.06378616551392352+0.j,0.-0.02806230334052336j,-0.011271927437046265+0.j,0.+0.004187137966777245j,0.0014524020731243898+0.j,0.-0.00047402290819858816j,-0.00014645437889346594+0.j,0.+0.000043049824744680964j,0.000012089973752661722+0.j,0.-3.255422896675478e-6j,-8.43029728952553e-7+0.j,0.+2.105145440779962e-7j,5.0808062750148254e-8+0.j,0.-1.1876380876633634e-8j,-2.6935660451988194e-9+0.j,0.+5.937054859428675e-10j,1.2736539800161126e-10+0.j,0.-2.6628397273400245e-11j,-5.432195420579069e-12+0.j,0.+1.0824811729778757e-12j,2.1091994576575867e-13+0.j,0.-4.0222559084943045e-14j,-7.513592902647795e-15+0.j,0.+1.3759255055366448e-15j,2.4718951923646308e-16+0.j,0.-4.3596275065246434e-17j,-7.553169408146843e-18+0.j,0.+1.2862571753666549e-18j,2.1542048243408944e-19+0.j,0.-3.550044095338655e-20j,-5.759456150243692e-21+0.j,0.+9.203037439083752e-22j,1.449013849019398e-22+0.j,0.-2.2489755708559032e-23j,-3.442210390781195e-24+0.j,0.+5.197461909977697e-25j,7.744600518258783e-26+0.j,0.-1.1392145285880287e-26j,-1.6548123239908047e-27+0.j,0.+2.3744341129181956e-28j,3.36639412406023e-29+0.j,0.-4.717184819086069e-30j,-6.53473901145222e-31+0.j,0.+8.951800361286375e-32j,1.212925225327909e-32+0.j,0.-1.6259212885896103e-33j,-2.156766396672906e-34+0.j,0.+2.8316345330203087e-35j,3.680362210483079e-36+0.j,0.-4.736401894147144e-37j,-6.03661212559484e-38+0.j,0.+7.620856982481414e-39j,9.531392477281579e-40+0.j,0.-1.1812024896506207e-40j,-1.4507035828701926e-41+0.j,0.+1.7659880452179873e-42j,2.13116790743349e-43+0.j,0.-2.5499536262926854e-44j,-3.0254736350393766e-45+0.j,0.+3.560087767198731e-46j,4.1552019608800984e-47+0.j,0.-4.81109253580874e-48j,-5.5267488454660634e-49+0.j,0.+6.299743170524854e-50j,7.126136290664738e-51+0.j,0.-8.00042623358144e-52j,-8.915546270004308e-53+0.j,0.+9.862916353843335e-54j,1.0832549981999379e-54+0.j,0.-1.181321598180028e-55j,-1.2792652159807364e-56+0.j,0.+1.3757825210354946e-57j,1.4695228934845462e-58+0.j,0.-1.55912108043949e-59j,-1.6432315332044526e-60+0.j,0.+1.7205631702832888e-61j,1.7899132703600551e-62+0.j,0.-1.85019922250901e-63j,-1.9004869463176872e-64+0.j,0.+1.940014937300365e-65j,1.9682130844816895e-66+0.j,0.-1.9847156361807943e-67j,-1.9893679437473816e-68+0.j,0.+1.98222687721329e-69j,1.9635550673747854e-70+0.j
0.0016136052973628277+0.j,0.+0.012626616699851849j,-0.05896966142112729+0.j,0.-0.18171067394000676j,0.3620909608566675+0.j,0.+0.39693230400052304j,-0.05226992165719915+0.j,0.+0.34240140512370365j,-0.07035229070718849+0.j,0.+0.3442834188997545j,0.15185542935213883+0.j,0.+0.18630657316740534j,0.37089533151653886+0.j,0.-0.3647089427419879j,-0.264279589253498+0.j,0.+0.15742551149648312j,0.08112617780623914+0.j,0.-0.03725984080991755j,-0.015552915226279388+0.j,0.+0.005982809395253174j,0.0021430534544278415+0.j,0.-0.0007206116187739238j,-0.00022893600263787788+0.j,0.+0.00006908216156348643j,0.000019886979893032254+0.j,0.-5.482020953541446e-6j,-1.4516700416141862e-6+0.j,0.+3.7029820378555447e-7j,9.120993350547427e-8+0.j,0.-2.174030591372615e-8j,-5.023942558160181e-9+0.j,0.+1.1274944249357142e-9j,2.4611373164391e-10+0.j,0.-5.232464862730796e-11j,-1.084846216647078e-11+0.j,0.+2.195917211903471e-12j,4.3441257798396075e-13+0.j,0.-8.407045296768378e-14j,-1.5930240646890346e-14+0.j,0.+2.9579696627182556e-15j,5.386246254452873e-16+0.j,0.-9.625102708519894e-17j,-1.6890246897845064e-17+0.j,0.+2.912353584396188e-18j,4.937177168884296e-19+0.j,0.-8.233290363084188e-20j,-1.3512876415138802e-20+0.j,0.+2.1837782470762495e-21j,3.4765667395725287e-22+0.j,0.-5.454539154209313e-23j,-8.437333864887536e-24+0.j,0.+1.2872329439214782e-24j,1.9376279842346566e-25+0.j,0.-2.878682417917386e-26j,-4.222490819859799e-27+0.j,0.+6.116880799844925e-28j,8.753991529308375e-29+0.j,0.-1.2379970884062132e-29j,-1.7305639148382293e-30+0.j,0.+2.3917852740177316e-31j,3.269117017300614e-32+0.j,0.-4.419928012448852e-33j,-5.9125506247690785e-34+0.j,0.+7.82715658974864e-35j,1.025636429418859e-35+0.j,0.-1.3305475232297595e-36j,-1.7092234040947395e-37+0.j,0.+2.1746009395229484e-38j,2.7406303285979463e-39+0.j,0.-3.42205145598373e-40j,-4.234090933113356e-41+0.j,0.+5.1920785612675655e-42j,6.310986121690064e-43+0.j,0.-7.604896090798001e-44j,-9.086412854148718e-45+0.j,0.+1.0766033956465674e-45j,1.2651503544152843e-46+0.j,0.-1.4747174083003203e-47j,-1.7053405329087857e-48+0.j,0.+1.9566031094629356e-49j,2.2275924347173524e-50+0.j,0.-2.5168689461960584e-51j,-2.8224506972941697e-52+0.j,0.+3.141815101335416e-53j,3.47191929969251e-54+0.j,0.-3.809239727213575e-55j,-4.149830588487761e-56+0.j,0.+4.489400068018907e-57j,4.8234022270158384e-58+0.j,0.-5.147141740543694e-59j,-5.455887949264408e-60+0.j,0.+5.7449941813641324e-61j,6.010017974481488e-62+0.j,0.-6.246837714692708e-63j,-6.451761317045791e-64+0.j,0.+6.621622893445122e-65j,6.753863869750559e-66+0.j,0.-6.84659569431135e-67j,-6.898642085293091e-68+0.j,0.+6.909559648327835e-69j
