0.05408528219282059+0.j,0.-0.1306401566523939j,-0.2231306790699657+0.j,0.+0.311168948492716j,0.3758061207069494+0.j,0.-0.4059536395969016j,-0.40031181359256063+0.j,0.+0.36546599941658686j,0.31210417499645776+0.j,0.-0.2512904106274325j,-0.19194354366730998+0.j,0.+0.13978956660060754j,0.09747241533676339+0.j,0.-0.06529916746075111j,-0.04215423563957647+0.j,0.+0.026290157133267846j,0.01587562321511781+0.j,0.-0.009300448983160898j,-0.005294991347338905+0.j,0.+0.0029341752318006176j,0.0015847787581583577+0.j,0.-0.0008353271295767646j,-0.00043017269335876096+0.j,0.+0.00021665888965738446j,0.00010682391360725254+0.j,0.-0.000051605509824725505j,-0.000024445954068403145+0.j,0.+0.00001136377697899174j,5.187298962654943e-6+0.j,0.-2.326697226813335e-6j,-1.0260696393446978e-6+0.j,0.+4.4513688558356764e-7j,1.900711429480872e-7+0.j,0.-7.992024541070205e-8j,-3.3106627530899966e-8+0.j,0.+1.3516943955136091e-8j,5.4415779554257766e-9+0.j,0.-2.160834900339512e-9j,-8.466957500397105e-10+0.j,0.+3.274859473363653e-10j,1.2507204925973738e-10+0.j,0.-4.718086836179192e-11j,-1.7584858461802327e-11+0.j,0.+6.477422742784711e-12j,2.3587042851314197e-12+0.j,0.-8.493072504874382e-13j,-3.0247083713205215e-13+0.j,0.+1.0656931440418848e-13j,3.7154305318928474e-14+0.j,0.-1.2820610261589413e-14j,-4.379467304791274e-15+0.j,0.+1.4812685186228717e-15j,4.961690993175306e-16+0.j,0.-1.6462256767611545e-16j,-5.4111563650573434e-17+0.j,0.+1.7624074970456145e-17j,5.6886591217316974e-18+0.j,0.-1.819994498616671e-18j,-5.772363487462507e-19+0.j,0.+1.815203238113028e-19j,5.660401337464173e-20+0.j,0.-1.7505716862090944e-20j,-5.370091030327347e-21+0.j,0.+1.6342141456710845e-21j,4.934197977207908e-22+0.j,0.-1.4782826679951336e-22j,-4.395245215082353e-23+0.j,0.+1.297009929586785e-23j,3.799149966373606e-24+0.j,0.-1.1047384868528576e-24j,-3.1893931467661753e-25+0.j,0.+9.142742216703631e-26j,2.6026023590929096e-26+0.j,0.-7.357732281554764e-27j,-2.065978102939546e-27+0.j,0.+5.7622576741147595e-28j,1.596553482106976e-28+0.j,0.-4.39476544628125e-29j,-1.201948866894414e-29+0.j,0.+3.266405056560931e-30j,8.821097821758253e-31+0.j,0.-2.3674331322649086e-31j,-6.314927771583651e-32+0.j,0.+1.674275545169682e-32j,4.4125016759197064e-33+0.j,0.-1.1560404037194806e-33j,-3.0110736603469586e-34+0.j,0.+7.797571146614541e-35j,2.0077775897780867e-35+0.j,0.-5.1406518417524726e-36j,-1.3088640201884208e-36+0.j,0.+3.314144389849391e-37j,8.345937047544974e-38+0.j,0.-2.090408789394486e-38j,-5.207927004887815e-39+0.j,0.+1.2906267978544615e-39j,3.1817251018693746e-40+0.j,0.-7.803229491949396e-41j,-1.9039648845823154e-41+0.j,0.+4.6220956598894564e-42j
0.-0.1306401566523939j,-0.26146915032944346+0.j,0.+0.3542073471988059j,0.36513856853737253+0.j,0.-0.2854020368666898j,-0.1402316490486789+0.j,0.-0.02744712913214414j,-0.17636159134065002+0.j,0.+0.279822714040052j,0.3293337448366837+0.j,0.-0.33102050972105596j,-0.2989503638762042+0.j,0.+0.24880576691572365j,0.19371508427539302+0.j,0.-0.14250577153338545j,-0.09976015974371154+0.j,0.+0.06681389500983058j,0.04299212566027401+0.j,0.-0.02666868994637687j,-0.01599298612489294+0.j,0.+0.009294080751069j,0.00524467983864315+0.j,0.-0.002878972000350125j,-0.0015397076019484331+0.j,0.+0.0008033799066734862j,0.0004094691712130825+0.j,0.-0.00020408958432469336j,-0.000099576297395251+0.j,0.+0.00004760180765893353j,0.000022314444947372095+0.j,0.-0.000010265428267970421j,-4.6377092190334885e-6+0.j,0.+2.058967626330727e-6j,8.98832435431138e-7+0.j,0.-3.8604378755176505e-7j,-1.6321198208961064e-7+0.j,0.+6.795781816487072e-8j,2.7880443355161584e-8+0.j,0.-1.1275131832137779e-8j,-4.496588169679314e-9+0.j,0.+1.7690980288112064e-9j,6.868889621312781e-10+0.j,0.-2.632916723467634e-10j,-9.966575411145217e-11+0.j,0.+3.7269035455042966e-11j,1.3771212333419993e-11+0.j,0.-5.029679619309947e-12j,-1.8162230079422643e-12+0.j,0.+6.485895964722271e-13j,2.291126269404705e-13+0.j,0.-8.00770314399991e-14j,-2.769772605453001e-14+0.j,0.+9.483108810312941e-15j,3.2145284063128753e-15+0.j,0.-1.0790202347274506e-15j,-3.587320696324286e-16+0.j,0.+1.1814584345887151e-16j,3.85523334672587e-17+0.j,0.-1.2466381091990089e-17j,-3.995383723430531e-18+0.j,0.+1.2693263627900355e-18j,3.998073380573566e-19+0.j,0.-1.2486897975691736e-19j,-3.867641777030789e-20+0.j,0.+1.1881883575946711e-20j,3.621006178087225e-21+0.j,0.-1.0947976785471086e-21j,-3.2843773284548615e-22+0.j,0.+9.777753166604846e-23j,2.888967201468238e-23+0.j,0.-8.472524164680528e-24j,-2.466592300797811e-24+0.j,0.+7.129229102379511e-25j,2.0459422740054462e-25+0.j,0.-5.830334478481933e-26j,-1.6500052150787797e-26+0.j,0.+4.6377806748009676e-27j,1.2948167451459074e-27+0.j,0.-3.591027316631564e-28j,-9.894172234004572e-29+0.j,0.+2.708492517503803e-29j,7.36714700867057e-30+0.j,0.-1.991268118669959e-30j,-5.348760543330549e-31+0.j,0.+1.4279172250254895e-31j,3.7888900530231945e-32+0.j,0.-9.99336865169429e-33j,-2.6201963056964057e-33+0.j,0.+6.8298019940695094e-34j,1.7699638463960476e-34+0.j,0.-4.560701318099872e-35j,-1.1685252822134792e-35+0.j,0.+2.977223904403624e-36j,7.54360295916603e-37+0.j,0.-1.900931776676894e-37j,-4.764315227886387e-38+0.j,0.+1.187697943581245e-38j,2.945152901927566e-39+0.j,0.-7.264910373007614e-40j,-1.7827768493569939e-40+0.j
-0.2231306790699657+0.j,0.+0.3542073471988059j,0.3435096550951018+0.j,0.-0.1898354729487082j,0.02892315389015133+0.j,0.-0.2117474934474916j,-0.2897674684925697+0.j,0.+0.2498730648680034j,0.12520821148480982+0.j,0.+0.03109840760213226j,0.17103647300657723+0.j,0.-0.2657108842872632j,-0.3073207583805688+0.j,0.+0.30347138254745504j,0.26912503491134093+0.j,0.-0.21987984364920854j,-0.168047594327998+0.j,0.+0.12136464455972555j,0.08342680746006084+0.j,0.-0.05488273414583105j,-0.034700165508498866+0.j,0.+0.02115845925960346j,0.012477410681905996+0.j,0.-0.007133280397080612j,-0.003961547366196005+0.j,0.+0.0021410120442620314j,0.001127781313783862+0.j,0.-0.0005797987636292219j,-0.00029127748811783743+0.j,0.+0.00014314967394301893j,0.00006889033500696112+0.j,0.-0.000032493920311080696j,-0.000015034162857832851+0.j,0.+6.828378870401099e-6j,3.046626285514217e-6+0.j,0.-1.3361743460593265e-6j,-5.763792513461753e-7+0.j,0.+2.446784089260455e-7j,1.0227034367823135e-7+0.j,0.-4.210955467042019e-8j,-1.7087770872999904e-8+0.j,0.+6.836739892582972e-9j,2.698023945313052e-9+0.j,0.-1.0506062194867575e-9j,-4.038190839207558e-10+0.j,0.+1.5326161219893908e-10j,5.745382571071768e-11+0.j,0.-2.128020533699867e-11j,-7.789861673208676e-12+0.j,0.+2.81903509636281e-12j,1.0087932251970051e-12+0.j,0.-3.5706204537979003e-13j,-1.2503429239439012e-13+0.j,0.+4.332694257597069e-14j,1.486023537615526e-14+0.j,0.-5.045722910151363e-15j,-1.6964410359285126e-15+0.j,0.+5.648796216040955e-16j,1.8631834897446972e-16+0.j,0.-6.088574809549859e-17j,-1.9715634800736182e-17+0.j,0.+6.327221318413833e-18j,2.01275942025049e-18+0.j,0.-6.347668910353392e-19j,-1.9849284741211226e-19+0.j,0.+6.155255480612584e-20j,1.8931205096417895e-20+0.j,0.-5.775634845830537e-21j,-1.7481026237576053e-21+0.j,0.+5.24969999659141e-22j,1.5644270892947029e-22+0.j,0.-4.626800027947196e-23j,-1.358189625474891e-23+0.j,0.+3.957697451359245e-24j,1.144917196226879e-24+0.j,0.-3.2885186556410376e-25j,-9.37919192880942e-26+0.j,0.+2.656515215201373e-26j,7.472787961132803e-27+0.j,0.-2.0879352616908818e-27j,-5.795019057672693e-28+0.j,0.+1.5978447398110208e-28j,4.3771712909153525e-29+0.j,0.-1.1914290304660319e-29j,-3.2225077123098475e-30+0.j,0.+8.661746842062749e-31j,2.313856695104507e-31+0.j,0.-6.14355520784204e-32j,-1.621390002541614e-32+0.j,0.+4.253740036075461e-33j,1.1094320105101825e-33+0.j,0.-2.876779533777257e-34j,-7.416820387242912e-35+0.j,0.+1.9013528534755576e-35j,4.846958426704132e-36+0.j,0.-1.2287532978732057e-36j,-3.097958068816107e-37+0.j,0.+7.768333047484703e-38j,1.9375238683732232e-38+0.j,0.-4.8068229263545267e-39j
0.+0.311168948492716j,0.36513856853737253+0.j,0.-0.1898354729487082j,0.07877284368807667+0.j,0.-0.25953817410032515j,-0.2579547907784909+0.j,0.+0.10464172135680543j,-0.09416432993485191+0.j,0.+0.2334307389830737j,0.2602355552459957+0.j,0.-0.18174282799361122j,-0.0430396554460528+0.j,0.-0.10284476771629818j,-0.21653035539917462+0.j,0.+0.2802623111636196j,0.2951464065645516+0.j,0.-0.2734384235553561j,-0.23078310362259663+0.j,0.+0.1809378274259452j,0.133415637668651+0.j,0.-0.09331517405733256j,-0.062301283687841894+0.j,0.+0.039896890275095485j,0.024600603738686663+0.j,0.-0.01465135131004347j,-0.008450234078743667+0.j,0.+0.004730210952533055j,0.002574780222691842+0.j,0.-0.001365110771250444j,-0.0007059878143796863+0.j,0.+0.00035660736327441933j,0.0001761367473101994+0.j,0.-0.00008515866872736965j,-0.00004034009844158728+0.j,0.+0.00001873904789389613j,8.54283557980321e-6+0.j,0.-3.824848704054093e-6j,-1.682958873406627e-6+0.j,0.+7.281947876012642e-7j,3.1001669986009087e-7+0.j,0.-1.2993244456725164e-7j,-5.3636610157772116e-8+0.j,0.+2.181818411879775e-8j,8.749421197305532e-9+0.j,0.-3.460365864820205e-9j,-1.3502521906660014e-9+0.j,0.+5.200159991029042e-10j,1.9773228674939083e-10+0.j,0.-7.425739783375985e-11j,-2.7551039718200795e-11+0.j,0.+1.0101840682859237e-11j,3.6614168500283234e-12+0.j,0.-1.3122001123288318e-12j,-4.651188246443487e-13+0.j,0.+1.6309717098423403e-13j,5.659116705913674e-14+0.j,0.-1.943422703586866e-14j,-6.606856947876408e-15+0.j,0.+2.2239260150769583e-15j,7.413593548908296e-16+0.j,0.-2.4479472267410995e-16j,-8.007903644795482e-17+0.j,0.+2.5957019094071093e-17j,8.338402370820469e-18+0.j,0.-2.6550526504033873e-18j,-8.380952391719038e-19+0.j,0.+2.623063862754302e-19j,8.141091997214996e-20+0.j,0.-2.5059689267735912e-20j,-7.651503909329357e-21+0.j,0.+2.3176773911151907e-21j,6.965452560955264e-22+0.j,0.-2.0772522539394261e-22j,-6.147865975360657e-23+0.j,0.+1.8059466461821191e-23j,5.265982575973032e-24+0.j,0.-1.5243863722066524e-24j,-4.381245742828935e-25+0.j,0.+1.2503498376292158e-25j,3.543562006252238e-26+0.j,0.-9.973901595862703e-27j,-2.7883513182570492e-27+0.j,0.+7.74331603350892e-28j,2.1362014290754187e-28+0.j,0.-5.85505205067549e-29j,-1.5945175262498853e-29+0.j,0.+4.3149274923322814e-30j,1.1603744479842635e-30+0.j,0.-3.1012527902569792e-31j,-8.238034403726074e-32+0.j,0.+2.1751525062415686e-32j,5.7090911195076534e-33+0.j,0.-1.4896564147930296e-33j,-3.864355906204529e-34+0.j,0.+9.967110923847618e-35j,2.5561789398036865e-35+0.j,0.-6.518849712056194e-36j,-1.6532395210281402e-36+0.j,0.+4.169772981113062e-37j,1.0459887312064437e-37+0.j
0.3758061207069494+0.j,0.-0.2854020368666898j,0.02892315389015133+0.j,0.-0.25953817410032515j,-0.23467756598958164+0.j,0.+0.021365620056290672j,-0.189550517842301+0.j,0.+0.2521524807833806j,0.14875136847509177+0.j,0.+0.035853455043909875j,0.19197341666020898+0.j,0.-0.24940637151890488j,-0.19875493564803193+0.j,0.+0.07610280508501666j,-0.06661176023891312+0.j,0.+0.18627031512280248j,0.26005474244009436+0.j,0.-0.28498552228240764j,-0.27104198623865083+0.j,0.+0.23321562188176478j,0.18562748573824214+0.j,0.-0.13856918606948068j,-0.09792504060606512+0.j,0.+0.06595864931605042j,0.04256414198474859+0.j,0.-0.026422830120059835j,-0.01583116625258189+0.j,0.+0.009179825396060477j,0.005163551488019067+0.j,0.-0.002823035010578014j,-0.001502744084159608+0.j,0.+0.0007800283563032202j,0.0003953418093836434+0.j,0.-0.0001958799598562555j,-0.00009497899405019408+0.j,0.+0.00004511346601521709j,0.000021009146225694356+0.j,0.-9.60027383563837e-6j,-4.30776950345531e-6+0.j,0.+1.899372972807566e-6j,8.234363886592707e-7+0.j,0.-3.512085860527558e-7j,-1.474521426514379e-7+0.j,0.+6.096881699994671e-8j,2.4839381301806982e-8+0.j,0.-9.975688349515767e-9j,-3.95089230072673e-9+0.j,0.+1.5437190649137236e-9j,5.952823129807174e-10+0.j,0.-2.2662684817918848e-10j,-8.520740243681682e-11+0.j,0.+3.164880612994575e-11j,1.1616650989690667e-11+0.j,0.-4.214745469074962e-12j,-1.5119793627910244e-12+0.j,0.+5.364340014270759e-13j,1.8827358123912315e-13+0.j,0.-6.538334038399857e-14j,-2.24722735241354e-14+0.j,0.+7.64579264756431e-15j,2.5756280414041333e-15+0.j,0.-8.592405997453884e-16j,-2.8392257404970943e-16+0.j,0.+9.294323960070502e-17j,3.014703941369733e-17+0.j,0.-9.690671899616418e-18j,-3.0875653096979026e-18+0.j,0.+9.752132536931358e-19j,3.054006409242533e-19+0.j,0.-9.483980365253384e-20j,-2.920942335336753e-20+0.j,0.+8.923314182347638e-21j,2.704316561523022e-21+0.j,0.-8.131533160878328e-22j,-2.426188680349548e-22+0.j,0.+7.183993159595216e-23j,2.1112848303598665e-23+0.j,0.-6.15908462272902e-24j,-1.7836980188686626e-24+0.j,0.+5.128711833649654e-25j,1.4642719300908647e-25+0.j,0.-4.1514999148494654e-26j,-1.1689618897408193e-26+0.j,0.+3.269254206151139e-27j,9.082176222778619e-28+0.j,0.-2.5064719698566433e-28j,-6.872349582204896e-29+0.j,0.+1.8722070406321897e-29j,5.068092941788393e-30+0.j,0.-1.3633653197142406e-30j,-3.6449444956710007e-31+0.j,0.+9.685315746096901e-32j,2.5580745770325194e-32+0.j,0.-6.716155679173564e-33j,-1.752940865794196e-33+0.j,0.+4.548653224952913e-34j,1.1735371243663748e-34+0.j,0.-3.0104955334634747e-35j,-7.679524759163873e-36+0.j,0.+1.9481093255138217e-36j
0.-0.4059536395969016j,-0.1402316490486789+0.j,0.-0.2117474934474916j,-0.2579547907784909+0.j,0.+0.021365620056290672j,-0.21159797588663268+0.j,0.+0.2281613019894612j,0.048101191598741586+0.j,0.+0.15826612023711256j,0.23830055577284376+0.j,0.-0.15666926151836627j,0.015328608265280654+0.j,0.-0.1716794466419818j,-0.23827486062022926+0.j,0.+0.19929976786083384j,0.08583814110115562+0.j,0.+0.0522938920624784j,0.17166992412457238+0.j,0.-0.24793678218560597j,-0.27643370229428393+0.j,0.+0.26591254730668223j,0.23073780550820605+0.j,0.-0.1848844978110171j,-0.13877589986354988+0.j,0.+0.09852948306210685j,0.06663382058848767+0.j,0.-0.04315216589601377j,-0.02687206636349314+0.j,0.+0.01614565535191701j,0.00938597719860782+0.j,0.-0.0052916996802402135j,-0.002899199632424674+0.j,0.+0.0015462764968368875j,0.0008040578642721074+0.j,0.-0.0004081941442836841j,-0.000202558287530849+0.j,0.+0.00009835761244490471j,0.00004678063976852857+0.j,0.-0.00002181278571015977j,-9.979203028727364e-6+0.j,0.+4.482744809514824e-6j,1.978580106281998e-6+0.j,0.-8.586182957953378e-7j,-3.6655477192565455e-7+0.j,0.+1.5403071962976177e-7j,6.374219649575026e-8+0.j,0.-2.5989924308704194e-8j,-1.0445648764695583e-8+0.j,0.+4.140002166185163e-9j,1.6187213385367968e-9+0.j,0.-6.24614199146996e-10j,-2.379429174575169e-10+0.j,0.+8.951578336886083e-11j,3.326821918064604e-11+0.j,0.-1.2217795242310936e-11j,-4.435200997825771e-12+0.j,0.+1.5918744792545499e-12j,5.650563208130503e-13+0.j,0.-1.9841261271059363e-13j,-6.893564930267591e-14+0.j,0.+2.3703555324855278e-14j,8.06811230534392e-15+0.j,0.-2.7189992671723513e-15j,-9.07425926871578e-16+0.j,0.+2.9995837973025236e-16j,9.822862973623717e-17+0.j,0.-3.187270676008889e-17j,-1.0248899020644661e-17+0.j,0.+3.2665086128042953e-18j,1.0320650863540226e-18+0.j,0.-3.233054212516179e-19j,-1.004303902144074e-19+0.j,0.+3.094033714392091e-20j,9.454793836171466e-21+0.j,0.-2.8661812863888443e-21j,-8.620558371990201e-22+0.j,0.+2.572770748407798e-22j,7.619962741883168e-23+0.j,0.-2.2399647160174258e-23j,-6.536045205861966e-24+0.j,0.+1.893311013920115e-24j,5.445127119282128e-25+0.j,0.-1.5549556172082292e-25j,-4.40956114953419e-26+0.j,0.+1.2418879066386043e-26j,3.473922837877067e-27+0.j,0.-9.652696211275579e-28j,-2.6644445708439857e-28+0.j,0.+7.30688322897625e-29j,1.9909571783604233e-29+0.j,0.-5.390534641220533e-30j,-1.4503636572642336e-30+0.j,0.+3.878209039691958e-31j,1.0306898522870406e-31+0.j,0.-2.7226993673066965e-32j,-7.149537043419504e-33+0.j,0.+1.8663520449275505e-33j,4.843694824007354e-34+0.j,0.-1.249847353750303e-34j,-3.2067339460592607e-35+0.j
-0.40031181359256063+0.j,0.-0.02744712913214414j,-0.2897674684925697+0.j,0.+0.10464172135680543j,-0.189550517842301+0.j,0.+0.2281613019894612j,0.013392406467703398+0.j,0.+0.19900967741921832j,0.2116090554123556+0.j,0.-0.04115310465237926j,0.15315277709596764+0.j,0.-0.22724675861129584j,-0.14761556975832132+0.j,0.-0.01774191738858433j,-0.16744090420517074+0.j,0.+0.23047541429243928j,0.19174022415423844+0.j,0.-0.08126036842796704j,0.052850002055978625+0.j,0.-0.16861483065905558j,-0.24247960952993186+0.j,0.+0.2699457450588996j,0.25951423290035047+0.j,0.-0.22513628061873825j,-0.18039165085863684+0.j,0.+0.13541470203605202j,0.09615690913014076+0.j,0.-0.06504096120896442j,-0.042129030329893145+0.j,0.+0.026240436621973874j,0.015769525879295906+0.j,0.-0.00916928622447305j,-0.0051706279585373585+0.j,0.+0.0028334565237475816j,0.0015115193829740926+0.j,0.-0.0007861393305650634j,-0.0003991737807632666+0.j,0.+0.00019811874052662662j,0.0000962190570719782+0.j,0.-0.00004577139503313259j,-0.000021345746504168614+0.j,0.+9.767101801203807e-6j,4.388145442623298e-6+0.j,0.-1.9371148286771445e-6j,-8.407449695030707e-7+0.j,0.+3.589741725232843e-7j,1.508654262874566e-7+0.j,0.-6.244036293185614e-8j,-2.546229068544397e-8+0.j,0.+1.0234816829419883e-8j,4.056912510664248e-9+0.j,0.-1.5864116182655942e-9j,-6.122132633130742e-10+0.j,0.+2.3324331381012333e-10j,8.775666167618101e-11+0.j,0.-3.261765023162885e-11j,-1.198001179405549e-11+0.j,0.+4.3492833335766825e-12j,1.5611763651202304e-12+0.j,0.-5.542075701720286e-13j,-1.9461953359486023e-13+0.j,0.+6.762330176426489e-14j,2.3254141054188665e-14+0.j,0.-7.915749820465847e-15j,-2.6678510218218592e-15+0.j,0.+8.90420417113357e-16j,2.9435775938497113e-16+0.j,0.-9.640116778366929e-17j,-3.128182380091831e-17+0.j,0.+1.0059547907418442e-17j,3.206361159484304e-18+0.j,0.-1.0131234800528939e-18j,-3.1739073964329235e-19+0.j,0.+9.859882024070076e-20j,3.037779679111085e-20+0.j,0.-9.283405883509289e-21j,-2.814377697830033e-21+0.j,0.+8.465195578859872e-22j,2.526533204726508e-22+0.j,0.-7.483393049102102e-23j,-2.1999264314540652e-23+0.j,0.+6.419523630641405e-24j,1.859644840468426e-24+0.j,0.-5.348548034028591e-25j,-1.5274438539072198e-25+0.j,0.+4.3317319427078664e-26j,1.2200205014043158e-26+0.j,0.-3.4128957209879e-27j,-9.483512408561472e-28+0.j,0.+2.617849136818966e-28j,7.179382139462337e-29+0.j,0.-1.9562909401989324e-29j,-5.2968739805498004e-30+0.j,0.+1.4252158634300745e-30j,3.8111019558221205e-31+0.j,0.-1.012890859043592e-31j,-2.675773414844833e-32+0.j,0.+7.026551926123018e-33j,1.8343082236054588e-33+0.j,0.-4.760687182174904e-34j
0.+0.36546599941658686j,-0.17636159134065002+0.j,0.+0.2498730648680034j,-0.09416432993485191+0.j,0.+0.2521524807833806j,0.048101191598741586+0.j,0.+0.19900967741921832j,0.19507895226026228+0.j,0.+0.01956110439217648j,0.20237125180137872+0.j,0.-0.18900870442243214j,-0.015478516418645668+0.j,0.-0.16276972480844612j,-0.21736365486448486+0.j,0.+0.12777486927225004j,-0.03469509119264253+0.j,0.+0.1733961997217324j,0.22461863483984432+0.j,0.-0.17855606676632377j,-0.06686661854266647+0.j,0.-0.06363851843285222j,-0.17353913922463934+0.j,0.+0.24163827628201373j,0.2648705803521645+0.j,0.-0.252182230945032j,-0.2172808744048091+0.j,0.+0.17319097444001205j,0.12946905907989714+0.j,0.-0.09162008429281951j,-0.061793175809455925+0.j,0.+0.039926023712077555j,0.02481452998133852+0.j,0.-0.01488421662710064j,-0.008639863775197973+0.j,0.+0.004864687395793244j,0.0026621515774984195+0.j,0.-0.0014183693981667498j,-0.0007368545573645369+0.j,0.+0.0003737591884430595j,0.00018532710070377095+0.j,0.-0.0000899268915179924j,-0.000042743074622726625+0.j,0.+0.000019918243726505823j,9.107430019022372e-6+0.j,0.-4.089042984458841e-6j,-1.803950901606659e-6+0.j,0.+7.824899401692424e-7j,3.3391643235822854e-7+0.j,0.-1.4026136834832655e-7j,-5.8022978955567166e-8+0.j,0.+2.364992681856718e-8j,9.502123779178715e-9+0.j,0.-3.764907103453436e-9j,-1.4716397758340814e-9+0.j,0.+5.677063085239939e-10j,2.162087567598739e-10+0.j,0.-8.131945511475256e-11j,-3.0215099934119564e-11+0.j,0.+1.1094094693440631e-11j,4.026441901408258e-12+0.j,0.-1.444875075067471e-12j,-5.127793425187711e-13+0.j,0.+1.800234409732769e-13j,6.253571308047831e-14+0.j,0.-2.1499354226204498e-14j,-7.3166887492692e-15+0.j,0.+2.465388164025878e-15j,8.226661887082977e-16+0.j,0.-2.719018941974185e-16j,-8.90287888322797e-17+0.j,0.+2.8883825552055396e-17j,9.286637309107778e-18+0.j,0.-2.9594607442518243e-18j,-9.349432766130296e-19+0.j,0.+2.928480646655267e-19j,9.095936466059386e-20+0.j,0.-2.8019592948266005e-20j,-8.561402000886874e-21+0.j,0.+2.595099342084686e-21j,7.804491668384725e-22+0.j,0.-2.329005576077468e-22j,-6.897373767511532e-23+0.j,0.+2.0273781695620397e-23j,5.915241189310453e-24+0.j,0.-1.7133428945163313e-24j,-4.927155994410612e-25+0.j,0.+1.406932462001205e-25j,3.9895006761474615e-26+0.j,0.-1.1235034467252884e-26j,-3.1425478189474488e-27+0.j,0.+8.73134047347442e-28j,2.409962812044842e-28+0.j,0.-6.608577070138479e-29j,-1.8005724339677946e-29+0.j,0.+4.874769886855424e-30j,1.3115156442878088e-30+0.j,0.-3.506733242340386e-31j,-9.31912424279241e-32+0.j,0.+2.4616312134541957e-32j,6.46365262766474e-33+0.j
0.31210417499645776+0.j,0.+0.279822714040052j,0.12520821148480982+0.j,0.+0.2334307389830737j,0.14875136847509177+0.j,0.+0.15826612023711256j,0.2116090554123556+0.j,0.+0.01956110439217648j,0.21178393263623632+0.j,0.-0.15207526686623893j,0.06484646359111186+0.j,0.-0.20841385892406342j,-0.15796089127818336+0.j,0.-0.021865192742885637j,-0.1784266736031774+0.j,0.+0.20459219367786752j,0.09901228858473309+0.j,0.+0.06094423912723654j,0.1844429221949258+0.j,0.-0.21806998049178525j,-0.16007204206425182+0.j,0.+0.04509444185233728j,-0.08142552255826159+0.j,0.+0.18352090166366616j,0.24340829155263824+0.j,0.-0.26024379963218874j,-0.24380537008813136+0.j,0.+0.20760690222713382j,0.16397182840145869+0.j,0.-0.12166871189967682j,-0.0855655600419515+0.j,0.+0.057403104900829505j,0.03691809325637416+0.j,0.-0.02285163277418425j,-0.01365714286051485+0.j,0.+0.007901773863407801j,0.004436003536098496+0.j,0.-0.0024210525743783733j,-0.0012867508033637587+0.j,0.+0.0006669705206231485j,0.0003376073620932254+0.j,0.-0.00016707851659954678j,-0.00008092671378159322+0.j,0.+0.00003840089752846556j,0.0000178668163255956+0.j,0.-8.157461591118127e-6j,-3.6574840027844337e-6+0.j,0.+1.6114691890159127e-6j,6.981431214206476e-7+0.j,0.-2.975781538932204e-7j,-1.2486065504648966e-7+0.j,0.+5.159842296780557e-8j,2.1010565646853848e-8+0.j,0.-8.43375764987984e-9j,-3.3386169907715823e-9+0.j,0.+1.3038984618521246e-9j,5.025886299694194e-10+0.j,0.-1.912601642911884e-10j,-7.188240454039612e-11+0.j,0.+2.668963920608699e-11j,9.792956943228898e-12+0.j,0.-3.55188346429253e-12j,-1.2737791222092832e-12+0.j,0.+4.5178467757156977e-13j,1.5851748150028277e-13+0.j,0.-5.503421201516729e-14j,-1.891017250740563e-14+0.j,0.+6.432184424999724e-15j,2.166262086890402e-15+0.j,0.-7.22501345136538e-16j,-2.386842212572309e-16+0.j,0.+7.811693426196216e-17j,2.533256313018875e-17+0.j,0.-8.141393191072028e-18j,-2.5934297539746288e-18+0.j,0.+8.189820587258633e-19j,2.564271486872416e-19+0.j,0.-7.961715248609331e-20j,-2.451678124277312e-20+0.j,0.+7.488477731619693e-21j,2.2691023032944447e-21+0.j,0.-6.821821793427855e-22j,-2.0351010632158772e-22+0.j,0.+6.025079657570631e-23j,1.7704395087223913e-23+0.j,0.-5.164040545115412e-24j,-1.4953255528536094e-24+0.j,0.+4.298979226840669e-25j,1.2272216546644415e-25+0.j,0.-3.4789810641740467e-26j,-9.794778393240712e-27+0.j,0.+2.7389972466463743e-27j,7.608215887988716e-28+0.j,0.-2.099457351681423e-28j,-5.755751050105459e-29+0.j,0.+1.5678495679162498e-29j,4.243752077920964e-30+0.j,0.-1.1414941996042255e-30j,-3.051472731132337e-31+0.j,0.+8.107566144813962e-32j
