0.000574918335612161+0.j,0.-0.002220894357853638j,-0.006066450302298479+0.j,0.+0.01352993648699497j,0.026132893790985226+0.j,0.-0.04514651614334667j,-0.07119842037227558+0.j,0.+0.10395444868798515j,0.14197759889803369+0.j,0.-0.1828185725418471j,-0.2233274231028989+0.j,0.+0.2601162314597764j,0.2900671657652769+0.j,0.-0.31077683289126684j,-0.32085318875538776+0.j,0.+0.32002394272343554j,0.3090610112546564+0.j,0.-0.2895619560795464j,-0.2636495232624173+0.j,0.+0.23365330639793735j,0.20182672561275272+0.j,0.-0.17013386500302954j,-0.14012033563193008+0.j,0.+0.11286492363467207j,0.08899694776792243+0.j,0.-0.06875857210346836j,-0.05209090663932118+0.j,0.+0.038725922808212104j,0.028271216793938618+0.j,0.-0.020279966961689672j,-0.014303040123658364+0.j,0.+0.00992360001733463j,0.006776664782834304+0.j,0.-0.00455701831879881j,-0.003018999610893165+0.j,0.+0.0019712911675158315j,0.001269174292658739+0.j,0.-0.0008060131845456123j,-0.0005050938595268525+0.j,0.+0.0003124363290376902j,0.00019083290958238103+0.j,0.-0.00011512856320257587j,-0.00006862465603872176+0.j,0.+0.00004042664437161581j,0.00002354307016667654+0.j,0.-0.000013557467788105671j,-7.721850809661133e-6+0.j,0.+4.351051450190018e-6j,2.4260253871367853e-6+0.j,0.-1.3388102922142482e-6j,-7.314013900033307e-7+0.j,0.+3.9563293191381005e-7j,2.1193979201898475e-7+0.j,0.-1.1245954192141826e-7j,-5.9118195781127444e-8+0.j,0.+3.079367825943149e-8j,1.589605275774043e-8+0.j,0.-8.133427668961197e-9j,-4.1255452335462144e-9+0.j,0.+2.0748040570291467e-9j,1.0347208598497863e-9+0.j,0.-5.117761326771026e-10j,-2.5107641825207255e-10+0.j,0.+1.2219611287945344e-10j,5.900504489838943e-11+0.j,0.-2.8271848700688557e-11j,-1.3443240906975004e-11+0.j,0.+6.344367346362715e-12j,2.9720465409761503e-12+0.j,0.-1.38214243743965e-12j,-6.38154039933676e-13+0.j,0.+2.9256211688138635e-13j,1.3319060225444643e-13+0.j,0.-6.02190491512999e-14j,-2.704206018893561e-14+0.j,0.+1.206232108075355e-14j,5.344976862610071e-15+0.j,0.-2.3530015222789354e-15j,-1.0291925834830114e-15+0.j,0.+4.473061233813766e-16j,1.9318864265254868e-16+0.j,0.-8.292029201593129e-17j,-3.5373304926236124e-17+0.j,0.+1.4998862810358528e-17j,6.3217953242541644e-18+0.j,0.-2.6488215998965083e-18j,-1.1033802976223956e-18+0.j,0.+4.569696316884723e-19j,1.8817752175514434e-19+0.j,0.-7.705387473106334e-20j,-3.1375811630303826e-20+0.j,0.+1.2705624437250487e-20j,5.117099261052289e-21+0.j,0.-2.049765165751507e-21j,-8.1669880984644165e-22+0.j,0.+3.236844686986701e-22j,1.2761683978676617e-22+0.j,0.-5.005458440899246e-23j,-1.9532262991616018e-23+0.j,0.+7.583273280504657e-24j
0.-0.002220894357853638j,-0.008004337957360714+0.j,0.+0.02029371849718076j,0.041758387436797904+0.j,0.-0.07389080606982484j,-0.11596487343882889+0.j,0.+0.1644516906917105j,0.21319997778385694+0.j,0.-0.25442813521840857j,-0.28029052428716866+0.j,0.+0.2845848538203628j,0.264128869596664+0.j,0.-0.21945274869240755j,-0.1546706642813501+0.j,0.+0.07662696812968368j,-0.006415011608535257+0.j,0.+0.08620124081730862j,0.15572099963042652+0.j,0.-0.21003618589218181j,-0.24662507212092327+0.j,0.+0.2652780378949615j,0.26766361686576884+0.j,0.-0.2567174030464406j,-0.23599930128769436+0.j,0.+0.20913008500893115j,0.17937218940497354+0.j,0.-0.14937550326091928j,-0.12107507293898409+0.j,0.+0.09570735771208577j,0.07390418456729748+0.j,0.-0.055825687176274036j,-0.041301352106471095+0.j,0.+0.029958281714560733j,0.021325333877905184+0.j,0.-0.014909438778101471j,-0.010245596807238126+0.j,0.+0.006924960207214597j,0.004606478171321348+0.j,0.-0.0030174347119232754j,-0.0019473768481539123+0.j,0.+0.0012388383536185708j,0.0007771882273423953+0.j,0.-0.0004810231298854678j,-0.00029383490291353656+0.j,0.+0.00017721376309665947j,0.00010555957560362322+0.j,0.-0.00006212191438344678j,-0.00003613034510297247+0.j,0.+0.00002077329666680194j,0.000011810388883551177+0.j,0.-6.641434096233436e-6j,-3.694931104374275e-6+0.j,0.+2.034231821268689e-6j,1.1085167332763181e-6+0.j,0.-5.980334531241091e-7j,-3.1947710766872514e-7+0.j,0.+1.6903275515877896e-7j,8.859335005860403e-8+0.j,0.-4.6005467339453755e-8j,-2.3674000911950102e-8+0.j,0.+1.2074263744656706e-8j,6.104450566000203e-9+0.j,0.-3.0598277208574045e-9j,-1.5208169291163448e-9+0.j,0.+7.496339717897769e-10j,3.6650047500971593e-10+0.j,0.-1.7775069977012022e-10j,-8.552954559546185e-11+0.j,0.+4.083605604075804e-11j,1.9348492959138262e-11+0.j,0.-9.098661069021382e-12j,-4.24702178230547e-12+0.j,0.+1.967960099693261e-12j,9.053564068669096e-13+0.j,0.-4.135610832261439e-13j,-1.8759468294349911e-13+0.j,0.+8.450937266961226e-14j,3.781239883811821e-14+0.j,0.-1.6805402974203877e-14j,-7.419732025048155e-15+0.j,0.+3.254544966387202e-15j,1.4183788841571412e-15+0.j,0.-6.142290365745873e-16j,-2.643259338024842e-16+0.j,0.+1.1304591983376593e-16j,4.805174510627125e-17+0.j,0.-2.0301832009559996e-17j,-8.52638464826416e-18+0.j,0.+3.559830324099989e-18j,1.4776061051507141e-18+0.j,0.-6.097933077826213e-19j,-2.5022467501604685e-19+0.j,0.+1.0210084899851999e-19j,4.142932944278756e-20+0.j,0.-1.6718324663879937e-20j,-6.709810780967048e-21+0.j,0.+2.6784666597302798e-21j,1.0635205695883787e-21+0.j,0.-4.2006248844853416e-22j,-1.650495783960767e-22+0.j
-0.006066450302298479+0.j,0.+0.02029371849718076j,0.04742866103992694+0.j,0.-0.0892098622667172j,-0.1427800328756146+0.j,0.+0.1999304687173324j,0.24834846903316454+0.j,0.-0.274702224416549j,-0.26857935866703886+0.j,0.+0.22589975166760407j,0.15060477583608278+0.j,0.-0.05406656642648664j,0.04753812926227322+0.j,0.-0.1370086165819721j,-0.1999108800946125+0.j,0.+0.2273744224619438j,0.21731729923343854+0.j,0.-0.1740396907182034j,-0.10655815938598971+0.j,0.+0.026289972845921033j,-0.05528075465834134+0.j,0.+0.1284665948834666j,0.18650725812060168+0.j,0.-0.22593075754280648j,-0.24627944861101542+0.j,0.+0.24942512259325575j,0.23871123570853817+0.j,0.-0.2181198652643957j,-0.19159345950452147+0.j,0.+0.1625709058850577j,0.13373986686036007+0.j,0.-0.10696986820684755j,-0.08337331833976121+0.j,0.+0.0634402232474198j,0.04720095269442159+0.j,0.-0.03438445263890538j,-0.024552615844435605+0.j,0.+0.01720262449240609j,0.011836944807863651+0.j,0.-0.008005303206033057j,-0.005325003903296263+0.j,0.+0.0034861624919802162j,0.002247592445526087+0.j,0.-0.0014277922241231564j,-0.0008941422923543498+0.j,0.+0.0005522590282924265j,0.00033655776714100797+0.j,0.-0.0002024558568282517j,-0.00012025883599240699+0.j,0.+0.00007056208394004818j,0.00004091063583262933+0.j,0.-0.000023444765203554357j,-0.000013283950721271038+0.j,0.+7.443897154795782e-6j,4.126472699799022e-6+0.j,0.-2.2634510372580877e-6j,-1.2287950940457622e-6+0.j,0.+6.603921552001851e-7j,3.5142425426497825e-7+0.j,0.-1.8520728838799168e-7j,-9.66865712388408e-8+0.j,0.+5.000778167151097e-8j,2.563011630883717e-8+0.j,0.-1.3019076072171469e-8j,-6.5553884010774296e-9+0.j,0.+3.2724623479084225e-9j,1.6198527103942579e-9+0.j,0.-7.95179621771933e-10j,-3.8717355637477835e-10+0.j,0.+1.8700643731273294e-10j,8.961391837134949e-11+0.j,0.-4.261064201614204e-11j,-2.010657912854657e-11+0.j,0.+9.416463616370582e-12j,4.377411523215482e-12+0.j,0.-2.020112667208212e-12j,-9.255709951277158e-13+0.j,0.+4.210809828250189e-13j,1.9023381142626594e-13+0.j,0.-8.535306343279612e-14j,-3.803660270824437e-14+0.j,0.+1.683744600803763e-14j,7.404268201223096e-15+0.j,0.-3.234878278171989e-15j,-1.4042389689104558e-15+0.j,0.+6.05714216860681e-16j,2.5964120318082246e-16+0.j,0.-1.1060966173000349e-16j,-4.6833836857766484e-17+0.j,0.+1.9710897606775808e-17j,8.246411423182889e-18+0.j,0.-3.429783325288724e-18j,-1.418214290204092e-18+0.j,0.+5.830693084847987e-19j,2.383584867915339e-19+0.j,0.-9.689501922874826e-20j,-3.9170607743040507e-20+0.j,0.+1.5748318329033113e-20j,6.297228667240138e-21+0.j,0.-2.5045629010804105e-21j
0.+0.01352993648699497j,0.041758387436797904+0.j,0.-0.0892098622667172j,-0.15153510035855333+0.j,0.+0.21543003977711217j,0.26157446593908207+0.j,0.-0.2711444417730984j,-0.23330675634289239+0.j,0.+0.15042269578442424j,0.03862860298277622+0.j,0.+0.0765424796423429j,0.16780212946062975+0.j,0.-0.21415689264301363j,-0.20661028297552003+0.j,0.+0.14988656831313493j,0.06009632255957056+0.j,0.+0.04041838599863386j,0.12915986405054955+0.j,0.-0.18865296216784166j,-0.20953125364437286+0.j,0.+0.19117246890748235j,0.14025848544810854+0.j,0.-0.06807587528998364j,0.012524363521139642+0.j,0.-0.08975437396808925j,-0.15465745915874976+0.j,0.+0.2018926708264224j,0.22966340299058333+0.j,0.-0.2390584383753365j,-0.23310819439947425+0.j,0.+0.21581580960226077j,0.19133981826357074+0.j,0.-0.16341554407505587j,-0.13502799171406274+0.j,0.+0.1082998573434633j,0.08453468468214877+0.j,0.-0.06435181249019942j,-0.04785913143874993+0.j,0.+0.03482478322237964j,0.024824572943628775+0.j,0.-0.017354937455942524j,-0.01191056738286237+0.j,0.+0.008031245262082893j,0.005324858582590841+0.j,0.-0.003473832330769356j,-0.0022313010526133757+0.j,0.+0.0014119038442473584j,0.0008805989789686819+0.j,0.-0.0005416114859144791j,-0.00032864647006676783+0.j,0.+0.00019682596633089676j,0.00011639027425248662+0.j,0.-0.00006798129396086289j,-0.00003923270752792737+0.j,0.+0.000022378554874756858j,0.00001262035090158213+0.j,0.-7.038658169702042e-6j,-3.883328374858021e-6+0.j,0.+2.119946007952251e-6j,1.1453994538852006e-6+0.j,0.-6.126331914511562e-7j,-3.2445209943068615e-7+0.j,0.+1.7017584152628312e-7j,8.841564781457163e-8+0.j,0.-4.551212692039792e-8j,-2.3215136107589807e-8+0.j,0.+1.1736469526430555e-8j,5.8816450043723836e-9+0.j,0.-2.9223033708223814e-9j,-1.4397407740619996e-9+0.j,0.+7.034619891291744e-10j,3.4092332038004126e-10+0.j,0.-1.6390518179987368e-10j,-7.818196576396393e-11+0.j,0.+3.700449052815789e-11j,1.7381622852432212e-11+0.j,0.-8.103386778840284e-12j,-3.750021516644424e-12+0.j,0.+1.722823799124247e-12j,7.858421145958822e-13+0.j,0.-3.5592871326800407e-13j,-1.60091617167876e-13+0.j,0.+7.151468371950129e-14j,3.173108086208601e-14+0.j,0.-1.3985508371790471e-14j,-6.123715032952858e-15+0.j,0.+2.6639954374200264e-15j,1.1515191742517469e-15+0.j,0.-4.94611775587943e-16j,-2.1112940474578196e-16+0.j,0.+8.956915300400112e-17j,3.7768285156244875e-17+0.j,0.-1.5830252486929993e-17j,-6.595870004566636e-18+0.j,0.+2.7321912958789504e-18j,1.12521424917044e-18+0.j,0.-4.607592314610194e-19j,-1.8761020528871524e-19+0.j,0.+7.596449759526089e-20j,3.058892585841333e-20+0.j
0.026132893790985226+0.j,0.-0.07389080606982484j,-0.1427800328756146+0.j,0.+0.21543003977711217j,0.2645651787739017+0.j,0.-0.2643695226991243j,-0.20334992576502606+0.j,0.+0.09193854013335422j,-0.03940612700144131+0.j,0.+0.1510234067373319j,0.20891797354444033+0.j,0.-0.19717625607950323j,-0.1229993983986365+0.j,0.+0.01298820654165711j,-0.09702851686380216+0.j,0.+0.17417883742288537j,0.198260224336576+0.j,0.-0.16614593574600095j,-0.09039125988399706+0.j,0.-0.006452747190385369j,-0.09927902547215757+0.j,0.+0.16712374091134172j,0.19744765046682053+0.j,0.-0.18743085722283032j,-0.14268108898979173+0.j,0.+0.07433290666961637j,-0.004347671450653687+0.j,0.+0.08094071295711737j,0.14589403032839776+0.j,0.-0.1934391430794189j,-0.22154769360013532+0.j,0.+0.23123545265894424j,0.2255557649819037+0.j,0.-0.20857063093848113j,-0.18449111667795162+0.j,0.+0.15707767028103292j,0.12930937737296527+0.j,0.-0.10327911603507124j,-0.0802481407402575+0.j,0.+0.06079201569008427j,0.04498135975297178+0.j,0.-0.03255780659697605j,-0.023082405141831814+0.j,0.+0.01604730445149901j,0.010950896672068819+0.j,0.-0.007341859310961427j,-0.004839636370806829+0.j,0.+0.003138897234593882j,0.00200436890709938+0.j,0.-0.0012608638804058603j,-0.0007817739812259068+0.j,0.+0.0004780029968191973j,0.0002883461295412376+0.j,0.-0.00017167818832845437j,-0.00010092628856148791+0.j,0.+0.000058605861167624684j,0.000033625953798090283+0.j,0.-0.000019069754400098556j,-0.000010692626158529707+0.j,0.+5.92948320123261e-6j,3.2528200843371983e-6+0.j,0.-1.765734143732711e-6j,-9.486768004678109e-7+0.j,0.+5.045907766752348e-7j,2.6575651866468347e-7+0.j,0.-1.386255198952027e-7j,-7.163149263118972e-8+0.j,0.+3.667325197010837e-8j,1.8606253205788073e-8+0.j,0.-9.356397150310998e-9j,-4.6641402216414615e-9+0.j,0.+2.3052491453932225e-9j,1.1298344543888896e-9+0.j,0.-5.491958083609134e-10j,-2.6479966459509996e-10+0.j,0.+1.2666176907634728e-10j,6.011315285302093e-11+0.j,0.-2.831034812462904e-11j,-1.3232035204726705e-11+0.j,0.+6.1385527618982555e-12j,2.826921162600634e-12+0.j,0.-1.292464363627785e-12j,-5.867159574856115e-13+0.j,0.+2.644767240009113e-13j,1.1839725505828097e-13+0.j,0.-5.264213331482994e-14j,-2.324902646061918e-14+0.j,0.+1.0199903530007912e-14j,4.445767564727832e-15+0.j,0.-1.9252854199765584e-15j,-8.284730629267106e-16+0.j,0.+3.542686870314909e-16j,1.5055440874263497e-16+0.j,0.-6.359087734282267e-17j,-2.66974747277872e-17+0.j,0.+1.1141716861243876e-17j,4.622451147912903e-18+0.j,0.-1.9066094398487704e-18j,-7.818987139368846e-19+0.j,0.+3.188364972062293e-19j
0.-0.04514651614334667j,-0.11596487343882889+0.j,0.+0.1999304687173324j,0.26157446593908207+0.j,0.-0.2643695226991243j,-0.19215281885030633+0.j,0.+0.061699806926109685j,-0.08177621626174711+0.j,0.+0.1843710895707471j,0.20803529152878814+0.j,0.-0.14734197542054603j,-0.0307612040683815+0.j,0.-0.09297354074002112j,-0.17589247850926312+0.j,0.+0.18935740021432837j,0.13284856511321336+0.j,0.-0.030928695079700926j,0.07854433900073772+0.j,0.-0.15908212950156128j,-0.18735260445198818+0.j,0.+0.15860640024609293j,0.08525722534563326+0.j,0.+0.009456226507048037j,0.09967729674322671+0.j,0.-0.16414824902725447j,-0.1906289936112069+0.j,0.+0.17701603245886413j,0.12972802143405457+0.j,0.-0.060502093583280625j,0.017178857441102428+0.j,0.-0.09108709136185951j,-0.15217287909387636+0.j,0.+0.19532021830187138j,0.21914198683125935+0.j,0.-0.2251635486519036j,-0.21675426487182678+0.j,0.+0.1980920588923297j,0.17333718821906066+0.j,0.-0.14608624716663446j,-0.11909813508509064+0.j,0.+0.09423714429087561j,0.07256098152895861+0.j,0.-0.05448491798663556j,-0.03996798845860509+0.j,0.+0.02868551015879839j,0.020169082431238494+0.j,0.-0.013908130375069798j,-0.009415365893499386+0.j,0.+0.006262821126244382j,0.004096431122487866+0.j,0.-0.0026366290298215187j,-0.0016710001708532868+0.j,0.+0.0010433739781116687j,0.0006422001535234177+0.j,0.-0.00038983443424127297j,-0.00023348865006015098+0.j,0.+0.0001380413912705379j,0.00008058986924255613+0.j,0.-0.00004647693678329028j,-0.000026486754170791494+0.j,0.+0.000014920843898655703j,8.311175151456046e-6+0.j,0.-4.5788818633522915e-6j,-2.495750517564467e-6+0.j,0.+1.3461647077122144e-6j,7.187128669765026e-7+0.j,0.-3.7990279831600803e-7j,-1.9885854845033994e-7+0.j,0.+1.0310058559802775e-7j,5.295529152170322e-8+0.j,0.-2.6950783653052094e-8j,-1.3593337843688523e-8+0.j,0.+6.79593246240529e-9j,3.3683148150021453e-9+0.j,0.-1.655337360060082e-9j,-8.067470718504604e-10+0.j,0.+3.899685468293072e-10j,1.8699281597733403e-10+0.j,0.-8.895759158054743e-11j,-4.1991493578885605e-11+0.j,0.+1.9670494650775027e-11j,9.145309955596206e-12+0.j,0.-4.220486329184864e-12j,-1.9335593546204804e-12+0.j,0.+8.794919307846203e-13j,3.9722119087937644e-13+0.j,0.-1.7815768102976194e-13j,-7.935828697845559e-14+0.j,0.+3.511060242664606e-14j,1.5430640259152345e-14+0.j,0.-6.737045471235081e-15j,-2.9223613940453767e-15+0.j,0.+1.2595494388413533e-15j,5.394488314421017e-16+0.j,0.-2.2960160213539034e-16j,-9.712345048889154e-17+0.j,0.+4.083492934898578e-17j,1.706597584981629e-17+0.j,0.-7.0901316768926e-18j,-2.9284158917067346e-18+0.j
-0.07119842037227558+0.j,0.+0.1644516906917105j,0.24834846903316454+0.j,0.-0.2711444417730984j,-0.20334992576502606+0.j,0.+0.061699806926109685j,-0.09484899198434782+0.j,0.+0.1956087841353484j,0.19633582319528495+0.j,0.-0.10227500358456497j,0.03620639466980858+0.j,0.-0.15098994797969437j,-0.19012705494752147+0.j,0.+0.1405383040014565j,0.02994633818673046+0.j,0.+0.08989119351150389j,0.16816462645327993+0.j,0.-0.17592928757889587j,-0.11483806388013765+0.j,0.+0.012376145057023457j,-0.09192689249343353+0.j,0.+0.16227029507208707j,0.17816812179929342+0.j,0.-0.1386820657533295j,-0.059515792004803975+0.j,0.-0.03443430368984667j,-0.1176623406381863+0.j,0.+0.17091982687124568j,0.1848295858795512+0.j,0.-0.16010486233202165j,-0.10523602047848234+0.j,0.+0.032940882891518315j,-0.04339799725653114+0.j,0.+0.11246812492635223j,0.16656756305426215+0.j,0.-0.20198880794251334j,-0.21853579715370028+0.j,0.+0.21855570997694435j,0.2058366948962121+0.j,0.-0.1846243160460762j,-0.15889315056302203+0.j,0.+0.13190950765605622j,0.10605274286227122+0.j,0.-0.08282795066712083j,-0.06299527255939952+0.j,0.+0.046750805647948354j,0.03391181047380397+0.j,0.-0.02407767911502521j,-0.016753879369907396+0.j,0.+0.011437215709358014j,0.0076672759908106205+0.j,0.-0.005051773735632002j,-0.0032738358984387133+0.j,0.+0.0020882206126898277j,0.0013118111413552018+0.j,0.-0.0008120585334530164j,-0.0004956211050024138+0.j,0.+0.0002983776982190123j,0.00017726752268977714+0.j,0.-0.00010397205938296733j,-0.00006022751874175909+0.j,0.+0.00003446826678978939j,0.00001949555368756554+0.j,0.-0.000010901343748820762j,-6.028114812333601e-6+0.j,0.+3.29732264909019e-6j,1.7845743025405874e-6+0.j,0.-9.55894224717705e-7j,-5.068626076292829e-7+0.j,0.+2.6611782838435826e-7j,1.3837395771881944e-7+0.j,0.-7.127224546654732e-8j,-3.6371162169514845e-8+0.j,0.+1.839271273006171e-8j,9.21857916364739e-9+0.j,0.-4.580218978968147e-9j,-2.2562330501247073e-9+0.j,0.+1.102111901212683e-9j,5.339214053384593e-10+0.j,0.-2.565678583525466e-10j,-1.2230985479545673e-10+0.j,0.+5.785137956549423e-11j,2.7152869998472036e-11+0.j,0.-1.2648010348478269e-11j,-5.8477118063656526e-12+0.j,0.+2.6838487475721843e-12j,1.2228911638809574e-12+0.j,0.-5.532520631759895e-13j,-2.485478418731539e-13+0.j,0.+1.1089028053123106e-13j,4.913793920420151e-14+0.j,0.-2.1628305642859577e-14j,-9.456948990624006e-15+0.j,0.+4.108112040363247e-15j,1.773106236398415e-15+0.j,0.-7.604417518699857e-16j,-3.240949797645033e-16+0.j,0.+1.3727430342338425e-16j,5.778981127715175e-17+0.j,0.-2.4181985790225942e-17j
0.+0.10395444868798515j,0.21319997778385694+0.j,0.-0.274702224416549j,-0.23330675634289239+0.j,0.+0.09193854013335422j,-0.08177621626174711+0.j,0.+0.1956087841353484j,0.1907528964704046+0.j,0.-0.07754882772916372j,0.07329556223132866+0.j,0.-0.1751057645446586j,-0.17506829013580966+0.j,0.+0.07990595037665153j,-0.053904191767933686+0.j,0.+0.15502752185063345j,0.1750840962885324+0.j,0.-0.1096288750620832j,0.005197133350379791+0.j,0.-0.11444323666533736j,-0.1711267388187048+0.j,0.+0.15513890562780788j,0.07770341955053649+0.j,0.+0.0275371296464019j,0.12047206915549372+0.j,0.-0.1698922568507833j,-0.1627506578659278+0.j,0.+0.10543142473421431j,0.018470112403087866+0.j,0.+0.07197611462359362j,0.14243852842240654+0.j,0.-0.1777969361116592j,-0.1733645945171661+0.j,0.+0.13379454447438716j,0.06998348019556525+0.j,0.+0.0046679088422869495j,0.0775392445364741+0.j,0.-0.13899070145795173j,-0.18332275473866186+0.j,0.+0.20868407266194564j,0.21629050498726704+0.j,0.-0.20934191762688j,-0.1919491202912675+0.j,0.+0.16826689873036407j,0.14191513486560442+0.j,0.-0.11568335707109711j,-0.09146286942312314+0.j,0.+0.07033123680456081j,0.052717056175993725+0.j,0.-0.03858838128111557j,-0.027627499544989904+0.j,0.+0.0193725097439504j,0.013319632107154466+0.j,0.-0.008988795241676008j,-0.005959420266516166+0.j,0.+0.0038846179730516735j,0.0024914250596943946+0.j,0.-0.0015732084698337823j,-0.0009786377505716175+0.j,0.+0.0006000552965604105j,0.00036283695774794617+0.j,0.-0.00021646282138709547j,-0.00012746547733454475+0.j,0.+0.00007411603422307767j,0.00004256997114961321+0.j,0.-0.00002416111495082844j,-0.000013554843506754114+0.j,0.+7.5191543197229764e-6j,4.12539757803298e-6+0.j,0.-2.2392538593379627e-6j,-1.2028004561455903e-6+0.j,0.+6.395032441798593e-7j,3.3662910244934853e-7+0.j,0.-1.7547538025323935e-7j,-9.05998915769482e-8+0.j,0.+4.634183451483442e-8j,2.3487457844455807e-8+0.j,0.-1.1797652514840003e-8j,-5.87392148719974e-9+0.j,0.+2.8993898365320295e-9j,1.41906095737559e-9+0.j,0.-6.887771120601262e-10j,-3.3159214056856436e-10+0.j,0.+1.5835793060772294e-10j,7.503180196503154e-11+0.j,0.-3.5275943303167566e-11j,-1.6458690545648128e-11+0.j,0.+7.62165098715146e-12j,3.5034174482692907e-12+0.j,0.-1.5987257083115364e-12j,-7.243422370927463e-13+0.j,0.+3.2587303447774335e-13j,1.4559058869917803e-13+0.j,0.-6.460148953063823e-14j,-2.8472058057743564e-14+0.j,0.+1.2465329316821015e-14j,5.42172477018441e-15+0.j,0.-2.342928719401879e-15j,-1.0060198581454505e-15+0.j,0.+4.2925642749528015e-16j,1.820227725856813e-16+0.j
0.14197759889803369+0.j,0.-0.25442813521840857j,-0.26857935866703886+0.j,0.+0.15042269578442424j,-0.03940612700144131+0.j,0.+0.1843710895707471j,0.19633582319528495+0.j,0.-0.07754882772916372j,0.08483923431063936+0.j,0.-0.1823576436663734j,-0.15720681799161249+0.j,0.+0.03377285705013449j,-0.10528104701692055+0.j,0.+0.17548108882645178j,0.14042299510234257+0.j,0.-0.026843977113272462j,0.09787875797562039+0.j,0.-0.16690824958639464j,-0.14850714373855622+0.j,0.+0.057350451440570674j,-0.058691469154964974+0.j,0.+0.14522895626977453j,0.16646585822446902+0.j,0.-0.11784535173084418j,-0.023369564182536957+0.j,0.-0.07805037157358984j,-0.14940811636749163+0.j,0.+0.16846401737670347j,0.13285704842817853+0.j,0.-0.05749946157908608j,0.033001761987879116+0.j,0.-0.11321790423029438j,-0.1639969595830937+0.j,0.+0.17615684741210105j,0.15064991825088786+0.j,0.-0.09613694190782006j,-0.02534339449492617+0.j,0.-0.04853456049318321j,-0.11452877403433656+0.j,0.+0.16535943221452468j,0.19772790187623956+0.j,0.-0.21176006814997855j,-0.20999723896691444+0.j,0.+0.1962876888448678j,0.1748239327577453+0.j,0.-0.14945016484153525j,-0.1232641445522443+0.j,0.+0.09847242234290184j,0.07642713453398857+0.j,0.-0.05776863257699643j,-0.042610406263495215+0.j,0.+0.030721669914934996j,0.021681928352560175+0.j,0.-0.014997145779530192j,-0.010177543371767486+0.j,0.+0.006782847085649649j,0.0044430542494377796+0.j,0.-0.002862725931755029j,-0.0018155268140548932+0.j,0.+0.0011340163476069379j,0.0006980320637752452+0.j,0.-0.00042363930648491054j,-0.00025362360645825424+0.j,0.+0.00014984692564672661j,0.00008740759753453746+0.j,0.-0.00005035701016714491j,-0.000028663907869001564+0.j,0.+0.000016125792417654696j,8.969197452236993e-6+0.j,0.-4.933573505191324e-6j,-2.6845190367154454e-6+0.j,0.+1.4453831040260394e-6j,7.702287504655865e-7+0.j,0.-4.063308917847207e-7j,-2.122566452299218e-7+0.j,0.+1.0981390574390647e-7j,5.6280357610243275e-8+0.j,0.-2.8578843795688365e-8j,-1.4381421796464822e-8+0.j,0.+7.173084062566907e-9j,3.5467554265146972e-9+0.j,0.-1.738797608576728e-9j,-8.453327342184656e-10+0.j,0.+4.0759881264478644e-10j,1.9495209235799098e-10+0.j,0.-9.250676393577062e-11j,-4.355402313776488e-11+0.j,0.+2.0349266954640885e-11j,9.436033678334322e-12+0.j,0.-4.343132306371961e-12j,-1.9844509490147784e-12+0.j,0.+9.002240144621969e-13j,4.054910979897664e-13+0.j,0.-1.8137550383089014e-13j,-8.05725572768082e-14+0.j,0.+3.555086171697082e-14j,1.558150982728932e-14+0.j,0.-6.7843160840198645e-15j,-2.9348050611834414e-15+0.j,0.+1.2614425623988806e-15j
